energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.75387694,0.63618683,0.14709662,0.00000000,0.00043702,0.11657227,0.02600524,0.34804376,0.19740855,0.11932897
-5.74787394,0.62151549,0.14448885,0.00000000,0.00053110,0.10958599,0.02602371,0.34673593,0.18292145,0.11497381
-5.74187094,0.60615296,0.14182844,0.00000000,0.00064489,0.10301930,0.02588433,0.34419663,0.16968156,0.11063274
-5.73586793,0.59014899,0.13911958,0.00000000,0.00078164,0.09687495,0.02558595,0.34047323,0.15771786,0.10631279
-5.72986493,0.57360464,0.13638385,0.00000000,0.00094486,0.09115484,0.02513100,0.33565617,0.14704938,0.10202585
-5.72386193,0.55667621,0.13366103,0.00000000,0.00113824,0.08586237,0.02452537,0.32987850,0.13768977,0.09778992
-5.71785893,0.53957615,0.13100904,0.00000000,0.00136563,0.08100446,0.02377831,0.32331355,0.12965134,0.09362991
-5.71185593,0.52257104,0.12850297,0.00000000,0.00163087,0.07659315,0.02290206,0.31617070,0.12294861,0.08957797
-5.70585293,0.50597669,0.12623334,0.00000000,0.00193773,0.07264690,0.02191151,0.30868945,0.11760100,0.08567338
-5.69984992,0.49015089,0.12430367,0.00000000,0.00228975,0.06919147,0.02082368,0.30113202,0.11363494,0.08196202
-5.69384692,0.47548400,0.12282755,0.00000000,0.00269008,0.06626045,0.01965714,0.29377485,0.11108516,0.07849546
-5.68784392,0.46238821,0.12192526,0.00000000,0.00314133,0.06389554,0.01843150,0.28689929,0.10999543,0.07532983
-5.68184092,0.45128597,0.12172030,0.00000000,0.00364536,0.06214660,0.01716676,0.28078202,0.11041875,0.07252445
-5.67583792,0.44259826,0.12233585,0.00000000,0.00420313,0.06107152,0.01588277,0.27568552,0.11241720,0.07014041
-5.66983492,0.43673346,0.12389146,0.00000000,0.00481449,0.06073614,0.01459873,0.27184909,0.11606145,0.06823920
-5.66383192,0.43407724,0.12650014,0.00000000,0.00547807,0.06121405,0.01333268,0.26948084,0.12143037,0.06688145
-5.65782891,0.43498417,0.13026587,0.00000000,0.00619111,0.06258649,0.01210117,0.26875085,0.12861053,0.06612584
-5.65182591,0.43977136,0.13528183,0.00000000,0.00694935,0.06494241,0.01091896,0.26978603,0.13769602,0.06602829
-5.64582291,0.44871441,0.14162925,0.00000000,0.00774701,0.06837846,0.00979885,0.27266673,0.14878834,0.06664148
-5.63981991,0.46204573,0.14937705,0.00000000,0.00857677,0.07299920,0.00875154,0.27742518,0.16199675,0.06801462
-5.63381691,0.47995530,0.15858219,0.00000000,0.00942982,0.07891721,0.00778568,0.28404605,0.17743870,0.07019358
-5.62781391,0.50259360,0.16929065,0.00000000,0.01029598,0.08625328,0.00690790,0.29246872,0.19524052,0.07322122
-5.62181091,0.53007635,0.18153899,0.00000000,0.01116390,0.09513631,0.00612298,0.30259153,0.21553809,0.07713803
-5.61580790,0.56249072,0.19535638,0.00000000,0.01202129,0.10570308,0.00543401,0.31427733,0.23847747,0.08198278
-5.60980490,0.59990231,0.21076678,0.00000000,0.01285521,0.11809763,0.00484268,0.32736051,0.26421510,0.08779335
-5.60380190,0.64236241,0.22779133,0.00000000,0.01365247,0.13247015,0.00434945,0.34165478,0.29291755,0.09460738
-5.59779890,0.68991490,0.24645046,0.00000000,0.01439995,0.14897535,0.00395386,0.35696154,0.32476043,0.10246292
-5.59179590,0.74260204,0.26676578,0.00000000,0.01508504,0.16777011,0.00365475,0.37307837,0.35992638,0.11139876
-5.58579290,0.80046884,0.28876144,0.00000000,0.01569604,0.18901057,0.00345045,0.38980726,0.39860190,0.12145453
-5.57978989,0.86356533,0.31246477,0.00000000,0.01622257,0.21284840,0.00333903,0.40696214,0.44097296,0.13267034
-5.57378689,0.93194657,0.33790623,0.00000000,0.01665587,0.23942650,0.00331838,0.42437552,0.48721932,0.14508621
-5.56778389,1.00567007,0.36511849,0.00000000,0.01698918,0.26887406,0.00338633,0.44190385,0.53750760,0.15874092
-5.56178089,1.08479088,0.39413461,0.00000000,0.01721793,0.30130121,0.00354074,0.45943142,0.59198331,0.17367061
-5.55577789,1.16935429,0.42498555,0.00000000,0.01733990,0.33679344,0.00377945,0.47687276,0.65076202,0.18990704
-5.54977489,1.25938668,0.45769687,0.00000000,0.01735534,0.37540593,0.00410031,0.49417351,0.71392004,0.20747556
-5.54377189,1.35488504,0.49228497,0.00000000,0.01726689,0.41715809,0.00450106,0.51130971,0.78148505,0.22639302
-5.53776888,1.45580574,0.52875299,0.00000000,0.01707952,0.46202864,0.00497929,0.52828586,0.85342711,0.24666553
-5.53176588,1.56205340,0.56708665,0.00000000,0.01680031,0.50995138,0.00553232,0.54513179,0.92965062,0.26828649
-5.52576288,1.67347053,0.60725020,0.00000000,0.01643820,0.56081198,0.00615707,0.56189880,1.00998774,0.29123463
-5.51975988,1.78982886,0.64918284,0.00000000,0.01600366,0.61444599,0.00684996,0.57865513,1.09419375,0.31547259
-5.51375688,1.91082277,0.69279580,0.00000000,0.01550831,0.67063827,0.00760681,0.59548136,1.18194475,0.34094580
-5.50775388,2.03606574,0.73797024,0.00000000,0.01496456,0.72912391,0.00842277,0.61246582,1.27283812,0.36758190
-5.50175088,2.16508983,0.78455614,0.00000000,0.01438516,0.78959071,0.00929225,0.62970037,1.36639580,0.39529078
-5.49574787,2.29734861,0.83237244,0.00000000,0.01378284,0.85168308,0.01020888,0.64727678,1.46207055,0.42396506
-5.48974487,2.43222347,0.88120812,0.00000000,0.01316995,0.91500746,0.01116560,0.66528382,1.55925503,0.45348123
-5.48374187,2.56903285,0.93082461,0.00000000,0.01255815,0.97913880,0.01215461,0.68380512,1.65729341,0.48370121
-5.47773887,2.70704424,0.98095910,0.00000000,0.01195811,1.04362799,0.01316755,0.70291786,1.75549511,0.51447428
-5.47173587,2.84548799,1.03132881,0.00000000,0.01137940,1.10800992,0.01419557,0.72269209,1.85315009,0.54563935
-5.46573287,2.98357251,1.08163591,0.00000000,0.01083024,1.17181180,0.01522950,0.74319075,1.94954506,0.57702732
-5.45972986,3.12049967,1.13157303,0.00000000,0.01031754,1.23456143,0.01626000,0.76446988,2.04397987,0.60846354
-5.45372686,3.25547991,1.18082890,0.00000000,0.00984681,1.29579505,0.01727776,0.78657917,2.13578340,0.63977015
-5.44772386,3.38774613,1.22909415,0.00000000,0.00942226,1.35506466,0.01827372,0.80956227,2.22432815,0.67076825
-5.44172086,3.51656574,1.27606686,0.00000000,0.00904683,1.41194431,0.01923916,0.83345696,2.30904312,0.70127977
-5.43571786,3.64125039,1.32145770,0.00000000,0.00872233,1.46603550,0.02016598,0.85829473,2.38942425,0.73112914
-5.42971486,3.76116310,1.36499458,0.00000000,0.00844957,1.51697147,0.02104676,0.88409982,2.46504220,0.76014456
-5.42371186,3.87572278,1.40642665,0.00000000,0.00822849,1.56442044,0.02187494,0.91088754,2.53554722,0.78815904
-5.41770885,3.98440606,1.44552746,0.00000000,0.00805829,1.60808782,0.02264488,0.93866195,2.60067114,0.81501118
-5.41170585,4.08674695,1.48209742,0.00000000,0.00793754,1.64771772,0.02335195,0.96741290,2.66022649,0.84054586
-5.40570285,4.18233464,1.51596538,0.00000000,0.00786429,1.68309366,0.02399253,0.99711257,2.71410311,0.86461480
-5.39969985,4.27081001,1.54698946,0.00000000,0.00783613,1.71403892,0.02456402,1.02771178,2.76226252,0.88707717
-5.39369685,4.35186141,1.57505714,0.00000000,0.00785028,1.74041657,0.02506479,1.05913618,2.80473063,0.90780035
-5.38769385,4.42522027,1.60008457,0.00000000,0.00790355,1.76212939,0.02549418,1.09128276,2.84158905,0.92666084
-5.38169085,4.49065704,1.62201538,0.00000000,0.00799244,1.77911977,0.02585235,1.12401672,2.87296570,0.94354531
-5.37568784,4.54797779,1.64081879,0.00000000,0.00811306,1.79136960,0.02614029,1.15716927,2.89902496,0.95835195
-5.36968484,4.59702182,1.65648736,0.00000000,0.00826118,1.79890021,0.02635961,1.19053625,2.91995788,0.97099196
-5.36368184,4.63766014,1.66903430,0.00000000,0.00843219,1.80177213,0.02651256,1.22387812,2.93597264,0.98139106
-5.35767884,4.66979507,1.67849042,0.00000000,0.00862110,1.80008471,0.02660183,1.25692110,2.94728565,0.98949110
-5.35167584,4.69336047,1.68490096,0.00000000,0.00882261,1.79397522,0.02663053,1.28935991,2.95411320,0.99525150
-5.34567284,4.70832261,1.68832224,0.00000000,0.00903108,1.78361752,0.02660204,1.32086169,2.95666410,0.99865044
-5.33966983,4.71468108,1.68881829,0.00000000,0.00924061,1.76921984,0.02651996,1.35107141,2.95513304,0.99968570
-5.33366683,4.71246970,1.68645762,0.00000000,0.00944514,1.75102177,0.02638799,1.37961832,2.94969504,0.99837503
-5.32766383,4.70175688,1.68131023,0.00000000,0.00963854,1.72929030,0.02620989,1.40612346,2.94050080,0.99475600
-5.32166083,4.68264545,1.67344495,0.00000000,0.00981471,1.70431495,0.02598937,1.43020787,2.92767327,0.98888524
-5.31565783,4.65527178,1.66292726,0.00000000,0.00996776,1.67640213,0.02573004,1.45150117,2.91130537,0.98083713
-5.30965483,4.61980419,1.64981781,0.00000000,0.01009214,1.64586884,0.02543534,1.46965041,2.89145916,0.97070201
-5.30365183,4.57644095,1.63417153,0.00000000,0.01018280,1.61303610,0.02510854,1.48432868,2.86816662,0.95858393
-5.29764882,4.52540797,1.61603766,0.00000000,0.01023529,1.57822233,0.02475263,1.49524336,2.84143213,0.94459813
-5.29164582,4.46695676,1.59546055,0.00000000,0.01024597,1.54173715,0.02437041,1.50214365,2.81123689,0.92886843
-5.28564282,4.40136278,1.57248133,0.00000000,0.01021208,1.50387578,0.02396442,1.50482731,2.77754535,0.91152457
-5.27963982,4.32892482,1.54714050,0.00000000,0.01013184,1.46491470,0.02353702,1.50314630,2.74031367,0.89269982
-5.27363682,4.24996557,1.51948113,0.00000000,0.01000450,1.42510847,0.02309045,1.49701132,2.69950000,0.87252897
-5.26763382,4.16483371,1.48955285,0.00000000,0.00983041,1.38468818,0.02262696,1.48639515,2.65507645,0.85114669
-5.26163082,4.07390750,1.45741615,0.00000000,0.00961098,1.34386152,0.02214889,1.47133478,2.60704228,0.82868652
-5.25562781,3.97759990,1.42314709,0.00000000,0.00934866,1.30281441,0.02165889,1.45193237,2.55543769,0.80528047
-5.24962481,3.87636492,1.38684193,0.00000000,0.00904688,1.26171407,0.02116007,1.42835500,2.50035768,0.78105911
-5.24362181,3.77070476,1.34862163,0.00000000,0.00870993,1.22071338,0.02065620,1.40083347,2.44196508,0.75615223
-5.23761881,3.66117721,1.30863577,0.00000000,0.00834287,1.17995593,0.02015193,1.36966002,2.38050193,0.73068989
-5.23161581,3.54840262,1.26706589,0.00000000,0.00795139,1.13958159,0.01965300,1.33518512,2.31629845,0.70480374
-5.22561281,3.43306969,1.22412777,0.00000000,0.00754161,1.09973206,0.01916641,1.29781350,2.24977873,0.67862840
-5.21960980,3.31593926,1.18007264,0.00000000,0.00712001,1.06055584,0.01870059,1.25799925,2.18146257,0.65230281
-5.21360680,3.19784549,1.13518704,0.00000000,0.00669320,1.02221235,0.01826550,1.21624027,2.11196280,0.62597127
-5.20760380,3.07969365,1.08979136,0.00000000,0.00626779,0.98487470,0.01787268,1.17307187,2.04197807,0.59978409
-5.20160080,2.96245423,1.04423678,0.00000000,0.00585025,0.94873088,0.01753527,1.12905972,1.97228065,0.57389766
-5.19559780,2.84715282,0.99890097,0.00000000,0.00544677,0.91398315,0.01726787,1.08479198,1.90369986,0.54847393
-5.18959480,2.73485599,0.95418224,0.00000000,0.00506313,0.88084558,0.01708642,1.04087084,1.83710125,0.52367907
-5.18359180,2.62665303,0.91049256,0.00000000,0.00470461,0.84953981,0.01700787,0.99790330,1.77336240,0.49968158
-5.17758879,2.52363424,0.86824945,0.00000000,0.00437589,0.82028912,0.01704991,0.95649138,1.71334625,0.47664958
-5.17158579,2.42686612,0.82786714,0.00000000,0.00408097,0.79331123,0.01723048,0.91722187,1.65787294,0.45474764
-5.16558279,2.33736459,0.78974712,0.00000000,0.00382315,0.76881004,0.01756731,0.88065567,1.60769141,0.43413308
-5.15957979,2.25606700,0.75426848,0.00000000,0.00360494,0.74696683,0.01807730,0.84731711,1.56345209,0.41495205
-5.15357679,2.18380427,0.72177840,0.00000000,0.00342807,0.72793145,0.01877599,0.81768323,1.52568177,0.39733549
-5.14757379,2.12127415,0.69258304,0.00000000,0.00329345,0.71181381,0.01967686,0.79217366,1.49476194,0.38139519
-5.14157079,2.06901701,0.66693926,0.00000000,0.00320120,0.69867638,0.02079070,0.77114109,1.47091158,0.36722011
-5.13556778,2.02739520,0.64504744,0.00000000,0.00315061,0.68852795,0.02212501,0.75486292,1.45417527,0.35487329
-5.12956478,1.99657705,0.62704581,0.00000000,0.00314021,0.68131906,0.02368344,0.74353442,1.44441732,0.34438935
-5.12356178,1.97652641,0.61300626,0.00000000,0.00316777,0.67693956,0.02546523,0.73726361,1.44132210,0.33577281
-5.11755878,1.96699837,0.60293223,0.00000000,0.00323034,0.67521813,0.02746483,0.73606834,1.44440094,0.32899733
-5.11155578,1.96754165,0.59675845,0.00000000,0.00332434,0.67592433,0.02967162,0.73987576,1.45300516,0.32400595
-5.10555278,1.97750771,0.59435276,0.00000000,0.00344558,0.67877267,0.03206972,0.74852427,1.46634496,0.32071228
-5.09954977,1.99606654,0.59551998,0.00000000,0.00358939,0.68342896,0.03463797,0.76176825,1.48351338,0.31900276
-5.09354677,2.02222864,0.60000767,0.00000000,0.00375066,0.68951848,0.03735014,0.77928525,1.50351441,0.31873973
-5.08754377,2.05487250,0.60751358,0.00000000,0.00392399,0.69663581,0.04017519,0.80068580,1.52529428,0.31976535
-5.08154077,2.09277673,0.61769465,0.00000000,0.00410380,0.70435577,0.04307775,0.82552537,1.54777452,0.32190622
-5.07553777,2.13465558,0.63017706,0.00000000,0.00428443,0.71224533,0.04601881,0.85331822,1.56988580,0.32497847
-5.06953477,2.17919666,0.64456717,0.00000000,0.00446030,0.71987566,0.04895643,0.88355262,1.59060103,0.32879312
-5.06353177,2.22509945,0.66046275,0.00000000,0.00462604,0.72683426,0.05184668,0.91570699,1.60896666,0.33316163
-5.05752876,2.27111328,0.67746426,0.00000000,0.00477661,0.73273644,0.05464463,0.94926626,1.62413101,0.33790135
-5.05152576,2.31607322,0.69518564,0.00000000,0.00490746,0.73723588,0.05730540,0.98373791,1.63536869,0.34284064
-5.04552276,2.35893282,0.71326436,0.00000000,0.00501462,0.74003392,0.05978523,1.01866696,1.64210039,0.34782358
-5.03951976,2.39879251,0.73137033,0.00000000,0.00509480,0.74088729,0.06204261,1.05364948,1.64390739,0.35271411
-5.03351676,2.43492252,0.74921331,0.00000000,0.00514551,0.73961401,0.06403928,1.08834392,1.64054056,0.35739934
-5.02751376,2.46677997,0.76654880,0.00000000,0.00516509,0.73609744,0.06574121,1.12247985,1.63192376,0.36179206
-5.02151076,2.49401927,0.78318210,0.00000000,0.00515276,0.73028836,0.06711948,1.15586375,1.61815170,0.36583238
-5.01550775,2.51649584,0.79897046,0.00000000,0.00510861,0.72220510,0.06815098,1.18838167,1.59948277,0.36948831
-5.00950475,2.53426306,0.81382347,0.00000000,0.00503361,0.71193187,0.06881902,1.21999846,1.57632711,0.37275549
-5.00350175,2.54756278,0.82770160,0.00000000,0.00492952,0.69961537,0.06911369,1.25075375,1.54923089,0.37565594
-4.99749875,2.55680972,0.84061306,0.00000000,0.00479886,0.68545994,0.06903206,1.28075469,1.51885723,0.37823590
-4.99149575,2.56257056,0.85260913,0.00000000,0.00464477,0.66972141,0.06857825,1.31016575,1.48596483,0.38056293
-4.98549275,2.56553846,0.86377822,0.00000000,0.00447095,0.65269999,0.06776319,1.33919591,1.45138505,0.38272226
-4.97948974,2.56650386,0.87423875,0.00000000,0.00428146,0.63473235,0.06660433,1.36808374,1.41599812,0.38481262
-4.97348674,2.56632278,0.88413133,0.00000000,0.00408064,0.61618329,0.06512507,1.39708087,1.38070952,0.38694154
-4.96748374,2.56588351,0.89361021,0.00000000,0.00387293,0.59743705,0.06335414,1.42643456,1.34642691,0.38922049
-4.96148074,2.56607291,0.90283454,0.00000000,0.00366274,0.57888871,0.06132477,1.45636983,1.31403846,0.39175980
-4.95547774,2.56774341,0.91195956,0.00000000,0.00345435,0.56093573,0.05907380,1.48707226,1.28439291,0.39466375
-4.94947474,2.57168187,0.92112806,0.00000000,0.00325172,0.54396992,0.05664075,1.51867167,1.25828186,0.39802575
-4.94347174,2.57858124,0.93046238,0.00000000,0.00305844,0.52836990,0.05406680,1.55122788,1.23642451,0.40192412
-4.93746873,2.58901610,0.94005719,0.00000000,0.00287762,0.51449433,0.05139381,1.58471889,1.21945513,0.40641831
-4.93146573,2.60342283,0.94997342,0.00000000,0.00271182,0.50267585,0.04866328,1.61903226,1.20791339,0.41154597
-4.92546273,2.62208525,0.96023343,0.00000000,0.00256299,0.49321600,0.04591549,1.65396013,1.20223747,0.41732078
-4.91945973,2.64512614,0.97081776,0.00000000,0.00243249,0.48638099,0.04318856,1.68919835,1.20276015,0.42373143
-4.91345673,2.67250506,0.98166351,0.00000000,0.00232103,0.48239853,0.04051777,1.72434981,1.20970761,0.43074147
-4.90745373,2.70402252,0.99266465,0.00000000,0.00222870,0.48145560,0.03793484,1.75893225,1.22320089,0.43829038
-4.90145073,2.73933029,1.00367404,0.00000000,0.00215503,0.48369718,0.03546745,1.79239015,1.24325981,0.44629559
-4.89544772,2.77794752,1.01450744,0.00000000,0.00209903,0.48922590,0.03313887,1.82411056,1.26980906,0.45465554
-4.88944472,2.81928188,1.02494908,0.00000000,0.00205921,0.49810255,0.03096767,1.85344226,1.30268626,0.46325354
-4.88344172,2.86265472,1.03475884,0.00000000,0.00203373,0.51034727,0.02896769,1.87971740,1.34165149,0.47196231
-4.87743872,2.90732921,1.04368063,0.00000000,0.00202042,0.52594142,0.02714801,1.90227489,1.38639801,0.48064898
-4.87143572,2.95254003,1.05145165,0.00000000,0.00201688,0.54482982,0.02551316,1.92048439,1.43656365,0.48918026
-4.86543272,2.99752313,1.05781206,0.00000000,0.00202058,0.56692343,0.02406336,1.93376981,1.49174249,0.49742760
-4.85942971,3.04154418,1.06251470,0.00000000,0.00202896,0.59210209,0.02279492,1.94163127,1.55149625,0.50527194
-4.85342671,3.08392428,1.06533428,0.00000000,0.00203946,0.62021730,0.02170063,1.94366438,1.61536503,0.51260793
-4.84742371,3.12406160,1.06607574,0.00000000,0.00204968,0.65109488,0.02077033,1.93957591,1.68287694,0.51934732
-4.84142071,3.16144799,1.06458122,0.00000000,0.00205735,0.68453737,0.01999136,1.92919513,1.75355608,0.52542137
-4.83541771,3.19567981,1.06073543,0.00000000,0.00206049,0.72032611,0.01934921,1.91248017,1.82692893,0.53078215
-4.82941471,3.22646243,1.05446912,0.00000000,0.00205738,0.75822287,0.01882797,1.88951927,1.90252848,0.53540262
-4.82341171,3.25360856,1.04576053,0.00000000,0.00204662,0.79797115,0.01841095,1.86052667,1.97989637,0.53927571
-4.81740870,3.27703054,1.03463489,0.00000000,0.00202720,0.83929697,0.01808110,1.82583375,2.05858284,0.54241215
-4.81140570,3.29672739,1.02116188,0.00000000,0.00199841,0.88190947,0.01782154,1.78587559,2.13814465,0.54483755
-4.80540270,3.31276744,1.00545153,0.00000000,0.00195994,0.92550107,0.01761592,1.74117404,2.21814129,0.54658866
-4.79939970,3.32526791,0.98764855,0.00000000,0.00191179,0.96974767,0.01744874,1.69231801,2.29812967,0.54770925
-4.79339670,3.33437260,0.96792579,0.00000000,0.00185431,1.01430869,0.01730570,1.63994224,2.37765784,0.54824566
-4.78739370,3.34022926,0.94647687,0.00000000,0.00178809,1.05882731,0.01717385,1.58470540,2.45625822,0.54824257
-4.78139070,3.34296782,0.92350874,0.00000000,0.00171398,1.10293097,0.01704178,1.52726886,2.53344071,0.54773891
-4.77538769,3.34268102,0.89923434,0.00000000,0.00163304,1.14623228,0.01689972,1.46827688,2.60868649,0.54676447
-4.76938469,3.33940819,0.87386575,0.00000000,0.00154644,1.18833045,0.01673954,1.40833922,2.68144281,0.54533708
-4.76338169,3.33312339,0.84760824,0.00000000,0.00145548,1.22881336,0.01655479,1.34801671,2.75111938,0.54346080
-4.75737869,3.32372807,0.82065532,0.00000000,0.00136149,1.26726035,0.01634062,1.28781028,2.81708684,0.54112490
-4.75137569,3.31104892,0.79318494,0.00000000,0.00126578,1.30324578,0.01609367,1.22815360,2.87867761,0.53830388
-4.74537269,3.29484062,0.76535695,0.00000000,0.00116967,1.33634340,0.01581200,1.16940926,2.93518948,0.53495841
-4.73936968,3.27479332,0.73731174,0.00000000,0.00107435,1.36613148,0.01549492,1.11186847,2.98589204,0.53103702
-4.73336668,3.25054436,0.70917000,0.00000000,0.00098094,1.39219873,0.01514282,1.05575362,3.03003608,0.52647863
-4.72736368,3.22169356,0.68103342,0.00000000,0.00089041,1.41415090,0.01475704,1.00122342,3.06686592,0.52121550
-4.72136068,3.18782118,0.65298617,0.00000000,0.00080360,1.43161786,0.01433968,0.94837991,3.09563435,0.51517671
-4.71535768,3.14850777,0.62509698,0.00000000,0.00072119,1.44426127,0.01389344,0.89727678,3.11561993,0.50829176
-4.70935468,3.10335489,0.59742153,0.00000000,0.00064369,1.45178233,0.01342145,0.84792832,3.12614622,0.50049426
-4.70335168,3.05200583,0.57000511,0.00000000,0.00057149,1.45392965,0.01292717,0.80031856,3.12660219,0.49172549
-4.69734867,2.99416554,0.54288520,0.00000000,0.00050481,1.45050689,0.01241419,0.75441004,3.11646321,0.48193771
-4.69134567,2.92961875,0.51609402,0.00000000,0.00044374,1.44137986,0.01188621,0.71015178,3.09531183,0.47109707
-4.68534267,2.85824584,0.48966068,0.00000000,0.00038825,1.42648288,0.01134684,0.66748630,3.06285731,0.45918608
-4.67933967,2.78003573,0.46361323,0.00000000,0.00033823,1.40582402,0.01079964,0.62635540,3.01895317,0.44620543
-4.67333667,2.69509521,0.43798012,0.00000000,0.00029347,1.37948891,0.01024797,0.58670467,2.96361178,0.43217531
-4.66733367,2.60365472,0.41279145,0.00000000,0.00025369,1.34764299,0.00969501,0.54848675,2.89701515,0.41713597
-4.66133067,2.50606986,0.38807972,0.00000000,0.00021858,1.31053179,0.00914372,0.51166339,2.81952121,0.40114774
-4.65532766,2.40281904,0.36388030,0.00000000,0.00018776,1.26847910,0.00859683,0.47620640,2.73166509,0.38429029
-4.64932466,2.29449695,0.34023148,0.00000000,0.00016088,1.22188310,0.00805685,0.44209774,2.63415488,0.36666140
-4.64332166,2.18180432,0.31717426,0.00000000,0.00013756,1.17121022,0.00752607,0.40932887,2.52786188,0.34837504
