energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.89194597,3.78544191,0.93993488,2.78250990,0.00127203,0.08545053,0.01759019,0.57219416,0.30761693,0.16779182
-5.88594297,3.72480526,0.91752072,2.74802825,0.00124173,0.08303424,0.01736780,0.56036155,0.29678858,0.16438824
-5.87993997,3.65718342,0.89327122,2.70916463,0.00121172,0.08023278,0.01710411,0.54747726,0.28549624,0.16031776
-5.87393697,3.58235684,0.86722528,2.66557783,0.00118157,0.07708360,0.01679554,0.53350860,0.27379188,0.15561686
-5.86793397,3.50024730,0.83945680,2.61701473,0.00115082,0.07363073,0.01643963,0.51844709,0.26173626,0.15033575
-5.86193097,3.41093726,0.81007711,2.56333115,0.00111908,0.06992360,0.01603515,0.50231103,0.24939930,0.14453712
-5.85592796,3.31468252,0.77923593,2.50450803,0.00108600,0.06601564,0.01558231,0.48514693,0.23686013,0.13829451
-5.84992496,3.21191786,0.74712063,2.44066212,0.00105132,0.06196285,0.01508282,0.46702977,0.22420679,0.13169037
-5.84392196,3.10325563,0.71395408,2.37205095,0.00101485,0.05782233,0.01453985,0.44806217,0.21153549,0.12481397
-5.83791896,2.98947764,0.67999091,2.29907229,0.00097650,0.05365088,0.01395809,0.42837248,0.19894972,0.11775919
-5.83191596,2.87152114,0.64551271,2.22225823,0.00093627,0.04950379,0.01334356,0.40811205,0.18655892,0.11062238
-5.82591296,2.75045986,0.61082220,2.14226466,0.00089429,0.04543364,0.01270353,0.38745170,0.17447721,0.10350029
-5.81990995,2.62748129,0.57623670,2.05985694,0.00085076,0.04148949,0.01204632,0.36657778,0.16282189,0.09648818
-5.81390695,2.50386146,0.54208131,1.97589264,0.00080600,0.03771614,0.01138105,0.34568785,0.15171198,0.08967826
-5.80790395,2.38093866,0.50868208,1.89130248,0.00076038,0.03415370,0.01071746,0.32498631,0.14126689,0.08315828
-5.80190095,2.26008717,0.47635937,1.80707038,0.00071438,0.03083740,0.01006562,0.30468015,0.13160513,0.07701061
-5.79589795,2.14269219,0.44542181,1.72421363,0.00066851,0.02779756,0.00943568,0.28497492,0.12284327,0.07131147
-5.78989495,2.03012669,0.41616094,1.64376386,0.00062333,0.02505984,0.00883767,0.26607112,0.11509505,0.06613059
-5.78389195,1.92373097,0.38884676,1.56674944,0.00057941,0.02264552,0.00828122,0.24816109,0.10847070,0.06153103
-5.77788894,1.82479503,0.36372414,1.49417975,0.00053736,0.02057200,0.00777544,0.23142642,0.10307639,0.05756926
-5.77188594,1.73454386,0.34101033,1.42703140,0.00049776,0.01885330,0.00732867,0.21603582,0.09901379,0.05429538
-5.76588294,1.65412548,0.32089314,1.36623646,0.00046117,0.01750064,0.00694841,0.20214352,0.09637976,0.05175340
-5.75987994,1.58460116,0.30353012,1.31267237,0.00042815,0.01652289,0.00664117,0.18988807,0.09526588,0.04998159
-5.75387694,1.52693730,0.28904820,1.26715332,0.00039921,0.01592706,0.00641243,0.17939144,0.09575794,0.04901269
-5.74787394,1.48199829,0.27754390,1.23042251,0.00037480,0.01571864,0.00626656,0.17075822,0.09793525,0.04887410
-5.74187094,1.45053953,0.26908377,1.20314493,0.00035533,0.01590178,0.00620683,0.16407510,0.10186959,0.04958786
-5.73586793,1.43320008,0.26370494,1.18590008,0.00034118,0.01647938,0.00623536,0.15941011,0.10762390,0.05117049
-5.72986493,1.43049434,0.26141563,1.17917424,0.00033264,0.01745298,0.00635316,0.15681192,0.11525054,0.05363258
-5.72386193,1.44280227,0.26219552,1.18335204,0.00032995,0.01882253,0.00656015,0.15630896,0.12478917,0.05697824
-5.71785893,1.47035824,0.26599582,1.19870708,0.00033330,0.02058600,0.00685515,0.15790836,0.13626431,0.06120433
-5.71185593,1.51323832,0.27273914,1.22539162,0.00034281,0.02273888,0.00723592,0.16159477,0.14968254,0.06629958
-5.70585293,1.57134659,0.28231909,1.26342554,0.00035854,0.02527363,0.00769918,0.16732914,0.16502950,0.07224361
-5.69984992,1.64440093,0.29459973,1.31268497,0.00038046,0.02817908,0.00824061,0.17504752,0.18226690,0.07900599
-5.69384692,1.73191910,0.30941500,1.37289099,0.00040851,0.03143979,0.00885491,0.18466000,0.20132950,0.08654531
-5.68784392,1.83320630,0.32656825,1.44359936,0.00044252,0.03503556,0.00953576,0.19605001,0.22212255,0.09480844
-5.68184092,1.94734517,0.34583208,1.52419177,0.00048226,0.03894102,0.01027589,0.20907399,0.24451960,0.10373003
-5.67583792,2.07318961,0.36694872,1.61386977,0.00052744,0.04312532,0.01106708,0.22356181,0.26836110,0.11323231
-5.66983492,2.20936354,0.38963111,1.71165222,0.00057769,0.04755216,0.01190021,0.23931784,0.29345397,0.12322533
-5.66383192,2.35426580,0.41356482,1.81637699,0.00063257,0.05217991,0.01276530,0.25612290,0.31957217,0.13360762
-5.65782891,2.50608208,0.43841105,1.92670794,0.00069158,0.05696215,0.01365164,0.27373723,0.34645868,0.14426737
-5.65182591,2.66280463,0.46381073,2.04114757,0.00075420,0.06184833,0.01454782,0.29190429,0.37382869,0.15508403
-5.64582291,2.82226000,0.48938976,2.15805581,0.00081983,0.06678488,0.01544191,0.31035560,0.40137423,0.16593057
-5.63981991,2.98214486,0.51476537,2.27567508,0.00088791,0.07171641,0.01632162,0.32881633,0.42877012,0.17667596
-5.63381691,3.14006930,0.53955346,2.39216135,0.00095786,0.07658723,0.01717445,0.34701159,0.45568109,0.18718823
-5.62781391,3.29360674,0.56337678,2.50562067,0.00102915,0.08134300,0.01798795,0.36467319,0.48176990,0.19733768
-5.62181091,3.44034899,0.58587354,2.61415025,0.00110130,0.08593247,0.01874993,0.38154655,0.50670612,0.20700030
-5.61580790,3.57796466,0.60670639,2.71588300,0.00117395,0.09030925,0.01944871,0.39739764,0.53017528,0.21606115
-5.60980490,3.70425883,0.62557109,2.80903377,0.00124686,0.09443346,0.02007338,0.41201938,0.55188800,0.22441768
-5.60380190,3.81723150,0.64220469,2.89194584,0.00131993,0.09827333,0.02061408,0.42523746,0.57158858,0.23198269
-5.59779890,3.91513248,0.65639276,2.96313562,0.00139325,0.10180639,0.02106221,0.43691502,0.58906277,0.23868689
-5.59179590,3.99651008,0.66797525,3.02133382,0.00146712,0.10502046,0.02141066,0.44695625,0.60414414,0.24448087
-5.58579290,4.06025143,0.67685073,3.06552102,0.00154203,0.10791420,0.02165400,0.45530834,0.61671888,0.24933638
-5.57978989,4.10561241,0.68297867,3.09495633,0.00161868,0.11049715,0.02178867,0.46196193,0.62672864,0.25324686
-5.57378689,4.13223560,0.68637971,3.10919743,0.00169798,0.11278935,0.02181297,0.46694990,0.63417121,0.25622713
-5.56778389,4.14015531,0.68713372,3.10811127,0.00178101,0.11482047,0.02172724,0.47034451,0.63909900,0.25831225
-5.56178089,4.12978926,0.68537589,3.09187468,0.00186899,0.11662837,0.02153371,0.47225305,0.64161543,0.25955561
-5.55577789,4.10191731,0.68129088,3.06096489,0.00196325,0.11825737,0.02123654,0.47281218,0.64186921,0.26002634
-5.54977489,4.05764801,0.67510540,3.01614044,0.00206516,0.11975601,0.02084162,0.47218124,0.64004697,0.25980601
-5.54377189,3.99837480,0.66707958,2.95841321,0.00217606,0.12117469,0.02035643,0.47053494,0.63636451,0.25898502
-5.53776888,3.92572374,0.65749762,2.88901312,0.00229718,0.12256298,0.01978979,0.46805566,0.63105721,0.25765860
-5.53176588,3.84149551,0.64665822,2.80934699,0.00242959,0.12396705,0.01915165,0.46492592,0.62436996,0.25592274
-5.52576288,3.74760425,0.63486523,2.72095360,0.00257410,0.12542709,0.01845279,0.46132130,0.61654734,0.25387031
-5.51975988,3.64601640,0.62241915,2.62545698,0.00273116,0.12697499,0.01770455,0.45740426,0.60782445,0.25158732
-5.51375688,3.53869212,0.60960983,2.52452003,0.00290086,0.12863237,0.01691857,0.45331907,0.59841878,0.24914981
-5.50775388,3.42753208,0.59671075,2.41980050,0.00308277,0.13040902,0.01610650,0.44918820,0.58852382,0.24662121
-5.50175088,3.31433163,0.58397510,2.31291090,0.00327600,0.13230196,0.01527977,0.44511028,0.57830434,0.24405057
-5.49574787,3.20074423,0.57163382,2.20538407,0.00347909,0.13429501,0.01444940,0.44115968,0.56789384,0.24147148
-5.48974487,3.08825504,0.55989560,2.09864514,0.00369007,0.13635910,0.01362579,0.43738766,0.55739404,0.23890192
-5.48374187,2.97816521,0.54894860,1.99399077,0.00390644,0.13845312,0.01281865,0.43382505,0.54687646,0.23634492
-5.47773887,2.87158663,0.53896368,1.89257563,0.00412520,0.14052550,0.01203682,0.43048603,0.53638582,0.23378997
-5.47173587,2.76944628,0.53009865,1.79540595,0.00434297,0.14251621,0.01128826,0.42737298,0.52594495,0.23121512
-5.46573287,2.67249881,0.52250328,1.70333947,0.00455601,0.14435932,0.01058005,0.42448178,0.51556098,0.22858969
-5.45972986,2.58134555,0.51632421,1.61709075,0.00476040,0.14598589,0.00991832,0.42180733,0.50523206,0.22587723
-5.45372686,2.49645787,0.51170952,1.53724069,0.00495207,0.14732701,0.00930833,0.41934885,0.49495444,0.22303884
-5.44772386,2.41820264,0.50881231,1.46424882,0.00512702,0.14831698,0.00875447,0.41711447,0.48472924,0.22003644
-5.44172086,2.34686753,0.50779282,1.39846714,0.00528139,0.14889640,0.00826032,0.41512496,0.47456845,0.21683588
-5.43571786,2.28268426,0.50881879,1.34015387,0.00541163,0.14901496,0.00782867,0.41341614,0.46449987,0.21340980
-5.42971486,2.22584792,0.51206387,1.28948635,0.00551461,0.14863401,0.00746156,0.41203983,0.45457060,0.20973992
-5.42371186,2.17653110,0.51770391,1.24657183,0.00558774,0.14772852,0.00716030,0.41106328,0.44484892,0.20581889
-5.41770885,2.13489205,0.52591128,1.21145572,0.00562906,0.14628857,0.00692548,0.41056703,0.43542440,0.20165138
-5.41170585,2.10107660,0.53684751,1.18412694,0.00563729,0.14432022,0.00675698,0.41064133,0.42640634,0.19725451
-5.40570285,2.07521410,0.55065457,1.16452038,0.00561192,0.14184568,0.00665393,0.41138129,0.41792060,0.19265764
-5.39969985,2.05740824,0.56744538,1.15251684,0.00555316,0.13890292,0.00661471,0.41288115,0.41010513,0.18790148
-5.39369685,2.04772388,0.58729420,1.14794111,0.00546201,0.13554456,0.00663693,0.41522797,0.40310447,0.18303665
-5.38769385,2.04617166,0.61022751,1.15055897,0.00534013,0.13183634,0.00671741,0.41849515,0.39706353,0.17812177
-5.38169085,2.05269194,0.63621619,1.16007405,0.00518983,0.12785506,0.00685216,0.42273627,0.39212126,0.17322125
-5.37568784,2.06714012,0.66516964,1.17612563,0.00501397,0.12368618,0.00703640,0.42797970,0.38840434,0.16840290
-5.36968484,2.08927500,0.69693236,1.19828826,0.00481584,0.11942118,0.00726460,0.43422426,0.38602155,0.16373549
-5.36368184,2.11875168,0.73128351,1.22607409,0.00459906,0.11515480,0.00753050,0.44143639,0.38505890,0.15928643
-5.35767884,2.15512030,0.76793972,1.25893836,0.00436745,0.11098227,0.00782724,0.44954910,0.38557605,0.15511960
-5.35167584,2.19783111,0.80656120,1.29628849,0.00412489,0.10699664,0.00814745,0.45846260,0.38760388,0.15129366
-5.34567284,2.24624630,0.84676099,1.33749670,0.00387526,0.10328631,0.00848339,0.46804696,0.39114367,0.14786056
-5.33966983,2.29965790,0.88811706,1.38191580,0.00362225,0.09993277,0.00882713,0.47814643,0.39616743,0.14486459
-5.33366683,2.35731112,0.93018652,1.42889746,0.00336934,0.09700874,0.00917075,0.48858533,0.40261972,0.14234189
-5.32766383,2.41843141,0.97252140,1.47781194,0.00311967,0.09457658,0.00950652,0.49917511,0.41042032,0.14032020
-5.32166083,2.48225365,1.01468486,1.52806822,0.00287602,0.09268710,0.00982712,0.50972223,0.41946786,0.13881918
-5.31565783,2.54805124,1.05626708,1.57913300,0.00264075,0.09137869,0.01012584,0.52003630,0.42964385,0.13785077
-5.30965483,2.61516294,1.09689965,1.63054728,0.00241580,0.09067684,0.01039677,0.52993800,0.44081686,0.13741991
-5.30365183,2.68301544,1.13626760,1.68193923,0.00220266,0.09059390,0.01063496,0.53926636,0.45284657,0.13752519
-5.29764882,2.75113954,1.17411826,1.73303210,0.00200242,0.09112915,0.01083653,0.54788478,0.46558733,0.13815955
-5.29164582,2.81917875,1.21026625,1.78364646,0.00181576,0.09226912,0.01099881,0.55568553,0.47889105,0.13931086
-5.28564282,2.88688907,1.24459430,1.83369604,0.00164303,0.09398802,0.01112030,0.56259245,0.49260921,0.14096229
-5.27963982,2.95412974,1.27704956,1.88317729,0.00148426,0.09624848,0.01120075,0.56856156,0.50659398,0.14309252
-5.27363682,3.02084522,1.30763584,1.93215291,0.00133922,0.09900233,0.01124103,0.57357972,0.52069837,0.14567565
-5.26763382,3.08703948,1.33640202,1.98073012,0.00120746,0.10219157,0.01124308,0.57766133,0.53477562,0.14868096
-5.26163082,3.15274402,1.36342742,2.02903489,0.00108839,0.10574944,0.01120976,0.58084339,0.54867798,0.15207243
-5.25562781,3.21798197,1.38880505,2.07718378,0.00098129,0.10960167,0.01114464,0.58317919,0.56225501,0.15580827
-5.24962481,3.28273060,1.41262399,2.12525494,0.00088537,0.11366783,0.01105187,0.58473118,0.57535193,0.15984028
-5.24362181,3.34688510,1.43495184,2.17326041,0.00079979,0.11786281,0.01093590,0.58556346,0.58780810,0.16411348
-5.23761881,3.41022620,1.45581873,2.22112148,0.00072369,0.12209846,0.01080134,0.58573442,0.59945601,0.16856576
-5.23161581,3.47239438,1.47520385,2.26864894,0.00065625,0.12628539,0.01065270,0.58529004,0.61012114,0.17312793
-5.22561281,3.53287267,1.49302563,2.31552971,0.00059663,0.13033476,0.01049424,0.58425841,0.61962273,0.17772409
-5.21960980,3.59097988,1.50913618,2.36132101,0.00054407,0.13416032,0.01032983,0.58264564,0.62777574,0.18227242
-5.21360680,3.64587503,1.52332070,2.40545271,0.00049784,0.13768038,0.01016280,0.58043369,0.63439393,0.18668642
-5.20760380,3.69657351,1.53530176,2.44723810,0.00045725,0.14081980,0.00999589,0.57758007,0.63929413,0.19087658
-5.20160080,3.74197430,1.54474860,2.48589274,0.00042168,0.14351192,0.00983118,0.57401955,0.64230139,0.19475246
-5.19559780,3.78089701,1.55129076,2.52056043,0.00039056,0.14570035,0.00967012,0.56966773,0.64325502,0.19822511
-5.18959480,3.81212702,1.55453539,2.55034515,0.00036335,0.14734053,0.00951355,0.56442616,0.64201492,0.20120969
-5.18359180,3.83446614,1.55408720,2.57434726,0.00033961,0.14840099,0.00936178,0.55818884,0.63846809,0.20362818
-5.17758879,3.84678610,1.54956992,2.59170192,0.00031890,0.14886432,0.00921466,0.55084949,0.63253489,0.20541208
-5.17158579,3.84808186,1.54064800,2.60161785,0.00030086,0.14872767,0.00907170,0.54230933,0.62417454,0.20650494
-5.16558279,3.83752191,1.52704732,2.60341420,0.00028517,0.14800282,0.00893218,0.53248472,0.61338972,0.20686451
-5.15957979,3.81449264,1.50857366,2.59655379,0.00027156,0.14671582,0.00879527,0.52131424,0.60022982,0.20646452
-5.15357679,3.77863458,1.48512791,2.58067078,0.00025981,0.14490612,0.00866011,0.50876491,0.58479269,0.20529583
-5.14757379,3.72986857,1.45671726,2.55559167,0.00024976,0.14262531,0.00852592,0.49483702,0.56722468,0.20336709
-5.14157079,3.66841063,1.42346167,2.52134857,0.00024128,0.13993548,0.00839208,0.47956751,0.54771905,0.20070462
-5.13556778,3.59477501,1.38559546,2.47818426,0.00023431,0.13690723,0.00825817,0.46303152,0.52651267,0.19735172
-5.12956478,3.50976552,1.34346393,2.42654902,0.00022883,0.13361752,0.00812396,0.44534229,0.50388119,0.19336735
-5.12356178,3.41445579,1.29751533,2.36708973,0.00022487,0.13014730,0.00798948,0.42664932,0.48013294,0.18882432
-5.11755878,3.31015994,1.24828875,2.30063190,0.00022253,0.12657928,0.00785495,0.40713491,0.45560176,0.18380695
-5.11155578,3.19839520,1.19639853,2.22815584,0.00022192,0.12299560,0.00772080,0.38700949,0.43063912,0.17840852
-5.10555278,3.08083871,1.14251628,2.15076828,0.00022323,0.11947582,0.00758756,0.36650570,0.40560591,0.17272844
-5.09954977,2.95928054,1.08735120,2.06967086,0.00022668,0.11609512,0.00745587,0.34587196,0.38086407,0.16686950
-5.09354677,2.83557517,1.03162995,1.98612705,0.00023254,0.11292283,0.00732642,0.32536538,0.35676860,0.16093506
-5.08754377,2.71159361,0.97607673,1.90142881,0.00024108,0.11002134,0.00719989,0.30524476,0.33365995,0.15502656
-5.08154077,2.58917780,0.92139463,1.81686438,0.00025263,0.10744535,0.00707692,0.28576369,0.31185730,0.14924123
-5.07553777,2.47009893,0.86824878,1.73368825,0.00026753,0.10524157,0.00695806,0.26716417,0.29165263,0.14367025
-5.06953477,2.35602079,0.81725187,1.65309410,0.00028612,0.10344867,0.00684381,0.24967088,0.27330577,0.13839723
-5.06353177,2.24846874,0.76895243,1.57619132,0.00030875,0.10209758,0.00673456,0.23348627,0.25704055,0.13349714
-5.05752876,2.14880484,0.72382595,1.50398553,0.00033574,0.10121196,0.00663063,0.21878661,0.24304185,0.12903564
-5.05152576,2.05820891,0.68226885,1.43736312,0.00036740,0.10080885,0.00653225,0.20571900,0.23145365,0.12506873
-5.04552276,1.97766541,0.64459517,1.37707968,0.00040398,0.10089936,0.00643965,0.19439934,0.22237786,0.12164275
-5.03951976,1.90795554,0.61103573,1.32375233,0.00044570,0.10148932,0.00635300,0.18491127,0.21587396,0.11879454
-5.03351676,1.84965407,0.58173929,1.27785534,0.00049268,0.10257991,0.00627249,0.17730592,0.21195921,0.11655186
-5.02751376,1.80313006,0.55677556,1.23971888,0.00054497,0.10416808,0.00619833,0.17160248,0.21060937,0.11493380
-5.02151076,1.76855105,0.53613942,1.20953055,0.00060251,0.10624691,0.00613078,0.16778941,0.21175993,0.11395134
-5.01550775,1.74589015,0.51975622,1.18733918,0.00066515,0.10880572,0.00607013,0.16582630,0.21530769,0.11360778
-5.00950475,1.73493553,0.50748766,1.17306090,0.00073257,0.11183007,0.00601671,0.16564606,0.22111269,0.11389927
-5.00350175,1.73530212,0.49913817,1.16648700,0.00080436,0.11530163,0.00597087,0.16715767,0.22900055,0.11481518
-4.99749875,1.74644539,0.49446157,1.16729366,0.00087997,0.11919794,0.00593300,0.17024913,0.23876517,0.11633845
-4.99149575,1.76767696,0.49316784,1.17505335,0.00095868,0.12349226,0.00590342,0.17479064,0.25017188,0.11844603
-4.98549275,1.79818233,0.49493003,1.18924777,0.00103967,0.12815332,0.00588244,0.18063803,0.26296104,0.12110913
-4.97948974,1.83704041,0.49939134,1.20928234,0.00112201,0.13314527,0.00587026,0.18763622,0.27685212,0.12429368
-4.97348674,1.88324493,0.50617225,1.23450196,0.00120461,0.13842779,0.00586698,0.19562279,0.29154836,0.12796075
-4.96748374,1.93572759,0.51487794,1.26420803,0.00128635,0.14395637,0.00587257,0.20443148,0.30674186,0.13206715
-4.96148074,1.99338250,0.52510572,1.29767622,0.00136602,0.14968278,0.00588685,0.21389566,0.32211928,0.13656604
-4.95547774,2.05509154,0.53645277,1.33417472,0.00144237,0.15555588,0.00590950,0.22385165,0.33736775,0.14140777
-4.94947474,2.11975002,0.54852379,1.37298247,0.00151416,0.16152245,0.00594003,0.23414175,0.35218123,0.14654078
-4.94347174,2.18629182,0.56093871,1.41340675,0.00158015,0.16752838,0.00597785,0.24461708,0.36626694,0.15191256
-4.93746873,2.25371310,0.57334013,1.45479950,0.00163920,0.17351986,0.00602225,0.25513993,0.37935171,0.15747070
-4.93146573,2.32109368,0.58540030,1.49657177,0.00169023,0.17944460,0.00607247,0.26558576,0.39118817,0.16316393
-4.92546273,2.38761524,0.59682750,1.53820558,0.00173230,0.18525312,0.00612774,0.27584462,0.40156040,0.16894309
-4.91945973,2.45257528,0.60737141,1.57926270,0.00176463,0.19089981,0.00618732,0.28582208,0.41028899,0.17476201
-4.91345673,2.51539637,0.61682742,1.61938982,0.00178658,0.19634394,0.00625055,0.29543958,0.41723518,0.18057816
-4.90745373,2.57562999,0.62503957,1.65831995,0.00179775,0.20155032,0.00631691,0.30463422,0.42230405,0.18635320
-4.90145073,2.63295497,0.63190188,1.69586971,0.00179790,0.20648978,0.00638607,0.31335802,0.42544648,0.19205314
-4.89544772,2.68717032,0.63735824,1.73193294,0.00178705,0.21113930,0.00645790,0.32157675,0.42665991,0.19764834
-4.88944472,2.73818312,0.64140062,1.76647059,0.00176538,0.21548181,0.00653252,0.32926832,0.42598785,0.20311320
-4.88344172,2.78599198,0.64406572,1.79949779,0.00173330,0.21950579,0.00661031,0.33642097,0.42351810,0.20842559
-4.87743872,2.83066707,0.64543034,1.83106856,0.00169142,0.22320450,0.00669192,0.34303130,0.41937981,0.21356611
-4.87143572,2.87232795,0.64560557,1.86125915,0.00164049,0.22657513,0.00677824,0.34910221,0.41373943,0.21851715
-4.86543272,2.91112043,0.64473015,1.89015097,0.00158143,0.22961774,0.00687037,0.35464105,0.40679581,0.22326192
-4.85942971,2.94719398,0.64296334,1.91781415,0.00151527,0.23233416,0.00696962,0.35965795,0.39877449,0.22778342
-4.85342671,2.98068091,0.64047771,1.94429270,0.00144312,0.23472692,0.00707739,0.36416448,0.38992156,0.23206351
-4.84742371,3.01167870,0.63745208,1.96959219,0.00136617,0.23679825,0.00719516,0.36817279,0.38049710,0.23608215
-4.84142071,3.04023640,0.63406516,1.99367070,0.00128561,0.23854925,0.00732438,0.37169510,0.37076855,0.23981676
-4.83541771,3.06634610,0.63049000,2.01643368,0.00120267,0.23997924,0.00746641,0.37474382,0.36100423,0.24324203
-4.82941471,3.08993972,0.62688950,2.03773301,0.00111850,0.24108541,0.00762240,0.37733197,0.35146702,0.24632985
-4.82341171,3.11089151,0.62341332,2.05737039,0.00103424,0.24186263,0.00779324,0.37947412,0.34240850,0.24904971
-4.81740870,3.12902589,0.62019596,2.07510488,0.00095092,0.24230368,0.00797945,0.38118762,0.33406365,0.25136942
-4.81140570,3.14413019,0.61735621,2.09066423,0.00086950,0.24239961,0.00818111,0.38249403,0.32664611,0.25325606
-4.80540270,3.15597153,0.61499773,2.10375933,0.00079084,0.24214044,0.00839780,0.38342064,0.32034424,0.25467735
-4.79939970,3.16431673,0.61321068,2.11410098,0.00071567,0.24151600,0.00862857,0.38400196,0.31531776,0.25560307
-4.79339670,3.16895408,0.61207400,2.12141812,0.00064461,0.24051697,0.00887189,0.38428105,0.31169529,0.25600678
-4.78739370,3.16971573,0.61165819,2.12547645,0.00057817,0.23913603,0.00912564,0.38431054,0.30957253,0.25586748
-4.78139070,3.16649933,0.61202824,2.12609640,0.00051674,0.23736911,0.00938720,0.38415328,0.30901128,0.25517135
-4.77538769,3.15928783,0.61324634,2.12316969,0.00046062,0.23521654,0.00965341,0.38388248,0.31003908,0.25391325
-4.76938469,3.14816623,0.61537418,2.11667325,0.00041001,0.23268433,0.00992075,0.38358141,0.31264964,0.25209814
-4.76338169,3.13333445,0.61847458,2.10668023,0.00036501,0.22978523,0.01018539,0.38334245,0.31680399,0.24974220
-4.75737869,3.11511564,0.62261216,2.09336714,0.00032566,0.22653976,0.01044334,0.38326580,0.32243216,0.24687355
-4.75137569,3.09395956,0.62785319,2.07701700,0.00029194,0.22297702,0.01069064,0.38345750,0.32943563,0.24353267
-4.74537269,3.07044071,0.63426430,2.05801837,0.00026378,0.21913542,0.01092350,0.38402725,0.33769033,0.23977236
-4.73936968,3.04525147,0.64191026,2.03686009,0.00024110,0.21506305,0.01113850,0.38508573,0.34705020,0.23565735
-4.73336668,3.01919038,0.65085100,2.01412215,0.00022375,0.21081797,0.01133279,0.38674186,0.35735122,0.23126338
-4.72736368,2.99314608,0.66113776,1.99046302,0.00021161,0.20646819,0.01150423,0.38909981,0.36841592,0.22667602
-4.72136068,2.96807752,0.67280899,1.96660380,0.00020454,0.20209136,0.01165161,0.39225607,0.38005818,0.22198899
-4.71535768,2.94499104,0.68588590,1.94330997,0.00020240,0.19777424,0.01177473,0.39629657,0.39208824,0.21730235
-4.70935468,2.92491519,0.70036814,1.92137116,0.00020506,0.19361187,0.01187455,0.40129403,0.40431780,0.21272025
-4.70335168,2.90887395,0.71622977,1.90157981,0.00021240,0.18970645,0.01195324,0.40730543,0.41656503,0.20834867
-4.69734867,2.89785917,0.73341586,1.88470916,0.00022432,0.18616588,0.01201419,0.41436991,0.42865938,0.20429291
-4.69134567,2.89280294,0.75183981,1.87149142,0.00024071,0.18310213,0.01206204,0.42250690,0.44044592,0.20065514
-4.68534267,2.89455053,0.77138172,1.86259648,0.00026148,0.18062919,0.01210254,0.43171471,0.45178917,0.19753186
-4.67933967,2.90383470,0.79188777,1.85861191,0.00028656,0.17886085,0.01214250,0.44196944,0.46257619,0.19501160
-4.67333667,2.92125175,0.81317079,1.86002465,0.00031586,0.17790824,0.01218959,0.45322433,0.47271880,0.19317262
-4.66733367,2.94724015,0.83501201,1.86720482,0.00034929,0.17787719,0.01225218,0.46540950,0.48215498,0.19208089
-4.66133067,2.98206213,0.85716387,1.88039208,0.00038676,0.17886544,0.01233909,0.47843210,0.49084911,0.19178836
-4.65532766,3.02578870,0.87935387,1.89968493,0.00042815,0.18095987,0.01245937,0.49217693,0.49879139,0.19233145
-4.64932466,3.07828883,0.90128940,1.92503314,0.00047332,0.18423374,0.01262203,0.50650745,0.50599623,0.19372995
-4.64332166,3.13922296,0.92266317,1.95623371,0.00052210,0.18874404,0.01283580,0.52126728,0.51249983,0.19598629
