energy_ev,total_up,Bi_p_up,Bi_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-5.27363682,1.13264672,0.03190768,0.00929990,0.16982507,0.75948650,0.01853712,0.45348468
-5.26763382,0.98884119,0.02855733,0.00795707,0.14991992,0.65855849,0.01743221,0.39904364
-5.26163082,0.86553364,0.02590823,0.00676870,0.13339250,0.57083723,0.01675036,0.35286898
-5.25562781,0.76188811,0.02393544,0.00572687,0.12009626,0.49575621,0.01649140,0.31466346
-5.24962481,0.67693814,0.02261270,0.00482226,0.10987805,0.43264684,0.01665265,0.28408175
-5.24362181,0.60962792,0.02191323,0.00404461,0.10258164,0.38076990,0.01722904,0.26074419
-5.23761881,0.55884858,0.02181021,0.00338315,0.09805083,0.33934373,0.01821307,0.24424888
-5.23161581,0.52346912,0.02227725,0.00282692,0.09613180,0.30756846,0.01959467,0.23418181
-5.22561281,0.50236157,0.02328865,0.00236514,0.09667505,0.28464630,0.02136102,0.23012497
-5.21960980,0.49442085,0.02481958,0.00198741,0.09953674,0.26979762,0.02349623,0.23166264
-5.21360680,0.49857953,0.02684616,0.00168394,0.10457963,0.26227334,0.02598109,0.23838603
-5.20760380,0.51381848,0.02934557,0.00144565,0.11167373,0.26136388,0.02879278,0.24989659
-5.20160080,0.53917408,0.03229613,0.00126431,0.12069674,0.26640515,0.03190473,0.26580838
-5.19559780,0.57374301,0.03567745,0.00113261,0.13153452,0.27678235,0.03528654,0.28574981
-5.18959480,0.61668538,0.03947067,0.00104411,0.14408143,0.29193189,0.03890411,0.30936515
-5.18359180,0.66722702,0.04365878,0.00099331,0.15824099,0.31134217,0.04271997,0.33631606
-5.17758879,0.72466143,0.04822708,0.00097559,0.17392650,0.33455347,0.04669375,0.36628337
-5.17158579,0.78835183,0.05316378,0.00098715,0.19106191,0.36115744,0.05078300,0.39896908
-5.16558279,0.85773323,0.05846062,0.00102499,0.20958262,0.39079626,0.05494406,0.43409883
-5.15957979,0.93231460,0.06411364,0.00108684,0.22943637,0.42316163,0.05913327,0.47142432
-5.15357679,1.01168063,0.07012389,0.00117107,0.25058380,0.45799344,0.06330817,0.51072580
-5.14757379,1.09549271,0.07649818,0.00127665,0.27299871,0.49507819,0.06742889,0.55181412
-5.14157079,1.18348842,0.08324967,0.00140305,0.29666774,0.53424673,0.07145949,0.59453205
-5.13556778,1.27547906,0.09039838,0.00155021,0.32158943,0.57537130,0.07536926,0.63875449
-5.12956478,1.37134448,0.09797145,0.00171846,0.34777230,0.61836153,0.07913391,0.68438729
-5.12356178,1.47102508,0.10600319,0.00190846,0.37523220,0.66315942,0.08273647,0.73136439
-5.11755878,1.57451053,0.11453486,0.00212111,0.40398863,0.70973299,0.08616803,0.77964311
-5.11155578,1.68182551,0.12361419,0.00235758,0.43406025,0.75806899,0.08942806,0.82919778
-5.10555278,1.79301269,0.13329457,0.00261917,0.46545979,0.80816453,0.09252445,0.88001151
-5.09954977,1.90811385,0.14363412,0.00290734,0.49818846,0.86001820,0.09547314,0.93206692
-5.09354677,2.02714994,0.15469443,0.00322367,0.53223031,0.91362100,0.09829735,0.98533580
-5.08754377,2.15010140,0.16653930,0.00356979,0.56754684,0.96894763,0.10102663,1.03976872
-5.08154077,2.27689005,0.17923334,0.00394746,0.60407236,1.02594880,0.10369544,1.09528508
-5.07553777,2.40736392,0.19284057,0.00435847,0.64171038,1.08454506,0.10634162,1.15176429
-5.06953477,2.54128633,0.20742321,0.00480474,0.68033160,1.14462284,0.10900473,1.20903901
-5.06353177,2.67833033,0.22304045,0.00528828,0.71977362,1.20603305,0.11172427,1.26689088
-5.05752876,2.81807926,0.23974754,0.00581125,0.75984269,1.26859259,0.11453797,1.32504928
-5.05152576,2.96003382,0.25759501,0.00637597,0.80031766,1.33208893,0.11748017,1.38319344
-5.04552276,3.10362542,0.27662812,0.00698496,0.84095586,1.39628761,0.12058039,1.44095806
-5.03951976,3.24823548,0.29688651,0.00764096,0.88150101,1.46094227,0.12386214,1.49794201
-5.03351676,3.39321919,0.31840393,0.00834695,0.92169252,1.52580671,0.12734193,1.55371994
-5.02751376,3.53793248,0.34120815,0.00910611,0.96127586,1.59064821,0.13102871,1.60785603
-5.02151076,3.68176030,0.36532084,0.00992187,1.00001346,1.65526106,0.13492345,1.65991901
-5.01550775,3.82414388,0.39075733,0.01079776,1.03769530,1.71947940,0.13901914,1.70949755
-5.00950475,3.96460518,0.41752642,0.01173738,1.07414875,1.78318820,0.14330090,1.75621490
-5.00350175,4.10276624,0.44562983,0.01274430,1.10924678,1.84633149,0.14774647,1.79974192
-4.99749875,4.23836181,0.47506160,0.01382180,1.14291419,1.90891682,0.15232670,1.83980746
-4.99149575,4.37124387,0.50580723,0.01497281,1.17513125,1.97101546,0.15700631,1.87620534
-4.98549275,4.50137744,0.53784262,0.01619955,1.20593448,2.03275782,0.16174467,1.90879766
-4.97948974,4.62882720,0.57113286,0.01750340,1.23541448,2.09432404,0.16649659,1.93751392
-4.97348674,4.75373584,0.60563099,0.01888453,1.26371082,2.15593002,0.17121323,1.96234623
-4.96748374,4.87629493,0.64127675,0.02034170,1.29100423,2.21780949,0.17584297,1.98334094
-4.96148074,4.99671031,0.67799533,0.02187198,1.31750657,2.28019293,0.18033222,2.00058730
-4.95547774,5.11516391,0.71569644,0.02347048,1.34344898,2.34328452,0.18462637,2.01420396
-4.94947474,5.23177484,0.75427352,0.02513019,1.36906901,2.40723850,0.18867057,2.02432452
-4.94347174,5.34656202,0.79360336,0.02684183,1.39459728,2.47213625,0.19241069,2.03108287
-4.93746873,5.45941125,0.83354604,0.02859375,1.42024452,2.53796578,0.19579415,2.03459973
-4.93146573,5.57004895,0.87394526,0.03037194,1.44618953,2.60460473,0.19877094,2.03497116
-4.92546273,5.67802465,0.91462913,0.03216013,1.47256869,2.67180836,0.20129446,2.03225994
-4.91945973,5.78270368,0.95541129,0.03394000,1.49946755,2.73920345,0.20332261,2.02649039
-4.91345673,5.88327104,0.99609237,0.03569140,1.52691474,2.80628879,0.20481867,2.01764693
-4.90745373,5.97874655,1.03646180,0.03739282,1.55487848,2.87244262,0.20575228,2.00567661
-4.90145073,6.06801102,1.07629985,0.03902176,1.58326572,2.93693702,0.20610031,1.99049509
-4.89544772,6.14984223,1.11537993,0.04055534,1.61192378,2.99895886,0.20584768,1.97199595
-4.88944472,6.22295911,1.15347101,0.04197088,1.64064446,3.05763655,0.20498798,1.95006242
-4.88344172,6.28607206,1.19034031,0.04324652,1.66917007,3.11207138,0.20352394,1.92458073
-4.87743872,6.33793699,1.22575612,0.04436187,1.69720136,3.16137228,0.20146778,1.89545432
-4.87143572,6.37741033,1.25949079,0.04529867,1.72440677,3.20469228,0.19884118,1.86261783
-4.86543272,6.40350258,1.29132391,0.04604134,1.75043264,3.24126497,0.19567511,1.82605006
-4.85942971,6.41542759,1.32104564,0.04657757,1.77491409,3.27043928,0.19200938,1.78578512
-4.85342671,6.41264537,1.34846032,0.04689875,1.79748623,3.29171086,0.18789197,1.74192113
-4.84742371,6.39489651,1.37339003,0.04700031,1.81779529,3.30474847,0.18337806,1.69462609
-4.84142071,6.36222641,1.39567844,0.04688192,1.83550947,3.30941408,0.17852895,1.64414061
-4.83541771,6.31499860,1.41519444,0.04654763,1.85032927,3.30577560,0.17341080,1.59077756
-4.82941471,6.25389625,1.43183575,0.04600580,1.86199703,3.29411153,0.16809320,1.53491867
-4.82341171,6.17991218,1.44553217,0.04526890,1.87030553,3.27490726,0.16264782,1.47700855
-4.81740870,6.09432767,1.45624835,0.04435320,1.87510536,3.24884303,0.15714686,1.41754640
-4.81140570,5.99868119,1.46398586,0.04327836,1.87631097,3.21677407,0.15166176,1.35707607
-4.80540270,5.89472833,1.46878439,0.04206691,1.87390513,3.17970384,0.14626180,1.29617490
-4.79939970,5.78439473,1.47072194,0.04074357,1.86794165,3.13875139,0.14101295,1.23544198
-4.79339670,5.66972392,1.46991379,0.03933467,1.85854621,3.09511456,0.13597681,1.17548628
-4.78739370,5.55282212,1.46651025,0.03786740,1.84591508,3.05003042,0.13120982,1.11691510
-4.78139070,5.43580209,1.46069313,0.03636915,1.83031180,3.00473483,0.12676252,1.06032315
-4.77538769,5.32072821,1.45267100,0.03486682,1.81206161,2.96042295,0.12267909,1.00628250
-4.76938469,5.20956441,1.44267340,0.03338617,1.79154376,2.91821208,0.11899709,0.95533359
-4.76338169,5.10412673,1.43094408,0.03195131,1.76918185,2.87910866,0.11574727,0.90797719
-4.75737869,5.00604187,1.41773372,0.03058413,1.74543228,2.84398039,0.11295360,0.86466737
-4.75137569,4.91671251,1.40329226,0.02930400,1.72077130,2.81353443,0.11063335,0.82580533
-4.74537269,4.83729020,1.38786125,0.02812736,1.69568078,2.78830233,0.10879730,0.79173393
-4.73936968,4.76865593,1.37166656,0.02706758,1.67063344,2.76863174,0.10744995,0.76273284
-4.73336668,4.71140841,1.35491178,0.02613483,1.64607776,2.75468485,0.10658972,0.73901403
-4.72736368,4.66585951,1.33777250,0.02533601,1.62242335,2.74644293,0.10620923,0.72071773
-4.72136068,4.63203657,1.32039192,0.02467485,1.60002712,2.74371646,0.10629539,0.70790863
-4.71535768,4.60969049,1.30287773,0.02415200,1.57918095,2.74615971,0.10682959,0.70057256
-4.70935468,4.59830919,1.28530054,0.02376518,1.56010127,2.75328882,0.10778776,0.69861364
-4.70335168,4.59713544,1.26769387,0.02350943,1.54292104,2.76450246,0.10914039,0.70185222
-4.69734867,4.60518846,1.25005565,0.02337737,1.52768448,2.77910391,0.11085256,0.71002383
-4.69134567,4.62128883,1.23235108,0.02335944,1.51434495,2.79632379,0.11288394,0.72277949
-4.68534267,4.64408623,1.21451693,0.02344424,1.50276590,2.81534275,0.11518890,0.73968768
-4.67933967,4.67208996,1.19646688,0.02361885,1.49272541,2.83531367,0.11771663,0.76023843
-4.67333667,4.70370196,1.17809778,0.02386915,1.48392380,2.85538303,0.12041149,0.78384964
-4.66733367,4.73725256,1.15929674,0.02418017,1.47599461,2.87471133,0.12321346,0.80987602
-4.66133067,4.77103879,1.13994857,0.02453644,1.46851835,2.89249265,0.12605888,0.83762061
-4.65532766,4.80336536,1.11994361,0.02492237,1.46103890,2.90797347,0.12888141,0.86634904
-4.64932466,4.83258791,1.09918556,0.02532259,1.45308189,2.92047076,0.13161325,0.89530617
-4.64332166,4.85715819,1.07759910,0.02572234,1.44417462,2.92938952,0.13418664,0.92373486
-4.63731866,4.87567034,1.05513715,0.02610780,1.43386683,2.93423967,0.13653560,0.95089645
-4.63131566,4.88690714,1.03178752,0.02646649,1.42175149,2.93465204,0.13859783,0.97609213
-4.62531266,4.88988480,1.00757863,0.02678754,1.40748506,2.93039318,0.14031676,0.99868466
-4.61930965,4.88389445,0.98258427,0.02706203,1.39080621,2.92137820,0.14164362,1.01811928
-4.61330665,4.86853839,0.95692702,0.02728319,1.37155232,2.90768107,0.14253951,1.03394327
-4.60730365,4.84375902,0.93078015,0.02744663,1.34967312,2.88954137,0.14297723,1.04582285
-4.60130065,4.80985818,0.90436793,0.02755042,1.32524057,2.86736662,0.14294289,1.05355694
-4.59529765,4.76750521,0.87796407,0.02759515,1.29845476,2.84172927,0.14243715,1.05708669
-4.58929465,4.71773196,0.85188819,0.02758386,1.26964505,2.81335761,0.14147596,1.05650045
-4.58329165,4.66191381,0.82650038,0.02752188,1.23926656,2.78312014,0.14009082,1.05203357
-4.57728864,4.60173614,0.80219369,0.02741659,1.20789174,2.75200304,0.13832836,1.04406294
-4.57128564,4.53914663,0.77938481,0.02727707,1.17619715,2.72108108,0.13624942,1.03309635
-4.56528264,4.47629440,0.75850301,0.02711371,1.14494601,2.69148250,0.13392745,1.01975685
-4.55927964,4.41545789,0.73997769,0.02693770,1.11496675,2.66434887,0.13144635,1.00476285
-4.55327664,4.35896397,0.72422477,0.02676050,1.08712856,2.64079142,0.12889788,0.98890444
-4.54727364,4.30910168,0.71163260,0.02659330,1.06231468,2.62184563,0.12637858,0.97301723
-4.54127064,4.26803413,0.70254760,0.02644647,1.04139437,2.60842610,0.12398653,0.95795442
-4.53526763,4.23771262,0.69726047,0.02632902,1.02519484,2.60128400,0.12181784,0.94455848
-4.52926463,4.21979705,0.69599335,0.02624817,1.01447399,2.60096930,0.11996328,0.93363360
-4.52326163,4.21558652,0.69888861,0.02620894,1.00989532,2.60779982,0.11850493,0.92591989
-4.51725863,4.22596360,0.70599986,0.02621385,1.01200575,2.62183910,0.11751329,0.92207057
-4.51125563,4.25135512,0.71728556,0.02626281,1.02121760,2.64288448,0.11704464,0.92263293
-4.50525263,4.29171177,0.73260574,0.02635300,1.03779516,2.67046641,0.11713907,0.92803376
-4.49924962,4.34650748,0.75172210,0.02647903,1.06184659,2.70385933,0.11781911,0.93856981
-4.49324662,4.41475890,0.77430164,0.02663311,1.09332144,2.74210405,0.11908898,0.95440344
-4.48724362,4.49506410,0.79992373,0.02680540,1.13201375,2.78404063,0.12093462,0.97556340
-4.48124062,4.58565852,0.82809066,0.02698442,1.17757067,2.82835049,0.12332438,1.00195062
-4.47523762,4.68448550,0.85824112,0.02715756,1.22950593,2.87360576,0.12621037,1.03334827
-4.46923462,4.78927774,0.88976622,0.02731166,1.28721762,2.91832343,0.12953040,1.06943553
-4.46323162,4.89764549,0.92202747,0.02743354,1.35000922,2.96102184,0.13321042,1.10980408
-4.45722861,5.00716713,0.95437579,0.02751062,1.41711271,3.00027655,0.13716731,1.15397632
-4.45122561,5.11547733,0.98617103,0.02753145,1.48771272,3.03477292,0.14131188,1.20142427
-4.44522261,5.22034852,1.01680072,0.02748614,1.56097023,3.06335290,0.14555205,1.25158800
-4.43921961,5.31976154,1.04569764,0.02736681,1.63604471,3.08505366,0.14979584,1.30389268
-4.43321661,5.41196226,1.07235505,0.02716788,1.71211352,3.09913636,0.15395426,1.35776326
-4.42721361,5.49550153,1.09633912,0.02688619,1.78838762,3.10510387,0.15794389,1.41263624
-4.42121061,5.56925706,1.11729783,0.02652113,1.86412294,3.10270684,0.16168895,1.46796791
-4.41520760,5.63243693,1.13496620,0.02607458,1.93862703,3.09193821,0.16512294,1.52323898
-4.40920460,5.68456535,1.14916745,0.02555071,2.01126087,3.07301689,0.16818973,1.57795565
-4.40320160,5.72545261,1.15981032,0.02495579,2.08143634,3.04636198,0.17084410,1.63164753
-4.39719860,5.75515194,1.16688282,0.02429783,2.14860982,3.01255935,0.17305168,1.68386293
-4.39119560,5.77390691,1.17044281,0.02358621,2.21227304,2.97232285,0.17478848,1.73416251
-4.38519260,5.78209350,1.17060621,0.02283128,2.27194229,2.92645256,0.17604000,1.78211219
-4.37918959,5.78016112,1.16753354,0.02204393,2.32714742,2.87579281,0.17679999,1.82727642
-4.37318659,5.76857711,1.16141577,0.02123524,2.37742193,2.82119233,0.17706911,1.86921291
-4.36718359,5.74777860,1.15246026,0.02041605,2.42229557,2.76346888,0.17685339,1.90746975
-4.36118059,5.71813534,1.14087779,0.01959672,2.46129057,2.70338032,0.17616290,1.94158586
-4.35517759,5.67992597,1.12687142,0.01878689,2.49392235,2.64160345,0.17501042,1.97109519
-4.34917459,5.63332945,1.11062771,0.01799526,2.51970527,2.57872160,0.17341050,1.99553508
-4.34317159,5.57843198,1.09231090,0.01722959,2.53816359,2.51522122,0.17137871,2.01445858
-4.33716858,5.51524887,1.07206019,0.01649665,2.54884716,2.45149700,0.16893131,2.02745047
-4.33116558,5.44375942,1.04999004,0.01580228,2.55135120,2.38786483,0.16608526,2.03414601
-4.32516258,5.36395200,1.02619347,0.01515153,2.54533902,2.32458094,0.16285847,2.03425161
-4.31915958,5.27587581,1.00074774,0.01454882,2.53056615,2.26186556,0.15927045,2.02756591
-4.31315658,5.17969505,0.97372190,0.01399812,2.50690422,2.19992888,0.15534306,2.01400000
-4.30715358,5.07574121,0.94518558,0.01350312,2.47436297,2.13899721,0.15110135,1.99359519
