energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-6.00000000,4.00434988,1.17010596,2.39313074,0.03661076,0.07388356,0.81100406,0.35403260,1.22024009,0.00000000
-5.99399700,3.85510184,1.11875583,2.31108260,0.03493690,0.07154049,0.77682731,0.33852284,1.16772274,0.00000000
-5.98799400,3.69652209,1.06438186,2.22389603,0.03311941,0.06911519,0.74003697,0.32195796,1.11200456,0.00000000
-5.98199100,3.53121452,1.00782989,2.13302295,0.03118932,0.06662997,0.70125747,0.30460266,1.05398339,0.00000000
-5.97598799,3.36180238,0.94994702,2.03994616,0.02917820,0.06410646,0.66111588,0.28672059,0.99454832,0.00000000
-5.96998499,3.19087211,0.89156289,1.94614909,0.02711740,0.06156553,0.62022661,0.26856832,0.93455931,0.00000000
-5.96398199,3.02092072,0.83347252,1.85308619,0.02503722,0.05902713,0.57917741,0.25038986,0.87482892,0.00000000
-5.95797899,2.85430817,0.77642103,1.76215473,0.02296626,0.05651023,0.53851724,0.23241200,0.81610686,0.00000000
-5.95197599,2.69321558,0.72109069,1.67466873,0.02093082,0.05403272,0.49874631,0.21484053,0.75906755,0.00000000
-5.94597299,2.53961023,0.66809059,1.59183545,0.01895448,0.05161128,0.46030833,0.19785733,0.70430080,0.00000000
-5.93996998,2.39521778,0.61794893,1.51473514,0.01705772,0.04926126,0.42358522,0.18161845,0.65230593,0.00000000
-5.93396698,2.26150179,0.57110798,1.44430402,0.01525780,0.04699661,0.38889420,0.16625301,0.60348884,0.00000000
-5.92796398,2.13965052,0.52792173,1.38132097,0.01356860,0.04482973,0.35648702,0.15186306,0.55816221,0.00000000
-5.92196098,2.03057062,0.48865587,1.32639783,0.01200074,0.04277135,0.32655133,0.13852413,0.51654811,0.00000000
-5.91595798,1.93488721,0.45348994,1.27997340,0.01056167,0.04083049,0.29921371,0.12628642,0.47878300,0.00000000
-5.90995498,1.85294986,0.42252137,1.24231096,0.00925589,0.03901432,0.27454418,0.11517660,0.44492442,0.00000000
-5.90395198,1.78484340,0.39577094,1.21349927,0.00808523,0.03732813,0.25256173,0.10519994,0.41495899,0.00000000
-5.89794897,1.73040318,0.37318946,1.19345675,0.00704920,0.03577530,0.23324061,0.09634278,0.38881134,0.00000000
-5.89194597,1.68923379,0.35466517,1.18193861,0.00614529,0.03435731,0.21651701,0.08857511,0.36635338,0.00000000
-5.88594297,1.66073039,0.34003160,1.17854677,0.00536934,0.03307376,0.20229566,0.08185324,0.34741366,0.00000000
-5.87993997,1.64410230,0.32907565,1.18274217,0.00471584,0.03192243,0.19045633,0.07612243,0.33178635,0.00000000
-5.87393697,1.63839775,0.32154547,1.19385920,0.00417829,0.03089941,0.18085979,0.07131933,0.31923962,0.00000000
-5.86793397,1.64252953,0.31715804,1.21112199,0.00374945,0.02999919,0.17335305,0.06737430,0.30952318,0.00000000
-5.86193097,1.65530085,0.31560631,1.23366214,0.00342157,0.02921481,0.16777388,0.06421345,0.30237487,0.00000000
-5.85592796,1.67543108,0.31656568,1.26053754,0.00318656,0.02853805,0.16395448,0.06176041,0.29752617,0.00000000
-5.84992496,1.70158078,0.31969988,1.29075197,0.00303622,0.02795959,0.16172420,0.05993785,0.29470657,0.00000000
-5.84392196,1.73237595,0.32466611,1.32327507,0.00296224,0.02746919,0.16091158,0.05866873,0.29364703,0.00000000
-5.83791896,1.76643105,0.33111963,1.35706222,0.00295636,0.02705588,0.16134554,0.05787722,0.29408242,0.00000000
-5.83191596,1.80237063,0.33871769,1.39107407,0.00301038,0.02670815,0.16285606,0.05748948,0.29575317,0.00000000
-5.82591296,1.83884956,0.34712295,1.42429530,0.00311619,0.02641412,0.16527439,0.05743421,0.29840636,0.00000000
-5.81990995,1.87457151,0.35600660,1.45575225,0.00326575,0.02616173,0.16843302,0.05764301,0.30179635,0.00000000
-5.81390695,1.90830592,0.36505101,1.48452919,0.00345115,0.02593887,0.17216556,0.05805069,0.30568515,0.00000000
-5.80790395,1.93890322,0.37395236,1.50978289,0.00366459,0.02573358,0.17630669,0.05859543,0.30984275,0.00000000
-5.80190095,1.96530852,0.38242306,1.53075546,0.00389840,0.02553419,0.18069237,0.05921898,0.31404765,0.00000000
-5.79589795,1.98657362,0.39019415,1.54678512,0.00414504,0.02532947,0.18516036,0.05986681,0.31808756,0.00000000
-5.78989495,2.00186762,0.39701780,1.55731498,0.00439722,0.02510879,0.18955121,0.06048828,0.32176051,0.00000000
-5.78389195,2.01048591,0.40266971,1.56189979,0.00464789,0.02486227,0.19370968,0.06103690,0.32487638,0.00000000
-5.77788894,2.01185783,0.40695171,1.56021052,0.00489037,0.02458096,0.19748666,0.06147056,0.32725884,0.00000000
-5.77188594,2.00555279,0.40969418,1.55203714,0.00511846,0.02425694,0.20074145,0.06175187,0.32874768,0.00000000
-5.76588294,1.99128492,0.41075847,1.53728933,0.00532649,0.02388355,0.20334439,0.06184852,0.32920145,0.00000000
-5.75987994,1.96891616,0.41003914,1.51599554,0.00550953,0.02345548,0.20517966,0.06173364,0.32850020,0.00000000
-5.75387694,1.93845769,0.40746583,1.48830030,0.00566345,0.02296894,0.20614813,0.06138615,0.32654834,0.00000000
-5.74787394,1.90006957,0.40300477,1.45446007,0.00578508,0.02242180,0.20617004,0.06079113,0.32327719,0.00000000
-5.74187094,1.85405860,0.39665967,1.41483765,0.00587233,0.02181366,0.20518744,0.05994007,0.31864731,0.00000000
-5.73586793,1.80087411,0.38847208,1.36989536,0.00592428,0.02114595,0.20316614,0.05883106,0.31265024,0.00000000
-5.72986493,1.74110183,0.37852090,1.32018715,0.00594127,0.02042202,0.20009709,0.05746885,0.30530961,0.00000000
-5.72386193,1.67545577,0.36692113,1.26634973,0.00592502,0.01964709,0.19599705,0.05586485,0.29668147,0.00000000
-5.71785893,1.60476819,0.35382193,1.20909305,0.00587863,0.01882831,0.19090852,0.05403686,0.28685383,0.00000000
-5.71185593,1.52997787,0.33940372,1.14919013,0.00580663,0.01797466,0.18489890,0.05200883,0.27594526,0.00000000
-5.70585293,1.45211692,0.32387479,1.08746663,0.00571501,0.01709689,0.17805892,0.04981033,0.26410276,0.00000000
-5.69984992,1.37229646,0.30746718,1.02479032,0.00561123,0.01620743,0.17050033,0.04747599,0.25149887,0.00000000
-5.69384692,1.29169151,0.29043220,0.96206053,0.00550414,0.01532023,0.16235307,0.04504482,0.23832811,0.00000000
-5.68784392,1.21152559,0.27303564,0.90019810,0.00540402,0.01445064,0.15376191,0.04255942,0.22480307,0.00000000
-5.68184092,1.13305532,0.25555288,0.84013565,0.00532247,0.01361521,0.14488291,0.04006522,0.21115004,0.00000000
-5.67583792,1.05755548,0.23826413,0.78280853,0.00527239,0.01283157,0.13587958,0.03760962,0.19760471,0.00000000
-5.66983492,0.98630477,0.22144986,0.72914650,0.00526792,0.01211824,0.12691911,0.03524121,0.18440778,0.00000000
-5.66383192,0.92057248,0.20538665,0.68006597,0.00532431,0.01149444,0.11816882,0.03300895,0.17180087,0.00000000
-5.65782891,0.86160605,0.19034361,0.63646289,0.00545784,0.01097997,0.10979269,0.03096147,0.16002269,0.00000000
-5.65182591,0.81061968,0.17657923,0.59920610,0.00568572,0.01059499,0.10194841,0.02914644,0.14930569,0.00000000
-5.64582291,0.76878340,0.16433898,0.56913070,0.00602591,0.01035988,0.09478468,0.02760990,0.13987309,0.00000000
-5.63981991,0.73721269,0.15385337,0.54703139,0.00649694,0.01029505,0.08843907,0.02639582,0.13193642,0.00000000
-5.63381691,0.71695792,0.14533665,0.53365522,0.00711770,0.01042075,0.08303617,0.02554558,0.12569347,0.00000000
-5.62781391,0.70899329,0.13898586,0.52969354,0.00790714,0.01075681,0.07868622,0.02509758,0.12132652,0.00000000
-5.62181091,0.71420485,0.13498018,0.53577271,0.00888395,0.01132243,0.07548399,0.02508685,0.11900091,0.00000000
-5.61580790,0.73337709,0.13348054,0.55244346,0.01006619,0.01213585,0.07350797,0.02554466,0.11886367,0.00000000
-5.60980490,0.76717796,0.13462921,0.58016869,0.01147078,0.01321403,0.07281975,0.02649815,0.12104225,0.00000000
-5.60380190,0.81614223,0.13854934,0.61930965,0.01311307,0.01457226,0.07346347,0.02796997,0.12564316,0.00000000
-5.59779890,0.88065321,0.14534426,0.67011101,0.01500622,0.01622378,0.07546546,0.02997782,0.13275047,0.00000000
-5.59179590,0.96092337,0.15509661,0.73268486,0.01716062,0.01817928,0.07883384,0.03253404,0.14242423,0.00000000
-5.58579290,1.05697447,0.16786710,0.80699448,0.01958331,0.02044644,0.08355818,0.03564519,0.15469863,0.00000000
-5.57978989,1.16861809,0.18369298,0.89283866,0.02227729,0.02302953,0.08960930,0.03931156,0.16958014,0.00000000
-5.57378689,1.29543764,0.20258626,0.98983740,0.02524100,0.02592887,0.09693904,0.04352680,0.18704558,0.00000000
-5.56778389,1.43677328,0.22453181,1.09742023,0.02846773,0.02914049,0.10548036,0.04827751,0.20704027,0.00000000
-5.56178089,1.59171097,0.24948526,1.21481809,0.03194518,0.03265573,0.11514755,0.05354298,0.22947651,0.00000000
-5.55577789,1.75907714,0.27737113,1.34105999,0.03565513,0.03646106,0.12583688,0.05929500,0.25423234,0.00000000
-5.54977489,1.93744012,0.30808107,1.47497534,0.03957325,0.04053786,0.13742757,0.06549781,0.28115105,0.00000000
-5.54377189,2.12511954,0.34147254,1.61520288,0.04366905,0.04486247,0.14978332,0.07210827,0.31004123,0.00000000
-5.53776888,2.32020432,0.37736801,1.76020655,0.04790610,0.04940629,0.16275435,0.07907619,0.34067793,0.00000000
-5.53176588,2.52057971,0.41555488,1.90829872,0.05224237,0.05413607,0.17617999,0.08634480,0.37280461,0.00000000
-5.52576288,2.72396324,0.45578607,2.05767053,0.05663090,0.05901435,0.18989181,0.09385157,0.40613629,0.00000000
-5.51975988,2.92794900,0.49778162,2.20642875,0.06102052,0.06400005,0.20371728,0.10152912,0.44036366,0.00000000
-5.51375688,3.13005929,0.54123108,2.35263833,0.06535698,0.06904916,0.21748380,0.10930633,0.47515824,0.00000000
-5.50775388,3.32780193,0.58579682,2.49436917,0.06958409,0.07411559,0.23102304,0.11710965,0.51017843,0.00000000
-5.50175088,3.51873138,0.63111826,2.62974560,0.07364510,0.07915202,0.24417532,0.12486452,0.54507624,0.00000000
-5.49574787,3.70051135,0.67681682,2.75699655,0.07748413,0.08411095,0.25679404,0.13249680,0.57950459,0.00000000
-5.48974487,3.87097641,0.72250151,2.87450438,0.08104774,0.08894557,0.26874978,0.13993436,0.61312484,0.00000000
-5.48374187,4.02818997,0.76777509,2.98085033,0.08428642,0.09361075,0.27993388,0.14710851,0.64561428,0.00000000
-5.47773887,4.17049611,0.81224052,3.07485444,0.08715607,0.09806396,0.29026149,0.15395545,0.67667331,0.00000000
-5.47173587,4.29656290,0.85550754,3.15560818,0.08961940,0.10226602,0.29967367,0.16041755,0.70603201,0.00000000
-5.46573287,4.40541524,0.89719922,3.22249807,0.09164705,0.10618184,0.30813862,0.16644449,0.73345582,0.00000000
-5.45972986,4.49645554,0.93695821,3.27521931,0.09321865,0.10978095,0.31565179,0.17199413,0.75875010,0.00000000
-5.45372686,4.56947132,0.97445258,3.31377845,0.09432346,0.11303795,0.32223493,0.17703321,0.78176340,0.00000000
-5.44772386,4.62462918,1.00938098,3.33848508,0.09496085,0.11593269,0.32793406,0.18153772,0.80238918,0.00000000
-5.44172086,4.66245540,1.04147703,3.34993263,0.09514035,0.11845044,0.33281644,0.18549300,0.82056617,0.00000000
-5.43571786,4.68380398,1.07051281,3.34896924,0.09488140,0.12058179,0.33696660,0.18889357,0.83627699,0.00000000
-5.42971486,4.68981350,1.09630137,3.33665982,0.09421279,0.12232251,0.34048180,0.19174266,0.84954550,0.00000000
-5.42371186,4.68185478,1.11869819,3.31424111,0.09317176,0.12367322,0.34346680,0.19405146,0.86043263,0.00000000
-5.41770885,4.66147155,1.13760164,3.28307163,0.09180279,0.12463908,0.34602856,0.19583819,0.86903125,0.00000000
-5.41170585,4.63031700,1.15295242,3.24457879,0.09015618,0.12522930,0.34827087,0.19712690,0.87545997,0.00000000
-5.40570285,4.59008883,1.16473226,3.20020540,0.08828640,0.12545671,0.35028920,0.19794615,0.87985650,0.00000000
-5.39969985,4.54246576,1.17296173,3.15135805,0.08625027,0.12533736,0.35216616,0.19832759,0.88237055,0.00000000
-5.39369685,4.48904823,1.17769766,3.09935935,0.08410518,0.12489005,0.35396759,0.19830456,0.88315701,0.00000000
-5.38769385,4.43130585,1.17903007,3.04540617,0.08190718,0.12413604,0.35573969,0.19791056,0.88236927,0.00000000
-5.38169085,4.37053365,1.17707912,2.99053542,0.07970920,0.12309877,0.35750709,0.19717799,0.88015349,0.00000000
-5.37568784,4.30781900,1.17199201,2.93559868,0.07755943,0.12180365,0.35927217,0.19613694,0.87664364,0.00000000
-5.36968484,4.24402026,1.16394023,2.88124649,0.07549985,0.12027809,0.36101543,0.19481418,0.87195794,0.00000000
-5.36368184,4.17975778,1.15311720,2.82792266,0.07356511,0.11855141,0.36269716,0.19323248,0.86619658,0.00000000
-5.35767884,4.11541738,1.13973653,2.77586847,0.07178162,0.11665508,0.36426004,0.19141012,0.85944101,0.00000000
-5.35167584,4.05116556,1.12403086,2.72513620,0.07016707,0.11462282,0.36563269,0.18936083,0.85175469,0.00000000
-5.34567284,3.98697538,1.10625122,2.67561096,0.06873028,0.11249092,0.36673405,0.18709398,0.84318528,0.00000000
-5.33966983,3.92266143,1.08666711,2.62703951,0.06747141,0.11029840,0.36747813,0.18461507,0.83376821,0.00000000
-5.33366683,3.85792171,1.06556674,2.57906436,0.06638257,0.10808733,0.36777924,0.18192655,0.82353120,0.00000000
-5.32766383,3.79238422,1.04325758,2.53126138,0.06544872,0.10590291,0.36755704,0.17902886,0.81249969,0.00000000
-5.32166083,3.72565554,1.02006676,2.48317888,0.06464887,0.10379354,0.36674161,0.17592161,0.80070259,0.00000000
-5.31565783,3.65736897,0.99634110,2.43437624,0.06395749,0.10181071,0.36527790,0.17260491,0.78817816,0.00000000
-5.30965483,3.58722951,0.97244639,2.38446015,0.06334611,0.10000868,0.36312959,0.16908071,0.77497950,0.00000000
-5.30365183,3.51505349,0.94876577,2.33311678,0.06278494,0.09844394,0.36028210,0.16535401,0.76117938,0.00000000
-5.29764882,3.44080058,0.92569678,2.28013827,0.06224456,0.09717445,0.35674464,0.16143403,0.74687387,0.00000000
-5.29164582,3.36459670,0.90364696,2.22544255,0.06169747,0.09625856,0.35255109,0.15733504,0.73218471,0.00000000
-5.28564282,3.28674650,0.88302791,2.16908547,0.06111950,0.09575378,0.34775984,0.15307702,0.71725989,0.00000000
-5.27963982,3.20773484,0.86424769,2.11126486,0.06049101,0.09571518,0.34245246,0.14868583,0.70227261,0.00000000
-5.27363682,3.12821717,0.84770177,2.05231654,0.05979774,0.09619373,0.33673124,0.14419319,0.68741823,0.00000000
-5.26763382,3.04899917,0.83376259,1.99270259,0.05903143,0.09723436,0.33071581,0.13963612,0.67290957,0.00000000
-5.26163082,2.97100680,0.82276811,1.93299248,0.05819000,0.09887408,0.32453890,0.13505610,0.65897045,0.00000000
-5.25562781,2.89524813,0.81500979,1.87383832,0.05727741,0.10113996,0.31834136,0.13049789,0.64582794,0.00000000
-5.24962481,2.82276895,0.81072049,1.81594529,0.05630322,0.10404727,0.31226682,0.12600809,0.63370347,0.00000000
-5.24362181,2.75460421,0.81006273,1.76003896,0.05528176,0.10759775,0.30645601,0.12163346,0.62280339,0.00000000
-5.23761881,2.69172789,0.81311808,1.70683098,0.05423109,0.11177824,0.30104107,0.11741913,0.61330930,0.00000000
-5.23161581,2.63500360,0.81987823,1.65698490,0.05317176,0.11655949,0.29614017,0.11340688,0.60536867,0.00000000
-5.22561281,2.58513852,0.83023821,1.61108369,0.05212545,0.12189562,0.29185248,0.10963333,0.59908636,0.00000000
-5.21960980,2.54264287,0.84399238,1.56960060,0.05111352,0.12772389,0.28825385,0.10612842,0.59451733,0.00000000
-5.21360680,2.50779697,0.86083358,1.53287459,0.05015568,0.13396515,0.28539331,0.10291411,0.59166105,0.00000000
-5.20760380,2.48062759,0.88035563,1.50109153,0.04926866,0.14052483,0.28329057,0.10000334,0.59045801,0.00000000
-5.20160080,2.46089470,0.90205950,1.47427201,0.04846517,0.14729450,0.28193465,0.09739943,0.59078839,0.00000000
-5.19559780,2.44808952,0.92536288,1.45226623,0.04775300,0.15415396,0.28128360,0.09509580,0.59247332,0.00000000
-5.18959480,2.44144383,0.94961325,1.43475617,0.04713451,0.16097392,0.28126551,0.09307622,0.59527841,0.00000000
-5.18359180,2.43995044,0.97410379,1.42126494,0.04660632,0.16761906,0.28178059,0.09131531,0.59891982,0.00000000
-5.17758879,2.44239382,0.99809189,1.41117277,0.04615938,0.17395135,0.28270434,0.08977958,0.60307233,0.00000000
-5.17158579,2.44738957,1.02081945,1.40373892,0.04577936,0.17983378,0.28389172,0.08842865,0.60737936,0.00000000
-5.16558279,2.45343119,1.04153438,1.39812847,0.04544731,0.18513396,0.28518209,0.08721687,0.61146441,0.00000000
-5.15957979,2.45894185,1.05951227,1.39344278,0.04514050,0.18972781,0.28640467,0.08609501,0.61494340,0.00000000
-5.15357679,2.46232921,1.07407770,1.38875230,0.04483358,0.19350304,0.28738454,0.08501218,0.61743756,0.00000000
-5.14757379,2.46204074,1.08462408,1.38313020,0.04449978,0.19636231,0.28794863,0.08391769,0.61858617,0.00000000
-5.14157079,2.45661735,1.09063148,1.37568552,0.04411214,0.19822591,0.28793168,0.08276289,0.61805871,0.00000000
-5.13556778,2.44474309,1.09168154,1.36559434,0.04364485,0.19903398,0.28718195,0.08150291,0.61556586,0.00000000
-5.12956478,2.42528880,1.08746916,1.35212777,0.04307439,0.19874805,0.28556623,0.08009816,0.61086898,0.00000000
-5.12356178,2.39734837,1.07781031,1.33467574,0.04238064,0.19735196,0.28297427,0.07851557,0.60378766,0.00000000
-5.11755878,2.36026590,1.06264587,1.31276560,0.04154771,0.19485206,0.27932226,0.07672962,0.59420504,0.00000000
-5.11155578,2.31365317,1.04204139,1.28607509,0.04056464,0.19127672,0.27455529,0.07472289,0.58207078,0.00000000
-5.10555278,2.25739699,1.01618276,1.25443922,0.03942576,0.18667520,0.26864879,0.07248645,0.56740165,0.00000000
-5.09954977,2.19165636,0.98536830,1.21785107,0.03813092,0.18111587,0.26160880,0.07001979,0.55027969,0.00000000
-5.09354677,2.11684998,0.94999734,1.17645681,0.03668531,0.17468398,0.25347123,0.06733053,0.53084816,0.00000000
-5.08754377,2.03363508,0.91055618,1.13054521,0.03509919,0.16747897,0.24430004,0.06443375,0.50930552,0.00000000
-5.08154077,1.94287874,0.86760174,1.08053260,0.03338733,0.15961144,0.23418457,0.06135118,0.48589779,0.00000000
-5.07553777,1.84562316,0.82174389,1.02694390,0.03156831,0.15119994,0.22323605,0.05811013,0.46090953,0.00000000
-5.06953477,1.74304666,0.77362689,0.97039078,0.02966368,0.14236774,0.21158357,0.05474233,0.43465403,0.00000000
-5.06353177,1.63642212,0.72391084,0.91154813,0.02769710,0.13323954,0.19936957,0.05128265,0.40746307,0.00000000
-5.05752876,1.52707462,0.67325380,0.85112962,0.02569335,0.12393843,0.18674515,0.04776783,0.37967656,0.00000000
-5.05152576,1.41634011,0.62229505,0.78986371,0.02367747,0.11458298,0.17386537,0.04423521,0.35163267,0.00000000
-5.04552276,1.30552645,0.57164015,0.72847068,0.02167386,0.10528480,0.16088462,0.04072154,0.32365862,0.00000000
-5.03951976,1.19587830,0.52184815,0.66764190,0.01970558,0.09614635,0.14795242,0.03726194,0.29606249,0.00000000
-5.03351676,1.08854691,0.47342124,0.60802161,0.01779363,0.08725927,0.13520958,0.03388894,0.26912632,0.00000000
-5.02751376,0.98456541,0.42679692,0.55019192,0.01595651,0.07870309,0.12278503,0.03063175,0.24310061,0.00000000
-5.02151076,0.88483030,0.38234298,0.49466135,0.01420982,0.07054451,0.11079318,0.02751569,0.21820030,0.00000000
-5.01550775,0.79008905,0.34035491,0.44185688,0.01256608,0.06283699,0.09933206,0.02456178,0.19460227,0.00000000
-5.00950475,0.70093382,0.30105583,0.39211955,0.01103461,0.05562084,0.08848216,0.02178656,0.17244431,0.00000000
-5.00350175,0.61780093,0.26459858,0.34570346,0.00962161,0.04892364,0.07830587,0.01920202,0.15182539,0.00000000
-4.99749875,0.54097532,0.23106965,0.30277769,0.00833035,0.04276102,0.06884765,0.01681578,0.13280719,0.00000000
-4.99149575,0.47059952,0.20049470,0.26343092,0.00716133,0.03713761,0.06013469,0.01463128,0.11541662,0.00000000
-4.98549275,0.40668601,0.17284517,0.22767808,0.00611270,0.03204832,0.05217810,0.01264817,0.09964904,0.00000000
-4.97948974,0.34913230,0.14804571,0.19546859,0.00518054,0.02747959,0.04497442,0.01086271,0.08547224,0.00000000
-4.97348674,0.29773768,0.12598205,0.16669576,0.00435929,0.02341087,0.03850744,0.00926832,0.07283057,0.00000000
-4.96748374,0.25222086,0.10650890,0.14120661,0.00364209,0.01981598,0.03275021,0.00785603,0.06164944,0.00000000
-4.96148074,0.21223774,0.08945771,0.11881195,0.00302117,0.01666452,0.02766704,0.00661505,0.05183962,0.00000000
-4.95547774,0.17739854,0.07464398,0.09929607,0.00248822,0.01392316,0.02321563,0.00553324,0.04330147,0.00000000
-4.94947474,0.14728384,0.06187393,0.08242584,0.00203464,0.01155684,0.01934896,0.00459761,0.03592882,0.00000000
-4.94347174,0.12145911,0.05095042,0.06795902,0.00165185,0.00952986,0.01601715,0.00379473,0.02961247,0.00000000
-4.93746873,0.09948734,0.04167801,0.05565147,0.00133148,0.00780674,0.01316907,0.00311113,0.02424323,0.00000000
-4.93146573,0.08093973,0.03386715,0.04526325,0.00106556,0.00635301,0.01075375,0.00253359,0.01971444,0.00000000
-4.92546273,0.06540431,0.02733748,0.03656357,0.00084665,0.00513581,0.00872156,0.00204942,0.01592401,0.00000000
-4.91945973,0.05249255,0.02192031,0.02933459,0.00066790,0.00412434,0.00702515,0.00164667,0.01277599,0.00000000
-4.91345673,0.04184413,0.01746026,0.02337412,0.00052311,0.00329018,0.00562011,0.00131423,0.01018161,0.00000000
-4.90745373,0.03312996,0.01381635,0.01849743,0.00040677,0.00260746,0.00446553,0.00104196,0.00806003,0.00000000
-4.90145073,0.02605372,0.01086236,0.01453809,0.00031404,0.00205300,0.00352422,0.00082074,0.00633864,0.00000000
-4.89544772,0.02035222,0.00848680,0.01134820,0.00024071,0.00160623,0.00276293,0.00064247,0.00495311,0.00000000
-4.88944472,0.01579464,0.00659245,0.00879795,0.00018319,0.00124920,0.00215228,0.00050005,0.00384718,0.00000000
-4.88344172,0.01218111,0.00509567,0.00677484,0.00013841,0.00096639,0.00166668,0.00038736,0.00297232,0.00000000
-4.87743872,0.00934073,0.00392551,0.00518248,0.00010383,0.00074461,0.00128414,0.00029920,0.00228722,0.00000000
-4.87143572,0.00712920,0.00302270,0.00393929,0.00007733,0.00057278,0.00098607,0.00023120,0.00175726,0.00000000
-4.86543272,0.00542635,0.00233863,0.00297697,0.00005718,0.00044176,0.00075694,0.00017982,0.00135391,0.00000000
-4.85942971,0.00413361,0.00183439,0.00223909,0.00004198,0.00034417,0.00058408,0.00014221,0.00105414,0.00000000
-4.85342671,0.00317163,0.00147984,0.00167962,0.00003060,0.00027422,0.00045737,0.00011621,0.00083995,0.00000000
-4.84742371,0.00247798,0.00125284,0.00126157,0.00002215,0.00022755,0.00036903,0.00010028,0.00069781,0.00000000
-4.84142071,0.00200530,0.00113864,0.00095580,0.00001592,0.00020116,0.00031342,0.00009349,0.00061835,0.00000000
-4.83541771,0.00171957,0.00112941,0.00073993,0.00001137,0.00019321,0.00028685,0.00009547,0.00059600,0.00000000
-4.82941471,0.00159889,0.00122394,0.00059751,0.00000806,0.00020309,0.00028752,0.00010642,0.00062884,0.00000000
-4.82341171,0.00163251,0.00142764,0.00051726,0.00000569,0.00023127,0.00031543,0.00012716,0.00071848,0.00000000
-4.81740870,0.00182031,0.00175259,0.00049263,0.00000400,0.00027940,0.00037243,0.00015912,0.00087006,0.00000000
-4.81140570,0.00217267,0.00221785,0.00052146,0.00000282,0.00035029,0.00046228,0.00020444,0.00109242,0.00000000
-4.80540270,0.00271065,0.00284998,0.00060587,0.00000200,0.00044802,0.00059082,0.00026603,0.00139825,0.00000000
-4.79939970,0.00346667,0.00368364,0.00075243,0.00000145,0.00057799,0.00076612,0.00034769,0.00180446,0.00000000
-4.79339670,0.00448542,0.00476242,0.00097237,0.00000110,0.00074713,0.00099886,0.00045421,0.00233251,0.00000000
-4.78739370,0.00582521,0.00613966,0.00128215,0.00000090,0.00096396,0.00130258,0.00059155,0.00300892,0.00000000
-4.78139070,0.00755960,0.00787945,0.00170417,0.00000083,0.00123882,0.00169414,0.00076696,0.00386575,0.00000000
-4.77538769,0.00977935,0.01005764,0.00226762,0.00000085,0.00158401,0.00219417,0.00098921,0.00494111,0.00000000
-4.76938469,0.01259455,0.01276275,0.00300963,0.00000096,0.00201400,0.00282756,0.00126874,0.00627972,0.00000000
-4.76338169,0.01613696,0.01609687,0.00397650,0.00000117,0.00254558,0.00362403,0.00161785,0.00793341,0.00000000
-4.75737869,0.02056248,0.02017641,0.00522509,0.00000148,0.00319800,0.00461865,0.00205096,0.00996156,0.00000000
-4.75137569,0.02605355,0.02513255,0.00682436,0.00000190,0.00399314,0.00585241,0.00258470,0.01243141,0.00000000
-4.74537269,0.03282144,0.03111145,0.00885690,0.00000245,0.00495553,0.00737276,0.00323816,0.01541829,0.00000000
-4.73936968,0.04110830,0.03827408,0.01142051,0.00000316,0.00611240,0.00923399,0.00403294,0.01900558,0.00000000
-4.73336668,0.05118867,0.04679547,0.01462957,0.00000407,0.00749364,0.01149761,0.00499330,0.02328453,0.00000000
-4.72736368,0.06337037,0.05686356,0.01861634,0.00000520,0.00913159,0.01423254,0.00614614,0.02835368,0.00000000
-4.72136068,0.07799453,0.06867728,0.02353179,0.00000660,0.01106088,0.01751506,0.00752095,0.03431806,0.00000000
-4.71535768,0.09543443,0.08244407,0.02954601,0.00000833,0.01331800,0.02142855,0.00914962,0.04128800,0.00000000
-4.70935468,0.11609300,0.09837657,0.03684798,0.00001043,0.01594081,0.02606289,0.01106620,0.04937747,0.00000000
-4.70335168,0.14039868,0.11668860,0.04564449,0.00001298,0.01896793,0.03151349,0.01330643,0.05870209,0.00000000
-4.69734867,0.16879950,0.13759040,0.05615820,0.00001603,0.02243795,0.03787989,0.01590722,0.06937668,0.00000000
-4.69134567,0.20175500,0.16128313,0.06862442,0.00001966,0.02638853,0.04526395,0.01890588,0.08151236,0.00000000
-4.68534267,0.23972612,0.18795266,0.08328683,0.00002394,0.03085529,0.05376749,0.02233925,0.09521329,0.00000000
-4.67933967,0.28316281,0.21776293,0.10039173,0.00002894,0.03587071,0.06348948,0.02624263,0.11057300,0.00000000
-4.67333667,0.33248947,0.25084875,0.12018102,0.00003474,0.04146277,0.07452267,0.03064854,0.12767047,0.00000000
-4.66733367,0.38808841,0.28730846,0.14288385,0.00004140,0.04765360,0.08694987,0.03558536,0.14656600,0.00000000
-4.66133067,0.45028152,0.32719645,0.16870699,0.00004898,0.05445813,0.10083976,0.04107584,0.16729693,0.00000000
-4.65532766,0.51931081,0.37051604,0.19782426,0.00005754,0.06188258,0.11624251,0.04713556,0.18987350,0.00000000
-4.64932466,0.59531813,0.41721270,0.23036522,0.00006712,0.06992317,0.13318516,0.05377131,0.21427479,0.00000000
-4.64332166,0.67832506,0.46716810,0.26640354,0.00007773,0.07856484,0.15166712,0.06097955,0.24044515,0.00000000
-4.63731866,0.76821367,0.52019528,0.30594555,0.00008938,0.08778014,0.17165589,0.06874498,0.26829104,0.00000000
