energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up
-6.00000000,5.22394508,0.10595881,0.42134072,1.44987695,0.81437472,1.23875411,0.00000000,0.15013385,2.92842004
-5.99399700,5.17597967,0.10546764,0.42072122,1.45623046,0.81066497,1.22490949,0.00000000,0.14821240,2.89534013
-5.98799400,5.12589319,0.10481946,0.41993374,1.46062991,0.80706804,1.21089795,0.00000000,0.14604733,2.86119285
-5.98199100,5.07494288,0.10405677,0.41907976,1.46307756,0.80377356,1.19683491,0.00000000,0.14372095,2.82666939
-5.97598799,5.02437831,0.10321759,0.41824920,1.46365450,0.80095355,1.18286606,0.00000000,0.14131002,2.79247613
-5.96998499,4.97540390,0.10233378,0.41751679,1.46251936,0.79875765,1.16916720,0.00000000,0.13888269,2.75931562
-5.96398199,4.92914512,0.10142971,0.41693930,1.45990411,0.79730962,1.15594267,0.00000000,0.13649592,2.72786854
-5.95797899,4.88662026,0.10052140,0.41655374,1.45610732,0.79670514,1.14342275,0.00000000,0.13419346,2.69877768
-5.95197599,4.84871910,0.09961607,0.41637658,1.45148528,0.79701105,1.13186011,0.00000000,0.13200469,2.67263493
-5.94597299,4.81618954,0.09871226,0.41640398,1.44644144,0.79826590,1.12152570,0.00000000,0.12994404,2.64997174
-5.93996998,4.78963237,0.09780034,0.41661306,1.44141455,0.80048177,1.11270405,0.00000000,0.12801135,2.63125367
-5.93396698,4.76950420,0.09686352,0.41696387,1.43686618,0.80364717,1.10568856,0.00000000,0.12619281,2.61687892
-5.92796398,4.75612773,0.09587923,0.41740207,1.43326794,0.80773073,1.10077656,0.00000000,0.12446264,2.60718077
-5.92196098,4.74970834,0.09482081,0.41786213,1.43108904,0.81268540,1.09826465,0.00000000,0.12278528,2.60243348
-5.91595798,4.75035552,0.09365935,0.41827072,1.43078439,0.81845301,1.09844414,0.00000000,0.12111799,2.60286092
-5.90995498,4.75810740,0.09236573,0.41855026,1.43278387,0.82496866,1.10159689,0.00000000,0.11941368,2.60864722
-5.90395198,4.77295652,0.09091253,0.41862232,1.43748275,0.83216501,1.10799136,0.00000000,0.11762387,2.61994830
-5.89794897,4.79487504,0.08927598,0.41841076,1.44523368,0.83997583,1.11787890,0.00000000,0.11570161,2.63690336
-5.89194597,4.82383735,0.08743753,0.41784449,1.45634022,0.84833909,1.13149020,0.00000000,0.11360408,2.65964524
-5.88594297,4.85983860,0.08538523,0.41685981,1.47105181,0.85719903,1.14903179,0.00000000,0.11129499,2.68830860
-5.87993997,4.90290768,0.08311478,0.41540212,1.48956032,0.86650744,1.17068235,0.00000000,0.10874643,2.72303507
-5.87393697,4.95311340,0.08063005,0.41342718,1.51199769,0.87622395,1.19658867,0.00000000,0.10594029,2.76397456
-5.86793397,5.01056327,0.07794332,0.41090179,1.53843466,0.88631540,1.22686125,0.00000000,0.10286905,2.81128229
-5.86193097,5.07539455,0.07507502,0.40780403,1.56888012,0.89675441,1.26156917,0.00000000,0.09953602,2.86511108
-5.85592796,5.14775752,0.07205307,0.40412304,1.60328095,0.90751712,1.30073433,0.00000000,0.09595507,2.92559906
-5.84992496,5.22779165,0.06891196,0.39985845,1.64152195,0.91858038,1.34432499,0.00000000,0.09214984,2.99285294
-5.84392196,5.31559571,0.06569143,0.39501959,1.68342569,0.92991846,1.39224869,0.00000000,0.08815248,3.06692750
-5.83791896,5.41119307,0.06243502,0.38962444,1.72875234,0.94149948,1.44434475,0.00000000,0.08400215,3.14780212
-5.83191596,5.51449417,0.05918841,0.38369855,1.77719913,0.95328187,1.50037672,0.00000000,0.07974320,3.23535565
-5.82591296,5.62525816,0.05599782,0.37727384,1.82839990,0.96521085,1.56002513,0.00000000,0.07542328,3.32934091
-5.81990995,5.74305615,0.05290830,0.37038747,1.88192480,0.97721546,1.62288106,0.00000000,0.07109138,3.42936041
-5.81390695,5.86723856,0.04996221,0.36308079,1.93728054,0.98920601,1.68844126,0.00000000,0.06679601,3.53484515
-5.80790395,5.99690896,0.04719790,0.35539838,1.99391169,1.00107249,1.75610533,0.00000000,0.06258347,3.64503811
-5.80190095,6.13090696,0.04464850,0.34738720,2.05120341,1.01268395,1.82517564,0.00000000,0.05849642,3.75898410
-5.79589795,6.26780211,0.04234107,0.33909595,2.10848630,1.02388896,1.89486072,0.00000000,0.05457270,3.87552755
-5.78989495,6.40590066,0.04029598,0.33057455,2.16504366,1.03451750,1.96428236,0.00000000,0.05084445,3.99331928
-5.78389195,6.54326611,0.03852666,0.32187384,2.22012160,1.04438407,2.03248703,0.00000000,0.04733758,4.11083325
-5.77788894,6.67775436,0.03703950,0.31304536,2.27294225,1.05329227,2.09846159,0.00000000,0.04407155,4.22639345
-5.77188594,6.80706284,0.03583417,0.30414133,2.32272000,1.06104060,2.16115320,0.00000000,0.04105947,4.33821077
-5.76588294,6.92879291,0.03490410,0.29521473,2.36868055,1.06742944,2.21949317,0.00000000,0.03830841,4.44442922
-5.75987994,7.04052334,0.03423715,0.28631947,2.41008246,1.07226900,2.27242396,0.00000000,0.03582000,4.54317989
-5.75387694,7.13989260,0.03381650,0.27751062,2.44624031,1.07538787,2.31892861,0.00000000,0.03359108,4.63264099
-5.74787394,7.22468632,0.03362153,0.26884466,2.47654874,1.07664187,2.35806140,0.00000000,0.03161458,4.71110156
-5.74187094,7.29292644,0.03362887,0.26037968,2.50050628,1.07592286,2.38897845,0.00000000,0.02988037,4.77702607
-5.73586793,7.34295783,0.03381341,0.25217558,2.51773778,1.07316690,2.41096705,0.00000000,0.02837609,4.82911714
-5.72986493,7.37352805,0.03414917,0.24429410,2.52801431,1.06836154,2.42347209,0.00000000,0.02708802,4.86637317
-5.72386193,7.38385642,0.03461026,0.23679873,2.53126942,1.06155161,2.42611852,0.00000000,0.02600177,4.88813823
-5.71785893,7.37368845,0.03517153,0.22975443,2.52761075,1.05284328,2.41872846,0.00000000,0.02510291,4.89414145
-5.71185593,7.34333263,0.03580922,0.22322723,2.51732612,1.04240600,2.40133220,0.00000000,0.02437744,4.88452368
-5.70585293,7.29367712,0.03650139,0.21728348,2.50088372,1.03047206,2.37417216,0.00000000,0.02381214,4.85984992
-5.69984992,7.22618497,0.03722813,0.21198902,2.47892597,1.01733367,2.33769977,0.00000000,0.02339477,4.82110634
-5.69384692,7.14286742,0.03797175,0.20740808,2.45225720,1.00333763,2.29256500,0.00000000,0.02311412,4.76968177
-5.68784392,7.04623574,0.03871667,0.20360195,2.42182550,0.98887745,2.23959910,0.00000000,0.02295999,4.70733405
-5.68184092,6.93923347,0.03944930,0.20062762,2.38869928,0.97438343,2.17979114,0.00000000,0.02292305,4.63614230
-5.67583792,6.82515116,0.04015777,0.19853618,2.35403942,0.96031077,2.11425937,0.00000000,0.02299462,4.55844708
-5.66983492,6.70752735,0.04083162,0.19737124,2.31906815,0.94712627,2.04421855,0.00000000,0.02316647,4.47678056
-5.66383192,6.59003912,0.04146144,0.19716724,2.28503551,0.93529400,1.97094469,0.00000000,0.02343053,4.39378948
-5.65782891,6.47638682,0.04203857,0.19794790,2.25318484,0.92526056,1.89573852,0.00000000,0.02377867,4.31215390
-5.65182591,6.37017707,0.04255476,0.19972467,2.22471817,0.91744033,1.81988927,0.00000000,0.02420249,4.23450466
-5.64582291,6.27480836,0.04300193,0.20249537,2.20076272,0.91220143,1.74463987,0.00000000,0.02469316,4.16334265
-5.63981991,6.19336338,0.04337207,0.20624296,2.18233931,0.90985270,1.67115503,0.00000000,0.02524130,4.10096249
-5.63381691,6.12851138,0.04365710,0.21093459,2.17033354,0.91063232,1.60049294,0.00000000,0.02583695,4.04938336
-5.62781391,6.08242390,0.04384897,0.21652085,2.16547024,0.91469829,1.53358157,0.00000000,0.02646959,4.01028875
-5.62181091,6.05670595,0.04393975,0.22293542,2.16829181,0.92212125,1.47119994,0.00000000,0.02712821,3.98497700
-5.61580790,6.05234467,0.04392187,0.23009490,2.17914061,0.93287972,1.41396474,0.00000000,0.02780143,3.97432362
-5.60980490,6.06967617,0.04378836,0.23789914,2.19814583,0.94685791,1.36232225,0.00000000,0.02847767,3.97875622
-5.60380190,6.10837131,0.04353317,0.24623184,2.22521488,0.96384627,1.31654548,0.00000000,0.02914533,3.99824221
-5.59779890,6.16744003,0.04315152,0.25496159,2.26002956,0.98354452,1.27673622,0.00000000,0.02979296,4.03228924
-5.59179590,6.24525375,0.04264017,0.26394336,2.30204704,1.00556725,1.24283151,0.00000000,0.03040949,4.07995793
-5.58579290,6.33958476,0.04199774,0.27302031,2.35050587,1.02945180,1.21461404,0.00000000,0.03098435,4.13988606
-5.57978989,6.44766128,0.04122488,0.28202613,2.40443701,1.05466827,1.19172587,0.00000000,0.03150767,4.21032360
-5.57378689,6.56623650,0.04032446,0.29078773,2.46268016,1.08063128,1.17368501,0.00000000,0.03197036,4.28917717
-5.56778389,6.69166997,0.03930160,0.29912835,2.52390522,1.10671338,1.15990410,0.00000000,0.03236426,4.37406303
-5.56178089,6.82001914,0.03816366,0.30687100,2.58663891,1.13225952,1.14971078,0.00000000,0.03268215,4.46236718
-5.55577789,6.94713907,0.03692008,0.31384218,2.64929636,1.15660249,1.14236919,0.00000000,0.03291784,4.55131120
-5.54977489,7.06878801,0.03558226,0.31987588,2.71021722,1.17907882,1.13710198,0.00000000,0.03306616,4.63802250
-5.54377189,7.18073646,0.03416327,0.32481764,2.76770585,1.19904478,1.13311261,0.00000000,0.03312303,4.71960724
-5.53776888,7.27887706,0.03267750,0.32852859,2.82007449,1.21589215,1.12960718,0.00000000,0.03308542,4.79322458
-5.53176588,7.35933293,0.03114043,0.33088944,2.86568864,1.22906337,1.12581562,0.00000000,0.03295141,4.85616028
-5.52576288,7.41856146,0.02956820,0.33180416,2.90301327,1.23806566,1.12101161,0.00000000,0.03272020,4.90589809
-5.51975988,7.45345099,0.02797733,0.33120319,2.93065827,1.24248378,1.11453089,0.00000000,0.03239217,4.94018700
-5.51375688,7.46140762,0.02638439,0.32904624,2.94742180,1.24199105,1.10578759,0.00000000,0.03196893,4.95710261
-5.50775388,7.44042943,0.02480578,0.32532424,2.95232970,1.23635829,1.09428808,0.00000000,0.03145336,4.95510074
-5.50175088,7.38916605,0.02325744,0.32006065,2.94466948,1.22546054,1.07964210,0.00000000,0.03084973,4.93306173
-5.49574787,7.30696106,0.02175475,0.31331181,2.92401738,1.20928109,1.06157085,0.00000000,0.03016375,4.89032388
-5.48974487,7.19387614,0.02031236,0.30516641,2.89025721,1.18791291,1.03991174,0.00000000,0.02940263,4.82670475
-5.48374187,7.05069537,0.01894416,0.29574401,2.84358997,1.16155718,1.01461984,0.00000000,0.02857514,4.74250962
-5.47773887,6.87890956,0.01766319,0.28519266,2.78453370,1.13051906,0.98576584,0.00000000,0.02769162,4.63852627
-5.47173587,6.68068059,0.01648167,0.27368572,2.71391326,1.09520072,0.95353064,0.00000000,0.02676394,4.51600631
-5.46573287,6.45878670,0.01541097,0.26141783,2.63284014,1.05609172,0.91819688,0.00000000,0.02580546,4.37663325
-5.45972986,6.21655014,0.01446162,0.24860039,2.54268312,1.01375721,0.88013755,0.00000000,0.02483088,4.22247815
-5.45372686,5.95774949,0.01364330,0.23545646,2.44503044,0.96882400,0.83980227,0.00000000,0.02385609,4.05594425
-5.44772386,5.68651912,0.01296479,0.22221541,2.34164505,0.92196512,0.79770158,0.00000000,0.02289789,3.87970209
-5.44172086,5.40723910,0.01243389,0.20910742,2.23441441,0.87388319,0.75438991,0.00000000,0.02197368,3.69661730
-5.43571786,5.12441883,0.01205735,0.19635800,2.12529656,0.82529317,0.71044781,0.00000000,0.02110117,3.50967313
-5.42971486,4.84257812,0.01184069,0.18418267,2.01626448,0.77690494,0.66646400,0.00000000,0.02029788,3.32189041
-5.42371186,4.56612924,0.01178802,0.17278200,1.90925048,0.72940618,0.62301792,0.00000000,0.01958077,3.13624717
-5.41770885,4.29926353,0.01190187,0.16233707,1.80609260,0.68344617,0.58066327,0.00000000,0.01896574,2.95560065
-5.41170585,4.04584589,0.01218291,0.15300546,1.70848471,0.63962079,0.53991306,0.00000000,0.01846716,2.78261384
-5.40570285,3.80932011,0.01262972,0.14491788,1.61793177,0.59845924,0.50122659,0.00000000,0.01809738,2.61968890
-5.39969985,3.59262755,0.01323861,0.13817550,1.53571171,0.56041279,0.46499866,0.00000000,0.01786632,2.46890922
-5.39369685,3.39814144,0.01400334,0.13284787,1.46284487,0.52584577,0.43155129,0.00000000,0.01778102,2.33199177
-5.38769385,3.22761814,0.01491506,0.12897176,1.40007173,0.49502912,0.40112803,0.00000000,0.01784531,2.21025098
-5.38169085,3.08216674,0.01596212,0.12655055,1.34783961,0.46813652,0.37389085,0.00000000,0.01805953,2.10457496
-5.37568784,2.96223722,0.01713012,0.12555446,1.30629831,0.44524323,0.34991969,0.00000000,0.01842037,2.01541457
-5.36968484,2.86762743,0.01840197,0.12592152,1.27530474,0.42632753,0.32921447,0.00000000,0.01892076,1.94278532
-5.36368184,2.79750822,0.01975808,0.12755918,1.25443623,0.41127483,0.31169923,0.00000000,0.01954995,1.88628198
-5.35767884,2.75046594,0.02117662,0.13034665,1.24301184,0.39988406,0.29722848,0.00000000,0.02029365,1.84510509
-5.35167584,2.72456070,0.02263399,0.13413792,1.24012099,0.39187638,0.28559507,0.00000000,0.02113431,1.81809846
-5.34567284,2.71739862,0.02410524,0.13876536,1.24465824,0.38690581,0.27653963,0.00000000,0.02205160,1.80379633
-5.33966983,2.72621591,0.02556473,0.14404385,1.25536331,0.38457138,0.26976095,0.00000000,0.02302288,1.80047865
-5.33366683,2.74797211,0.02698672,0.14977550,1.27086471,0.38443069,0.26492722,0.00000000,0.02402387,1.80623274
-5.32766383,2.77944974,0.02834616,0.15575466,1.28972584,0.38601422,0.26168747,0.00000000,0.02502940,1.81901916
-5.32166083,2.81735716,0.02961934,0.16177325,1.31049177,0.38884009,0.25968325,0.00000000,0.02601418,1.83673997
-5.31565783,2.85843169,0.03078464,0.16762630,1.33173549,0.39242890,0.25855986,0.00000000,0.02695370,1.85730683
-5.30965483,2.89953944,0.03182317,0.17311737,1.35210176,0.39631804,0.25797709,0.00000000,0.02782502,1.87870714
-5.30365183,2.93776900,0.03271936,0.17806397,1.37034743,0.40007516,0.25761904,0.00000000,0.02860765,1.89906573
-5.29764882,2.97051577,0.03346145,0.18230250,1.38537674,0.40331034,0.25720279,0.00000000,0.02928435,1.91670041
-5.29164582,2.99555444,0.03404181,0.18569283,1.39627054,0.40568667,0.25648581,0.00000000,0.02984178,1.93016949
-5.28564282,3.01109716,0.03445712,0.18812208,1.40230850,0.40692874,0.25527177,0.00000000,0.03027114,1.93830979
-5.27963982,3.01583591,0.03470842,0.18950777,1.40298383,0.40682905,0.25341479,0.00000000,0.03056861,1.94026420
-5.27363682,3.00896769,0.03480095,0.18979986,1.39801006,0.40525195,0.25082194,0.00000000,0.03073560,1.93549790
-5.26763382,2.99020229,0.03474386,0.18898194,1.38732000,0.40213513,0.24745402,0.00000000,0.03077892,1.92380323
-5.26163082,2.95975269,0.03454979,0.18707129,1.37105723,0.39748875,0.24332471,0.00000000,0.03071067,1.90529321
-5.25562781,2.91830912,0.03423425,0.18411791,1.34956088,0.39139215,0.23849806,0.00000000,0.03054799,1.88038452
-5.24962481,2.86699826,0.03381502,0.18020252,1.32334439,0.38398843,0.23308454,0.00000000,0.03031263,1.84977096
