energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.90395198,6.68120638,0.00885849,0.00000000,0.01952012,0.47418638,3.18529306,2.92399389,0.04386727,3.65453039
-5.89794897,6.37730239,0.00853769,0.00000000,0.01926990,0.44218631,3.05057024,2.79938542,0.04118208,3.49983150
-5.89194597,6.08805007,0.00820692,0.00000000,0.01917289,0.41001443,2.92046440,2.68451702,0.03852085,3.35472958
-5.88594297,5.81636875,0.00786993,0.00000000,0.01922812,0.37802799,2.79612830,2.58058636,0.03590470,3.22066169
-5.87993997,5.56452332,0.00753040,0.00000000,0.01943130,0.34655858,2.67851292,2.48841380,0.03335260,3.09867791
-5.87393697,5.33409284,0.00719181,0.00000000,0.01977483,0.31590611,2.56835088,2.40843329,0.03088119,2.98942846
-5.86793397,5.12596026,0.00685740,0.00000000,0.02024784,0.28633406,2.46614663,2.34069500,0.02850470,2.89316284
-5.86193097,4.94032364,0.00653007,0.00000000,0.02083633,0.25806622,2.37217416,2.28487973,0.02623490,2.80974107
-5.85592796,4.77672865,0.00621232,0.00000000,0.02152335,0.23128483,2.28648241,2.24032465,0.02408104,2.73865687
-5.84992496,4.63412133,0.00590621,0.00000000,0.02228933,0.20613015,2.20890842,2.20605967,0.02204998,2.67907221
-5.84392196,4.51091932,0.00561332,0.00000000,0.02311244,0.18270122,2.13909793,2.18085321,0.02014619,2.62986205
-5.83791896,4.40509913,0.00533473,0.00000000,0.02396907,0.16105791,2.07653272,2.16326585,0.01837196,2.58966811
-5.83191596,4.31429626,0.00507105,0.00000000,0.02483442,0.14122377,2.02056371,2.15171004,0.01672750,2.55695953
-5.82591296,4.23591444,0.00482240,0.00000000,0.02568310,0.12318973,1.97044852,2.14451354,0.01521119,2.53009851
-5.81990995,4.16723995,0.00458851,0.00000000,0.02648985,0.10691830,1.92539198,2.13998442,0.01381978,2.50740841
-5.81390695,4.10555650,0.00436872,0.00000000,0.02723030,0.09234809,1.88458782,2.13647500,0.01254862,2.48724171
-5.80790395,4.04825629,0.00416208,0.00000000,0.02788171,0.07939855,1.84725983,2.13244234,0.01139194,2.46804534
-5.80190095,3.99294303,0.00396743,0.00000000,0.02842376,0.06797454,1.81270060,2.12650291,0.01034313,2.44842069
-5.79589795,3.93752281,0.00378344,0.00000000,0.02883925,0.05797084,1.78030630,2.11747936,0.00939495,2.42717613
-5.78989495,3.88027963,0.00360878,0.00000000,0.02911479,0.04927628,1.74960590,2.10443763,0.00853988,2.40336998
-5.78389195,3.81993288,0.00344212,0.00000000,0.02924139,0.04177745,1.72028371,2.08671311,0.00777029,2.37634233
-5.77788894,3.75567500,0.00328224,0.00000000,0.02921492,0.03536198,1.69219441,2.06392496,0.00707869,2.34573482
-5.77188594,3.68718857,0.00312810,0.00000000,0.02903651,0.02992130,1.66537011,2.03597857,0.00645799,2.31149785
-5.76588294,3.61464295,0.00297886,0.00000000,0.02871269,0.02535291,1.64001939,2.00305620,0.00590161,2.27388534
-5.75987994,3.53867173,0.00283399,0.00000000,0.02825557,0.02156205,1.61651888,1.96559692,0.00540368,2.23343796
-5.75387694,3.46033281,0.00269320,0.00000000,0.02768269,0.01846303,1.59539785,1.92426707,0.00495915,2.19095584
-5.74787394,3.38105404,0.00255652,0.00000000,0.02701688,0.01597996,1.57731721,1.87992314,0.00456383,2.14746275
-5.74187094,3.30256754,0.00242428,0.00000000,0.02628589,0.01404720,1.56304392,1.83356894,0.00421453,2.10416356
-5.73586793,3.22683643,0.00229704,0.00000000,0.02552200,0.01260937,1.55342252,1.78630959,0.00390900,2.06239741
-5.72986493,3.15597749,0.00217564,0.00000000,0.02476149,0.01162111,1.54934506,1.73930433,0.00364596,2.02358879
-5.72386193,3.09218359,0.00206111,0.00000000,0.02404401,0.01104649,1.55172087,1.69372057,0.00342508,1.98919873
-5.71785893,3.03764890,0.00195460,0.00000000,0.02341198,0.01085834,1.56144754,1.65069106,0.00324690,1.96067818
-5.71185593,2.99449968,0.00185742,0.00000000,0.02290988,0.01103725,1.57938391,1.61127590,0.00311276,1.93942519
-5.70585293,2.96473287,0.00177087,0.00000000,0.02258357,0.01157051,1.60632607,1.57643056,0.00302474,1.92674709
-5.69984992,2.95016370,0.00169628,0.00000000,0.02247954,0.01245092,1.64298647,1.54698097,0.00298551,1.92382869
-5.69384692,2.95238311,0.00163494,0.00000000,0.02264419,0.01367552,1.68997658,1.52360574,0.00299828,1.93170662
-5.68784392,2.97272494,0.00158800,0.00000000,0.02312312,0.01524420,1.74779275,1.50682573,0.00306661,1.95124984
-5.68184092,3.01224224,0.00155652,0.00000000,0.02396038,0.01715839,1.81680481,1.49700034,0.00319433,1.98314585
-5.67583792,3.07169163,0.00154136,0.00000000,0.02519769,0.01941963,1.89724716,1.49432963,0.00338539,2.02789190
-5.66983492,3.15152439,0.00154320,0.00000000,0.02687369,0.02202824,1.98921139,1.49886147,0.00364371,2.08579008
-5.66383192,3.25188267,0.00156249,0.00000000,0.02902316,0.02498202,2.09264013,1.51050220,0.00397303,2.15694557
-5.65782891,3.37259944,0.00159946,0.00000000,0.03167614,0.02827507,2.20732142,1.52902982,0.00437679,2.24126681
-5.65182591,3.51320081,0.00165408,0.00000000,0.03485717,0.03189664,2.33288353,1.55410834,0.00485793,2.33846695
-5.64582291,3.67290994,0.00172612,0.00000000,0.03858433,0.03583030,2.46878985,1.58530232,0.00541877,2.44806594
-5.63981991,3.85065187,0.00181506,0.00000000,0.04286846,0.04005318,2.61433437,1.62209071,0.00606083,2.56939290
-5.63381691,4.04505925,0.00192019,0.00000000,0.04771222,0.04453551,2.76863794,1.66387942,0.00678468,2.70158887
-5.62781391,4.25447948,0.00204059,0.00000000,0.05310936,0.04924038,2.93064605,1.71001232,0.00758982,2.84361016
-5.62181091,4.47698390,0.00217513,0.00000000,0.05904392,0.05412386,3.09912910,1.75978056,0.00847452,2.99423299
-5.61580790,4.71038021,0.00232253,0.00000000,0.06548963,0.05913532,3.27268597,1.81243048,0.00943571,3.15206009
-5.60980490,4.95222936,0.00248139,0.00000000,0.07240948,0.06421817,3.44975195,1.86717047,0.01046894,3.31553021
-5.60380190,5.19986827,0.00265021,0.00000000,0.07975542,0.06931074,3.62861195,1.92317738,0.01156825,3.48293154
-5.59779890,5.45043942,0.00282746,0.00000000,0.08746840,0.07434762,3.80741956,1.97960297,0.01272624,3.65241971
-5.59179590,5.70092821,0.00301158,0.00000000,0.09547865,0.07926104,3.98422256,2.03558116,0.01393402,3.82204117
-5.58579290,5.94820863,0.00320109,0.00000000,0.10370629,0.08398257,4.15699478,2.09023655,0.01518136,3.98976208
-5.57978989,6.18909694,0.00339461,0.00000000,0.11206235,0.08844491,4.32367407,2.14269457,0.01645675,4.15350296
-5.57378689,6.42041281,0.00359090,0.00000000,0.12045007,0.09258369,4.48220556,2.19209356,0.01774765,4.31117842
-5.56778389,6.63904658,0.00378892,0.00000000,0.12876666,0.09633934,4.63058896,2.23759873,0.01904065,4.46074126
-5.56178089,6.84203061,0.00398789,0.00000000,0.13690533,0.09965879,4.76692840,2.27841785,0.02032181,4.60022962
-5.55577789,7.02661246,0.00418731,0.00000000,0.14475766,0.10249709,4.88948273,2.31381819,0.02157693,4.72781554
-5.54977489,7.19032685,0.00438697,0.00000000,0.15221624,0.10481870,4.99671430,2.34314400,0.02279192,4.84185309
-5.54377189,7.33106347,0.00458701,0.00000000,0.15917741,0.10659861,5.08733384,2.36583396,0.02395316,4.94092379
-5.53776888,7.44712728,0.00478786,0.00000000,0.16554417,0.10782305,5.16033924,2.38143747,0.02504788,5.02387738
-5.53176588,7.53728838,0.00499025,0.00000000,0.17122901,0.10848983,5.21504608,2.38962900,0.02606446,5.08986559
-5.52576288,7.60081846,0.00519519,0.00000000,0.17615662,0.10860838,5.25110829,2.39021957,0.02699284,5.13836713
-5.51975988,7.63751172,0.00540388,0.00000000,0.18026634,0.10819933,5.26852727,2.38316450,0.02782473,5.16920224
-5.51375688,7.64768850,0.00561766,0.00000000,0.18351429,0.10729377,5.26764881,2.36856683,0.02855387,5.18253568
-5.50775388,7.63218065,0.00583791,0.00000000,0.18587495,0.10593219,5.24914742,2.34667590,0.02917616,5.17886747
-5.50175088,7.59229878,0.00606595,0.00000000,0.18734226,0.10416314,5.21399837,2.31788094,0.02968977,5.15901130
-5.49574787,7.52978217,0.00630292,0.00000000,0.18793002,0.10204167,5.16343853,2.28269959,0.03009505,5.12406134
-5.48974487,7.44673314,0.00654970,0.00000000,0.18767167,0.09962767,5.09891732,2.24176185,0.03039450,5.07534841
-5.48374187,7.34553844,0.00680676,0.00000000,0.18661935,0.09698407,5.02204027,2.19578985,0.03059252,5.01438753
-5.47773887,7.22878109,0.00707405,0.00000000,0.18484227,0.09417516,4.93450732,2.14557442,0.03069520,4.94281888
-5.47173587,7.09914638,0.00735094,0.00000000,0.18242451,0.09126492,4.83804907,2.09194931,0.03070992,4.86234499
-5.46573287,6.95932649,0.00763613,0.00000000,0.17946217,0.08831553,4.73436381,2.03576436,0.03064503,4.77466703
-5.45972986,6.81192780,0.00792759,0.00000000,0.17606017,0.08538618,4.62505837,1.97785872,0.03050941,4.68142310
-5.45372686,6.65938549,0.00822257,0.00000000,0.17232866,0.08253204,4.51159565,1.91903542,0.03031206,4.58413157
-5.44772386,6.50388899,0.00851760,0.00000000,0.16837929,0.07980368,4.39525136,1.86003840,0.03006171,4.48414201
-5.44172086,6.34732190,0.00880854,0.00000000,0.16432146,0.07724678,4.27708178,1.80153306,0.02976644,4.38259607
-5.43571786,6.19121880,0.00909068,0.00000000,0.16025867,0.07490214,4.15790415,1.74409119,0.02943338,4.28040005
-5.42971486,6.03674071,0.00935886,0.00000000,0.15628520,0.07280611,4.03829020,1.68818085,0.02906844,4.17821017
-5.42371186,5.88466982,0.00960761,0.00000000,0.15248322,0.07099128,3.91857279,1.63416152,0.02867619,4.07643107
-5.41770885,5.73542319,0.00983133,0.00000000,0.14892040,0.06948746,3.79886496,1.58228461,0.02825973,3.97522717
-5.41170585,5.58908400,0.01002449,0.00000000,0.14564821,0.06832282,3.67908980,1.53269911,0.02782074,3.87454582
-5.40570285,5.44544818,0.01018183,0.00000000,0.14270093,0.06752512,3.55901911,1.48546178,0.02735954,3.77415077
-5.39969985,5.30408324,0.01029853,0.00000000,0.14009534,0.06712306,3.43831843,1.44055119,0.02687527,3.67366369
-5.39369685,5.16439581,0.01037045,0.00000000,0.13783126,0.06714744,3.31659547,1.39788475,0.02636611,3.57261124
-5.38769385,5.02570387,0.01039425,0.00000000,0.13589270,0.06763222,3.19344928,1.35733747,0.02582955,3.47047500
-5.38169085,4.88730956,0.01036755,0.00000000,0.13424967,0.06861529,3.06851699,1.31876152,0.02526270,3.36674144
-5.37568784,4.74856859,0.01028905,0.00000000,0.13286059,0.07013883,2.94151588,1.28200537,0.02466258,3.26094917
-5.36968484,4.60895269,0.01015858,0.00000000,0.13167507,0.07224929,2.81227828,1.24693135,0.02402645,3.15273125
-5.36368184,4.46810187,0.00997713,0.00000000,0.13063702,0.07499679,2.68077785,1.21343081,0.02335206,3.04185029
-5.35767884,4.32586416,0.00974684,0.00000000,0.12968790,0.07843401,2.54714594,1.18143599,0.02263792,2.92822502
-5.35167584,4.18232107,0.00947093,0.00000000,0.12876997,0.08261448,2.41167784,1.15092806,0.02188344,2.81194718
-5.34567284,4.03779813,0.00915360,0.00000000,0.12782938,0.08759033,2.27482885,1.12194090,0.02108914,2.69328849
-5.33966983,3.89286035,0.00879991,0.00000000,0.12681900,0.09340955,2.13720110,1.09456063,0.02025667,2.57269762
-5.33366683,3.74829353,0.00841560,0.00000000,0.12570077,0.10011282,1.99952236,1.06892089,0.01938882,2.45078804
-5.32766383,3.60507288,0.00800696,0.00000000,0.12444760,0.10773004,1.86261846,1.04519426,0.01848954,2.32831767
-5.32166083,3.46432116,0.00758057,0.00000000,0.12304462,0.11627669,1.72738118,1.02358051,0.01756376,2.20616185
-5.31565783,3.32725873,0.00714315,0.00000000,0.12148979,0.12575033,1.59473385,1.00429216,0.01661732,2.08528123
-5.30965483,3.19514848,0.00670139,0.00000000,0.11979387,0.13612717,1.46559636,0.98753851,0.01565678,1.96668647
-5.30365183,3.06923858,0.00626173,0.00000000,0.11797970,0.14735926,1.34085178,0.97350881,0.01468921,1.85140149
-5.29764882,2.95070599,0.00583023,0.00000000,0.11608090,0.15937221,1.22131590,0.96235579,0.01372199,1.74042699
-5.29164582,2.84060356,0.00541243,0.00000000,0.11414001,0.17206385,1.10771138,0.95418040,0.01276261,1.63470605
-5.28564282,2.73981327,0.00501324,0.00000000,0.11220624,0.18530385,1.00064715,0.94901861,0.01181843,1.53509293
-5.27963982,2.64900761,0.00463688,0.00000000,0.11033291,0.19893463,0.90060382,0.94683128,0.01089656,1.44232646
-5.27363682,2.56862111,0.00428678,0.00000000,0.10857468,0.21277338,0.80792526,0.94749756,0.01000359,1.35700882
-5.26763382,2.49883280,0.00396562,0.00000000,0.10698482,0.22661551,0.72281626,0.95081235,0.00914556,1.27959026
-5.26163082,2.43956062,0.00367530,0.00000000,0.10561258,0.24023932,0.64534574,0.95648814,0.00832776,1.21036009
-5.25562781,2.39046753,0.00341699,0.00000000,0.10450078,0.25341176,0.57545495,0.96416123,0.00755470,1.14944406
-5.24962481,2.35097915,0.00319114,0.00000000,0.10368384,0.26589525,0.51296979,0.97340213,0.00683004,1.09680782
-5.24362181,2.32031172,0.00299761,0.00000000,0.10318622,0.27745526,0.45761631,0.98372976,0.00615660,1.05226604
-5.23761881,2.29750911,0.00283570,0.00000000,0.10302146,0.28786825,0.40903844,0.99462883,0.00553638,1.01549657
-5.23161581,2.28148703,0.00270426,0.00000000,0.10319173,0.29692981,0.36681698,1.00556961,0.00497057,0.98605890
-5.22561281,2.27108215,0.00260177,0.00000000,0.10368801,0.30446260,0.33048906,1.01602916,0.00445963,0.96341586
-5.21960980,2.26510407,0.00252647,0.00000000,0.10449080,0.31032356,0.29956712,1.02551293,0.00400340,0.94695765
-5.21360680,2.26238743,0.00247642,0.00000000,0.10557126,0.31441034,0.27355697,1.03357583,0.00360119,0.93602710
-5.20760380,2.26184185,0.00244959,0.00000000,0.10689283,0.31666639,0.25197428,1.03984149,0.00325185,0.92994508
-5.20160080,2.26249737,0.00244392,0.00000000,0.10841307,0.31708453,0.23435916,1.04401889,0.00295392,0.92803485
-5.19559780,2.26354324,0.00245744,0.00000000,0.11008564,0.31570890,0.22028858,1.04591545,0.00270573,0.92964467
-5.18959480,2.26435844,0.00248824,0.00000000,0.11186233,0.31263499,0.20938658,1.04544591,0.00250550,0.93416742
-5.18359180,2.26453243,0.00253458,0.00000000,0.11369501,0.30800794,0.20133209,1.04263645,0.00235142,0.94105672
-5.17758879,2.26387543,0.00259483,0.00000000,0.11553734,0.30201899,0.19586465,1.03762397,0.00224176,0.94983899
-5.17158579,2.26241791,0.00266756,0.00000000,0.11734612,0.29490033,0.19278794,1.03065036,0.00217492,0.96012091
-5.16558279,2.26039942,0.00275146,0.00000000,0.11908237,0.28691853,0.19197138,1.02205221,0.00214946,0.97159245
-5.15957979,2.25824771,0.00284534,0.00000000,0.12071192,0.27836681,0.19335007,1.01224631,0.00216418,0.98402534
-5.15357679,2.25654927,0.00294812,0.00000000,0.12220563,0.26955654,0.19692308,1.00171182,0.00221810,0.99726750
-5.14757379,2.25601308,0.00305875,0.00000000,0.12353916,0.26080824,0.20275045,0.99096987,0.00231046,1.01123381
-5.14157079,2.25742942,0.00317618,0.00000000,0.12469247,0.25244249,0.21094894,0.98056171,0.00244073,1.02589421
-5.13556778,2.26162618,0.00329935,0.00000000,0.12564906,0.24477101,0.22168676,0.97102638,0.00260855,1.04125973
-5.12956478,2.26942472,0.00342709,0.00000000,0.12639497,0.23808839,0.23517732,0.96287912,0.00281371,1.05736759
-5.12356178,2.28159769,0.00355813,0.00000000,0.12691786,0.23266453,0.25167213,0.95659142,0.00305610,1.07426619
-5.11755878,2.29883076,0.00369106,0.00000000,0.12720605,0.22873821,0.27145285,0.95257373,0.00333564,1.09200108
-5.11155578,2.32169015,0.00382430,0.00000000,0.12724768,0.22651181,0.29482258,0.95116155,0.00365225,1.11060257
-5.10555278,2.35059719,0.00395613,0.00000000,0.12703024,0.22614738,0.32209636,0.95260543,0.00400576,1.13007574
-5.09954977,2.38581109,0.00408470,0.00000000,0.12654022,0.22776403,0.35359108,0.95706537,0.00439590,1.15039339
-5.09354677,2.42742010,0.00420803,0.00000000,0.12576321,0.23143667,0.38961459,0.96460959,0.00482218,1.17149214
-5.08754377,2.47534137,0.00432410,0.00000000,0.12468422,0.23719609,0.43045444,0.97521755,0.00528393,1.19327167
-5.08154077,2.52932873,0.00443086,0.00000000,0.12328839,0.24503015,0.47636626,0.98878709,0.00578020,1.21559717
-5.07553777,2.58898779,0.00452635,0.00000000,0.12156186,0.25488610,0.52756199,1.00514490,0.00630978,1.23830447
-5.06953477,2.65379696,0.00460870,0.00000000,0.11949289,0.26667379,0.58419844,1.02405980,0.00687114,1.26120730
-5.06353177,2.72313310,0.00467628,0.00000000,0.11707300,0.28026961,0.64636644,1.04525800,0.00746248,1.28410638
-5.05752876,2.79630022,0.00472772,0.00000000,0.11429813,0.29552115,0.71408118,1.06843951,0.00808170,1.30679927
-5.05152576,2.87255967,0.00476201,0.00000000,0.11116971,0.31225216,0.78727415,1.09329471,0.00872648,1.32909064
-5.04552276,2.95116036,0.00477854,0.00000000,0.10769551,0.33026794,0.86578735,1.11952040,0.00939426,1.35080216
-5.03951976,3.03136763,0.00477718,0.00000000,0.10389024,0.34936091,0.94937024,1.14683449,0.01008234,1.37178160
-5.03351676,3.11248978,0.00475827,0.00000000,0.09977585,0.36931617,1.03767998,1.17498862,0.01078795,1.39191056
-5.02751376,3.19390135,0.00472270,0.00000000,0.09538145,0.38991709,1.13028539,1.20377831,0.01150835,1.41111071
-5.02151076,3.27506255,0.00467187,0.00000000,0.09074291,0.41095081,1.22667492,1.23305015,0.01224090,1.42934835
-5.01550775,3.35553464,0.00460769,0.00000000,0.08590211,0.43221341,1.32626866,1.26270600,0.01298321,1.44663721
-5.00950475,3.43499113,0.00453260,0.00000000,0.08090591,0.45351492,1.42843437,1.29270397,0.01373326,1.46303969
-5.00350175,3.51322483,0.00444946,0.00000000,0.07580486,0.47468383,1.53250721,1.32305651,0.01448951,1.47866665
-4.99749875,3.59015119,0.00436157,0.00000000,0.07065177,0.49557126,1.63781244,1.35382569,0.01525108,1.49367594
-4.99149575,3.66580802,0.00427257,0.00000000,0.06550021,0.51605445,1.74369041,1.38511620,0.01601783,1.50826998
-4.98549275,3.74035203,0.00418639,0.00000000,0.06040296,0.53603967,1.84952267,1.41706636,0.01679053,1.52269247
-4.97948974,3.81405240,0.00410717,0.00000000,0.05541054,0.55546435,1.95475794,1.44983778,0.01757090,1.53722447
-4.97348674,3.88728165,0.00403920,0.00000000,0.05056995,0.57429838,2.05893664,1.48360408,0.01836172,1.55217985
-4.96748374,3.96050385,0.00398681,0.00000000,0.04592350,0.59254438,2.16171239,1.51853937,0.01916688,1.56790005
-4.96148074,4.03426022,0.00395431,0.00000000,0.04150792,0.61023699,2.26286915,1.55480668,0.01999133,1.58474819
-4.95547774,4.10915205,0.00394590,0.00000000,0.03735377,0.62744102,2.36233259,1.59254702,0.02084102,1.60310223
-4.94947474,4.18582090,0.00396560,0.00000000,0.03348501,0.64424841,2.46017462,1.63186941,0.02172282,1.62334709
-4.94347174,4.26492595,0.00401713,0.00000000,0.02991893,0.66077404,2.55661004,1.67284192,0.02264430,1.64586548
-4.93746873,4.34711848,0.00410382,0.00000000,0.02666624,0.67715037,2.65198493,1.71548422,0.02361349,1.67102730
-4.93146573,4.43301359,0.00422858,0.00000000,0.02373142,0.69352105,2.74675654,1.75976153,0.02463857,1.69917754
-4.92546273,4.52315943,0.00439373,0.00000000,0.02111317,0.71003347,2.84146503,1.80558003,0.02572748,1.73062273
-4.91945973,4.61800441,0.00460095,0.00000000,0.01880503,0.72683073,2.93669775,1.85278381,0.02688754,1.76561594
-4.91345673,4.71786306,0.00485120,0.00000000,0.01679610,0.74404289,3.03304737,1.90115308,0.02812493,1.80434095
-4.90745373,4.82288161,0.00514462,0.00000000,0.01507172,0.76177814,3.13106540,1.95040378,0.02944424,1.84689568
-4.90145073,4.93300445,0.00548043,0.00000000,0.01361424,0.78011400,3.23121320,2.00018820,0.03084796,1.89327588
-4.89544772,5.04794291,0.00585691,0.00000000,0.01240371,0.79908897,3.33381273,2.05009672,0.03233601,1.94335959
-4.88944472,5.16714811,0.00627135,0.00000000,0.01141857,0.81869512,3.43899951,2.09966056,0.03390532,1.99689339
-4.88344172,5.28978949,0.00671998,0.00000000,0.01063622,0.83887181,3.54668046,2.14835539,0.03554945,2.05348136
-4.87743872,5.41474081,0.00719799,0.00000000,0.01003355,0.85950115,3.65649904,2.19560607,0.03725832,2.11257769
-4.87143572,5.54057536,0.00769957,0.00000000,0.00958742,0.88040538,3.76781011,2.24079232,0.03901804,2.17348380
-4.86543272,5.66557171,0.00821793,0.00000000,0.00927503,0.90134648,3.87966645,2.28325569,0.04081092,2.23535085
-4.85942971,5.78773132,0.00874545,0.00000000,0.00907420,0.92202835,3.99081851,2.32230786,0.04261555,2.29718817
-4.85342671,5.90480849,0.00927375,0.00000000,0.00896371,0.94210147,4.09972849,2.35724034,0.04440714,2.35787797
-4.84742371,6.01435306,0.00979387,0.00000000,0.00892340,0.96117025,4.20459890,2.38733596,0.04615791,2.41619644
-4.84142071,6.11376523,0.01029648,0.00000000,0.00893445,0.97880279,4.30341538,2.41188185,0.04783776,2.47084092
-4.83541771,6.20036158,0.01077208,0.00000000,0.00897943,0.99454292,4.39400261,2.43018421,0.04941498,2.52046262
-4.82941471,6.27145037,0.01121126,0.00000000,0.00904247,1.00792417,4.47409143,2.44158451,0.05085716,2.56370391
-4.82341171,6.32441389,0.01160495,0.00000000,0.00910934,1.01848502,4.54139468,2.44547695,0.05213213,2.59923886
-4.81740870,6.35679487,0.01194465,0.00000000,0.00916752,1.02578517,4.59368871,2.44132672,0.05320903,2.62581570
-4.81140570,6.36638357,0.01222274,0.00000000,0.00920626,1.02942180,4.62889714,2.42868853,0.05405930,2.64229933
-4.80540270,6.35130203,0.01243268,0.00000000,0.00921666,1.02904554,4.64517291,2.40722470,0.05465780,2.64771215
-4.79939970,6.31008175,0.01256919,0.00000000,0.00919162,1.02437515,4.64097516,2.37672212,0.05498366,2.64127134
-4.79339670,6.24173121,0.01262848,0.00000000,0.00912593,1.01521041,4.61513711,2.33710725,0.05502121,2.62242097
-4.78739370,6.14579014,0.01260837,0.00000000,0.00901617,1.00144266,4.56692176,2.28845835,0.05476064,2.59085731
-4.78139070,6.02236784,0.01250831,0.00000000,0.00886068,0.98306242,4.49606283,2.23101430,0.05419855,2.54654615
-4.77538769,5.87216367,0.01232948,0.00000000,0.00865950,0.96016381,4.40278887,2.16517940,0.05333821,2.48973127
-4.76938469,5.69646857,0.01207469,0.00000000,0.00841424,0.93294567,4.28782946,2.09152373,0.05218976,2.42093374
-4.76338169,5.49714763,0.01174834,0.00000000,0.00812794,0.90170919,4.15240342,2.01077884,0.05077001,2.34094182
-4.75737869,5.27660446,0.01135628,0.00000000,0.00780489,0.86685235,3.99818952,1.92382896,0.04910217,2.25079230
-4.75137569,5.03772907,0.01090559,0.00000000,0.00745051,0.82886149,3.82728148,1.83169780,0.04721535,2.15174390
-4.74537269,4.78383190,0.01040442,0.00000000,0.00707109,0.78830038,3.64212948,1.73553167,0.04514389,2.04524419
-4.73936968,4.51856709,0.00986170,0.00000000,0.00667365,0.74579743,3.44547108,1.63657947,0.04292654,1.93289158
-4.73336668,4.24584864,0.00928691,0.00000000,0.00626570,0.70203158,3.24025509,1.53617050,0.04060562,1.81639417
-4.72736368,3.96976323,0.00868981,0.00000000,0.00585507,0.65771771,3.02956171,1.43569106,0.03822608,1.69752724
-4.72136068,3.69448339,0.00808021,0.00000000,0.00544976,0.61359193,2.81652270,1.33656070,0.03583456,1.57809131
-4.71535768,3.42418459,0.00746770,0.00000000,0.00505774,0.57039759,2.60424482,1.24020914,0.03347848,1.45987229
-4.70935468,3.16296900,0.00686144,0.00000000,0.00468685,0.52887234,2.39573945,1.14805463,0.03120521,1.34460538
-4.70335168,2.91479833,0.00627001,0.00000000,0.00434468,0.48973661,2.19386082,1.06148431,0.02906127,1.23394356
-4.69734867,2.68343710,0.00570123,0.00000000,0.00403848,0.45368381,2.00125451,0.98183700,0.02709167,1.12943162
-4.69134567,2.47240698,0.00516210,0.00000000,0.00377512,0.42137218,1.82031721,0.91038867,0.02533929,1.03248599
-4.68534267,2.28495197,0.00465867,0.00000000,0.00356100,0.39341827,1.65316798,0.84834025,0.02384444,0.94438039
-4.67933967,2.12401335,0.00419606,0.00000000,0.00340207,0.37039188,1.50163064,0.79680779,0.02264437,0.86623679
-4.67333667,1.99221285,0.00377841,0.00000000,0.00330375,0.35281201,1.36722626,0.75681412,0.02177298,0.79902116
-4.66733367,1.89184180,0.00340897,0.00000000,0.00327096,0.34114355,1.25117428,0.72928166,0.02126046,0.74354293
-4.66133067,1.82485408,0.00309011,0.00000000,0.00330806,0.33579423,1.15440044,0.71502550,0.02113299,0.70045718
-4.65532766,1.79286035,0.00282339,0.00000000,0.00341881,0.33711140,1.07754977,0.71474609,0.02141241,0.67026843
-4.64932466,1.79712142,0.00260963,0.00000000,0.00360632,0.34537839,1.02100244,0.72902107,0.02211593,0.65333500
-4.64332166,1.83853917,0.00244901,0.00000000,0.00387301,0.36081005,0.98489105,0.75829558,0.02325571,0.64987297
