energy_ev,total_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.48374187,1.09215003,0.17507626,0.17664859,0.27918625,0.45175288,0.05886614,0.00000000
-5.47773887,1.17180505,0.19006003,0.19194880,0.28936072,0.49025452,0.06338076,0.00000000
-5.47173587,1.25274997,0.20539362,0.20771981,0.29869816,0.52984075,0.06801720,0.00000000
-5.46573287,1.33428997,0.22095494,0.22385037,0.30703686,0.57017174,0.07277044,0.00000000
-5.45972986,1.41571683,0.23661707,0.24022036,0.31423110,0.61088982,0.07763653,0.00000000
-5.45372686,1.49632447,0.25225034,0.25670253,0.32015570,0.65162781,0.08261201,0.00000000
-5.44772386,1.57542445,0.26772449,0.27316454,0.32470980,0.69201783,0.08769317,0.00000000
-5.44172086,1.65236058,0.28291094,0.28947103,0.32782002,0.73170031,0.09287517,0.00000000
-5.43571786,1.72652234,0.29768490,0.30548593,0.32944265,0.77033287,0.09815095,0.00000000
-5.42971486,1.79735663,0.31192751,0.32107469,0.32956498,0.80759861,0.10351015,0.00000000
-5.42371186,1.86437755,0.32552777,0.33610660,0.32820569,0.84321364,0.10893797,0.00000000
-5.41770885,1.92717402,0.33838421,0.35045706,0.32541434,0.87693355,0.11441414,0.00000000
-5.41170585,1.98541501,0.35040649,0.36400972,0.32126995,0.90855844,0.11991209,0.00000000
-5.40570285,2.03885252,0.36151657,0.37665859,0.31587884,0.93793658,0.12539837,0.00000000
-5.39969985,2.08732230,0.37164975,0.38830986,0.30937173,0.96496631,0.13083240,0.00000000
-5.39369685,2.13074234,0.38075535,0.39888362,0.30190026,0.98959639,0.13616657,0.00000000
-5.38769385,2.16910956,0.38879714,0.40831522,0.29363304,1.01182456,0.14134686,0.00000000
-5.38169085,2.20249462,0.39575347,0.41655641,0.28475136,1.03169464,0.14631380,0.00000000
-5.37568784,2.23103536,0.40161713,0.42357608,0.27544468,1.04929208,0.15100393,0.00000000
-5.36968484,2.25492880,0.40639489,0.42936066,0.26590596,1.06473826,0.15535150,0.00000000
-5.36368184,2.27442223,0.41010685,0.43391401,0.25632710,1.07818369,0.15929064,0.00000000
-5.35767884,2.28980330,0.41278536,0.43725697,0.24689441,1.08980045,0.16275757,0.00000000
-5.35167584,2.30138946,0.41447385,0.43942635,0.23778430,1.09977394,0.16569298,0.00000000
-5.34567284,2.30951692,0.41522525,0.44047353,0.22915926,1.10829447,0.16804434,0.00000000
-5.33966983,2.31452916,0.41510031,0.44046258,0.22116423,1.11554865,0.16976809,0.00000000
-5.33366683,2.31676541,0.41416559,0.43946795,0.21392336,1.12171123,0.17083146,0.00000000
-5.32766383,2.31654913,0.41249143,0.43757189,0.20753733,1.12693727,0.17121402,0.00000000
-5.32166083,2.31417687,0.41014971,0.43486153,0.20208111,1.13135514,0.17090867,0.00000000
-5.31565783,2.30990779,0.40721165,0.43142586,0.19760246,1.13506055,0.16992220,0.00000000
-5.30965483,2.30395418,0.40374564,0.42735268,0.19412100,1.13811176,0.16827526,0.00000000
-5.30365183,2.29647351,0.39981520,0.42272560,0.19162799,1.14052614,0.16600180,0.00000000
-5.29764882,2.28756222,0.39547720,0.41762131,0.19008683,1.14227839,0.16314810,0.00000000
-5.29164582,2.27725198,0.39078038,0.41210726,0.18943437,1.14330036,0.15977132,0.00000000
-5.28564282,2.26550860,0.38576431,0.40623978,0.18958285,1.14348269,0.15593775,0.00000000
-5.27963982,2.25223405,0.38045883,0.40006284,0.19042272,1.14267823,0.15172090,0.00000000
-5.27363682,2.23727186,0.37488403,0.39360754,0.19182607,1.14070723,0.14719948,0.00000000
-5.26763382,2.22041600,0.36905082,0.38689229,0.19365077,1.13736423,0.14245538,0.00000000
-5.26163082,2.20142317,0.36296213,0.37992383,0.19574510,1.13242645,0.13757187,0.00000000
-5.25562781,2.18002841,0.35661459,0.37269894,0.19795292,1.12566358,0.13263196,0.00000000
-5.24962481,2.15596347,0.35000079,0.36520680,0.20011907,1.11684847,0.12771708,0.00000000
-5.24362181,2.12897739,0.34311199,0.35743206,0.20209495,1.10576857,0.12290619,0.00000000
-5.23761881,2.09885854,0.33594101,0.34935814,0.20374408,1.09223758,0.11827512,0.00000000
-5.23161581,2.06545714,0.32848544,0.34097102,0.20494744,1.07610693,0.11389634,0.00000000
-5.22561281,2.02870719,0.32075075,0.33226290,0.20560831,1.05727658,0.10983909,0.00000000
-5.21960980,1.98864677,0.31275328,0.32323591,0.20565667,1.03570465,0.10616962,0.00000000
-5.21360680,1.94543556,0.30452292,0.31390537,0.20505266,1.01141548,0.10295174,0.00000000
-5.20760380,1.89936858,0.29610527,0.30430265,0.20378920,0.98450565,0.10024741,0.00000000
-5.20160080,1.85088517,0.28756321,0.29447729,0.20189354,0.95514765,0.09811725,0.00000000
-5.19559780,1.80057259,0.27897767,0.28449836,0.19942766,0.92359091,0.09662108,0.00000000
-5.18959480,1.74916363,0.27044764,0.27445485,0.19648748,0.89016002,0.09581816,0.00000000
-5.18359180,1.69752802,0.26208923,0.26445520,0.19320093,0.85525016,0.09576732,0.00000000
-5.17758879,1.64665766,0.25403398,0.25462576,0.18972477,0.81931974,0.09652670,0.00000000
-5.17158579,1.59764599,0.24642618,0.24510840,0.18624043,0.78288043,0.09815326,0.00000000
-5.16558279,1.55166203,0.23941954,0.23605718,0.18294880,0.74648494,0.10070191,0.00000000
-5.15957979,1.50991986,0.23317318,0.22763440,0.18006428,0.71071287,0.10422449,0.00000000
-5.15357679,1.47364466,0.22784709,0.22000591,0.17780809,0.67615519,0.10876837,0.00000000
-5.14757379,1.44403632,0.22359734,0.21333614,0.17640115,0.64339770,0.11437496,0.00000000
-5.14157079,1.42223190,0.22057101,0.20778284,0.17605675,0.61300427,0.12107810,0.00000000
-5.13556778,1.40926831,0.21890127,0.20349179,0.17697306,0.58550018,0.12890242,0.00000000
-5.12956478,1.40604651,0.21870260,0.20059174,0.17932594,0.56135640,0.13786171,0.00000000
-5.12356178,1.41329829,0.22006644,0.19918963,0.18326204,0.54097502,0.14795750,0.00000000
-5.11755878,1.43155716,0.22305744,0.19936642,0.18889258,0.52467658,0.15917779,0.00000000
-5.11155578,1.46113399,0.22771029,0.20117363,0.19628789,0.51268964,0.17149604,0.00000000
-5.10555278,1.50209861,0.23402753,0.20463069,0.20547301,0.50514291,0.18487049,0.00000000
-5.09954977,1.55426790,0.24197810,0.20972321,0.21642448,0.50206021,0.19924384,0.00000000
-5.09354677,1.61720100,0.25149694,0.21640238,0.22906843,0.50335854,0.21454326,0.00000000
-5.08754377,1.69020190,0.26248556,0.22458532,0.24328023,0.50884931,0.23068076,0.00000000
-5.08154077,1.77232949,0.27481351,0.23415660,0.25888568,0.51824270,0.24755392,0.00000000
-5.07553777,1.86241504,0.28832088,0.24497078,0.27566378,0.53115518,0.26504695,0.00000000
-5.06953477,1.95908661,0.30282155,0.25685597,0.29335128,0.54711988,0.28303195,0.00000000
-5.06353177,2.06079995,0.31810726,0.26961827,0.31164860,0.56559966,0.30137048,0.00000000
-5.05752876,2.16587492,0.33395230,0.28304707,0.33022743,0.58600248,0.31991525,0.00000000
-5.05152576,2.27253656,0.35011869,0.29692082,0.34873944,0.60769864,0.33851192,0.00000000
-5.04552276,2.37895955,0.36636166,0.31101338,0.36682618,0.63003929,0.35700099,0.00000000
-5.03951976,2.48331456,0.38243537,0.32510054,0.38412965,0.65237579,0.37521969,0.00000000
-5.03351676,2.58381532,0.39809851,0.33896646,0.40030336,0.67407909,0.39300380,0.00000000
-5.02751376,2.67876456,0.41311983,0.35240999,0.41502334,0.69455863,0.41018954,0.00000000
-5.02151076,2.76659754,0.42728315,0.36525037,0.42799888,0.71328001,0.42661527,0.00000000
-5.01550775,2.84592153,0.44039205,0.37733236,0.43898244,0.72978080,0.44212315,0.00000000
-5.00950475,2.91555003,0.45227380,0.38853037,0.44777841,0.74368386,0.45656082,0.00000000
-5.00350175,2.97453054,0.46278256,0.39875150,0.45425032,0.75470780,0.46978296,0.00000000
-4.99749875,3.02216489,0.47180180,0.40793746,0.45832628,0.76267398,0.48165282,0.00000000
-4.99149575,3.05802181,0.47924586,0.41606514,0.46000228,0.76750996,0.49204382,0.00000000
-4.98549275,3.08194106,0.48506062,0.42314592,0.45934328,0.76924922,0.50084114,0.00000000
-4.97948974,3.09402958,0.48922337,0.42922368,0.45648198,0.76802710,0.50794334,0.00000000
-4.97348674,3.09464970,0.49174192,0.43437167,0.45161533,0.76407343,0.51326402,0.00000000
-4.96748374,3.08440035,0.49265295,0.43868841,0.44499880,0.75770188,0.51673353,0.00000000
-4.96148074,3.06409201,0.49201987,0.44229273,0.43693873,0.74929680,0.51830062,0.00000000
-4.95547774,3.03471674,0.48993015,0.44531827,0.42778290,0.73929804,0.51793406,0.00000000
-4.94947474,2.99741435,0.48649231,0.44790767,0.41790976,0.72818437,0.51562408,0.00000000
-4.94347174,2.95343634,0.48183273,0.45020675,0.40771661,0.71645640,0.51138368,0.00000000
-4.93746873,2.90410874,0.47609230,0.45235894,0.39760722,0.70461961,0.50524951,0.00000000
-4.93146573,2.85079523,0.46942307,0.45450015,0.38797918,0.69316813,0.49728244,0.00000000
-4.92546273,2.79486182,0.46198496,0.45675441,0.37921154,0.68257002,0.48756765,0.00000000
-4.91945973,2.73764394,0.45394267,0.45923039,0.37165304,0.67325451,0.47621407,0.00000000
-4.91345673,2.68041685,0.44546268,0.46201892,0.36561129,0.66560145,0.46335335,0.00000000
-4.90745373,2.62437006,0.43671053,0.46519156,0.36134325,0.65993344,0.44913810,0.00000000
-4.90145073,2.57058597,0.42784827,0.46880028,0.35904728,0.65651056,0.43373960,0.00000000
-4.89544772,2.52002308,0.41903217,0.47287807,0.35885702,0.65552772,0.41734489,0.00000000
-4.88944472,2.47350381,0.41041067,0.47744057,0.36083716,0.65711440,0.40015342,0.00000000
-4.88344172,2.43170663,0.40212243,0.48248829,0.36498129,0.66133662,0.38237330,0.00000000
-4.87743872,2.39516236,0.39429473,0.48800948,0.37121196,0.66820067,0.36421727,0.00000000
-4.87143572,2.36425431,0.38704191,0.49398324,0.37938274,0.67765818,0.34589866,0.00000000
-4.86543272,2.33922176,0.38046417,0.50038282,0.38928243,0.68961225,0.32762733,0.00000000
-4.85942971,2.32016639,0.37464638,0.50717875,0.40064119,0.70392401,0.30960581,0.00000000
-4.85342671,2.30706123,0.36965731,0.51434168,0.41313840,0.72041951,0.29202582,0.00000000
-4.84742371,2.29976171,0.36554898,0.52184480,0.42641217,0.73889636,0.27506523,0.00000000
-4.84142071,2.29801839,0.36235629,0.52966566,0.44007008,0.75913005,0.25888559,0.00000000
-4.83541771,2.30149097,0.36009706,0.53778733,0.45370082,0.78087979,0.24363020,0.00000000
-4.82941471,2.30976332,0.35877227,0.54619896,0.46688656,0.80389369,0.22942288,0.00000000
-4.82341171,2.32235916,0.35836681,0.55489564,0.47921547,0.82791343,0.21636735,0.00000000
-4.81740870,2.33875814,0.35885046,0.56387777,0.49029403,0.85267837,0.20454715,0.00000000
-4.81140570,2.35841202,0.36017938,0.57314995,0.49975885,0.87792922,0.19402615,0.00000000
-4.80540270,2.38076066,0.36229792,0.58271956,0.50728745,0.90341153,0.18484943,0.00000000
-4.79939970,2.40524759,0.36514073,0.59259522,0.51260767,0.92887889,0.17704456,0.00000000
-4.79339670,2.43133489,0.36863526,0.60278519,0.51550548,0.95409618,0.17062305,0.00000000
-4.78739370,2.45851703,0.37270433,0.61329596,0.51583078,0.97884289,0.16558201,0.00000000
-4.78139070,2.48633336,0.37726900,0.62413109,0.51350113,1.00291635,0.16190578,0.00000000
-4.77538769,2.51437904,0.38225131,0.63529036,0.50850318,1.02613518,0.15956757,0.00000000
-4.76938469,2.54231399,0.38757705,0.64676935,0.50089189,1.04834258,0.15853098,0.00000000
-4.76338169,2.56986960,0.39317829,0.65855944,0.49078744,1.06940942,0.15875136,0.00000000
-4.75737869,2.59685298,0.39899553,0.67064813,0.47837019,1.08923697,0.16017699,0.00000000
-4.75137569,2.62314840,0.40497953,0.68301971,0.46387371,1.10775907,0.16275003,0.00000000
-4.74537269,2.64871590,0.41109247,0.69565606,0.44757633,1.12494332,0.16640732,0.00000000
-4.73936968,2.67358685,0.41730867,0.70853754,0.42979151,1.14079140,0.17108095,0.00000000
-4.73336668,2.69785650,0.42361445,0.72164378,0.41085729,1.15533797,0.17669871,0.00000000
-4.72736368,2.72167365,0.43000745,0.73495423,0.39112554,1.16864828,0.18318442,0.00000000
-4.72136068,2.74522762,0.43649517,0.74844835,0.37095098,1.18081427,0.19045811,0.00000000
-4.71535768,2.76873299,0.44309293,0.76210533,0.35068082,1.19194919,0.19843626,0.00000000
-4.70935468,2.79241238,0.44982124,0.77590326,0.33064494,1.20218093,0.20703199,0.00000000
-4.70335168,2.81647814,0.45670271,0.78981779,0.31114723,1.21164412,0.21615530,0.00000000
-4.69734867,2.84111355,0.46375866,0.80382032,0.29245818,1.22047141,0.22571340,0.00000000
-4.69134567,2.86645434,0.47100560,0.81787571,0.27480896,1.22878425,0.23561121,0.00000000
-4.68534267,2.89257156,0.47845176,0.83193985,0.25838706,1.23668366,0.24575199,0.00000000
-4.67933967,2.91945652,0.48609381,0.84595716,0.24333359,1.24424142,0.25603814,0.00000000
-4.67333667,2.94700893,0.49391411,0.85985828,0.22974223,1.25149223,0.26637224,0.00000000
-4.66733367,2.97502887,0.50187848,0.87355829,0.21765968,1.25842742,0.27665828,0.00000000
-4.66133067,3.00321347,0.50993478,0.88695554,0.20708767,1.26499046,0.28680312,0.00000000
-4.65532766,3.03115861,0.51801246,0.89993153,0.19798610,1.27107497,0.29671804,0.00000000
-4.64932466,3.05836615,0.52602298,0.91235185,0.19027749,1.27652511,0.30632054,0.00000000
-4.64332166,3.08425656,0.53386137,0.92406836,0.18385211,1.28113892,0.31553615,0.00000000
-4.63731866,3.10818665,0.54140867,0.93492262,0.17857394,1.28467430,0.32430020,0.00000000
-4.63131566,3.12947190,0.54853542,0.94475052,0.17428701,1.28685758,0.33255964,0.00000000
-4.62531266,3.14741240,0.55510583,0.95338795,0.17082192,1.28739440,0.34027450,0.00000000
-4.61930965,3.16132130,0.56098259,0.96067723,0.16800242,1.28598241,0.34741917,0.00000000
-4.61330665,3.17055429,0.56603206,0.96647389,0.16565176,1.28232512,0.35398328,0.00000000
-4.60730365,3.17453873,0.57012959,0.97065360,0.16359860,1.27614636,0.35997198,0.00000000
-4.60130065,3.17280076,0.57316459,0.97311856,0.16168244,1.26720450,0.36540576,0.00000000
-4.59529765,3.16498891,0.57504532,0.97380311,0.15975831,1.25530570,0.37031962,0.00000000
-4.58929465,3.15089296,0.57570290,0.97267799,0.15770071,1.24031557,0.37476152,0.00000000
-4.58329165,3.13045669,0.57509448,0.96975312,0.15540667,1.22216840,0.37879028,0.00000000
-4.57728864,3.10378415,0.57320536,0.96507838,0.15279797,1.20087372,0.38247289,0.00000000
-4.57128564,3.07113870,0.57004999,0.95874250,0.14982242,1.17651962,0.38588135,0.00000000
-4.56528264,3.03293522,0.56567178,0.95086999,0.14645431,1.14927280,0.38908921,0.00000000
-4.55927964,2.98972579,0.56014176,0.94161618,0.14269410,1.11937538,0.39216795,0.00000000
-4.55327664,2.94217991,0.55355629,0.93116082,0.13856734,1.08713858,0.39518344,0.00000000
-4.54727364,2.89106045,0.54603386,0.91970051,0.13412308,1.05293384,0.39819264,0.00000000
-4.54127064,2.83719696,0.53771124,0.90744048,0.12943170,1.01718178,0.40124087,0.00000000
-4.53526763,2.78145786,0.52873929,0.89458635,0.12458245,0.98033974,0.40435961,0.00000000
-4.52926463,2.72472344,0.51927857,0.88133627,0.11968075,0.94288859,0.40756530,0.00000000
-4.52326163,2.66786096,0.50949507,0.86787411,0.11484534,0.90531950,0.41085894,0.00000000
-4.51725863,2.61170353,0.49955622,0.85436403,0.11020543,0.86812133,0.41422680,0.00000000
-4.51125563,2.55703357,0.48962746,0.84094685,0.10589790,0.83176934,0.41764202,0.00000000
-4.50525263,2.50457150,0.47986930,0.82773839,0.10206466,0.79671545,0.42106725,0.00000000
-4.49924962,2.45496994,0.47043516,0.81482972,0.09885005,0.76338060,0.42445792,0.00000000
-4.49324662,2.40881309,0.46146983,0.80228946,0.09639848,0.73214917,0.42776623,0.00000000
-4.48724362,2.36662050,0.45310850,0.79016751,0.09485213,0.70336546,0.43094538,0.00000000
-4.48124062,2.32885437,0.44547637,0.77850021,0.09434882,0.67733207,0.43395394,0.00000000
-4.47523762,2.29592883,0.43868862,0.76731614,0.09501978,0.65430983,0.43675998,0.00000000
-4.46923462,2.26822000,0.43285051,0.75664211,0.09698756,0.63451886,0.43934477,0.00000000
-4.46323162,2.24607521,0.42805769,0.74650893,0.10036370,0.61814026,0.44170570,0.00000000
-4.45722861,2.22982005,0.42439628,0.73695626,0.10524643,0.60531807,0.44385842,0.00000000
-4.45122561,2.21976219,0.42194287,0.72803615,0.11171809,0.59616085,0.44583785,0.00000000
-4.44522261,2.21619118,0.42076424,0.71981502,0.11984252,0.59074272,0.44769810,0.00000000
-4.43921961,2.21937373,0.42091676,0.71237379,0.12966222,0.58910348,0.44951136,0.00000000
-4.43321661,2.22954469,0.42244562,0.70580617,0.14119555,0.59124768,0.45136577,0.00000000
-4.42721361,2.24689405,0.42538384,0.70021513,0.15443389,0.59714268,0.45336232,0.00000000
-4.42121061,2.27155085,0.42975126,0.69570794,0.16933901,0.60671586,0.45561129,0.00000000
-4.41520760,2.30356528,0.43555355,0.69238995,0.18584073,0.61985116,0.45822805,0.00000000
-4.40920460,2.34289024,0.44278152,0.69035773,0.20383503,0.63638546,0.46132877,0.00000000
-4.40320160,2.38936396,0.45141069,0.68969201,0.22318284,0.65610510,0.46502624,0.00000000
-4.39719860,2.44269532,0.46140142,0.69045088,0.24370964,0.67874315,0.46942587,0.00000000
-4.39119560,2.50245307,0.47269949,0.69266386,0.26520601,0.70397778,0.47462229,0.00000000
-4.38519260,2.56806031,0.48523732,0.69632723,0.28742929,0.73143226,0.48069651,0.00000000
-4.37918959,2.63879510,0.49893568,0.70140093,0.31010641,0.76067687,0.48771388,0.00000000
-4.37318659,2.71379758,0.51370589,0.70780733,0.33293797,0.79123308,0.49572275,0.00000000
-4.36718359,2.79208380,0.52945236,0.71543202,0.35560345,0.82257990,0.50475396,0.00000000
-4.36118059,2.87256596,0.54607534,0.72412652,0.37776763,0.85416260,0.51482092,0.00000000
-4.35517759,2.95407818,0.56347361,0.73371281,0.39908788,0.88540349,0.52592035,0.00000000
-4.34917459,3.03540690,0.58154701,0.74398953,0.41922230,0.91571451,0.53803338,0.00000000
-4.34317159,3.11532450,0.60019866,0.75473941,0.43783839,0.94451113,0.55112701,0.00000000
-4.33716858,3.19262464,0.61933656,0.76573759,0.45462186,0.97122717,0.56515571,0.00000000
-4.33116558,3.26615772,0.63887458,0.77676043,0.46928544,0.99532976,0.58006302,0.00000000
-4.32516258,3.33486487,0.65873279,0.78759430,0.48157725,1.01633404,0.59578314,0.00000000
-4.31915958,3.39780906,0.67883700,0.79804404,0.49128836,1.03381678,0.61224228,0.00000000
-4.31315658,3.45420183,0.69911772,0.80794053,0.49825933,1.04742849,0.62935996,0.00000000
-4.30715358,3.50342490,0.71950851,0.81714727,0.50238548,1.05690351,0.64704996,0.00000000
