energy_ev,total_up,B_p_up,B_d_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-5.84992496,5.95483572,0.52386696,0.00000000,2.62938683,1.13396345,2.25824611,0.00000000
-5.84392196,5.85977823,0.51847110,0.00000000,2.61211176,1.10328687,2.22168208,0.00000000
-5.83791896,5.74960149,0.51128199,0.00000000,2.58844764,1.06961401,2.17991002,0.00000000
-5.83191596,5.62664140,0.50240590,0.00000000,2.55862809,1.03359005,2.13391671,0.00000000
-5.82591296,5.49340054,0.49196486,0.00000000,2.52290338,0.99589254,2.08474281,0.00000000
-5.81990995,5.35250305,0.48009423,0.00000000,2.48154612,0.95721647,2.03346552,0.00000000
-5.81390695,5.20664808,0.46694019,0.00000000,2.43485847,0.91825912,1.98118100,0.00000000
-5.80790395,5.05856166,0.45265745,0.00000000,2.38317981,0.87970514,1.92898622,0.00000000
-5.80190095,4.91094752,0.43740696,0.00000000,2.32689385,0.84221206,1.87796037,0.00000000
-5.79589795,4.76643693,0.42135377,0.00000000,2.26643418,0.80639658,1.82914565,0.00000000
-5.78989495,4.62753792,0.40466495,0.00000000,2.20228736,0.77282174,1.78352755,0.00000000
-5.78389195,4.49658434,0.38750757,0.00000000,2.13499280,0.74198535,1.74201462,0.00000000
-5.77788894,4.37568549,0.37004671,0.00000000,2.06513895,0.71430969,1.70541817,0.00000000
-5.77188594,4.26667741,0.35244347,0.00000000,1.99335566,0.69013292,1.67443209,0.00000000
-5.76588294,4.17107704,0.33485297,0.00000000,1.92030275,0.66970202,1.64961366,0.00000000
-5.75987994,4.09004091,0.31742238,0.00000000,1.84665524,0.65316775,1.63136584,0.00000000
-5.75387694,4.02433017,0.30028895,0.00000000,1.77308605,0.64058172,1.61992209,0.00000000
-5.74787394,3.97428373,0.28357814,0.00000000,1.70024695,0.63189553,1.61533444,0.00000000
-5.74187094,3.93980155,0.26740191,0.00000000,1.62874900,0.62696241,1.61746592,0.00000000
-5.73586793,3.92033963,0.25185719,0.00000000,1.55914357,0.62554124,1.62598794,0.00000000
-5.72986493,3.91491804,0.23702464,0.00000000,1.49190512,0.62730296,1.64038357,0.00000000
-5.72386193,3.92214301,0.22296777,0.00000000,1.42741690,0.63183953,1.65995687,0.00000000
-5.71785893,3.94024307,0.20973254,0.00000000,1.36596028,0.63867507,1.68384869,0.00000000
-5.71185593,3.96711904,0.19734735,0.00000000,1.30770861,0.64727912,1.71105866,0.00000000
-5.70585293,4.00040661,0.18582353,0.00000000,1.25272578,0.65708160,1.74047292,0.00000000
-5.69984992,4.03754945,0.17515637,0.00000000,1.20096972,0.66748911,1.77089676,0.00000000
-5.69384692,4.07588053,0.16532651,0.00000000,1.15230060,0.67790204,1.80109094,0.00000000
-5.68784392,4.11270829,0.15630182,0.00000000,1.10649311,0.68773193,1.82981048,0.00000000
-5.68184092,4.14540418,0.14803944,0.00000000,1.06325226,0.69641845,1.85584404,0.00000000
-5.67583792,4.17148785,0.14048820,0.00000000,1.02223166,0.70344539,1.87805247,0.00000000
-5.66983492,4.18870625,0.13359095,0.00000000,0.98305329,0.70835508,1.89540465,0.00000000
-5.66383192,4.19510309,0.12728705,0.00000000,0.94532763,0.71076060,1.90700900,0.00000000
-5.65782891,4.18907567,0.12151458,0.00000000,0.90867315,0.71035543,1.91213944,0.00000000
-5.65182591,4.16941668,0.11621237,0.00000000,0.87273412,0.70692006,1.91025443,0.00000000
-5.64582291,4.13533923,0.11132180,0.00000000,0.83719589,0.70032545,1.90100852,0.00000000
-5.63981991,4.08648459,0.10678812,0.00000000,0.80179714,0.69053320,1.88425588,0.00000000
-5.63381691,4.02291256,0.10256145,0.00000000,0.76633848,0.67759249,1.86004601,0.00000000
-5.62781391,3.94507578,0.09859735,0.00000000,0.73068735,0.66163409,1.82861197,0.00000000
-5.62181091,3.85377975,0.09485706,0.00000000,0.69477915,0.64286173,1.79035203,0.00000000
-5.61580790,3.75013126,0.09130736,0.00000000,0.65861501,0.62154135,1.74580596,0.00000000
-5.60980490,3.63547828,0.08792016,0.00000000,0.62225634,0.59798874,1.69562722,0.00000000
-5.60380190,3.51134471,0.08467194,0.00000000,0.58581699,0.57255627,1.64055280,0.00000000
-5.59779890,3.37936364,0.08154299,0.00000000,0.54945354,0.54561922,1.58137217,0.00000000
-5.59179590,3.24121234,0.07851671,0.00000000,0.51335438,0.51756242,1.51889700,0.00000000
-5.58579290,3.09855223,0.07557881,0.00000000,0.47772840,0.48876769,1.45393306,0.00000000
-5.57978989,2.95297624,0.07271667,0.00000000,0.44279384,0.45960263,1.38725545,0.00000000
-5.57378689,2.80596565,0.06991886,0.00000000,0.40876795,0.43041102,1.31958822,0.00000000
-5.56778389,2.65885762,0.06717473,0.00000000,0.37585788,0.40150525,1.25158879,0.00000000
-5.56178089,2.51282397,0.06447423,0.00000000,0.34425318,0.37316078,1.18383772,0.00000000
-5.55577789,2.36886104,0.06180792,0.00000000,0.31412026,0.34561273,1.11683352,0.00000000
-5.54977489,2.22778989,0.05916702,0.00000000,0.28559872,0.31905454,1.05099233,0.00000000
-5.54377189,2.09026551,0.05654373,0.00000000,0.25879965,0.29363843,0.98665188,0.00000000
-5.53776888,1.95679339,0.05393146,0.00000000,0.23380591,0.26947750,0.92407889,0.00000000
-5.53176588,1.82775142,0.05132525,0.00000000,0.21067391,0.24664909,0.86347913,0.00000000
-5.52576288,1.70341536,0.04872204,0.00000000,0.18943698,0.22519917,0.80500909,0.00000000
-5.51975988,1.58398561,0.04612103,0.00000000,0.17010982,0.20514731,0.74878856,0.00000000
-5.51375688,1.46961377,0.04352381,0.00000000,0.15269378,0.18649196,0.69491304,0.00000000
-5.50775388,1.36042735,0.04093451,0.00000000,0.13718269,0.16921578,0.64346547,0.00000000
-5.50175088,1.25655152,0.03835980,0.00000000,0.12356897,0.15329076,0.59452668,0.00000000
-5.49574787,1.15812700,0.03580871,0.00000000,0.11184972,0.13868285,0.54818404,0.00000000
-5.48974487,1.06532387,0.03329242,0.00000000,0.10203246,0.12535608,0.50453832,0.00000000
-5.48374187,0.97835086,0.03082391,0.00000000,0.09414049,0.11327605,0.46370843,0.00000000
-5.47773887,0.89746059,0.02841755,0.00000000,0.08821754,0.10241265,0.42583436,0.00000000
-5.47173587,0.82295094,0.02608862,0.00000000,0.08433153,0.09274219,0.39107814,0.00000000
-5.46573287,0.75516314,0.02385285,0.00000000,0.08257741,0.08424876,0.35962338,0.00000000
-5.45972986,0.69447710,0.02172592,0.00000000,0.08307882,0.07692507,0.33167338,0.00000000
-5.45372686,0.64130452,0.01972305,0.00000000,0.08598843,0.07077265,0.30744809,0.00000000
-5.44772386,0.59608035,0.01785857,0.00000000,0.09148704,0.06580159,0.28718019,0.00000000
-5.44172086,0.55925283,0.01614567,0.00000000,0.09978100,0.06202990,0.27111039,0.00000000
-5.43571786,0.53127256,0.01459611,0.00000000,0.11109819,0.05948236,0.25948205,0.00000000
-5.42971486,0.51258063,0.01322008,0.00000000,0.12568231,0.05818914,0.25253518,0.00000000
-5.42371186,0.50359584,0.01202615,0.00000000,0.14378546,0.05818409,0.25049982,0.00000000
-5.41770885,0.50470116,0.01102126,0.00000000,0.16565919,0.05950269,0.25358888,0.00000000
-5.41170585,0.51622932,0.01021077,0.00000000,0.19154394,0.06217985,0.26199025,0.00000000
-5.40570285,0.53844746,0.00959862,0.00000000,0.22165720,0.06624744,0.27585838,0.00000000
-5.39969985,0.57154117,0.00918744,0.00000000,0.25618061,0.07173161,0.29530532,0.00000000
-5.39369685,0.61559787,0.00897875,0.00000000,0.29524634,0.07865007,0.32039132,0.00000000
-5.38769385,0.67059018,0.00897313,0.00000000,0.33892324,0.08700927,0.35111521,0.00000000
-5.38169085,0.73635953,0.00917044,0.00000000,0.38720343,0.09680158,0.38740502,0.00000000
-5.37568784,0.81260091,0.00956995,0.00000000,0.43998967,0.10800270,0.42910889,0.00000000
-5.36968484,0.89884953,0.01017059,0.00000000,0.49708447,0.12056922,0.47598710,0.00000000
-5.36368184,0.99447023,0.01097101,0.00000000,0.55818150,0.13443665,0.52770544,0.00000000
-5.35767884,1.09865070,0.01196985,0.00000000,0.62285988,0.14951791,0.58383063,0.00000000
-5.35167584,1.21039943,0.01316580,0.00000000,0.69058205,0.16570251,0.64382816,0.00000000
-5.34567284,1.32854910,0.01455780,0.00000000,0.76069571,0.18285647,0.70706319,0.00000000
-5.33966983,1.45176616,0.01614518,0.00000000,0.83244007,0.20082305,0.77280464,0.00000000
-5.33366683,1.57856703,0.01792783,0.00000000,0.90495663,0.21942445,0.84023299,0.00000000
-5.32766383,1.70734085,0.01990635,0.00000000,0.97730442,0.23846440,0.90845164,0.00000000
-5.32166083,1.83637863,0.02208223,0.00000000,1.04847942,0.25773162,0.97650189,0.00000000
-5.31565783,1.96390821,0.02445800,0.00000000,1.11743765,0.27700411,1.04338124,0.00000000
-5.30965483,2.08813385,0.02703739,0.00000000,1.18312114,0.29605418,1.10806447,0.00000000
-5.30365183,2.20727939,0.02982539,0.00000000,1.24448604,0.31465388,1.16952694,0.00000000
-5.29764882,2.31963311,0.03282832,0.00000000,1.30053151,0.33258083,1.22676936,0.00000000
-5.29164582,2.42359266,0.03605377,0.00000000,1.35032857,0.34962407,1.27884289,0.00000000
-5.28564282,2.51770807,0.03951045,0.00000000,1.39304740,0.36558969,1.32487401,0.00000000
-5.27963982,2.60072088,0.04320791,0.00000000,1.42798212,0.38030605,1.36408772,0.00000000
-5.27363682,2.67159772,0.04715605,0.00000000,1.45457189,0.39362820,1.39582844,0.00000000
-5.26763382,2.72955656,0.05136457,0.00000000,1.47241738,0.40544145,1.41957761,0.00000000
-5.26163082,2.77408447,0.05584211,0.00000000,1.48129191,0.41566368,1.43496728,0.00000000
-5.25562781,2.80494598,0.06059535,0.00000000,1.48114690,0.42424656,1.44178907,0.00000000
-5.24962481,2.82218162,0.06562788,0.00000000,1.47211112,0.43117525,1.43999833,0.00000000
-5.24362181,2.82609662,0.07093897,0.00000000,1.45448429,0.43646692,1.42971305,0.00000000
-5.23761881,2.81724046,0.07652228,0.00000000,1.42872486,0.44016792,1.41120801,0.00000000
-5.23161581,2.79637823,0.08236456,0.00000000,1.39543312,0.44234987,1.38490409,0.00000000
-5.22561281,2.76445518,0.08844442,0.00000000,1.35533002,0.44310483,1.35135356,0.00000000
-5.21960980,2.72255629,0.09473127,0.00000000,1.30923298,0.44253986,1.31122189,0.00000000
-5.21360680,2.67186294,0.10118449,0.00000000,1.25802971,0.44077111,1.26526686,0.00000000
-5.20760380,2.61360856,0.10775289,0.00000000,1.20265118,0.43791802,1.21431602,0.00000000
-5.20160080,2.54903572,0.11437464,0.00000000,1.14404493,0.43409768,1.15924330,0.00000000
-5.19559780,2.47935643,0.12097766,0.00000000,1.08314970,0.42941985,1.10094584,0.00000000
-5.18959480,2.40571748,0.12748050,0.00000000,1.02087246,0.42398279,1.04032175,0.00000000
-5.18359180,2.32917245,0.13379381,0.00000000,0.95806856,0.41787021,0.97824987,0.00000000
-5.17758879,2.25066131,0.13982230,0.00000000,0.89552551,0.41114940,0.91557194,0.00000000
-5.17158579,2.17099825,0.14546728,0.00000000,0.83395093,0.40387073,0.85307784,0.00000000
-5.16558279,2.09086809,0.15062956,0.00000000,0.77396474,0.39606840,0.79149439,0.00000000
-5.15957979,2.01083080,0.15521274,0.00000000,0.71609557,0.38776247,0.73147763,0.00000000
-5.15357679,1.93133352,0.15912667,0.00000000,0.66078116,0.37896198,0.67360888,0.00000000
-5.14757379,1.85272896,0.16229100,0.00000000,0.60837241,0.36966888,0.61839432,0.00000000
-5.14157079,1.77529883,0.16463864,0.00000000,0.55914040,0.35988268,0.56626786,0.00000000
-5.13556778,1.69928065,0.16611894,0.00000000,0.51328607,0.34960532,0.51759688,0.00000000
-5.12956478,1.62489632,0.16670045,0.00000000,0.47095144,0.33884607,0.47269035,0.00000000
-5.12356178,1.55238055,0.16637316,0.00000000,0.43223214,0.32762615,0.43180876,0.00000000
-5.11755878,1.48200767,0.16514998,0.00000000,0.39719014,0.31598276,0.39517521,0.00000000
-5.11155578,1.41411512,0.16306748,0.00000000,0.36586631,0.30397222,0.36298703,0.00000000
-5.10555278,1.34912246,0.16018584,0.00000000,0.33829203,0.29167216,0.33542715,0.00000000
-5.09954977,1.28754473,0.15658780,0.00000000,0.31449943,0.27918249,0.31267481,0.00000000
-5.09354677,1.22999951,0.15237694,0.00000000,0.29452972,0.26662518,0.29491468,0.00000000
-5.08754377,1.17720718,0.14767505,0.00000000,0.27843947,0.25414282,0.28234415,0.00000000
-5.08154077,1.12998427,0.14261888,0.00000000,0.26630431,0.24189591,0.27517812,0.00000000
-5.07553777,1.08923011,0.13735628,0.00000000,0.25822025,0.23005928,0.27365101,0.00000000
-5.06953477,1.05590721,0.13204193,0.00000000,0.25430239,0.21881746,0.27801560,0.00000000
-5.06353177,1.03101591,0.12683284,0.00000000,0.25468112,0.20835947,0.28853881,0.00000000
-5.05752876,1.01556448,0.12188366,0.00000000,0.25949617,0.19887317,0.30549406,0.00000000
-5.05152576,1.01053546,0.11734208,0.00000000,0.26888850,0.19053933,0.32915063,0.00000000
-5.04552276,1.01684952,0.11334453,0.00000000,0.28299063,0.18352583,0.35976023,0.00000000
-5.03951976,1.03532820,0.11001210,0.00000000,0.30191574,0.17798203,0.39754108,0.00000000
-5.03351676,1.06665679,0.10744702,0.00000000,0.32574602,0.17403371,0.44266038,0.00000000
-5.02751376,1.11134889,0.10572976,0.00000000,0.35452084,0.17177863,0.49521561,0.00000000
-5.02151076,1.16971388,0.10491677,0.00000000,0.38822541,0.17128297,0.55521573,0.00000000
-5.01550775,1.24182883,0.10503896,0.00000000,0.42678031,0.17257863,0.62256311,0.00000000
-5.00950475,1.32751603,0.10610099,0.00000000,0.47003274,0.17566172,0.69703731,0.00000000
-5.00350175,1.42632744,0.10808131,0.00000000,0.51774978,0.18049203,0.77828157,0.00000000
-4.99749875,1.53753684,0.11093306,0.00000000,0.56961436,0.18699372,0.86579312,0.00000000
-4.99149575,1.66014066,0.11458566,0.00000000,0.62522410,0.19505699,0.95891809,0.00000000
-4.98549275,1.79286768,0.11894710,0.00000000,0.68409348,0.20454087,1.05685170,0.00000000
-4.97948974,1.93419798,0.12390689,0.00000000,0.74565928,0.21527691,1.15864434,0.00000000
-4.97348674,2.08239059,0.12933950,0.00000000,0.80928924,0.22707361,1.26321354,0.00000000
-4.96748374,2.23551938,0.13510823,0.00000000,0.87429388,0.23972157,1.36936191,0.00000000
-4.96148074,2.39151588,0.14106934,0.00000000,0.93994080,0.25299899,1.47580054,0.00000000
-4.95547774,2.54821783,0.14707632,0.00000000,1.00547106,0.26667739,1.58117724,0.00000000
-4.94947474,2.70342136,0.15298416,0.00000000,1.07011701,0.28052738,1.68410847,0.00000000
-4.94347174,2.85493500,0.15865341,0.00000000,1.13312056,0.29432414,1.78321375,0.00000000
-4.93746873,3.00063325,0.16395400,0.00000000,1.19375134,0.30785248,1.87715120,0.00000000
-4.93146573,3.13850750,0.16876853,0.00000000,1.25132372,0.32091126,1.96465254,0.00000000
-4.92546273,3.26671232,0.17299509,0.00000000,1.30521203,0.33331706,2.04455611,0.00000000
-4.91945973,3.38360511,0.17654935,0.00000000,1.35486340,0.34490687,2.11583633,0.00000000
-4.91345673,3.48777786,0.17936602,0.00000000,1.39980766,0.35553991,2.17762857,0.00000000
-4.90745373,3.57807988,0.18139946,0.00000000,1.43966401,0.36509846,2.22924813,0.00000000
-4.90145073,3.65363105,0.18262374,0.00000000,1.47414448,0.37348774,2.27020297,0.00000000
-4.89544772,3.71382563,0.18303183,0.00000000,1.50305422,0.38063504,2.30019958,0.00000000
-4.88944472,3.75832732,0.18263434,0.00000000,1.52628901,0.38648823,2.31914227,0.00000000
-4.88344172,3.78705649,0.18145767,0.00000000,1.54383044,0.39101373,2.32712628,0.00000000
-4.87743872,3.80017118,0.17954184,0.00000000,1.55573933,0.39419430,2.32442533,0.00000000
-4.87143572,3.79804349,0.17693805,0.00000000,1.56214818,0.39602670,2.31147475,0.00000000
-4.86543272,3.78123316,0.17370618,0.00000000,1.56325304,0.39651963,2.28885122,0.00000000
-4.85942971,3.75046017,0.16991225,0.00000000,1.55930564,0.39569182,2.25725041,0.00000000
-4.85342671,3.70657794,0.16562616,0.00000000,1.55060608,0.39357070,2.21746380,0.00000000
-4.84742371,3.65054834,0.16091955,0.00000000,1.53749644,0.39019149,2.17035552,0.00000000
-4.84142071,3.58341961,0.15586406,0.00000000,1.52035534,0.38559681,2.11684044,0.00000000
-4.83541771,3.50630747,0.15052994,0.00000000,1.49959355,0.37983686,2.05786396,0.00000000
-4.82941471,3.42037958,0.14498503,0.00000000,1.47565022,0.37296986,1.99438394,0.00000000
-4.82341171,3.32684299,0.13929411,0.00000000,1.44898941,0.36506286,1.92735511,0.00000000
-4.81740870,3.22693383,0.13351854,0.00000000,1.42009658,0.35619251,1.85771565,0.00000000
-4.81140570,3.12190841,0.12771623,0.00000000,1.38947429,0.34644590,1.78637582,0.00000000
-4.80540270,3.01303470,0.12194173,0.00000000,1.35763687,0.33592097,1.71420821,0.00000000
-4.79939970,2.90158322,0.11624654,0.00000000,1.32510354,0.32472668,1.64203924,0.00000000
-4.79339670,2.78881656,0.11067938,0.00000000,1.29238980,0.31298251,1.57064125,0.00000000
-4.78739370,2.67597687,0.10528653,0.00000000,1.25999714,0.30081747,1.50072517,0.00000000
-4.78139070,2.56427126,0.10011208,0.00000000,1.22840105,0.28836847,1.43293318,0.00000000
-4.77538769,2.45485504,0.09519810,0.00000000,1.19803792,0.27577811,1.36783154,0.00000000
-4.76938469,2.34881345,0.09058472,0.00000000,1.16929138,0.26319198,1.30590357,0.00000000
-4.76338169,2.24714251,0.08631013,0.00000000,1.14247869,0.25075566,1.24754306,0.00000000
-4.75737869,2.15073028,0.08241039,0.00000000,1.11783823,0.23861144,1.19304854,0.00000000
-4.75137569,2.06033935,0.07891929,0.00000000,1.09551896,0.22689510,1.14261884,0.00000000
-4.74537269,1.97659218,0.07586813,0.00000000,1.07557249,0.21573282,1.09635058,0.00000000
-4.73936968,1.89996013,0.07328539,0.00000000,1.05794892,0.20523844,1.05423789,0.00000000
-4.73336668,1.83075715,0.07119658,0.00000000,1.04249663,0.19551123,1.01617503,0.00000000
-4.72736368,1.76913896,0.06962395,0.00000000,1.02896667,0.18663414,0.98196202,0.00000000
-4.72136068,1.71510777,0.06858638,0.00000000,1.01702167,0.17867288,0.95131337,0.00000000
-4.71535768,1.66852255,0.06809918,0.00000000,1.00624926,0.17167549,0.92386996,0.00000000
-4.70935468,1.62911448,0.06817407,0.00000000,0.99617927,0.16567270,0.89921365,0.00000000
-4.70335168,1.59650659,0.06881901,0.00000000,0.98630433,0.16067878,0.87688412,0.00000000
-4.69734867,1.57023657,0.07003821,0.00000000,0.97610265,0.15669295,0.85639732,0.00000000
-4.69134567,1.54978158,0.07183199,0.00000000,0.96506199,0.15370105,0.83726473,0.00000000
-4.68534267,1.53458346,0.07419669,0.00000000,0.95270382,0.15167753,0.81901252,0.00000000
-4.67933967,1.52407326,0.07712449,0.00000000,0.93860616,0.15058751,0.80119976,0.00000000
-4.67333667,1.51769365,0.08060330,0.00000000,0.92242440,0.15038877,0.78343483,0.00000000
-4.66733367,1.51491840,0.08461649,0.00000000,0.90390869,0.15103373,0.76538942,0.00000000
-4.66133067,1.51526797,0.08914272,0.00000000,0.88291754,0.15247111,0.74680929,0.00000000
-4.65532766,1.51832102,0.09415583,0.00000000,0.85942675,0.15464744,0.72752167,0.00000000
-4.64932466,1.52372162,0.09962476,0.00000000,0.83353350,0.15750828,0.70743889,0.00000000
-4.64332166,1.53118231,0.10551358,0.00000000,0.80545556,0.16099925,0.68655834,0.00000000
-4.63731866,1.54048368,0.11178180,0.00000000,0.77552580,0.16506679,0.66495895,0.00000000
-4.63131566,1.55147083,0.11838481,0.00000000,0.74418240,0.16965880,0.64279452,0.00000000
-4.62531266,1.56404772,0.12527457,0.00000000,0.71195538,0.17472516,0.62028440,0.00000000
-4.61930965,1.57817003,0.13240055,0.00000000,0.67945016,0.18021822,0.59770213,0.00000000
-4.61330665,1.59383732,0.13971096,0.00000000,0.64732895,0.18609314,0.57536263,0.00000000
-4.60730365,1.61108506,0.14715408,0.00000000,0.61629085,0.19230836,0.55360863,0.00000000
-4.60130065,1.62997699,0.15467987,0.00000000,0.58705141,0.19882594,0.53279690,0.00000000
-4.59529765,1.65059798,0.16224150,0.00000000,0.56032242,0.20561188,0.51328482,0.00000000
-4.58929465,1.67304756,0.16979703,0.00000000,0.53679259,0.21263632,0.49541781,0.00000000
-4.58329165,1.69743380,0.17731088,0.00000000,0.51710974,0.21987362,0.47951786,0.00000000
-4.57728864,1.72386748,0.18475511,0.00000000,0.50186486,0.22730219,0.46587356,0.00000000
-4.57128564,1.75245610,0.19211049,0.00000000,0.49157843,0.23490408,0.45473164,0.00000000
-4.56528264,1.78329751,0.19936710,0.00000000,0.48668922,0.24266420,0.44629022,0.00000000
-4.55927964,1.81647289,0.20652462,0.00000000,0.48754576,0.25056932,0.44069380,0.00000000
-4.55327664,1.85203903,0.21359216,0.00000000,0.49440054,0.25860663,0.43802982,0.00000000
-4.54727364,1.89001990,0.22058768,0.00000000,0.50740697,0.26676209,0.43832695,0.00000000
-4.54127064,1.93039800,0.22753707,0.00000000,0.52661908,0.27501863,0.44155486,0.00000000
-4.53526763,1.97310571,0.23447285,0.00000000,0.55199393,0.28335424,0.44762558,0.00000000
-4.52926463,2.01801752,0.24143279,0.00000000,0.58339659,0.29174011,0.45639618,0.00000000
-4.52326163,2.06494372,0.24845830,0.00000000,0.62060757,0.30013904,0.46767294,0.00000000
-4.51725863,2.11362635,0.25559291,0.00000000,0.66333242,0.30850423,0.48121677,0.00000000
-4.51125563,2.16373826,0.26288076,0.00000000,0.71121322,0.31677856,0.49674976,0.00000000
-4.50525263,2.21488552,0.27036534,0.00000000,0.76384162,0.32489457,0.51396291,0.00000000
-4.49924962,2.26661387,0.27808836,0.00000000,0.82077275,0.33277508,0.53252461,0.00000000
-4.49324662,2.31841897,0.28608896,0.00000000,0.88153964,0.34033468,0.55208987,0.00000000
-4.48724362,2.36976019,0.29440299,0.00000000,0.94566723,0.34748179,0.57230980,0.00000000
-4.48124062,2.42007740,0.30306252,0.00000000,1.01268538,0.35412150,0.59284116,0.00000000
-4.47523762,2.46880963,0.31209544,0.00000000,1.08214005,0.36015877,0.61335546,0.00000000
-4.46923462,2.51541448,0.32152488,0.00000000,1.15360187,0.36550204,0.63354728,0.00000000
-4.46323162,2.55938686,0.33136858,0.00000000,1.22667152,0.37006679,0.65314138,0.00000000
-4.45722861,2.60027563,0.34163796,0.00000000,1.30098135,0.37377905,0.67189822,0.00000000
-4.45122561,2.63769679,0.35233677,0.00000000,1.37619297,0.37657844,0.68961756,0.00000000
-4.44522261,2.67134209,0.36345942,0.00000000,1.45199069,0.37842058,0.70613994,0.00000000
-4.43921961,2.70098224,0.37498885,0.00000000,1.52807126,0.37927872,0.72134602,0.00000000
-4.43321661,2.72646430,0.38689413,0.00000000,1.60413016,0.37914446,0.73515366,0.00000000
-4.42721361,2.74770335,0.39912775,0.00000000,1.67984568,0.37802746,0.74751304,0.00000000
-4.42121061,2.76466900,0.41162300,0.00000000,1.75486158,0.37595418,0.75840022,0.00000000
-4.41520760,2.77736779,0.42429150,0.00000000,1.82877004,0.37296578,0.76780939,0.00000000
-4.40920460,2.78582287,0.43702115,0.00000000,1.90109604,0.36911530,0.77574457,0.00000000
-4.40320160,2.79005276,0.44967488,0.00000000,1.97128501,0.36446428,0.78221126,0.00000000
-4.39719860,2.79005104,0.46209042,0.00000000,2.03869493,0.35907916,0.78720877,0.00000000
-4.39119560,2.78576878,0.47408117,0.00000000,2.10259422,0.35302768,0.79072370,0.00000000
-4.38519260,2.77710167,0.48543863,0.00000000,2.16216640,0.34637553,0.79272533,0.00000000
-4.37918959,2.76388297,0.49593614,0.00000000,2.21652182,0.33918350,0.79316311,0.00000000
-4.37318659,2.74588360,0.50533419,0.00000000,2.26471670,0.33150533,0.79196666,0.00000000
-4.36718359,2.72281951,0.51338702,0.00000000,2.30577894,0.32338646,0.78904837,0.00000000
-4.36118059,2.69436661,0.51985039,0.00000000,2.33873969,0.31486357,0.78430849,0.00000000
-4.35517759,2.66018232,0.52449015,0.00000000,2.36266932,0.30596517,0.77764241,0.00000000
-4.34917459,2.61993263,0.52709120,0.00000000,2.37671600,0.29671299,0.76894986,0.00000000
-4.34317159,2.57332317,0.52746651,0.00000000,2.38014480,0.28712409,0.75814527,0.00000000
-4.33716858,2.52013223,0.52546561,0.00000000,2.37237512,0.27721354,0.74516891,0.00000000
-4.33116558,2.46024362,0.52098213,0.00000000,2.35301435,0.26699748,0.72999786,0.00000000
-4.32516258,2.39367742,0.51396001,0.00000000,2.32188569,0.25649621,0.71265644,0.00000000
-4.31915958,2.32061652,0.50439792,0.00000000,2.27904843,0.24573727,0.69322517,0.00000000
-4.31315658,2.24142722,0.49235171,0.00000000,2.22480953,0.23475811,0.67184809,0.00000000
-4.30715358,2.15667281,0.47793474,0.00000000,2.15972554,0.22360832,0.64873766,0.00000000
