energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up
-3.25062531,2.51334355,0.35180372,0.64286077,0.02483255,0.06769159,0.12169367,1.22218528,0.70487737,0.00000000
-3.24462231,2.45054483,0.33484361,0.62525246,0.02369963,0.06414828,0.12477045,1.18526338,0.67164720,0.00000000
-3.23861931,2.40892277,0.32185009,0.61167223,0.02264060,0.06140327,0.12982892,1.15955455,0.64657944,0.00000000
-3.23261631,2.38820648,0.31274800,0.60209158,0.02165445,0.05941618,0.13674856,1.14504327,0.62958124,0.00000000
-3.22661331,2.38791389,0.30745080,0.59644347,0.02073951,0.05814373,0.14540267,1.14157834,0.62049195,0.00000000
-3.22061031,2.40735001,0.30585888,0.59462236,0.01989366,0.05753983,0.15565974,1.14886957,0.61908295,0.00000000
-3.21460730,2.44560798,0.30785765,0.59648486,0.01911440,0.05755595,0.16738531,1.16648585,0.62505860,0.00000000
-3.20860430,2.50157307,0.31331562,0.60185074,0.01839906,0.05814146,0.18044392,1.19385493,0.63805842,0.00000000
-3.20260130,2.57393013,0.32208252,0.61050446,0.01774485,0.05924419,0.19470146,1.23026530,0.65766073,0.00000000
-3.19659830,2.66117449,0.33398772,0.62219703,0.01714899,0.06081108,0.21002764,1.27487051,0.68338756,0.00000000
-3.19059530,2.76162682,0.34883905,0.63664830,0.01660871,0.06278901,0.22629860,1.32669625,0.71471095,0.00000000
-3.18459230,2.87345165,0.36642220,0.65354953,0.01612130,0.06512568,0.24339939,1.38465051,0.75106037,0.00000000
-3.17858929,2.99467982,0.38650073,0.67256637,0.01568405,0.06777045,0.26122633,1.44753691,0.79183112,0.00000000
-3.17258629,3.12323436,0.40881682,0.69334217,0.01529422,0.07067533,0.27968883,1.51407140,0.83639331,0.00000000
-3.16658329,3.25695948,0.43309278,0.71550159,0.01494894,0.07379572,0.29871059,1.58290198,0.88410122,0.00000000
-3.16058029,3.39365215,0.45903329,0.73865460,0.01464516,0.07709119,0.31823011,1.65263141,0.93430250,0.00000000
-3.15457729,3.53109532,0.48632829,0.76240073,0.01437959,0.08052592,0.33820005,1.72184232,0.98634695,0.00000000
-3.14857429,3.66709207,0.51465653,0.78633358,0.01414857,0.08406902,0.35858572,1.78912412,1.03959449,0.00000000
-3.14257129,3.79949963,0.54368946,0.81004556,0.01394812,0.08769454,0.37936228,1.85310098,1.09342195,0.00000000
-3.13656828,3.92626222,0.57309547,0.83313274,0.01377388,0.09138122,0.40051104,1.91246006,1.14722853,0.00000000
-3.13056528,4.04544176,0.60254411,0.85519971,0.01362116,0.09511193,0.42201464,1.96597886,1.20043971,0.00000000
-3.12456228,4.15524556,0.63171030,0.87586453,0.01348500,0.09887288,0.44385160,2.01255097,1.25250964,0.00000000
-3.11855928,4.25405023,0.66027814,0.89476342,0.01336029,0.10265257,0.46599030,2.05120917,1.30292203,0.00000000
-3.11255628,4.34042121,0.68794429,0.91155540,0.01324185,0.10644056,0.48838287,2.08114506,1.35118981,0.00000000
-3.10655328,4.41312777,0.71442081,0.92592663,0.01312466,0.11022622,0.51095931,2.10172452,1.39685383,0.00000000
-3.10055028,4.47115327,0.73943735,0.93759449,0.01300399,0.11399728,0.53362225,2.11249856,1.43948108,0.00000000
-3.09454727,4.51370104,0.76274267,0.94631136,0.01287558,0.11773866,0.55624281,2.11320917,1.47866270,0.00000000
-3.08854427,4.54019615,0.78410565,0.95186807,0.01273588,0.12143124,0.57865793,2.10379017,1.51401257,0.00000000
-3.08254127,4.55028387,0.80331583,0.95409702,0.01258218,0.12505105,0.60066947,2.08436308,1.54516660,0.00000000
-3.07653827,4.54382535,0.82018360,0.95287498,0.01241284,0.12856865,0.62204534,2.05522854,1.57178339,0.00000000
-3.07053527,4.52089138,0.83454033,0.94812548,0.01222740,0.13194896,0.64252279,2.01685357,1.59354645,0.00000000
-3.06453227,4.48175496,0.84623858,0.93982093,0.01202675,0.13515149,0.66181390,1.96985558,1.61016813,0.00000000
-3.05852926,4.42688324,0.85515258,0.92798419,0.01181324,0.13813099,0.67961310,1.91498361,1.62139540,0.00000000
-3.05252626,4.35692924,0.86117911,0.91268977,0.01159076,0.14083860,0.69560651,1.85309781,1.62701714,0.00000000
-3.04652326,4.27272377,0.86423891,0.89406447,0.01136478,0.14322334,0.70948271,1.78514784,1.62687284,0.00000000
-3.04052026,4.17526735,0.86427872,0.87228727,0.01114244,0.14523398,0.72094444,1.71215082,1.62086207,0.00000000
-3.03451726,4.06572202,0.86127377,0.84758865,0.01093251,0.14682116,0.72972075,1.63516973,1.60895423,0.00000000
-3.02851426,3.94540272,0.85523072,0.82024896,0.01074539,0.14793971,0.73557887,1.55529250,1.59119782,0.00000000
-3.02251126,3.81576752,0.84619084,0.79059590,0.01059312,0.14855091,0.73833529,1.47361242,1.56772857,0.00000000
-3.01650825,3.67840623,0.83423316,0.75900106,0.01048926,0.14862485,0.73786541,1.39121001,1.53877566,0.00000000
-3.01050525,3.53502674,0.81947733,0.72587544,0.01044889,0.14814241,0.73411126,1.30913661,1.50466542,0.00000000
-3.00450225,3.38743845,0.80208591,0.69166397,0.01048851,0.14709702,0.72708670,1.22839966,1.46582194,0.00000000
-2.99849925,3.23753245,0.78226573,0.65683911,0.01062598,0.14549600,0.71688004,1.14994982,1.42276418,0.00000000
-2.99249625,3.08725817,0.76026805,0.62189361,0.01088039,0.14336131,0.70365367,1.07466965,1.37609942,0.00000000
-2.98649325,2.93859657,0.73638746,0.58733265,0.01127204,0.14072984,0.68764071,1.00336391,1.32651306,0.00000000
-2.98049025,2.79353019,0.71095914,0.55366540,0.01182229,0.13765297,0.66913888,0.93675138,1.27475482,0.00000000
-2.97448724,2.65401037,0.68435459,0.52139636,0.01255352,0.13419566,0.64850180,0.87545798,1.22162205,0.00000000
-2.96848424,2.52192282,0.65697586,0.49101657,0.01348900,0.13043481,0.62612810,0.82001135,1.16794038,0.00000000
-2.96248124,2.39905207,0.62924836,0.46299509,0.01465281,0.12645719,0.60244884,0.77083666,1.11454273,0.00000000
-2.95647824,2.28704636,0.60161246,0.43777073,0.01606978,0.12235692,0.57791383,0.72825380,1.06224736,0.00000000
-2.95047524,2.18738375,0.57451421,0.41574449,0.01776528,0.11823255,0.55297744,0.69247593,1.01183593,0.00000000
-2.94447224,2.10134099,0.54839554,0.39727263,0.01976517,0.11418394,0.52808463,0.66360948,0.96403236,0.00000000
-2.93846923,2.02996612,0.52368425,0.38266063,0.02209555,0.11030905,0.50365754,0.64165557,0.91948353,0.00000000
-2.93246623,1.97405571,0.50078415,0.37215811,0.02478253,0.10670079,0.48008352,0.62651307,0.87874238,0.00000000
-2.92646323,1.93413773,0.48006582,0.36595474,0.02785194,0.10344395,0.45770480,0.61798307,0.84225422,0.00000000
-2.92046023,1.91046051,0.46185822,0.36417707,0.03132886,0.10061254,0.43681025,0.61577502,0.81034660,0.00000000
-2.91445723,1.90298813,0.44644138,0.36688641,0.03523712,0.09826744,0.41762952,0.61951417,0.78322319,0.00000000
-2.90845423,1.91140225,0.43404051,0.37407760,0.03959861,0.09645457,0.40032956,0.62875039,0.76096168,0.00000000
-2.90245123,1.93511036,0.42482157,0.38567872,0.04443249,0.09520367,0.38501360,0.64296805,0.74351576,0.00000000
-2.89644822,1.97325982,0.41888835,0.40155154,0.04975424,0.09452765,0.37172250,0.66159684,0.73072089,0.00000000
-2.89044522,2.02475735,0.41628117,0.42149292,0.05557449,0.09442265,0.36043813,0.68402309,0.72230352,0.00000000
-2.88444222,2.08829302,0.41697700,0.44523692,0.06189789,0.09486866,0.35108861,0.70960137,0.71789335,0.00000000
-2.87843922,2.16236812,0.42089109,0.47245773,0.06872166,0.09583091,0.34355500,0.73766609,0.71703788,0.00000000
-2.87243622,2.24532601,0.42787988,0.50277352,0.07603434,0.09726173,0.33767904,0.76754264,0.71921891,0.00000000
-2.86643322,2.33538506,0.43774503,0.53575104,0.08381431,0.09910300,0.33327158,0.79855804,0.72386998,0.00000000
-2.86043022,2.43067310,0.45023861,0.57091127,0.09202857,0.10128901,0.33012127,0.83005053,0.73039446,0.00000000
-2.85442721,2.52926244,0.46506916,0.60773603,0.10063165,0.10374968,0.32800322,0.86137831,0.73818338,0.00000000
-2.84842421,2.62920509,0.48190864,0.64567563,0.10956472,0.10641400,0.32668720,0.89192701,0.74663262,0.00000000
-2.84242121,2.72856758,0.50040002,0.68415757,0.11875512,0.10921355,0.32594523,0.92111608,0.75515896,0.00000000
-2.83641821,2.82546494,0.52016565,0.72259628,0.12811635,0.11208604,0.32555839,0.94840404,0.76321452,0.00000000
-2.83041521,2.91809358,0.54081603,0.76040381,0.13754855,0.11497860,0.32532254,0.97329276,0.77029930,0.00000000
-2.82441221,3.00476267,0.56195914,0.79700136,0.14693957,0.11785085,0.32505312,0.99533084,0.77597175,0.00000000
-2.81840920,3.08392383,0.58320998,0.83183139,0.15616669,0.12067752,0.32458881,1.01411640,0.77985700,0.00000000
-2.81240620,3.15419863,0.60420036,0.86437004,0.16509890,0.12345053,0.32379424,1.02929935,0.78165297,0.00000000
-2.80640320,3.21440366,0.62458852,0.89413955,0.17359983,0.12618040,0.32256166,1.04058337,0.78113415,0.00000000
-2.80040020,3.26357260,0.64406847,0.92072024,0.18153115,0.12889701,0.32081180,1.04772774,0.77815325,0.00000000
-2.79439720,3.30097483,0.66237873,0.94376158,0.18875638,0.13164953,0.31849387,1.05054906,0.77264089,0.00000000
-2.78839420,3.32612983,0.67931005,0.96299191,0.19514499,0.13450554,0.31558489,1.04892291,0.76460332,0.00000000
-2.78239120,3.33881693,0.69471189,0.97822631,0.20057654,0.13754940,0.31208841,1.04278536,0.75411845,0.00000000
-2.77638819,3.33907952,0.70849715,0.98937219,0.20494480,0.14087979,0.30803267,1.03213424,0.74133035,0.00000000
-2.77038519,3.32722333,0.72064495,0.99643224,0.20816149,0.14460652,0.30346828,1.01703004,0.72644239,0.00000000
-2.76438219,3.30380810,0.73120105,0.99950440,0.21015963,0.14884681,0.29846546,0.99759606,0.70970921,0.00000000
-2.75837919,3.26963257,0.74027579,0.99877871,0.21089620,0.15372098,0.29311091,0.97401779,0.69142771,0.00000000
-2.75237619,3.22571253,0.74803941,0.99453102,0.21035396,0.15934786,0.28750431,0.94654113,0.67192733,0.00000000
-2.74637319,3.17325223,0.75471474,0.98711357,0.20854240,0.16583996,0.28175453,0.91546937,0.65155969,0.00000000
-2.74037019,3.11360978,0.76056745,0.97694286,0.20549773,0.17329872,0.27597560,0.88115871,0.63068802,0.00000000
-2.73436718,3.04825733,0.76589409,0.96448507,0.20128178,0.18180993,0.27028252,0.84401238,0.60967640,0.00000000
-2.72836418,2.97873723,0.77100849,0.95023969,0.19598010,0.19143953,0.26478695,0.80447322,0.58887930,0.00000000
-2.72236118,2.90661583,0.77622692,0.93472192,0.18969901,0.20223004,0.25959305,0.76301507,0.56863148,0.00000000
-2.71635818,2.83343632,0.78185273,0.91844467,0.18256205,0.21419765,0.25479342,0.72013297,0.54923875,0.00000000
-2.71035518,2.76067281,0.78816124,0.90190085,0.17470586,0.22733023,0.25046543,0.67633264,0.53096964,0.00000000
-2.70435218,2.68968723,0.79538556,0.88554679,0.16627559,0.24158631,0.24666805,0.63211952,0.51404850,0.00000000
-2.69834917,2.62169092,0.80370411,0.86978745,0.15742029,0.25689503,0.24343934,0.58798783,0.49865009,0.00000000
-2.69234617,2.55771266,0.81323042,0.85496407,0.14828827,0.27315714,0.24079480,0.54441007,0.48489597,0.00000000
-2.68634317,2.49857419,0.82400593,0.84134482,0.13902280,0.29024699,0.23872663,0.50182734,0.47285282,0.00000000
-2.68034017,2.44487443,0.83599601,0.82911870,0.12975816,0.30801531,0.23720407,0.46064090,0.46253277,0.00000000
-2.67433717,2.39698272,0.84908956,0.81839299,0.12061639,0.32629290,0.23617480,0.42120532,0.45389581,0.00000000
-2.66833417,2.35504136,0.86310222,0.80919411,0.11170470,0.34489474,0.23556745,0.38382339,0.44685413,0.00000000
-2.66233117,2.31897680,0.87778304,0.80147189,0.10311367,0.36362459,0.23529520,0.34874300,0.44127835,0.00000000
-2.65632816,2.28851899,0.89282426,0.79510669,0.09491621,0.38227971,0.23526018,0.31615601,0.43700529,0.00000000
-2.65032516,2.26322741,0.90787377,0.78991914,0.08716741,0.40065564,0.23535873,0.28619909,0.43384704,0.00000000
-2.64432216,2.24252259,0.92254962,0.78568172,0.07990499,0.41855070,0.23548711,0.25895636,0.43160099,0.00000000
-2.63831916,2.22572132,0.93645577,0.78213172,0.07315045,0.43577016,0.23554761,0.23446370,0.43006026,0.00000000
-2.63231616,2.21207393,0.94919855,0.77898476,0.06691081,0.45212989,0.23545448,0.21271433,0.42902428,0.00000000
-2.62631316,2.20080186,0.96040283,0.77594837,0.06118059,0.46745949,0.23513974,0.19366543,0.42830890,0.00000000
-2.62031016,2.19113407,0.96972729,0.77273494,0.05594424,0.48160478,0.23455828,0.17724546,0.42775568,0.00000000
-2.61430715,2.18234076,0.97687824,0.76907370,0.05117854,0.49442969,0.23369218,0.16336181,0.42723994,0.00000000
-2.60830415,2.17376344,0.98162133,0.76472110,0.04685511,0.50581768,0.23255387,0.15190835,0.42667721,0.00000000
-2.60230115,2.16484036,0.98379081,0.75946953,0.04294279,0.51567266,0.23118807,0.14277278,0.42602780,0.00000000
-2.59629815,2.15512687,0.98329622,0.75315416,0.03940977,0.52391964,0.22967219,0.13584330,0.42529927,0.00000000
-2.59029515,2.14431039,0.98012617,0.74565778,0.03622557,0.53050517,0.22811533,0.13101446,0.42454680,0.00000000
-2.58429215,2.13221996,0.97434952,0.73691384,0.03336260,0.53539763,0.22665566,0.12819198,0.42387119,0.00000000
-2.57828914,2.11883072,0.96611397,0.72690772,0.03079747,0.53858764,0.22545635,0.12729648,0.42341484,0.00000000
-2.57228614,2.10426347,0.95564224,0.71567645,0.02851189,0.54008843,0.22470017,0.12826595,0.42335571,0.00000000
-2.56628314,2.08877993,0.94322642,0.70330718,0.02649332,0.53993637,0.22458280,0.13105695,0.42389941,0.00000000
-2.56028014,2.07277414,0.92922050,0.68993447,0.02473527,0.53819153,0.22530533,0.13564465,0.42526993,0.00000000
-2.55427714,2.05676056,0.91403179,0.67573686,0.02323736,0.53493825,0.22706597,0.14202164,0.42769923,0.00000000
-2.54827414,2.04135939,0.89811122,0.66093269,0.02200513,0.53028559,0.23005145,0.15019575,0.43141604,0.00000000
-2.54227114,2.02727953,0.88194324,0.64577543,0.02104971,0.52436758,0.23442838,0.16018687,0.43663444,0.00000000
-2.53626813,2.01529980,0.86603522,0.63054874,0.02038729,0.51734299,0.24033497,0.17202308,0.44354266,0.00000000
-2.53026513,2.00624852,0.85090687,0.61556111,0.02003855,0.50939472,0.24787338,0.18573617,0.45229238,0.00000000
-2.52426213,2.00098231,0.83707978,0.60114033,0.02002790,0.50072830,0.25710316,0.20135679,0.46298923,0.00000000
-2.51825913,2.00036405,0.82506713,0.58762776,0.02038280,0.49156982,0.26803602,0.21890950,0.47568478,0.00000000
-2.51225613,2.00524074,0.81536387,0.57537236,0.02113291,0.48216286,0.28063214,0.23840778,0.49037038,0.00000000
-2.50625313,2.01642163,0.80843736,0.56472456,0.02230928,0.47276467,0.29479844,0.25984946,0.50697328,0.00000000
-2.50025013,2.03465694,0.80471860,0.55602994,0.02394351,0.46364147,0.31038873,0.28321256,0.52535518,0.00000000
-2.49424712,2.06061794,0.80459400,0.54962286,0.02606682,0.45506305,0.32720601,0.30845174,0.54531341,0.00000000
-2.48824412,2.09487853,0.80839800,0.54581988,0.02870917,0.44729687,0.34500678,0.33549570,0.56658486,0.00000000
-2.48224112,2.13789916,0.81640637,0.54491334,0.03189832,0.44060169,0.36350738,0.36424540,0.58885252,0.00000000
-2.47623812,2.19001319,0.82883042,0.54716502,0.03565889,0.43522109,0.38239205,0.39457334,0.61175441,0.00000000
-2.47023512,2.25141623,0.84581211,0.55279998,0.04001137,0.43137713,0.40132257,0.42632381,0.63489478,0.00000000
-2.46423212,2.32215864,0.86742019,0.56200088,0.04497122,0.42926421,0.41994900,0.45931422,0.65785701,0.00000000
-2.45822911,2.40214132,0.89364742,0.57490274,0.05054788,0.42904358,0.43792126,0.49333730,0.68021778,0.00000000
-2.45222611,2.49111477,0.92440889,0.59158845,0.05674393,0.43083855,0.45490082,0.52816414,0.70156187,0.00000000
-2.44622311,2.58868138,0.95954159,0.61208498,0.06355429,0.43473059,0.47057236,0.56354793,0.72149698,0.00000000
-2.44022011,2.69430046,0.99880511,0.63636055,0.07096552,0.44075646,0.48465455,0.59922815,0.73966793,0.00000000
-2.43421711,2.80729606,1.04188366,0.66432279,0.07895527,0.44890651,0.49690974,0.63493516,0.75576954,0.00000000
-2.42821411,2.92686674,1.08838932,0.69581799,0.08749190,0.45912402,0.50715194,0.67039485,0.76955761,0.00000000
-2.42221111,3.05209721,1.13786653,0.73063144,0.09653431,0.47130575,0.51525289,0.70533327,0.78085750,0.00000000
-2.41620810,3.18197124,1.18979780,0.76848897,0.10603201,0.48530358,0.52114591,0.73948111,0.78956986,0.00000000
-2.41020510,3.31538547,1.24361068,0.80905958,0.11592536,0.50092717,0.52482726,0.77257780,0.79567335,0.00000000
-2.40420210,3.45116396,1.29868580,0.85195927,0.12614614,0.51794755,0.52635526,0.80437524,0.79922417,0.00000000
-2.39819910,3.58807302,1.35436605,0.89675593,0.13661831,0.53610163,0.52584695,0.83464110,0.80035245,0.00000000
-2.39219610,3.72483648,1.40996673,0.94297518,0.14725898,0.55509738,0.52347273,0.86316157,0.79925584,0.00000000
-2.38619310,3.86015111,1.46478655,0.99010730,0.15797963,0.57461966,0.51944919,0.88974382,0.79619052,0.00000000
-2.38019010,3.99270246,1.51811940,1.03761478,0.16868738,0.59433658,0.51403053,0.91421792,0.79146026,0.00000000
-2.37418709,4.12118102,1.56926660,1.08494078,0.17928653,0.61390623,0.50749903,0.93643859,0.78540410,0.00000000
-2.36818409,4.24429889,1.61754949,1.13151796,0.18968002,0.63298370,0.50015510,0.95628661,0.77838318,0.00000000
-2.36218109,4.36080713,1.66232208,1.17677784,0.19977099,0.65122826,0.49230726,0.97367013,0.77076761,0.00000000
-2.35617809,4.46951362,1.70298349,1.22016028,0.20946425,0.66831055,0.48426269,0.98852588,0.76292377,0.00000000
-2.35017509,4.56930162,1.73898982,1.26112312,0.21866778,0.68391968,0.47631861,1.00082031,0.75520290,0.00000000
-2.34417209,4.65914874,1.76986525,1.29915156,0.22729400,0.69777004,0.46875483,1.01055072,0.74793123,0.00000000
-2.33816908,4.73814611,1.79521195,1.33376733,0.23526096,0.70960781,0.46182781,1.01774630,0.74140219,0.00000000
-2.33216608,4.80551750,1.81471859,1.36453726,0.24249340,0.71921684,0.45576625,1.02246909,0.73587091,0.00000000
-2.32616308,4.86063775,1.82816712,1.39108132,0.24892365,0.72642383,0.45076830,1.02481479,0.73155105,0.00000000
-2.32016008,4.90305007,1.83543771,1.41307969,0.25449235,0.73110281,0.44700034,1.02491321,0.72861401,0.00000000
-2.31415708,4.93248164,1.83651153,1.43027903,0.25914907,0.73317847,0.44459713,1.02292848,0.72719030,0.00000000
-2.30815408,4.94885676,1.83147150,1.44249758,0.26285285,0.73262853,0.44366313,1.01905861,0.72737276,0.00000000
-2.30215108,4.95230692,1.82050072,1.44962913,0.26557257,0.72948490,0.44427477,1.01353449,0.72922131,0.00000000
-2.29614807,4.94317726,1.80387884,1.45164576,0.26728735,0.72383357,0.44648327,1.00661823,0.73276872,0.00000000
-2.29014507,4.92202878,1.78197632,1.44859924,0.26798679,0.71581322,0.45031780,0.99860059,0.73802695,0.00000000
-2.28414207,4.88963582,1.75524680,1.44062104,0.26767127,0.70561255,0.45578862,0.98979764,0.74499362,0.00000000
-2.27813907,4.84697859,1.72421776,1.42792100,0.26635204,0.69346637,0.46288997,0.98054651,0.75365803,0.00000000
-2.27213607,4.79523042,1.68947965,1.41078453,0.26405143,0.67965051,0.47160254,0.97120032,0.76400650,0.00000000
-2.26613307,4.73573980,1.65167387,1.38956834,0.26080277,0.66447562,0.48189534,0.96212231,0.77602659,0.00000000
-2.26013007,4.67000740,1.61147970,1.36469489,0.25665029,0.64828015,0.49372691,0.95367936,0.78970991,0.00000000
-2.25412706,4.59965833,1.56960070,1.33664530,0.25164882,0.63142252,0.50704589,0.94623487,0.80505365,0.00000000
-2.24812406,4.52641024,1.52675063,1.30595107,0.24586324,0.61427276,0.52179107,0.94014141,0.82206045,0.00000000
-2.24212106,4.45203799,1.48363941,1.27318461,0.23936776,0.59720388,0.53789088,0.93573314,0.84073701,0.00000000
-2.23611806,4.37833580,1.44095926,1.23894860,0.23224485,0.58058318,0.55526271,0.93331834,0.86109135,0.00000000
-2.23011506,4.30707776,1.39937148,1.20386466,0.22458396,0.56476367,0.57381209,0.93317219,0.88312919,0.00000000
-2.22411206,4.23997809,1.35949400,1.16856124,0.21647995,0.55007605,0.59343200,0.93553011,0.90684952,0.00000000
-2.21810905,4.17865206,1.32189019,1.13366120,0.20803131,0.53682122,0.61400242,0.94058176,0.93223989,0.00000000
-2.21210605,4.12457888,1.28705902,1.09976938,0.19933813,0.52526376,0.63539043,0.94846600,0.95927159,0.00000000
-2.20610305,4.07906777,1.25542689,1.06746029,0.19050003,0.51562642,0.65745077,0.95926686,0.98789517,0.00000000
-2.20010005,4.04322812,1.22734139,1.03726650,0.18161403,0.50808592,0.68002707,0.97301066,1.01803657,0.00000000
-2.19409705,4.01794474,1.20306709,1.00966788,0.17277239,0.50276995,0.70295368,0.98966438,1.04959401,0.00000000
-2.18809405,4.00385891,1.18278337,0.98508204,0.16406070,0.49975571,0.72605812,1.00913533,1.08243597,0.00000000
-2.18209105,4.00135573,1.16658458,0.96385628,0.15555613,0.49906974,0.74916393,1.03127203,1.11640034,0.00000000
-2.17608804,4.01055818,1.15448210,0.94626124,0.14732599,0.50068920,0.77209394,1.05586633,1.15129480,0.00000000
-2.17008504,4.03132781,1.14640860,0.93248635,0.13942666,0.50454437,0.79467367,1.08265677,1.18689848,0.00000000
-2.16408204,4.06327211,1.14222393,0.92263741,0.13190290,0.51052234,0.81673484,1.11133300,1.22296491,0.00000000
-2.15807904,4.10575821,1.14172266,0.91673605,0.12478764,0.51847167,0.83811875,1.14154130,1.25922609,0.00000000
-2.15207604,4.15793246,1.14464284,0.91472130,0.11810212,0.52820781,0.85867950,1.17289106,1.29539785,0.00000000
-2.14607304,4.21874542,1.15067569,0.91645312,0.11185648,0.53951914,0.87828695,1.20496226,1.33118608,0.00000000
-2.14007004,4.28698162,1.15947596,0.92171772,0.10605064,0.55217335,0.89682938,1.23731388,1.36629405,0.00000000
-2.13406703,4.36129351,1.17067253,0.93023466,0.10067548,0.56592393,0.91421598,1.26949320,1.40043049,0.00000000
-2.12806403,4.44023887,1.18387913,0.94166539,0.09571426,0.58051670,0.93037908,1.30104606,1.43331845,0.00000000
-2.12206103,4.52232110,1.19870482,0.95562324,0.09114409,0.59569610,0.94527639,1.33152796,1.46470471,0.00000000
-2.11605803,4.60603172,1.21476413,0.97168435,0.08693752,0.61121111,0.95889313,1.36051609,1.49436957,0.00000000
-2.11005503,4.68989428,1.23168667,0.98939966,0.08306403,0.62682078,0.97124432,1.38762208,1.52213697,0.00000000
-2.10405203,4.77250899,1.24912625,1.00830734,0.07949145,0.64229923,0.98237717,1.41250543,1.54788435,0.00000000
-2.09804902,4.85259712,1.26676922,1.02794569,0.07618724,0.65744002,0.99237349,1.43488731,1.57155229,0.00000000
-2.09204602,4.92904428,1.28434221,1.04786604,0.07311957,0.67205997,1.00135213,1.45456457,1.59315325,0.00000000
-2.08604302,5.00094121,1.30161908,1.06764538,0.07025818,0.68600237,1.00947122,1.47142331,1.61277906,0.00000000
-2.08004002,5.06762103,1.31842701,1.08689836,0.06757504,0.69913946,1.01692987,1.48545174,1.63060665,0.00000000
-2.07403702,5.12869124,1.33465162,1.10528836,0.06504482,0.71137429,1.02396918,1.49675160,1.64690151,0.00000000
-2.06803402,5.18405910,1.35024087,1.12253711,0.06264509,0.72264192,1.03087190,1.50554742,1.66201824,0.00000000
-2.06203102,5.23394870,1.36520761,1.13843265,0.06035645,0.73290979,1.03796070,1.51219305,1.67639781,0.00000000
-2.05602801,5.27890823,1.37963041,1.15283514,0.05816250,0.74217738,1.04559427,1.51717462,1.69056107,0.00000000
-2.05002501,5.31980605,1.39365249,1.16568026,0.05604966,0.75047507,1.05416126,1.52110918,1.70509818,0.00000000
-2.04402201,5.35781452,1.40747834,1.17697990,0.05400700,0.75786205,1.06407164,1.52473867,1.72065390,0.00000000
-2.03801901,5.39438089,1.42136798,1.18682003,0.05202600,0.76442350,1.07574537,1.52891842,1.73790883,0.00000000
-2.03201601,5.43118503,1.43562860,1.19535563,0.05010027,0.77026678,1.08959866,1.53460018,1.75755677,0.00000000
-2.02601301,5.47008451,1.45060355,1.20280279,0.04822533,0.77551696,1.10602781,1.54280941,1.78027897,0.00000000
-2.02001001,5.51304815,1.46665898,1.20942815,0.04639840,0.78031150,1.12539128,1.55461727,1.80671587,0.00000000
-2.01400700,5.56207975,1.48416814,1.21553608,0.04461820,0.78479451,1.14799061,1.57110750,1.83743741,0.00000000
-2.00800400,5.61913448,1.50349412,1.22145406,0.04288482,0.78911053,1.17405090,1.59333925,1.87291318,0.00000000
-2.00200100,5.68603102,1.52497141,1.22751682,0.04119956,0.79339827,1.20370198,1.62230681,1.91348359,0.00000000
-1.99599800,5.76436295,1.54888723,1.23405006,0.03956490,0.79778439,1.23696120,1.65889759,1.95933371,0.00000000
-1.98999500,5.85541318,1.57546333,1.24135430,0.03798437,0.80237778,1.27371895,1.70384986,2.01047091,0.00000000
-1.98399200,5.96007542,1.60483941,1.24968979,0.03646256,0.80726446,1.31372796,1.75771209,2.06670793,0.00000000
-1.97798899,6.07878658,1.63705884,1.25926315,0.03500498,0.81250346,1.35659730,1.82080561,2.12765235,0.00000000
-1.97198599,6.21147366,1.67205769,1.27021626,0.03361808,0.81812382,1.40179183,1.89319249,2.19270351,0.00000000
-1.96598299,6.35751819,1.70965775,1.28261816,0.03230911,0.82412291,1.44863766,1.97465035,2.26105746,0.00000000
-1.95997999,6.51574056,1.74956404,1.29646007,0.03108605,0.83046614,1.49633385,2.06465567,2.33172029,0.00000000
-1.95397699,6.68440571,1.79136709,1.31165392,0.02995743,0.83708804,1.54397021,2.16237701,2.40352965,0.00000000
-1.94797399,6.86125072,1.83455016,1.32803427,0.02893218,0.84389465,1.59055091,2.26667897,2.47518392,0.00000000
-1.94197099,7.04353374,1.87850097,1.34536350,0.02801940,0.85076701,1.63502306,2.37613749,2.54527822,0.00000000
-1.93596798,7.22810267,1.92252763,1.36333995,0.02722810,0.85756566,1.67630924,2.48906658,2.61234576,0.00000000
-1.92996498,7.41148107,1.96587797,1.38160835,0.02656692,0.86413564,1.71334267,2.60355587,2.67490312,0.00000000
-1.92396198,7.58996790,2.00776135,1.39977215,0.02604373,0.87031193,1.74510356,2.71751815,2.73149741,0.00000000
-1.91795898,7.75974691,2.04737192,1.41740692,0.02566536,0.87592485,1.77065494,2.82874525,2.78075339,0.00000000
-1.91195598,7.91700131,2.08391231,1.43407416,0.02543714,0.88080525,1.78917633,2.93497040,2.82141854,0.00000000
-1.90595298,8.05802872,2.11661648,1.44933489,0.02536260,0.88478907,1.79999373,3.03393468,2.85240398,0.00000000
-1.89994997,8.17935182,2.14477099,1.46276237,0.02544301,0.88772133,1.80260436,3.12345494,2.87281949,0.00000000
-1.89394697,8.27782008,2.16773349,1.47395346,0.02567715,0.88945912,1.79669508,3.20149057,2.88200113,0.00000000
-1.88794397,8.35069870,2.18494810,1.48253828,0.02606093,0.88987384,1.78215350,3.26620616,2.87953018,0.00000000
