energy_ev,total_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.64582291,1.20262714,0.46886977,0.84974677,0.00344861,0.06054606,0.26206604,0.00429291
-5.63981991,1.19113289,0.43919204,0.85112663,0.00384907,0.05648103,0.25749790,0.00463138
-5.63381691,1.18934979,0.41354236,0.85802390,0.00428907,0.05320278,0.25652968,0.00502293
-5.62781391,1.19740867,0.39203715,0.87052364,0.00476709,0.05072905,0.25915696,0.00546810
-5.62181091,1.21529050,0.37475816,0.88861307,0.00528069,0.04907000,0.26532667,0.00596668
-5.61580790,1.24282092,0.36175547,0.91217204,0.00582644,0.04822962,0.27494051,0.00651756
-5.60980490,1.27966879,0.35305084,0.94096674,0.00639999,0.04820733,0.28785916,0.00711869
-5.60380190,1.32534958,0.34864118,0.97464769,0.00699604,0.04899944,0.30390726,0.00776696
-5.59779890,1.37923387,0.34850222,1.01275211,0.00760847,0.05060065,0.32287923,0.00845824
-5.59179590,1.44056132,0.35259226,1.05471144,0.00823045,0.05300533,0.34454566,0.00918735
-5.58579290,1.50845990,0.36085591,1.09986369,0.00885464,0.05620867,0.36866036,0.00994812
-5.57978989,1.58197009,0.37322763,1.14747071,0.00947336,0.06020756,0.39496783,0.01073353
-5.57378689,1.66007335,0.38963511,1.19673962,0.01007886,0.06500127,0.42321097,0.01153582
-5.56778389,1.74172369,0.41000207,1.24684774,0.01066358,0.07059172,0.45313880,0.01234669
-5.56178089,1.82588116,0.43425048,1.29696996,0.01122041,0.07698344,0.48451390,0.01315753
-5.55577789,1.91154567,0.46230188,1.34630728,0.01174296,0.08418318,0.51711924,0.01395965
-5.54977489,1.99778953,0.49407761,1.39411522,0.01222582,0.09219906,0.55076408,0.01474459
-5.54377189,2.08378685,0.52949778,1.43973058,0.01266474,0.10103938,0.58528857,0.01550430
-5.53776888,2.16883843,0.56847888,1.48259529,0.01305683,0.11071095,0.62056678,0.01623149
-5.53176588,2.25239048,0.61092988,1.52227602,0.01340063,0.12121714,0.65650787,0.01691983
-5.52576288,2.33404613,0.65674689,1.55847845,0.01369622,0.13255564,0.69305525,0.01756417
-5.51975988,2.41356893,0.70580649,1.59105554,0.01394510,0.14471587,0.73018355,0.01816074
-5.51375688,2.49087800,0.75795803,1.62000911,0.01415019,0.15767640,0.76789361,0.01870723
-5.50775388,2.56603504,0.81301509,1.64548487,0.01431559,0.17140231,0.80620542,0.01920291
-5.50175088,2.63922378,0.87074680,1.66776094,0.01444642,0.18584270,0.84514956,0.01964862
-5.49574787,2.71072308,0.93086938,1.68723056,0.01454852,0.20092852,0.88475723,0.02004673
-5.48974487,2.78087507,0.99303862,1.70437990,0.01462814,0.21657082,0.92504973,0.02040103
-5.48374187,2.85005033,1.05684397,1.71976217,0.01469167,0.23265970,0.96602762,0.02071660
-5.47773887,2.91861197,1.12180485,1.73396935,0.01474530,0.24906395,1.00766047,0.02099955
-5.47173587,2.98688090,1.18736980,1.74760300,0.01479475,0.26563157,1.04987764,0.02125685
-5.46573287,3.05510418,1.25291893,1.76124579,0.01484502,0.28219134,1.09256083,0.02149599
-5.45972986,3.12342831,1.31777005,1.77543487,0.01490020,0.29855533,1.13553878,0.02172472
-5.45372686,3.19187913,1.38118856,1.79063865,0.01496336,0.31452236,1.17858460,0.02195076
-5.44772386,3.26034927,1.44240119,1.80723771,0.01503649,0.32988249,1.22141604,0.02218150
-5.44172086,3.32859383,1.50061307,1.82551085,0.01512053,0.34442225,1.26369867,0.02242370
-5.43571786,3.39623454,1.55502784,1.84562648,0.01521550,0.35793046,1.30505205,0.02268327
-5.42971486,3.46277180,1.60486985,1.86763963,0.01532061,0.37020458,1.34505857,0.02296504
-5.42371186,3.52760394,1.64940776,1.89149432,0.01543453,0.38105703,1.38327455,0.02327258
-5.41770885,3.59005230,1.68797833,1.91703079,0.01555562,0.39032155,1.41924317,0.02360806
-5.41170585,3.64939062,1.72000926,1.94399701,0.01568222,0.39785900,1.45250854,0.02397217
-5.40570285,3.70487697,1.74504009,1.97206344,0.01581293,0.40356257,1.48263023,0.02436412
-5.39969985,3.75578635,1.76274000,2.00084019,0.01594685,0.40736189,1.50919766,0.02478161
-5.39369685,3.80144212,1.77292150,2.02989555,0.01608379,0.40922613,1.53184348,0.02522091
-5.38769385,3.84124469,1.77554938,2.05877477,0.01622446,0.40916560,1.55025557,0.02567700
-5.38169085,3.87469593,1.77074423,2.08701839,0.01637055,0.40723202,1.56418701,0.02614369
-5.37568784,3.90141829,1.75878043,2.11417906,0.01652473,0.40351730,1.57346354,0.02661382
-5.36968484,3.92116785,1.74007843,2.13983646,0.01669060,0.39815080,1.57798850,0.02707950
-5.36368184,3.93384084,1.71519182,2.16360960,0.01687256,0.39129540,1.57774485,0.02753232
-5.35767884,3.93947382,1.68478950,2.18516639,0.01707561,0.38314227,1.57279447,0.02796361
-5.35167584,3.93823760,1.64963397,2.20423027,0.01730503,0.37390485,1.56327485,0.02836470
-5.34567284,3.93042577,1.61055647,2.22058388,0.01756612,0.36381200,1.54939327,0.02872719
-5.33966983,3.91643853,1.56843026,2.23407003,0.01786383,0.35310084,1.53141908,0.02904317
-5.33366683,3.89676289,1.52414293,2.24459022,0.01820239,0.34200949,1.50967421,0.02930543
-5.32766383,3.87195037,1.47856912,2.25210095,0.01858499,0.33076992,1.48452250,0.02950770
-5.32166083,3.84259339,1.43254449,2.25660843,0.01901346,0.31960132,1.45635830,0.02964478
-5.31565783,3.80930131,1.38684215,2.25816190,0.01948799,0.30870407,1.42559473,0.02971265
-5.30965483,3.77267738,1.34215214,2.25684620,0.02000689,0.29825470,1.39265205,0.02970860
-5.30365183,3.73329733,1.29906478,2.25277381,0.02056652,0.28840174,1.35794655,0.02963123
-5.29764882,3.69169054,1.25805823,2.24607690,0.02116114,0.27926277,1.32188033,0.02948046
-5.29164582,3.64832425,1.21949061,2.23689970,0.02178302,0.27092267,1.28483222,0.02925752
-5.28564282,3.60359146,1.18359666,2.22539137,0.02242247,0.26343293,1.24715007,0.02896481
-5.27963982,3.55780252,1.15048882,2.21169976,0.02306809,0.25681228,1.20914470,0.02860586
-5.27363682,3.51118086,1.12016259,2.19596610,0.02370701,0.25104813,1.17108543,0.02818515
-5.26763382,3.46386242,1.09250549,2.17832075,0.02432521,0.24609919,1.13319753,0.02770798
-5.26163082,3.41589892,1.06730935,2.15888013,0.02490794,0.24189869,1.09566127,0.02718030
-5.25562781,3.36726433,1.04428519,2.13774467,0.02544011,0.23835837,1.05861276,0.02660850
-5.24962481,3.31786430,1.02307992,2.11499785,0.02590677,0.23537288,1.02214628,0.02599931
-5.24362181,3.26754780,1.00329444,2.09070608,0.02629355,0.23282443,0.98631807,0.02535955
-5.23761881,3.21612046,0.98450211,2.06491941,0.02658712,0.23058768,0.95115116,0.02469604
-5.23161581,3.16335890,0.96626711,2.03767277,0.02677560,0.22853440,0.91664119,0.02401540
-5.22561281,3.10902532,0.94816197,2.00898771,0.02684895,0.22653809,0.88276271,0.02332396
-5.21960980,3.05288172,0.92978371,1.97887427,0.02679931,0.22447810,0.84947576,0.02262759
-5.21360680,2.99470310,0.91076800,1.94733308,0.02662125,0.22224337,0.81673242,0.02193168
-5.20760380,2.93428922,0.89080107,1.91435734,0.02631196,0.21973551,0.78448294,0.02124098
-5.20160080,2.87147433,0.86962893,1.87993477,0.02587134,0.21687132,0.75268125,0.02055959
-5.19559780,2.80613476,0.84706376,1.84404939,0.02530204,0.21358450,0.72128961,0.01989090
-5.18959480,2.73819419,0.82298747,1.80668323,0.02460938,0.20982680,0.69028218,0.01923756
-5.18359180,2.66762657,0.79735239,1.76781794,0.02380116,0.20556832,0.65964751,0.01860147
-5.17758879,2.59445687,0.77017930,1.72743641,0.02288750,0.20079729,0.62938987,0.01798376
-5.17158579,2.51876009,0.74155316,1.68552451,0.02188046,0.19551917,0.59952945,0.01738487
-5.16558279,2.44065862,0.71161679,1.64207307,0.02079376,0.18975536,0.57010153,0.01680453
-5.15957979,2.36031866,0.68056305,1.59708010,0.01964233,0.18354138,0.54115495,0.01624185
-5.15357679,2.27794608,0.64862594,1.55055346,0.01844192,0.17692494,0.51274980,0.01569540
-5.14757379,2.19378205,0.61607118,1.50251378,0.01720868,0.16996370,0.48495491,0.01516326
-5.14157079,2.10809904,0.58318677,1.45299784,0.01595872,0.16272309,0.45784503,0.01464316
-5.13556778,2.02119734,0.55027386,1.40206211,0.01470774,0.15527412,0.43149827,0.01413259
-5.12956478,1.93340232,0.51763856,1.34978646,0.01347068,0.14769139,0.40599373,0.01362889
-5.12356178,1.84506265,0.48558473,1.29627777,0.01226141,0.14005131,0.38140962,0.01312944
-5.11755878,1.75654932,0.45440824,1.24167326,0.01109251,0.13243055,0.35782198,0.01263175
-5.11155578,1.66825532,0.42439257,1.18614322,0.00997507,0.12490487,0.33530398,0.01213358
-5.10555278,1.58059584,0.39580595,1.12989311,0.00891863,0.11754816,0.31392583,0.01163309
-5.09954977,1.49400864,0.36889977,1.07316459,0.00793115,0.11043185,0.29375523,0.01112891
-5.09354677,1.40895430,0.34390834,1.01623546,0.00701900,0.10362452,0.27485827,0.01062025
-5.08754377,1.32591595,0.32104943,0.95941840,0.00618712,0.09719176,0.25730064,0.01010695
-5.08154077,1.24539829,0.30052558,0.90305836,0.00543914,0.09119608,0.24114890,0.00958952
-5.07553777,1.16792556,0.28252571,0.84752885,0.00477758,0.08569700,0.22647179,0.00906917
-5.06953477,1.09403842,0.26722672,0.79322701,0.00420411,0.08075112,0.21334120,0.00854777
-5.06353177,1.02428952,0.25479481,0.74056781,0.00371974,0.07641208,0.20183294,0.00802783
-5.05752876,0.95923783,0.24538623,0.68997755,0.00332513,0.07273050,0.19202682,0.00751246
-5.05152576,0.89944195,0.23914725,0.64188697,0.00302083,0.06975370,0.18400636,0.00700527
-5.04552276,0.84545237,0.23621313,0.59672417,0.00280750,0.06752535,0.17785769,0.00651029
-5.03951976,0.79780306,0.23670615,0.55490773,0.00268616,0.06608478,0.17366798,0.00603188
-5.03351676,0.75700264,0.24073258,0.51684029,0.00265834,0.06546626,0.17152316,0.00557463
-5.02751376,0.72352536,0.24837875,0.48290261,0.00272623,0.06569803,0.17150526,0.00514329
-5.02151076,0.69780223,0.25970628,0.45344857,0.00289279,0.06680122,0.17368919,0.00474260
-5.01550775,0.68021252,0.27474683,0.42880094,0.00316174,0.06878865,0.17813943,0.00437729
-5.00950475,0.67107585,0.29349649,0.40924794,0.00353760,0.07166371,0.18490644,0.00405195
-5.00350175,0.67064498,0.31591019,0.39504068,0.00402556,0.07541911,0.19402316,0.00377099
-4.99749875,0.67909950,0.34189649,0.38639119,0.00463140,0.08003586,0.20550177,0.00353855
-4.99149575,0.69654030,0.37131302,0.38347083,0.00536120,0.08548236,0.21933062,0.00335849
-4.98549275,0.72298494,0.40396294,0.38640894,0.00622117,0.09171370,0.23547176,0.00323432
-4.97948974,0.75836386,0.43959260,0.39529148,0.00721731,0.09867129,0.25385898,0.00316914
-4.97348674,0.80251725,0.47789088,0.41015926,0.00835502,0.10628279,0.27439646,0.00316562
-4.96748374,0.85519256,0.51849009,0.43100584,0.00963879,0.11446241,0.29695815,0.00322595
-4.96148074,0.91604271,0.56096878,0.45777469,0.01107170,0.12311166,0.32138789,0.00335178
-4.95547774,0.98462472,0.60485632,0.49035574,0.01265505,0.13212041,0.34750020,0.00354415
-4.94947474,1.06039896,0.64963937,0.52858121,0.01438789,0.14136842,0.37508176,0.00380345
-4.94347174,1.14272906,0.69476990,0.57222108,0.01626666,0.15072721,0.40389350,0.00412931
-4.93746873,1.23088261,0.73967469,0.62097818,0.01828481,0.16006223,0.43367331,0.00452053
-4.93146573,1.32403278,0.78376600,0.67448349,0.02043245,0.16923534,0.46413907,0.00497504
-4.92546273,1.42126139,0.82645304,0.73229199,0.02269621,0.17810748,0.49499221,0.00548979
-4.91945973,1.52156338,0.86715382,0.79387965,0.02505904,0.18654146,0.52592146,0.00606068
-4.91345673,1.62385341,0.90530715,0.85864197,0.02750020,0.19440477,0.55660681,0.00668255
-4.90745373,1.72697465,0.94038417,0.92589485,0.02999542,0.20157235,0.58672364,0.00734913
-4.90145073,1.82971031,0.97189921,0.99487812,0.03251707,0.20792929,0.61594682,0.00805309
-4.89544772,1.93079801,0.99941955,1.06476225,0.03503462,0.21337320,0.64395500,0.00878602
-4.88944472,2.02894722,1.02257377,1.13465858,0.03751513,0.21781642,0.67043472,0.00953858
-4.88344172,2.12285980,1.04105861,1.20363314,0.03992392,0.22118776,0.69508465,0.01030055
-4.87743872,2.21125353,1.05464393,1.27072413,0.04222535,0.22343397,0.71761973,0.01106108
-4.87143572,2.29288818,1.06317598,1.33496278,0.04438369,0.22452069,0.73777537,0.01180883
-4.86543272,2.36659385,1.06657877,1.39539712,0.04636407,0.22443296,0.75531155,0.01253225
-4.85942971,2.43130062,1.06485366,1.45111806,0.04813347,0.22317537,0.77001700,0.01321982
-4.85342671,2.48606887,1.05807733,1.50128688,0.04966169,0.22077166,0.78171321,0.01386037
-4.84742371,2.53011907,1.04639826,1.54516321,0.05092230,0.21726397,0.79025841,0.01444337
-4.84142071,2.56286004,1.03003188,1.58213225,0.05189352,0.21271172,0.79555136,0.01495924
-4.83541771,2.58391440,1.00925475,1.61173025,0.05255896,0.20719017,0.79753477,0.01539963
-4.82941471,2.59314018,0.98439780,1.63366691,0.05290822,0.20078864,0.79619841,0.01575772
-4.82341171,2.59064729,0.95583901,1.64784374,0.05293731,0.19360862,0.79158155,0.01602843
-4.81740870,2.57680798,0.92399568,1.65436731,0.05264887,0.18576165,0.78377473,0.01620862
-4.81140570,2.55226049,0.88931641,1.65355661,0.05205218,0.17736715,0.77292060,0.01629722
-4.80540270,2.51790527,0.85227314,1.64594396,0.05116292,0.16855022,0.75921369,0.01629532
-4.79939970,2.47489344,0.81335311,1.63226913,0.05000274,0.15943944,0.74289902,0.01620618
-4.79339670,2.42460762,0.77305115,1.61346663,0.04859866,0.15016476,0.72426937,0.01603519
-4.78739370,2.36863519,0.73186215,1.59064635,0.04698220,0.14085554,0.70366126,0.01578975
-4.78139070,2.30873485,0.69027394,1.56506805,0.04518847,0.13163869,0.68144949,0.01547906
-4.77538769,2.24679707,0.64876053,1.53811050,0.04325508,0.12263702,0.65804045,0.01511396
-4.76938469,2.18479971,0.60777592,1.51123608,0.04122104,0.11396776,0.63386421,0.01470657
-4.76338169,2.12476004,0.56774829,1.48595207,0.03912561,0.10574135,0.60936564,0.01427005
-4.75737869,2.06868450,0.52907491,1.46376969,0.03700718,0.09806030,0.58499472,0.01381819
-4.75137569,2.01851789,0.49211753,1.44616242,0.03490225,0.09101837,0.56119642,0.01336510
-4.74537269,1.97609330,0.45719853,1.43452456,0.03284445,0.08469983,0.53840037,0.01292480
-4.73936968,1.94308440,0.42459767,1.43013163,0.03086379,0.07917887,0.51701072,0.01251087
-4.73336668,1.92096143,0.39454962,1.43410351,0.02898597,0.07451913,0.49739650,0.01213613
-4.72736368,1.91095212,0.36724222,1.44737165,0.02723197,0.07077331,0.47988284,0.01181227
-4.72136068,1.91400873,0.34281548,1.47065101,0.02561776,0.06798281,0.46474331,0.01154958
-4.71535768,1.93078197,0.32136138,1.50441776,0.02415422,0.06617737,0.45219367,0.01135671
-4.70935468,1.96160257,0.30292433,1.54889318,0.02284722,0.06537477,0.44238723,0.01124044
-4.70335168,2.00647095,0.28750242,1.60403421,0.02169791,0.06558046,0.43541197,0.01120555
-4.69734867,2.06505520,0.27504933,1.66953090,0.02070307,0.06678721,0.43128952,0.01125468
-4.69134567,2.13669738,0.26547683,1.74481087,0.01985565,0.06897473,0.42997595,0.01138832
-4.68534267,2.22042805,0.25865785,1.82905049,0.01914534,0.07210942,0.43136438,0.01160478
-4.67933967,2.31498855,0.25443011,1.92119272,0.01855925,0.07614407,0.43528935,0.01190027
-4.67333667,2.41886044,0.25260010,2.01997099,0.01808255,0.08101776,0.44153259,0.01226901
-4.66733367,2.53030154,0.25294752,2.12393863,0.01769916,0.08665597,0.44983025,0.01270339
-4.66133067,2.64738756,0.25522992,2.23150306,0.01739238,0.09297083,0.45988111,0.01319414
-4.65532766,2.76805827,0.25918768,2.34096403,0.01714551,0.09986181,0.47135566,0.01373065
-4.64932466,2.89016730,0.26454911,2.45055470,0.01694235,0.10721670,0.48390562,0.01430115
-4.64332166,3.01153402,0.27103570,2.55848483,0.01676764,0.11491295,0.49717388,0.01489313
-4.63731866,3.12999651,0.27836736,2.66298469,0.01660749,0.12281957,0.51080416,0.01549355
-4.63131566,3.24346405,0.28626773,2.76234863,0.01644959,0.13079929,0.52445060,0.01608926
-4.62531266,3.34996772,0.29446930,2.85497712,0.01628342,0.13871127,0.53778660,0.01666729
-4.61930965,3.44770786,0.30271838,2.93941594,0.01610038,0.14641405,0.55051295,0.01721520
-4.61330665,3.53509683,0.31077980,3.01439151,0.01589381,0.15376883,0.56236495,0.01772138
-4.60730365,3.61079590,0.31844115,3.07884106,0.01565898,0.16064287,0.57311828,0.01817531
-4.60130065,3.67374499,0.32551657,3.13193681,0.01539297,0.16691295,0.58259359,0.01856786
-4.59529765,3.72318436,0.33184985,3.17310329,0.01509460,0.17246867,0.59065954,0.01889143
-4.58929465,3.75866731,0.33731678,3.20202700,0.01476422,0.17721556,0.59723438,0.01914013
-4.58329165,3.78006345,0.34182665,3.21865826,0.01440357,0.18107772,0.60228583,0.01930987
-4.57728864,3.78755222,0.34532280,3.22320481,0.01401557,0.18399989,0.60582941,0.01939839
-4.57128564,3.78160686,0.34778207,3.21611754,0.01360412,0.18594890,0.60792518,0.01940524
-4.56528264,3.76296912,0.34921332,3.19806855,0.01317393,0.18691436,0.60867297,0.01933172
-4.55927964,3.73261561,0.34965477,3.16992241,0.01273028,0.18690845,0.60820633,0.01918071
-4.55327664,3.69171697,0.34917048,3.13270157,0.01227887,0.18596501,0.60668523,0.01895652
-4.54727364,3.64159116,0.34784587,3.08754716,0.01182566,0.18413772,0.60428795,0.01866467
-4.54127064,3.58365286,0.34578257,3.03567670,0.01137665,0.18149759,0.60120223,0.01831162
-4.53526763,3.51936068,0.34309278,2.97834023,0.01093780,0.17812990,0.59761621,0.01790456
-4.52926463,3.45016446,0.33989324,2.91677678,0.01051488,0.17413057,0.59370943,0.01745108
-4.52326163,3.37745465,0.33629938,2.85217269,0.01011335,0.16960232,0.58964418,0.01695895
-4.51725863,3.30251588,0.33241955,2.78562357,0.00973829,0.16465070,0.58555775,0.01643583
-4.51125563,3.22648667,0.32834988,2.71810141,0.00939431,0.15938017,0.58155586,0.01588909
-4.50525263,3.15032678,0.32416997,2.65042812,0.00908550,0.15389053,0.57770753,0.01532557
-4.49924962,3.07479364,0.31993946,2.58325650,0.00881542,0.14827373,0.57404179,0.01475146
-4.49324662,3.00042872,0.31569593,2.51705937,0.00858706,0.14261126,0.57054633,0.01417218
-4.48724362,2.92755417,0.31145396,2.45212713,0.00840285,0.13697221,0.56716824,0.01359229
-4.48124062,2.85627976,0.30720561,2.38857360,0.00826470,0.13141216,0.56381683,0.01301553
-4.47523762,2.78651954,0.30292213,2.32634980,0.00817397,0.12597268,0.56036851,0.01244477
-4.46923462,2.71801716,0.29855692,2.26526469,0.00813157,0.12068169,0.55667335,0.01188211
-4.46323162,2.65037845,0.29404949,2.20501176,0.00813793,0.11555446,0.55256327,0.01132894
-4.45722861,2.58310952,0.28933020,2.14520002,0.00819304,0.11059512,0.54786124,0.01078612
-4.45122561,2.51565833,0.28432563,2.08538789,0.00829650,0.10579873,0.54239120,0.01025401
-4.44522261,2.44745767,0.27896407,2.02511811,0.00844749,0.10115355,0.53598818,0.00973269
-4.43921961,2.37796736,0.27318109,1.96395213,0.00864474,0.09664354,0.52850806,0.00922208
-4.43321661,2.30671371,0.26692466,1.90150226,0.00888655,0.09225086,0.51983652,0.00872203
-4.42721361,2.23332434,0.26015971,1.83746018,0.00917071,0.08795817,0.50989676,0.00823248
-4.42121061,2.15755690,0.25287188,1.77162057,0.00949443,0.08375081,0.49865559,0.00775357
-4.41520760,2.07932051,0.24507013,1.70389891,0.00985433,0.07961847,0.48612754,0.00728566
-4.40920460,1.99868908,0.23678836,1.63434283,0.01024630,0.07555657,0.47237694,0.00682944
-4.40320160,1.91590642,0.22808574,1.56313683,0.01066548,0.07156713,0.45751774,0.00638593
-4.39719860,1.83138295,0.21904587,1.49060030,0.01110622,0.06765914,0.44171118,0.00595648
-4.39119560,1.74568476,0.20977483,1.41717932,0.01156204,0.06384847,0.42516147,0.00554275
-4.38519260,1.65951570,0.20039818,1.34343286,0.01202566,0.06015742,0.40810963,0.00514671
-4.37918959,1.57369365,0.19105717,1.27001419,0.01248901,0.05661379,0.39082582,0.00477052
-4.37318659,1.48912234,0.18190414,1.19764861,0.01294341,0.05324973,0.37360064,0.00441653
-4.36718359,1.40675998,0.17309761,1.12710859,0.01337962,0.05010029,0.35673548,0.00408714
-4.36118059,1.32758626,0.16479694,1.05918740,0.01378809,0.04720191,0.34053269,0.00378477
-4.35517759,1.25256916,0.15715705,0.99467247,0.01415917,0.04459072,0.32528567,0.00351179
-4.34917459,1.18263267,0.15032320,0.93431945,0.01448336,0.04230096,0.31126937,0.00327038
-4.34317159,1.11862680,0.14442608,0.87882798,0.01475160,0.04036339,0.29873143,0.00306253
-4.33716858,1.06130067,0.13957734,0.82881983,0.01495558,0.03880384,0.28788442,0.00288995
-4.33116558,1.01127955,0.13586579,0.78482021,0.01508800,0.03764197,0.27889904,0.00275401
-4.32516258,0.96904639,0.13335418,0.74724265,0.01514286,0.03689020,0.27189887,0.00265571
-4.31915958,0.93492821,0.13207680,0.71637778,0.01511566,0.03655294,0.26695643,0.00259564
-4.31315658,0.90908757,0.13203798,0.69238613,0.01500365,0.03662602,0.26409083,0.00257396
-4.30715358,0.89151915,0.13321137,0.67529516,0.01480588,0.03709644,0.26326697,0.00259040
