energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,Zn_p_up,Zn_d_up
-5.86793397,1.46440333,0.02687910,0.13147144,0.04321508,0.68977810,0.10209604,0.25505787,0.18741909,0.15326197
-5.86193097,1.46791893,0.02495680,0.13011566,0.04375662,0.69942658,0.09994929,0.25615428,0.18505901,0.14789946
-5.85592796,1.47222835,0.02313974,0.12852151,0.04442254,0.70931785,0.09788320,0.25694472,0.18273733,0.14291016
-5.84992496,1.47759802,0.02143816,0.12671392,0.04523750,0.71954391,0.09593151,0.25747022,0.18055680,0.13832112
-5.84392196,1.48422077,0.01985897,0.12471365,0.04622416,0.73016384,0.09412996,0.25776280,0.17861428,0.13414669
-5.83791896,1.49220723,0.01840591,0.12253683,0.04740248,0.74119946,0.09251369,0.25784431,0.17699753,0.13038842
-5.83191596,1.50158180,0.01707985,0.12019496,0.04878905,0.75263316,0.09111503,0.25772605,0.17578246,0.12703576
-5.82591296,1.51228290,0.01587916,0.11769528,0.05039639,0.76440791,0.08996174,0.25740909,0.17503086,0.12406706
-5.81990995,1.52416706,0.01480014,0.11504143,0.05223250,0.77642903,0.08907554,0.25688526,0.17478873,0.12145120
-5.81390695,1.53701610,0.01383751,0.11223441,0.05430028,0.78856755,0.08847114,0.25613862,0.17508505,0.11914931
-5.80790395,1.55054673,0.01298483,0.10927370,0.05659720,0.80066485,0.08815552,0.25514728,0.17593111,0.11711681
-5.80190095,1.56442171,0.01223495,0.10615848,0.05911489,0.81253797,0.08812759,0.25388547,0.17732034,0.11530539
-5.79589795,1.57826183,0.01158042,0.10288882,0.06183898,0.82398550,0.08837813,0.25232565,0.17922854,0.11366498
-5.78989495,1.59165799,0.01101380,0.09946685,0.06474894,0.83479346,0.08888993,0.25044048,0.18161452,0.11214561
-5.78389195,1.60418288,0.01052792,0.09589767,0.06781806,0.84474102,0.08963827,0.24820461,0.18442121,0.11069901
-5.77788894,1.61540180,0.01011610,0.09219012,0.07101358,0.85360584,0.09059141,0.24559619,0.18757695,0.10927993
-5.77188594,1.62488241,0.00977224,0.08835717,0.07429700,0.86116889,0.09171140,0.24259793,0.19099727,0.10784726
-5.76588294,1.63220339,0.00949083,0.08441615,0.07762451,0.86721865,0.09295498,0.23919782,0.19458687,0.10636481
-5.75987994,1.63696200,0.00926699,0.08038856,0.08094765,0.87155494,0.09427457,0.23538952,0.19824186,0.10480179
-5.75387694,1.63878084,0.00909631,0.07629969,0.08421413,0.87399216,0.09561944,0.23117234,0.20185234,0.10313312
-5.74787394,1.63731392,0.00897479,0.07217795,0.08736884,0.87436233,0.09693692,0.22655101,0.20530509,0.10133947
-5.74187094,1.63225246,0.00889864,0.06805408,0.09035502,0.87251795,0.09817374,0.22153526,0.20848650,0.09940715
-5.73586793,1.62333055,0.00886416,0.06396015,0.09311557,0.86833475,0.09927742,0.21613932,0.21128559,0.09732796
-5.72986493,1.61033082,0.00886753,0.05992863,0.09559452,0.86171448,0.10019766,0.21038135,0.21359715,0.09509886
-5.72386193,1.59309030,0.00890475,0.05599134,0.09773848,0.85258777,0.10088775,0.20428302,0.21532474,0.09272173
-5.71785893,1.57150623,0.00897143,0.05217858,0.09949815,0.84091698,0.10130596,0.19786902,0.21638371,0.09020303
-5.71185593,1.54554180,0.00906283,0.04851830,0.10082977,0.82669889,0.10141683,0.19116691,0.21670389,0.08755355
-5.70585293,1.51523139,0.00917374,0.04503550,0.10169646,0.80996726,0.10119231,0.18420691,0.21623202,0.08478816
-5.69984992,1.48068510,0.00929856,0.04175178,0.10206941,0.79079491,0.10061276,0.17702190,0.21493378,0.08192555
-5.69384692,1.44209193,0.00943138,0.03868505,0.10192880,0.76929507,0.09966770,0.16964747,0.21279524,0.07898808
-5.68784392,1.39972133,0.00956607,0.03584948,0.10126450,0.74562201,0.09835630,0.16212205,0.20982373,0.07600148
-5.68184092,1.35392270,0.00969642,0.03325561,0.10007645,0.71997051,0.09668764,0.15448690,0.20604814,0.07299463
-5.67583792,1.30512249,0.00981639,0.03091054,0.09837474,0.69257415,0.09468053,0.14678619,0.20151837,0.06999922
-5.66983492,1.25381865,0.00992024,0.02881835,0.09617933,0.66370228,0.09236316,0.13906682,0.19630429,0.06704931
-5.66383192,1.20057248,0.01000273,0.02698040,0.09351948,0.63365577,0.08977233,0.13137813,0.19049380,0.06418090
-5.65782891,1.14599782,0.01005939,0.02539585,0.09043292,0.60276136,0.08695243,0.12377148,0.18419049,0.06143120
-5.65182591,1.09074794,0.01008657,0.02406201,0.08696470,0.57136500,0.08395419,0.11629958,0.17751061,0.05883797
-5.64582291,1.03550045,0.01008167,0.02297474,0.08316589,0.53982426,0.08083312,0.10901565,0.17057968,0.05643862
-5.63981991,0.98094075,0.01004321,0.02212870,0.07909213,0.50850010,0.07764790,0.10197246,0.16352879,0.05426928
-5.63381691,0.92774467,0.00997084,0.02151759,0.07480212,0.47774834,0.07445859,0.09522131,0.15649075,0.05236379
-5.62781391,0.87656093,0.00986536,0.02113423,0.07035602,0.44791115,0.07132487,0.08881084,0.14959617,0.05075262
-5.62181091,0.82799426,0.00972870,0.02097056,0.06581394,0.41930897,0.06830426,0.08278599,0.14296973,0.04946191
-5.61580790,0.78258976,0.00956375,0.02101755,0.06123458,0.39223313,0.06545047,0.07718694,0.13672672,0.04851239
-5.60980490,0.74081928,0.00937425,0.02126510,0.05667388,0.36693954,0.06281193,0.07204827,0.13096997,0.04791861
-5.60380190,0.70307036,0.00916464,0.02170184,0.05218401,0.34364371,0.06043055,0.06739829,0.12578735,0.04768816
-5.59779890,0.66963835,0.00893980,0.02231495,0.04781245,0.32251730,0.05834075,0.06325859,0.12124986,0.04782120
-5.59179590,0.64072196,0.00870491,0.02309000,0.04360141,0.30368639,0.05656879,0.05964397,0.11741047,0.04831020
-5.58579290,0.61642262,0.00846518,0.02401094,0.03958736,0.28723147,0.05513252,0.05656265,0.11430370,0.04913995
-5.57978989,0.59674766,0.00822572,0.02506005,0.03580095,0.27318925,0.05404143,0.05401677,0.11194598,0.05028792
-5.57378689,0.58161734,0.00799133,0.02621809,0.03226703,0.26155621,0.05329713,0.05200334,0.11033681,0.05172486
-5.56778389,0.57087546,0.00776639,0.02746464,0.02900494,0.25229364,0.05289417,0.05051538,0.10946063,0.05341585
-5.56178089,0.56430323,0.00755478,0.02877846,0.02602894,0.24533415,0.05282126,0.04954341,0.10928938,0.05532147
-5.55577789,0.56163584,0.00735982,0.03013815,0.02334883,0.24058923,0.05306272,0.04907715,0.10978563,0.05739937
-5.54977489,0.56258119,0.00718430,0.03152279,0.02097060,0.23795765,0.05360028,0.04910738,0.11090619,0.05960599
-5.54377189,0.56683996,0.00703051,0.03291284,0.01889723,0.23733428,0.05441503,0.04962789,0.11260601,0.06189842
-5.53776888,0.57412620,0.00690034,0.03429104,0.01712947,0.23861902,0.05548956,0.05063739,0.11484227,0.06423636
-5.53176588,0.58418760,0.00679541,0.03564335,0.01566662,0.24172541,0.05681008,0.05214136,0.11757838,0.06658401
-5.52576288,0.59682447,0.00671722,0.03695992,0.01450727,0.24658845,0.05836864,0.05415367,0.12078789,0.06891189
-5.51975988,0.61190656,0.00666733,0.03823597,0.01364996,0.25317145,0.06016508,0.05669795,0.12445789,0.07119847
-5.51375688,0.62938683,0.00664749,0.03947255,0.01309376,0.26147124,0.06220888,0.05980846,0.12859195,0.07343142
-5.50775388,0.64931151,0.00665985,0.04067719,0.01283862,0.27152182,0.06452073,0.06353058,0.13321228,0.07560859
-5.50175088,0.67182567,0.00670706,0.04186426,0.01288569,0.28339583,0.06713369,0.06792066,0.13836108,0.07773849
-5.49574787,0.69717398,0.00679239,0.04305512,0.01323741,0.29720397,0.07009391,0.07304530,0.14410094,0.07984028
-5.48974487,0.72569625,0.00691976,0.04427802,0.01389739,0.31309205,0.07346092,0.07897996,0.15051417,0.08194332
-5.48374187,0.75781790,0.00709383,0.04556760,0.01487019,0.33123593,0.07730739,0.08580692,0.15770118,0.08408608
-5.47773887,0.79403537,0.00731990,0.04696422,0.01616088,0.35183428,0.08171828,0.09361257,0.16577783,0.08631474
-5.47173587,0.83489701,0.00760383,0.04851293,0.01777447,0.37509951,0.08678958,0.10248421,0.17487180,0.08868115
-5.46573287,0.88098011,0.00795191,0.05026216,0.01971520,0.40124718,0.09262640,0.11250630,0.18511826,0.09124063
-5.45972986,0.93286500,0.00837065,0.05226227,0.02198572,0.43048434,0.09934073,0.12375636,0.19665486,0.09404937
-5.45372686,0.99110716,0.00886655,0.05456382,0.02458623,0.46299725,0.10704868,0.13630074,0.20961623,0.09716174
-5.44772386,1.05620872,0.00944582,0.05721590,0.02751359,0.49893911,0.11586747,0.15019030,0.22412843,0.10062755
-5.44172086,1.12859051,0.01011406,0.06026422,0.03076045,0.53841841,0.12591215,0.16545634,0.24030331,0.10448946
-5.43571786,1.20856606,0.01087593,0.06374944,0.03431445,0.58148834,0.13729227,0.18210683,0.25823322,0.10878054
-5.42971486,1.29631870,0.01173488,0.06770547,0.03815757,0.62813803,0.15010848,0.20012336,0.27798631,0.11352225
-5.42371186,1.39188298,0.01269278,0.07215801,0.04226565,0.67828597,0.16444924,0.21945877,0.29960252,0.11872282
-5.41770885,1.49513149,0.01374967,0.07712336,0.04660807,0.73177602,0.18038788,0.24003582,0.32309059,0.12437614
-5.41170585,1.60576750,0.01490353,0.08260745,0.05114773,0.78837632,0.19797982,0.26174691,0.34842610,0.13046131
-5.40570285,1.72332424,0.01615005,0.08860530,0.05584132,0.84778131,0.21726037,0.28445498,0.37555074,0.13694268
-5.39969985,1.84717070,0.01748254,0.09510077,0.06063981,0.90961666,0.23824298,0.30799560,0.40437281,0.14377058
-5.39369685,1.97652386,0.01889186,0.10206670,0.06548926,0.97344712,0.26091806,0.33218028,0.43476883,0.15088256
-5.38769385,2.11046685,0.02036651,0.10946540,0.07033189,1.03878689,0.28525237,0.35680078,0.46658635,0.15820515
-5.38169085,2.24797211,0.02189265,0.11724947,0.07510739,1.10511195,0.31118905,0.38163434,0.49964759,0.16565608
-5.37568784,2.38792856,0.02345442,0.12536290,0.07975441,1.17187401,0.33864825,0.40644969,0.53375391,0.17314671
-5.36968484,2.52917139,0.02503414,0.13374240,0.08421216,1.23851512,0.36752813,0.43101331,0.56869071,0.18058477
-5.36368184,2.67051304,0.02661273,0.14231886,0.08842210,1.30448241,0.39770653,0.45509598,0.60423264,0.18787708
-5.35767884,2.81077382,0.02817013,0.15101897,0.09232960,1.36924220,0.42904280,0.47847905,0.64014872,0.19493228
-5.35167584,2.94881070,0.02968576,0.15976678,0.09588552,1.43229269,0.46137995,0.50096017,0.67620718,0.20166336
-5.34567284,3.08354286,0.03113908,0.16848523,0.09904760,1.49317469,0.49454694,0.52235831,0.71217977,0.20798989
-5.33966983,3.21397284,0.03251009,0.17709759,0.10178165,1.55147999,0.52836091,0.54251758,0.74784524,0.21383994
-5.33366683,3.33920237,0.03377987,0.18552873,0.10406242,1.60685670,0.56262934,0.56130996,0.78299202,0.21915156
-5.32766383,3.45844222,0.03493110,0.19370617,0.10587415,1.65901177,0.59715200,0.57863645,0.81741981,0.22387373
-5.32166083,3.57101601,0.03594849,0.20156091,0.10721077,1.70771034,0.63172265,0.59442700,0.85094016,0.22796692
-5.31565783,3.67635804,0.03681921,0.20902808,0.10807569,1.75277244,0.66613037,0.60863889,0.88337609,0.23140316
-5.30965483,3.77400565,0.03753318,0.21604736,0.10848130,1.79406702,0.70016068,0.62125397,0.91456086,0.23416564
-5.30365183,3.86358720,0.03808333,0.22256323,0.10844806,1.83150423,0.73359630,0.63227489,0.94433604,0.23624797
-5.29764882,3.94480668,0.03846571,0.22852516,0.10800343,1.86502629,0.76621778,0.64172049,0.97254915,0.23765316
-5.29164582,4.01742642,0.03867956,0.23388763,0.10718049,1.89459784,0.79780402,0.64962089,0.99905124,0.23839237
-5.28564282,4.08124953,0.03872726,0.23861023,0.10601646,1.92019638,0.82813285,0.65601245,1.02369451,0.23848353
-5.27963982,4.13610338,0.03861420,0.24265778,0.10455119,1.94180376,0.85698178,0.66093306,1.04633050,0.23794998
-5.27363682,4.18182593,0.03834855,0.24600058,0.10282564,1.95939919,0.88412917,0.66441811,1.06680894,0.23681911
-5.26763382,4.21825582,0.03794106,0.24861471,0.10088049,1.97295437,0.90935586,0.66649730,1.08497768,0.23512120
-5.26163082,4.24522749,0.03740476,0.25048260,0.09875487,1.98243136,0.93244745,0.66719270,1.10068373,0.23288844
-5.25562781,4.26257185,0.03675463,0.25159367,0.09648538,1.98778307,0.95319728,0.66651808,1.11377559,0.23015416
-5.24962481,4.27012276,0.03600733,0.25194518,0.09410534,1.98895679,0.97141019,0.66447953,1.12410686,0.22695241
-5.24362181,4.26772910,0.03518091,0.25154314,0.09164435,1.98590030,0.98690696,0.66107746,1.13154111,0.22331773
-5.23761881,4.25527179,0.03429454,0.25040325,0.08912807,1.97857034,0.99952940,0.65630966,1.13595769,0.21928528
-5.23161581,4.23268487,0.03336835,0.24855185,0.08657840,1.96694293,1.00914598,0.65017534,1.13725831,0.21489108
-5.22561281,4.19997903,0.03242320,0.24602674,0.08401378,1.95102475,1.01565761,0.64267975,1.13537412,0.21017250
-5.21960980,4.15726629,0.03148059,0.24287778,0.08144979,1.93086491,1.01900344,0.63383909,1.13027264,0.20516888
-5.21360680,4.10478379,0.03056257,0.23916721,0.07889987,1.90656622,1.01916639,0.62368529,1.12196434,0.19992208
-5.20760380,4.04291518,0.02969167,0.23496959,0.07637608,1.87829520,1.01617787,0.61227040,1.11050834,0.19447712
-5.20160080,3.97220770,0.02889081,0.23037135,0.07388996,1.84629000,1.01012163,0.59967007,1.09601679,0.18888264
-5.19559780,3.89338358,0.02818328,0.22546979,0.07145336,1.81086570,1.00113616,0.58598607,1.07865751,0.18319120
-5.18959480,3.80734469,0.02759262,0.22037164,0.06907910,1.77241637,0.98941556,0.57134737,1.05865475,0.17745933
-5.18359180,3.71516938,0.02714246,0.21519113,0.06678160,1.73141366,0.97520858,0.55590995,1.03628772,0.17174741
-5.17758879,3.61810153,0.02685637,0.21004762,0.06457733,1.68840192,0.95881579,0.53985499,1.01188690,0.16611912
-5.17158579,3.51753168,0.02675749,0.20506284,0.06248503,1.64398980,0.94058473,0.52338576,0.98582818,0.16064072
-5.16558279,3.41497105,0.02686825,0.20035784,0.06052577,1.59883884,0.92090332,0.50672325,0.95852495,0.15537999
-5.15957979,3.31201945,0.02720987,0.19604981,0.05872293,1.55364955,0.90019157,0.49010074,0.93041845,0.15040494
-5.15357679,3.21032850,0.02780183,0.19224883,0.05710183,1.50914563,0.87889197,0.47375772,0.90196688,0.14578237
-5.14757379,3.11156196,0.02866126,0.18905472,0.05568941,1.46605722,0.85745891,0.45793338,0.87363358,0.14157629
-5.14157079,3.01735499,0.02980233,0.18655413,0.05451372,1.42510394,0.83634754,0.44286009,0.84587490,0.13784625
-5.13556778,2.92927423,0.03123547,0.18481805,0.05360334,1.38697870,0.81600269,0.42875729,0.81912837,0.13464579
-5.12956478,2.84878076,0.03296681,0.18389969,0.05298687,1.35233289,0.79684808,0.41582591,0.79380151,0.13202092
-5.12356178,2.77719731,0.03499742,0.18383306,0.05269230,1.32176384,0.77927653,0.40424385,0.77026193,0.13000881
-5.11755878,2.71568134,0.03732285,0.18463211,0.05274654,1.29580484,0.76364143,0.39416257,0.74882913,0.12863675
-5.11155578,2.66520476,0.03993260,0.18629067,0.05317492,1.27491819,0.75024982,0.38570494,0.72976809,0.12792136
-5.10555278,2.62654097,0.04280985,0.18878296,0.05400077,1.25949125,0.73935734,0.37896444,0.71328513,0.12786818
-5.09954977,2.60025916,0.04593133,0.19206486,0.05524515,1.24983543,0.73116516,0.37400564,0.69952587,0.12847155
-5.09354677,2.58672567,0.04926739,0.19607578,0.05692649,1.24618777,0.72581887,0.37086584,0.68857536,0.12971489
-5.08754377,2.58611142,0.05278233,0.20074107,0.05906041,1.24871453,0.72340928,0.36955766,0.68046005,0.13157128
-5.08154077,2.59840450,0.05643492,0.20597485,0.06165949,1.25751626,0.72397486,0.37007239,0.67515161,0.13400427
-5.07553777,2.62342653,0.06017915,0.21168312,0.06473301,1.27263361,0.72750565,0.37238375,0.67257184,0.13696906
-5.06953477,2.66085127,0.06396526,0.21776708,0.06828670,1.29405311,0.73394824,0.37645180,0.67259869,0.14041373
-5.06353177,2.71022415,0.06774087,0.22412650,0.07232244,1.32171233,0.74321148,0.38222672,0.67507272,0.14428065
-5.05752876,2.77098131,0.07145234,0.23066290,0.07683784,1.35550387,0.75517265,0.38965224,0.67980367,0.14850797
-5.05152576,2.84246717,0.07504623,0.23728260,0.08182576,1.39527784,0.76968366,0.39866838,0.68657690,0.15303103
-5.04552276,2.92394952,0.07847074,0.24389939,0.08727379,1.44084260,0.78657716,0.40921355,0.69515927,0.15778377
-5.03951976,3.01463194,0.08167731,0.25043680,0.09316363,1.49196392,0.80567225,0.42122582,0.70530444,0.16270001
-5.03351676,3.11366332,0.08462200,0.25682989,0.09947049,1.54836272,0.82677976,0.43464337,0.71675734,0.16771465
-5.02751376,3.22014479,0.08726686,0.26302653,0.10616243,1.60971210,0.84970690,0.44940424,0.72925790,0.17276459
-5.02151076,3.33313485,0.08958108,0.26898810,0.11319992,1.67563402,0.87426156,0.46544548,0.74254413,0.17778968
-5.01550775,3.45165329,0.09154193,0.27468974,0.12053534,1.74569670,0.90025600,0.48270193,0.75635461,0.18273333
-5.00950475,3.57468516,0.09313542,0.28012009,0.12811282,1.81941320,0.92751023,0.50110481,0.77043072,0.18754311
-5.00350175,3.70118564,0.09435665,0.28528052,0.13586825,1.89624227,0.95585513,0.52058037,0.78451865,0.19217120
-4.99749875,3.83008682,0.09520987,0.29018409,0.14372959,1.97559176,0.98513527,0.54104883,0.79837158,0.19657469
-4.99149575,3.96030714,0.09570819,0.29485406,0.15161753,2.05682529,1.01521163,0.56242379,0.81175208,0.20071591
-4.98549275,4.09076385,0.09587299,0.29932222,0.15944645,2.13927215,1.04596399,0.58461218,0.82443491,0.20456260
-4.97948974,4.22038862,0.09573299,0.30362706,0.16712578,2.22224049,1.07729306,0.60751499,0.83621024,0.20808809
-4.97348674,4.34814602,0.09532307,0.30781169,0.17456164,2.30503332,1.10912211,0.63102865,0.84688727,0.21127148
-4.96748374,4.47305400,0.09468295,0.31192185,0.18165876,2.38696657,1.14139794,0.65504702,0.85629817,0.21409767
-4.96148074,4.59420552,0.09385557,0.31600381,0.18832264,2.46738844,1.17409089,0.67946387,0.86430207,0.21655743
-4.95547774,4.71078982,0.09288548,0.32010232,0.19446183,2.54569873,1.20719374,0.70417574,0.87078894,0.21864734
-4.94947474,4.82211197,0.09181718,0.32425868,0.19999026,2.62136701,1.24071921,0.72908480,0.87568306,0.22036968
-4.94347174,4.92760909,0.09069342,0.32850887,0.20482949,2.69394837,1.27469595,0.75410153,0.87894573,0.22173212
-4.93746873,5.02686180,0.08955375,0.33288190,0.20891085,2.76309551,1.30916286,0.77914705,0.88057692,0.22274736
-4.93146573,5.11959983,0.08843308,0.33739833,0.21217727,2.82856627,1.34416201,0.80415469,0.88061581,0.22343256
-4.92546273,5.20570073,0.08736058,0.34206897,0.21458484,2.89022573,1.37972999,0.82907072,0.87913975,0.22380860
-4.91945973,5.28518141,0.08635884,0.34689393,0.21610392,2.94804260,1.41588831,0.85385410,0.87626181,0.22389922
-4.91345673,5.35818257,0.08544323,0.35186194,0.21671984,3.00207985,1.45263317,0.87847512,0.87212675,0.22373002
-4.90745373,5.42494652,0.08462176,0.35694995,0.21643310,3.05247986,1.48992508,0.90291300,0.86690568,0.22332735
-4.90145073,5.48578956,0.08389509,0.36212316,0.21525911,3.09944492,1.52767910,0.92715253,0.86078946,0.22271713
-4.89544772,5.54107039,0.08325701,0.36733540,0.21322751,3.14321413,1.56575635,0.95117987,0.85398128,0.22192370
-4.88944472,5.59115634,0.08269512,0.37252989,0.21038107,3.18403810,1.60395733,0.97497781,0.84668867,0.22096870
-4.88344172,5.63638957,0.08219181,0.37764039,0.20677423,3.22215284,1.64201796,0.99852080,0.83911540,0.21987009
-4.87743872,5.67705519,0.08172544,0.38259269,0.20247145,3.25775471,1.67960852,1.02176996,0.83145375,0.21864131
-4.87143572,5.71335346,0.08127171,0.38730651,0.19754527,3.29097778,1.71633616,1.04466848,0.82387739,0.21729072
-4.86543272,5.74537777,0.08080502,0.39169759,0.19207438,3.32187522,1.75175099,1.06713784,0.81653539,0.21582124
-4.85942971,5.77310000,0.08029995,0.39568007,0.18614165,3.35040585,1.78535583,1.08907490,0.80954761,0.21423035
-4.85342671,5.79636408,0.07973266,0.39916897,0.17983216,3.37642689,1.81661930,1.11035038,0.80300163,0.21251038
-4.84742371,5.81488842,0.07908211,0.40208279,0.17323141,3.39969334,1.84499193,1.13080875,0.79695141,0.21064902
-4.84142071,5.82827716,0.07833119,0.40434598,0.16642370,3.41986425,1.86992449,1.15026969,0.79141771,0.20863027
-4.83541771,5.83603959,0.07746760,0.40589141,0.15949070,3.43651553,1.89088787,1.16853118,0.78639003,0.20643540
-4.82941471,5.83761679,0.07648442,0.40666252,0.15251023,3.44915874,1.90739351,1.18537405,0.78183013,0.20404430
-4.82341171,5.83241392,0.07538050,0.40661524,0.14555532,3.45726479,1.91901342,1.20056799,0.77767672,0.20143678
-4.81740870,5.81983647,0.07416044,0.40571948,0.13869339,3.46029142,1.92539885,1.21387863,0.77385101,0.19859401
-4.81140570,5.79932838,0.07283435,0.40396021,0.13198576,3.45771279,1.92629657,1.22507553,0.77026286,0.19549987
-4.80540270,5.77040996,0.07141737,0.40133808,0.12548724,3.44904981,1.92156208,1.23394062,0.76681710,0.19214224
-4.79939970,5.73271355,0.06992888,0.39786947,0.11924590,3.43389956,1.91116901,1.24027679,0.76341970,0.18851409
-4.79339670,5.68601513,0.06839156,0.39358610,0.11330299,3.41196221,1.89521422,1.24391620,0.75998340,0.18461434
-4.78739370,5.63026010,0.06683035,0.38853411,0.10769286,3.38306431,1.87391850,1.24472786,0.75643259,0.18044853
-4.78139070,5.56558211,0.06527125,0.38277267,0.10244310,3.34717715,1.84762270,1.24262429,0.75270718,0.17602910
-4.77538769,5.49231397,0.06374015,0.37637220,0.09757457,3.30442945,1.81677965,1.23756677,0.74876527,0.17137542
-4.76938469,5.41099031,0.06226171,0.36941230,0.09310159,3.25511400,1.78194221,1.22956907,0.74458464,0.16651352
-4.76338169,5.32234204,0.06085830,0.36197937,0.08903209,3.19968789,1.74374813,1.21869948,0.74016289,0.16147556
-4.75737869,5.22728303,0.05954909,0.35416413,0.08536787,3.13876662,1.70290249,1.20508102,0.73551645,0.15629896
-4.75137569,5.12688998,0.05834938,0.34605911,0.08210483,3.07311257,1.66015843,1.18888988,0.73067850,0.15102547
-4.74537269,5.02237656,0.05727005,0.33775622,0.07923334,3.00361852,1.61629731,1.17035229,0.72569601,0.14569994
-4.73936968,4.91506338,0.05631739,0.32934446,0.07673856,2.93128705,1.57210884,1.14973983,0.72062616,0.14036910
-4.73336668,4.80634535,0.05549302,0.32090796,0.07460098,2.85720706,1.52837229,1.12736362,0.71553229,0.13508027
-4.72736368,4.69765790,0.05479417,0.31252439,0.07279696,2.78252831,1.48583932,1.10356750,0.71047979,0.12988005
-4.72136068,4.59044388,0.05421416,0.30426374,0.07129939,2.70843529,1.44521894,1.07872074,0.70553204,0.12481316
-4.71535768,4.48612224,0.05374302,0.29618767,0.07007840,2.63612118,1.40716521,1.05321040,0.70074682,0.11992135
-4.70935468,4.38605996,0.05336837,0.28834933,0.06910228,2.56676310,1.37226759,1.02743376,0.69617321,0.11524248
-4.70335168,4.29154781,0.05307633,0.28079360,0.06833831,2.50149913,1.34104433,1.00179109,0.69184924,0.11080980
-4.69734867,4.20378067,0.05285255,0.27355792,0.06775374,2.44140775,1.31393839,0.97667888,0.68780041,0.10665144
-4.69134567,4.12384247,0.05268319,0.26667341,0.06731680,2.38748992,1.29131600,0.95248382,0.68403905,0.10279013
-4.68534267,4.05269560,0.05255596,0.26016636,0.06699760,2.34065405,1.27346716,0.92957746,0.68056462,0.09924302
-4.67933967,3.99117442,0.05246092,0.25405987,0.06676906,2.30170355,1.26060785,0.90831164,0.67736471,0.09602186
-4.67333667,3.93998192,0.05239127,0.24837563,0.06660770,2.27132703,1.25288331,0.88901461,0.67441679,0.09313317
-4.66733367,3.89968895,0.05234386,0.24313559,0.06649429,2.25009048,1.25037196,0.87198768,0.67169038,0.09057869
-4.66133067,3.87073479,0.05231954,0.23836348,0.06641435,2.23843136,1.25308953,0.85750236,0.66914955,0.08835579
-4.65532766,3.85342834,0.05232322,0.23408606,0.06635838,2.23665398,1.26099296,0.84579767,0.66675556,0.08645804
-4.64932466,3.84794894,0.05236372,0.23033388,0.06632194,2.24492598,1.27398384,0.83707766,0.66446924,0.08487574
-4.64332166,3.85434628,0.05245335,0.22714165,0.06630542,2.26327560,1.29191122,0.83150879,0.66225328,0.08359649
