energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-4.30715358,2.32228443,0.00534340,0.29528644,0.13775597,1.32668319,0.27856931,0.19436546
-4.30115058,2.39706135,0.00535510,0.31024624,0.14005409,1.36054909,0.30078045,0.20250426
-4.29514757,2.46693863,0.00533074,0.32581247,0.14167207,1.38963992,0.32456609,0.21070352
-4.28914457,2.53248412,0.00527152,0.34218747,0.14262377,1.41407382,0.35004907,0.21906934
-4.28314157,2.59442913,0.00517949,0.35959124,0.14293779,1.43406666,0.37733872,0.22772134
-4.27713857,2.65362887,0.00505752,0.37825272,0.14265626,1.44991508,0.40652278,0.23678766
-4.27113557,2.71101591,0.00490925,0.39839963,0.14183305,1.46197630,0.43765900,0.24639909
-4.26513257,2.76754867,0.00473894,0.42024736,0.14053172,1.47064558,0.47076693,0.25668264
-4.25912956,2.82415772,0.00455143,0.44398736,0.13882321,1.47633296,0.50582023,0.26775466
-4.25312656,2.88169263,0.00435198,0.46977547,0.13678343,1.47944033,0.54274007,0.27971415
-4.24712356,2.94087214,0.00414612,0.49772079,0.13449080,1.48034041,0.58138992,0.29263619
-4.24112056,3.00224028,0.00393958,0.52787571,0.13202395,1.47935865,0.62157214,0.30656617
-4.23511756,3.06613070,0.00373811,0.56022745,0.12945958,1.47675911,0.66302675,0.32151484
-4.22911456,3.13264116,0.00354736,0.59469171,0.12687061,1.47273498,0.70543255,0.33745470
-4.22311156,3.20161932,0.00337279,0.63110882,0.12432458,1.46740413,0.74841074,0.35431771
-4.21710855,3.27266070,0.00321957,0.66924258,0.12188246,1.46080982,0.79153106,0.37199472
-4.21110555,3.34511857,0.00309244,0.70878209,0.11959767,1.45292625,0.83432030,0.39033647
-4.20510255,3.41812543,0.00299568,0.74934651,0.11751552,1.44366837,0.87627304,0.40915627
-4.19909955,3.49062465,0.00293304,0.79049265,0.11567286,1.43290528,0.91686424,0.42823434
-4.19309655,3.56141078,0.00290765,0.83172533,0.11409792,1.42047611,0.95556321,0.44732354
-4.18709355,3.62917624,0.00292199,0.87250988,0.11281039,1.40620731,0.99184861,0.46615627
-4.18109055,3.69256240,0.00297785,0.91228661,0.11182157,1.38993029,1.02522377,0.48445241
-4.17508754,3.75021237,0.00307630,0.95048658,0.11113464,1.37149834,1.05523194,0.50192782
-4.16908454,3.80082329,0.00321766,0.98654810,0.11074493,1.35080170,1.08147073,0.51830314
-4.16308154,3.84319596,0.00340148,1.01993344,0.11064027,1.32778026,1.10360541,0.53331255
-4.15707854,3.87627974,0.00362651,1.05014502,0.11080136,1.30243303,1.12138049,0.54671213
-4.15107554,3.89921143,0.00389075,1.07674067,0.11120215,1.27482431,1.13462923,0.55828754
-4.14507254,3.91134665,0.00419139,1.09934725,0.11181029,1.24508618,1.14328077,0.56786075
-4.13906953,3.91228324,0.00452490,1.11767239,0.11258768,1.21341768,1.14736471,0.57529561
-4.13306653,3.90187631,0.00488702,1.13151386,0.11349108,1.18008083,1.14701302,0.58050203
-4.12706353,3.88024488,0.00527287,1.14076632,0.11447285,1.14539408,1.14245924,0.58343885
-4.12106053,3.84777058,0.00567697,1.14542528,0.11548193,1.10972362,1.13403506,0.58411513
-4.11505753,3.80508898,0.00609340,1.14558827,0.11646484,1.07347343,1.12216438,0.58259004
-4.10905453,3.75307427,0.00651588,1.14145313,0.11736692,1.03707438,1.10735504,0.57897132
-4.10305153,3.69281821,0.00693796,1.13331351,0.11813370,1.00097331,1.09018849,0.57341239
-4.09704852,3.62560403,0.00735309,1.12155175,0.11871232,0.96562224,1.07130746,0.56610836
-4.09104552,3.55287632,0.00775490,1.10662941,0.11905305,0.93146834,1.05140206,0.55729084
-4.08504252,3.47620735,0.00813727,1.08907553,0.11911078,0.89894476,1.03119447,0.54722196
-4.07903952,3.39726071,0.00849456,1.06947305,0.11884645,0.86846250,1.01142242,0.53618758
-4.07303652,3.31775263,0.00882172,1.04844364,0.11822833,0.84040323,0.99282177,0.52448992
-4.06703352,3.23941165,0.00911446,1.02663121,0.11723307,0.81511308,0.97610853,0.51243976
-4.06103052,3.16393703,0.00936937,1.00468472,0.11584655,0.79289702,0.96196044,0.50034844
-4.05502751,3.09295646,0.00958394,0.98324032,0.11406433,0.77401385,0.95099868,0.48851965
-4.04902451,3.02798387,0.00975667,0.96290364,0.11189183,0.75867153,0.94376992,0.47724150
-4.04302151,2.97037799,0.00988701,0.94423244,0.10934407,0.74702261,0.94072930,0.46677871
-4.03701851,2.92130269,0.00997538,0.92772029,0.10644510,0.73915991,0.94222473,0.45736544
-4.03101551,2.88169037,0.01002305,0.91378166,0.10322708,0.73511231,0.94848327,0.44919872
-4.02501251,2.85220970,0.01003204,0.90273916,0.09972906,0.73484093,0.95960005,0.44243296
-4.01900950,2.83323908,0.01000499,0.89481328,0.09599554,0.73823588,0.97553033,0.43717551
-4.01300650,2.82484756,0.00994500,0.89011531,0.09207483,0.74511399,0.99608551,0.43348368
-4.00700350,2.82678462,0.00985546,0.88864368,0.08801739,0.75521792,1.02093339,0.43136332
-4.00100050,2.83848003,0.00973986,0.89028437,0.08387412,0.76821707,1.04960330,0.43076916
-3.99499750,2.85905505,0.00960166,0.89481535,0.07969476,0.78371069,1.08149623,0.43160706
-3.98899450,2.88734556,0.00944416,0.90191533,0.07552641,0.80123357,1.11590018,0.43373805
-3.98299150,2.92193718,0.00927033,0.91117663,0.07141236,0.82026454,1.15201049,0.43698441
-3.97698849,2.96121216,0.00908277,0.92212205,0.06739110,0.84023783,1.18895481,0.44113739
-3.97098549,3.00340674,0.00888366,0.93422502,0.06349568,0.86055725,1.22582197,0.44596653
-3.96498249,3.04667748,0.00867473,0.94693263,0.05975344,0.88061278,1.26169389,0.45123023
-3.95897949,3.08917418,0.00845731,0.95969050,0.05618596,0.89979923,1.29567938,0.45668719
-3.95297649,3.12911639,0.00823238,0.97196861,0.05280937,0.91753614,1.32694838,0.46210825
-3.94697349,3.16487055,0.00800064,0.98328694,0.04963497,0.93328825,1.35476534,0.46728809
-3.94097049,3.19502398,0.00776262,0.99323978,0.04666994,0.94658541,1.37852003,0.47205636
-3.93496748,3.21845229,0.00751882,1.00151756,0.04391828,0.95704114,1.39775443,0.47628753
-3.92896448,3.23437678,0.00726980,1.00792511,0.04138190,0.96436866,1.41218423,0.47990912
-3.92296148,3.24240869,0.00701630,1.01239537,0.03906155,0.96839369,1.42171374,0.48290770
-3.91695848,3.24257783,0.00675935,1.01499780,0.03695792,0.96906300,1.42644345,0.48533244
-3.91095548,3.23534354,0.00650034,1.01594088,0.03507249,0.96644831,1.42666937,0.48729571
-3.90495248,3.22158724,0.00624108,1.01556846,0.03340830,0.96074502,1.42287430,0.48897094
-3.89894947,3.20258602,0.00598380,1.01434997,0.03197051,0.95226582,1.41571090,0.49058741
-3.89294647,3.17996844,0.00573119,1.01286464,0.03076674,0.94142916,1.40597748,0.49242225
-3.88694347,3.15565390,0.00548631,1.01178050,0.02980718,0.92874319,1.39458715,0.49478998
-3.88094047,3.13177820,0.00525255,1.01182883,0.02910446,0.91478567,1.38253203,0.49802995
-3.87493747,3.11060851,0.00503353,1.01377523,0.02867332,0.90018090,1.37084375,0.50249209
-3.86893447,3.09445137,0.00483301,1.01838842,0.02852997,0.88557467,1.36055219,0.50852181
-3.86293147,3.08555784,0.00465470,1.02640824,0.02869140,0.87160826,1.35264439,0.51644447
-3.85692846,3.08603006,0.00450219,1.03851405,0.02917445,0.85889291,1.34802528,0.52655020
-3.85092546,3.09773320,0.00437877,1.05529512,0.02999481,0.84798575,1.34748212,0.53907983
-3.84492246,3.12221683,0.00428729,1.07722414,0.03116596,0.83936841,1.35165431,0.55421237
-3.83891946,3.16064906,0.00423007,1.10463505,0.03269807,0.83342909,1.36100966,0.57205474
-3.83291646,3.21376625,0.00420872,1.13770610,0.03459706,0.83044912,1.37582834,0.59263424
-3.82691346,3.28184033,0.00422414,1.17644903,0.03686360,0.83059420,1.39619487,0.61589400
-3.82091046,3.36466503,0.00427636,1.22070458,0.03949239,0.83391097,1.42199866,0.64169168
-3.81490745,3.46156149,0.00436457,1.27014475,0.04247154,0.84032866,1.45294260,0.66980156
-3.80890445,3.57140257,0.00448711,1.32428155,0.04578229,0.84966578,1.48855939,0.69991986
-3.80290145,3.69265488,0.00464144,1.38248195,0.04939882,0.86164144,1.52823445,0.73167314
-3.79689845,3.82343617,0.00482426,1.44398833,0.05328856,0.87589047,1.57123440,0.76462942
-3.79089545,3.96158568,0.00503157,1.50794353,0.05741258,0.89198176,1.61673949,0.79831156
-3.78489245,4.10474404,0.00525875,1.57341956,0.06172641,0.90943879,1.66387849,0.83221240
-3.77888944,4.25043928,0.00550079,1.63944854,0.06618105,0.92776128,1.71176428,0.86581094
-3.77288644,4.39617505,0.00575235,1.70505472,0.07072426,0.94644714,1.75952847,0.89858896
-3.76688344,4.53951727,0.00600799,1.76928609,0.07530199,0.96501347,1.80635352,0.93004739
-3.76088044,4.67817554,0.00626232,1.83124441,0.07986002,0.98301586,1.85150089,0.95972172
-3.75487744,4.81007581,0.00651023,1.89011216,0.08434554,1.00006506,1.89433398,0.98719585
-3.74887444,4.93342135,0.00674698,1.94517552,0.08870886,1.01584040,1.93433513,1.01211374
-3.74287144,5.04673966,0.00696843,1.99584224,0.09290491,1.03009939,1.97111585,1.03418855
-3.73686843,5.14891345,0.00717117,2.04165385,0.09689464,1.04268327,2.00442019,1.05320876
-3.73086543,5.23919494,0.00735256,2.08229164,0.10064616,1.05351830,2.03412133,1.06904109
-3.72486243,5.31720299,0.00751091,2.11757642,0.10413554,1.06261301,2.06021180,1.08163027
-3.71885943,5.38290400,0.00764544,2.14746199,0.10734728,1.07005152,2.08278811,1.09099560
-3.71285643,5.43657783,0.00775631,2.17202303,0.11027439,1.07598370,2.10203072,1.09722454
-3.70685343,5.47877091,0.00784458,2.19143796,0.11291809,1.08061248,2.11818079,1.10046384
-3.70085043,5.51023944,0.00791212,2.20596782,0.11528702,1.08417936,2.13151491,1.10090850
-3.69484742,5.53188578,0.00796153,2.21593238,0.11739620,1.08694881,2.14231934,1.09878931
-3.68884442,5.54469177,0.00799593,2.22168482,0.11926564,1.08919255,2.15086532,1.09435949
-3.68284142,5.54965265,0.00801890,2.22358629,0.12091869,1.09117455,2.15738677,1.08788126
-3.67683842,5.54771525,0.00803421,2.22198188,0.12238032,1.09313770,2.16206175,1.07961293
-3.67083542,5.53972397,0.00804567,2.21717922,0.12367528,1.09529286,2.16499861,1.06979714
-3.66483242,5.52637741,0.00805698,2.20943095,0.12482635,1.09781082,2.16622785,1.05865097
-3.65882941,5.50819811,0.00807154,2.19892204,0.12585277,1.10081793,2.16569996,1.04635828
-3.65282641,5.48551695,0.00809231,2.18576243,0.12676892,1.10439521,2.16328951,1.03306458
-3.64682341,5.45847291,0.00812170,2.16998572,0.12758334,1.10858140,2.15880532,1.01887488
-3.64082041,5.42702809,0.00816152,2.15155346,0.12829808,1.11337940,2.15200606,1.00385418
-3.63481741,5.39099672,0.00821289,2.13036515,0.12890862,1.11876585,2.14262044,0.98803083
-3.62881441,5.35008632,0.00827632,2.10627294,0.12940410,1.12470315,2.13037090,0.97140223
-3.62281141,5.30394810,0.00835167,2.07910028,0.12976806,1.13115304,2.11499921,0.95394257
-3.61680840,5.25223329,0.00843828,2.04866322,0.12997949,1.13809080,2.09629271,0.93561198
-3.61080540,5.19465156,0.00853505,2.01479311,0.13001433,1.14551899,2.07410928,0.91636663
-3.60480240,5.13102762,0.00864056,1.97735912,0.12984702,1.15347969,2.04839967,0.89616887
-3.59879940,5.06135191,0.00875325,1.93628933,0.12945234,1.16206405,2.01922560,0.87499700
-3.59279640,4.98582192,0.00887150,1.89158882,0.12880719,1.17141841,1.98677236,0.85285391
-3.58679340,4.90487087,0.00899380,1.84335391,0.12789231,1.18174602,1.95135485,0.82977395
-3.58079040,4.81918152,0.00911886,1.79178130,0.12669378,1.19330404,1.91341661,0.80582783
-3.57478739,4.72968358,0.00924571,1.73717173,0.12520428,1.20639533,1.87352133,0.78112504
-3.56878439,4.63753423,0.00937373,1.67992781,0.12342398,1.22135542,1.83233713,0.75581368
-3.56278139,4.54408251,0.00950271,1.62054607,0.12136096,1.23853473,1.79061426,0.73007774
-3.55677839,4.45081897,0.00963280,1.55960369,0.11903130,1.25827706,1.74915711,0.70413202
-3.55077539,4.35931351,0.00976451,1.49774055,0.11645862,1.28089528,1.70879187,0.67821495
-3.54477239,4.27114454,0.00989853,1.43563783,0.11367330,1.30664552,1.67033166,0.65257972
-3.53876938,4.18782379,0.01003573,1.37399403,0.11071125,1.33570146,1.63454074,0.62748441
-3.53276638,4.11072104,0.01017693,1.31350014,0.10761245,1.36813026,1.60209996,0.60318163
-3.52676338,4.04099351,0.01032277,1.25481508,0.10441928,1.40387188,1.57357527,0.57990824
-3.52076038,3.97952426,0.01047359,1.19854289,0.10117472,1.44272324,1.54939125,0.55787602
-3.51475738,3.92687378,0.01062925,1.14521306,0.09792055,1.48432878,1.52981126,0.53726356
-3.50875438,3.88324805,0.01078902,1.09526490,0.09469566,1.52817844,1.51492547,0.51821021
-3.50275138,3.84848577,0.01095148,1.04903697,0.09153458,1.57361375,1.50464791,0.50081227
-3.49674837,3.82206608,0.01111450,1.00676221,0.08846620,1.61984256,1.49872285,0.48512168
-3.49074537,3.80313736,0.01127516,0.96856887,0.08551297,1.66596212,1.49674070,0.47114757
-3.48474237,3.79056622,0.01142986,0.93448748,0.08269030,1.71098985,1.49816285,0.45886037
-3.47873937,3.78300476,0.01157433,0.90446327,0.08000654,1.75390088,1.50235466,0.44819851
-3.47273637,3.77897315,0.01170383,0.87837366,0.07746318,1.79367060,1.50862506,0.43907725
-3.46673337,3.77695359,0.01181325,0.85604978,0.07505557,1.82932049,1.51627121,0.43139934
-3.46073037,3.77549116,0.01189734,0.83730091,0.07277385,1.85996497,1.52462601,0.42506688
-3.45472736,3.77329637,0.01195094,0.82194079,0.07060415,1.88485703,1.53310632,0.41999380
-3.44872436,3.76934417,0.01196917,0.80981419,0.06853002,1.90343022,1.54125961,0.41611835
-3.44272136,3.76296437,0.01194767,0.80082255,0.06653389,1.91533476,1.54880652,0.41341481
-3.43671836,3.75391826,0.01188281,0.79494721,0.06459854,1.92046586,1.55567743,0.41190395
-3.43071536,3.74245745,0.01177188,0.79226910,0.06270852,1.91898239,1.56204073,0.41166150
-3.42471236,3.72936121,0.01161323,0.79298354,0.06085138,1.91131481,1.56832142,0.41282412
-3.41870935,3.71594976,0.01140637,0.79740941,0.05901871,1.89816156,1.57520851,0.41559253
-3.41270635,3.70407201,0.01115203,0.80599194,0.05720689,1.88047362,1.58365059,0.42023139
-3.40670335,3.69606743,0.01085218,0.81929848,0.05541756,1.85942782,1.59483899,0.42706587
-3.40070035,3.69470271,0.01050995,0.83800736,0.05365774,1.83638948,1.61017880,0.43647467
-3.39469735,3.70308525,0.01012956,0.86288978,0.05193968,1.81286609,1.63124837,0.44887985
-3.38869435,3.72455630,0.00971618,0.89478516,0.05028039,1.79045355,1.65974839,0.46473361
-3.38269135,3.76256763,0.00927577,0.93457075,0.04870095,1.77077735,1.69744203,0.48450230
-3.37668834,3.82054641,0.00881484,0.98312642,0.04722556,1.75543088,1.74608831,0.50864841
-3.37068534,3.90175333,0.00834027,1.04129589,0.04588047,1.74591349,1.80737087,0.53761103
-3.36468234,4.00913960,0.00785908,1.10984586,0.04469284,1.74357071,1.88282478,0.57178551
-3.35867934,4.14520857,0.00737820,1.18942460,0.04368949,1.74953914,1.97376414,0.61150318
-3.35267634,4.31188758,0.00690427,1.28052184,0.04289576,1.76469814,2.08121350,0.65701196
-3.34667334,4.51041552,0.00644344,1.38343156,0.04233440,1.78963039,2.20584580,0.70845866
-3.34067034,4.74125103,0.00600122,1.49821969,0.04202458,1.82459268,2.34792972,0.76587385
-3.33466733,5.00400555,0.00558235,1.62469803,0.04198111,1.86949842,2.50728897,0.82916003
-3.32866433,5.29740474,0.00519072,1.76240622,0.04221379,1.92391227,2.68327575,0.89808376
-3.32266133,5.61928071,0.00482927,1.91060270,0.04272703,1.98705745,2.87476021,0.97227239
-3.31665833,5.96659615,0.00450001,2.06826570,0.04351960,2.05783526,3.08013698,1.05121552
-3.31065533,6.33550063,0.00420402,2.23410469,0.04458465,2.13485630,3.29734959,1.13427167
-3.30465233,6.72141771,0.00394148,2.40658232,0.04590989,2.21648213,3.52393241,1.22067980
-3.29864932,7.11916017,0.00371177,2.58394655,0.04747794,2.30087597,3.75706939,1.30957568
-3.29264632,7.52306994,0.00351353,2.76427185,0.04926685,2.38606039,3.99366789,1.40001245
-3.28664332,7.92717736,0.00334479,2.94550830,0.05125064,2.46998007,4.23044511,1.49098474
-3.28064032,8.32537432,0.00320310,3.12553674,0.05340003,2.55056709,4.46402425,1.58145550
-3.27463732,8.71159451,0.00308561,3.30222783,0.05568313,2.62580647,4.69103648,1.67038436
-3.26863432,9.07999382,0.00298925,3.47350267,0.05806619,2.69379941,4.90822493,1.75675661
-3.26263132,9.42512388,0.00291082,3.63739260,0.06051432,2.75282197,5.11254629,1.83961145
-3.25662831,9.74209184,0.00284710,3.79209563,0.06299219,2.80137704,5.30126574,1.91806856
-3.25062531,10.02670019,0.00279498,3.93602714,0.06546466,2.83823770,5.47204121,1.99135166
-3.24462231,10.27556114,0.00275152,4.06786296,0.06789739,2.86248055,5.62299322,2.05880853
-3.23861931,10.48618163,0.00271402,4.18657308,0.07025740,2.87350791,5.75275746,2.11992640
-3.23261631,10.65701601,0.00268011,4.29144487,0.07251349,2.87105833,5.86051771,2.17434255
-3.22661331,10.78748527,0.00264772,4.38209520,0.07463671,2.85520536,5.94601813,2.22184966
-3.22061031,10.87796326,0.00261518,4.45847140,0.07660074,2.82634501,6.00955450,2.26239619
-3.21460730,10.92973176,0.00258117,4.52084167,0.07838225,2.78517271,6.05194534,2.29608193
-3.20860430,10.94490778,0.00254472,4.56977596,0.07996119,2.73265117,6.07448480,2.32314925
-3.20260130,10.92634770,0.00250519,4.60611875,0.08132118,2.66997081,6.07887992,2.34397094
-3.19659830,10.87753353,0.00246227,4.63095564,0.08244974,2.59850448,6.06717585,2.35903530
-3.19059530,10.80244744,0.00241589,4.64557574,0.08333864,2.51975880,6.04167286,2.36892942
-3.18459230,10.70544055,0.00236620,4.65143184,0.08398416,2.43532397,6.00483952,2.37432167
-3.17858929,10.59110207,0.00231352,4.65010045,0.08438740,2.34682417,5.95922614,2.37594409
-3.17258629,10.46413424,0.00225831,4.64324342,0.08455447,2.25587054,5.90738270,2.37457551
-3.16658329,10.32923758,0.00220111,4.63257261,0.08449672,2.16401817,5.85178467,2.37102596
-3.16058029,10.19101033,0.00214248,4.61981866,0.08423084,2.07272861,5.79476979,2.36612268
-3.15457729,10.05386420,0.00208300,4.60670456,0.08377894,1.98333880,5.73848793,2.36069803
-3.14857429,9.92195798,0.00202324,4.59492410,0.08316844,1.89703700,5.68486513,2.35557927
-3.14257129,9.79914879,0.00196371,4.58612501,0.08243187,1.81484607,5.63558241,2.35157992
-3.13656828,9.68896010,0.00190484,4.58189621,0.08160656,1.73761392,5.59206859,2.34949259
-3.13056528,9.59456441,0.00184704,4.58375818,0.08073411,1.66601061,5.55550579,2.35008273
-3.12456228,9.51877797,0.00179060,4.59315547,0.07985978,1.60053162,5.52684564,2.35408282
-3.11855928,9.46406450,0.00173579,4.61144999,0.07903159,1.54150624,5.50683351,2.36218661
-3.11255628,9.43254441,0.00168280,4.63991409,0.07829942,1.48911010,5.49603799,2.37504302
-3.10655328,9.42600651,0.00163178,4.67972222,0.07771387,1.44338077,5.49488260,2.39324918
-3.10055028,9.44591900,0.00158285,4.73194037,0.07732506,1.40423535,5.50367681,2.41734252
-3.09454727,9.49343759,0.00153611,4.79751273,0.07718133,1.37148900,5.52264377,2.44779180
-3.08854427,9.56940857,0.00149167,4.87724526,0.07732792,1.34487348,5.55194266,2.48498704
-3.08254127,9.67436606,0.00144963,4.97178627,0.07780562,1.32405488,5.59168402,2.52922864
-3.07653827,9.80852293,0.00141011,5.08160448,0.07864950,1.30865000,5.64193714,2.58071587
-3.07053527,9.97175591,0.00137326,5.20696528,0.07988774,1.29824078,5.70272939,2.63953533
-3.06453227,10.16358602,0.00133924,5.34790631,0.08154053,1.29238665,5.77403788,2.70564976
-3.05852926,10.38315613,0.00130821,5.50421349,0.08361925,1.29063455,5.85577458,2.77888794
-3.05252626,10.62920783,0.00128035,5.67539921,0.08612578,1.29252679,5.94776657,2.85893613
-3.04652326,10.90006020,0.00125585,5.86068384,0.08905213,1.29760676,6.04973334,2.94533184
-3.04052026,11.19359314,0.00123487,6.05898239,0.09238027,1.30542291,6.16126347,3.03746040
-3.03451726,11.50723792,0.00121753,6.26889742,0.09608237,1.31553124,6.28179297,3.13455486
-3.02851426,11.83797727,0.00120393,6.48871969,0.10012118,1.32749666,6.41058729,3.23569975
-3.02251126,12.18235725,0.00119411,6.71643716,0.10445083,1.34089365,6.54672911,3.33983880
-3.01650825,12.53651218,0.00118804,6.94975330,0.10901782,1.35530662,6.68911318,3.44578700
-3.01050525,12.89620371,0.00118561,7.18611462,0.11376230,1.37033015,6.83644912,3.55224680
-3.00450225,13.25687402,0.00118665,7.42274757,0.11861954,1.38556956,6.98727272,3.65782841
-2.99849925,13.61371286,0.00119090,7.65670386,0.12352153,1.40064187,7.13996525,3.76107383
-2.99249625,13.96173684,0.00119804,7.88491363,0.12839872,1.41517735,7.29278016,3.86048399
-2.98649325,14.29587928,0.00120767,8.10424468,0.13318183,1.42882172,7.44387580,3.95454859
-2.98049025,14.61108790,0.00121935,8.31156643,0.13780354,1.44123890,7.59135257,4.04177752
-2.97448724,14.90242736,0.00123259,8.50381641,0.14220025,1.45211429,7.73329250,4.12073325
-2.96848424,15.16518335,0.00124689,8.67806732,0.14631356,1.46115844,7.86779951,4.19006301
-2.96248124,15.39496455,0.00126174,8.83159240,0.15009167,1.46811086,7.99303823,4.24852977
-2.95647824,15.58779906,0.00127665,8.96192693,0.15349048,1.47274389,8.10726986,4.29504113
-2.95047524,15.74022179,0.00129117,9.06692377,0.15647446,1.47486621,8.20888362,4.32867493
-2.94447224,15.84934987,0.00130490,9.14480111,0.15901717,1.47432604,8.29642269,4.34870086
-2.93846923,15.91294324,0.00131751,9.19418078,0.16110152,1.47101356,8.36860430,4.35459724
-2.93246623,15.92944859,0.00132873,9.21411592,0.16271973,1.46486258,8.42433353,4.34606238
-2.92646323,15.89802507,0.00133839,9.20410708,0.16387289,1.45585115,8.46271127,4.32302003
-2.92046023,15.81855101,0.00134640,9.16410633,0.16457038,1.44400120,8.48303678,4.28561892
-2.91445723,15.69161181,0.00135276,9.09450951,0.16482890,1.42937694,8.48480561,4.23422613
-2.90845423,15.51846930,0.00135754,8.99613679,0.16467144,1.41208219,8.46770382,4.16941478
-2.90245123,15.30101425,0.00136087,8.87020264,0.16412600,1.39225656,8.43159950,4.09194637
-2.89644822,15.04170362,0.00136294,8.71827623,0.16322419,1.37007065,8.37653230,4.00274839
-2.89044522,14.74348507,0.00136397,8.54223386,0.16199987,1.34572034,8.30270199,3.90288815
-2.88444222,14.40971148,0.00136420,8.34420507,0.16048770,1.31942038,8.21045639,3.79354358
-2.87843922,14.04404842,0.00136385,8.12651455,0.15872182,1.29139757,8.10027931,3.67597225
-2.87243622,13.65037805,0.00136313,7.89162164,0.15673457,1.26188359,7.97277858,3.55147956
-2.86643322,13.23270239,0.00136219,7.64205967,0.15455546,1.23110796,7.82867440,3.42138721
-2.86043022,12.79504948,0.00136115,7.38037703,0.15221018,1.19929134,7.66878782,3.28700301
-2.85442721,12.34138525,0.00136003,7.10908192,0.14972001,1.16663934,7.49402950,3.14959308
-2.84842421,11.87553383,0.00135877,6.83059233,0.14710133,1.13333729,7.30538841,3.01035713
-2.84242121,11.40110883,0.00135726,6.54719287,0.14436543,1.09954616,7.10392072,2.87040764
-2.83641821,10.92145708,0.00135527,6.26099939,0.14151862,1.06539964,6.89073854,2.73075338
-2.83041521,10.43961650,0.00135251,5.97393216,0.13856254,1.03100284,6.66699898,2.59228764
-2.82441221,9.95828844,0.00134863,5.68769815,0.13549468,0.99643239,6.43389332,2.45578126
-2.81840920,9.47982475,0.00134321,5.40378227,0.13230921,0.96173806,6.19263683,2.32188032
-2.81240620,9.00622892,0.00133582,5.12344715,0.12899782,0.92694584,5.94445918,2.19110831
-2.80640320,8.53917002,0.00132600,4.84774097,0.12555079,0.89206215,5.69059589,2.06387221
-2.80040020,8.08000794,0.00131329,4.57751198,0.12195815,0.85707913,5.43228078,1.94047200
-2.79439720,7.62982741,0.00129730,4.31342868,0.11821073,0.82198059,5.17073958,1.82111277
-2.78839420,7.18947873,0.00127765,4.05600398,0.11430129,0.78674826,4.90718468,1.70591869
-2.78239120,6.75962207,0.00125406,3.80562187,0.11022552,0.75136811,4.64281075,1.59494801
-2.77638819,6.34077303,0.00122631,3.56256493,0.10598286,0.71583611,4.37879103,1.48820835
-2.77038519,5.93334656,0.00119432,3.32704116,0.10157719,0.68016346,4.11627398,1.38567141
-2.76438219,5.53769698,0.00115808,3.09920878,0.09701727,0.64438058,3.85637977,1.28728645
-2.75837919,5.15415214,0.00111772,2.87919775,0.09231694,0.60853999,3.60019635,1.19299216
-2.75237619,4.78304024,0.00107346,2.66712718,0.08749506,0.57271771,3.34877464,1.10272621
-2.74637319,4.42470830,0.00102564,2.46311812,0.08257525,0.53701316,3.10312272,1.01643254
-2.74037019,4.07953195,0.00097470,2.26730130,0.07758535,0.50154765,2.86419875,0.93406609
-2.73436718,3.74791685,0.00092114,2.07982017,0.07255670,0.46646155,2.63290273,0.85559505
-2.72836418,3.43029235,0.00086553,1.90082938,0.06752326,0.43191024,2.41006729,0.78100099
-2.72236118,3.12709861,0.00080850,1.73048946,0.06252064,0.39805928,2.19644782,0.71027693
-2.71635818,2.83876879,0.00075068,1.56895857,0.05758499,0.36507892,1.99271241,0.64342395
-2.71035518,2.56570797,0.00069272,1.41638209,0.05275198,0.33313838,1.79943217,0.58044670
-2.70435218,2.30827062,0.00063527,1.27288136,0.04805573,0.30240016,1.61707246,0.52134822
-2.69834917,2.06673848,0.00057892,1.13854215,0.04352792,0.27301479,1.44598570,0.46612472
-2.69234617,1.84130039,0.00052422,1.01340423,0.03919691,0.24511607,1.28640626,0.41476050
-2.68634317,1.63203556,0.00047168,0.89745237,0.03508712,0.21881736,1.13844784,0.36722358
-2.68034017,1.43890113,0.00042173,0.79060968,0.03121857,0.19420868,1.00210365,0.32346214
-2.67433717,1.26172502,0.00037474,0.69273354,0.02760652,0.17135508,0.87724948,0.28340213
-2.66833417,1.10020400,0.00033101,0.60361427,0.02426145,0.15029606,0.76364983,0.24694602
-2.66233117,0.95390736,0.00029077,0.52297672,0.02118911,0.13104615,0.66096655,0.21397273
-2.65632816,0.82228541,0.00025419,0.45048435,0.01839074,0.11359653,0.56877008,0.18433879
-2.65032516,0.70468248,0.00022139,0.38574563,0.01586353,0.09791753,0.48655254,0.15788041
-2.64432216,0.60035350,0.00019247,0.32832235,0.01360104,0.08396201,0.41374224,0.13441643
-2.63831916,0.50848317,0.00016749,0.27773913,0.01159389,0.07166929,0.34971910,0.11375193
-2.63231616,0.42820686,0.00014653,0.23349384,0.00983031,0.06096958,0.29383032,0.09568214
-2.62631316,0.35863216,0.00012968,0.19506828,0.00829692,0.05178872,0.24540580,0.07999668
-2.62031016,0.29886030,0.00011708,0.16193860,0.00697932,0.04405310,0.20377281,0.06648368
-2.61430715,0.24800657,0.00010891,0.13358518,0.00586279,0.03769457,0.16826949,0.05493371
-2.60830415,0.20521929,0.00010547,0.10950150,0.00493291,0.03265541,0.13825689,0.04514344
