energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.26263132,5.96666812,0.60698863,1.78050412,0.00077198,1.56215283,2.00644853,0.45606320,0.03210011,2.14029573
-3.25662831,5.92864188,0.60337590,1.75670402,0.00076197,1.56084207,1.99205449,0.45653024,0.03213784,2.12982487
-3.25062531,5.87052699,0.59732274,1.72351579,0.00074930,1.55824692,1.97880901,0.45601476,0.03207086,2.10988618
-3.24462231,5.79366067,0.58904690,1.68171931,0.00073457,1.55412573,1.96621515,0.45454185,0.03191351,2.08131211
-3.23861931,5.69971665,0.57880788,1.63226096,0.00071848,1.54824406,1.95376912,0.45214656,0.03168316,2.04509883
-3.23261631,5.59065052,0.56689804,1.57622354,0.00070177,1.54038209,1.94098041,0.44887190,0.03139988,2.00237262
-3.22661331,5.46863884,0.55363302,1.51479308,0.00068522,1.53034230,1.92739101,0.44476676,0.03108632,1.95435328
-3.22061031,5.33601559,0.53934168,1.44922389,0.00066964,1.51795704,1.91259327,0.43988396,0.03076737,1.90231644
-3.21460730,5.19520882,0.52435637,1.38080356,0.00065582,1.50309625,1.89624620,0.43427857,0.03047005,1.84755627
-3.20860430,5.04868068,0.50900366,1.31081938,0.00064454,1.48567474,1.87808976,0.42800652,0.03022320,1.79135038
-3.20260130,4.89887272,0.49359598,1.24052743,0.00063654,1.46565906,1.85795665,0.42112363,0.03005739,1.73492803
-3.19659830,4.74815827,0.47842449,1.17112527,0.00063253,1.44307331,1.83578114,0.41368493,0.03000468,1.67944278
-3.19059530,4.59880274,0.46375338,1.10372918,0.00063315,1.41800354,1.81160433,0.40574446,0.03009850,1.62595033
-3.18459230,4.45293208,0.44981557,1.03935609,0.00063898,1.39060023,1.78557541,0.39735521,0.03037342,1.57539192
-3.17858929,4.31250896,0.43681002,0.97891055,0.00065056,1.36107833,1.75794852,0.38856937,0.03086497,1.52858337
-3.17258629,4.17931587,0.42490047,0.92317643,0.00066837,1.32971469,1.72907486,0.37943859,0.03160930,1.48620944
-3.16658329,4.05494396,0.41421546,0.87281287,0.00069286,1.29684245,1.69939016,0.37001431,0.03264291,1.44882311
-3.16058029,3.94078612,0.40484952,0.82835410,0.00072446,1.26284248,1.66939753,0.36034797,0.03400208,1.41684902
-3.15457729,3.83803292,0.39686529,0.79021206,0.00076361,1.22813198,1.63964632,0.35049107,0.03572236,1.39059019
-3.14857429,3.74767013,0.39029628,0.75868132,0.00081074,1.19315056,1.61070761,0.34049512,0.03783784,1.37023710
-3.14257129,3.67047666,0.38515003,0.73394534,0.00086635,1.15834446,1.58314734,0.33041128,0.04038024,1.35587824
-3.13656828,3.60702223,0.38141148,0.71608333,0.00093102,1.12414943,1.55749839,0.32028988,0.04337799,1.34751113
-3.13056528,3.55766422,0.37904631,0.70507717,0.00100540,1.09097337,1.53423287,0.31017981,0.04685507,1.34505315
-3.12456228,3.52254389,0.37800407,0.70081784,0.00109026,1.05917943,1.51373607,0.30012775,0.05082984,1.34835132
-3.11855928,3.50158208,0.37822095,0.70311108,0.00118651,1.02907061,1.49628363,0.29017740,0.05531378,1.35719081
-3.11255628,3.49447518,0.37962210,0.71168210,0.00129519,1.00087680,1.48202310,0.28036870,0.06031021,1.37130161
-3.10655328,3.50069224,0.38212354,0.72617945,0.00141749,0.97474483,1.47096119,0.27073724,0.06581310,1.39036352
-3.10055028,3.51947412,0.38563349,0.74617821,0.00155472,0.95073243,1.46295746,0.26131372,0.07180593,1.41400935
-3.09454727,3.54983605,0.39005338,0.77118272,0.00170833,0.92880625,1.45772513,0.25212365,0.07826083,1.44182672
-3.08854427,3.59057426,0.39527841,0.80062949,0.00187985,0.90884426,1.45483914,0.24318725,0.08513782,1.47335884
-3.08254127,3.64027794,0.40119791,0.83389051,0.00207085,0.89064245,1.45375111,0.23451963,0.09238445,1.50810468
-3.07653827,3.69734694,0.40769563,0.87027756,0.00228289,0.87392543,1.45381085,0.22613115,0.09993580,1.54551939
-3.07053527,3.76001576,0.41464991,0.90904795,0.00251746,0.85836049,1.45429319,0.21802796,0.10771484,1.58501520
-3.06453227,3.82638372,0.42193418,0.94941198,0.00277589,0.84357433,1.45442893,0.21021274,0.11563324,1.62596368
-3.05852926,3.89445117,0.42941750,0.99054245,0.00305927,0.82917155,1.45343846,0.20268554,0.12359262,1.66769967
-3.05252626,3.96216082,0.43696565,1.03158625,0.00336832,0.81475406,1.45056624,0.19544467,0.13148627,1.70952726
-3.04652326,4.02744333,0.44444245,1.07167802,0.00370337,0.79994028,1.44511441,0.18848755,0.13920122,1.75072816
-3.04052026,4.08826556,0.45171156,1.10995565,0.00406417,0.78438314,1.43647396,0.18181161,0.14662069,1.79057230
-3.03451726,4.14268012,0.45863870,1.14557734,0.00444985,0.76778617,1.42415171,0.17541498,0.15362684,1.82833061
-3.02851426,4.18887414,0.46509415,1.17773953,0.00485883,0.74991663,1.40779189,0.16929709,0.16010370,1.86328958
-3.02251126,4.22521554,0.47095542,1.20569524,0.00528874,0.73061535,1.38719128,0.16345903,0.16594018,1.89476711
-3.01650825,4.25029476,0.47611009,1.22877207,0.00573639,0.70980268,1.36230715,0.15790381,0.17103312,1.92212889
-3.01050525,4.26296034,0.48045853,1.24638900,0.00619776,0.68748050,1.33325777,0.15263625,0.17529012,1.94480462
-3.00450225,4.26234662,0.48391633,1.25807139,0.00666797,0.66373025,1.30031552,0.14766282,0.17863221,1.96230309
-2.99849925,4.24789244,0.48641639,1.26346340,0.00714138,0.63870724,1.26389317,0.14299108,0.18099611,1.97422552
-2.99249625,4.21934981,0.48791037,1.26233716,0.00761164,0.61263167,1.22452405,0.13862913,0.18233606,1.98027612
-2.98649325,4.17678236,0.48836953,1.25459834,0.00807183,0.58577697,1.18283727,0.13458476,0.18262517,1.98026939
-2.98049025,4.12055329,0.48778473,1.24028766,0.00851460,0.55845603,1.13952928,0.13086457,0.18185607,1.97413367
-2.97448724,4.05130368,0.48616568,1.21957827,0.00893233,0.53100634,1.09533339,0.12747298,0.18004115,1.96191060
-2.96848424,3.96992193,0.48353936,1.19276904,0.00931738,0.50377456,1.05098852,0.12441132,0.17721199,1.94375045
-2.96248124,3.87750584,0.47994776,1.16027400,0.00966231,0.47710148,1.00720901,0.12167683,0.17341836,1.91990360
-2.95647824,3.77531908,0.47544506,1.12260832,0.00996006,0.45130808,0.96465659,0.11926194,0.16872657,1.89070849
-2.95047524,3.66474403,0.47009429,1.08037153,0.01020425,0.42668319,0.92391608,0.11715361,0.16321750,1.85657676
-2.94447224,3.54723326,0.46396387,1.03422853,0.01038934,0.40347352,0.88547547,0.11533293,0.15698406,1.81797634
-2.93846923,3.42426163,0.45712410,0.98488927,0.01051086,0.38187615,0.84971151,0.11377492,0.15012856,1.77541337
-2.93246623,3.29728143,0.44964387,0.93308794,0.01056557,0.36203392,0.81688095,0.11244878,0.14275980,1.72941403
-2.92646323,3.16768205,0.44158786,0.87956253,0.01055158,0.34403366,0.78711775,0.11131825,0.13499015,1.68050710
-2.92046023,3.03675619,0.43301426,0.82503539,0.01046842,0.32790730,0.76043605,0.11034241,0.12693270,1.62920826
-2.91445723,2.90567350,0.42397334,0.77019573,0.01031709,0.31363550,0.73673855,0.10947676,0.11869852,1.57600681
-2.90845423,2.77546255,0.41450687,0.71568441,0.01010001,0.30115364,0.71582954,0.10867454,0.11039421,1.52135547
-2.90245123,2.64700139,0.40464838,0.66208160,0.00982097,0.29035957,0.69743176,0.10788826,0.10211974,1.46566353
-2.89644822,2.52101652,0.39442435,0.60989755,0.00948499,0.28112281,0.68120615,0.10707144,0.09396667,1.40929360
-2.89044522,2.39808957,0.38385612,0.55956654,0.00909816,0.27329447,0.66677329,0.10618041,0.08601676,1.35256185
-2.88444222,2.27867074,0.37296251,0.51144406,0.00866747,0.26671750,0.65373542,0.10517607,0.07834102,1.29574138
-2.87843922,2.16309751,0.36176276,0.46580697,0.00820052,0.26123667,0.64169806,0.10402567,0.07099913,1.23906825
-2.87243622,2.05161718,0.35027983,0.42285626,0.00770537,0.25670776,0.63028997,0.10270433,0.06403930,1.18274964
-2.86643322,1.94441139,0.33854362,0.38272221,0.00719024,0.25300555,0.61918075,0.10119640,0.05749845,1.12697315
-2.86043022,1.84162099,0.32659392,0.34547129,0.00666328,0.25003023,0.60809517,0.09949642,0.05140270,1.07191673
-2.85442721,1.74336955,0.31448296,0.31111435,0.00613239,0.24771203,0.59682380,0.09760979,0.04576812,1.01775821
-2.84842421,1.64978407,0.30227721,0.27961565,0.00560499,0.24601370,0.58522945,0.09555297,0.04060167,0.96468388
-2.84242121,1.56101170,0.29005844,0.25090211,0.00508786,0.24493103,0.57324942,0.09335328,0.03590228,0.91289540
-2.83641821,1.47723159,0.27792381,0.22487255,0.00458702,0.24449123,0.56089353,0.09104824,0.03166201,0.86261461
-2.83041521,1.39866123,0.26598503,0.20140626,0.00410766,0.24474941,0.54823828,0.08868447,0.02786718,0.81408585
-2.82441221,1.32555734,0.25436659,0.18037082,0.00365403,0.24578336,0.53541764,0.08631624,0.02449959,0.76757574
-2.81840920,1.25821123,0.24320313,0.16162892,0.00322946,0.24768688,0.52261099,0.08400367,0.02153752,0.72337042
-2.81240620,1.19693934,0.23263605,0.14504389,0.00283638,0.25056205,0.51002909,0.08181066,0.01895683,0.68177040
-2.80640320,1.14206970,0.22280960,0.13048407,0.00247635,0.25451094,0.49789878,0.07980263,0.01673172,0.64308339
-2.80040020,1.09392524,0.21386657,0.11782587,0.00215009,0.25962693,0.48644734,0.07804418,0.01483560,0.60761557
-2.79439720,1.05280522,0.20594388,0.10695578,0.00185763,0.26598635,0.47588733,0.07659669,0.01324162,0.57566187
-2.78839420,1.01896592,0.19916832,0.09777123,0.00159837,0.27364065,0.46640264,0.07551609,0.01192321,0.54749575
-2.78239120,0.99260194,0.19365253,0.09018067,0.00137117,0.28260965,0.45813654,0.07485069,0.01085443,0.52335915
-2.77638819,0.97382912,0.18949166,0.08410288,0.00117448,0.29287595,0.45118223,0.07463931,0.01001023,0.50345325
-2.77038519,0.96267038,0.18676074,0.07946591,0.00100643,0.30438106,0.44557629,0.07490971,0.00936661,0.48793043
-2.76438219,0.95904521,0.18551305,0.07620559,0.00086491,0.31702324,0.44129536,0.07567736,0.00890073,0.47688811
-2.75837919,0.96276370,0.18577955,0.07426409,0.00074768,0.33065716,0.43825604,0.07694463,0.00859087,0.47036482
-2.75237619,0.97352555,0.18756954,0.07358847,0.00065241,0.34509551,0.43631800,0.07870042,0.00841649,0.46833872
-2.74637319,0.99092438,0.19087259,0.07412956,0.00057676,0.36011243,0.43529000,0.08092021,0.00835814,0.47072899
-2.74037019,1.01445751,0.19566173,0.07584121,0.00051845,0.37544863,0.43493847,0.08356658,0.00839740,0.47740019
-2.73436718,1.04354102,0.20189795,0.07867998,0.00047526,0.39081794,0.43499811,0.08659019,0.00851682,0.48816945
-2.72836418,1.07752976,0.20953586,0.08260549,0.00044507,0.40591517,0.43518404,0.08993111,0.00869991,0.50281669
-2.72236118,1.11574176,0.21853047,0.08758126,0.00042589,0.42042477,0.43520470,0.09352061,0.00893106,0.52109749
-2.71635818,1.15748645,0.22884481,0.09357623,0.00041585,0.43403013,0.43477502,0.09728324,0.00919558,0.54275844
-2.71035518,1.20209554,0.24045829,0.10056673,0.00041323,0.44642306,0.43362921,0.10113920,0.00947966,0.56755444
-2.70435218,1.24895577,0.25337543,0.10853889,0.00041646,0.45731308,0.43153251,0.10500691,0.00977048,0.59526755
-2.69834917,1.29754219,0.26763465,0.11749137,0.00042409,0.46643630,0.42829152,0.10880582,0.01005623,0.62572667
-2.69234617,1.34745073,0.28331681,0.12743812,0.00043482,0.47356346,0.42376269,0.11245916,0.01032618,0.65882727
-2.68634317,1.39842858,0.30055294,0.13841109,0.00044748,0.47850688,0.41785862,0.11589672,0.01057083,0.69455037
-2.68034017,1.45040106,0.31953083,0.15046248,0.00046105,0.48112620,0.41055215,0.11905757,0.01078197,0.73297981
-2.67433717,1.50349342,0.34049986,0.16366640,0.00047463,0.48133258,0.40187797,0.12189254,0.01095280,0.77431669
-2.66833417,1.55804622,0.36377375,0.17811961,0.00048744,0.47909142,0.39193205,0.12436635,0.01107802,0.81889009
-2.66233117,1.61462289,0.38973056,0.19394106,0.00049885,0.47442339,0.38086880,0.12645946,0.01115391,0.86716300
-2.65632816,1.67400846,0.41880969,0.21127003,0.00050836,0.46740395,0.36889647,0.12816941,0.01117838,0.91973248
-2.65032516,1.73719836,0.45150536,0.23026277,0.00051559,0.45816122,0.35627070,0.12951159,0.01115101,0.97732327
-2.64432216,1.80537687,0.48835645,0.25108733,0.00052030,0.44687246,0.34328698,0.13051948,0.01107305,1.04077429
-2.63831916,1.87988486,0.52993248,0.27391676,0.00052238,0.43375923,0.33027191,0.13124422,0.01094735,1.11101754
-2.63231616,1.96217707,0.57681582,0.29892071,0.00052183,0.41908145,0.31757396,0.13175354,0.01077831,1.18904949
-2.62631316,2.05376965,0.62958035,0.32625556,0.00051879,0.40313047,0.30555381,0.13213004,0.01057170,1.27589520
-2.62031016,2.15617905,0.68876700,0.35605339,0.00051350,0.38622151,0.29457462,0.13246886,0.01033457,1.37256579
-2.61430715,2.27085415,0.75485682,0.38841026,0.00050630,0.36868553,0.28499248,0.13287477,0.01007498,1.48001055
-2.60830415,2.39910352,0.82824241,0.42337430,0.00049763,0.35086092,0.27714723,0.13345875,0.00980179,1.59906494
-2.60230115,2.54202080,0.90919874,0.46093411,0.00048799,0.33308509,0.27135373,0.13433425,0.00952440,1.73039655
-2.59629815,2.70041077,0.99785470,0.50100822,0.00047797,0.31568628,0.26789384,0.13561307,0.00925246,1.87445102
-2.59029515,2.87471961,1.09416643,0.54343617,0.00046816,0.29897571,0.26700900,0.13740114,0.00899554,2.03140036
-2.58429215,3.06497242,1.19789403,0.58797191,0.00045920,0.28324032,0.26889371,0.13979435,0.00876291,2.20109620
-2.57828914,3.27072135,1.30858300,0.63428007,0.00045173,0.26873621,0.27368976,0.14287443,0.00856316,2.38303038
-2.57228614,3.49100726,1.42555147,0.68193559,0.00044636,0.25568298,0.28148137,0.14670520,0.00840395,2.57630542
-2.56628314,3.72433752,1.54788468,0.73042700,0.00044366,0.24425895,0.29229136,0.15132921,0.00829178,2.77961681
-2.56028014,3.96868204,1.67443730,0.77916366,0.00044415,0.23459759,0.30607828,0.15676502,0.00823172,2.99124898
-2.55427714,4.22148887,1.80384430,0.82748679,0.00044828,0.22678499,0.32273476,0.16300511,0.00822728,3.20908611
-2.54827414,4.47971990,1.93454074,0.87468416,0.00045640,0.22085853,0.34208708,0.17001463,0.00828022,3.43063847
-2.54227114,4.73990648,2.06478998,0.92000805,0.00046875,0.21680683,0.36389609,0.17773100,0.00839050,3.65308415
-2.53626813,4.99822359,2.19272011,0.96269589,0.00048546,0.21457082,0.38785960,0.18606445,0.00855625,3.87332548
-2.53026513,5.25058069,2.31636735,1.00199267,0.00050655,0.21404604,0.41361640,0.19489944,0.00877377,4.08805873
-2.52426213,5.49272619,2.43372521,1.03717448,0.00053192,0.21508605,0.44075178,0.20409708,0.00903767,4.29385482
-2.51825913,5.72036214,2.54279766,1.06757199,0.00056133,0.21750690,0.46880478,0.21349834,0.00934098,4.48724853
-2.51225613,5.92926489,2.64165432,1.09259299,0.00059445,0.22109251,0.49727705,0.22292810,0.00967536,4.66483285
-2.50625313,6.11540734,2.72848577,1.11174297,0.00063085,0.22560088,0.52564311,0.23219983,0.01003134,4.82335509
-2.50025013,6.27507810,2.80165651,1.12464284,0.00067002,0.23077096,0.55336203,0.24112083,0.01039863,4.95981113
-2.49424712,6.40499310,2.85975377,1.13104301,0.00071139,0.23633000,0.57989016,0.24949781,0.01076641,5.07153401
-2.48824412,6.50239531,2.90162994,1.13083326,0.00075437,0.24200109,0.60469455,0.25714270,0.01112371,5.15627367
-2.48224112,6.56513888,2.92643715,1.12404785,0.00079836,0.24751089,0.62726680,0.26387837,0.01145974,5.21226444
-2.47623812,6.59175451,2.93365249,1.11086594,0.00084281,0.25259712,0.64713681,0.26954414,0.01176426,5.23827810
-2.47023512,6.58149386,2.92309298,1.09160701,0.00088724,0.25701566,0.66388591,0.27400093,0.01202791,5.23366028
-2.46423212,6.53435146,2.89491985,1.06672184,0.00093131,0.26054711,0.67715907,0.27713573,0.01224253,5.19834910
-2.45822911,6.45106379,2.84963204,1.03677932,0.00097481,0.26300246,0.68667551,0.27886529,0.01240148,5.13287569
-2.45222611,6.33308595,2.78804943,1.00244971,0.00101776,0.26422786,0.69223743,0.27913890,0.01249980,5.03834674
-2.44622311,6.18254731,2.71128669,0.96448525,0.00106043,0.26410819,0.69373640,0.27794013,0.01253449,4.91641038
-2.44022011,6.00218836,2.62071892,0.92369878,0.00110335,0.26256945,0.69115718,0.27528743,0.01250457,4.76920685
-2.43421711,5.79528160,2.51794082,0.88094139,0.00114741,0.25957982,0.68457876,0.27123364,0.01241117,4.59930646
-2.42821411,5.56553990,2.40472095,0.83707997,0.00119383,0.25514942,0.67417258,0.26586433,0.01225751,4.40963749
-2.42221111,5.31701604,2.28295309,0.79297548,0.00124423,0.24932882,0.66019793,0.25929514,0.01204888,4.20340689
-2.41620810,5.05399735,2.15460666,0.74946279,0.00130062,0.24220633,0.64299473,0.25166816,0.01179245,3.98401711
-2.41020510,4.78089940,2.02167778,0.70733275,0.00136545,0.23390425,0.62297401,0.24314746,0.01149715,3.75498194
-2.40420210,4.50216231,1.88614294,0.66731702,0.00144158,0.22457427,0.60060635,0.23391411,0.01117340,3.51984445
-2.39819910,4.22215328,1.74991648,0.63007620,0.00153230,0.21439215,0.57640883,0.22416067,0.01083284,3.28209952
-2.39219610,3.94507796,1.61481317,0.59619140,0.00164130,0.20355192,0.55093099,0.21408552,0.01048806,3.04512319
-2.38619310,3.67490323,1.48251671,0.56615951,0.00177265,0.19225989,0.52474015,0.20388723,0.01015222,2.81211076
-2.38019010,3.41529296,1.35455455,0.54039212,0.00193075,0.18072855,0.49840690,0.19375908,0.00983878,2.58602458
-2.37418709,3.16955778,1.23227947,0.51921782,0.00212030,0.16917072,0.47249093,0.18388403,0.00956110,2.36955251
-2.36818409,2.94061922,1.11685752,0.50288786,0.00234622,0.15779405,0.44752784,0.17443026,0.00933211,2.16507707
-2.36218109,2.73098793,1.00926214,0.49158443,0.00261353,0.14679597,0.42401720,0.16554738,0.00916403,1.97465500
-2.35617809,2.54275500,0.91027385,0.48543130,0.00292730,0.13635936,0.40241221,0.15736348,0.00906802,1.80000668
-2.35017509,2.37759510,0.82048456,0.48450605,0.00329249,0.12664884,0.38311101,0.14998305,0.00905388,1.64251407
-2.34417209,2.23677944,0.74030595,0.48885319,0.00371385,0.11780790,0.36644986,0.14348568,0.00912987,1.50322619
-2.33816908,2.12119666,0.66998061,0.49849751,0.00419572,0.10995672,0.35269821,0.13792573,0.00930242,1.38287050
-2.33216608,2.03137910,0.60959542,0.51345671,0.00474187,0.10319072,0.34205549,0.13333269,0.00957596,1.28186874
-2.32616308,1.96753239,0.55909589,0.53375255,0.00535538,0.09757987,0.33464961,0.12971231,0.00995281,1.20035580
-2.32016008,1.92956592,0.51830106,0.55941985,0.00603834,0.09316855,0.33053700,0.12704829,0.01043304,1.13820029
-2.31415708,1.91712231,0.48691805,0.59051243,0.00679179,0.08997602,0.32970395,0.12530446,0.01101444,1.09502563
-2.30815408,1.92960412,0.46455588,0.62710550,0.00761542,0.08799732,0.33206924,0.12442732,0.01169251,1.07023078
-2.30215108,1.96619649,0.45073823,0.66929414,0.00850750,0.08720458,0.33748760,0.12434874,0.01246048,1.06301005
-2.29614807,2.02588492,0.44491482,0.71718738,0.00946464,0.08754867,0.34575424,0.12498886,0.01330943,1.07237149
-2.29014507,2.10746793,0.44647162,0.77089814,0.01048176,0.08896112,0.35660995,0.12625887,0.01422845,1.09715394
-2.28414207,2.20956474,0.45473974,0.83052905,0.01155194,0.09135625,0.36974693,0.12806375,0.01520481,1.13604288
-2.27813907,2.33061877,0.46900341,0.89615483,0.01266644,0.09463346,0.38481522,0.13030483,0.01622425,1.18758540
-2.27213607,2.46889813,0.48850720,0.96780192,0.01381470,0.09867970,0.40142966,0.13288214,0.01727127,1.25020497
-2.26613307,2.62249459,0.51246294,1.04542655,0.01498445,0.10337203,0.41917731,0.13569646,0.01832948,1.32221650
-2.26013007,2.78932301,0.54005658,1.12889231,0.01616184,0.10858032,0.43762543,0.13865117,0.01938199,1.40184250
-2.25412706,2.96712291,0.57045539,1.21794892,0.01733169,0.11416997,0.45632983,0.14165381,0.02041186,1.48723084
-2.24812406,3.15346447,0.60281577,1.31221350,0.01847773,0.12000470,0.47484359,0.14461737,0.02140246,1.57647472
-2.24212106,3.34576038,0.63629188,1.41115591,0.01958300,0.12594937,0.49272604,0.14746148,0.02233800,1.66763514
-2.23611806,3.54128527,0.67004518,1.51408965,0.02063020,0.13187270,0.50955186,0.15011324,0.02320389,1.75876605
-2.23011506,3.73720364,0.70325488,1.62016944,0.02160214,0.13765001,0.52492011,0.15250802,0.02398717,1.84794210
-2.22411206,3.93060684,0.73512924,1.72839629,0.02248217,0.14316568,0.53846302,0.15459010,0.02467689,1.93328862
-2.21810905,4.11855888,0.76491751,1.83763084,0.02325469,0.14831550,0.54985419,0.15631311,0.02526440,2.01301323
-2.21210605,4.29815040,0.79192210,1.94661471,0.02390557,0.15300868,0.55881614,0.15764048,0.02574358,2.08543831
-2.20610305,4.46655932,0.81551070,2.05399974,0.02442256,0.15716955,0.56512672,0.15854565,0.02611106,2.14903332
-2.20010005,4.62111601,0.83512785,2.15838398,0.02479571,0.16073876,0.56862431,0.15901227,0.02636623,2.20244575
-2.19409705,4.75937076,0.85030550,2.25835326,0.02501766,0.16367417,0.56921152,0.15903420,0.02651131,2.24452966
-2.18809405,4.87916022,0.86067204,2.35252648,0.02508387,0.16595106,0.56685714,0.15861537,0.02655119,2.27437032
-2.18209105,4.97867008,0.86595939,2.43960260,0.02499281,0.16756198,0.56159641,0.15776954,0.02649329,2.29130415
-2.17608804,5.05649067,0.86600776,2.51840707,0.02474596,0.16851601,0.55352937,0.15651979,0.02634728,2.29493259
-2.17008504,5.11166254,0.86076775,2.58793536,0.02434783,0.16883753,0.54281736,0.15489786,0.02612477,2.28512942
-2.16408204,5.14370950,0.85029961,2.64739139,0.02380576,0.16856464,0.52967783,0.15294335,0.02583892,2.26204081
-2.15807904,5.15265706,0.83476962,2.69621887,0.02312975,0.16774709,0.51437756,0.15070263,0.02550402,2.22607788
-2.15207604,5.13903481,0.81444356,2.73412374,0.02233212,0.16644406,0.49722452,0.14822766,0.02513507,2.17790197
-2.14607304,5.10386224,0.78967751,2.76108662,0.02142715,0.16472168,0.47855865,0.14557464,0.02474733,2.11840296
-2.14007004,5.04861807,0.76090636,2.77736438,0.02043064,0.16265053,0.45874197,0.14280254,0.02435586,2.04867138
-2.13406703,4.97519414,0.72863030,2.78348085,0.01935945,0.16030313,0.43814821,0.13997154,0.02397517,1.96996537
-2.12806403,4.88583560,0.69339988,2.78020680,0.01823103,0.15775157,0.41715241,0.13714151,0.02361881,1.88367369
-2.12206103,4.78306977,0.65580021,2.76853034,0.01706298,0.15506544,0.39612089,0.13437043,0.02329907,1.79127623
-2.11605803,4.66962661,0.61643485,2.74961895,0.01587253,0.15230993,0.37540178,0.13171296,0.02302677,1.69430343
-2.11005503,4.54835395,0.57591003,2.72477502,0.01467621,0.14954441,0.35531645,0.12921907,0.02281099,1.59429630
-2.10405203,4.42213110,0.53481968,2.69538685,0.01348943,0.14682135,0.33615217,0.12693286,0.02265899,1.49276822
-2.09804902,4.29378402,0.49373188,2.66287740,0.01232619,0.14418561,0.31815602,0.12489160,0.02257613,1.39117009
-2.09204602,4.16600549,0.45317709,2.62865289,0.01119888,0.14167418,0.30153034,0.12312495,0.02256584,1.29085977
-2.08604302,4.04128304,0.41363842,2.59405362,0.01011807,0.13931625,0.28642969,0.12165446,0.02262968,1.19307678
-2.08004002,3.92183712,0.37554438,2.56030880,0.00909245,0.13713360,0.27295939,0.12049332,0.02276737,1.09892277
-2.07403702,3.80957148,0.33926387,2.52849725,0.00812878,0.13514130,0.26117561,0.11964638,0.02297695,1.00934816
-2.06803402,3.70603691,0.30510372,2.49951527,0.00723197,0.13334850,0.25108685,0.11911037,0.02325487,0.92514486
-2.06203102,3.61240911,0.27330845,2.47405281,0.00640510,0.13175947,0.24265687,0.11887446,0.02359619,0.84694485
-2.05602801,3.52948064,0.24406211,2.45257844,0.00564962,0.13037462,0.23580864,0.11892091,0.02399470,0.77522420
-2.05002501,3.45766649,0.21749188,2.43533347,0.00496549,0.12919155,0.23042945,0.11922599,0.02444311,0.71031158
-2.04402201,3.39702220,0.19367312,2.42233499,0.00435135,0.12820605,0.22637670,0.11976109,0.02493323,0.65240066
-2.03801901,3.34727299,0.17263544,2.41338731,0.00380478,0.12741295,0.22348429,0.12049381,0.02545614,0.60156527
-2.03201601,3.30785211,0.15436935,2.40810107,0.00332244,0.12680689,0.22156943,0.12138925,0.02600236,0.55777631
-2.02601301,3.27794631,0.13883328,2.40591884,0.00290035,0.12638289,0.22043943,0.12241130,0.02656203,0.52091942
-2.02001001,3.25654620,0.12596028,2.40614604,0.00253402,0.12613669,0.21989854,0.12352386,0.02712504,0.49081251
-2.01400700,3.24249926,0.11566441,2.40798564,0.00221868,0.12606500,0.21975431,0.12469204,0.02768125,0.46722209
-2.00800400,3.23456309,0.10784631,2.41057523,0.00194939,0.12616547,0.21982357,0.12588320,0.02822058,0.44987790
-2.00200100,3.23145705,0.10239775,2.41302495,0.00172123,0.12643648,0.21993756,0.12706787,0.02873318,0.43848508
-1.99599800,3.23191008,0.09920524,2.41445468,0.00152936,0.12687680,0.21994630,0.12822042,0.02920959,0.43273359
-1.98999500,3.23470330,0.09815228,2.41402924,0.00136916,0.12748508,0.21972193,0.12931950,0.02964085,0.43230458
-1.98399200,3.23870590,0.09912057,2.41099025,0.00123627,0.12825915,0.21916095,0.13034821,0.03001858,0.43687379
-1.97798899,3.24290344,0.10199005,2.40468355,0.00112664,0.12919534,0.21818543,0.13129402,0.03033515,0.44611202
-1.97198599,3.24641800,0.10663802,2.39458143,0.00103656,0.13028761,0.21674307,0.13214835,0.03058375,0.45968315
-1.96598299,3.24851991,0.11293747,2.38029891,0.00096270,0.13152678,0.21480622,0.13290600,0.03075844,0.47724006
-1.95997999,3.24863150,0.12075483,2.36160372,0.00090209,0.13289968,0.21236998,0.13356428,0.03085421,0.49841915
-1.95397699,3.24632318,0.12994755,2.33841995,0.00085212,0.13438841,0.20944949,0.13412199,0.03086708,0.52283405
-1.94797399,3.24130304,0.14036158,2.31082538,0.00081053,0.13596981,0.20607657,0.13457835,0.03079407,0.55006941
-1.94197099,3.23340096,0.15182917,2.27904292,0.00077539,0.13761494,0.20229598,0.13493185,0.03063327,0.57967534
-1.93596798,3.22254875,0.16416726,2.24342680,0.00074508,0.13928895,0.19816141,0.13517921,0.03038382,0.61116336
-1.92996498,3.20875779,0.17717664,2.20444423,0.00071828,0.14095110,0.19373154,0.13531441,0.03004592,0.64400441
-1.92396198,3.19209583,0.19064201,2.16265355,0.00069391,0.14255515,0.18906629,0.13532799,0.02962083,0.67762944
-1.91795898,3.17266430,0.20433329,2.11867992,0.00067115,0.14405004,0.18422342,0.13520659,0.02911087,0.71143294
-1.91195598,3.15057781,0.21800798,2.07318969,0.00064939,0.14538088,0.17925585,0.13493283,0.02851942,0.74477965
-1.90595298,3.12594692,0.23141478,2.02686473,0.00062822,0.14649030,0.17420950,0.13448556,0.02785088,0.77701435
-1.89994997,3.09886526,0.24429819,1.98037782,0.00060740,0.14732001,0.16912200,0.13384044,0.02711070,0.80747455
