energy_ev,total_up,Cu_p_up,Cu_d_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up
-5.84992496,0.03522734,0.01317419,0.00751993,0.00057054,0.00000000,0.00051548,0.02298738
-5.84392196,0.02973217,0.01081896,0.00618356,0.00067009,0.00000000,0.00065760,0.01881502
-5.83791896,0.02540037,0.00886197,0.00508689,0.00080051,0.00000000,0.00084499,0.01535355
-5.83191596,0.02213715,0.00725815,0.00420406,0.00096574,0.00000000,0.00108821,0.01252028
-5.82591296,0.01986296,0.00596628,0.00351238,0.00117020,0.00000000,0.00139991,0.01024063
-5.81990995,0.01851493,0.00494961,0.00299265,0.00141868,0.00000000,0.00179506,0.00844905
-5.81390695,0.01804781,0.00417618,0.00262943,0.00171631,0.00000000,0.00229117,0.00708970
-5.80790395,0.01843436,0.00361914,0.00241124,0.00206841,0.00000000,0.00290848,0.00611689
-5.80190095,0.01966550,0.00325682,0.00233064,0.00248037,0.00000000,0.00367009,0.00549533
-5.79589795,0.02174998,0.00307278,0.00238441,0.00295744,0.00000000,0.00460205,0.00520026
-5.78989495,0.02471380,0.00305572,0.00257353,0.00350456,0.00000000,0.00573328,0.00521745
-5.78389195,0.02859930,0.00319943,0.00290325,0.00412616,0.00000000,0.00709554,0.00554314
-5.77788894,0.03346409,0.00350264,0.00338310,0.00482587,0.00000000,0.00872306,0.00618397
-5.77188594,0.03937963,0.00396884,0.00402689,0.00560628,0.00000000,0.01065220,0.00715677
-5.76588294,0.04642962,0.00460614,0.00485267,0.00646875,0.00000000,0.01292085,0.00848839
-5.75987994,0.05470819,0.00542703,0.00588263,0.00741310,0.00000000,0.01556769,0.01021543
-5.75387694,0.06431775,0.00644821,0.00714296,0.00843746,0.00000000,0.01863124,0.01238380
-5.74787394,0.07536669,0.00769030,0.00866367,0.00953806,0.00000000,0.02214877,0.01504827
-5.74187094,0.08796666,0.00917752,0.01047822,0.01070910,0.00000000,0.02615507,0.01827175
-5.73586793,0.10222974,0.01093731,0.01262312,0.01194272,0.00000000,0.03068099,0.02212436
-5.72986493,0.11826510,0.01299988,0.01513736,0.01322897,0.00000000,0.03575201,0.02668219
-5.72386193,0.13617551,0.01539753,0.01806163,0.01455592,0.00000000,0.04138669,0.03202581
-5.71785893,0.15605347,0.01816399,0.02143745,0.01590979,0.00000000,0.04759512,0.03823835
-5.71185593,0.17797707,0.02133349,0.02530600,0.01727521,0.00000000,0.05437745,0.04540316
-5.70585293,0.20200556,0.02493967,0.02970687,0.01863554,0.00000000,0.06172259,0.05360114
-5.69984992,0.22817486,0.02901439,0.03467652,0.01997323,0.00000000,0.06960711,0.06290765
-5.69384692,0.25649280,0.03358631,0.04024661,0.02127027,0.00000000,0.07799437,0.07338905
-5.68784392,0.28693448,0.03867933,0.04644223,0.02250867,0.00000000,0.08683408,0.08509894
-5.68184092,0.31943778,0.04431098,0.05327997,0.02367093,0.00000000,0.09606219,0.09807427
-5.67583792,0.35389917,0.05049063,0.06076597,0.02474052,0.00000000,0.10560132,0.11233135
-5.66983492,0.39017004,0.05721782,0.06889409,0.02570237,0.00000000,0.11536152,0.12786196
-5.66383192,0.42805383,0.06448053,0.07764408,0.02654325,0.00000000,0.12524167,0.14462975
-5.65782891,0.46730409,0.07225376,0.08698009,0.02725214,0.00000000,0.13513119,0.16256712
-5.65182591,0.50762381,0.08049818,0.09684946,0.02782048,0.00000000,0.14491234,0.18157276
-5.64582291,0.54866617,0.08915925,0.10718192,0.02824237,0.00000000,0.15446273,0.20151018
-5.63981991,0.59003693,0.09816670,0.11788933,0.02851463,0.00000000,0.16365824,0.22220716
-5.63381691,0.63129869,0.10743458,0.12886606,0.02863681,0.00000000,0.17237615,0.24345662
-5.62781391,0.67197700,0.11686182,0.13998998,0.02861105,0.00000000,0.18049827,0.26501878
-5.62181091,0.71156848,0.12633350,0.15112420,0.02844192,0.00000000,0.18791423,0.28662470
-5.61580790,0.74955072,0.13572273,0.16211948,0.02813610,0.00000000,0.19452450,0.30798139
-5.60980490,0.78539395,0.14489311,0.17281741,0.02770213,0.00000000,0.20024333,0.32877817
-5.60380190,0.81857417,0.15370192,0.18305410,0.02715004,0.00000000,0.20500127,0.34869431
-5.59779890,0.84858724,0.16200369,0.19266446,0.02649093,0.00000000,0.20874736,0.36740764
-5.59179590,0.87496366,0.16965419,0.20148685,0.02573668,0.00000000,0.21145076,0.38460381
-5.58579290,0.89728335,0.17651472,0.20936789,0.02489957,0.00000000,0.21310190,0.39998603
-5.57978989,0.91518986,0.18245641,0.21616733,0.02399195,0.00000000,0.21371300,0.41328458
-5.57378689,0.92840331,0.18736445,0.22176270,0.02302601,0.00000000,0.21331805,0.42426599
-5.56778389,0.93673164,0.19114200,0.22605353,0.02201353,0.00000000,0.21197209,0.43274121
-5.56178089,0.94007922,0.19371363,0.22896501,0.02096576,0.00000000,0.20974993,0.43857258
-5.55577789,0.93845269,0.19502809,0.23045078,0.01989324,0.00000000,0.20674432,0.44167908
-5.54977489,0.93196327,0.19506027,0.23049484,0.01880580,0.00000000,0.20306357,0.44203963
-5.54377189,0.92082557,0.19381231,0.22911235,0.01771250,0.00000000,0.19882868,0.43969434
-5.53776888,0.90535259,0.19131368,0.22634935,0.01662166,0.00000000,0.19417007,0.43474335
-5.53176588,0.88594706,0.18762029,0.22228132,0.01554087,0.00000000,0.18922407,0.42734363
-5.52576288,0.86308941,0.18281271,0.21701069,0.01447708,0.00000000,0.18412904,0.41770354
-5.51975988,0.83732276,0.17699341,0.21066338,0.01343663,0.00000000,0.17902150,0.40607556
-5.51375688,0.80923552,0.17028340,0.20338449,0.01242531,0.00000000,0.17403218,0.39274740
-5.50775388,0.77944233,0.16281813,0.19533342,0.01144847,0.00000000,0.16928217,0.37803202
-5.50175088,0.74856416,0.15474312,0.18667851,0.01051102,0.00000000,0.16487932,0.36225686
-5.49574787,0.71720842,0.14620934,0.17759159,0.00961757,0.00000000,0.16091500,0.34575291
-5.48974487,0.68594995,0.13736860,0.16824253,0.00877243,0.00000000,0.15746126,0.32884390
-5.48374187,0.65531377,0.12836917,0.15879414,0.00797974,0.00000000,0.15456866,0.31183634
-5.47773887,0.62576028,0.11935174,0.14939762,0.00724354,0.00000000,0.15226468,0.29501061
-5.47173587,0.59767352,0.11044601,0.14018860,0.00656785,0.00000000,0.15055295,0.27861350
-5.46573287,0.57135308,0.10176785,0.13128416,0.00595686,0.00000000,0.14941324,0.26285251
-5.45972986,0.54700977,0.09341727,0.12278063,0.00541508,0.00000000,0.14880234,0.24789208
-5.45372686,0.52476540,0.08547707,0.11475244,0.00494751,0.00000000,0.14865570,0.23385170
-5.44772386,0.50465628,0.07801241,0.10725194,0.00455990,0.00000000,0.14888990,0.22080602
-5.44172086,0.48664041,0.07107095,0.10031005,0.00425900,0.00000000,0.14940581,0.20878676
-5.43571786,0.47060779,0.06468383,0.09393780,0.00405289,0.00000000,0.15009239,0.19778622
-5.42971486,0.45639334,0.05886701,0.08812851,0.00395123,0.00000000,0.15083085,0.18776214
-5.42371186,0.44379163,0.05362326,0.08286049,0.00396566,0.00000000,0.15149923,0.17864353
-5.41770885,0.43257276,0.04894434,0.07810017,0.00411004,0.00000000,0.15197697,0.17033731
-5.41170585,0.42249853,0.04481336,0.07380532,0.00440079,0.00000000,0.15214950,0.16273510
-5.40570285,0.41333808,0.04120731,0.06992838,0.00485711,0.00000000,0.15191245,0.15572015
-5.39969985,0.40488242,0.03809936,0.06641964,0.00550115,0.00000000,0.15117549,0.14917386
-5.39369685,0.39695688,0.03546108,0.06323009,0.00635805,0.00000000,0.14986552,0.14298169
-5.38769385,0.38943127,0.03326440,0.06031396,0.00745593,0.00000000,0.14792909,0.13703827
-5.38169085,0.38222703,0.03148314,0.05763077,0.00882561,0.00000000,0.14533400,0.13125154
-5.37568784,0.37532126,0.03009424,0.05514680,0.01050022,0.00000000,0.14207008,0.12554571
-5.36968484,0.36874746,0.02907851,0.05283608,0.01251463,0.00000000,0.13814891,0.11986322
-5.36368184,0.36259298,0.02842101,0.05068078,0.01490457,0.00000000,0.13360284,0.11416548
-5.35767884,0.35699343,0.02811094,0.04867107,0.01770560,0.00000000,0.12848313,0.10843265
-5.35167584,0.35212420,0.02814124,0.04680460,0.02095185,0.00000000,0.12285744,0.10266249
-5.34567284,0.34818979,0.02850775,0.04508542,0.02467452,0.00000000,0.11680678,0.09686840
-5.33966983,0.34541124,0.02920823,0.04352272,0.02890024,0.00000000,0.11042212,0.09107695
-5.33366683,0.34401236,0.03024103,0.04212928,0.03364930,0.00000000,0.10380070,0.08532497
-5.32766383,0.34420546,0.03160372,0.04091978,0.03893379,0.00000000,0.09704242,0.07965640
-5.32166083,0.34617717,0.03329167,0.03990911,0.04475578,0.00000000,0.09024629,0.07411917
-5.31565783,0.35007505,0.03529663,0.03911069,0.05110559,0.00000000,0.08350714,0.06876213
-5.30965483,0.35599567,0.03760541,0.03853498,0.05796021,0.00000000,0.07691277,0.06363231
-5.30365183,0.36397458,0.04019882,0.03818812,0.06528209,0.00000000,0.07054157,0.05877248
-5.29764882,0.37397890,0.04305079,0.03807092,0.07301824,0.00000000,0.06446067,0.05421926
-5.29164582,0.38590268,0.04612788,0.03817815,0.08109987,0.00000000,0.05872470,0.05000167
-5.28564282,0.39956541,0.04938905,0.03849809,0.08944256,0.00000000,0.05337512,0.04614019
-5.27963982,0.41471388,0.05278590,0.03901258,0.09794704,0.00000000,0.04844012,0.04264641
-5.27363682,0.43102720,0.05626327,0.03969728,0.10650067,0.00000000,0.04393506,0.03952311
-5.26763382,0.44812505,0.05976025,0.04052242,0.11497951,0.00000000,0.03986327,0.03676482
-5.26163082,0.46557869,0.06321150,0.04145369,0.12325101,0.00000000,0.03621731,0.03435875
-5.25562781,0.48292450,0.06654896,0.04245358,0.13117735,0.00000000,0.03298046,0.03228605
-5.24962481,0.49967935,0.06970374,0.04348280,0.13861906,0.00000000,0.03012838,0.03052324
-5.24362181,0.51535731,0.07260825,0.04450192,0.14543913,0.00000000,0.02763090,0.02904390
-5.23761881,0.52948694,0.07519838,0.04547309,0.15150718,0.00000000,0.02545382,0.02782034
-5.23161581,0.54162847,0.07741569,0.04636177,0.15670361,0.00000000,0.02356061,0.02682533
-5.22561281,0.55139022,0.07920947,0.04713843,0.16092364,0.00000000,0.02191404,0.02603377
-5.21960980,0.55844339,0.08053869,0.04778015,0.16408085,0.00000000,0.02047762,0.02542420
-5.21360680,0.56253479,0.08137355,0.04827196,0.16611032,0.00000000,0.01921682,0.02498021
-5.20760380,0.56349686,0.08169676,0.04860807,0.16697091,0.00000000,0.01810010,0.02469159
-5.20160080,0.56125466,0.08150437,0.04879272,0.16664688,0.00000000,0.01709968,0.02455527
-5.19559780,0.55582949,0.08080617,0.04884082,0.16514853,0.00000000,0.01619209,0.02457598
-5.18959480,0.54733907,0.07962561,0.04877811,0.16251198,0.00000000,0.01535849,0.02476667
-5.18359180,0.53599433,0.07799923,0.04864117,0.15879801,0.00000000,0.01458478,0.02514863
-5.17758879,0.52209302,0.07597575,0.04847689,0.15409007,0.00000000,0.01386157,0.02575128
-5.17158579,0.50601039,0.07361464,0.04834178,0.14849155,0.00000000,0.01318398,0.02661175
-5.16558279,0.48818757,0.07098449,0.04830084,0.14212242,0.00000000,0.01255128,0.02777417
-5.15957979,0.46911792,0.06816104,0.04842626,0.13511540,0.00000000,0.01196654,0.02928864
-5.15357679,0.44933217,0.06522509,0.04879582,0.12761190,0.00000000,0.01143609,0.03121008
-5.14757379,0.42938287,0.06226036,0.04949112,0.11975780,0.00000000,0.01096904,0.03359674
-5.14157079,0.40982876,0.05935126,0.05059572,0.11169936,0.00000000,0.01057675,0.03650867
-5.13556778,0.39121958,0.05658085,0.05219311,0.10357931,0.00000000,0.01027233,0.04000594
-5.12956478,0.37408194,0.05402890,0.05436473,0.09553337,0.00000000,0.01007007,0.04414680
-5.12356178,0.35890661,0.05177016,0.05718797,0.08768724,0.00000000,0.00998498,0.04898584
-5.11755878,0.34613747,0.04987293,0.06073422,0.08015416,0.00000000,0.01003235,0.05457214
-5.11155578,0.33616258,0.04839789,0.06506708,0.07303306,0.00000000,0.01022727,0.06094740
-5.10555278,0.32930718,0.04739717,0.07024073,0.06640738,0.00000000,0.01058423,0.06814437
-5.09954977,0.32582897,0.04691382,0.07629843,0.06034449,0.00000000,0.01111678,0.07618531
-5.09354677,0.32591538,0.04698152,0.08327131,0.05489559,0.00000000,0.01183707,0.08508075
-5.08754377,0.32968279,0.04762449,0.09117736,0.05009621,0.00000000,0.01275558,0.09482855
-5.08154077,0.33717752,0.04885770,0.10002072,0.04596701,0.00000000,0.01388075,0.10541327
-5.07553777,0.34837832,0.05068721,0.10979115,0.04251499,0.00000000,0.01521862,0.11680585
-5.06953477,0.36320013,0.05311069,0.12046388,0.03973485,0.00000000,0.01677258,0.12896370
-5.06353177,0.38149880,0.05611802,0.13199960,0.03761050,0.00000000,0.01854304,0.14183113
-5.05752876,0.40307657,0.05969191,0.14434473,0.03611662,0.00000000,0.02052719,0.15534003
-5.05152576,0.42768804,0.06380858,0.15743192,0.03522023,0.00000000,0.02271880,0.16941096
-5.04552276,0.45504630,0.06843841,0.17118070,0.03488216,0.00000000,0.02510806,0.18395436
-5.03951976,0.48482923,0.07354653,0.18549833,0.03505839,0.00000000,0.02768152,0.19887203
-5.03351676,0.51668570,0.07909336,0.20028075,0.03570132,0.00000000,0.03042208,0.21405864
-5.02751376,0.55024149,0.08503511,0.21541372,0.03676084,0.00000000,0.03330915,0.22940333
-5.02151076,0.58510513,0.09132410,0.23077404,0.03818532,0.00000000,0.03631887,0.24479132
-5.01550775,0.62087337,0.09790919,0.24623088,0.03992241,0.00000000,0.03942447,0.26010543
-5.00950475,0.65713643,0.10473600,0.26164728,0.04191981,0.00000000,0.04259677,0.27522749
-5.00350175,0.69348317,0.11174724,0.27688174,0.04412593,0.00000000,0.04580482,0.29003974
-4.99749875,0.72950610,0.11888296,0.29179003,0.04649046,0.00000000,0.04901660,0.30442606
-4.99149575,0.76480638,0.12608096,0.30622717,0.04896502,0.00000000,0.05219985,0.31827316
-4.98549275,0.79899905,0.13327719,0.32004956,0.05150368,0.00000000,0.05532302,0.33147177
-4.97948974,0.83171827,0.14040634,0.33311745,0.05406354,0.00000000,0.05835612,0.34391779
-4.97348674,0.86262295,0.14740254,0.34529754,0.05660532,0.00000000,0.06127174,0.35551359
-4.96748374,0.89140245,0.15420033,0.35646580,0.05909390,0.00000000,0.06404593,0.36616934
-4.96148074,0.91778262,0.16073569,0.36651049,0.06149898,0.00000000,0.06665897,0.37580454
-4.95547774,0.94153179,0.16694736,0.37533522,0.06379553,0.00000000,0.06909613,0.38434970
-4.94947474,0.96246671,0.17277827,0.38286208,0.06596438,0.00000000,0.07134817,0.39174809
-4.94347174,0.98045815,0.17817712,0.38903455,0.06799265,0.00000000,0.07341169,0.39795765
-4.93746873,0.99543589,0.18310001,0.39382025,0.06987409,0.00000000,0.07528920,0.40295284
-4.93146573,1.00739277,0.18751210,0.39721318,0.07160932,0.00000000,0.07698904,0.40672635
-4.92546273,1.01638748,0.19138914,0.39923541,0.07320597,0.00000000,0.07852494,0.40929068
-4.91945973,1.02254573,0.19471893,0.39993810,0.07467858,0.00000000,0.07991543,0.41067920
-4.91345673,1.02605961,0.19750238,0.39940149,0.07604842,0.00000000,0.08118296,0.41094672
-4.90745373,1.02718472,0.19975436,0.39773408,0.07734300,0.00000000,0.08235284,0.41016943
-4.90145073,1.02623516,0.20150405,0.39507059,0.07859559,0.00000000,0.08345204,0.40844392
-4.89544772,1.02357608,0.20279482,0.39156899,0.07984432,0.00000000,0.08450783,0.40588545
-4.88944472,1.01961404,0.20368358,0.38740636,0.08113136,0.00000000,0.08554644,0.40262530
-4.88344172,1.01478539,0.20423956,0.38277392,0.08250176,0.00000000,0.08659167,0.39880716
-4.87743872,1.00954283,0.20454260,0.37787113,0.08400225,0.00000000,0.08766360,0.39458285
-4.87143572,1.00434076,0.20468091,0.37289939,0.08567996,0.00000000,0.08877745,0.39010732
-4.86543272,0.99961989,0.20474839,0.36805518,0.08758101,0.00000000,0.08994263,0.38553319
-4.85942971,0.99579179,0.20484163,0.36352334,0.08974914,0.00000000,0.09116203,0.38100518
-4.85342671,0.99322392,0.20505670,0.35947043,0.09222427,0.00000000,0.09243161,0.37665449
-4.84742371,0.99222598,0.20548580,0.35603880,0.09504116,0.00000000,0.09374033,0.37259362
-4.84142071,0.99303805,0.20621401,0.35334132,0.09822815,0.00000000,0.09507037,0.36891177
-4.83541771,0.99582118,0.20731618,0.35145727,0.10180593,0.00000000,0.09639770,0.36567121
-4.82941471,1.00065094,0.20885416,0.35042953,0.10578661,0.00000000,0.09769297,0.36290473
-4.82341171,1.00751409,0.21087448,0.35026315,0.11017279,0.00000000,0.09892266,0.36061437
-4.81740870,1.01630882,0.21340650,0.35092541,0.11495704,0.00000000,0.10005043,0.35877159
-4.81140570,1.02684823,0.21646130,0.35234739,0.12012143,0.00000000,0.10103865,0.35731882
-4.80540270,1.03886735,0.22003108,0.35442697,0.12563748,0.00000000,0.10185008,0.35617235
-4.79939970,1.05203293,0.22408933,0.35703311,0.13146626,0.00000000,0.10244940,0.35522656
-4.79339670,1.06595594,0.22859164,0.36001115,0.13755894,0.00000000,0.10280489,0.35435899
-4.78739370,1.08020603,0.23347708,0.36318904,0.14385743,0.00000000,0.10288979,0.35343640
-4.78139070,1.09432736,0.23867023,0.36638401,0.15029552,0.00000000,0.10268359,0.35232113
-4.77538769,1.10785511,0.24408354,0.36940956,0.15680013,0.00000000,0.10217298,0.35087769
-4.76938469,1.12033200,0.24962016,0.37208229,0.16329292,0.00000000,0.10135253,0.34897918
-4.76338169,1.13132409,0.25517692,0.37422851,0.16969206,0.00000000,0.10022511,0.34651314
-4.75737869,1.14043528,0.26064749,0.37569008,0.17591419,0.00000000,0.09880183,0.34338677
-4.75137569,1.14732000,0.26592551,0.37632954,0.18187645,0.00000000,0.09710181,0.33953097
-4.74537269,1.15169351,0.27090760,0.37603417,0.18749863,0.00000000,0.09515157,0.33490332
-4.73936968,1.15333976,0.27549619,0.37471897,0.19270522,0.00000000,0.09298411,0.32948972
-4.73336668,1.15211629,0.27960196,0.37232843,0.19742741,0.00000000,0.09063788,0.32330473
-4.72736368,1.14795645,0.28314605,0.36883719,0.20160487,0.00000000,0.08815547,0.31639060
-4.72136068,1.14086878,0.28606167,0.36424956,0.20518735,0.00000000,0.08558224,0.30881510
-4.71535768,1.13093382,0.28829535,0.35859807,0.20813587,0.00000000,0.08296491,0.30066839
-4.70935468,1.11829866,0.28980770,0.35194112,0.21042367,0.00000000,0.08035008,0.29205896
-4.70335168,1.10316954,0.29057371,0.34435999,0.21203666,0.00000000,0.07778291,0.28310909
-4.69734867,1.08580297,0.29058254,0.33595533,0.21297353,0.00000000,0.07530581,0.27394986
-4.69134567,1.06649584,0.28983704,0.32684335,0.21324543,0.00000000,0.07295730,0.26471620
-4.68534267,1.04557492,0.28835283,0.31715188,0.21287528,0.00000000,0.07077106,0.25554201
-4.67933967,1.02338632,0.28615713,0.30701646,0.21189668,0.00000000,0.06877515,0.24655571
-4.67333667,1.00028526,0.28328747,0.29657672,0.21035266,0.00000000,0.06699141,0.23787633
-4.66733367,0.97662662,0.27979017,0.28597300,0.20829409,0.00000000,0.06543512,0.22961036
-4.66133067,0.95275646,0.27571891,0.27534338,0.20577806,0.00000000,0.06411483,0.22184936
-4.65532766,0.92900491,0.27113323,0.26482130,0.20286615,0.00000000,0.06303241,0.21466841
-4.64932466,0.90568044,0.26609713,0.25453351,0.19962278,0.00000000,0.06218330,0.20812545
-4.64332166,0.88306570,0.26067789,0.24459865,0.19611360,0.00000000,0.06155689,0.20226141
-4.63731866,0.86141470,0.25494492,0.23512617,0.19240410,0.00000000,0.06113712,0.19710097
-4.63131566,0.84095149,0.24896888,0.22621569,0.18855837,0.00000000,0.06090319,0.19265399
-4.62531266,0.82186989,0.24282087,0.21795664,0.18463809,0.00000000,0.06083036,0.18891731
-4.61930965,0.80433416,0.23657181,0.21042810,0.18070171,0.00000000,0.06089088,0.18587687
-4.61330665,0.78848033,0.23029189,0.20369876,0.17680386,0.00000000,0.06105493,0.18350990
-4.60730365,0.77441777,0.22405002,0.19782691,0.17299492,0.00000000,0.06129163,0.18178710
-4.60130065,0.76223090,0.21791338,0.19286034,0.16932068,0.00000000,0.06157003,0.18067463
-4.59529765,0.75198061,0.21194676,0.18883622,0.16582210,0.00000000,0.06186008,0.18013586
-4.58929465,0.74370532,0.20621196,0.18578069,0.16253516,0.00000000,0.06213354,0.18013268
-4.58329165,0.73742145,0.20076698,0.18370844,0.15949063,0.00000000,0.06236478,0.18062649
-4.57728864,0.73312335,0.19566513,0.18262209,0.15671384,0.00000000,0.06253159,0.18157872
-4.57128564,0.73078272,0.19095400,0.18251144,0.15422447,0.00000000,0.06261569,0.18295098
-4.56528264,0.73034756,0.18667441,0.18335284,0.15203625,0.00000000,0.06260333,0.18470492
-4.55927964,0.73174104,0.18285922,0.18510850,0.15015667,0.00000000,0.06248554,0.18680174
-4.55327664,0.73486034,0.17953235,0.18772608,0.14858670,0.00000000,0.06225843,0.18920172
-4.54727364,0.73957594,0.17670772,0.19113852,0.14732061,0.00000000,0.06192322,0.19186361
-4.54127064,0.74573152,0.17438857,0.19526433,0.14634586,0.00000000,0.06148623,0.19474409
-4.53526763,0.75314483,0.17256690,0.20000827,0.14564314,0.00000000,0.06095869,0.19779754
-4.52926463,0.76160968,0.17122330,0.20526266,0.14518664,0.00000000,0.06035648,0.20097595
-4.52326163,0.77089924,0.17032720,0.21090923,0.14494451,0.00000000,0.05969980,0.20422923
-4.51725863,0.78077067,0.16983744,0.21682157,0.14487955,0.00000000,0.05901268,0.20750590
-4.51125563,0.79097100,0.16970328,0.22286809,0.14495011,0.00000000,0.05832250,0.21075405
-4.50525263,0.80124408,0.16986583,0.22891546,0.14511129,0.00000000,0.05765938,0.21392278
-4.49924962,0.81133843,0.17025975,0.23483239,0.14531613,0.00000000,0.05705561,0.21696373
-4.49324662,0.82101542,0.17081523,0.24049361,0.14551708,0.00000000,0.05654498,0.21983290
-4.48724362,0.83005764,0.17146015,0.24578390,0.14566740,0.00000000,0.05616206,0.22249250
-4.48124062,0.83827683,0.17212231,0.25060198,0.14572259,0.00000000,0.05594156,0.22491275
-4.47523762,0.84552098,0.17273165,0.25486409,0.14564171,0.00000000,0.05591757,0.22707348
-4.46923462,0.85168030,0.17322229,0.25850707,0.14538855,0.00000000,0.05612290,0.22896555
-4.46323162,0.85669164,0.17353443,0.26149097,0.14493257,0.00000000,0.05658843,0.23059175
-4.45722861,0.86054119,0.17361593,0.26380074,0.14424965,0.00000000,0.05734243,0.23196745
-4.45122561,0.86326531,0.17342356,0.26544736,0.14332252,0.00000000,0.05841001,0.23312063
-4.44522261,0.86494957,0.17292393,0.26646797,0.14214097,0.00000000,0.05981268,0.23409154
-4.43921961,0.86572597,0.17209401,0.26692536,0.14070176,0.00000000,0.06156790,0.23493184
-4.43321661,0.86576868,0.17092131,0.26690665,0.13900837,0.00000000,0.06368882,0.23570337
-4.42721361,0.86528858,0.16940382,0.26652124,0.13707052,0.00000000,0.06618415,0.23647661
-4.42121061,0.86452679,0.16754959,0.26589833,0.13490360,0.00000000,0.06905811,0.23732881
-4.41520760,0.86374775,0.16537617,0.26518387,0.13252800,0.00000000,0.07231052,0.23834207
-4.40920460,0.86323207,0.16290987,0.26453730,0.12996838,0.00000000,0.07593704,0.23960128
-4.40320160,0.86326949,0.16018494,0.26412794,0.12725302,0.00000000,0.07992948,0.24119209
-4.39719860,0.86415220,0.15724271,0.26413145,0.12441316,0.00000000,0.08427618,0.24319895
-4.39119560,0.86616866,0.15413074,0.26472608,0.12148243,0.00000000,0.08896242,0.24570325
-4.38519260,0.86959807,0.15090195,0.26608913,0.11849632,0.00000000,0.09397086,0.24878160
-4.37918959,0.87470546,0.14761382,0.26839334,0.11549185,0.00000000,0.09928193,0.25250426
-4.37318659,0.88173731,0.14432767,0.27180352,0.11250711,0.00000000,0.10487410,0.25693364
-4.36718359,0.89091766,0.14110788,0.27647318,0.10958110,0.00000000,0.11072409,0.26212294
-4.36118059,0.90244448,0.13802124,0.28254134,0.10675340,0.00000000,0.11680689,0.26811476
-4.35517759,0.91648633,0.13513626,0.29012950,0.10406399,0.00000000,0.12309572,0.27493984
-4.34917459,0.93317905,0.13252247,0.29933867,0.10155308,0.00000000,0.12956171,0.28261573
-4.34317159,0.95262255,0.13024974,0.31024665,0.09926085,0.00000000,0.13617357,0.29114551
-4.33716858,0.97487774,0.12838758,0.32290561,0.09722731,0.00000000,0.14289709,0.30051653
-4.33116558,0.99996358,0.12700441,0.33733989,0.09549207,0.00000000,0.14969465,0.31069926
-4.32516258,1.02785475,0.12616688,0.35354438,0.09409425,0.00000000,0.15652471,0.32164635
-4.31915958,1.05847978,0.12593915,0.37148339,0.09307225,0.00000000,0.16334147,0.33329191
-4.31315658,1.09172041,0.12638227,0.39109028,0.09246382,0.00000000,0.17009460,0.34555122
-4.30715358,1.12741208,0.12755361,0.41226790,0.09230597,0.00000000,0.17672932,0.35832094
