energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.86193097,2.17029217,0.03909767,0.11262965,0.01297547,0.00000000,0.96213344,1.10048264,0.01748450,0.83812979
-5.85592796,2.09447066,0.03893380,0.10931583,0.01264187,0.00000000,0.92112069,1.05165778,0.01739376,0.81336083
-5.84992496,2.01376230,0.03853538,0.10560048,0.01227513,0.00000000,0.87829381,1.00102680,0.01724005,0.78630309
-5.84392196,1.92942744,0.03791807,0.10153615,0.01188125,0.00000000,0.83411479,0.94932283,0.01703242,0.75739487
-5.83791896,1.84280382,0.03710275,0.09718387,0.01146704,0.00000000,0.78906892,0.89728891,0.01678168,0.72711815
-5.83191596,1.75527700,0.03611479,0.09261191,0.01103989,0.00000000,0.74365839,0.84566143,0.01650017,0.69598794
-5.82591296,1.66824905,0.03498320,0.08789417,0.01060768,0.00000000,0.69839484,0.79515413,0.01620129,0.66454024
-5.81990995,1.58310645,0.03373955,0.08310851,0.01017851,0.00000000,0.65379116,0.74644303,0.01589913,0.63331912
-5.81390695,1.50118830,0.03241698,0.07833489,0.00976049,0.00000000,0.61035287,0.70015274,0.01560801,0.60286339
-5.80790395,1.42375608,0.03104901,0.07365357,0.00936154,0.00000000,0.56856932,0.65684463,0.01534200,0.57369327
-5.80190095,1.35196574,0.02966851,0.06914327,0.00898914,0.00000000,0.52890529,0.61700699,0.01511442,0.54629775
-5.79589795,1.28684341,0.02830664,0.06487953,0.00865017,0.00000000,0.49179315,0.58104754,0.01493746,0.52112303
-5.78989495,1.22926533,0.02699191,0.06093318,0.00835067,0.00000000,0.45762604,0.54928836,0.01482177,0.49856245
-5.78389195,1.17994274,0.02574938,0.05736909,0.00809575,0.00000000,0.42675238,0.52196338,0.01477610,0.47894838
-5.77788894,1.13941211,0.02460004,0.05424514,0.00788943,0.00000000,0.39947173,0.49921829,0.01480709,0.46254618
-5.77188594,1.10803090,0.02356034,0.05161150,0.00773462,0.00000000,0.37603236,0.48111294,0.01491905,0.44955061
-5.76588294,1.08597886,0.02264188,0.04951021,0.00763306,0.00000000,0.35663033,0.46762581,0.01511390,0.44008442
-5.75987994,1.07326446,0.02185136,0.04797494,0.00758534,0.00000000,0.34141014,0.45866055,0.01539117,0.43419944
-5.75387694,1.06973598,0.02119070,0.04703107,0.00759099,0.00000000,0.33046667,0.45405403,0.01574806,0.43187960
-5.74787394,1.07509669,0.02065722,0.04669597,0.00764850,0.00000000,0.32384827,0.45358574,0.01617963,0.43304595
-5.74187094,1.08892305,0.02024416,0.04697936,0.00775554,0.00000000,0.32156062,0.45698804,0.01667902,0.43756310
-5.73586793,1.11068516,0.01994115,0.04788388,0.00790898,0.00000000,0.32357112,0.46395680,0.01723773,0.44524689
-5.72986493,1.13976841,0.01973489,0.04940558,0.00810514,0.00000000,0.32981327,0.47416216,0.01784594,0.45587270
-5.72386193,1.17549521,0.01960987,0.05153453,0.00833990,0.00000000,0.34019098,0.48725892,0.01849287,0.46918404
-5.71785893,1.21714604,0.01954908,0.05425531,0.00860884,0.00000000,0.35458221,0.50289610,0.01916711,0.48490112
-5.71185593,1.26397876,0.01953482,0.05754745,0.00890737,0.00000000,0.37284191,0.52072553,0.01985700,0.50272876
-5.70585293,1.31524546,0.01954945,0.06138574,0.00923090,0.00000000,0.39480386,0.54040904,0.02055092,0.52236361
-5.69984992,1.37020646,0.01957602,0.06574044,0.00957486,0.00000000,0.42028148,0.56162409,0.02123759,0.54350025
-5.69384692,1.42814071,0.01959900,0.07057734,0.00993481,0.00000000,0.44906747,0.58406774,0.02190631,0.56583602
-5.68784392,1.48835284,0.01960474,0.07585770,0.01030649,0.00000000,0.48093233,0.60745882,0.02254717,0.58907459
-5.68184092,1.55017651,0.01958195,0.08153810,0.01068579,0.00000000,0.51562203,0.63153846,0.02315119,0.61292815
-5.67583792,1.61297461,0.01952201,0.08757022,0.01106878,0.00000000,0.55285494,0.65606895,0.02371039,0.63711838
-5.66983492,1.67613651,0.01941919,0.09390058,0.01145165,0.00000000,0.59231844,0.68083129,0.02421783,0.66137641
-5.66383192,1.73907315,0.01927071,0.10047034,0.01183070,0.00000000,0.63366558,0.70562148,0.02466763,0.68544191
-5.65782891,1.80121061,0.01907670,0.10721512,0.01220227,0.00000000,0.67651208,0.73024613,0.02505490,0.70906157
-5.65182591,1.86198292,0.01884005,0.11406499,0.01256271,0.00000000,0.72043438,0.75451755,0.02537566,0.73198745
-5.64582291,1.92082522,0.01856619,0.12094464,0.01290831,0.00000000,0.76496879,0.77824879,0.02562680,0.75397533
-5.63981991,1.97716772,0.01826267,0.12777376,0.01323530,0.00000000,0.80961246,0.80124905,0.02580593,0.77478341
-5.63381691,2.03043168,0.01793881,0.13446766,0.01353982,0.00000000,0.85382631,0.82331980,0.02591129,0.79417174
-5.62781391,2.08002768,0.01760523,0.14093822,0.01381795,0.00000000,0.89704006,0.84425197,0.02594172,0.81190242
-5.62181091,2.12535694,0.01727330,0.14709514,0.01406573,0.00000000,0.93865968,0.86382450,0.02589653,0.82774093
-5.61580790,2.16581594,0.01695471,0.15284737,0.01427922,0.00000000,0.97807706,0.88180447,0.02577547,0.84145843
-5.60980490,2.20080435,0.01666093,0.15810493,0.01445460,0.00000000,1.01468172,0.89794893,0.02557877,0.85283525
-5.60380190,2.22973626,0.01640278,0.16278089,0.01458826,0.00000000,1.04787434,0.91200848,0.02530707,0.86166535
-5.59779890,2.25205429,0.01619000,0.16679341,0.01467689,0.00000000,1.07708166,0.92373250,0.02496151,0.86776158
-5.59179590,2.26724606,0.01603091,0.17006803,0.01471766,0.00000000,1.10177212,0.93287588,0.02454375,0.87096157
-5.58579290,2.27486226,0.01593219,0.17253974,0.01470829,0.00000000,1.12147163,0.93920705,0.02405606,0.87113389
-5.57978989,2.27453549,0.01589863,0.17415513,0.01464720,0.00000000,1.13577891,0.94251681,0.02350137,0.86818420
-5.57378689,2.26599886,0.01593313,0.17487424,0.01453361,0.00000000,1.14437948,0.94262773,0.02288338,0.86206102
-5.56778389,2.24910344,0.01603665,0.17467208,0.01436760,0.00000000,1.14705787,0.93940356,0.02220659,0.85276078
-5.56178089,2.22383359,0.01620834,0.17353992,0.01415022,0.00000000,1.14370730,0.93275816,0.02147637,0.84033188
-5.55577789,2.19031921,0.01644573,0.17148601,0.01388347,0.00000000,1.13433631,0.92266359,0.02069900,0.82487746
-5.54977489,2.14884426,0.01674496,0.16853588,0.01357034,0.00000000,1.11907218,0.90915676,0.01988164,0.80655668
-5.54377189,2.09985089,0.01710112,0.16473217,0.01321474,0.00000000,1.09816063,0.89234440,0.01903237,0.78558442
-5.53776888,2.04393890,0.01750859,0.16013385,0.01282149,0.00000000,1.07196207,0.87240590,0.01816007,0.76222929
-5.53176588,1.98186019,0.01796145,0.15481508,0.01239618,0.00000000,1.04094430,0.84959390,0.01727437,0.73681009
-5.52576288,1.91450846,0.01845382,0.14886353,0.01194510,0.00000000,1.00567200,0.82423238,0.01638552,0.70969068
-5.51975988,1.84290426,0.01898028,0.14237839,0.01147510,0.00000000,0.96679356,0.79671236,0.01550431,0.68127354
-5.51375688,1.76817599,0.01953617,0.13546804,0.01099343,0.00000000,0.92502556,0.76748525,0.01464180,0.65199228
-5.50775388,1.69153737,0.02011788,0.12824757,0.01050763,0.00000000,0.88113579,0.73705396,0.01380928,0.62230322
-5.50175088,1.61426227,0.02072308,0.12083613,0.01002536,0.00000000,0.83592524,0.70596223,0.01301796,0.59267648
-5.49574787,1.53765765,0.02135084,0.11335428,0.00955427,0.00000000,0.79020988,0.67478239,0.01227888,0.56358681
-5.48974487,1.46303565,0.02200167,0.10592153,0.00910187,0.00000000,0.74480277,0.64410217,0.01160267,0.53550453
-5.48374187,1.39168563,0.02267750,0.09865386,0.00867542,0.00000000,0.70049725,0.61451080,0.01099940,0.50888668
-5.47773887,1.32484714,0.02338153,0.09166167,0.00828183,0.00000000,0.65805145,0.58658513,0.01047839,0.48416884
-5.47173587,1.26368458,0.02411800,0.08504790,0.00792756,0.00000000,0.61817481,0.56087616,0.01004806,0.46175769
-5.46573287,1.20926436,0.02489189,0.07890651,0.00761859,0.00000000,0.58151662,0.53789640,0.00971583,0.44202452
-5.45972986,1.16253511,0.02570859,0.07332131,0.00736032,0.00000000,0.54865692,0.51810861,0.00948797,0.42529972
-5.45372686,1.12431143,0.02657349,0.06836518,0.00715760,0.00000000,0.52009964,0.50191615,0.00936953,0.41186850
-5.44772386,1.09526152,0.02749159,0.06409949,0.00701463,0.00000000,0.49626817,0.48965535,0.00936428,0.40196767
-5.44172086,1.07589882,0.02846706,0.06057398,0.00693504,0.00000000,0.47750278,0.48159001,0.00947465,0.39578357
-5.43571786,1.06657781,0.02950293,0.05782675,0.00692179,0.00000000,0.46406015,0.47790806,0.00970174,0.39345112
-5.42971486,1.06749369,0.03060071,0.05588453,0.00697723,0.00000000,0.45611430,0.47872061,0.01004531,0.39505384
-5.42371186,1.07868577,0.03176023,0.05476305,0.00710311,0.00000000,0.45375887,0.48406304,0.01050378,0.40062478
-5.41770885,1.10004422,0.03297943,0.05446756,0.00730052,0.00000000,0.45701034,0.49389813,0.01107432,0.41014826
-5.41170585,1.13131964,0.03425432,0.05499335,0.00756996,0.00000000,0.46581183,0.50812080,0.01175287,0.42356219
-5.40570285,1.17213488,0.03557910,0.05632626,0.00791130,0.00000000,0.48003735,0.52656436,0.01253425,0.44076097
-5.39969985,1.22199856,0.03694620,0.05844323,0.00832377,0.00000000,0.49949605,0.54900767,0.01341221,0.46159863
-5.39369685,1.28031958,0.03834663,0.06131272,0.00880599,0.00000000,0.52393650,0.57518296,0.01437953,0.48589217
-5.38769385,1.34642197,0.03977019,0.06489513,0.00935589,0.00000000,0.55305070,0.60478389,0.01542813,0.51342501
-5.38169085,1.41955959,0.04120589,0.06914310,0.00997079,0.00000000,0.58647795,0.63747345,0.01654917,0.54395021
-5.37568784,1.49892995,0.04264229,0.07400187,0.01064726,0.00000000,0.62380837,0.67289134,0.01773313,0.57719362
-5.36968484,1.58368692,0.04406785,0.07940947,0.01138122,0.00000000,0.66458639,0.71066070,0.01896990,0.61285661
-5.36368184,1.67295189,0.04547126,0.08529711,0.01216783,0.00000000,0.70831412,0.75039379,0.02024891,0.65061861
-5.35767884,1.76582331,0.04684171,0.09158942,0.01300152,0.00000000,0.75445493,0.79169673,0.02155919,0.69013925
-5.35167584,1.86138452,0.04816906,0.09820494,0.01387597,0.00000000,0.80243736,0.83417314,0.02288947,0.73106024
-5.34567284,1.95871017,0.04944391,0.10505668,0.01478411,0.00000000,0.85165964,0.87742691,0.02422825,0.77300706
-5.33966983,2.05687136,0.05065765,0.11205283,0.01571813,0.00000000,0.90149495,0.92106410,0.02556388,0.81559067
-5.33366683,2.15494001,0.05180230,0.11909768,0.01666951,0.00000000,0.95129770,0.96469443,0.02688464,0.85840923
-5.32766383,2.25199305,0.05287037,0.12609272,0.01762909,0.00000000,1.00041087,1.00793249,0.02817885,0.90105017
-5.32166083,2.34711675,0.05385462,0.13293801,0.01858710,0.00000000,1.04817465,1.05039901,0.02943491,0.94309270
-5.31565783,2.43941187,0.05474781,0.13953369,0.01953331,0.00000000,1.09393615,1.09172262,0.03064142,0.98411101
-5.30965483,2.52800014,0.05554243,0.14578169,0.02045710,0.00000000,1.13706031,1.13154215,0.03178726,1.02367816
-5.30365183,2.61203219,0.05623047,0.15158756,0.02134766,0.00000000,1.17694166,1.16950988,0.03286172,1.06137091
-5.29764882,2.69069731,0.05680328,0.15686244,0.02219414,0.00000000,1.21301679,1.20529567,0.03385462,1.09677543
-5.29164582,2.76323493,0.05725148,0.16152494,0.02298582,0.00000000,1.24477700,1.23859213,0.03475639,1.12949382
-5.28564282,2.82894766,0.05756501,0.16550312,0.02371235,0.00000000,1.27178079,1.26912052,0.03555825,1.15915138
-5.27963982,2.88721536,0.05773327,0.16873621,0.02436399,0.00000000,1.29366572,1.29663735,0.03625231,1.18540443
-5.27363682,2.93750975,0.05774538,0.17117620,0.02493176,0.00000000,1.31015893,1.32094112,0.03683167,1.20794829
-5.26763382,2.97940874,0.05759060,0.17278919,0.02540775,0.00000000,1.32108604,1.34187904,0.03729062,1.22652522
-5.26163082,3.01260954,0.05725878,0.17355634,0.02578523,0.00000000,1.32637772,1.35935297,0.03762465,1.24093194
-5.25562781,3.03693985,0.05674091,0.17347450,0.02605892,0.00000000,1.32607369,1.37332437,0.03783061,1.25102619
-5.24962481,3.05236602,0.05602969,0.17255640,0.02622507,0.00000000,1.32032365,1.38381763,0.03790674,1.25673214
-5.24362181,3.05899763,0.05512008,0.17083041,0.02628159,0.00000000,1.30938508,1.39092137,0.03785274,1.25804419
-5.23761881,3.05708773,0.05400984,0.16833987,0.02622814,0.00000000,1.29361769,1.39478755,0.03766975,1.25502888
-5.23161581,3.04702850,0.05269996,0.16514203,0.02606615,0.00000000,1.27347478,1.39562806,0.03736037,1.24782476
-5.22561281,3.02934203,0.05119496,0.16130656,0.02579875,0.00000000,1.24949148,1.39370885,0.03692858,1.23664003
-5.21960980,3.00466654,0.04950315,0.15691377,0.02543075,0.00000000,1.22227052,1.38934166,0.03637970,1.22174801
-5.21360680,2.97373832,0.04763657,0.15205251,0.02496846,0.00000000,1.19246572,1.38287366,0.03572027,1.20348051
-5.20760380,2.93737009,0.04561094,0.14681795,0.02441960,0.00000000,1.16076394,1.37467542,0.03495793,1.18221931
-5.20160080,2.89642671,0.04344533,0.14130913,0.02379303,0.00000000,1.12786617,1.36512764,0.03410127,1.15838602
-5.19559780,2.85179919,0.04116176,0.13562651,0.02309857,0.00000000,1.09446822,1.35460735,0.03315968,1.13243085
-5.18959480,2.80437811,0.03878465,0.12986959,0.02234675,0.00000000,1.06124195,1.34347420,0.03214320,1.10482044
-5.18359180,2.75502768,0.03634016,0.12413453,0.02154856,0.00000000,1.02881754,1.33205736,0.03106232,1.07602554
-5.17758879,2.70456151,0.03385552,0.11851199,0.02071518,0.00000000,0.99776737,1.32064387,0.02992784,1.04650880
-5.17158579,2.65372096,0.03135831,0.11308521,0.01985778,0.00000000,0.96859220,1.30946875,0.02875071,1.01671313
-5.16558279,2.60315716,0.02887574,0.10792830,0.01898725,0.00000000,0.94170986,1.29870744,0.02754183,0.98705126
-5.15957979,2.55341704,0.02643401,0.10310487,0.01811401,0.00000000,0.91744688,1.28847081,0.02631200,0.95789655
-5.15357679,2.50493408,0.02405774,0.09866695,0.01724785,0.00000000,0.89603327,1.27880300,0.02507171,0.92957566
-5.14757379,2.45802374,0.02176950,0.09465431,0.01639774,0.00000000,0.87760040,1.26968194,0.02383107,0.90236302
-5.14157079,2.41288373,0.01958947,0.09109411,0.01557178,0.00000000,0.86218215,1.26102273,0.02259972,0.87647749
-5.13556778,2.36959875,0.01753521,0.08800082,0.01477704,0.00000000,0.84971903,1.25268336,0.02138672,0.85208102
-5.12956478,2.32814937,0.01562159,0.08537662,0.01401956,0.00000000,0.84006506,1.24447265,0.02020055,0.82927947
-5.12356178,2.28842459,0.01386087,0.08321197,0.01330431,0.00000000,0.83299730,1.23615995,0.01904896,0.80812537
-5.11755878,2.25023720,0.01226283,0.08148657,0.01263520,0.00000000,0.82822740,1.22748615,0.01793904,0.78862246
-5.11155578,2.21334156,0.01083505,0.08017053,0.01201512,0.00000000,0.82541495,1.21817556,0.01687712,0.77073188
-5.10555278,2.17745278,0.00958329,0.07922581,0.01144595,0.00000000,0.82418214,1.20794810,0.01586878,0.75437957
-5.09954977,2.14226668,0.00851184,0.07860774,0.01092871,0.00000000,0.82412919,1.19653152,0.01491889,0.73946473
-5.09354677,2.10747981,0.00762403,0.07826679,0.01046356,0.00000000,0.82485006,1.18367301,0.01403154,0.72586883
-5.08754377,2.07280878,0.00692258,0.07815034,0.01004997,0.00000000,0.82594806,1.16915004,0.01321014,0.71346499
-5.08154077,2.03800827,0.00641009,0.07820451,0.00968680,0.00000000,0.82705064,1.15277988,0.01245741,0.70212716
-5.07553777,2.00288707,0.00608933,0.07837596,0.00937240,0.00000000,0.82782307,1.13442781,0.01177542,0.69173894
-5.06953477,1.96732166,0.00596356,0.07861358,0.00910474,0.00000000,0.82798041,1.11401346,0.01116566,0.68220146
-5.06353177,1.93126683,0.00603670,0.07887007,0.00888154,0.00000000,0.82729745,1.09151544,0.01062910,0.67344015
-5.05752876,1.89476286,0.00631341,0.07910331,0.00870035,0.00000000,0.82561617,1.06697393,0.01016624,0.66541000
-5.05152576,1.85793907,0.00679906,0.07927749,0.00855867,0.00000000,0.82285048,1.04049127,0.00977717,0.65809913
-5.04552276,1.82101337,0.00749954,0.07936398,0.00845404,0.00000000,0.81898805,1.01223048,0.00946164,0.65153038
-5.03951976,1.78428780,0.00842098,0.07934185,0.00838408,0.00000000,0.81408910,0.98241183,0.00921914,0.64576086
-5.03351676,1.74814005,0.00956931,0.07919812,0.00834661,0.00000000,0.80828212,0.95130746,0.00904889,0.64087940
-5.02751376,1.71301118,0.01094975,0.07892765,0.00833963,0.00000000,0.80175678,0.91923429,0.00894995,0.63700199
-5.02151076,1.67938976,0.01256616,0.07853271,0.00836137,0.00000000,0.79475412,0.88654529,0.00892117,0.63426527
-5.01550775,1.64779307,0.01442041,0.07802225,0.00841028,0.00000000,0.78755461,0.85361953,0.00896124,0.63281841
-5.00950475,1.61874585,0.01651158,0.07741093,0.00848497,0.00000000,0.78046426,0.82085117,0.00906865,0.63281370
-5.00350175,1.59275757,0.01883530,0.07671794,0.00858424,0.00000000,0.77379974,0.78863779,0.00924165,0.63439619
-4.99749875,1.57029900,0.02138300,0.07596562,0.00870694,0.00000000,0.76787278,0.75736847,0.00947820,0.63769302
-4.99149575,1.55177916,0.02414133,0.07517807,0.00885198,0.00000000,0.76297482,0.72741197,0.00977588,0.64280284
-4.98549275,1.53752363,0.02709165,0.07437970,0.00901817,0.00000000,0.75936245,0.69910551,0.01013187,0.64978591
-4.97948974,1.52775530,0.03020972,0.07359386,0.00920422,0.00000000,0.75724436,0.67274442,0.01054276,0.65865544
-4.97348674,1.52257852,0.03346547,0.07284151,0.00940861,0.00000000,0.75677036,0.64857320,0.01100456,0.66937068
-4.96748374,1.52196749,0.03682316,0.07214024,0.00962956,0.00000000,0.75802301,0.62677823,0.01151260,0.68183212
-4.96148074,1.52575948,0.04024166,0.07150332,0.00986496,0.00000000,0.76101228,0.60748242,0.01206145,0.69587915
-4.95547774,1.53365345,0.04367498,0.07093916,0.01011234,0.00000000,0.76567333,0.59074208,0.01264490,0.71129045
-4.94947474,1.54521417,0.04707315,0.07045098,0.01036888,0.00000000,0.77186765,0.57654591,0.01325599,0.72778706
-4.94347174,1.55988183,0.05038320,0.07003674,0.01063138,0.00000000,0.77938732,0.56481647,0.01388697,0.74503816
-4.93746873,1.57698674,0.05355044,0.06968944,0.01089632,0.00000000,0.78796224,0.55541372,0.01452944,0.76266927
-4.93146573,1.59576849,0.05651990,0.06939755,0.01115991,0.00000000,0.79726989,0.54814064,0.01517438,0.78027254
-4.92546273,1.61539886,0.05923780,0.06914569,0.01141815,0.00000000,0.80694708,0.54275067,0.01581236,0.79741863
-4.91945973,1.63500733,0.06165315,0.06891547,0.01166691,0.00000000,0.81660315,0.53895661,0.01643362,0.81366975
-4.91345673,1.65370811,0.06371933,0.06868645,0.01190205,0.00000000,0.82583389,0.53644059,0.01702833,0.82859306
-4.90745373,1.67062754,0.06539553,0.06843705,0.01211946,0.00000000,0.83423557,0.53486473,0.01758676,0.84177396
-4.90145073,1.68493058,0.06664810,0.06814557,0.01231521,0.00000000,0.84141843,0.53388211,0.01809951,0.85282861
-4.89544772,1.69584540,0.06745167,0.06779105,0.01248562,0.00000000,0.84701899,0.53314752,0.01855770,0.86141515
-4.88944472,1.70268504,0.06778995,0.06735408,0.01262730,0.00000000,0.85071082,0.53232771,0.01895322,0.86724308
-4.88344172,1.70486534,0.06765634,0.06681745,0.01273729,0.00000000,0.85221326,0.53111072,0.01927888,0.87008067
-4.87743872,1.70191873,0.06705406,0.06616668,0.01281303,0.00000000,0.85129796,0.52921412,0.01952857,0.86975983
-4.87143572,1.69350336,0.06599609,0.06539033,0.01285246,0.00000000,0.84779310,0.52639178,0.01969745,0.86617874
-4.86543272,1.67940773,0.06450465,0.06448020,0.01285398,0.00000000,0.84158531,0.52243918,0.01978200,0.85930200
-4.85942971,1.65955082,0.06261048,0.06343132,0.01281651,0.00000000,0.83261948,0.51719708,0.01978008,0.84915862
-4.85342671,1.63397821,0.06035171,0.06224195,0.01273947,0.00000000,0.82089665,0.51055363,0.01969101,0.83583804
-4.84742371,1.60285470,0.05777265,0.06091328,0.01262273,0.00000000,0.80647037,0.50244495,0.01951548,0.81948470
-4.84142071,1.56645403,0.05492233,0.05944921,0.01246663,0.00000000,0.78944183,0.49285431,0.01925558,0.80029129
-4.83541771,1.52514648,0.05185297,0.05785608,0.01227197,0.00000000,0.76995423,0.48181007,0.01891466,0.77849133
-4.82941471,1.47938514,0.04861839,0.05614224,0.01203995,0.00000000,0.74818662,0.46938250,0.01849728,0.75435145
-4.82341171,1.42969130,0.04527249,0.05431786,0.01177216,0.00000000,0.72434769,0.45567985,0.01800904,0.72816367
-4.81740870,1.37663995,0.04186781,0.05239450,0.01147061,0.00000000,0.69866965,0.44084364,0.01745646,0.70023798
-4.81140570,1.32084550,0.03845422,0.05038497,0.01113764,0.00000000,0.67140258,0.42504361,0.01684683,0.67089564
-4.80540270,1.26294843,0.03507782,0.04830303,0.01077596,0.00000000,0.64280920,0.40847229,0.01618806,0.64046316
-4.79939970,1.20360295,0.03178003,0.04616324,0.01038864,0.00000000,0.61316022,0.39133951,0.01548847,0.60926711
-4.79339670,1.14346583,0.02859692,0.04398080,0.00997906,0.00000000,0.58273033,0.37386690,0.01475672,0.57762982
-4.78739370,1.08318648,0.02555882,0.04177144,0.00955092,0.00000000,0.55179467,0.35628247,0.01400154,0.54586588
-4.78139070,1.02339817,0.02269008,0.03955128,0.00910819,0.00000000,0.52062580,0.33881548,0.01323171,0.51427926
-4.77538769,0.96471026,0.02000912,0.03733678,0.00865512,0.00000000,0.48949095,0.32169152,0.01245579,0.48316105
-4.76938469,0.90770131,0.01752862,0.03514454,0.00819614,0.00000000,0.45864961,0.30512792,0.01168211,0.45278749
-4.76338169,0.85291289,0.01525592,0.03299121,0.00773586,0.00000000,0.42835115,0.28932958,0.01091856,0.42341836
-4.75737869,0.80084397,0.01319347,0.03089332,0.00727895,0.00000000,0.39883258,0.27448510,0.01017253,0.39529538
-4.75137569,0.75194570,0.01133947,0.02886709,0.00683013,0.00000000,0.37031632,0.26076345,0.00945080,0.36864064
-4.74537269,0.70661663,0.00968845,0.02692824,0.00639402,0.00000000,0.34300790,0.24831105,0.00875946,0.34365493
-4.73936968,0.66519826,0.00823202,0.02509172,0.00597509,0.00000000,0.31709371,0.23724938,0.00810385,0.32051600
-4.73336668,0.62797106,0.00695942,0.02337152,0.00557758,0.00000000,0.29273883,0.22767304,0.00748846,0.29937667
-4.72736368,0.59515093,0.00585823,0.02178042,0.00520535,0.00000000,0.27008490,0.21964852,0.00691697,0.28036292
-4.72136068,0.56688635,0.00491493,0.02032980,0.00486185,0.00000000,0.24924821,0.21321347,0.00639213,0.26357192
-4.71535768,0.54325629,0.00411538,0.01902940,0.00455001,0.00000000,0.23031816,0.20837657,0.00591583,0.24907025
-4.70935468,0.52426908,0.00344528,0.01788726,0.00427218,0.00000000,0.21335598,0.20511820,0.00548905,0.23689225
-4.70335168,0.50986238,0.00289055,0.01690955,0.00403005,0.00000000,0.19839400,0.20339158,0.00511192,0.22703878
-4.69734867,0.49990445,0.00243760,0.01610061,0.00382461,0.00000000,0.18543543,0.20312467,0.00478371,0.21947633
-4.69134567,0.49419667,0.00207353,0.01546295,0.00365614,0.00000000,0.17445475,0.20422272,0.00450293,0.21413677
-4.68534267,0.49247763,0.00178629,0.01499734,0.00352419,0.00000000,0.16539869,0.20657128,0.00426736,0.21091773
-4.67933967,0.49442858,0.00156480,0.01470305,0.00342758,0.00000000,0.15818786,0.21003986,0.00407412,0.20968371
-4.67333667,0.49968035,0.00139891,0.01457801,0.00336443,0.00000000,0.15271899,0.21448596,0.00391980,0.21026791
-4.66733367,0.50782156,0.00127951,0.01461917,0.00333224,0.00000000,0.14886773,0.21975945,0.00380048,0.21247499
-4.66133067,0.51840808,0.00119841,0.01482279,0.00332791,0.00000000,0.14649192,0.22570717,0.00371190,0.21608452
-4.65532766,0.53097345,0.00114833,0.01518481,0.00334782,0.00000000,0.14543535,0.23217760,0.00364953,0.22085527
-4.64932466,0.54504000,0.00112283,0.01570121,0.00338796,0.00000000,0.14553176,0.23902545,0.00360868,0.22653010
-4.64332166,0.56013043,0.00111627,0.01636838,0.00344402,0.00000000,0.14660905,0.24611603,0.00358461,0.23284155
