energy_ev,total_up,Al_p_up,Al_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-5.87393697,6.05128562,0.17385270,0.00000000,3.04132181,2.93662060,0.02998615,3.36449792
-5.86793397,6.14798070,0.18253574,0.00000000,3.07701186,2.92300785,0.03244203,3.38151414
-5.86193097,6.24697722,0.19127899,0.00000000,3.11033579,2.90932438,0.03495119,3.39922381
-5.85592796,6.34859494,0.20000935,0.00000000,3.14165098,2.89637718,0.03748429,3.41841313
-5.84992496,6.45273073,0.20864418,0.00000000,3.17121859,2.88475615,0.04000855,3.43964403
-5.84392196,6.55883223,0.21709240,0.00000000,3.19918366,2.87481039,0.04248842,3.46322306
-5.83791896,6.66589371,0.22525592,0.00000000,3.22556180,2.86663751,0.04488635,3.48918301
-5.83191596,6.77247410,0.23303139,0.00000000,3.25023247,2.86008603,0.04716374,3.51727770
-5.82591296,6.87673621,0.24031237,0.00000000,3.27293944,2.85477032,0.04928197,3.54698996
-5.81990995,6.97650523,0.24699168,0.00000000,3.29329792,2.85009662,0.05120349,3.57755192
-5.81390695,7.06934366,0.25296400,0.00000000,3.31080797,2.84529855,0.05289293,3.60797651
-5.80790395,7.15263899,0.25812857,0.00000000,3.32487365,2.83947980,0.05431820,3.63709838
-5.80190095,7.22370028,0.26239188,0.00000000,3.33482663,2.83166170,0.05545149,3.66362219
-5.79589795,7.27985918,0.26567040,0.00000000,3.33995352,2.82083306,0.05627018,3.68617605
-5.78989495,7.31857122,0.26789298,0.00000000,3.33952560,2.80600001,0.05675758,3.70336778
-5.78389195,7.33751308,0.26900316,0.00000000,3.33282980,2.78623339,0.05690353,3.71384153
-5.77788894,7.33467228,0.26896104,0.00000000,3.31919971,2.76071183,0.05670469,3.71633280
-5.77188594,7.30842576,0.26774473,0.00000000,3.29804564,2.72875897,0.05616477,3.70971952
-5.76588294,7.25760497,0.26535137,0.00000000,3.26888255,2.68987342,0.05529434,3.69306782
-5.75987994,7.18154546,0.26179767,0.00000000,3.23135505,2.64375100,0.05411059,3.66567080
-5.75387694,7.08011969,0.25711977,0.00000000,3.18525867,2.59029864,0.05263679,3.62707931
-5.74787394,6.95375262,0.25137277,0.00000000,3.13055678,2.52964020,0.05090159,3.57712405
-5.74187094,6.80342019,0.24462959,0.00000000,3.06739261,2.46211445,0.04893819,3.51592845
-5.73586793,6.63063128,0.23697946,0.00000000,2.99609610,2.38826592,0.04678339,3.44391222
-5.72986493,6.43739443,0.22852592,0.00000000,2.91718516,2.30882946,0.04447658,3.36178579
-5.72386193,6.22617068,0.21938452,0.00000000,2.83136154,2.22470930,0.04205870,3.27053580
-5.71785893,5.99981441,0.20968023,0.00000000,2.73950090,2.13695391,0.03957118,3.17140240
-5.71185593,5.76150411,0.19954466,0.00000000,2.64263768,2.04672728,0.03705498,3.06584900
-5.70585293,5.51466517,0.18911314,0.00000000,2.54194463,1.95527791,0.03454967,2.95552520
-5.69984992,5.26288677,0.17852182,0.00000000,2.43870767,1.86390616,0.03209259,2.84222416
-5.69384692,5.00983507,0.16790479,0.00000000,2.33429648,1.77393095,0.02971819,2.72783527
-5.68784392,4.75916470,0.15739131,0.00000000,2.23013154,1.68665638,0.02745743,2.61429347
-5.68184092,4.51443086,0.14710328,0.00000000,2.12764846,1.60333907,0.02533736,2.50352646
-5.67583792,4.27900387,0.13715293,0.00000000,2.02826049,1.52515673,0.02338075,2.39740118
-5.66983492,4.05598832,0.12764074,0.00000000,1.93332036,1.45317869,0.02160597,2.29767106
-5.66383192,3.84814872,0.11865384,0.00000000,1.84408248,1.38833875,0.02002685,2.20592551
-5.65782891,3.65784362,0.11026458,0.00000000,1.76166701,1.33141116,0.01865270,2.12354322
-5.65182591,3.48696995,0.10252971,0.00000000,1.68702669,1.28299010,0.01748841,2.05165066
-5.64582291,3.33691925,0.09548972,0.00000000,1.62091807,1.24347340,0.01653465,1.99108739
-5.63981991,3.20854732,0.08916879,0.00000000,1.56387800,1.21305093,0.01578803,1.94237943
-5.63381691,3.10215839,0.08357497,0.00000000,1.51620668,1.19169823,0.01524145,1.90572181
-5.62781391,3.01750493,0.07870087,0.00000000,1.47795802,1.17917589,0.01488439,1.88097138
-5.62181091,2.95380338,0.07452464,0.00000000,1.44893798,1.17503490,0.01470327,1.86765033
-5.61580790,2.90976600,0.07101133,0.00000000,1.42871135,1.17862835,0.01468185,1.86496088
-5.60980490,2.88364839,0.06811451,0.00000000,1.41661702,1.18912925,0.01480169,1.87181097
-5.60380190,2.87331161,0.06577817,0.00000000,1.41179139,1.20555461,0.01504254,1.88685052
-5.59779890,2.87629737,0.06393886,0.00000000,1.41319951,1.22679508,0.01538288,1.90851720
-5.59179590,2.88991428,0.06252791,0.00000000,1.41967295,1.25164961,0.01580038,1.93509053
-5.58579290,2.91133234,0.06147374,0.00000000,1.42995314,1.27886419,0.01627247,1.96475255
-5.57978989,2.93768280,0.06070429,0.00000000,1.44273880,1.30717354,0.01677680,1.99565288
-5.57378689,2.96615994,0.06014922,0.00000000,1.45673569,1.33534444,0.01729183,2.02597601
-5.56778389,2.99412109,0.05974214,0.00000000,1.47070694,1.36221902,0.01779731,2.05400831
-5.56178089,3.01918143,0.05942255,0.00000000,1.48352195,1.38675677,0.01827478,2.07820210
-5.55577789,3.03929971,0.05913753,0.00000000,1.49420212,1.40807325,0.01870801,2.09723447
-5.54977489,3.05285186,0.05884317,0.00000000,1.50196144,1.42547431,0.01908337,2.11005837
-5.54377189,3.05868944,0.05850559,0.00000000,1.50624056,1.43848406,0.01939017,2.11594396
-5.53776888,3.05618045,0.05810158,0.00000000,1.50673277,1.44686556,0.01962086,2.11450859
-5.53176588,3.04523114,0.05761882,0.00000000,1.50340092,1.45063314,0.01977115,2.10573402
-5.52576288,3.02628746,0.05705570,0.00000000,1.49648463,1.45005567,0.01984006,2.08997030
-5.51975988,3.00031631,0.05642076,0.00000000,1.48649724,1.44565047,0.01982974,2.06792596
-5.51375688,2.96876705,0.05573173,0.00000000,1.47421283,1.43816785,0.01974531,2.04064499
-5.50775388,2.93351486,0.05501428,0.00000000,1.46064348,1.42856674,0.01959454,2.00947134
-5.50175088,2.89678791,0.05430048,0.00000000,1.44700771,1.41798215,0.01938739,1.97600237
-5.49574787,2.86108139,0.05362711,0.00000000,1.43469113,1.40768556,0.01913553,1.94203298
-5.48974487,2.82906143,0.05303384,0.00000000,1.42520071,1.39903958,0.01885177,1.90949250
-5.48374187,2.80346280,0.05256138,0.00000000,1.42011425,1.39344860,0.01854947,1.88037670
-5.47773887,2.78698411,0.05224970,0.00000000,1.42102678,1.39230713,0.01824191,1.85667738
-5.47173587,2.78218460,0.05213642,0.00000000,1.42949575,1.39694768,0.01794169,1.84031210
-5.46573287,2.79138628,0.05225538,0.00000000,1.44698692,1.40859021,0.01766021,1.83305649
-5.45972986,2.81658514,0.05263549,0.00000000,1.47482273,1.42829492,0.01740712,1.83648157
-5.45372686,2.85937469,0.05329995,0.00000000,1.51413499,1.45692014,0.01718999,1.85189820
-5.44772386,2.92088453,0.05426580,0.00000000,1.56582350,1.49508698,0.01701396,1.88031059
-5.44172086,3.00173645,0.05554389,0.00000000,1.63052201,1.54315202,0.01688159,1.92238037
-5.43571786,3.10201926,0.05713914,0.00000000,1.70857290,1.60118912,0.01679282,1.97840256
-5.42971486,3.22128364,0.05905121,0.00000000,1.80001133,1.66898126,0.01674504,2.04829416
-5.42371186,3.35855683,0.06127545,0.00000000,1.90455973,1.74602254,0.01673328,2.13159577
-5.41770885,3.51237673,0.06380407,0.00000000,2.02163278,1.83153070,0.01675053,2.22748631
-5.41170585,3.68084404,0.06662746,0.00000000,2.15035297,1.92446958,0.01678815,2.33481020
-5.40570285,3.86169039,0.06973553,0.00000000,2.28957620,2.02358091,0.01683632,2.45211627
-5.39969985,4.05235976,0.07311910,0.00000000,2.43792672,2.12742425,0.01688460,2.57770692
-5.39369685,4.25009995,0.07677104,0.00000000,2.59384010,2.23442375,0.01692243,2.70969592
-5.38769385,4.45206057,0.08068725,0.00000000,2.75561271,2.34291985,0.01693968,2.84607262
-5.38169085,4.65539329,0.08486730,0.00000000,2.92145580,2.45122403,0.01692717,2.98477042
-5.37568784,4.85735041,0.08931468,0.00000000,3.08955200,2.55767436,0.01687710,3.12373659
-5.36968484,5.05537762,0.09403666,0.00000000,3.25811201,2.66068973,0.01678339,3.26100100
-5.36368184,5.24719687,0.09904363,0.00000000,3.42542884,2.75882034,0.01664201,3.39474074
-5.35767884,5.43087593,0.10434810,0.00000000,3.58992737,2.85079249,0.01645111,3.52333812
-5.35167584,5.60488160,0.10996325,0.00000000,3.75020703,2.93554568,0.01621110,3.64542957
-5.34567284,5.76811424,0.11590111,0.00000000,3.90507536,3.01226044,0.01592460,3.75994317
-5.33966983,5.91992232,0.12217061,0.00000000,4.05357126,3.08037571,0.01559628,3.86612344
-5.33366683,6.06009634,0.12877538,0.00000000,4.19497655,3.13959511,0.01523268,3.96354193
-5.32766383,6.18884281,0.13571165,0.00000000,4.32881554,3.18988189,0.01484180,4.05209353
-5.32166083,6.30673966,0.14296626,0.00000000,4.45484270,3.23144305,0.01443286,4.13197841
-5.31565783,6.41467565,0.15051494,0.00000000,4.57301935,3.26470342,0.01401582,4.20367077
-5.30965483,6.51377703,0.15832099,0.00000000,4.68348066,3.29027146,0.01360100,4.26787593
-5.30365183,6.60532549,0.16633460,0.00000000,4.78649512,3.30889836,0.01319874,4.32547799
-5.29764882,6.69067176,0.17449261,0.00000000,4.88241895,3.32143303,0.01281898,4.37748083
-5.29164582,6.77114974,0.18271914,0.00000000,4.97164818,3.32877527,0.01247100,4.42494562
-5.28564282,6.84799561,0.19092681,0.00000000,5.05457143,3.33182975,0.01216318,4.46892812
-5.27963982,6.92227658,0.19901869,0.00000000,5.13152647,3.33146338,0.01190281,4.51041908
-5.27363682,6.99483300,0.20689095,0.00000000,5.20276304,3.32846824,0.01169603,4.55029108
-5.26763382,7.06623698,0.21443597,0.00000000,5.26841466,3.32353217,0.01154784,4.58925438
-5.26163082,7.13676968,0.22154600,0.00000000,5.32848108,3.31721828,0.01146211,4.62782437
-5.25562781,7.20641847,0.22811697,0.00000000,5.38282260,3.30995450,0.01144176,4.66630206
-5.24962481,7.27489361,0.23405253,0.00000000,5.43116685,3.30203315,0.01148891,4.70476851
-5.24362181,7.34166349,0.23926790,0.00000000,5.47312756,3.29362052,0.01160508,4.74309331
-5.23761881,7.40600591,0.24369351,0.00000000,5.50823432,3.28477505,0.01179141,4.78095628
-5.23161581,7.46707196,0.24727813,0.00000000,5.53597148,3.27547289,0.01204887,4.81788085
-5.22561281,7.52395869,0.24999137,0.00000000,5.55582379,3.26563860,0.01237845,4.85327677
-5.21960980,7.57578545,0.25182545,0.00000000,5.56732580,3.25517882,0.01278125,4.88648953
-5.21360680,7.62176940,0.25279597,0.00000000,5.57011204,3.24401619,0.01325864,4.91685301
-5.20760380,7.66129489,0.25294183,0.00000000,5.56396437,3.23212123,0.01381217,4.94374229
-5.20160080,7.69397241,0.25232411,0.00000000,5.54885371,3.21953974,0.01444358,4.96662304
-5.19559780,7.71968299,0.25102395,0.00000000,5.52497296,3.20641355,0.01515458,4.98509451
-5.18959480,7.73860509,0.24913959,0.00000000,5.49275904,3.19299338,0.01594670,4.99892342
-5.18359180,7.75122192,0.24678259,0.00000000,5.45290211,3.17964253,0.01682095,5.00806676
-5.17758879,7.75830845,0.24407339,0.00000000,5.40634120,3.16683111,0.01777750,5.01268204
-5.17158579,7.76089861,0.24113650,0.00000000,5.35424604,3.15512125,0.01881529,5.01312467
-5.16558279,7.76023461,0.23809535,0.00000000,5.29798587,3.14514400,0.01993173,5.00993264
-5.15957979,7.75770107,0.23506720,0.00000000,5.23908668,3.13756965,0.02112225,5.00379977
-5.15357679,7.75474812,0.23215825,0.00000000,5.17917915,3.13307323,0.02238003,4.99553933
-5.14757379,7.75280815,0.22945915,0.00000000,5.11994000,3.13229764,0.02369575,4.98604050
-5.14157079,7.75321120,0.22704127,0.00000000,5.06302994,3.13581680,0.02505744,4.97622058
-5.13556778,7.75710434,0.22495368,0.00000000,5.01003144,3.14410126,0.02645043,4.96697592
-5.12956478,7.76537999,0.22322119,0.00000000,4.96238973,3.15748850,0.02785739,4.95913477
-5.12356178,7.77861771,0.22184343,0.00000000,4.92135990,3.17615992,0.02925861,4.95341480
-5.11755878,7.79704289,0.22079508,0.00000000,4.88796276,3.20012584,0.03063227,4.95038779
-5.11155578,7.82050501,0.22002718,0.00000000,4.86295146,3.22921947,0.03195497,4.95045334
-5.10555278,7.84847643,0.21946952,0.00000000,4.84679005,3.26310009,0.03320228,4.95382273
-5.09954977,7.88007198,0.21903405,0.00000000,4.83964464,3.30126488,0.03434942,4.96051353
-5.09354677,7.91408749,0.21861899,0.00000000,4.84138675,3.34306871,0.03537199,4.97035443
-5.08754377,7.94905502,0.21811360,0.00000000,4.85160799,3.38775008,0.03624678,4.98299942
-5.08154077,7.98331083,0.21740338,0.00000000,4.86964436,3.43446163,0.03695252,4.99794973
-5.07553777,8.01507202,0.21637532,0.00000000,4.89460827,3.48230282,0.03747060,5.01458137
-5.06953477,8.04251681,0.21492319,0.00000000,4.92542577,3.53035281,0.03778580,5.03217615
-5.06353177,8.06386379,0.21295240,0.00000000,4.96087664,3.57770144,0.03788683,5.04995366
-5.05752876,8.07744542,0.21038434,0.00000000,4.99963492,3.62347630,0.03776675,5.06710208
-5.05152576,8.08177188,0.20716004,0.00000000,5.04030780,3.66686469,0.03742332,5.08280594
-5.04552276,8.07558214,0.20324288,0.00000000,5.08147119,3.70712936,0.03685913,5.09626921
-5.03951976,8.05788006,0.19862040,0.00000000,5.12170080,3.74361771,0.03608152,5.10673295
-5.03351676,8.02795466,0.19330498,0.00000000,5.15959809,3.77576457,0.03510245,5.11348724
-5.02751376,7.98538479,0.18733361,0.00000000,5.19381102,3.80308925,0.03393813,5.11587744
-5.02151076,7.93002939,0.18076653,0.00000000,5.22305015,3.82518804,0.03260854,5.11330593
-5.01550775,7.86200579,0.17368514,0.00000000,5.24610091,3.84172358,0.03113688,5.10523021
-5.00950475,7.78165870,0.16618897,0.00000000,5.26183328,3.85241279,0.02954882,5.09115919
-5.00350175,7.68952353,0.15839221,0.00000000,5.26921006,3.85701509,0.02787189,5.07064911
-4.99749875,7.58628732,0.15041966,0.00000000,5.26729519,3.85532250,0.02613464,5.04330077
-4.99149575,7.47275070,0.14240257,0.00000000,5.25526310,3.84715306,0.02436599,5.00875939
-4.98549275,7.34979379,0.13447428,0.00000000,5.23240992,3.83234833,0.02259449,4.96671810
-4.97948974,7.21834821,0.12676611,0.00000000,5.19816697,3.81077590,0.02084772,4.91692570
-4.97348674,7.07937680,0.11940343,0.00000000,5.15211628,3.78233651,0.01915176,4.85919858
-4.96748374,6.93386153,0.11250214,0.00000000,5.09400787,3.74697575,0.01753070,4.79343639
-4.96148074,6.78279939,0.10616570,0.00000000,5.02377749,3.70469910,0.01600635,4.71964042
-4.95547774,6.62720525,0.10048266,0.00000000,4.94156367,3.65558924,0.01459792,4.63793333
-4.94947474,6.46811993,0.09552490,0.00000000,4.84772238,3.59982401,0.01332196,4.54857843
-4.94347174,6.30662139,0.09134641,0.00000000,4.74283775,3.53769337,0.01219220,4.45199684
-4.93746873,6.14383666,0.08798280,0.00000000,4.62772709,3.46961360,0.01121963,4.34878053
-4.93146573,5.98095209,0.08545121,0.00000000,4.50343896,3.39613733,0.01041256,4.23969980
-4.92546273,5.81921982,0.08375098,0.00000000,4.37124315,3.31795809,0.00977667,4.12570366
-4.91945973,5.65995862,0.08286459,0.00000000,4.23261201,3.23590839,0.00931523,4.00791243
-4.91345673,5.50454794,0.08275904,0.00000000,4.08919317,3.15095096,0.00902917,3.88760201
-4.90745373,5.35441450,0.08338763,0.00000000,3.94277398,3.06416318,0.00891730,3.76618019
-4.90145073,5.21101163,0.08469180,0.00000000,3.79523898,2.97671503,0.00897640,3.64515545
-4.89544772,5.07579191,0.08660324,0.00000000,3.64852172,2.88984153,0.00920133,3.52609975
-4.88944472,4.95017451,0.08904606,0.00000000,3.50455313,2.80481095,0.00958523,3.41060676
-4.88344172,4.83550892,0.09193894,0.00000000,3.36520846,2.72289029,0.01011951,3.30024749
-4.87743872,4.73303714,0.09519723,0.00000000,3.23225532,2.64530960,0.01079402,3.19652550
-4.87143572,4.64385644,0.09873505,0.00000000,3.10730512,2.57322702,0.01159713,3.10083368
-4.86543272,4.56888491,0.10246715,0.00000000,2.99177013,2.50769611,0.01251580,3.01441472
-4.85942971,4.50883164,0.10631067,0.00000000,2.88682797,2.44963686,0.01353574,2.93832708
-4.85342671,4.46417327,0.11018675,0.00000000,2.79339522,2.39981179,0.01464153,2.87341771
-4.84742371,4.43513809,0.11402190,0.00000000,2.71211089,2.35880787,0.01581683,2.82030283
-4.84142071,4.42169835,0.11774916,0.00000000,2.64333043,2.32702486,0.01704454,2.77935702
-4.83541771,4.42357109,0.12130912,0.00000000,2.58713007,2.30467030,0.01830713,2.75071104
-4.82941471,4.44022715,0.12465070,0.00000000,2.54332086,2.29176081,0.01958686,2.73425768
-4.82341171,4.47090756,0.12773167,0.00000000,2.51147144,2.28812941,0.02086611,2.72966510
-4.81740870,4.51464635,0.13051910,0.00000000,2.49093787,2.29343791,0.02212773,2.73639647
-4.81140570,4.57029818,0.13298954,0.00000000,2.48089897,2.30719341,0.02335538,2.75373449
-4.80540270,4.63656932,0.13512900,0.00000000,2.48039500,2.32876799,0.02453383,2.78080933
-4.79939970,4.71205026,0.13693286,0.00000000,2.48836782,2.35742017,0.02564930,2.81662838
-4.79339670,4.79524843,0.13840552,0.00000000,2.50370058,2.39231725,0.02668972,2.86010635
-4.78739370,4.88461950,0.13955996,0.00000000,2.52525512,2.43255732,0.02764494,2.91009421
-4.78139070,4.97859608,0.14041712,0.00000000,2.55190561,2.47719021,0.02850695,2.96540592
-4.77538769,5.07561294,0.14100522,0.00000000,2.58256722,2.52523655,0.02926994,3.02484206
-4.76938469,5.17412811,0.14135885,0.00000000,2.61621913,2.57570448,0.02993032,3.08720963
-4.76338169,5.27263972,0.14151806,0.00000000,2.65192132,2.62760386,0.03048675,3.15133791
-4.75737869,5.36969879,0.14152730,0.00000000,2.68882528,2.67995783,0.03094002,3.21609039
-4.75137569,5.46391825,0.14143431,0.00000000,2.72617900,2.73181195,0.03129291,3.28037314
-4.74537269,5.55397915,0.14128895,0.00000000,2.76332684,2.78224132,0.03155005,3.34314012
-4.73936968,5.63863491,0.14114196,0.00000000,2.79970540,2.83035608,0.03171770,3.40339641
-4.73336668,5.71671461,0.14104374,0.00000000,2.83483632,2.87530595,0.03180363,3.46020007
-4.72736368,5.78712653,0.14104318,0.00000000,2.86831737,2.91628445,0.03181689,3.51266371
-4.72136068,5.84886284,0.14118642,0.00000000,2.89981307,2.95253322,0.03176773,3.55995660
-4.71535768,5.90100631,0.14151578,0.00000000,2.92904582,2.98334722,0.03166748,3.60130819
-4.70935468,5.94273970,0.14206869,0.00000000,2.95578871,3.00808103,0.03152853,3.63601352
-4.70335168,5.97335817,0.14287683,0.00000000,2.97986073,3.02615656,0.03136439,3.66344114
-4.69734867,5.99228460,0.14396529,0.00000000,3.00112476,3.03707223,0.03118970,3.68304344
-4.69134567,5.99908758,0.14535199,0.00000000,3.01948884,3.04041358,0.03102041,3.69436939
-4.68534267,5.99350128,0.14704725,0.00000000,3.03491039,3.03586491,0.03087393,3.69707916
-4.67933967,5.97544632,0.14905351,0.00000000,3.04740323,3.02322148,0.03076927,3.69096010
-4.67333667,5.94505024,0.15136531,0.00000000,3.05704669,3.00240167,0.03072720,3.67594300
-4.66733367,5.90266620,0.15396943,0.00000000,3.06399612,2.97345837,0.03077037,3.65211764
-4.66133067,5.84888845,0.15684531,0.00000000,3.06849380,2.93658878,0.03092333,3.61974663
-4.65532766,5.78456297,0.15996558,0.00000000,3.07087925,2.89214177,0.03121248,3.57927614
-4.64932466,5.71079198,0.16329690,0.00000000,3.07159792,2.84062210,0.03166587,3.53134265
-4.64332166,5.62893109,0.16680087,0.00000000,3.07120737,2.78269084,0.03231285,3.47677464
-4.63731866,5.54057821,0.17043516,0.00000000,3.07037987,2.71916143,0.03318359,3.41658854
-4.63131566,5.44755379,0.17415473,0.00000000,3.06990100,2.65099112,0.03430838,3.35197834
-4.62531266,5.35187224,0.17791319,0.00000000,3.07066358,2.57926759,0.03571676,3.28429890
-4.61930965,5.25570487,0.18166412,0.00000000,3.07365682,2.50519097,0.03743653,3.21504274
-4.61330665,5.16133525,0.18536250,0.00000000,3.07995063,2.43005153,0.03949257,3.14581116
-4.60730365,5.07110813,0.18896596,0.00000000,3.09067541,2.35520361,0.04190558,3.07828005
-4.60130065,4.98737355,0.19243610,0.00000000,3.10699789,2.28203657,0.04469079,3.01416171
-4.59529765,4.91242803,0.19573952,0.00000000,3.13009368,2.21194360,0.04785661,2.95516380
-4.58929465,4.84845493,0.19884879,0.00000000,3.16111748,2.14628947,0.05140336,2.90294677
-4.58329165,4.79746626,0.20174312,0.00000000,3.20117207,2.08637822,0.05532223,2.85908143
-4.57728864,4.76124803,0.20440884,0.00000000,3.25127703,2.03342182,0.05959425,2.82500801
-4.57128564,4.74131139,0.20683963,0.00000000,3.31233864,1.98851104,0.06418974,2.80199824
-4.56528264,4.73885129,0.20903650,0.00000000,3.38512169,1.95258910,0.06906796,2.79112186
-4.55927964,4.75471436,0.21100744,0.00000000,3.47022462,1.92642937,0.07417723,2.79321856
-4.55327664,4.78937713,0.21276698,0.00000000,3.56805861,1.91061730,0.07945540,2.80887643
-4.54727364,4.84293531,0.21433541,0.00000000,3.67883136,1.90553753,0.08483084,2.83841742
-4.54127064,4.91510440,0.21573790,0.00000000,3.80253624,1.91136600,0.09022387,2.88189032
-4.53526763,5.00523133,0.21700349,0.00000000,3.93894680,1.92806757,0.09554854,2.93907117
-4.52926463,5.11231641,0.21816396,0.00000000,4.08761690,1.95539881,0.10071486,3.00947097
-4.52326163,5.23504439,0.21925268,0.00000000,4.24788606,1.99291568,0.10563128,3.09235003
-4.51725863,5.37182305,0.22030343,0.00000000,4.41888975,2.03998593,0.11020742,3.18673845
-4.51125563,5.52082754,0.22134931,0.00000000,4.59957397,2.09580532,0.11435683,3.29146144
-4.50525263,5.68004841,0.22242158,0.00000000,4.78871324,2.15941743,0.11799981,3.40516877
-4.49924962,5.84734120,0.22354875,0.00000000,4.98493142,2.22973594,0.12106602,3.52636685
-4.49324662,6.02047574,0.22475564,0.00000000,5.18672420,2.30556903,0.12349692,3.65345246
-4.48724362,6.19718313,0.22606264,0.00000000,5.39248252,2.38564491,0.12524771,3.78474694
-4.48124062,6.37519891,0.22748503,0.00000000,5.60051612,2.46863787,0.12628893,3.91852962
-4.47523762,6.55230121,0.22903247,0.00000000,5.80907635,2.55319417,0.12660750,4.05306984
-4.46923462,6.72634302,0.23070862,0.00000000,6.01637779,2.63795717,0.12620712,4.18665647
-4.46323162,6.89527812,0.23251085,0.00000000,6.22061814,2.72159122,0.12510818,4.31762458
-4.45722861,7.05718084,0.23443010,0.00000000,6.41999621,2.80280377,0.12334702,4.44437884
-4.45122561,7.21025999,0.23645091,0.00000000,6.61272777,2.88036558,0.12097472,4.56541331
-4.44522261,7.35286766,0.23855155,0.00000000,6.79705955,2.95312848,0.11805541,4.67932789
-4.43921961,7.48350402,0.24070423,0.00000000,6.97128137,3.02004092,0.11466418,4.78484138
-4.43321661,7.60081921,0.24287554,0.00000000,7.13373696,3.08016087,0.11088481,4.88080154
-4.42721361,7.70361355,0.24502699,0.00000000,7.28283381,3.13266634,0.10680725,4.96619261
-4.42121061,7.79083736,0.24711561,0.00000000,7.41705256,3.17686347,0.10252515,5.04014064
-4.41520760,7.86159125,0.24909476,0.00000000,7.53495647,3.21219236,0.09813338,5.10191719
-4.40920460,7.91512797,0.25091503,0.00000000,7.63520143,3.23823071,0.09372578,5.15094187
-4.40320160,7.95085617,0.25252520,0.00000000,7.71654708,3.25469551,0.08939305,5.18678409
-4.39719860,7.96834655,0.25387332,0.00000000,7.77786911,3.26144293,0.08522102,5.20916440
-4.39119560,7.96734014,0.25490786,0.00000000,7.81817325,3.25846651,0.08128917,5.21795564
-4.38519260,7.94775854,0.25557886,0.00000000,7.83661074,3.24589399,0.07766951,5.21318395
-4.37918959,7.90971533,0.25583916,0.00000000,7.83249525,3.22398256,0.07442574,5.19502977
-4.37318659,7.85352792,0.25564553,0.00000000,7.80532090,3.19311305,0.07161272,5.16382850
-4.36718359,7.77972859,0.25495987,0.00000000,7.75478074,3.15378281,0.06927622,5.12007077
-4.36118059,7.68907381,0.25375029,0.00000000,7.68078505,3.10659746,0.06745282,5.06440175
-4.35517759,7.58255047,0.25199204,0.00000000,7.58347850,3.05226152,0.06616999,4.99761925
-4.34917459,7.46137794,0.24966844,0.00000000,7.46325511,2.99156794,0.06544627,4.92066998
-4.34317159,7.32700490,0.24677155,0.00000000,7.32077000,2.92538648,0.06529156,4.83464357
-4.33716858,7.18110021,0.24330271,0.00000000,7.15694670,2.85465098,0.06570741,4.74076373
-4.33116558,7.02553691,0.23927288,0.00000000,6.97297903,2.78034549,0.06668731,4.64037619
-4.32516258,6.86236919,0.23470272,0.00000000,6.77032666,2.70348931,0.06821704,4.53493307
-4.31915958,6.69380217,0.22962246,0.00000000,6.55070352,2.62512108,0.07027499,4.42597331
-4.31315658,6.52215459,0.22407145,0.00000000,6.31605879,2.54628181,0.07283247,4.31509921
-4.30715358,6.34981510,0.21809758,0.00000000,6.06855023,2.46799726,0.07585415,4.20394907
