energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up
-5.87993997,0.81493417,0.00311715,0.09988747,0.09620746,0.47375515,0.20301732,0.00000000,0.29046893,0.00000000
-5.87393697,0.82123459,0.00284302,0.10371384,0.09606753,0.47737345,0.20472912,0.00000000,0.29054148,0.00000000
-5.86793397,0.83203682,0.00259516,0.10842678,0.09667090,0.48322344,0.20830705,0.00000000,0.29206572,0.00000000
-5.86193097,0.84766700,0.00237110,0.11403870,0.09804457,0.49150951,0.21384077,0.00000000,0.29517794,0.00000000
-5.85592796,0.86839880,0.00216867,0.12054341,0.10021328,0.50240789,0.22140262,0.00000000,0.30000672,0.00000000
-5.84992496,0.89443031,0.00198598,0.12791398,0.10319662,0.51605321,0.23104051,0.00000000,0.30666420,0.00000000
-5.84392196,0.92586236,0.00182143,0.13610113,0.10700626,0.53252593,0.24277094,0.00000000,0.31523766,0.00000000
-5.83791896,0.96267959,0.00167364,0.14503236,0.11164336,0.55184141,0.25657252,0.00000000,0.32578153,0.00000000
-5.83191596,1.00473522,0.00154142,0.15461177,0.11709637,0.57394122,0.27238041,0.00000000,0.33831053,0.00000000
-5.82591296,1.05174073,0.00142374,0.16472082,0.12333929,0.59868723,0.29008199,0.00000000,0.35279422,0.00000000
-5.81990995,1.10326105,0.00131967,0.17521990,0.13033056,0.62585898,0.30951406,0.00000000,0.36915332,0.00000000
-5.81390695,1.15871588,0.00122833,0.18595080,0.13801261,0.65515459,0.33046200,0.00000000,0.38725799,0.00000000
-5.80790395,1.21738749,0.00114889,0.19674007,0.14631213,0.68619531,0.35266092,0.00000000,0.40692833,0.00000000
-5.80190095,1.27843477,0.00108049,0.20740317,0.15514101,0.71853360,0.37579899,0.00000000,0.42793703,0.00000000
-5.79589795,1.34091336,0.00102228,0.21774935,0.16439810,0.75166471,0.39952298,0.00000000,0.45001423,0.00000000
-5.78989495,1.40380107,0.00097337,0.22758698,0.17397152,0.78504107,0.42344590,0.00000000,0.47285424,0.00000000
-5.78389195,1.46602772,0.00093287,0.23672940,0.18374153,0.81808910,0.44715654,0.00000000,0.49612407,0.00000000
-5.77788894,1.52650820,0.00089986,0.24500087,0.19358392,0.85022773,0.47023060,0.00000000,0.51947326,0.00000000
-5.77188594,1.58417734,0.00087344,0.25224242,0.20337356,0.88088775,0.49224304,0.00000000,0.54254465,0.00000000
-5.76588294,1.63802509,0.00085278,0.25831753,0.21298822,0.90953122,0.51278108,0.00000000,0.56498558,0.00000000
-5.75987994,1.68713056,0.00083708,0.26311714,0.22231223,0.93566996,0.53145752,0.00000000,0.58645912,0.00000000
-5.75387694,1.73069321,0.00082568,0.26656398,0.23124006,0.95888243,0.54792348,0.00000000,0.60665466,0.00000000
-5.74787394,1.76805989,0.00081809,0.26861589,0.23967945,0.97882800,0.56188036,0.00000000,0.62529766,0.00000000
-5.74187094,1.79874655,0.00081400,0.26926799,0.24755417,0.99525821,0.57309015,0.00000000,0.64215780,0.00000000
-5.73586793,1.82245341,0.00081335,0.26855356,0.25480608,1.00802421,0.58138384,0.00000000,0.65705553,0.00000000
-5.72986493,1.83907316,0.00081637,0.26654359,0.26139661,1.01708031,0.58666738,0.00000000,0.66986657,0.00000000
-5.72386193,1.84869164,0.00082364,0.26334487,0.26730751,1.02248330,0.58892502,0.00000000,0.68052419,0.00000000
-5.71785893,1.85158118,0.00083612,0.25909681,0.27254087,1.02438768,0.58821977,0.00000000,0.68901938,0.00000000
-5.71185593,1.84818670,0.00085523,0.25396697,0.27711851,1.02303703,0.58469098,0.00000000,0.69539885,0.00000000
-5.70585293,1.83910563,0.00088285,0.24814550,0.28108073,1.01875188,0.57854929,0.00000000,0.69976106,0.00000000
-5.69984992,1.82506231,0.00092142,0.24183876,0.28448453,1.01191477,0.57006891,0.00000000,0.70225054,0.00000000
-5.69384692,1.80687829,0.00097398,0.23526219,0.28740152,1.00295314,0.55957798,0.00000000,0.70305090,0.00000000
-5.68784392,1.78543986,0.00104423,0.22863297,0.28991545,0.99232088,0.54744716,0.00000000,0.70237680,0.00000000
-5.68184092,1.76166433,0.00113655,0.22216256,0.29211970,0.98047928,0.53407717,0.00000000,0.70046533,0.00000000
-5.67583792,1.73646666,0.00125608,0.21604952,0.29411476,0.96787847,0.51988582,0.00000000,0.69756736,0.00000000
-5.66983492,1.71072773,0.00140877,0.21047287,0.29600579,0.95493985,0.50529510,0.00000000,0.69393905,0.00000000
-5.66383192,1.68526580,0.00160138,0.20558631,0.29790052,0.94204056,0.49071891,0.00000000,0.68983408,0.00000000
-5.65782891,1.66081213,0.00184153,0.20151345,0.29990734,0.92950036,0.47655199,0.00000000,0.68549678,0.00000000
-5.65182591,1.63799183,0.00213766,0.19834436,0.30213389,0.91757163,0.46316040,0.00000000,0.68115655,0.00000000
-5.64582291,1.61731035,0.00249904,0.19613338,0.30468589,0.90643273,0.45087387,0.00000000,0.67702354,0.00000000
-5.63981991,1.59914623,0.00293566,0.19489850,0.30766647,0.89618499,0.43998032,0.00000000,0.67328591,0.00000000
-5.63381691,1.58374978,0.00345813,0.19462211,0.31117570,0.88685320,0.43072256,0.00000000,0.67010840,0.00000000
-5.62781391,1.57124765,0.00407754,0.19525312,0.31531039,0.87838973,0.42329706,0.00000000,0.66763232,0.00000000
-5.62181091,1.56165268,0.00480520,0.19671042,0.32016404,0.87068169,0.41785476,0.00000000,0.66597668,0.00000000
-5.61580790,1.55487806,0.00565242,0.19888735,0.32582672,0.86356090,0.41450359,0.00000000,0.66524027,0.00000000
-5.60980490,1.55075499,0.00663013,0.20165702,0.33238492,0.85681606,0.41331223,0.00000000,0.66550432,0.00000000
-5.60380190,1.54905265,0.00774852,0.20487831,0.33992103,0.85020646,0.41431499,0.00000000,0.66683558,0.00000000
-5.59779890,1.54949912,0.00901656,0.20840207,0.34851251,0.84347658,0.41751704,0.00000000,0.66928936,0.00000000
-5.59179590,1.55180227,0.01044156,0.21207740,0.35823065,0.83637083,0.42289979,0.00000000,0.67291228,0.00000000
-5.58579290,1.55566927,0.01202864,0.21575765,0.36913871,0.82864775,0.43042594,0.00000000,0.67774442,0.00000000
-5.57978989,1.56082372,0.01378020,0.21930591,0.38128961,0.82009298,0.44004379,0.00000000,0.68382072,0.00000000
-5.57378689,1.56701961,0.01569544,0.22259966,0.39472317,0.81053038,0.45169058,0.00000000,0.69117140,0.00000000
-5.56778389,1.57405138,0.01776991,0.22553459,0.40946286,0.79983086,0.46529479,0.00000000,0.69982125,0.00000000
-5.56178089,1.58175971,0.01999507,0.22802722,0.42551240,0.78791854,0.48077701,0.00000000,0.70978804,0.00000000
-5.55577789,1.59003299,0.02235807,0.23001648,0.44285223,0.77477400,0.49804973,0.00000000,0.72107984,0.00000000
-5.54977489,1.59880451,0.02484152,0.23146404,0.46143616,0.76043452,0.51701599,0.00000000,0.73369164,0.00000000
-5.54377189,1.60804584,0.02742349,0.23235364,0.48118844,0.74499147,0.53756710,0.00000000,0.74760140,0.00000000
-5.53776888,1.61775709,0.03007771,0.23268931,0.50200138,0.72858500,0.55957978,0.00000000,0.76276585,0.00000000
-5.53176588,1.62795467,0.03277381,0.23249286,0.52373402,0.71139638,0.58291296,0.00000000,0.77911643,0.00000000
-5.52576288,1.63865776,0.03547789,0.23180066,0.54621165,0.69363860,0.60740464,0.00000000,0.79655553,0.00000000
-5.51975988,1.64987415,0.03815321,0.23065999,0.56922678,0.67554551,0.63286921,0.00000000,0.81495356,0.00000000
-5.51375688,1.66158669,0.04076100,0.22912522,0.59254129,0.65736038,0.65909534,0.00000000,0.83414704,0.00000000
-5.50775388,1.67374114,0.04326148,0.22725397,0.61588993,0.63932427,0.68584499,0.00000000,0.85393784,0.00000000
-5.50175088,1.68623617,0.04561491,0.22510348,0.63898517,0.62166490,0.71285347,0.00000000,0.87409390,0.00000000
-5.49574787,1.69891624,0.04778276,0.22272744,0.66152303,0.60458654,0.73983088,0.00000000,0.89435136,0.00000000
-5.48974487,1.71156767,0.04972883,0.22017321,0.68318995,0.58826142,0.76646484,0.00000000,0.91441817,0.00000000
-5.48374187,1.72391818,0.05142037,0.21747985,0.70367018,0.57282287,0.79242448,0.00000000,0.93397894,0.00000000
-5.47773887,1.73563981,0.05282910,0.21467666,0.72265353,0.55836063,0.81736562,0.00000000,0.95270110,0.00000000
-5.47173587,1.74635517,0.05393206,0.21178254,0.73984303,0.54491838,0.84093684,0.00000000,0.97024180,0.00000000
-5.46573287,1.75564642,0.05471233,0.20880593,0.75496225,0.53249341,0.86278637,0.00000000,0.98625557,0.00000000
-5.45972986,1.76306672,0.05515948,0.20574540,0.76776194,0.52103851,0.88256933,0.00000000,1.00040227,0.00000000
-5.45372686,1.76815340,0.05526983,0.20259071,0.77802565,0.51046571,0.89995523,0.00000000,1.01235512,0.00000000
-5.44772386,1.77044228,0.05504646,0.19932433,0.78557432,0.50065175,0.91463528,0.00000000,1.02180840,0.00000000
-5.44172086,1.76948236,0.05449895,0.19592317,0.79026946,0.49144477,0.92632946,0.00000000,1.02848473,0.00000000
-5.43571786,1.76485052,0.05364290,0.19236054,0.79201510,0.48267204,0.93479286,0.00000000,1.03214160,0.00000000
-5.42971486,1.75616538,0.05249929,0.18860817,0.79075844,0.47414812,0.93982146,0.00000000,1.03257700,0.00000000
-5.42371186,1.74309994,0.05109368,0.18463814,0.78648927,0.46568323,0.94125677,0.00000000,1.02963413,0.00000000
-5.41770885,1.72539269,0.04945520,0.18042470,0.77923836,0.45709145,0.93898972,0.00000000,1.02320492,0.00000000
-5.41170585,1.70285673,0.04761560,0.17594589,0.76907508,0.44819829,0.93296326,0.00000000,1.01323263,0.00000000
-5.40570285,1.67538670,0.04560821,0.17118494,0.75610432,0.43884743,0.92317401,0.00000000,0.99971314,0.00000000
-5.39969985,1.64296351,0.04346692,0.16613131,0.74046298,0.42890651,0.90967276,0.00000000,0.98269537,0.00000000
-5.39369685,1.60565667,0.04122526,0.16078150,0.72231634,0.41827152,0.89256384,0.00000000,0.96228053,0.00000000
-5.38769385,1.56362426,0.03891556,0.15513948,0.70185429,0.40687005,0.87200354,0.00000000,0.93862048,0.00000000
-5.38169085,1.51711074,0.03656825,0.14921689,0.67928762,0.39466305,0.84819739,0.00000000,0.91191509,0.00000000
-5.37568784,1.46644248,0.03421132,0.14303290,0.65484456,0.38164530,0.82139661,0.00000000,0.88240877,0.00000000
-5.36968484,1.41202149,0.03186989,0.13661384,0.62876740,0.36784465,0.79189363,0.00000000,0.85038628,0.00000000
-5.36368184,1.35431721,0.02956597,0.12999258,0.60130939,0.35332004,0.76001683,0.00000000,0.81616768,0.00000000
-5.35767884,1.29385705,0.02731837,0.12320773,0.57273171,0.33815864,0.72612457,0.00000000,0.78010281,0.00000000
-5.35167584,1.23121550,0.02514268,0.11630266,0.54330065,0.32247213,0.69059876,0.00000000,0.74256518,0.00000000
-5.34567284,1.16700251,0.02305143,0.10932444,0.51328477,0.30639243,0.65383789,0.00000000,0.70394544,0.00000000
-5.33966983,1.10185134,0.02105425,0.10232265,0.48295216,0.29006705,0.61624989,0.00000000,0.66464468,0.00000000
-5.33366683,1.03640608,0.01915817,0.09534816,0.45256758,0.27365431,0.57824490,0.00000000,0.62506756,0.00000000
-5.32766383,0.97130954,0.01736792,0.08845193,0.42238966,0.25731856,0.54022807,0.00000000,0.58561553,0.00000000
-5.32166083,0.90719142,0.01568620,0.08168387,0.39266803,0.24122557,0.50259274,0.00000000,0.54668026,0.00000000
-5.31565783,0.84465745,0.01411402,0.07509168,0.36364046,0.22553839,0.46571399,0.00000000,0.50863743,0.00000000
-5.30965483,0.78427939,0.01265099,0.06871988,0.33553007,0.21041356,0.42994285,0.00000000,0.47184108,0.00000000
-5.30365183,0.72658644,0.01129557,0.06260897,0.30854271,0.19599785,0.39560122,0.00000000,0.43661852,0.00000000
-5.29764882,0.67205781,0.01004532,0.05679470,0.28286450,0.18242565,0.36297764,0.00000000,0.40326603,0.00000000
-5.29164582,0.62111689,0.00889707,0.05130754,0.25865967,0.16981688,0.33232397,0.00000000,0.37204530,0.00000000
-5.28564282,0.57412675,0.00784709,0.04617236,0.23606873,0.15827539,0.30385297,0.00000000,0.34318061,0.00000000
-5.27963982,0.53138692,0.00689124,0.04140822,0.21520715,0.14788795,0.27773684,0.00000000,0.31685684,0.00000000
-5.27363682,0.49313157,0.00602506,0.03702840,0.19616434,0.13872362,0.25410660,0.00000000,0.29321818,0.00000000
-5.26763382,0.45952865,0.00524384,0.03304062,0.17900320,0.13083342,0.23305224,0.00000000,0.27236751,0.00000000
-5.26163082,0.43068007,0.00454272,0.02944733,0.16376012,0.12425039,0.21462365,0.00000000,0.25436630,0.00000000
-5.25562781,0.40662271,0.00391669,0.02624624,0.15044547,0.11898981,0.19883206,0.00000000,0.23923508,0.00000000
-5.24962481,0.38733005,0.00336070,0.02343092,0.13904446,0.11504956,0.18565213,0.00000000,0.22695431,0.00000000
-5.24362181,0.37271454,0.00286966,0.02099145,0.12951847,0.11241076,0.17502429,0.00000000,0.21746566,0.00000000
-5.23761881,0.36263054,0.00243851,0.01891527,0.12180676,0.11103847,0.16685758,0.00000000,0.21067356,0.00000000
-5.23161581,0.35687786,0.00206222,0.01718795,0.11582846,0.11088258,0.16103274,0.00000000,0.20644725,0.00000000
-5.22561281,0.35520611,0.00173588,0.01579413,0.11148491,0.11187897,0.15740556,0.00000000,0.20462306,0.00000000
-5.21960980,0.35731972,0.00145470,0.01471833,0.10866232,0.11395092,0.15581046,0.00000000,0.20500718,0.00000000
-5.21360680,0.36288399,0.00121406,0.01394595,0.10723459,0.11701084,0.15606445,0.00000000,0.20737896,0.00000000
-5.20760380,0.37153219,0.00100955,0.01346408,0.10706645,0.12096247,0.15797123,0.00000000,0.21149463,0.00000000
-5.20160080,0.38287369,0.00083701,0.01326242,0.10801682,0.12570340,0.16132561,0.00000000,0.21709169,0.00000000
-5.19559780,0.39650331,0.00069251,0.01333412,0.10994221,0.13112817,0.16591820,0.00000000,0.22389393,0.00000000
-5.18959480,0.41201176,0.00057241,0.01367653,0.11270046,0.13713175,0.17154033,0.00000000,0.23161695,0.00000000
-5.18359180,0.42899704,0.00047338,0.01429193,0.11615437,0.14361344,0.17798913,0.00000000,0.23997432,0.00000000
-5.17758879,0.44707648,0.00039238,0.01518814,0.12017539,0.15048109,0.18507259,0.00000000,0.24868413,0.00000000
-5.17158579,0.46589926,0.00032666,0.01637901,0.12464721,0.15765550,0.19261469,0.00000000,0.25747587,0.00000000
-5.16558279,0.48515865,0.00027379,0.01788470,0.12946913,0.16507486,0.20046015,0.00000000,0.26609729,0.00000000
-5.15957979,0.50460380,0.00023162,0.01973182,0.13455895,0.17269900,0.20847877,0.00000000,0.27432122,0.00000000
-5.15357679,0.52405013,0.00019827,0.02195333,0.13985552,0.18051318,0.21656912,0.00000000,0.28195185,0.00000000
-5.14757379,0.54338801,0.00017213,0.02458812,0.14532048,0.18853136,0.22466123,0.00000000,0.28883027,0.00000000
-5.14157079,0.56258890,0.00015181,0.02768032,0.15093926,0.19679851,0.23271828,0.00000000,0.29483912,0.00000000
-5.13556778,0.58170864,0.00013617,0.03127827,0.15672119,0.20539188,0.24073689,0.00000000,0.29990577,0.00000000
-5.12956478,0.60088724,0.00012424,0.03543311,0.16269849,0.21442103,0.24874602,0.00000000,0.30400422,0.00000000
-5.12356178,0.62034511,0.00011522,0.04019704,0.16892434,0.22402647,0.25680432,0.00000000,0.30715524,0.00000000
-5.11755878,0.64037539,0.00010849,0.04562123,0.17546975,0.23437690,0.26499594,0.00000000,0.30942483,0.00000000
-5.11155578,0.66133270,0.00010354,0.05175343,0.18241951,0.24566499,0.27342499,0.00000000,0.31092103,0.00000000
-5.10555278,0.68361845,0.00009996,0.05863526,0.18986717,0.25810183,0.28220864,0.00000000,0.31178914,0.00000000
-5.09954977,0.70766318,0.00009746,0.06629943,0.19790937,0.27191020,0.29146925,0.00000000,0.31220546,0.00000000
-5.09354677,0.73390685,0.00009581,0.07476678,0.20663958,0.28731684,0.30132590,0.00000000,0.31237000,0.00000000
-5.08754377,0.76277759,0.00009483,0.08404339,0.21614165,0.30454414,0.31188557,0.00000000,0.31249832,0.00000000
-5.08154077,0.79467019,0.00009441,0.09411791,0.22648341,0.32380141,0.32323459,0.00000000,0.31281293,0.00000000
-5.07553777,0.82992511,0.00009445,0.10495913,0.23771069,0.34527626,0.33543068,0.00000000,0.31353468,0.00000000
-5.06953477,0.86880925,0.00009490,0.11651402,0.24984193,0.36912633,0.34849612,0.00000000,0.31487447,0.00000000
-5.06353177,0.91149926,0.00009570,0.12870643,0.26286393,0.39547190,0.36241246,0.00000000,0.31702570,0.00000000
-5.05752876,0.95806845,0.00009683,0.14143647,0.27672880,0.42438957,0.37711711,0.00000000,0.32015773,0.00000000
-5.05152576,1.00847781,0.00009824,0.15458068,0.29135236,0.45590738,0.39250202,0.00000000,0.32441065,0.00000000
-5.04552276,1.06257183,0.00009991,0.16799320,0.30661419,0.49000154,0.40841470,0.00000000,0.32989151,0.00000000
-5.03951976,1.12007914,0.00010183,0.18150784,0.32235935,0.52659495,0.42466153,0.00000000,0.33667206,0.00000000
-5.03351676,1.18061810,0.00010396,0.19494100,0.33840179,0.56555755,0.44101328,0.00000000,0.34478810,0.00000000
-5.02751376,1.24370702,0.00010627,0.20809563,0.35452917,0.60670844,0.45721260,0.00000000,0.35424016,0.00000000
-5.02151076,1.30877842,0.00010876,0.22076583,0.37050920,0.64981960,0.47298310,0.00000000,0.36499553,0.00000000
-5.01550775,1.37519661,0.00011139,0.23274213,0.38609686,0.69462110,0.48803966,0.00000000,0.37699130,0.00000000
-5.00950475,1.44227778,0.00011417,0.24381724,0.40104251,0.74080747,0.50209927,0.00000000,0.39013816,0.00000000
-5.00350175,1.50931134,0.00011710,0.25379199,0.41510025,0.78804487,0.51489203,0.00000000,0.40432464,0.00000000
-4.99749875,1.57558170,0.00012019,0.26248129,0.42803631,0.83597886,0.52617156,0.00000000,0.41942151,0.00000000
-4.99149575,1.64038934,0.00012348,0.26971986,0.43963700,0.88424232,0.53572439,0.00000000,0.43528620,0.00000000
-4.98549275,1.70307013,0.00012702,0.27536738,0.44971586,0.93246319,0.54337782,0.00000000,0.45176672,0.00000000
-4.97948974,1.76301232,0.00013089,0.27931303,0.45811971,0.98027194,0.54900576,0.00000000,0.46870525,0.00000000
-4.97348674,1.81967033,0.00013520,0.28147904,0.46473331,1.02730833,0.55253245,0.00000000,0.48594109,0.00000000
-4.96748374,1.87257517,0.00014006,0.28182322,0.46948254,1.07322738,0.55393377,0.00000000,0.50331297,0.00000000
-4.96148074,1.92134108,0.00014564,0.28034025,0.47233582,1.11770462,0.55323623,0.00000000,0.52066082,0.00000000
-4.95547774,1.96566869,0.00015213,0.27706179,0.47330395,1.16044026,0.55051374,0.00000000,0.53782703,0.00000000
-4.94947474,2.00534473,0.00015971,0.27205537,0.47243839,1.20116267,0.54588238,0.00000000,0.55465735,0.00000000
-4.94347174,2.04023893,0.00016865,0.26542210,0.46982805,1.23963091,0.53949367,0.00000000,0.57100157,0.00000000
-4.93746873,2.07029837,0.00017918,0.25729330,0.46559492,1.27563662,0.53152662,0.00000000,0.58671417,0.00000000
-4.93146573,2.09554016,0.00019159,0.24782627,0.45988869,1.30900525,0.52217916,0.00000000,0.60165504,0.00000000
-4.92546273,2.11604289,0.00020617,0.23719937,0.45288084,1.33959673,0.51165945,0.00000000,0.61569043,0.00000000
-4.91945973,2.13193752,0.00022322,0.22560660,0.44475822,1.36730563,0.50017744,0.00000000,0.62869417,0.00000000
-4.91345673,2.14339815,0.00024305,0.21325191,0.43571672,1.39206089,0.48793731,0.00000000,0.64054918,0.00000000
-4.90745373,2.15063315,0.00026597,0.20034351,0.42595511,1.41382506,0.47513095,0.00000000,0.65114927,0.00000000
-4.90145073,2.15387689,0.00029228,0.18708838,0.41566937,1.43259302,0.46193287,0.00000000,0.66040111,0.00000000
-4.89544772,2.15338230,0.00032227,0.17368719,0.40504765,1.44839021,0.44849669,0.00000000,0.66822629,0.00000000
-4.88944472,2.14941422,0.00035622,0.16032971,0.39426613,1.46127022,0.43495325,0.00000000,0.67456323,0.00000000
-4.88344172,2.14224365,0.00039435,0.14719104,0.38348573,1.47131178,0.42141029,0.00000000,0.67936892,0.00000000
-4.87743872,2.13214276,0.00043686,0.13442852,0.37284978,1.47861511,0.40795361,0.00000000,0.68262023,0.00000000
-4.87143572,2.11938056,0.00048391,0.12217954,0.36248273,1.48329769,0.39464953,0.00000000,0.68431472,0.00000000
-4.86543272,2.10421924,0.00053561,0.11056023,0.35248970,1.48548953,0.38154837,0.00000000,0.68447082,0.00000000
-4.85942971,2.08691097,0.00059199,0.09966490,0.34295695,1.48532809,0.36868860,0.00000000,0.68312743,0.00000000
-4.85342671,2.06769541,0.00065304,0.08956637,0.33395309,1.48295315,0.35610162,0.00000000,0.68034286,0.00000000
-4.84742371,2.04679772,0.00071867,0.08031689,0.32553099,1.47850174,0.34381653,0.00000000,0.67619325,0.00000000
-4.84142071,2.02442750,0.00078871,0.07194971,0.31773019,1.47210368,0.33186499,0.00000000,0.67077063,0.00000000
-4.83541771,2.00077852,0.00086294,0.06448113,0.31057979,1.46387778,0.32028564,0.00000000,0.66418066,0.00000000
-4.82941471,1.97602965,0.00094108,0.05791285,0.30410154,1.45392926,0.30912816,0.00000000,0.65654036,0.00000000
-4.82341171,1.95034701,0.00102278,0.05223460,0.29831320,1.44234846,0.29845656,0.00000000,0.64797594,0.00000000
-4.81740870,1.92388750,0.00110766,0.04742678,0.29323186,1.42921112,0.28835181,0.00000000,0.63862091,0.00000000
-4.81140570,1.89680355,0.00119530,0.04346319,0.28887719,1.41458037,0.27891358,0.00000000,0.62861460,0.00000000
-4.80540270,1.86924928,0.00128529,0.04031351,0.28527446,1.39851021,0.27026111,0.00000000,0.61810114,0.00000000
-4.79939970,1.84138748,0.00137721,0.03794566,0.28245711,1.38105061,0.26253314,0.00000000,0.60722894,0.00000000
-4.79339670,1.81339719,0.00147071,0.03632776,0.28046892,1.36225369,0.25588690,0.00000000,0.59615065,0.00000000
-4.78739370,1.78548138,0.00156549,0.03542977,0.27936542,1.34218075,0.25049615,0.00000000,0.58502330,0.00000000
-4.78139070,1.75787399,0.00166134,0.03522473,0.27921458,1.32090954,0.24654817,0.00000000,0.57400874,0.00000000
-4.77538769,1.73084570,0.00175817,0.03568944,0.28009657,1.29854135,0.24423985,0.00000000,0.56327383,0.00000000
-4.76938469,1.70470769,0.00185602,0.03680481,0.28210252,1.27520718,0.24377286,0.00000000,0.55299046,0.00000000
-4.76338169,1.67981277,0.00195510,0.03855563,0.28533219,1.25107252,0.24534775,0.00000000,0.54333484,0.00000000
-4.75737869,1.65655316,0.00205579,0.04092991,0.28989064,1.22634019,0.24915738,0.00000000,0.53448614,0.00000000
-4.75137569,1.63535465,0.00215860,0.04391784,0.29588373,1.20125077,0.25537951,0.00000000,0.52662412,0.00000000
-4.74537269,1.61666686,0.00226426,0.04751036,0.30341270,1.17608040,0.26416876,0.00000000,0.51992563,0.00000000
-4.73936968,1.60094950,0.00237360,0.05169742,0.31256791,1.15113574,0.27564829,0.00000000,0.51456018,0.00000000
-4.73336668,1.58865519,0.00248757,0.05646605,0.32342194,1.12674617,0.28990128,0.00000000,0.51068435,0.00000000
-4.72736368,1.58020913,0.00260723,0.06179833,0.33602238,1.10325352,0.30696259,0.00000000,0.50843550,0.00000000
-4.72136068,1.57598669,0.00273362,0.06766932,0.35038454,1.08099953,0.32681105,0.00000000,0.50792480,0.00000000
-4.71535768,1.57628972,0.00286778,0.07404513,0.36648456,1.06031189,0.34936259,0.00000000,0.50923011,0.00000000
-4.70935468,1.58132316,0.00301066,0.08088125,0.38425330,1.04148929,0.37446482,0.00000000,0.51238904,0.00000000
-4.70335168,1.59117296,0.00316301,0.08812116,0.40357131,1.02478650,0.40189335,0.00000000,0.51739260,0.00000000
-4.69734867,1.60578694,0.00332540,0.09569547,0.42426543,1.01040005,0.43135029,0.00000000,0.52417995,0.00000000
-4.69134567,1.62495981,0.00349804,0.10352155,0.44610725,0.99845566,0.46246521,0.00000000,0.53263471,0.00000000
-4.68534267,1.64832357,0.00368081,0.11150386,0.46881378,0.98899795,0.49479878,0.00000000,0.54258313,0.00000000
-4.67933967,1.67534424,0.00387318,0.11953484,0.49205046,0.98198320,0.52784939,0.00000000,0.55379446,0.00000000
-4.67333667,1.70532568,0.00407414,0.12749657,0.51543669,0.97727570,0.56106242,0.00000000,0.56598381,0.00000000
-4.66733367,1.73742069,0.00428222,0.13526300,0.53855368,0.97464802,0.59384236,0.00000000,0.57881736,0.00000000
-4.66133067,1.77064944,0.00449545,0.14270286,0.56095464,0.97378544,0.62556727,0.00000000,0.59192013,0.00000000
-4.65532766,1.80392483,0.00471142,0.14968297,0.58217684,0.97429430,0.65560517,0.00000000,0.60488586,0.00000000
-4.64932466,1.83608371,0.00492725,0.15607196,0.60175520,0.97571421,0.68333193,0.00000000,0.61728895,0.00000000
-4.64332166,1.86592314,0.00513971,0.16174427,0.61923694,0.97753345,0.70814972,0.00000000,0.62869770,0.00000000
