energy_ev,total_up,P_s_up,P_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.48974487,2.12279961,0.00166335,0.14198066,0.55569216,1.12052571,0.03460080,0.76756952
-5.48374187,2.09651439,0.00168210,0.13886944,0.55091514,1.10589541,0.03462668,0.75860586
-5.47773887,2.06687977,0.00170150,0.13523771,0.54630776,1.08936481,0.03461207,0.74838126
-5.47173587,2.03538487,0.00172248,0.13119876,0.54218009,1.07177382,0.03457796,0.73740264
-5.46573287,2.00356263,0.00174592,0.12687342,0.53883085,1.05399495,0.03454515,0.72618836
-5.45972986,1.97293543,0.00177264,0.12238617,0.53653461,1.03690410,0.03453329,0.71524869
-5.45372686,1.94496089,0.00180328,0.11786132,0.53552957,1.02135104,0.03455995,0.70506643
-5.44772386,1.92098021,0.00183833,0.11341931,0.53600644,1.00813095,0.03463980,0.69607876
-5.44172086,1.90217141,0.00187806,0.10917330,0.53809907,0.99795813,0.03478393,0.68866102
-5.43571786,1.88950938,0.00192251,0.10522615,0.54187728,0.99144298,0.03499930,0.68311329
-5.42971486,1.88373447,0.00197148,0.10166788,0.54734242,0.98907306,0.03528842,0.67965017
-5.42371186,1.88533054,0.00202450,0.09857378,0.55442582,0.99119890,0.03564920,0.67839436
-5.41770885,1.89451338,0.00208086,0.09600300,0.56299024,0.99802498,0.03607508,0.67937403
-5.41170585,1.91122939,0.00213965,0.09399782,0.57283432,1.00960592,0.03655526,0.68252421
-5.40570285,1.93516427,0.00219971,0.09258346,0.58369978,1.02584798,0.03707528,0.68769174
-5.39969985,1.96576085,0.00225977,0.09176839,0.59528099,1.04651531,0.03761760,0.69464360
-5.39369685,2.00224487,0.00231842,0.09154516,0.60723643,1.07124067,0.03816244,0.70307810
-5.38769385,2.04365722,0.00237417,0.09189153,0.61920149,1.09953991,0.03868861,0.71263808
-5.38169085,2.08889104,0.00242553,0.09277195,0.63080194,1.13082943,0.03917450,0.72292579
-5.37568784,2.13673182,0.00247105,0.09413924,0.64166750,1.16444592,0.03959892,0.73351836
-5.36968484,2.18589886,0.00250936,0.09593643,0.65144473,1.19966751,0.03994206,0.74398346
-5.36368184,2.23508649,0.00253923,0.09809861,0.65980890,1.23573561,0.04018621,0.75389432
-5.35767884,2.28300349,0.00255960,0.10055489,0.66647417,1.27187661,0.04031650,0.76284360
-5.35167584,2.32840954,0.00256962,0.10323027,0.67120178,1.30732296,0.04032140,0.77045575
-5.34567284,2.37014777,0.00256868,0.10604746,0.67380609,1.34133290,0.04019308,0.77639735
-5.33966983,2.40717254,0.00255644,0.10892866,0.67415823,1.37320844,0.03992768,0.78038540
-5.33366683,2.43857221,0.00253278,0.11179724,0.67218747,1.40231123,0.03952530,0.78219332
-5.32766383,2.46358650,0.00249789,0.11457926,0.66788043,1.42807594,0.03898990,0.78165482
-5.32166083,2.48161855,0.00245219,0.11720499,0.66127834,1.45002114,0.03832908,0.77866566
-5.31565783,2.49224178,0.00239634,0.11961027,0.65247272,1.46775733,0.03755367,0.77318349
-5.30965483,2.49520196,0.00233124,0.12173771,0.64159972,1.48099226,0.03667729,0.76522603
-5.30365183,2.49041479,0.00225798,0.12353784,0.62883370,1.48953345,0.03571582,0.75486792
-5.29764882,2.47795957,0.00217783,0.12497007,0.61438023,1.49328815,0.03468682,0.74223634
-5.29164582,2.45806946,0.00209223,0.12600346,0.59846896,1.49226068,0.03360896,0.72750584
-5.28564282,2.43111887,0.00200273,0.12661736,0.58134673,1.48654761,0.03250145,0.71089251
-5.27963982,2.39760856,0.00191101,0.12680181,0.56327106,1.47633087,0.03138346,0.69264778
-5.27363682,2.35814908,0.00181885,0.12655765,0.54450431,1.46186926,0.03027366,0.67305199
-5.26763382,2.31344302,0.00172807,0.12589650,0.52530862,1.44348864,0.02918975,0.65240792
-5.26163082,2.26426676,0.00164059,0.12484037,0.50594170,1.42157129,0.02814809,0.63103442
-5.25562781,2.21145210,0.00155838,0.12342110,0.48665345,1.39654481,0.02716337,0.60926015
-5.24962481,2.15586846,0.00148346,0.12167949,0.46768352,1.36887108,0.02624839,0.58741770
-5.24362181,2.09840599,0.00141789,0.11966427,0.44925957,1.33903563,0.02541389,0.56583796
-5.23761881,2.03996010,0.00136377,0.11743079,0.43159625,1.30753778,0.02466843,0.54484500
-5.23161581,1.98141763,0.00132326,0.11503965,0.41489477,1.27488197,0.02401838,0.52475132
-5.22561281,1.92364505,0.00129852,0.11255513,0.39934289,1.24157037,0.02346792,0.50585370
-5.21960980,1.86747868,0.00129177,0.11004363,0.38511531,1.20809702,0.02301917,0.48842947
-5.21360680,1.81371699,0.00130521,0.10757199,0.37237418,1.17494339,0.02267224,0.47273344
-5.20760380,1.76311495,0.00134104,0.10520594,0.36126977,1.14257541,0.02242549,0.45899532
-5.20160080,1.71637993,0.00140140,0.10300850,0.35194102,1.11144164,0.02227567,0.44741765
-5.19559780,1.67416912,0.00148838,0.10103860,0.34451604,1.08197237,0.02221823,0.43817423
-5.18959480,1.63708775,0.00160392,0.09934970,0.33911228,1.05457929,0.02224748,0.43140900
-5.18359180,1.60568782,0.00174982,0.09798863,0.33583641,1.02965527,0.02235694,0.42723519
-5.17758879,1.58046668,0.00192762,0.09699456,0.33478378,1.00757391,0.02253953,0.42573481
-5.17158579,1.56186512,0.00213857,0.09639816,0.33603750,0.98868850,0.02278789,0.42695828
-5.16558279,1.55026449,0.00238359,0.09622089,0.33966696,0.97332995,0.02309453,0.43092425
-5.15957979,1.54598253,0.00266312,0.09647450,0.34572601,0.96180358,0.02345209,0.43761935
-5.15357679,1.54926797,0.00297717,0.09716068,0.35425063,0.95438461,0.02385349,0.44699812
-5.14757379,1.56029357,0.00332516,0.09827092,0.36525633,0.95131234,0.02429204,0.45898288
-5.14157079,1.57914821,0.00370592,0.09978658,0.37873533,0.95278307,0.02476155,0.47346366
-5.13556778,1.60582803,0.00411768,0.10167904,0.39465361,0.95894225,0.02525637,0.49029837
-5.12956478,1.64022735,0.00455800,0.10391020,0.41294806,0.96987592,0.02577139,0.50931301
-5.12356178,1.68213001,0.00502378,0.10643306,0.43352387,0.98560214,0.02630203,0.53030241
-5.11755878,1.73120162,0.00551133,0.10919262,0.45625238,1.00606290,0.02684418,0.55303126
-5.11155578,1.78698372,0.00601634,0.11212685,0.48096949,1.03111685,0.02739417,0.57723582
-5.10555278,1.84889037,0.00653400,0.11516802,0.50747484,1.06053376,0.02794863,0.60262620
-5.09954977,1.91620782,0.00705906,0.11824409,0.53553199,1.09399090,0.02850449,0.62888944
-5.09354677,1.98809780,0.00758593,0.12128028,0.56486945,1.13107189,0.02905883,0.65569330
-5.08754377,2.06360462,0.00810878,0.12420083,0.59518284,1.17126845,0.02960888,0.68269079
-5.08154077,2.14166643,0.00862168,0.12693077,0.62613812,1.21398502,0.03015193,0.70952535
-5.07553777,2.22113023,0.00911876,0.12939773,0.65737577,1.25854656,0.03068531,0.73583657
-5.06953477,2.30077063,0.00959425,0.13153373,0.68851595,1.30420924,0.03120632,0.76126620
-5.06353177,2.37931168,0.01004268,0.13327683,0.71916433,1.35017393,0.03171227,0.78546442
-5.05752876,2.45545118,0.01045897,0.13457274,0.74891871,1.39560205,0.03220037,0.80809592
-5.05152576,2.52788669,0.01083853,0.13537603,0.77737587,1.43963329,0.03266777,0.82884575
-5.04552276,2.59534232,0.01117730,0.13565128,0.80413878,1.48140469,0.03311152,0.84742460
-5.03951976,2.65659537,0.01147188,0.13537376,0.82882380,1.52007035,0.03352848,0.86357341
-5.03351676,2.71050210,0.01171951,0.13452987,0.85106764,1.55482111,0.03391533,0.87706710
-5.02751376,2.75602148,0.01191813,0.13311721,0.87053401,1.58490360,0.03426845,0.88771736
-5.02151076,2.79223649,0.01206634,0.13114435,0.88691974,1.60963790,0.03458393,0.89537440
-5.01550775,2.81837220,0.01216341,0.12863023,0.89996025,1.62843329,0.03485745,0.89992783
-5.00950475,2.83381017,0.01220924,0.12560331,0.90943427,1.64080157,0.03508425,0.90130653
-5.00350175,2.83809896,0.01220430,0.12210048,0.91516765,1.64636752,0.03525912,0.89947784
-4.99749875,2.83096053,0.01214960,0.11816577,0.91703637,1.64487636,0.03537641,0.89444599
-4.99149575,2.81229271,0.01204661,0.11384895,0.91496860,1.63619783,0.03543005,0.88625023
-4.98549275,2.78216765,0.01189722,0.10920404,0.90894574,1.62032713,0.03541366,0.87496247
-4.97948974,2.74082688,0.01170368,0.10428785,0.89900265,1.59738265,0.03532070,0.86068497
-4.97348674,2.68867296,0.01146854,0.09915853,0.88522684,1.56760073,0.03514465,0.84354781
-4.96748374,2.62625856,0.01119461,0.09387421,0.86775681,1.53132790,0.03487924,0.82370667
-4.96148074,2.55427307,0.01088492,0.08849182,0.84677948,1.48901081,0.03451872,0.80134053
-4.95547774,2.47352748,0.01054268,0.08306603,0.82252684,1.44118439,0.03405819,0.77664969
-4.94947474,2.38493793,0.01017126,0.07764835,0.79527173,1.38845867,0.03349385,0.74985383
-4.94347174,2.28950829,0.00977414,0.07228650,0.76532302,1.33150483,0.03282332,0.72119020
-4.93746873,2.18831226,0.00935493,0.06702385,0.73302008,1.27104080,0.03204590,0.69091175
-4.93146573,2.08247541,0.00891729,0.06189917,0.69872674,1.20781691,0.03116279,0.65928525
-4.92546273,1.97315737,0.00846497,0.05694641,0.66282488,1.14260207,0.03017723,0.62658915
-4.91945973,1.86153445,0.00800171,0.05219472,0.62570772,1.07617062,0.02909462,0.59311126
-4.91345673,1.74878310,0.00753127,0.04766855,0.58777300,1.00929022,0.02792246,0.55914606
-4.90745373,1.63606417,0.00705738,0.04338782,0.54941619,0.94271104,0.02667032,0.52499172
-4.90145073,1.52450833,0.00658370,0.03936822,0.51102393,0.87715621,0.02534963,0.49094672
-4.89544772,1.41520265,0.00611376,0.03562153,0.47296787,0.81331373,0.02397345,0.45730628
-4.88944472,1.30917864,0.00565096,0.03215589,0.43559896,0.75182981,0.02255611,0.42435844
-4.88344172,1.20740154,0.00519850,0.02897621,0.39924249,0.69330352,0.02111290,0.39238010
-4.87743872,1.11076125,0.00475937,0.02608449,0.36419391,0.63828281,0.01965961,0.36163301
-4.87143572,1.02006464,0.00433625,0.02348010,0.33071548,0.58726166,0.01821212,0.33235987
-4.86543272,0.93602947,0.00393157,0.02116007,0.29903390,0.54067820,0.01678599,0.30478064
-4.85942971,0.85927974,0.00354740,0.01911936,0.26933886,0.49891379,0.01539605,0.27908924
-4.85342671,0.79034244,0.00318547,0.01735104,0.24178259,0.46229277,0.01405600,0.25545072
-4.84742371,0.72964578,0.00284717,0.01584646,0.21648015,0.43108273,0.01277818,0.23399893
-4.84142071,0.67751850,0.00253353,0.01459539,0.19351068,0.40549527,0.01157325,0.21483485
-4.83541771,0.63419052,0.00224522,0.01358614,0.17291921,0.38568695,0.01045002,0.19802558
-4.82941471,0.59979456,0.00198257,0.01280562,0.15471907,0.37176057,0.00941537,0.18360400
-4.82341171,0.57436866,0.00174562,0.01223943,0.13889474,0.36376651,0.00847418,0.17156912
-4.81740870,0.55785973,0.00153410,0.01187192,0.12540494,0.36170414,0.00762938,0.16188709
-4.81140570,0.55012767,0.00134748,0.01168629,0.11418587,0.36552346,0.00688202,0.15449283
-4.80540270,0.55095044,0.00118505,0.01166466,0.10515447,0.37512677,0.00623144,0.14929222
-4.79939970,0.56002971,0.00104588,0.01178821,0.09821159,0.39037062,0.00567541,0.14616492
-4.79339670,0.57699721,0.00092891,0.01203736,0.09324500,0.41106795,0.00521040,0.14496749
-4.78739370,0.60142185,0.00083298,0.01239192,0.09013217,0.43699066,0.00483176,0.14553708
-4.78139070,0.63281744,0.00075685,0.01283137,0.08874279,0.46787258,0.00453402,0.14769534
-4.77538769,0.67065113,0.00069925,0.01333515,0.08894102,0.50341293,0.00431113,0.15125265
-4.76938469,0.71435246,0.00065888,0.01388298,0.09058755,0.54328038,0.00415670,0.15601250
-4.76338169,0.76332293,0.00063446,0.01445523,0.09354134,0.58711755,0.00406423,0.16177602
-4.75737869,0.81694606,0.00062474,0.01503334,0.09766130,0.63454609,0.00402736,0.16834644
-4.75137569,0.87459762,0.00062851,0.01560018,0.10280772,0.68517211,0.00404006,0.17553351
-4.74537269,0.93565581,0.00064459,0.01614050,0.10884372,0.73859192,0.00409679,0.18315766
-4.73936968,0.99951122,0.00067190,0.01664133,0.11563651,0.79439767,0.00419266,0.19105390
-4.73336668,1.06557605,0.00070936,0.01709229,0.12305874,0.85218298,0.00432355,0.19907519
-4.72736368,1.13329232,0.00075598,0.01748594,0.13098968,0.91154800,0.00448617,0.20709534
-4.72136068,1.20213870,0.00081080,0.01781800,0.13931646,0.97210370,0.00467816,0.21501120
-4.71535768,1.27163551,0.00087291,0.01808751,0.14793514,1.03347529,0.00489805,0.22274412
-4.70935468,1.34134782,0.00094141,0.01829688,0.15675168,1.09530431,0.00514530,0.23024055
-4.70335168,1.41088616,0.00101545,0.01845182,0.16568274,1.15724940,0.00542020,0.23747186
-4.69734867,1.47990503,0.00109415,0.01856122,0.17465623,1.21898560,0.00572384,0.24443327
-4.69134567,1.54809907,0.00117664,0.01863688,0.18361154,1.28020234,0.00605797,0.25114192
-4.68534267,1.61519724,0.00126204,0.01869313,0.19249944,1.34060001,0.00642486,0.25763430
-4.67933967,1.68095527,0.00134943,0.01874635,0.20128165,1.39988575,0.00682716,0.26396292
-4.67333667,1.74514696,0.00143788,0.01881449,0.20992990,1.45776848,0.00726770,0.27019262
-4.66733367,1.80755498,0.00152639,0.01891643,0.21842478,1.51395397,0.00774934,0.27639650
-4.66133067,1.86796189,0.00161394,0.01907137,0.22675415,1.56814020,0.00827474,0.28265179
-4.65532766,1.92614216,0.00169948,0.01929820,0.23491138,1.62001393,0.00884618,0.28903581
-4.64932466,1.98185594,0.00178192,0.01961483,0.24289334,1.66924870,0.00946542,0.29562219
-4.64332166,2.03484540,0.00186015,0.02003760,0.25069847,1.71550502,0.01013350,0.30247770
-4.63731866,2.08483409,0.00193307,0.02058078,0.25832488,1.75843309,0.01085066,0.30965957
-4.63131566,2.13152976,0.00199960,0.02125602,0.26576868,1.79767825,0.01161624,0.31721373
-4.62531266,2.17463094,0.00205868,0.02207207,0.27302269,1.83288927,0.01242862,0.32517382
-4.61930965,2.21383695,0.00210937,0.02303442,0.28007560,1.86372943,0.01328527,0.33356104
-4.61330665,2.24886130,0.00215080,0.02414520,0.28691169,1.88988985,0.01418278,0.34238494
-4.60730365,2.27944758,0.00218223,0.02540310,0.29351121,1.91110464,0.01511700,0.35164482
-4.60130065,2.30538724,0.00220312,0.02680345,0.29985126,1.92716721,0.01608314,0.36133186
-4.59529765,2.32653806,0.00221308,0.02833835,0.30590738,1.93794656,0.01707604,0.37143161
-4.58929465,2.34284225,0.00221198,0.02999696,0.31165558,1.94340292,0.01809035,0.38192679
-4.58329165,2.35434296,0.00219990,0.03176581,0.31707483,1.94360147,0.01912080,0.39280005
-4.57728864,2.36119802,0.00217717,0.03362918,0.32214972,1.93872336,0.02016248,0.40403659
-4.57128564,2.36368988,0.00214439,0.03556953,0.32687327,1.92907300,0.02121106,0.41562644
-4.56528264,2.36223091,0.00210242,0.03756794,0.33124961,1.91508119,0.02226309,0.42756620
-4.55927964,2.35736333,0.00205235,0.03960454,0.33529633,1.89730330,0.02331615,0.43986005
-4.55327664,2.34975367,0.00199550,0.04165897,0.33904637,1.87641264,0.02436907,0.45252018
-4.54727364,2.34018150,0.00193339,0.04371075,0.34254927,1.85318876,0.02542200,0.46556637
-4.54127064,2.32952294,0.00186772,0.04573964,0.34587157,1.82850123,0.02647647,0.47902491
-4.53526763,2.31872941,0.00180031,0.04772602,0.34909645,1.80328936,0.02753536,0.49292687
-4.52926463,2.30880256,0.00173307,0.04965111,0.35232236,1.77853855,0.02860284,0.50730590
-4.52326163,2.30076629,0.00166796,0.05149720,0.35566078,1.75525440,0.02968413,0.52219563
-4.51725863,2.29563715,0.00160695,0.05324792,0.35923313,1.73443530,0.03078534,0.53762686
-4.51125563,2.29439415,0.00155197,0.05488830,0.36316695,1.71704474,0.03191316,0.55362482
-4.50525263,2.29794930,0.00150488,0.05640499,0.36759148,1.70398428,0.03307451,0.57020648
-4.49924962,2.30711981,0.00146744,0.05778630,0.37263283,1.69606808,0.03427623,0.58737818
-4.49324662,2.32260301,0.00144126,0.05902234,0.37840895,1.69399976,0.03552469,0.60513375
-4.48724362,2.34495482,0.00142783,0.06010505,0.38502478,1.69835238,0.03682545,0.62345299
-4.48124062,2.37457211,0.00142846,0.06102830,0.39256749,1.70955191,0.03818294,0.64230089
-4.47523762,2.41167972,0.00144431,0.06178792,0.40110247,1.72786457,0.03960019,0.66162733
-4.46923462,2.45632210,0.00147636,0.06238170,0.41066996,1.75338831,0.04107862,0.68136739
-4.46323162,2.50835970,0.00152546,0.06280945,0.42128264,1.78604843,0.04261793,0.70144227
-4.45722861,2.56747021,0.00159232,0.06307290,0.43292435,1.82559729,0.04421605,0.72176064
-4.45122561,2.63315419,0.00167754,0.06317573,0.44555003,1.87161812,0.04586915,0.74222048
-4.44522261,2.70474511,0.00178163,0.06312339,0.45908686,1.92353259,0.04757189,0.76271122
-4.43921961,2.78142327,0.00190503,0.06292303,0.47343660,1.98061213,0.04931755,0.78311615
-4.43321661,2.86223335,0.00204812,0.06258327,0.48847916,2.04199253,0.05109837,0.80331497
-4.42721361,2.94610497,0.00221125,0.06211400,0.50407699,2.10669168,0.05290591,0.82318639
-4.42121061,3.03187599,0.00239474,0.06152611,0.52008040,2.17363008,0.05473144,0.84261065
-4.41520760,3.11831783,0.00259886,0.06083123,0.53633317,2.24165375,0.05656631,0.86147188
-4.40920460,3.20416221,0.00282384,0.06004138,0.55267850,2.30955907,0.05840230,0.87966019
-4.40320160,3.28812883,0.00306985,0.05916867,0.56896469,2.37611909,0.06023196,0.89707337
-4.39719860,3.36895302,0.00333693,0.05822498,0.58505037,2.44011082,0.06204881,0.91361810
-4.39119560,3.44541292,0.00362496,0.05722165,0.60080888,2.50034271,0.06384746,0.92921073
-4.38519260,3.51635526,0.00393361,0.05616921,0.61613163,2.55568185,0.06562360,0.94377739
-4.37918959,3.58071917,0.00426227,0.05507716,0.63093009,2.60508005,0.06737388,0.95725353
-4.37318659,3.63755733,0.00460997,0.05395375,0.64513636,2.64759817,0.06909565,0.96958297
-4.36718359,3.68605392,0.00497533,0.05280590,0.65870229,2.68242798,0.07078658,0.98071638
-4.36118059,3.72553899,0.00535649,0.05163908,0.67159723,2.70891091,0.07244421,0.99060943
-4.35517759,3.75549895,0.00575106,0.05045734,0.68380446,2.72655321,0.07406543,0.99922071
-4.34917459,3.77558307,0.00615609,0.04926337,0.69531676,2.73503690,0.07564597,1.00650965
-4.34317159,3.78560613,0.00656807,0.04805865,0.70613131,2.73422644,0.07717987,1.01243457
-4.33716858,3.78554725,0.00698292,0.04684358,0.71624436,2.72417066,0.07865909,1.01695128
-4.33116558,3.77554538,0.00739607,0.04561777,0.72564618,2.70510017,0.08007323,1.02001216
-4.32516258,3.75589187,0.00780250,0.04438031,0.73431667,2.67742010,0.08140940,1.02156624
-4.31915958,3.72702043,0.00819688,0.04313004,0.74222195,2.64169865,0.08265233,1.02156018
-4.31315658,3.68949512,0.00857366,0.04186593,0.74931241,2.59865154,0.08378464,1.01994031
-4.30715358,3.64399676,0.00892727,0.04058736,0.75552237,2.54912300,0.08478745,1.01665582
