energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-2.93846923,3.59307457,0.04128859,0.06041726,0.51745340,0.00000000,1.34633640,2.62569688,0.06241992,0.64131487
-2.93246623,3.54582851,0.04148692,0.05999729,0.51473642,0.00000000,1.34586483,2.59288809,0.05959102,0.63662086
-2.92646323,3.48971109,0.04155262,0.05941658,0.51087393,0.00000000,1.34173859,2.55367713,0.05665943,0.63015900
-2.92046023,3.42518419,0.04148376,0.05867831,0.50589274,0.00000000,1.33391941,2.50832675,0.05367018,0.62198840
-2.91445723,3.35268690,0.04127884,0.05778560,0.49980921,0.00000000,1.32236690,2.45708670,0.05066522,0.61216775
-2.90845423,3.27263924,0.04093696,0.05674159,0.49263062,0.00000000,1.30704451,2.40019828,0.04768274,0.60075631
-2.90245123,3.18545135,0.04045797,0.05554980,0.48435766,0.00000000,1.28792714,2.33790265,0.04475664,0.58781574
-2.89644822,3.09153676,0.03984268,0.05421442,0.47498768,0.00000000,1.26500967,2.27045167,0.04191631,0.57341261
-2.89044522,2.99132819,0.03909301,0.05274066,0.46451854,0.00000000,1.23831594,2.19812034,0.03918661,0.55762129
-2.88444222,2.88529426,0.03821222,0.05113508,0.45295268,0.00000000,1.20790727,2.12121927,0.03658809,0.54052698
-2.87843922,2.77395535,0.03720502,0.04940595,0.44030126,0.00000000,1.17389015,2.04010628,0.03413738,0.52222851
-2.87243622,2.65789714,0.03607768,0.04756342,0.42658780,0.00000000,1.13642220,1.95519572,0.03184768,0.50284071
-2.86643322,2.53778046,0.03483811,0.04561975,0.41185141,0.00000000,1.09571616,1.86696484,0.02972938,0.48249612
-2.86043022,2.41434657,0.03349582,0.04358933,0.39614909,0.00000000,1.05204143,1.77595646,0.02779072,0.46134578
-2.85442721,2.28841715,0.03206187,0.04148866,0.37955717,0.00000000,1.00572300,1.68277763,0.02603842,0.43955911
-2.84842421,2.16088892,0.03054872,0.03933618,0.36217162,0.00000000,0.95713777,1.58809410,0.02447828,0.41732268
-2.84242121,2.03272293,0.02897003,0.03715199,0.34410739,0.00000000,0.90670841,1.49262107,0.02311569,0.39483801
-2.83641821,1.90492911,0.02734043,0.03495750,0.32549664,0.00000000,0.85489501,1.39711045,0.02195601,0.37231841
-2.83041521,1.77854688,0.02567521,0.03277499,0.30648616,0.00000000,0.80218489,1.30233541,0.02100484,0.34998498
-2.82441221,1.65462275,0.02398998,0.03062708,0.28723396,0.00000000,0.74908124,1.20907308,0.02026809,0.32806204
-2.81840920,1.53418626,0.02230035,0.02853620,0.26790534,0.00000000,0.69609096,1.11808625,0.01975194,0.30677199
-2.81240620,1.41822520,0.02062162,0.02652404,0.24866858,0.00000000,0.64371234,1.03010499,0.01946262,0.28633010
-2.80640320,1.30766146,0.01896838,0.02461101,0.22969057,0.00000000,0.59242318,0.94580909,0.01940608,0.26693915
-2.80040020,1.20332867,0.01735427,0.02281574,0.21113245,0.00000000,0.54266980,0.86581211,0.01958744,0.24878440
-2.79439720,1.10595230,0.01579169,0.02115460,0.19314563,0.00000000,0.49485743,0.79064771,0.02001050,0.23202890
-2.78839420,1.01613335,0.01429158,0.01964136,0.17586821,0.00000000,0.44934227,0.72075871,0.02067709,0.21680944
-2.78239120,0.93433588,0.01286328,0.01828689,0.15942202,0.00000000,0.40642553,0.65648933,0.02158638,0.20323315
-2.77638819,0.86087894,0.01151438,0.01709895,0.14391036,0.00000000,0.36634946,0.59808066,0.02273432,0.19137508
-2.77038519,0.79593301,0.01025071,0.01608210,0.12941653,0.00000000,0.32929556,0.54566947,0.02411298,0.18127656
-2.76438219,0.73952079,0.00907631,0.01523770,0.11600303,0.00000000,0.29538474,0.49929017,0.02571016,0.17294463
-2.75837919,0.69152237,0.00799349,0.01456401,0.10371158,0.00000000,0.26467940,0.45887966,0.02750896,0.16635243
-2.75237619,0.65168412,0.00700294,0.01405636,0.09256378,0.00000000,0.23718708,0.42428477,0.02948769,0.16144050
-2.74637319,0.61963113,0.00610386,0.01370740,0.08256239,0.00000000,0.21286551,0.39527185,0.03161981,0.15811903
-2.74037019,0.59488245,0.00529411,0.01350747,0.07369301,0.00000000,0.19162861,0.37153793,0.03387418,0.15627098
-2.73436718,0.57686850,0.00457043,0.01344491,0.06592629,0.00000000,0.17335328,0.35272318,0.03621550,0.15575578
-2.72836418,0.56495012,0.00392858,0.01350654,0.05922017,0.00000000,0.15788650,0.33842390,0.03860494,0.15641380
-2.72236118,0.55843842,0.00336360,0.01367808,0.05352244,0.00000000,0.14505251,0.32820578,0.04100098,0.15807111
-2.71635818,0.55661481,0.00286999,0.01394456,0.04877315,0.00000000,0.13465973,0.32161684,0.04336041,0.16054460
-2.71035518,0.55875057,0.00244188,0.01429079,0.04490701,0.00000000,0.12650724,0.31819961,0.04563946,0.16364720
-2.70435218,0.56412526,0.00207323,0.01470174,0.04185553,0.00000000,0.12039051,0.31750236,0.04779504,0.16719299
-2.69834917,0.57204339,0.00175799,0.01516294,0.03954898,0.00000000,0.11610639,0.31908883,0.04978594,0.17100206
-2.69234617,0.58184902,0.00149021,0.01566075,0.03791797,0.00000000,0.11345707,0.32254637,0.05157411,0.17490499
-2.68634317,0.59293759,0.00126419,0.01618264,0.03689471,0.00000000,0.11225307,0.32749227,0.05312577,0.17874665
-2.68034017,0.60476502,0.00107453,0.01671733,0.03641398,0.00000000,0.11231525,0.33357826,0.05441244,0.18238943
-2.67433717,0.61685370,0.00091626,0.01725497,0.03641370,0.00000000,0.11347592,0.34049302,0.05541177,0.18571552
-2.66833417,0.62879539,0.00078483,0.01778711,0.03683523,0.00000000,0.11557900,0.34796292,0.05610816,0.18862845
-2.66233117,0.64025129,0.00067617,0.01830668,0.03762346,0.00000000,0.11847950,0.35575116,0.05649309,0.19105369
-2.65632816,0.65094935,0.00058673,0.01880795,0.03872666,0.00000000,0.12204251,0.36365532,0.05656529,0.19293837
-2.65032516,0.66067935,0.00051343,0.01928633,0.04009623,0.00000000,0.12614166,0.37150400,0.05633050,0.19425030
-2.64432216,0.66928621,0.00045369,0.01973824,0.04168640,0.00000000,0.13065746,0.37915249,0.05580114,0.19497627
-2.63831916,0.67666216,0.00040541,0.02016091,0.04345399,0.00000000,0.13547563,0.38647813,0.05499566,0.19511980
-2.63231616,0.68273833,0.00036692,0.02055220,0.04535819,0.00000000,0.14048558,0.39337572,0.05393770,0.19469860
-2.62631316,0.68747650,0.00033700,0.02091048,0.04736060,0.00000000,0.14557923,0.39975316,0.05265524,0.19374179
-2.62031016,0.69086159,0.00031481,0.02123443,0.04942545,0.00000000,0.15065024,0.40552802,0.05117947,0.19228713
-2.61430715,0.69289544,0.00029992,0.02152305,0.05152004,0.00000000,0.15559393,0.41062491,0.04954386,0.19037852
-2.60830415,0.69359227,0.00029220,0.02177556,0.05361551,0.00000000,0.16030766,0.41497425,0.04778304,0.18806367
-2.60230115,0.69297623,0.00029188,0.02199152,0.05568791,0.00000000,0.16469200,0.41851228,0.04593194,0.18539237
-2.59629815,0.69108107,0.00029948,0.02217090,0.05771948,0.00000000,0.16865234,0.42118246,0.04402488,0.18241517
-2.59029515,0.68795186,0.00031580,0.02231424,0.05970022,0.00000000,0.17210114,0.42293808,0.04209494,0.17918271
-2.58429215,0.68364869,0.00034190,0.02242287,0.06162965,0.00000000,0.17496052,0.42374600,0.04017338,0.17574550
-2.57828914,0.67825184,0.00037909,0.02249914,0.06351865,0.00000000,0.17716505,0.42359108,0.03828928,0.17215424
-2.57228614,0.67186788,0.00042888,0.02254663,0.06539135,0.00000000,0.17866473,0.42248106,0.03646928,0.16846054
-2.56628314,0.66463631,0.00049298,0.02257040,0.06728696,0.00000000,0.17942767,0.42045146,0.03473754,0.16471780
-2.56028014,0.65673580,0.00057328,0.02257716,0.06926142,0.00000000,0.17944265,0.41756999,0.03311571,0.16098235
-2.55427714,0.64838952,0.00067176,0.02257536,0.07138872,0.00000000,0.17872105,0.41394014,0.03162303,0.15731439
-2.54827414,0.63986894,0.00079052,0.02257524,0.07376192,0.00000000,0.17729819,0.40970358,0.03027646,0.15377881
-2.54227114,0.63149542,0.00093164,0.02258876,0.07649350,0.00000000,0.17523394,0.40504089,0.02909084,0.15044567
-2.53626813,0.62363923,0.00109723,0.02262937,0.07971526,0.00000000,0.17261242,0.40017061,0.02807898,0.14739021
-2.53026513,0.61671577,0.00128924,0.02271177,0.08357734,0.00000000,0.16954085,0.39534625,0.02725174,0.14469237
-2.52426213,0.61117874,0.00150949,0.02285148,0.08824659,0.00000000,0.16614754,0.39085139,0.02661804,0.14243571
-2.51825913,0.60751043,0.00175949,0.02306431,0.09390397,0.00000000,0.16257898,0.38699289,0.02618479,0.14070586
-2.51225613,0.60620939,0.00204045,0.02336576,0.10074111,0.00000000,0.15899631,0.38409241,0.02595678,0.13958845
-2.50625313,0.60777578,0.00235311,0.02377042,0.10895604,0.00000000,0.15557108,0.38247652,0.02593645,0.13916668
-2.50025013,0.61269510,0.00269768,0.02429120,0.11874796,0.00000000,0.15248060,0.38246586,0.02612375,0.13951863
-2.49424712,0.62142090,0.00307378,0.02493875,0.13031130,0.00000000,0.14990310,0.38436372,0.02651584,0.14071457
-2.48824412,0.63435730,0.00348035,0.02572073,0.14382909,0.00000000,0.14801273,0.38844452,0.02710692,0.14281422
-2.48224112,0.65184205,0.00391560,0.02664131,0.15946585,0.00000000,0.14697474,0.39494283,0.02788809,0.14586447
-2.47623812,0.67413110,0.00437697,0.02770068,0.17736017,0.00000000,0.14694099,0.40404327,0.02884732,0.14989741
-2.47023512,0.70138529,0.00486117,0.02889476,0.19761727,0.00000000,0.14804596,0.41587185,0.02996946,0.15492911
-2.46423212,0.73366001,0.00536414,0.03021502,0.22030176,0.00000000,0.15040342,0.43048926,0.03123654,0.16095903
-2.45822911,0.77089843,0.00588113,0.03164853,0.24543106,0.00000000,0.15410396,0.44788621,0.03262809,0.16797034
-2.45222611,0.81292870,0.00640681,0.03317817,0.27296967,0.00000000,0.15921335,0.46798144,0.03412169,0.17593108
-2.44622311,0.85946551,0.00693536,0.03478305,0.30282474,0.00000000,0.16577197,0.49062226,0.03569366,0.18479624
-2.44022011,0.91011603,0.00746062,0.03643911,0.33484325,0.00000000,0.17379516,0.51558783,0.03731989,0.19451052
-2.43421711,0.96439027,0.00797627,0.03811988,0.36881099,0.00000000,0.18327469,0.54259514,0.03897678,0.20501193
-2.42821411,1.02171550,0.00847603,0.03979735,0.40445382,0.00000000,0.19418107,0.57130739,0.04064222,0.21623573
-2.42221111,1.08145419,0.00895387,0.04144301,0.44144109,0.00000000,0.20646674,0.60134469,0.04229659,0.22811877
-2.41620810,1.14292494,0.00940422,0.04302891,0.47939143,0.00000000,0.22006998,0.63229646,0.04392374,0.24060382
-2.41020510,1.20542538,0.00982219,0.04452870,0.51788087,0.00000000,0.23491934,0.66373517,0.04551184,0.25364367
-2.40420210,1.26825614,0.01020374,0.04591874,0.55645302,0.00000000,0.25093827,0.69523096,0.04705410,0.26720471
-2.39819910,1.33074484,0.01054590,0.04717903,0.59463110,0.00000000,0.26804994,0.72636623,0.04854925,0.28126972
-2.39219610,1.39226882,0.01084688,0.04829408,0.63193127,0.00000000,0.28618168,0.75674986,0.05000181,0.29583959
-2.38619310,1.45227562,0.01110622,0.04925358,0.66787686,0.00000000,0.30526900,0.78603028,0.05142201,0.31093381
-2.38019010,1.51030001,0.01132476,0.05005289,0.70201280,0.00000000,0.32525879,0.81390666,0.05282546,0.32658955
-2.37418709,1.56597680,0.01150476,0.05069332,0.73391960,0.00000000,0.34611151,0.84013800,0.05423246,0.34285926
-2.36818409,1.61904847,0.01164973,0.05118209,0.76322622,0.00000000,0.36780210,0.86454918,0.05566706,0.35980679
-2.36218109,1.66936723,0.01176444,0.05153211,0.78962113,0.00000000,0.39031960,0.88703415,0.05715580,0.37750216
-2.35617809,1.71689133,0.01185467,0.05176152,0.81286110,0.00000000,0.41366523,0.90755563,0.05872628,0.39601511
-2.35017509,1.76167555,0.01192704,0.05189293,0.83277707,0.00000000,0.43784913,0.92614159,0.06040548,0.41540781
-2.34417209,1.80385647,0.01198879,0.05195255,0.84927694,0.00000000,0.46288571,0.94287849,0.06221811,0.43572693
-2.33816908,1.84363305,0.01204745,0.05196904,0.86234508,0.00000000,0.48878796,0.95790167,0.06418486,0.45699571
-2.33216608,1.88124380,0.01211053,0.05197237,0.87203858,0.00000000,0.51556087,0.97138341,0.06632075,0.47920630
-2.32616308,1.91694159,0.01218529,0.05199255,0.87848046,0.00000000,0.54319454,0.98351920,0.06863368,0.50231301
-2.32016008,1.95096771,0.01227833,0.05205828,0.88185028,0.00000000,0.57165719,0.99451299,0.07112319,0.52622680
-2.31415708,1.98352668,0.01239536,0.05219583,0.88237275,0.00000000,0.60088870,1.00456231,0.07377958,0.55081159
-2.30815408,2.01476324,0.01254095,0.05242782,0.88030492,0.00000000,0.63079515,1.01384397,0.07658331,0.57588268
-2.30215108,2.04474328,0.01271826,0.05277228,0.87592271,0.00000000,0.66124472,1.02250126,0.07950499,0.60120750
-2.29614807,2.07343958,0.01292894,0.05324188,0.86950775,0.00000000,0.69206544,1.03063330,0.08250564,0.62650892
-2.29014507,2.10072363,0.01317299,0.05384337,0.86133498,0.00000000,0.72304508,1.03828726,0.08553749,0.65147105
-2.28414207,2.12636409,0.01344876,0.05457734,0.85166192,0.00000000,0.75393324,1.04545381,0.08854520,0.67574739
-2.27813907,2.15003196,0.01375295,0.05543813,0.84072008,0.00000000,0.78444585,1.05206618,0.09146742,0.69897105
-2.27213607,2.17131253,0.01408082,0.05641414,0.82870881,0.00000000,0.81427188,1.05800273,0.09423869,0.72076664
-2.26613307,2.18972327,0.01442628,0.05748829,0.81579201,0.00000000,0.84308200,1.06309311,0.09679159,0.74076311
-2.26013007,2.20473681,0.01478221,0.05863875,0.80209754,0.00000000,0.87053881,1.06712738,0.09905902,0.75860717
-2.25412706,2.21580755,0.01514077,0.05983984,0.78771917,0.00000000,0.89630808,1.06986776,0.10097653,0.77397637
-2.24812406,2.22240056,0.01549371,0.06106306,0.77272095,0.00000000,0.92007053,1.07106221,0.10248461,0.78659128
-2.24212106,2.22402082,0.01583281,0.06227821,0.75714318,0.00000000,0.94153326,1.07045907,0.10353080,0.79622608
-2.23611806,2.22024127,0.01615024,0.06345449,0.74100983,0.00000000,0.96044043,1.06782186,0.10407162,0.80271700
-2.23011506,2.21072792,0.01643893,0.06456166,0.72433639,0.00000000,0.97658238,1.06294346,0.10407407,0.80596808
-2.22411206,2.19526067,0.01669299,0.06557101,0.70713781,0.00000000,0.98980278,1.05565879,0.10351688,0.80595413
-2.21810905,2.17374857,0.01690795,0.06645631,0.68943579,0.00000000,1.00000333,1.04585534,0.10239118,0.80272053
-2.21210605,2.14623881,0.01708107,0.06719449,0.67126497,0.00000000,1.00714573,1.03348097,0.10070085,0.79638004
-2.20610305,2.11291894,0.01721149,0.06776624,0.65267760,0.00000000,1.01125095,1.01854864,0.09846235,0.78710687
-2.20010005,2.07411243,0.01730031,0.06815633,0.63374636,0.00000000,1.01239573,1.00113780,0.09570406,0.77512826
-2.19409705,2.03026784,0.01735062,0.06835382,0.61456532,0.00000000,1.01070671,0.98139259,0.09246539,0.76071425
-2.18809405,1.98194263,0.01736736,0.06835205,0.59524894,0.00000000,1.00635246,0.95951689,0.08879535,0.74416611
-2.18209105,1.92978235,0.01735714,0.06814844,0.57592939,0.00000000,0.99953406,0.93576683,0.08475100,0.72580421
-2.17608804,1.87449688,0.01732796,0.06774427,0.55675230,0.00000000,0.99047478,0.91044099,0.08039564,0.70595598
-2.17008504,1.81683487,0.01728882,0.06714432,0.53787147,0.00000000,0.97940951,0.88386926,0.07579689,0.68494464
-2.16408204,1.75755806,0.01724932,0.06635640,0.51944283,0.00000000,0.96657457,0.85640068,0.07102477,0.66307922
-2.15807904,1.69741673,0.01721920,0.06539104,0.50161821,0.00000000,0.95219856,0.82839129,0.06614984,0.64064642
-2.15207604,1.63712763,0.01720782,0.06426100,0.48453920,0.00000000,0.93649462,0.80019237,0.06124137,0.61790464
-2.14607304,1.57735534,0.01722373,0.06298101,0.46833173,0.00000000,0.91965469,0.77213993,0.05636585,0.59508029
-2.14007004,1.51869794,0.01727419,0.06156744,0.45310152,0.00000000,0.90184569,0.74454562,0.05158556,0.57236647
-2.13406703,1.46167718,0.01736480,0.06003811,0.43893067,0.00000000,0.88320801,0.71768972,0.04695754,0.54992386
-2.12806403,1.40673354,0.01749916,0.05841215,0.42587576,0.00000000,0.86385607,0.69181618,0.04253274,0.52788350
-2.12206103,1.35422576,0.01767866,0.05670985,0.41396717,0.00000000,0.84388069,0.66712993,0.03835550,0.50635125
-2.11605803,1.30443446,0.01790235,0.05495268,0.40320997,0.00000000,0.82335318,0.64379629,0.03446325,0.48541318
-2.11005503,1.25756920,0.01816692,0.05316313,0.39358595,0.00000000,0.80233036,0.62194219,0.03088652,0.46514166
-2.10405203,1.21377794,0.01846679,0.05136470,0.38505672,0.00000000,0.78086043,0.60165914,0.02764909,0.44560143
-2.09804902,1.17315809,0.01879436,0.04958172,0.37756766,0.00000000,0.75898890,0.58300719,0.02476833,0.42685527
-2.09204602,1.13576808,0.01914025,0.04783916,0.37105225,0.00000000,0.73676420,0.56601977,0.02225567,0.40896880
-2.08604302,1.10163846,0.01949375,0.04616230,0.36543666,0.00000000,0.71424268,0.55070871,0.02011718,0.39201397
-2.08004002,1.07078171,0.01984320,0.04457634,0.36064416,0.00000000,0.69149236,0.53706916,0.01835406,0.37607118
-2.07403702,1.04320004,0.02017653,0.04310589,0.35659905,0.00000000,0.66859545,0.52508388,0.01696332,0.36122972
-2.06803402,1.01889058,0.02048169,0.04177435,0.35322994,0.00000000,0.64564931,0.51472673,0.01593822,0.34758653
-2.06203102,0.99784779,0.02074720,0.04060322,0.35047216,0.00000000,0.62276588,0.50596501,0.01526880,0.33524346
-2.05602801,0.98006289,0.02096254,0.03961139,0.34826908,0.00000000,0.60006962,0.49876056,0.01494222,0.32430319
-2.05002501,0.96552053,0.02111855,0.03881436,0.34657249,0.00000000,0.57769415,0.49306970,0.01494308,0.31486393
-2.04402201,0.95419306,0.02120775,0.03822355,0.34534187,0.00000000,0.55577777,0.48884187,0.01525363,0.30701358
-2.03801901,0.94603285,0.02122454,0.03784559,0.34454275,0.00000000,0.53445817,0.48601750,0.01585385,0.30082330
-2.03201601,0.94096348,0.02116535,0.03768183,0.34414430,0.00000000,0.51386681,0.48452504,0.01672154,0.29634133
-2.02601301,0.93887056,0.02102865,0.03772789,0.34411639,0.00000000,0.49412311,0.48427773,0.01783231,0.29358711
-2.02001001,0.93959287,0.02081486,0.03797346,0.34442634,0.00000000,0.47532896,0.48517039,0.01915957,0.29254631
-2.01400700,0.94291487,0.02052627,0.03840228,0.34503571,0.00000000,0.45756385,0.48707655,0.02067456,0.29316695
-2.00800400,0.94856117,0.02016676,0.03899235,0.34589728,0.00000000,0.44088094,0.48984648,0.02234634,0.29535703
-2.00200100,0.95619377,0.01974155,0.03971637,0.34695269,0.00000000,0.42530415,0.49330624,0.02414195,0.29898376
-1.99599800,0.96541244,0.01925692,0.04054239,0.34813080,0.00000000,0.41082677,0.49725814,0.02602654,0.30387450
-1.98999500,0.97575876,0.01871986,0.04143465,0.34934710,0.00000000,0.39741123,0.50148276,0.02796368,0.30981961
-1.98399200,0.98672375,0.01813778,0.04235465,0.35050413,0.00000000,0.38499054,0.50574262,0.02991579,0.31657693
-1.97798899,0.99775919,0.01751821,0.04326228,0.35149325,0.00000000,0.37347087,0.50978743,0.03184462,0.32387798
-1.97198599,1.00829221,0.01686856,0.04411711,0.35219743,0.00000000,0.36273557,0.51336084,0.03371186,0.33143547
-1.96598299,1.01774268,0.01619591,0.04487964,0.35249520,0.00000000,0.35265009,0.51620846,0.03547988,0.33895205
-1.95997999,1.02554276,0.01550683,0.04551261,0.35226553,0.00000000,0.34306778,0.51808680,0.03711249,0.34612975
-1.95397699,1.03115771,0.01480733,0.04598217,0.35139340,0.00000000,0.33383621,0.51877276,0.03857574,0.35267992
-1.94797399,1.03410709,0.01410278,0.04625898,0.34977581,0.00000000,0.32480369,0.51807319,0.03983876,0.35833319
-1.94197099,1.03398534,0.01339789,0.04631916,0.34732795,0.00000000,0.31582578,0.51583418,0.04087456,0.36284906
-1.93596798,1.03048087,0.01269682,0.04614491,0.34398919,0.00000000,0.30677130,0.51194944,0.04166069,0.36602467
-1.92996498,1.02339254,0.01200320,0.04572509,0.33972854,0.00000000,0.29752788,0.50636751,0.04217992,0.36770258
-1.92396198,1.01264296,0.01132023,0.04505541,0.33454938,0.00000000,0.28800644,0.49909732,0.04242070,0.36777697
-1.91795898,0.99828772,0.01065081,0.04413841,0.32849308,0.00000000,0.27814474,0.49021179,0.04237744,0.36619823
-1.91195598,0.98052020,0.00999762,0.04298322,0.32164140,0.00000000,0.26790971,0.47984931,0.04205069,0.36297563
-1.90595298,0.95967149,0.00936320,0.04160509,0.31411737,0.00000000,0.25729847,0.46821292,0.04144703,0.35817801
-1.89994997,0.93620545,0.00875006,0.04002469,0.30608468,0.00000000,0.24633814,0.45556710,0.04057889,0.35193237
-1.89394697,0.91070890,0.00816071,0.03826727,0.29774551,0.00000000,0.23508439,0.44223236,0.03946405,0.34442056
-1.88794397,0.88387721,0.00759770,0.03636175,0.28933675,0.00000000,0.22361891,0.42857760,0.03812507,0.33587394
-1.88194097,0.85649576,0.00706359,0.03433962,0.28112476,0.00000000,0.21204590,0.41501064,0.03658854,0.32656645
-1.87593797,0.82941785,0.00656096,0.03223393,0.27339880,0.00000000,0.20048773,0.40196700,0.03488424,0.31680621
-1.86993497,0.80353965,0.00609235,0.03007824,0.26646326,0.00000000,0.18908010,0.38989743,0.03304421,0.30692581
-1.86393197,0.77977314,0.00566019,0.02790558,0.26062897,0.00000000,0.17796672,0.37925453,0.03110175,0.29727192
-1.85792896,0.75901774,0.00526672,0.02574762,0.25620381,0.00000000,0.16729394,0.37047868,0.02909053,0.28819418
-1.85192596,0.74213144,0.00491392,0.02363380,0.25348280,0.00000000,0.15720540,0.36398402,0.02704363,0.28003402
-1.84592296,0.72990252,0.00460339,0.02159077,0.25273815,0.00000000,0.14783687,0.36014451,0.02499270,0.27311364
-1.83991996,0.72302247,0.00433631,0.01964182,0.25420933,0.00000000,0.13931161,0.35928075,0.02296720,0.26772537
-1.83391696,0.72206102,0.00411333,0.01780656,0.25809366,0.00000000,0.13173619,0.36164792,0.02099384,0.26412197
-1.82791396,0.72744416,0.00393453,0.01610076,0.26453757,0.00000000,0.12519704,0.36742506,0.01909604,0.26250794
-1.82191096,0.73943569,0.00379935,0.01453628,0.27362892,0.00000000,0.11975770,0.37670627,0.01729363,0.26303218
-1.81590795,0.75812312,0.00370663,0.01312122,0.28539068,0.00000000,0.11545697,0.38949403,0.01560268,0.26578227
-1.80990495,0.78340843,0.00365455,0.01186005,0.29977610,0.00000000,0.11230777,0.40569497,0.01403547,0.27078052
-1.80390195,0.81500411,0.00364071,0.01075404,0.31666588,0.00000000,0.11029693,0.42511840,0.01260057,0.27798185
-1.79789895,0.85243500,0.00366214,0.00980159,0.33586726,0.00000000,0.10938584,0.44747770,0.01130311,0.28727383
-1.79189595,0.89504589,0.00371543,0.00899873,0.35711544,0.00000000,0.10951181,0.47239480,0.01014508,0.29847865
-1.78589295,0.94201526,0.00379683,0.00833965,0.38007726,0.00000000,0.11059022,0.49940768,0.00912576,0.31135725
-1.77988994,0.99237462,0.00390236,0.00781722,0.40435735,0.00000000,0.11251742,0.52798090,0.00824220,0.32561542
-1.77388694,1.04503349,0.00402798,0.00742353,0.42950648,0.00000000,0.11517410,0.55751897,0.00748975,0.34091178
-1.76788394,1.09880916,0.00416976,0.00715048,0.45503224,0.00000000,0.11842932,0.58738218,0.00686259,0.35686744
-1.76188094,1.15246059,0.00432405,0.00699029,0.48041149,0.00000000,0.12214486,0.61690465,0.00635426,0.37307711
-1.75587794,1.20472544,0.00448768,0.00693598,0.50510458,0.00000000,0.12617982,0.64541380,0.00595825,0.38912131
-1.74987494,1.25435893,0.00465813,0.00698187,0.52857059,0.00000000,0.13039549,0.67225086,0.00566840,0.40457930
-1.74387194,1.30017331,0.00483371,0.00712395,0.55028334,0.00000000,0.13466008,0.69679153,0.00547942,0.41904229
-1.73786893,1.34107648,0.00501370,0.00736022,0.56974743,0.00000000,0.13885336,0.71846606,0.00538724,0.43212655
-1.73186593,1.37610817,0.00519854,0.00769099,0.58651377,0.00000000,0.14287101,0.73677799,0.00538935,0.44348590
-1.72586293,1.40447235,0.00538983,0.00811902,0.60019399,0.00000000,0.14662843,0.75132068,0.00548502,0.45282303
-1.71985993,1.42556438,0.00559049,0.00864965,0.61047309,0.00000000,0.15006398,0.76179103,0.00567544,0.45989943
-1.71385693,1.43899190,0.00580471,0.00929077,0.61711985,0.00000000,0.15314146,0.76799969,0.00596380,0.46454337
-1.70785393,1.44458838,0.00603792,0.01005273,0.61999457,0.00000000,0.15585173,0.76987729,0.00635525,0.46665563
-1.70185093,1.44241871,0.00629669,0.01094812,0.61905367,0.00000000,0.15821334,0.76747641,0.00685674,0.46621295
-1.69584792,1.43277674,0.00658861,0.01199142,0.61435115,0.00000000,0.16027229,0.76096921,0.00747684,0.46326882
-1.68984492,1.41617455,0.00692202,0.01319863,0.60603670,0.00000000,0.16210074,0.75064067,0.00822539,0.45795185
-1.68384192,1.39332428,0.00730581,0.01458673,0.59435068,0.00000000,0.16379477,0.73687786,0.00911311,0.45046172
-1.67783892,1.36511304,0.00774904,0.01617308,0.57961609,0.00000000,0.16547138,0.72015564,0.01015111,0.44106291
-1.67183592,1.33257225,0.00826065,0.01797484,0.56222807,0.00000000,0.16726472,0.70101949,0.01135042,0.43007664
-1.66583292,1.29684271,0.00884906,0.02000822,0.54264133,0.00000000,0.16932183,0.68006617,0.01272140,0.41787131
-1.65982991,1.25913703,0.00952179,0.02228790,0.52135613,0.00000000,0.17179806,0.65792315,0.01427317,0.40485196
-1.65382691,1.22070113,0.01028506,0.02482633,0.49890342,0.00000000,0.17485242,0.63522774,0.01601309,0.39144917
-1.64782391,1.18277640,0.01114347,0.02763326,0.47582984,0.00000000,0.17864304,0.61260672,0.01794624,0.37810794
-1.64182091,1.14656431,0.01209967,0.03071520,0.45268316,0.00000000,0.18332303,0.59065754,0.02007503,0.36527693
-1.63581791,1.11319479,0.01315411,0.03407518,0.42999875,0.00000000,0.18903702,0.56993164,0.02239888,0.35339848
-1.62981491,1.08369956,0.01430487,0.03771259,0.40828759,0.00000000,0.19591839,0.55092079,0.02491409,0.34289971
-1.62381191,1.05899145,0.01554763,0.04162323,0.38802611,0.00000000,0.20408753,0.53404668,0.02761379,0.33418492
-1.61780890,1.03985017,0.01687564,0.04579952,0.36964826,0.00000000,0.21365098,0.51965423,0.03048821,0.32762940
-1.61180590,1.02691465,0.01827994,0.05023100,0.35353973,0.00000000,0.22470179,0.50800872,0.03352501,0.32357463
-1.60580290,1.02068194,0.01974959,0.05490489,0.34003443,0.00000000,0.23732062,0.49929648,0.03670989,0.32232487
-1.59979990,1.02151196,0.02127212,0.05980686,0.32941310,0.00000000,0.25157787,0.49362906,0.04002731,0.32414482
-1.59379690,1.02963732,0.02283396,0.06492192,0.32190360,0.00000000,0.26753633,0.49105033,0.04346145,0.32925825
-1.58779390,1.04517710,0.02442107,0.07023533,0.31768285,0.00000000,0.28525418,0.49154580,0.04699719,0.33784727
-1.58179090,1.06815330,0.02601957,0.07573349,0.31687966,0.00000000,0.30478807,0.49505375,0.05062121,0.35005190
-1.57578789,1.09850846,0.02761645,0.08140481,0.31957832,0.00000000,0.32619592,0.50147706,0.05432299,0.36596973
