energy_ev,total_up,Al_p_up,Al_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-6.00000000,1.47713664,0.08841923,0.00000000,0.56428463,0.43315650,0.97757412,0.00000000
-5.99399700,1.54349562,0.09220281,0.00000000,0.60878604,0.44608355,1.02173587,0.00000000
-5.98799400,1.62509710,0.09694988,0.00000000,0.65830497,0.46375915,1.07572319,0.00000000
-5.98199100,1.72168208,0.10267518,0.00000000,0.71257241,0.48617573,1.13934003,0.00000000
-5.97598799,1.83270268,0.10937027,0.00000000,0.77122271,0.51323902,1.21220224,0.00000000
-5.96998499,1.95731741,0.11700229,0.00000000,0.83379365,0.54476620,1.29373598,0.00000000
-5.96398199,2.09439323,0.12551329,0.00000000,0.89972922,0.58048572,1.38318042,0.00000000
-5.95797899,2.24251424,0.13482029,0.00000000,0.96838503,0.62003878,1.47959463,0.00000000
-5.95197599,2.39999707,0.14481612,0.00000000,1.03903627,0.66298252,1.58186873,0.00000000
-5.94597299,2.56491281,0.15537097,0.00000000,1.11088790,0.70879505,1.68873896,0.00000000
-5.93996998,2.73511508,0.16633471,0.00000000,1.18308685,0.75688211,1.79880659,0.00000000
-5.93396698,2.90827392,0.17753980,0.00000000,1.25473597,0.80658550,1.91056030,0.00000000
-5.92796398,3.08191491,0.18880496,0.00000000,1.32490931,0.85719315,2.02240168,0.00000000
-5.92196098,3.25346289,0.19993923,0.00000000,1.39266843,0.90795078,2.13267337,0.00000000
-5.91595798,3.42028945,0.21074652,0.00000000,1.45707944,0.95807492,2.23968948,0.00000000
-5.90995498,3.57976327,0.22103043,0.00000000,1.51723025,1.00676728,2.34176756,0.00000000
-5.90395198,3.72930243,0.23059917,0.00000000,1.57224786,1.05323002,2.43726160,0.00000000
-5.89794897,3.86642737,0.23927045,0.00000000,1.62131525,1.09668189,2.52459540,0.00000000
-5.89194597,3.98881354,0.24687626,0.00000000,1.66368759,1.13637463,2.60229552,0.00000000
-5.88594297,4.09434230,0.25326717,0.00000000,1.69870736,1.17160953,2.66902320,0.00000000
-5.87993997,4.18114887,0.25831626,0.00000000,1.72581828,1.20175351,2.72360430,0.00000000
-5.87393697,4.24766607,0.26192231,0.00000000,1.74457747,1.22625445,2.76505659,0.00000000
-5.86793397,4.29266248,0.26401232,0.00000000,1.75466579,1.24465509,2.79261363,0.00000000
-5.86193097,4.31527392,0.26454316,0.00000000,1.75589597,1.25660533,2.80574441,0.00000000
-5.85592796,4.31502709,0.26350242,0.00000000,1.74821824,1.26187214,2.80416813,0.00000000
-5.84992496,4.29185449,0.26090826,0.00000000,1.73172334,1.26034707,2.78786354,0.00000000
-5.84392196,4.24609987,0.25680849,0.00000000,1.70664258,1.25205057,2.75707235,0.00000000
