energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.20860430,0.08000497,0.00000205,0.01831365,0.00162937,0.02129788,0.00091772,0.00061801,0.00889185,0.02774041
-3.20260130,0.08033503,0.00000272,0.01827181,0.00185191,0.02170874,0.00091559,0.00065253,0.00888767,0.02768369
-3.19659830,0.08024384,0.00000358,0.01809936,0.00212872,0.02210147,0.00090690,0.00069311,0.00882491,0.02743107
-3.19059530,0.07977824,0.00000468,0.01780006,0.00247356,0.02250770,0.00089185,0.00074199,0.00870640,0.02698864
-3.18459230,0.07900151,0.00000608,0.01738035,0.00290254,0.02296639,0.00087074,0.00080184,0.00853646,0.02636659
-3.17858929,0.07799268,0.00000783,0.01684911,0.00343422,0.02352390,0.00084403,0.00087580,0.00832081,0.02557888
-3.17258629,0.07684540,0.00001001,0.01621737,0.00408966,0.02423378,0.00081227,0.00096739,0.00806637,0.02464282
-3.16658329,0.07566634,0.00001271,0.01549792,0.00489246,0.02515635,0.00077609,0.00108062,0.00778115,0.02357841
-3.16058029,0.07457313,0.00001602,0.01470490,0.00586858,0.02635806,0.00073619,0.00121985,0.00747401,0.02240780
-3.15457729,0.07369195,0.00002005,0.01385334,0.00704617,0.02791056,0.00069334,0.00138982,0.00715443,0.02115450
-3.14857429,0.07315476,0.00002492,0.01295869,0.00845516,0.02988947,0.00064829,0.00159557,0.00683229,0.01984275
-3.14257129,0.07309620,0.00003074,0.01203639,0.01012679,0.03237291,0.00060181,0.00184231,0.00651760,0.01849676
-3.13656828,0.07365036,0.00003765,0.01110141,0.01209294,0.03543964,0.00055467,0.00213535,0.00622024,0.01714007
-3.13056528,0.07494719,0.00004578,0.01016791,0.01438531,0.03916701,0.00050755,0.00247994,0.00594976,0.01579498
-3.12456228,0.07710896,0.00005526,0.00924890,0.01703447,0.04362857,0.00046111,0.00288110,0.00571512,0.01448198
-3.11855928,0.08024652,0.00006623,0.00835599,0.02006873,0.04889146,0.00041593,0.00334347,0.00552449,0.01321938
-3.11255628,0.08445575,0.00007881,0.00749921,0.02351299,0.05501365,0.00037251,0.00387107,0.00538507,0.01202297
-3.10655328,0.08981392,0.00009311,0.00668689,0.02738741,0.06204105,0.00033126,0.00446710,0.00530296,0.01090583
-3.10055028,0.09637651,0.00010921,0.00592567,0.03170621,0.07000460,0.00029252,0.00513375,0.00528298,0.00987822
-3.09454727,0.10417415,0.00012717,0.00522048,0.03647644,0.07891755,0.00025654,0.00587198,0.00532863,0.00894761
-3.08854427,0.11321024,0.00014702,0.00457465,0.04169688,0.08877287,0.00022347,0.00668133,0.00544201,0.00811875
-3.08254127,0.12345903,0.00016876,0.00399009,0.04735728,0.09954118,0.00019343,0.00755980,0.00562382,0.00739389
-3.07653827,0.13486453,0.00019232,0.00346745,0.05343779,0.11116916,0.00016644,0.00850371,0.00587338,0.00677298
-3.07053527,0.14734039,0.00021759,0.00300635,0.05990890,0.12357873,0.00014250,0.00950767,0.00618873,0.00625406
-3.06453227,0.16077076,0.00024442,0.00260564,0.06673183,0.13666698,0.00012155,0.01056465,0.00656669,0.00583355
-3.05852926,0.17501230,0.00027259,0.00226367,0.07385953,0.15030726,0.00010352,0.01166601,0.00700313,0.00550668
-3.05252626,0.18989757,0.00030182,0.00197852,0.08123831,0.16435116,0.00008833,0.01280180,0.00749313,0.00526790
-3.04652326,0.20523954,0.00033179,0.00174836,0.08881015,0.17863174,0.00007589,0.01396100,0.00803130,0.00511133
-3.04052026,0.22083755,0.00036212,0.00157166,0.09651569,0.19296784,0.00006615,0.01513194,0.00861213,0.00503117
-3.03451726,0.23648434,0.00039240,0.00144746,0.10429788,0.20716950,0.00005906,0.01630280,0.00923037,0.00502217
-3.02851426,0.25197426,0.00042216,0.00137568,0.11210627,0.22104432,0.00005464,0.01746220,0.00988153,0.00508009
-3.02251126,0.26711228,0.00045093,0.00135736,0.11990170,0.23440454,0.00005296,0.01859980,0.01056232,0.00520210
-3.01650825,0.28172360,0.00047823,0.00139486,0.12766148,0.24707482,0.00005416,0.01970704,0.01127118,0.00538723
-3.01050525,0.29566355,0.00050355,0.00149215,0.13538464,0.25890013,0.00005847,0.02077785,0.01200885,0.00563678
-3.00450225,0.30882737,0.00052644,0.00165500,0.14309723,0.26975364,0.00006619,0.02180932,0.01277888,0.00595466
-2.99849925,0.32115940,0.00054646,0.00189118,0.15085734,0.27954423,0.00007775,0.02280242,0.01358814,0.00634784
-2.99249625,0.33266138,0.00056322,0.00221068,0.15875963,0.28822316,0.00009370,0.02376256,0.01444730,0.00682656
-2.98649325,0.34339932,0.00057639,0.00262583,0.16693914,0.29578964,0.00011467,0.02470005,0.01537120,0.00740468
-2.98049025,0.35350863,0.00058572,0.00315147,0.17557404,0.30229499,0.00014149,0.02563052,0.01637919,0.00809985
-2.97448724,0.36319707,0.00059104,0.00380504,0.18488726,0.30784500,0.00017506,0.02657502,0.01749528,0.00893372
-2.96848424,0.37274530,0.00059227,0.00460665,0.19514655,0.31260043,0.00021648,0.02756002,0.01874818,0.00993192
-2.96248124,0.38250480,0.00058943,0.00557907,0.20666305,0.31677536,0.00026695,0.02861721,0.02017121,0.01112414
-2.95647824,0.39289308,0.00058261,0.00674771,0.21978814,0.32063345,0.00032784,0.02978298,0.02180196,0.01254395
-2.95047524,0.40438612,0.00057202,0.00814051,0.23490845,0.32448210,0.00040063,0.03109779,0.02368187,0.01422860
-2.94447224,0.41750826,0.00055795,0.00978770,0.25243917,0.32866458,0.00048691,0.03260525,0.02585552,0.01621871
-2.93846923,0.43281957,0.00054076,0.01172160,0.27281560,0.33355050,0.00058841,0.03435101,0.02836981,0.01855775
-2.93246623,0.45090124,0.00052088,0.01397620,0.29648317,0.33952474,0.00070690,0.03638150,0.03127296,0.02129149
-2.92646323,0.47233921,0.00049879,0.01658673,0.32388608,0.34697530,0.00084420,0.03874253,0.03461332,0.02446727
-2.92046023,0.49770664,0.00047501,0.01958908,0.35545479,0.35628051,0.00100213,0.04147771,0.03843806,0.02813318
-2.91445723,0.52754566,0.00045009,0.02301917,0.39159277,0.36779590,0.00118248,0.04462695,0.04279183,0.03233703
-2.90845423,0.56234902,0.00042459,0.02691214,0.43266270,0.38184144,0.00138695,0.04822487,0.04771529,0.03712533
-2.90245123,0.60254219,0.00039904,0.03130151,0.47897270,0.39868930,0.00161706,0.05229925,0.05324359,0.04254205
-2.89644822,0.64846651,0.00037396,0.03621826,0.53076279,0.41855289,0.00187414,0.05686968,0.05940500,0.04862737
-2.89044522,0.70036382,0.00034985,0.04168973,0.58819209,0.44157724,0.00215924,0.06194625,0.06621942,0.05541625
-2.88444222,0.75836314,0.00032716,0.04773854,0.65132715,0.46783132,0.00247304,0.06752855,0.07369715,0.06293704
-2.87843922,0.82246974,0.00030626,0.05438145,0.72013171,0.49730246,0.00281581,0.07360481,0.08183769,0.07121000
-2.87243622,0.89255695,0.00028750,0.06162811,0.79445824,0.52989296,0.00318735,0.08015144,0.09062876,0.08024581
-2.86643322,0.96836094,0.00027113,0.06947987,0.87404162,0.56541915,0.00358690,0.08713274,0.10004548,0.09004408
-2.86043022,1.04947860,0.00025736,0.07792862,0.95849513,0.60361284,0.00401311,0.09450103,0.11004985,0.10059199
-2.85442721,1.13536863,0.00024631,0.08695563,1.04730890,0.64412508,0.00446399,0.10219704,0.12059038,0.11186292
-2.84842421,1.22535577,0.00023805,0.09653048,1.13985121,0.68653209,0.00493688,0.11015064,0.13160203,0.12381532
-2.84242121,1.31863817,0.00023259,0.10661025,1.23537237,0.73034329,0.00542844,0.11828180,0.14300646,0.13639172
-2.83641821,1.41429770,0.00022986,0.11713876,1.33301163,0.77501096,0.00593466,0.12650197,0.15471249,0.14951804
-2.83041521,1.51131306,0.00022978,0.12804614,1.43180681,0.81994146,0.00645088,0.13471554,0.16661690,0.16310317
-2.82441221,1.60857553,0.00023220,0.13924872,1.53070686,0.86450757,0.00697186,0.14282159,0.17860556,0.17703901
-2.81840920,1.70490706,0.00023694,0.15064920,1.62858711,0.90806176,0.00749179,0.15071583,0.19055478,0.19120089
-2.81240620,1.79908047,0.00024380,0.16213736,1.72426723,0.94994984,0.00800448,0.15829263,0.20233305,0.20544851
-2.80640320,1.88984156,0.00025258,0.17359109,1.81653155,0.98952507,0.00850337,0.16544713,0.21380306,0.21962749
-2.80040020,1.97593271,0.00026306,0.18487799,1.90415168,1.02616199,0.00898175,0.17207745,0.22482394,0.23357139
-2.79439720,2.05611776,0.00027505,0.19585744,1.98591093,1.05927010,0.00943286,0.17808683,0.23525393,0.24710440
-2.78839420,2.12920768,0.00028839,0.20638317,2.06063022,1.08830686,0.00985005,0.18338582,0.24495313,0.26004465
-2.78239120,2.19408663,0.00030293,0.21630624,2.12719491,1.11278988,0.01022700,0.18789429,0.25378654,0.27220791
-2.77638819,2.24973791,0.00031862,0.22547848,2.18458198,1.13230809,0.01055785,0.19154334,0.26162727,0.28341188
-2.77038519,2.29526911,0.00033544,0.23375620,2.23188674,1.14653159,0.01083739,0.19427714,0.26835975,0.29348081
-2.76438219,2.32993598,0.00035345,0.24100407,2.26834843,1.15522003,0.01106123,0.19605438,0.27388296,0.30225025
-2.75837919,2.35316412,0.00037282,0.24709917,2.29337366,1.15822935,0.01122591,0.19684960,0.27811355,0.30957201
-2.75237619,2.36456777,0.00039380,0.25193484,2.30655693,1.15551649,0.01132911,0.19665412,0.28098870,0.31531882
-2.74637319,2.36396501,0.00041676,0.25542432,2.30769724,1.14714220,0.01136968,0.19547673,0.28246859,0.31938877
-2.74037019,2.35138858,0.00044217,0.25750401,2.29681004,1.13327151,0.01134772,0.19334391,0.28253849,0.32170922
-2.73436718,2.32709158,0.00047060,0.25813613,2.27413364,1.11417189,0.01126467,0.19029964,0.28121010,0.32223991
-2.72836418,2.29154765,0.00050273,0.25731066,2.24012967,1.09020901,0.01112326,0.18640488,0.27852232,0.32097527
-2.72236118,2.24544514,0.00053933,0.25504646,2.19547705,1.06184004,0.01092750,0.18173648,0.27454112,0.31794566
-2.71635818,2.18967516,0.00058126,0.25139144,2.14105939,1.02960466,0.01068257,0.17638579,0.26935865,0.31321749
-2.71035518,2.12531360,0.00062943,0.24642189,2.07794606,0.99411382,0.01039478,0.17045673,0.26309145,0.30689212
-2.70435218,2.05359735,0.00068477,0.24024066,2.00736709,0.95603655,0.01007134,0.16406362,0.25587782,0.29910366
-2.69834917,1.97589550,0.00074822,0.23297460,1.93068290,0.91608517,0.00972027,0.15732858,0.24787438,0.29001559
-2.69234617,1.89367623,0.00082071,0.22477108,1.84934962,0.87499919,0.00935013,0.15037876,0.23925200,0.27981641
-2.68634317,1.80847047,0.00090307,0.21579384,1.76488119,0.83352860,0.00896987,0.14334337,0.23019111,0.26871444
-2.68034017,1.72183370,0.00099604,0.20621832,1.67880970,0.79241682,0.00858858,0.13635063,0.22087669,0.25693196
-2.67433717,1.63530708,0.00110019,0.19622664,1.59264542,0.75238410,0.00821526,0.12952475,0.21149298,0.24469898
-2.66833417,1.55037948,0.00121592,0.18600245,1.50783782,0.71411179,0.00785861,0.12298304,0.20221830,0.23224681
-2.66233117,1.46845171,0.00134339,0.17572582,1.42573931,0.67822815,0.00752680,0.11683322,0.19321996,0.21980180
-2.65632816,1.39080439,0.00148252,0.16556846,1.34757291,0.64529610,0.00722732,0.11117102,0.18464968,0.20757931
-2.65032516,1.31857041,0.00163291,0.15568933,1.27440489,0.61580345,0.00696674,0.10607822,0.17663955,0.19577836
-2.64432216,1.25271317,0.00179389,0.14623088,1.20712366,0.59015581,0.00675060,0.10162103,0.16929875,0.18457697
-2.63831916,1.19401111,0.00196445,0.13731605,1.14642513,0.56867262,0.00658331,0.09784906,0.16271114,0.17412842
-2.63231616,1.14304913,0.00214329,0.12904605,1.09280537,0.55158624,0.00646798,0.09479475,0.15693383,0.16455856
-2.62631316,1.10021679,0.00232879,0.12149901,1.04656021,0.53904413,0.00640648,0.09247330,0.15199669,0.15596408
-2.62031016,1.06571341,0.00251906,0.11472949,1.00779190,0.53111405,0.00639929,0.09088317,0.14790294,0.14841200
-2.61430715,1.03955938,0.00271201,0.10876883,0.97642204,0.52779199,0.00644562,0.09000699,0.14463058,0.14194006
-2.60830415,1.02161320,0.00290531,0.10362624,0.95221029,0.52901241,0.00654337,0.08981296,0.14213478,0.13655816
-2.60230115,1.01159322,0.00309653,0.09929060,0.93477764,0.53466039,0.00668926,0.09025656,0.14035094,0.13225052
-2.59629815,1.00910309,0.00328317,0.09573275,0.92363343,0.54458521,0.00687888,0.09128269,0.13919845,0.12897866
-2.59029515,1.01365982,0.00346274,0.09290828,0.91820468,0.55861457,0.00710686,0.09282786,0.13858477,0.12668486
-2.58429215,1.02472307,0.00363283,0.09076049,0.91786663,0.57656908,0.00736700,0.09482273,0.13840990,0.12529594
-2.57828914,1.04172464,0.00379118,0.08922364,0.92197325,0.59827612,0.00765245,0.09719459,0.13857083,0.12472731
-2.57228614,1.06409673,0.00393576,0.08822610,0.92988642,0.62358258,0.00795591,0.09986985,0.13896602,0.12488705
-2.56628314,1.09129800,0.00406486,0.08769347,0.94100289,0.65236588,0.00826979,0.10277653,0.13949955,0.12567984
-2.56028014,1.12283639,0.00417708,0.08755143,0.95477784,0.68454247,0.00858648,0.10584649,0.14008497,0.12701065
-2.55427714,1.15828768,0.00427146,0.08772841,0.97074433,0.72007374,0.00889852,0.10901747,0.14064852,0.12878811
-2.54827414,1.19730922,0.00434745,0.08815772,0.98852803,0.75896843,0.00919881,0.11223486,0.14113188,0.13092734
-2.54227114,1.23964825,0.00440495,0.08877946,1.00785669,0.80128174,0.00948085,0.11545312,0.14149417,0.13335231
-2.53626813,1.28514450,0.00444432,0.08954181,1.02856416,0.84711064,0.00973888,0.11863680,0.14171320,0.13599756
-2.53026513,1.33372696,0.00446638,0.09040201,1.05058891,0.89658554,0.00996804,0.12176118,0.14178604,0.13880940
-2.52426213,1.38540504,0.00447232,0.09132674,1.07396720,0.94985853,0.01016456,0.12481247,0.14172881,0.14174636
-2.51825913,1.44025444,0.00446373,0.09229221,1.09882127,1.00708844,0.01032579,0.12778757,0.14157576,0.14477916
-2.51225613,1.49839837,0.00444249,0.09328373,1.12534311,1.06842322,0.01045031,0.13069341,0.14137771,0.14789008
-2.50625313,1.55998499,0.00441072,0.09429502,1.15377453,1.13398054,0.01053793,0.13354591,0.14119990,0.15107178
-2.50025013,1.62516208,0.00437072,0.09532716,1.18438446,1.20382712,0.01058970,0.13636854,0.14111938,0.15432579
-2.49424712,1.69405019,0.00432483,0.09638734,1.21744438,1.27795811,0.01060778,0.13919067,0.14122195,0.15766056
-2.48824412,1.76671553,0.00427542,0.09748750,1.25320306,1.35627726,0.01059542,0.14204552,0.14159883,0.16108932
-2.48224112,1.84314410,0.00422475,0.09864284,1.29186173,1.43857921,0.01055677,0.14496813,0.14234327,0.16462787
-2.47623812,1.92321834,0.00417491,0.09987038,1.33355084,1.52453482,0.01049672,0.14799310,0.14354697,0.16829229
-2.47023512,2.00669779,0.00412776,0.10118758,1.37830938,1.61368063,0.01042071,0.15115248,0.14529673,0.17209680
-2.46423212,2.09320485,0.00408482,0.10261119,1.42606797,1.70541331,0.01033451,0.15447360,0.14767124,0.17605183
-2.45822911,2.18221664,0.00404730,0.10415621,1.47663641,1.79898973,0.01024403,0.15797727,0.15073815,0.18016251
-2.45222611,2.27306377,0.00401600,0.10583527,1.52969638,1.89353321,0.01015510,0.16167610,0.15455172,0.18442744
-2.44622311,2.36493644,0.00399130,0.10765826,1.58479983,1.98804586,0.01007327,0.16557324,0.15915077,0.18883810
-2.44022011,2.45689771,0.00397320,0.10963223,1.64137316,2.08142719,0.01000363,0.16966146,0.16455736,0.19337866
-2.43421711,2.54790390,0.00396129,0.11176176,1.69872716,2.17249817,0.00995067,0.17392270,0.17077600,0.19802643
-2.42821411,2.63683120,0.00395479,0.11404951,1.75607237,2.26003016,0.00991817,0.17832803,0.17779353,0.20275274
-2.42221111,2.72250749,0.00395262,0.11649710,1.81253931,2.34277764,0.00990915,0.18283807,0.18557960,0.20752436
-2.41620810,2.80374798,0.00395342,0.11910611,1.86720267,2.41951335,0.00992577,0.18740379,0.19408769,0.21230525
-2.41020510,2.87939311,0.00395565,0.12187922,1.91910861,2.48906441,0.00996940,0.19196770,0.20325679,0.21705858
-2.40420210,2.94834694,0.00395762,0.12482132,1.96730384,2.55034802,0.01004063,0.19646543,0.21301331,0.22174888
-2.39819910,3.00961413,0.00395762,0.12794049,2.01086543,2.60240498,0.01013932,0.20082746,0.22327350,0.22634419
-2.39219610,3.06233393,0.00395395,0.13124881,2.04893007,2.64442979,0.01026471,0.20498109,0.23394593,0.23081803
-2.38619310,3.10580935,0.00394501,0.13476276,2.08072144,2.67579589,0.01041552,0.20885255,0.24493414,0.23515107
-2.38019010,3.13953036,0.00392939,0.13850325,2.10557487,2.69607510,0.01059003,0.21236906,0.25613914,0.23933232
-2.37418709,3.16318981,0.00390587,0.14249518,2.12295806,2.70505041,0.01078623,0.21546089,0.26746179,0.24335983
-2.36818409,3.17669162,0.00387354,0.14676649,2.13248727,2.70272172,0.01100187,0.21806333,0.27880481,0.24724069
-2.36218109,3.18015079,0.00383179,0.15134663,2.13393848,2.68930452,0.01123458,0.22011840,0.29007442,0.25099038
-2.35617809,3.17388550,0.00378034,0.15626464,2.12725309,2.66522156,0.01148187,0.22157646,0.30118153,0.25463152
-2.35017509,3.15840174,0.00371927,0.16154681,2.11253822,2.63108829,0.01174122,0.22239742,0.31204238,0.25819194
-2.34417209,3.13437146,0.00364898,0.16721402,2.09006182,2.58769278,0.01201006,0.22255177,0.32257877,0.26170223
-2.33816908,3.10260544,0.00357020,0.17327894,2.06024293,2.53597115,0.01228575,0.22202126,0.33271777,0.26519300
-2.33216608,3.06402237,0.00348396,0.17974329,2.02363766,2.47697974,0.01256555,0.22079924,0.34239111,0.26869178
-2.32616308,3.01961569,0.00339153,0.18659529,1.98092172,2.41186535,0.01284658,0.21889076,0.35153425,0.27222002
-2.32016008,2.97041987,0.00329442,0.19380747,1.93287026,2.34183470,0.01312577,0.21631231,0.36008541,0.27579019
-2.31415708,2.91747776,0.00319425,0.20133509,1.88033593,2.26812445,0.01339978,0.21309136,0.36798449,0.27940326
-2.30815408,2.86181051,0.00309277,0.20911526,1.82422608,2.19197276,0.01366499,0.20926559,0.37517223,0.28304676
-2.30215108,2.80439127,0.00299176,0.21706691,1.76547993,2.11459351,0.01391749,0.20488192,0.38158965,0.28669351
-2.29614807,2.74612376,0.00289299,0.22509168,1.70504661,2.03715369,0.01415301,0.19999542,0.38717786,0.29030117
-2.29014507,2.68782636,0.00279815,0.23307578,1.64386467,1.96075467,0.01436703,0.19466799,0.39187847,0.29381280
-2.28414207,2.63022207,0.00270881,0.24089277,1.58284372,1.88641753,0.01455481,0.18896702,0.39563444,0.29715817
-2.27813907,2.57393441,0.00262638,0.24840721,1.52284862,1.81507250,0.01471149,0.18296396,0.39839161,0.30025610
-2.27213607,2.51948880,0.00255206,0.25547898,1.46468644,1.74755248,0.01483220,0.17673283,0.40010068,0.30301757
-2.26613307,2.46731900,0.00248682,0.26196819,1.40909644,1.68459017,0.01491225,0.17034887,0.40071972,0.30534942
-2.26013007,2.41777756,0.00243136,0.26774033,1.35674291,1.62681836,0.01494727,0.16388707,0.40021694,0.30715861
-2.25412706,2.37114927,0.00238613,0.27267162,1.30821081,1.57477289,0.01493340,0.15742098,0.39857370,0.30835670
-2.24812406,2.32766655,0.00235127,0.27665401,1.26400385,1.52889751,0.01486748,0.15102147,0.39578749,0.30886440
-2.24212106,2.28752540,0.00232667,0.27959991,1.22454468,1.48955006,0.01474724,0.14475575,0.39187471,0.30861589
-2.23611806,2.25090089,0.00231194,0.28144614,1.19017679,1.45700912,0.01457139,0.13868647,0.38687314,0.30756271
-2.23011506,2.21796097,0.00230645,0.28215712,1.16116756,1.43148083,0.01433983,0.13287104,0.38084377,0.30567704
-2.22411206,2.18887789,0.00230933,0.28172699,1.13771208,1.41310499,0.01405365,0.12736109,0.37387203,0.30295421
-2.21810905,2.16383633,0.00231954,0.28018066,1.11993719,1.40196036,0.01371522,0.12220214,0.36606817,0.29941420
-2.21210605,2.14303790,0.00233586,0.27757368,1.10790553,1.39806853,0.01332817,0.11743342,0.35756676,0.29510226
-2.20610305,2.12670180,0.00235697,0.27399110,1.10161913,1.40139653,0.01289732,0.11308784,0.34852538,0.29008846
-2.20010005,2.11506169,0.00238149,0.26954509,1.10102234,1.41185786,0.01242857,0.10919211,0.33912234,0.28446624
-2.19409705,2.10835904,0.00240802,0.26437181,1.10600418,1.42931230,0.01192878,0.10576702,0.32955372,0.27835010
-2.18809405,2.10683343,0.00243520,0.25862736,1.11639977,1.45356444,0.01140553,0.10282772,0.32002963,0.27187251
-2.18209105,2.11071053,0.00246177,0.25248324,1.13199124,1.48436152,0.01086696,0.10038419,0.31076994,0.26518010
-2.17608804,2.12018839,0.00248659,0.24612133,1.15250817,1.52139070,0.01032153,0.09844160,0.30199961,0.25842951
-2.17008504,2.13542297,0.00250873,0.23972878,1.17762768,1.56427636,0.00977775,0.09700079,0.29394376,0.25178282
-2.16408204,2.15651354,0.00252747,0.23349274,1.20697471,1.61257772,0.00924396,0.09605870,0.28682260,0.24540292
-2.15807904,2.18348897,0.00254237,0.22759540,1.24012256,1.66578728,0.00872811,0.09560864,0.28084639,0.23944892
-2.15207604,2.21629525,0.00255328,0.22220928,1.27659411,1.72333039,0.00823756,0.09564062,0.27621057,0.23407176
-2.14607304,2.25478515,0.00256035,0.21749294,1.31586401,1.78456625,0.00777888,0.09614148,0.27309118,0.22941006
-2.14007004,2.29871022,0.00256401,0.21358722,1.35736199,1.84879070,0.00735773,0.09709496,0.27164054,0.22558653
-2.13406703,2.34771551,0.00256501,0.21061207,1.40047755,1.91524068,0.00697873,0.09848161,0.27198341,0.22270469
-2.12806403,2.40133727,0.00256436,0.20866397,1.44456601,1.98310076,0.00664539,0.10027860,0.27421362,0.22084632
-2.12206103,2.45900366,0.00256327,0.20781399,1.48895605,2.05151143,0.00636012,0.10245949,0.27839121,0.22006935
-2.11605803,2.52003846,0.00256313,0.20810649,1.53295864,2.11957918,0.00612415,0.10499388,0.28454016,0.22040650
-2.11005503,2.58366769,0.00256544,0.20955839,1.57587716,2.18638822,0.00593763,0.10784701,0.29264678,0.22186439
-2.10405203,2.64902918,0.00257174,0.21215915,1.61701857,2.25101353,0.00579969,0.11097949,0.30265877,0.22442347
-2.09804902,2.71518471,0.00258349,0.21587126,1.65570537,2.31253503,0.00570847,0.11434696,0.31448512,0.22803841
-2.09204602,2.78113479,0.00260204,0.22063142,1.69128806,2.37005257,0.00566130,0.11790000,0.32799680,0.23263926
-2.08604302,2.84583578,0.00262855,0.22635222,1.72315776,2.42270146,0.00565478,0.12158411,0.34302845,0.23813314
-2.08004002,2.90821921,0.00266387,0.23292450,1.75075870,2.46966820,0.00568493,0.12533997,0.35938108,0.24440662
-2.07403702,2.96721304,0.00270851,0.24022023,1.77360029,2.51020611,0.00574733,0.12910396,0.37682574,0.25132866
-2.06803402,3.02176473,0.00276258,0.24809594,1.79126846,2.54365061,0.00583725,0.13280895,0.39510841,0.25875407
-2.06203102,3.07086553,0.00282576,0.25639665,1.80343605,2.56943386,0.00594985,0.13638538,0.41395586,0.26652753
-2.05602801,3.11357595,0.00289728,0.26496027,1.80987191,2.58709842,0.00608025,0.13976267,0.43308249,0.27448793
-2.05002501,3.14905148,0.00297589,0.27362228,1.81044870,2.59630973,0.00622373,0.14287084,0.45219811,0.28247304
-2.04402201,3.17656833,0.00305994,0.28222063,1.80514909,2.59686713,0.00637581,0.14564243,0.47101625,0.29032441
-2.03801901,3.19554809,0.00314740,0.29060077,1.79407020,2.58871307,0.00653239,0.14801449,0.48926298,0.29789216
-2.03201601,3.20558080,0.00323589,0.29862052,1.77742627,2.57194029,0.00668985,0.14993073,0.50668575,0.30503968
-2.02601301,3.20644525,0.00332283,0.30615460,1.75554936,2.54679660,0.00684514,0.15134364,0.52306197,0.31164796
-2.02001001,3.19812578,0.00340546,0.31309874,1.72888803,2.51368709,0.00699580,0.15221646,0.53820691,0.31761941
-2.01400700,3.18082444,0.00348098,0.31937309,1.69800385,2.47317324,0.00714007,0.15252504,0.55198058,0.32288091
-2.00800400,3.15496784,0.00354668,0.32492467,1.66356578,2.42596899,0.00727685,0.15225930,0.56429314,0.32738603
-2.00200100,3.12120768,0.00360000,0.32972892,1.62634223,2.37293326,0.00740574,0.15142436,0.57510865,0.33111628
-1.99599800,3.08041472,0.00363866,0.33379009,1.58719094,2.31505894,0.00752698,0.15004120,0.58444662,0.33408122
-1.98999500,3.03366548,0.00366074,0.33714037,1.54704658,2.25345825,0.00764141,0.14814678,0.59238160,0.33631756
-1.98399200,2.98222202,0.00366479,0.33983796,1.50690614,2.18934457,0.00775044,0.14579359,0.59904027,0.33788707
-1.97798899,2.92750468,0.00364985,0.34196400,1.46781246,2.12401090,0.00785588,0.14304869,0.60459648,0.33887359
-1.97198599,2.87105878,0.00361554,0.34361844,1.43083585,2.05880529,0.00795992,0.13999214,0.60926409,0.33937915
-1.96598299,2.81451582,0.00356201,0.34491520,1.39705437,1.99510380,0.00806498,0.13671496,0.61328808,0.33951936
-1.95997999,2.75955078,0.00349003,0.34597676,1.36753307,1.93428167,0.00817359,0.13331657,0.61693425,0.33941841
-1.95397699,2.70783668,0.00340089,0.34692833,1.34330273,1.87768333,0.00828833,0.12990199,0.62047784,0.33920382
-1.94797399,2.66099825,0.00329637,0.34789219,1.32533863,1.82659241,0.00841163,0.12657867,0.62419180,0.33900125
-1.94197099,2.62056647,0.00317873,0.34898211,1.31454008,1.78220243,0.00854577,0.12345322,0.62833508,0.33892965
-1.93596798,2.58793561,0.00305055,0.35029847,1.31171119,1.74558940,0.00869273,0.12062813,0.63314157,0.33909683
-1.92996498,2.56432456,0.00291472,0.35192406,1.31754372,1.71768712,0.00885418,0.11819856,0.63881014,0.33959594
-1.92396198,2.55074397,0.00277429,0.35392092,1.33260236,1.69926619,0.00903139,0.11624938,0.64549631,0.34050264
-1.91795898,2.54797025,0.00263238,0.35632828,1.35731304,1.69091735,0.00922524,0.11485251,0.65330581,0.34187335
-1.91195598,2.55652757,0.00249212,0.35916170,1.39195461,1.69303977,0.00943618,0.11406471,0.66229044,0.34374453
-1.90595298,2.57667810,0.00235650,0.36241339,1.43665401,1.70583461,0.00966430,0.11392588,0.67244618,0.34613282
-1.89994997,2.60842069,0.00222832,0.36605368,1.49138501,1.72930396,0.00990929,0.11445789,0.68371379,0.34903616
-1.89394697,2.65149774,0.00211011,0.37003350,1.55597021,1.76325482,0.01017055,0.11566401,0.69598161,0.35243562
-1.88794397,2.70540928,0.00200406,0.37428761,1.63008606,1.80730798,0.01044717,0.11752897,0.70909049,0.35629782
-1.88194097,2.76943341,0.00191196,0.37873850,1.71327032,1.86091087,0.01073799,0.12001956,0.72284053,0.36057767
-1.87593797,2.84265174,0.00183518,0.38330063,1.80493133,1.92335367,0.01104169,0.12308584,0.73699915,0.36522135
-1.86993497,2.92397822,0.00177465,0.38788470,1.90435836,1.99378782,0.01135676,0.12666279,0.75131025,0.37016919
-1.86393197,3.01218996,0.00173084,0.39240185,2.01073242,2.07124570,0.01168153,0.13067240,0.76550381,0.37535834
-1.85792896,3.10595836,0.00170376,0.39676739,2.12313683,2.15466078,0.01201424,0.13502607,0.77930567,0.38072506
-1.85192596,3.20387933,0.00169300,0.40090408,2.24056702,2.24288712,0.01235297,0.13962731,0.79244693,0.38620657
-1.84592296,3.30450138,0.00169777,0.40474456,2.36193934,2.33471765,0.01269566,0.14437452,0.80467268,0.39174229
