energy_ev,total_up,Bi_p_up,Bi_d_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up
-5.66983492,1.45814648,0.23111497,0.00049609,0.32441024,0.18798027,0.44809069,0.37080198
-5.66383192,1.46770598,0.22380425,0.00046971,0.31835952,0.18129219,0.48362887,0.36322509
-5.65782891,1.48035327,0.21727868,0.00044550,0.31343694,0.17525477,0.51928036,0.35681483
-5.65182591,1.49541650,0.21148676,0.00042346,0.30955721,0.16984982,0.55456945,0.35148185
-5.64582291,1.51210424,0.20635598,0.00040353,0.30660126,0.16503854,0.58899297,0.34709777
-5.63981991,1.52953941,0.20179701,0.00038559,0.30442423,0.16076538,0.62203306,0.34350388
-5.63381691,1.54679712,0.19770858,0.00036951,0.30286403,0.15696225,0.65317145,0.34052088
-5.62781391,1.56294459,0.19398283,0.00035508,0.30175042,0.15355311,0.68190452,0.33795915
-5.62181091,1.57708146,0.19051074,0.00034211,0.30091400,0.15045860,0.70775871,0.33562911
-5.61580790,1.58837863,0.18718765,0.00033040,0.30019468,0.14760056,0.73030541,0.33335115
-5.60980490,1.59611407,0.18391845,0.00031975,0.29944947,0.14490621,0.74917488,0.33096482
-5.60380190,1.59970389,0.18062231,0.00031001,0.29855899,0.14231176,0.76406852,0.32833674
-5.59779890,1.59872751,0.17723672,0.00030103,0.29743277,0.13976550,0.77476884,0.32536710
-5.59179590,1.59294595,0.17372070,0.00029273,0.29601287,0.13723000,0.78114687,0.32199443
-5.58579290,1.58231263,0.17005698,0.00028507,0.29427600,0.13468364,0.78316654,0.31819857
-5.57978989,1.56697636,0.16625322,0.00027804,0.29223398,0.13212123,0.78088596,0.31400171
-5.57378689,1.54727681,0.16234206,0.00027172,0.28993266,0.12955391,0.77445551,0.30946772
-5.56778389,1.52373277,0.15838009,0.00026622,0.28744942,0.12700823,0.76411294,0.30469970
-5.56178089,1.49702413,0.15444592,0.00026170,0.28488952,0.12452464,0.75017575,0.29983604
-5.55577789,1.46796844,0.15063720,0.00025837,0.28238142,0.12215545,0.73303114,0.29504520
-5.54977489,1.43749335,0.14706695,0.00025647,0.28007140,0.11996228,0.71312419,0.29051948
-5.54377189,1.40660613,0.14385934,0.00025631,0.27811778,0.11801328,0.69094467,0.28646805
-5.53776888,1.37636157,0.14114495,0.00025819,0.27668489,0.11638017,0.66701309,0.28310946
-5.53176588,1.34782947,0.13905589,0.00026243,0.27593716,0.11513522,0.64186657,0.28066404
-5.52576288,1.32206297,0.13772090,0.00026939,0.27603348,0.11434824,0.61604504,0.27934629
-5.51975988,1.30006852,0.13726061,0.00027941,0.27712205,0.11408381,0.59007815,0.27935754
-5.51375688,1.28277847,0.13778320,0.00029284,0.27933589,0.11439864,0.56447336,0.28087906
-5.50775388,1.27102684,0.13938060,0.00031004,0.28278908,0.11533928,0.53970543,0.28406583
-5.50175088,1.26552878,0.14212538,0.00033132,0.28757387,0.11694017,0.51620745,0.28904098
-5.49574787,1.26686397,0.14606842,0.00035704,0.29375876,0.11922202,0.49436355,0.29589110
-5.48974487,1.27546425,0.15123754,0.00038749,0.30138742,0.12219064,0.47450320,0.30466257
-5.48374187,1.29160542,0.15763708,0.00042301,0.31047864,0.12583619,0.45689716,0.31535874
-5.47773887,1.31540329,0.16524846,0.00046390,0.32102720,0.13013283,0.44175485,0.32793836
-5.47173587,1.34681389,0.17403176,0.00051051,0.33300563,0.13503885,0.42922306,0.34231498
-5.46573287,1.38563769,0.18392820,0.00056317,0.34636677,0.14049721,0.41938585,0.35835758
-5.45972986,1.43152775,0.19486352,0.00062226,0.36104711,0.14643654,0.41226548,0.37589240
-5.45372686,1.48400148,0.20675203,0.00068822,0.37697076,0.15277256,0.40782431,0.39470590
-5.44772386,1.54245590,0.21950125,0.00076153,0.39405389,0.15940993,0.40596754,0.41454886
-5.44172086,1.60618596,0.23301688,0.00084276,0.41220946,0.16624439,0.40654677,0.43514164
-5.43571786,1.67440555,0.24720792,0.00093257,0.43135212,0.17316536,0.40936435,0.45618040
-5.42971486,1.74627071,0.26199160,0.00103172,0.45140291,0.18005868,0.41417841,0.47734417
-5.42371186,1.82090444,0.27729799,0.00114109,0.47229369,0.18680960,0.42070879,0.49830261
-5.41770885,1.89742228,0.29307385,0.00126167,0.49397087,0.19330592,0.42864360,0.51872426
-5.41170585,1.97495805,0.30928563,0.00139458,0.51639828,0.19944107,0.43764655,0.53828499
-5.40570285,2.05268853,0.32592131,0.00154106,0.53955897,0.20511711,0.44736494,0.55667636
-5.39969985,2.12985658,0.34299086,0.00170245,0.56345570,0.21024754,0.45743815,0.57361363
-5.39369685,2.20579132,0.36052535,0.00188015,0.58810992,0.21475981,0.46750660,0.58884318
-5.38769385,2.27992484,0.37857447,0.00207562,0.61355930,0.21859737,0.47722083,0.60214898
-5.38169085,2.35180446,0.39720265,0.00229034,0.63985370,0.22172127,0.48625059,0.61335787
-5.37568784,2.42110013,0.41648375,0.00252572,0.66704977,0.22411115,0.49429365,0.62234353
-5.36968484,2.48760629,0.43649464,0.00278308,0.69520426,0.22576565,0.50108390,0.62902905
-5.36368184,2.55123836,0.45730786,0.00306357,0.72436645,0.22670221,0.50639865,0.63338781
-5.35767884,2.61202372,0.47898367,0.00336811,0.75456997,0.22695616,0.51006466,0.63544291
-5.35167584,2.67008766,0.50156206,0.00369728,0.78582452,0.22657936,0.51196271,0.63526515
-5.34567284,2.72563500,0.52505486,0.00405131,0.81810779,0.22563818,0.51203049,0.63296958
-5.33966983,2.77892804,0.54943870,0.00442995,0.85135839,0.22421119,0.51026362,0.62871102
-5.33366683,2.83026224,0.57464898,0.00483243,0.88546985,0.22238637,0.50671474,0.62267857
-5.32766383,2.87994045,0.60057538,0.00525741,0.92028649,0.22025821,0.50149055,0.61508955
-5.32166083,2.92824727,0.62705923,0.00570291,0.95560123,0.21792467,0.49474705,0.60618296
-5.31565783,2.97542465,0.65389285,0.00616632,0.99115586,0.21548417,0.48668297,0.59621295
-5.30965483,3.02164996,0.68082124,0.00664438,1.02664359,0.21303269,0.47753167,0.58544225
-5.30365183,3.06701758,0.70754587,0.00713316,1.06171424,0.21066115,0.46755183,0.57413610
-5.29764882,3.11152504,0.73373079,0.00762815,1.09598165,0.20845306,0.45701728,0.56255659
-5.29164582,3.15506412,0.75901060,0.00812428,1.12903327,0.20648262,0.44620631,0.55095761
-5.28564282,3.19741759,0.78300026,0.00861602,1.16044135,0.20481320,0.43539099,0.53958059
-5.27963982,3.23826157,0.80530617,0.00909745,1.18977555,0.20349628,0.42482676,0.52865093
-5.27363682,3.27717331,0.82553823,0.00956244,1.21661604,0.20257090,0.41474295,0.51837509
-5.26763382,3.31364428,0.84332232,0.01000474,1.24056691,0.20206345,0.40533429,0.50893844
-5.26163082,3.34709766,0.85831272,0.01041815,1.26126895,0.20198801,0.39675407,0.50050368
-5.25562781,3.37690962,0.87020411,0.01079666,1.27841151,0.20234686,0.38910894,0.49320975
-5.24962481,3.40243339,0.87874247,0.01113463,1.29174268,0.20313151,0.38245580,0.48717117
-5.24362181,3.42302515,0.88373468,0.01142696,1.30107755,0.20432375,0.37680057,0.48247778
-5.23761881,3.43807060,0.88505636,0.01166919,1.30630410,0.20589706,0.37209927,0.47919470
-5.23161581,3.44701123,0.88265772,0.01185767,1.30738655,0.20781799,0.36826090,0.47736251
-5.22561281,3.44936913,0.87656730,0.01198969,1.30436609,0.21004771,0.36515236,0.47699770
-5.21960980,3.44476970,0.86689337,0.01206354,1.29735899,0.21254349,0.36260486,0.47809325
-5.21360680,3.43296110,0.85382319,0.01207856,1.28655228,0.21526014,0.36042179,0.48061948
-5.20760380,3.41383008,0.83762000,0.01203526,1.27219729,0.21815143,0.35838744,0.48452507
-5.20160080,3.38741351,0.81861807,0.01193521,1.25460133,0.22117138,0.35627639,0.48973842
-5.19559780,3.35390533,0.79721589,0.01178111,1.23411796,0.22427542,0.35386303,0.49616934
-5.18959480,3.31365881,0.77386785,0.01157669,1.21113638,0.22742145,0.35093090,0.50371105
-5.18359180,3.26718392,0.74907458,0.01132662,1.18607030,0.23057078,0.34728133,0.51224259
-5.17758879,3.21514024,0.72337240,0.01103643,1.15934679,0.23368889,0.34274111,0.52163160
-5.17158579,3.15832545,0.69732209,0.01071233,1.13139559,0.23674614,0.33716897,0.53173746
-5.16558279,3.09765986,0.67149726,0.01036112,1.10263914,0.23971828,0.33046047,0.54241471
-5.15957979,3.03416760,0.64647276,0.00998998,1.07348384,0.24258686,0.32255119,0.55351670
-5.15357679,2.96895494,0.62281324,0.00960631,1.04431243,0.24533952,0.31341830,0.56489936
-5.14757379,2.90318633,0.60106216,0.00921759,1.01547804,0.24797015,0.30308034,0.57642487
-5.14157079,2.83805907,0.58173155,0.00883118,0.98729960,0.25047881,0.29159531,0.58796525
-5.13556778,2.77477703,0.56529265,0.00845416,0.96005884,0.25287166,0.27905738,0.59940556
-5.12956478,2.71452440,0.55216750,0.00809321,0.93399865,0.25516057,0.26559233,0.61064658
-5.12356178,2.65843989,0.54272188,0.00775447,0.90932274,0.25736265,0.25135195,0.62160692
-5.11755878,2.60759233,0.53725941,0.00744341,0.88619636,0.25949954,0.23650782,0.63222435
-5.11155578,2.56295799,0.53601710,0.00716477,0.86474792,0.26159662,0.22124474,0.64245633
-5.10555278,2.52540044,0.53916236,0.00692249,0.84507119,0.26368195,0.20575405,0.65227966
-5.09954977,2.49565323,0.54679135,0.00671963,0.82722804,0.26578515,0.19022725,0.66168925
-5.09354677,2.47430589,0.55892895,0.00655842,0.81125137,0.26793614,0.17485002,0.67069616
-5.08754377,2.46179352,0.57553002,0.00644020,0.79714817,0.27016381,0.15979710,0.67932486
-5.08154077,2.45839016,0.59648199,0.00636547,0.78490248,0.27249468,0.14522786,0.68761003
-5.07553777,2.46420604,0.62160876,0.00633393,0.77447831,0.27495161,0.13128298,0.69559292
-5.06953477,2.47918859,0.65067557,0.00634456,0.76582226,0.27755255,0.11808207,0.70331760
-5.06353177,2.50312718,0.68339485,0.00639565,0.75886600,0.28030950,0.10572231,0.71082723
-5.05752876,2.53566112,0.71943266,0.00648488,0.75352849,0.28322762,0.09427807,0.71816053
-5.05152576,2.57629072,0.75841562,0.00660946,0.74971796,0.28630461,0.08380135,0.72534880
-5.04552276,2.62439075,0.79993807,0.00676616,0.74733368,0.28953037,0.07432298,0.73241342
-5.03951976,2.67922575,0.84356908,0.00695142,0.74626757,0.29288688,0.06585437,0.73936405
-5.03351676,2.73996668,0.88885926,0.00716145,0.74640559,0.29634846,0.05838977,0.74619761
-5.02751376,2.80570805,0.93534704,0.00739228,0.74762894,0.29988226,0.05190871,0.75289794
-5.02151076,2.87548509,0.98256424,0.00763984,0.74981511,0.30344894,0.04637863,0.75943623
-5.01550775,2.94829021,1.03004092,0.00790005,0.75283862,0.30700363,0.04175749,0.76577190
-5.00950475,3.02308843,1.07730933,0.00816881,0.75657169,0.31049695,0.03799630,0.77185409
-5.00350175,3.09883128,1.12390710,0.00844213,0.76088455,0.31387616,0.03504142,0.77762328
-4.99749875,3.17446893,1.16937970,0.00871605,0.76564555,0.31708629,0.03283665,0.78301319
-4.99149575,3.24896080,1.21328232,0.00898677,0.77072113,0.32007127,0.03132501,0.78795250
-4.98549275,3.32128432,1.25518150,0.00925060,0.77597553,0.32277499,0.03045027,0.79236651
-4.97948974,3.39044267,1.29465666,0.00950399,0.78127052,0.32514219,0.03015814,0.79617852
-4.97348674,3.45547149,1.33130194,0.00974355,0.78646503,0.32711932,0.03039727,0.79931083
-4.96748374,3.51544545,1.36472861,0.00996606,0.79141502,0.32865523,0.03112003,0.80168554
-4.96148074,3.56948515,1.39456828,0.01016846,0.79597356,0.32970176,0.03228304,0.80322501
-4.95547774,3.61676486,1.42047726,0.01034792,0.79999139,0.33021429,0.03384769,0.80385215
-4.94947474,3.65652190,1.44214205,0.01050181,0.80331792,0.33015224,0.03578049,0.80349074
-4.94347174,3.68806773,1.45928614,0.01062779,0.80580305,0.32947956,0.03805340,0.80206578
-4.93746873,3.71080119,1.47167794,0.01072386,0.80729955,0.32816532,0.04064409,0.79950413
-4.93146573,3.72422369,1.47913970,0.01078836,0.80766633,0.32618433,0.04353627,0.79573554
-4.92546273,3.72795614,1.48155702,0.01082010,0.80677236,0.32351787,0.04671984,0.79069418
-4.91945973,3.72175699,1.47888860,0.01081838,0.80450114,0.32015455,0.05019119,0.78432069
-4.91345673,3.70554038,1.47117557,0.01078310,0.80075575,0.31609122,0.05395321,0.77656475
-4.90745373,3.67939362,1.45854986,0.01071477,0.79546389,0.31133389,0.05801543,0.76738820
-4.90145073,3.64359239,1.44124097,0.01061464,0.78858299,0.30589872,0.06239376,0.75676843
-4.89544772,3.59861262,1.41958047,0.01048464,0.78010480,0.29981285,0.06711024,0.74470190
-4.88944472,3.54513749,1.39400365,0.01032752,0.77005925,0.29311510,0.07219246,0.73120772
-4.88344172,3.48405842,1.36504782,0.01014673,0.75851725,0.28585638,0.07767266,0.71633071
-4.87743872,3.41646907,1.33334696,0.00994648,0.74559204,0.27809985,0.08358665,0.70014402
-4.87143572,3.34365144,1.29962233,0.00973165,0.73143904,0.26992053,0.08997232,0.68275081
-4.86543272,3.26705384,1.26466922,0.00950768,0.71625378,0.26140466,0.09686791,0.66428485
-4.85942971,3.18826071,1.22933979,0.00928049,0.70026815,0.25264836,0.10431000,0.64490996
-4.85342671,3.10895487,1.19452256,0.00905631,0.68374474,0.24375596,0.11233131,0.62481806
-4.84742371,3.03087304,1.16111891,0.00884152,0.66696957,0.23483779,0.12095829,0.60422591
-4.84142071,2.95575614,1.13001741,0.00864247,0.65024347,0.22600764,0.13020871,0.58337059
-4.83541771,2.88529608,1.10206686,0.00846524,0.63387238,0.21737980,0.14008929,0.56250387
-4.82941471,2.82108115,1.07804893,0.00831547,0.61815705,0.20906599,0.15059345,0.54188571
-4.82341171,2.76454220,1.05865154,0.00819817,0.60338256,0.20117222,0.16169934,0.52177719
-4.81740870,2.71690205,1.04444401,0.00811749,0.58980826,0.19379559,0.17336827,0.50243315
-4.81140570,2.67913040,1.03585500,0.00807655,0.57765852,0.18702148,0.18554360,0.48409495
-4.80540270,2.65190639,1.03315431,0.00807735,0.56711481,0.18092089,0.19815027,0.46698374
-4.79939970,2.63559066,1.03643935,0.00812058,0.55830952,0.17554837,0.21109492,0.45129438
-4.79339670,2.63020847,1.04562698,0.00820566,0.55132179,0.17094049,0.22426675,0.43719057
-4.78739370,2.63544491,1.06045134,0.00833061,0.54617564,0.16711487,0.23753918,0.42480109
-4.78139070,2.65065260,1.08046778,0.00849218,0.54284041,0.16407000,0.25077221,0.41421764
-4.77538769,2.67487200,1.10506314,0.00868583,0.54123363,0.16178569,0.26381545,0.40549396
-4.76938469,2.70686359,1.13347207,0.00890597,0.54122600,0.16022414,0.27651193,0.39864659
-4.76338169,2.74515081,1.16479893,0.00914601,0.54264845,0.15933176,0.28870232,0.39365686
-4.75737869,2.78807217,1.19804453,0.00939868,0.54530076,0.15904137,0.30022975,0.39047419
-4.75137569,2.83384025,1.23213696,0.00965618,0.54896141,0.15927493,0.31094480,0.38902023
-4.74537269,2.88060556,1.26596512,0.00991049,0.55339821,0.15994649,0.32071067,0.38919384
-4.73936968,2.92652223,1.29841395,0.01015366,0.55837919,0.16096536,0.32940835,0.39087640
-4.73336668,2.96981320,1.32839984,0.01037801,0.56368324,0.16223927,0.33694139,0.39393732
-4.72736368,3.00883204,1.35490498,0.01057647,0.56911004,0.16367741,0.34324037,0.39823934
-4.72136068,3.04211890,1.37700922,0.01074279,0.57448891,0.16519331,0.34826667,0.40364351
-4.71535768,3.06844859,1.39391830,0.01087175,0.57968615,0.16670727,0.35201534,0.41001357
-4.70935468,3.08686865,1.40498727,0.01095935,0.58461063,0.16814845,0.35451702,0.41721952
-4.70335168,3.09672630,1.40973835,0.01100292,0.58921744,0.16945648,0.35583877,0.42514045
-4.69734867,3.09768329,1.40787254,0.01100121,0.59350947,0.17058249,0.35608355,0.43366641
-4.69134567,3.08971843,1.39927470,0.01095443,0.59753701,0.17148969,0.35538846,0.44269950
-4.68534267,3.07311806,1.38401204,0.01086417,0.60139535,0.17215343,0.35392173,0.45215418
-4.67933967,3.04845519,1.36232630,0.01073339,0.60522062,0.17256083,0.35187839,0.46195689
-4.67333667,3.01655878,1.33462009,0.01056622,0.60918406,0.17271001,0.34947487,0.47204524
-4.66733367,2.97847465,1.30143827,0.01036788,0.61348499,0.17260900,0.34694265,0.48236685
-4.66133067,2.93542015,1.26344522,0.01014438,0.61834291,0.17227450,0.34452117,0.49287813
-4.65532766,2.88873481,1.22139911,0.00990238,0.62398884,0.17173040,0.34245036,0.50354304
-4.64932466,2.83982913,1.17612446,0.00964889,0.63065648,0.17100640,0.34096303,0.51433221
-4.64332166,2.79013394,1.12848395,0.00939108,0.63857335,0.17013656,0.34027745,0.52522230
-4.63731866,2.74105232,1.07935087,0.00913598,0.64795230,0.16915800,0.34059056,0.53619601
-4.63131566,2.69391610,1.02958307,0.00889029,0.65898360,0.16810979,0.34207211,0.54724251
-4.62531266,2.64994837,0.97999936,0.00866017,0.67182798,0.16703198,0.34485989,0.55835854
-4.61930965,2.61023334,0.93135910,0.00845105,0.68661059,0.16596491,0.34905657,0.56955003
-4.61330665,2.57569418,0.88434544,0.00826748,0.70341632,0.16494868,0.35472808,0.58083411
-4.60730365,2.54707935,0.83955262,0.00811303,0.72228634,0.16402285,0.36190371,0.59224156
-4.60130065,2.52495711,0.79747728,0.00799022,0.74321609,0.16322627,0.37057798,0.60381932
-4.59529765,2.50971794,0.75851392,0.00790046,0.76615466,0.16259712,0.38071404,0.61563297
-4.58929465,2.50158385,0.72295400,0.00784408,0.79100557,0.16217290,0.39224855,0.62776895
-4.58329165,2.50062344,0.69098859,0.00782035,0.81762888,0.16199055,0.40509750,0.64033618
-4.57728864,2.50677141,0.66271386,0.00782756,0.84584452,0.16208649,0.41916284,0.65346692
-4.57128564,2.51985093,0.63813902,0.00786311,0.87543670,0.16249655,0.43433933,0.66731657
-4.56528264,2.53959724,0.61719603,0.00792364,0.90615928,0.16325584,0.45052108,0.68206223
-4.55927964,2.56568103,0.59975061,0.00800514,0.93774179,0.16439838,0.46760747,0.69789981
-4.55327664,2.59773005,0.58561388,0.00810315,0.96989594,0.16595663,0.48550785,0.71503965
-4.54727364,2.63534767,0.57455420,0.00821285,1.00232238,0.16796072,0.50414476,0.73370049
-4.54127064,2.67812743,0.56630866,0.00832928,1.03471741,0.17043758,0.52345524,0.75410188
-4.53526763,2.72566283,0.56059398,0.00844748,1.06677945,0.17340983,0.54339027,0.77645523
-4.52926463,2.77755195,0.55711638,0.00856258,1.09821489,0.17689456,0.56391205,0.80095356
-4.52326163,2.83339679,0.55558014,0.00867003,1.12874332,0.18090197,0.58498954,0.82776041
-4.51725863,2.89279781,0.55569491,0.00876564,1.15810172,0.18543401,0.60659222,0.85699820
-4.51125563,2.95534414,0.55718140,0.00884570,1.18604766,0.19048299,0.62868271,0.88873654
-4.50525263,3.02060048,0.55977565,0.00890708,1.21236127,0.19603030,0.65120864,0.92298116
-4.49924962,3.08809180,0.56323176,0.00894724,1.23684615,0.20204526,0.67409441,0.95966375
-4.49324662,3.15728729,0.56732329,0.00896432,1.25932906,0.20848428,0.69723338,0.99863357
-4.48724362,3.22758482,0.57184341,0.00895707,1.27965857,0.21529024,0.72048133,1.03965119
-4.48124062,3.29829756,0.57660395,0.00892490,1.29770298,0.22239225,0.74365160,1.08238499
-4.47523762,3.36864396,0.58143374,0.00886784,1.31334750,0.22970589,0.76651244,1.12641074
-4.46923462,3.43774232,0.58617618,0.00878644,1.32649107,0.23713389,0.78878710,1.17121467
-4.46323162,3.50461109,0.59068663,0.00868175,1.33704317,0.24456722,0.81015672,1.21620003
-4.45722861,3.56817527,0.59482966,0.00855520,1.34492074,0.25188680,0.83026612,1.26069733
-4.45122561,3.62727947,0.59847645,0.00840857,1.35004571,0.25896557,0.84873247,1.30397805
-4.44522261,3.68070755,0.60150269,0.00824386,1.35234321,0.26567110,0.86515631,1.34527132
-4.43921961,3.72720831,0.60378704,0.00806322,1.35174082,0.27186842,0.87913464,1.38378344
-4.43321661,3.76552650,0.60521039,0.00786887,1.34816886,0.27742334,0.89027536,1.41871914
-4.42721361,3.79443806,0.60565606,0.00766303,1.34156196,0.28220585,0.89821233,1.44930433
-4.42121061,3.81278816,0.60501088,0.00744788,1.33186180,0.28609361,0.90262033,1.47480905
-4.41520760,3.81953035,0.60316729,0.00722550,1.31902092,0.28897546,0.90322908,1.49457002
-4.40920460,3.81376529,0.60002629,0.00699783,1.30300750,0.29075477,0.89983565,1.50801186
-4.40320160,3.79477702,0.59550106,0.00676672,1.28381069,0.29135244,0.89231447,1.51466594
-4.39719860,3.76206530,0.58952116,0.00653387,1.26144641,0.29070960,0.88062462,1.51418633
-4.39119560,3.71537226,0.58203698,0.00630087,1.23596300,0.28878969,0.86481374,1.50636202
-4.38519260,3.65470206,0.57302423,0.00606927,1.20744645,0.28558002,0.84501865,1.49112498
-4.37918959,3.58033252,0.56248803,0.00584055,1.17602483,0.28109256,0.82146245,1.46855365
-4.37318659,3.49281794,0.55046650,0.00561622,1.14187143,0.27536412,0.79444836,1.43887178
-4.36718359,3.39298283,0.53703339,0.00539782,1.10520644,0.26845565,0.76435055,1.40244267
-4.36118059,3.28190655,0.52229966,0.00518698,1.06629674,0.26045091,0.73160258,1.35975894
-4.35517759,3.16089942,0.50641368,0.00498545,1.02545384,0.25145438,0.69668377,1.31142848
-4.34917459,3.03147102,0.48956004,0.00479511,0.98302968,0.24158858,0.66010441,1.25815685
-4.34317159,2.89529203,0.47195690,0.00461799,0.93941065,0.23099086,0.62239026,1.20072721
-4.33716858,2.75415089,0.45385188,0.00445623,0.89500970,0.21980976,0.58406716,1.13997823
-4.33116558,2.60990708,0.43551666,0.00431210,0.85025704,0.20820111,0.54564630,1.07678119
-4.32516258,2.46444290,0.41724048,0.00418794,0.80558976,0.19632400,0.50761078,1.01201684
-4.31915958,2.31961534,0.39932271,0.00408610,0.76144078,0.18433680,0.47040380,0.94655316
-4.31315658,2.17721020,0.38206501,0.00400891,0.71822767,0.17239331,0.43441900,0.88122463
-4.30715358,2.03889985,0.36576308,0.00395858,0.67634188,0.16063924,0.39999307,0.81681379
