energy_ev,total_up,Ir_p_up,Ir_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-5.75387694,2.66560660,0.73058876,1.31347235,0.00714154,0.19415677,0.06335972,1.00760716
-5.74787394,2.66080300,0.72738009,1.31303199,0.00720439,0.19361116,0.06242355,1.00585226
-5.74187094,2.64390483,0.72108979,1.30663286,0.00722344,0.19216566,0.06118225,0.99929019
-5.73586793,2.61510128,0.71186160,1.29428717,0.00719792,0.18982180,0.05965413,0.98802391
-5.72986493,2.57484182,0.69990072,1.27613980,0.00712805,0.18659745,0.05786246,0.97226024
-5.72386193,2.52383179,0.68547152,1.25246749,0.00701501,0.18252703,0.05583508,0.95230711
-5.71785893,2.46301929,0.66889327,1.22367353,0.00686089,0.17766131,0.05360377,0.92856747
-5.71185593,2.39357350,0.65053388,1.19027788,0.00666860,0.17206662,0.05120363,0.90152972
-5.70585293,2.31685511,0.63080187,1.15290327,0.00644182,0.16582355,0.04867219,0.87175526
-5.69984992,2.23437975,0.61013660,1.11225755,0.00618481,0.15902524,0.04604863,0.83986329
-5.69384692,2.14777580,0.58899715,1.06911309,0.00590235,0.15177511,0.04337283,0.80651363
-5.68784392,2.05873807,0.56785018,1.02428398,0.00559955,0.14418437,0.04068451,0.77238798
-5.68184092,1.96897914,0.54715711,0.97860200,0.00528172,0.13636919,0.03802229,0.73817057
-5.67583792,1.88018035,0.52736113,0.93289228,0.00495421,0.12844775,0.03542289,0.70452863
-5.66983492,1.79394411,0.50887454,0.88794962,0.00462230,0.12053726,0.03292042,0.67209371
-5.66383192,1.71174956,0.49206676,0.84451647,0.00429107,0.11275105,0.03054567,0.64144432
-5.65782891,1.63491309,0.47725361,0.80326322,0.00396525,0.10519582,0.02832563,0.61309063
-5.65182591,1.56455520,0.46468817,0.76477176,0.00364918,0.09796918,0.02628309,0.58746167
-5.64582291,1.50157467,0.45455365,0.72952263,0.00334670,0.09115757,0.02443638,0.56489549
-5.63981991,1.44663097,0.44695839,0.69788613,0.00306112,0.08483453,0.02279928,0.54563256
-5.63381691,1.40013514,0.44193335,0.67011776,0.00279518,0.07905943,0.02138094,0.52981249
-5.62781391,1.36224922,0.43943213,0.64635761,0.00255103,0.07387669,0.02018610,0.51747411
-5.62181091,1.33289388,0.43933337,0.62663382,0.00233026,0.06931546,0.01921521,0.50855876
-5.61580790,1.31176360,0.44144567,0.61086953,0.00213388,0.06538967,0.01846476,0.50291661
-5.60980490,1.29834846,0.44551461,0.59889287,0.00196239,0.06209858,0.01792764,0.50031558
-5.60380190,1.29196141,0.45123176,0.59044947,0.00181582,0.05942766,0.01759350,0.50045245
-5.59779890,1.29176982,0.45824520,0.58521670,0.00169373,0.05734970,0.01744918,0.50296578
-5.59179590,1.29682981,0.46617134,0.58281912,0.00159534,0.05582630,0.01747913,0.50745004
-5.58579290,1.30612219,0.47460735,0.58284438,0.00151951,0.05480945,0.01766582,0.51347041
-5.57978989,1.31858858,0.48314407,0.58485903,0.00146485,0.05424331,0.01799018,0.52057788
-5.57378689,1.33316656,0.49137865,0.58842364,0.00142973,0.05406600,0.01843197,0.52832401
-5.56778389,1.34882281,0.49892674,0.59310691,0.00141239,0.05421148,0.01897016,0.53627500
-5.56178089,1.36458337,0.50543370,0.59849833,0.00141090,0.05461142,0.01958328,0.54402472
-5.55577789,1.37956033,0.51058457,0.60421919,0.00142328,0.05519695,0.02024978,0.55120625
-5.54977489,1.39297433,0.51411245,0.60993183,0.00144752,0.05590038,0.02094832,0.55750182
-5.54377189,1.40417286,0.51580510,0.61534707,0.00148161,0.05665681,0.02165814,0.56265079
-5.53776888,1.41264376,0.51550972,0.62022982,0.00152358,0.05740555,0.02235930,0.56645575
-5.53176588,1.41802440,0.51313559,0.62440299,0.00157154,0.05809138,0.02303304,0.56878641
-5.52576288,1.42010613,0.50865490,0.62774979,0.00162372,0.05866568,0.02366202,0.56958144
-5.51975988,1.41883461,0.50210148,0.63021454,0.00167848,0.05908728,0.02423066,0.56884826
-5.51375688,1.41430597,0.49356785,0.63180197,0.00173439,0.05932317,0.02472533,0.56666071
-5.50775388,1.40675916,0.48320057,0.63257543,0.00179017,0.05934887,0.02513462,0.56315493
-5.50175088,1.39656479,0.47119417,0.63265363,0.00184482,0.05914872,0.02544957,0.55852331
-5.49574787,1.38421079,0.45778388,0.63220639,0.00189754,0.05871578,0.02566377,0.55300694
-5.48974487,1.37028511,0.44323745,0.63144912,0.00194783,0.05805160,0.02577352,0.54688662
-5.48374187,1.35545594,0.42784630,0.63063616,0.00199542,0.05716571,0.02577782,0.54047264
-5.47773887,1.34044976,0.41191632,0.63005312,0.00204032,0.05607492,0.02567839,0.53409372
-5.47173587,1.32602769,0.39575851,0.63000806,0.00208277,0.05480243,0.02547950,0.52808527
-5.46573287,1.31296065,0.37967989,0.63082181,0.00212327,0.05337675,0.02518785,0.52277741
-5.45972986,1.30200386,0.36397473,0.63281741,0.00216248,0.05183054,0.02481227,0.51848303
-5.45372686,1.29387144,0.34891652,0.63630912,0.00220123,0.05019934,0.02436341,0.51548629
-5.44772386,1.28921171,0.33475076,0.64159097,0.00224047,0.04852021,0.02385337,0.51403195
-5.44172086,1.28858408,0.32168885,0.64892552,0.00228120,0.04683041,0.02329523,0.51431594
-5.43571786,1.29243826,0.30990315,0.65853297,0.00232441,0.04516613,0.02270265,0.51647739
-5.42971486,1.30109664,0.29952337,0.67058125,0.00237103,0.04356127,0.02208939,0.52059271
-5.42371186,1.31474057,0.29063443,0.68517742,0.00242188,0.04204631,0.02146886,0.52667174
-5.41770885,1.33340123,0.28327569,0.70236089,0.00247761,0.04064744,0.02085373,0.53465631
-5.41170585,1.35695565,0.27744170,0.72209881,0.00253866,0.03938577,0.02025553,0.54442130
-5.40570285,1.38512814,0.27308430,0.74428401,0.00260522,0.03827676,0.01968440,0.55577824
-5.39969985,1.41749735,0.27011612,0.76873568,0.00267719,0.03732998,0.01914885,0.56848137
-5.39369685,1.45350892,0.26841518,0.79520294,0.00275423,0.03654888,0.01865561,0.58223585
-5.38769385,1.49249324,0.26783060,0.82337123,0.00283570,0.03593103,0.01820960,0.59670809
-5.38169085,1.53368788,0.26818906,0.85287149,0.00292073,0.03546833,0.01781399,0.61153745
-5.37568784,1.57626381,0.26930191,0.88329168,0.00300824,0.03514761,0.01747025,0.62634921
-5.36968484,1.61935448,0.27097262,0.91419039,0.00309698,0.03495121,0.01717841,0.64076798
-5.36368184,1.66208660,0.27300428,0.94511191,0.00318562,0.03485786,0.01693724,0.65443121
-5.35767884,1.70361141,0.27520695,0.97560226,0.00327279,0.03484351,0.01674458,0.66700218
-5.35167584,1.74313520,0.27740461,1.00522549,0.00335717,0.03488233,0.01659762,0.67818188
-5.34567284,1.77994792,0.27944139,1.03357957,0.00343757,0.03494765,0.01649320,0.68771948
-5.33966983,1.81344873,0.28118701,1.06031133,0.00351298,0.03501298,0.01642814,0.69542082
-5.33366683,1.84316756,0.28254112,1.08512977,0.00358265,0.03505286,0.01639952,0.70115480
-5.32766383,1.86878187,0.28343657,1.10781721,0.00364613,0.03504375,0.01640492,0.70485732
-5.32166083,1.89012817,0.28384132,1.12823801,0.00370333,0.03496477,0.01644261,0.70653290
-5.31565783,1.90720781,0.28375917,1.14634434,0.00375451,0.03479826,0.01651174,0.70625386
-5.30965483,1.92018721,0.28322918,1.16217899,0.00380033,0.03453033,0.01661240,0.70415719
-5.30365183,1.92939240,0.28232387,1.17587513,0.00384179,0.03415111,0.01674570,0.70043952
-5.29764882,1.93529847,0.28114628,1.18765296,0.00388024,0.03365499,0.01691371,0.69535025
-5.29164582,1.93851422,0.27982602,1.19781354,0.00391730,0.03304057,0.01711946,0.68918330
-5.28564282,1.93976284,0.27851444,1.20673008,0.00395483,0.03231060,0.01736675,0.68226778
-5.27963982,1.93985925,0.27737910,1.21483686,0.00399485,0.03147166,0.01766005,0.67495797
-5.27363682,1.93968491,0.27659767,1.22261636,0.00403945,0.03053385,0.01800428,0.66762290
-5.26763382,1.94016090,0.27635152,1.23058486,0.00409071,0.02951027,0.01840460,0.66063581
-5.26163082,1.94222011,0.27681908,1.23927714,0.00415062,0.02841650,0.01886613,0.65436390
-5.25562781,1.94677927,0.27816921,1.24923051,0.00422099,0.02727000,0.01939370,0.64915837
-5.24962481,1.95471154,0.28055473,1.26096886,0.00430340,0.02608944,0.01999158,0.64534516
-5.24362181,1.96682028,0.28410633,1.27498694,0.00439908,0.02489413,0.02066314,0.64321636
-5.23761881,1.98381475,0.28892695,1.29173542,0.00450890,0.02370331,0.02141067,0.64302264
-5.23161581,2.00628812,0.29508680,1.31160701,0.00463329,0.02253562,0.02223499,0.64496652
-5.22561281,2.03469840,0.30261923,1.33492401,0.00477224,0.02140852,0.02313531,0.64919683
-5.21960980,2.06935261,0.31151750,1.36192758,0.00492525,0.02033782,0.02410896,0.65580439
-5.21360680,2.11039478,0.32173269,1.39276900,0.00509136,0.01933726,0.02515124,0.66481892
-5.20760380,2.15779785,0.33317277,1.42750308,0.00526912,0.01841824,0.02625531,0.67620740
-5.20160080,2.21135997,0.34570289,1.46608396,0.00545665,0.01758951,0.02741212,0.68987388
-5.19559780,2.27070525,0.35914717,1.50836336,0.00565166,0.01685712,0.02861045,0.70566085
-5.18959480,2.33528912,0.37329171,1.55409139,0.00585150,0.01622432,0.02983703,0.72335233
-5.18359180,2.40440831,0.38788908,1.60291995,0.00605318,0.01569164,0.03107665,0.74267843
-5.17758879,2.47721534,0.40266403,1.65440865,0.00625352,0.01525703,0.03231252,0.76332171
-5.17158579,2.55273717,0.41732044,1.70803312,0.00644910,0.01491602,0.03352655,0.78492495
-5.16558279,2.62989785,0.43154924,1.76319571,0.00663645,0.01466206,0.03469980,0.80710036
-5.15957979,2.70754435,0.44503716,1.81923810,0.00681205,0.01448681,0.03581296,0.82943996
-5.15357679,2.78447511,0.45747586,1.87545583,0.00697241,0.01438052,0.03684686,0.85152679
-5.14757379,2.85947037,0.46857136,1.93111406,0.00711422,0.01433243,0.03778307,0.87294674
-5.14157079,2.93132346,0.47805319,1.98546451,0.00723432,0.01433117,0.03860440,0.89330040
-5.13556778,2.99887197,0.48568299,2.03776284,0.00732988,0.01436518,0.03929547,0.91221460
-5.12956478,3.06102776,0.49126223,2.08728608,0.00739837,0.01442309,0.03984319,0.92935327
-5.12356178,3.11680477,0.49463859,2.13334964,0.00743768,0.01449408,0.04023720,0.94442691
-5.11755878,3.16534374,0.49571082,2.17532329,0.00744618,0.01456821,0.04047018,0.95720056
-5.11155578,3.20593263,0.49443181,2.21264555,0.00742270,0.01463667,0.04053811,0.96749967
-5.10555278,3.23802234,0.49080971,2.24483610,0.00736661,0.01469200,0.04044036,0.97521375
-5.09954977,3.26123677,0.48490697,2.27150572,0.00727782,0.01472826,0.04017966,0.98029752
-5.09354677,3.27537715,0.47683753,2.29236331,0.00715679,0.01474107,0.03976203,0.98276959
-5.08754377,3.28042019,0.46676208,2.30721984,0.00700452,0.01472762,0.03919648,0.98270858
-5.08154077,3.27651046,0.45488170,2.31598897,0.00682249,0.01468668,0.03849470,0.98024712
-5.07553777,3.26394710,0.44143028,2.31868433,0.00661269,0.01461839,0.03767061,0.97556364
-5.06953477,3.24316569,0.42666582,2.31541357,0.00637751,0.01452419,0.03673989,0.96887278
-5.06353177,3.21471599,0.41086136,2.30636952,0.00611974,0.01440655,0.03571948,0.96041454
-5.05752876,3.17923668,0.39429573,2.29181867,0.00584244,0.01426876,0.03462706,0.95044291
-5.05152576,3.13742827,0.37724450,2.27208776,0.00554891,0.01411468,0.03348057,0.93921453
-5.04552276,3.09002544,0.35997181,2.24754884,0.00524261,0.01394846,0.03229776,0.92697779
-5.03951976,3.03777011,0.34272309,2.21860384,0.00492707,0.01377431,0.03109585,0.91396320
-5.03351676,2.98138661,0.32571911,2.18566917,0.00460582,0.01359626,0.02989122,0.90037521
-5.02751376,2.92155991,0.30915158,2.14916126,0.00428233,0.01341796,0.02869926,0.88638602
-5.02151076,2.85891814,0.29318030,2.10948379,0.00395989,0.01324255,0.02753427,0.87213170
-5.01550775,2.79401990,0.27793195,2.06701709,0.00364164,0.01307250,0.02640950,0.85771065
-5.00950475,2.72734698,0.26350043,2.02211049,0.00333041,0.01290965,0.02533720,0.84318447
-5.00350175,2.65930266,0.24994855,1.97507765,0.00302878,0.01275512,0.02432883,0.82858116
-4.99749875,2.59021526,0.23731101,1.92619527,0.00273897,0.01260944,0.02339527,0.81390036
-4.99149575,2.52034664,0.22559822,1.87570492,0.00246288,0.01247265,0.02254705,0.79912026
-4.98549275,2.44990477,0.21480076,1.82381780,0.00220203,0.01234446,0.02179459,0.78420574
-4.97948974,2.37905939,0.20489426,1.77072194,0.00195760,0.01222446,0.02114848,0.76911715
-4.97348674,2.30795953,0.19584419,1.71659111,0.00173041,0.01211230,0.02061957,0.75381932
-4.96748374,2.23675164,0.18761056,1.66159484,0.00152099,0.01200801,0.02021915,0.73829002
-4.96148074,2.16559695,0.18015200,1.60590849,0.00132955,0.01191215,0.01995897,0.72252748
-4.95547774,2.09468685,0.17342931,1.54972276,0.00115606,0.01182608,0.01985117,0.70655647
-4.94947474,2.02425515,0.16740814,1.49325166,0.00100027,0.01175214,0.01990814,0.69043256
-4.94347174,1.95458633,0.16206084,1.43673836,0.00086175,0.01169382,0.02014229,0.67424422
-4.93746873,1.88601922,0.15736740,1.38045832,0.00073997,0.01165581,0.02056575,0.65811275
-4.93146573,1.81894575,0.15331560,1.32471943,0.00063432,0.01164411,0.02118996,0.64219001
-4.92546273,1.75380490,0.14990036,1.26985903,0.00054417,0.01166595,0.02202529,0.62665404
-4.91945973,1.69107209,0.14712252,1.21623784,0.00046893,0.01172977,0.02308055,0.61170286
-4.91345673,1.63124490,0.14498717,1.16423123,0.00040807,0.01184500,0.02436259,0.59754692
-4.90745373,1.57482574,0.14350165,1.11421828,0.00036122,0.01202194,0.02587590,0.58440048
-4.90145073,1.52230288,0.14267352,1.06656929,0.00032814,0.01227142,0.02762225,0.57247269
-4.89544772,1.47413082,0.14250859,1.02163249,0.00030883,0.01260457,0.02960041,0.56195858
-4.88944472,1.43071133,0.14300918,0.97972088,0.00030353,0.01303244,0.03180604,0.55303079
-4.88344172,1.39237632,0.14417273,0.94109979,0.00031273,0.01356571,0.03423159,0.54583229
-4.87743872,1.35937351,0.14599092,0.90597609,0.00033724,0.01421428,0.03686640,0.54047059
-4.87143572,1.33185579,0.14844925,0.87448962,0.00037817,0.01498698,0.03969689,0.53701369
-4.86543272,1.30987478,0.15152716,0.84670728,0.00043696,0.01589123,0.04270691,0.53548795
-4.85942971,1.29337896,0.15519860,0.82262019,0.00051534,0.01693275,0.04587809,0.53587798
-4.85342671,1.28221625,0.15943305,0.80214391,0.00061535,0.01811535,0.04919039,0.53812837
-4.84742371,1.27614087,0.16419688,0.78512182,0.00073930,0.01944071,0.05262262,0.54214725
-4.84142071,1.27482393,0.16945479,0.77133128,0.00088972,0.02090829,0.05615303,0.54781121
-4.83541771,1.27786696,0.17517140,0.76049228,0.00106933,0.02251520,0.05975987,0.55497139
-4.82941471,1.28481760,0.18131275,0.75227803,0.00128092,0.02425621,0.06342191,0.56346020
-4.82341171,1.29518639,0.18784746,0.74632695,0.00152736,0.02612383,0.06711888,0.57309833
-4.81740870,1.30846383,0.19474773,0.74225534,0.00181139,0.02810832,0.07083181,0.58370169
-4.81140570,1.32413667,0.20198974,0.73967023,0.00213563,0.03019786,0.07454330,0.59508769
-4.80540270,1.34170268,0.20955369,0.73818173,0.00250239,0.03237875,0.07823755,0.60708078
-4.79939970,1.36068331,0.21742335,0.73741434,0.00291359,0.03463554,0.08190036,0.61951690
-4.79339670,1.38063371,0.22558503,0.73701694,0.00337067,0.03695130,0.08551894,0.63224663
-4.78739370,1.40114988,0.23402633,0.73667090,0.00387444,0.03930783,0.08908164,0.64513718
-4.78139070,1.42187297,0.24273447,0.73609639,0.00442503,0.04168593,0.09257754,0.65807301
-4.77538769,1.44249085,0.25169449,0.73505655,0.00502178,0.04406562,0.09599607,0.67095543
-4.76938469,1.46273728,0.26088749,0.73335980,0.00566323,0.04642641,0.09932650,0.68370121
-4.76338169,1.48238915,0.27028889,0.73086022,0.00634706,0.04874759,0.10255759,0.69624057
-4.75737869,1.50126238,0.27986709,0.72745637,0.00707010,0.05100847,0.10567718,0.70851467
-4.75137569,1.51920692,0.28958244,0.72308875,0.00782837,0.05318865,0.10867193,0.72047302
-4.74537269,1.53610158,0.29938674,0.71773627,0.00861716,0.05526836,0.11152720,0.73207094
-4.73936968,1.55184898,0.30922331,0.71141200,0.00943108,0.05722867,0.11422705,0.74326734
-4.73336668,1.56637126,0.31902760,0.70415851,0.01026422,0.05905185,0.11675439,0.75402289
-4.72736368,1.57960651,0.32872836,0.69604325,0.01111024,0.06072163,0.11909132,0.76429874
-4.72136068,1.59150629,0.33824925,0.68715391,0.01196258,0.06222348,0.12121955,0.77405572
-4.71535768,1.60203416,0.34751077,0.67759427,0.01281453,0.06354489,0.12312093,0.78325402
-4.70935468,1.61116495,0.35643249,0.66748049,0.01365943,0.06467561,0.12477809,0.79185318
-4.70335168,1.61888479,0.36493517,0.65693796,0.01449077,0.06560781,0.12617503,0.79981230
-4.69734867,1.62519141,0.37294291,0.64609873,0.01530231,0.06633625,0.12729771,0.80709023
-4.69134567,1.63009450,0.38038496,0.63509959,0.01608815,0.06685835,0.12813460,0.81364564
-4.68534267,1.63361587,0.38719712,0.62408064,0.01684276,0.06717415,0.12867705,0.81943685
-4.67933967,1.63578918,0.39332269,0.61318432,0.01756105,0.06728628,0.12891954,0.82442125
-4.67333667,1.63665907,0.39871295,0.60255488,0.01823826,0.06719976,0.12885980,0.82855440
-4.66733367,1.63627980,0.40332706,0.59233816,0.01887002,0.06692176,0.12849866,0.83178880
-4.66133067,1.63471332,0.40713153,0.58268155,0.01945222,0.06646131,0.12783986,0.83407244
-4.65532766,1.63202717,0.41009938,0.57373418,0.01998095,0.06582892,0.12688962,0.83534735
-4.64932466,1.62829229,0.41220908,0.56564713,0.02045244,0.06503623,0.12565615,0.83554834
-4.64332166,1.62358116,0.41344339,0.55857370,0.02086298,0.06409558,0.12414911,0.83460219
-4.63731866,1.61796653,0.41378841,0.55266963,0.02120890,0.06301964,0.12237904,0.83242749
-4.63131566,1.61152096,0.41323275,0.54809310,0.02148653,0.06182108,0.12035683,0.82893541
-4.62531266,1.60431747,0.41176727,0.54500460,0.02169226,0.06051228,0.11809330,0.82403150
-4.61930965,1.59643110,0.40938510,0.54356634,0.02182254,0.05910511,0.11559887,0.81761853
-4.61330665,1.58794148,0.40608225,0.54394124,0.02187402,0.05761081,0.11288346,0.80960042
-4.60730365,1.57893606,0.40185873,0.54629126,0.02184371,0.05603995,0.10995640,0.79988716
-4.60130065,1.56951361,0.39671995,0.55077499,0.02172906,0.05440248,0.10682671,0.78840033
-4.59529765,1.55978745,0.39067849,0.55754432,0.02152822,0.05270779,0.10350334,0.77507908
-4.58929465,1.54988795,0.38375594,0.56674015,0.02124016,0.05096493,0.09999559,0.75988604
-4.58329165,1.53996360,0.37598459,0.57848705,0.02086490,0.04918275,0.09631368,0.74281286
-4.57728864,1.53018015,0.36740894,0.59288694,0.02040362,0.04737012,0.09246918,0.72388489
-4.57128564,1.52071757,0.35808662,0.61001181,0.01985880,0.04553606,0.08847553,0.70316462
-4.56528264,1.51176429,0.34808879,0.62989581,0.01923431,0.04368993,0.08434849,0.68075357
-4.55927964,1.50350905,0.33749972,0.65252683,0.01853538,0.04184145,0.08010634,0.65679240
-4.55327664,1.49613034,0.32641558,0.67783816,0.01776861,0.04000070,0.07577012,0.63145911
-4.54727364,1.48978392,0.31494250,0.70570055,0.01694188,0.03817806,0.07136349,0.60496537
-4.54127064,1.48458925,0.30319381,0.73591528,0.01606415,0.03638402,0.06691259,0.57755105
-4.53526763,1.48061552,0.29128674,0.76820875,0.01514529,0.03462897,0.06244560,0.54947728
-4.52926463,1.47786845,0.27933874,0.80222927,0.01419584,0.03292288,0.05799221,0.52101842
-4.52326163,1.47627873,0.26746349,0.83754638,0.01322670,0.03127501,0.05358293,0.49245321
-4.51725863,1.47569331,0.25576703,0.87365334,0.01224889,0.02969357,0.04924837,0.46405582
-4.51125563,1.47587028,0.24434413,0.90997285,0.01127326,0.02818540,0.04501837,0.43608706
-4.50525263,1.47647825,0.23327514,0.94586633,0.01031015,0.02675570,0.04092127,0.40878635
-4.49924962,1.47710042,0.22262356,0.98064670,0.00936921,0.02540779,0.03698315,0.38236485
-4.49324662,1.47724390,0.21243441,1.01359416,0.00845916,0.02414301,0.03322713,0.35700005
-4.48724362,1.47635363,0.20273347,1.04397489,0.00758760,0.02296066,0.02967288,0.33283198
-4.48124062,1.47383092,0.19352761,1.07106173,0.00676090,0.02185806,0.02633618,0.30996134
-4.47523762,1.46905532,0.18480584,1.09415613,0.00598411,0.02083066,0.02322872,0.28844941
-4.46923462,1.46140924,0.17654139,1.11261052,0.00526097,0.01987235,0.02035795,0.26831962
-4.46323162,1.45030360,0.16869432,1.12584997,0.00459390,0.01897571,0.01772722,0.24956074
-4.45722861,1.43520363,0.16121474,1.13339222,0.00398407,0.01813241,0.01533592,0.23213129
-4.45122561,1.41565304,0.15404628,1.13486513,0.00343150,0.01733357,0.01317984,0.21596481
-4.44522261,1.39129551,0.14712976,1.13002059,0.00293519,0.01657024,0.01125157,0.20097582
-4.43921961,1.36189224,0.14040663,1.11874434,0.00249328,0.01583373,0.00954098,0.18706589
-4.43321661,1.32733469,0.13382223,1.10106100,0.00210318,0.01511604,0.00803577,0.17412967
-4.42721361,1.28765176,0.12732858,1.07713430,0.00176173,0.01441011,0.00672196,0.16206047
-4.42121061,1.24301125,0.12088652,1.04726223,0.00146539,0.01371014,0.00558444,0.15075513
-4.41520760,1.19371536,0.11446730,1.01186752,0.00121033,0.01301172,0.00460748,0.14011813
-4.40920460,1.14019082,0.10805345,0.97148382,0.00099264,0.01231192,0.00377515,0.13006462
-4.40320160,1.08297404,0.10163893,0.92673829,0.00080837,0.01160933,0.00307169,0.12052257
-4.39719860,1.02269223,0.09522868,0.87833133,0.00065367,0.01090398,0.00248191,0.11143378
-4.39119560,0.96004149,0.08883764,0.82701459,0.00052485,0.01019723,0.00199138,0.10275414
-4.38519260,0.89576308,0.08248927,0.77356798,0.00041847,0.00949156,0.00158665,0.09445291
-4.37918959,0.83061889,0.07621375,0.71877685,0.00033133,0.00879036,0.00125537,0.08651149
-4.37318659,0.76536748,0.07004606,0.66341028,0.00026055,0.00809771,0.00098640,0.07892164
-4.36718359,0.70074154,0.06402386,0.60820119,0.00020356,0.00741809,0.00076980,0.07168342
-4.36118059,0.63742780,0.05818554,0.55382903,0.00015808,0.00675613,0.00059683,0.06480292
-4.35517759,0.57605004,0.05256836,0.50090563,0.00012214,0.00611639,0.00045993,0.05829017
-4.34917459,0.51715580,0.04720682,0.44996439,0.00009409,0.00550317,0.00035263,0.05215698
-4.34317159,0.46120688,0.04213138,0.40145317,0.00007250,0.00492030,0.00026947,0.04641524
-4.33716858,0.40857398,0.03736749,0.35573060,0.00005625,0.00437102,0.00020596,0.04107542
-4.33116558,0.35953505,0.03293499,0.31306590,0.00004442,0.00385792,0.00015845,0.03614555
-4.32516258,0.31427732,0.02884781,0.27364162,0.00003633,0.00338285,0.00012406,0.03163050
-4.31915958,0.27290238,0.02511415,0.23755911,0.00003148,0.00294694,0.00010063,0.02753177
-4.31315658,0.23543395,0.02173679,0.20484601,0.00002960,0.00255065,0.00008666,0.02384762
-4.30715358,0.20182757,0.01871378,0.17546542,0.00003059,0.00219378,0.00008125,0.02057357
