energy_ev,total_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.80790395,2.46674678,1.05778145,1.10971426,0.02994352,0.83986276,0.48936918,0.00000000
-5.80190095,2.46615368,1.05140702,1.11431900,0.02986932,0.83965483,0.48509629,0.00000000
-5.79589795,2.46361156,1.04515414,1.11745207,0.02972714,0.83961273,0.47943984,0.00000000
-5.78989495,2.45907905,1.03893098,1.11912258,0.02952109,0.83969054,0.47245479,0.00000000
-5.78389195,2.45251434,1.03263245,1.11935192,0.02925597,0.83981965,0.46422068,0.00000000
-5.77788894,2.44387567,1.02614403,1.11817275,0.02893714,0.83991006,0.45484018,0.00000000
-5.77188594,2.43312292,1.01934613,1.11562808,0.02857052,0.83985284,0.44443711,0.00000000
-5.76588294,2.42021995,1.01211893,1.11177047,0.02816242,0.83952351,0.43315382,0.00000000
-5.75987994,2.40513780,1.00434743,1.10666137,0.02771950,0.83878630,0.42114817,0.00000000
-5.75387694,2.38785860,0.99592654,1.10037073,0.02724866,0.83749918,0.40859002,0.00000000
-5.74787394,2.36837988,0.98676596,1.09297668,0.02675692,0.83551929,0.39565755,0.00000000
-5.74187094,2.34671913,0.97679479,1.08456547,0.02625136,0.83270878,0.38253335,0.00000000
-5.73586793,2.32291835,0.96596546,1.07523147,0.02573900,0.82894056,0.36940051,0.00000000
-5.72986493,2.29704836,0.95425708,1.06507735,0.02522673,0.82410391,0.35643886,0.00000000
-5.72386193,2.26921259,0.94167790,1.05421420,0.02472121,0.81810961,0.34382140,0.00000000
-5.71785893,2.23955023,0.92826689,1.04276176,0.02422886,0.81089443,0.33171118,0.00000000
-5.71185593,2.20823860,0.91409445,1.03084857,0.02375573,0.80242469,0.32025861,0.00000000
-5.70585293,2.17549468,0.89926223,1.01861217,0.02330754,0.79269900,0.30959942,0.00000000
-5.69984992,2.14157571,0.88390202,1.00619922,0.02288965,0.78174982,0.29985324,0.00000000
-5.69384692,2.10677905,0.86817402,0.99376558,0.02250703,0.76964400,0.29112292,0.00000000
-5.68784392,2.07144114,0.85226432,0.98147648,0.02216436,0.75648228,0.28349450,0.00000000
-5.68184092,2.03593588,0.83638188,0.96950656,0.02186600,0.74239777,0.27703785,0.00000000
-5.67583792,2.00067235,0.82075505,0.95804006,0.02161613,0.72755360,0.27180803,0.00000000
-5.66983492,1.96609206,0.80562767,0.94727083,0.02141875,0.71213979,0.26784696,0.00000000
-5.66383192,1.93266562,0.79125491,0.93740242,0.02127782,0.69636951,0.26518562,0.00000000
-5.65782891,1.90088899,0.77789882,0.92864792,0.02119728,0.68047486,0.26384638,0.00000000
-5.65182591,1.87127911,0.76582369,0.92122967,0.02118114,0.66470241,0.26384536,0.00000000
-5.64582291,1.84436886,0.75529113,0.91537852,0.02123354,0.64930837,0.26519470,0.00000000
-5.63981991,1.82070114,0.74655502,0.91133259,0.02135872,0.63455381,0.26790447,0.00000000
-5.63381691,1.80082202,0.73985621,0.90933538,0.02156109,0.62069970,0.27198404,0.00000000
-5.62781391,1.78527260,0.73541705,0.90963295,0.02184510,0.60800203,0.27744292,0.00000000
-5.62181091,1.77457949,0.73343579,0.91247014,0.02221519,0.59670695,0.28429078,0.00000000
-5.61580790,1.76924389,0.73408093,0.91808571,0.02267567,0.58704588,0.29253666,0.00000000
-5.60980490,1.76972916,0.73748560,0.92670619,0.02323052,0.57923081,0.30218744,0.00000000
-5.60380190,1.77644700,0.74374221,0.93853873,0.02388316,0.57344950,0.31324542,0.00000000
-5.59779890,1.78974245,0.75289745,0.95376270,0.02463624,0.56986096,0.32570525,0.00000000
-5.59179590,1.80987823,0.76494801,0.97252060,0.02549132,0.56859090,0.33955035,0.00000000
-5.58579290,1.83701872,0.77983719,0.99490834,0.02644862,0.56972753,0.35474892,0.00000000
-5.57978989,1.87121448,0.79745268,1.02096532,0.02750666,0.57331762,0.37124991,0.00000000
-5.57378689,1.91238801,0.81762595,1.05066492,0.02866205,0.57936302,0.38897911,0.00000000
-5.56778389,1.96032156,0.84013314,1.08390585,0.02990918,0.58781781,0.40783571,0.00000000
-5.56178089,2.01464807,0.86469809,1.12050502,0.03124007,0.59858629,0.42768962,0.00000000
-5.55577789,2.07484602,0.89099729,1.16019246,0.03264422,0.61152182,0.44837980,0.00000000
-5.54977489,2.14023902,0.91866696,1.20260902,0.03410856,0.62642697,0.46971384,0.00000000
-5.54377189,2.21000097,0.94731223,1.24730725,0.03561752,0.64305492,0.49146905,0.00000000
-5.53776888,2.28316701,0.97651820,1.29375584,0.03715317,0.66111228,0.51339509,0.00000000
-5.53176588,2.35865080,1.00586262,1.34134804,0.03869553,0.68026354,0.53521820,0.00000000
-5.52576288,2.43526780,1.03492987,1.38941386,0.04022296,0.70013698,0.55664706,0.00000000
-5.51975988,2.51176431,1.06332573,1.43723617,0.04171264,0.72033218,0.57738008,0.00000000
-5.51375688,2.58685146,1.09069237,1.48407009,0.04314116,0.74042885,0.59711384,0.00000000
-5.50775388,2.65924304,1.11672301,1.52916527,0.04448524,0.75999691,0.61555249,0.00000000
-5.50175088,2.72769594,1.14117550,1.57179005,0.04572240,0.77860740,0.63241761,0.00000000
-5.49574787,2.79105139,1.16388429,1.61125670,0.04683174,0.79584403,0.64745806,0.00000000
-5.48974487,2.84827531,1.18477008,1.64694646,0.04779464,0.81131489,0.66045951,0.00000000
-5.48374187,2.89849592,1.20384656,1.67833330,0.04859544,0.82466384,0.67125289,0.00000000
-5.47773887,2.94103664,1.22122379,1.70500503,0.04922207,0.83558122,0.67972156,0.00000000
-5.47173587,2.97544260,1.23710795,1.72668079,0.04966647,0.84381339,0.68580659,0.00000000
-5.46573287,3.00149924,1.25179700,1.74322374,0.04992499,0.84917063,0.68950988,0.00000000
-5.45972986,3.01924178,1.26567239,1.75464814,0.04999850,0.85153319,0.69089493,0.00000000
-5.45372686,3.02895480,1.27918689,1.76112037,0.04989243,0.85085498,0.69008500,0.00000000
-5.44772386,3.03116164,1.29284866,1.76295345,0.04961655,0.84716489,0.68725882,0.00000000
-5.44172086,3.02660373,1.30720227,1.76059526,0.04918463,0.84056560,0.68264386,0.00000000
-5.43571786,3.01621072,1.32280702,1.75461079,0.04861389,0.83122979,0.67650751,0.00000000
-5.42971486,3.00106244,1.34021352,1.74565912,0.04792435,0.81939414,0.66914657,0.00000000
-5.42371186,2.98234456,1.35993933,1.73446634,0.04713806,0.80535107,0.66087546,0.00000000
-5.41770885,2.96129971,1.38244460,1.72179539,0.04627827,0.78943883,0.65201379,0.00000000
-5.41170585,2.93917667,1.40810879,1.70841454,0.04536858,0.77203021,0.64287386,0.00000000
-5.40570285,2.91717968,1.43720946,1.69506589,0.04443203,0.75352044,0.63374870,0.00000000
-5.39969985,2.89642065,1.46990414,1.68243554,0.04349041,0.73431476,0.62490127,0.00000000
-5.39369685,2.87787629,1.50621618,1.67112678,0.04256347,0.71481623,0.61655529,0.00000000
-5.38769385,2.86235246,1.54602534,1.66163783,0.04166838,0.69541424,0.60888824,0.00000000
-5.38169085,2.85045722,1.58906383,1.65434496,0.04081931,0.67647422,0.60202676,0.00000000
-5.37568784,2.84258393,1.63491804,1.64949202,0.04002712,0.65832896,0.59604473,0.00000000
-5.36968484,2.83890517,1.68303637,1.64718660,0.03929931,0.64127172,0.59096402,0.00000000
-5.36368184,2.83937743,1.73274283,1.64740317,0.03864002,0.62555150,0.58675790,0.00000000
-5.35767884,2.84375639,1.78325635,1.64999262,0.03805031,0.61137037,0.58335685,0.00000000
-5.35167584,2.85162168,1.83371495,1.65469792,0.03752841,0.59888305,0.58065643,0.00000000
-5.34567284,2.86240981,1.88320419,1.66117464,0.03707026,0.58819834,0.57852676,0.00000000
-5.33966983,2.87545332,1.93078865,1.66901541,0.03666998,0.57938249,0.57682310,0.00000000
-5.33366683,2.89002412,1.97554537,1.67777691,0.03632044,0.57246388,0.57539695,0.00000000
-5.32766383,2.90537877,2.01659786,1.68700780,0.03601386,0.56743899,0.57410706,0.00000000
-5.32166083,2.92080321,2.05314931,1.69627628,0.03574235,0.56427894,0.57282977,0.00000000
-5.31565783,2.93565486,2.08451354,1.70519580,0.03549843,0.56293651,0.57146814,0.00000000
-5.30965483,2.94939981,2.11014254,1.71344752,0.03527549,0.56335302,0.56995945,0.00000000
-5.30365183,2.96164359,2.12964910,1.72079871,0.03506814,0.56546475,0.56828062,0.00000000
-5.29764882,2.97215397,2.14282388,1.72711589,0.03487247,0.56920878,0.56645131,0.00000000
-5.29164582,2.98087481,2.14964588,1.73237255,0.03468623,0.57452770,0.56453463,0.00000000
-5.28564282,2.98793080,2.15028594,1.73665092,0.03450888,0.58137328,0.56263532,0.00000000
-5.27963982,2.99362280,2.14510310,1.74013806,0.03434159,0.58970885,0.56089568,0.00000000
-5.27363682,2.99841454,2.13463399,1.74311666,0.03418711,0.59951044,0.55948936,0.00000000
-5.26763382,3.00291156,2.11957551,1.74595108,0.03404961,0.61076669,0.55861341,0.00000000
-5.26163082,3.00783367,2.10076187,1.74906968,0.03393447,0.62347763,0.55847900,0.00000000
-5.25562781,3.01398252,2.07913665,1.75294431,0.03384798,0.63765256,0.55930138,0.00000000
-5.24962481,3.02220608,2.05572125,1.75806834,0.03379710,0.65330710,0.56128941,0.00000000
-5.24362181,3.03336173,2.03158099,1.76493409,0.03378918,0.67045976,0.56463547,0.00000000
-5.23761881,3.04827988,2.00779025,1.77401108,0.03383164,0.68912808,0.56950600,0.00000000
-5.23161581,3.06772957,1.98539797,1.78572592,0.03393176,0.70932472,0.57603328,0.00000000
-5.22561281,3.09238763,1.96539495,1.80044483,0.03409642,0.73105355,0.58430872,0.00000000
-5.21960980,3.12281239,1.94868393,1.81845937,0.03433190,0.75430595,0.59437814,0.00000000
-5.21360680,3.15942280,1.93605357,1.83997579,0.03464364,0.77905740,0.60623892,0.00000000
-5.20760380,3.20248337,1.92815707,1.86510833,0.03503616,0.80526454,0.61983936,0.00000000
-5.20160080,3.25209497,1.92549586,1.89387623,0.03551280,0.83286264,0.63508006,0.00000000
-5.19559780,3.30819138,1.92840871,1.92620431,0.03607567,0.86176357,0.65181717,0.00000000
-5.18959480,3.37054088,1.93706620,1.96192662,0.03672546,0.89185424,0.66986724,0.00000000
-5.18359180,3.43875240,1.95147039,2.00079259,0.03746135,0.92299553,0.68901348,0.00000000
-5.17758879,3.51228524,1.97145927,2.04247506,0.03828087,0.95502171,0.70901278,0.00000000
-5.17158579,3.59046152,1.99671541,2.08657943,0.03917980,0.98774029,0.72960336,0.00000000
-5.16558279,3.67248060,2.02677834,2.13265343,0.04015206,1.02093234,0.75051245,0.00000000
-5.15957979,3.75743461,2.06105974,2.18019684,0.04118964,1.05435335,0.77146380,0.00000000
-5.15357679,3.84432462,2.09886101,2.22867075,0.04228254,1.08773462,0.79218445,0.00000000
-5.14757379,3.93207698,2.13939241,2.27750625,0.04341879,1.12078521,0.81241085,0.00000000
-5.14157079,4.01955977,2.18179336,2.32611223,0.04458444,1.15319464,0.83189381,0.00000000
-5.13556778,4.10559918,2.22515331,2.37388255,0.04576373,1.18463626,0.85040249,0.00000000
-5.12956478,4.18899624,2.26853283,2.42020267,0.04693922,1.21477145,0.86772729,0.00000000
-5.12356178,4.26854392,2.31098464,2.46445606,0.04809206,1.24325471,0.88368175,0.00000000
-5.11755878,4.34304518,2.35157434,2.50603087,0.04920238,1.26973946,0.89810359,0.00000000
-5.11155578,4.41133195,2.38940062,2.54432702,0.05024965,1.29388478,0.91085520,0.00000000
-5.10555278,4.47228559,2.42361468,2.57876426,0.05121322,1.31536271,0.92182361,0.00000000
-5.09954977,4.52485852,2.45343886,2.60879120,0.05207289,1.33386615,0.93092027,0.00000000
-5.09354677,4.56809703,2.47818402,2.63389564,0.05280946,1.34911706,0.93808077,0.00000000
-5.08754377,4.60116479,2.49726546,2.65361587,0.05340545,1.36087462,0.94326469,0.00000000
-5.08154077,4.62336627,2.51021702,2.66755281,0.05384564,1.36894314,0.94645553,0.00000000
-5.07553777,4.63416946,2.51670289,2.67538259,0.05411768,1.37317936,0.94766089,0.00000000
-5.06953477,4.63322637,2.51652671,2.67686889,0.05421265,1.37349859,0.94691274,0.00000000
-5.06353177,4.62039061,2.50963747,2.67187427,0.05412545,1.36987963,0.94426771,0.00000000
-5.05752876,4.59573042,2.49613172,2.66036999,0.05385511,1.36236794,0.93980719,0.00000000
-5.05152576,4.55953627,2.47625179,2.64244323,0.05340502,1.35107679,0.93363724,0.00000000
-5.04552276,4.51232190,2.45037970,2.61830121,0.05278288,1.33618636,0.92588782,0.00000000
-5.03951976,4.45481820,2.41902661,2.58827146,0.05200057,1.31794054,0.91671146,0.00000000
-5.03351676,4.38795932,2.38281797,2.55279794,0.05107387,1.29664151,0.90628107,0.00000000
-5.02751376,4.31286122,2.34247459,2.51243274,0.05002195,1.27264216,0.89478681,0.00000000
-5.02151076,4.23079284,2.29879008,2.46782329,0.04886681,1.24633665,0.88243211,0.00000000
-5.01550775,4.14314083,2.25260545,2.41969559,0.04763248,1.21814934,0.86942875,0.00000000
-5.00950475,4.05136893,2.20478169,2.36883371,0.04634425,1.18852257,0.85599128,0.00000000
-5.00350175,3.95697360,2.15617143,2.31605655,0.04502779,1.15790373,0.84233082,0.00000000
-4.99749875,3.86143758,2.10759072,2.26219264,0.04370826,1.12673211,0.82864867,0.00000000
-4.99149575,3.76618345,2.05979222,2.20805417,0.04240942,1.09542613,0.81512992,0.00000000
-4.98549275,3.67252911,2.01344088,2.15441128,0.04115283,1.06437143,0.80193740,0.00000000
-4.97948974,3.58164720,1.96909325,2.10196791,0.03995714,1.03391028,0.78920638,0.00000000
-4.97348674,3.49453022,1.92718124,2.05134017,0.03883750,1.00433287,0.77704021,0.00000000
-4.96748374,3.41196297,1.88800126,2.00303835,0.03780510,0.97587062,0.76550724,0.00000000
-4.96148074,3.33450348,1.85170891,1.95745330,0.03686692,0.94869200,0.75463921,0.00000000
-4.95547774,3.26247329,1.81831979,1.91484786,0.03602561,0.92290073,0.74443129,0.00000000
-4.94947474,3.19595736,1.78771607,1.87535355,0.03527962,0.89853671,0.73484364,0.00000000
-4.94347174,3.13481373,1.75965861,1.83897288,0.03462339,0.87557925,0.72580471,0.00000000
-4.93746873,3.07869213,1.73380404,1.80558676,0.03404783,0.85395265,0.71721592,0.00000000
-4.93146573,3.02706070,1.70972584,1.77496695,0.03354084,0.83353377,0.70895762,0.00000000
-4.92546273,2.97923960,1.68693847,1.74679252,0.03308796,0.81416107,0.70089599,0.00000000
-4.91945973,2.93443953,1.66492341,1.72066982,0.03267314,0.79564490,0.69289069,0.00000000
-4.91345673,2.89180371,1.64315583,1.69615472,0.03227952,0.77777840,0.68480260,0.00000000
-4.90745373,2.85045101,1.62113066,1.67277605,0.03189020,0.76034859,0.67650161,0.00000000
-4.90145073,2.80951843,1.59838685,1.65005930,0.03148899,0.74314705,0.66787378,0.00000000
-4.89544772,2.76820094,1.57452887,1.62754923,0.03106117,0.72597991,0.65882770,0.00000000
-4.88944472,2.72578697,1.54924435,1.60483055,0.03059405,0.70867654,0.64929972,0.00000000
-4.88344172,2.68168801,1.52231722,1.58154573,0.03007750,0.69109680,0.63925766,0.00000000
-4.87743872,2.63546129,1.49363599,1.55740911,0.02950431,0.67313640,0.62870304,0.00000000
-4.87143572,2.58682466,1.46319667,1.53221705,0.02887044,0.65473042,0.61767162,0.00000000
-4.86543272,2.53566330,1.43110068,1.50585353,0.02817508,0.63585476,0.60623216,0.00000000
-4.85942971,2.48202841,1.39754770,1.47829145,0.02742061,0.61652569,0.59448372,0.00000000
-4.85342671,2.42612828,1.36282422,1.44958958,0.02661243,0.59679753,0.58255143,0.00000000
-4.84742371,2.36831243,1.32728833,1.41988563,0.02575864,0.57675877,0.57058108,0.00000000
-4.84142071,2.30905019,1.29135165,1.38938611,0.02486961,0.55652688,0.55873277,0.00000000
-4.83541771,2.24890481,1.25545935,1.35835347,0.02395758,0.53624210,0.54717400,0.00000000
-4.82941471,2.18850478,1.22006938,1.32709156,0.02303605,0.51606064,0.53607247,0.00000000
-4.82341171,2.12851381,1.18563172,1.29593009,0.02211930,0.49614762,0.52558899,0.00000000
-4.81740870,2.06960109,1.15256889,1.26520897,0.02122179,0.47667008,0.51587083,0.00000000
-4.81140570,2.01241327,1.12125843,1.23526336,0.02035768,0.45779051,0.50704579,0.00000000
-4.80540270,1.95754935,1.09201822,1.20641013,0.01954036,0.43966093,0.49921730,0.00000000
-4.79939970,1.90553954,1.06509519,1.17893620,0.01878201,0.42241812,0.49246059,0.00000000
-4.79339670,1.85682892,1.04065776,1.15308933,0.01809327,0.40617971,0.48682033,0.00000000
-4.78739370,1.81176614,1.01879241,1.12907144,0.01748303,0.39104160,0.48230947,0.00000000
-4.78139070,1.77059760,0.99950409,1.10703472,0.01695821,0.37707653,0.47890956,0.00000000
-4.77538769,1.73346660,0.98272054,1.08708035,0.01652370,0.36433376,0.47657227,0.00000000
-4.76938469,1.70041741,0.96829998,1.06925969,0.01618235,0.35283986,0.47522206,0.00000000
-4.76338169,1.67140332,0.95604162,1.05357759,0.01593504,0.34260029,0.47475986,0.00000000
-4.75737869,1.64629811,0.94569850,1.03999740,0.01578078,0.33360185,0.47506741,0.00000000
-4.75137569,1.62490997,0.93699172,1.02844738,0.01571692,0.32581547,0.47601218,0.00000000
-4.74537269,1.60699679,0.92962539,1.01882776,0.01573928,0.31919945,0.47745246,0.00000000
-4.73936968,1.59228218,0.92330163,1.01101829,0.01584242,0.31370272,0.47924261,0.00000000
-4.73336668,1.58047109,0.91773464,1.00488566,0.01601985,0.30926806,0.48123797,0.00000000
-4.72736368,1.57126435,0.91266347,1.00029050,0.01626423,0.30583509,0.48329946,0.00000000
-4.72136068,1.56437163,0.90786272,0.99709364,0.01656762,0.30334283,0.48529765,0.00000000
-4.71535768,1.55952208,0.90315090,0.99516140,0.01692163,0.30173190,0.48711610,0.00000000
-4.70935468,1.55647263,0.89839616,0.99436982,0.01731762,0.30094611,0.48865405,0.00000000
-4.70335168,1.55501362,0.89351917,0.99460763,0.01774684,0.30093356,0.48982828,0.00000000
-4.69734867,1.55497175,0.88849333,0.99577815,0.01820056,0.30164720,0.49057421,0.00000000
-4.69134567,1.55621067,0.88334239,0.99779998,0.01867019,0.30304490,0.49084626,0.00000000
-4.68534267,1.55862925,0.87813576,1.00060671,0.01914735,0.30508910,0.49061756,0.00000000
-4.67933967,1.56215792,0.87298190,1.00414570,0.01962395,0.30774607,0.48987905,0.00000000
-4.67333667,1.56675353,0.86802029,1.00837606,0.02009229,0.31098497,0.48863803,0.00000000
-4.66733367,1.57239305,0.86341239,1.01326613,0.02054509,0.31477670,0.48691635,0.00000000
-4.66133067,1.57906657,0.85933215,1.01879036,0.02097559,0.31909270,0.48474827,0.00000000
-4.65532766,1.58676993,0.85595646,1.02492603,0.02137759,0.32390374,0.48217809,0.00000000
-4.64932466,1.59549749,0.85345615,1.03164968,0.02174552,0.32917882,0.47925764,0.00000000
-4.64332166,1.60523520,0.85198762,1.03893365,0.02207456,0.33488422,0.47604381,0.00000000
-4.63731866,1.61595434,0.85168574,1.04674260,0.02236065,0.34098276,0.47259595,0.00000000
-4.63131566,1.62760620,0.85265788,1.05503040,0.02260062,0.34743329,0.46897347,0.00000000
-4.62531266,1.64011776,0.85497948,1.06373733,0.02279226,0.35419041,0.46523359,0.00000000
-4.61930965,1.65338861,0.85869094,1.07278775,0.02293436,0.36120452,0.46142919,0.00000000
-4.61330665,1.66728914,0.86379603,1.08208845,0.02302682,0.36842202,0.45760697,0.00000000
-4.60730365,1.68166011,0.87026149,1.09152766,0.02307063,0.37578585,0.45380590,0.00000000
-4.60130065,1.69631353,0.87801783,1.10097495,0.02306795,0.38323607,0.45005592,0.00000000
-4.59529765,1.71103490,0.88696117,1.11028200,0.02302204,0.39071080,0.44637706,0.00000000
-4.58929465,1.72558674,0.89695572,1.11928433,0.02293729,0.39814708,0.44277889,0.00000000
-4.58329165,1.73971336,0.90783712,1.12780417,0.02281905,0.40548199,0.43926042,0.00000000
-4.57728864,1.75314674,0.91941608,1.13565421,0.02267360,0.41265371,0.43581037,0.00000000
-4.57128564,1.76561342,0.93148248,1.14264244,0.02250795,0.41960268,0.43240788,0.00000000
-4.56528264,1.77684226,0.94380976,1.14857784,0.02232966,0.42627272,0.42902366,0.00000000
-4.55927964,1.78657279,0.95615942,1.15327683,0.02214660,0.43261217,0.42562150,0.00000000
-4.55327664,1.79456409,0.96828582,1.15657039,0.02196678,0.43857500,0.42216015,0.00000000
-4.54727364,1.80060382,0.97994105,1.15831141,0.02179798,0.44412186,0.41859555,0.00000000
-4.54127064,1.80451714,0.99087996,1.15838215,0.02164758,0.44922106,0.41488319,0.00000000
-4.53526763,1.80617530,1.00086530,1.15670155,0.02152225,0.45384955,0.41098076,0.00000000
-4.52926463,1.80550338,1.00967294,1.15323179,0.02142776,0.45799372,0.40685075,0.00000000
-4.52326163,1.80248706,1.01709708,1.14798409,0.02136869,0.46165015,0.40246307,0.00000000
-4.51725863,1.79717786,1.02295539,1.14102315,0.02134836,0.46482612,0.39779747,0.00000000
-4.51125563,1.78969667,1.02709395,1.13247004,0.02136862,0.46754000,0.39284573,0.00000000
-4.50525263,1.78023516,1.02939179,1.12250323,0.02142986,0.46982137,0.38761344,0.00000000
-4.49924962,1.76905491,1.02976493,1.11135761,0.02153096,0.47171081,0.38212136,0.00000000
-4.49324662,1.75648401,1.02816968,1.09932122,0.02166935,0.47325937,0.37640615,0.00000000
-4.48724362,1.74291109,1.02460508,1.08672981,0.02184116,0.47452772,0.37052057,0.00000000
-4.48124062,1.72877675,1.01911422,1.07395914,0.02204138,0.47558480,0.36453297,0.00000000
-4.47523762,1.71456258,1.01178445,1.06141531,0.02226403,0.47650616,0.35852614,0.00000000
-4.46923462,1.70077798,1.00274627,1.04952325,0.02250247,0.47737191,0.35259553,0.00000000
-4.46323162,1.68794516,0.99217093,1.03871377,0.02274966,0.47826425,0.34684683,0.00000000
-4.45722861,1.67658274,0.98026678,1.02940964,0.02299841,0.47926481,0.34139305,0.00000000
-4.45122561,1.66718870,0.96727437,1.02201115,0.02324171,0.48045181,0.33635114,0.00000000
-4.44522261,1.66022303,0.95346059,1.01688174,0.02347293,0.48189705,0.33183834,0.00000000
-4.43921961,1.65609096,0.93911183,1.01433419,0.02368611,0.48366309,0.32796823,0.00000000
-4.43321661,1.65512741,0.92452664,1.01461803,0.02387614,0.48580052,0.32484685,0.00000000
-4.42721361,1.65758318,0.91000783,1.01790860,0.02403889,0.48834556,0.32256879,0.00000000
-4.42121061,1.66361360,0.89585461,1.02429830,0.02417130,0.49131811,0.32121354,0.00000000
-4.41520760,1.67327004,0.88235469,1.03379032,0.02427145,0.49472037,0.32084221,0.00000000
-4.40920460,1.68649463,0.86977686,1.04629524,0.02433856,0.49853600,0.32149462,0.00000000
-4.40320160,1.70311853,0.85836400,1.06163058,0.02437286,0.50273005,0.32318705,0.00000000
-4.39719860,1.72286369,0.84832696,1.07952336,0.02437557,0.50724951,0.32591058,0.00000000
-4.39119560,1.74534815,0.83983923,1.09961570,0.02434869,0.51202457,0.32963004,0.00000000
-4.38519260,1.77009462,0.83303268,1.12147307,0.02429486,0.51697048,0.33428382,0.00000000
-4.37918959,1.79654214,0.82799432,1.14459512,0.02421715,0.52199004,0.33978436,0.00000000
-4.37318659,1.82406018,0.82476424,1.16842855,0.02411889,0.52697646,0.34601929,0.00000000
-4.36718359,1.85196497,0.82333463,1.19238168,0.02400345,0.53181666,0.35285344,0.00000000
-4.36118059,1.87953728,0.82365005,1.21584016,0.02387405,0.53639471,0.36013135,0.00000000
-4.35517759,1.90604123,0.82560876,1.23818334,0.02373363,0.54059549,0.36768047,0.00000000
-4.34917459,1.93074340,0.82906524,1.25880080,0.02358471,0.54430821,0.37531481,0.00000000
-4.34317159,1.95293192,0.83383375,1.27710840,0.02342929,0.54742994,0.38283913,0.00000000
-4.33716858,1.97193475,0.83969286,1.29256362,0.02326879,0.54986880,0.39005328,0.00000000
-4.33116558,1.98713682,0.84639098,1.30467953,0.02310409,0.55154689,0.39675692,0.00000000
-4.32516258,1.99799562,0.85365268,1.31303707,0.02293549,0.55240285,0.40275423,0.00000000
-4.31915958,2.00405475,0.86118560,1.31729548,0.02276284,0.55239394,0.40785860,0.00000000
-4.31315658,2.00495519,0.86868800,1.31720039,0.02258561,0.55149763,0.41189716,0.00000000
-4.30715358,2.00044401,0.87585648,1.31258959,0.02240305,0.54971263,0.41471501,0.00000000
