energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-5.84392196,8.91348712,0.04229410,0.50334742,0.50865646,0.26240985,2.09083667,5.01330758,0.06136742,3.49936606
-5.83791896,9.08483824,0.04160038,0.51299822,0.52668446,0.26311787,2.12695439,5.13107134,0.05956363,3.55775324
-5.83191596,9.25333411,0.04086399,0.52323508,0.54408227,0.26357128,2.16232570,5.24774561,0.05782191,3.61321578
-5.82591296,9.41843888,0.04007735,0.53401701,0.56071280,0.26382025,2.19651641,5.36297585,0.05617759,3.66584059
-5.81990995,9.57956894,0.03923254,0.54528980,0.57643761,0.26390807,2.22906713,5.47640187,0.05466069,3.71570651
-5.81390695,9.73608444,0.03832190,0.55698668,0.59111846,0.26386887,2.25950195,5.58765244,0.05329523,3.76286785
-5.80790395,9.88728137,0.03733876,0.56902991,0.60461914,0.26372591,2.28733827,5.69633833,0.05209870,3.80733850
-5.80190095,10.03238404,0.03627804,0.58133283,0.61680742,0.26349055,2.31209715,5.80204374,0.05108175,3.84907705
-5.79589795,10.17053792,0.03513682,0.59380227,0.62755714,0.26316187,2.33331371,5.90431642,0.05024823,3.88797375
-5.78989495,10.30080312,0.03391479,0.60634111,0.63675019,0.26272699,2.35054709,6.00265693,0.04959532,3.92383994
-5.78389195,10.42214889,0.03261456,0.61885064,0.64427859,0.26216198,2.36338971,6.09650764,0.04911399,3.95640059
-5.77788894,10.53345011,0.03124188,0.63123274,0.65004628,0.26143338,2.37147537,6.18524241,0.04878958,3.98529048
-5.77188594,10.63348647,0.02980561,0.64339149,0.65397088,0.26050025,2.37448627,6.26815812,0.04860255,4.01005466
-5.76588294,10.72094588,0.02831763,0.65523433,0.65598526,0.25931654,2.37215857,6.34446892,0.04852933,4.03015355
-5.75987994,10.79443293,0.02679264,0.66667263,0.65603883,0.25783383,2.36428687,6.41330469,0.04854337,4.04497280
-5.75387694,10.85248398,0.02524771,0.67762166,0.65409880,0.25600414,2.35072741,6.47371461,0.04861607,4.05383809
-5.74787394,10.89358953,0.02370193,0.68800023,0.65015116,0.25378283,2.33140033,6.52467683,0.04871791,4.05603470
-5.74187094,10.91622476,0.02217585,0.69772987,0.64420156,0.25113144,2.30629112,6.56511488,0.04881948,4.05083131
-5.73586793,10.91888843,0.02069100,0.70673402,0.63627610,0.24802027,2.27545148,6.59392106,0.04889251,4.03750763
-5.72986493,10.90014962,0.01926931,0.71493717,0.62642197,0.24443078,2.23899965,6.60998669,0.04891084,4.01538469
-5.72386193,10.85870175,0.01793264,0.72226442,0.61470799,0.24035760,2.19712051,6.61223854,0.04885132,3.98385704
-5.71785893,10.79342194,0.01670231,0.72864146,0.60122506,0.23581015,2.15006536,6.59968037,0.04869462,3.94242528
-5.71185593,10.70343392,0.01559871,0.73399530,0.58608647,0.23081387,2.09815150,6.57143797,0.04842590,3.89072782
-5.70585293,10.58817168,0.01464093,0.73825579,0.56942805,0.22541096,2.04176146,6.52680579,0.04803539,3.82857030
-5.69984992,10.44744091,0.01384653,0.74135807,0.55140815,0.21966068,1.98134191,6.46529288,0.04751879,3.75595126
-5.69384692,10.28147510,0.01323136,0.74324597,0.53220731,0.21363927,1.91740198,6.38666587,0.04687760,3.67308287
-5.68784392,10.09098305,0.01280944,0.74387625,0.51202773,0.20743940,1.85051088,6.29098646,0.04611924,3.58040539
-5.68184092,9.87718471,0.01259287,0.74322353,0.49109225,0.20116928,1.78129465,6.17864127,0.04525702,3.47859464
-5.67583792,9.64183274,0.01259187,0.74128574,0.46964302,0.19495140,1.71043183,6.05036201,0.04431003,3.36856178
-5.66983492,9.38721770,0.01281477,0.73808974,0.44793969,0.18892095,1.63864797,5.90723442,0.04330280,3.25144497
-5.66383192,9.11615520,0.01326811,0.73369677,0.42625703,0.18322401,1.56670872,5.75069492,0.04226490,3.12859323
-5.65782891,8.83195454,0.01395664,0.72820733,0.40488215,0.17801537,1.49541169,5.58251445,0.04123036,3.00154254
-5.65182591,8.53836871,0.01488349,0.72176509,0.38411103,0.17345620,1.42557674,5.40476964,0.04023700,2.87198512
-5.64582291,8.23952672,0.01605014,0.71455940,0.36424463,0.16971138,1.35803505,5.21980201,0.03932558,2.74173270
-5.63981991,7.93984987,0.01745653,0.70682601,0.34558443,0.16694668,1.29361676,5.03016641,0.03853899,2.61267495
-5.63381691,7.64395418,0.01910110,0.69884570,0.32842747,0.16532560,1.23313760,4.83857050,0.03792117,2.48673448
-5.62781391,7.35654179,0.02098075,0.69094058,0.31306096,0.16500602,1.17738446,4.64780739,0.03751611,2.36581969
-5.62181091,7.08228457,0.02309085,0.68346792,0.29975658,0.16613655,1.12710022,4.46068363,0.03736671,2.25177700
-5.61580790,6.82570344,0.02542519,0.67681143,0.28876445,0.16885265,1.08296819,4.27994532,0.03751361,2.14634391
-5.60980490,6.59104687,0.02797590,0.67137024,0.28030697,0.17327255,1.04559631,4.10820463,0.03799398,2.05110399
-5.60380190,6.38217244,0.03073332,0.66754574,0.27457266,0.17949300,1.01550153,3.94786926,0.03884039,1.96744532
-5.59779890,6.20243472,0.03368591,0.66572667,0.27171017,0.18758491,0.99309484,3.80107708,0.04007959,1.89652325
-5.59179590,6.05458315,0.03682003,0.66627317,0.27182258,0.19758902,0.97866726,3.66963800,0.04173140,1.83922847
-5.58579290,5.94067273,0.04011984,0.66950011,0.27496224,0.20951174,0.97237727,3.55498466,0.04380771,1.79616118
-5.57978989,5.86199073,0.04356708,0.67566080,0.28112643,0.22332134,0.97424031,3.45813346,0.04631157,1.76761206
-5.57378689,5.81900164,0.04714096,0.68493164,0.29025395,0.23894463,0.98412063,3.37965697,0.04923641,1.75355042
-5.56778389,5.81131264,0.05081799,0.69739849,0.30222293,0.25626438,1.00172626,3.31966833,0.05256556,1.75362006
-5.56178089,5.83766140,0.05457190,0.71304572,0.31685004,0.27511780,1.02660730,3.27781824,0.05627186,1.76714296
-5.55577789,5.89592714,0.05837367,0.73174852,0.33389135,0.29529608,1.05815825,3.25330441,0.06031773,1.79313097
-5.54977489,5.98316593,0.06219155,0.75326900,0.35304491,0.31654538,1.09562447,3.24489348,0.06465534,1.83030555
-5.54377189,6.09567006,0.06599124,0.77725670,0.37395518,0.33856938,1.13811314,3.25095472,0.06922728,1.87712519
-5.53776888,6.22905088,0.06973621,0.80325356,0.39621930,0.36103335,1.18460873,3.26950479,0.07396748,1.93182022
-5.53176588,6.37834356,0.07338808,0.83070355,0.41939512,0.38357005,1.23399288,3.29826246,0.07880244,1.99243443
-5.52576288,6.53813160,0.07690722,0.85896657,0.44301100,0.40578704,1.28506836,3.33471185,0.08365286,2.05687257
-5.51975988,6.70268784,0.08025344,0.88733645,0.46657681,0.42727565,1.33658652,3.37617251,0.08843542,2.12295266
-5.51375688,6.86612807,0.08338678,0.91506213,0.48959623,0.44762105,1.38727759,3.41987448,0.09306495,2.18846182
-5.50775388,7.02257259,0.08626843,0.94137143,0.51157954,0.46641331,1.43588283,3.46303590,0.09745659,2.25121392
-5.50175088,7.16631032,0.08886175,0.96549620,0.53205674,0.48325895,1.48118734,3.50294109,0.10152812,2.30910747
-5.49574787,7.29195988,0.09113327,0.98669800,0.55059031,0.49779262,1.52205251,3.53701631,0.10520228,2.36018168
-5.48974487,7.39462178,0.09305373,1.00429299,0.56678724,0.50968830,1.55744670,3.56290091,0.10840894,2.40266884
-5.48374187,7.47001588,0.09459903,1.01767495,0.58030972,0.51866972,1.58647289,3.57851128,0.11108712,2.43504117
-5.47773887,7.51459889,0.09575113,1.02633550,0.59088405,0.52451928,1.60839228,3.58209539,0.11318669,2.45605023
-5.47173587,7.52565732,0.09649875,1.02988055,0.59830750,0.52708530,1.62264270,3.57227600,0.11466973,2.46475752
-5.46573287,7.50137205,0.09683794,1.02804221,0.60245267,0.52628704,1.62885118,3.54808102,0.11551146,2.46055493
-5.45972986,7.44085239,0.09677241,1.02068587,0.60326935,0.52211739,1.62684002,3.50895998,0.11570072,2.44317440
-5.45372686,7.34413827,0.09631363,1.00781200,0.60078364,0.51464298,1.61662634,3.45478624,0.11523998,2.41268639
-5.44772386,7.21217113,0.09548067,0.98955293,0.59509465,0.50400176,1.59841510,3.38584510,0.11414487,2.36948735
-5.44172086,7.04673525,0.09429982,0.96616481,0.58636875,0.49039813,1.57258607,3.30280854,0.11244327,2.31427677
-5.43571786,6.85037267,0.09280394,0.93801520,0.57483184,0.47409591,1.53967547,3.20669820,0.11017405,2.24802516
-5.42971486,6.62627595,0.09103166,0.90556720,0.56075999,0.45540930,1.50035319,3.09883811,0.10738544,2.17193419
-5.42371186,6.37816394,0.08902635,0.86936089,0.54446888,0.43469251,1.45539673,2.98079980,0.10413320,2.08739100
-5.41770885,6.11014638,0.08683496,0.82999296,0.52630261,0.41232831,1.40566313,2.85434198,0.10047868,1.99591863
-5.41170585,5.82658309,0.08450680,0.78809576,0.50662225,0.38871611,1.35206001,2.72134775,0.09648675,1.89912464
-5.40570285,5.53194388,0.08209221,0.74431643,0.48579479,0.36426006,1.29551711,2.58376155,0.09222383,1.79865013
-5.39969985,5.23067438,0.07964129,0.69929728,0.46418264,0.33935764,1.23695918,2.44352873,0.08775607,1.69612086
-5.39369685,4.92707275,0.07720260,0.65365792,0.44213435,0.31438917,1.17728142,2.30253946,0.08314759,1.59310240
-5.38769385,4.62518108,0.07482198,0.60797999,0.41997644,0.28970857,1.11732792,2.16257904,0.07845915,1.49106056
-5.38169085,4.32869430,0.07254142,0.56279461,0.39800689,0.26563570,1.05787379,2.02528582,0.07374690,1.39132822
-5.37568784,4.04088839,0.07039810,0.51857310,0.37649006,0.24245043,0.99961121,1.89211756,0.06906157,1.29507911
-5.36968484,3.76456876,0.06842350,0.47572076,0.35565319,0.22038844,0.94313936,1.76432671,0.06444790,1.20330898
-5.36368184,3.50203823,0.06664275,0.43457371,0.33568443,0.19963897,0.88895822,1.64294443,0.05994429,1.11682399
-5.35767884,3.25508394,0.06507410,0.39539857,0.31673214,0.18034411,0.83746594,1.52877311,0.05558280,1.03623601
-5.35167584,3.02498102,0.06372853,0.35839445,0.29890541,0.16259978,0.78895931,1.42238651,0.05138928,0.96196427
-5.34567284,2.81251121,0.06260962,0.32369711,0.28227563,0.14645802,0.74363701,1.32413669,0.04738370,0.89424249
-5.33966983,2.61799367,0.06171354,0.29138446,0.26687875,0.13193039,0.70160502,1.23416670,0.04358062,0.83313079
-5.33366683,2.44132554,0.06102924,0.26148321,0.25271827,0.11899228,0.66288382,1.15242772,0.03998969,0.77853127
-5.32766383,2.28202969,0.06053884,0.23397613,0.23976864,0.10758774,0.62741697,1.07869988,0.03661625,0.73020639
-5.32166083,2.13930737,0.06021819,0.20880946,0.22797895,0.09763479,0.59508051,1.01261535,0.03346191,0.68779945
-5.31565783,2.01209350,0.06003761,0.18590017,0.21727689,0.08903075,0.56569309,0.95368303,0.03052515,0.65085604
-5.30965483,1.89911298,0.05996280,0.16514285,0.20757269,0.08165760,0.53902636,0.90131390,0.02780181,0.61884604
-5.30365183,1.79893636,0.05995589,0.14641597,0.19876317,0.07538703,0.51481550,0.85484632,0.02528562,0.59118541
-5.29764882,1.71003356,0.05997661,0.12958739,0.19073577,0.07008520,0.49276969,0.81357068,0.02296862,0.56725729
-5.29164582,1.63082483,0.05998358,0.11451909,0.18337234,0.06561703,0.47258235,0.77675296,0.02084158,0.54643195
-5.28564282,1.55972786,0.05993560,0.10107114,0.17655295,0.06184991,0.45394094,0.74365670,0.01889433,0.52808525
-5.27963982,1.49520059,0.05979300,0.08910479,0.17015941,0.05865697,0.43653633,0.71356311,0.01711602,0.51161531
-5.27363682,1.43577904,0.05951894,0.07848500,0.16407852,0.05591963,0.42007137,0.68578899,0.01549544,0.49645718
-5.26763382,1.38010973,0.05908060,0.06908226,0.15820505,0.05352970,0.40426868,0.65970219,0.01402118,0.48209516
-5.26163082,1.32697644,0.05845027,0.06077391,0.15244430,0.05139083,0.38887746,0.63473441,0.01268187,0.46807289
-5.25562781,1.27532084,0.05760620,0.05344501,0.14671427,0.04941951,0.37367908,0.61039126,0.01146633,0.45400087
-5.24962481,1.22425702,0.05653331,0.04698887,0.14094729,0.04754556,0.35849142,0.58625933,0.01036373,0.43956143
-5.24362181,1.17307980,0.05522362,0.04130730,0.13509113,0.04571214,0.34317184,0.56201038,0.00936370,0.42451126
-5.23761881,1.12126690,0.05367636,0.03631064,0.12910956,0.04387540,0.32761866,0.53740256,0.00845644,0.40868140
-5.23161581,1.06847529,0.05189790,0.03191762,0.12298234,0.04200387,0.31177123,0.51227883,0.00763281,0.39197501
-5.22561281,1.01453216,0.04990136,0.02805511,0.11670466,0.04007740,0.29560849,0.48656284,0.00688440,0.37436295
-5.21960980,0.95942113,0.04770602,0.02465777,0.11028603,0.03808608,0.27914633,0.46025241,0.00620357,0.35587759
-5.21360680,0.90326444,0.04533644,0.02166760,0.10374881,0.03602886,0.26243374,0.43341116,0.00558342,0.33660508
-5.20760380,0.84630201,0.04282157,0.01903353,0.09712624,0.03391212,0.24554802,0.40615855,0.00501785,0.31667654
-5.20160080,0.78886848,0.04019354,0.01671087,0.09046036,0.03174824,0.22858935,0.37865898,0.00450151,0.29625849
-5.19559780,0.73136916,0.03748660,0.01466080,0.08379962,0.02955414,0.21167492,0.35111028,0.00402974,0.27554299
-5.18959480,0.67425605,0.03473588,0.01284987,0.07719654,0.02734986,0.19493297,0.32373230,0.00359852,0.25473793
-5.18359180,0.61800481,0.03197628,0.01124946,0.07070543,0.02515737,0.17849702,0.29675588,0.00320443,0.23405775
-5.17758879,0.56309377,0.02924146,0.00983527,0.06438023,0.02299938,0.16250048,0.27041285,0.00284455,0.21371510
-5.17158579,0.50998568,0.02656292,0.00858693,0.05827263,0.02089848,0.14707206,0.24492724,0.00251637,0.19391357
-5.16558279,0.45911277,0.02396924,0.00748749,0.05243059,0.01887636,0.13233194,0.22050820,0.00221775,0.17484187
-5.15957979,0.41086574,0.02148557,0.00652320,0.04689715,0.01695341,0.11838906,0.19734474,0.00194684,0.15666942
-5.15357679,0.36558676,0.01913320,0.00568313,0.04170975,0.01514841,0.10533944,0.17560237,0.00170201,0.13954371
-5.14757379,0.32356680,0.01692946,0.00495906,0.03689996,0.01347857,0.09326577,0.15542185,0.00148183,0.12358915
-5.14157079,0.28504695,0.01488767,0.00434541,0.03249367,0.01195975,0.08223810,0.13691986,0.00128498,0.10890756
-5.13556778,0.25022380,0.01301737,0.00383919,0.02851164,0.01060699,0.07231567,0.12019160,0.00111030,0.09558017
-5.12956478,0.21925827,0.01132461,0.00344022,0.02497052,0.00943521,0.06354981,0.10531503,0.00095674,0.08367085
-5.12356178,0.19228780,0.00981242,0.00315136,0.02188420,0.00846016,0.05598775,0.09235670,0.00082336,0.07323064
-5.11755878,0.16944106,0.00848130,0.00297883,0.01926537,0.00769956,0.04967727,0.08137881,0.00070939,0.06430311
-5.11155578,0.15085498,0.00732988,0.00293279,0.01712741,0.00717447,0.04467204,0.07244725,0.00061423,0.05693060
-5.10555278,0.13669339,0.00635546,0.00302787,0.01548644,0.00691080,0.04103746,0.06564045,0.00053751,0.05116091
-5.09954977,0.12716670,0.00555469,0.00328390,0.01436346,0.00694104,0.03885693,0.06105864,0.00047915,0.04705442
-5.09354677,0.12255215,0.00492413,0.00372672,0.01378663,0.00730605,0.03823822,0.05883322,0.00043942,0.04469131
-5.08754377,0.12321399,0.00446079,0.00438907,0.01379343,0.00805703,0.03932003,0.05913601,0.00041899,0.04417872
-5.08154077,0.12962293,0.00416266,0.00531145,0.01443293,0.00925754,0.04227821,0.06218803,0.00041905,0.04565766
-5.07553777,0.14237421,0.00402905,0.00654316,0.01576785,0.01098557,0.04733182,0.06826738,0.00044136,0.04930944
-5.06953477,0.16220374,0.00406092,0.00814314,0.01787645,0.01333556,0.05474840,0.07771599,0.00048835,0.05536144
-5.06353177,0.19000123,0.00426112,0.01018087,0.02085422,0.01642033,0.06484855,0.09094467,0.00056317,0.06409190
-5.05752876,0.22681976,0.00463444,0.01273703,0.02481522,0.02037282,0.07800932,0.10843622,0.00066981,0.07583364
-5.05152576,0.27388070,0.00518765,0.01590406,0.02989300,0.02534754,0.09466617,0.13074603,0.00081313,0.09097623
-5.04552276,0.33257322,0.00592937,0.01978638,0.03624111,0.03152155,0.11531327,0.15849970,0.00099891,0.10996653
-5.03951976,0.40444720,0.00686987,0.02450023,0.04403290,0.03909498,0.14050157,0.19238744,0.00123393,0.13330722
-5.03351676,0.49119891,0.00802074,0.03017312,0.05346076,0.04829069,0.17083462,0.23315466,0.00152591,0.16155301
-5.02751376,0.59464840,0.00939453,0.03694272,0.06473453,0.05935319,0.20696162,0.28158851,0.00188355,0.19530433
-5.02151076,0.71670815,0.01100421,0.04495511,0.07807906,0.07254651,0.24956745,0.33850024,0.00231641,0.23519827
-5.01550775,0.85934237,0.01286269,0.05436246,0.09373085,0.08815083,0.29935959,0.40470323,0.00283485,0.28189649
-5.00950475,1.02451706,0.01498221,0.06531985,0.11193375,0.10645799,0.35705177,0.48098692,0.00344986,0.33607025
-5.00350175,1.21414097,0.01737370,0.07798146,0.13293363,0.12776552,0.42334437,0.56808691,0.00417283,0.39838232
-4.99749875,1.42999840,0.02004619,0.09249601,0.15697210,0.15236938,0.49890168,0.66665195,0.00501531,0.46946613
-4.99149575,1.67367493,0.02300615,0.10900149,0.18427932,0.18055533,0.58432657,0.77720864,0.00598869,0.54990237
-4.98549275,1.94647817,0.02625694,0.12761936,0.21506600,0.21258909,0.68013278,0.90012492,0.00710379,0.64019355
-4.97948974,2.24935572,0.02979824,0.14844825,0.24951479,0.24870545,0.78671585,1.03557392,0.00837046,0.74073711
-4.97348674,2.58281332,0.03362563,0.17155748,0.28777121,0.28909665,0.90432334,1.18349946,0.00979713,0.85179799
-4.96748374,2.94683649,0.03773020,0.19698048,0.32993444,0.33390037,1.03302558,1.34358519,0.01139030,0.97348151
-4.96148074,3.34081934,0.04209828,0.22470845,0.37604827,0.38318771,1.17268804,1.51522902,0.01315401,1.10570769
-4.95547774,3.76350431,0.04671131,0.25468465,0.42609257,0.43695183,1.32294664,1.69752464,0.01508945,1.24818827
-4.94947474,4.21293662,0.05154579,0.28679940,0.47997559,0.49509761,1.48318747,1.88925179,0.01719440,1.40040747
-4.94347174,4.68643704,0.05657340,0.32088636,0.53752763,0.55743314,1.65253200,2.08887655,0.01946291,1.56160788
-4.93746873,5.18059607,0.06176120,0.35672023,0.59849634,0.62366339,1.82982935,2.29456293,0.02188497,1.73078254
-4.93146573,5.69129197,0.06707195,0.39401618,0.66254402,0.69338683,2.01365638,2.50419613,0.02444630,1.90667414
-4.92546273,6.21373438,0.07246458,0.43243129,0.72924733,0.76609528,2.20232668,2.71541773,0.02712828,2.08778228
-4.91945973,6.74253389,0.07789466,0.47156806,0.79809965,0.84117751,2.39390894,2.92567229,0.02990802,2.27237916
-4.91345673,7.27179736,0.08331504,0.51098013,0.86851613,0.91792673,2.58625482,3.13226421,0.03275864,2.45853396
-4.90745373,7.79524692,0.08867651,0.55018019,0.93984179,0.99555204,2.77703622,3.33242339,0.03564960,2.64414582
-4.90145073,8.30635986,0.09392852,0.58864984,1.01136232,1.07319376,2.96379126,3.52337741,0.03854731,2.82698468
-4.89544772,8.79852541,0.09901991,0.62585135,1.08231769,1.14994224,3.14397790,3.70242767,0.04141585,3.00473929
-4.88944472,9.26521311,0.10389974,0.66124089,1.15191815,1.22485969,3.31503373,3.86702660,0.04421781,3.17507090
-4.88344172,9.70014709,0.10851804,0.69428271,1.21936230,1.29700431,3.47444008,4.01485294,0.04691526,3.33567107
-4.87743872,10.09747981,0.11282666,0.72446401,1.28385666,1.36545579,3.61978840,4.14388184,0.04947079,3.48432174
-4.87143572,10.45195858,0.11678007,0.75130975,1.34463618,1.42934138,3.74884633,4.25244710,0.05184862,3.61895524
-4.86543272,10.75907841,0.12033613,0.77439687,1.40098507,1.48786121,3.85962134,4.33929268,0.05401561,3.73771235
-4.85942971,11.01521487,0.12345692,0.79336743,1.45225703,1.54031206,3.95041911,4.40361154,0.05594237,3.83899584
-4.85342671,11.21773185,0.12610942,0.80794001,1.49789434,1.58610836,4.01989459,4.44507003,0.05760410,3.92151756
-4.84742371,11.36505943,0.12826628,0.81791894,1.53744491,1.62479955,4.06709350,4.46381707,0.05898146,3.98433715
-4.84142071,11.45673903,0.12990641,0.82320091,1.57057665,1.65608308,4.09148254,4.46047767,0.06006112,4.02689065
-4.83541771,11.49343370,0.13101552,0.82377874,1.59708853,1.67981235,4.09296700,4.43613138,0.06083623,4.04900778
-4.82941471,11.47690337,0.13158657,0.81974202,1.61691775,1.69599931,4.07189486,4.39227662,0.06130658,4.05091719
-4.82341171,11.40994613,0.13162009,0.81127467,1.63014270,1.70481167,4.02904730,4.33078265,0.06147858,4.03323930
-4.81740870,11.29630797,0.13112431,0.79864946,1.63698141,1.70656481,3.96561567,4.25383117,0.06136502,3.99696697
-4.81140570,11.14056471,0.13011515,0.78221970,1.63778541,1.70170883,3.88316600,4.16385015,0.06098452,3.94343468
-4.80540270,10.94798097,0.12861601,0.76240850,1.63302918,1.69081145,3.78359220,4.06344238,0.06036094,3.87427752
-4.79939970,10.72435166,0.12665740,0.73969593,1.62329539,1.67453753,3.66906004,3.95531151,0.05952247,3.79138147
-4.79339670,10.47583210,0.12427629,0.71460472,1.60925641,1.65362625,3.54194378,3.84218822,0.05850073,3.69682702
-4.78739370,10.20876313,0.12151539,0.68768504,1.59165271,1.62886692,3.40475819,3.72675896,0.05732968,3.59282822
-4.78139070,9.92949720,0.11842216,0.65949882,1.57126891,1.60107459,3.26008826,3.61159929,0.05604458,3.48166955
-4.77538769,9.64423169,0.11504771,0.63060444,1.54890832,1.57106642,3.11051941,3.49911382,0.05468089,3.36564294
-4.76938469,9.35885437,0.11144562,0.60154212,1.52536688,1.53963975,2.95857053,3.39148392,0.05327329,3.24698709
-4.76338169,9.07880577,0.10767060,0.57282064,1.50140749,1.50755265,2.80663227,3.29062432,0.05185474,3.12783136
-4.75737869,8.80896201,0.10377724,0.54490573,1.47773566,1.47550748,2.65691236,3.19814922,0.05045564,3.01014578
-4.75137569,8.55354069,0.09981869,0.51821052,1.45497750,1.44413800,2.51138976,3.11534808,0.04910325,2.89569890
-4.74537269,8.31603143,0.09584540,0.49308822,1.43366068,1.41399995,2.37177863,3.04317096,0.04782114,2.78602426
-4.73936968,8.09915167,0.09190405,0.46982715,1.41419932,1.38556521,2.23950288,2.98222323,0.04662884,2.68239636
-4.73336668,7.90482735,0.08803652,0.44864813,1.39688316,1.35921932,2.11568148,2.93276901,0.04554173,2.58581624
-4.72736368,7.73419738,0.08427913,0.42970415,1.38187154,1.33526186,2.00112444,2.89474257,0.04457098,2.49700648
-4.72136068,7.58763987,0.08066203,0.41308212,1.36919230,1.31390929,1.89633857,2.86776711,0.04372369,2.41641515
-4.71535768,7.46481783,0.07720880,0.39880646,1.35874568,1.29529963,1.80154235,2.85117990,0.04300312,2.34422785
-4.70935468,7.36474144,0.07393633,0.38684425,1.35031282,1.27949850,1.71668841,2.84406296,0.04240903,2.28038663
-4.70335168,7.28584388,0.07085485,0.37711158,1.34356874,1.26650589,1.64149238,2.84527839,0.04193805,2.22461476
-4.69734867,7.22606745,0.06796822,0.36948078,1.33809890,1.25626323,1.57546636,2.85350746,0.04158414,2.17644575
-4.69134567,7.18295696,0.06527437,0.36378817,1.33341883,1.24866042,1.51795557,2.86729255,0.04133905,2.13525541
-4.68534267,7.15375727,0.06276592,0.35984200,1.32899591,1.24354258,1.46817654,2.88508096,0.04119274,2.10029553
-4.67933967,7.13551219,0.06043094,0.35743038,1.32427233,1.24071631,1.42525547,2.90526976,0.04113386,2.07072795
-4.67333667,7.12516217,0.05825379,0.35632881,1.31868838,1.23995558,1.38826536,2.92625061,0.04115010,2.04565794
-4.66733367,7.11963839,0.05621601,0.35630727,1.31170497,1.24100726,1.35626093,2.94645364,0.04122860,2.02416590
-4.66133067,7.11595140,0.05429727,0.35713657,1.30282473,1.24359643,1.32831039,2.96438931,0.04135626,2.00533664
-4.65532766,7.11127246,0.05247630,0.35859403,1.29161065,1.24743177,1.30352337,2.97868740,0.04151998,1.98828569
-4.64932466,7.10300615,0.05073178,0.36046827,1.27770179,1.25221106,1.28107474,2.98813191,0.04170696,1.97218229
-4.64332166,7.08885314,0.04904312,0.36256330,1.26082543,1.25762708,1.26022391,2.99169119,0.04190485,1.95626866
