energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.68784392,6.56321999,0.03492939,1.02336412,1.22368166,0.66877761,1.74006947,2.88831008,0.03898483,1.76160654
-5.68184092,6.68255803,0.03529844,1.04560811,1.23012147,0.66998307,1.77882583,2.95480231,0.03910538,1.77726465
-5.67583792,6.80219049,0.03560787,1.06706492,1.23649134,0.67230365,1.81563400,3.02272149,0.03926739,1.79213829
-5.66983492,6.92169443,0.03585710,1.08761577,1.24292507,0.67581106,1.85044251,3.09164658,0.03947679,1.80639673
-5.66383192,7.04051596,0.03604615,1.10713180,1.24956809,0.68055068,1.88320008,3.16106564,0.03973800,1.82019384
-5.65782891,7.15796538,0.03617558,1.12547326,1.25656662,0.68653844,1.91385228,3.23038210,0.04005374,1.83365893
-5.65182591,7.27322268,0.03624640,1.14249050,1.26405824,0.69375888,1.94234005,3.29892583,0.04042497,1.84689033
-5.64582291,7.38535356,0.03626002,1.15802672,1.27216407,0.70216449,1.96860032,3.36596901,0.04085083,1.85995194
-5.63981991,7.49333506,0.03621826,1.17192238,1.28098278,0.71167646,1.99256858,3.43074596,0.04132870,1.87287271
-5.63381691,7.59608939,0.03612330,1.18402102,1.29058653,0.72218668,2.01418329,3.49247614,0.04185436,1.88564889
-5.62781391,7.69252403,0.03597776,1.19417606,1.30101858,0.73356095,2.03339178,3.55038919,0.04242224,1.89824854
-5.62181091,7.78157535,0.03578465,1.20225808,1.31229256,0.74564313,2.05015696,3.60375069,0.04302562,1.91061792
-5.61580790,7.86225323,0.03554744,1.20816221,1.32439298,0.75826013,2.06446436,3.65188737,0.04365698,1.92268893
-5.60980490,7.93368352,0.03527009,1.21181481,1.33727674,0.77122737,2.07632879,3.69421032,0.04430833,1.93438704
-5.60380190,7.99514576,0.03495703,1.21317926,1.35087529,0.78435450,2.08579987,3.73023501,0.04497151,1.94563894
-5.59779890,8.04610343,0.03461311,1.21226011,1.36509716,0.79745116,2.09296594,3.75959685,0.04563850,1.95637923
-5.59179590,8.08622499,0.03424364,1.20910542,1.37983059,0.81033232,2.09795579,3.78206173,0.04630169,1.96655574
-5.58579290,8.11539414,0.03385420,1.20380697,1.39494611,0.82282324,2.10093783,3.79753062,0.04695408,1.97613296
-5.57978989,8.13370873,0.03345058,1.19649836,1.41029889,0.83476366,2.10211669,3.80603826,0.04758947,1.98509346
-5.57378689,8.14146838,0.03303861,1.18735092,1.42573103,0.84601122,2.10172719,3.80774596,0.04820255,1.99343713
-5.56778389,8.13915183,0.03262399,1.17656777,1.44107356,0.85644384,2.10002603,3.80292902,0.04878891,2.00117852
-5.56178089,8.12738539,0.03221207,1.16437631,1.45614858,0.86596131,2.09728161,3.79195952,0.04934510,2.00834258
-5.55577789,8.10690478,0.03180765,1.15101952,1.47077144,0.87448587,2.09376261,3.77528560,0.04986851,2.01495905
-5.54977489,8.07851283,0.03141478,1.13674676,1.48475326,0.88196200,2.08972607,3.75340845,0.05035732,2.02105634
-5.54377189,8.04303589,0.03103662,1.12180432,1.49790395,0.88835545,2.08540570,3.72685828,0.05081042,2.02665526
-5.53776888,8.00128172,0.03067522,1.10642652,1.51003580,0.89365177,2.08100114,3.69617087,0.05122726,2.03176334
-5.53176588,7.95400149,0.03033148,1.09082768,1.52096776,0.89785440,2.07666899,3.66186578,0.05160779,2.03637025
-5.52576288,7.90185842,0.03000508,1.07519546,1.53053038,0.90098251,2.07251609,3.62442753,0.05195240,2.04044491
-5.51975988,7.84540463,0.02969448,1.05968580,1.53857147,0.90306888,2.06859542,3.58429072,0.05226189,2.04393446
-5.51375688,7.78506768,0.02939701,1.04441976,1.54496209,0.90415781,2.06490504,3.54182969,0.05253747,2.04676562
-5.50775388,7.72114742,0.02910897,1.02948228,1.54960300,0.90430326,2.06138996,3.49735322,0.05278085,2.04884824
-5.50175088,7.65382292,0.02882586,1.01492286,1.55243100,0.90356741,2.05794690,3.45110427,0.05299428,2.05008110
-5.49574787,7.58316900,0.02854256,1.00075792,1.55342513,0.90201956,2.05443155,3.40326461,0.05318076,2.05035973
-5.48974487,7.50918102,0.02825360,0.98697483,1.55261216,0.89973547,2.05066798,3.35396375,0.05334411,2.04958568
-5.48374187,7.43180611,0.02795344,0.97353706,1.55007126,0.89679715,2.04645958,3.30329156,0.05348920,2.04767701
-5.47773887,7.35097897,0.02763673,0.96039026,1.54593744,0.89329305,2.04160093,3.25131349,0.05362209,2.04457912
-5.47173587,7.26665969,0.02729859,0.94746889,1.54040345,0.88931846,2.03588998,3.19808752,0.05375015,2.04027547
-5.46573287,7.17887150,0.02693484,0.93470292,1.53372005,0.88497626,2.02913992,3.14368164,0.05388215,2.03479743
-5.45972986,7.08773592,0.02654220,0.92202448,1.52619435,0.88037763,2.02119018,3.08819076,0.05402833,2.02823260
-5.45372686,6.99350341,0.02611842,0.90937395,1.51818609,0.87564278,2.01191609,3.03175211,0.05420034,2.02073108
-5.44772386,6.89657746,0.02566242,0.89670529,1.51010200,0.87090147,2.00123675,2.97455813,0.05441114,2.01250913
-5.44172086,6.79753094,0.02517429,0.88399045,1.50238808,0.86629325,1.98912094,2.91686611,0.05467478,2.00384981
-5.43571786,6.69711339,0.02465531,0.87122270,1.49551993,0.86196726,1.97559074,2.85900403,0.05500610,1.99510048
-5.42971486,6.59624892,0.02410787,0.85841871,1.48999144,0.85808152,1.96072290,2.80137218,0.05542041,1.98666682
-5.42371186,6.49602427,0.02353538,0.84561935,1.48630186,0.85480166,1.94464787,2.74444044,0.05593295,1.97900372
-5.41770885,6.39766769,0.02294209,0.83288931,1.48494171,0.85229901,1.92754661,2.68874119,0.05655841,1.97260298
-5.41170585,6.30251906,0.02233294,0.82031538,1.48637788,0.85074811,1.90964531,2.63485813,0.05731037,1.96797839
-5.40570285,6.21199254,0.02171337,0.80800357,1.49103825,0.85032362,1.89120815,2.58341144,0.05820064,1.96564859
-5.39969985,6.12753303,0.02108909,0.79607526,1.49929635,0.85119668,1.87252849,2.53503978,0.05923874,1.96611839
-5.39369685,6.05056823,0.02046590,0.78466225,1.51145669,0.85353093,1.85391850,2.49037991,0.06043124,1.96985930
-5.38769385,5.98245820,0.01984948,0.77390114,1.52774110,0.85747814,1.83569797,2.45004475,0.06178128,1.97728999
-5.38169085,5.92444431,0.01924522,0.76392708,1.54827677,0.86317376,1.81818217,2.41460064,0.06328808,1.98875760
-5.37568784,5.87759980,0.01865808,0.75486718,1.57308651,0.87073242,1.80166966,2.38454492,0.06494662,2.00452068
-5.36968484,5.84278396,0.01809245,0.74683381,1.60208171,0.88024363,1.78643008,2.36028467,0.06674737,2.02473462
-5.36368184,5.82060184,0.01755206,0.73991807,1.63505854,0.89176776,1.77269269,2.34211745,0.06867622,2.04944016
-5.35767884,5.81137138,0.01703992,0.73418373,1.67169752,0.90533253,1.76063605,2.33021515,0.07071453,2.07855567
-5.35167584,5.81509940,0.01655831,0.72966195,1.71156706,0.92093014,1.75037920,2.32461136,0.07283934,2.11187371
-5.34567284,5.83146778,0.01610877,0.72634705,1.75413068,0.93851505,1.74197508,2.32519322,0.07502372,2.14906193
-5.33966983,5.85983054,0.01569213,0.72419363,1.79875815,0.95800271,1.73540634,2.33169801,0.07723735,2.18966871
-5.33366683,5.89922236,0.01530862,0.72311528,1.84474020,0.97926910,1.73058400,2.34371490,0.07944710,2.23313307
-5.32766383,5.94837842,0.01495789,0.72298495,1.89130631,1.00215127,1.72734921,2.36069186,0.08161785,2.27879889
-5.32166083,6.00576508,0.01463919,0.72363729,1.93764524,1.02644879,1.72547809,2.38194769,0.08371333,2.32593257
-5.31565783,6.06962034,0.01435142,0.72487278,1.98292730,1.05192621,1.72468963,2.40668881,0.08569703,2.37374381
-5.30965483,6.13800285,0.01409328,0.72646369,2.02632784,1.07831633,1.72465657,2.43403026,0.08753316,2.42140831
-5.30365183,6.20884745,0.01386340,0.72816168,2.06705068,1.10532436,1.72501855,2.46302030,0.08918755,2.46809177
-5.29764882,6.28002532,0.01366042,0.72970677,2.10435091,1.13263279,1.72539733,2.49266752,0.09062859,2.51297398
-5.29164582,6.34940640,0.01348309,0.73083739,2.13755577,1.15990688,1.72541317,2.52196977,0.09182799,2.55527212
-5.28564282,6.41492154,0.01333036,0.73130098,2.16608298,1.18680062,1.72470175,2.54994359,0.09276151,2.59426218
-5.27963982,6.47462222,0.01320143,0.73086486,2.18945561,1.21296303,1.72293062,2.57565314,0.09340953,2.62929779
-5.27363682,6.52673530,0.01309573,0.72932670,2.20731287,1.23804461,1.71981459,2.59823761,0.09375747,2.65982554
-5.26763382,6.56971083,0.01301295,0.72652422,2.21941648,1.26170378,1.71512903,2.61693599,0.09379603,2.68539626
-5.26163082,6.60226123,0.01295299,0.72234366,2.22565223,1.28361315,1.70872049,2.63110840,0.09352132,2.70567200
-5.25562781,6.62339040,0.01291590,0.71672654,2.22602690,1.30346535,1.70051400,2.64025312,0.09293477,2.72042835
-5.24962481,6.63241183,0.01290177,0.70967442,2.22066065,1.32097835,1.69051676,2.64401885,0.09204285,2.72955232
-5.24362181,6.62895539,0.01291064,0.70125145,2.20977534,1.33590009,1.67881780,2.64221177,0.09085679,2.73303601
-5.23761881,6.61296288,0.01294238,0.69158450,2.19367946,1.34801217,1.66558378,2.63479725,0.08939202,2.73096653
-5.23161581,6.58467277,0.01299657,0.68086085,2.17275041,1.35713272,1.65105110,2.62189622,0.08766758,2.72351287
-5.22561281,6.54459538,0.01307240,0.66932355,2.14741504,1.36311809,1.63551469,2.60377653,0.08570552,2.71091053
-5.21960980,6.49347965,0.01316854,0.65726462,2.11812945,1.36586361,1.61931400,2.58083966,0.08353016,2.69344468
-5.21360680,6.43227342,0.01328309,0.64501627,2.08535902,1.36530329,1.60281713,2.55360340,0.08116738,2.67143297
-5.20760380,6.36207888,0.01341353,0.63294056,2.04955963,1.36140853,1.58640367,2.52268120,0.07864398,2.64520876
-5.20160080,6.28410558,0.01355668,0.62141789,2.01116094,1.35418607,1.57044719,2.48875909,0.07598699,2.61510567
-5.19559780,6.19962262,0.01370877,0.61083468,1.97055242,1.34367522,1.55529837,2.45257094,0.07322307,2.58144427
-5.18959480,6.10991238,0.01386546,0.60157065,1.92807287,1.32994468,1.54126934,2.41487305,0.07037808,2.54452142
-5.18359180,6.01622732,0.01402195,0.59398632,1.88400357,1.31308903,1.52862011,2.37641888,0.06747655,2.50460281
-5.17758879,5.91975156,0.01417312,0.58841089,1.83856547,1.29322529,1.51754767,2.33793486,0.06454144,2.46191886
-5.17158579,5.82156840,0.01431372,0.58513106,1.79192026,1.27048960,1.50817800,2.30009799,0.06159389,2.41666410
-5.16558279,5.72263485,0.01443848,0.58438107,1.74417509,1.24503427,1.50056154,2.26351593,0.05865306,2.36899976
-5.15957979,5.62376355,0.01454238,0.58633430,1.69539061,1.21702535,1.49467189,2.22871019,0.05573611,2.31905937
-5.15357679,5.52561241,0.01462080,0.59109657,1.64559160,1.18664083,1.49040786,2.19610276,0.05285822,2.26695677
-5.14757379,5.42868182,0.01466977,0.59870146,1.59477964,1.15406941,1.48759859,2.16600667,0.05003272,2.21279589
-5.14157079,5.33331896,0.01468607,0.60910773,1.54294690,1.11950993,1.48601129,2.13862052,0.04727121,2.15668170
-5.13556778,5.23972852,0.01466747,0.62219895,1.49009031,1.08317133,1.48536127,2.11402709,0.04458377,2.09873148
-5.12956478,5.14798898,0.01461282,0.63778532,1.43622527,1.04527292,1.48532369,2.09219598,0.04197917,2.03908576
-5.12356178,5.05807342,0.01452216,0.65560773,1.38139812,1.00604493,1.48554651,2.07299009,0.03946511,1.97791815
-5.11755878,4.96987362,0.01439678,0.67534401,1.32569674,0.96572903,1.48566403,2.05617562,0.03704844,1.91544362
-5.11155578,4.88322649,0.01423926,0.69661711,1.26925872,0.92457868,1.48531066,2.04143524,0.03473536,1.85192463
-5.10555278,4.79794160,0.01405346,0.71900512,1.21227670,0.88285910,1.48413430,2.02838394,0.03253163,1.78767485
-5.09954977,4.71382876,0.01384447,0.74205290,1.15500073,0.84084668,1.48180904,2.01658707,0.03044273,1.72306036
-5.09354677,4.63072464,0.01361859,0.76528489,1.09773743,0.79882776,1.47804673,2.00557987,0.02847395,1.65849813
-5.08754377,4.54851758,0.01338317,0.78821886,1.04084630,0.75709666,1.47260730,1.99488793,0.02663053,1.59445211
-5.08154077,4.46716981,0.01314658,0.81038004,0.98473318,0.71595308,1.46530742,1.98404797,0.02491767,1.53142705
-5.07553777,4.38673629,0.01291802,0.83131529,0.92984149,0.67569865,1.45602745,1.97262800,0.02334056,1.46996029
-5.06953477,4.30737968,0.01270742,0.85060674,0.87664148,0.63663315,1.44471659,1.96024655,0.02190435,1.41061216
-5.06353177,4.22938087,0.01252527,0.86788441,0.82561819,0.59905006,1.43139595,1.94658988,0.02061411,1.35395504
-5.05752876,4.15314476,0.01238248,0.88283733,0.77725863,0.56323209,1.41615971,1.93142700,0.01947473,1.30056185
-5.05152576,4.07920086,0.01229024,0.89522276,0.73203873,0.52944651,1.39917409,1.91462153,0.01849080,1.25099404
-5.04552276,4.00819857,0.01225977,0.90487305,0.69041055,0.49794073,1.38067438,1.89614020,0.01766653,1.20578965
-5.03951976,3.94089715,0.01230225,0.91169983,0.65279028,0.46893816,1.36095971,1.87605753,0.01700557,1.16545163
-5.03351676,3.87815027,0.01242853,0.91569543,0.61954742,0.44263461,1.34038599,1.85455648,0.01651089,1.13043668
-5.02751376,3.82088561,0.01264897,0.91693140,0.59099534,0.41919535,1.31935677,1.83192492,0.01618461,1.10114478
-5.02151076,3.77007974,0.01297322,0.91555411,0.56738361,0.39875286,1.29831245,1.80854805,0.01602784,1.07790969
-5.01550775,3.72672899,0.01340998,0.91177779,0.54889213,0.38140543,1.27771790,1.78489698,0.01604058,1.06099040
-5.00950475,3.69181716,0.01396677,0.90587514,0.53562716,0.36721653,1.25804891,1.76151371,0.01622150,1.05056383
-5.00350175,3.66628108,0.01464964,0.89816609,0.52761928,0.35621499,1.23977778,1.73899329,0.01656789,1.04671874
-4.99749875,3.65097512,0.01546294,0.88900511,0.52482317,0.34839591,1.22335848,1.71796349,0.01707549,1.04945118
-4.99149575,3.64663615,0.01640907,0.87876777,0.52711912,0.34372221,1.20921191,1.69906298,0.01773843,1.05866148
-4.98549275,3.65385025,0.01748821,0.86783707,0.53431628,0.34212675,1.19771188,1.68291871,0.01854915,1.07415304
-4.97948974,3.67302253,0.01869813,0.85659029,0.54615721,0.34351485,1.18917219,1.67012339,0.01949836,1.09563303
-4.97348674,3.70435173,0.02003399,0.84538680,0.56232385,0.34776717,1.18383550,1.66121394,0.02057502,1.12271513
-4.96748374,3.74781046,0.02148821,0.83455754,0.58244459,0.35474272,1.18186438,1.65665173,0.02176642,1.15492440
-4.96148074,3.80313243,0.02305037,0.82439648,0.60610217,0.36428196,1.18333514,1.65680546,0.02305817,1.19170440
-4.95547774,3.86980741,0.02470725,0.81515442,0.63284233,0.37620988,1.18823452,1.66193716,0.02443434,1.23242632
-4.94947474,3.94708422,0.02644283,0.80703541,0.66218292,0.39033883,1.19645970,1.67219210,0.02587763,1.27640014
-4.94347174,4.03398204,0.02823852,0.80019568,0.69362319,0.40647120,1.20782151,1.68759271,0.02736950,1.32288754
-4.93746873,4.12930968,0.03007332,0.79474514,0.72665313,0.42440171,1.22205087,1.70803701,0.02889042,1.37111616
-4.93146573,4.23169214,0.03192421,0.79075111,0.76076247,0.44391928,1.23880817,1.73330130,0.03042012,1.42029482
-4.92546273,4.33960353,0.03376653,0.78824397,0.79544924,0.46480857,1.25769518,1.76304714,0.03193787,1.46962917
-4.91945973,4.45140498,0.03557449,0.78722429,0.83022749,0.48685094,1.27826912,1.79683225,0.03342278,1.51833727
-4.91345673,4.56538604,0.03732165,0.78767085,0.86463421,0.50982512,1.30005805,1.83412472,0.03485413,1.56566449
-4.90745373,4.67980788,0.03898161,0.78954895,0.89823508,0.53350734,1.32257711,1.87432010,0.03621168,1.61089718
-4.90145073,4.79294646,0.04052853,0.79281846,0.93062902,0.55767129,1.34534467,1.91676041,0.03747605,1.65337478
-4.89544772,4.90313409,0.04193783,0.79744098,0.96145152,0.58208774,1.36789788,1.96075436,0.03862901,1.69249979
-4.88944472,5.00879761,0.04318677,0.80338560,0.99037677,0.60652415,1.38980667,2.00559787,0.03965380,1.72774561
-4.88344172,5.10849186,0.04425504,0.81063285,1.01711862,0.63074431,1.41068579,2.05059401,0.04053544,1.75866186
-4.87743872,5.20092736,0.04512528,0.81917636,1.04143055,0.65450830,1.43020428,2.09507152,0.04126103,1.78487750
-4.87143572,5.28499125,0.04578353,0.82902225,1.06310490,0.67757269,1.44809196,2.13840121,0.04181992,1.80610174
-4.86543272,5.35976130,0.04621959,0.84018609,1.08197157,0.69969153,1.46414283,2.18000952,0.04220399,1.82212310
-4.85942971,5.42451265,0.04642730,0.85268753,1.09789639,0.72061790,1.47821526,2.21938889,0.04240778,1.83280710
-4.85342671,5.47871787,0.04640465,0.86654296,1.11077962,0.74010643,1.49022907,2.25610451,0.04242861,1.83809283
-4.84742371,5.52204084,0.04615388,0.88175661,1.12055458,0.75791664,1.50015989,2.28979753,0.04226669,1.83798909
-4.84142071,5.55432537,0.04568133,0.89831065,1.12718681,0.77381730,1.50803119,2.32018469,0.04192512,1.83257040
-4.83541771,5.57557985,0.04499732,0.91615493,1.13067386,0.78759164,1.51390445,2.34705479,0.04140987,1.82197329
-4.82941471,5.58595910,0.04411582,0.93519714,1.13104568,0.79904333,1.51786835,2.37026243,0.04072973,1.80639313
-4.82341171,5.58574475,0.04305408,0.95529412,1.12836574,0.80800311,1.52002746,2.38971972,0.03989619,1.78608169
-4.81740870,5.57532554,0.04183220,0.97624504,1.12273270,0.81433569,1.52049120,2.40538658,0.03892322,1.76134537
-4.81140570,5.55517866,0.04047258,0.99778707,1.11428247,0.81794681,1.51936386,2.41726053,0.03782712,1.73254411
-4.80540270,5.52585309,0.03899936,1.01959412,1.10319044,0.81878990,1.51673608,2.42536670,0.03662618,1.70009060
-4.79939970,5.48795571,0.03743786,1.04127905,1.08967365,0.81687228,1.51267845,2.42974878,0.03534039,1.66444962
-4.79339670,5.44214063,0.03581399,1.06239936,1.07399246,0.81226024,1.50723748,2.43046156,0.03399109,1.62613703
-4.78739370,5.38910183,0.03415361,1.08246658,1.05645163,0.80508288,1.50043408,2.42756544,0.03260052,1.58571805
-4.78139070,5.32956905,0.03248204,1.10095885,1.03740032,0.79553441,1.49226468,2.42112332,0.03119146,1.54380444
-4.77538769,5.26430638,0.03082350,1.11733642,1.01723103,0.78387460,1.48270474,2.41119989,0.02978674,1.50105032
-4.76938469,5.19411297,0.02920064,1.13105927,0.99637710,0.77042731,1.47171431,2.39786311,0.02840874,1.45814632
-4.76338169,5.11982505,0.02763414,1.14160614,0.97530887,0.75557700,1.45924532,2.38118778,0.02707903,1.41581202
-4.75737869,5.04231829,0.02614239,1.14849393,0.95452850,0.73976334,1.44524984,2.36126056,0.02581780,1.37478667
-4.75137569,4.96250961,0.02474119,1.15129661,0.93456340,0.72347391,1.42968899,2.33818596,0.02464352,1.33581842
-4.74537269,4.88135757,0.02344358,1.14966259,0.91595863,0.70723530,1.41254151,2.31209265,0.02357251,1.29965220
-4.73936968,4.79986058,0.02225975,1.14332960,0.89926843,0.69160282,1.39381177,2.28313936,0.02261860,1.26701678
-4.73336668,4.71905239,0.02119700,1.13213641,0.88504707,0.67714916,1.37353640,2.25151993,0.02179287,1.23861140
-4.72736368,4.63999451,0.02025974,1.11603072,0.87383941,0.66445235,1.35178919,2.21746680,0.02110342,1.21509242
-4.72136068,4.56376542,0.01944970,1.09507273,0.86617144,0.65408338,1.32868399,2.18125267,0.02055524,1.19706062
-4.71535768,4.49144686,0.01876599,1.06943438,0.86254095,0.64659376,1.30437548,2.14319007,0.02015022,1.18504942
-4.70935468,4.42410736,0.01820541,1.03939426,0.86340869,0.64250347,1.27905752,2.10362872,0.01988710,1.17951464
-4.70335168,4.36278374,0.01776267,1.00532846,0.86919007,0.64228950,1.25295965,2.06295089,0.01976171,1.18082591
-4.69734867,4.30846117,0.01743073,0.96769790,0.88024762,0.64637515,1.22634149,2.02156486,0.01976710,1.18926000
-4.69134567,4.26205264,0.01720106,0.92703287,0.89688413,0.65512046,1.19948583,1.97989698,0.01989390,1.20499627
-4.68534267,4.22437863,0.01706405,0.88391553,0.91933662,0.66881366,1.17269050,1.93838266,0.02013065,1.22811400
-4.67933967,4.19614772,0.01700930,0.83896125,0.94777110,0.68766400,1.14625969,1.89745688,0.02046421,1.25859167
-4.67333667,4.17793900,0.01702594,0.79279974,0.98227809,0.71179575,1.12049512,1.85754471,0.02088027,1.29630792
-4.66733367,4.17018677,0.01710294,0.74605672,1.02286886,0.74124367,1.09568746,1.81905223,0.02136376,1.34104398
-4.66133067,4.17316820,0.01722943,0.69933703,1.06947249,0.77594975,1.07210854,1.78235838,0.02189940,1.39248738
-4.65532766,4.18699423,0.01739485,0.65320966,1.12193387,0.81576145,1.05000457,1.74780798,0.02247213,1.45023661
-4.64932466,4.21160414,0.01758925,0.60819535,1.18001255,0.86043139,1.02959058,1.71570616,0.02306755,1.51380668
-4.64332166,4.24676384,0.01780339,0.56475695,1.24338289,0.90961865,1.01104645,1.68631443,0.02367235,1.58263536
