energy_ev,total_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.66383192,3.27065510,1.59935733,0.00000000,0.00322742,0.57442249,1.79107393,1.87223969
-5.65782891,3.41282320,1.67442723,0.00000000,0.00344840,0.58890845,1.91098773,1.94948611
-5.65182591,3.55854995,1.75119183,0.00000000,0.00368546,0.60387746,2.03486546,2.02806959
-5.64582291,3.70612208,1.82885523,0.00000000,0.00393542,0.61916897,2.16115750,2.10716060
-5.63981991,3.85387198,1.90660855,0.00000000,0.00419537,0.63465303,2.28838687,2.18593122
-5.63381691,4.00021690,1.98365182,0.00000000,0.00446281,0.65023176,2.41518752,2.26357553
-5.62781391,4.14369857,2.05921697,0.00000000,0.00473571,0.66584009,2.54034079,2.33933102
-5.62181091,4.28302129,2.13259081,0.00000000,0.00501261,0.68144586,2.66280805,2.41249993
-5.61580790,4.41708607,2.20313667,0.00000000,0.00529264,0.69704900,2.78175764,2.48246922
-5.60980490,4.54501866,2.27031325,0.00000000,0.00557560,0.71267965,2.89658413,2.54872799
-5.60380190,4.66618926,2.33368967,0.00000000,0.00586196,0.72839520,3.00691834,2.61088099
-5.59779890,4.78022203,2.39295532,0.00000000,0.00615285,0.74427614,3.11262692,2.66865727
-5.59179590,4.88699328,2.44792395,0.00000000,0.00645005,0.76042074,3.21380093,2.72191302
-5.58579290,4.98661753,2.49853128,0.00000000,0.00675590,0.77693867,3.31073328,2.77062827
-5.57978989,5.07942180,2.54482625,0.00000000,0.00707330,0.79394371,3.40388577,2.81489726
-5.57378689,5.16590890,2.58695608,0.00000000,0.00740550,0.81154587,3.49384705,2.85491288
-5.56778389,5.24671153,2.62514593,0.00000000,0.00775610,0.82984322,3.58128344,2.89094596
-5.56178089,5.32253960,2.65967444,0.00000000,0.00812881,0.84891378,3.66688519,2.92332055
-5.55577789,5.39412360,2.69084639,0.00000000,0.00852739,0.86880802,3.75131081,2.95238664
-5.54977489,5.46215751,2.71896432,0.00000000,0.00895548,0.88954225,3.83513273,2.97849206
-5.54377189,5.52724446,2.74430093,0.00000000,0.00941644,0.91109334,3.91878719,3.00195530
-5.53776888,5.58984849,2.76707387,0.00000000,0.00991325,0.93339521,4.00253130,3.02304094
-5.53176588,5.65025535,2.78742477,0.00000000,0.01044837,0.95633703,4.08640963,3.04193940
-5.52576288,5.70854468,2.80540371,0.00000000,0.01102365,0.97976364,4.17023225,3.05875215
-5.51975988,5.76457508,2.82096032,0.00000000,0.01164019,1.00347789,4.25356551,3.07348341
-5.51375688,5.81798292,2.83394192,0.00000000,0.01229834,1.02724487,4.33573599,3.08603876
-5.50775388,5.86819475,2.84409905,0.00000000,0.01299760,1.05079790,4.41584735,3.09623066
-5.50175088,5.91445212,2.85109773,0.00000000,0.01373659,1.07384571,4.49280895,3.10379038
-5.49574787,5.95584725,2.85453794,0.00000000,0.01451303,1.09608070,4.56537478,3.10838544
-5.48974487,5.99136678,2.85397692,0.00000000,0.01532370,1.11718753,4.63219022,3.10964122
-5.48374187,6.01994103,2.84895585,0.00000000,0.01616450,1.13685177,4.69184421,3.10716533
-5.47773887,6.04049535,2.83902815,0.00000000,0.01703038,1.15476817,4.74292392,3.10057288
-5.47173587,6.05200059,2.82378771,0.00000000,0.01791539,1.17064808,4.78406923,3.08951101
-5.46573287,6.05351965,2.80289528,0.00000000,0.01881272,1.18422584,4.81402418,3.07368119
-5.45972986,6.04424776,2.77610127,0.00000000,0.01971468,1.19526390,4.83168321,3.05285772
-5.45372686,6.02354440,2.74326398,0.00000000,0.02061274,1.20355666,4.83613018,3.02690147
-5.44772386,5.99095567,2.70436192,0.00000000,0.02149765,1.20893294,4.82666875,2.99576820
-5.44172086,5.94622651,2.65949981,0.00000000,0.02235942,1.21125739,4.80284334,2.95951104
-5.43571786,5.88930299,2.60890808,0.00000000,0.02318749,1.21043086,4.76445031,2.91827737
-5.42971486,5.82032539,2.55293599,0.00000000,0.02397082,1.20639008,4.71153971,2.87230063
-5.42371186,5.73961346,2.49203904,0.00000000,0.02469805,1.19910688,4.64440820,2.82188770
-5.41770885,5.64764551,2.42676158,0.00000000,0.02535769,1.18858713,4.56358430,2.76740321
-5.41170585,5.54503331,2.35771579,0.00000000,0.02593837,1.17486978,4.46980726,2.70925178
-5.40570285,5.43249487,2.28555831,0.00000000,0.02642905,1.15802587,4.36400111,2.64785963
-5.39969985,5.31082690,2.21096594,0.00000000,0.02681933,1.13815783,4.24724526,2.58365678
-5.39369685,5.18087882,2.13461185,0.00000000,0.02709972,1.11539889,4.12074337,2.51706096
-5.38769385,5.04352949,2.05714346,0.00000000,0.02726198,1.08991255,3.98579158,2.44846421
-5.38169085,4.89966779,1.97916315,0.00000000,0.02729937,1.06189205,3.84374742,2.37822278
-5.37568784,4.75017752,1.90121263,0.00000000,0.02720695,1.03155944,3.69600018,2.30665087
-5.36968484,4.59592672,1.82376158,0.00000000,0.02698183,0.99916431,3.54394355,2.23401808
-5.36368184,4.43776116,1.74720086,0.00000000,0.02662332,0.96498168,3.38895080,2.16055065
-5.35767884,4.27650141,1.67184020,0.00000000,0.02613311,0.92930919,3.23235290,2.08643587
-5.35167584,4.11294274,1.59791033,0.00000000,0.02551532,0.89246322,3.07541950,2.01182919
-5.34567284,3.94785677,1.52556879,0.00000000,0.02477647,0.85477418,2.91934286,1.93686312
-5.33966983,3.78199425,1.45490901,0.00000000,0.02392540,0.81658073,2.76522446,1.86165725
-5.33366683,3.61608770,1.38597164,0.00000000,0.02297315,0.77822340,2.61406421,1.78632845
-5.32766383,3.45085355,1.31875746,0.00000000,0.02193266,0.74003761,2.46675213,1.71100052
-5.32166083,3.28699311,1.25324084,0.00000000,0.02081856,0.70234658,2.32406226,1.63581270
-5.31565783,3.12519212,1.18938305,0.00000000,0.01964675,0.66545425,2.18664890,1.56092647
-5.30965483,2.96611893,1.12714460,0.00000000,0.01843413,0.62963895,2.05504490,1.48653029
-5.30365183,2.81042144,1.06649611,0.00000000,0.01719817,0.59514777,1.92966228,1.41284227
-5.29764882,2.65872332,1.00742720,0.00000000,0.01595654,0.56219235,1.81079501,1.34011070
-5.29164582,2.51161989,0.94995317,0.00000000,0.01472681,0.53094609,1.69862399,1.26861267
-5.28564282,2.36967442,0.89411933,0.00000000,0.01352610,0.50154310,1.59322435,1.19865118
-5.27963982,2.23341528,0.84000308,0.00000000,0.01237085,0.47407903,1.49457483,1.13055100
-5.27363682,2.10333458,0.78771386,0.00000000,0.01127660,0.44861360,1.40256925,1.06465391
-5.26763382,1.97988860,0.73739130,0.00000000,0.01025785,0.42517489,1.31702967,1.00131358
-5.26163082,1.86350012,0.68920183,0.00000000,0.00932801,0.40376499,1.23772109,0.94089062
-5.25562781,1.75456284,0.64333425,0.00000000,0.00849931,0.38436690,1.16436711,0.88374806
-5.24962481,1.65344735,0.59999443,0.00000000,0.00778289,0.36695199,1.09666606,0.83024738
-5.24362181,1.56050841,0.55939970,0.00000000,0.00718880,0.35148795,1.03430704,0.78074530
-5.23761881,1.47609271,0.52177303,0.00000000,0.00672611,0.33794642,0.97698528,0.73559122
-5.23161581,1.40054645,0.48733730,0.00000000,0.00640295,0.32631009,0.92441601,0.69512505
-5.22561281,1.33422174,0.45630975,0.00000000,0.00622662,0.31657874,0.87634659,0.65967536
-5.21960980,1.27748109,0.42889679,0.00000000,0.00620357,0.30877382,0.83256596,0.62955741
-5.21360680,1.23069903,0.40528904,0.00000000,0.00633943,0.30294142,0.79291138,0.60507066
-5.20760380,1.19426027,0.38565661,0.00000000,0.00663893,0.29915325,0.75727191,0.58649563
-5.20160080,1.16855389,0.37014469,0.00000000,0.00710577,0.29750569,0.72558865,0.57408961
-5.19559780,1.15396343,0.35886916,0.00000000,0.00774248,0.29811680,0.69785170,0.56808120
-5.18959480,1.15085277,0.35191238,0.00000000,0.00855014,0.30112149,0.67409410,0.56866350
-5.18359180,1.15954830,0.34931907,0.00000000,0.00952807,0.30666510,0.65438308,0.57598612
-5.17758879,1.18031807,0.35109228,0.00000000,0.01067359,0.31489549,0.63880909,0.59014605
-5.17158579,1.21334872,0.35718964,0.00000000,0.01198159,0.32595433,0.62747327,0.61117798
-5.16558279,1.25872149,0.36751994,0.00000000,0.01344426,0.33996779,0.62047407,0.63904438
-5.15957979,1.31638860,0.38194025,0.00000000,0.01505075,0.35703710,0.61789359,0.67362591
-5.15357679,1.38615132,0.40025391,0.00000000,0.01678694,0.37722963,0.61978458,0.71471299
-5.14757379,1.46764132,0.42220948,0.00000000,0.01863531,0.40057075,0.62615860,0.76199893
-5.14157079,1.56030647,0.44750093,0.00000000,0.02057485,0.42703693,0.63697599,0.81507552
-5.13556778,1.66340230,0.47576939,0.00000000,0.02258118,0.45655050,0.65213817,0.87343142
-5.12956478,1.77599001,0.50660642,0.00000000,0.02462674,0.48897628,0.67148253,0.93645393
-5.12356178,1.89694153,0.53955906,0.00000000,0.02668122,0.52412024,0.69478028,1.00343442
-5.11755878,2.02495196,0.57413651,0.00000000,0.02871206,0.56173030,0.72173702,1.07357734
-5.11155578,2.15855904,0.60981845,0.00000000,0.03068512,0.60149931,0.75199617,1.14601299
-5.10555278,2.29616923,0.64606478,0.00000000,0.03256550,0.64306989,0.78514490,1.21981345
-5.09954977,2.43608933,0.68232642,0.00000000,0.03431847,0.68604114,0.82072218,1.29401133
-5.09354677,2.57656256,0.71805688,0.00000000,0.03591035,0.72997682,0.85822847,1.36762059
-5.08754377,2.71580743,0.75272423,0.00000000,0.03730961,0.77441456,0.89713661,1.43965865
-5.08154077,2.85205799,0.78582288,0.00000000,0.03848774,0.81887591,0.93690325,1.50916890
-5.07553777,2.98360366,0.81688478,0.00000000,0.03942023,0.86287664,0.97698042,1.57524262
-5.06953477,3.10882710,0.84548967,0.00000000,0.04008738,0.90593695,1.01682660,1.63703954
-5.06353177,3.22623863,0.87127387,0.00000000,0.04047489,0.94759124,1.05591704,1.69380615
-5.05752876,3.33450589,0.89393740,0.00000000,0.04057441,0.98739708,1.09375286,1.74489100
-5.05152576,3.43247792,0.91324907,0.00000000,0.04038380,1.02494313,1.12986878,1.78975669
-5.04552276,3.51920291,0.92904963,0.00000000,0.03990717,1.05985582,1.16383936,1.82798794
-5.03951976,3.59393939,0.94125265,0.00000000,0.03915476,1.09180461,1.19528376,1.85929586
-5.03351676,3.65616092,0.94984349,0.00000000,0.03814250,1.12050590,1.22386902,1.88351828
-5.02751376,3.70555463,0.95487630,0.00000000,0.03689153,1.14572550,1.24931213,1.90061652
-5.02151076,3.74201422,0.95646946,0.00000000,0.03542739,1.16727983,1.27138101,1.91066892
-5.01550775,3.76562826,0.95479949,0.00000000,0.03377917,1.18503585,1.28989462,1.91386167
-5.00950475,3.77666468,0.95009413,0.00000000,0.03197857,1.19891010,1.30472261,1.91047749
-5.00350175,3.77555261,0.94262447,0.00000000,0.03005887,1.20886672,1.31578444,1.90088288
-4.99749875,3.76286226,0.93269688,0.00000000,0.02805391,1.21491489,1.32304852,1.88551437
-4.99149575,3.73928410,0.92064470,0.00000000,0.02599715,1.21710572,1.32653115,1.86486456
-4.98549275,3.70560789,0.90682024,0.00000000,0.02392072,1.21552876,1.32629565,1.83946833
-4.97948974,3.66270240,0.89158712,0.00000000,0.02185469,1.21030826,1.32245164,1.80988967
-4.97348674,3.61149624,0.87531333,0.00000000,0.01982636,1.20159931,1.31515432,1.77670950
-4.96748374,3.55296028,0.85836496,0.00000000,0.01785982,1.18958389,1.30460401,1.74051467
-4.96148074,3.48809188,0.84110090,0.00000000,0.01597552,1.17446700,1.29104561,1.70188847
-4.95547774,3.41790106,0.82386852,0.00000000,0.01419015,1.15647277,1.27476811,1.66140247
-4.94947474,3.34339872,0.80700029,0.00000000,0.01251654,1.13584081,1.25610396,1.61960997
-4.94347174,3.26558682,0.79081153,0.00000000,0.01096379,1.11282264,1.23542823,1.57704093
-4.93746873,3.18545065,0.77559904,0.00000000,0.00953746,1.08767838,1.21315760,1.53419833
-4.93146573,3.10395290,0.76164082,0.00000000,0.00823988,1.06067374,1.18974897,1.49155592
-4.92546273,3.02202961,0.74919661,0.00000000,0.00707050,1.03207730,1.16569774,1.44955722
-4.91945973,2.94058774,0.73850921,0.00000000,0.00602631,1.00215819,1.14153565,1.40861577
-4.91345673,2.86050436,0.72980647,0.00000000,0.00510229,0.97118416,1.11782819,1.36911629
-4.90745373,2.78262706,0.72330376,0.00000000,0.00429187,0.93942009,1.09517138,1.33141686
-4.90145073,2.70777553,0.71920678,0.00000000,0.00358731,0.90712693,1.07418797,1.29585174
-4.89544772,2.63674392,0.71771431,0.00000000,0.00298014,0.87456104,1.05552283,1.26273476
-4.88944472,2.57030363,0.71902100,0.00000000,0.00246151,0.84197395,1.03983754,1.23236300
-4.88344172,2.50920618,0.72331958,0.00000000,0.00202248,0.80961232,1.02780390,1.20502052
-4.87743872,2.45418562,0.73080257,0.00000000,0.00165433,0.77771818,1.02009634,1.18098195
-4.87143572,2.40596021,0.74166306,0.00000000,0.00134874,0.74652920,1.01738310,1.16051551
-4.86543272,2.36523266,0.75609448,0.00000000,0.00109797,0.71627895,1.02031615,1.14388545
-4.85942971,2.33268876,0.77428918,0.00000000,0.00089498,0.68719692,1.02951974,1.13135331
-4.85342671,2.30899385,0.79643571,0.00000000,0.00073352,0.65950839,1.04557774,1.12317812
-4.84742371,2.29478699,0.82271478,0.00000000,0.00060819,0.63343371,1.06901994,1.11961514
-4.84142071,2.29067257,0.85329390,0.00000000,0.00051443,0.60918729,1.10030738,1.12091303
-4.83541771,2.29720935,0.88832087,0.00000000,0.00044856,0.58697595,1.13981731,1.12730947
-4.82941471,2.31489710,0.92791617,0.00000000,0.00040774,0.56699681,1.18782792,1.13902519
-4.82341171,2.34416101,0.97216450,0.00000000,0.00038998,0.54943467,1.24450352,1.15625641
-4.81740870,2.38533428,1.02110577,0.00000000,0.00039405,0.53445894,1.30988064,1.17916607
-4.81140570,2.43863944,1.07472582,0.00000000,0.00041952,0.52222032,1.38385566,1.20787376
-4.80540270,2.50416912,1.13294710,0.00000000,0.00046666,0.51284727,1.46617448,1.24244501
-4.79939970,2.58186674,1.19561984,0.00000000,0.00053641,0.50644240,1.55642479,1.28288009
-4.79339670,2.67150839,1.26251387,0.00000000,0.00063036,0.50307917,1.65403154,1.32910285
-4.78739370,2.77268628,1.33331166,0.00000000,0.00075065,0.50279875,1.75825585,1.38095011
-4.78139070,2.88479509,1.40760272,0.00000000,0.00089998,0.50560751,1.86819774,1.43816207
-4.77538769,3.00702181,1.48487990,0.00000000,0.00108146,0.51147513,1.98280300,1.50037439
-4.76938469,3.13834012,1.56453778,0.00000000,0.00129861,0.52033352,2.10087408,1.56711240
-4.76338169,3.27750999,1.64587355,0.00000000,0.00155522,0.53207657,2.22108514,1.63778809
-4.75737869,3.42308323,1.72809072,0.00000000,0.00185523,0.54656096,2.34200100,1.71170030
-4.75137569,3.57341561,1.81030566,0.00000000,0.00220265,0.56360784,2.46209980,1.78803853
-4.74537269,3.72668573,1.89155748,0.00000000,0.00260137,0.58300550,2.57979901,1.86589081
-4.73936968,3.88092096,1.97082103,0.00000000,0.00305501,0.60451287,2.69348426,1.94425571
-4.73336668,4.03403027,2.04702338,0.00000000,0.00356673,0.62786379,2.80154061,2.02205861
-4.72736368,4.18384357,2.11906325,0.00000000,0.00413906,0.65277184,2.90238548,2.09817207
-4.72136068,4.32815681,2.18583361,0.00000000,0.00477366,0.67893558,2.99450272,2.17144002
-4.71535768,4.46478196,2.24624666,0.00000000,0.00547114,0.70604402,3.07647699,2.24070518
-4.70935468,4.59160043,2.29926090,0.00000000,0.00623086,0.73378196,3.14702767,2.30483897
-4.70335168,4.70661843,2.34390954,0.00000000,0.00705076,0.76183529,3.20504155,2.36277312
-4.69734867,4.80802244,2.37932926,0.00000000,0.00792719,0.78989570,3.24960322,2.41353173
-4.69134567,4.89423284,2.40478853,0.00000000,0.00885482,0.81766491,3.28002254,2.45626269
-4.68534267,4.96395364,2.41971438,0.00000000,0.00982654,0.84485827,3.29585805,2.49026718
-4.67933967,5.01621624,2.42371638,0.00000000,0.01083349,0.87120747,3.29693556,2.51502594
-4.67333667,5.05041540,2.41660694,0.00000000,0.01186512,0.89646267,3.28336117,2.53022113
-4.66733367,5.06633556,2.39841675,0.00000000,0.01290929,0.92039382,3.25552791,2.53575271
-4.66133067,5.06416634,2.36940452,0.00000000,0.01395250,0.94279140,3.21411551,2.53174828
-4.65532766,5.04450595,2.33006023,0.00000000,0.01498014,0.96346676,3.16008290,2.51856594
-4.64932466,5.00835219,2.28110154,0.00000000,0.01597687,0.98225210,3.09465323,2.49678958
-4.64332166,4.95708093,2.22346297,0.00000000,0.01692697,0.99900041,3.01929157,2.46721660
-4.63731866,4.89241242,2.15827808,0.00000000,0.01781482,1.01358545,2.93567545,2.43083832
-4.63131566,4.81636663,2.08685492,0.00000000,0.01862536,1.02590196,2.84565897,2.38881356
-4.62531266,4.73120866,2.01064548,0.00000000,0.01934454,1.03586625,2.75123118,2.34243631
-4.61930965,4.63938639,1.93121006,0.00000000,0.01995982,1.04341715,2.65446986,2.29309852
-4.61330665,4.54346209,1.85017771,0.00000000,0.02046059,1.04851732,2.55749185,2.24224936
-4.60730365,4.44604054,1.76920400,0.00000000,0.02083855,1.05115490,2.46240144,2.19135229
-4.60130065,4.34969578,1.68992771,0.00000000,0.02108800,1.05134527,2.37123817,2.14184160
-4.59529765,4.25689913,1.61392763,0.00000000,0.02120607,1.04913280,2.28592574,2.09507977
-4.58929465,4.16995049,1.54268121,0.00000000,0.02119285,1.04459220,2.20822333,2.05231718
-4.58329165,4.09091519,1.47752606,0.00000000,0.02105135,1.03782942,2.13968106,2.01465558
-4.57728864,4.02156832,1.41962582,0.00000000,0.02078747,1.02898168,2.08160074,1.98301643
-4.57128564,3.96334788,1.36994118,0.00000000,0.02040973,1.01821642,2.03500315,1.95811507
-4.56528264,3.91731837,1.32920697,0.00000000,0.01992904,1.00572917,2.00060286,1.94044170
-4.55927964,3.88414551,1.29791587,0.00000000,0.01935825,0.99174004,1.97879140,1.93024942
-4.55327664,3.86408278,1.27630909,0.00000000,0.01871175,0.97648904,1.96962923,1.92754988
-4.54727364,3.85697016,1.26437412,0.00000000,0.01800498,0.96023014,1.97284683,1.93211639
-4.54127064,3.86224481,1.26184943,0.00000000,0.01725390,0.94322459,1.98785490,1.94349448
-4.53526763,3.87896349,1.26823598,0.00000000,0.01647452,0.92573340,2.01376345,1.96101924
-4.52926463,3.90583587,1.28281477,0.00000000,0.01568238,0.90800973,2.04940915,1.98383911
-4.52326163,3.94126786,1.30467011,0.00000000,0.01489213,0.89029138,2.09339030,2.01094505
-4.51725863,3.98341349,1.33271765,0.00000000,0.01411716,0.87279381,2.14410827,2.04120420
-4.51125563,4.03023396,1.36573638,0.00000000,0.01336927,0.85570420,2.19981429,2.07339696
-4.50525263,4.07956188,1.40240367,0.00000000,0.01265847,0.83917681,2.25866002,2.10625613
-4.49924962,4.12916879,1.44133222,0.00000000,0.01199278,0.82332988,2.31875045,2.13850688
-4.49324662,4.17683369,1.48110805,0.00000000,0.01137826,0.80824428,2.37819740,2.16890619
-4.48724362,4.22041032,1.52032822,0.00000000,0.01081894,0.79396391,2.43517178,2.19628042
-4.48124062,4.25789093,1.55763744,0.00000000,0.01031695,0.78049779,2.48795310,2.21955970
-4.47523762,4.28746423,1.59176228,0.00000000,0.00987268,0.76782358,2.53497432,2.23780793
-4.46923462,4.30756543,1.62154232,0.00000000,0.00948493,0.75589229,2.57486067,2.25024748
-4.46323162,4.31691659,1.64595696,0.00000000,0.00915118,0.74463377,2.60646114,2.25627754
-4.45722861,4.31455573,1.66414757,0.00000000,0.00886781,0.73396255,2.62887151,2.25548572
-4.45122561,4.29985378,1.67543395,0.00000000,0.00863037,0.72378364,2.64144836,2.24765234
-4.44522261,4.27251872,1.67932511,0.00000000,0.00843378,0.71399791,2.64381361,2.23274764
-4.43921961,4.23258697,1.67552374,0.00000000,0.00827263,0.70450659,2.63584973,2.21092194
-4.43321661,4.18040278,1.66392476,0.00000000,0.00814130,0.69521483,2.61768613,2.18248936
-4.42721361,4.11658664,1.64460795,0.00000000,0.00803421,0.68603404,2.58967749,2.14790618
-4.42121061,4.04199444,1.61782521,0.00000000,0.00794591,0.67688298,2.55237530,2.10774451
-4.41520760,3.95766965,1.58398311,0.00000000,0.00787122,0.66768776,2.50649420,2.06266308
-4.40920460,3.86479082,1.54362155,0.00000000,0.00780528,0.65838093,2.45287456,2.01337610
-4.40320160,3.76461720,1.49738956,0.00000000,0.00774364,0.64889983,2.39244347,1.96062206
-4.39719860,3.65843509,1.44601922,0.00000000,0.00768225,0.63918466,2.32617570,1.90513372
-4.39119560,3.54750761,1.39029889,0.00000000,0.00761749,0.62917650,2.25505657,1.84761075
-4.38519260,3.43303021,1.33104672,0.00000000,0.00754616,0.61881576,2.18004823,1.78869625
-4.37918959,3.31609390,1.26908563,0.00000000,0.00746550,0.60804121,2.10206078,1.72895809
-4.37318659,3.19765760,1.20522043,0.00000000,0.00737310,0.59678992,2.02192910,1.66887577
-4.36718359,3.07853061,1.14021801,0.00000000,0.00726700,0.58499825,1.94039616,1.60883312
-4.36118059,2.95936540,1.07479093,0.00000000,0.00714557,0.57260390,1.85810303,1.54911699
-4.35517759,2.84066040,1.00958501,0.00000000,0.00700759,0.55954897,1.77558537,1.48992147
-4.34917459,2.72277189,0.94517073,0.00000000,0.00685219,0.54578390,1.69327599,1.43135715
-4.34317159,2.60593358,0.88203856,0.00000000,0.00667888,0.53127198,1.61151262,1.37346456
-4.33716858,2.49028209,0.82059792,0.00000000,0.00648756,0.51599416,1.53054987,1.31623061
-4.33116558,2.37588631,0.76117922,0.00000000,0.00627851,0.49995382,1.45057415,1.25960704
-4.32516258,2.26277843,0.70403864,0.00000000,0.00605238,0.48318106,1.37172034,1.20352947
-4.31915958,2.15098451,0.64936486,0.00000000,0.00581021,0.46573625,1.29408878,1.14793594
-4.31315658,2.04055271,0.59728721,0.00000000,0.00555339,0.44771248,1.21776161,1.09278382
-4.30715358,1.93157732,0.54788458,0.00000000,0.00528364,0.42923662,1.14281739,1.03806418
