energy_ev,total_up,S_s_up,S_p_up,Si_p_up,Si_d_up,V_p_up,V_d_up
-5.27363682,0.10999185,0.00175592,0.02222074,0.04491184,0.00000000,0.02398244,0.03414095
-5.26763382,0.12836817,0.00208782,0.02588080,0.05236377,0.00000000,0.02817863,0.04001076
-5.26163082,0.14895063,0.00246787,0.02996865,0.06069792,0.00000000,0.03292360,0.04662133
-5.25562781,0.17181392,0.00289914,0.03449660,0.06994230,0.00000000,0.03824415,0.05400436
-5.24962481,0.19700280,0.00338417,0.03947085,0.08011281,0.00000000,0.04416063,0.06218219
-5.24362181,0.22452638,0.00392483,0.04489043,0.09121105,0.00000000,0.05068536,0.07116572
-5.23761881,0.25435276,0.00452210,0.05074624,0.10322231,0.00000000,0.05782095,0.08095239
-5.23161581,0.28640432,0.00517593,0.05702019,0.11611385,0.00000000,0.06555873,0.09152422
-5.22561281,0.32055392,0.00588506,0.06368456,0.12983349,0.00000000,0.07387741,0.10284630
-5.21960980,0.35662215,0.00664690,0.07070153,0.14430867,0.00000000,0.08274193,0.11486540
-5.21360680,0.39437593,0.00745736,0.07802308,0.15944608,0.00000000,0.09210258,0.12750923
-5.20760380,0.43352860,0.00831087,0.08559105,0.17513178,0.00000000,0.10189457,0.14068604
-5.20160080,0.47374170,0.00920025,0.09333763,0.19123205,0.00000000,0.11203801,0.15428492
-5.19559780,0.51462843,0.01011681,0.10118609,0.20759483,0.00000000,0.12243834,0.16817669
-5.18959480,0.55575886,0.01105038,0.10905192,0.22405179,0.00000000,0.13298740,0.18221546
-5.18359180,0.59666680,0.01198949,0.11684421,0.24042112,0.00000000,0.14356484,0.19624080
-5.17758879,0.63685825,0.01292156,0.12446735,0.25651072,0.00000000,0.15404027,0.21008060
-5.17158579,0.67582117,0.01383313,0.13182294,0.27212201,0.00000000,0.16427566,0.22355446
-5.16558279,0.71303631,0.01471022,0.13881191,0.28705398,0.00000000,0.17412840,0.23647753
-5.15957979,0.74798878,0.01553864,0.14533676,0.30110760,0.00000000,0.18345447,0.24866477
-5.15357679,0.78018007,0.01630439,0.15130381,0.31409022,0.00000000,0.19211203,0.25993537
-5.14757379,0.80913989,0.01699406,0.15662549,0.32582002,0.00000000,0.19996498,0.27011730
-5.14157079,0.83443777,0.01759519,0.16122243,0.33613024,0.00000000,0.20688663,0.27905170
-5.13556778,0.85569364,0.01809669,0.16502548,0.34487303,0.00000000,0.21276310,0.28659710
-5.12956478,0.87258733,0.01848918,0.16797739,0.35192296,0.00000000,0.21749650,0.29263318
-5.12356178,0.88486647,0.01876527,0.17003425,0.35717988,0.00000000,0.22100769,0.29706396
-5.11755878,0.89235261,0.01891978,0.17116650,0.36057116,0.00000000,0.22323849,0.29982037
-5.11155578,0.89494535,0.01894998,0.17135967,0.36205320,0.00000000,0.22415334,0.30086202
-5.10555278,0.89262431,0.01885557,0.17061455,0.36161224,0.00000000,0.22374018,0.30017816
-5.09954977,0.88544896,0.01863877,0.16894714,0.35926438,0.00000000,0.22201076,0.29778779
-5.09354677,0.87355643,0.01830421,0.16638801,0.35505487,0.00000000,0.21900013,0.29373890
-5.08754377,0.85715722,0.01785876,0.16298143,0.34905677,0.00000000,0.21476552,0.28810700
-5.08154077,0.83652928,0.01731131,0.15878412,0.34136891,0.00000000,0.20938457,0.28099279
-5.07553777,0.81201047,0.01667253,0.15386374,0.33211341,0.00000000,0.20295301,0.27251942
-5.06953477,0.78398994,0.01595448,0.14829709,0.32143275,0.00000000,0.19558199,0.26282907
-5.06353177,0.75289857,0.01517029,0.14216831,0.30948650,0.00000000,0.18739496,0.25207934
-5.05752876,0.71919900,0.01433380,0.13556681,0.29644789,0.00000000,0.17852449,0.24043937
-5.05152576,0.68337542,0.01345918,0.12858532,0.28250031,0.00000000,0.16910900,0.22808599
-5.04552276,0.64592369,0.01256059,0.12131797,0.26783382,0.00000000,0.15928949,0.21519993
-5.03951976,0.60734190,0.01165190,0.11385837,0.25264183,0.00000000,0.14920659,0.20196233
-5.03351676,0.56812179,0.01074640,0.10629800,0.23711801,0.00000000,0.13899780,0.18855160
-5.02751376,0.52874122,0.00985663,0.09872470,0.22145355,0.00000000,0.12879517,0.17514073
-5.02151076,0.48965785,0.00899419,0.09122140,0.20583481,0.00000000,0.11872336,0.16189522
-5.01550775,0.45130426,0.00816970,0.08386516,0.19044143,0.00000000,0.10889826,0.14897149
-5.00950475,0.41408445,0.00739279,0.07672644,0.17544496,0.00000000,0.09942604,0.13651604
-5.00350175,0.37837189,0.00667212,0.06986862,0.16100801,0.00000000,0.09040276,0.12466509
-4.99749875,0.34450893,0.00601550,0.06334787,0.14728385,0.00000000,0.08191440,0.11354492
-4.99149575,0.31280762,0.00543003,0.05721315,0.13441664,0.00000000,0.07403737,0.10327265
-4.98549275,0.28355167,0.00492228,0.05150656,0.12254195,0.00000000,0.06683929,0.09395749
-4.97948974,0.25699941,0.00449855,0.04626373,0.11178776,0.00000000,0.06038019,0.08570241
-4.97348674,0.23338753,0.00416503,0.04151454,0.10227577,0.00000000,0.05471381,0.07860588
-4.96748374,0.21293520,0.00392803,0.03728374,0.09412276,0.00000000,0.04988903,0.07276388
-4.96148074,0.19584848,0.00379422,0.03359185,0.08744216,0.00000000,0.04595133,0.06827172
-4.95547774,0.18232433,0.00377079,0.03045587,0.08234542,0.00000000,0.04294408,0.06522573
-4.94947474,0.17255427,0.00386555,0.02789007,0.07894313,0.00000000,0.04090974,0.06372455
-4.94347174,0.16672703,0.00408702,0.02590664,0.07734580,0.00000000,0.03989066,0.06386990
-4.93746873,0.16503001,0.00444444,0.02451625,0.07766400,0.00000000,0.03992952,0.06576671
-4.93146573,0.16764919,0.00494766,0.02372835,0.08000787,0.00000000,0.04106937,0.06952242
-4.92546273,0.17476735,0.00560700,0.02355133,0.08448575,0.00000000,0.04335307,0.07524543
-4.91945973,0.18656026,0.00643299,0.02399244,0.09120195,0.00000000,0.04682228,0.08304255
-4.91345673,0.20319094,0.00743598,0.02505744,0.10025357,0.00000000,0.05151580,0.09301552
-4.90745373,0.22480193,0.00862575,0.02674998,0.11172636,0.00000000,0.05746750,0.10525655
-4.90145073,0.25150567,0.01001095,0.02907084,0.12568979,0.00000000,0.06470366,0.11984303
-4.89544772,0.28337343,0.01159853,0.03201691,0.14219130,0.00000000,0.07324000,0.13683147
-4.88944472,0.32042306,0.01339312,0.03557997,0.16125011,0.00000000,0.08307844,0.15625100
-4.88344172,0.36260613,0.01539636,0.03974552,0.18285073,0.00000000,0.09420372,0.17809661
-4.87743872,0.40979522,0.01760626,0.04449145,0.20693657,0.00000000,0.10658010,0.20232249
-4.87143572,0.46177187,0.02001658,0.04978686,0.23340389,0.00000000,0.12014835,0.22883582
-4.86543272,0.51821633,0.02261634,0.05559101,0.26209672,0.00000000,0.13482316,0.25749142
-4.85942971,0.57869954,0.02538936,0.06185251,0.29280288,0.00000000,0.15049133,0.28808766
-4.85342671,0.64267850,0.02831403,0.06850888,0.32525166,0.00000000,0.16701075,0.32036395
-4.84742371,0.70949544,0.03136318,0.07548647,0.35911359,0.00000000,0.18421055,0.35400033
-4.84142071,0.77838164,0.03450426,0.08270091,0.39400231,0.00000000,0.20189237,0.38861922
-4.83541771,0.84846607,0.03769962,0.09005808,0.42947902,0.00000000,0.21983298,0.42378969
-4.82941471,0.91878928,0.04090713,0.09745564,0.46505954,0.00000000,0.23778831,0.45903427
-4.82341171,0.98832226,0.04408101,0.10478505,0.50022380,0.00000000,0.25549868,0.49383829
-4.81740870,1.05599014,0.04717280,0.11193419,0.53442782,0.00000000,0.27269533,0.52766157
-4.81140570,1.12069997,0.05013266,0.11879040,0.56711767,0.00000000,0.28910797,0.55995216
-4.80540270,1.18137184,0.05291072,0.12524380,0.59774517,0.00000000,0.30447313,0.59016169
-4.79939970,1.23697216,0.05545855,0.13119098,0.62578454,0.00000000,0.31854311,0.61776176
-4.79339670,1.28654781,0.05773076,0.13653870,0.65074967,0.00000000,0.33109492,0.64226084
-4.78739370,1.32925982,0.05968644,0.14120754,0.67221096,0.00000000,0.34193926,0.66322084
-4.78139070,1.36441501,0.06129070,0.14513533,0.68981124,0.00000000,0.35092869,0.68027267
-4.77538769,1.39149423,0.06251589,0.14828025,0.70327995,0.00000000,0.35796501,0.69313020
-4.76938469,1.41017576,0.06334272,0.15062332,0.71244493,0.00000000,0.36300520,0.70160179
-4.76338169,1.42035283,0.06376109,0.15217025,0.71724120,0.00000000,0.36606584,0.70559893
-4.75737869,1.42214412,0.06377063,0.15295256,0.71771634,0.00000000,0.36722557,0.70514152
-4.75137569,1.41589683,0.06338085,0.15302776,0.71403208,0.00000000,0.36662561,0.70035957
-4.74537269,1.40218190,0.06261101,0.15247869,0.70646204,0.00000000,0.36446814,0.69149106
-4.73936968,1.38178141,0.06148964,0.15141194,0.69538553,0.00000000,0.36101253,0.67887616
-4.73336668,1.35566863,0.06005368,0.14995536,0.68127780,0.00000000,0.35656965,0.66294790
-4.72736368,1.32498140,0.05834742,0.14825488,0.66469693,0.00000000,0.35149429,0.64421985
-4.72136068,1.29098987,0.05642108,0.14647047,0.64626792,0.00000000,0.34617601,0.62327106
-4.71535768,1.25505979,0.05432931,0.14477169,0.62666471,0.00000000,0.34102878,0.60072920
-4.70935468,1.21861282,0.05212949,0.14333273,0.60659063,0.00000000,0.33647966,0.57725227
-4.70335168,1.18308530,0.04988003,0.14232724,0.58675818,0.00000000,0.33295695,0.55350987
-4.69734867,1.14988703,0.04763860,0.14192315,0.56786883,0.00000000,0.33087827,0.53016459
-4.69134567,1.12036141,0.04546056,0.14227753,0.55059350,0.00000000,0.33063886,0.50785421
-4.68534267,1.09574853,0.04339738,0.14353181,0.53555451,0.00000000,0.33260048,0.48717542
-4.67933967,1.07715207,0.04149533,0.14580745,0.52330941,0.00000000,0.33708131,0.46866939
-4.67333667,1.06551121,0.03979442,0.14920216,0.51433719,0.00000000,0.34434707,0.45280980
-4.66733367,1.06157819,0.03832747,0.15378690,0.50902733,0.00000000,0.35460354,0.43999339
-4.66133067,1.06590196,0.03711958,0.15960364,0.50767166,0.00000000,0.36799080,0.43053328
-4.65532766,1.07881825,0.03618778,0.16666402,0.51045940,0.00000000,0.38457914,0.42465506
-4.64932466,1.10044582,0.03554099,0.17494891,0.51747509,0.00000000,0.40436678,0.42249554
-4.64332166,1.13068892,0.03518021,0.18440877,0.52869940,0.00000000,0.42727934,0.42410393
-4.63731866,1.16924531,0.03509896,0.19496502,0.54401268,0.00000000,0.45317108,0.42944525
-4.63131566,1.21561925,0.03528384,0.20651203,0.56320073,0.00000000,0.48182769,0.43840557
-4.62531266,1.26913889,0.03571538,0.21891995,0.58596265,0.00000000,0.51297058,0.45079872
-4.61930965,1.32897700,0.03636885,0.23203806,0.61192030,0.00000000,0.54626249,0.46637416
-4.61330665,1.39417447,0.03721528,0.24569853,0.64062904,0.00000000,0.58131418,0.48482549
-4.60730365,1.46366550,0.03822247,0.25972062,0.67158925,0.00000000,0.61769205,0.50579952
-4.60130065,1.53630378,0.03935600,0.27391493,0.70425847,0.00000000,0.65492653,0.52890527
-4.59529765,1.61088882,0.04058024,0.28808778,0.73806363,0.00000000,0.69252088,0.55372288
-4.58929465,1.68619183,0.04185930,0.30204535,0.77241320,0.00000000,0.72996045,0.57981223
-4.58329165,1.76098050,0.04315788,0.31559778,0.80670901,0.00000000,0.76672201,0.60672095
-4.57728864,1.83404220,0.04444208,0.32856273,0.84035749,0.00000000,0.80228316,0.63399194
-4.57128564,1.90420531,0.04568003,0.34076864,0.87278027,0.00000000,0.83613148,0.66117028
-4.56528264,1.97035837,0.04684249,0.35205750,0.90342388,0.00000000,0.86777360,0.68780954
-4.55927964,2.03146689,0.04790322,0.36228704,0.93176866,0.00000000,0.89674365,0.71347754
-4.55327664,2.08658783,0.04883937,0.37133249,0.95733672,0.00000000,0.92261146,0.73776168
-4.54727364,2.13488173,0.04963163,0.37908769,0.97969892,0.00000000,0.94498997,0.76027388
-4.54127064,2.17562252,0.05026433,0.38546588,0.99848090,0.00000000,0.96354205,0.78065508
-4.53526763,2.20820521,0.05072551,0.39039990,1.01336819,0.00000000,0.97798652,0.79857966
-4.52926463,2.23215147,0.05100675,0.39384212,1.02411023,0.00000000,0.98810322,0.81375945
-4.52326163,2.24711339,0.05110314,0.39576402,1.03052352,0.00000000,0.99373717,0.82594765
-4.51725863,2.25287535,0.05101299,0.39615552,1.03249366,0.00000000,0.99480159,0.83494240
-4.51125563,2.24935429,0.05073767,0.39502415,1.02997650,0.00000000,0.99127980,0.84059009
-4.50525263,2.23659834,0.05028131,0.39239410,1.02299810,0.00000000,0.98322584,0.84278832
-4.49924962,2.21478394,0.04965058,0.38830520,1.01165377,0.00000000,0.97076382,0.84148824
-4.49324662,2.18421149,0.04885437,0.38281183,0.99610601,0.00000000,0.95408600,0.83669644
-4.48724362,2.14529954,0.04790356,0.37598192,0.97658135,0.00000000,0.93344942,0.82847598
-4.48124062,2.09857767,0.04681075,0.36789583,0.95336629,0.00000000,0.90917143,0.81694658
-4.47523762,2.04467788,0.04559002,0.35864535,0.92680210,0.00000000,0.88162386,0.80228394
-4.46923462,1.98432476,0.04425668,0.34833260,0.89727887,0.00000000,0.85122616,0.78471791
-4.46323162,1.91832443,0.04282709,0.33706904,0.86522866,0.00000000,0.81843759,0.76452960
-4.45722861,1.84755226,0.04131845,0.32497429,0.83111789,0.00000000,0.78374858,0.74204741
-4.45122561,1.77293957,0.03974858,0.31217505,0.79543931,0.00000000,0.74767154,0.71764191
-4.44522261,1.69545953,0.03813574,0.29880380,0.75870338,0.00000000,0.71073124,0.69171974
-4.43921961,1.61611215,0.03649844,0.28499749,0.72142946,0.00000000,0.67345504,0.66471650
-4.43321661,1.53590888,0.03485525,0.27089613,0.68413691,0.00000000,0.63636318,0.63708888
-4.42721361,1.45585687,0.03322454,0.25664118,0.64733619,0.00000000,0.59995932,0.60930608
-4.42121061,1.37694307,0.03162430,0.24237396,0.61152020,0.00000000,0.56472149,0.58184084
-4.41520760,1.30011861,0.03007192,0.22823382,0.57715598,0.00000000,0.53109373,0.55516009
-4.40920460,1.22628358,0.02858390,0.21435637,0.54467698,0.00000000,0.49947849,0.52971563
-4.40320160,1.15627258,0.02717561,0.20087159,0.51447592,0.00000000,0.47022994,0.50593493
-4.39719860,1.09084127,0.02586107,0.18790202,0.48689842,0.00000000,0.44364834,0.48421235
-4.39119560,1.03065428,0.02465272,0.17556089,0.46223764,0.00000000,0.41997553,0.46490093
-4.38519260,0.97627469,0.02356117,0.16395047,0.44072978,0.00000000,0.39939165,0.44830510
-4.37918959,0.92815543,0.02259501,0.15316049,0.42255073,0.00000000,0.38201311,0.43467427
-4.37318659,0.88663280,0.02176073,0.14326683,0.40781394,0.00000000,0.36789184,0.42419775
-4.36718359,0.85192226,0.02106259,0.13433036,0.39656942,0.00000000,0.35701587,0.41700095
-4.36118059,0.82411684,0.02050259,0.12639620,0.38880411,0.00000000,0.34931131,0.41314303
-4.35517759,0.80318803,0.02008054,0.11949319,0.38444346,0.00000000,0.34464545,0.41261616
-4.34917459,0.78898944,0.01979418,0.11363373,0.38335433,0.00000000,0.34283130,0.41534635
-4.34317159,0.78126296,0.01963931,0.10881402,0.38534918,0.00000000,0.34363315,0.42119585
-4.33716858,0.77964748,0.01961012,0.10501455,0.39019137,0.00000000,0.34677326,0.42996721
-4.33116558,0.78368992,0.01969942,0.10220102,0.39760158,0.00000000,0.35193945,0.44140869
-4.32516258,0.79285822,0.01989904,0.10032546,0.40726514,0.00000000,0.35879342,0.45522110
-4.31915958,0.80655602,0.02020014,0.09932774,0.41884012,0.00000000,0.36697957,0.47106577
-4.31315658,0.82413854,0.02059363,0.09913717,0.43196597,0.00000000,0.37613422,0.48857350
-4.30715358,0.84492926,0.02107048,0.09967433,0.44627247,0.00000000,0.38589473,0.50735413
