energy_ev,total_up,C_s_up,C_p_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-4.30115058,1.60057153,0.00122315,0.41295147,1.15839922,0.50831558,0.01774348,0.41089933
-4.29514757,1.59125894,0.00132858,0.40454943,1.17083954,0.49530319,0.01830233,0.41628907
-4.28914457,1.59390272,0.00144606,0.40066982,1.19269605,0.48750486,0.01897151,0.42346054
-4.28314157,1.60782713,0.00157496,0.40113254,1.22356577,0.48468781,0.01972939,0.43227210
-4.27713857,1.63222027,0.00171456,0.40570200,1.26291569,0.48656920,0.02055216,0.44256667
-4.27113557,1.66615869,0.00186410,0.41409509,1.31009810,0.49282574,0.02141448,0.45417526
-4.26513257,1.70863178,0.00202276,0.42598908,1.36436700,0.50310254,0.02229022,0.46692051
-4.25912956,1.75856553,0.00218975,0.44102910,1.42489509,0.51702110,0.02315324,0.48062030
-4.25312656,1.81484501,0.00236428,0.45883513,1.49079097,0.53418621,0.02397817,0.49509132
-4.24712356,1.87633552,0.00254565,0.47900847,1.56111615,0.55419185,0.02474115,0.51015262
-4.24112056,1.94190183,0.00273329,0.50113753,1.63490160,0.57662610,0.02542054,0.52562892
-4.23511756,2.01042551,0.00292679,0.52480308,1.71116343,0.60107500,0.02599762,0.54135381
-4.22911456,2.08082001,0.00312598,0.54958284,1.78891752,0.62712568,0.02645710,0.55717252
-4.22311156,2.15204354,0.00333095,0.57505565,1.86719287,0.65436879,0.02678754,0.57294439
-4.21710855,2.22310959,0.00354217,0.60080509,1.94504361,0.68240034,0.02698167,0.58854473
-4.21110555,2.29309524,0.00376045,0.62642291,2.02155951,0.71082332,0.02703651,0.60386623
-4.20510255,2.36114725,0.00398707,0.65151206,2.09587508,0.73924901,0.02695332,0.61881967
-4.19909955,2.42648621,0.00422378,0.67568971,2.16717731,0.76729836,0.02673746,0.63333407
-4.19309655,2.48840883,0.00447283,0.69859016,2.23471215,0.79460345,0.02639801,0.64735613
-4.18709355,2.54628883,0.00473698,0.71986773,2.29778997,0.82080921,0.02594730,0.66084915
-4.18109055,2.59957646,0.00501953,0.73919977,2.35579009,0.84557542,0.02540033,0.67379136
-4.17508754,2.64779725,0.00532426,0.75628976,2.40816468,0.86857905,0.02477408,0.68617382
-4.16908454,2.69055003,0.00565543,0.77087042,2.45444209,0.88951703,0.02408678,0.69799797
-4.16308154,2.72750470,0.00601764,0.78270693,2.49422983,0.90810923,0.02335711,0.70927298
-4.15707854,2.75839992,0.00641582,0.79160008,2.52721725,0.92410181,0.02260349,0.72001297
-4.15107554,2.78304090,0.00685506,0.79738936,2.55317790,0.93727070,0.02184337,0.73023434
-4.14507254,2.80129753,0.00734046,0.79995576,2.57197164,0.94742508,0.02109255,0.73995328
-4.13906953,2.81310286,0.00787697,0.79922423,2.58354630,0.95441080,0.02036470,0.74918357
-4.13306653,2.81845200,0.00846919,0.79516574,2.58793870,0.95811365,0.01967094,0.75793478
-4.12706353,2.81740147,0.00912118,0.78779861,2.58527504,0.95846209,0.01901952,0.76621105
-4.12106053,2.81006883,0.00983618,0.77718927,2.57577025,0.95542963,0.01841576,0.77401038
-4.11505753,2.79663259,0.01061647,0.76345208,2.55972628,0.94903655,0.01786202,0.78132454
-4.10905453,2.77733225,0.01146306,0.74674836,2.53752900,0.93935086,0.01735786,0.78813958
-4.10305153,2.75246832,0.01237555,0.72728460,2.50964385,0.92648860,0.01690031,0.79443694
-4.09704852,2.72240216,0.01335194,0.70530964,2.47660999,0.91061324,0.01648424,0.80019506
-4.09104552,2.68755557,0.01438845,0.68111117,2.43903314,0.89193437,0.01610282,0.80539150
-4.08504252,2.64841003,0.01547950,0.65501143,2.39757722,0.87070558,0.01574807,0.81000539
-4.07903952,2.60550538,0.01661761,0.62736235,2.35295500,0.84722162,0.01541133,0.81402011
-4.07303652,2.55943803,0.01779347,0.59854012,2.30591811,0.82181492,0.01508385,0.81742622
-4.06703352,2.51085855,0.01899602,0.56893956,2.25724672,0.79485160,0.01475733,0.82022424
-4.06103052,2.46046871,0.02021265,0.53896828,2.20773935,0.76672692,0.01442434,0.82242753
-4.05502751,2.40901787,0.02142942,0.50904093,2.15820318,0.73786048,0.01407879,0.82406481
-4.04902451,2.35729883,0.02263142,0.47957351,2.10944519,0.70869101,0.01371622,0.82518247
-4.04302151,2.30614306,0.02380311,0.45097811,2.06226461,0.67967112,0.01333409,0.82584645
-4.03701851,2.25641536,0.02492877,0.42365803,2.01744675,0.65126174,0.01293188,0.82614362
-4.03101551,2.20900792,0.02599297,0.39800330,1.97575842,0.62392665,0.01251120,0.82618273
-4.02501251,2.16483366,0.02698106,0.37438685,1.93794489,0.59812684,0.01207575,0.82609459
-4.01900950,2.12481883,0.02787964,0.35316108,1.90472832,0.57431488,0.01163120,0.82603178
-4.01300650,2.08989468,0.02867706,0.33465498,1.87680727,0.55292931,0.01118500,0.82616753
-4.00700350,2.06098809,0.02936378,0.31917159,1.85485683,0.53438887,0.01074615,0.82669386
-4.00100050,2.03901088,0.02993281,0.30698580,1.83952889,0.51908678,0.01032491,0.82781901
-3.99499750,2.02484770,0.03037990,0.29834230,1.83145193,0.50738490,0.00993246,0.82976389
-3.98899450,2.01934220,0.03070379,0.29345364,1.83122938,0.49960781,0.00958057,0.83275775
-3.98299150,2.02328149,0.03090625,0.29249818,1.83943624,0.49603680,0.00928119,0.83703292
-3.97698849,2.03737859,0.03099204,0.29561789,1.85661297,0.49690387,0.00904612,0.84281860
-3.97098549,2.06225313,0.03096875,0.30291588,1.88325636,0.50238568,0.00888666,0.85033388
-3.96498249,2.09841036,0.03084654,0.31445366,1.91980697,0.51259764,0.00881319,0.85977993
-3.95897949,2.14621881,0.03063773,0.33024807,1.96663297,0.52758827,0.00883491,0.87133154
-3.95297649,2.20588714,0.03035640,0.35026793,2.02401067,0.54733392,0.00895948,0.88512834
-3.94697349,2.27744097,0.03001778,0.37443058,2.09210207,0.57173413,0.00919274,0.90126567
-3.94097049,2.36070042,0.02963773,0.40259837,2.17093028,0.60060786,0.00953846,0.91978584
-3.93496748,2.45525973,0.02923210,0.43457531,2.26035387,0.63369084,0.00999811,0.94066979
-3.92896448,2.56046980,0.02881615,0.47010426,2.36004143,0.67063429,0.01057068,0.96382981
-3.92296148,2.67542534,0.02840396,0.50886478,2.46944793,0.71100532,0.01125256,0.98910368
-3.91695848,2.79895756,0.02800794,0.55047199,2.58779453,0.75428922,0.01203746,1.01625079
-3.91095548,2.92963383,0.02763836,0.59447682,2.71405356,0.79989388,0.01291635,1.04495046
-3.90495248,3.06576532,0.02730304,0.64036783,2.84694033,0.84715651,0.01387760,1.07480304
-3.89894947,3.20542341,0.02700705,0.68757496,2.98491320,0.89535261,0.01490701,1.10533394
-3.89294647,3.34646530,0.02675269,0.73547524,3.12618312,0.94370740,0.01598809,1.13600079
-3.88694347,3.48656907,0.02653937,0.78340073,3.26873351,0.99140935,0.01710231,1.16620365
-3.88094047,3.62327757,0.02636383,0.83064866,3.41035058,1.03762582,0.01822946,1.19529826
-3.87493747,3.75405052,0.02622030,0.87649355,3.54866414,1.08152025,0.01934812,1.22261191
-3.86893447,3.87632343,0.02610086,0.92020129,3.68119789,1.12227068,0.02043611,1.24746150
-3.86293147,3.98757145,0.02599582,0.96104472,3.80542802,1.15908888,0.02147109,1.26917315
-3.85692846,4.08537626,0.02589419,0.99832026,3.91884808,1.19123960,0.02243113,1.28710267
-3.85092546,4.16749333,0.02578417,1.03136515,4.01903785,1.21805927,0.02329530,1.30065601
-3.84492246,4.23191704,0.02565371,1.05957461,4.10373365,1.23897338,0.02404427,1.30930892
-3.83891946,4.27694101,0.02549095,1.08241826,4.17089695,1.25351198,0.02466088,1.31262483
-3.83291646,4.30121103,0.02528477,1.09945516,4.21877856,1.26132264,0.02513065,1.31027031
-3.82691346,4.30376827,0.02502519,1.11034682,4.24597546,1.26218027,0.02544217,1.30202722
-3.82091046,4.28408080,0.02470375,1.11486752,4.25147761,1.25599340,0.02558751,1.28780117
-3.81490745,4.24206196,0.02431381,1.11291154,4.23470271,1.24280668,0.02556236,1.26762578
-3.80890445,4.17807462,0.02385077,1.10449679,4.19551710,1.22279928,0.02536620,1.24166249
-3.80290145,4.09292105,0.02331224,1.08976477,4.13424191,1.19627945,0.02500224,1.21019611
-3.79689845,3.98781881,0.02269804,1.06897667,4.05164409,1.16367515,0.02447730,1.17362612
-3.79089545,3.86436363,0.02201018,1.04250573,3.94891268,1.12552138,0.02380152,1.13245425
-3.78489245,3.72448078,0.02125281,1.01082621,3.82762139,1.08244448,0.02298802,1.08726887
-3.77888944,3.57036718,0.02043198,0.97449937,3.68967929,1.03514412,0.02205241,1.03872687
-3.77288644,3.40442649,0.01955547,0.93415701,3.53727167,0.98437373,0.02101233,0.98753387
-3.76688344,3.22920008,0.01863250,0.89048320,3.37279378,0.93092001,0.01988682,0.93442364
-3.76088044,3.04729653,0.01767349,0.84419513,3.19878036,0.87558245,0.01869581,0.88013747
-3.75487744,2.86132253,0.01668969,0.79602362,3.01783378,0.81915346,0.01745948,0.82540440
-3.74887444,2.67381780,0.01569294,0.74669419,2.83255391,0.76239996,0.01619777,0.77092312
-3.74287144,2.48719621,0.01469531,0.69690941,2.64547226,0.70604695,0.01492989,0.71734592
-3.73686843,2.30369519,0.01370887,0.64733306,2.45899285,0.65076358,0.01367384,0.66526553
-3.73086543,2.12533471,0.01274539,0.59857676,2.27534188,0.59715207,0.01244612,0.61520484
-3.72486243,1.95388688,0.01181613,0.55118933,2.09652744,0.54573976,0.01126144,0.56760999
-3.71885943,1.79085653,0.01093161,0.50564919,1.92431039,0.49697425,0.01013256,0.52284665
-3.71285643,1.63747275,0.01010146,0.46235988,1.76018679,0.45122168,0.00907020,0.48119953
-3.70685343,1.49469076,0.00933425,0.42164862,1.60538162,0.40876787,0.00808302,0.44287475
-3.70085043,1.36320319,0.00863739,0.38376781,1.46085328,0.36982202,0.00717769,0.40800483
-3.69484742,1.24345954,0.00801705,0.34889905,1.32730786,0.33452270,0.00635905,0.37665583
-3.68884442,1.13569224,0.00747811,0.31715936,1.20522171,0.30294547,0.00563024,0.34883618
-3.68284142,1.03994773,0.00702408,0.28860921,1.09487090,0.27511187,0.00499294,0.32450668
-3.67683842,0.95612072,0.00665714,0.26326171,0.99636556,0.25099913,0.00444760,0.30359121
-3.67083542,0.88399008,0.00637813,0.24109256,0.90968749,0.23055015,0.00399367,0.28598760
-3.66483242,0.82325470,0.00618658,0.22205025,0.83472911,0.21368341,0.00362984,0.27157828
-3.65882941,0.77356772,0.00608073,0.20606602,0.77133193,0.20030230,0.00335427,0.26024024
-3.65282641,0.73456814,0.00605763,0.19306315,0.71932312,0.19030350,0.00316480,0.25185406
-3.64682341,0.70590845,0.00611321,0.18296525,0.67854840,0.18358430,0.00305911,0.24631163
-3.64082041,0.68727765,0.00624237,0.17570317,0.64890034,0.18004857,0.00303488,0.24352242
-3.63481741,0.67841888,0.00643912,0.17122046,0.63034062,0.17961110,0.00308989,0.24341813
-3.62881441,0.67914144,0.00669667,0.16947704,0.62291573,0.18220057,0.00322211,0.24595564
-3.62281141,0.68932680,0.00700765,0.17045111,0.62676531,0.18776078,0.00342976,0.25111814
-3.61680840,0.70892871,0.00736419,0.17413924,0.64212276,0.19625044,0.00371129,0.25891459
-3.61080540,0.73796747,0.00775818,0.18055469,0.66930791,0.20764139,0.00406542,0.26937742
-3.60480240,0.77651866,0.00818136,0.18972407,0.70871196,0.22191556,0.00449106,0.28255854
-3.59879940,0.82469681,0.00862558,0.20168235,0.76077479,0.23906062,0.00498728,0.29852394
-3.59279640,0.88263440,0.00908291,0.21646668,0.82595530,0.25906469,0.00555325,0.31734679
-3.58679340,0.95045706,0.00954583,0.23410898,0.90469552,0.28191004,0.00618810,0.33909939
-3.58079040,1.02825559,0.01000738,0.25462770,0.99737972,0.30756634,0.00689087,0.36384411
-3.57478739,1.11605590,0.01046124,0.27801908,1.10428963,0.33598335,0.00766038,0.39162365
-3.56878439,1.21378787,0.01090186,0.30424821,1.22555764,0.36708365,0.00849511,0.42245090
-3.56278139,1.32125439,0.01132447,0.33324030,1.36111973,0.40075541,0.00939310,0.45629877
-3.55677839,1.43810187,0.01172515,0.36487252,1.51067024,0.43684580,0.01035186,0.49309038
-3.55077539,1.56379379,0.01210076,0.39896690,1.67362088,0.47515511,0.01136821,0.53269023
-3.54477239,1.69758863,0.01244891,0.43528464,1.84906614,0.51543218,0.01243829,0.57489660
-3.53876938,1.83852380,0.01276793,0.47352223,2.03575762,0.55737129,0.01355738,0.61943587
-3.53276638,1.98540697,0.01305668,0.51330990,2.23208933,0.60061097,0.01471999,0.66595916
-3.52676338,2.13681600,0.01331454,0.55421242,2.43609601,0.64473492,0.01591978,0.71404177
-3.52076038,2.29110860,0.01354122,0.59573282,2.64546588,0.68927535,0.01714961,0.76318576
-3.51475738,2.44644226,0.01373672,0.63731891,2.85756885,0.73371883,0.01840167,0.81282590
-3.50875438,2.60080483,0.01390120,0.67837273,3.06950048,0.77751473,0.01966758,0.86233919
-3.50275138,2.75205531,0.01403496,0.71826277,3.27814119,0.82008614,0.02093862,0.91105775
-3.49674837,2.89797421,0.01413836,0.75633873,3.48022947,0.86084300,0.02220592,0.95828498
-3.49074537,3.03632191,0.01421189,0.79194834,3.67244707,0.89919727,0.02346078,1.00331443
-3.48474237,3.16490322,0.01425615,0.82445568,3.85151312,0.93457937,0.02469496,1.04545081
-3.47873937,3.28163563,0.01427199,0.85326047,4.01428386,0.96645547,0.02590107,1.08403229
-3.47273637,3.38461837,0.01426056,0.87781732,4.15785370,0.99434489,0.02707284,1.11845323
-3.46673337,3.47219926,0.01422350,0.89765432,4.27965336,1.01783665,0.02820552,1.14818612
-3.46073037,3.54303618,0.01416303,0.91239005,4.37754051,1.03660463,0.02929613,1.17280190
-3.45472736,3.59614987,0.01408213,0.92174821,4.44987864,1.05042031,0.03034372,1.19198733
-3.44872436,3.63096540,0.01398465,0.92556909,4.49560011,1.05916242,0.03134952,1.20555870
-3.44272136,3.64733980,0.01387544,0.92381744,4.51425030,1.06282309,0.03231701,1.21347084
-3.43671836,3.64557412,0.01376040,0.91658605,4.50601019,1.06150967,0.03325184,1.21582100
-3.43071536,3.62640882,0.01364653,0.90409503,4.47169618,1.05544244,0.03416168,1.21284708
-3.42471236,3.59100227,0.01354191,0.88668650,4.41273678,1.04494770,0.03505589,1.20492033
-3.41870935,3.54089312,0.01345562,0.86481510,4.33112688,1.03044693,0.03594509,1.19253250
-3.41270635,3.47794783,0.01339758,0.83903447,4.22936179,1.01244198,0.03684062,1.17627824
-3.40670335,3.40429574,0.01337840,0.80998037,4.11035373,0.99149728,0.03775390,1.15683324
-3.40070035,3.32225453,0.01340911,0.77835111,3.97733459,0.96821973,0.03869571,1.13492931
-3.39469735,3.23424945,0.01350089,0.74488605,3.83374932,0.94323711,0.03967545,1.11132752
-3.38869435,3.14272999,0.01366471,0.71034320,3.68314456,0.91717629,0.04070047,1.08679062
-3.38269135,3.05008765,0.01391104,0.67547662,3.52905715,0.89064193,0.04177532,1.06205603
-3.37668834,2.95857862,0.01424943,0.64101462,3.37490733,0.86419692,0.04290118,1.03781075
-3.37068534,2.87025442,0.01468821,0.60763959,3.22390051,0.83834529,0.04407545,1.01466922
-3.36468234,2.78690349,0.01523409,0.57597001,3.07894133,0.81351843,0.04529140,0.99315503
-3.35867934,2.71000588,0.01589187,0.54654539,2.94256280,0.79006500,0.04653808,0.97368742
-3.35267634,2.64070241,0.01666418,0.51981445,2.81687242,0.76824514,0.04780046,0.95657287
-3.34667334,2.57977922,0.01755123,0.49612680,2.70351642,0.74822878,0.04905972,0.94200197
-3.34067034,2.52766739,0.01855067,0.47572829,2.60366241,0.73009823,0.05029377,0.93005167
-3.33466733,2.48445725,0.01965751,0.45876000,2.51799980,0.71385450,0.05147797,0.92069245
-3.32866433,2.44992563,0.02086411,0.44526059,2.44675689,0.69942705,0.05258604,0.91379989
-3.32266133,2.42357455,0.02216025,0.43517193,2.38973276,0.68668620,0.05359102,0.90916998
-3.31665833,2.40467873,0.02353336,0.42834748,2.34634178,0.67545758,0.05446634,0.90653722
-3.31065533,2.39233972,0.02496873,0.42456307,2.31566834,0.66553766,0.05518696,0.90559463
-3.30465233,2.38554381,0.02644992,0.42352963,2.29652912,0.65670979,0.05573040,0.90601460
-3.29864932,2.38322121,0.02795915,0.42490733,2.28754030,0.64875977,0.05607772,0.90746977
-3.29264632,2.38430397,0.02947784,0.42832069,2.28718715,0.64149032,0.05621439,0.90965271
-3.28664332,2.38778039,0.03098716,0.43337402,2.29389348,0.63473388,0.05613094,0.91229397
-3.28064032,2.39274388,0.03246866,0.43966696,2.30608887,0.62836320,0.05582342,0.91517744
-3.27463732,2.39843465,0.03390484,0.44680930,2.32227142,0.62229928,0.05529362,0.91815260
-3.26863432,2.40427289,0.03527980,0.45443497,2.34106447,0.61651660,0.05454903,0.92114325
-3.26263132,2.40988253,0.03657977,0.46221459,2.36126547,0.61104540,0.05360261,0.92415231
-3.25662831,2.41510491,0.03779365,0.46986621,2.38188584,0.60597101,0.05247227,0.92726278
-3.25062531,2.42000236,0.03891335,0.47716405,2.40218070,0.60143047,0.05118016,0.93063457
-3.24462231,2.42485144,0.03993415,0.48394483,2.42166762,0.59760660,0.04975183,0.93449776
-3.23861931,2.43012667,0.04085479,0.49011148,2.44013387,0.59471981,0.04821525,0.93914213
-3.23261631,2.43647515,0.04167744,0.49563421,2.45763202,0.59301800,0.04659974,0.94490382
-3.22661331,2.44468325,0.04240757,0.50054878,2.47446379,0.59276502,0.04493489,0.95214920
-3.22061031,2.45563647,0.04305355,0.50495201,2.49115296,0.59422813,0.04324956,0.96125694
-3.21460730,2.47027410,0.04362620,0.50899474,2.50840782,0.59766483,0.04157087,0.97259859
-3.20860430,2.48954011,0.04413806,0.51287240,2.52707477,0.60330962,0.03992337,0.98651873
-3.20260130,2.51433226,0.04460273,0.51681354,2.54808456,0.61136121,0.03832837,1.00331521
-3.19659830,2.54545133,0.04503395,0.52106683,2.57239325,0.62197052,0.03680339,1.02322038
-3.19059530,2.58355233,0.04544482,0.52588694,2.60092031,0.63523001,0.03536188,1.04638406
-3.18459230,2.62909986,0.04584685,0.53151999,2.63448644,0.65116478,0.03401306,1.07285907
-3.17858929,2.68232955,0.04624924,0.53818908,2.67375393,0.66972575,0.03276199,1.10258981
-3.17258629,2.74321720,0.04665815,0.54608066,2.71917237,0.69078534,0.03160978,1.13540479
-3.16658329,2.81145753,0.04707612,0.55533238,2.77093239,0.71413584,0.03055401,1.17101327
-3.16058029,2.88645352,0.04750175,0.56602289,2.82892996,0.73949074,0.02958916,1.20900659
-3.15457729,2.96731759,0.04792949,0.57816428,2.89274325,0.76648906,0.02870722,1.24886431
-3.14857429,3.05288484,0.04834970,0.59169749,2.96162378,0.79470272,0.02789829,1.28996502
-3.14257129,3.14173857,0.04874893,0.60649101,3.03450264,0.82364681,0.02715125,1.33160181
-3.13656828,3.23224756,0.04911040,0.62234305,3.11001219,0.85279249,0.02645433,1.37300182
-3.13056528,3.32261392,0.04941466,0.63898711,3.18652264,0.88158227,0.02579570,1.41334945
-3.12456228,3.41093022,0.04964044,0.65610089,3.26219241,0.90944707,0.02516400,1.45181222
-3.11855928,3.49524363,0.04976560,0.67331805,3.33503021,0.93582455,0.02454875,1.48756858
-3.11255628,3.57362481,0.04976814,0.69024251,3.40296631,0.96017806,0.02394065,1.51983642
-3.10655328,3.64423875,0.04962724,0.70646456,3.46393000,0.98201544,0.02333189,1.54790126
-3.10055028,3.70541461,0.04932426,0.72157801,3.51592965,1.00090692,0.02271625,1.57114292
-3.09454727,3.75571147,0.04884368,0.73519784,3.55713187,1.01650133,0.02208916,1.58905946
-3.08854427,3.79397722,0.04817383,0.74697718,3.58593609,1.02853998,0.02144774,1.60128737
-3.08254127,3.81939762,0.04730753,0.75662310,3.60104113,1.03686744,0.02079067,1.60761710
-3.07653827,3.83153333,0.04624251,0.76391035,3.60150063,1.04143870,0.02011810,1.60800299
-3.07053527,3.83034285,0.04498162,0.76869226,3.58676487,1.04232240,0.01943149,1.60256727
-3.06453227,3.81619015,0.04353278,0.77090846,3.55670708,1.03969963,0.01873342,1.59159762
-3.05852926,3.78983632,0.04190875,0.77058889,3.51163303,1.03385855,0.01802742,1.57553840
-3.05252626,3.75241523,0.04012677,0.76785390,3.45227366,1.02518473,0.01731772,1.55497578
-3.04652326,3.70539412,0.03820788,0.76291042,3.37976122,1.01414756,0.01660911,1.53061726
-3.04052026,3.65052053,0.03617625,0.75604434,3.29559016,1.00128340,0.01590671,1.50326645
-3.03451726,3.58975788,0.03405835,0.74760950,3.20156469,0.98717589,0.01521581,1.47379413
-3.02851426,3.52521235,0.03188207,0.73801369,3.09973569,0.97243450,0.01454168,1.44310680
-3.02251126,3.45905424,0.02967587,0.72770238,2.99232983,0.95767199,0.01388939,1.41211411
-3.01650825,3.39343738,0.02746786,0.71714099,2.88167427,0.94348199,0.01326372,1.38169657
-3.01050525,3.33042015,0.02528510,0.70679635,2.77012018,0.93041748,0.01266895,1.35267494
-3.00450225,3.27189157,0.02315285,0.69711840,2.65996857,0.91897125,0.01210877,1.32578280
-2.99849925,3.21950596,0.02109399,0.68852286,2.55340135,0.90955919,0.01158617,1.30164327
-2.99249625,3.17462882,0.01912863,0.68137570,2.45242033,0.90250705,0.01110336,1.28075116
-2.98649325,3.13829648,0.01727375,0.67598005,2.35879641,0.89804139,0.01066168,1.26346112
-2.98049025,3.11119118,0.01554304,0.67256613,2.27403049,0.89628497,0.01026156,1.24998233
-2.97448724,3.09363223,0.01394688,0.67128463,2.19932703,0.89725681,0.00990256,1.24037986
-2.96848424,3.08558370,0.01249237,0.67220364,2.13558055,0.90087676,0.00958331,1.23458247
-2.96248124,3.08667752,0.01118355,0.67530931,2.08337470,0.90697438,0.00930164,1.23239638
-2.95647824,3.09625070,0.01002162,0.68050992,2.04299276,0.91530157,0.00905463,1.23352406
-2.95047524,3.11339427,0.00900525,0.68764317,2.01443835,0.92554817,0.00883876,1.23758709
-2.94447224,3.13701117,0.00813093,0.69648607,1.99746406,0.93735990,0.00865000,1.24415166
-2.93846923,3.16587981,0.00739330,0.70676694,1.99160611,0.95035740,0.00848406,1.25275538
-2.93246623,3.19871969,0.00678553,0.71817873,1.99622252,0.96415562,0.00833653,1.26293375
-2.92646323,3.23425571,0.00629968,0.73039296,2.01053238,0.97838238,0.00820307,1.27424504
-2.92046023,3.27127747,0.00592692,0.74307353,2.03365422,0.99269527,0.00807960,1.28629204
-2.91445723,3.30869069,0.00565790,0.75588969,2.06464128,1.00679588,0.00796251,1.29873956
-2.90845423,3.34555803,0.00548291,0.76852750,2.10251213,1.02044085,0.00784878,1.31132679
-2.90245123,3.38112755,0.00539209,0.78069942,2.14627564,1.03344908,0.00773608,1.32387386
-2.89644822,3.41484740,0.00537560,0.79215145,2.19494938,1.04570490,0.00762294,1.33628238
-2.89044522,3.44636669,0.00542366,0.80266774,2.24757151,1.05715709,0.00750871,1.34853000
-2.88444222,3.47552282,0.00552672,0.81207268,2.30320636,1.06781396,0.00739361,1.36065945
-2.87843922,3.50231679,0.00567543,0.82023039,2.36094456,1.07773484,0.00727869,1.37276284
-2.87243622,3.52687821,0.00586075,0.82704213,2.41989897,1.08701872,0.00716573,1.38496230
-2.86643322,3.54942301,0.00607393,0.83244185,2.47919766,1.09579059,0.00705715,1.39738822
-2.86043022,3.57020649,0.00630656,0.83639044,2.53797575,1.10418662,0.00695585,1.41015648
-2.85442721,3.58947526,0.00655059,0.83886921,2.59536770,1.11233895,0.00686505,1.42334622
-2.84842421,3.60742121,0.00679836,0.83987332,2.65050157,1.12036117,0.00678816,1.43697958
-2.84242121,3.62414068,0.00704266,0.83940546,2.70249674,1.12833536,0.00672855,1.45100474
-2.83641821,3.63960160,0.00727675,0.83747057,2.75046604,1.13630160,0.00668944,1.46528338
-2.83041521,3.65362078,0.00749445,0.83407182,2.79352305,1.14425047,0.00667373,1.47958356
-2.82441221,3.66585305,0.00769017,0.82920829,2.83079484,1.15211922,0.00668390,1.49357836
-2.81840920,3.67579288,0.00785899,0.82287441,2.86143988,1.15979171,0.00672193,1.50685076
-2.81240620,3.68278860,0.00799674,0.81506132,2.88467057,1.16710221,0.00678922,1.51890432
-2.80640320,3.68606854,0.00810004,0.80575995,2.89977928,1.17384288,0.00688657,1.52917945
-2.80040020,3.68477731,0.00816632,0.79496562,2.90616648,1.17977437,0.00701423,1.53707421
-2.79439720,3.67802031,0.00819391,0.78268380,2.90336950,1.18463900,0.00717189,1.54196866
-2.78839420,3.66491370,0.00818204,0.76893659,2.89108991,1.18817572,0.00735875,1.54325146
-2.78239120,3.64463686,0.00813078,0.75376944,2.86921790,1.19013582,0.00757358,1.54034729
-2.77638819,3.61648416,0.00804110,0.73725752,2.83785194,1.19029855,0.00781485,1.53274357
-2.77038519,3.57991297,0.00791477,0.71951128,2.79731203,1.18848566,0.00808072,1.52001519
-2.76438219,3.53458511,0.00775427,0.70068073,2.74814560,1.18457388,0.00836918,1.50184582
-2.75837919,3.48039917,0.00756279,0.68095790,2.69112496,1.17850481,0.00867808,1.47804476
-2.75237619,3.41751178,0.00734401,0.66057729,2.62723602,1.17029132,0.00900518,1.44855860
-2.74637319,3.34634675,0.00710208,0.63981408,2.55765827,1.16002042,0.00934816,1.41347694
-2.74037019,3.26759129,0.00684144,0.61897989,2.48373647,1.14785222,0.00970467,1.37303214
-2.73436718,3.18217966,0.00656670,0.59841630,2.40694502,1.13401523,0.01007227,1.32759313
-2.72836418,3.09126516,0.00628253,0.57848624,2.32884625,1.11879825,0.01044845,1.27765376
-2.72236118,2.99618183,0.00599353,0.55956340,2.25104422,1.10253943,0.01083064,1.22381634
-2.71635818,2.89839818,0.00570413,0.54202037,2.17513597,1.08561324,0.01121614,1.16677127
-2.71035518,2.79946524,0.00541847,0.52621572,2.10266208,1.06841598,0.01160216,1.10727394
-2.70435218,2.70096169,0.00514037,0.51248071,2.03505857,1.05135103,0.01198585,1.04612004
-2.69834917,2.60443894,0.00487323,0.50110621,1.97361225,1.03481430,0.01236428,0.98412038
-2.69234617,2.51136864,0.00462005,0.49233048,1.91942118,1.01918096,0.01273460,0.92207663
-2.68634317,2.42309539,0.00438336,0.48632836,1.87336184,1.00479405,0.01309402,0.86075872
-2.68034017,2.34079649,0.00416527,0.48320239,1.83606450,0.99195532,0.01344003,0.80088500
-2.67433717,2.26545035,0.00396749,0.48297647,1.80789743,0.98091889,0.01377045,0.74310585
-2.66833417,2.19781481,0.00379134,0.48559233,1.78896081,0.97188755,0.01408362,0.68799106
-2.66233117,2.13841564,0.00363782,0.49090911,1.77909020,0.96501176,0.01437854,0.63602133
-2.65632816,2.08754521,0.00350767,0.49870625,1.77786956,0.96039111,0.01465495,0.58758387
-2.65032516,2.04527078,0.00340139,0.50868952,1.78465285,0.95807754,0.01491349,0.54297186
-2.64432216,2.01145106,0.00331930,0.52050018,1.79859348,0.95808007,0.01515574,0.50238734
-2.63831916,1.98575989,0.00326162,0.53372689,1.81868000,0.96037025,0.01538425,0.46594716
-2.63231616,1.96771491,0.00322844,0.54791991,1.84377648,0.96488761,0.01560250,0.43369109
-2.62631316,1.95670958,0.00321976,0.56260694,1.87266594,0.97154484,0.01581479,0.40559165
-2.62031016,1.95204652,0.00323551,0.57731011,1.90409467,0.98023185,0.01602612,0.38156473
-2.61430715,1.95297018,0.00327551,0.59156316,1.93681580,0.99081863,0.01624194,0.36148059
-2.60830415,1.95869739,0.00333946,0.60492809,1.96963005,1.00315663,0.01646787,0.34517428
-2.60230115,1.96844419,0.00342689,0.61701059,2.00142229,1.01707856,0.01670946,0.33245533
