energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.87993997,1.75466787,-0.26381181,0.00733382,-0.00129567,0.33738615,-0.08045337,0.74388020,-0.08195477,0.76028629,-0.15194052,0.15924967,-0.02246569,0.67578491,-0.06574665,0.00000000,-0.00000000
-5.87393697,1.78697050,-0.28198191,0.00780851,-0.00157187,0.32703202,-0.08202081,0.77271906,-0.09419640,0.74448541,-0.15449552,0.16769497,-0.02719729,0.71337893,-0.07679337,0.00000000,-0.00000000
-5.86793397,1.81848518,-0.30636579,0.00828137,-0.00189329,0.31689375,-0.08515489,0.80117783,-0.10891567,0.72871019,-0.15995959,0.17558191,-0.03269185,0.74996669,-0.08991940,0.00000000,-0.00000000
-5.86193097,1.84914493,-0.33755771,0.00875172,-0.00226410,0.30714596,-0.09000040,0.82908985,-0.12635704,0.71326184,-0.16859799,0.18282532,-0.03901769,0.78522884,-0.10532999,0.00000000,-0.00000000
-5.85592796,1.87883446,-0.37610295,0.00921951,-0.00268815,0.29792905,-0.09668554,0.85628672,-0.14675170,0.69838700,-0.18064406,0.18935468,-0.04623737,0.81886961,-0.12322024,0.00000000,-0.00000000
-5.84992496,1.90739700,-0.42248138,0.00968533,-0.00316875,0.28934728,-0.10531851,0.88260347,-0.17030978,0.68427556,-0.19629293,0.19511606,-0.05440461,0.85062471,-0.14376849,0.00000000,-0.00000000
-5.84392196,1.93464316,-0.47708958,0.01015032,-0.00370853,0.28146852,-0.11598372,0.90788356,-0.19721175,0.67106099,-0.21569467,0.20007336,-0.06356115,0.88026794,-0.16712897,0.00000000,-0.00000000
-5.83791896,1.96036102,-0.54022187,0.01061611,-0.00430916,0.27432541,-0.12873788,0.93198348,-0.22759936,0.65882292,-0.23894717,0.20420877,-0.07373328,0.90761635,-0.19342412,0.00000000,-0.00000000
-5.83191596,1.98432691,-0.61205091,0.01108458,-0.00497122,0.26791787,-0.14360592,0.95477653,-0.26156636,0.64759170,-0.26608884,0.20752239,-0.08492863,0.93253355,-0.22273666,0.00000000,-0.00000000
-5.82591296,2.00631592,-0.69260859,0.01155774,-0.00569392,0.26221667,-0.16057700,0.97615573,-0.29914941,0.63735443,-0.29709149,0.21003113,-0.09713291,0.95493108,-0.25510188,0.00000000,-0.00000000
-5.81990995,2.02611178,-0.78176801,0.01203749,-0.00647501,0.25716793,-0.17960079,0.99603553,-0.34031957,0.62806202,-0.33185373,0.21176687,-0.11030718,0.97476779,-0.29050040,0.00000000,-0.00000000
-5.81390695,2.04351543,-0.87922781,0.01252536,-0.00731054,0.25269819,-0.20058423,1.01435225,-0.38497487,0.61963695,-0.37019529,0.21277403,-0.12438553,0.99204736,-0.32885181,0.00000000,-0.00000000
-5.80790395,2.05835186,-0.98449963,0.01302228,-0.00819482,0.24871978,-0.22338904,1.03106336,-0.43293439,0.61198107,-0.41185274,0.21310671,-0.13927350,1.00681388,-0.37000956,0.00000000,-0.00000000
-5.80190095,2.07047520,-1.09689998,0.01352835,-0.00912035,0.24513634,-0.24783022,1.04614556,-0.48393442,0.60498340,-0.45647717,0.21282555,-0.15484739,1.01914612,-0.41375760,0.00000000,-0.00000000
-5.79589795,2.07977177,-1.21554751,0.01404264,-0.01007783,0.24184818,-0.27367587,1.05959198,-0.53762695,0.59852727,-0.50363405,0.21199448,-0.17095450,1.02915048,-0.45980890,0.00000000,-0.00000000
-5.78989495,2.08616144,-1.33936639,0.01456301,-0.01105625,0.23875734,-0.30064836,1.07140854,-0.59358103,0.59249690,-0.55280590,0.21067763,-0.18741457,1.03695325,-0.50780639,0.00000000,-0.00000000
-5.78389195,2.08959736,-1.46709655,0.01508604,-0.01204303,0.23577211,-0.32842722,1.08161001,-0.65128719,0.58678308,-0.60339785,0.20893648,-0.20402227,1.04269261,-0.55732630,0.00000000,-0.00000000
-5.77788894,2.09006450,-1.59731119,0.01560697,-0.01302426,0.23281100,-0.35665369,1.09021600,-0.71016498,0.58128785,-0.65474638,0.20682750,-0.22055095,1.04651074,-0.60788416,0.00000000,-0.00000000
-5.77188594,2.08757752,-1.72844140,0.01611971,-0.01398500,0.22980603,-0.38493704,1.09724719,-0.76957369,0.57592841,-0.70613115,0.20440031,-0.23675743,1.04854656,-0.65894337,0.00000000,-0.00000000
-5.76588294,2.08217833,-1.85880771,0.01661700,-0.01490967,0.22670524,-0.41286246,1.10272226,-0.82882613,0.57064000,-0.75678979,0.20169653,-0.25238780,1.04892955,-0.70992631,0.00000000,-0.00000000
-5.75987994,2.07393386,-1.98665785,0.01709058,-0.01578244,0.22347463,-0.44000046,1.10665577,-0.88720499,0.56537809,-0.80593525,0.19874930,-0.26718405,1.04777487,-0.76022753,0.00000000,-0.00000000
-5.75387694,2.06293444,-2.11020952,0.01753144,-0.01658770,0.22009927,-0.46591746,1.10905721,-0.94398149,0.56011985,-0.85277537,0.19558346,-0.28089122,1.04518025,-0.80922883,0.00000000,-0.00000000
-5.74787394,2.04929319,-2.22769690,0.01793010,-0.01731055,0.21658380,-0.49018719,1.10993145,-0.99843542,0.55486503,-0.89653373,0.19221638,-0.29326493,1.04122454,-0.85631570,0.00000000,-0.00000000
-5.74187094,2.03314647,-2.33741912,0.01827704,-0.01793728,0.21295244,-0.51240250,1.10928060,-1.04987622,0.54963640,-0.93647126,0.18865930,-0.30407885,1.03596826,-0.90089439,0.00000000,-0.00000000
-5.73586793,2.01465558,-2.43778892,0.01856302,-0.01845581,0.20924832,-0.53218712,1.10710729,-1.09766381,0.54447983,-0.97190760,0.18491911,-0.31313188,1.02945589,-0.94240914,0.00000000,-0.00000000
-5.72986493,1.99400956,-2.52737936,0.01877948,-0.01885617,0.20553248,-0.54920691,1.10341907,-1.14122878,0.53946386,-1.00224134,0.18100029,-0.32025470,1.02171978,-0.98035878,0.00000000,-0.00000000
-5.72386193,1.97142877,-2.60496684,0.01891896,-0.01913077,0.20188233,-0.56317997,1.09823393,-1.18009061,0.53467912,-1.02696826,0.17690708,-0.32531541,1.01278543,-1.01431206,0.00000000,-0.00000000
-5.71785893,1.94716898,-2.66956833,0.01897538,-0.01927477,0.19838984,-0.57388533,1.09158629,-1.21387348,0.53023712,-1.04569679,0.17264548,-0.32822393,1.00267778,-1.04392098,0.00000000,-0.00000000
-5.71185593,1.92152532,-2.72047126,0.01894441,-0.01928620,0.19515926,-0.58116971,1.08353321,-1.24231871,0.52626877,-1.05815984,0.16822514,-0.32893514,0.99142800,-1.06893162,0.00000000,-0.00000000
-5.70585293,1.89483557,-2.75725474,0.01882366,-0.01916609,0.19230465,-0.58495207,1.07416027,-1.26529325,0.52292214,-1.06422264,0.16366084,-0.32745035,0.97908043,-1.08919195,0.00000000,-0.00000000
-5.69984992,1.86748214,-2.77980102,0.01861286,-0.01891842,0.18994692,-0.58522571,1.06358668,-1.28279386,0.52035961,-1.06388604,0.15897366,-0.32381737,0.96569907,-1.10465618,0.00000000,-0.00000000
-5.69384692,1.83989215,-2.78829672,0.01831396,-0.01854999,0.18821066,-0.58205784,1.05196896,-1.29494663,0.51875422,-1.05728525,0.15419154,-0.31812889,0.95137334,-1.11538555,0.00000000,-0.00000000
-5.68784392,1.81253507,-2.78322370,0.01793112,-0.01807022,0.18722056,-0.57558666,1.03950302,-1.30200178,0.51828508,-1.04468397,0.14934946,-0.31051945,0.93622242,-1.12154539,0.00000000,-0.00000000
-5.68184092,1.78591755,-2.76533999,0.01747065,-0.01749079,0.18709767,-0.56601602,1.02642407,-1.30432404,0.51913191,-1.02646430,0.14448902,-0.30116111,0.92039812,-1.12339860,0.00000000,-0.00000000
-5.67583792,1.76057510,-2.73565151,0.01694087,-0.01682529,0.18795521,-0.55360794,1.01300420,-1.30237874,0.52146860,-1.00311274,0.13965764,-0.29025802,0.90408590,-1.12129577,0.00000000,-0.00000000
-5.66983492,1.73706073,-2.69537600,0.01635191,-0.01608876,0.18989436,-0.53867338,0.99954751,-1.29671441,0.52545602,-0.97520316,0.13490724,-0.27804014,0.88750381,-1.11566242,0.00000000,-0.00000000
-5.66383192,1.71593066,-2.64590056,0.01571545,-0.01529721,0.19299985,-0.52156162,0.98638294,-1.28794246,0.53123413,-0.94337728,0.13029275,-0.26475642,0.87089957,-1.10698383,0.00000000,-0.00000000
-5.65782891,1.69772754,-2.58873478,0.01504449,-0.01446714,0.19733560,-0.50264868,0.97385474,-1.27671486,0.53891373,-0.90832370,0.12587026,-0.25066774,0.85454566,-1.09578809,0.00000000,-0.00000000
-5.65182591,1.68296176,-2.52546147,0.01435298,-0.01361510,0.20294049,-0.48232545,0.96231124,-1.26370073,0.54856811,-0.87075626,0.12169510,-0.23603990,0.83873278,-1.08262826,0.00000000,-0.00000000
-5.64582291,1.67209188,-2.45768698,0.01365557,-0.01275719,0.20982458,-0.46098585,0.95209216,-1.24956295,0.56022505,-0.83139277,0.11781989,-0.22113685,0.82376185,-1.06806416,0.00000000,-0.00000000
-5.63981991,1.66550478,-2.38699334,0.01296731,-0.01190876,0.21796580,-0.43901558,0.94351509,-1.23493569,0.57385958,-0.79093487,0.11429262,-0.20621451,0.80993510,-1.05264485,0.00000000,-0.00000000
-5.63381691,1.66349703,-2.31489402,0.01230336,-0.01108403,0.22730742,-0.41678188,0.93686192,-1.22040379,0.58938801,-0.75004975,0.11115494,-0.19151527,0.79754655,-1.03689226,0.00000000,-0.00000000
-5.62781391,1.66625813,-2.24279500,0.01167873,-0.01029588,0.23775646,-0.39462468,0.93236573,-1.20648500,0.60666354,-0.70935452,0.10844058,-0.17726335,0.78687233,-1.02128696,0.00000000,-0.00000000
-5.62181091,1.67385693,-2.17196268,0.01110810,-0.00955573,0.24918334,-0.37284941,0.93019900,-1.19361562,0.62547410,-0.66940353,0.10617406,-0.16366106,0.77816140,-1.00625632,0.00000000,-0.00000000
-5.61580790,1.68623193,-2.10349956,0.01060556,-0.00887341,0.26142265,-0.35172160,0.93046360,-1.18214019,0.64554252,-0.63067909,0.10436976,-0.15088599,0.77162699,-0.99216580,0.00000000,-0.00000000
-5.60980490,1.70318632,-2.03832829,0.01018448,-0.00825724,0.27427544,-0.33146352,0.93318337,-1.17230552,0.66652944,-0.59358569,0.10303121,-0.13908915,0.76743918,-0.97931340,0.00000000,-0.00000000
-5.60380190,1.72438808,-1.97718442,0.00985733,-0.00771408,0.28751288,-0.31225272,0.93829946,-1.16425919,0.68803896,-0.55844768,0.10215077,-0.12839393,0.76571883,-0.96792759,0.00000000,-0.00000000
-5.59779890,1.74937538,-1.92061754,0.00963555,-0.00724953,0.30088126,-0.29422244,0.94566897,-1.15805242,0.70962707,-0.52551032,0.10170966,-0.11889584,0.76653322,-0.95816847,0.00000000,-0.00000000
-5.59179590,1.77756726,-1.86900021,0.00952940,-0.00686809,0.31410830,-0.27746378,0.95506688,-1.15364698,0.73081262,-0.49494378,0.10167830,-0.11066284,0.76989335,-0.95013207,0.00000000,-0.00000000
-5.58579290,1.80827902,-1.82254364,0.00954782,-0.00657339,0.32691051,-0.26202929,0.96619130,-1.15092564,0.75109056,-0.46684975,0.10201689,-0.10373626,0.77575298,-0.94385722,0.00000000,-0.00000000
-5.57978989,1.84074179,-1.78131900,0.00969826,-0.00636850,0.33900144,-0.24793785,0.97867192,-1.14970544,0.76994687,-0.44127008,0.10267642,-0.09813204,0.78400942,-0.93933463,0.00000000,-0.00000000
-5.57378689,1.87412530,-1.74528266,0.00998652,-0.00625609,0.35010030,-0.23518042,0.99208110,-1.14975302,0.78687468,-0.41819700,0.10359977,-0.09384227,0.79450573,-0.93651727,0.00000000,-0.00000000
-5.56778389,1.90756286,-1.71430387,0.01041653,-0.00623870,0.35994089,-0.22372636,1.00594740,-1.15080109,0.80139086,-0.39758416,0.10472317,-0.09083692,0.80703438,-0.93533164,0.00000000,-0.00000000
-5.56178089,1.94017724,-1.68819313,0.01099020,-0.00631889,0.36828023,-0.21352997,1.01977071,-1.15256519,0.81305233,-0.37935809,0.10597780,-0.08906568,0.82134196,-0.93568888,0.00000000,-0.00000000
-5.55577789,1.97110640,-1.66672963,0.01170715,-0.00649933,0.37490657,-0.20453705,1.03303852,-1.15475979,0.82147136,-0.36342937,0.10729153,-0.08845980,0.83713467,-0.93749522,0.00000000,-0.00000000
-5.54977489,1.99952786,-1.64968627,0.01256455,-0.00678293,0.37964651,-0.19669098,1.04524254,-1.15711301,0.82632922,-0.34970308,0.10859075,-0.08893403,0.85408449,-0.94066095,0.00000000,-0.00000000
-5.54377189,2.02468069,-1.63685097,0.01355687,-0.00717271,0.38237085,-0.18993826,1.05589495,-1.15937920,0.82738744,-0.33808815,0.10980235,-0.09038852,0.87183568,-0.94510751,0.00000000,-0.00000000
-5.53776888,2.04588433,-1.62804324,0.01467578,-0.00767176,0.38299885,-0.18423312,1.06454385,-1.16134896,0.82449630,-0.32850506,0.11085555,-0.09271074,0.89001142,-0.95077215,0.00000000,-0.00000000
-5.53176588,2.06255364,-1.62312529,0.01590995,-0.00828305,0.38150095,-0.17954121,1.07078714,-1.16285609,0.81760018,-0.32089187,0.11168380,-0.09577749,0.90822053,-0.95761006,0.00000000,-0.00000000
-5.52576288,2.07420988,-1.62200744,0.01724508,-0.00900915,0.37789965,-0.17584211,1.07428444,-1.16378157,0.80673953,-0.31520822,0.11222652,-0.09945694,0.92606409,-0.96559372,0.00000000,-0.00000000
-5.51975988,2.08048762,-1.62464759,0.01866387,-0.00985190,0.37226867,-0.17313062,1.07476685,-1.16405435,0.79204949,-0.31143733,0.11243064,-0.10361080,0.94314196,-0.97470986,0.00000000,-0.00000000
-5.51375688,2.08113772,-1.63104536,0.02014618,-0.01081210,0.36473054,-0.17141688,1.07204421,-1.16364926,0.77375544,-0.30958595,0.11225197,-0.10809656,0.95905921,-0.98495401,0.00000000,-0.00000000
-5.50775388,2.07602697,-1.64123125,0.02166925,-0.01188906,0.35545268,-0.17072528,1.06600985,-1.16258248,0.75216563,-0.30968235,0.11165624,-0.11276987,0.97343253,-0.99632336,0.00000000,-0.00000000
-5.50175088,2.06513485,-1.65525187,0.02320805,-0.01308021,0.34464233,-0.17109230,1.05664294,-1.16090484,0.72766153,-0.31177260,0.11061992,-0.11748709,0.98589647,-1.00880827,0.00000000,-0.00000000
-5.49574787,2.04854833,-1.67315224,0.02473575,-0.01438074,0.33254066,-0.17256332,1.04400854,-1.15869370,0.70068637,-0.31591514,0.10913061,-0.12210779,0.99610991,-1.02238322,0.00000000,-0.00000000
-5.48974487,2.02645540,-1.69495630,0.02622426,-0.01578323,0.31941623,-0.17518858,1.02825568,-1.15604388,0.67173256,-0.32217420,0.10718715,-0.12649740,1.00376241,-1.03699782,0.00000000,-0.00000000
-5.48374187,1.99913800,-1.72064695,0.02764493,-0.01727741,0.30555833,-0.17901854,1.00961366,-1.15305823,0.64132861,-0.33061212,0.10479937,-0.13052983,1.00858067,-1.05256850,0.00000000,-0.00000000
-5.47773887,1.96696515,-1.75014678,0.02896923,-0.01884995,0.29127040,-0.18409872,0.98838704,-1.14983846,0.61002614,-0.34128104,0.10198752,-0.13408989,1.01033496,-1.06897164,0.00000000,-0.00000000
-5.47173587,1.93038668,-1.78330070,0.03016960,-0.02048442,0.27686380,-0.19046430,0.96494951,-1.14647665,0.57838764,-0.35421430,0.09878142,-0.13707569,1.00884534,-1.08603851,0.00000000,-0.00000000
-5.46573287,1.88992774,-1.81986141,0.03122017,-0.02216134,0.26265224,-0.19813477,0.93973702,-1.14304790,0.54697526,-0.36941788,0.09521934,-0.13940059,1.00398757,-1.10355262,0.00000000,-0.00000000
-5.45972986,1.84618438,-1.85947872,0.03209759,-0.02385840,0.24894689,-0.20710875,0.91324028,-1.13960442,0.51634111,-0.38686226,0.09134666,-0.14099498,0.99569840,-1.12124953,0.00000000,-0.00000000
-5.45372686,1.79981983,-1.90169318,0.03278173,-0.02555077,0.23605244,-0.21735935,0.88599693,-1.13617122,0.48701922,-0.40647511,0.08721447,-0.14180749,0.98398000,-1.13881957,0.00000000,-0.00000000
-5.44772386,1.75156120,-1.94593465,0.03325633,-0.02721164,0.22426385,-0.22883017,0.85858336,-1.13274360,0.45951915,-0.42813511,0.08287797,-0.14180582,0.96890322,-1.15591303,0.00000000,-0.00000000
-5.44172086,1.70219617,-1.99152589,0.03350956,-0.02881278,0.21386397,-0.24143228,0.83160628,-1.12928641,0.43432128,-0.45166727,0.07839493,-0.14097699,0.95060929,-1.17214804,0.00000000,-0.00000000
-5.43571786,1.65256888,-2.03769117,0.03353433,-0.03032531,0.20512179,-0.25504234,0.80569386,-1.12573501,0.41187343,-0.47683996,0.07382416,-0.13932709,0.92930983,-1.18712052,0.00000000,-0.00000000
-5.42971486,1.60357451,-2.08356978,0.03332857,-0.03172046,0.19829110,-0.26950194,0.78148649,-1.12199779,0.39258870,-0.50336407,0.06922408,-0.13688043,0.90528476,-1.20041585,0.00000000,-0.00000000
-5.42371186,1.55615182,-2.12823377,0.03289529,-0.03297046,0.19360947,-0.28461840,0.75962705,-1.11796009,0.37684410,-0.53089428,0.06465133,-0.13367828,0.87887816,-1.21162178,0.00000000,-0.00000000
-5.41770885,1.51127325,-2.17070953,0.03224239,-0.03404939,0.19129730,-0.30016703,0.74075047,-1.11348931,0.36497952,-0.55903269,0.06015966,-0.12977708,0.85049181,-1.22034193,0.00000000,-0.00000000
-5.41170585,1.46993202,-2.21000234,0.03138245,-0.03493400,0.19155662,-0.31589487,0.72547263,-1.10844083,0.35729683,-0.58733485,0.05579892,-0.12524631,0.82057664,-1.22620918,0.00000000,-0.00000000
-5.40570285,1.43312618,-2.24512291,0.03033221,-0.03560455,0.19456973,-0.33152581,0.71437855,-1.10266466,0.35405870,-0.61531798,0.05161421,-0.12016603,0.78962217,-1.22889851,0.00000000,-0.00000000
-5.39969985,1.40183966,-2.27511511,0.02911201,-0.03604544,0.20049722,-0.34676708,0.70800996,-1.09601223,0.35548684,-0.64247141,0.04764533,-0.11462427,0.75814423,-1.22813856,0.00000000,-0.00000000
-5.39369685,1.37702055,-2.29908372,0.02774511,-0.03624576,0.20947557,-0.36131676,0.70685239,-1.08834338,0.36175965,-0.66826879,0.04392631,-0.10871429,0.72667141,-1.22372139,0.00000000,-0.00000000
-5.38769385,1.35955720,-2.31622112,0.02625690,-0.03619970,0.22161413,-0.37487221,0.71132201,-1.07953294,0.37300900,-0.69218183,0.04048514,-0.10253188,0.69573066,-1.21551017,0.00000000,-0.00000000
-5.38169085,1.35025293,-2.32583212,0.02467409,-0.03590673,0.23699161,-0.38713898,0.72175258,-1.06947680,0.38931634,-0.71369503,0.03734372,-0.09617268,0.66583262,-1.20344421,0.00000000,-0.00000000
-5.37568784,1.34980010,-2.32735565,0.02302391,-0.03537165,0.25565219,-0.39783992,0.73838304,-1.05809710,0.41070818,-0.73232085,0.03451786,-0.08972981,0.63745718,-1.18754145,0.00000000,-0.00000000
-5.36968484,1.35875479,-2.32038274,0.02133333,-0.03460439,0.27760130,-0.40672416,0.76134595,-1.04534644,0.43715129,-0.74761483,0.03201744,-0.08329166,0.61103994,-1.16789802,0.00000000,-0.00000000
-5.36368184,1.37751307,-2.30466998,0.01962831,-0.03361968,0.30280144,-0.41357545,0.79065756,-1.03121073,0.46854772,-0.75918988,0.02984666,-0.07694003,0.58696004,-1.14468510,0.00000000,-0.00000000
-5.35767884,1.40628992,-2.28014787,0.01793317,-0.03243651,0.33116817,-0.41821962,0.82620995,-1.01571078,0.50473025,-0.76672937,0.02800437,-0.07074863,0.56552981,-1.11814329,0.00000000,-0.00000000
-5.35167584,1.44510194,-2.24692384,0.01627005,-0.03107752,0.36256654,-0.42053081,0.86776555,-0.99890233,0.54545844,-0.76999815,0.02648441,-0.06478193,0.54698669,-1.08857454,0.00000000,-0.00000000
-5.34567284,1.49375457,-2.20527990,0.01465851,-0.02956821,0.39680827,-0.42043611,0.91495479,-0.98087467,0.59041576,-0.76885136,0.02527610,-0.05909440,0.53148766,-1.05633230,0.00000000,-0.00000000
-5.33966983,1.55183475,-2.15566485,0.01311521,-0.02793610,0.43364987,-0.41791862,0.96727686,-0.96174785,0.63920820,-0.76324032,0.02436458,-0.05373015,0.51910629,-1.02181013,0.00000000,-0.00000000
-5.33366683,1.61870929,-2.09868169,0.01165375,-0.02620991,0.47279195,-0.41301858,1.02410408,-0.94166874,0.69136455,-0.75321550,0.02373138,-0.04872282,0.50983258,-0.98542934,0.00000000,-0.00000000
-5.32766383,1.69352942,-2.03507068,0.01028461,-0.02441866,0.51387996,-0.40583273,1.08468980,-0.92080609,0.74633864,-0.73892630,0.02335481,-0.04409586,0.50357536,-0.94762629,0.00000000,-0.00000000
-5.32166083,1.77524145,-1.96568891,0.00901525,-0.02259090,0.55650630,-0.39651193,1.14817984,-0.89934491,0.80351382,-0.72061778,0.02321047,-0.03986307,0.50016713,-0.90883966,0.00000000,-0.00000000
-5.31565783,1.86260337,-1.89148732,0.00785023,-0.02075388,0.60021415,-0.38525719,1.21362718,-0.87748062,0.86220945,-0.69862450,0.02327173,-0.03602932,0.49937107,-0.86949850,0.00000000,-0.00000000
-5.30965483,1.95420692,-1.81348626,0.00679143,-0.01893301,0.64450278,-0.37231439,1.28000978,-0.85541330,0.92168972,-0.67336182,0.02351023,-0.03259148,0.50088984,-0.83001126,0.00000000,-0.00000000
-5.30365183,2.04850464,-1.73275070,0.00583839,-0.01715120,0.68883446,-0.35796795,1.34625071,-0.83334241,0.98117432,-0.64531510,0.02389628,-0.02953947,0.50437576,-0.79075639,0.00000000,-0.00000000
-5.29764882,2.14384098,-1.65036614,0.00498859,-0.01542856,0.73264276,-0.34253386,1.41124045,-0.81146252,1.03985106,-0.61502735,0.02439945,-0.02685738,0.50944199,-0.75207479,0.00000000,-0.00000000
-5.29164582,2.23848672,-1.56741635,0.00423785,-0.01378206,0.77534208,-0.32635238,1.47386032,-0.78996013,1.09688985,-0.58308596,0.02498897,-0.02452466,0.51567422,-0.71426430,0.00000000,-0.00000000
-5.28564282,2.33067565,-1.48496367,0.00358062,-0.01222541,0.81633834,-0.30978077,1.53300664,-0.76901210,1.15145797,-0.55010904,0.02563420,-0.02251730,0.52264253,-0.67757644,0.00000000,-0.00000000
-5.27963982,2.41864256,-1.40403270,0.00301039,-0.01076905,0.85504027,-0.29318642,1.58761477,-0.74878562,1.20273594,-0.51673203,0.02630516,-0.02080896,0.52991304,-0.64221533,0.00000000,-0.00000000
-5.27363682,2.50066154,-1.32559773,0.00252001,-0.00942021,0.89087135,-0.27694047,1.63668243,-0.72943983,1.24993384,-0.48359502,0.02697290,-0.01937205,0.53705889,-0.60833876,0.00000000,-0.00000000
-5.26763382,2.57508348,-1.25057415,0.00210192,-0.00818313,0.92328183,-0.26141236,1.67929152,-0.71112893,1.29230739,-0.45133127,0.02761002,-0.01817880,0.54367054,-0.57606123,0.00000000,-0.00000000
-5.26163082,2.64037202,-1.17981369,0.00174849,-0.00705932,0.95176060,-0.24696518,1.71462796,-0.69400657,1.32917348,-0.42055717,0.02819104,-0.01720208,0.54936489,-0.54545859,0.00000000,-0.00000000
