energy_ev,total_up,As_p_up,As_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.86793397,2.32709926,0.03928322,0.00000000,0.00418768,1.70299379,0.88495873,1.03776635
-5.86193097,2.37610001,0.03814147,0.00000000,0.00420728,1.74940423,0.90819389,1.07141815
-5.85592796,2.43042575,0.03734971,0.00000000,0.00425561,1.79933480,0.93504861,1.10746754
-5.84992496,2.48978572,0.03690425,0.00000000,0.00433071,1.85258187,0.96514874,1.14581038
-5.84392196,2.55383583,0.03679855,0.00000000,0.00443132,1.90889662,0.99807908,1.18630112
-5.83791896,2.62216733,0.03702345,0.00000000,0.00455672,1.96797565,1.03338969,1.22874601
-5.83191596,2.69429797,0.03756756,0.00000000,0.00470659,2.02945369,1.07060315,1.27289791
-5.82591296,2.76966645,0.03841765,0.00000000,0.00488095,2.09289891,1.10922286,1.31845326
-5.81990995,2.84763084,0.03955902,0.00000000,0.00507994,2.15781158,1.14874206,1.36505157
-5.81390695,2.92747164,0.04097598,0.00000000,0.00530379,2.22362645,1.18865367,1.41227774
-5.80790395,3.00839982,0.04265225,0.00000000,0.00555269,2.28971933,1.22846056,1.45966748
-5.80190095,3.08957012,0.04457147,0.00000000,0.00582673,2.35541789,1.26768629,1.50671587
-5.79589795,3.17009950,0.04671764,0.00000000,0.00612584,2.42001674,1.30588609,1.55288899
-5.78989495,3.24909042,0.04907561,0.00000000,0.00644976,2.48279642,1.34265774,1.59763837
-5.78389195,3.32565810,0.05163151,0.00000000,0.00679803,2.54304567,1.37765215,1.64041786
-5.77788894,3.39896079,0.05437317,0.00000000,0.00717000,2.60008623,1.41058327,1.68070211
-5.77188594,3.46823166,0.05729047,0.00000000,0.00756485,2.65329888,1.44123686,1.71800606
-5.76588294,3.53281062,0.06037560,0.00000000,0.00798163,2.70214958,1.46947779,1.75190439
-5.75987994,3.59217439,0.06362324,0.00000000,0.00841931,2.74621418,1.49525530,1.78204993
-5.75387694,3.64596284,0.06703059,0.00000000,0.00887682,2.78520021,1.51860583,1.80818994
-5.74787394,3.69399995,0.07059725,0.00000000,0.00935310,2.81896435,1.53965302,1.83017925
-5.74187094,3.73630762,0.07432497,0.00000000,0.00984711,2.84752423,1.55860462,1.84798949
-5.73586793,3.77311115,0.07821718,0.00000000,0.01035786,2.87106361,1.57574604,1.86171334
-5.72986493,3.80483540,0.08227844,0.00000000,0.01088444,2.88993004,1.59143061,1.87156370
-5.72386193,3.83209142,0.08651369,0.00000000,0.01142594,2.90462490,1.60606668,1.87786718
-5.71785893,3.85565350,0.09092741,0.00000000,0.01198144,2.91578576,1.62010191,1.88105224
-5.71185593,3.87642764,0.09552276,0.00000000,0.01254993,2.92416177,1.63400532,1.88163223
-5.70585293,3.89541267,0.10030061,0.00000000,0.01313026,2.93058302,1.64824786,1.88018415
-5.69984992,3.91365588,0.10525874,0.00000000,0.01372098,2.93592544,1.66328232,1.87732398
-5.69384692,3.93220543,0.11039107,0.00000000,0.01432033,2.94107275,1.67952356,1.87367990
-5.68784392,3.95206202,0.11568711,0.00000000,0.01492606,2.94687767,1.69733022,1.86986469
-5.68184092,3.97413250,0.12113161,0.00000000,0.01553544,2.95412429,1.71698866,1.86644884
-5.67583792,3.99918799,0.12670449,0.00000000,0.01614510,2.96349370,1.73870029,1.86393555
-5.66983492,4.02782873,0.13238118,0.00000000,0.01675110,2.97553465,1.76257288,1.86273929
-5.66383192,4.06045783,0.13813311,0.00000000,0.01734889,2.99064090,1.78861648,1.86316868
-5.65782891,4.09726520,0.14392866,0.00000000,0.01793336,3.00903639,1.81674421,1.86541482
-5.65182591,4.13822254,0.14973438,0.00000000,0.01849897,3.03076898,1.84677796,1.86954552
-5.64582291,4.18308963,0.15551636,0.00000000,0.01903985,3.05571297,1.87845868,1.87550567
-5.63981991,4.23143142,0.16124188,0.00000000,0.01955003,3.08358010,1.91146079,1.88312358
-5.63381691,4.28264467,0.16688108,0.00000000,0.02002361,3.11393832,1.94540989,1.89212294
-5.62781391,4.33599265,0.17240867,0.00000000,0.02045500,3.14623699,1.97990270,1.90213949
-5.62181091,4.39064576,0.17780552,0.00000000,0.02083917,3.17983714,2.01452831,1.91274149
-5.61580790,4.44572561,0.18306004,0.00000000,0.02117188,3.21404489,2.04888940,1.92345270
-5.60980490,4.50035014,0.18816938,0.00000000,0.02144992,3.24814622,2.08262241,1.93377672
-5.60380190,4.55367730,0.19314018,0.00000000,0.02167126,3.28144111,2.11541560,1.94322120
-5.59779890,4.60494506,0.19798909,0.00000000,0.02183525,3.31327539,2.14702400,1.95132081
-5.59179590,4.65350574,0.20274276,0.00000000,0.02194266,3.34306877,2.17728082,1.95765777
-5.58579290,4.69885332,0.20743751,0.00000000,0.02199578,3.37033778,2.20610468,1.96187907
-5.57978989,4.74064259,0.21211865,0.00000000,0.02199836,3.39471282,2.23350260,1.96370967
-5.57378689,4.77869982,0.21683946,0.00000000,0.02195557,3.41594886,2.25956890,1.96296134
-5.56778389,4.81302502,0.22165989,0.00000000,0.02187386,3.43392979,2.28448028,1.95953684
-5.56178089,4.84378633,0.22664515,0.00000000,0.02176078,3.44866677,2.30848774,1.95342986
-5.55577789,4.87130764,0.23186411,0.00000000,0.02162480,3.46029113,2.33190586,1.94472074
-5.54977489,4.89605064,0.23738779,0.00000000,0.02147510,3.46904285,2.35510046,1.93356894
-5.54377189,4.91859272,0.24328774,0.00000000,0.02132131,3.47525568,2.37847522,1.92020260
-5.53776888,4.93960253,0.24963467,0.00000000,0.02117329,3.47933995,2.40245822,1.90490630
-5.53176588,4.95981435,0.25649710,0.00000000,0.02104093,3.48176432,2.42748886,1.88800767
-5.52576288,4.98000285,0.26394022,0.00000000,0.02093397,3.48303745,2.45400594,1.86986373
-5.51975988,5.00095923,0.27202490,0.00000000,0.02086180,3.48369052,2.48243699,1.85084767
-5.51375688,5.02346951,0.28080678,0.00000000,0.02083337,3.48426124,2.51318923,1.83133668
-5.50775388,5.04829548,0.29033555,0.00000000,0.02085708,3.48527972,2.54664204,1.81170122
-5.50175088,5.07615838,0.30065420,0.00000000,0.02094073,3.48725662,2.58314076,1.79229614
-5.49574787,5.10772523,0.31179831,0.00000000,0.02109142,3.49067322,2.62299163,1.77345359
-5.48974487,5.14359742,0.32379531,0.00000000,0.02131559,3.49597355,2.66645733,1.75547781
-5.48374187,5.18430087,0.33666368,0.00000000,0.02161893,3.50355785,2.71375276,1.73864163
-5.47773887,5.23027737,0.35041195,0.00000000,0.02200641,3.51377729,2.76504073,1.72318429
-5.47173587,5.28187634,0.36503768,0.00000000,0.02248217,3.52692912,2.82042706,1.70931037
-5.46573287,5.33934652,0.38052626,0.00000000,0.02304955,3.54325214,2.87995507,1.69718950
-5.45972986,5.40282734,0.39684967,0.00000000,0.02371092,3.56292193,2.94359912,1.68695629
-5.45372686,5.47233985,0.41396513,0.00000000,0.02446766,3.58604582,3.01125763,1.67871055
-5.44772386,5.54777723,0.43181392,0.00000000,0.02531998,3.61265747,3.08274546,1.67251722
-5.44172086,5.62889551,0.45032014,0.00000000,0.02626683,3.64271129,3.15778647,1.66840618
-5.43571786,5.71530493,0.46938992,0.00000000,0.02730576,3.67607697,3.23600649,1.66637175
-5.42971486,5.80646296,0.48891077,0.00000000,0.02843277,3.71253465,3.31692756,1.66637202
-5.42371186,5.90166972,0.50875148,0.00000000,0.02964223,3.75177120,3.39996421,1.66832816
-5.41770885,6.00006698,0.52876262,0.00000000,0.03092679,3.79337843,3.48442224,1.67212386
-5.41170585,6.10064158,0.54877750,0.00000000,0.03227736,3.83685350,3.56950104,1.67760532
-5.40570285,6.20223411,0.56861407,0.00000000,0.03368317,3.88160244,3.65429957,1.68458185
-5.39969985,6.30355338,0.58807736,0.00000000,0.03513184,3.92694699,3.73782684,1.69282745
-5.39369685,6.40319706,0.60696278,0.00000000,0.03660961,3.97213496,3.81901661,1.70208354
-5.38769385,6.49967839,0.62506013,0.00000000,0.03810156,4.01635438,3.89674663,1.71206290
-5.38169085,6.59145854,0.64215823,0.00000000,0.03959199,4.05875106,3.96986182,1.72245497
-5.37568784,6.67698393,0.65805006,0.00000000,0.04106482,4.09844916,4.03720104,1.73293242
-5.36968484,6.75472730,0.67253838,0.00000000,0.04250405,4.13457439,4.09762650,1.74315874
-5.36368184,6.82323118,0.68544144,0.00000000,0.04389428,4.16627868,4.15005498,1.75279687
-5.35767884,6.88115219,0.69659877,0.00000000,0.04522127,4.19276570,4.19348958,1.76151830
-5.35167584,6.92730426,0.70587671,0.00000000,0.04647244,4.21331602,4.22705079,1.76901253
-5.34567284,6.96069904,0.71317346,0.00000000,0.04763742,4.22731095,4.25000576,1.77499636
-5.33966983,6.98058171,0.71842347,0.00000000,0.04870850,4.23425388,4.26179425,1.77922263
-5.33366683,6.98646049,0.72160085,0.00000000,0.04968100,4.23378837,4.26205034,1.78148812
-5.32766383,6.97812851,0.72272176,0.00000000,0.05055360,4.22571196,4.25061876,1.78164018
-5.32166083,6.95567675,0.72184541,0.00000000,0.05132849,4.20998515,4.22756498,1.77958177
-5.31565783,6.91949745,0.71907379,0.00000000,0.05201146,4.18673503,4.19317868,1.77527470
-5.30965483,6.87027743,0.71454990,0.00000000,0.05261175,4.15625336,4.14797000,1.76874094
-5.30365183,6.80898141,0.70845459,0.00000000,0.05314188,4.11898907,4.09265872,1.76006178
-5.29764882,6.73682574,0.70100203,0.00000000,0.05361721,4.07553534,4.02815665,1.74937496
-5.29164582,6.65524336,0.69243392,0.00000000,0.05405550,4.02661174,3.95554363,1.73686978
-5.28564282,6.56584121,0.68301278,0.00000000,0.05447621,3.97304204,3.87603798,1.72278031
-5.27963982,6.47035148,0.67301434,0.00000000,0.05489982,3.91572845,3.79096256,1.70737701
-5.27363682,6.37057869,0.66271951,0.00000000,0.05534703,3.85562326,3.70170743,1.69095699
-5.26763382,6.26834435,0.65240620,0.00000000,0.05583787,3.79369886,3.60969072,1.67383330
-5.26163082,6.16543142,0.64234124,0.00000000,0.05639090,3.73091736,3.51631887,1.65632360
-5.25562781,6.06353065,0.63277288,0.00000000,0.05702235,3.66820072,3.42294802,1.63873877
-5.24962481,5.96419086,0.62392407,0.00000000,0.05774536,3.60640284,3.33084780,1.62137176
-5.24362181,5.86877516,0.61598683,0.00000000,0.05856926,3.54628441,3.24116888,1.60448726
-5.23761881,5.77842473,0.60911796,0.00000000,0.05949908,3.48849160,3.15491568,1.58831265
-5.23161581,5.69403173,0.60343625,0.00000000,0.06053509,3.43353945,3.07292497,1.57303048
-5.22561281,5.61622227,0.59902125,0.00000000,0.06167254,3.38180069,2.99585137,1.55877302
-5.21960980,5.54535015,0.59591367,0.00000000,0.06290168,3.33350033,2.92416011,1.54561906
-5.21360680,5.48150164,0.59411722,0.00000000,0.06420784,3.28871636,2.85812719,1.53359312
-5.20760380,5.42451083,0.59360195,0.00000000,0.06557177,3.24738656,2.79784695,1.52266722
-5.20160080,5.37398496,0.59430866,0.00000000,0.06697016,3.20932104,2.74324635,1.51276511
-5.19559780,5.32933842,0.59615426,0.00000000,0.06837634,3.17422016,2.69410537,1.50376875
-5.18959480,5.28983385,0.59903767,0.00000000,0.06976104,3.14169682,2.65008243,1.49552690
-5.18359180,5.25462833,0.60284599,0.00000000,0.07109337,3.11130232,2.61074355,1.48786527
-5.17758879,5.22282249,0.60746058,0.00000000,0.07234183,3.08255452,2.57559380,1.48059785
-5.17158579,5.19351020,0.61276270,0.00000000,0.07347527,3.05496693,2.54410962,1.47353878
-5.16558279,5.16582645,0.61863845,0.00000000,0.07446397,3.02807751,2.51577029,1.46651428
-5.15957979,5.13899112,0.62498274,0.00000000,0.07528060,3.00147569,2.49008728,1.45937389
-5.15357679,5.11234666,0.63170214,0.00000000,0.07590109,2.97482632,2.46662990,1.45200055
-5.14757379,5.08538781,0.63871648,0.00000000,0.07630533,2.94788935,2.44504627,1.44431887
-5.14157079,5.05778210,0.64595922,0.00000000,0.07647785,2.92053440,2.42507856,1.43630131
-5.13556778,5.02938027,0.65337652,0.00000000,0.07640813,2.89274928,2.40657202,1.42797168
-5.12956478,5.00021619,0.66092533,0.00000000,0.07609088,2.86464226,2.38947743,1.41940596
-5.12356178,4.97049657,0.66857048,0.00000000,0.07552603,2.83643772,2.37384708,1.41073020
-5.11755878,4.94058111,0.67628116,0.00000000,0.07471854,2.80846566,2.35982470,1.40211572
-5.11155578,4.91095433,0.68402698,0.00000000,0.07367809,2.78114533,2.34762997,1.39377157
-5.10555278,4.88219076,0.69177398,0.00000000,0.07241855,2.75496402,2.33753865,1.38593491
-5.09954977,4.85491533,0.69948082,0.00000000,0.07095733,2.73045191,2.32985953,1.37885945
-5.09354677,4.82976125,0.70709543,0.00000000,0.06931469,2.70815433,2.32490948,1.37280276
-5.08754377,4.80732775,0.71455251,0.00000000,0.06751297,2.68860290,2.32298807,1.36801287
-5.08154077,4.78813979,0.72177183,0.00000000,0.06557575,2.67228690,2.32435323,1.36471498
-5.07553777,4.77261223,0.72865781,0.00000000,0.06352716,2.65962647,2.32919921,1.36309887
-5.06953477,4.76102021,0.73510012,0.00000000,0.06139110,2.65094901,2.33763817,1.36330771
-5.06353177,4.75347755,0.74097563,0.00000000,0.05919069,2.64647008,2.34968652,1.36542885
-5.05752876,4.74992442,0.74615143,0.00000000,0.05694769,2.64627994,2.36525664,1.36948718
-5.05152576,4.75012508,0.75048893,0.00000000,0.05468216,2.65033638,2.38415468,1.37544137
-5.04552276,4.75367604,0.75384880,0.00000000,0.05241219,2.65846466,2.40608463,1.38318351
-5.03951976,4.76002443,0.75609660,0.00000000,0.05015379,2.67036453,2.43065858,1.39254206
-5.03351676,4.76849595,0.75710870,0.00000000,0.04792086,2.68562433,2.45741277,1.40328833
-5.02751376,4.77833118,0.75677835,0.00000000,0.04572536,2.70374170,2.48582891,1.41514620
-5.02151076,4.78872859,0.75502149,0.00000000,0.04357746,2.72415008,2.51535956,1.42780494
-5.01550775,4.79889248,0.75178203,0.00000000,0.04148586,2.74624988,2.54545676,1.44093442
-5.00950475,4.80808343,0.74703636,0.00000000,0.03945804,2.76944308,2.57560234,1.45420233
-5.00350175,4.81566894,0.74079677,0.00000000,0.03750066,2.79316959,2.60533859,1.46729265
-4.99749875,4.82117179,0.73311371,0.00000000,0.03561979,2.81694365,2.63429785,1.47992443
-4.99149575,4.82431366,0.72407656,0.00000000,0.03382128,2.84038867,2.66222950,1.49187015
-4.98549275,4.82505173,0.71381302,0.00000000,0.03211090,2.86326855,2.68902298,1.50297270
-4.97948974,4.82360625,0.70248698,0.00000000,0.03049454,2.88551396,2.71472567,1.51316012
-4.97348674,4.82047743,0.69029503,0.00000000,0.02897830,2.90724198,2.73955452,1.52245725
-4.96748374,4.81645041,0.67746164,0.00000000,0.02756847,2.92876800,2.76390065,1.53099367
-4.96148074,4.81258760,0.66423323,0.00000000,0.02627147,2.95060874,2.78832655,1.53900717
-4.95547774,4.81020819,0.65087143,0.00000000,0.02509372,2.97347603,2.81355540,1.54684260
-4.94947474,4.81085529,0.63764565,0.00000000,0.02404143,2.99826103,2.84045294,1.55494566
-4.94347174,4.81625160,0.62482547,0.00000000,0.02312038,3.02600931,2.87000221,1.56385181
-4.93746873,4.82824508,0.61267290,0.00000000,0.02233571,3.05788736,2.90327181,1.57417047
-4.93146573,4.84874660,0.60143504,0.00000000,0.02169159,3.09514163,2.94137897,1.58656497
-4.92546273,4.87966185,0.59133732,0.00000000,0.02119112,3.13905172,2.98544851,1.60172907
-4.91945973,4.92282012,0.58257757,0.00000000,0.02083602,3.19087935,3.03656919,1.62036063
-4.91345673,4.97990272,0.57532107,0.00000000,0.02062660,3.25181510,3.09574914,1.64313374
-4.90745373,5.05237392,0.56969691,0.00000000,0.02056165,3.32292516,3.16387202,1.67067022
-4.90145073,5.14141697,0.56579553,0.00000000,0.02063844,3.40510025,3.24165538,1.70351168
-4.89544772,5.24787784,0.56366762,0.00000000,0.02085285,3.49900873,3.32961316,1.74209338
-4.88944472,5.37221891,0.56332433,0.00000000,0.02119948,3.60505601,3.42802341,1.78672088
-4.88344172,5.51448424,0.56473857,0.00000000,0.02167187,3.72335176,3.53690274,1.83755048
-4.87743872,5.67427779,0.56784752,0.00000000,0.02226281,3.85368663,3.65598838,1.89457439
-4.87143572,5.85075545,0.57255589,0.00000000,0.02296457,3.99551903,3.78472868,1.95761110
-4.86543272,6.04263083,0.57873998,0.00000000,0.02376925,4.14797301,3.92228237,2.02630157
-4.85942971,6.24819480,0.58625208,0.00000000,0.02466907,4.30984697,4.06752675,2.10011127
-4.85342671,6.46534764,0.59492528,0.00000000,0.02565660,4.47963319,4.21907467,2.17833812
-4.84742371,6.69164276,0.60457817,0.00000000,0.02672501,4.65554729,4.37529976,2.26012612
-4.84142071,6.92434029,0.61501952,0.00000000,0.02786815,4.83556674,4.53436917,2.34448411
-4.83541771,7.16046872,0.62605260,0.00000000,0.02908063,5.01747695,4.69428305,2.43030907
-4.82941471,7.39689257,0.63747916,0.00000000,0.03035774,5.19892347,4.85291936,2.51641326
-4.82341171,7.63038406,0.64910291,0.00000000,0.03169531,5.37746867,5.00808315,2.60155417
-4.81740870,7.85769681,0.66073256,0.00000000,0.03308943,5.55065114,5.15755869,2.68446660
-4.81140570,8.07563969,0.67218431,0.00000000,0.03453615,5.71604613,5.29916329,2.76389564
-4.80540270,8.28114911,0.68328408,0.00000000,0.03603111,5.87132544,5.43080141,2.83862979
-4.79939970,8.47135827,0.69386922,0.00000000,0.03756904,6.01431523,5.55051778,2.90753328
-4.79339670,8.64366216,0.70379014,0.00000000,0.03914341,6.14305042,5.65654822,2.96957672
-4.78739370,8.79577700,0.71291169,0.00000000,0.04074600,6.25582447,5.74736699,3.02386527
-4.78139070,8.92579349,0.72111453,0.00000000,0.04236658,6.35123363,5.82172957,3.06966372
-4.77538769,9.03222277,0.72829645,0.00000000,0.04399266,6.42821448,5.87870968,3.10641784
-4.76938469,9.11403450,0.73437376,0.00000000,0.04560939,6.48607439,5.91772970,3.13377140
-4.76338169,9.17068623,0.73928264,0.00000000,0.04719960,6.52451387,5.93858349,3.15157855
-4.75737869,9.20214340,0.74298054,0.00000000,0.04874400,6.54364050,5.94145082,3.15991112
-4.75137569,9.20888919,0.74544742,0.00000000,0.05022154,6.54397383,5.92690269,3.15906056
-4.74537269,9.19192357,0.74668680,0.00000000,0.05160991,6.52644090,5.89589706,3.14953450
-4.73936968,9.15275082,0.74672646,0.00000000,0.05288621,6.49236212,5.84976457,3.13204759
-4.73336668,9.09335502,0.74561865,0.00000000,0.05402768,6.44342736,5.79018409,3.10750697
-4.72736368,9.01616316,0.74343976,0.00000000,0.05501253,6.38166230,5.71914825,3.07699229
-4.72136068,8.92399596,0.74028919,0.00000000,0.05582081,6.30938530,5.63891935,3.04173075
-4.71535768,8.82000650,0.73628751,0.00000000,0.05643522,6.22915539,5.55197644,3.00306757
-4.70935468,8.70760776,0.73157379,0.00000000,0.05684186,6.14371223,5.46095458,2.96243245
-4.70335168,8.59039010,0.72630218,0.00000000,0.05703090,6.05590920,5.36857789,2.92130293
-4.69734867,8.47203085,0.72063775,0.00000000,0.05699706,5.96864116,5.27758799,2.88116549
-4.69134567,8.35619809,0.71475194,0.00000000,0.05673996,5.88476889,5.19067013,2.84347540
-4.68534267,8.24645166,0.70881747,0.00000000,0.05626416,5.80704221,5.11037916,2.80961672
-4.67933967,8.14614461,0.70300333,0.00000000,0.05557916,5.73802418,5.03906786,2.78086334
-4.67333667,8.05832848,0.69746976,0.00000000,0.05469905,5.68001910,4.97882018,2.75834268
-4.66733367,7.98566588,0.69236368,0.00000000,0.05364203,5.63500657,4.93139176,2.74300304
-4.66133067,7.93035403,0.68781471,0.00000000,0.05242978,5.60458424,4.89815993,2.73558584
-4.65532766,7.89406199,0.68393201,0.00000000,0.05108668,5.58992150,4.88008527,2.73660377
-4.64932466,7.87788458,0.68080206,0.00000000,0.04963896,5.59172578,4.87768609,2.74632571
-4.64332166,7.88231465,0.67848748,0.00000000,0.04811382,5.61022315,4.89102690,2.76476892
-4.63731866,7.90723507,0.67702687,0.00000000,0.04653852,5.64515387,4.91972140,2.79169893
-4.63131566,7.95193067,0.67643567,0.00000000,0.04493957,5.69578328,4.96294968,2.82663712
-4.62531266,8.01511964,0.67670785,0.00000000,0.04334194,5.76092763,5.01948908,2.86887575
-4.61930965,8.09500284,0.67781830,0.00000000,0.04176844,5.83899387,5.08775724,2.91749988
-4.61330665,8.18932889,0.67972569,0.00000000,0.04023922,5.92803168,5.16586564,2.97141537
-4.60730365,8.29547207,0.68237554,0.00000000,0.03877141,6.02579594,5.25168137,3.02938200
-4.60130065,8.41051960,0.68570326,0.00000000,0.03737888,6.12981675,5.34289461,3.09005028
-4.59529765,8.53136451,0.68963691,0.00000000,0.03607222,6.23747461,5.43708915,3.15200081
-4.58929465,8.65480042,0.69409961,0.00000000,0.03485879,6.34607758,5.53181326,3.21378463
-4.58329165,8.77761422,0.69901124,0.00000000,0.03374286,6.45293759,5.62464829,3.27396321
-4.57728864,8.89667340,0.70428956,0.00000000,0.03272591,6.55544325,5.71327256,3.33114664
-4.57128564,9.00900487,0.70985059,0.00000000,0.03180695,6.65112658,5.79551860,3.38402882
-4.56528264,9.11186298,0.71560835,0.00000000,0.03098282,6.73772163,5.86942203,3.43141863
-4.55927964,9.20278491,0.72147417,0.00000000,0.03024865,6.81321338,5.93326088,3.47226607
-4.55327664,9.27963259,0.72735548,0.00000000,0.02959814,6.87587582,5.98558478,3.50568291
-4.54727364,9.34062068,0.73315463,0.00000000,0.02902395,6.92429871,6.02523375,3.53095731
-4.54127064,9.38433126,0.73876761,0.00000000,0.02851798,6.95740292,6.05134698,3.54756252
-4.53526763,9.40971608,0.74408321,0.00000000,0.02807163,6.97444488,6.06336209,3.55515943
-4.52926463,9.41608799,0.74898256,0.00000000,0.02767607,6.97501094,6.06100619,3.55359374
-4.52326163,9.40310320,0.75333942,0.00000000,0.02732236,6.95900295,6.04427969,3.54288792
-4.51725863,9.37073666,0.75702120,0.00000000,0.02700163,6.92661636,6.01343449,3.52322884
-4.51125563,9.31925238,0.75989095,0.00000000,0.02670521,6.87831267,5.96894791,3.49495180
-4.50525263,9.24917090,0.76181006,0.00000000,0.02642471,6.81478750,5.91149394,3.45852185
-4.49924962,9.16123560,0.76264187,0.00000000,0.02615212,6.73693625,5.84191293,3.41451321
-4.49324662,9.05637935,0.76225590,0.00000000,0.02587985,6.64581858,5.76118120,3.36358771
-4.48724362,8.93569287,0.76053256,0.00000000,0.02560090,6.54262302,5.67038129,3.30647299
-4.48124062,8.80039541,0.75736811,0.00000000,0.02530883,6.42863290,5.57067388,3.24394131
-4.47523762,8.65180843,0.75267956,0.00000000,0.02499792,6.30519439,5.46327168,3.17678933
-4.46923462,8.49133226,0.74640942,0.00000000,0.02466322,6.17368716,5.34941585,3.10581969
-4.46323162,8.32042571,0.73852970,0.00000000,0.02430063,6.03549821,5.23035498,3.03182447
-4.45722861,8.14058828,0.72904532,0.00000000,0.02390698,5.89199895,5.10732657,2.95557092
-4.45122561,7.95334439,0.71799635,0.00000000,0.02348009,5.74452554,4.98154110,2.87778966
-4.44522261,7.76022921,0.70545917,0.00000000,0.02301881,5.59436241,4.85416820,2.79916515
-4.43921961,7.56277540,0.69154637,0.00000000,0.02252301,5.44272871,4.72632491,2.72032861
-4.43321661,7.36250038,0.67640527,0.00000000,0.02199361,5.29076754,4.59906561,2.64185314
-4.42721361,7.16089356,0.66021520,0.00000000,0.02143255,5.13953747,4.47337354,2.56425077
-4.42121061,6.95940357,0.64318358,0.00000000,0.02084267,4.99000634,4.35015353,2.48797135
-4.41520760,6.75942508,0.62554092,0.00000000,0.02022766,4.84304681,4.23022594,2.41340291
-4.40920460,6.56228550,0.60753501,0.00000000,0.01959190,4.69943370,4.11432169,2.34087332
-4.40320160,6.36923161,0.58942438,0.00000000,0.01894036,4.55984276,4.00307829,2.27065281
-4.39719860,6.18141662,0.57147148,0.00000000,0.01827841,4.42485087,3.89703695,2.20295732
-4.39119560,5.99988786,0.55393568,0.00000000,0.01761165,4.29493743,3.79664074,2.13795235
-4.38519260,5.82557571,0.53706646,0.00000000,0.01694574,4.17048709,3.70223399,2.07575709
-4.37918959,5.65928423,0.52109694,0.00000000,0.01628623,4.05179347,3.61406290,2.01644874
-4.37318659,5.50168380,0.50623810,0.00000000,0.01563845,3.93906408,3.53227750,1.96006691
-4.36718359,5.35330632,0.49267375,0.00000000,0.01500728,3.83242621,3.45693502,1.90661792
-4.36118059,5.21454305,0.48055647,0.00000000,0.01439711,3.73193378,3.38800468,1.85607906
-4.35517759,5.08564543,0.47000461,0.00000000,0.01381175,3.63757500,3.32537395,1.80840272
-4.34917459,4.96672885,0.46110041,0.00000000,0.01325432,3.54928063,3.26885615,1.76352035
-4.34317159,4.85777926,0.45388921,0.00000000,0.01272723,3.46693289,3.21819947,1.72134631
-4.33716858,4.75866242,0.44837977,0.00000000,0.01223222,3.39037449,3.17309705,1.68178161
-4.33116558,4.66913549,0.44454561,0.00000000,0.01177029,3.31941782,3.13319813,1.64471747
-4.32516258,4.58886061,0.44232725,0.00000000,0.01134184,3.25385394,3.09811994,1.61003885
-4.31915958,4.51741983,0.44163526,0.00000000,0.01094663,3.19346113,3.06746012,1.57762775
-4.31315658,4.45433103,0.44235397,0.00000000,0.01058390,3.13801281,3.04080923,1.54736645
-4.30715358,4.39906424,0.44434565,0.00000000,0.01025244,3.08728453,3.01776327,1.51914052
