energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-6.00000000,3.47355065,0.03117391,0.40872451,0.93228139,0.29505136,0.05011876,1.65900820,1.47314101,0.57991298
-5.99399700,3.48503543,0.03279221,0.41936197,0.91573013,0.29636568,0.05088595,1.64956202,1.48036748,0.57986604
-5.98799400,3.50752141,0.03455758,0.43258186,0.90035385,0.29795683,0.05183629,1.64377754,1.49469234,0.58335965
-5.98199100,3.54237647,0.03647162,0.44846792,0.88653831,0.29993573,0.05300849,1.64239601,1.51671066,0.59062126
-5.97598799,3.59071194,0.03853409,0.46703323,0.87462382,0.30241143,0.05444040,1.64607849,1.54681574,0.60179625
-5.96998499,3.65334107,0.04074274,0.48821508,0.86489763,0.30548788,0.05616785,1.65538752,1.58518258,0.61694136
-5.96398199,3.73074710,0.04309301,0.51187275,0.85758828,0.30926079,0.05822331,1.67077165,1.63175862,0.63602079
-5.95797899,3.82306187,0.04557787,0.53778859,0.85286184,0.31381472,0.06063472,1.69255275,1.68626235,0.65890514
-5.95197599,3.93005528,0.04818767,0.56567232,0.85081992,0.31922027,0.06342431,1.72091644,1.74818981,0.68537324
-5.94597299,4.05113594,0.05091008,0.59516868,0.85149929,0.32553158,0.06660747,1.75590562,1.81682890,0.71511666
-5.93996998,4.18536285,0.05373004,0.62586800,0.85487303,0.33278410,0.07019189,1.79741729,1.89128095,0.74774707
-5.93396698,4.33146795,0.05662990,0.65731956,0.86085307,0.34099276,0.07417676,1.84520281,1.97048920,0.78280599
-5.92796398,4.48788881,0.05958953,0.68904707,0.86929398,0.35015054,0.07855224,1.89887157,2.05327281,0.81977687
-5.92196098,4.65281066,0.06258660,0.72056571,0.87999787,0.36022767,0.08329928,1.95789836,2.13836564,0.85809903
-5.91595798,4.82421652,0.06559690,0.75140001,0.89272035,0.37117126,0.08838959,2.02163434,2.22445811,0.89718317
-5.90995498,4.99994402,0.06859480,0.78110181,0.90717741,0.38290576,0.09378607,2.08932145,2.31024065,0.93642784
-5.90395198,5.17774698,0.07155373,0.80926738,0.92305309,0.39533406,0.09944350,2.16011028,2.39444711,0.97523637
-5.89794897,5.35535976,0.07444674,0.83555292,0.94000775,0.40833924,0.10530958,2.23308084,2.47589625,1.01303379
-5.89194597,5.53056200,0.07724715,0.85968769,0.95768677,0.42178715,0.11132628,2.30726578,2.55352961,1.04928284
-5.88594297,5.70124132,0.07992914,0.88148399,0.97572950,0.43552952,0.11743139,2.38167530,2.62644411,1.08349880
-5.87993997,5.86545126,0.08246841,0.90084350,0.99377812,0.44940764,0.12356035,2.45532300,2.69391791,1.11526224
-5.87393697,6.02146220,0.08484276,0.91775953,1.01148607,0.46325644,0.12964811,2.52725148,2.75542835,1.14422934
-5.86793397,6.16780275,0.08703261,0.93231503,1.02852593,0.47690880,0.13563104,2.59655675,2.81066100,1.17013926
-5.86193097,6.30328963,0.08902145,0.94467631,1.04459620,0.49019988,0.14144878,2.66241035,2.85950958,1.19281821
-5.85592796,6.42704461,0.09079618,0.95508273,1.05942687,0.50297127,0.14704588,2.72407795,2.90206652,1.21218010
-5.84992496,6.53849761,0.09234725,0.96383283,1.07278350,0.51507479,0.15237322,2.78093377,2.93860489,1.22822366
-5.84392196,6.63737553,0.09366871,0.97126753,1.08446959,0.52637566,0.15738899,2.83246990,2.96955237,1.24102617
-5.83791896,6.72367769,0.09475814,0.97775121,1.09432730,0.53675509,0.16205940,2.87830017,2.99545899,1.25073428
-5.83191596,6.79763889,0.09561629,0.98365166,1.10223636,0.54611189,0.16635876,2.91815843,3.01696010,1.25755207
-5.82591296,6.85968245,0.09624677,0.98931987,1.10811149,0.55436332,0.17026930,2.95189139,3.03473688,1.26172738
-5.81990995,6.91036580,0.09665548,0.99507084,1.11189845,0.56144502,0.17378041,2.97944670,3.04947644,1.26353678
-5.81390695,6.95032192,0.09685006,1.00116631,1.11356908,0.56731014,0.17688752,3.00085710,3.06183390,1.26327026
-5.80790395,6.98020043,0.09683917,1.00780043,1.11311575,0.57192777,0.17959080,3.01622171,3.07239861,1.26121627
-5.80190095,7.00061171,0.09663196,1.01508907,1.11054564,0.57528091,0.18189346,3.02568601,3.08166640,1.25764811
-5.79589795,7.01207801,0.09623735,1.02306355,1.10587527,0.57736410,0.18380015,3.02942177,3.09001953,1.25281223
-5.78989495,7.01499449,0.09566360,1.03166891,1.09912574,0.57818091,0.18531531,3.02760847,3.09771528,1.24691920
-5.78389195,7.00960291,0.09491784,1.04076701,1.09031909,0.57774170,0.18644167,3.02041762,3.10488395,1.24013772
-5.77788894,6.99597973,0.09400581,1.05014417,1.07947599,0.57606163,0.18717914,3.00800088,3.11153594,1.23259190
-5.77188594,6.97403950,0.09293178,1.05952302,1.06661493,0.57315922,0.18752394,2.99048307,3.11757736,1.22436192
-5.76588294,6.94355322,0.09169858,1.06857784,1.05175304,0.56905560,0.18746826,2.96796029,3.12283281,1.21548784
-5.75987994,6.90418045,0.09030786,1.07695245,1.03490843,0.56377444,0.18700042,2.94050332,3.12707352,1.20597614
-5.75387694,6.85551295,0.08876040,1.08427979,1.01610377,0.55734265,0.18610539,2.90816586,3.13004869,1.19580846
-5.74787394,6.79712676,0.08705668,1.09020188,0.99537092,0.54979171,0.18476593,2.87099693,3.13151757,1.18495180
-5.74187094,6.72863888,0.08519739,1.09438915,0.97275616,0.54115955,0.18296395,2.82905618,3.13127964,1.17336929
-5.73586793,6.64976463,0.08318405,1.09655790,0.94832555,0.53149285,0.18068226,2.78243100,3.12920065,1.16103081
-5.72986493,6.56037149,0.08101964,1.09648514,0.92217007,0.52084947,0.17790647,2.73125385,3.12523230,1.14792245
-5.72386193,6.46052536,0.07870912,1.09401962,0.89440991,0.50930082,0.17462687,2.67571827,3.11942380,1.13405431
-5.71785893,6.35052608,0.07625986,1.08908886,0.86519778,0.49693404,0.17084033,2.61609235,3.11192438,1.11946568
-5.71185593,6.23092932,0.07368198,1.08170154,0.83472067,0.48385359,0.16655189,2.55272838,3.10297620,1.10422764
-5.70585293,6.10255339,0.07098853,1.07194537,0.80320007,0.47018231,0.16177605,2.48606779,3.09289802,1.08844244
-5.69984992,5.96647021,0.06819538,1.05998059,0.77089047,0.45606163,0.15653767,2.41664090,3.08206067,1.07223995
-5.69384692,5.82398106,0.06532112,1.04602965,0.73807618,0.44165100,0.15087236,2.34506139,3.07085597,1.05577145
-5.68784392,5.67657862,0.06238663,1.03036375,0.70506662,0.42712642,0.14482639,2.27201560,3.05966142,1.03920106
-5.68184092,5.52589786,0.05941460,1.01328716,0.67219038,0.41267822,0.13845604,2.19824747,3.04880304,1.02269558
-5.67583792,5.37365897,0.05642891,0.99512029,0.63978829,0.39850811,0.13182656,2.12453991,3.03851948,1.00641355
-5.66983492,5.22160594,0.05345391,0.97618270,0.60820596,0.38482563,0.12501063,2.05169381,3.02892991,0.99049421
-5.66383192,5.07144489,0.05051369,0.95677691,0.57778600,0.37184423,0.11808655,1.98050591,3.02000841,0.97504733
-5.65782891,4.92478551,0.04763140,0.93717409,0.54886053,0.35977704,0.11113614,1.91174684,3.01156693,0.96014468
-5.65182591,4.78308934,0.04482850,0.91760241,0.52174406,0.34883263,0.10424253,1.84614053,3.00324844,0.94581363
-5.64582291,4.64762738,0.04212424,0.89823849,0.49672718,0.33921076,0.09748794,1.78434592,2.99453112,0.93203370
-5.63981991,4.51944898,0.03953517,0.87920263,0.47407110,0.33109834,0.09095150,1.72694190,2.98474368,0.91873596
-5.63381691,4.39936305,0.03707476,0.86055755,0.45400324,0.32466564,0.08470721,1.67441585,2.97309109,0.90580570
-5.62781391,4.28793177,0.03475325,0.84231080,0.43671380,0.32006289,0.07882220,1.62715595,2.95868938,0.89308801
-5.62181091,4.18547569,0.03257757,0.82442043,0.42235334,0.31741712,0.07335515,1.58544730,2.94060743,0.88039597
-5.61580790,4.09208907,0.03055142,0.80680325,0.41103109,0.31682939,0.06835519,1.54947136,2.91791323,0.86752106
-5.60980490,4.00766298,0.02867547,0.78934517,0.40281406,0.31837232,0.06386097,1.51930818,2.88972183,0.85424487
-5.60380190,3.93191389,0.02694765,0.77191280,0.39772656,0.32208787,0.05990019,1.49494081,2.85524201,0.84035164
-5.59779890,3.86441504,0.02536350,0.75436545,0.39575008,0.32798541,0.05648935,1.47626108,2.81381904,0.82564078
-5.59179590,3.80462816,0.02391661,0.73656693,0.39682345,0.33604004,0.05363385,1.46307618,2.76497083,0.80993853
-5.58579290,3.75193327,0.02259899,0.71839632,0.40084302,0.34619109,0.05132834,1.45511535,2.70841573,0.79310832
-5.57978989,3.70565500,0.02140154,0.69975719,0.40766305,0.35834108,0.04955729,1.45203634,2.64409033,0.77505920
-5.57378689,3.66508431,0.02031440,0.68058501,0.41709620,0.37235499,0.04829570,1.45343137,2.57215678,0.75575196
-5.56778389,3.62949513,0.01932737,0.66085223,0.42891429,0.38806009,0.04751005,1.45883260,2.49299929,0.73520283
-5.56178089,3.59815618,0.01843012,0.64057130,0.44284944,0.40524645,0.04715929,1.46771730,2.40721079,0.71348468
-5.55577789,3.57033873,0.01761254,0.61979535,0.45859583,0.42366824,0.04719598,1.47951300,2.31557066,0.69072590
-5.54977489,3.54532148,0.01686489,0.59861710,0.47581224,0.44304606,0.04756746,1.49360318,2.21901545,0.66710720
-5.54377189,3.52239404,0.01617795,0.57716605,0.49412556,0.46307034,0.04821708,1.50933380,2.11860446,0.64285681
-5.53776888,3.50086057,0.01554319,0.55560446,0.51313545,0.48340585,0.04908552,1.52602140,2.01548243,0.61824441
-5.53176588,3.48004498,0.01495279,0.53412248,0.53242023,0.50369758,0.05011207,1.54296295,1.91084162,0.59357440
-5.52576288,3.45929898,0.01439975,0.51293289,0.55154401,0.52357762,0.05123592,1.55944778,1.80588513,0.56917883
-5.51975988,3.43801367,0.01387791,0.49226564,0.57006508,0.54267325,0.05239749,1.57477161,1.70179341,0.54541053
-5.51375688,3.41563495,0.01338202,0.47236268,0.58754531,0.56061582,0.05353967,1.58825257,1.59969530,0.52263665
-5.50775388,3.39168257,0.01290776,0.45347309,0.60356033,0.57705025,0.05460904,1.59924865,1.50064454,0.50123290
-5.50175088,3.36577191,0.01245178,0.43584868,0.61771028,0.59164481,0.05555701,1.60717615,1.40560226,0.48157849
-5.49574787,3.33763726,0.01201178,0.41974010,0.62963052,0.60410076,0.05634084,1.61152821,1.31542548,0.46405193
-5.48974487,3.30715488,0.01158651,0.40539331,0.63900213,0.61416143,0.05692449,1.61189252,1.23086133,0.44902735
-5.48374187,3.27436403,0.01117582,0.39304638,0.64556145,0.62162043,0.05727938,1.60796729,1.15254614,0.43687131
-5.47773887,3.23948391,0.01078073,0.38292632,0.64910843,0.62632833,0.05738491,1.59957432,1.08100864,0.42793974
-5.47173587,3.20292474,0.01040338,0.37524597,0.64951334,0.62819781,0.05722872,1.58666861,1.01667606,0.42257490
-5.46573287,3.16529119,0.01004708,0.37020060,0.64672134,0.62720658,0.05680683,1.56934340,0.95988203,0.42110180
-5.45972986,3.12737727,0.00971625,0.36796431,0.64075484,0.62339826,0.05612345,1.54783037,0.91087525,0.42382421
-5.45372686,3.09015170,0.00941636,0.36868593,0.63171342,0.61688081,0.05519058,1.52249471,0.86982794,0.43101982
-5.44772386,3.05473385,0.00915384,0.37248483,0.61977115,0.60782274,0.05402738,1.49382496,0.83684337,0.44293465
-5.44172086,3.02236088,0.00893594,0.37944636,0.60517164,0.59644713,0.05265938,1.46241806,0.81196193,0.45977673
-5.43571786,2.99434703,0.00877060,0.38961732,0.58822073,0.58302371,0.05111740,1.42896012,0.79516559,0.48170914
-5.42971486,2.97203705,0.00866619,0.40300181,0.56927734,0.56785940,0.04943644,1.39420381,0.78638054,0.50884282
-5.42371186,2.95675569,0.00863134,0.41955741,0.54874270,0.55128766,0.04765441,1.35894333,0.78547853,0.54122933
-5.41770885,2.94975599,0.00867466,0.43919247,0.52704850,0.53365713,0.04581077,1.32398812,0.79227712,0.57885419
-5.41170585,2.95216879,0.00880447,0.46176440,0.50464446,0.51532017,0.04394527,1.29013657,0.80653936,0.62163108
-5.40570285,2.96495622,0.00902856,0.48707961,0.48198568,0.49662162,0.04209658,1.25815091,0.82797372,0.66939759
-5.39969985,2.98887172,0.00935386,0.51489507,0.45952045,0.47788838,0.04030115,1.22873435,0.85623469,0.72191286
-5.39369685,3.02442846,0.00978622,0.54492184,0.43767879,0.45942027,0.03859208,1.20251152,0.89092468,0.77885757
-5.38769385,3.07187817,0.01033012,0.57683048,0.41686224,0.44148234,0.03699822,1.18001288,0.93159777,0.83983653
-5.38169085,3.13120127,0.01098846,0.61025837,0.39743506,0.42429909,0.03554341,1.16166370,0.97776545,0.90438419
-5.37568784,3.20210880,0.01176237,0.64481878,0.37971725,0.40805058,0.03424600,1.14777783,1.02890473,0.97197296
-5.36968484,3.28405610,0.01265109,0.68011132,0.36397935,0.39287061,0.03311850,1.13855621,1.08446838,1.04202430
-5.36368184,3.37626728,0.01365182,0.71573344,0.35043913,0.37884682,0.03216753,1.13408993,1.14389708,1.11392229
-5.35767884,3.47776915,0.01475974,0.75129261,0.33926011,0.36602268,0.03139395,1.13436725,1.20663322,1.18702917
-5.35167584,3.58743266,0.01596802,0.78641847,0.33055178,0.35440098,0.03079316,1.13928388,1.27213559,1.26070237
-5.34567284,3.70401953,0.01726791,0.82077451,0.32437133,0.34394865,0.03035568,1.14865582,1.33989432,1.33431219
-5.33966983,3.82623158,0.01864888,0.85406882,0.32072663,0.33460261,0.03006775,1.16223360,1.40944539,1.40725945
-5.33366683,3.95276005,0.02009889,0.88606324,0.31958027,0.32627613,0.02991213,1.17971725,1.48038376,1.47899226
-5.32766383,4.08233248,0.02160463,0.91658057,0.32085421,0.31886554,0.02986899,1.20077087,1.55237446,1.54902111
-5.32166083,4.21375461,0.02315189,0.94550948,0.32443503,0.31225682,0.02991678,1.22503620,1.62516089,1.61693149
-5.31565783,4.34594540,0.02472586,0.97280692,0.33017924,0.30633185,0.03003314,1.25214438,1.69856973,1.68239354
-5.30965483,4.47796363,0.02631160,0.99849774,0.33791869,0.30097400,0.03019581,1.28172557,1.77251205,1.74516804
-5.30365183,4.60902502,0.02789442,1.02267181,0.34746568,0.29607300,0.03038340,1.31341596,1.84698031,1.80510867
-5.29764882,4.73850939,0.02946027,1.04547849,0.35861779,0.29152878,0.03057616,1.34686237,1.92204130,1.86216015
-5.29164582,4.86595805,0.03099612,1.06711886,0.37116225,0.28725433,0.03075653,1.38172428,1.99782498,1.91635262
-5.28564282,4.99106205,0.03249031,1.08783597,0.38487984,0.28317763,0.03090969,1.41767377,2.07450979,1.96779237
-5.27963982,5.11364243,0.03393284,1.10790358,0.39954826,0.27924248,0.03102380,1.45439380,2.15230477,2.01664943
-5.27363682,5.23362413,0.03531556,1.12761375,0.41494513,0.27540860,0.03109027,1.49157532,2.23142930,2.06314277
-5.26763382,5.35100520,0.03663231,1.14726387,0.43085040,0.27165088,0.03110375,1.52891381,2.31209126,2.10752361
-5.26163082,5.46582349,0.03787895,1.16714350,0.44704854,0.26795804,0.03106203,1.56610589,2.39446450,2.15005791
-5.25562781,5.57812276,0.03905336,1.18752166,0.46333038,0.26433090,0.03096586,1.60284659,2.47866663,2.19100866
-5.24962481,5.68792011,0.04015521,1.20863483,0.47949463,0.26078032,0.03081859,1.63882761,2.56473807,2.23061895
-5.24362181,5.79517661,0.04118580,1.23067611,0.49534937,0.25732494,0.03062578,1.67373712,2.65262339,2.26909640
-5.23761881,5.89977249,0.04214770,1.25378589,0.51071324,0.25398900,0.03039477,1.70726114,2.74215567,2.30659971
-5.23161581,6.00148811,0.04304442,1.27804434,0.52541665,0.25080018,0.03013411,1.73908666,2.83304483,2.34322779
-5.22561281,6.09999146,0.04387993,1.30346573,0.53930280,0.24778768,0.02985314,1.76890635,2.92487045,2.37901181
-5.21960980,6.19483260,0.04465829,1.32999496,0.55222863,0.24498055,0.02956146,1.79642469,3.01707962,2.41391042
-5.21360680,6.28544507,0.04538314,1.35750626,0.56406572,0.24240623,0.02926849,1.82136512,3.10899002,2.44780812
-5.20760380,6.37115401,0.04605727,1.38580400,0.57470096,0.24008953,0.02898307,1.84347774,3.19979846,2.48051689
-5.20160080,6.45119040,0.04668231,1.41462581,0.58403719,0.23805183,0.02871317,1.86254722,3.28859471,2.51178058
-5.19559780,6.52471058,0.04725834,1.44364769,0.59199359,0.23631062,0.02846557,1.87840025,3.37438028,2.54128209
-5.18959480,6.59082023,0.04778367,1.47249117,0.59850600,0.23487928,0.02824580,1.89091215,3.45609172,2.56865276
-5.18359180,6.64860159,0.04825474,1.50073224,0.60352700,0.23376720,0.02805799,1.90001224,3.53262768,2.59348365
-5.17758879,6.69714290,0.04866608,1.52791186,0.60702584,0.23297994,0.02790492,1.90568756,3.60287890,2.61533828
-5.17158579,6.73556890,0.04901040,1.55354781,0.60898826,0.23251971,0.02778811,1.90798468,3.66576008,2.63376635
-5.16558279,6.76307125,0.04927880,1.57714754,0.60941616,0.23238588,0.02770798,1.90700964,3.72024257,2.64831801
-5.15957979,6.77893790,0.04946112,1.59822169,0.60832718,0.23257553,0.02766404,1.90292571,3.76538660,2.65855827
-5.15357679,6.78258024,0.04954628,1.61629785,0.60575416,0.23308413,0.02765518,1.89594930,3.80037180,2.66408116
-5.14757379,6.77355728,0.04952286,1.63093417,0.60174459,0.23390608,0.02767990,1.88634404,3.82452498,2.66452310
-5.14157079,6.75159601,0.04937957,1.64173242,0.59636002,0.23503528,0.02773664,1.87441328,3.83734373,2.65957542
-5.13556778,6.71660705,0.04910587,1.64834999,0.58967537,0.23646552,0.02782398,1.86049140,3.83851511,2.64899530
-5.12956478,6.66869538,0.04869252,1.65051046,0.58177823,0.23819085,0.02794089,1.84493419,3.82792849,2.63261524
-5.12356178,6.60816537,0.04813212,1.64801234,0.57276814,0.24020566,0.02808697,1.82810864,3.80568190,2.61035043
-5.11755878,6.53552012,0.04741964,1.64073572,0.56275569,0.24250473,0.02826248,1.81038262,3.77208169,2.58220405
-5.11155578,6.45145498,0.04655279,1.62864651,0.55186162,0.24508303,0.02846849,1.79211475,3.72763539,2.54827027
-5.10555278,6.35684548,0.04553236,1.61179815,0.54021577,0.24793537,0.02870685,1.77364480,3.67303809,2.50873484
-5.09954977,6.25273005,0.04436241,1.59033072,0.52795580,0.25105598,0.02898014,1.75528504,3.60915294,2.46387322
-5.09354677,6.14028822,0.04305033,1.56446758,0.51522589,0.25443791,0.02929152,1.73731278,3.53698661,2.41404645
-5.08754377,6.02081516,0.04160681,1.53450963,0.50217524,0.25807248,0.02964461,1.71996433,3.45766083,2.35969473
-5.08154077,5.89569355,0.04004564,1.50082746,0.48895639,0.26194866,0.03004325,1.70343077,3.37238140,2.30132907
-5.07553777,5.76636401,0.03838341,1.46385179,0.47572350,0.26605257,0.03049127,1.68785553,3.28240588,2.23952132
-5.06953477,5.63429531,0.03663914,1.42406260,0.46263061,0.27036717,0.03099228,1.67333400,3.18901160,2.17489278
-5.06353177,5.50095558,0.03483380,1.38197737,0.44982976,0.27487209,0.03154943,1.65991514,3.09346525,2.10810197
-5.05752876,5.36778568,0.03298977,1.33813900,0.43746934,0.27954372,0.03216524,1.64760515,2.99699546,2.03983195
-5.05152576,5.23617573,0.03113033,1.29310370,0.42569243,0.28435563,0.03284141,1.63637299,2.90076925,1.97077748
-5.04552276,5.10744555,0.02927905,1.24742955,0.41463536,0.28927930,0.03357872,1.62615754,2.80587334,1.90163258
-5.03951976,4.98282950,0.02745931,1.20166581,0.40442647,0.29428503,0.03437698,1.61687618,2.71330073,1.83307876
-5.03351676,4.86346593,0.02569377,1.15634346,0.39518510,0.29934323,0.03523501,1.60843428,2.62394282,1.76577415
-5.02751376,4.75039096,0.02400398,1.11196713,0.38702080,0.30442580,0.03615067,1.60073517,2.53858671,1.70034389
-5.02151076,4.64453625,0.02241001,1.06900851,0.38003280,0.30950766,0.03712095,1.59369016,2.45791755,1.63737176
-5.01550775,4.54673001,0.02093020,1.02790125,0.37430967,0.31456825,0.03814205,1.58722785,2.38252492,1.57739313
-5.00950475,4.45770022,0.01958099,0.98903736,0.36992908,0.31959291,0.03920954,1.58130244,2.31291235,1.52088925
-5.00350175,4.37807911,0.01837679,0.95276483,0.36695773,0.32457409,0.04031842,1.57590028,2.24950905,1.46828280
-4.99749875,4.30840788,0.01733004,0.91938646,0.36545121,0.32951220,0.04146326,1.57104435,2.19268241,1.41993447
-4.99149575,4.24914044,0.01645121,0.88915949,0.36545387,0.33441610,0.04263830,1.56679633,2.14275031,1.37614052
-4.98549275,4.20064564,0.01574896,0.86229593,0.36699864,0.33930312,0.04383748,1.56325594,2.09999202,1.33713112
-4.97948974,4.16320710,0.01523027,0.83896330,0.37010656,0.34419869,0.04505449,1.56055767,2.06465682,1.30306929
-4.97348674,4.13702059,0.01490061,0.81928549,0.37478634,0.34913544,0.04628276,1.55886482,2.03696961,1.27405043
-4.96748374,4.12218877,0.01476419,0.80334370,0.38103359,0.35415197,0.04751544,1.55836128,2.01713296,1.25010222
-4.96148074,4.11871384,0.01482406,0.79117727,0.38882993,0.35929134,0.04874540,1.55924142,2.00532545,1.23118500
-4.95547774,4.12648850,0.01508234,0.78278422,0.39814210,0.36459935,0.04996517,1.56169865,2.00169638,1.21719252
-4.94947474,4.14528642,0.01554034,0.77812173,0.40892084,0.37012268,0.05116697,1.56591341,2.00635717,1.20795328
-4.94347174,4.17475294,0.01619864,0.77710630,0.42109997,0.37590724,0.05234269,1.57204119,2.01937002,1.20323233
-4.93746873,4.21439744,0.01705717,0.77961392,0.43459549,0.38199659,0.05348403,1.58020150,2.04073476,1.20273393
-4.93146573,4.26358837,0.01811519,0.78548019,0.44930493,0.38843063,0.05458254,1.59046835,2.07037467,1.20610493
-4.92546273,4.32155201,0.01937126,0.79450072,0.46510709,0.39524476,0.05562987,1.60286296,2.10812248,1.21293918
-4.91945973,4.38737580,0.02082320,0.80643179,0.48186212,0.40246928,0.05661799,1.61734924,2.15370764,1.22278301
-4.91345673,4.46001697,0.02246788,0.82099160,0.49941217,0.41012929,0.05753947,1.63383229,2.20674586,1.23514172
-4.90745373,4.53831647,0.02430118,0.83786222,0.51758261,0.41824485,0.05838780,1.65216019,2.26673200,1.24948742
-4.90145073,4.62101857,0.02631772,0.85669230,0.53618388,0.42683141,0.05915778,1.67212899,2.33303712,1.26526778
-4.89544772,4.70679537,0.02851070,0.87710082,0.55501402,0.43590042,0.05984579,1.69349078,2.40491036,1.28191593
-4.88944472,4.79427580,0.03087169,0.89868181,0.57386187,0.44545994,0.06045020,1.71596424,2.48148603,1.29886125
-4.88344172,4.88207791,0.03339045,0.92101011,0.59251081,0.45551507,0.06097153,1.73924733,2.56179605,1.31554074
-4.87743872,4.96884347,0.03605471,0.94364813,0.61074315,0.46606833,0.06141274,1.76303135,2.64478769,1.33141098
-4.87143572,5.05327330,0.03885002,0.96615352,0.62834493,0.47711954,0.06177928,1.78701552,2.72934591,1.34596003
-4.86543272,5.13416199,0.04175960,0.98808760,0.64511105,0.48866544,0.06207907,1.81092141,2.81431990,1.35871933
-4.85942971,5.21043053,0.04476426,1.00902423,0.66085054,0.50069894,0.06232244,1.83450629,2.89855247,1.36927486
-4.85342671,5.28115537,0.04784237,1.02855914,0.67539180,0.51320801,0.06252182,1.85757482,2.98091133,1.37727750
-4.84742371,5.34559272,0.05096984,1.04631904,0.68858769,0.52617432,0.06269144,1.87998818,3.06032081,1.38245205
-4.84142071,5.40319701,0.05412027,1.06197050,0.70032002,0.53957181,0.06284688,1.90167037,3.13579241,1.38460465
-4.83541771,5.45363254,0.05726505,1.07522814,0.71050353,0.55336530,0.06300452,1.92261108,3.20645292,1.38362823
-4.82941471,5.49677802,0.06037364,1.08586173,0.71908890,0.56750931,0.06318094,1.94286509,3.27156858,1.37950588
-4.82341171,5.53272353,0.06341387,1.09370209,0.72606473,0.58194734,0.06339238,1.96254808,3.33056398,1.37231170
-4.81740870,5.56176015,0.06635238,1.09864532,0.73145832,0.59661168,0.06365403,1.98182900,3.38303489,1.36220938
-4.81140570,5.58436257,0.06915506,1.10065536,0.73533511,0.61142392,0.06397950,2.00091941,3.42875411,1.34944821
-4.80540270,5.60116558,0.07178761,1.09976461,0.73779672,0.62629622,0.06438026,2.02006018,3.46767022,1.33435677
-4.79939970,5.61293523,0.07421619,1.09607270,0.73897763,0.64113332,0.06486515,2.03950623,3.49989923,1.31733448
-4.79339670,5.62053606,0.07640803,1.08974333,0.73904058,0.65583524,0.06544004,2.05950994,3.52570959,1.29884130
-4.78739370,5.62489582,0.07833219,1.08099953,0.73817072,0.67030050,0.06610753,2.08030417,3.54550154,1.27938592
-4.78139070,5.62696919,0.07996021,1.07011728,0.73656885,0.68442971,0.06686679,2.10208548,3.55978196,1.25951304
-4.77538769,5.62770206,0.08126685,1.05741805,0.73444391,0.69812924,0.06771354,2.12499858,3.56913629,1.23979006
-4.76938469,5.62799808,0.08223079,1.04326045,0.73200507,0.71131467,0.06864009,2.14912269,3.57419902,1.22079383
-4.76338169,5.62868880,0.08283522,1.02803127,0.72945376,0.72391382,0.06963553,2.17446045,3.57562469,1.20309803
-4.75737869,5.63050874,0.08306842,1.01213650,0.72697599,0.73586901,0.07068598,2.20093008,3.57406090,1.18726145
-4.75137569,5.63407647,0.08292420,0.99599239,0.72473524,0.74713837,0.07177494,2.22836123,3.57012492,1.17381791
-4.74537269,5.63988237,0.08240231,0.98001701,0.72286644,0.75769602,0.07288373,2.25649470,3.56438512,1.16326780
-4.73936968,5.64828350,0.08150860,0.96462251,0.72147110,0.76753115,0.07399192,2.28498632,3.55734807,1.15607185
-4.73336668,5.65950560,0.08025515,0.95020814,0.72061403,0.77664591,0.07507783,2.31341483,3.54945179,1.15264684
-4.72736368,5.67365193,0.07866015,0.93715428,0.72032168,0.78505220,0.07611907,2.34129355,3.54106523,1.15336359
-4.72136068,5.69071821,0.07674776,0.92581726,0.72058220,0.79276782,0.07709308,2.36808543,3.53249344,1.15854681
-4.71535768,5.71061273,0.07454770,0.91652522,0.72134736,0.79981195,0.07797760,2.39322091,3.52398782,1.16847671
-4.70935468,5.73318032,0.07209476,0.90957456,0.72253598,0.80620056,0.07875121,2.41611787,3.51576006,1.18339201
-4.70335168,5.75822872,0.06942816,0.90522715,0.72403896,0.81194196,0.07939382,2.43620282,3.50799862,1.20349379
-4.69734867,5.78555585,0.06659088,0.90370797,0.72572544,0.81703297,0.07988710,2.45293251,3.50088612,1.22894987
-4.69134567,5.81497633,0.06362873,0.90520312,0.72744992,0.82145605,0.08021489,2.46581497,3.49461603,1.25989918
-4.68534267,5.84634556,0.06058956,0.90985804,0.72905987,0.82517757,0.08036354,2.47442904,3.48940729,1.29645550
-4.67933967,5.87958016,0.05752228,0.91777592,0.73040357,0.82814751,0.08032225,2.47844161,3.48551562,1.33871030
-4.67333667,5.91467321,0.05447593,0.92901615,0.73133762,0.83030069,0.08008330,2.47762168,3.48324024,1.38673419
-4.66733367,5.95170352,0.05149877,0.94359297,0.73173386,0.83155940,0.07964224,2.47185069,3.48292570,1.44057661
-4.66133067,5.99083796,0.04863733,0.96147429,0.73148532,0.83183743,0.07899795,2.46112848,3.48495817,1.50026360
-4.65532766,6.03232674,0.04593561,0.98258076,0.73051093,0.83104513,0.07815275,2.44557476,3.48975643,1.56579353
-4.64932466,6.07649129,0.04343427,1.00678526,0.72875875,0.82909522,0.07711232,2.42542580,3.49775789,1.63713074
-4.64332166,6.12370527,0.04116993,1.03391289,0.72620754,0.82590900,0.07588555,2.40102658,3.50940042,1.71419721
-4.63731866,6.17436931,0.03917458,1.06374171,0.72286677,0.82142238,0.07448440,2.37281850,3.52510097,1.79686253
