energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-2.91445723,9.29661162,0.00317763,4.33143551,0.31097091,1.42264889,1.47145612,0.00000000,9.46606083,2.68460746
-2.90845423,9.26120312,0.00329846,4.35132355,0.31011813,1.36304444,1.44418387,0.00000000,9.51279265,2.70080082
-2.90245123,9.19737287,0.00341639,4.35227847,0.30809375,1.30737421,1.41574078,0.00000000,9.51895539,2.70490045
-2.89644822,9.10547466,0.00353408,4.33498218,0.30489551,1.25509936,1.38567456,0.00000000,9.48587222,2.69728891
-2.89044522,8.98650657,0.00365504,4.30042543,0.30055994,1.20572403,1.35363850,0.00000000,9.41550368,2.67856188
-2.88444222,8.84208119,0.00378361,4.24987228,0.29516126,1.15881791,1.31940596,0.00000000,9.31037585,2.64950578
-2.87843922,8.67437309,0.00392496,4.18481615,0.28880888,1.11403339,1.28287941,0.00000000,9.17349242,2.61106929
-2.87243622,8.48604553,0.00408498,4.10692947,0.28164366,1.07111689,1.24409379,0.00000000,9.00823405,2.56432997
-2.86643322,8.28015965,0.00427017,4.01800861,0.27383304,1.02991421,1.20321408,0.00000000,8.81824886,2.51045743
-2.86043022,8.06007028,0.00448749,3.91991651,0.26556528,0.99037010,1.16052753,0.00000000,8.60733832,2.45067438
-2.85442721,7.82931301,0.00474419,3.81452512,0.25704296,0.95252256,1.11643105,0.00000000,8.37934293,2.38621729
-2.84842421,7.59148763,0.00504755,3.70366002,0.24847621,0.91649270,1.07141453,0.00000000,8.13803204,2.31829829
-2.84242121,7.35014315,0.00540464,3.58904930,0.24007564,0.88247099,1.02604114,0.00000000,7.88700194,2.24806967
-2.83641821,7.10866939,0.00582207,3.47227871,0.23204564,0.85070117,0.98092554,0.00000000,7.62958607,2.17659255
-2.83041521,6.87019995,0.00630567,3.35475461,0.22457796,0.82146281,0.93671110,0.00000000,7.36878042,2.10481081
-2.82441221,6.63753024,0.00686017,3.23767616,0.21784608,0.79505365,0.89404730,0.00000000,7.10718662,2.03353107
-2.81840920,6.41305398,0.00748900,3.12201729,0.21200040,0.77177282,0.85356816,0.00000000,6.84697433,1.96340949
-2.81240620,6.19872007,0.00819391,3.00851903,0.20716448,0.75190582,0.81587267,0.00000000,6.58986367,1.89494548
-2.80640320,5.99601097,0.00897483,2.89769195,0.20343247,0.73571186,0.78150783,0.00000000,6.33712749,1.82848234
-2.80040020,5.80594254,0.00982962,2.78982807,0.20086766,0.72341431,0.75095491,0.00000000,6.08961229,1.76421435
-2.79439720,5.62908411,0.01075396,2.68502121,0.19950230,0.71519433,0.72461921,0.00000000,5.84777597,1.70219966
-2.78839420,5.46559679,0.01174129,2.58319446,0.19933847,0.71118785,0.70282344,0.00000000,5.61173961,1.64237804
-2.78239120,5.31528697,0.01278282,2.48413293,0.20035003,0.71148581,0.68580468,0.00000000,5.38135016,1.58459230
-2.77638819,5.17767154,0.01386762,2.38752005,0.20248544,0.71613715,0.67371462,0.00000000,5.15625020,1.52861221
-2.77038519,5.05205065,0.01498281,2.29297531,0.20567134,0.72515430,0.66662274,0.00000000,4.93595119,1.47415955
-2.76438219,4.93758392,0.01611385,2.20009169,0.20981650,0.73852023,0.66452184,0.00000000,4.71990612,1.42093313
-2.75837919,4.83336578,0.01724486,2.10847085,0.21481629,0.75619662,0.66733535,0.00000000,4.50757821,1.36863238
-2.75237619,4.73849594,0.01835904,2.01775451,0.22055700,0.77813212,0.67492580,0.00000000,4.29850219,1.31697871
-2.74637319,4.65214159,0.01943916,1.92765075,0.22692023,0.80427014,0.68710365,0.00000000,4.09233572,1.26573354
-2.74037019,4.57358815,0.02046804,1.83795433,0.23378684,0.83455525,0.70363603,0.00000000,3.88889884,1.21471261
-2.73436718,4.50227657,0.02142907,1.74856038,0.24104040,0.86893771,0.72425465,0.00000000,3.68820033,1.16379592
-2.72836418,4.43782570,0.02230677,1.65947133,0.24857012,0.90737540,0.74866252,0.00000000,3.49045032,1.11293341
-2.72236118,4.38003918,0.02308720,1.57079731,0.25627287,0.94983303,0.77653915,0.00000000,3.29605975,1.06214625
-2.71635818,4.32889730,0.02375844,1.48275049,0.26405453,0.99627820,0.80754390,0.00000000,3.10562739,1.01152419
-2.71035518,4.28453488,0.02431093,1.39563421,0.27183049,1.04667458,0.84131769,0.00000000,2.91991621,0.96121943
-2.70435218,4.24720717,0.02473772,1.30982798,0.27952533,1.10097216,0.87748294,0.00000000,2.73982099,0.91143755
-2.69834917,4.21724614,0.02503466,1.22576944,0.28707188,1.15909530,0.91564222,0.00000000,2.56632973,0.86242632
-2.69234617,4.19501035,0.02520043,1.14393455,0.29440965,1.22092899,0.95537591,0.00000000,2.40048127,0.81446312
-2.68634317,4.18083146,0.02523651,1.06481734,0.30148289,1.28630423,0.99623948,0.00000000,2.24332170,0.76784170
-2.68034017,4.17496092,0.02514698,0.98891016,0.30823839,1.35498345,1.03776089,0.00000000,2.09586206,0.72285911
-2.67433717,4.17752019,0.02493831,0.91668565,0.31462330,1.42664691,1.07943881,0.00000000,1.95903948,0.67980333
-2.66833417,4.18845763,0.02461899,0.84858118,0.32058309,1.50088123,1.12074218,0.00000000,1.83368356,0.63894229
-2.66233117,4.20751473,0.02419916,0.78498628,0.32605992,1.57717098,1.16111174,0.00000000,1.72048956,0.60051464
-2.65632816,4.23420401,0.02369015,0.72623362,0.33099155,1.65489420,1.19996386,0.00000000,1.61999914,0.56472260
-2.65032516,4.26780012,0.02310406,0.67259355,0.33531088,1.73332275,1.23669695,0.00000000,1.53258939,0.53172709
-2.64432216,4.30734493,0.02245328,0.62427223,0.33894635,1.81162785,1.27070065,0.00000000,1.45846998,0.50164513
-2.63831916,4.35166676,0.02175011,0.58141294,0.34182301,1.88889123,1.30136751,0.00000000,1.39768804,0.47454948
-2.63231616,4.39941298,0.02100639,0.54410033,0.34386446,1.96412177,1.32810704,0.00000000,1.35014006,0.45047035
-2.62631316,4.44909444,0.02023318,0.51236685,0.34499542,2.03627735,1.35036145,0.00000000,1.31558946,0.42939879
-2.62031016,4.49913959,0.01944052,0.48620082,0.34514486,2.10429121,1.36762260,0.00000000,1.29368862,0.41129159
-2.61430715,4.54795561,0.01863727,0.46555532,0.34424950,2.16710199,1.37944916,0.00000000,1.28400357,0.39607707
-2.60830415,4.59399311,0.01783103,0.45035725,0.34225745,2.22368605,1.38548321,0.00000000,1.28603983,0.38366164
-2.60230115,4.63581111,0.01702815,0.44051588,0.33913175,2.27309084,1.38546539,0.00000000,1.29926757,0.37393633
-2.59629815,4.67213879,0.01623371,0.43593016,0.33485363,2.31446773,1.37924754,0.00000000,1.32314449,0.36678324
-2.59029515,4.70193023,0.01545168,0.43649434,0.32942518,2.34710262,1.36680224,0.00000000,1.35713498,0.36208136
-2.58429215,4.72440949,0.01468503,0.44210154,0.32287124,2.37044294,1.34822841,0.00000000,1.40072432,0.35971139
-2.57828914,4.73910297,0.01393590,0.45264496,0.31524047,2.38411951,1.32375261,0.00000000,1.45342702,0.35955954
-2.57228614,4.74585737,0.01320577,0.46801662,0.30660533,2.38796210,1.29372574,0.00000000,1.51478871,0.36151987
-2.56628314,4.74484193,0.01249563,0.48810384,0.29706101,2.38200783,1.25861506,0.00000000,1.58438148,0.36549535
-2.56028014,4.73653472,0.01180616,0.51278358,0.28672335,2.36650178,1.21899192,0.00000000,1.66179298,0.37139745
-2.55427714,4.72169349,0.01113783,0.54191512,0.27572578,2.34188969,1.17551547,0.00000000,1.74660993,0.37914447
-2.54827414,4.70131266,0.01049104,0.57533156,0.26421546,2.30880306,1.12891319,0.00000000,1.83839727,0.38865871
-2.54227114,4.67656856,0.00986618,0.61283083,0.25234870,2.26803715,1.07995896,0.00000000,1.93667430,0.39986283
-2.53626813,4.64875596,0.00926372,0.65416681,0.24028607,2.22052304,1.02944965,0.00000000,2.04088973,0.41267559
-2.53026513,4.61921923,0.00868417,0.69904139,0.22818728,2.16729491,0.97818131,0.00000000,2.15039731,0.42700730
-2.52426213,4.58928182,0.00812812,0.74709802,0.21620609,2.10945420,0.92692591,0.00000000,2.26443424,0.44275543
-2.51825913,4.56017787,0.00759621,0.79791748,0.20448561,2.04813223,0.87640961,0.00000000,2.38210413,0.45980059
-2.51225613,4.53298933,0.00708905,0.85101626,0.19315406,1.98445304,0.82729349,0.00000000,2.50236620,0.47800326
-2.50625313,4.50859207,0.00660723,0.90584801,0.18232133,1.91949808,0.78015737,0.00000000,2.62403208,0.49720148
-2.50025013,4.48761324,0.00615121,0.96180809,0.17207629,1.85427426,0.73548731,0.00000000,2.74577109,0.51720970
-2.49424712,4.47040204,0.00572133,1.01824133,0.16248512,1.78968662,0.69366718,0.00000000,2.86612441,0.53781888
-2.48824412,4.45701475,0.00531769,1.07445264,0.15359062,1.72651663,0.65497426,0.00000000,2.98352805,0.55879791
-2.48224112,4.44721442,0.00494020,1.12972018,0.14541247,1.66540661,0.61957906,0.00000000,3.09634366,0.57989627
-2.47623812,4.44048438,0.00458851,1.18331036,0.13794839,1.60685085,0.58754878,0.00000000,3.20289617,0.60084772
-2.47023512,4.43605436,0.00426204,1.23449419,0.13117613,1.55119301,0.55885436,0.00000000,3.30151634,0.62137491
-2.46423212,4.43293714,0.00395994,1.28256396,0.12505613,1.49862966,0.53338020,0.00000000,3.39058626,0.64119474
-2.45822911,4.42997329,0.00368116,1.32684966,0.11953466,1.44921924,0.51093623,0.00000000,3.46858546,0.66002393
-2.45222611,4.42588131,0.00342444,1.36673430,0.11454725,1.40289547,0.49127150,0.00000000,3.53413531,0.67758483
-2.44622311,4.41931034,0.00318841,1.40166735,0.11002239,1.35948440,0.47408862,0.00000000,3.58603948,0.69361101
-2.44022011,4.40889280,0.00297153,1.43117597,0.10588511,1.31872374,0.45905847,0.00000000,3.62331846,0.70785249
-2.43421711,4.39329460,0.00277226,1.45487343,0.10206039,1.28028368,0.44583455,0.00000000,3.64523660,0.72008043
-2.42821411,4.37126093,0.00258898,1.47246467,0.09847637,1.24378794,0.43406647,0.00000000,3.65132041,0.73009112
-2.42221111,4.34165630,0.00242015,1.48374885,0.09506711,1.20883437,0.42341225,0.00000000,3.64136770,0.73770926
-2.41620810,4.30349765,0.00226423,1.48861919,0.09177488,1.17501416,0.41354907,0.00000000,3.61544743,0.74279054
-2.41020510,4.25598052,0.00211983,1.48706032,0.08855201,1.14192923,0.40418240,0.00000000,3.57389075,0.74522355
-2.40420210,4.19849806,0.00198563,1.47914352,0.08536228,1.10920739,0.39505335,0.00000000,3.51727425,0.74493110
-2.39819910,4.13065362,0.00186046,1.46502059,0.08218180,1.07651502,0.38594440,0.00000000,3.44639676,0.74187110
-2.39219610,4.05226749,0.00174331,1.44491655,0.07899953,1.04356731,0.37668351,0.00000000,3.36225121,0.73603715
-2.38619310,3.96337898,0.00163329,1.41912197,0.07581751,1.01013594,0.36714685,0.00000000,3.26599335,0.72745883
-2.38019010,3.86424464,0.00152969,1.38798525,0.07265080,0.97605466,0.35726039,0.00000000,3.15890899,0.71620193
-2.37418709,3.75533358,0.00143194,1.35190521,0.06952726,0.94122271,0.34700046,0.00000000,3.04238140,0.70236855
-2.36818409,3.63732084,0.00133961,1.31132430,0.06648731,0.90560648,0.33639360,0.00000000,2.91786015,0.68609709
-2.36218109,3.51107920,0.00125242,1.26672250,0.06358364,0.86923966,0.32551590,0.00000000,2.78683257,0.66756222
-2.35617809,3.37766987,0.00117020,1.21861200,0.06088095,0.83222205,0.31449194,0.00000000,2.65079860,0.64697456
-2.35017509,3.23833229,0.00109292,1.16753253,0.05845587,0.79471722,0.30349347,0.00000000,2.51124935,0.62458011
-2.34417209,3.09447271,0.00102064,1.11404712,0.05639690,0.75694933,0.29273791,0.00000000,2.36964953,0.60065932
-2.33816908,2.94765164,0.00095352,1.05873822,0.05480443,0.71919891,0.28248671,0.00000000,2.22742368,0.57552557
-2.33216608,2.79956952,0.00089185,1.00220378,0.05379088,0.68179803,0.27304343,0.00000000,2.08594556,0.54952303
-2.32616308,2.65205046,0.00083595,0.94505324,0.05348073,0.64512461,0.26475161,0.00000000,1.94653044,0.52302384
-2.32016008,2.50702357,0.00078626,0.88790308,0.05401057,0.60959607,0.25799209,0.00000000,1.81042949,0.49642438
-2.31415708,2.36650159,0.00074326,0.83137192,0.05552882,0.57566220,0.25317984,0.00000000,1.67882563,0.47014085
-2.30815408,2.23255666,0.00070750,0.77607508,0.05819523,0.54379744,0.25075996,0.00000000,1.55283043,0.44460393
-2.30215108,2.10729311,0.00067958,0.72261855,0.06217990,0.51449235,0.25120264,0.00000000,1.43348120,0.42025272
-2.29614807,1.99281745,0.00066011,0.67159256,0.06766182,0.48824458,0.25499709,0.00000000,1.32173830,0.39752800
-2.29014507,1.89120565,0.00064973,0.62356481,0.07482672,0.46554914,0.26264401,0.00000000,1.21848199,0.37686488
-2.28414207,1.80446822,0.00064909,0.57907348,0.08386426,0.44688836,0.27464682,0.00000000,1.12450891,0.35868509
-2.27813907,1.73451348,0.00065879,0.53862034,0.09496447,0.43272129,0.29150126,0.00000000,1.04052806,0.34338889
-2.27213607,1.68310977,0.00067940,0.50266409,0.10831348,0.42347316,0.31368371,0.00000000,0.96715628,0.33134694
-2.26613307,1.65184725,0.00071139,0.47161408,0.12408855,0.41952462,0.34163824,0.00000000,0.90491345,0.32289219
-2.26013007,1.64210017,0.00075515,0.44582459,0.14245262,0.42120139,0.37576267,0.00000000,0.85421748,0.31831205
-2.25412706,1.65499062,0.00081093,0.42558992,0.16354837,0.42876429,0.41639394,0.00000000,0.81537936,0.31784090
-2.24812406,1.69135464,0.00087882,0.41114010,0.18749223,0.44240015,0.46379351,0.00000000,0.78859839,0.32165329
-2.24212106,1.75171194,0.00095872,0.40263755,0.21436850,0.46221374,0.51813313,0.00000000,0.77395793,0.32985786
-2.23611806,1.83624029,0.00105032,0.40017456,0.24422384,0.48822119,0.57948179,0.00000000,0.77142177,0.34249232
-2.23011506,1.94475564,0.00115307,0.40377157,0.27706263,0.52034512,0.64779458,0.00000000,0.78083134,0.35951951
-2.22411206,2.07669926,0.00126619,0.41337629,0.31284341,0.55841181,0.72290422,0.00000000,0.80190404,0.38082487
-2.21810905,2.23113272,0.00138865,0.42886359,0.35147672,0.60215071,0.80451591,0.00000000,0.83423268,0.40621542
-2.21210605,2.40674169,0.00151917,0.45003608,0.39282480,0.65119645,0.89220621,0.00000000,0.87728638,0.43542039
-2.20610305,2.60184917,0.00165624,0.47662543,0.43670309,0.70509346,0.98542641,0.00000000,0.93041293,0.46809369
-2.20010005,2.81443838,0.00179815,0.50829433,0.48288388,0.76330331,1.08351079,0.00000000,0.99284287,0.50381818
-2.19409705,3.04218540,0.00194304,0.54463917,0.53110204,0.82521452,1.18568977,0.00000000,1.06369515,0.54211184
-2.18809405,3.28250113,0.00208891,0.58519336,0.58106268,0.89015481,1.29110779,0.00000000,1.14198480,0.58243580
-2.18209105,3.53258155,0.00223375,0.62943136,0.63245067,0.95740523,1.39884562,0.00000000,1.22663225,0.62420410
-2.17608804,3.78946518,0.00237554,0.67677352,0.68494145,1.02621583,1.50794616,0.00000000,1.31647461,0.66679491
-2.17008504,4.05009591,0.00251239,0.72659158,0.73821285,1.09582226,1.61744303,0.00000000,1.41027870,0.70956308
-2.16408204,4.31138922,0.00264261,0.77821515,0.79195724,1.16546262,1.72639046,0.00000000,1.50675576,0.75185359
-2.15807904,4.57029945,0.00276481,0.83093891,0.84589345,1.23439385,1.83389348,0.00000000,1.60457778,0.79301560
-2.15207604,4.82388584,0.00287799,0.88403083,0.89977782,1.30190699,1.93913668,0.00000000,1.70239522,0.83241655
-2.14607304,5.06937482,0.00298167,0.93674121,0.95341370,1.36734067,2.04141027,0.00000000,1.79885588,0.86945599
-2.14007004,5.30421629,0.00307597,0.98831260,1.00665882,1.43009219,2.14013212,0.00000000,1.89262475,0.90357869
-2.13406703,5.52613202,0.00316170,1.03799063,1.05943011,1.48962585,2.23486454,0.00000000,1.98240447,0.93428651
-2.12806403,5.73315448,0.00324045,1.08503549,1.11170547,1.54547826,2.32532488,0.00000000,2.06695617,0.96114881
-2.12206103,5.92365495,0.00331466,1.12873405,1.16352248,1.59726046,2.41138941,0.00000000,2.14512017,0.98381103
-2.11605803,6.09636054,0.00338771,1.16841239,1.21497378,1.64465710,2.49309017,0.00000000,2.21583633,1.00200115
-2.11005503,6.25035987,0.00346391,1.20344853,1.26619946,1.68742301,2.57060492,0.00000000,2.27816353,1.01553403
-2.10405203,6.38509811,0.00354856,1.23328494,1.31737666,1.72537748,2.64424072,0.00000000,2.33129774,1.02431344
-2.09804902,6.50036230,0.00364794,1.25744066,1.36870685,1.75839716,2.71441183,0.00000000,2.37458830,1.02833187
-2.09204602,6.59625836,0.00376930,1.27552251,1.42040146,1.78640807,2.78161324,0.00000000,2.40755185,1.02766820
-2.08604302,6.67318156,0.00392076,1.28723503,1.47266641,1.80937769,2.84639095,0.00000000,2.42988336,1.02248344
-2.08004002,6.73178206,0.00411130,1.29238869,1.52568643,1.82730776,2.90931056,0.00000000,2.44146367,1.01301460
-2.07403702,6.77292762,0.00435055,1.29090597,1.57960978,1.84022852,2.97092564,0.00000000,2.44236327,0.99956709
-2.06803402,6.79766506,0.00464875,1.28282494,1.63453413,1.84819508,3.03174729,0.00000000,2.43284165,0.98250586
-2.06203102,6.80718210,0.00501645,1.26830001,1.69049425,1.85128611,3.09221627,0.00000000,2.41334207,0.96224550
-2.05602801,6.80277090,0.00546439,1.24759959,1.74745203,1.84960522,3.15267877,0.00000000,2.38448149,0.93923956
-2.05002501,6.78579420,0.00600315,1.22110061,1.80528917,1.84328496,3.21336678,0.00000000,2.34703568,0.91396945
-2.04402201,6.75765491,0.00664291,1.18927984,1.86380294,1.83249323,3.27438361,0.00000000,2.30191957,0.88693305
-2.03801901,6.71976925,0.00739311,1.15270217,1.92270498,1.81744161,3.33569503,0.00000000,2.25016343,0.85863334
-2.03201601,6.67354371,0.00826208,1.11200619,1.98162331,1.79839502,3.39712590,0.00000000,2.19288518,0.82956715
-2.02601301,6.62035558,0.00925669,1.06788746,2.04010723,1.77568197,3.45836238,0.00000000,2.13125984,0.80021449
-2.02001001,6.56153677,0.01038195,1.02108000,2.09763499,1.74970448,3.51895909,0.00000000,2.06648697,0.77102833
-2.01400700,6.49836044,0.01164066,0.97233672,2.15362387,1.72094679,3.57835091,0.00000000,1.99975722,0.74242540
-2.00800400,6.43203002,0.01303304,0.92240941,2.20744230,1.68998191,3.63586854,0.00000000,1.93221920,0.71477786
-2.00200100,6.36367017,0.01455638,0.87202914,2.25842361,1.65747521,3.69075723,0.00000000,1.86494793,0.68840630
-1.99599800,6.29431916,0.01620481,0.82188776,2.30588088,1.62418426,3.74219789,0.00000000,1.79891603,0.66357408
-1.98999500,6.22492252,0.01796905,0.77262115,2.34912262,1.59095435,3.78932977,0.00000000,1.73496881,0.64048322
-1.98399200,6.15632739,0.01983633,0.72479493,2.38746869,1.55870922,3.83127401,0.00000000,1.67380422,0.61927199
-1.97798899,6.08927763,0.02179032,0.67889303,2.42026614,1.52843691,3.86715734,0.00000000,1.61595842,0.60001417
-1.97198599,6.02440941,0.02381125,0.63530952,2.44690457,1.50117060,3.89613537,0.00000000,1.56179753,0.58272015
-1.96598299,5.96224716,0.02587611,0.59434394,2.46683062,1.47796484,3.91741481,0.00000000,1.51151570,0.56733978
-1.95997999,5.90319992,0.02795893,0.55620001,2.47956133,1.45986757,3.93027409,0.00000000,1.46513956,0.55376683
-1.95397699,5.84755797,0.03003133,0.52098781,2.48469594,1.44788871,3.93408205,0.00000000,1.42253869,0.54184508
-1.94797399,5.79548980,0.03206297,0.48872903,2.48192604,1.44296622,3.92831408,0.00000000,1.38344148,0.53137564
-1.94197099,5.74703940,0.03402232,0.45936488,2.47104363,1.44593075,3.91256554,0.00000000,1.34745559,0.52212542
-1.93596798,5.70212402,0.03587735,0.43276634,2.45194700,1.45747016,3.88656208,0.00000000,1.31409195,0.51383633
-1.92996498,5.66053247,0.03759637,0.40874593,2.42464432,1.47809528,3.85016655,0.00000000,1.28279129,0.50623497
-1.92396198,5.62192417,0.03914888,0.38707068,2.38925458,1.50810843,3.80338254,0.00000000,1.25295182,0.49904237
-1.91795898,5.58582938,0.04050643,0.36747548,2.34600616,1.54757608,3.74635428,0.00000000,1.22395706,0.49198359
-1.91195598,5.55165076,0.04164343,0.34967637,2.29523272,1.59630713,3.67936304,0.00000000,1.19520241,0.48479660
-1.90595298,5.51866700,0.04253791,0.33338321,2.23736678,1.65383818,3.60282017,0.00000000,1.16611975,0.47724044
-1.89994997,5.48603887,0.04317222,0.31831127,2.17293091,1.71942690,3.51725702,0.00000000,1.13619882,0.46910215
-1.89394697,5.45281836,0.04353353,0.30419133,2.10252690,1.79205442,3.42331208,0.00000000,1.10500502,0.46020240
-1.88794397,5.41796136,0.04361428,0.29077818,2.02682327,1.87043738,3.32171588,0.00000000,1.07219284,0.45039969
-1.88194097,5.38034443,0.04341236,0.27785717,1.94654132,1.95304995,3.21327421,0.00000000,1.03751486,0.43959300
-1.87593797,5.33878601,0.04293124,0.26524886,1.86244037,2.03815552,3.09885023,0.00000000,1.00082623,0.42772285
-1.86993497,5.29207208,0.04217981,0.25281178,1.77530247,2.12384774,2.97934614,0.00000000,0.96208463,0.41477100
-1.86393197,5.23898618,0.04117211,0.24044339,1.68591720,2.20809957,2.85568524,0.00000000,0.92134633,0.40075875
-1.85792896,5.17834337,0.03992692,0.22807944,1.59506696,2.28881927,2.72879470,0.00000000,0.87875859,0.38574401
-1.85192596,5.10902733,0.03846711,0.21569194,1.50351316,2.36391106,2.59958988,0.00000000,0.83454911,0.36981756
-1.84592296,5.03002950,0.03681901,0.20328600,1.41198381,2.43133873,2.46896059,0.00000000,0.78901329,0.35309838
-1.83991996,4.94048887,0.03501158,0.19089591,1.32116270,2.48918937,2.33775940,0.00000000,0.74249992,0.33572868
-1.83391696,4.83973077,0.03307562,0.17858057,1.23168057,2.53573510,2.20679261,0.00000000,0.69539608,0.31786855
-1.82791396,4.72730296,0.03104286,0.16641872,1.14410817,2.56948985,2.07681354,0.00000000,0.64811196,0.29969065
-1.82191096,4.60300713,0.02894518,0.15450414,1.05895156,2.58925922,1.94851827,0.00000000,0.60106624,0.28137508
-1.81590795,4.46692412,0.02681375,0.14294102,0.97664935,2.59418087,1.82254356,0.00000000,0.55467255,0.26310460
-1.80990495,4.31943120,0.02467835,0.13183970,0.89757192,2.58375403,1.69946665,0.00000000,0.50932743,0.24506033
-1.80390195,4.16121034,0.02256673,0.12131287,0.82202238,2.55785655,1.57980659,0.00000000,0.46540020,0.22741805
-1.79789895,3.99324645,0.02050410,0.11147244,0.75023899,2.51674908,1.46402661,0.00000000,0.42322491,0.21034515
-1.79189595,3.81681530,0.01851268,0.10242687,0.68239886,2.46106604,1.35253719,0.00000000,0.38309437,0.19399819
-1.78589295,3.63346131,0.01661153,0.09427925,0.61862245,2.39179403,1.24569944,0.00000000,0.34525644,0.17852123
-1.77988994,3.44496578,0.01481632,0.08712585,0.55897886,2.31023874,1.14382836,0.00000000,0.30991231,0.16404458
-1.77388694,3.25330688,0.01313935,0.08105518,0.50349133,2.21798202,1.04719585,0.00000000,0.27721662,0.15068428
-1.76788394,3.06061293,0.01158961,0.07614754,0.45214290,2.11683118,0.95603321,0.00000000,0.24727930,0.13854190
-1.76188094,2.86911093,0.01017302,0.07247480,0.40488200,2.00876280,0.87053308,0.00000000,0.22016869,0.12770481
-1.75587794,2.68107262,0.00889262,0.07010046,0.36162775,1.89586379,0.79085077,0.00000000,0.19591575,0.11824673
-1.74987494,2.49876037,0.00774892,0.06907981,0.32227485,1.78027210,0.71710515,0.00000000,0.17451908,0.11022846
-1.74387194,2.32437500,0.00674026,0.06946017,0.28669809,1.66411959,0.64937917,0.00000000,0.15595034,0.10369885
-1.73786893,2.16000800,0.00586322,0.07128105,0.25475637,1.54947943,0.58772018,0.00000000,0.14015997,0.09869578
-1.73186593,2.00759959,0.00511292,0.07457437,0.22629625,1.43831969,0.53214029,0.00000000,0.12708287,0.09524730
-1.72586293,1.86890442,0.00448349,0.07936445,0.20115505,1.33246477,0.48261695,0.00000000,0.11664385,0.09337271
-1.71985993,1.74546570,0.00396838,0.08566799,0.17916362,1.23356551,0.43909388,0.00000000,0.10876274,0.09308373
-1.71385693,1.63859848,0.00356068,0.09349397,0.16014870,1.14307849,0.40148251,0.00000000,0.10335900,0.09438566
-1.70785393,1.54938190,0.00325342,0.10284337,0.14393511,1.06225445,0.36966404,0.00000000,0.10035571,0.09727853
-1.70185093,1.47866016,0.00303979,0.11370902,0.13034759,0.99213523,0.34349203,0.00000000,0.09968285,0.10175832
-1.69584792,1.42705107,0.00291334,0.12607525,0.11921261,0.93355841,0.32279557,0.00000000,0.10127998,0.10781807
-1.68984492,1.39496104,0.00286814,0.13991764,0.11035988,0.88716820,0.30738294,0.00000000,0.10509794,0.11544907
-1.68384192,1.38260476,0.00289882,0.15520276,0.10362377,0.85343117,0.29704544,0.00000000,0.11109995,0.12464190
-1.67783892,1.39002773,0.00300069,0.17188789,0.09884461,0.83265500,0.29156145,0.00000000,0.11926172,0.13538742
-1.67183592,1.41712975,0.00316968,0.18992072,0.09586976,0.82500860,0.29070023,0.00000000,0.12957074,0.14767749
-1.66583292,1.46368725,0.00340236,0.20923904,0.09455446,0.83054179,0.29422536,0.00000000,0.14202475,0.16150549
-1.65982991,1.52937280,0.00369583,0.22977030,0.09476251,0.84920311,0.30189763,0.00000000,0.15662924,0.17686643
-1.65382691,1.61376993,0.00404764,0.25143110,0.09636658,0.88085430,0.31347701,0.00000000,0.17339414,0.19375662
-1.64782391,1.71638221,0.00445566,0.27412643,0.09924823,0.92528045,0.32872369,0.00000000,0.19232963,0.21217270
-1.64182091,1.83663536,0.00491792,0.29774882,0.10329763,0.98219519,0.34739800,0.00000000,0.21344120,0.23211016
-1.63581791,1.97387239,0.00543247,0.32217724,0.10841284,1.05124060,0.36925918,0.00000000,0.23672408,0.25356102
-1.62981491,2.12734148,0.00599718,0.34727588,0.11449876,1.13198186,0.39406310,0.00000000,0.26215708,0.27651095
-1.62381191,2.29617760,0.00660959,0.37289277,0.12146583,1.22389748,0.42155897,0.00000000,0.28969621,0.30093560
-1.61780890,2.47937907,0.00726674,0.39885856,0.12922831,1.32636561,0.45148528,0.00000000,0.31926818,0.32679644
-1.61180590,2.67578073,0.00796500,0.42498528,0.13770249,1.43864819,0.48356541,0.00000000,0.35076415,0.35403615
-1.60580290,2.88402610,0.00869997,0.45106555,0.14680474,1.55987412,0.51750305,0.00000000,0.38403413,0.38257378
-1.59979990,3.10254110,0.00946633,0.47687228,0.15644960,1.68902348,0.55297797,0.00000000,0.41888217,0.41230002
-1.59379690,3.32951207,0.01025782,0.50215910,0.16654795,1.82491451,0.58964267,0.00000000,0.45506304,0.44307278
-1.58779390,3.56287089,0.01106721,0.52666174,0.17700562,1.96619529,0.62712015,0.00000000,0.49228037,0.47471351
-1.58179090,3.80029001,0.01188631,0.55010046,0.18772227,2.11134191,0.66500342,0.00000000,0.53018698,0.50700459
-1.57578789,4.03918960,0.01270608,0.57218372,0.19859093,2.25866436,0.70285696,0.00000000,0.56838722,0.53968816
-1.56978489,4.27675870,0.01351671,0.59261314,0.20949820,2.40632153,0.74022056,0.00000000,0.60644188,0.57246655
-1.56378189,4.50999146,0.01430786,0.61108967,0.22032517,2.55234577,0.77661545,0.00000000,0.64387544,0.60500483
-1.55777889,4.73573878,0.01506883,0.62732090,0.23094918,2.69467720,0.81155301,0.00000000,0.68018581,0.63693530
-1.55177589,4.95077483,0.01578888,0.64102933,0.24124632,2.83120721,0.84454572,0.00000000,0.71485619,0.66786429
