energy_ev,total_up,Ag_p_up,Ag_d_up,Al_p_up,Al_d_up,Se_s_up,Se_p_up
-5.45972986,4.44321564,0.14345324,4.19618368,0.11351256,0.00000000,0.05151551,0.11564642
-5.45372686,4.48418307,0.14542168,4.23578601,0.11368085,0.00000000,0.05366636,0.11571612
-5.44772386,4.53026433,0.14819887,4.27985727,0.11411145,0.00000000,0.05577000,0.11601743
-5.44172086,4.58118474,0.15173279,4.32816994,0.11476737,0.00000000,0.05780821,0.11655253
-5.43571786,4.63667346,0.15596838,4.38050211,0.11561089,0.00000000,0.05976416,0.11732148
-5.42971486,4.69646362,0.16084822,4.43663693,0.11660425,0.00000000,0.06162272,0.11832219
-5.42371186,4.76028863,0.16631315,4.49635849,0.11771034,0.00000000,0.06337066,0.11955029
-5.41770885,4.82787508,0.17230282,4.55944427,0.11889325,0.00000000,0.06499686,0.12099913
-5.41170585,4.89893246,0.17875610,4.62565472,0.12011883,0.00000000,0.06649232,0.12265969
-5.40570285,4.97314091,0.18561144,4.69472083,0.12135514,0.00000000,0.06785016,0.12452061
-5.39969985,5.05013766,0.19280721,4.76633051,0.12257277,0.00000000,0.06906556,0.12656823
-5.39369685,5.12950375,0.20028186,4.84011529,0.12374519,0.00000000,0.07013559,0.12878673
-5.38769385,5.21075211,0.20797424,4.91563834,0.12484893,0.00000000,0.07105904,0.13115836
-5.38169085,5.29331854,0.21582384,4.99238524,0.12586378,0.00000000,0.07183622,0.13366375
-5.37568784,5.37655654,0.22377103,5.06975856,0.12677290,0.00000000,0.07246875,0.13628235
-5.36968484,5.45973732,0.23175753,5.14707738,0.12756293,0.00000000,0.07295940,0.13899298
-5.36368184,5.54205526,0.23972674,5.22358211,0.12822409,0.00000000,0.07331193,0.14177447
-5.35767884,5.62263951,0.24762437,5.29844524,0.12875019,0.00000000,0.07353103,0.14460638
-5.35167584,5.70057135,0.25539900,5.37078768,0.12913875,0.00000000,0.07362227,0.14746978
-5.34567284,5.77490688,0.26300276,5.43970022,0.12939095,0.00000000,0.07359212,0.15034802
-5.33966983,5.84470400,0.27039205,5.50426937,0.12951169,0.00000000,0.07344808,0.15322756
-5.33366683,5.90905253,0.27752821,5.56360608,0.12950951,0.00000000,0.07319876,0.15609866
-5.32766383,5.96710566,0.28437819,5.61687608,0.12939650,0.00000000,0.07285408,0.15895597
-5.32166083,6.01811124,0.29091504,5.66333009,0.12918808,0.00000000,0.07242538,0.16179906
-5.31565783,6.06144093,0.29711835,5.70233223,0.12890278,0.00000000,0.07192559,0.16463266
-5.30965483,6.09661567,0.30297438,5.73338494,0.12856180,0.00000000,0.07136931,0.16746678
-5.30365183,6.12332580,0.30847601,5.75614918,0.12818853,0.00000000,0.07077284,0.17031655
-5.29764882,6.14144478,0.31362248,5.77045845,0.12780794,0.00000000,0.07015411,0.17320188
-5.29164582,6.15103556,0.31841873,5.77632609,0.12744581,0.00000000,0.06953248,0.17614684
-5.28564282,6.15234917,0.32287466,5.77394524,0.12712795,0.00000000,0.06892851,0.17917890
-5.27963982,6.14581567,0.32700398,5.76368158,0.12687927,0.00000000,0.06836354,0.18232791
-5.27363682,6.13202772,0.33082304,5.74605910,0.12672286,0.00000000,0.06785915,0.18562508
-5.26763382,6.11171772,0.33434941,5.72173983,0.12667906,0.00000000,0.06743663,0.18910166
-5.26163082,6.08572962,0.33760047,5.69149833,0.12676453,0.00000000,0.06711627,0.19278781
-5.25562781,6.05498679,0.34059201,5.65619244,0.12699148,0.00000000,0.06691665,0.19671133
-5.24962481,6.02045750,0.34333689,5.61673156,0.12736698,0.00000000,0.06685389,0.20089649
-5.24362181,5.98311954,0.34584396,5.57404397,0.12789244,0.00000000,0.06694098,0.20536302
-5.23761881,5.94392566,0.34811713,5.52904461,0.12856331,0.00000000,0.06718709,0.21012523
-5.23161581,5.90377123,0.35015482,5.48260475,0.12936905,0.00000000,0.06759701,0.21519136
-5.22561281,5.86346538,0.35194977,5.43552462,0.13029322,0.00000000,0.06817068,0.22056312
-5.21960980,5.82370681,0.35348912,5.38851017,0.13131399,0.00000000,0.06890290,0.22623553
-5.21360680,5.78506503,0.35475501,5.34215450,0.13240479,0.00000000,0.06978320,0.23219704
-5.20760380,5.74796754,0.35572541,5.29692476,0.13353514,0.00000000,0.07079589,0.23842984
-5.20160080,5.71269337,0.35637541,5.25315466,0.13467181,0.00000000,0.07192028,0.24491051
-5.19559780,5.67937288,0.35667866,5.21104257,0.13577998,0.00000000,0.07313114,0.25161084
-5.18959480,5.64799366,0.35660908,5.17065526,0.13682461,0.00000000,0.07439934,0.25849885
-5.18359180,5.61841198,0.35614271,5.13193669,0.13777175,0.00000000,0.07569261,0.26553993
-5.17758879,5.59036927,0.35525951,5.09472142,0.13858990,0.00000000,0.07697651,0.27269816
-5.17158579,5.56351257,0.35394517,5.05875187,0.13925125,0.00000000,0.07821550,0.27993754
-5.16558279,5.53741823,0.35219279,5.02369859,0.13973284,0.00000000,0.07937406,0.28722327
-5.15957979,5.51161749,0.35000423,4.98918269,0.14001741,0.00000000,0.08041790,0.29452287
-5.15357679,5.48562314,0.34739128,4.95479928,0.14009416,0.00000000,0.08131512,0.30180721
-5.14757379,5.45895575,0.34437636,4.92014110,0.13995916,0.00000000,0.08203735,0.30905122
-5.14157079,5.43116869,0.34099291,4.88482119,0.13961550,0.00000000,0.08256080,0.31623444
-5.13556778,5.40187065,0.33728529,4.84849375,0.13907315,0.00000000,0.08286713,0.32334121
-5.12956478,5.37074494,0.33330828,4.81087238,0.13834854,0.00000000,0.08294421,0.33036055
-5.12356178,5.33756467,0.32912619,4.77174489,0.13746392,0.00000000,0.08278657,0.33728569
-5.11755878,5.30220347,0.32481157,4.73098426,0.13644638,0.00000000,0.08239574,0.34411342
-5.11155578,5.26464116,0.32044360,4.68855535,0.13532685,0.00000000,0.08178023,0.35084299
-5.10555278,5.22496463,0.31610622,4.64451729,0.13413881,0.00000000,0.08095530,0.35747497
-5.09954977,5.18336381,0.31188606,4.59902154,0.13291703,0.00000000,0.07994249,0.36400984
-5.09354677,5.14012327,0.30787028,4.55230601,0.13169627,0.00000000,0.07876888,0.37044654
-5.08754377,5.09560999,0.30414429,4.50468558,0.13050994,0.00000000,0.07746616,0.37678112
-5.08154077,5.05025812,0.30078964,4.45653976,0.12938898,0.00000000,0.07606953,0.38300529
-5.07553777,5.00455148,0.29788186,4.40829815,0.12836079,0.00000000,0.07461645,0.38910539
-5.06953477,4.95900473,0.29548854,4.36042442,0.12744835,0.00000000,0.07314536,0.39506137
-5.06353177,4.91414428,0.29366766,4.31339976,0.12666953,0.00000000,0.07169427,0.40084625
-5.05752876,4.87048958,0.29246605,4.26770642,0.12603670,0.00000000,0.07029952,0.40642584
-5.05152576,4.82853575,0.29191822,4.22381211,0.12555643,0.00000000,0.06899450,0.41175884
-5.04552276,4.78873802,0.29204549,4.18215585,0.12522953,0.00000000,0.06780856,0.41679736
-5.03951976,4.75149867,0.29285537,4.14313560,0.12505121,0.00000000,0.06676610,0.42148772
-5.03351676,4.71715655,0.29434123,4.10709822,0.12501148,0.00000000,0.06588580,0.42577163
-5.02751376,4.68597944,0.29648235,4.07433156,0.12509562,0.00000000,0.06518021,0.42958766
-5.02151076,4.65815926,0.29924416,4.04505906,0.12528483,0.00000000,0.06465542,0.43287290
-5.01550775,4.63380983,0.30257874,4.01943643,0.12555695,0.00000000,0.06431109,0.43556474
-5.00950475,4.61296702,0.30642566,3.99755048,0.12588717,0.00000000,0.06414072,0.43760279
-5.00350175,4.59559089,0.31071295,3.97941949,0.12624881,0.00000000,0.06413203,0.43893076
-4.99749875,4.58156940,0.31535828,3.96499513,0.12661408,0.00000000,0.06426765,0.43949825
-4.99149575,4.57072329,0.32027039,3.95416532,0.12695470,0.00000000,0.06452588,0.43926250
-4.98549275,4.56281173,0.32535065,3.94675781,0.12724264,0.00000000,0.06488158,0.43818983
-4.97948974,4.55753834,0.33049473,3.94254411,0.12745058,0.00000000,0.06530716,0.43625691
-4.97348674,4.55455723,0.33559446,3.94124360,0.12755249,0.00000000,0.06577354,0.43345177
-4.96748374,4.55347896,0.34053977,3.94252751,0.12752397,0.00000000,0.06625112,0.42977448
-4.96148074,4.55387602,0.34522065,3.94602268,0.12734263,0.00000000,0.06671071,0.42523750
-4.95547774,4.55528787,0.34952926,3.95131501,0.12698833,0.00000000,0.06712432,0.41986582
-4.94947474,4.55722550,0.35336193,3.95795268,0.12644339,0.00000000,0.06746591,0.41369661
-4.94347174,4.55917551,0.35662121,3.96544904,0.12569276,0.00000000,0.06771192,0.40677878
-4.93746873,4.56060381,0.35921782,3.97328544,0.12472411,0.00000000,0.06784180,0.39917206
-4.93146573,4.56095916,0.36107250,3.98091414,0.12352790,0.00000000,0.06783822,0.39094600
-4.92546273,4.55967668,0.36211771,3.98776141,0.12209745,0.00000000,0.06768734,0.38217863
-4.91945973,4.55618166,0.36229913,3.99323123,0.12042893,0.00000000,0.06737880,0.37295502
-4.91345673,4.54989385,0.36157694,3.99670970,0.11852139,0.00000000,0.06690569,0.36336563
-4.90745373,4.54023254,0.35992689,3.99757043,0.11637670,0.00000000,0.06626447,0.35350468
-4.90145073,4.52662272,0.35734101,3.99518129,0.11399958,0.00000000,0.06545471,0.34346831
-4.89544772,4.50850239,0.35382809,3.98891243,0.11139748,0.00000000,0.06447892,0.33335293
-4.88944472,4.48533135,0.34941388,3.97814598,0.10858057,0.00000000,0.06334230,0.32325350
-4.88344172,4.45660145,0.34414088,3.96228726,0.10556162,0.00000000,0.06205247,0.31326197
-4.87743872,4.42184818,0.33806793,3.94077752,0.10235591,0.00000000,0.06061927,0.30346582
-4.87143572,4.38066369,0.33126949,3.91310803,0.09898109,0.00000000,0.05905455,0.29394688
-4.86543272,4.33271061,0.32383458,3.87883512,0.09545707,0.00000000,0.05737203,0.28478021
-4.85942971,4.27773665,0.31586553,3.83759588,0.09180586,0.00000000,0.05558712,0.27603337
-4.85342671,4.21558900,0.30747643,3.78912378,0.08805137,0.00000000,0.05371684,0.26776581
-4.84742371,4.14622837,0.29879142,3.73326375,0.08421924,0.00000000,0.05177976,0.26002852
-4.84142071,4.06974141,0.28994268,3.66998580,0.08033663,0.00000000,0.04979594,0.25286399
-4.83541771,3.98635127,0.28106837,3.59939656,0.07643199,0.00000000,0.04778683,0.24630618
-4.82941471,3.89642509,0.27231031,3.52174798,0.07253482,0.00000000,0.04577526,0.24038083
-4.82341171,3.80047805,0.26381155,3.43744244,0.06867539,0.00000000,0.04378534,0.23510578
-4.81740870,3.69917320,0.25571388,3.34703377,0.06488446,0.00000000,0.04184233,0.23049139
-4.81140570,3.59331663,0.24815523,3.25122376,0.06119296,0.00000000,0.03997248,0.22654103
-4.80540270,3.48384793,0.24126706,3.15085384,0.05763169,0.00000000,0.03820282,0.22325148
-4.79939970,3.37182564,0.23517174,3.04689212,0.05423092,0.00000000,0.03656088,0.22061340
-4.79339670,3.25840815,0.22998000,2.94041583,0.05102000,0.00000000,0.03507431,0.21861165
-4.78739370,3.14483052,0.22578850,2.83258972,0.04802700,0.00000000,0.03377053,0.21722557
-4.78139070,3.03237773,0.22267753,2.72464112,0.04527827,0.00000000,0.03267618,0.21642926
-4.77538769,2.92235560,0.22070902,2.61783251,0.04279798,0.00000000,0.03181664,0.21619169
-4.76938469,2.81606013,0.21992472,2.51343257,0.04060771,0.00000000,0.03121544,0.21647685
-4.76338169,2.71474676,0.22034487,2.41268694,0.03872606,0.00000000,0.03089364,0.21724394
-4.75737869,2.61960048,0.22196720,2.31678968,0.03716817,0.00000000,0.03086926,0.21844755
-4.75137569,2.53170819,0.22476645,2.22685662,0.03594542,0.00000000,0.03115661,0.22003794
-4.74537269,2.45203423,0.22869434,2.14390155,0.03506511,0.00000000,0.03176578,0.22196151
-4.73936968,2.38140022,0.23368015,2.06881617,0.03453017,0.00000000,0.03270209,0.22416135
-4.73336668,2.32046963,0.23963186,2.00235426,0.03433902,0.00000000,0.03396569,0.22657806
-4.72736368,2.26973781,0.24643785,1.94512071,0.03448550,0.00000000,0.03555121,0.22915073
-4.72136068,2.22952746,0.25396909,1.89756532,0.03495887,0.00000000,0.03744758,0.23181814
-4.71535768,2.19998963,0.26208198,1.85998151,0.03574396,0.00000000,0.03963800,0.23452012
-4.70935468,2.18110958,0.27062150,1.83250927,0.03682142,0.00000000,0.04210001,0.23719908
-4.70335168,2.17271725,0.27942488,1.81514213,0.03816807,0.00000000,0.04480581,0.23980168
-4.69734867,2.17450116,0.28832542,1.80773713,0.03975735,0.00000000,0.04772268,0.24228039
-4.69134567,2.18602500,0.29715659,1.81002712,0.04155989,0.00000000,0.05081361,0.24459520
-4.68534267,2.20674577,0.30575611,1.82163432,0.04354411,0.00000000,0.05403803,0.24671510
-4.67933967,2.23603232,0.31397001,1.84208442,0.04567693,0.00000000,0.05735273,0.24861940
-4.67333667,2.27318351,0.32165640,1.87082013,0.04792445,0.00000000,0.06071280,0.25029880
-4.66733367,2.31744470,0.32868891,1.90721377,0.05025266,0.00000000,0.06407271,0.25175610
-4.66133067,2.36802233,0.33495967,1.95057802,0.05262817,0.00000000,0.06738735,0.25300659
-4.65532766,2.42409560,0.34038164,2.00017476,0.05501880,0.00000000,0.07061311,0.25407791
-4.64932466,2.48482536,0.34489031,2.05522171,0.05739419,0.00000000,0.07370884,0.25500956
-4.64332166,2.54936004,0.34844461,2.11489709,0.05972630,0.00000000,0.07663682,0.25585188
-4.63731866,2.61683880,0.35102705,2.17834249,0.06198975,0.00000000,0.07936346,0.25666463
-4.63131566,2.68639262,0.35264310,2.24466461,0.06416213,0.00000000,0.08185997,0.25751513
-4.62531266,2.75714375,0.35331978,2.31293641,0.06622419,0.00000000,0.08410276,0.25847604
-4.61930965,2.82820442,0.35310363,2.38219845,0.06815982,0.00000000,0.08607372,0.25962284
-4.61330665,2.89867574,0.35205807,2.45146119,0.06995609,0.00000000,0.08776022,0.26103108
-4.60730365,2.96764746,0.35026029,2.51970890,0.07160312,0.00000000,0.08915502,0.26277353
-4.60130065,3.03419964,0.34779792,2.58590592,0.07309385,0.00000000,0.09025594,0.26491719
-4.59529765,3.09740665,0.34476546,2.64900563,0.07442387,0.00000000,0.09106542,0.26752046
-4.58929465,3.15634410,0.34126082,2.70796243,0.07559114,0.00000000,0.09158993,0.27063044
-4.58329165,3.21009883,0.33738191,2.76174675,0.07659577,0.00000000,0.09183937,0.27428045
-4.57728864,3.25778209,0.33322367,2.80936282,0.07743973,0.00000000,0.09182639,0.27848790
-4.57128564,3.29854537,0.32887543,2.84986875,0.07812669,0.00000000,0.09156568,0.28325268
-4.56528264,3.33159856,0.32441879,2.88239821,0.07866182,0.00000000,0.09107338,0.28855593
-4.55927964,3.35622950,0.31992610,2.90618282,0.07905163,0.00000000,0.09036649,0.29435950
-4.55327664,3.37182408,0.31545951,2.92057412,0.07930384,0.00000000,0.08946243,0.30060595
-4.54727364,3.37788584,0.31107057,2.92506420,0.07942733,0.00000000,0.08837863,0.30721920
-4.54127064,3.37405385,0.30680037,2.91930372,0.07943204,0.00000000,0.08713234,0.31410591
-4.53526763,3.36011802,0.30268018,2.90311630,0.07932885,0.00000000,0.08574047,0.32115738
-4.52926463,3.33603068,0.29873238,2.87650848,0.07912957,0.00000000,0.08421961,0.32825217
-4.52326163,3.30191372,0.29497173,2.83967448,0.07884675,0.00000000,0.08258605,0.33525916
-4.51725863,3.25806083,0.29140677,2.79299521,0.07849360,0.00000000,0.08085596,0.34204113
-4.51125563,3.20493421,0.28804126,2.73703147,0.07808376,0.00000000,0.07904557,0.34845870
-4.50525263,3.14315605,0.28487559,2.67251142,0.07763111,0.00000000,0.07717130,0.35437447
-4.49924962,3.07349473,0.28190806,2.60031252,0.07714950,0.00000000,0.07524996,0.35965728
-4.49324662,2.99684633,0.27913597,2.52143882,0.07665246,0.00000000,0.07329886,0.36418644
-4.48724362,2.91421221,0.27655648,2.43699427,0.07615293,0.00000000,0.07133580,0.36785571
-4.48124062,2.82667335,0.27416718,2.34815314,0.07566294,0.00000000,0.06937909,0.37057697
-4.47523762,2.73536276,0.27196644,2.25612871,0.07519331,0.00000000,0.06744732,0.37228346
-4.46923462,2.64143676,0.26995352,2.16214145,0.07475346,0.00000000,0.06555916,0.37293226
-4.46323162,2.54604648,0.26812849,2.06738787,0.07435111,0.00000000,0.06373301,0.37250622
-4.45722861,2.45031054,0.26649198,1.97301118,0.07399227,0.00000000,0.06198654,0.37101505
-4.45122561,2.35528996,0.26504492,1.88007477,0.07368108,0.00000000,0.06033631,0.36849550
-4.44522261,2.26196605,0.26378819,1.78953952,0.07341991,0.00000000,0.05879719,0.36501087
-4.43921961,2.17122213,0.26272234,1.70224544,0.07320945,0.00000000,0.05738192,0.36064957
-4.43321661,2.08382948,0.26184752,1.61889819,0.07304892,0.00000000,0.05610066,0.35552299
-4.42721361,2.00043785,0.26116340,1.54006078,0.07293641,0.00000000,0.05496059,0.34976269
-4.42121061,1.92157056,0.26066941,1.46615045,0.07286916,0.00000000,0.05396571,0.34351705
-4.41520760,1.84762424,0.26036516,1.39744052,0.07284407,0.00000000,0.05311659,0.33694745
-4.40920460,1.77887278,0.26025106,1.33406684,0.07285812,0.00000000,0.05241049,0.33022422
-4.40320160,1.71547510,0.26032914,1.27603845,0.07290883,0.00000000,0.05184141,0.32352231
-4.39719860,1.65748614,0.26060399,1.22325159,0.07299477,0.00000000,0.05140047,0.31701711
-4.39119560,1.60487036,0.26108385,1.17550645,0.07311594,0.00000000,0.05107631,0.31088017
-4.38519260,1.55751713,0.26178163,1.13252574,0.07327419,0.00000000,0.05085570,0.30527526
-4.37918959,1.51525689,0.26271592,1.09397440,0.07347349,0.00000000,0.05072420,0.30035467
-4.37318659,1.47787768,0.26391182,1.05947932,0.07372009,0.00000000,0.05066692,0.29625585
-4.36718359,1.44514094,0.26540141,1.02864867,0.07402263,0.00000000,0.05066927,0.29309845
-4.36118059,1.41679606,0.26722401,1.00108973,0.07439201,0.00000000,0.05071778,0.29098189
-4.35517759,1.39259308,0.26942582,0.97642487,0.07484117,0.00000000,0.05080076,0.28998322
-4.34917459,1.37229291,0.27205921,0.95430504,0.07538472,0.00000000,0.05090897,0.29015567
-4.34317159,1.35567498,0.27518135,0.93442050,0.07603837,0.00000000,0.05103616,0.29152749
-4.33716858,1.34254192,0.27885232,0.91650837,0.07681831,0.00000000,0.05117941,0.29410143
-4.33116558,1.33272138,0.28313279,0.90035718,0.07774042,0.00000000,0.05133935,0.29785465
-4.32516258,1.32606517,0.28808110,0.88580825,0.07881937,0.00000000,0.05152022,0.30273915
-4.31915958,1.32244586,0.29375012,0.87275421,0.08006777,0.00000000,0.05172972,0.30868276
-4.31315658,1.32175148,0.30018385,0.86113495,0.08149521,0.00000000,0.05197874,0.31559063
-4.30715358,1.32387866,0.30741399,0.85093140,0.08310743,0.00000000,0.05228088,0.32334725
