energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-3.31065533,2.32339966,0.00090764,0.07291963,0.48169294,1.49816391,0.22862753,0.65643410,0.18293233,0.00000000
-3.30465233,2.38901804,0.00094259,0.07554562,0.48865936,1.55804459,0.24135389,0.65916460,0.18818492,0.00000000
-3.29864932,2.45620749,0.00098660,0.07818819,0.49561076,1.61879702,0.25498073,0.66244571,0.19357514,0.00000000
-3.29264632,2.52400546,0.00103860,0.08082125,0.50237776,1.67966253,0.26935405,0.66615065,0.19904573,0.00000000
-3.28664332,2.59143408,0.00109737,0.08341666,0.50880985,1.73988774,0.28429575,0.67012692,0.20453172,0.00000000
-3.28064032,2.65750920,0.00116156,0.08594415,0.51477352,1.79873338,0.29960470,0.67419825,0.20996007,0.00000000
-3.27463732,2.72125086,0.00122976,0.08837133,0.52015032,1.85548334,0.31505886,0.67816757,0.21524989,0.00000000
-3.26863432,2.78169575,0.00130049,0.09066387,0.52483494,1.90945419,0.33041862,0.68182117,0.22031321,0.00000000
-3.26263132,2.83791172,0.00137223,0.09278593,0.52873368,1.96000530,0.34543123,0.68493384,0.22505630,0.00000000
-3.25662831,2.88901443,0.00144351,0.09470077,0.53176345,2.00654928,0.35983643,0.68727514,0.22938171,0.00000000
-3.25062531,2.93418581,0.00151287,0.09637156,0.53385138,2.04856289,0.37337300,0.68861644,0.23319084,0.00000000
-3.24462231,2.97269383,0.00157895,0.09776244,0.53493526,2.08559774,0.38578605,0.68873862,0.23638702,0.00000000
-3.23861931,3.00391281,0.00164054,0.09883969,0.53496448,2.11729072,0.39683473,0.68744011,0.23887896,0.00000000
-3.23261631,3.02734329,0.00169653,0.09957297,0.53390170,2.14337347,0.40630012,0.68454489,0.24058442,0.00000000
-3.22661331,3.04263040,0.00174605,0.09993667,0.53172480,2.16368039,0.41399274,0.67991014,0.24143389,0.00000000
-3.22061031,3.04957962,0.00178840,0.09991113,0.52842905,2.17815470,0.41975951,0.67343307,0.24137411,0.00000000
-3.21460730,3.04816864,0.00182311,0.09948382,0.52402919,2.18685197,0.42348958,0.66505658,0.24037117,0.00000000
-3.20860430,3.03855456,0.00184997,0.09865027,0.51856116,2.18994068,0.42511887,0.65477349,0.23841302,0.00000000
-3.20260130,3.02107545,0.00186896,0.09741474,0.51208328,2.18769956,0.42463292,0.64262888,0.23551130,0.00000000
-3.19659830,2.99624564,0.00188031,0.09579061,0.50467660,2.18051145,0.42206794,0.62872056,0.23170216,0.00000000
-3.19059530,2.96474480,0.00188446,0.09380037,0.49644437,2.16885372,0.41750996,0.61319738,0.22704619,0.00000000
-3.18459230,2.92740055,0.00188202,0.09147526,0.48751042,2.15328543,0.41109202,0.59625552,0.22162730,0.00000000
-3.17858929,2.88516535,0.00187376,0.08885456,0.47801658,2.13443152,0.40298961,0.57813284,0.21555059,0.00000000
-3.17258629,2.83908825,0.00186054,0.08598453,0.46811902,2.11296469,0.39341455,0.55910140,0.20893931,0.00000000
-3.16658329,2.79028280,0.00184333,0.08291699,0.45798385,2.08958550,0.38260751,0.53945874,0.20193096,0.00000000
-3.16058029,2.73989229,0.00182308,0.07970776,0.44778206,2.06500158,0.37082964,0.51951794,0.19467283,0.00000000
-3.15457729,2.68905391,0.00180076,0.07641483,0.43768397,2.03990671,0.35835373,0.49959725,0.18731699,0.00000000
-3.14857429,2.63886334,0.00177729,0.07309657,0.42785370,2.01496079,0.34545520,0.48000952,0.18001514,0.00000000
-3.14257129,2.59034153,0.00175348,0.06980978,0.41844372,1.99077138,0.33240339,0.46105204,0.17291339,0.00000000
-3.13656828,2.54440483,0.00173002,0.06660799,0.40958989,1.96787775,0.31945366,0.44299717,0.16614730,0.00000000
-3.13056528,2.50184016,0.00170749,0.06353978,0.40140726,1.94673802,0.30684034,0.42608422,0.15983743,0.00000000
-3.12456228,2.46328598,0.00168629,0.06064745,0.39398677,1.92771995,0.29477115,0.41051284,0.15408538,0.00000000
-3.11855928,2.42921996,0.00166666,0.05796586,0.38739309,1.91109581,0.28342290,0.39643833,0.14897079,0.00000000
-3.11255628,2.39995381,0.00164869,0.05552170,0.38166373,1.89704138,0.27293890,0.38396877,0.14454917,0.00000000
-3.10655328,2.37563533,0.00163232,0.05333304,0.37680939,1.88563913,0.26342784,0.37316438,0.14085070,0.00000000
-3.10055028,2.35625743,0.00161735,0.05140924,0.37281561,1.87688537,0.25496416,0.36403873,0.13788016,0.00000000
-3.09454727,2.34167356,0.00160349,0.04975124,0.36964554,1.87070101,0.24758983,0.35656196,0.13561774,0.00000000
-3.08854427,2.33161873,0.00159035,0.04835215,0.36724379,1.86694524,0.24131720,0.35066562,0.13402090,0.00000000
-3.08254127,2.32573507,0.00157750,0.04719807,0.36554111,1.86543171,0.23613283,0.34624900,0.13302703,0.00000000
-3.07653827,2.32360061,0.00156446,0.04626921,0.36445966,1.86594619,0.23200192,0.34318650,0.13255686,0.00000000
-3.07053527,2.32475998,0.00155078,0.04554114,0.36391870,1.86826513,0.22887319,0.34133576,0.13251845,0.00000000
-3.06453227,2.32875565,0.00153603,0.04498613,0.36384029,1.87217411,0.22668383,0.34054619,0.13281150,0.00000000
-3.05852926,2.33515835,0.00151981,0.04457462,0.36415490,1.87748552,0.22536443,0.34066752,0.13333199,0.00000000
-3.05252626,2.34359526,0.00150182,0.04427651,0.36480659,1.88405464,0.22484353,0.34155793,0.13397672,0.00000000
-3.04652326,2.35377507,0.00148182,0.04406256,0.36575749,1.89179346,0.22505184,0.34309158,0.13464776,0.00000000
-3.04052026,2.36550856,0.00145967,0.04390549,0.36699151,1.90068171,0.22592571,0.34516520,0.13525652,0.00000000
-3.03451726,2.37872433,0.00143531,0.04378101,0.36851701,1.91077463,0.22741014,0.34770345,0.13572737,0.00000000
-3.02851426,2.39347874,0.00140878,0.04366858,0.37036837,1.92220719,0.22946093,0.35066300,0.13600059,0.00000000
-3.02251126,2.40995994,0.00138020,0.04355198,0.37260636,1.93519456,0.23204621,0.35403513,0.13603463,0.00000000
-3.01650825,2.42848582,0.00134975,0.04341956,0.37531730,1.95002871,0.23514727,0.35784682,0.13580757,0.00000000
-3.01050525,2.44949598,0.00131769,0.04326430,0.37861099,1.96707146,0.23875866,0.36216035,0.13531779,0.00000000
-3.00450225,2.47353796,0.00128431,0.04308365,0.38261757,1.98674377,0.24288779,0.36707150,0.13458372,0.00000000
-2.99849925,2.50124829,0.00124993,0.04287906,0.38748329,2.00951199,0.24755388,0.37270637,0.13364291,0.00000000
-2.99249625,2.53332891,0.00121491,0.04265545,0.39336533,2.03587106,0.25278646,0.37921701,0.13255026,0.00000000
-2.98649325,2.57051971,0.00117958,0.04242042,0.40042597,2.06632539,0.25862344,0.38677603,0.13137563,0.00000000
-2.98049025,2.61356807,0.00114430,0.04218346,0.40882612,2.10136783,0.26510873,0.39557035,0.13020094,0.00000000
-2.97448724,2.66319628,0.00110938,0.04195504,0.41871852,2.14145731,0.27228965,0.40579437,0.12911677,0.00000000
-2.96848424,2.72006784,0.00107514,0.04174573,0.43024077,2.18699577,0.28021397,0.41764259,0.12821870,0.00000000
-2.96248124,2.78475368,0.00104184,0.04156532,0.44350847,2.23830516,0.28892681,0.43130208,0.12760346,0.00000000
-2.95647824,2.85769932,0.00100972,0.04142212,0.45860862,2.29560508,0.29846741,0.44694489,0.12736513,0.00000000
-2.95047524,2.93919400,0.00097901,0.04132225,0.47559362,2.35899194,0.30886584,0.46472058,0.12759137,0.00000000
-2.94447224,3.02934300,0.00094989,0.04126921,0.49447594,2.42842038,0.32013975,0.48474915,0.12835988,0.00000000
-2.93846923,3.12804390,0.00092250,0.04126349,0.51522378,2.50368763,0.33229128,0.50711441,0.12973527,0.00000000
-2.93246623,3.23496808,0.00089699,0.04130250,0.53775789,2.58442174,0.34530423,0.53185806,0.13176631,0.00000000
-2.92646323,3.34954805,0.00087344,0.04138055,0.56194965,2.67007429,0.35914157,0.55897464,0.13448374,0.00000000
-2.92046023,3.47097175,0.00085195,0.04148908,0.58762058,2.75991821,0.37374352,0.58840740,0.13789863,0.00000000
-2.91445723,3.59818411,0.00083257,0.04161704,0.61454351,2.85305136,0.38902616,0.62004535,0.14200140,0.00000000
-2.90845423,3.72989667,0.00081535,0.04175136,0.64244519,2.94840614,0.40488081,0.65372160,0.14676149,0.00000000
-2.90245123,3.86460527,0.00080030,0.04187758,0.67101062,3.04476541,0.42117418,0.68921302,0.15212773,0.00000000
-2.89644822,4.00061591,0.00078741,0.04198046,0.69988894,3.14078466,0.43774947,0.72624143,0.15802930,0.00000000
-2.89044522,4.13607840,0.00077667,0.04204474,0.72870081,3.23502017,0.45442823,0.76447642,0.16437740,0.00000000
-2.88444222,4.26902721,0.00076802,0.04205581,0.75704708,3.32596260,0.47101327,0.80353961,0.17106750,0.00000000
-2.87843922,4.39742851,0.00076138,0.04200036,0.78451861,3.41207513,0.48729229,0.84301072,0.17798209,0.00000000
-2.87243622,4.51923211,0.00075663,0.04186702,0.81070695,3.49183514,0.50304238,0.88243499,0.18499391,0.00000000
-2.86643322,4.63242679,0.00075362,0.04164682,0.83521551,3.56377799,0.51803508,0.92133218,0.19196953,0.00000000
-2.86043022,4.73509703,0.00075219,0.04133366,0.85767092,3.62654140,0.53204204,0.95920675,0.19877318,0.00000000
-2.85442721,4.82547934,0.00075212,0.04092452,0.87773413,3.67890868,0.54484082,0.99555904,0.20527072,0.00000000
-2.84842421,4.90201577,0.00075317,0.04041970,0.89511092,3.71984907,0.55622100,1.02989721,0.21133361,0.00000000
-2.84242121,4.96340280,0.00075509,0.03982280,0.90956125,3.74855355,0.56598995,1.06174950,0.21684273,0.00000000
-2.83641821,5.00863326,0.00075759,0.03914066,0.92090730,3.76446427,0.57397846,1.09067633,0.22169196,0.00000000
-2.83041521,5.03702959,0.00076038,0.03838316,0.92903958,3.76729644,0.58004566,1.11628204,0.22579134,0.00000000
-2.82441221,5.04826691,0.00076318,0.03756293,0.93392099,3.75705127,0.58408331,1.13822552,0.22906975,0.00000000
-2.81840920,5.04238464,0.00076569,0.03669496,0.93558864,3.73401944,0.58601908,1.15622956,0.23147695,0.00000000
-2.81240620,5.01978604,0.00076766,0.03579621,0.93415304,3.69877450,0.58581889,1.17008831,0.23298492,0.00000000
-2.80640320,4.98122548,0.00076884,0.03488508,0.92979498,3.65215646,0.58348799,1.17967269,0.23358849,0.00000000
-2.80040020,4.92778378,0.00076904,0.03398094,0.92275988,3.59524590,0.57907093,1.18493331,0.23330516,0.00000000
-2.79439720,4.86083258,0.00076811,0.03310359,0.91334997,3.52932978,0.57265029,1.18590097,0.23217416,0.00000000
-2.78839420,4.78198898,0.00076597,0.03227274,0.90191439,3.45586015,0.56434430,1.18268444,0.23025481,0.00000000
-2.78239120,4.69306249,0.00076257,0.03150754,0.88883783,3.37640740,0.55430336,1.17546589,0.22762422,0.00000000
-2.77638819,4.59599627,0.00075796,0.03082609,0.87452786,3.29261021,0.54270561,1.16449388,0.22437442,0.00000000
-2.77038519,4.49280526,0.00075225,0.03024502,0.85940167,3.20612393,0.52975186,1.15007446,0.22060906,0.00000000
-2.76438219,4.38551351,0.00074560,0.02977905,0.84387257,3.11856978,0.51565974,1.13256071,0.21643989,0.00000000
-2.75837919,4.27609355,0.00073825,0.02944069,0.82833690,3.03148672,0.50065775,1.11234104,0.21198298,0.00000000
-2.75237619,4.16640993,0.00073050,0.02923992,0.81316177,2.94628798,0.48497895,1.08982713,0.20735508,0.00000000
-2.74637319,4.05816918,0.00072270,0.02918396,0.79867419,2.86422376,0.46885493,1.06544164,0.20267007,0.00000000
-2.74037019,3.95287804,0.00071520,0.02927704,0.78515186,2.78635148,0.45251001,1.03960656,0.19803575,0.00000000
-2.73436718,3.85181128,0.00070844,0.02952034,0.77281613,2.71351441,0.43615602,1.01273244,0.19355104,0.00000000
-2.72836418,3.75598996,0.00070282,0.02991189,0.76182715,2.64632923,0.41998770,0.98520902,0.18930369,0.00000000
-2.72236118,3.66617062,0.00069877,0.03044656,0.75228159,2.58518257,0.40417905,0.95739758,0.18536862,0.00000000
-2.71635818,3.58284512,0.00069669,0.03111620,0.74421272,2.53023628,0.38888049,0.92962511,0.18180678,0.00000000
-2.71035518,3.50625072,0.00069696,0.03190973,0.73759298,2.48144060,0.37421713,0.90218052,0.17866478,0.00000000
-2.70435218,3.43638919,0.00069992,0.03281341,0.73233872,2.43855451,0.36028793,0.87531279,0.17597504,0.00000000
-2.69834917,3.37305367,0.00070585,0.03381110,0.72831698,2.40117169,0.34716588,0.84923093,0.17375652,0.00000000
-2.69234617,3.31586167,0.00071499,0.03488468,0.72535391,2.36875105,0.33489907,0.82410559,0.17201595,0.00000000
-2.68634317,3.26429230,0.00072749,0.03601443,0.72324441,2.34065008,0.32351246,0.80007198,0.17074953,0.00000000
-2.68034017,3.21772600,0.00074345,0.03717954,0.72176273,2.31615952,0.31301038,0.77723375,0.16994489,0.00000000
-2.67433717,3.17548474,0.00076287,0.03835866,0.72067343,2.29453815,0.30337941,0.75566763,0.16958325,0.00000000
-2.66833417,3.13687114,0.00078571,0.03953041,0.71974223,2.27504593,0.29459161,0.73542819,0.16964179,0.00000000
-2.66233117,3.10120480,0.00081184,0.04067401,0.71874654,2.25697469,0.28660785,0.71655274,0.17009593,0.00000000
-2.65632816,3.06785451,0.00084105,0.04176978,0.71748496,2.23967506,0.27938111,0.69906581,0.17092158,0.00000000
-2.65032516,3.03626545,0.00087308,0.04279969,0.71578567,2.22257908,0.27285960,0.68298312,0.17209719,0.00000000
-2.64432216,3.00598042,0.00090764,0.04374788,0.71351321,2.20521781,0.26698958,0.66831482,0.17360558,0.00000000
-2.63831916,2.97665485,0.00094436,0.04460102,0.71057349,2.18723363,0.26171779,0.65506799,0.17543543,0.00000000
-2.63231616,2.94806533,0.00098287,0.04534868,0.70691693,2.16838726,0.25699336,0.64324832,0.17758246,0.00000000
-2.62631316,2.92011187,0.00102275,0.04598358,0.70253953,2.14855947,0.25276931,0.63286095,0.18005010,0.00000000
-2.62031016,2.89281433,0.00106359,0.04650170,0.69748196,2.12774787,0.24900356,0.62391068,0.18284994,0.00000000
-2.61430715,2.86630354,0.00110497,0.04690236,0.69182678,2.10605931,0.24565937,0.61640164,0.18600152,0.00000000
-2.60830415,2.84080803,0.00114648,0.04718812,0.68569382,2.08369836,0.24270554,0.61033651,0.18953195,0.00000000
-2.60230115,2.81663720,0.00118775,0.04736467,0.67923417,2.06095272,0.24011614,0.60571555,0.19347491,0.00000000
-2.59629815,2.79416199,0.00122842,0.04744053,0.67262283,2.03817626,0.23787006,0.60253550,0.19786946,0.00000000
-2.59029515,2.77379400,0.00126819,0.04742678,0.66605066,2.01577057,0.23595038,0.60078861,0.20275841,0.00000000
-2.58429215,2.75596420,0.00130679,0.04733667,0.65971566,1.99416584,0.23434364,0.60046180,0.20818648,0.00000000
-2.57828914,2.74110209,0.00134403,0.04718521,0.65381435,1.97380180,0.23303911,0.60153618,0.21419822,0.00000000
-2.57228614,2.72961623,0.00137976,0.04698877,0.64853337,1.95510964,0.23202810,0.60398677,0.22083579,0.00000000
-2.56628314,2.72187683,0.00141392,0.04676462,0.64404178,1.93849541,0.23130340,0.60778270,0.22813667,0.00000000
-2.56028014,2.71820104,0.00144649,0.04653051,0.64048440,1.92432559,0.23085882,0.61288755,0.23613138,0.00000000
-2.55427714,2.71884138,0.00147755,0.04630425,0.63797641,1.91291520,0.23068881,0.61926011,0.24484126,0.00000000
-2.54827414,2.72397733,0.00150723,0.04610334,0.63659950,1.90451879,0.23078832,0.62685512,0.25427645,0.00000000
-2.54227114,2.73371045,0.00153575,0.04594461,0.63639960,1.89932436,0.23115263,0.63562422,0.26443409,0.00000000
-2.53626813,2.74806248,0.00156337,0.04584389,0.63738623,1.89745025,0.23177731,0.64551667,0.27529680,0.00000000
-2.53026513,2.76697639,0.00159044,0.04581567,0.63953345,1.89894487,0.23265816,0.65647999,0.28683157,0.00000000
-2.52426213,2.79031975,0.00161733,0.04587287,0.64278224,1.90378869,0.23379114,0.66846025,0.29898904,0.00000000
-2.51825913,2.81788978,0.00164447,0.04602654,0.64704406,1.91189839,0.23517217,0.68140190,0.31170318,0.00000000
-2.51225613,2.84941954,0.00167232,0.04628558,0.65220531,1.92313223,0.23679686,0.69524720,0.32489150,0.00000000
-2.50625313,2.88458443,0.00170133,0.04665657,0.65813239,1.93729644,0.23866004,0.70993510,0.33845565,0.00000000
-2.50025013,2.92300835,0.00173198,0.04714347,0.66467696,1.95415164,0.24075514,0.72539955,0.35228247,0.00000000
-2.49424712,2.96426901,0.00176469,0.04774742,0.67168112,1.97341901,0.24307344,0.74156737,0.36624547,0.00000000
-2.48824412,3.00790188,0.00179985,0.04846656,0.67898216,1.99478555,0.24560308,0.75835572,0.38020660,0.00000000
-2.48224112,3.05340242,0.00183778,0.04929587,0.68641657,2.01790814,0.24832807,0.77566921,0.39401839,0.00000000
-2.47623812,3.10022678,0.00187871,0.05022700,0.69382331,2.04241627,0.25122718,0.79339698,0.40752628,0.00000000
-2.47023512,3.14779086,0.00192275,0.05124825,0.70104595,2.06791317,0.25427285,0.81140977,0.42057108,0.00000000
-2.46423212,3.19546830,0.00196988,0.05234454,0.70793397,2.09397592,0.25743024,0.82955735,0.43299163,0.00000000
-2.45822911,3.24258803,0.00201995,0.05349752,0.71434307,2.12015447,0.26065640,0.84766646,0.44462738,0.00000000
-2.45222611,3.28843199,0.00207261,0.05468577,0.72013477,2.14597039,0.26389975,0.86553943,0.45532105,0.00000000
-2.44622311,3.33223416,0.00212737,0.05588506,0.72517553,2.17091586,0.26709991,0.88295399,0.46492124,0.00000000
-2.44022011,3.37318157,0.00218356,0.05706880,0.72933555,2.19445359,0.27018790,0.89966404,0.47328482,0.00000000
-2.43421711,3.41041834,0.00224034,0.05820853,0.73248772,2.21601832,0.27308687,0.91540195,0.48027942,0.00000000
-2.42821411,3.44305344,0.00229672,0.05927459,0.73450684,2.23502066,0.27571323,0.92988220,0.48578559,0.00000000
-2.42221111,3.47017255,0.00235157,0.06023686,0.73526949,2.25085354,0.27797839,0.94280645,0.48969893,0.00000000
-2.41620810,3.49085456,0.00240367,0.06106552,0.73465464,2.26290171,0.27979084,0.95387011,0.49193207,0.00000000
-2.41020510,3.50419218,0.00245169,0.06173193,0.73254520,2.27055431,0.28105872,0.96277001,0.49241640,0.00000000
-2.40420210,3.50931648,0.00249431,0.06220953,0.72883048,2.27322019,0.28169264,0.96921314,0.49110366,0.00000000
-2.39819910,3.50542442,0.00253020,0.06247464,0.72340957,2.27034557,0.28160873,0.97292608,0.48796733,0.00000000
-2.39219610,3.49180800,0.00255808,0.06250735,0.71619530,2.26143331,0.28073172,0.97366462,0.48300367,0.00000000
-2.38619310,3.46788390,0.00257678,0.06229216,0.70711878,2.24606266,0.27899798,0.97122331,0.47623254,0.00000000
-2.38019010,3.43322157,0.00258527,0.06181861,0.69613400,2.22390863,0.27635829,0.96544433,0.46769777,0.00000000
-2.37418709,3.38756841,0.00258271,0.06108172,0.68322225,2.19475956,0.27278017,0.95622524,0.45746718,0.00000000
-2.36818409,3.33087014,0.00256848,0.06008227,0.66839599,2.15853181,0.26824980,0.94352526,0.44563206,0.00000000
-2.36218109,3.26328494,0.00254220,0.05882684,0.65170175,2.11528053,0.26277322,0.92736956,0.43230617,0.00000000
-2.35617809,3.18519021,0.00250376,0.05732769,0.63322196,2.06520549,0.25637684,0.90785137,0.41762417,0.00000000
-2.35017509,3.09718111,0.00245333,0.05560247,0.61307522,2.00865158,0.24910721,0.88513166,0.40173948,0.00000000
-2.34417209,3.00006052,0.00239132,0.05367369,0.59141512,1.94610332,0.24102998,0.85943640,0.38482163,0.00000000
-2.33816908,2.89482063,0.00231843,0.05156802,0.56842747,1.87817382,0.23222821,0.83105134,0.36705307,0.00000000
-2.33216608,2.78261679,0.00223559,0.04931558,0.54432598,1.80558821,0.22279995,0.80031469,0.34862563,0.00000000
-2.32616308,2.66473478,0.00214390,0.04694895,0.51934671,1.72916253,0.21285535,0.76760784,0.32973654,0.00000000
-2.32016008,2.54255302,0.00204467,0.04450228,0.49374140,1.64977891,0.20251328,0.73334464,0.31058441,0.00000000
-2.31415708,2.41750161,0.00193930,0.04201034,0.46777012,1.56835839,0.19189782,0.69795974,0.29136502,0.00000000
-2.30815408,2.29102011,0.00182929,0.03950752,0.44169357,1.48583271,0.18113458,0.66189648,0.27226728,0.00000000
-2.30215108,2.16451623,0.00171616,0.03702705,0.41576547,1.40311635,0.17034713,0.62559496,0.25346949,0.00000000
-2.29614807,2.03932743,0.00160140,0.03460017,0.39022540,1.32108048,0.15965375,0.58948078,0.23513587,0.00000000
-2.29014507,1.91668706,0.00148648,0.03225551,0.36529244,1.24052971,0.14916448,0.55395493,0.21741374,0.00000000
-2.28414207,1.79769665,0.00137275,0.03001860,0.34115994,1.16218298,0.13897872,0.51938529,0.20043126,0.00000000
-2.27813907,1.68330530,0.00126143,0.02791153,0.31799162,1.08665907,0.12918341,0.48609997,0.18429594,0.00000000
-2.27213607,1.57429687,0.00115361,0.02595273,0.29591911,1.01446739,0.11985182,0.45438276,0.16909374,0.00000000
-2.26613307,1.47128494,0.00105019,0.02415695,0.27504102,0.94600412,0.11104302,0.42447059,0.15488907,0.00000000
-2.26013007,1.37471547,0.00095193,0.02253532,0.25542347,0.88155345,0.10280194,0.39655319,0.14172537,0.00000000
-2.25412706,1.28487618,0.00085938,0.02109556,0.23710193,0.82129357,0.09515992,0.37077454,0.12962630,0.00000000
-2.24812406,1.20191173,0.00077292,0.01984222,0.22008424,0.76530671,0.08813590,0.34723601,0.11859755,0.00000000
-2.24212106,1.12584342,0.00069279,0.01877703,0.20435444,0.71359226,0.08173781,0.32600079,0.10862891,0.00000000
-2.23611806,1.05659186,0.00061906,0.01789928,0.18987733,0.66608211,0.07596437,0.30709924,0.09969674,0.00000000
-2.23011506,0.99400114,0.00055169,0.01720611,0.17660322,0.62265716,0.07080693,0.29053490,0.09176651,0.00000000
-2.22411206,0.93786318,0.00049050,0.01669292,0.16447284,0.58316399,0.06625146,0.27629059,0.08479538,0.00000000
-2.21810905,0.88794071,0.00043527,0.01635367,0.15342195,0.54743081,0.06228040,0.26433439,0.07873466,0.00000000
-2.21210605,0.84398806,0.00038567,0.01618111,0.14338555,0.51528190,0.05887440,0.25462524,0.07353212,0.00000000
-2.20610305,0.80576865,0.00034135,0.01616703,0.13430150,0.48654997,0.05601387,0.24711775,0.06913396,0.00000000
-2.20010005,0.77306888,0.00030192,0.01630241,0.12611336,0.46108589,0.05368019,0.24176634,0.06548656,0.00000000
-2.19409705,0.74570776,0.00026699,0.01657752,0.11877250,0.43876573,0.05185671,0.23852825,0.06253777,0.00000000
-2.18809405,0.72354261,0.00023618,0.01698204,0.11223934,0.41949489,0.05052936,0.23736576,0.06023794,0.00000000
-2.18209105,0.70647075,0.00020910,0.01750504,0.10648383,0.40320949,0.04968702,0.23824733,0.05854057,0.00000000
-2.17608804,0.69442759,0.00018541,0.01813509,0.10148527,0.38987514,0.04932152,0.24114786,0.05740266,0.00000000
-2.17008504,0.68738167,0.00016477,0.01886022,0.09723142,0.37948362,0.04942745,0.24604816,0.05678479,0.00000000
-2.16408204,0.68532720,0.00014689,0.01966797,0.09371721,0.37204759,0.05000165,0.25293366,0.05665101,0.00000000
-2.15807904,0.68827460,0.00013150,0.02054549,0.09094301,0.36759397,0.05104256,0.26179245,0.05696848,0.00000000
-2.15207604,0.69623977,0.00011838,0.02147952,0.08891267,0.36615635,0.05254937,0.27261286,0.05770712,0.00000000
-2.14607304,0.70923257,0.00010730,0.02245656,0.08763146,0.36776682,0.05452108,0.28538056,0.05883902,0.00000000
-2.14007004,0.72724509,0.00009810,0.02346294,0.08710400,0.37244773,0.05695543,0.30007530,0.06033792,0.00000000
-2.13406703,0.75024006,0.00009060,0.02448498,0.08733222,0.38020361,0.05984784,0.31666739,0.06217864,0.00000000
-2.12806403,0.77814000,0.00008466,0.02550912,0.08831360,0.39101375,0.06319028,0.33511403,0.06433654,0.00000000
-2.12206103,0.81081730,0.00008014,0.02652206,0.09003955,0.40482560,0.06697022,0.35535550,0.06678693,0.00000000
-2.11605803,0.84808563,0.00007692,0.02751093,0.09249418,0.42154926,0.07116965,0.37731147,0.06950466,0.00000000
-2.11005503,0.88969305,0.00007488,0.02846345,0.09565332,0.44105340,0.07576418,0.40087744,0.07246367,0.00000000
-2.10405203,0.93531707,0.00007389,0.02936799,0.09948404,0.46316264,0.08072235,0.42592154,0.07563665,0.00000000
-2.09804902,0.98456190,0.00007385,0.03021373,0.10394440,0.48765663,0.08600511,0.45228190,0.07899479,0.00000000
-2.09204602,1.03695827,0.00007462,0.03099074,0.10898378,0.51427093,0.09156554,0.47976474,0.08250760,0.00000000
-2.08604302,1.09196595,0.00007609,0.03169001,0.11454346,0.54269974,0.09734892,0.50814345,0.08614292,0.00000000
-2.08004002,1.14897916,0.00007815,0.03230354,0.12055767,0.57260047,0.10329299,0.53715878,0.08986697,0.00000000
-2.07403702,1.20733499,0.00008067,0.03282433,0.12695494,0.60360009,0.10932866,0.56652050,0.09364459,0.00000000
-2.06803402,1.26632476,0.00008353,0.03324647,0.13365980,0.63530313,0.11538108,0.59591040,0.09743964,0.00000000
-2.06203102,1.32520811,0.00008665,0.03356512,0.14059468,0.66730111,0.12137090,0.62498694,0.10121544,0.00000000
-2.05602801,1.38322957,0.00008991,0.03377657,0.14768201,0.69918299,0.12721605,0.65339137,0.10493548,0.00000000
-2.05002501,1.43963712,0.00009325,0.03387830,0.15484641,0.73054644,0.13283362,0.68075533,0.10856416,0.00000000
-2.04402201,1.49370195,0.00009660,0.03386902,0.16201681,0.76100920,0.13814208,0.70670967,0.11206761,0.00000000
-2.03801901,1.54473884,0.00009996,0.03374875,0.16912850,0.79022031,0.14306355,0.73089414,0.11541459,0.00000000
-2.03201601,1.59212609,0.00010335,0.03351892,0.17612492,0.81787040,0.14752612,0.75296771,0.11857736,0.00000000
-2.02601301,1.63532420,0.00010682,0.03318244,0.18295912,0.84370070,0.15146621,0.77261897,0.12153255,0.00000000
-2.02001001,1.67389225,0.00011051,0.03274379,0.18959480,0.86751024,0.15483061,0.78957612,0.12426186,0.00000000
-2.01400700,1.70750128,0.00011464,0.03220907,0.19600684,0.88916081,0.15757841,0.80361615,0.12675267,0.00000000
-2.00800400,1.73594382,0.00011950,0.03158610,0.20218137,0.90857942,0.15968249,0.81457264,0.12899843,0.00000000
-2.00200100,1.75913908,0.00012549,0.03088439,0.20811522,0.92575818,0.16113064,0.82234179,0.13099889,0.00000000
-1.99599800,1.77713369,0.00013315,0.03011515,0.21381492,0.94075155,0.16192620,0.82688648,0.13276002,0.00000000
-1.98999500,1.79009772,0.00014318,0.02929127,0.21929524,0.95367118,0.16208818,0.82823788,0.13429380,0.00000000
-1.98399200,1.79831663,0.00015641,0.02842714,0.22457741,0.96467871,0.16165093,0.82649490,0.13561771,0.00000000
-1.97798899,1.80217931,0.00017393,0.02753861,0.22968710,0.97397709,0.16066333,0.82182111,0.13675416,0.00000000
-1.97198599,1.80216341,0.00019703,0.02664275,0.23465234,0.98180080,0.15918754,0.81443970,0.13772971,0.00000000
-1.96598299,1.79881852,0.00022725,0.02575768,0.23950151,0.98840599,0.15729747,0.80462650,0.13857428,0.00000000
-1.95997999,1.79274866,0.00026645,0.02490233,0.24426155,0.99406084,0.15507691,0.79270158,0.13932037,0.00000000
-1.95397699,1.78459473,0.00031680,0.02409619,0.24895657,0.99903703,0.15261759,0.77901985,0.14000229,0.00000000
-1.94797399,1.77501825,0.00038082,0.02335908,0.25360685,1.00360282,0.15001708,0.76396117,0.14065559,0.00000000
