energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.47873937,3.51375257,0.24052965,0.08209098,0.01481657,0.15805621,0.40224757,3.45418328,0.01284662,0.16153131
-3.47273637,3.41728715,0.24371665,0.07909190,0.01517139,0.15615092,0.40410634,3.35007494,0.01210148,0.15478837
-3.46673337,3.33266024,0.24850784,0.07665283,0.01565849,0.15539178,0.40771916,3.25537819,0.01149391,0.14879329
-3.46073037,3.26045642,0.25479024,0.07477013,0.01627472,0.15573577,0.41301732,3.17095479,0.01102240,0.14355291
-3.45472736,3.20083926,0.26242037,0.07342896,0.01701440,0.15711789,0.41987851,3.09726296,0.01068361,0.13905491
-3.44872436,3.15356618,0.27122821,0.07260414,0.01786942,0.15945345,0.42812949,3.03436529,0.01047257,0.13526978
-3.44272136,3.11801831,0.28102186,0.07226130,0.01882937,0.16264060,0.43755069,2.98195227,0.01038292,0.13215320
-3.43671836,3.09324328,0.29159268,0.07235807,0.01988166,0.16656319,0.44788282,2.93937988,0.01040712,0.12964863
-3.43071536,3.07800860,0.30272071,0.07284546,0.02101172,0.17109387,0.45883507,2.90571839,0.01053659,0.12769010
-3.42471236,3.07086260,0.31418026,0.07366925,0.02220323,0.17609726,0.47009449,2.87980971,0.01076196,0.12620502
-3.41870935,3.07020011,0.32574542,0.07477145,0.02343835,0.18143319,0.48133623,2.86033007,0.01107323,0.12511688
-3.41270635,3.07432978,0.33719538,0.07609174,0.02469799,0.18695988,0.49223407,2.84585479,0.01145991,0.12434792
-3.40670335,3.08154011,0.34831941,0.07756888,0.02596211,0.19253710,0.50247087,2.83492228,0.01191116,0.12382145
-3.40070035,3.09016183,0.35892136,0.07914204,0.02721001,0.19802906,0.51174844,2.82609458,0.01241601,0.12346395
-3.39469735,3.09862426,0.36882353,0.08075212,0.02842072,0.20330719,0.51979648,2.81801204,0.01296344,0.12320694
-3.38869435,3.10550423,0.37786999,0.08234286,0.02957328,0.20825264,0.52638022,2.80944052,0.01354256,0.12298838
-3.38269135,3.10956617,0.38592920,0.08386200,0.03064718,0.21275847,0.53130653,2.79930991,0.01414277,0.12275389
-3.37668834,3.10979305,0.39289596,0.08526214,0.03162269,0.21673158,0.53442839,2.78674330,0.01475391,0.12245757
-3.37068534,3.10540772,0.39869272,0.08650165,0.03248130,0.22009430,0.53564755,2.77107668,0.01536642,0.12206258
-3.36468234,3.09588521,0.40327028,0.08754529,0.03320606,0.22278566,0.53491544,2.75186957,0.01597157,0.12154144
-3.35867934,3.08095639,0.40660800,0.08836481,0.03378199,0.22476229,0.53223256,2.72890721,0.01656152,0.12087609
-3.35267634,3.06060393,0.40871335,0.08893935,0.03419643,0.22599898,0.52764625,2.70219535,0.01712962,0.12005774
-3.34667334,3.03505152,0.40962120,0.08925561,0.03443934,0.22648889,0.52124732,2.67194858,0.01767045,0.11908656
-3.34067034,3.00474719,0.40939247,0.08930802,0.03450362,0.22624335,0.51316564,2.63857355,0.01818001,0.11797118
-3.33466733,2.97034195,0.40811255,0.08909853,0.03438531,0.22529131,0.50356492,2.60264791,0.01865581,0.11672801
-3.32866433,2.93266431,0.40588916,0.08863640,0.03408371,0.22367834,0.49263707,2.56489620,0.01909695,0.11538051
-3.32266133,2.89269156,0.40284987,0.08793765,0.03360151,0.22146533,0.48059622,2.52616323,0.01950411,0.11395819
-3.31665833,2.85151846,0.39913922,0.08702443,0.03294473,0.21872665,0.46767267,2.48738579,0.01987951,0.11249561
-3.31065533,2.81032357,0.39491529,0.08592416,0.03212259,0.21554811,0.45410694,2.44956308,0.02022685,0.11103113
-3.30465233,2.77033398,0.39034596,0.08466853,0.03114739,0.21202442,0.44014397,2.41372616,0.02055114,0.10960563
-3.29864932,2.73278861,0.38560463,0.08329231,0.03003414,0.20825648,0.42602761,2.38090683,0.02085848,0.10826110
-3.29264632,2.69890058,0.38086569,0.08183215,0.02880023,0.20434833,0.41199546,2.35210609,0.02115578,0.10703913
-3.28664332,2.66981932,0.37629958,0.08032525,0.02746500,0.20040409,0.39827403,2.32826262,0.02145052,0.10597937
-3.28064032,2.64659305,0.37206778,0.07880798,0.02604924,0.19652473,0.38507432,2.31022164,0.02175032,0.10511799
-3.27463732,2.63013249,0.36831772,0.07731465,0.02457472,0.19280503,0.37258773,2.29870480,0.02206266,0.10448620
-3.26863432,2.62117692,0.36517788,0.07587629,0.02306359,0.18933059,0.36098250,2.29428184,0.02239448,0.10410883
-3.26263132,2.62026375,0.36275327,0.07451960,0.02153797,0.18617533,0.35040045,2.29734495,0.02275186,0.10400314
-3.25662831,2.62770282,0.36112156,0.07326607,0.02001938,0.18339924,0.34095439,2.30808685,0.02313970,0.10417779
-3.25062531,2.64355682,0.36032988,0.07213142,0.01852836,0.18104679,0.33272592,2.32648366,0.02356147,0.10463214
-3.24462231,2.66762901,0.36039284,0.07112523,0.01708407,0.17914585,0.32576402,2.35228379,0.02401904,0.10535588
-3.23861931,2.69945922,0.36129159,0.07025089,0.01570405,0.17770730,0.32008423,2.38500363,0.02451254,0.10632898
-3.23261631,2.73832895,0.36297419,0.06950585,0.01440394,0.17672536,0.31566870,2.42393102,0.02504034,0.10752210
-3.22661331,2.78327602,0.36535742,0.06888215,0.01319742,0.17617844,0.31246702,2.46813691,0.02559908,0.10889730
-3.22061031,2.83311856,0.36832983,0.06836716,0.01209613,0.17603082,0.31039792,2.51649537,0.02618387,0.11040921
-3.21460730,2.88648814,0.37175614,0.06794458,0.01110969,0.17623461,0.30935192,2.56771174,0.02678844,0.11200648
-3.20860430,2.94187073,0.37548262,0.06759558,0.01024582,0.17673239,0.30919472,2.62035813,0.02740546,0.11363350
-3.20260130,2.99765434,0.37934348,0.06729999,0.00951050,0.17745996,0.30977143,2.67291535,0.02802685,0.11523239
-3.19659830,3.05218135,0.38316779,0.06703761,0.00890806,0.17834937,0.31091144,2.72381947,0.02864419,0.11674500
-3.19059530,3.10380350,0.38678666,0.06678935,0.00844147,0.17933191,0.31243379,2.77151145,0.02924908,0.11811506
-3.18459230,3.15093707,0.39004046,0.06653835,0.00811243,0.18034098,0.31415289,2.81448766,0.02983354,0.11929020
-3.17858929,3.19211603,0.39278556,0.06627093,0.00792161,0.18131472,0.31588431,2.85134911,0.03039038,0.12022379
-3.17258629,3.22604068,0.39490045,0.06597730,0.00786876,0.18219825,0.31745056,2.88084730,0.03091352,0.12087666
-3.16658329,3.25161972,0.39629085,0.06565200,0.00795280,0.18294543,0.31868649,2.90192462,0.03139828,0.12121833
-3.16058029,3.26800388,0.39689351,0.06529414,0.00817188,0.18352013,0.31944423,2.91374752,0.03184156,0.12122802
-3.15457729,3.27460969,0.39667872,0.06490732,0.00852341,0.18389690,0.31959743,2.91573099,0.03224200,0.12089521
-3.14857429,3.27113262,0.39565128,0.06449930,0.00900396,0.18406111,0.31904460,2.90755354,0.03259997,0.12021973
-3.14257129,3.25754899,0.39384989,0.06408140,0.00960923,0.18400851,0.31771155,2.88916179,0.03291758,0.11921151
-3.13656828,3.23410689,0.39134511,0.06366781,0.01033392,0.18374439,0.31555279,2.86076505,0.03319849,0.11788985
-3.13056528,3.20130694,0.38823591,0.06327459,0.01117160,0.18328225,0.31255178,2.82282008,0.03344771,0.11628241
-3.12456228,3.15987371,0.38464502,0.06291870,0.01211459,0.18264220,0.30872027,2.77600703,0.03367131,0.11442381
-3.11855928,3.11071969,0.38071336,0.06261690,0.01315379,0.18184913,0.30409655,2.72119787,0.03387607,0.11235409
-3.11255628,3.05490344,0.37659366,0.06238473,0.01427868,0.18093081,0.29874289,2.65941893,0.03406907,0.11011697
-3.10655328,2.99358393,0.37244377,0.06223552,0.01547719,0.17991593,0.29274218,2.59180931,0.03425725,0.10775797
-3.10055028,2.92797346,0.36841977,0.06217950,0.01673575,0.17883229,0.28619405,2.51957716,0.03444702,0.10532267
-3.09454727,2.85929090,0.36466932,0.06222313,0.01803935,0.17770515,0.27921051,2.44395568,0.03464375,0.10285491
-3.08854427,2.78871754,0.36132549,0.06236855,0.01937170,0.17655586,0.27191143,2.36616079,0.03485147,0.10039523
-3.08254127,2.71735715,0.35850124,0.06261333,0.02071544,0.17540080,0.26441997,2.28735202,0.03507242,0.09797946
-3.07653827,2.64620185,0.35628492,0.06295037,0.02205248,0.17425073,0.25685808,2.20859820,0.03530687,0.09563764
-3.07053527,2.57610478,0.35473693,0.06336806,0.02336431,0.17311042,0.24934244,2.13084891,0.03555285,0.09339315
-3.06453227,2.50776059,0.35388754,0.06385071,0.02463250,0.17197886,0.24198066,2.05491261,0.03580609,0.09126223
-3.05852926,2.44169386,0.35373612,0.06437908,0.02583914,0.17084966,0.23486821,1.98144193,0.03606003,0.08925379
-3.05252626,2.37825574,0.35425175,0.06493120,0.02696739,0.16971194,0.22808584,1.91092603,0.03630591,0.08736948
-3.04652326,2.31762825,0.35537501,0.06548326,0.02800197,0.16855147,0.22169777,1.84369010,0.03653302,0.08560422
-3.04052026,2.25983559,0.35702114,0.06601061,0.02892971,0.16735207,0.21575056,1.77990126,0.03672901,0.08394679
-3.03451726,2.20476172,0.35908417,0.06648886,0.02974006,0.16609723,0.21027268,1.71958022,0.03688032,0.08238079
-3.02851426,2.15217262,0.36144195,0.06689496,0.03042549,0.16477177,0.20527471,1.66261769,0.03697267,0.08088572
-3.02251126,2.10174242,0.36396181,0.06720822,0.03098192,0.16336357,0.20075023,1.60879457,0.03699161,0.07943817
-3.01650825,2.05308149,0.36650665,0.06741135,0.03140895,0.16186524,0.19667712,1.55780458,0.03692309,0.07801311
-3.01050525,2.00576549,0.36894108,0.06749122,0.03171012,0.16027561,0.19301933,1.50927840,0.03675408,0.07658515
-3.00450225,1.95936368,0.37113740,0.06743967,0.03189291,0.15860096,0.18972907,1.46280788,0.03647309,0.07512979
-2.99849925,1.91346546,0.37298118,0.06725389,0.03196871,0.15685605,0.18674906,1.41796965,0.03607072,0.07362452
-2.99249625,1.86770389,0.37437609,0.06693680,0.03195264,0.15506463,0.18401508,1.37434682,0.03554013,0.07204983
-2.98649325,1.82177536,0.37524784,0.06649702,0.03186315,0.15325966,0.18145844,1.33154841,0.03487733,0.07039004
-2.98049025,1.77545480,0.37554708,0.06594874,0.03172163,0.15148296,0.17900846,1.28922562,0.03408152,0.06863391
-2.97448724,1.72860590,0.37525103,0.06531123,0.03155178,0.14978445,0.17659486,1.24708479,0.03315515,0.06677505
-2.96848424,1.68118630,0.37436392,0.06460822,0.03137888,0.14822091,0.17414988,1.20489674,0.03210397,0.06481212
-2.96248124,1.63324784,0.37291612,0.06386698,0.03122901,0.14685427,0.17161033,1.16250263,0.03093689,0.06274879
-2.95647824,1.58493220,0.37096214,0.06311729,0.03112818,0.14574957,0.16891926,1.11981633,0.02966576,0.06059358
-2.95047524,1.53646243,0.36857744,0.06239027,0.03110133,0.14497251,0.16602746,1.07682381,0.02830504,0.05835942
-2.94447224,1.48813114,0.36585452,0.06171706,0.03117147,0.14458688,0.16289458,1.03357980,0.02687137,0.05606316
-2.93846923,1.44028619,0.36289809,0.06112752,0.03135867,0.14465177,0.15949013,0.99020232,0.02538308,0.05372491
-2.93246623,1.39331472,0.35982003,0.06064893,0.03167921,0.14521884,0.15579398,0.94686553,0.02385971,0.05136730
-2.92646323,1.34762647,0.35673394,0.06030478,0.03214478,0.14632972,0.15179678,0.90379153,0.02232143,0.04901476
-2.92046023,1.30363734,0.35374993,0.06011364,0.03276179,0.14801365,0.14750003,0.86124157,0.02078853,0.04669274
-2.91445723,1.26175398,0.35096966,0.06008828,0.03353088,0.15028546,0.14291584,0.81950714,0.01928097,0.04442692
-2.90845423,1.22236023,0.34848195,0.06023500,0.03444658,0.15314417,0.13806655,0.77890143,0.01781792,0.04224255
-2.90245123,1.18580594,0.34635917,0.06055321,0.03549721,0.15657204,0.13298405,0.73975143,0.01641740,0.04016383
-2.89644822,1.15239871,0.34465454,0.06103533,0.03666500,0.16053441,0.12770895,0.70239097,0.01509604,0.03821332
-2.89044522,1.12239880,0.34340048,0.06166700,0.03792642,0.16498016,0.12228949,0.66715487,0.01386888,0.03641157
-2.88444222,1.09601732,0.34260798,0.06242756,0.03925284,0.16984294,0.11678036,0.63437430,0.01274930,0.03477674
-2.87843922,1.07341771,0.34226713,0.06329092,0.04061127,0.17504313,0.11124135,0.60437335,0.01174899,0.03332439
-2.87243622,1.05472022,0.34234861,0.06422655,0.04196545,0.18049036,0.10573597,0.57746682,0.01087807,0.03206741
-2.86643322,1.04000896,0.34280617,0.06520083,0.04327699,0.18608666,0.10032996,0.55395903,0.01014516,0.03101595
-2.86043022,1.02934121,0.34357980,0.06617850,0.04450669,0.19172999,0.09508979,0.53414358,0.00955766,0.03017755
-2.85442721,1.02275805,0.34459953,0.06712417,0.04561592,0.19731809,0.09008124,0.51830380,0.00912186,0.02955729
-2.84842421,1.02029597,0.34578964,0.06800397,0.04656799,0.20275239,0.08536805,0.50671365,0.00884322,0.02915803
-2.84242121,1.02199834,0.34707293,0.06878703,0.04732950,0.20794185,0.08101056,0.49963882,0.00872658,0.02898069
-2.83641821,1.02792623,0.34837503,0.06944691,0.04787158,0.21280663,0.07706467,0.49733782,0.00877626,0.02902455
-2.83041521,1.03816774,0.34962839,0.06996286,0.04817095,0.21728124,0.07358078,0.50006256,0.00899626,0.02928763
-2.82441221,1.05284506,0.35077574,0.07032072,0.04821079,0.22131712,0.07060300,0.50805840,0.00939026,0.02976698
-2.81840920,1.07211871,0.35177302,0.07051369,0.04798140,0.22488461,0.06816853,0.52156313,0.00996163,0.03045903
-2.81240620,1.09618851,0.35259151,0.07054262,0.04748051,0.22797400,0.06630714,0.54080481,0.01071331,0.03135986
-2.80640320,1.12529070,0.35321908,0.07041604,0.04671336,0.23059576,0.06504091,0.56599817,0.01164768,0.03246539
-2.80040020,1.15969129,0.35366067,0.07014980,0.04569253,0.23277994,0.06438405,0.59733934,0.01276626,0.03377160
-2.79439720,1.19967540,0.35393781,0.06976642,0.04443738,0.23457468,0.06434285,0.63499893,0.01406944,0.03527455
-2.78839420,1.24553287,0.35408738,0.06929414,0.04297344,0.23604394,0.06491578,0.67911336,0.01555611,0.03697038
-2.78239120,1.29754051,0.35415972,0.06876568,0.04133140,0.23726462,0.06609359,0.72977457,0.01722327,0.03885520
-2.77638819,1.35594160,0.35421595,0.06821689,0.03954609,0.23832307,0.06785961,0.78701830,0.01906564,0.04092488
-2.77038519,1.42092333,0.35432507,0.06768524,0.03765527,0.23931134,0.07018993,0.85081128,0.02107529,0.04317477
-2.76438219,1.49259321,0.35456058,0.06720826,0.03569844,0.24032314,0.07305377,0.92103783,0.02324131,0.04559928
-2.75837919,1.57095552,0.35499701,0.06682203,0.03371561,0.24144991,0.07641381,0.99748636,0.02554951,0.04819153
-2.75237619,1.65588884,0.35570652,0.06655976,0.03174612,0.24277697,0.08022658,1.07983656,0.02798232,0.05094280
-2.74637319,1.74712608,0.35675556,0.06645051,0.02982761,0.24438008,0.08444289,1.16764809,0.03051865,0.05384213
-2.74037019,1.84423799,0.35820188,0.06651816,0.02799506,0.24632249,0.08900832,1.26035142,0.03313402,0.05687585
-2.73436718,1.94662144,0.36009192,0.06678051,0.02628003,0.24865253,0.09386384,1.35724191,0.03580075,0.06002721
-2.72836418,2.05349342,0.36245868,0.06724883,0.02471006,0.25140198,0.09894636,1.45747768,0.03848831,0.06327607
-2.72236118,2.16389150,0.36532008,0.06792750,0.02330827,0.25458506,0.10418956,1.56008212,0.04116384,0.06659879
-2.71635818,2.27668132,0.36867789,0.06881406,0.02209306,0.25819821,0.10952469,1.66395161,0.04379274,0.06996816
-2.71035518,2.39057140,0.37251729,0.06989939,0.02107809,0.26222055,0.11488151,1.76786854,0.04633945,0.07335357
-2.70435218,2.50413508,0.37680684,0.07116826,0.02027226,0.26661501,0.12018926,1.87052010,0.04876828,0.07672136
-2.69834917,2.61583917,0.38149908,0.07259991,0.01967994,0.27132987,0.12537781,1.97052228,0.05104427,0.08003528
-2.69234617,2.72407855,0.38653151,0.07416891,0.01930116,0.27630088,0.13037872,2.06644879,0.05313410,0.08325718
-2.68634317,2.82721554,0.39182793,0.07584602,0.01913198,0.28145358,0.13512639,2.15686408,0.05500704,0.08634781
-2.68034017,2.92362256,0.39730022,0.07759915,0.01916478,0.28670581,0.13955914,2.24035931,0.05663575,0.08926772
-2.67433717,3.01172660,0.40285016,0.07939432,0.01938867,0.29197030,0.14362027,2.31559011,0.05799702,0.09197828
-2.66833417,3.09005364,0.40837162,0.08119660,0.01978985,0.29715713,0.14725894,2.38131443,0.05907249,0.09444265
-2.66233117,3.15727108,0.41375267,0.08297095,0.02035193,0.30217612,0.15043096,2.43642916,0.05984904,0.09662681
-2.65632816,3.21222670,0.41887789,0.08468302,0.02105628,0.30693888,0.15309943,2.48000373,0.06031920,0.09850050
-2.65032516,3.25398225,0.42363050,0.08629984,0.02188234,0.31136076,0.15523515,2.51130925,0.06048123,0.10003803
-2.64432216,3.28184042,0.42789461,0.08779043,0.02280795,0.31536232,0.15681683,2.52984187,0.06033914,0.10121896
-2.63831916,3.29536418,0.43155727,0.08912626,0.02380961,0.31887070,0.15783117,2.53533922,0.05990244,0.10202867
-2.63231616,3.29438768,0.43451050,0.09028167,0.02486281,0.32182069,0.15827265,2.52778908,0.05918582,0.10245865
-2.62631316,3.27901851,0.43665323,0.09123422,0.02594234,0.32415556,0.15814327,2.50743012,0.05820860,0.10250666
-2.62031016,3.24963147,0.43789313,0.09196494,0.02702265,0.32582781,0.15745211,2.47474428,0.05699414,0.10217666
-2.61430715,3.20685429,0.43814836,0.09245857,0.02807822,0.32679983,0.15621479,2.43044157,0.05556914,0.10147859
-2.60830415,3.15154624,0.43734928,0.09270379,0.02908398,0.32704450,0.15445285,2.37543772,0.05396293,0.10042798
-2.60230115,3.08477078,0.43544006,0.09269337,0.03001578,0.32654578,0.15219318,2.31082587,0.05220666,0.09904538
-2.59629815,3.00776362,0.43238019,0.09242439,0.03085083,0.32529929,0.14946741,2.23784360,0.05033258,0.09735579
-2.59029515,2.92189759,0.42814592,0.09189834,0.03156824,0.32331297,0.14631133,2.15783673,0.04837334,0.09538791
-2.58429215,2.82864599,0.42273159,0.09112128,0.03214949,0.32060757,0.14276433,2.07222154,0.04636135,0.09317343
-2.57828914,2.72954571,0.41615073,0.09010391,0.03257891,0.31721722,0.13886901,1.98244690,0.04432816,0.09074628
-2.57228614,2.62616161,0.40843702,0.08886160,0.03284409,0.31318969,0.13467070,1.88995788,0.04230401,0.08814189
-2.56628314,2.52005310,0.39964494,0.08741434,0.03293629,0.30858662,0.13021710,1.79616201,0.04031734,0.08539655
-2.56028014,2.41274410,0.38985020,0.08578658,0.03285069,0.30348328,0.12555792,1.70239959,0.03839452,0.08254673
-2.55427714,2.30569681,0.37914969,0.08400694,0.03258656,0.29796815,0.12074454,1.60991848,0.03655951,0.07962860
-2.54827414,2.20028986,0.36766117,0.08210784,0.03214731,0.29214200,0.11582962,1.51985435,0.03483365,0.07667748
-2.54227114,2.09780092,0.35552247,0.08012494,0.03154044,0.28611661,0.11086666,1.43321633,0.03323551,0.07372750
-2.53626813,1.99939390,0.34289034,0.07809648,0.03077730,0.28001301,0.10590955,1.35087823,0.03178074,0.07081125
-2.53026513,1.90611032,0.32993889,0.07606250,0.02987279,0.27395947,0.10101201,1.27357497,0.03048199,0.06795956
-2.52426213,1.81886468,0.31685764,0.07406395,0.02884486,0.26808901,0.09622698,1.20190382,0.02934878,0.06520134
-2.51825913,1.73844333,0.30384932,0.07214172,0.02771401,0.26253680,0.09160591,1.13632973,0.02838753,0.06256342
-2.51225613,1.66550638,0.29112741,0.07033574,0.02650264,0.25743740,0.08719812,1.07719404,0.02760145,0.06007058
-2.50625313,1.60059199,0.27891344,0.06868392,0.02523437,0.25292198,0.08304999,1.02472575,0.02699061,0.05774549
-2.50025013,1.54412275,0.26743426,0.06722128,0.02393336,0.24911570,0.07920429,0.97905447,0.02655193,0.05560883
-2.49424712,1.49641336,0.25691918,0.06597913,0.02262356,0.24613530,0.07569953,0.94022429,0.02627929,0.05367932
-2.48824412,1.45767930,0.24759717,0.06498437,0.02132814,0.24408700,0.07256930,0.90820769,0.02616364,0.05197389
-2.48224112,1.42804600,0.23969402,0.06425892,0.02006879,0.24306485,0.06984189,0.88291903,0.02619320,0.05050779
-2.47623812,1.40755794,0.23342951,0.06381937,0.01886524,0.24314952,0.06753988,0.86422683,0.02635370,0.04929475
-2.47023512,1.39618747,0.22901464,0.06367680,0.01773482,0.24440748,0.06567997,0.85196452,0.02662869,0.04834713
-2.46423212,1.39384284,0.22664875,0.06383674,0.01669211,0.24689066,0.06427296,0.84593929,0.02699995,0.04767605
-2.45822911,1.40037515,0.22651663,0.06429934,0.01574872,0.25063641,0.06332388,0.84593888,0.02744787,0.04729143
-2.45222611,1.41558399,0.22878546,0.06505964,0.01491317,0.25566777,0.06283220,0.85173617,0.02795197,0.04720206
-2.44622311,1.43922150,0.23360152,0.06610800,0.01419085,0.26199382,0.06279227,0.86309161,0.02849141,0.04741553
-2.44022011,1.47099469,0.24108680,0.06743056,0.01358412,0.26961014,0.06319376,0.87975367,0.02904549,0.04793814
-2.43421711,1.51056606,0.25133524,0.06900975,0.01309245,0.27849913,0.06402216,0.90145746,0.02959422,0.04877465
-2.42821411,1.55755249,0.26440893,0.07082485,0.01271264,0.28863023,0.06525930,0.92792189,0.03011883,0.04992801
-2.42221111,1.61152258,0.28033400,0.07285245,0.01243908,0.29995983,0.06688387,0.95884568,0.03060222,0.05139894
-2.41620810,1.67199279,0.29909668,0.07506692,0.01226408,0.31243094,0.06887187,0.99390269,0.03102936,0.05318550
-2.41020510,1.73842279,0.32063939,0.07744084,0.01217818,0.32597267,0.07119691,1.03273699,0.03138769,0.05528253
-2.40420210,1.81021051,0.34485730,0.07994525,0.01217049,0.34049943,0.07383053,1.07495823,0.03166732,0.05768112
-2.39819910,1.88668762,0.37159539,0.08254999,0.01222908,0.35591007,0.07674233,1.12013767,0.03186121,0.06036806
-2.39219610,1.96711607,0.40064654,0.08522388,0.01234125,0.37208709,0.07990001,1.16780547,0.03196526,0.06332531
-2.38619310,2.05068652,0.43175065,0.08793492,0.01249391,0.38889602,0.08326935,1.21744959,0.03197826,0.06652963
-2.38019010,2.13651931,0.46459529,0.09065048,0.01267387,0.40618521,0.08681416,1.26851675,0.03190182,0.06995230
-2.37418709,2.22366863,0.49881798,0.09333750,0.01286812,0.42378619,0.09049616,1.32041562,0.03174010,0.07355899
-2.36818409,2.31113048,0.53401028,0.09596281,0.01306409,0.44151472,0.09427493,1.37252265,0.03149966,0.07730988
-2.36218109,2.39785473,0.56972384,0.09849342,0.01324988,0.45917277,0.09810793,1.42419036,0.03118908,0.08116007
-2.35617809,2.48276146,0.60547842,0.10089701,0.01341452,0.47655136,0.10195065,1.47475823,0.03081865,0.08506012
-2.35017509,2.56476140,0.64077174,0.10314242,0.01354807,0.49343440,0.10575688,1.52356599,0.03040003,0.08895703
-2.34417209,2.64278017,0.67509097,0.10520037,0.01364186,0.50960349,0.10947921,1.56996883,0.02994585,0.09279532
-2.33816908,2.71578563,0.70792562,0.10704408,0.01368856,0.52484344,0.11306971,1.61335425,0.02946942,0.09651845
-2.33216608,2.78281736,0.73878130,0.10865013,0.01368229,0.53894846,0.11648084,1.65315989,0.02898433,0.10007038
-2.32616308,2.84301723,0.76719399,0.10999921,0.01361870,0.55172874,0.11966650,1.68889155,0.02850420,0.10339727
-2.32016008,2.89565967,0.79274414,0.11107689,0.01349499,0.56301706,0.12258330,1.72014094,0.02804238,0.10644926
-2.31415708,2.94018025,0.81507012,0.11187433,0.01330990,0.57267515,0.12519188,1.74660197,0.02761172,0.10918218
-2.30815408,2.97620106,0.83388027,0.11238884,0.01306370,0.58059953,0.12745828,1.76808524,0.02722433,0.11155924
-2.30215108,3.00355155,0.84896319,0.11262431,0.01275809,0.58672628,0.12935534,1.78452956,0.02689142,0.11355244
-2.29614807,3.02228356,0.86019553,0.11259135,0.01239609,0.59103471,0.13086390,1.79601023,0.02662310,0.11514385
-2.29014507,3.03267940,0.86754707,0.11230732,0.01198196,0.59354942,0.13197391,1.80274324,0.02642824,0.11632638
-2.28414207,3.03525243,0.87108255,0.11179596,0.01152100,0.59434078,0.13268519,1.80508523,0.02631433,0.11710433
-2.27813907,3.03073949,0.87096038,0.11108684,0.01101938,0.59352352,0.13300798,1.80352887,0.02628732,0.11749340
-2.27213607,3.02008537,0.86742787,0.11021457,0.01048394,0.59125361,0.13296304,1.79869377,0.02635153,0.11752033
-2.26613307,3.00441950,0.86081338,0.10921772,0.00992203,0.58772337,0.13258144,1.79131300,0.02650949,0.11722208
-2.26013007,2.98502580,0.85151559,0.10813757,0.00934125,0.58315512,0.13190397,1.78221569,0.02676187,0.11664457
-2.25412706,2.96330663,0.83999020,0.10701678,0.00874925,0.57779346,0.13098013,1.77230628,0.02710736,0.11584117
-2.24812406,2.94074230,0.82673472,0.10589795,0.00815360,0.57189671,0.12986691,1.76254118,0.02754267,0.11487080
-2.24212106,2.91884780,0.81227190,0.10482211,0.00756156,0.56572772,0.12862732,1.75390357,0.02806245,0.11379591
-2.23611806,2.89912853,0.79713250,0.10382740,0.00697992,0.55954457,0.12732868,1.74737749,0.02865937,0.11268033
-2.23011506,2.88303677,0.78183804,0.10294772,0.00641493,0.55359150,0.12604101,1.74392207,0.02932418,0.11158716
-2.22411206,2.87193077,0.76688423,0.10221172,0.00587211,0.54809058,0.12483530,1.74444692,0.03004587,0.11057675
-2.21810905,2.86703816,0.75272579,0.10164190,0.00535629,0.54323436,0.12378203,1.74978963,0.03081191,0.10970485
-2.21210605,2.86942496,0.73976304,0.10125398,0.00487145,0.53917983,0.12294987,1.76069632,0.03160851,0.10902108
-2.20610305,2.87997154,0.72833097,0.10105665,0.00442082,0.53604401,0.12240460,1.77780578,0.03242100,0.10856775
-2.20010005,2.89935632,0.71869091,0.10105152,0.00400681,0.53390123,0.12220842,1.80163790,0.03323421,0.10837908
-2.19409705,2.92804749,0.71102514,0.10123339,0.00363108,0.53278220,0.12241955,1.83258664,0.03403297,0.10848071
-2.18809405,2.96630305,0.70543459,0.10159080,0.00329462,0.53267485,0.12309213,1.87091777,0.03480257,0.10888981
-2.18209105,3.01417865,0.70193944,0.10210678,0.00299781,0.53352682,0.12427644,1.91677117,0.03552925,0.10961538
-2.17608804,3.07154256,0.70048262,0.10275980,0.00274049,0.53524944,0.12601925,1.97016738,0.03620071,0.11065897
-2.17008504,3.13809671,0.70093583,0.10352487,0.00252209,0.53772304,0.12836435,2.03101798,0.03680654,0.11201568
-2.16408204,3.21340238,0.70310781,0.10437473,0.00234172,0.54080311,0.13135304,2.09913885,0.03733865,0.11367523
-2.15807904,3.29690912,0.70675442,0.10528100,0.00219827,0.54432721,0.13502459,2.17426554,0.03779155,0.11562328
-2.15207604,3.38798506,0.71158998,0.10621542,0.00209049,0.54812222,0.13941648,2.25606976,0.03816259,0.11784259
-2.14607304,3.48594691,0.71729950,0.10715087,0.00201713,0.55201158,0.14456430,2.34417573,0.03845210,0.12031421
-2.14007004,3.59008799,0.72355112,0.10806238,0.00197693,0.55582220,0.15050140,2.43817558,0.03866336,0.12301852
-2.13406703,3.69970270,0.73000844,0.10892793,0.00196878,0.55939084,0.15725807,2.53764257,0.03880248,0.12593594
-2.12806403,3.81410606,0.73634215,0.10972904,0.00199169,0.56256966,0.16486031,2.64214136,0.03887816,0.12904753
-2.12206103,3.93264751,0.74224055,0.11045116,0.00204486,0.56523069,0.17332821,2.75123466,0.03890133,0.13233517
-2.11605803,4.05471803,0.74741874,0.11108390,0.00212771,0.56726918,0.18267406,2.86448584,0.03888465,0.13578156
