energy_ev,total_up,P_s_up,P_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.79589795,1.74375385,0.00381881,0.63107049,1.19248683,0.85483868,0.37266835,0.00000000
-5.78989495,1.71379147,0.00426295,0.62243243,1.16931408,0.84355096,0.36195822,0.00000000
-5.78389195,1.68899543,0.00477315,0.61401844,1.14849853,0.83485810,0.35345614,0.00000000
-5.77788894,1.66980996,0.00534906,0.60607846,1.13028860,0.82902796,0.34720682,0.00000000
-5.77188594,1.65662757,0.00598909,0.59886195,1.11488817,0.82630822,0.34323298,0.00000000
-5.76588294,1.64977965,0.00669021,0.59260983,1.10245007,0.82692012,0.34153603,0.00000000
-5.75987994,1.64952837,0.00744787,0.58754708,1.09307167,0.83105238,0.34209706,0.00000000
-5.75387694,1.65606001,0.00825595,0.58387613,1.08679293,0.83885583,0.34487784,0.00000000
-5.74787394,1.66947991,0.00910668,0.58177118,1.08359652,0.85043849,0.34982192,0.00000000
-5.74187094,1.68980874,0.00999073,0.58137370,1.08340995,0.86586145,0.35685562,0.00000000
-5.73586793,1.71698025,0.01089730,0.58278888,1.08610944,0.88513542,0.36588889,0.00000000
-5.72986493,1.75084019,0.01181425,0.58608325,1.09152511,0.90821811,0.37681586,0.00000000
-5.72386193,1.79114631,0.01272834,0.59128324,1.09944706,0.93501230,0.38951523,0.00000000
-5.71785893,1.83756916,0.01362553,0.59837470,1.10963204,0.96536464,0.40385028,0.00000000
-5.71185593,1.88969377,0.01449128,0.60730312,1.12181015,0.99906525,0.41966882,0.00000000
-5.70585293,1.94702197,0.01531096,0.61797463,1.13569147,1.03584799,0.43680283,0.00000000
-5.69984992,2.00897544,0.01607023,0.63025751,1.15097209,1.07539161,0.45506832,0.00000000
-5.69384692,2.07489961,0.01675544,0.64398426,1.16733959,1.11732167,0.47426513,0.00000000
-5.68784392,2.14406849,0.01735409,0.65895415,1.18447769,1.16121348,0.49417717,0.00000000
-5.68184092,2.21569087,0.01785519,0.67493628,1.20207023,1.20659608,0.51457311,0.00000000
-5.67583792,2.28891790,0.01824957,0.69167312,1.21980449,1.25295743,0.53520776,0.00000000
-5.66983492,2.36285262,0.01853022,0.70888466,1.23737398,1.29975085,0.55582414,0.00000000
-5.66383192,2.43656150,0.01869250,0.72627307,1.25448094,1.34640302,0.57615657,0.00000000
-5.65782891,2.50908824,0.01873424,0.74352814,1.27083882,1.39232319,0.59593456,0.00000000
-5.65182591,2.57946992,0.01865586,0.76033332,1.28617480,1.43691404,0.61488770,0.00000000
-5.64582291,2.64675539,0.01846025,0.77637243,1.30023268,1.47958368,0.63275134,0.00000000
-5.63981991,2.71002566,0.01815270,0.79133700,1.31277621,1.51975884,0.64927290,0.00000000
-5.63381691,2.76841588,0.01774069,0.80493406,1.32359292,1.55689889,0.66421864,0.00000000
-5.62781391,2.82113825,0.01723360,0.81689424,1.33249840,1.59051023,0.67738068,0.00000000
-5.62181091,2.86750520,0.01664239,0.82697993,1.33934099,1.62016067,0.68858370,0.00000000
-5.61580790,2.90695181,0.01597921,0.83499326,1.34400670,1.64549324,0.69769139,0.00000000
-5.60980490,2.93905660,0.01525704,0.84078345,1.34642403,1.66623888,0.70461190,0.00000000
-5.60380190,2.96355972,0.01448926,0.84425330,1.34656850,1.68222730,0.70930231,0.00000000
-5.59779890,2.98037746,0.01368927,0.84536452,1.34446652,1.69339572,0.71177166,0.00000000
-5.59179590,2.98961228,0.01287015,0.84414137,1.34019827,1.69979479,0.71208245,0.00000000
-5.58579290,2.99155766,0.01204428,0.84067260,1.33389937,1.70159127,0.71035040,0.00000000
-5.57978989,2.98669721,0.01122315,0.83511123,1.32576097,1.69906746,0.70674240,0.00000000
-5.57378689,2.97569769,0.01041706,0.82767225,1.31602816,1.69261682,0.70147286,0.00000000
-5.56778389,2.95939600,0.00963503,0.81862805,1.30499659,1.68273620,0.69479826,0.00000000
-5.56178089,2.93878028,0.00888469,0.80830176,1.29300714,1.67001443,0.68701044,0.00000000
-5.55577789,2.91496555,0.00817222,0.79705854,1.28043891,1.65511791,0.67842860,0.00000000
-5.54977489,2.88916468,0.00750241,0.78529516,1.26770051,1.63877335,0.66939038,0.00000000
-5.54377189,2.86265551,0.00687870,0.77342827,1.25521988,1.62174829,0.66024252,0.00000000
-5.53776888,2.83674513,0.00630331,0.76188156,1.24343308,1.60483007,0.65133112,0.00000000
-5.53176588,2.81273252,0.00577735,0.75107254,1.23277215,1.58880381,0.64299206,0.00000000
-5.52576288,2.79187073,0.00530100,0.74139917,1.22365261,1.57443013,0.63554188,0.00000000
-5.51975988,2.77532982,0.00487365,0.73322701,1.21646086,1.56242339,0.62926926,0.00000000
-5.51375688,2.76416173,0.00449408,0.72687730,1.21154196,1.55343098,0.62442748,0.00000000
-5.50775388,2.75926808,0.00416065,0.72261636,1.20918812,1.54801448,0.62122801,0.00000000
-5.50175088,2.76137212,0.00387137,0.72064676,1.20962823,1.54663305,0.61983536,0.00000000
-5.49574787,2.77099544,0.00362411,0.72110050,1.21301888,1.54962968,0.62036333,0.00000000
-5.48974487,2.78844026,0.00341666,0.72403453,1.21943705,1.55722066,0.62287270,0.00000000
-5.48374187,2.81377786,0.00324682,0.72942851,1.22887472,1.56948853,0.62737040,0.00000000
-5.47773887,2.84684342,0.00311249,0.73718525,1.24123575,1.58637875,0.63381008,0.00000000
-5.47173587,2.88723749,0.00301168,0.74713329,1.25633503,1.60770018,0.64209413,0.00000000
-5.46573287,2.93433413,0.00294254,0.75903197,1.27390004,1.63312931,0.65207692,0.00000000
-5.45972986,2.98729542,0.00290336,0.77257844,1.29357495,1.66221818,0.66356938,0.00000000
-5.45372686,3.04509210,0.00289258,0.78741652,1.31492711,1.69440576,0.67634446,0.00000000
-5.44772386,3.10652965,0.00290873,0.80314701,1.33745594,1.72903249,0.69014358,0.00000000
-5.44172086,3.17027934,0.00295044,0.81933915,1.36060404,1.76535759,0.70468385,0.00000000
-5.43571786,3.23491307,0.00301642,0.83554276,1.38377022,1.80257863,0.71966569,0.00000000
-5.42971486,3.29894143,0.00310539,0.85130079,1.40632425,1.83985286,0.73478082,0.00000000
-5.42371186,3.36085349,0.00321611,0.86616167,1.42762284,1.87631966,0.74972038,0.00000000
-5.41770885,3.41915741,0.00334734,0.87969138,1.44702657,1.91112352,0.76418290,0.00000000
-5.41170585,3.47242066,0.00349786,0.89148458,1.46391708,1.94343679,0.77788187,0.00000000
-5.40570285,3.51930839,0.00366649,0.90117471,1.47771416,1.97248161,0.79055289,0.00000000
-5.39969985,3.55861912,0.00385207,0.90844267,1.48789209,1.99755023,0.80195997,0.00000000
-5.39369685,3.58931631,0.00405355,0.91302393,1.49399474,2.01802333,0.81190103,0.00000000
-5.38769385,3.61055506,0.00427000,0.91471386,1.49564893,2.03338546,0.82021231,0.00000000
-5.38169085,3.62170299,0.00450070,0.91337127,1.49257546,2.04323748,0.82677168,0.00000000
-5.37568784,3.62235477,0.00474515,0.90892002,1.48459765,2.04730533,0.83150080,0.00000000
-5.36968484,3.61233973,0.00500316,0.90134885,1.47164677,2.04544512,0.83436598,0.00000000
-5.36368184,3.59172265,0.00527491,0.89070943,1.45376447,2.03764428,0.83537793,0.00000000
-5.35767884,3.56079757,0.00556100,0.87711281,1.43110193,2.02401894,0.83459036,0.00000000
-5.35167584,3.52007514,0.00586248,0.86072449,1.40391586,2.00480753,0.83209741,0.00000000
-5.34567284,3.47026401,0.00618090,0.84175825,1.37256147,1.98036119,0.82803026,0.00000000
-5.33966983,3.41224698,0.00651828,0.82046904,1.33748275,1.95113106,0.82255278,0.00000000
-5.33366683,3.34705304,0.00687717,0.79714527,1.29920030,1.91765327,0.81585658,0.00000000
-5.32766383,3.27582615,0.00726056,0.77210059,1.25829733,1.88053210,0.80815543,0.00000000
-5.32166083,3.19979207,0.00767185,0.74566559,1.21540421,1.84042190,0.79967936,0.00000000
-5.31565783,3.12022436,0.00811478,0.71817959,1.17118207,1.79800852,0.79066851,0.00000000
-5.30965483,3.03841060,0.00859331,0.68998272,1.12630615,1.75399089,0.78136687,0.00000000
-5.30365183,2.95562012,0.00911154,0.66140860,1.08144925,1.70906321,0.77201620,0.00000000
-5.29764882,2.87307399,0.00967349,0.63277763,1.03726583,1.66389851,0.76285004,0.00000000
-5.29164582,2.79191813,0.01028304,0.60439113,0.99437721,1.61913387,0.75408819,0.00000000
-5.28564282,2.71320025,0.01094370,0.57652636,0.95335818,1.57535771,0.74593159,0.00000000
-5.27963982,2.63785100,0.01165842,0.54943250,0.91472534,1.53309933,0.73855787,0.00000000
-5.27363682,2.56666956,0.01242949,0.52332761,0.87892736,1.49282099,0.73211752,0.00000000
-5.26763382,2.50031381,0.01325828,0.49839650,0.84633731,1.45491237,0.72673082,0.00000000
-5.26163082,2.43929491,0.01414513,0.47478961,0.81724715,1.41968739,0.72248564,0.00000000
-5.25562781,2.38397608,0.01508921,0.45262273,0.79186433,1.38738334,0.71943602,0.00000000
-5.24962481,2.33457518,0.01608834,0.43197751,0.77031051,1.35816185,0.71760169,0.00000000
-5.24362181,2.29117062,0.01713893,0.41290274,0.75262234,1.33211172,0.71696836,0.00000000
-5.23761881,2.25371013,0.01823592,0.39541632,0.73875407,1.30925296,0.71748893,0.00000000
-5.23161581,2.22202181,0.01937271,0.37950768,0.72858201,1.28954210,0.71908547,0.00000000
-5.22561281,2.19582697,0.02054120,0.36514083,0.72191057,1.27287809,0.72165183,0.00000000
-5.21960980,2.17475423,0.02173182,0.35225766,0.71847978,1.25910889,0.72505708,0.00000000
-5.21360680,2.15835457,0.02293360,0.34078166,0.71797402,1.24803827,0.72914937,0.00000000
-5.20760380,2.14611683,0.02413435,0.33062173,0.72003193,1.23943283,0.73376040,0.00000000
-5.20160080,2.13748359,0.02532081,0.32167618,0.72425714,1.23302901,0.73871023,0.00000000
-5.19559780,2.13186699,0.02647885,0.31383671,0.73022971,1.22854024,0.74381245,0.00000000
-5.18959480,2.12866468,0.02759378,0.30699239,0.73751795,1.22566400,0.74887962,0.00000000
-5.18359180,2.12727548,0.02865062,0.30103338,0.74569057,1.22408909,0.75372881,0.00000000
-5.17758879,2.12711499,0.02963443,0.29585448,0.75432860,1.22350291,0.75818723,0.00000000
-5.17158579,2.12763091,0.03053064,0.29135833,0.76303711,1.22359903,0.76209784,0.00000000
-5.16558279,2.12831798,0.03132546,0.28745824,0.77145620,1.22408494,0.76532476,0.00000000
-5.15957979,2.12873248,0.03200620,0.28408047,0.77927110,1.22468997,0.76775851,0.00000000
-5.15357679,2.12850595,0.03256167,0.28116604,0.78622097,1.22517337,0.76932069,0.00000000
-5.14757379,2.12735785,0.03298249,0.27867191,0.79210618,1.22533229,0.76996819,0.00000000
-5.14157079,2.12510674,0.03326140,0.27657162,0.79679382,1.22500952,0.76969658,0.00000000
-5.13556778,2.12167953,0.03339354,0.27485515,0.80022107,1.22410059,0.76854261,0.00000000
-5.12956478,2.11711818,0.03337663,0.27352830,0.80239638,1.22255992,0.76658553,0.00000000
-5.12356178,2.11158337,0.03321110,0.27261135,0.80339829,1.22040561,0.76394717,0.00000000
-5.11755878,2.10535453,0.03290017,0.27213719,0.80337178,1.21772236,0.76079048,0.00000000
-5.11155578,2.09882582,0.03244979,0.27214889,0.80252226,1.21466233,0.75731662,0.00000000
-5.10555278,2.09249766,0.03186855,0.27269694,0.80110729,1.21144326,0.75376038,0.00000000
-5.09954977,2.08696364,0.03116745,0.27383600,0.79942619,1.20834396,0.75038398,0.00000000
-5.09354677,2.08289283,0.03035964,0.27562158,0.79780803,1.20569676,0.74746941,0.00000000
-5.08754377,2.08100772,0.02946006,0.27810653,0.79659810,1.20387705,0.74530938,0.00000000
-5.08154077,2.08205829,0.02848500,0.28133762,0.79614360,1.20329007,0.74419722,0.00000000
-5.07553777,2.08679302,0.02745168,0.28535226,0.79677894,1.20435534,0.74441593,0.00000000
-5.06953477,2.09592763,0.02637771,0.29017551,0.79881120,1.20748909,0.74622698,0.00000000
-5.06353177,2.11011298,0.02528065,0.29581758,0.80250638,1.21308557,0.74985910,0.00000000
-5.05752876,2.12990324,0.02417747,0.30227175,0.80807691,1.22149782,0.75549765,0.00000000
-5.05152576,2.15572581,0.02308410,0.30951297,0.81567108,1.23301887,0.76327506,0.00000000
-5.04552276,2.18785445,0.02201508,0.31749708,0.82536460,1.24786429,0.77326272,0.00000000
-5.03951976,2.22638684,0.02098315,0.32616076,0.83715500,1.26615689,0.78546487,0.00000000
-5.03351676,2.27122794,0.01999903,0.33542209,0.85095873,1.28791452,0.79981468,0.00000000
-5.02751376,2.32208003,0.01907122,0.34518187,0.86661151,1.31304157,0.81617296,0.00000000
-5.02151076,2.37844020,0.01820596,0.35532547,0.88387155,1.34132484,0.83432948,0.00000000
-5.01550775,2.43960574,0.01740719,0.36572523,0.90242590,1.37243414,0.85400706,0.00000000
-5.00950475,2.50468740,0.01667668,0.37624333,0.92189935,1.40592769,0.87486827,0.00000000
-5.00350175,2.57263031,0.01601418,0.38673487,0.94186577,1.44126235,0.89652451,0.00000000
-4.99749875,2.64224177,0.01541773,0.39705127,0.96186136,1.47780833,0.91854722,0.00000000
-4.99149575,2.71222501,0.01488391,0.40704365,0.98139922,1.51486776,0.94048072,0.00000000
-4.98549275,2.78121758,0.01440818,0.41656618,0.99998475,1.55169654,0.96185617,0.00000000
-4.97948974,2.84783279,0.01398531,0.42547931,1.01713124,1.58752835,0.98220614,0.00000000
-4.97348674,2.91070255,0.01360967,0.43365273,1.03237503,1.62159995,1.00107912,0.00000000
-4.96748374,2.96851983,0.01327565,0.44096789,1.04528967,1.65317657,1.01805344,0.00000000
-4.96148074,3.02007893,0.01297797,0.44732029,1.05549859,1.68157626,1.03275001,0.00000000
-4.95547774,3.06431196,0.01271196,0.45262113,1.06268583,1.70619214,1.04484336,0.00000000
-4.94947474,3.10031987,0.01247379,0.45679863,1.06660441,1.72651157,1.05407058,0.00000000
-4.94347174,3.12739705,0.01226067,0.45979870,1.06708222,1.74213140,1.06023778,0.00000000
-4.93746873,3.14504828,0.01207093,0.46158527,1.06402520,1.75276866,1.06322392,0.00000000
-4.93146573,3.15299768,0.01190408,0.46214005,1.05741786,1.75826627,1.06298193,0.00000000
-4.92546273,3.15118948,0.01176073,0.46146191,1.04732124,1.75859372,1.05953701,0.00000000
-4.91945973,3.13978063,0.01164255,0.45956584,1.03386846,1.75384274,1.05298254,0.00000000
-4.91345673,3.11912622,0.01155208,0.45648167,1.01725822,1.74421831,1.04347357,0.00000000
-4.90745373,3.08975831,0.01149254,0.45225245,0.99774665,1.73002577,1.03121859,0.00000000
-4.90145073,3.05235962,0.01146757,0.44693271,0.97563777,1.71165462,1.01646966,0.00000000
-4.89544772,3.00773355,0.01148095,0.44058659,0.95127322,1.68956007,0.99951177,0.00000000
-4.88944472,2.95677195,0.01153633,0.43328600,0.92502156,1.66424335,0.98065173,0.00000000
-4.88344172,2.90042248,0.01163693,0.42510878,0.89726758,1.63623181,0.96020711,0.00000000
-4.87743872,2.83965685,0.01178525,0.41613699,0.86840220,1.60605976,0.93849585,0.00000000
-4.87143572,2.77544174,0.01198283,0.40645538,0.83881298,1.57425113,0.91582689,0.00000000
-4.86543272,2.70871311,0.01223001,0.39615014,0.80887581,1.54130455,0.89249219,0.00000000
-4.85942971,2.64035531,0.01252578,0.38530776,0.77894785,1.50768145,0.86876041,0.00000000
-4.85342671,2.57118516,0.01286764,0.37401432,0.74936178,1.47379768,0.84487240,0.00000000
-4.84742371,2.50194148,0.01325156,0.36235492,0.72042152,1.44001854,0.82103859,0.00000000
-4.84142071,2.43327987,0.01367195,0.35041342,0.69239926,1.40665729,0.79743822,0.00000000
-4.83541771,2.36577236,0.01412179,0.33827232,0.66553373,1.37397674,0.77422020,0.00000000
-4.82941471,2.29991120,0.01459273,0.32601285,0.64002958,1.34219348,0.75150548,0.00000000
-4.82341171,2.23611587,0.01507528,0.31371509,0.61605761,1.31148402,0.72939055,0.00000000
-4.81740870,2.17474241,0.01555908,0.30145819,0.59375571,1.28199224,0.70795173,0.00000000
-4.81140570,2.11609385,0.01603322,0.28932045,0.57323019,1.25383732,0.68725000,0.00000000
-4.80540270,2.06043075,0.01648649,0.27737940,0.55455742,1.22712152,0.66733583,0.00000000
-4.79939970,2.00798090,0.01690779,0.26571164,0.53778546,1.20193707,0.64825384,0.00000000
-4.79339670,1.95894745,0.01728647,0.25439256,0.52293572,1.17837175,0.63004690,0.00000000
-4.78739370,1.91351476,0.01761262,0.24349578,0.51000445,1.15651273,0.61275946,0.00000000
-4.78139070,1.87185179,0.01787742,0.23309248,0.49896398,1.13644847,0.59643994,0.00000000
-4.77538769,1.83411281,0.01807341,0.22325037,0.48976396,1.11826864,0.58114207,0.00000000
-4.76938469,1.80043565,0.01819469,0.21403268,0.48233228,1.10206224,0.56692514,0.00000000
-4.76338169,1.77093775,0.01823712,0.20549687,0.47657617,1.08791411,0.55385323,0.00000000
-4.75737869,1.74571058,0.01819839,0.19769337,0.47238326,1.07590022,0.54199346,0.00000000
-4.75137569,1.72481296,0.01807806,0.19066428,0.46962286,1.06608221,0.53141350,0.00000000
-4.74537269,1.70826400,0.01787756,0.18444214,0.46814757,1.05850162,0.52217841,0.00000000
-4.73936968,1.69603618,0.01760006,0.17904881,0.46779522,1.05317428,0.51434707,0.00000000
-4.73336668,1.68804936,0.01725035,0.17449454,0.46839127,1.05008530,0.50796848,0.00000000
-4.72736368,1.68416590,0.01683460,0.17077728,0.46975167,1.04918500,0.50307797,0.00000000
-4.72136068,1.68418759,0.01636019,0.16788221,0.47168607,1.05038599,0.49969368,0.00000000
-4.71535768,1.68785434,0.01583538,0.16578159,0.47400137,1.05356159,0.49781344,0.00000000
-4.70935468,1.69484480,0.01526909,0.16443487,0.47650556,1.05854572,0.49741206,0.00000000
-4.70335168,1.70477890,0.01467059,0.16378911,0.47901153,1.06513402,0.49843937,0.00000000
-4.69734867,1.71722205,0.01404925,0.16377971,0.48134092,1.07308630,0.50081889,0.00000000
-4.69134567,1.73169090,0.01341427,0.16433133,0.48332761,1.08212999,0.50444736,0.00000000
-4.68534267,1.74766022,0.01277450,0.16535915,0.48482095,1.09196444,0.50919489,0.00000000
-4.67933967,1.76457084,0.01213819,0.16677031,0.48568839,1.10226591,0.51490612,0.00000000
-4.67333667,1.78183815,0.01151291,0.16846555,0.48581753,1.11269299,0.52140197,0.00000000
-4.66733367,1.79886120,0.01090536,0.17034103,0.48511750,1.12289231,0.52848224,0.00000000
-4.66133067,1.81503205,0.01032138,0.17229034,0.48351971,1.13250438,0.53592887,0.00000000
-4.65532766,1.82974543,0.00976584,0.17420656,0.48097787,1.14116962,0.54350984,0.00000000
-4.64932466,1.84240852,0.00924270,0.17598449,0.47746754,1.14853439,0.55098367,0.00000000
-4.64332166,1.85245099,0.00875500,0.17752286,0.47298519,1.15425705,0.55810435,0.00000000
-4.63731866,1.85933513,0.00830494,0.17872664,0.46754684,1.15801415,0.56462674,0.00000000
-4.63131566,1.86256625,0.00789396,0.17950917,0.46118661,1.15950666,0.57031216,0.00000000
-4.62531266,1.86170307,0.00752282,0.17979437,0.45395506,1.15846622,0.57493420,0.00000000
-4.61930965,1.85636813,0.00719173,0.17951864,0.44591767,1.15466151,0.57828449,0.00000000
-4.61330665,1.84625797,0.00690043,0.17863260,0.43715327,1.14790442,0.58017828,0.00000000
-4.60730365,1.83115285,0.00664829,0.17710255,0.42775274,1.13805613,0.58045978,0.00000000
-4.60130065,1.81092556,0.00643447,0.17491149,0.41781781,1.12503269,0.57900684,0.00000000
-4.59529765,1.78554911,0.00625792,0.17205980,0.40745995,1.10881012,0.57573509,0.00000000
-4.58929465,1.75510270,0.00611756,0.16856537,0.39679942,1.08942852,0.57060106,0.00000000
-4.58329165,1.71977573,0.00601227,0.16446330,0.38596424,1.06699521,0.56360444,0.00000000
-4.57728864,1.67986929,0.00594096,0.15980501,0.37508907,1.04168643,0.55478906,0.00000000
-4.57128564,1.63579508,0.00590262,0.15465690,0.36431394,1.01374760,0.54424277,0.00000000
-4.56528264,1.58807131,0.00589628,0.14909845,0.35378270,0.98349184,0.53209600,0.00000000
-4.55927964,1.53731570,0.00592108,0.14322001,0.34364109,0.95129677,0.51851910,0.00000000
-4.55327664,1.48423559,0.00597616,0.13712011,0.33403452,0.91759955,0.50371847,0.00000000
-4.54727364,1.42961527,0.00606068,0.13090263,0.32510543,0.88289024,0.48793167,0.00000000
-4.54127064,1.37430111,0.00617376,0.12467373,0.31699042,0.84770366,0.47142156,0.00000000
-4.53526763,1.31918460,0.00631439,0.11853883,0.30981706,0.81260990,0.45446972,0.00000000
-4.52926463,1.26518417,0.00648142,0.11259959,0.30370071,0.77820390,0.43736946,0.00000000
-4.52326163,1.21322608,0.00667344,0.10695117,0.29874125,0.74509416,0.42041845,0.00000000
-4.51725863,1.16422515,0.00688876,0.10167968,0.29502008,0.71389111,0.40391141,0.00000000
-4.51125563,1.11906578,0.00712533,0.09686013,0.29259749,0.68519533,0.38813305,0.00000000
-4.50525263,1.07858381,0.00738075,0.09255477,0.29151052,0.65958586,0.37335135,0.00000000
-4.49924962,1.04354962,0.00765218,0.08881186,0.29177142,0.63760895,0.35981156,0.00000000
-4.49324662,1.01465283,0.00793640,0.08566506,0.29336696,0.61976727,0.34773097,0.00000000
-4.48724362,0.99248869,0.00822977,0.08313328,0.29625846,0.60650986,0.33729445,0.00000000
-4.48124062,0.97754651,0.00852833,0.08122093,0.30038273,0.59822281,0.32865108,0.00000000
-4.47523762,0.97019993,0.00882780,0.07991870,0.30565379,0.59522084,0.32191161,0.00000000
-4.46923462,0.97069918,0.00912371,0.07920469,0.31196530,0.59773965,0.31714698,0.00000000
-4.46323162,0.97916523,0.00941146,0.07904573,0.31919362,0.60592930,0.31438761,0.00000000
-4.45722861,0.99558567,0.00968644,0.07939906,0.32720140,0.61984849,0.31362364,0.00000000
-4.45122561,1.01981253,0.00994415,0.08021402,0.33584138,0.63945999,0.31480584,0.00000000
-4.44522261,1.05156174,0.01018030,0.08143385,0.34496034,0.66462726,0.31784718,0.00000000
-4.43921961,1.09041456,0.01039094,0.08299747,0.35440304,0.69511240,0.32262501,0.00000000
-4.43321661,1.13582092,0.01057256,0.08484118,0.36401585,0.73057586,0.32898373,0.00000000
-4.42721361,1.18710496,0.01072216,0.08690024,0.37365006,0.77057786,0.33673792,0.00000000
-4.42121061,1.24347290,0.01083736,0.08911028,0.38316468,0.81458205,0.34567583,0.00000000
-4.41520760,1.30402347,0.01091644,0.09140857,0.39242866,0.86196150,0.35556327,0.00000000
-4.40920460,1.36776112,0.01095833,0.09373510,0.40132260,0.91200724,0.36614791,0.00000000
-4.40320160,1.43361206,0.01096267,0.09603344,0.40973973,0.96393954,0.37716376,0.00000000
-4.39719860,1.50044316,0.01092976,0.09825151,0.41758651,1.01692182,0.38833614,0.00000000
-4.39119560,1.56708354,0.01086054,0.10034211,0.42478260,1.07007719,0.39938677,0.00000000
-4.38519260,1.63234861,0.01075651,0.10226340,0.43126053,1.12250725,0.41003918,0.00000000
-4.37918959,1.69506593,0.01061967,0.10397922,0.43696507,1.17331279,0.42002421,0.00000000
-4.37318659,1.75410231,0.01045243,0.10545929,0.44185239,1.22161568,0.42908559,0.00000000
-4.36718359,1.80839133,0.01025755,0.10667934,0.44588916,1.26658143,0.43698541,0.00000000
-4.36118059,1.85696021,0.01003800,0.10762120,0.44905161,1.30744135,0.44350935,0.00000000
-4.35517759,1.89895503,0.00979692,0.10827273,0.45132472,1.34351358,0.44847157,0.00000000
-4.34917459,1.93366330,0.00953750,0.10862771,0.45270141,1.37422208,0.45171898,0.00000000
-4.34317159,1.96053273,0.00926290,0.10868565,0.45318196,1.39911257,0.45313475,0.00000000
-4.33716858,1.97918543,0.00897622,0.10845148,0.45277348,1.41786485,0.45264103,0.00000000
-4.33116558,1.98942670,0.00868041,0.10793520,0.45148954,1.43030075,0.45020052,0.00000000
-4.32516258,1.99124806,0.00837823,0.10715139,0.44934990,1.43638732,0.44581708,0.00000000
-4.31915958,1.98482422,0.00807224,0.10611867,0.44638031,1.43623516,0.43953505,0.00000000
-4.31315658,1.97050409,0.00776472,0.10485908,0.44261231,1.43009181,0.43143759,0.00000000
-4.30715358,1.94879633,0.00745773,0.10339740,0.43808313,1.41833063,0.42164378,0.00000000
