energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.75387694,1.02315882,0.00487677,0.05690356,0.00556739,0.00000000,0.41386283,0.41699928,0.00377114,0.49151367
-5.74787394,1.02720466,0.00485266,0.05698790,0.00563331,0.00000000,0.41637294,0.41738315,0.00374451,0.49520768
-5.74187094,1.02788008,0.00480074,0.05682807,0.00568026,0.00000000,0.41735612,0.41666132,0.00372807,0.49718401
-5.73586793,1.02555928,0.00472229,0.05643940,0.00571137,0.00000000,0.41699354,0.41495111,0.00372145,0.49766753
-5.72986493,1.02077664,0.00461946,0.05584538,0.00573064,0.00000000,0.41553050,0.41243729,0.00372495,0.49695831
-5.72386193,1.01420883,0.00449521,0.05507663,0.00574274,0.00000000,0.41326920,0.40936511,0.00373948,0.49542256
-5.71785893,1.00665128,0.00435323,0.05416951,0.00575297,0.00000000,0.41055918,0.40603099,0.00376637,0.49348088
-5.71185593,0.99899014,0.00419786,0.05316459,0.00576699,0.00000000,0.40778594,0.40277129,0.00380727,0.49159444
-5.70585293,0.99217086,0.00403398,0.05210488,0.00579070,0.00000000,0.40535810,0.39994985,0.00386402,0.49024935
-5.69984992,0.98716477,0.00386687,0.05103397,0.00583003,0.00000000,0.40369362,0.39794465,0.00393843,0.48994013
-5.69384692,0.98493499,0.00370209,0.04999425,0.00589073,0.00000000,0.40320569,0.39713440,0.00403214,0.49115284
-5.68784392,0.98640321,0.00354536,0.04902513,0.00597814,0.00000000,0.40428873,0.39788536,0.00414649,0.49434851
-5.68184092,0.99241847,0.00340241,0.04816142,0.00609706,0.00000000,0.40730515,0.40053924,0.00428232,0.49994762
-5.67583792,1.00372924,0.00327882,0.04743200,0.00625153,0.00000000,0.41257324,0.40540236,0.00443992,0.50831604
-5.66983492,1.02095970,0.00317997,0.04685870,0.00644472,0.00000000,0.42035659,0.41273666,0.00461889,0.51975314
-5.66383192,1.04459105,0.00311084,0.04645558,0.00667877,0.00000000,0.43085547,0.42275264,0.00481808,0.53448226
-5.65782891,1.07494817,0.00307597,0.04622852,0.00695473,0.00000000,0.44420036,0.43560458,0.00503557,0.55264387
-5.65182591,1.11219207,0.00307930,0.04617520,0.00727253,0.00000000,0.46044762,0.45138789,0.00526871,0.57429163
-5.64582291,1.15631792,0.00312413,0.04628545,0.00763093,0.00000000,0.47957766,0.47013867,0.00551410,0.59939123
-5.63981991,1.20715835,0.00321303,0.04654196,0.00802755,0.00000000,0.50149528,0.49183521,0.00576775,0.62782200
-5.63381691,1.26439172,0.00334779,0.04692123,0.00845896,0.00000000,0.52603221,0.51640114,0.00602512,0.65938101
-5.62781391,1.32755452,0.00352935,0.04739488,0.00892074,0.00000000,0.55295167,0.54371003,0.00628131,0.69378947
-5.62181091,1.39605717,0.00375783,0.04793108,0.00940759,0.00000000,0.58195470,0.57359096,0.00653119,0.73070092
-5.61580790,1.46920246,0.00403245,0.04849612,0.00991348,0.00000000,0.61268807,0.60583466,0.00676960,0.76971099
-5.60980490,1.54620576,0.00435163,0.04905606,0.01043184,0.00000000,0.64475333,0.64020002,0.00699152,0.81036826
-5.60380190,1.62621618,0.00471295,0.04957835,0.01095566,0.00000000,0.67771701,0.67642049,0.00719225,0.85218576
-5.59779890,1.70833798,0.00511326,0.05003339,0.01147774,0.00000000,0.71112144,0.71421020,0.00736760,0.89465287
-5.59179590,1.79165168,0.00554878,0.05039586,0.01199085,0.00000000,0.74449601,0.75326957,0.00751402,0.93724723
-5.58579290,1.87523428,0.00601516,0.05064596,0.01248788,0.00000000,0.77736868,0.79329038,0.00762875,0.97944639
-5.57978989,1.95817837,0.00650768,0.05077031,0.01296208,0.00000000,0.80927742,0.83396014,0.00770991,1.02073900
-5.57378689,2.03960977,0.00702137,0.05076257,0.01340717,0.00000000,0.83978137,0.87496607,0.00775663,1.06063531
-5.56778389,2.11870361,0.00755120,0.05062385,0.01381752,0.00000000,0.86847150,0.91599851,0.00776899,1.09867692
-5.56178089,2.19469878,0.00809228,0.05036264,0.01418830,0.00000000,0.89498045,0.95675411,0.00774810,1.13444557
-5.55577789,2.26691079,0.00863999,0.04999459,0.01451554,0.00000000,0.91899152,0.99693897,0.00769605,1.16757098
-5.54977489,2.33474285,0.00919025,0.04954192,0.01479630,0.00000000,0.94024634,1.03627176,0.00761580,1.19773755
-5.54377189,2.39769527,0.00973959,0.04903255,0.01502865,0.00000000,0.95855112,1.07448717,0.00751112,1.22468991
-5.53776888,2.45537317,0.01028537,0.04849907,0.01521176,0.00000000,0.97378127,1.11133955,0.00738646,1.24823718
-5.53176588,2.50749210,0.01082582,0.04797747,0.01534590,0.00000000,0.98588412,1.14660692,0.00724676,1.26825581
-5.52576288,2.55388176,0.01136012,0.04750574,0.01543235,0.00000000,0.99487958,1.18009528,0.00709734,1.28469096
-5.51975988,2.59448740,0.01188841,0.04712244,0.01547342,0.00000000,1.00085876,1.21164297,0.00694366,1.29755621
-5.51375688,2.62936872,0.01241174,0.04686519,0.01547229,0.00000000,1.00398025,1.24112512,0.00679121,1.30693168
-5.50775388,2.65869630,0.01293195,0.04676923,0.01543292,0.00000000,1.00446437,1.26845770,0.00664526,1.31296029
-5.50175088,2.68274515,0.01345156,0.04686602,0.01535986,0.00000000,1.00258538,1.29360112,0.00651078,1.31584239
-5.49574787,2.70188570,0.01397351,0.04718202,0.01525812,0.00000000,0.99866184,1.31656298,0.00639220,1.31582873
-5.48974487,2.71657214,0.01450098,0.04773764,0.01513294,0.00000000,0.99304560,1.33739983,0.00629334,1.31321198
-5.48374187,2.72732850,0.01503710,0.04854640,0.01498961,0.00000000,0.98610978,1.35621763,0.00621730,1.30831692
-5.47773887,2.73473283,0.01558470,0.04961435,0.01483329,0.00000000,0.97823615,1.37317091,0.00616637,1.30148993
-5.47173587,2.73940012,0.01614603,0.05093980,0.01466877,0.00000000,0.96980273,1.38846041,0.00614197,1.29308779
-5.46573287,2.74196456,0.01672251,0.05251327,0.01450034,0.00000000,0.96117188,1.40232944,0.00614468,1.28346666
-5.45972986,2.74306198,0.01731457,0.05431785,0.01433166,0.00000000,0.95267969,1.41505877,0.00617421,1.27297139
-5.45372686,2.74331316,0.01792144,0.05632977,0.01416561,0.00000000,0.94462708,1.42696055,0.00622948,1.26192587
-5.44772386,2.74330882,0.01854108,0.05851929,0.01400425,0.00000000,0.93727310,1.43837114,0.00630871,1.25062478
-5.44172086,2.74359680,0.01917015,0.06085178,0.01384881,0.00000000,0.93083071,1.44964330,0.00640946,1.23932712
-5.43571786,2.74467205,0.01980403,0.06328913,0.01369967,0.00000000,0.92546517,1.46113797,0.00652882,1.22825187
-5.42971486,2.74696965,0.02043696,0.06579112,0.01355648,0.00000000,0.92129526,1.47321574,0.00666348,1.21757584
-5.42371186,2.75086087,0.02106213,0.06831703,0.01341824,0.00000000,0.91839685,1.48622836,0.00680992,1.20743382
-5.41770885,2.75665222,0.02167198,0.07082720,0.01328346,0.00000000,0.91680887,1.50051036,0.00696454,1.19792086
-5.41170585,2.76458703,0.02225840,0.07328455,0.01315030,0.00000000,0.91654092,1.51637099,0.00712378,1.18909650
-5.40570285,2.77484915,0.02281301,0.07565591,0.01301679,0.00000000,0.91758222,1.53408644,0.00728423,1.18099046
-5.39969985,2.78756794,0.02332746,0.07791326,0.01288100,0.00000000,0.91991104,1.55389260,0.00744279,1.17360950
-5.39369685,2.80282399,0.02379372,0.08003461,0.01274124,0.00000000,0.92350417,1.57597823,0.00759669,1.16694479
-5.38769385,2.82065484,0.02420433,0.08200463,0.01259617,0.00000000,0.92834553,1.60047873,0.00774359,1.16097934
-5.38169085,2.84106000,0.02455264,0.08381494,0.01244502,0.00000000,0.93443360,1.62747059,0.00788158,1.15569499
-5.37568784,2.86400492,0.02483301,0.08546400,0.01228761,0.00000000,0.94178686,1.65696655,0.00800920,1.15107846
-5.36968484,2.88942348,0.02504094,0.08695673,0.01212445,0.00000000,0.95044719,1.68891182,0.00812540,1.14712607
-5.36368184,2.91721901,0.02517322,0.08830380,0.01195673,0.00000000,0.96048066,1.72318143,0.00822953,1.14384700
-5.35767884,2.94726380,0.02522795,0.08952060,0.01178630,0.00000000,0.97197598,1.75957896,0.00832123,1.14126475
-5.35167584,2.97939756,0.02520458,0.09062606,0.01161558,0.00000000,0.98504035,1.79783694,0.00840037,1.13941693
-5.34567284,3.01342514,0.02510390,0.09164134,0.01144748,0.00000000,0.99979329,1.83761919,0.00846698,1.13835337
-5.33966983,3.04911399,0.02492799,0.09258846,0.01128521,0.00000000,1.01635853,1.87852512,0.00852117,1.13813281
-5.33366683,3.08619210,0.02468015,0.09348898,0.01113214,0.00000000,1.03485460,1.92009628,0.00856303,1.13881833
-5.32766383,3.12434677,0.02436481,0.09436286,0.01099163,0.00000000,1.05538460,1.96182498,0.00859261,1.14047204
-5.32166083,3.16322479,0.02398745,0.09522743,0.01086685,0.00000000,1.07802569,2.00316503,0.00860984,1.14314906
-5.31565783,3.20243421,0.02355452,0.09609679,0.01076059,0.00000000,1.10281896,2.04354419,0.00861450,1.14689154
-5.30965483,3.24154804,0.02307329,0.09698140,0.01067516,0.00000000,1.12976014,2.08237804,0.00860627,1.15172265
-5.30365183,3.28010975,0.02255180,0.09788811,0.01061222,0.00000000,1.15879170,2.11908474,0.00858467,1.15764125
-5.29764882,3.31764043,0.02199872,0.09882057,0.01057268,0.00000000,1.18979680,2.15310012,0.00854916,1.16461715
-5.29164582,3.35364738,0.02142325,0.09977992,0.01055668,0.00000000,1.22259530,2.18389244,0.00849914,1.17258742
-5.28564282,3.38763376,0.02083500,0.10076591,0.01056355,0.00000000,1.25694218,2.21097619,0.00843404,1.18145389
-5.27963982,3.41910869,0.02024387,0.10177821,0.01059181,0.00000000,1.29252853,2.23392446,0.00835337,1.19108178
-5.27363682,3.44759771,0.01965993,0.10281795,0.01063923,0.00000000,1.32898501,2.25237917,0.00825677,1.20129987
-5.26763382,3.47265283,0.01909323,0.10388937,0.01070291,0.00000000,1.36588792,2.26605904,0.00814411,1.21190193
-5.26163082,3.49386226,0.01855369,0.10500152,0.01077939,0.00000000,1.40276757,2.27476484,0.00801551,1.22264959
-5.25562781,3.51085926,0.01805093,0.10616988,0.01086476,0.00000000,1.43911885,2.27838208,0.00787136,1.23327667
-5.24962481,3.52333028,0.01759405,0.10741783,0.01095484,0.00000000,1.47441361,2.27688105,0.00771239,1.24349471
-5.24362181,3.53102219,0.01719155,0.10877785,0.01104531,0.00000000,1.50811455,2.27031463,0.00753965,1.25299980
-5.23761881,3.53374881,0.01685109,0.11029246,0.01113187,0.00000000,1.53969021,2.25881416,0.00735448,1.26148041
-5.23161581,3.53139665,0.01657936,0.11201474,0.01121043,0.00000000,1.56863046,2.24258370,0.00715851,1.26862618
-5.22561281,3.52393002,0.01638197,0.11400837,0.01127719,0.00000000,1.59446212,2.22189340,0.00695362,1.27413722
-5.21960980,3.51139562,0.01626328,0.11634727,0.01132884,0.00000000,1.61676406,2.19707220,0.00674186,1.27773385
-5.21360680,3.49392625,0.01622635,0.11911470,0.01136266,0.00000000,1.63518128,2.16850037,0.00652545,1.27916627
-5.20760380,3.47174389,0.01627287,0.12240188,0.01137660,0.00000000,1.64943734,2.13660216,0.00630667,1.27822388
-5.20160080,3.44516150,0.01640309,0.12630610,0.01136937,0.00000000,1.65934471,2.10183880,0.00608780,1.27474382
-5.19559780,3.41458351,0.01661586,0.13092846,0.01134047,0.00000000,1.66481252,2.06470189,0.00587112,1.26861837
-5.18959480,3.38050438,0.01690863,0.13637112,0.01129023,0.00000000,1.66585127,2.02570715,0.00565880,1.25980077
-5.18359180,3.34350496,0.01727749,0.14273429,0.01121978,0.00000000,1.66257437,1.98538841,0.00545291,1.24830924
-5.17758879,3.30424617,0.01771728,0.15011300,0.01113102,0.00000000,1.65519619,1.94429167,0.00525535,1.23422881
-5.17158579,3.26345986,0.01822165,0.15859369,0.01102657,0.00000000,1.64402678,1.90296896,0.00506786,1.21771096
-5.16558279,3.22193649,0.01878317,0.16825073,0.01090967,0.00000000,1.62946323,1.86197192,0.00489199,1.19897079
-5.15957979,3.18050990,0.01939350,0.17914319,0.01078408,0.00000000,1.61197821,1.82184468,0.00472909,1.17828200
-5.15357679,3.14003924,0.02004349,0.19131159,0.01065398,0.00000000,1.59210590,1.78311628,0.00458034,1.15596971
-5.14757379,3.10138856,0.02072338,0.20477520,0.01052381,0.00000000,1.57042615,1.74629235,0.00444674,1.13240135
-5.14157079,3.06540476,0.02142291,0.21952962,0.01039816,0.00000000,1.54754731,1.71184635,0.00432911,1.10797625
-5.13556778,3.03289458,0.02213150,0.23554504,0.01028161,0.00000000,1.52408859,1.68021051,0.00422814,1.08311401
-5.12956478,3.00460167,0.02283845,0.25276507,0.01017861,0.00000000,1.50066280,1.65176673,0.00414434,1.05824247
-5.12356178,2.98118473,0.02353308,0.27110633,0.01009337,0.00000000,1.47785992,1.62683794,0.00407813,1.03378560
-5.11755878,2.96319751,0.02420492,0.29045881,0.01002972,0.00000000,1.45623242,1.60568016,0.00402978,1.01015182
-5.11155578,2.95107182,0.02484388,0.31068705,0.00999101,0.00000000,1.43628271,1.58847585,0.00399946,0.98772331
-5.10555278,2.94510414,0.02544038,0.33163212,0.00998007,0.00000000,1.41845318,1.57532876,0.00398721,0.96684651
-5.09954977,2.94544644,0.02598556,0.35311430,0.00999908,0.00000000,1.40311898,1.56626070,0.00399298,0.94782430
-5.09354677,2.95210166,0.02647137,0.37493655,0.01004961,0.00000000,1.39058370,1.56121040,0.00401658,0.93090988
-5.08754377,2.96492378,0.02689069,0.39688858,0.01013251,0.00000000,1.38107771,1.56003464,0.00405773,0.91630255
-5.08154077,2.98362270,0.02723750,0.41875135,0.01024799,0.00000000,1.37475899,1.56251166,0.00411600,0.90414538
-5.07553777,3.00777328,0.02750688,0.44030199,0.01039556,0.00000000,1.37171600,1.56834673,0.00419085,0.89452461
-5.06953477,3.03682833,0.02769512,0.46131896,0.01057411,0.00000000,1.37197216,1.57717973,0.00428160,0.88747071
-5.06353177,3.07013474,0.02779975,0.48158717,0.01078194,0.00000000,1.37549135,1.58859446,0.00438743,0.88296086
-5.05752876,3.10695226,0.02781952,0.50090307,0.01101676,0.00000000,1.38218396,1.60212944,0.00450739,0.88092257
-5.05152576,3.14647391,0.02775448,0.51907942,0.01127584,0.00000000,1.39191297,1.61728970,0.00464041,0.88123827
-5.04552276,3.18784758,0.02760588,0.53594968,0.01155599,0.00000000,1.40449971,1.63355927,0.00478525,0.88375058
-5.03951976,3.23019793,0.02737616,0.55137182,0.01185369,0.00000000,1.41972891,1.65041409,0.00494060,0.88826803
-5.03351676,3.27264806,0.02706895,0.56523143,0.01216513,0.00000000,1.43735295,1.66733476,0.00510502,0.89457111
-5.02751376,3.31434043,0.02668899,0.57744413,0.01248627,0.00000000,1.45709524,1.68381899,0.00527699,0.90241845
-5.02151076,3.35445661,0.02624211,0.58795704,0.01281298,0.00000000,1.47865283,1.69939346,0.00545494,0.91155305
-5.01550775,3.39223544,0.02573517,0.59674949,0.01314104,0.00000000,1.50169841,1.71362468,0.00563727,0.92170850
-5.00950475,3.42698951,0.02517605,0.60383275,0.01346628,0.00000000,1.52588214,1.72612883,0.00582236,0.93261505
-5.00350175,3.45811962,0.02457363,0.60924894,0.01378462,0.00000000,1.55083345,1.73658025,0.00600865,0.94400568
-4.99749875,3.48512722,0.02393773,0.61306903,0.01409216,0.00000000,1.57616339,1.74471853,0.00619463,0.95562198
-4.99149575,3.50762457,0.02327913,0.61539020,0.01438527,0.00000000,1.60146772,1.75035398,0.00637892,0.96721984
-4.98549275,3.52534266,0.02260951,0.61633237,0.01466064,0.00000000,1.62633110,1.75337144,0.00656027,0.97857501
-4.97948974,3.53813670,0.02194142,0.61603426,0.01491538,0.00000000,1.65033259,1.75373230,0.00673762,0.98948835
-4.97348674,3.54598902,0.02128823,0.61464897,0.01514709,0.00000000,1.67305242,1.75147474,0.00691014,0.99979066
-4.96748374,3.54900941,0.02066406,0.61233917,0.01535390,0.00000000,1.69408008,1.74671198,0.00707722,1.00934708
-4.96148074,3.54743256,0.02008362,0.60927218,0.01553457,0.00000000,1.71302341,1.73962875,0.00723853,1.01806082
-4.95547774,3.54161270,0.01956213,0.60561496,0.01568846,0.00000000,1.72951848,1.73047584,0.00739402,1.02587603
-4.94947474,3.53201510,0.01911504,0.60152913,0.01581565,0.00000000,1.74323955,1.71956288,0.00754391,1.03277971
-4.94347174,3.51920466,0.01875788,0.59716634,0.01591687,0.00000000,1.75390893,1.70724948,0.00768870,1.03880244
-4.93746873,3.50383144,0.01850587,0.59266381,0.01599353,0.00000000,1.76130577,1.69393482,0.00782914,1.04401776
-4.93146573,3.48661337,0.01837366,0.58814054,0.01604770,0.00000000,1.76527354,1.68004605,0.00796618,1.04854011
-4.92546273,3.46831632,0.01837487,0.58369392,0.01608202,0.00000000,1.76572547,1.66602578,0.00810099,1.05252129
-4.91945973,3.44973207,0.01852175,0.57939715,0.01609962,0.00000000,1.76264759,1.65231883,0.00823483,1.05614533
-4.91345673,3.43165454,0.01882464,0.57529738,0.01610405,0.00000000,1.75609915,1.63935892,0.00836902,1.05962202
-4.90745373,3.41485509,0.01929161,0.57141468,0.01609913,0.00000000,1.74621022,1.62755546,0.00850490,1.06317901
-4.90145073,3.40005760,0.01992791,0.56774198,0.01608879,0.00000000,1.73317657,1.61728107,0.00864369,1.06705302
-4.89544772,3.38791417,0.02073561,0.56424584,0.01607698,0.00000000,1.71725212,1.60886010,0.00878650,1.07148012
-4.88944472,3.37898257,0.02171319,0.56086823,0.01606744,0.00000000,1.69873932,1.60255871,0.00893416,1.07668580
-4.88344172,3.37370608,0.02285521,0.55752915,0.01606359,0.00000000,1.67797809,1.59857677,0.00908728,1.08287499
-4.87743872,3.37239695,0.02415213,0.55413018,0.01606836,0.00000000,1.65533391,1.59704199,0.00924608,1.09022264
-4.87143572,3.37522404,0.02559013,0.55055878,0.01608407,0.00000000,1.63118592,1.59800640,0.00941042,1.09886526
-4.86543272,3.38220555,0.02715117,0.54669315,0.01611232,0.00000000,1.60591556,1.60144544,0.00957979,1.10889386
-4.85942971,3.39320716,0.02881314,0.54240770,0.01615393,0.00000000,1.57989659,1.60725960,0.00975327,1.12034875
-4.85342671,3.40794601,0.03055012,0.53757877,0.01620887,0.00000000,1.55348698,1.61527862,0.00992957,1.13321639
-4.84742371,3.42600041,0.03233291,0.53209042,0.01627631,0.00000000,1.52702302,1.62526810,0.01010706,1.14742865
-4.84142071,3.44682518,0.03412955,0.52584014,0.01635461,0.00000000,1.50081598,1.63693812,0.01028388,1.16286449
-4.83541771,3.46977197,0.03590617,0.51874412,0.01644143,0.00000000,1.47515128,1.64995373,0.01045793,1.17935416
-4.82941471,3.49411390,0.03762777,0.51074200,0.01653389,0.00000000,1.45028999,1.66394671,0.01062706,1.19668555
-4.82341171,3.51907349,0.03925924,0.50180070,0.01662863,0.00000000,1.42647228,1.67852820,0.01078909,1.21461275
-4.81740870,3.54385260,0.04076640,0.49191732,0.01672210,0.00000000,1.40392241,1.69330171,0.01094197,1.23286615
-4.81140570,3.56766323,0.04211701,0.48112080,0.01681065,0.00000000,1.38285440,1.70787585,0.01108385,1.25116364
-4.80540270,3.58975769,0.04328186,0.46947232,0.01689082,0.00000000,1.36347789,1.72187645,0.01121319,1.26922254
-4.79939970,3.60945665,0.04423574,0.45706441,0.01695949,0.00000000,1.34600323,1.73495742,0.01132884,1.28677136
-4.79339670,3.62617390,0.04495838,0.44401868,0.01701404,0.00000000,1.33064536,1.74680996,0.01143011,1.30356101
-4.78739370,3.63943657,0.04543514,0.43048233,0.01705257,0.00000000,1.31762559,1.75716976,0.01151677,1.31937466
-4.78139070,3.64889963,0.04565767,0.41662353,0.01707395,0.00000000,1.30717109,1.76582189,0.01158913,1.33403589
-4.77538769,3.65435423,0.04562428,0.40262586,0.01707794,0.00000000,1.29951163,1.77260323,0.01164797,1.34741448
-4.76938469,3.65572910,0.04534011,0.38868204,0.01706517,0.00000000,1.29487353,1.77740225,0.01169451,1.35942962
-4.76338169,3.65308519,0.04481711,0.37498721,0.01703718,0.00000000,1.29347101,1.78015636,0.01173033,1.37005034
-4.75737869,3.64660354,0.04407374,0.36173200,0.01699627,0.00000000,1.29549519,1.78084685,0.01175730,1.37929303
-4.75137569,3.63656718,0.04313449,0.34909580,0.01694545,0.00000000,1.30110137,1.77949186,0.01177742,1.38721626
-4.74537269,3.62333779,0.04202916,0.33724029,0.01688821,0.00000000,1.31039521,1.77613756,0.01179274,1.39391306
-4.73936968,3.60732848,0.04079203,0.32630381,0.01682835,0.00000000,1.32341867,1.77084833,0.01180517,1.39950129
-4.73336668,3.58897402,0.03946080,0.31639643,0.01676977,0.00000000,1.34013664,1.76369621,0.01181637,1.40411239
-4.72736368,3.56870023,0.03807552,0.30759621,0.01671621,0.00000000,1.36042511,1.75475053,0.01182760,1.40787937
-4.72136068,3.54689408,0.03667734,0.29994665,0.01667105,0.00000000,1.38406176,1.74406806,0.01183966,1.41092467
-4.71535768,3.52387629,0.03530735,0.29345544,0.01663705,0.00000000,1.41071984,1.73168459,0.01185272,1.41334860
-4.70935468,3.49987788,0.03400536,0.28809449,0.01661619,0.00000000,1.43996588,1.71760830,0.01186633,1.41521904
-4.70335168,3.47502207,0.03280876,0.28380133,0.01660950,0.00000000,1.47126170,1.70181537,0.01187937,1.41656312
-4.69734867,3.44931263,0.03175147,0.28048174,0.01661698,0.00000000,1.50397102,1.68424838,0.01189005,1.41736130
-4.69134567,3.42262928,0.03086298,0.27801337,0.01663750,0.00000000,1.53737061,1.66481745,0.01189598,1.41754429
-4.68534267,3.39473059,0.03016759,0.27625045,0.01666882,0.00000000,1.57066567,1.64340423,0.01189424,1.41699301
-4.67933967,3.36526425,0.02968376,0.27502909,0.01670767,0.00000000,1.60300917,1.61986870,0.01188153,1.41554166
-4.67333667,3.33378416,0.02942364,0.27417321,0.01674982,0.00000000,1.63352420,1.59405815,0.01185426,1.41298368
-4.66733367,3.29977353,0.02939278,0.27350064,0.01679030,0.00000000,1.66132869,1.56581823,0.01180876,1.40908047
-4.66133067,3.26267276,0.02959009,0.27282935,0.01682353,0.00000000,1.68556135,1.53500516,0.01174144,1.40357226
-4.65532766,3.22191065,0.03000793,0.27198344,0.01684362,0.00000000,1.70540793,1.50149854,0.01164898,1.39619064
-4.64932466,3.17693727,0.03063234,0.27079874,0.01684461,0.00000000,1.72012657,1.46521396,0.01152850,1.38667218
-4.64332166,3.12725692,0.03144360,0.26912780,0.01682073,0.00000000,1.72907127,1.42611473,0.01137769,1.37477232
