energy_ev,total_up,Bi_p_up,Bi_d_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-5.81990995,2.19353576,0.47972162,0.00365314,1.50055157,0.78013852,0.01199148,1.10751973
-5.81390695,2.26673351,0.48442836,0.00377751,1.55628640,0.81827405,0.01220467,1.15788226
-5.80790395,2.34047275,0.48800522,0.00389949,1.61365040,0.85729231,0.01240470,1.21004447
-5.80190095,2.41394635,0.49035757,0.00401792,1.67190249,0.89685569,0.01258926,1.26350664
-5.79589795,2.48628477,0.49140046,0.00413152,1.73022112,0.93659955,0.01275580,1.31771254
-5.78989495,2.55657543,0.49106087,0.00423897,1.78772350,0.97613936,0.01290167,1.37206136
-5.78389195,2.62388471,0.48927986,0.00433892,1.84348815,1.01507849,0.01302416,1.42592148
-5.77788894,2.68728164,0.48601470,0.00443006,1.89657987,1.05301633,0.01312063,1.47864541
-5.77188594,2.74586248,0.48124083,0.00451114,1.94607617,1.08955669,0.01318860,1.52958532
-5.76588294,2.79877504,0.47495351,0.00458104,1.99109415,1.12431576,0.01322595,1.57810872
-5.75987994,2.84524193,0.46716919,0.00463882,2.03081664,1.15692979,0.01323098,1.62361352
-5.75387694,2.88458169,0.45792641,0.00468374,2.06451660,1.18706191,0.01320259,1.66554200
-5.74787394,2.91622711,0.44728617,0.00471530,2.09157875,1.21440810,0.01314037,1.70339340
-5.74187094,2.93973998,0.43533175,0.00473327,2.11151758,1.23870212,0.01304473,1.73673448
-5.73586793,2.95482184,0.42216795,0.00473773,2.12399108,1.25971932,0.01291694,1.76520804
-5.72986493,2.96132054,0.40791959,0.00472903,2.12880977,1.27727942,0.01275925,1.78853920
-5.72386193,2.95923237,0.39272955,0.00470781,2.12594071,1.29124819,0.01257483,1.80653936
-5.71785893,2.94870013,0.37675605,0.00467496,2.11550665,1.30153821,0.01236782,1.81910806
-5.71185593,2.93000728,0.36016960,0.00463162,2.09778035,1.30810892,0.01214327,1.82623273
-5.70585293,2.90356866,0.34314940,0.00457911,2.07317469,1.31096592,0.01190703,1.82798667
-5.69984992,2.86991840,0.32587952,0.00451888,2.04222894,1.31015983,0.01166569,1.82452551
-5.69384692,2.82969558,0.30854488,0.00445250,2.00559211,1.30578479,0.01142640,1.81608234
-5.68784392,2.78362827,0.29132721,0.00438156,1.96400385,1.29797666,0.01119675,1.80296171
-5.68184092,2.73251647,0.27440117,0.00430762,1.91827395,1.28691101,0.01098455,1.78553295
-5.67583792,2.67721466,0.25793063,0.00423220,1.86926096,1.27280091,0.01079766,1.76422259
-5.66983492,2.61861418,0.24206547,0.00415669,1.81785086,1.25589447,0.01064381,1.73950632
-5.66383192,2.55762598,0.22693874,0.00408234,1.76493617,1.23647205,0.01053035,1.71190037
-5.65782891,2.49516385,0.21266449,0.00401022,1.71139616,1.21484306,0.01046406,1.68195239
-5.65182591,2.43212841,0.19933621,0.00394120,1.65807857,1.19134221,0.01045099,1.65023180
-5.64582291,2.36939187,0.18702586,0.00387595,1.60578311,1.16632515,0.01049622,1.61731964
-5.63981991,2.30778372,0.17578373,0.00381494,1.55524696,1.14016331,0.01060373,1.58379798
-5.63381691,2.24807733,0.16563878,0.00375842,1.50713242,1.11323806,0.01077626,1.55023884
-5.62781391,2.19097754,0.15659971,0.00370649,1.46201684,1.08593402,0.01101514,1.51719286
-5.62181091,2.13710939,0.14865647,0.00365907,1.42038474,1.05863173,0.01132026,1.48517780
-5.61580790,2.08700805,0.14178232,0.00361594,1.38262231,1.03169976,0.01169000,1.45466726
-5.60980490,2.04111028,0.13593615,0.00357682,1.34901411,1.00548651,0.01212116,1.42607984
-5.60380190,1.99974757,0.13106520,0.00354131,1.31974210,0.98031192,0.01260910,1.39976914
-5.59779890,1.96314127,0.12710777,0.00350902,1.29488688,0.95645951,0.01314768,1.37601510
-5.59179590,1.93140007,0.12399618,0.00347952,1.27443122,0.93416897,0.01372951,1.35501701
-5.58579290,1.90452008,0.12165957,0.00345243,1.25826567,0.91362982,0.01434599,1.33688861
-5.57978989,1.88238765,0.12002664,0.00342740,1.24619631,0.89497633,0.01498763,1.32165571
-5.57378689,1.86478517,0.11902814,0.00340418,1.23795445,0.87828410,0.01564421,1.30925650
-5.56778389,1.85139987,0.11859917,0.00338259,1.23320798,0.86356855,0.01630514,1.29954468
-5.56178089,1.84183538,0.11868105,0.00336258,1.23157423,0.85078534,0.01695968,1.29229553
-5.55577789,1.83562586,0.11922281,0.00334420,1.23263381,0.83983295,0.01759734,1.28721465
-5.54977489,1.83225222,0.12018236,0.00332763,1.23594519,0.83055725,0.01820815,1.28394921
-5.54377189,1.83115989,0.12152704,0.00331317,1.24105921,0.82275799,0.01878299,1.28210115
-5.53776888,1.83177744,0.12323381,0.00330123,1.24753337,0.81619685,0.01931389,1.28124197
-5.53176588,1.83353521,0.12528893,0.00329232,1.25494493,0.81060684,0.01979425,1.28092830
-5.52576288,1.83588327,0.12768718,0.00328703,1.26290257,0.80570255,0.02021906,1.28071766
-5.51975988,1.83830792,0.13043072,0.00328600,1.27105594,0.80119086,0.02058503,1.28018376
-5.51375688,1.84034587,0.13352748,0.00328992,1.27910288,0.79678164,0.02089065,1.27893064
-5.50775388,1.84159579,0.13698934,0.00329944,1.28679381,0.79219792,0.02113620,1.27660496
-5.50175088,1.84172655,0.14083009,0.00331519,1.29393338,0.78718525,0.02132368,1.27290621
-5.49574787,1.84048209,0.14506323,0.00333773,1.30037933,0.78151970,0.02145664,1.26759420
-5.48974487,1.83768284,0.14969980,0.00336748,1.30603873,0.77501445,0.02153997,1.26049382
-5.48374187,1.83322384,0.15474634,0.00340472,1.31086205,0.76752455,0.02157967,1.25149700
-5.47773887,1.82706989,0.16020303,0.00344956,1.31483552,0.75894989,0.02158248,1.24056190
-5.47173587,1.81924841,0.16606220,0.00350188,1.31797236,0.74923634,0.02155561,1.22770961
-5.46573287,1.80984039,0.17230723,0.00356135,1.32030361,0.73837510,0.02150634,1.21301882
-5.45972986,1.79897036,0.17891202,0.00362740,1.32186912,0.72640050,0.02144173,1.19661868
-5.45372686,1.78679591,0.18584092,0.00369923,1.32270937,0.71338642,0.02136830,1.17868054
-5.44772386,1.77349749,0.19304934,0.00377579,1.32285872,0.69944161,0.02129175,1.15940906
-5.44172086,1.75926917,0.20048480,0.00385587,1.32234036,0.68470416,0.02121677,1.13903298
-5.43571786,1.74431053,0.20808865,0.00393806,1.32116330,0.66933554,0.02114683,1.11779622
-5.42971486,1.72882034,0.21579808,0.00402083,1.31932147,0.65351434,0.02108415,1.09594957
-5.42371186,1.71299184,0.22354853,0.00410259,1.31679478,0.63743013,0.02102965,1.07374318
-5.41770885,1.69700975,0.23127626,0.00418170,1.31355191,0.62127743,0.02098300,1.05142015
-5.41170585,1.68104888,0.23892104,0.00425661,1.30955449,0.60525028,0.02094271,1.02921122
-5.40570285,1.66527380,0.24642856,0.00432582,1.30476206,0.58953727,0.02090632,1.00733063
-5.39969985,1.64983946,0.25375271,0.00438802,1.29913747,0.57431718,0.02087056,0.98597298
-5.39369685,1.63489218,0.26085734,0.00444212,1.29265194,0.55975541,0.02083160,0.96531111
-5.38769385,1.62057060,0.26771747,0.00448727,1.28528961,0.54600094,0.02078527,0.94549471
-5.38169085,1.60700624,0.27431986,0.00452293,1.27705086,0.53318408,0.02072734,0.92664968
-5.37568784,1.59432337,0.28066287,0.00454886,1.26795437,0.52141472,0.02065367,0.90887790
-5.36968484,1.58263808,0.28675553,0.00456515,1.25803772,0.51078120,0.02056049,0.89225746
-5.36368184,1.57205632,0.29261597,0.00457222,1.24735646,0.50134969,0.02044456,0.87684321
-5.35767884,1.56267118,0.29826916,0.00457078,1.23598196,0.49316400,0.02030328,0.86266753
-5.35167584,1.55455954,0.30374423,0.00456179,1.22399814,0.48624582,0.02013483,0.84974147
-5.34567284,1.54777832,0.30907128,0.00454645,1.21149766,0.48059543,0.01993824,0.83805608
-5.33966983,1.54236087,0.31427819,0.00452612,1.19857769,0.47619269,0.01971338,0.82758413
-5.33366683,1.53831374,0.31938734,0.00450227,1.18533604,0.47299850,0.01946101,0.81828229
-5.32766383,1.53561438,0.32441258,0.00447639,1.17186773,0.47095664,0.01918273,0.81009360
-5.32166083,1.53421008,0.32935668,0.00444997,1.15826256,0.46999589,0.01888095,0.80295055
-5.31565783,1.53401845,0.33420932,0.00442442,1.14460376,0.47003264,0.01855882,0.79677854
-5.30965483,1.53492964,0.33894590,0.00440099,1.13096797,0.47097372,0.01822016,0.79149970
-5.30365183,1.53681043,0.34352716,0.00438076,1.11742647,0.47271959,0.01786945,0.78703717
-5.29764882,1.53950995,0.34789973,0.00436459,1.10404764,0.47516768,0.01751170,0.78331937
-5.29164582,1.54286701,0.35199761,0.00435310,1.09090030,0.47821597,0.01715240,0.78028448
-5.28564282,1.54671858,0.35574451,0.00434667,1.07805774,0.48176649,0.01679751,0.77788458
-5.27963982,1.55090902,0.35905693,0.00434540,1.06560201,0.48572879,0.01645332,0.77608948
-5.27363682,1.55529952,0.36184785,0.00434919,1.05362813,0.49002320,0.01612647,0.77488998
-5.26763382,1.55977718,0.36403087,0.00435771,1.04224779,0.49458372,0.01582380,0.77430022
-5.26163082,1.56426317,0.36552445,0.00437048,1.03159208,0.49936038,0.01555233,0.77435915
-5.25562781,1.56871938,0.36625620,0.00438686,1.02181319,0.50432106,0.01531912,0.77513086
-5.24962481,1.57315313,0.36616687,0.00440612,1.01308454,0.50945254,0.01513119,0.77670363
-5.24362181,1.57761954,0.36521377,0.00442752,1.00559943,0.51476073,0.01499535,0.77918787
-5.23761881,1.58222122,0.36337362,0.00445026,0.99956796,0.52027016,0.01491803,0.78271269
-5.23161581,1.58710529,0.36064442,0.00447361,0.99521240,0.52602246,0.01490515,0.78742143
-5.22561281,1.59245769,0.35704649,0.00449690,0.99276106,0.53207413,0.01496188,0.79346612
-5.21960980,1.59849496,0.35262237,0.00451952,0.99244085,0.53849352,0.01509246,0.80100108
-5.21360680,1.60545382,0.34743582,0.00454097,0.99446885,0.54535712,0.01529994,0.81017601
-5.20760380,1.61357907,0.34156979,0.00456088,0.99904316,0.55274535,0.01558607,0.82112859
-5.20160080,1.62311029,0.33512354,0.00457895,1.00633352,0.56073806,0.01595102,0.83397718
-5.19559780,1.63426801,0.32820914,0.00459499,1.01647189,0.56940982,0.01639329,0.84881359
-5.18959480,1.64724013,0.32094733,0.00460888,1.02954365,0.57882528,0.01690956,0.86569652
-5.18359180,1.66216908,0.31346317,0.00462057,1.04557963,0.58903483,0.01749465,0.88464572
-5.17758879,1.67914057,0.30588154,0.00463004,1.06454947,0.60007067,0.01814150,0.90563729
-5.17158579,1.69817451,0.29832282,0.00463730,1.08635661,0.61194362,0.01884124,0.92860031
-5.16558279,1.71921848,0.29089880,0.00464235,1.11083533,0.62464064,0.01958333,0.95341495
-5.15957979,1.74214432,0.28370919,0.00464517,1.13774991,0.63812342,0.02035575,0.97991224
-5.15357679,1.76674798,0.27683876,0.00464575,1.16679632,0.65232790,0.02114527,1.00787567
-5.14757379,1.79275279,0.27035516,0.00464402,1.19760638,0.66716493,0.02193779,1.03704447
-5.14157079,1.81981611,0.26430767,0.00463990,1.22975450,0.68252200,0.02271873,1.06711870
-5.13556778,1.84753917,0.25872674,0.00463331,1.26276684,0.69826608,0.02347342,1.09776596
-5.12956478,1.87547974,0.25362442,0.00462415,1.29613276,0.71424732,0.02418758,1.12862959
-5.12356178,1.90316719,0.24899550,0.00461238,1.32931831,0.73030375,0.02484777,1.15933815
-5.11755878,1.93011947,0.24481943,0.00459798,1.36178123,0.74626652,0.02544176,1.18951587
-5.11155578,1.95586118,0.24106283,0.00458102,1.39298722,0.76196581,0.02595903,1.21879386
-5.10555278,1.97994229,0.23768241,0.00456166,1.42242670,0.77723699,0.02639103,1.24682151
-5.09954977,2.00195657,0.23462830,0.00454021,1.44963168,0.79192691,0.02673155,1.27327799
-5.09354677,2.02155922,0.23184750,0.00451710,1.47419193,0.80590007,0.02697684,1.29788324
-5.08754377,2.03848281,0.22928742,0.00449296,1.49577002,0.81904448,0.02712582,1.32040814
-5.08154077,2.05255114,0.22689930,0.00446857,1.51411439,0.83127693,0.02718005,1.34068351
-5.07553777,2.06369024,0.22464135,0.00444491,1.52907004,0.84254751,0.02714369,1.35860750
-5.06953477,2.07193611,0.22248158,0.00442314,1.54058632,0.85284315,0.02702337,1.37415113
-5.06353177,2.07743887,0.22040016,0.00440458,1.54872127,0.86218998,0.02682793,1.38736158
-5.05752876,2.08046295,0.21839111,0.00439070,1.55364245,0.87065447,0.02656812,1.39836321
-5.05152576,2.08138326,0.21646354,0.00438309,1.55562382,0.87834302,0.02625631,1.40735595
-5.04552276,2.08067720,0.21464197,0.00438344,1.55503880,0.88540019,0.02590602,1.41461105
-5.03951976,2.07891274,0.21296610,0.00439346,1.55234972,0.89200526,0.02553157,1.42046427
-5.03351676,2.07673274,0.21148973,0.00441489,1.54809359,0.89836739,0.02514765,1.42530660
-5.02751376,2.07483588,0.21027900,0.00444939,1.54286503,0.90471928,0.02476891,1.42957254
-5.02151076,2.07395473,0.20940993,0.00449854,1.53729658,0.91130959,0.02440962,1.43372657
-5.01550775,2.07483161,0.20896530,0.00456373,1.53203723,0.91839425,0.02408330,1.43824780
-5.00950475,2.07819291,0.20903113,0.00464615,1.52772987,0.92622700,0.02380241,1.44361365
-5.00350175,2.08472278,0.20969263,0.00474672,1.52498850,0.93504936,0.02357817,1.45028279
-4.99749875,2.09503709,0.21102995,0.00486604,1.52437606,0.94508053,0.02342027,1.45867819
-4.99149575,2.10965848,0.21311390,0.00500434,1.52638377,0.95650754,0.02333680,1.46917075
-4.98549275,2.12899364,0.21600169,0.00516145,1.53141277,0.96947604,0.02333405,1.48206408
-4.97948974,2.15331360,0.21973303,0.00533677,1.53975880,0.98408219,0.02341652,1.49758134
-4.97348674,2.18273787,0.22432669,0.00552927,1.55160060,1.00036601,0.02358678,1.51585427
-4.96748374,2.21722326,0.22977777,0.00573743,1.56699247,1.01830640,0.02384552,1.53691528
-4.96148074,2.25655787,0.23605577,0.00595932,1.58586134,1.03781839,0.02419146,1.56069269
-4.95547774,2.30036066,0.24310368,0.00619254,1.60800848,1.05875245,0.02462142,1.58700955
-4.94947474,2.34808680,0.25083812,0.00643433,1.63311578,1.08089619,0.02513030,1.61558605
-4.94347174,2.39903882,0.25915064,0.00668156,1.66075635,1.10397844,0.02571109,1.64604550
-4.93746873,2.45238316,0.26791015,0.00693082,1.69040895,1.12767540,0.02635495,1.67792377
-4.93146573,2.50717174,0.27696641,0.00717849,1.72147568,1.15161897,0.02705126,1.71068177
-4.92546273,2.56236772,0.28615454,0.00742079,1.75330216,1.17540661,0.02778771,1.74372055
-4.91945973,2.61687477,0.29530027,0.00765392,1.78519934,1.19861266,0.02855044,1.77639855
-4.91345673,2.66956842,0.30422584,0.00787414,1.81646601,1.22080052,0.02932422,1.80805020
-4.90745373,2.71932882,0.31275621,0.00807785,1.84641112,1.24153524,0.03009266,1.83800532
-4.90145073,2.76507323,0.32072531,0.00826170,1.87437499,1.26039612,0.03083850,1.86560857
-4.89544772,2.80578738,0.32798210,0.00842269,1.89974859,1.27698872,0.03154394,1.89023818
-4.88944472,2.84055438,0.33439607,0.00855823,1.92199020,1.29095597,0.03219101,1.91132346
-4.88344172,2.86858010,0.33986191,0.00866625,1.94063887,1.30198788,0.03276199,1.92836035
-4.87743872,2.88921432,0.34430319,0.00874520,1.95532436,1.30982964,0.03323985,1.94092453
-4.87143572,2.90196664,0.34767475,0.00879415,1.96577327,1.31428770,0.03360874,1.94868189
-4.86543272,2.90651696,0.34996375,0.00881275,1.97181140,1.31523387,0.03385445,1.95139577
-4.85942971,2.90272008,0.35118924,0.00880127,1.97336256,1.31260724,0.03396481,1.94893121
-4.85342671,2.89060458,0.35140041,0.00876057,1.97044407,1.30641404,0.03393015,1.94125586
-4.84742371,2.87036611,0.35067332,0.00869204,1.96315948,1.29672539,0.03374359,1.92843800
-4.84142071,2.84235563,0.34910666,0.00859754,1.95168907,1.28367346,0.03340133,1.91064162
-4.83541771,2.80706333,0.34681634,0.00847935,1.93627883,1.26744588,0.03290280,1.88811913
-4.82941471,2.76509897,0.34392957,0.00834006,1.91722853,1.24827908,0.03225076,1.86120199
-4.82341171,2.71716980,0.34057843,0.00818248,1.89487964,1.22645064,0.03145123,1.83028977
-4.81740870,2.66405685,0.33689344,0.00800955,1.86960365,1.20227118,0.03051332,1.79583819
-4.81140570,2.60659088,0.33299744,0.00782424,1.84179136,1.17607604,0.02944905,1.75834662
-4.80540270,2.54562897,0.32900000,0.00762945,1.81184364,1.14821707,0.02827295,1.71834554
-4.79939970,2.48203254,0.32499276,0.00742795,1.78016391,1.11905493,0.02700163,1.67638447
-4.79339670,2.41664780,0.32104587,0.00722230,1.74715249,1.08895203,0.02565339,1.63302067
-4.78739370,2.35028918,0.31720572,0.00701479,1.71320290,1.05826638,0.02424760,1.58880907
-4.78139070,2.28372608,0.31349405,0.00680745,1.67870001,1.02734636,0.02280427,1.54429348
-4.77538769,2.21767337,0.30990843,0.00660196,1.64401971,0.99652661,0.02134347,1.49999934
-4.76938469,2.15278545,0.30642421,0.00639973,1.60952978,0.96612488,0.01988488,1.45642797
-4.76338169,2.08965366,0.30299758,0.00620187,1.57559161,0.93643982,0.01844736,1.41405226
-4.75737869,2.02880688,0.29956975,0.00600923,1.54256218,0.90774961,0.01704851,1.37331360
-4.75137569,1.97071440,0.29607190,0.00582247,1.51079584,0.88031119,0.01570446,1.33461990
-4.74537269,1.91579073,0.29243071,0.00564210,1.48064548,0.85435994,0.01442957,1.29834441
-4.73936968,1.86440146,0.28857402,0.00546852,1.45246259,0.83010968,0.01323629,1.26482496
-4.73336668,1.81686949,0.28443649,0.00530211,1.42659593,0.80775261,0.01213513,1.23436346
-4.72736368,1.77348092,0.27996480,0.00514326,1.40338864,0.78745930,0.01113459,1.20722541
-4.72136068,1.73449003,0.27512222,0.00499244,1.38317358,0.76937836,0.01024126,1.18363906
-4.71535768,1.70012284,0.26989226,0.00485022,1.36626708,0.75363590,0.00945991,1.16379426
-4.70935468,1.67057900,0.26428129,0.00471732,1.35296121,0.74033471,0.00879360,1.14784088
-4.70335168,1.64603178,0.25831988,0.00459459,1.34351500,0.72955311,0.00824385,1.13588682
-4.69734867,1.62662620,0.25206299,0.00448304,1.33814482,0.72134374,0.00781080,1.12799572
-4.69134567,1.61247558,0.24558881,0.00438382,1.33701474,0.71573223,0.00749334,1.12418454
-4.68534267,1.60365674,0.23899657,0.00429817,1.34022714,0.71271611,0.00728928,1.12442139
-4.67933967,1.60020438,0.23240314,0.00422744,1.34781438,0.71226389,0.00719547,1.12862361
-4.67333667,1.60210513,0.22593898,0.00417295,1.35973199,0.71431468,0.00720787,1.13665671
-4.66733367,1.60929186,0.21974324,0.00413604,1.37585387,0.71877849,0.00732166,1.14833416
-4.66133067,1.62163884,0.21395864,0.00411792,1.39597002,0.72553713,0.00753127,1.16341847
-4.65532766,1.63895814,0.20872600,0.00411968,1.41978700,0.73444604,0.00783043,1.18162368
-4.64932466,1.66099788,0.20417905,0.00414218,1.44693136,0.74533687,0.00821218,1.20261931
-4.64332166,1.68744247,0.20043936,0.00418604,1.47695602,0.75802093,0.00866886,1.22603591
-4.63731866,1.71791512,0.19761189,0.00425157,1.50934946,0.77229320,0.00919216,1.25147198
-4.63131566,1.75198265,0.19578119,0.00433873,1.54354749,0.78793703,0.00977313,1.27850228
-4.62531266,1.78916240,0.19500837,0.00444714,1.57894711,0.80472908,0.01040222,1.30668714
-4.61930965,1.82893113,0.19532898,0.00457601,1.61492200,0.82244441,0.01106930,1.33558249
-4.61330665,1.87073544,0.19675180,0.00472419,1.65083899,0.84086152,0.01176380,1.36475024
-4.60730365,1.91400339,0.19925857,0.00489014,1.68607483,0.85976692,0.01247477,1.39376865
-4.60130065,1.95815666,0.20280460,0.00507199,1.72003267,0.87895929,0.01319105,1.42224209
-4.59529765,2.00262285,0.20732024,0.00526754,1.75215747,0.89825268,0.01390141,1.44981001
-4.58929465,2.04684729,0.21271301,0.00547432,1.78194980,0.91747900,0.01459475,1.47615450
-4.58329165,2.09030397,0.21887044,0.00568962,1.80897741,0.93648931,0.01526028,1.50100633
-4.57728864,2.13250501,0.22566337,0.00591060,1.83288428,0.95515415,0.01588776,1.52414898
-4.57128564,2.17300840,0.23294959,0.00613428,1.85339669,0.97336286,0.01646769,1.54542068
-4.56528264,2.21142377,0.24057781,0.00635766,1.87032618,0.99102180,0.01699153,1.56471425
-4.55927964,2.24741593,0.24839169,0.00657776,1.88356938,1.00805189,0.01745187,1.58197475
-4.55327664,2.28070625,0.25623386,0.00679167,1.89310487,1.02438537,0.01784260,1.59719519
-4.54727364,2.31107186,0.26394987,0.00699665,1.89898718,1.03996221,0.01815906,1.61041036
-4.54127064,2.33834297,0.27139195,0.00719015,1.90133835,1.05472622,0.01839809,1.62168911
-4.53526763,2.36239838,0.27842241,0.00736989,1.90033760,1.06862131,0.01855812,1.63112553
-4.52926463,2.38315972,0.28491671,0.00753385,1.89620947,1.08158794,0.01863914,1.63882940
-4.52326163,2.40058470,0.29076610,0.00768037,1.88921115,1.09356012,0.01864268,1.64491634
-4.51725863,2.41465985,0.29587975,0.00780811,1.87961956,1.10446312,0.01857168,1.64949827
-4.51125563,2.42539306,0.30018632,0.00791612,1.86771871,1.11421206,0.01843039,1.65267452
-4.50525263,2.43280659,0.30363501,0.00800378,1.85378801,1.12271148,0.01822420,1.65452411
-4.49924962,2.43693063,0.30619596,0.00807085,1.83809192,1.12985587,0.01795943,1.65509956
-4.49324662,2.43779798,0.30786007,0.00811743,1.82087144,1.13553133,0.01764309,1.65442262
-4.48724362,2.43543997,0.30863825,0.00814394,1.80233760,1.13961812,0.01728271,1.65248197
-4.48124062,2.42988378,0.30856002,0.00815108,1.78266730,1.14199411,0.01688603,1.64923323
-4.47523762,2.42115137,0.30767167,0.00813979,1.76200149,1.14253880,0.01646084,1.64460113
-4.46923462,2.40925985,0.30603386,0.00811124,1.74044561,1.14113801,0.01601469,1.63848371
-4.46323162,2.39422330,0.30371887,0.00806674,1.71807218,1.13768860,0.01555476,1.63075854
-4.45722861,2.37605574,0.30080752,0.00800772,1.69492527,1.13210338,0.01508767,1.62129035
-4.45122561,2.35477521,0.29738591,0.00793566,1.67102653,1.12431570,0.01461929,1.60993991
-4.44522261,2.33040842,0.29354205,0.00785207,1.64638222,1.11428352,0.01415473,1.59657355
-4.43921961,2.30299576,0.28936258,0.00775842,1.62099105,1.10199294,0.01369818,1.58107289
-4.43321661,2.27259637,0.28492966,0.00765612,1.59485202,1.08746072,0.01325291,1.56334416
-4.42721361,2.23929277,0.28031819,0.00754646,1.56797218,1.07073595,0.01282129,1.54332674
-4.42121061,2.20319489,0.27559346,0.00743061,1.54037346,1.05190053,0.01240478,1.52100032
-4.41520760,2.16444308,0.27080933,0.00730956,1.51209848,1.03106866,0.01200399,1.49639033
-4.40920460,2.12320998,0.26600705,0.00718415,1.48321487,1.00838515,0.01161879,1.46957133
-4.40320160,2.07970096,0.26121478,0.00705502,1.45381788,0.98402276,0.01124839,1.44066805
-4.39719860,2.03415313,0.25644778,0.00692265,1.42403106,0.95817861,0.01089147,1.40985409
-4.39119560,1.98683283,0.25170923,0.00678733,1.39400512,0.93106980,0.01054628,1.37734821
-4.38519260,1.93803170,0.24699184,0.00664922,1.36391474,0.90292841,0.01021079,1.34340834
-4.37918959,1.88806136,0.24227980,0.00650830,1.33395374,0.87399613,0.00988285,1.30832368
-4.37318659,1.83724702,0.23755136,0.00636449,1.30432867,0.84451859,0.00956025,1.27240502
-4.36718359,1.78592020,0.23278154,0.00621759,1.27525123,0.81473972,0.00924091,1.23597399
-4.36118059,1.73441079,0.22794506,0.00606738,1.24692980,0.78489625,0.00892296,1.19935155
-4.35517759,1.68303898,0.22301922,0.00591360,1.21956071,0.75521255,0.00860482,1.16284640
-4.34917459,1.63210723,0.21798654,0.00575601,1.19331941,0.72589604,0.00828529,1.12674382
-4.34317159,1.58189274,0.21283709,0.00559440,1.16835243,0.69713315,0.00796363,1.09129554
-4.33716858,1.53264076,0.20757029,0.00542863,1.14477012,0.66908620,0.00763954,1.05671111
-4.33116558,1.48455902,0.20219611,0.00525865,1.12264093,0.64189100,0.00731321,1.02315129
-4.32516258,1.43781360,0.19673557,0.00508450,1.10198740,0.61565549,0.00698532,0.99072368
-4.31915958,1.39252644,0.19122062,0.00490635,1.08278414,0.59045922,0.00665697,0.95948100
-4.31315658,1.34877447,0.18569316,0.00472446,1.06495787,0.56635380,0.00632968,0.92942186
-4.30715358,1.30659068,0.18020352,0.00453924,1.04838975,0.54336426,0.00600529,0.90049424
