energy_ev,total_up,P_s_up,P_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-4.30115058,5.35254668,0.01434898,0.39491822,2.18021926,2.93892708,0.07648186,2.32672344
-4.29514757,5.44204640,0.01482901,0.41041909,2.23098770,2.97061305,0.07890265,2.38171168
-4.28914457,5.53395846,0.01531457,0.42605497,2.28306131,3.00339511,0.08139438,2.43745219
-4.28314157,5.62666532,0.01579883,0.44162188,2.33569831,3.03643857,0.08393736,2.49323822
-4.27713857,5.71857378,0.01627500,0.45691913,2.38816556,3.06891822,0.08651069,2.54837963
-4.27113557,5.80815483,0.01673643,0.47175293,2.43975248,3.10004177,0.08909288,2.60221767
-4.26513257,5.89398031,0.01717675,0.48593962,2.48978393,3.12907167,0.09166248,2.65413819
-4.25912956,5.97475490,0.01758995,0.49930877,2.53763192,3.15534443,0.09419869,2.70358286
-4.25312656,6.04934245,0.01797053,0.51170572,2.58272558,3.17828674,0.09668189,2.75005802
-4.24712356,6.11678554,0.01831354,0.52299383,2.62455931,3.19742783,0.09909414,2.79314088
-4.24112056,6.17631782,0.01861473,0.53305616,2.66269869,3.21240760,0.10141952,2.83248292
-4.23511756,6.22736861,0.01887054,0.54179660,2.69678406,3.22298022,0.10364438,2.86781042
-4.22911456,6.26955985,0.01907817,0.54914056,2.72653152,3.22901335,0.10575739,2.89892222
-4.22311156,6.30269583,0.01923563,0.55503493,2.75173148,3.23048299,0.10774949,2.92568485
-4.21710855,6.32674637,0.01934170,0.55944768,2.77224477,3.22746446,0.10961368,2.94802543
-4.21110555,6.34182469,0.01939597,0.56236682,2.78799658,3.22012007,0.11134467,2.96592267
-4.20510255,6.34816120,0.01939874,0.56379901,2.79896860,3.20868443,0.11293846,2.97939668
-4.19909955,6.34607504,0.01935104,0.56376771,2.80518977,3.19344803,0.11439182,2.98849802
-4.19309655,6.33594494,0.01925451,0.56231119,2.80672635,3.17474039,0.11570181,2.99329682
-4.18709355,6.31818137,0.01911139,0.55948029,2.80367175,3.15291353,0.11686526,2.99387251
-4.18109055,6.29320149,0.01892442,0.55533619,2.79613692,3.12832692,0.11787833,2.99030491
-4.17508754,6.26140856,0.01869676,0.54994827,2.78424184,3.10133454,0.11873616,2.98266712
-4.16908454,6.22317679,0.01843192,0.54339214,2.76810865,3.07227492,0.11943269,2.97102072
-4.16308154,6.17884254,0.01813373,0.53574790,2.74785688,3.04146434,0.11996058,2.95541350
-4.15707854,6.12870204,0.01780621,0.52709883,2.72360096,3.00919361,0.12031129,2.93587986
-4.15107554,6.07301544,0.01745356,0.51753035,2.69545022,2.97572812,0.12047534,2.91244385
-4.14507254,6.01201652,0.01708010,0.50712937,2.66351108,2.94131095,0.12044270,2.88512435
-4.13906953,5.94592683,0.01669019,0.49598397,2.62789128,2.90616823,0.12020330,2.85394220
-4.13306653,5.87497280,0.01628824,0.48418331,2.58870562,2.87051625,0.11974756,2.81892856
-4.12706353,5.79940408,0.01587861,0.47181778,2.54608261,2.83456901,0.11906707,2.78013380
-4.12106053,5.71951124,0.01546561,0.45897910,2.50017129,2.79854565,0.11815520,2.73763623
-4.11505753,5.63564097,0.01505343,0.44576051,2.45114761,2.76267643,0.11700760,2.69154992
-4.10905453,5.54820732,0.01464608,0.43225675,2.39921966,2.72720671,0.11562278,2.64203096
-4.10305153,5.45769753,0.01424738,0.41856374,2.34463109,2.69239812,0.11400245,2.58928170
-4.09704852,5.36467171,0.01386085,0.40477814,2.28766242,2.65852657,0.11215174,2.53355241
-4.09104552,5.26975605,0.01348971,0.39099637,2.22862989,2.62587698,0.11007934,2.47514041
-4.08504252,5.17362959,0.01313674,0.37731344,2.16788181,2.59473479,0.10779744,2.41438645
-4.07903952,5.07700557,0.01280431,0.36382146,2.10579256,2.56537485,0.10532156,2.35166875
-4.07303652,4.98060824,0.01249425,0.35060782,2.04275469,2.53804830,0.10267031,2.28739497
-4.06703352,4.88514689,0.01220784,0.33775340,1.97916945,2.51296834,0.09986497,2.22199262
-4.06103052,4.79128887,0.01194579,0.32533061,1.91543652,2.49029598,0.09692912,2.15589869
-4.05502751,4.69963347,0.01170819,0.31340166,1.85194356,2.47012684,0.09388819,2.08954890
-4.04902451,4.61068853,0.01149454,0.30201700,1.78905639,2.45248011,0.09076904,2.02336754
-4.04302151,4.52485156,0.01130374,0.29121415,1.72711024,2.43729050,0.08759956,1.95775824
-4.03701851,4.44239659,0.01113417,0.28101696,1.66640293,2.42440422,0.08440831,1.89309629
-4.03101551,4.36346785,0.01098374,0.27143541,1.60719008,2.41357919,0.08122419,1.82972281
-4.02501251,4.28808063,0.01084997,0.26246593,1.54968278,2.40449006,0.07807626,1.76794106
-4.01900950,4.21612945,0.01073008,0.25409230,1.49404778,2.39673780,0.07499345,1.70801477
-4.01300650,4.14740291,0.01062117,0.24628700,1.44040991,2.38986358,0.07200439,1.65016849
-4.00700350,4.08160436,0.01052025,0.23901312,1.38885667,2.38336648,0.06913728,1.59458974
-4.00100050,4.01837709,0.01042445,0.23222640,1.33944436,2.37672395,0.06641962,1.54143238
-3.99499750,3.95733249,0.01033113,0.22587773,1.29220534,2.36941424,0.06387804,1.49082109
-3.98899450,3.89807944,0.01023796,0.21991550,1.24715585,2.36093957,0.06153800,1.44285623
-3.98299150,3.84025328,0.01014310,0.21428815,1.20430375,2.35084897,0.05942342,1.39761879
-3.97698849,3.78354270,0.01004523,0.20894636,1.16365570,2.33875953,0.05755633,1.35517496
-3.97098549,3.72771311,0.00994365,0.20384511,1.12522326,2.32437519,0.05595636,1.31558001
-3.96498249,3.67262527,0.00983832,0.19894537,1.08902763,2.30750199,0.05464025,1.27888125
-3.95897949,3.61824835,0.00972990,0.19421537,1.05510268,2.28805924,0.05362136,1.24511989
-3.95297649,3.56466689,0.00961972,0.18963147,1.02349634,2.26608600,0.05290906,1.21433181
-3.94697349,3.51208154,0.00950977,0.18517863,0.99427012,2.24174257,0.05250837,1.18654729
-3.94097049,3.46080363,0.00940264,0.18085044,0.96749722,2.21530713,0.05241948,1.16178980
-3.93496748,3.41124422,0.00930144,0.17664883,0.94325917,2.18716746,0.05263748,1.14007410
-3.92896448,3.36389819,0.00920972,0.17258345,0.92164151,2.15780843,0.05315225,1.12140390
-3.92296148,3.31932441,0.00913137,0.16867087,0.90272874,2.12779552,0.05394843,1.10576929
-3.91695848,3.27812299,0.00907049,0.16493354,0.88659897,2.09775539,0.05500565,1.09314421
-3.91095548,3.24091067,0.00903126,0.16139876,0.87331859,2.06835406,0.05629892,1.08348425
-3.90495248,3.20829561,0.00901788,0.15809751,0.86293720,2.04027380,0.05779916,1.07672486
-3.89894947,3.18085250,0.00903435,0.15506333,0.85548317,2.01418954,0.05947396,1.07278023
-3.89294647,3.15909912,0.00908445,0.15233125,0.85095992,1.99074576,0.06128844,1.07154277
-3.88694347,3.14347514,0.00917159,0.14993679,0.84934305,1.97053476,0.06320617,1.07288349
-3.88094047,3.13432398,0.00929871,0.14791500,0.85057844,1.95407710,0.06519023,1.07665291
-3.87493747,3.13187828,0.00946821,0.14629960,0.85458120,1.94180495,0.06720422,1.08268281
-3.86893447,3.13624952,0.00968190,0.14512221,0.86123557,1.93404896,0.06921323,1.09078842
-3.86293147,3.14742195,0.00994091,0.14441161,0.87039560,1.93102911,0.07118481,1.10077126
-3.85692846,3.16525117,0.01024568,0.14419304,0.88188650,1.93284983,0.07308971,1.11242225
-3.85092546,3.18946720,0.01059593,0.14448765,0.89550672,1.93949951,0.07490257,1.12552520
-3.84492246,3.21968203,0.01099066,0.14531184,0.91103051,1.95085446,0.07660238,1.13986039
-3.83891946,3.25540128,0.01142816,0.14667680,0.92821103,1.96668706,0.07817277,1.15520843
-3.83291646,3.29603972,0.01190601,0.14858806,0.94678389,1.98667765,0.07960214,1.17135404
-3.82691346,3.34093998,0.01242118,0.15104507,0.96647114,2.01042980,0.08088362,1.18808988
-3.82091046,3.38939394,0.01297000,0.15404098,0.98698563,2.03748823,0.08201479,1.20522039
-3.81490745,3.44066607,0.01354831,0.15756248,1.00803582,2.06735851,0.08299744,1.22256546
-3.80890445,3.49401787,0.01415146,0.16158981,1.02933091,2.09952790,0.08383707,1.23996405
-3.80290145,3.54873256,0.01477447,0.16609696,1.05058626,2.13348630,0.08454239,1.25727764
-3.79689845,3.60413924,0.01541205,0.17105200,1.07152910,2.16874637,0.08512485,1.27439338
-3.79089545,3.65963547,0.01605876,0.17641766,1.09190435,2.20486222,0.08559812,1.29122697
-3.78489245,3.71470751,0.01670905,0.18215202,1.11148039,2.24144558,0.08597758,1.30772521
-3.77888944,3.76894751,0.01735743,0.18820942,1.13005468,2.27817904,0.08627993,1.32386794
-3.77288644,3.82206684,0.01799852,0.19454153,1.14745905,2.31482571,0.08652287,1.33966950
-3.76688344,3.87390506,0.01862720,0.20109846,1.16356426,2.35123505,0.08672479,1.35517940
-3.76088044,3.92443428,0.01923864,0.20783004,1.17828393,2.38734461,0.08690467,1.37048228
-3.75487744,3.97375860,0.01982846,0.21468708,1.19157736,2.42317777,0.08708192,1.38569695
-3.74887444,4.02210858,0.02039277,0.22162259,1.20345124,2.45883766,0.08727637,1.40097452
-3.74287144,4.06983109,0.02092822,0.22859303,1.21396005,2.49449764,0.08750826,1.41649552
-3.73686843,4.11737477,0.02143214,0.23555935,1.22320501,2.53038876,0.08779829,1.43246609
-3.73086543,4.16527157,0.02190248,0.24248793,1.23133175,2.56678489,0.08816762,1.44911312
-3.72486243,4.21411514,0.02233793,0.24935130,1.23852640,2.60398612,0.08863785,1.46667862
-3.71885943,4.26453664,0.02273788,0.25612861,1.24501052,2.64230111,0.08923095,1.48541307
-3.71285643,4.31717880,0.02310245,0.26280586,1.25103466,2.68202925,0.08996910,1.50556822
-3.70685343,4.37266915,0.02343245,0.26937584,1.25687105,2.72344303,0.09087445,1.52738914
-3.70085043,4.43159307,0.02372938,0.27583770,1.26280529,2.76677152,0.09196878,1.55110598
-3.69484742,4.49446757,0.02399533,0.28219631,1.26912755,2.81218534,0.09327296,1.57692541
-3.68884442,4.56171659,0.02423296,0.28846127,1.27612337,2.85978369,0.09480647,1.60502199
-3.68284142,4.63364853,0.02444541,0.29464566,1.28406433,2.90958378,0.09658664,1.63552986
-3.67683842,4.71043667,0.02463618,0.30076454,1.29319894,2.96151308,0.09862795,1.66853470
-3.67083542,4.79210324,0.02480906,0.30683333,1.30374390,3.01540448,0.10094119,1.70406659
-3.66483242,4.87850753,0.02496802,0.31286601,1.31587610,3.07099467,0.10353270,1.74209372
-3.65882941,4.96933873,0.02511706,0.31887333,1.32972556,3.12792575,0.10640354,1.78251753
-3.65282641,5.06411381,0.02526016,0.32486106,1.34536954,3.18575010,0.10954880,1.82516926
-3.64682341,5.16218077,0.02540111,0.33082839,1.36282819,3.24393843,0.11295704,1.86980856
-3.64082041,5.26272746,0.02554345,0.33676655,1.38206167,3.30189090,0.11660986,1.91612404
-3.63481741,5.36479594,0.02569037,0.34265782,1.40296925,3.35895094,0.12048170,1.96373617
-3.62881441,5.46730227,0.02584465,0.34847486,1.42539029,3.41442163,0.12453993,2.01220261
-3.62281141,5.56906134,0.02600857,0.35418060,1.44910720,3.46758390,0.12874512,2.06102591
-3.61680840,5.66881604,0.02618391,0.35972854,1.47385056,3.51771630,0.13305172,2.10966369
-3.61080540,5.76527014,0.02637192,0.36506367,1.49930606,3.56411543,0.13740893,2.15754091
-3.60480240,5.85712363,0.02657329,0.37012379,1.52512332,3.60611646,0.14176189,2.20406413
-3.59879940,5.94310943,0.02678822,0.37484137,1.55092631,3.64311289,0.14605307,2.24863712
-3.59279640,6.02203007,0.02701639,0.37914577,1.57632487,3.67457478,0.15022389,2.29067756
-3.58679340,6.09279285,0.02725704,0.38296568,1.60092716,3.70006474,0.15421641,2.32963398
-3.58079040,6.15444218,0.02750900,0.38623184,1.62435237,3.71925088,0.15797513,2.36500239
-3.57478739,6.20618757,0.02777075,0.38887969,1.64624328,3.73191622,0.16144871,2.39634187
-3.56878439,6.24742623,0.02804045,0.39085200,1.66627802,3.73796426,0.16459163,2.42328847
-3.56278139,6.27775921,0.02831601,0.39210123,1.68418067,3.73742022,0.16736559,2.44556670
-3.55677839,6.29700061,0.02859511,0.39259159,1.69973000,3.73042832,0.16974075,2.46299814
-3.55077539,6.30517926,0.02887529,0.39230065,1.71276610,3.71724504,0.17169654,2.47550665
-3.54477239,6.30253334,0.02915390,0.39122043,1.72319454,3.69822897,0.17322219,2.48312003
-3.53876938,6.28949803,0.02942821,0.38935800,1.73098777,3.67382778,0.17431688,2.48596789
-3.53276638,6.26668716,0.02969537,0.38673553,1.73618386,3.64456321,0.17498937,2.48427584
-3.52676338,6.23486989,0.02995247,0.38338970,1.73888253,3.61101480,0.17525741,2.47835633
-3.52076038,6.19494358,0.03019653,0.37937085,1.73923875,3.57380333,0.17514674,2.46859642
-3.51475738,6.14790441,0.03042456,0.37474145,1.73745418,3.53357471,0.17468975,2.45544316
-3.50875438,6.09481692,0.03063355,0.36957446,1.73376711,3.49098520,0.17392399,2.43938712
-3.50275138,6.03678406,0.03082053,0.36395135,1.72844108,3.44668838,0.17289051,2.42094499
-3.49674837,5.97491871,0.03098261,0.35795993,1.72175314,3.40132428,0.17163214,2.40064186
-3.49074537,5.91031776,0.03111700,0.35169222,1.71398205,3.35551090,0.17019178,2.37899409
-3.48474237,5.84403942,0.03122111,0.34524226,1.70539721,3.30983784,0.16861082,2.35649333
-3.47873937,5.77708421,0.03129258,0.33870402,1.69624867,3.26486206,0.16692774,2.33359258
-3.47273637,5.71037962,0.03132934,0.33216950,1.68675876,3.22110498,0.16517693,2.31069450
-3.46673337,5.64476851,0.03132970,0.32572690,1.67711572,3.17905066,0.16338780,2.28814259
-3.46073037,5.58100080,0.03129238,0.31945911,1.66746936,3.13914419,0.16158427,2.26621534
-3.45472736,5.51972788,0.03121659,0.31344231,1.65792907,3.10178986,0.15978448,2.24512346
-3.44872436,5.46149933,0.03110203,0.30774485,1.64856394,3.06734853,0.15800089,2.22501006
-3.44272136,5.40676122,0.03094896,0.30242630,1.63940496,3.03613377,0.15624069,2.20595356
-3.43671836,5.35585557,0.03075819,0.29753678,1.63044902,3.00840662,0.15450639,2.18797296
-3.43071536,5.30902035,0.03053104,0.29311639,1.62166422,2.98436907,0.15279668,2.17103511
-3.42471236,5.26639006,0.03026940,0.28919494,1.61299634,2.96415631,0.15110739,2.15506326
-3.41870935,5.22799640,0.02997557,0.28579184,1.60437585,2.94782848,0.14943255,2.13994662
-3.41270635,5.19376950,0.02965230,0.28291618,1.59572504,2.93536227,0.14776547,2.12555016
-3.40670335,5.16353970,0.02930266,0.28056703,1.58696500,2.92664346,0.14609972,2.11172434
-3.40070035,5.13704031,0.02892998,0.27873397,1.57802198,2.92146105,0.14443006,2.09831421
-3.39469735,5.11391191,0.02853775,0.27739778,1.56883287,2.91950389,0.14275322,2.08516757
-3.38869435,5.09370851,0.02812953,0.27653139,1.55934969,2.92036064,0.14106844,2.07214200
-3.38269135,5.07590626,0.02770888,0.27610093,1.54954283,2.92352364,0.13937792,2.05911048
-3.37668834,5.05991472,0.02727926,0.27606706,1.53940315,2.92839720,0.13768694,2.04596576
-3.37068534,5.04509130,0.02684400,0.27638637,1.52894296,2.93431035,0.13600387,2.03262324
-3.36468234,5.03075851,0.02640621,0.27701292,1.51819594,2.94053412,0.13434001,2.01902283
-3.35867934,5.01622413,0.02596874,0.27789980,1.50721627,2.94630275,0.13270923,2.00512965
-3.35267634,5.00080354,0.02553421,0.27900077,1.49607702,2.95083837,0.13112749,1.99093398
-3.34667334,4.98384393,0.02510497,0.28027175,1.48486823,2.95337788,0.12961239,1.97645068
-3.34067034,4.96474911,0.02468311,0.28167233,1.47369463,2.95320132,0.12818258,1.96171819
-3.33466733,4.94300429,0.02427048,0.28316696,1.46267333,2.94965998,0.12685720,1.94679737
-3.32866433,4.91819943,0.02386872,0.28472607,1.45193153,2.94220332,0.12565541,1.93177033
-3.32266133,4.89005017,0.02347930,0.28632682,1.44160436,2.93040301,0.12459588,1.91673926
-3.31665833,4.85841514,0.02310353,0.28795359,1.43183284,2.91397320,0.12369650,1.90182533
-3.31065533,4.82330861,0.02274255,0.28959812,1.42276201,2.89278561,0.12297404,1.88716759
-3.30465233,4.78490775,0.02239742,0.29125935,1.41453899,2.86687888,0.12244392,1.87292172
-3.29864932,4.74355362,0.02206904,0.29294292,1.40731116,2.83646139,0.12212014,1.85925859
-3.29264632,4.69974568,0.02175816,0.29466031,1.40122404,2.80190740,0.12201513,1.84636240
-3.28664332,4.65412970,0.02146539,0.29642780,1.39641900,2.76374653,0.12213968,1.83442818
-3.28064032,4.60747918,0.02119110,0.29826507,1.39303059,2.72264683,0.12250289,1.82365860
-3.27463732,4.56067078,0.02093544,0.30019379,1.39118350,2.67939228,0.12311202,1.81425996
-3.26863432,4.51465468,0.02069827,0.30223594,1.39098907,2.63485532,0.12397235,1.80643722
-3.26263132,4.47042068,0.02047911,0.30441216,1.39254149,2.58996575,0.12508689,1.80038817
-3.25662831,4.42896154,0.02027713,0.30674019,1.39591368,2.54567717,0.12645610,1.79629682
-3.25062531,4.39123471,0.02009111,0.30923325,1.40115309,2.50293222,0.12807745,1.79432622
-3.24462231,4.35812421,0.01991946,0.31189876,1.40827763,2.46262814,0.12994493,1.79461082
-3.23861931,4.33040411,0.01976022,0.31473716,1.41727184,2.42558393,0.13204859,1.79724897
-3.23261631,4.30870520,0.01961111,0.31774107,1.42808381,2.39251042,0.13437397,1.80229576
-3.22661331,4.29348635,0.01946959,0.32089478,1.44062288,2.36398446,0.13690171,1.80975666
-3.22061031,4.28501200,0.01933295,0.32417404,1.45475853,2.34042827,0.13960714,1.81958253
-3.21460730,4.28333674,0.01919842,0.32754634,1.47032073,2.32209468,0.14246015,1.83166629
-3.20860430,4.28829809,0.01906327,0.33097148,1.48710181,2.30905891,0.14542521,1.84584171
-3.20260130,4.29951799,0.01892495,0.33440257,1.50486006,2.30121729,0.14846164,1.86188463
-3.19659830,4.31641317,0.01878119,0.33778740,1.52332509,2.29829287,0.15152432,1.87951680
-3.19059530,4.33821446,0.01863017,0.34107012,1.54220491,2.29984783,0.15456451,1.89841237
-3.18459230,4.36399428,0.01847056,0.34419320,1.56119454,2.30530216,0.15753121,1.91820710
-3.17858929,4.39270158,0.01830167,0.34709964,1.57998592,2.31395798,0.16037271,1.93850979
-3.17258629,4.42320288,0.01812345,0.34973524,1.59827879,2.32502838,0.16303842,1.95891594
-3.16658329,4.45432779,0.01793658,0.35205099,1.61579213,2.33766987,0.16548092,1.97902268
-3.16058029,4.48491706,0.01774244,0.35400533,1.63227555,2.35101685,0.16765817,1.99844469
-3.15457729,4.51387124,0.01754308,0.35556630,1.64752032,2.36421695,0.16953566,2.01683015
-3.14857429,4.54019767,0.01734116,0.35671340,1.66136924,2.37646551,0.17108855,2.03387601
-3.14257129,4.56305369,0.01713989,0.35743910,1.67372506,2.38703801,0.17230358,2.04934181
-3.13656828,4.58178399,0.01694286,0.35774986,1.68455668,2.39531897,0.17318070,2.06306122
-3.13056528,4.59595036,0.01675400,0.35766667,1.69390308,2.40082603,0.17373428,2.07495068
-3.12456228,4.60535245,0.01657734,0.35722500,1.70187428,2.40322843,0.17399385,2.08501457
-3.11855928,4.61003823,0.01641698,0.35647411,1.70864943,2.40235897,0.17400423,2.09334662
-3.11255628,4.61030392,0.01627686,0.35547577,1.71447188,2.39821910,0.17382518,2.10012715
-3.10655328,4.60668305,0.01616068,0.35430245,1.71964128,2.39097701,0.17353025,2.10561643
-3.10055028,4.59992522,0.01607180,0.35303489,1.72450304,2.38095891,0.17320521,2.11014418
-3.09454727,4.59096547,0.01601314,0.35175932,1.72943551,2.36863394,0.17294571,2.11409571
-3.08854427,4.58088564,0.01598709,0.35056430,1.73483532,2.35459361,0.17285459,2.11789522
-3.08254127,4.57086939,0.01599552,0.34953738,1.74110158,2.33952663,0.17303860,2.12198710
-3.07653827,4.56215291,0.01603974,0.34876166,1.74861950,2.32419038,0.17360484,2.12681591
-3.07053527,4.55597337,0.01612051,0.34831248,1.75774417,2.30938022,0.17465696,2.13280600
-3.06453227,4.55351736,0.01623810,0.34825427,1.76878519,2.29589801,0.17629120,2.14034161
-3.05852926,4.55587135,0.01639227,0.34863779,1.78199274,2.28452100,0.17859252,2.14974835
-3.05252626,4.56397616,0.01658243,0.34949781,1.79754572,2.27597243,0.18163076,2.16127678
-3.04652326,4.57858709,0.01680761,0.35085136,1.81554243,2.27089475,0.18545718,2.17508872
-3.04052026,4.60024115,0.01706658,0.35269664,1.83599409,2.26982643,0.19010138,2.19124693
-3.03451726,4.62923245,0.01735789,0.35501260,1.85882157,2.27318298,0.19556873,2.20970846
-3.02851426,4.66559655,0.01767993,0.35775919,1.88385533,2.28124277,0.20183848,2.23032197
-3.02251126,4.70910396,0.01803095,0.36087838,1.91083855,2.29413781,0.20886260,2.25282902
-3.01650825,4.75926308,0.01840910,0.36429577,1.93943345,2.31184964,0.21656548,2.27686941
-3.01050525,4.81533206,0.01881242,0.36792284,1.96923033,2.33421028,0.22484452,2.30199024
-3.00450225,4.87633921,0.01923885,0.37165970,1.99975915,2.36090795,0.23357161,2.32765844
-2.99849925,4.94111106,0.01968617,0.37539826,2.03050312,2.39149713,0.24259563,2.35327639
-2.99249625,5.00830704,0.02015202,0.37902576,2.06091384,2.42541268,0.25174575,2.37819996
-2.98649325,5.07645964,0.02063381,0.38242836,2.09042742,2.46198721,0.26083568,2.40175857
-2.98049025,5.14401865,0.02112871,0.38549495,2.11848095,2.50047127,0.26966851,2.42327636
-2.97448724,5.20939789,0.02163364,0.38812072,2.14452883,2.54005552,0.27804234,2.44209397
-2.96848424,5.27102315,0.02214520,0.39021061,2.16805826,2.57989429,0.28575606,2.45759000
-2.96248124,5.32737938,0.02265968,0.39168237,2.18860339,2.61912969,0.29261559,2.46920146
-2.95647824,5.37705577,0.02317306,0.39246922,2.20575763,2.65691569,0.29843988,2.47644243
-2.95047524,5.41878712,0.02368107,0.39252185,2.21918359,2.69244114,0.30306677,2.47892020
-2.94447224,5.45148989,0.02417917,0.39180990,2.22862048,2.72495150,0.30635831,2.47634826
-2.93846923,5.47429201,0.02466265,0.39032262,2.23388851,2.75376817,0.30820530,2.46855560
-2.93246623,5.48655501,0.02512672,0.38806889,2.23489041,2.77830522,0.30853099,2.45549188
-2.92646323,5.48788816,0.02556652,0.38507649,2.23160988,2.79808300,0.30729355,2.43722831
-2.92046023,5.47815387,0.02597729,0.38139064,2.22410732,2.81273815,0.30448746,2.41395409
-2.91445723,5.45746466,0.02635442,0.37707199,2.21251307,2.82203005,0.30014353,2.38596864
-2.90845423,5.42617188,0.02669352,0.37219397,2.19701858,2.82584358,0.29432770,2.35366992
-2.90245123,5.38484698,0.02699055,0.36683988,2.17786605,2.82418831,0.28713860,2.31753940
-2.89644822,5.33425649,0.02724184,0.36109957,2.15533722,2.81719439,0.27870406,2.27812437
-2.89044522,5.27533204,0.02744415,0.35506609,2.12974184,2.80510551,0.26917663,2.23601845
-2.88444222,5.20913688,0.02759471,0.34883237,2.10140651,2.78826944,0.25872846,2.19184115
-2.87843922,5.13683077,0.02769123,0.34248815,2.07066443,2.76712669,0.24754564,2.14621750
-2.87243622,5.05963462,0.02773190,0.33611716,2.03784670,2.74219774,0.23582240,2.09975860
-2.86643322,4.97879658,0.02771537,0.32979482,2.00327526,2.71406958,0.22375525,2.05304396
-2.86043022,4.89556084,0.02764075,0.32358653,1.96725800,2.68338182,0.21153744,2.00660631
-2.85442721,4.81114014,0.02750754,0.31754648,1.93008584,2.65081298,0.19935393,1.96091945
-2.84842421,4.72669273,0.02731561,0.31171710,1.89203188,2.61706716,0.18737691,1.91638937
-2.84242121,4.64330398,0.02706518,0.30612918,1.85335216,2.58286123,0.17576221,1.87334896
-2.83641821,4.56197285,0.02675679,0.30080241,1.81428781,2.54891281,0.16464646,1.83205598
-2.83041521,4.48360256,0.02639128,0.29574648,1.77506810,2.51592876,0.15414524,1.79269423
-2.82441221,4.40899507,0.02596975,0.29096247,1.73591366,2.48459434,0.14435199,1.75537738
-2.81840920,4.33884856,0.02549363,0.28644448,1.69703970,2.45556274,0.13533782,1.72015499
-2.81240620,4.27375688,0.02496463,0.28218135,1.65865837,2.42944488,0.12715198,1.68702004
-2.80640320,4.21421035,0.02438478,0.27815840,1.62098015,2.40679948,0.11982297,1.65591746
-2.80040020,4.16059691,0.02375650,0.27435896,1.58421387,2.38812315,0.11336013,1.62675289
-2.79439720,4.11320320,0.02308255,0.27076576,1.54856517,2.37384082,0.10775552,1.59940140
-2.78839420,4.07221519,0.02236612,0.26736199,1.51423362,2.36429637,0.10298615,1.57371552
-2.78239120,4.03771809,0.02161084,0.26413206,1.48140838,2.35974403,0.09901615,1.54953245
-2.77638819,4.00969594,0.02082077,0.26106202,1.45026299,2.36034060,0.09579914,1.52668011
-2.77038519,3.98803104,0.02000042,0.25813971,1.42094953,2.36613920,0.09328037,1.50498228
-2.76438219,3.97250382,0.01915471,0.25535460,1.39359262,2.37708476,0.09139888,1.48426255
-2.75837919,3.96279379,0.01828895,0.25269746,1.36828387,2.39301187,0.09008944,1.46434751
-2.75237619,3.95848221,0.01740879,0.25015988,1.34507716,2.41364534,0.08928429,1.44506932
-2.74637319,3.95905698,0.01652012,0.24773377,1.32398521,2.43860373,0.08891484,1.42626772
-2.74037019,3.96392031,0.01562901,0.24541075,1.30497781,2.46740594,0.08891305,1.40779198
-2.73436718,3.97239919,0.01474159,0.24318181,1.28798179,2.49948104,0.08921278,1.38950274
-2.72836418,3.98375879,0.01386398,0.24103684,1.27288296,2.53418087,0.08975090,1.37127391
-2.72236118,3.99721835,0.01300211,0.23896452,1.25952979,2.57079517,0.09046834,1.35299465
-2.71635818,4.01196902,0.01216165,0.23695220,1.24773863,2.60856862,0.09131090,1.33457146
-2.71035518,4.02719282,0.01134793,0.23498601,1.23730028,2.64671905,0.09223006,1.31593008
-2.70435218,4.04208177,0.01056575,0.23305102,1.22798727,2.68445603,0.09318343,1.29701717
-2.69834917,4.05585616,0.00981941,0.23113153,1.21956149,2.72099895,0.09413522,1.27780150
-2.69234617,4.06778086,0.00911253,0.22921136,1.21178176,2.75559381,0.09505640,1.25827439
-2.68634317,4.07717881,0.00844810,0.22727413,1.20441065,2.78752803,0.09592466,1.23844927
-2.68034017,4.08344090,0.00782835,0.22530351,1.19722048,2.81614244,0.09672414,1.21836014
-2.67433717,4.08603181,0.00725483,0.22328338,1.18999788,2.84084047,0.09744502,1.19805896
-2.66833417,4.08449163,0.00672838,0.22119791,1.18254706,2.86109384,0.09808275,1.17761187
-2.66233117,4.07843347,0.00624915,0.21903153,1.17469141,2.87644531,0.09863717,1.15709447
-2.65632816,4.06753757,0.00581668,0.21676884,1.16627389,2.88650838,0.09911146,1.13658641
-2.65032516,4.05154271,0.00542997,0.21439445,1.15715613,2.89096464,0.09951095,1.11616549
-2.64432216,4.03023605,0.00508753,0.21189286,1.14721664,2.88955936,0.09984191,1.09590175
-2.63831916,4.00344253,0.00478749,0.20924829,1.13634857,2.88209606,0.10011028,1.07585197
-2.63231616,3.97101503,0.00452772,0.20644472,1.12445736,2.86843093,0.10032056,1.05605506
-2.62631316,3.93282666,0.00430591,0.20346596,1.11145864,2.84846772,0.10047483,1.03652856
-2.62031016,3.88876595,0.00411969,0.20029594,1.09727683,2.82215399,0.10057197,1.01726682
-2.61430715,3.83873591,0.00396672,0.19691921,1.08184468,2.78947905,0.10060711,0.99824100
-2.60830415,3.78265728,0.00384481,0.19332159,1.06510390,2.75047401,0.10057152,0.97940093
-2.60230115,3.72047597,0.00375198,0.18949106,1.04700698,2.70521401,0.10045266,0.96067893
