energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-5.57978989,3.72346288,0.04997352,0.75861766,0.84444053,1.23836320,0.11967451,0.64421236
-5.57378689,3.76697540,0.04837485,0.76875394,0.85696069,1.24902663,0.11912424,0.65251038
-5.56778389,3.80411677,0.04651861,0.77750867,0.86771958,1.25747735,0.11829425,0.65992928
-5.56178089,3.83582092,0.04443993,0.78502491,0.87680450,1.26411990,0.11725585,0.66664665
-5.55577789,3.86300316,0.04217693,0.79143908,0.88428883,1.26936175,0.11608437,0.67283533
-5.54977489,3.88650581,0.03976961,0.79687151,0.89022443,1.27359220,0.11485622,0.67865321
-5.54377189,3.90704837,0.03725863,0.80141825,0.89463599,1.27716243,0.11364576,0.68423367
-5.53776888,3.92518500,0.03468426,0.80514442,0.89751748,1.28036749,0.11252225,0.68967726
-5.53176588,3.94127140,0.03208529,0.80807963,0.89883123,1.28343121,0.11154699,0.69504506
-5.52576288,3.95544278,0.02949813,0.81021562,0.89850940,1.28649482,0.11077080,0.70035403
-5.51975988,3.96760404,0.02695602,0.81150623,0.89645802,1.28960974,0.11023190,0.70557453
-5.51375688,3.97743256,0.02448841,0.81186972,0.89256314,1.29273488,0.10995434,0.71063032
-5.50775388,3.98439345,0.02212051,0.81119329,0.88669888,1.29573870,0.10994709,0.71540083
-5.50175088,3.98776634,0.01987302,0.80933951,0.87873669,1.29840578,0.11020370,0.71972586
-5.49574787,3.98668248,0.01776209,0.80615430,0.86855545,1.30044766,0.11070273,0.72341226
-5.48974487,3.98017006,0.01579933,0.80147604,0.85605168,1.30151745,0.11140883,0.72624244
-5.48374187,3.96720579,0.01399205,0.79514535,0.84114926,1.30122747,0.11227436,0.72798438
-5.47773887,3.94677009,0.01234364,0.78701498,0.82380821,1.29916915,0.11324172,0.72840252
-5.47173587,3.91790342,0.01085394,0.77695937,0.80403193,1.29493436,0.11424602,0.72726925
-5.46573287,3.87976116,0.00951980,0.76488337,0.78187269,1.28813703,0.11521810,0.72437644
-5.45972986,3.83166473,0.00833563,0.75072985,0.75743493,1.27843434,0.11608779,0.71954650
-5.45372686,3.77314659,0.00729395,0.73448563,0.73087654,1.26554634,0.11678718,0.71264256
-5.44772386,3.70398752,0.00638600,0.71618585,0.70240781,1.24927335,0.11725378,0.70357738
-5.44172086,3.62424451,0.00560226,0.69591619,0.67228858,1.22951031,0.11743350,0.69232060
-5.43571786,3.53426840,0.00493299,0.67381331,0.64082349,1.20625753,0.11728311,0.67890412
-5.42971486,3.43471068,0.00436871,0.65006319,0.60835596,1.17962734,0.11677235,0.66342534
-5.42371186,3.32651932,0.00390060,0.62489780,0.57526103,1.14984664,0.11588532,0.64604828
-5.41770885,3.21092416,0.00352088,0.59858993,0.54193776,1.11725493,0.11462125,0.62700252
-5.41170585,3.08941250,0.00322310,0.57144682,0.50880132,1.08229835,0.11299464,0.60657997
-5.40570285,2.96369621,0.00300237,0.54380254,0.47627532,1.04551976,0.11103457,0.58512985
-5.39969985,2.83567170,0.00285557,0.51600964,0.44478475,1.00754549,0.10878351,0.56305188
-5.39369685,2.70737465,0.00278147,0.48843037,0.41474963,0.96906932,0.10629547,0.54078816
-5.38769385,2.58093129,0.00278083,0.46142779,0.38657975,0.93083444,0.10363362,0.51881396
-5.38169085,2.45850823,0.00285642,0.43535712,0.36067049,0.89361420,0.10086765,0.49762796
-5.37568784,2.34226279,0.00301302,0.41055764,0.33739983,0.85819243,0.09807083,0.47774206
-5.36968484,2.23429576,0.00325740,0.38734549,0.31712650,0.82534428,0.09531696,0.45967142
-5.36368184,2.13660824,0.00359826,0.36600749,0.30018912,0.79581821,0.09267751,0.44392486
-5.35767884,2.05106409,0.00404605,0.34679626,0.28690627,0.77032002,0.09021878,0.43099600
-5.35167584,1.97935909,0.00461292,0.32992675,0.27757720,0.74949931,0.08799958,0.42135546
-5.34567284,1.92299766,0.00531244,0.31557434,0.27248304,0.73393909,0.08606923,0.41544409
-5.33966983,1.88327769,0.00615944,0.30387429,0.27188817,0.72414849,0.08446613,0.41366767
-5.33366683,1.86128330,0.00716974,0.29492283,0.27604168,0.72055902,0.08321694,0.41639277
-5.32766383,1.85788544,0.00835982,0.28877944,0.28517848,0.72352407,0.08233631,0.42394403
-5.32166083,1.87374941,0.00974648,0.28547036,0.29952011,0.73332154,0.08182726,0.43660256
-5.31565783,1.90934838,0.01134649,0.28499308,0.31927480,0.75015902,0.08168207,0.45460544
-5.30965483,1.96498152,0.01317613,0.28732140,0.34463691,0.77418123,0.08188375,0.47814606
-5.30365183,2.04079510,0.01525075,0.29241095,0.37578540,0.80547872,0.08240773,0.50737507
-5.29764882,2.13680501,0.01758430,0.30020471,0.41288147,0.84409732,0.08322406,0.54240167
-5.29164582,2.25291870,0.02018882,0.31063819,0.45606515,0.89004739,0.08429956,0.58329498
-5.28564282,2.38895506,0.02307392,0.32364408,0.50545109,0.94331216,0.08560011,0.63008523
-5.27963982,2.54466024,0.02624628,0.33915589,0.56112327,1.00385425,0.08709276,0.68276451
-5.27363682,2.71971841,0.02970919,0.35711049,0.62312914,1.07161993,0.08874768,0.74128683
-5.26763382,2.91375587,0.03346202,0.37744922,0.69147283,1.14654035,0.09053968,0.80556740
-5.26163082,3.12633811,0.03749980,0.40011755,0.76610804,1.22852953,0.09244936,0.87548096
-5.25562781,3.35695924,0.04181289,0.42506310,0.84693046,1.31747876,0.09446370,0.95085902
-5.24962481,3.60502398,0.04638656,0.45223229,0.93377012,1.41324779,0.09657618,1.03148625
-5.24362181,3.86982295,0.05120087,0.48156548,1.02638391,1.51565264,0.09878637,1.11709582
-5.23761881,4.15050226,0.05623039,0.51299113,1.12444847,1.62445109,0.10109895,1.20736421
-5.23161581,4.44602913,0.06144424,0.54641902,1.22755387,1.73932611,0.10352237,1.30190544
-5.22561281,4.75515564,0.06680607,0.58173317,1.33519836,1.85986867,0.10606715,1.40026525
-5.21960980,5.07638308,0.07227428,0.61878474,1.44678461,1.98556067,0.10874389,1.50191562
-5.21360680,5.40792955,0.07780230,0.65738559,1.56161781,2.11575964,0.11156124,1.60625010
-5.20760380,5.74770379,0.08333900,0.69730282,1.67890591,2.24968618,0.11452390,1.71258042
-5.20160080,6.09328809,0.08882932,0.73825493,1.79776258,2.38641571,0.11763075,1.82013507
-5.19559780,6.44193296,0.09421491,0.77991010,1.91721297,2.52487567,0.12087330,1.92806020
-5.18959480,6.79056594,0.09943504,0.82188676,2.03620272,2.66384918,0.12423463,2.03542355
-5.18359180,7.13581643,0.10442754,0.86375702,2.15361036,2.80198603,0.12768876,2.14122163
-5.17758879,7.47405774,0.10912995,0.90505294,2.26826313,2.93782144,0.13120066,2.24439060
-5.17158579,7.80146672,0.11348071,0.94527560,2.37895625,3.06980276,0.13472693,2.34382102
-5.16558279,8.11410052,0.11742047,0.98390709,2.48447541,3.19632371,0.13821705,2.43837640
-5.15957979,8.40798897,0.12089343,1.02042483,2.58362214,3.31576553,0.14161521,2.52691539
-5.15357679,8.67924023,0.12384876,1.05431790,2.67524159,3.42654373,0.14486274,2.60831719
-5.14757379,8.92415627,0.12624189,1.08510478,2.75825201,3.52715905,0.14790091,2.68150961
-5.14157079,9.13935419,0.12803584,1.11235178,2.83167511,3.61625048,0.15067396,2.74549881
-5.13556778,9.32188843,0.12920240,1.13569124,2.89466650,3.69264828,0.15313234,2.79939990
-5.12956478,9.46936877,0.12972307,1.15483885,2.94654499,3.75542469,0.15523583,2.84246711
-5.12356178,9.58006870,0.12958993,1.16960910,2.98681993,3.80393975,0.15695650,2.87412239
-5.11755878,9.65301883,0.12880614,1.17992801,3.01521533,3.83788006,0.15828120,2.89398106
-5.11155578,9.68808041,0.12738617,1.18584257,3.03168989,3.85728826,0.15921355,2.90187343
-5.10555278,9.68599474,0.12535578,1.18752615,3.03645195,3.86258147,0.15977523,2.89786110
-5.09954977,9.64840500,0.12275157,1.18527944,3.02996864,3.85455729,0.16000648,2.88224712
-5.09354677,9.57784834,0.11962028,1.17952682,3.01296865,3.83438651,0.15996572,2.85557917
-5.08754377,9.47771711,0.11601776,1.17080790,2.98643816,3.80359221,0.15972831,2.81864530
-5.08154077,9.35218972,0.11200759,1.15976453,2.95160988,3.76401566,0.15938443,2.77246222
-5.07553777,9.20613266,0.10765957,1.14712366,2.90994536,3.71776983,0.15903613,2.71825606
-5.06953477,9.04497682,0.10304791,1.13367651,2.86311068,3.66718206,0.15879368,2.65743639
-5.06353177,8.87457223,0.09824936,1.12025490,2.81294633,3.61472781,0.15877136,2.59156402
-5.05752876,8.70102635,0.09334127,1.10770555,2.76143196,3.56295799,0.15908282,2.52231388
-5.05152576,8.53053188,0.08839961,1.09686328,2.71064691,3.51442240,0.15983628,2.45143411
-5.04552276,8.36919032,0.08349718,1.08852419,2.66272764,3.47159219,0.16112966,2.38070286
-5.03951976,8.22283789,0.07870183,1.08341982,2.61982323,3.43678425,0.16304602,2.31188439
-5.03351676,8.09688008,0.07407502,1.08219321,2.58405016,3.41209021,0.16564932,2.24668582
-5.02751376,7.99614081,0.06967054,1.08537782,2.55744751,3.39931268,0.16898094,2.18671619
-5.02151076,7.92473139,0.06553355,1.09338005,2.54193389,3.39991092,0.17305686,2.13344904
-5.01550775,7.88594351,0.06169989,1.10646602,2.53926706,3.41495770,0.17786588,2.08818971
-5.00950475,7.88216960,0.05819581,1.12475300,2.55100720,3.44510872,0.18336882,2.05204818
-5.00350175,7.91485249,0.05503783,1.14820581,2.57848480,3.49058535,0.18949885,2.02591820
-4.99749875,7.98446516,0.05223309,1.17663820,2.62277365,3.55117087,0.19616290,2.01046296
-4.99149575,8.09052007,0.04977976,1.20971910,2.68466940,3.62622008,0.20324408,2.00610736
-4.98549275,8.23160656,0.04766785,1.24698343,2.76467418,3.71468130,0.21060514,2.01303676
-4.97948974,8.40545361,0.04588008,1.28784697,2.86298705,3.81512976,0.21809269,2.03120164
-4.97348674,8.60901443,0.04439293,1.33162461,2.97950042,3.92581064,0.22554210,2.06032759
-4.96748374,8.83856876,0.04317777,1.37755136,3.11380209,4.04469007,0.23278285,2.09992977
-4.96148074,9.08983826,0.04220207,1.42480510,3.26518246,4.16951194,0.23964404,2.14933108
-4.95547774,9.35811022,0.04143056,1.47253042,3.43264649,4.29785848,0.24595999,2.20768284
-4.94947474,9.63836479,0.04082637,1.51986250,3.61492969,4.42721255,0.25157554,2.27398734
-4.94347174,9.92540122,0.04035219,1.56595020,3.81051757,4.55501950,0.25635089,2.34712117
-4.93746873,10.21395907,0.03997121,1.60997769,4.01766780,4.67874693,0.26016581,2.42585871
-4.93146573,10.49883092,0.03964803,1.65118382,4.23443454,4.79594056,0.26292306,2.50889512
-4.92546273,10.77496375,0.03934948,1.68887868,4.45869423,4.90427508,0.26455088,2.59486831
-4.91945973,11.03754712,0.03904526,1.72245694,4.68817252,5.00159875,0.26500446,2.68237970
-4.91345673,11.28208695,0.03870845,1.75140766,4.92047178,5.08597122,0.26426641,2.77001355
-4.90745373,11.50446458,0.03831588,1.77532058,5.15309904,5.15569405,0.26234627,2.85635491
-4.90145073,11.70098145,0.03784846,1.79388871,5.38349425,5.20933398,0.25927904,2.94000636
-4.89544772,11.86839056,0.03729126,1.80690765,5.60905879,5.24573905,0.25512291,3.01960368
-4.88944472,12.00391595,0.03663356,1.81427177,5.82718434,5.26404805,0.24995630,3.09383083
-4.88344172,12.10526248,0.03586874,1.81596785,6.03528230,5.26369384,0.24387439,3.16143444
-4.87743872,12.17061759,0.03499415,1.81206662,6.23081380,5.24440142,0.23698532,3.22123817
-4.87143572,12.19864742,0.03401081,1.80271276,6.41132072,5.20618131,0.22940615,3.27215694
-4.86543272,12.18848907,0.03292307,1.78811400,6.57445743,5.14931938,0.22125892,3.31321140
-4.85942971,12.13974089,0.03173827,1.76852992,6.71802353,5.07436366,0.21266682,3.34354227
-4.85342671,12.05245187,0.03046631,1.74426097,6.83999717,4.98210896,0.20375070,3.36242471
-4.84742371,11.92711134,0.02911915,1.71563814,6.93856860,4.87357999,0.19462598,3.36928222
-4.84142071,11.76463918,0.02771040,1.68301379,7.01217336,4.75001328,0.18540010,3.36369966
-4.83541771,11.56637648,0.02625490,1.64675379,7.05952425,4.61283849,0.17617050,3.34543504
-4.82941471,11.33407627,0.02476821,1.60723119,7.07964106,4.46365917,0.16702322,3.31442936
-4.82341171,11.06989348,0.02326629,1.56482150,7.07187701,4.30423315,0.15803210,3.27081392
-4.81740870,10.77637280,0.02176510,1.51989940,7.03594050,4.13645254,0.14925846,3.21491462
-4.81140570,10.45643360,0.02028037,1.47283690,6.97191121,3.96232338,0.14075138,3.14725267
-4.80540270,10.11335029,0.01882728,1.42400251,6.88024918,3.78394470,0.13254827,3.06854132
-4.79939970,9.75072733,0.01742033,1.37376130,6.76179607,3.60348708,0.12467597,2.97967841
-4.79339670,9.37246784,0.01607323,1.32247544,6.61776791,3.42317045,0.11715192,2.88173450
-4.78739370,8.98273534,0.01479883,1.27050489,6.44973883,3.24524137,0.10998562,2.77593692
-4.78139070,8.58590860,0.01360909,1.21820808,6.25961593,3.07194958,0.10318012,2.66364974
-4.77538769,8.18652963,0.01251516,1.16594216,6.04960564,2.90552425,0.09673356,2.54635034
-4.76938469,7.78924582,0.01152740,1.11406274,5.82217235,2.74814977,0.09064055,2.42560296
-4.76338169,7.39874700,0.01065551,1.06292297,5.57999046,2.60194180,0.08489355,2.30303019
-4.75737869,7.01969904,0.00990857,1.01287196,5.32589141,2.46892343,0.07948398,2.18028289
-4.75137569,6.65667537,0.00929518,0.96425255,5.06280732,2.35100217,0.07440320,2.05900963
-4.74537269,6.31408817,0.00882347,0.91739842,4.79371311,2.24994780,0.06964321,1.94082627
-4.73936968,5.99612094,0.00850118,0.87263093,4.52156907,2.16737159,0.06519721,1.82728650
-4.73336668,5.70666398,0.00833560,0.83025565,4.24926554,2.10470698,0.06105987,1.71985402
-4.72736368,5.44925426,0.00833354,0.79055880,3.97957167,2.06319209,0.05722744,1.61987691
-4.72136068,5.22702085,0.00850118,0.75380396,3.71508934,2.04385405,0.05369764,1.52856461
-4.71535768,5.04263700,0.00884390,0.72022902,3.45821384,2.04749541,0.05046946,1.44696795
-4.70935468,4.89827956,0.00936606,0.69004369,3.21110172,2.07468268,0.04754275,1.37596227
-4.70335168,4.79559641,0.01007066,0.66342756,2.97564671,2.12573710,0.04491776,1.31623397
-4.69734867,4.73568236,0.01095905,0.64052894,2.75346372,2.20072786,0.04259465,1.26827048
-4.69134567,4.71906395,0.01203055,0.62146433,2.54588077,2.29946798,0.04057287,1.23235369
-4.68534267,4.74569351,0.01328209,0.60631875,2.35393873,2.42151320,0.03885066,1.20855684
-4.67933967,4.81495297,0.01470783,0.59514676,2.17839810,2.56616436,0.03742451,1.19674508
-4.67333667,4.92566789,0.01629886,0.58797418,2.01975228,2.73247372,0.03628869,1.19657950
-4.66733367,5.07613211,0.01804290,0.58480047,1.87824653,2.91925594,0.03543489,1.20752490
-4.66133067,5.26414369,0.01992411,0.58560174,1.75390167,3.12510425,0.03485196,1.22886129
-4.65532766,5.48705239,0.02192302,0.59033424,1.64654177,3.34841251,0.03452575,1.25969916
-4.64932466,5.74181886,0.02401657,0.59893832,1.55582479,3.58740348,0.03443911,1.29899856
-4.64332166,6.02508533,0.02617824,0.61134280,1.48127537,3.84016349,0.03457203,1.34559186
-4.63731866,6.33325709,0.02837841,0.62746960,1.42231869,4.10468349,0.03490190,1.39820998
-4.63131566,6.66259339,0.03058480,0.64723840,1.37831454,4.37890578,0.03540394,1.45551177
-4.62531266,7.00930567,0.03276311,0.67057146,1.34859054,4.66077542,0.03605170,1.51611591
-4.61930965,7.36966022,0.03487775,0.69739802,1.33247347,4.94829459,0.03681768,1.57863463
-4.61330665,7.74008166,0.03689267,0.72765828,1.32931771,5.23957793,0.03767405,1.64170835
-4.60730365,8.11725278,0.03877235,0.76130666,1.33852950,5.53290609,0.03859339,1.70404008
-4.60130065,8.49820614,0.04048273,0.79831381,1.35958632,5.82677454,0.03954943,1.76442836
-4.59529765,8.88040202,0.04199224,0.83866729,1.39205002,6.11993442,0.04051775,1.82179753
-4.58929465,9.26178789,0.04327275,0.88237041,1.43557313,6.41142225,0.04147648,1.87522394
-4.58329165,9.64083460,0.04430044,0.92943899,1.48989757,6.70057549,0.04240687,1.92395696
-4.57728864,10.01654558,0.04505656,0.97989588,1.55484544,6.98703142,0.04329366,1.96743373
-4.57128564,10.38843617,0.04552808,1.03376295,1.63030183,7.27070770,0.04412546,2.00528679
-4.56528264,10.75648207,0.04570807,1.09105082,1.71618999,7.55176369,0.04489481,2.03734420
-4.55927964,11.12103746,0.04559592,1.15174629,1.81243971,7.83054305,0.04559817,2.06362199
-4.55327664,11.48272519,0.04519739,1.21579797,1.91895010,8.10749925,0.04623572,2.08430906
-4.54727364,11.84230376,0.04452435,1.28310068,2.03554845,8.38310679,0.04681095,2.09974543
-4.54127064,12.20051708,0.04359435,1.35347926,2.16194723,8.65776256,0.04733017,2.11039462
-4.53526763,12.55793519,0.04243002,1.42667283,2.29770152,8.93168242,0.04780192,2.11681175
-4.52926463,12.91479491,0.04105829,1.50232046,2.44216946,9.20479909,0.04823626,2.11960877
-4.52326163,13.27085010,0.03950946,1.57994925,2.59447826,9.47666793,0.04864403,2.11941868
-4.51725863,13.62524156,0.03781623,1.65896600,2.75349824,9.74638698,0.04903616,2.11686067
-4.51125563,13.97639562,0.03601266,1.73865340,2.91782718,10.01253771,0.04942295,2.11250780
-4.50525263,14.32195964,0.03413311,1.81817160,3.08578670,10.27315146,0.04981352,2.10685899
-4.49924962,14.65878060,0.03221134,1.89656559,3.25543197,10.52570599,0.05021525,2.10031662
-4.49324662,14.98293063,0.03027954,1.97277892,3.42457534,10.76715434,0.05063346,2.09317089
-4.48724362,15.28978096,0.02836762,2.04567358,3.59082374,10.99398680,0.05107118,2.08559146
-4.48124062,15.57412255,0.02650254,2.11405553,3.75162894,11.20232465,0.05152910,2.07762670
-4.47523762,15.83032906,0.02470791,2.17670539,3.90434900,11.38804225,0.05200560,2.06921030
-4.46923462,16.05255501,0.02300364,2.23241283,4.04631854,11.54691249,0.05249707,2.06017458
-4.46323162,16.23495991,0.02140589,2.28001363,4.17492499,11.67476883,0.05299813,2.05026954
-4.45722861,16.37194713,0.01992707,2.31842746,4.28768742,11.76767594,0.05350217,2.03918631
-4.45122561,16.45840533,0.01857602,2.34669490,4.38233443,11.82210046,0.05400175,2.02658352
-4.44522261,16.48994000,0.01735835,2.36401185,4.45687753,11.83507292,0.05448918,2.01211491
-4.43921961,16.46308284,0.01627682,2.36975960,4.50967648,11.80433243,0.05495698,1.99545654
-4.43321661,16.37546802,0.01533178,2.36352928,4.53949377,11.72844630,0.05539837,1.97633203
-4.42721361,16.22596611,0.01452166,2.34513916,4.54553548,11.60689850,0.05580765,1.95453440
-4.42121061,16.01476865,0.01384346,2.31464429,4.52747684,11.44014194,0.05618048,1.92994336
-4.41520760,15.74341925,0.01329316,2.27233768,4.48547153,11.22961214,0.05651413,1.90253719
-4.40920460,15.41478968,0.01286618,2.21874322,4.42014423,10.97770143,0.05680747,1.87239866
-4.40320160,15.03300270,0.01255761,2.15460059,4.33256727,10.68769502,0.05706098,1.83971481
-4.39719860,14.60330573,0.01236252,2.08084286,4.22422264,10.36367252,0.05727656,1.80477093
-4.39119560,14.13190211,0.01227607,1.99856804,4.09695123,10.01037962,0.05745723,1.76793897
-4.38519260,13.62574871,0.01229351,1.90900570,3.95289216,9.63307668,0.05760686,1.72966145
-4.37918959,13.09232993,0.01241020,1.81348045,3.79441471,9.23737140,0.05772968,1.69043182
-4.37318659,12.53941903,0.01262146,1.71337368,3.62404633,8.82904367,0.05782992,1.65077231
-4.36718359,11.97483798,0.01292236,1.61008529,3.44439959,8.41387056,0.05791138,1.61121093
-4.36118059,11.40622672,0.01330755,1.50499693,3.25810117,7.99745939,0.05797701,1.57225850
-4.35517759,10.84083154,0.01377097,1.39943815,3.06772560,7.58509563,0.05802866,1.53438739
-4.34917459,10.28532122,0.01430564,1.29465647,2.87573602,7.18161201,0.05806685,1.49801290
-4.34317159,9.74563771,0.01490344,1.19179248,2.68443378,6.79128324,0.05809063,1.46347830
-4.33716858,9.22688618,0.01555495,1.09186032,2.49591804,6.41774995,0.05809767,1.43104449
-4.33116558,8.73326704,0.01624938,0.99573400,2.31205631,6.06397344,0.05808443,1.40088456
-4.32516258,8.26805081,0.01697454,0.90413957,2.13446580,5.73222157,0.05804646,1.37308371
-4.31915958,7.83359406,0.01771694,0.81765274,1.96450543,5.42408459,0.05797885,1.34764441
-4.31315658,7.43139342,0.01846198,0.73670168,1.80327764,5.14051829,0.05787682,1.32449654
-4.30715358,7.06217258,0.01919420,0.66157424,1.65163880,4.88191091,0.05773637,1.30351186
