energy_ev,total_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.85592796,2.20018946,1.24064894,0.81363225,0.01257954,0.69601378,0.29935601,0.00000000
-5.84992496,2.21458060,1.25227027,0.82124597,0.01149607,0.70029904,0.30009445,0.00000000
-5.84392196,2.22371977,1.25988670,0.82705845,0.01051767,0.70329648,0.29959556,0.00000000
-5.83791896,2.22746179,1.26342213,0.83104323,0.00963973,0.70496983,0.29782301,0.00000000
-5.83191596,2.22591725,1.26296749,0.83326403,0.00885647,0.70535869,0.29478326,0.00000000
-5.82591296,2.21944335,1.25877430,0.83387059,0.00816137,0.70457593,0.29052467,0.00000000
-5.81990995,2.20862296,1.25124132,0.83309028,0.00754743,0.70280140,0.28513489,0.00000000
-5.81390695,2.19423305,1.24089502,0.83121586,0.00700746,0.70027242,0.27873653,0.00000000
-5.80790395,2.17720454,1.22836485,0.82859025,0.00653428,0.69727166,0.27148157,0.00000000
-5.80190095,2.15857570,1.21435467,0.82558899,0.00612090,0.69411299,0.26354465,0.00000000
-5.79589795,2.13944167,1.19961187,0.82260149,0.00576063,0.69112627,0.25511556,0.00000000
-5.78989495,2.12090285,1.18489559,0.82001199,0.00544713,0.68864172,0.24639143,0.00000000
-5.78389195,2.10401470,1.17094563,0.81818131,0.00517449,0.68697483,0.23756884,0.00000000
-5.77788894,2.08974145,1.15845344,0.81743015,0.00493722,0.68641248,0.22883634,0.00000000
-5.77188594,2.07891588,1.14803644,0.81802491,0.00473024,0.68720090,0.22036757,0.00000000
-5.76588294,2.07220672,1.14021663,0.82016649,0.00454890,0.68953600,0.21231532,0.00000000
-5.75987994,2.07009505,1.13540429,0.82398256,0.00438897,0.69355646,0.20480679,0.00000000
-5.75387694,2.07286022,1.13388711,0.82952356,0.00424661,0.69933960,0.19794014,0.00000000
-5.74787394,2.08057544,1.13582495,0.83676235,0.00411838,0.70690021,0.19178237,0.00000000
-5.74187094,2.09311265,1.14124999,0.84559745,0.00400127,0.71619205,0.18636865,0.00000000
-5.73586793,2.11015585,1.15007195,0.85585937,0.00389273,0.72711184,0.18170297,0.00000000
-5.72986493,2.13122164,1.16208773,0.86731974,0.00379068,0.73950533,0.17776003,0.00000000
-5.72386193,2.15568563,1.17699463,0.87970247,0.00369355,0.75317494,0.17448817,0.00000000
-5.71785893,2.18281301,1.19440650,0.89269652,0.00360038,0.76788863,0.17181317,0.00000000
-5.71185593,2.21179182,1.21387164,0.90596943,0.00351079,0.78338937,0.16964279,0.00000000
-5.70585293,2.24176714,1.23489192,0.91918116,0.00342507,0.79940495,0.16787160,0.00000000
-5.69984992,2.27187496,1.25694204,0.93199766,0.00334423,0.81565752,0.16638612,0.00000000
-5.69384692,2.30127439,1.27948834,0.94410351,0.00326996,0.83187280,0.16506988,0.00000000
-5.68784392,2.32917713,1.30200648,0.95521357,0.00320472,0.84778841,0.16380826,0.00000000
-5.68184092,2.35487362,1.32399772,0.96508291,0.00315166,0.86316148,0.16249293,0.00000000
-5.67583792,2.37775505,1.34500304,0.97351524,0.00311466,0.87777510,0.16102580,0.00000000
-5.66983492,2.39733110,1.36461533,0.98036936,0.00309824,0.89144383,0.15932220,0.00000000
-5.66383192,2.41324323,1.38248905,0.98556376,0.00310750,0.90401804,0.15731349,0.00000000
-5.65782891,2.42527334,1.39834760,0.98907936,0.00314807,0.91538719,0.15494876,0.00000000
-5.65182591,2.43334808,1.41198818,0.99096030,0.00322596,0.92548202,0.15219588,0.00000000
-5.64582291,2.43753879,1.42328428,0.99131297,0.00334746,0.93427565,0.14904174,0.00000000
-5.63981991,2.43805741,1.43218575,0.99030326,0.00351896,0.94178358,0.14549181,0.00000000
-5.63381691,2.43524835,1.43871660,0.98815219,0.00374685,0.94806253,0.14156914,0.00000000
-5.62781391,2.42957682,1.44297055,0.98512996,0.00403726,0.95320818,0.13731279,0.00000000
-5.62181091,2.42161355,1.44510459,0.98154855,0.00439594,0.95735169,0.13277586,0.00000000
-5.61580790,2.41201651,1.44533056,0.97775294,0.00482800,0.96065503,0.12802320,0.00000000
-5.60980490,2.40150974,1.44390507,0.97411120,0.00533774,0.96330515,0.12312900,0.00000000
-5.60380190,2.39085974,1.44111800,0.97100351,0.00592844,0.96550706,0.11817423,0.00000000
-5.59779890,2.38085011,1.43727991,0.96881042,0.00660214,0.96747588,0.11324410,0.00000000
-5.59179590,2.37225480,1.43270880,0.96790057,0.00735946,0.96942815,0.10842568,0.00000000
-5.58579290,2.36581095,1.42771658,0.96861817,0.00819943,0.97157259,0.10380568,0.00000000
-5.57978989,2.36219188,1.42259585,0.97127066,0.00911938,0.97410060,0.09946842,0.00000000
-5.57378689,2.36198139,1.41760747,0.97611687,0.01011479,0.97717695,0.09549419,0.00000000
-5.56778389,2.36565012,1.41296938,0.98335611,0.01117927,0.98093098,0.09195774,0.00000000
-5.56178089,2.37353494,1.40884731,0.99311871,0.01230455,0.98544886,0.08892722,0.00000000
-5.55577789,2.38582228,1.40534763,1.00545820,0.01348050,0.99076710,0.08646331,0.00000000
-5.54977489,2.40253620,1.40251283,1.02034574,0.01469527,0.99686793,0.08461854,0.00000000
-5.54377189,2.42353166,1.40031971,1.03766696,0.01593547,1.00367662,0.08343692,0.00000000
-5.53776888,2.44849359,1.39868051,1.05722147,0.01718636,1.01106121,0.08295362,0.00000000
-5.53176588,2.47694188,1.39744682,1.07872514,0.01843219,1.01883448,0.08319473,0.00000000
-5.52576288,2.50824211,1.39641602,1.10181530,0.01965647,1.02675843,0.08417713,0.00000000
-5.51975988,2.54162184,1.39534005,1.12605856,0.02084243,1.03455089,0.08590825,0.00000000
-5.51375688,2.57619178,1.39393596,1.15096118,0.02197332,1.04189427,0.08838585,0.00000000
-5.50775388,2.61097110,1.39189763,1.17598166,0.02303289,1.04844587,0.09159774,0.00000000
-5.50175088,2.64491586,1.38890823,1.20054498,0.02400580,1.05384949,0.09552139,0.00000000
-5.49574787,2.67694942,1.38465264,1.22405825,0.02487796,1.05774772,0.10012358,0.00000000
-5.48974487,2.70599387,1.37882942,1.24592693,0.02563693,1.05979449,0.10535998,0.00000000
-5.48374187,2.73100104,1.37116163,1.26557129,0.02627220,1.05966727,0.11117485,0.00000000
-5.47773887,2.75098221,1.36140628,1.28244241,0.02677546,1.05707844,0.11750083,0.00000000
-5.47173587,2.76503559,1.34936197,1.29603729,0.02714077,1.05178545,0.12425902,0.00000000
-5.46573287,2.77237058,1.33487468,1.30591250,0.02736467,1.04359932,0.13135929,0.00000000
-5.45972986,2.77232845,1.31784159,1.31169609,0.02744623,1.03239129,0.13870099,0.00000000
-5.45372686,2.76439902,1.29821313,1.31309749,0.02738697,1.01809742,0.14617414,0.00000000
-5.44772386,2.74823309,1.27599335,1.30991509,0.02719081,1.00072116,0.15366110,0.00000000
-5.44172086,2.72365099,1.25123911,1.30204168,0.02686384,0.98033393,0.16103879,0.00000000
-5.43571786,2.69064712,1.22405823,1.28946753,0.02641419,0.95707378,0.16818132,0.00000000
-5.42971486,2.64939126,1.19460711,1.27228147,0.02585171,0.93114264,0.17496326,0.00000000
-5.42371186,2.60022679,1.16308806,1.25066994,0.02518776,0.90280204,0.18126314,0.00000000
-5.41770885,2.54366660,1.12974671,1.22491451,0.02443488,0.87236803,0.18696732,0.00000000
-5.41170585,2.48038688,1.09486962,1.19538786,0.02360658,0.84020540,0.19197395,0.00000000
-5.40570285,2.41121955,1.05878236,1.16254869,0.02271705,0.80672142,0.19619692,0.00000000
-5.39969985,2.33714323,1.02184778,1.12693563,0.02178095,0.77235967,0.19956957,0.00000000
-5.39369685,2.25927327,0.98446465,1.08916047,0.02081320,0.73759374,0.20204801,0.00000000
-5.38769385,2.17885061,0.94706633,1.04990065,0.01982882,0.70292132,0.20361383,0.00000000
-5.38169085,2.09722945,0.91011911,1.00989127,0.01884281,0.66885836,0.20427604,0.00000000
-5.37568784,2.01586345,0.87412007,0.96991637,0.01787004,0.63593356,0.20407217,0.00000000
-5.36968484,1.93629011,0.83959392,0.93079960,0.01692514,0.60468283,0.20306825,0.00000000
-5.36368184,1.86011292,0.80708857,0.89339403,0.01602252,0.57564383,0.20135786,0.00000000
-5.35767884,1.78898077,0.77716903,0.85857099,0.01517624,0.54935005,0.19906000,0.00000000
-5.35167584,1.72456446,0.75040955,0.82720771,0.01440000,0.52632460,0.19631599,0.00000000
-5.34567284,1.66852980,0.72738370,0.80017374,0.01370707,0.50707318,0.19328536,0.00000000
-5.33966983,1.62250732,0.70865247,0.77831594,0.01311021,0.49207624,0.19014104,0.00000000
-5.33366683,1.58805862,0.69475049,0.76244205,0.01262159,0.48178024,0.18706379,0.00000000
-5.32766383,1.56663973,0.68617068,0.75330299,0.01225262,0.47658780,0.18423628,0.00000000
-5.32166083,1.55956196,0.68334771,0.75157394,0.01201379,0.47684708,0.18183703,0.00000000
-5.31565783,1.56795117,0.68664074,0.75783467,0.01191449,0.48284025,0.18003427,0.00000000
-5.30965483,1.59270657,0.69631626,0.77254954,0.01196278,0.49477170,0.17898016,0.00000000
-5.30365183,1.63446034,0.71253163,0.79604769,0.01216510,0.51275601,0.17880561,0.00000000
-5.29764882,1.69353975,0.73532018,0.82850428,0.01252599,0.53680650,0.17961561,0.00000000
-5.29164582,1.76993338,0.76457865,0.86992344,0.01304784,0.56682475,0.18148566,0.00000000
-5.28564282,1.86326326,0.80005776,0.92012393,0.01373057,0.60259181,0.18445913,0.00000000
-5.27963982,1.97276479,0.84135668,0.97872832,0.01457139,0.64376170,0.18854566,0.00000000
-5.27363682,2.09727594,0.88792181,1.04515666,0.01556453,0.68985791,0.19372088,0.00000000
-5.26763382,2.23523733,0.93905066,1.11862535,0.01670111,0.74027345,0.19992708,0.00000000
-5.26163082,2.38470418,0.99390068,1.19815183,0.01796898,0.79427485,0.20707513,0.00000000
-5.25562781,2.54337105,1.05150344,1.28256576,0.01935271,0.85101064,0.21504726,0.00000000
-5.24962481,2.70860933,1.11078377,1.37052663,0.02083366,0.90952430,0.22370080,0.00000000
-5.24362181,2.87751742,1.17058349,1.46054798,0.02239015,0.96877164,0.23287251,0.00000000
-5.23761881,3.04698250,1.22968910,1.55102780,0.02399771,1.02764250,0.24238352,0.00000000
-5.23161581,3.21375249,1.28686252,1.64028441,0.02562952,1.08498608,0.25204451,0.00000000
-5.22561281,3.37451599,1.34087386,1.72659686,0.02725691,1.13963924,0.26166104,0.00000000
-5.21960980,3.52598784,1.39053499,1.80824866,0.02884994,1.19045692,0.27103876,0.00000000
-5.21360680,3.66499709,1.43473269,1.88357325,0.03037813,1.23634350,0.27998845,0.00000000
-5.20760380,3.78857434,1.47246000,1.95099969,0.03181118,1.27628385,0.28833057,0.00000000
-5.20160080,3.89403499,1.50284467,2.00909669,0.03311981,1.30937303,0.29589931,0.00000000
-5.19559780,3.97905516,1.52517342,2.05661335,0.03427656,1.33484311,0.30254603,0.00000000
-5.18959480,4.04173718,1.53891106,2.09251491,0.03525658,1.35208623,0.30814202,0.00000000
-5.18359180,4.08066213,1.54371388,2.11601207,0.03603836,1.36067262,0.31258053,0.00000000
-5.17758879,4.09492707,1.53943659,2.12658266,0.03660441,1.36036296,0.31577813,0.00000000
-5.17158579,4.08416577,1.52613283,2.12398474,0.03694179,1.35111451,0.31767542,0.00000000
-5.16558279,4.04855207,1.50404917,2.10826080,0.03704252,1.33308060,0.31823710,0.00000000
-5.15957979,3.98878600,1.47361315,2.07973282,0.03690383,1.30660371,0.31745156,0.00000000
-5.15357679,3.90606357,1.43541591,2.03898857,0.03652824,1.27220233,0.31533003,0.00000000
-5.14757379,3.80203170,1.39019025,1.98685998,0.03592347,1.23055238,0.31190535,0.00000000
-5.14157079,3.67873059,1.33878538,1.92439449,0.03510214,1.18246389,0.30723052,0.00000000
-5.13556778,3.53852621,1.28213917,1.85282090,0.03408138,1.12885421,0.30137702,0.00000000
-5.12956478,3.38403594,1.22124950,1.77351120,0.03288224,1.07071877,0.29443305,0.00000000
-5.12356178,3.21805058,1.15714553,1.68794004,0.03152901,1.00910081,0.28650167,0.00000000
-5.11755878,3.04345597,1.09086030,1.59764364,0.03004843,0.94506126,0.27769892,0.00000000
-5.11155578,2.86315724,1.02340540,1.50417962,0.02846889,0.87965005,0.26815194,0.00000000
-5.10555278,2.68000841,0.95574870,1.40908946,0.02681956,0.81387973,0.25799706,0.00000000
-5.09954977,2.49674970,0.88879561,1.31386452,0.02512955,0.74870257,0.24737795,0.00000000
-5.09354677,2.31595418,0.82337436,1.21991699,0.02342715,0.68499154,0.23644372,0.00000000
-5.08754377,2.13998506,0.76022537,1.12855613,0.02173914,0.62352574,0.22534707,0.00000000
-5.08154077,1.97096415,0.69999479,1.04097037,0.02009012,0.56498039,0.21424242,0.00000000
-5.07553777,1.81075151,0.64323185,0.95821524,0.01850209,0.50992139,0.20328406,0.00000000
-5.06953477,1.66093576,0.59038975,0.88120695,0.01699405,0.45880416,0.19262433,0.00000000
-5.06353177,1.52283413,0.54182957,0.81072108,0.01558178,0.41197626,0.18241187,0.00000000
-5.05752876,1.39750095,0.49782652,0.74739578,0.01427774,0.36968328,0.17278986,0.00000000
-5.05152576,1.28574291,0.45857807,0.69173866,0.01309111,0.33207730,0.16389447,0.00000000
-5.04552276,1.18813962,0.42421323,0.64413645,0.01202790,0.29922720,0.15585343,0.00000000
-5.03951976,1.10506760,0.39480242,0.60486651,0.01109116,0.27113000,0.14878469,0.00000000
-5.03351676,1.03672610,0.37036739,0.57410948,0.01028133,0.24772277,0.14279548,0.00000000
-5.02751376,0.98316338,0.35089078,0.55196197,0.00959653,0.22889423,0.13798146,0.00000000
-5.02151076,0.94430207,0.33632498,0.53844902,0.00903294,0.21449569,0.13442630,0.00000000
-5.01550775,0.91996273,0.32659999,0.53353547,0.00858522,0.20435094,0.13220149,0.00000000
-5.00950475,0.90988486,0.32163023,0.53713609,0.00824685,0.19826468,0.13136653,0.00000000
-5.00350175,0.91374503,0.32132015,0.54912420,0.00801046,0.19602951,0.13196946,0.00000000
-4.99749875,0.93117191,0.32556879,0.56933879,0.00786819,0.19743140,0.13404764,0.00000000
-4.99149575,0.96175842,0.33427342,0.59759016,0.00781190,0.20225362,0.13762898,0.00000000
-4.98549275,1.00507131,0.34733221,0.63366441,0.00783342,0.21027950,0.14273326,0.00000000
-4.97948974,1.06065851,0.36464641,0.67732697,0.00792466,0.22129399,0.14937382,0.00000000
-4.97348674,1.12805496,0.38612192,0.72832553,0.00807774,0.23508460,0.15755932,0.00000000
-4.96748374,1.20678731,0.41167071,0.78639273,0.00828504,0.25144166,0.16729555,0.00000000
-4.96148074,1.29637818,0.44121185,0.85124893,0.00853917,0.27015850,0.17858731,0.00000000
-4.95547774,1.39635022,0.47467257,0.92260523,0.00883303,0.29103150,0.19144007,0.00000000
-4.94947474,1.50623035,0.51198910,1.00016694,0.00915967,0.31386051,0.20586146,0.00000000
-4.94347174,1.62555442,0.55310733,1.08363769,0.00951232,0.33844945,0.22186240,0.00000000
-4.93746873,1.75387202,0.59798314,1.17272385,0.00988426,0.36460748,0.23945777,0.00000000
-4.93146573,1.89075151,0.64658225,1.26713939,0.01026883,0.39215049,0.25866655,0.00000000
-4.92546273,2.03578476,0.69887938,1.36661083,0.01065933,0.42090306,0.27951132,0.00000000
-4.91945973,2.18859124,0.75485641,1.47088186,0.01104908,0.45070063,0.30201708,0.00000000
-4.91345673,2.34882099,0.81449960,1.57971745,0.01143139,0.48139174,0.32620931,0.00000000
-4.90745373,2.51615591,0.87779532,1.69290701,0.01179959,0.51284027,0.35211137,0.00000000
-4.90145073,2.69030891,0.94472460,1.81026613,0.01214715,0.54492731,0.37974122,0.00000000
-4.89544772,2.87102069,1.01525625,1.93163683,0.01246773,0.57755261,0.40910758,0.00000000
-4.88944472,3.05805375,1.08933869,2.05688591,0.01275534,0.61063532,0.44020569,0.00000000
-4.88344172,3.25118381,1.16689084,2.18590149,0.01300442,0.64411395,0.47301277,0.00000000
-4.87743872,3.45018865,1.24779226,2.31858759,0.01321003,0.67794548,0.50748357,0.00000000
-4.87143572,3.65483496,1.33187309,2.45485705,0.01336796,0.71210353,0.54354606,0.00000000
-4.86543272,3.86486356,1.41890432,2.59462309,0.01347488,0.74657565,0.58109768,0.00000000
-4.85942971,4.07997399,1.50858893,2.73778981,0.01352842,0.78135984,0.62000223,0.00000000
-4.85342671,4.29980915,1.60055466,2.88424221,0.01352730,0.81646047,0.66008786,0.00000000
-4.84742371,4.52394103,1.69434885,3.03383624,0.01347136,0.85188371,0.70114619,0.00000000
-4.84142071,4.75185842,1.78943602,3.18638944,0.01336157,0.88763278,0.74293275,0.00000000
-4.83541771,4.98295736,1.88519865,3.34167267,0.01320003,0.92370326,0.78516884,0.00000000
-4.82941471,5.21653520,1.98094130,3.49940337,0.01298992,0.96007868,0.82754492,0.00000000
-4.82341171,5.45178854,2.07589840,3.65924084,0.01273536,0.99672653,0.86972525,0.00000000
-4.81740870,5.68781556,2.16924551,3.82078356,0.01244133,1.03359509,0.91135391,0.00000000
-4.81140570,5.92362250,2.26011378,3.98356888,0.01211350,1.07061103,0.95206182,0.00000000
-4.80540270,6.15813429,2.34760729,4.14707490,0.01175800,1.10767793,0.99147451,0.00000000
-4.79939970,6.39020875,2.43082246,4.31072452,0.01138131,1.14467581,1.02922048,0.00000000
-4.79339670,6.61865373,2.50886895,4.47389138,0.01098996,1.18146159,1.06493966,0.00000000
-4.78739370,6.84224657,2.58089106,4.63590743,0.01059043,1.21787047,1.09829168,0.00000000
-4.78139070,7.05975486,2.64608892,4.79607180,0.01018889,1.25371802,1.12896380,0.00000000
-4.77538769,7.26995803,2.70373845,4.95366064,0.00979108,1.28880299,1.15667793,0.00000000
-4.76938469,7.47166876,2.75320955,5.10793778,0.00940213,1.32291061,1.18119681,0.00000000
-4.76338169,7.66375383,2.79398153,5.25816589,0.00902651,1.35581618,1.20232900,0.00000000
-4.75737869,7.84515397,2.82565562,5.40361798,0.00866788,1.38728898,1.21993269,0.00000000
-4.75137569,8.01490232,2.84796404,5.54358933,0.00832912,1.41709622,1.23391825,0.00000000
-4.74537269,8.17214159,2.86077546,5.67740966,0.00801230,1.44500696,1.24424956,0.00000000
-4.73936968,8.31613967,2.86409702,5.80445562,0.00771872,1.47079606,1.25094425,0.00000000
-4.73336668,8.44630402,2.85807292,5.92416354,0.00744895,1.49424795,1.25407292,0.00000000
-4.72736368,8.56219461,2.84298000,6.03604238,0.00720297,1.51516025,1.25375750,0.00000000
-4.72136068,8.66353558,2.81922063,6.13968668,0.00698021,1.53334733,1.25016881,0.00000000
-4.71535768,8.75022539,2.78731328,6.23478919,0.00677976,1.54864355,1.24352360,0.00000000
-4.70935468,8.82234506,2.74788126,6.32115279,0.00660038,1.56090640,1.23408090,0.00000000
-4.70335168,8.88016417,2.70164004,6.39870090,0.00644073,1.57001934,1.22213804,0.00000000
-4.69734867,8.92414374,2.64938331,6.46748589,0.00629943,1.57589430,1.20802600,0.00000000
-4.69134567,8.95493529,2.59196827,6.52769449,0.00617513,1.57847383,1.19210441,0.00000000
-4.68534267,8.97337521,2.53030013,6.57964936,0.00606667,1.57773271,1.17475592,0.00000000
-4.67933967,8.98047345,2.46531618,6.62380613,0.00597305,1.57367895,1.15637992,0.00000000
-4.67333667,8.97739608,2.39796931,6.66074517,0.00589350,1.56635407,1.13738577,0.00000000
-4.66733367,8.96544101,2.32921126,6.69115762,0.00582748,1.55583258,1.11818521,0.00000000
-4.66133067,8.94600696,2.25997570,6.71582575,0.00577464,1.54222060,1.09918431,0.00000000
-4.65532766,8.92055603,2.19116115,6.73559763,0.00573482,1.52565356,1.08077481,0.00000000
-4.64932466,8.89057069,2.12361426,6.75135702,0.00570791,1.50629301,1.06332522,0.00000000
-4.64332166,8.85750659,2.05811353,6.76398943,0.00569387,1.48432272,1.04717178,0.00000000
-4.63731866,8.82274315,1.99535406,6.77434582,0.00569258,1.45994404,1.03260967,0.00000000
-4.63131566,8.78753407,1.93593367,6.78320574,0.00570377,1.43337084,1.01988486,0.00000000
-4.62531266,8.75296046,1.88034108,6.79124193,0.00572700,1.40482421,1.00918687,0.00000000
-4.61930965,8.71988918,1.82894658,6.79898851,0.00576153,1.37452719,1.00064300,0.00000000
-4.61330665,8.68893909,1.78199578,6.80681471,0.00580630,1.34269975,0.99431430,0.00000000
-4.60730365,8.66045744,1.73960684,6.81490620,0.00585993,1.30955439,0.99019367,0.00000000
-4.60130065,8.63450857,1.70177165,6.82325535,0.00592069,1.27529239,0.98820628,0.00000000
-4.59529765,8.61087597,1.66836096,6.83166165,0.00598654,1.24010114,0.98821250,0.00000000
-4.58929465,8.58907851,1.63913365,6.83974277,0.00605517,1.20415242,0.99001336,0.00000000
-4.58329165,8.56840055,1.61374982,6.84695603,0.00612407,1.16760182,0.99335835,0.00000000
-4.57728864,8.54793494,1.59178737,6.85262981,0.00619066,1.13058926,0.99795547,0.00000000
-4.57128564,8.52663707,1.57276150,6.85600331,0.00625232,1.09324042,1.00348300,0.00000000
-4.56528264,8.50338759,1.55614633,6.85627297,0.00630658,1.05566902,1.00960264,0.00000000
-4.55927964,8.47706068,1.54139777,6.85264323,0.00635120,1.01797960,1.01597343,0.00000000
-4.55327664,8.44659471,1.52797677,6.84437918,0.00638428,0.98027073,1.02226585,0.00000000
-4.54727364,8.41106155,1.51537186,6.83085825,0.00640438,0.94263817,1.02817555,0.00000000
-4.54127064,8.36973136,1.50312014,6.81161870,0.00641059,0.90517794,1.03343603,0.00000000
-4.53526763,8.32212957,1.49082573,6.78640210,0.00640262,0.86798889,1.03782985,0.00000000
-4.52926463,8.26808340,1.47817516,6.75518808,0.00638083,0.83117470,1.04119781,0.00000000
-4.52326163,8.20775575,1.46494888,6.71821951,0.00634624,0.79484515,1.04344583,0.00000000
-4.51725863,8.14166501,1.45102870,6.67601692,0.00630055,0.75911655,1.04454916,0.00000000
-4.51125563,8.07068987,1.43640095,6.62938171,0.00624606,0.72411138,1.04455400,0.00000000
-4.50525263,7.99605922,1.42115529,6.57938777,0.00618564,0.68995718,1.04357624,0.00000000
-4.49924962,7.91932739,1.40547951,6.52736195,0.00612265,0.65678472,1.04179767,0.00000000
-4.49324662,7.84233592,1.38965051,6.47485408,0.00606079,0.62472567,1.03945971,0.00000000
-4.48724362,7.76716326,1.37402217,6.42359752,0.00600403,0.59390992,1.03685489,0.00000000
-4.48124062,7.69606424,1.35901044,6.37546164,0.00595646,0.56446261,1.03431655,0.00000000
-4.47523762,7.63140133,1.34507657,6.33239758,0.00592215,0.53650120,1.03220699,0.00000000
-4.46923462,7.57556981,1.33270882,6.29637901,0.00590502,0.51013255,1.03090453,0.00000000
-4.46323162,7.53091923,1.32240363,6.26933939,0.00590871,0.48545029,1.03078989,0.00000000
-4.45722861,7.49967332,1.31464663,6.25310774,0.00593644,0.46253244,1.03223226,0.00000000
-4.45122561,7.48385070,1.30989424,6.24934434,0.00599093,0.44143945,1.03557555,0.00000000
-4.44522261,7.48518864,1.30855630,6.25947852,0.00607426,0.42221261,1.04112508,0.00000000
-4.43921961,7.50507214,1.31098019,6.28465014,0.00618782,0.40487294,1.04913531,0.00000000
-4.43321661,7.54447061,1.31743691,6.32565674,0.00633226,0.38942043,1.05979869,0.00000000
-4.42721361,7.60388416,1.32810936,6.38290825,0.00650740,0.37583376,1.07323628,0.00000000
-4.42121061,7.68330181,1.34308325,6.45639113,0.00671225,0.36407037,1.08949023,0.00000000
-4.41520760,7.78217339,1.36234060,6.54564357,0.00694500,0.35406690,1.10851850,0.00000000
-4.40920460,7.89939684,1.38575631,6.64974356,0.00720308,0.34574003,1.13019199,0.00000000
-4.40320160,8.03332236,1.41309762,6.76731089,0.00748313,0.33898762,1.15429440,0.00000000
-4.39719860,8.18177422,1.44402664,6.89652427,0.00778114,0.33369027,1.18052462,0.00000000
-4.39119560,8.34209061,1.47810585,7.03515384,0.00809253,0.32971314,1.20850206,0.00000000
-4.38519260,8.51118127,1.51480654,7.18060902,0.00841223,0.32690812,1.23777453,0.00000000
-4.37918959,8.68560185,1.55351984,7.33000097,0.00873483,0.32511640,1.26782858,0.00000000
-4.37318659,8.86164318,1.59357026,7.48021819,0.00905470,0.32417120,1.29810218,0.00000000
-4.36718359,9.03543299,1.63423124,7.62801309,0.00936619,0.32390081,1.32799913,0.00000000
-4.36118059,9.20304676,1.67474233,7.77009684,0.00966370,0.32413186,1.35690496,0.00000000
-4.35517759,9.36062395,1.71432751,7.90323911,0.00994193,0.32469258,1.38420364,0.00000000
-4.34917459,9.50448523,1.75221417,8.02436907,0.01019597,0.32541618,1.40929472,0.00000000
-4.34317159,9.63124636,1.78765198,8.13067352,0.01042150,0.32614409,1.43160999,0.00000000
-4.33716858,9.73792396,1.81993126,8.21968836,0.01061485,0.32672900,1.45062950,0.00000000
-4.33116558,9.82202901,1.84840020,8.28937925,0.01077321,0.32703761,1.46589592,0.00000000
-4.32516258,9.88164391,1.87248028,8.33820814,0.01089462,0.32695296,1.47702711,0.00000000
-4.31915958,9.91548003,1.89167962,8.36518264,0.01097810,0.32637626,1.48372616,0.00000000
-4.31315658,9.92291300,1.90560355,8.36988585,0.01102366,0.32522816,1.48578883,0.00000000
-4.30715358,9.90399427,1.91396239,8.35248535,0.01103229,0.32344941,1.48310791,0.00000000
