energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-5.81390695,6.64087174,0.03072437,0.67070003,0.04502304,0.00000000,1.17993675,3.76870944,2.34805105,0.00000000
-5.80790395,6.64463834,0.03036131,0.67385332,0.04384350,0.00000000,1.17267425,3.77899045,2.33708129,0.00000000
-5.80190095,6.62407706,0.02985823,0.67428248,0.04250767,0.00000000,1.16225223,3.77483451,2.31767361,0.00000000
-5.79589795,6.58069700,0.02923044,0.67194847,0.04104086,0.00000000,1.14913603,3.75684930,2.29080830,0.00000000
-5.78989495,6.51651363,0.02849584,0.66687884,0.03947061,0.00000000,1.13386946,3.72592199,2.25764588,0.00000000
-5.78389195,6.43399195,0.02767443,0.65916574,0.03782606,0.00000000,1.11705795,3.68319345,2.21949730,0.00000000
-5.77788894,6.33597936,0.02678766,0.64896238,0.03613725,0.00000000,1.09935044,3.63002689,2.17779020,0.00000000
-5.77188594,6.22563029,0.02585785,0.63647814,0.03443443,0.00000000,1.08142046,3.56797230,2.13403236,0.00000000
-5.76588294,6.10632520,0.02490754,0.62197239,0.03274741,0.00000000,1.06394686,3.49872764,2.08977327,0.00000000
-5.75987994,5.98158615,0.02395886,0.60574750,0.03110500,0.00000000,1.04759484,3.42409826,2.04656505,0.00000000
-5.75387694,5.85499144,0.02303291,0.58814107,0.02953440,0.00000000,1.03299758,3.34595531,2.00592375,0.00000000
-5.74787394,5.73009150,0.02214918,0.56951775,0.02806076,0.00000000,1.02073907,3.26619453,1.96929207,0.00000000
-5.74187094,5.61032808,0.02132509,0.55026082,0.02670681,0.00000000,1.01133833,3.18669620,1.93800456,0.00000000
-5.73586793,5.49895878,0.02057551,0.53076372,0.02549249,0.00000000,1.00523558,3.10928709,1.91325604,0.00000000
-5.72986493,5.39898827,0.01991246,0.51142185,0.02443476,0.00000000,1.00278066,3.03570519,1.89607430,0.00000000
-5.72386193,5.31310802,0.01934482,0.49262453,0.02354744,0.00000000,1.00422387,2.96756781,1.88729756,0.00000000
-5.71785893,5.24364542,0.01887824,0.47474753,0.02284113,0.00000000,1.00970964,2.90634351,1.88755745,0.00000000
-5.71185593,5.19252337,0.01851506,0.45814591,0.02232325,0.00000000,1.01927324,2.85332832,1.89726779,0.00000000
-5.70585293,5.16123100,0.01825438,0.44314762,0.02199806,0.00000000,1.03284056,2.80962647,1.91661958,0.00000000
-5.69984992,5.15080585,0.01809227,0.43004754,0.02186687,0.00000000,1.05023110,2.77613597,1.94558226,0.00000000
-5.69384692,5.16182777,0.01802198,0.41910221,0.02192817,0.00000000,1.07116422,2.75353897,1.98391111,0.00000000
-5.68784392,5.19442419,0.01803434,0.41052528,0.02217790,0.00000000,1.09526847,2.74229721,2.03116050,0.00000000
-5.68184092,5.24828647,0.01811816,0.40448364,0.02260971,0.00000000,1.12209373,2.74265224,2.08670252,0.00000000
-5.67583792,5.32269638,0.01826072,0.40109434,0.02321526,0.00000000,1.15112598,2.75463045,2.14975030,0.00000000
-5.66983492,5.41656177,0.01844828,0.40042237,0.02398453,0.00000000,1.18180415,2.77805258,2.21938504,0.00000000
-5.66383192,5.52846008,0.01866664,0.40247938,0.02490613,0.00000000,1.21353849,2.81254731,2.29458577,0.00000000
-5.65782891,5.65668800,0.01890171,0.40722337,0.02596764,0.00000000,1.24572994,2.85756852,2.37426074,0.00000000
-5.65182591,5.79931567,0.01914000,0.41455952,0.02715585,0.00000000,1.27778974,2.91241566,2.45727914,0.00000000
-5.64582291,5.95424346,0.01936916,0.42434210,0.02845708,0.00000000,1.30915861,2.97625640,2.54250201,0.00000000
-5.63981991,6.11925937,0.01957842,0.43637758,0.02985742,0.00000000,1.33932482,3.04815104,2.62881112,0.00000000
-5.63381691,6.29209532,0.01975893,0.45042887,0.03134292,0.00000000,1.36784043,3.12707771,2.71513495,0.00000000
-5.62781391,6.47048030,0.01990412,0.46622075,0.03289979,0.00000000,1.39433521,3.21195758,2.80047080,0.00000000
-5.62181091,6.65218913,0.02000986,0.48344618,0.03451453,0.00000000,1.41852776,3.30167927,2.88390249,0.00000000
-5.61580790,6.83508520,0.02007458,0.50177364,0.03617409,0.00000000,1.44023345,3.39512173,2.96461330,0.00000000
-5.60980490,7.01715644,0.02009931,0.52085501,0.03786590,0.00000000,1.45936899,3.49117488,3.04189409,0.00000000
-5.60380190,7.19654381,0.02008756,0.54033398,0.03957796,0.00000000,1.47595368,3.58875734,3.11514682,0.00000000
-5.59779890,7.37156191,0.02004519,0.55985452,0.04129889,0.00000000,1.49010737,3.68683099,3.18388384,0.00000000
-5.59179590,7.54071204,0.01998014,0.57906933,0.04301800,0.00000000,1.50204532,3.78441199,3.24772363,0.00000000
-5.58579290,7.70268793,0.01990211,0.59764774,0.04472528,0.00000000,1.51207035,3.88057815,3.30638381,0.00000000
-5.57978989,7.85637488,0.01982223,0.61528301,0.04641148,0.00000000,1.52056272,3.97447286,3.35967222,0.00000000
-5.57378689,8.00084329,0.01975264,0.63169856,0.04806814,0.00000000,1.52796807,4.06530571,3.40747694,0.00000000
-5.56778389,8.13533766,0.01970607,0.64665308,0.04968768,0.00000000,1.53478394,4.15235037,3.44975612,0.00000000
-5.56178089,8.25926222,0.01969545,0.65994428,0.05126343,0.00000000,1.54154532,4.23494030,3.48652826,0.00000000
-5.55577789,8.37216428,0.01973346,0.67141117,0.05278973,0.00000000,1.54880966,4.31246294,3.51786354,0.00000000
-5.54977489,8.47371676,0.01983220,0.68093491,0.05426199,0.00000000,1.55714148,4.38435314,3.54387643,0.00000000
-5.54377189,8.56370056,0.02000283,0.68843831,0.05567676,0.00000000,1.56709723,4.45008682,3.56471990,0.00000000
-5.53776888,8.64198792,0.02025528,0.69388394,0.05703173,0.00000000,1.57921026,4.50917529,3.58058100,0.00000000
-5.53176588,8.70852747,0.02059802,0.69727123,0.05832583,0.00000000,1.59397627,4.56116127,3.59167763,0.00000000
-5.52576288,8.76333128,0.02103786,0.69863258,0.05955908,0.00000000,1.61183946,4.60561692,3.59825624,0.00000000
-5.51975988,8.80646437,0.02157989,0.69802894,0.06073264,0.00000000,1.63317930,4.64214447,3.60058972,0.00000000
-5.51375688,8.83803676,0.02222734,0.69554493,0.06184858,0.00000000,1.65829825,4.67037940,3.59897529,0.00000000
-5.50775388,8.85819770,0.02298167,0.69128387,0.06290975,0.00000000,1.68741051,4.68999649,3.59373158,0.00000000
-5.50175088,8.86713207,0.02384253,0.68536299,0.06391950,0.00000000,1.72063204,4.70071810,3.58519480,0.00000000
-5.49574787,8.86505835,0.02480793,0.67790891,0.06488142,0.00000000,1.75797212,4.70232450,3.57371336,0.00000000
-5.48974487,8.85222772,0.02587433,0.66905370,0.06579897,0.00000000,1.79932664,4.69466544,3.55964106,0.00000000
-5.48374187,8.82892363,0.02703681,0.65893150,0.06667511,0.00000000,1.84447356,4.67767216,3.54332878,0.00000000
-5.47773887,8.79546156,0.02828927,0.64767587,0.06751194,0.00000000,1.89307086,4.65136894,3.52511479,0.00000000
-5.47173587,8.75218824,0.02962457,0.63541788,0.06831032,0.00000000,1.94465728,4.61588326,3.50531424,0.00000000
-5.46573287,8.69948014,0.03103475,0.62228478,0.06906953,0.00000000,1.99865612,4.57145367,3.48420831,0.00000000
-5.45972986,8.63774105,0.03251124,0.60839938,0.06978698,0.00000000,2.05438250,4.51843450,3.46203360,0.00000000
-5.45372686,8.56739866,0.03404493,0.59387984,0.07045803,0.00000000,2.11105407,4.45729694,3.43897276,0.00000000
-5.44772386,8.48890039,0.03562641,0.57883991,0.07107588,0.00000000,2.16780520,4.38862600,3.41514685,0.00000000
-5.44172086,8.40270886,0.03724600,0.56338938,0.07163158,0.00000000,2.22370472,4.31311329,3.39061046,0.00000000
-5.43571786,8.30929743,0.03889388,0.54763474,0.07211418,0.00000000,2.27777671,4.23154579,3.36535009,0.00000000
-5.42971486,8.20914658,0.04056011,0.53167980,0.07251104,0.00000000,2.32902414,4.14479104,3.33928637,0.00000000
-5.42371186,8.10274187,0.04223470,0.51562636,0.07280821,0.00000000,2.37645460,4.05377963,3.31228053,0.00000000
-5.41770885,7.99057407,0.04390759,0.49957472,0.07299100,0.00000000,2.41910758,3.95948568,3.28414517,0.00000000
-5.41170585,7.87314231,0.04556869,0.48362407,0.07304461,0.00000000,2.45608232,3.86290664,3.25465921,0.00000000
-5.40570285,7.75096063,0.04720789,0.46787283,0.07295492,0.00000000,2.48656549,3.76504350,3.22358667,0.00000000
-5.39969985,7.62456826,0.04881510,0.45241872,0.07270920,0.00000000,2.50985761,3.66688250,3.19069864,0.00000000
-5.39369685,7.49454366,0.05038031,0.43735889,0.07229701,0.00000000,2.52539726,3.56937947,3.15579750,0.00000000
-5.38769385,7.36152187,0.05189372,0.42278986,0.07171091,0.00000000,2.53278224,3.47344767,3.11874236,0.00000000
-5.38169085,7.22621459,0.05334588,0.40880753,0.07094727,0.00000000,2.53178677,3.37994961,3.07947444,0.00000000
-5.37568784,7.08943180,0.05472792,0.39550706,0.07000682,0.00000000,2.52237395,3.28969335,3.03804102,0.00000000
-5.36968484,6.95210361,0.05603179,0.38298284,0.06889522,0.00000000,2.50470292,3.20343292,2.99461670,0.00000000
-5.36368184,6.81530062,0.05725059,0.37132839,0.06762334,0.00000000,2.47913033,3.12187285,2.94952050,0.00000000
-5.35767884,6.68025086,0.05837889,0.36063618,0.06620738,0.00000000,2.44620578,3.04567560,2.90322760,0.00000000
-5.35167584,6.54835148,0.05941306,0.35099738,0.06466884,0.00000000,2.40666131,2.97547133,2.85637485,0.00000000
-5.34567284,6.42117321,0.06035163,0.34250139,0.06303417,0.00000000,2.36139505,2.91186842,2.80975894,0.00000000
-5.33966983,6.30045590,0.06119554,0.33523518,0.06133429,0.00000000,2.31144943,2.85546358,2.76432713,0.00000000
-5.33366683,6.18809385,0.06194841,0.32928225,0.05960384,0.00000000,2.25798456,2.80685009,2.72116003,0.00000000
-5.32766383,6.08610982,0.06261660,0.32472124,0.05788029,0.00000000,2.20224751,2.76662300,2.68144696,0.00000000
-5.32166083,5.99661769,0.06320923,0.32162412,0.05620288,0.00000000,2.14553846,2.73537999,2.64645427,0.00000000
-5.31565783,5.92177376,0.06373809,0.32005391,0.05461145,0.00000000,2.08917466,2.71371736,2.61748764,0.00000000
-5.30965483,5.86371791,0.06421728,0.32006203,0.05314520,0.00000000,2.03445353,2.70222044,2.59584969,0.00000000
-5.30365183,5.82450633,0.06466279,0.32168529,0.05184141,0.00000000,1.98261595,2.70144864,2.58279436,0.00000000
-5.29764882,5.80603796,0.06509194,0.32494258,0.05073420,0.00000000,1.93481093,2.71191540,2.57947992,0.00000000
-5.29164582,5.80997790,0.06552267,0.32983153,0.04985336,0.00000000,1.89206305,2.73406393,2.58692242,0.00000000
-5.28564282,5.83768079,0.06597270,0.33632519,0.04922328,0.00000000,1.85524352,2.76823994,2.60595154,0.00000000
-5.27963982,5.89011803,0.06645872,0.34436899,0.04886209,0.00000000,1.82504596,2.81466296,2.63717084,0.00000000
-5.27363682,5.96781230,0.06699550,0.35387817,0.04878090,0.00000000,1.80196784,2.87339791,2.68092399,0.00000000
-5.26763382,6.07078304,0.06759504,0.36473596,0.04898334,0.00000000,1.78629793,2.94432881,2.73726861,0.00000000
-5.26163082,6.19850584,0.06826584,0.37679253,0.04946530,0.00000000,1.77811046,3.02713638,2.80595900,0.00000000
-5.25562781,6.34988852,0.06901227,0.38986513,0.05021496,0.00000000,1.77726593,3.12128130,2.88643848,0.00000000
-5.24962481,6.52326563,0.06983409,0.40373930,0.05121296,0.00000000,1.78341856,3.22599439,2.97784191,0.00000000
-5.24362181,6.71641247,0.07072620,0.41817136,0.05243293,0.00000000,1.79603001,3.34027481,3.07900839,0.00000000
-5.23761881,6.92657856,0.07167859,0.43289213,0.05384219,0.00000000,1.81438885,3.46289683,3.18850370,0.00000000
-5.23161581,7.15053996,0.07267651,0.44761187,0.05540259,0.00000000,1.83763476,3.59242529,3.30465171,0.00000000
-5.22561281,7.38466848,0.07370087,0.46202625,0.05707162,0.00000000,1.86478676,3.72723932,3.42557363,0.00000000
-5.21960980,7.62501535,0.07472882,0.47582321,0.05880355,0.00000000,1.89477414,3.86556363,3.54923349,0.00000000
-5.21360680,7.86740619,0.07573453,0.48869048,0.06055067,0.00000000,1.92646901,4.00550590,3.67348838,0.00000000
-5.20760380,8.10754349,0.07669012,0.50032343,0.06226462,0.00000000,1.95871919,4.14509905,3.79614139,0.00000000
-5.20160080,8.34111294,0.07756659,0.51043307,0.06389766,0.00000000,1.99038038,4.28234634,3.91499562,0.00000000
-5.19559780,8.56388937,0.07833491,0.51875371,0.06540392,0.00000000,2.02034637,4.41526777,4.02790723,0.00000000
-5.18959480,8.77183884,0.07896703,0.52505019,0.06674054,0.00000000,2.04757655,4.54194588,4.13283600,0.00000000
-5.18359180,8.96121325,0.07943683,0.52912421,0.06786875,0.00000000,2.07111971,4.66056927,4.22789180,0.00000000
-5.17758879,9.12863480,0.07972106,0.53081966,0.06875472,0.00000000,2.09013382,4.76947256,4.31137580,0.00000000
-5.17158579,9.27116787,0.07980002,0.53002666,0.06937030,0.00000000,2.10390121,4.86717161,4.38181539,0.00000000
-5.16558279,9.38637690,0.07965818,0.52668423,0.06969354,0.00000000,2.11183924,4.95239318,4.43799218,0.00000000
-5.15957979,9.47236937,0.07928457,0.52078147,0.06970906,0.00000000,2.11350636,5.02409864,4.47896271,0.00000000
-5.15357679,9.52782371,0.07867303,0.51235727,0.06940816,0.00000000,2.10860383,5.08150151,4.50407170,0.00000000
-5.14757379,9.55200238,0.07782226,0.50149856,0.06878880,0.00000000,2.09697366,5.12407900,4.51295817,0.00000000
-5.14157079,9.54475116,0.07673568,0.48833726,0.06785537,0.00000000,2.07859306,5.15157775,4.50555446,0.00000000
-5.13556778,9.50648564,0.07542116,0.47304597,0.06661830,0.00000000,2.05356612,5.16401424,4.48207902,0.00000000
-5.12956478,9.43816640,0.07389066,0.45583278,0.06509356,0.00000000,2.02211333,5.16167024,4.44302320,0.00000000
-5.12356178,9.34126419,0.07215970,0.43693514,0.06330199,0.00000000,1.98455947,5.14508387,4.38913304,0.00000000
-5.11755878,9.21771681,0.07024681,0.41661338,0.06126864,0.00000000,1.94132051,5.11503646,4.32138648,0.00000000
-5.11155578,9.06987870,0.06817292,0.39514376,0.05902193,0.00000000,1.89288999,5.07253552,4.24096692,0.00000000
-5.10555278,8.90046479,0.06596076,0.37281163,0.05659286,0.00000000,1.83982535,5.01879411,4.14923363,0.00000000
-5.09954977,8.71248950,0.06363423,0.34990464,0.05401419,0.00000000,1.78273451,4.95520646,4.04768996,0.00000000
-5.09354677,8.50920209,0.06121786,0.32670641,0.05131964,0.00000000,1.72226309,4.88332015,3.93794970,0.00000000
-5.08754377,8.29401905,0.05873621,0.30349081,0.04854314,0.00000000,1.65908231,4.80480469,3.82170261,0.00000000
-5.08154077,8.07045482,0.05621345,0.28051686,0.04571807,0.00000000,1.59387784,4.72141689,3.70067959,0.00000000
-5.07553777,7.84205168,0.05367295,0.25802454,0.04287670,0.00000000,1.52733971,4.63496311,3.57661831,0.00000000
-5.06953477,7.61231001,0.05113685,0.23623148,0.04004956,0.00000000,1.46015323,4.54725920,3.45123001,0.00000000
-5.06353177,7.38462045,0.04862589,0.21533064,0.03726506,0.00000000,1.39299104,4.46008865,3.32616826,0.00000000
-5.05752876,7.16219919,0.04615909,0.19548884,0.03454904,0.00000000,1.32650637,4.37516012,3.20300045,0.00000000
-5.05152576,6.94802841,0.04375364,0.17684629,0.03192457,0.00000000,1.26132739,4.29406565,3.08318263,0.00000000
-5.04552276,6.74480332,0.04142482,0.15951695,0.02941177,0.00000000,1.19805282,4.21824095,2.96803865,0.00000000
-5.03951976,6.55488774,0.03918589,0.14358957,0.02702770,0.00000000,1.13724866,4.14892941,2.85874394,0.00000000
-5.03351676,6.38027984,0.03704815,0.12912942,0.02478643,0.00000000,1.07944609,4.08715144,2.75631452,0.00000000
-5.02751376,6.22258928,0.03502098,0.11618054,0.02269908,0.00000000,1.02514046,4.03368065,2.66160152,0.00000000
-5.02151076,6.08302688,0.03311191,0.10476825,0.02077401,0.00000000,0.97479121,3.98902823,2.57529116,0.00000000
-5.01550775,5.96240722,0.03132678,0.09490198,0.01901704,0.00000000,0.92882268,3.95343652,2.49791017,0.00000000
-5.00950475,5.86116407,0.02966990,0.08657802,0.01743173,0.00000000,0.88762537,3.92688227,2.42983596,0.00000000
-5.00350175,5.77937781,0.02814423,0.07978230,0.01601964,0.00000000,0.85155761,3.90908985,2.37131102,0.00000000
-4.99749875,5.71681344,0.02675164,0.07449284,0.01478069,0.00000000,0.82094718,3.89955380,2.32246039,0.00000000
-4.99149575,5.67296709,0.02549309,0.07068194,0.01371348,0.00000000,0.79609248,3.89756988,2.28331112,0.00000000
-4.98549275,5.64711837,0.02436892,0.06831785,0.01281559,0.00000000,0.77726301,3.90227312,2.25381242,0.00000000
-4.97948974,5.63838557,0.02337906,0.06736599,0.01208388,0.00000000,0.76469870,3.91268094,2.23385499,0.00000000
-4.97348674,5.64578057,0.02252326,0.06778959,0.01151475,0.00000000,0.75860782,3.92773927,2.22328832,0.00000000
-4.96748374,5.66826018,0.02180128,0.06954976,0.01110438,0.00000000,0.75916328,3.94636928,2.22193457,0.00000000
-4.96148074,5.70477092,0.02121304,0.07260504,0.01084887,0.00000000,0.76649713,3.96751226,2.22959811,0.00000000
-4.95547774,5.75428488,0.02075877,0.07691048,0.01074438,0.00000000,0.78069336,3.99017057,2.24606998,0.00000000
-4.94947474,5.81582450,0.02043901,0.08241624,0.01078716,0.00000000,0.80177922,4.01344259,2.27112677,0.00000000
-4.94347174,5.88847536,0.02025470,0.08906601,0.01097358,0.00000000,0.82971525,4.03655009,2.30452418,0.00000000
-4.93746873,5.97138665,0.02020705,0.09679517,0.01130003,0.00000000,0.86438478,4.05885698,2.34598554,0.00000000
-4.93146573,6.06375987,0.02029744,0.10552901,0.01176285,0.00000000,0.90558332,4.07987894,2.39518623,0.00000000
-4.92546273,6.16482743,0.02052733,0.11518110,0.01235816,0.00000000,0.95300878,4.09928382,2.45173532,0.00000000
-4.91945973,6.27382326,0.02089794,0.12565191,0.01308171,0.00000000,1.00625322,4.11688354,2.51515593,0.00000000
-4.91345673,6.38994828,0.02141012,0.13682794,0.01392864,0.00000000,1.06479710,4.13261844,2.58486599,0.00000000
-4.90745373,6.51233399,0.02206399,0.14858143,0.01489333,0.00000000,1.12800668,4.14653551,2.66016138,0.00000000
-4.90145073,6.64000757,0.02285875,0.16077071,0.01596920,0.00000000,1.19513540,4.15876227,2.74020308,0.00000000
-4.89544772,6.77186162,0.02379236,0.17324138,0.01714850,0.00000000,1.26532961,4.16947803,2.82401006,0.00000000
-4.88944472,6.90663157,0.02486131,0.18582819,0.01842229,0.00000000,1.33763905,4.17888454,2.91045907,0.00000000
-4.88344172,7.04288308,0.02606038,0.19835775,0.01978023,0.00000000,1.41103209,4.18717768,2.99829238,0.00000000
-4.87743872,7.17901100,0.02738250,0.21065184,0.02121068,0.00000000,1.48441544,4.19452168,3.08613380,0.00000000
-4.87143572,7.31325092,0.02881859,0.22253141,0.02270067,0.00000000,1.55665787,4.20102734,3.17251284,0.00000000
-4.86543272,7.44370294,0.03035749,0.23382096,0.02423604,0.00000000,1.62661713,4.20673490,3.25589653,0.00000000
-4.85942971,7.56836717,0.03198596,0.24435318,0.02580161,0.00000000,1.69316909,4.21160229,3.33472766,0.00000000
-4.85342671,7.68518893,0.03368871,0.25397365,0.02738144,0.00000000,1.75523791,4.21549887,3.40746790,0.00000000
-4.84742371,7.79211178,0.03544855,0.26254543,0.02895915,0.00000000,1.81182594,4.21820465,3.47264392,0.00000000
-4.84142071,7.88713542,0.03724651,0.26995325,0.03051825,0.00000000,1.86204214,4.21941448,3.52889445,0.00000000
-4.83541771,7.96837571,0.03906211,0.27610715,0.03204257,0.00000000,1.90512768,4.21874673,3.57501595,0.00000000
-4.82941471,8.03412385,0.04087365,0.28094544,0.03351668,0.00000000,1.94047771,4.21575569,3.61000484,0.00000000
-4.82341171,8.08290190,0.04265852,0.28443682,0.03492636,0.00000000,1.96765831,4.20994707,3.63309432,0.00000000
-4.81740870,8.11351224,0.04439361,0.28658149,0.03625903,0.00000000,1.98641800,4.20079556,3.64378392,0.00000000
-4.81140570,8.12507902,0.04605570,0.28741137,0.03750419,0.00000000,1.99669339,4.18776404,3.64186069,0.00000000
-4.80540270,8.11708004,0.04762193,0.28698934,0.03865382,0.00000000,1.99860899,4.17032349,3.62741093,0.00000000
-4.79939970,8.08936824,0.04907024,0.28540749,0.03970274,0.00000000,1.99247117,4.14797320,3.60082221,0.00000000
-4.79339670,8.04218241,0.05037985,0.28278462,0.04064885,0.00000000,1.97875695,4.12026068,3.56277554,0.00000000
-4.78739370,7.97614732,0.05153169,0.27926304,0.04149337,0.00000000,1.95809805,4.08680079,3.51422840,0.00000000
-4.78139070,7.89226368,0.05250890,0.27500470,0.04224097,0.00000000,1.93126131,4.04729373,3.45638928,0.00000000
-4.77538769,7.79188893,0.05329716,0.27018705,0.04289968,0.00000000,1.89912607,4.00154141,3.39068501,0.00000000
-4.76938469,7.67670978,0.05388507,0.26499859,0.04348090,0.00000000,1.86265969,3.94946185,3.31872228,0.00000000
-4.76338169,7.54870774,0.05426445,0.25963435,0.04399909,0.00000000,1.82289210,3.89110116,3.24224480,0.00000000
-4.75737869,7.41011882,0.05443049,0.25429143,0.04447148,0.00000000,1.78089022,3.82664262,3.16308781,0.00000000
-4.75137569,7.26338850,0.05438193,0.24916468,0.04491760,0.00000000,1.73773287,3.75641249,3.08313145,0.00000000
-4.74537269,7.11112307,0.05412099,0.24444274,0.04535875,0.00000000,1.69448713,3.68088214,3.00425444,0.00000000
-4.73936968,6.95603839,0.05365332,0.24030438,0.04581739,0.00000000,1.65218622,3.60066612,2.92828949,0.00000000
-4.73336668,6.80090697,0.05298778,0.23691518,0.04631638,0.00000000,1.61180955,3.51651587,2.85698157,0.00000000
-4.72736368,6.64850418,0.05213617,0.23442479,0.04687831,0.00000000,1.57426500,3.42930905,2.79195000,0.00000000
-4.72136068,6.50155452,0.05111278,0.23296449,0.04752473,0.00000000,1.54037359,3.34003448,2.73465515,0.00000000
-4.71535768,6.36267885,0.04993400,0.23264521,0.04827533,0.00000000,1.51085660,3.24977283,2.68637031,0.00000000
-4.70935468,6.23434316,0.04861776,0.23355605,0.04914731,0.00000000,1.48632498,3.15967362,2.64815905,0.00000000
-4.70335168,6.11881007,0.04718299,0.23576306,0.05015469,0.00000000,1.46727121,3.07092901,2.62085818,0.00000000
-4.69734867,6.01809374,0.04564911,0.23930843,0.05130771,0.00000000,1.45406329,2.98474517,2.60506643,0.00000000
-4.69134567,5.93391898,0.04403546,0.24421007,0.05261245,0.00000000,1.44694098,2.90231227,2.60113847,0.00000000
-4.68534267,5.86768559,0.04236082,0.25046140,0.05407042,0.00000000,1.44601405,2.82477387,2.60918407,0.00000000
-4.67933967,5.82043841,0.04064303,0.25803142,0.05567839,0.00000000,1.45126258,2.75319699,2.62907198,0.00000000
-4.67333667,5.79284392,0.03889859,0.26686512,0.05742834,0.00000000,1.46253921,2.68854373,2.66043792,0.00000000
-4.66733367,5.78517382,0.03714245,0.27688402,0.05930754,0.00000000,1.47957316,2.63164555,2.70269619,0.00000000
-4.66133067,5.79729598,0.03538784,0.28798697,0.06129874,0.00000000,1.50197618,2.58318103,2.75505432,0.00000000
-4.65532766,5.82867310,0.03364622,0.30005123,0.06338054,0.00000000,1.52925011,2.54365798,2.81653017,0.00000000
-4.64932466,5.87836916,0.03192733,0.31293367,0.06552780,0.00000000,1.56079612,2.51340038,2.88597104,0.00000000
-4.64332166,5.94506385,0.03023930,0.32647228,0.06771216,0.00000000,1.59592552,2.49254074,2.96207436,0.00000000
