energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Se_s_up,Se_p_up
-5.79589795,11.96358914,2.21211233,8.85456923,0.01121559,0.65308450,0.03795570,0.00000000,0.08259186,1.52644449
-5.78989495,11.68961905,2.18542565,8.63394205,0.01058700,0.63557399,0.03715747,0.00000000,0.08062418,1.51181449
-5.78389195,11.42172979,2.15773906,8.41870108,0.01001635,0.61826899,0.03637812,0.00000000,0.07904814,1.49770905
-5.77788894,11.16369168,2.12937218,8.21184010,0.00951088,0.60121787,0.03563467,0.00000000,0.07789093,1.48461628
-5.77188594,10.91908180,2.10068447,8.01617990,0.00907721,0.58445942,0.03494282,0.00000000,0.07716963,1.47301280
-5.76588294,10.69124505,2.07207466,7.83433595,0.00872117,0.56802704,0.03431659,0.00000000,0.07689144,1.46335561
-5.75987994,10.48325663,2.04397740,7.66868841,0.00844772,0.55195272,0.03376813,0.00000000,0.07705403,1.45607381
-5.75387694,10.29788317,2.01685643,7.52135238,0.00826083,0.53627032,0.03330745,0.00000000,0.07764620,1.45155964
-5.74787394,10.13754051,1.99119401,7.39414684,0.00816340,0.52101795,0.03294226,0.00000000,0.07864863,1.45015890
-5.74187094,10.00424695,1.96747663,7.28856153,0.00815714,0.50623918,0.03267789,0.00000000,0.08003477,1.45216086
-5.73586793,9.89957217,1.94617728,7.20572161,0.00824253,0.49198290,0.03251719,0.00000000,0.08177172,1.45778756
-5.72986493,9.82458311,1.92773510,7.14635129,0.00841872,0.47830203,0.03246051,0.00000000,0.08382120,1.46718312
-5.72386193,9.77978959,1.91253337,7.11073786,0.00868350,0.46525095,0.03250573,0.00000000,0.08614049,1.48040337
-5.71785893,9.76509314,1.90087709,7.09869895,0.00903321,0.45288214,0.03264829,0.00000000,0.08868329,1.49740635
-5.71185593,9.77974370,1.89297164,7.10955602,0.00946278,0.44124213,0.03288135,0.00000000,0.09140057,1.51804455
-5.70585293,9.82230891,1.88890399,7.14211738,0.00996569,0.43036730,0.03319589,0.00000000,0.09424141,1.54205935
-5.69984992,9.89066081,1.88862781,7.19467425,0.01053402,0.42027969,0.03358093,0.00000000,0.09715373,1.56907870
-5.69384692,9.98198442,1.89195382,7.26501275,0.01115855,0.41098339,0.03402378,0.00000000,0.10008509,1.59861827
-5.68784392,10.09281148,1.89854627,7.35044424,0.01182882,0.40246180,0.03451030,0.00000000,0.10298339,1.63008698
-5.68184092,10.21908168,1.90792640,7.44785542,0.01253336,0.39467582,0.03502529,0.00000000,0.10579769,1.66279689
-5.67583792,10.35623179,1.91948274,7.55377841,0.01325986,0.38756351,0.03555283,0.00000000,0.10847893,1.69597775
-5.66983492,10.49931171,1.93248850,7.66447995,0.01399542,0.38104096,0.03607669,0.00000000,0.11098082,1.72879592
-5.66383192,10.64312434,1.94612512,7.77606734,0.01472686,0.37500455,0.03658081,0.00000000,0.11326066,1.76037729
-5.65782891,10.78238481,1.95951105,7.88460763,0.01544102,0.36933449,0.03704973,0.00000000,0.11528027,1.78983332
-5.65182591,10.91189281,1.97173455,7.98625573,0.01612511,0.36389932,0.03746904,0.00000000,0.11700686,1.81628961
-5.64582291,11.02671097,1.98188876,8.07738584,0.01676711,0.35856124,0.03782587,0.00000000,0.11841394,1.83891540
-5.63981991,11.12234142,1.98910746,8.15472067,0.01735605,0.35318190,0.03810927,0.00000000,0.11948220,1.85695321
-5.63381691,11.19489228,1.99259977,8.21545255,0.01788243,0.34762830,0.03831062,0.00000000,0.12020024,1.86974698
-5.62781391,11.24122671,1.99168208,8.25735069,0.01833848,0.34177855,0.03842392,0.00000000,0.12056521,1.87676756
-5.62181091,11.25908720,1.98580580,8.27884980,0.01871848,0.33552710,0.03844602,0.00000000,0.12058335,1.87763446
-5.61580790,11.24718976,1.97457977,8.27911591,0.01901893,0.32878918,0.03837684,0.00000000,0.12027020,1.87213264
-5.60980490,11.20528366,1.95778635,8.25808657,0.01923877,0.32150432,0.03821937,0.00000000,0.11965068,1.86022382
-5.60380190,11.13417455,1.93539085,8.21648383,0.01937942,0.31363875,0.03797971,0.00000000,0.11875889,1.84205162
-5.59779890,11.03571041,1.90754410,8.15579986,0.01944485,0.30518658,0.03766692,0.00000000,0.11763759,1.81794046
-5.59179590,10.91273171,1.87457839,8.07825633,0.01944147,0.29616990,0.03729286,0.00000000,0.11633753,1.78838836
-5.58579290,10.76898894,1.83699748,7.98673992,0.01937808,0.28663769,0.03687190,0.00000000,0.11491635,1.75405395
-5.57978989,10.60903169,1.79546132,7.88471724,0.01926561,0.27666382,0.03642057,0.00000000,0.11343747,1.71573845
-5.57378689,10.43807498,1.75076664,7.77613337,0.01911694,0.26634422,0.03595723,0.00000000,0.11196855,1.67436343
-5.56778389,10.26184868,1.70382439,7.66529828,0.01894656,0.25579343,0.03550157,0.00000000,0.11058000,1.63094546
-5.56178089,10.08643651,1.65563520,7.55676608,0.01877025,0.24514073,0.03507426,0.00000000,0.10934323,1.58656852
-5.55577789,9.91811057,1.60726385,7.45521122,0.01860473,0.23452605,0.03469640,0.00000000,0.10832890,1.54235549
-5.54977489,9.76316708,1.55981369,7.36530607,0.01846727,0.22409579,0.03438911,0.00000000,0.10760520,1.49943961
-5.54377189,9.62776820,1.51440169,7.29160314,0.01837531,0.21399883,0.03417308,0.00000000,0.10723604,1.45893677
-5.53776888,9.51779368,1.47213474,7.23842486,0.01834605,0.20438264,0.03406810,0.00000000,0.10727948,1.42191956
-5.53176588,9.43870536,1.43408741,7.20976297,0.01839610,0.19538975,0.03409269,0.00000000,0.10778612,1.38939348
-5.52576288,9.39542616,1.40128137,7.20918877,0.01854111,0.18715459,0.03426364,0.00000000,0.10879778,1.36227585
-5.51975988,9.39223480,1.37466655,7.23977503,0.01879539,0.17980063,0.03459564,0.00000000,0.11034628,1.34137759
-5.51375688,9.43267610,1.35510374,7.30402960,0.01917157,0.17343794,0.03510096,0.00000000,0.11245241,1.32738795
-5.50775388,9.51948691,1.34334867,7.40384052,0.01968034,0.16816102,0.03578902,0.00000000,0.11512516,1.32086217
-5.50175088,9.65453681,1.34003725,7.54043229,0.02033010,0.16404704,0.03666616,0.00000000,0.11836121,1.32221199
-5.49574787,9.83878298,1.34567201,7.71433271,0.02112670,0.16115429,0.03773529,0.00000000,0.12214456,1.33169875
-5.48974487,10.07223879,1.36060965,7.92535005,0.02207321,0.15952093,0.03899564,0.00000000,0.12644650,1.34942904
-5.48374187,10.35395576,1.38504994,8.17256032,0.02316973,0.15916405,0.04044255,0.00000000,0.13122581,1.37535267
-5.47773887,10.68201901,1.41902616,8.45430480,0.02441319,0.16007897,0.04206733,0.00000000,0.13642921,1.40926300
-5.47173587,11.05355685,1.46239761,8.76819826,0.02579723,0.16223885,0.04385718,0.00000000,0.14199210,1.45079941
-5.46573287,11.46476526,1.51484464,9.11114854,0.02731216,0.16559474,0.04579514,0.00000000,0.14783951,1.49945224
-5.45972986,11.91094852,1.57586691,9.47938829,0.02894497,0.17007591,0.04786026,0.00000000,0.15388741,1.55456999
-5.45372686,12.38657719,1.64478545,9.86851982,0.03067941,0.17559076,0.05002780,0.00000000,0.16004419,1.61536923
-5.44772386,12.88536453,1.72074916,10.27357390,0.03249616,0.18202819,0.05226953,0.00000000,0.16621242,1.68094710
-5.44172086,13.40036230,1.80274624,10.68908314,0.03437316,0.18925947,0.05455426,0.00000000,0.17229082,1.75029661
-5.43571786,13.92407612,1.88962082,11.10916992,0.03628596,0.19714076,0.05684840,0.00000000,0.17817645,1.82232483
-5.42971486,14.44859987,1.98009486,11.52764889,0.03820824,0.20551608,0.05911670,0.00000000,0.18376704,1.89587378
-5.42371186,14.96576788,2.07279514,11.93814260,0.04011242,0.21422085,0.06132306,0.00000000,0.18896341,1.96974387
-5.41770885,15.46732240,2.16628479,12.33420889,0.04197036,0.22308573,0.06343149,0.00000000,0.19367198,2.04271961
-5.41170585,15.94509281,2.25909850,12.70947721,0.04375411,0.23194088,0.06540702,0.00000000,0.19780722,2.11359681
-5.40570285,16.39118225,2.34978031,13.05779076,0.04543676,0.24062026,0.06721671,0.00000000,0.20129401,2.18121091
-5.39969985,16.79815608,2.43692253,13.37335045,0.04699331,0.24896598,0.06883066,0.00000000,0.20406983,2.24446535
-5.39369685,17.15922618,2.51920423,13.65085611,0.04840142,0.25683238,0.07022287,0.00000000,0.20608672,2.30235905
-5.38769385,17.46842447,2.59542769,13.88564034,0.04964229,0.26408979,0.07137206,0.00000000,0.20731279,2.35401215
-5.38169085,17.72075894,2.66455091,14.07378976,0.05070130,0.27062765,0.07226238,0.00000000,0.20773343,2.39868871
-5.37568784,17.91234587,2.72571492,14.21224907,0.05156857,0.27635693,0.07288383,0.00000000,0.20735196,2.43581559
-5.36968484,18.04051227,2.77826419,14.29890333,0.05223939,0.28121171,0.07323259,0.00000000,0.20618975,2.46499642
-5.36368184,18.10386381,2.82175931,14.33263488,0.05271445,0.28514979,0.07331106,0.00000000,0.20428583,2.48602015
-5.35767884,18.10231461,2.85598112,14.31335186,0.05299978,0.28815236,0.07312769,0.00000000,0.20169578,2.49886344
-5.35167584,18.03707692,2.88092619,14.24198664,0.05310663,0.29022274,0.07269655,0.00000000,0.19849028,2.50368678
-5.34567284,17.91061044,2.89679372,14.12046377,0.05305101,0.29138417,0.07203674,0.00000000,0.19475291,2.50082441
-5.33966983,17.72653277,2.90396482,13.95163795,0.05285306,0.29167695,0.07117160,0.00000000,0.19057766,2.49076821
-5.33366683,17.48949445,2.90297503,13.73920449,0.05253631,0.29115498,0.07012772,0.00000000,0.18606600,2.47414648
-5.32766383,17.20502341,2.89448192,13.48758528,0.05212670,0.28988187,0.06893390,0.00000000,0.18132373,2.45169820
-5.32166083,16.87934536,2.87922926,13.20179500,0.05165159,0.28792694,0.06762007,0.00000000,0.17645768,2.42424418
-5.31565783,16.51918760,2.85800996,12.88729262,0.05113869,0.28536137,0.06621618,0.00000000,0.17157240,2.39265619
-5.30965483,16.13157431,2.83162976,12.54982439,0.05061499,0.28225448,0.06475116,0.00000000,0.16676702,2.35782557
-5.30365183,15.72362197,2.80087339,12.19526430,0.05010576,0.27867068,0.06325196,0.00000000,0.16213235,2.32063267
-5.29764882,15.30234310,2.76647523,11.82945846,0.04963365,0.27466697,0.06174282,0.00000000,0.15774834,2.28191851
-5.29164582,14.87446588,2.72909562,11.45807909,0.04921798,0.27029121,0.06024459,0.00000000,0.15368209,2.24245982
-5.28564282,14.44627664,2.68930401,11.08649362,0.04887410,0.26558127,0.05877441,0.00000000,0.14998631,2.20294852
-5.27963982,14.02349028,2.64756946,10.71965303,0.04861314,0.26056495,0.05734544,0.00000000,0.14669854,2.16397645
-5.27363682,13.61115268,2.60425859,10.36200313,0.04844179,0.25526073,0.05596699,0.00000000,0.14384081,2.12602580
-5.26763382,13.21357712,2.55964077,10.01742055,0.04836244,0.24967921,0.05464466,0.00000000,0.14142015,2.08946543
-5.26163082,12.83431528,2.51389964,9.68917464,0.04837348,0.24382506,0.05338082,0.00000000,0.13942950,2.05455313
-5.25562781,12.47616137,2.46715005,9.37991475,0.04846980,0.23769941,0.05217513,0.00000000,0.13784929,2.02144329
-5.24962481,12.14118690,2.41945899,9.09168136,0.04864343,0.23130241,0.05102528,0.00000000,0.13664944,1.99019949
-5.24362181,11.83080168,2.37086896,8.82593856,0.04888433,0.22463588,0.04992765,0.00000000,0.13579168,1.96081111
-5.23761881,11.54583620,2.32142237,8.58362440,0.04918123,0.21770570,0.04887819,0.00000000,0.13523218,1.93321299
-5.23161581,11.28663940,2.27118530,8.36521509,0.04952254,0.21052403,0.04787310,0.00000000,0.13492431,1.90730709
-5.22561281,11.05318564,2.22026925,8.17079843,0.04989718,0.20311097,0.04690961,0.00000000,0.13482134,1.88298498
-5.21960980,10.84518443,2.16884971,8.00015207,0.05029542,0.19549580,0.04598656,0.00000000,0.13487914,1.86014989
-5.21360680,10.66218698,2.11718049,7.85282192,0.05070956,0.18771757,0.04510497,0.00000000,0.13505858,1.83873743
-5.20760380,10.50368386,2.06560319,7.72819651,0.05113450,0.17982519,0.04426839,0.00000000,0.13532764,1.81873379
-5.20160080,10.36918903,2.01455127,7.62557355,0.05156809,0.17187682,0.04348316,0.00000000,0.13566314,1.80019054
-5.19559780,10.25830626,1.96454880,7.54421583,0.05201139,0.16393892,0.04275849,0.00000000,0.13605194,1.78323543
-5.18959480,10.17077521,1.91620369,7.48339385,0.05246858,0.15608467,0.04210638,0.00000000,0.13649171,1.76807844
-5.18359180,10.10649552,1.87019609,7.44241420,0.05294685,0.14839221,0.04154141,0.00000000,0.13699102,1.75501289
-5.17758879,10.06552841,1.82726222,7.42063283,0.05345592,0.14094256,0.04108039,0.00000000,0.13756899,1.74441143
-5.17158579,10.04807666,1.78817453,7.41745390,0.05400749,0.13381738,0.04074184,0.00000000,0.13825434,1.73671691
-5.16558279,10.05444473,1.75371884,7.43231519,0.05461454,0.12709675,0.04054543,0.00000000,0.13908393,1.73242854
-5.15957979,10.08498198,1.72466950,7.46466228,0.05529047,0.12085694,0.04051128,0.00000000,0.14010083,1.73208381
-5.15357679,10.14001263,1.70176327,7.51391386,0.05604822,0.11516837,0.04065923,0.00000000,0.14135208,1.73623686
-5.14757379,10.21975693,1.68567319,7.57942131,0.05689933,0.11009366,0.04100805,0.00000000,0.14288611,1.74543415
-5.14157079,10.32424841,1.67698309,7.66042590,0.05785308,0.10568603,0.04157470,0.00000000,0.14475000,1.76018855
-5.13556778,10.45325205,1.67616376,7.75601695,0.05891562,0.10198783,0.04237352,0.00000000,0.14698673,1.78095281
-5.12956478,10.60618863,1.68355173,7.86509416,0.06008933,0.09902950,0.04341553,0.00000000,0.14963243,1.80809376
-5.12356178,10.78206977,1.69933128,7.98633743,0.06137224,0.09682864,0.04470784,0.00000000,0.15271386,1.84186821
-5.11755878,10.97944791,1.72352056,8.11818632,0.06275774,0.09538956,0.04625305,0.00000000,0.15624626,1.88240195
-5.11155578,11.19638457,1.75596228,8.25883152,0.06423441,0.09470301,0.04804888,0.00000000,0.16023152,1.92967256
-5.10555278,11.43043953,1.79631955,8.40621940,0.06578619,0.09474623,0.05008793,0.00000000,0.16465694,1.98349713
-5.09954977,11.67868215,1.84407704,8.55807021,0.06739267,0.09548328,0.05235754,0.00000000,0.16949456,2.04352550
-5.09354677,11.93772543,1.89854775,8.71190980,0.06902972,0.09686574,0.05483988,0.00000000,0.17470107,2.10923938
-5.08754377,12.20378173,1.95888527,8.86511375,0.07067015,0.09883355,0.05751222,0.00000000,0.18021842,2.17995762
-5.08154077,12.47273851,2.02410122,9.01496238,0.07228472,0.10131623,0.06034733,0.00000000,0.18597504,2.25484745
-5.07553777,12.74025108,2.09308755,9.15870437,0.07384306,0.10423438,0.06331407,0.00000000,0.19188761,2.33294136
-5.06953477,13.00184884,2.16464304,9.29362628,0.07531481,0.10750132,0.06637816,0.00000000,0.19786337,2.41315905
-5.06353177,13.25305068,2.23750308,9.41712522,0.07667064,0.11102509,0.06950299,0.00000000,0.20380282,2.49433354
-5.05752876,13.48948508,2.31037201,9.52678150,0.07788329,0.11471056,0.07265063,0.00000000,0.20960272,2.57524050
-5.05152576,13.70701001,2.38195673,9.62042824,0.07892846,0.11846167,0.07578281,0.00000000,0.21515931,2.65462975
-5.04552276,13.90182824,2.45100065,9.69621533,0.07978557,0.12218390,0.07886201,0.00000000,0.22037148,2.73125768
-5.03951976,14.07059352,2.51631671,9.75266514,0.08043833,0.12578659,0.08185251,0.00000000,0.22514392,2.80391943
-5.03351676,14.21050411,2.57681839,9.78871789,0.08087511,0.12918537,0.08472135,0.00000000,0.22939003,2.87147985
-5.02751376,14.31938018,2.63154768,9.80376529,0.08108905,0.13230437,0.08743926,0.00000000,0.23303452,2.93290202
-5.02151076,14.39572287,2.67969906,9.79767112,0.08107804,0.13507832,0.08998151,0.00000000,0.23601555,2.98727260
-5.01550775,14.43875316,2.72063859,9.77077834,0.08084444,0.13745423,0.09232851,0.00000000,0.23828642,3.03382328
-5.00950475,14.44842952,2.75391766,9.72390254,0.08039466,0.13939289,0.09446629,0.00000000,0.23981674,3.07194756
-5.00350175,14.42544418,2.77928076,9.65831197,0.07973860,0.14086978,0.09638686,0.00000000,0.24059299,3.10121279
-4.99749875,14.37119823,2.79666722,9.57569486,0.07888902,0.14187559,0.09808823,0.00000000,0.24061857,3.12136699
-4.99149575,14.28775655,2.80620673,9.47811490,0.07786083,0.14241619,0.09957433,0.00000000,0.23991327,3.13234048
-4.98549275,14.17778379,2.80820891,9.36795606,0.07667045,0.14251205,0.10085468,0.00000000,0.23851226,3.13424243
-4.97948974,14.04446340,2.80314729,9.24785811,0.07533514,0.14219720,0.10194385,0.00000000,0.23646463,3.12735241
-4.97348674,13.89140160,2.79163821,9.12064439,0.07387245,0.14151754,0.10286076,0.00000000,0.23383153,3.11210742
-4.96748374,13.72251893,2.77441531,8.98924343,0.07229973,0.14052889,0.10362776,0.00000000,0.23068400,3.08908470
-4.96148074,13.54193214,2.75230062,8.85660646,0.07063379,0.13929448,0.10426966,0.00000000,0.22710056,3.05898084
-4.95547774,13.35382932,2.72617305,8.72562252,0.06889065,0.13788225,0.10481252,0.00000000,0.22316466,3.02258790
-4.94947474,13.16234192,2.69693541,8.59903370,0.06708542,0.13636196,0.10528251,0.00000000,0.21896200,2.98076703
-4.94347174,12.97141705,2.66548119,8.47935261,0.06523228,0.13480218,0.10570462,0.00000000,0.21457792,2.93442065
-4.93746873,12.78469415,2.63266206,8.36878472,0.06334450,0.13326743,0.10610147,0.00000000,0.21009482,2.88446371
-4.93146573,12.60539004,2.59925755,8.26915815,0.06143457,0.13181542,0.10649214,0.00000000,0.20558978,2.83179527
-4.92546273,12.43619648,2.56594774,8.18186359,0.05951436,0.13049462,0.10689111,0.00000000,0.20113231,2.77727105
-4.91945973,12.27919443,2.53329027,8.10780693,0.05759523,0.12934227,0.10730742,0.00000000,0.19678258,2.72167819
-4.91345673,12.13578867,2.50170249,8.04737697,0.05568819,0.12838287,0.10774397,0.00000000,0.19258976,2.66571300
-4.90745373,12.00666629,2.47144944,8.00043021,0.05380402,0.12762719,0.10819712,0.00000000,0.18859103,2.60996260
-4.90145073,11.89178153,2.44263843,7.96629442,0.05195326,0.12707202,0.10865649,0.00000000,0.18481078,2.55489132
-4.89544772,11.79036875,2.41522018,7.94379150,0.05014632,0.12670037,0.10910518,0.00000000,0.18126050,2.50083232
-4.88944472,11.70098402,2.38899687,7.93128009,0.04839335,0.12648245,0.10952017,0.00000000,0.17793899,2.44798496
-4.88344172,11.62157456,2.36363657,7.92671667,0.04670416,0.12637710,0.10987309,0.00000000,0.17483318,2.39641795
-4.87743872,11.54957396,2.33869347,7.92773369,0.04508812,0.12633377,0.11013124,0.00000000,0.17191926,2.34607819
-4.87143572,11.48201954,2.31363313,7.93173173,0.04355394,0.12629490,0.11025888,0.00000000,0.16916432,2.29680490
-4.86543272,11.41568721,2.28786147,7.93598232,0.04210951,0.12619856,0.11021861,0.00000000,0.16652829,2.24834822
-4.85942971,11.34723779,2.26075619,7.93773695,0.04076171,0.12598127,0.10997304,0.00000000,0.16396612,2.20039146
-4.85342671,11.27336831,2.23169906,7.93433770,0.03951619,0.12558083,0.10948633,0.00000000,0.16143012,2.15257571
-4.84742371,11.19096107,2.20010758,7.92332432,0.03837722,0.12493909,0.10872586,0.00000000,0.15887232,2.10452557
-4.84142071,11.09722349,2.16546440,7.90253307,0.03734753,0.12400439,0.10766367,0.00000000,0.15624686,2.05587456
-4.83541771,10.98981208,2.12734303,7.87018269,0.03642821,0.12273377,0.10627786,0.00000000,0.15351207,2.00628895
-4.82941471,10.86693481,2.08542880,7.82494370,0.03561861,0.12109464,0.10455361,0.00000000,0.15063240,1.95548863
-4.82341171,10.72742723,2.03953387,7.76598813,0.03491633,0.11906602,0.10248402,0.00000000,0.14757990,1.90326409
-4.81740870,10.57079955,1.98960578,7.69301799,0.03431721,0.11663919,0.10007054,0.00000000,0.14433537,1.84948869
-4.81140570,10.39725318,1.93572942,7.60627175,0.03381535,0.11381785,0.09732310,0.00000000,0.14088897,1.79412566
-4.80540270,10.20766742,1.87812233,7.50650967,0.03340325,0.11061765,0.09425987,0.00000000,0.13724039,1.73722969
-4.79939970,10.00355829,1.81712396,7.39497978,0.03307190,0.10706535,0.09090667,0.00000000,0.13339859,1.67894345
-4.79339670,9.78701346,1.75317982,7.27336730,0.03281095,0.10319747,0.08729609,0.00000000,0.12938109,1.61948931
-4.78739370,9.56060786,1.68682139,7.14373124,0.03260894,0.09905867,0.08346641,0.00000000,0.12521289,1.55915721
-4.78139070,9.32730599,1.61864334,7.00843217,0.03245356,0.09469986,0.07946024,0.00000000,0.12092521,1.49828964
-4.77538769,9.09035672,1.54927929,6.87005541,0.03233190,0.09017623,0.07532316,0.00000000,0.11655397,1.43726483
-4.76938469,8.85318670,1.47937762,6.73133370,0.03223084,0.08554521,0.07110220,0.00000000,0.11213821,1.37647932
-4.76338169,8.61929764,1.40957860,6.59507292,0.03213738,0.08086454,0.06684446,0.00000000,0.10771860,1.31633109
-4.75737869,8.39217205,1.34049398,6.46408367,0.03203905,0.07619047,0.06259579,0.00000000,0.10333602,1.25720428
-4.75137569,8.17519080,1.27269008,6.34112062,0.03192436,0.07157623,0.05839958,0.00000000,0.09903031,1.19945626
-4.74537269,7.97156425,1.20667483,6.22883069,0.03178322,0.06707074,0.05429582,0.00000000,0.09483931,1.14340784
-4.73936968,7.78427776,1.14288932,6.12970986,0.03160738,0.06271766,0.05032035,0.00000000,0.09079821,1.08933669
-4.73336668,7.61605069,1.08170373,6.04606796,0.03139089,0.05855473,0.04650436,0.00000000,0.08693907,1.03747438
-4.72736368,7.46930725,1.02341742,5.97999959,0.03113049,0.05461349,0.04287416,0.00000000,0.08329077,0.98800661
-4.72136068,7.34615641,0.96826278,5.93335952,0.03082597,0.05091918,0.03945116,0.00000000,0.07987908,0.94107637
-4.71535768,7.24837806,0.91641204,5.90774011,0.03048045,0.04749100,0.03625203,0.00000000,0.07672699,0.89678937
-4.70935468,7.17741227,0.86798623,5.90444911,0.03010061,0.04434255,0.03328909,0.00000000,0.07385516,0.85522114
-4.70335168,7.13434890,0.82306545,5.92448601,0.02969681,0.04148236,0.03057082,0.00000000,0.07128239,0.81642496
-4.69734867,7.11991558,0.78169961,5.96851644,0.02928300,0.03891463,0.02810238,0.00000000,0.06902613,0.78043988
-4.69134567,7.13446295,0.74391866,6.03684428,0.02887665,0.03663994,0.02588630,0.00000000,0.06710287,0.74729826
-4.68534267,7.17794689,0.70974183,6.12938255,0.02849844,0.03465604,0.02392305,0.00000000,0.06552846,0.71703203
-4.67933967,7.24990903,0.67918519,6.24562487,0.02817180,0.03295859,0.02221164,0.00000000,0.06431821,0.68967744
-4.67333667,7.34945723,0.65226716,6.38461980,0.02792236,0.03154178,0.02075015,0.00000000,0.06348680,0.66527796
-4.66733367,7.47524910,0.62901188,6.54495132,0.02777723,0.03039903,0.01953609,0.00000000,0.06304803,0.64388517
-4.66133067,7.62548167,0.60945036,6.72472861,0.02776417,0.02952345,0.01856679,0.00000000,0.06301435,0.62555778
-4.65532766,7.79789081,0.59361958,6.92158838,0.02791064,0.02890828,0.01783952,0.00000000,0.06339627,0.61035894
-4.64932466,7.98976353,0.58155981,7.13271247,0.02824283,0.02854729,0.01735162,0.00000000,0.06420159,0.59835223
-4.64332166,8.19796593,0.57331060,7.35486304,0.02878454,0.02843499,0.01710042,0.00000000,0.06543468,0.58959663
