energy_ev,total_up,Nb_p_up,Nb_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-4.30115058,4.97229655,4.08403306,2.33766075,0.01137246,1.07978727,0.01970219,1.45257357
-4.29514757,4.85919931,3.95852699,2.31146952,0.01125948,1.04079921,0.02015487,1.40462810
-4.28914457,4.73070988,3.82689225,2.27881221,0.01120699,0.99886967,0.02056792,1.35110511
-4.28314157,4.58915514,3.69047381,2.24057749,0.01121515,0.95450077,0.02093782,1.29288468
-4.27713857,4.43705410,3.55064702,2.19775663,0.01128382,0.90820991,0.02126156,1.23091128
-4.27113557,4.27704813,3.40879247,2.15141427,0.01141247,0.86051899,0.02153669,1.16616749
-4.26513257,4.11182949,3.26627102,2.10265726,0.01160015,0.81194409,0.02176144,1.09964755
-4.25912956,3.94407087,3.12439986,2.05260277,0.01184546,0.76298585,0.02193474,1.03233192
-4.25312656,3.77635852,2.98443056,2.00234685,0.01214657,0.71412091,0.02205628,0.96516357
-4.24712356,3.61113123,2.84752988,1.95293481,0.01250118,0.66579448,0.02212651,0.89902691
-4.24112056,3.45062724,2.71476404,1.90533417,0.01290656,0.61841439,0.02214656,0.83472981
-4.23511756,3.29684033,2.58708686,1.86041143,0.01335957,0.57234649,0.02211822,0.77298918
-4.22911456,3.15148629,2.46533199,1.81891311,0.01385670,0.52791157,0.02204378,0.71442040
-4.22311156,3.01598023,2.35020952,1.78145181,0.01439409,0.48538365,0.02192594,0.65953050
-4.21710855,2.89142472,2.24230644,1.74849739,0.01496760,0.44498959,0.02176762,0.60871509
-4.21110555,2.77860852,2.14209094,1.72037339,0.01557281,0.40690996,0.02157185,0.56225873
-4.20510255,2.67801487,2.04991994,1.69725856,0.01620509,0.37128082,0.02134157,0.52033842
-4.19909955,2.58983851,1.96604912,1.67919317,0.01685957,0.33819642,0.02107953,0.48302970
-4.19309655,2.51400986,1.89064501,1.66608938,0.01753123,0.30771260,0.02078818,0.45031496
-4.18709355,2.45022493,1.82379813,1.65774515,0.01821487,0.27985067,0.02046958,0.42209341
-4.18109055,2.39797941,1.76553669,1.65386083,0.01890512,0.25460161,0.02012538,0.39819216
-4.17508754,2.35660510,1.71584001,1.65405747,0.01959650,0.23193055,0.01975683,0.37837802
-4.16908454,2.32530730,1.67465113,1.65789605,0.02028337,0.21178126,0.01936482,0.36236956
-4.16308154,2.30320161,1.64188807,1.66489661,0.02096000,0.19408068,0.01894998,0.34984899
-4.15707854,2.28934878,1.61745347,1.67455667,0.02162057,0.17874333,0.01851277,0.34047363
-4.15107554,2.28278667,1.60124224,1.68636790,0.02225920,0.16567554,0.01805364,0.33388663
-4.14507254,2.28255827,1.59314727,1.69983075,0.02287002,0.15477947,0.01757313,0.32972670
-4.13906953,2.28773549,1.59306328,1.71446650,0.02344723,0.14595692,0.01707206,0.32763689
-4.13306653,2.29743816,1.60088898,1.72982653,0.02398512,0.13911282,0.01655159,0.32727203
-4.12706353,2.31084849,1.61652788,1.74549882,0.02447820,0.13415845,0.01601335,0.32830505
-4.12106053,2.32722105,1.63988826,1.76111181,0.02492125,0.13101431,0.01545949,0.33043199
-4.11505753,2.34588891,1.67088260,1.77633605,0.02530944,0.12961271,0.01489272,0.33337584
-4.10905453,2.36626644,1.70942714,1.79088407,0.02563838,0.12989996,0.01431627,0.33688922
-4.10305153,2.38784977,1.75544184,1.80450910,0.02590422,0.13183824,0.01373387,0.34075597
-4.09704852,2.41021544,1.80885108,1.81700322,0.02610377,0.13540697,0.01314966,0.34479184
-4.09104552,2.43301836,1.86958535,1.82819563,0.02623452,0.14060381,0.01256806,0.34884437
-4.08504252,2.45598956,1.93758392,1.83795153,0.02629473,0.14744515,0.01199368,0.35279205
-4.07903952,2.47893439,2.01279817,1.84617205,0.02628351,0.15596602,0.01143118,0.35654303
-4.07303652,2.50173157,2.09519535,1.85279552,0.02620080,0.16621937,0.01088510,0.36003331
-4.06703352,2.52433303,2.18476206,1.85780008,0.02604748,0.17827471,0.01035981,0.36322487
-4.06103052,2.54676465,2.28150676,1.86120745,0.02582531,0.19221601,0.00985933,0.36610346
-4.05502751,2.56912731,2.38546037,1.86308763,0.02553698,0.20813879,0.00938731,0.36867651
-4.04902451,2.59159773,2.49667410,1.86356376,0.02518606,0.22614640,0.00894692,0.37097093
-4.04302151,2.61442833,2.61521376,1.86281668,0.02477698,0.24634554,0.00854085,0.37303114
-4.03701851,2.63794534,2.74114970,1.86108813,0.02431498,0.26884096,0.00817128,0.37491700
-4.03101551,2.66254418,2.87454207,1.85868211,0.02380602,0.29372949,0.00783992,0.37670197
-4.02501251,2.68868151,3.01542120,1.85596334,0.02325668,0.32109349,0.00754800,0.37847123
-4.01900950,2.71686329,3.16376354,1.85335248,0.02267407,0.35099400,0.00729632,0.38031983
-4.01300650,2.74762856,3.31946371,1.85131753,0.02206567,0.38346364,0.00708530,0.38235067
-4.00700350,2.78152906,3.48230402,1.85036127,0.02143918,0.41849984,0.00691500,0.38467250
-4.00100050,2.81910496,3.65192296,1.85100499,0.02080237,0.45605833,0.00678517,0.38739752
-3.99499750,2.86085745,3.82778478,1.85376882,0.02016285,0.49604771,0.00669524,0.39063891
-3.98899450,2.90721944,4.00915217,1.85914947,0.01952799,0.53832496,0.00664434,0.39450797
-3.98299150,2.95852562,4.19506456,1.86759633,0.01890462,0.58269268,0.00663133,0.39911101
-3.97698849,3.01498359,4.38432418,1.87948720,0.01829900,0.62889804,0.00665469,0.40454604
-3.97098549,3.07664775,4.57549192,1.89510496,0.01771658,0.67663377,0.00671260,0.41089928
-3.96498249,3.14339778,4.76689464,1.91461653,0.01716198,0.72554148,0.00680282,0.41824165
-3.95897949,3.21492312,4.95664483,1.93805558,0.01663887,0.77521706,0.00692274,0.42662533
-3.95297649,3.29071507,5.14267312,1.96531006,0.01615001,0.82521832,0.00706929,0.43608067
-3.94697349,3.37006739,5.32277292,1.99611573,0.01569726,0.87507458,0.00723897,0.44661352
-3.94097049,3.45208591,5.49465615,2.03005614,0.01528170,0.92429785,0.00742783,0.45820329
-3.93496748,3.53570746,5.65601776,2.06656965,0.01490377,0.97239519,0.00763155,0.47080188
-3.92896448,3.61972742,5.80460649,2.10496333,0.01456349,1.01888165,0.00784542,0.48433366
-3.92296148,3.70283522,5.93829819,2.14443332,0.01426069,1.06329337,0.00806448,0.49869668
-3.91695848,3.78365614,6.05516852,2.18409092,0.01399528,1.10519991,0.00828359,0.51376519
-3.91095548,3.86079781,6.15356069,2.22299335,0.01376754,1.14421552,0.00849755,0.52939339
-3.90495248,3.93289916,6.23214505,2.26017761,0.01357845,1.18000854,0.00870124,0.54542056
-3.89894947,3.99867971,6.28996696,2.29469617,0.01342988,1.21230864,0.00888979,0.56167722
-3.89294647,4.05698675,6.32648038,2.32565264,0.01332491,1.24091138,0.00905869,0.57799226
-3.88694347,4.10683836,6.34156528,2.35223578,0.01326796,1.26568011,0.00920399,0.59420067
-3.88094047,4.14746009,6.33552792,2.37375045,0.01326494,1.28654497,0.00932239,0.61015146
-3.87493747,4.17831369,6.30908410,2.38964383,0.01332330,1.30349931,0.00941137,0.62571555
-3.86893447,4.19911665,6.26332630,2.39952606,0.01345192,1.31659370,0.00946932,0.64079289
-3.86293147,4.20985163,6.19967678,2.40318410,0.01366106,1.32592814,0.00949553,0.65531867
-3.85692846,4.21076549,6.11982930,2.40058864,0.01396203,1.33164282,0.00949027,0.66926796
-3.85092546,4.20235818,6.02568278,2.39189349,0.01436694,1.33390825,0.00945475,0.68265862
-3.84492246,4.18536202,5.91927059,2.37742795,0.01488824,1.33291527,0.00939106,0.69555205
-3.83891946,4.16071253,5.80268918,2.35768246,0.01553828,1.32886566,0.00930208,0.70805174
-3.83291646,4.12951229,5.67802973,2.33328830,0.01632873,1.32196384,0.00919134,0.72029948
-3.82691346,4.09298958,5.54731599,2.30499256,0.01727008,1.31241013,0.00906288,0.73246947
-3.82091046,4.05245356,5.41245102,2.27362926,0.01837104,1.30039590,0.00892105,0.74476045
-3.81490745,4.00924829,5.27517480,2.24008835,0.01963800,1.28610081,0.00877031,0.75738631
-3.80890445,3.96470724,5.13703384,2.20528359,0.02107456,1.26969200,0.00861505,0.77056555
-3.80290145,3.92011051,4.99936313,2.17012096,0.02268107,1.25132526,0.00845936,0.78451036
-3.79689845,3.87664614,4.86328007,2.13546880,0.02445433,1.23114775,0.00830689,0.79941565
-3.79089545,3.83537721,4.72968908,2.10213073,0.02638739,1.20930191,0.00816066,0.81544893
-3.78489245,3.79721556,4.59929543,2.07082257,0.02846945,1.18593015,0.00802294,0.83274134
-3.77888944,3.76290305,4.47262599,2.04215387,0.03068593,1.16117967,0.00789518,0.85138053
-3.77288644,3.73300072,4.35005482,2.01661456,0.03301869,1.13520702,0.00777794,0.87140567
-3.76688344,3.70788558,4.23183097,1.99456709,0.03544639,1.10818195,0.00767092,0.89280482
-3.76088044,3.68775498,4.11810668,1.97624410,0.03794492,1.08029001,0.00757298,0.91551475
-3.75487744,3.67263744,4.00896362,1.96175124,0.04048803,1.05173380,0.00748225,0.93942322
-3.74887444,3.66240927,3.90443594,1.95107483,0.04304794,1.02273258,0.00739624,0.96437326
-3.74287144,3.65681551,3.80452879,1.94409367,0.04559610,0.99352025,0.00731199,0.99016926
-3.73686843,3.65549390,3.70923181,1.94059425,0.04810386,0.96434178,0.00722629,1.01658438
-3.73086543,3.65800042,3.61852732,1.94028830,0.05054320,0.93544822,0.00713582,1.04336862
-3.72486243,3.66383511,3.53239355,1.94283189,0.05288738,0.90709075,0.00703739,1.07025711
-3.71885943,3.67246665,3.45080352,1.94784508,0.05511147,0.87951392,0.00692814,1.09697803
-3.71285643,3.68335475,3.37372040,1.95493101,0.05719286,0.85294869,0.00680568,1.12325972
-3.70685343,3.69596942,3.30109070,1.96369379,0.05911157,0.82760549,0.00666826,1.14883669
-3.70085043,3.70980644,3.23283613,1.97375439,0.06085042,0.80366798,0.00651492,1.17345415
-3.69484742,3.72439884,3.16884564,1.98476385,0.06239518,0.78128760,0.00634556,1.19687121
-3.68884442,3.73932419,3.10896860,1.99641361,0.06373444,0.76057948,0.00616100,1.21886268
-3.68284142,3.75420819,3.05300999,2.00844258,0.06485953,0.74161969,0.00596299,1.23921970
-3.67683842,3.76872491,3.00072844,2.02064100,0.06576428,0.72444429,0.00575419,1.25774956
-3.67083542,3.78259438,2.95183744,2.03285131,0.06644476,0.70904990,0.00553810,1.27427507
-3.66483242,3.79557839,2.90600998,2.04496613,0.06689899,0.69539598,0.00531896,1.28863390
-3.65882941,3.80747536,2.86288652,2.05692400,0.06712672,0.68340855,0.00510167,1.30067818
-3.65282641,3.81811497,2.82208578,2.06870331,0.06712915,0.67298515,0.00489157,1.31027492
-3.64682341,3.82735333,2.78321794,2.08031486,0.06690884,0.66400079,0.00469436,1.31730717
-3.64082041,3.83506932,2.74589940,2.09179391,0.06646957,0.65631447,0.00451586,1.32167631
-3.63481741,3.84116223,2.70976820,2.10319193,0.06581638,0.64977591,0.00436187,1.32330520
-3.62881441,3.84555109,2.67449924,2.11456885,0.06495561,0.64423219,0.00423801,1.32214224
-3.62281141,3.84817541,2.63981827,2.12598604,0.06389505,0.63953382,0.00414951,1.31816578
-3.61680840,3.84899718,2.60551385,2.13750041,0.06264407,0.63554003,0.00410109,1.31138878
-3.61080540,3.84800367,2.57144658,2.14915976,0.06121383,0.63212293,0.00409681,1.30186298
-3.60480240,3.84521054,2.53755493,2.16099964,0.05961741,0.62917047,0.00413995,1.28968234
-3.59879940,3.84066459,2.50385745,2.17304149,0.05786997,0.62658799,0.00423292,1.27498515
-3.59279640,3.83444582,2.47045113,2.18529217,0.05598870,0.62429844,0.00437714,1.25795447
-3.58679340,3.82666809,2.43750607,2.19774453,0.05399288,0.62224133,0.00457306,1.23881667
-3.58079040,3.81747815,2.40525674,2.21037896,0.05190362,0.62037061,0.00482007,1.21783788
-3.57478739,3.80705288,2.37399040,2.22316545,0.04974368,0.61865171,0.00511653,1.19531835
-3.56878439,3.79559456,2.34403319,2.23606609,0.04753701,0.61705799,0.00545982,1.17158494
-3.56278139,3.78332442,2.31573485,2.24903759,0.04530833,0.61556701,0.00584634,1.14698200
-3.55677839,3.77047474,2.28945267,2.26203362,0.04308255,0.61415694,0.00627162,1.12186104
-3.55077539,3.75727978,2.26553557,2.27500674,0.04088416,0.61280325,0.00673045,1.09656978
-3.54477239,3.74396617,2.24430894,2.28790976,0.03873660,0.61147621,0.00721694,1.07144112
-3.53876938,3.73074324,2.22606100,2.30069639,0.03666165,0.61013917,0.00772475,1.04678254
-3.53276638,3.71779370,2.21103099,2.31332107,0.03467879,0.60874784,0.00824719,1.02286666
-3.52676338,3.70526537,2.19939963,2.32573813,0.03280476,0.60725060,0.00877740,0.99992327
-3.52076038,3.69326419,2.19128201,2.33790007,0.03105304,0.60558973,0.00930856,0.97813335
-3.51475738,3.68184888,2.18672285,2.34975529,0.02943363,0.60370354,0.00983404,0.95762535
-3.50875438,3.67102762,2.18569419,2.36124536,0.02795279,0.60152904,0.01034758,0.93847384
-3.50275138,3.66075661,2.18809514,2.37230196,0.02661303,0.59900510,0.01084347,0.92070063
-3.49674837,3.65094084,2.19375356,2.38284380,0.02541318,0.59607566,0.01131666,0.90427816
-3.49074537,3.64143681,2.20242940,2.39277382,0.02434861,0.59269281,0.01176291,0.88913508
-3.48474237,3.63205723,2.21381931,2.40197687,0.02341153,0.58881951,0.01217889,0.87516350
-3.47873937,3.62257741,2.22756253,2.41031826,0.02259144,0.58443169,0.01256224,0.86222772
-3.47273637,3.61274337,2.24324777,2.41764340,0.02187560,0.57951963,0.01291158,0.85017385
-3.46673337,3.60228120,2.26042097,2.42377872,0.02124965,0.57408853,0.01322659,0.83883985
-3.46073037,3.59090764,2.27859410,2.42853417,0.02069811,0.56815828,0.01350791,0.82806559
-3.45472736,3.57834152,2.29725488,2.43170732,0.02020506,0.56176249,0.01375711,0.81770235
-3.44872436,3.56431577,2.31587755,2.43308899,0.01975466,0.55494698,0.01397662,0.80762145
-3.44272136,3.54858968,2.33393478,2.43247050,0.01933172,0.54776783,0.01416961,0.79772152
-3.43671836,3.53096111,2.35091072,2.42965202,0.01892219,0.54028926,0.01433988,0.78793422
-3.43071536,3.51127810,2.36631509,2.42445199,0.01851359,0.53258151,0.01449171,0.77822807
-3.42471236,3.48944963,2.37969831,2.41671691,0.01809532,0.52471906,0.01462970,0.76861046
-3.41870935,3.46545481,2.39066727,2.40633112,0.01765894,0.51677916,0.01475863,0.75912754
-3.41270635,3.43935042,2.39890142,2.39322588,0.01719829,0.50884098,0.01488332,0.74986232
-3.40670335,3.41127596,2.40416874,2.37738736,0.01670961,0.50098535,0.01500845,0.74093092
-3.40070035,3.38145622,2.40634085,2.35886273,0.01619146,0.49329510,0.01513845,0.73247738
-3.39469735,3.35020087,2.40540666,2.33776408,0.01564461,0.48585594,0.01527737,0.72466723
-3.38869435,3.31790109,2.40148383,2.31426977,0.01507190,0.47875767,0.01542877,0.71768025
-3.38269135,3.28502319,2.39482718,2.28862297,0.01447793,0.47209567,0.01559564,0.71170287
-3.37668834,3.25209934,2.38583344,2.26112737,0.01386881,0.46597225,0.01578036,0.70692054
-3.37068534,3.21971591,2.37504165,2.23214024,0.01325179,0.46049776,0.01598461,0.70351052
-3.36468234,3.18849970,2.36312860,2.20206317,0.01263494,0.45579113,0.01620946,0.70163565
-3.35867934,3.15910265,2.35089910,2.17133093,0.01202678,0.45197961,0.01645529,0.70143903
-3.35267634,3.13218571,2.33927064,2.14039901,0.01143589,0.44919754,0.01672190,0.70304030
-3.34667334,3.10840245,2.32925274,2.10973058,0.01087069,0.44758406,0.01700855,0.70653324
-3.34067034,3.08838287,2.32192087,2.07978340,0.01033902,0.44727954,0.01731405,0.71198497
-3.33466733,3.07271805,2.31838566,2.05099743,0.00984799,0.44842099,0.01763686,0.71943648
-3.32866433,3.06194581,2.31975795,2.02378350,0.00940371,0.45113634,0.01797518,0.72890429
-3.32266133,3.05653767,2.32711051,1.99851353,0.00901117,0.45553789,0.01832708,0.74038298
-3.31665833,3.05688703,2.34143765,1.97551251,0.00867411,0.46171521,0.01869056,0.75384805
-3.31065533,3.06329855,2.36361384,1.95505218,0.00839496,0.46972777,0.01906366,0.76925877
-3.30465233,3.07597848,2.39435282,1.93734648,0.00817484,0.47959770,0.01944447,0.78656055
-3.29864932,3.09502563,2.43416875,1.92254837,0.00801355,0.49130320,0.01983124,0.80568637
-3.29264632,3.12042287,2.48334088,1.91074781,0.00790965,0.50477283,0.02022230,0.82655700
-3.28664332,3.15202892,2.54188343,1.90197042,0.00786054,0.51988132,0.02061606,0.84907983
-3.28064032,3.18957039,2.60952220,1.89617663,0.00786253,0.53644715,0.02101098,0.87314614
-3.27463732,3.23263451,2.68567930,1.89326093,0.00791100,0.55423221,0.02140543,0.89862704
-3.26863432,3.28066264,2.76946734,1.89305111,0.00800047,0.57294379,0.02179763,0.92536827
-3.26263132,3.33294553,2.85969394,1.89530756,0.00812479,0.59223913,0.02218551,0.95318435
-3.25662831,3.38862093,2.95487723,1.89972264,0.00827725,0.61173224,0.02256660,0.98185258
-3.25062531,3.44667466,3.05327262,1.90592070,0.00845068,0.63100327,0.02293795,1.01110765
-3.24462231,3.50594613,3.15291054,1.91345892,0.00863768,0.64960975,0.02329603,1.04063740
-3.23861931,3.56513927,3.25164443,1.92182970,0.00883067,0.66709969,0.02363674,1.07008058
-3.23261631,3.62283960,3.34720773,1.93046508,0.00902210,0.68302576,0.02395536,1.09902714
-3.22661331,3.67753806,3.43727818,1.93874377,0.00920455,0.69696017,0.02424667,1.12702152
-3.22061031,3.72766167,3.51954721,1.94600103,0.00937089,0.70850948,0.02450506,1.15356922
-3.21460730,3.77161064,3.59179182,1.95154178,0.00951442,0.71732873,0.02472470,1.17814685
-3.20860430,3.80780115,3.65194621,1.95465681,0.00962901,0.72313421,0.02489980,1.20021528
-3.20260130,3.83471256,3.69817017,1.95464187,0.00970922,0.72571423,0.02502486,1.21923566
-3.19659830,3.85093700,3.72891125,1.95081903,0.00975042,0.72493736,0.02509501,1.23468754
-3.19059530,3.85522953,3.74295794,1.94255953,0.00974889,0.72075768,0.02510631,1.24608829
-3.18459230,3.84655608,3.73948147,1.92930715,0.00970194,0.71321677,0.02505607,1.25301273
-3.17858929,3.82413698,3.71806410,1.91060083,0.00960789,0.70244231,0.02494315,1.25511204
-3.17258629,3.78748337,3.67871266,1.88609538,0.00946621,0.68864323,0.02476819,1.25213061
-3.16658329,3.73642441,3.62185653,1.85557904,0.00927743,0.67210178,0.02453380,1.24392002
-3.16058029,3.67112346,3.54833012,1.81898680,0.00904317,0.65316266,0.02424463,1.23044905
-3.15457729,3.59208183,3.45934056,1.77640849,0.00876604,0.63221989,0.02390742,1.21180910
-3.14857429,3.50012962,3.35642224,1.72809111,0.00844961,0.60970198,0.02353088,1.18821460
-3.14257129,3.39640361,3.24138017,1.67443497,0.00809822,0.58605596,0.02312550,1.15999813
-3.13656828,3.28231302,3.11622485,1.61598374,0.00771691,0.56173128,0.02270327,1.12760045
-3.13056528,3.15949462,2.98310170,1.55340875,0.00731120,0.53716398,0.02227729,1.09155592
-3.12456228,3.02975923,2.84421831,1.48748826,0.00688697,0.51276214,0.02186137,1.05247384
-3.11855928,2.89503216,2.70177261,1.41908272,0.00645026,0.48889299,0.02146951,1.01101687
-3.11255628,2.75729044,2.55788526,1.34910723,0.00600711,0.46587237,0.02111539,0.96787744
-3.10655328,2.61849987,2.41453889,1.27850250,0.00556339,0.44395679,0.02081186,0.92375338
-3.10055028,2.48055477,2.27352659,1.20820591,0.00512465,0.42333849,0.02057045,0.87932414
-3.09454727,2.34522319,2.13641143,1.13912377,0.00469604,0.40414338,0.02040090,0.83522852
-3.08854427,2.21409998,2.00449811,1.07210624,0.00428212,0.38643203,0.02031079,0.79204515
-3.08254127,2.08856957,1.87881723,1.00792596,0.00388687,0.37020335,0.02030524,0.75027657
-3.07653827,1.96977959,1.76012193,0.94726103,0.00351362,0.35540064,0.02038671,0.71033748
-3.07053527,1.85862627,1.64889621,0.89068312,0.00316500,0.34191967,0.02055487,0.67254766
-3.06453227,1.75575127,1.54537349,0.83865070,0.00284303,0.32961820,0.02080663,0.63712961
-3.05852926,1.66154950,1.44956377,0.79150751,0.00254906,0.31832648,0.02113623,0.60421084
-3.05252626,1.57618684,1.36128718,0.74948576,0.00228391,0.30785801,0.02153542,0.57383045
-3.04652326,1.49962592,1.28021197,0.71271366,0.00204789,0.29802028,0.02199375,0.54594926
-3.04052026,1.43165829,1.20589445,0.68122639,0.00184092,0.28862474,0.02249890,0.52046303
-3.03451726,1.37194063,1.13781891,0.65497963,0.00166259,0.27949577,0.02303706,0.49721759
-3.02851426,1.32003303,1.07543548,0.63386480,0.00151228,0.27047817,0.02359338,0.47602512
-3.02251126,1.27543703,1.01819440,0.61772487,0.00138923,0.26144305,0.02415237,0.45668068
-3.01650825,1.23763153,0.96557528,0.60637005,0.00129264,0.25229192,0.02469833,0.43897793
-3.01050525,1.20610498,0.91711058,0.59959222,0.00122171,0.24295893,0.02521577,0.42272342
-3.00450225,1.18038228,0.87240268,0.59717770,0.00117573,0.23341143,0.02568982,0.40774867
-2.99849925,1.16004563,0.83113456,0.59891759,0.00115407,0.22364885,0.02610653,0.39391957
-2.99249625,1.14474856,0.79307419,0.60461535,0.00115627,0.21370024,0.02645323,0.38114280
-2.98649325,1.13422311,0.75807334,0.61409145,0.00118198,0.20362072,0.02671874,0.36936901
-2.98049025,1.12828025,0.72606143,0.62718496,0.00123094,0.19348703,0.02689362,0.35859295
-2.97448724,1.12680418,0.69703543,0.64375231,0.00130302,0.18339274,0.02697036,0.34885069
-2.96848424,1.12974119,0.67104700,0.66366337,0.00139810,0.17344313,0.02694346,0.34021418
-2.96248124,1.13708433,0.64818769,0.68679541,0.00151602,0.16375026,0.02680959,0.33278380
-2.95647824,1.14885501,0.62857362,0.71302536,0.00165656,0.15442839,0.02656760,0.32667939
-2.95047524,1.16508282,0.61233031,0.74222097,0.00181933,0.14558996,0.02621857,0.32203031
-2.94447224,1.18578513,0.59957876,0.77423161,0.00200369,0.13734227,0.02576582,0.31896529
-2.93846923,1.21094759,0.59042346,0.80887941,0.00220875,0.12978501,0.02521487,0.31760262
-2.93246623,1.24050695,0.58494285,0.84595131,0.00243322,0.12300862,0.02457337,0.31804126
-2.92646323,1.27433720,0.58318261,0.88519283,0.00267546,0.11709346,0.02385104,0.32035345
-2.92046023,1.31223994,0.58515202,0.92630401,0.00293340,0.11210983,0.02305952,0.32457907
-2.91445723,1.35393962,0.59082337,0.96893807,0.00320453,0.10811854,0.02221227,0.33072214
-2.90845423,1.39908406,0.60013415,1.01270308,0.00348597,0.10517211,0.02132431,0.33874958
-2.90245123,1.44725021,0.61299184,1.05716677,0.00377443,0.10331624,0.02041209,0.34859219
-2.89644822,1.49795492,0.62928065,1.10186449,0.00406635,0.10259149,0.01949318,0.36014780
-2.89044522,1.55067015,0.64886980,1.14631001,0.00435793,0.10303498,0.01858602,0.37328620
-2.88444222,1.60484172,0.67162246,1.19000886,0.00464523,0.10468182,0.01770960,0.38785561
-2.87843922,1.65991049,0.69740473,1.23247334,0.00492432,0.10756627,0.01688312,0.40369013
-2.87243622,1.71533462,0.72609395,1.27323867,0.00519135,0.11172234,0.01612565,0.42061777
-2.86643322,1.77061152,0.75758552,1.31187916,0.00544272,0.11718383,0.01545576,0.43846837
-2.86043022,1.82529800,0.79179763,1.34802353,0.00567517,0.12398366,0.01489111,0.45708098
-2.85442721,1.87902724,0.82867350,1.38136838,0.00588590,0.13215255,0.01444812,0.47631022
-2.84842421,1.93152134,0.86818051,1.41168887,0.00607266,0.14171693,0.01414161,0.49603111
-2.84242121,1.98259849,0.91030631,1.43884585,0.00623385,0.15269636,0.01398440,0.51614216
-2.83641821,2.03217411,0.95505178,1.46278884,0.00636853,0.16510037,0.01398707,0.53656652
-2.83041521,2.08025577,1.00242116,1.48355452,0.00647650,0.17892501,0.01415763,0.55725111
-2.82441221,2.12693200,1.05240986,1.50126078,0.00655825,0.19414934,0.01450128,0.57816390
-2.81840920,2.17235569,1.10499054,1.51609629,0.00661493,0.21073193,0.01502031,0.59928955
-2.81240620,2.21672312,1.16009850,1.52830657,0.00664833,0.22860785,0.01571388,0.62062379
-2.80640320,2.26024990,1.21761716,1.53817691,0.00666077,0.24768621,0.01657808,0.64216706
-2.80040020,2.30314556,1.27736480,1.54601348,0.00665501,0.26784853,0.01760588,0.66391786
-2.79439720,2.34558840,1.33908352,1.55212367,0.00663415,0.28894825,0.01878727,0.68586638
-2.78839420,2.38770252,1.40243146,1.55679688,0.00660148,0.31081134,0.02010945,0.70798904
-2.78239120,2.42953851,1.46697879,1.56028699,0.00656041,0.33323825,0.02155707,0.73024421
-2.77638819,2.47105927,1.53220843,1.56279756,0.00651430,0.35600714,0.02311255,0.75256964
-2.77038519,2.51213198,1.59752137,1.56447074,0.00646639,0.37887829,0.02475651,0.77488175
-2.76438219,2.55252670,1.66224682,1.56538047,0.00641970,0.40159963,0.02646817,0.79707685
-2.75837919,2.59192180,1.72565676,1.56553027,0.00637693,0.42391298,0.02822586,0.81903421
-2.75237619,2.62991581,1.78698427,1.56485579,0.00634043,0.44556095,0.03000752,0.84062075
-2.74637319,2.66604476,1.84544469,1.56323171,0.00631212,0.46629387,0.03179124,0.86169697
-2.74037019,2.69980383,1.90025866,1.56048238,0.00629349,0.48587665,0.03355573,0.88212362
-2.73436718,2.73067179,1.95067560,1.55639554,0.00628554,0.50409497,0.03528085,0.90176865
-2.72836418,2.75813650,1.99599657,1.55073801,0.00628884,0.52076061,0.03694805,0.92051374
-2.72236118,2.78171973,2.03559525,1.54327225,0.00630348,0.53571561,0.03854073,0.93826004
-2.71635818,2.80099985,2.06893587,1.53377282,0.00632911,0.54883494,0.04004463,0.95493257
-2.71035518,2.81563072,2.09558739,1.52204164,0.00636496,0.56002776,0.04144803,0.97048298
-2.70435218,2.82535597,2.11523325,1.50792115,0.00640986,0.56923702,0.04274196,0.98489040
-2.69834917,2.83001784,2.12767633,1.49130471,0.00646226,0.57643767,0.04392026,0.99816043
-2.69234617,2.82956037,2.13283929,1.47214378,0.00652028,0.58163359,0.04497961,1.01032227
-2.68634317,2.82402703,2.13076042,1.45045161,0.00658172,0.58485355,0.04591946,1.02142431
-2.68034017,2.81355341,2.12158565,1.42630351,0.00664415,0.58614642,0.04674183,1.03152841
-2.67433717,2.79835568,2.10555739,1.39983380,0.00670488,0.58557616,0.04745118,1.04070349
-2.66833417,2.77871592,2.08300116,1.37123008,0.00676107,0.58321684,0.04805405,1.04901873
-2.66233117,2.75496545,2.05431079,1.34072507,0.00680978,0.57914809,0.04855876,1.05653694
-2.65632816,2.72746736,2.01993323,1.30858684,0.00684803,0.57345122,0.04897503,1.06330853
-2.65032516,2.69659928,1.98035368,1.27510805,0.00687287,0.56620636,0.04931359,1.06936646
-2.64432216,2.66273732,1.93608172,1.24059475,0.00688148,0.55749060,0.04958567,1.07472239
-2.63831916,2.62624202,1.88763899,1.20535537,0.00687123,0.54737728,0.04980264,1.07936421
-2.63231616,2.58744662,1.83554873,1.16969042,0.00683979,0.53593632,0.04997545,1.08325503
-2.62631316,2.54664806,1.78032712,1.13388324,0.00678517,0.52323550,0.05011425,1.08633353
-2.62031016,2.50410068,1.72247673,1.09819209,0.00670586,0.50934235,0.05022788,1.08851550
-2.61430715,2.46001250,1.66248147,1.06284376,0.00660082,0.49432660,0.05032353,1.08969648
-2.60830415,2.41454385,1.60080315,1.02802887,0.00646959,0.47826268,0.05040631,1.08975504
-2.60230115,2.36780791,1.53787905,0.99389868,0.00631228,0.46123213,0.05047895,1.08855676
