energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.47873937,5.89848775,0.71985224,2.74076563,0.00322778,1.59327062,0.06104663,0.27025514,2.38518110,0.77733665
-3.47273637,5.78610395,0.69438822,2.61093696,0.00315741,1.61621935,0.06105303,0.26492658,2.44464035,0.78331890
-3.46673337,5.67587753,0.66924642,2.48511718,0.00309627,1.63742500,0.06092239,0.25981712,2.50416483,0.78849717
-3.46073037,5.56868461,0.64459958,2.36421389,0.00304383,1.65680804,0.06065781,0.25493938,2.56346706,0.79284291
-3.45472736,5.46527837,0.62061523,2.24900339,0.00299933,1.67430290,0.06026403,0.25030593,2.62222975,0.79633685
-3.44872436,5.36628130,0.59745559,2.14013216,0.00296187,1.68985102,0.05974724,0.24593058,2.68009541,0.79896681
-3.44272136,5.27218088,0.57527728,2.03812148,0.00293042,1.70339420,0.05911481,0.24182937,2.73665778,0.80072549
-3.43671836,5.18332917,0.55423093,1.94337438,0.00290383,1.71486880,0.05837515,0.23802144,2.79145639,0.80160841
-3.43071536,5.09994662,0.53446080,1.85618466,0.00288091,1.72420157,0.05753742,0.23452957,2.84397518,0.80161222
-3.42471236,5.02213036,0.51610430,1.77674721,0.00286044,1.73130739,0.05661132,0.23138053,2.89364586,0.80073359
-3.41870935,4.94986685,0.49929164,1.70516926,0.00284118,1.73608940,0.05560693,0.22860514,2.93985663,0.79896882
-3.41270635,4.88304874,0.48414538,1.64148202,0.00282195,1.73844167,0.05453449,0.22623815,2.98196609,0.79631424
-3.40670335,4.82149526,0.47078020,1.58565221,0.00280163,1.73825418,0.05340433,0.22431792,3.01932212,0.79276745
-3.40070035,4.76497541,0.45930257,1.53759317,0.00277922,1.73542004,0.05222668,0.22288588,3.05128497,0.78832915
-3.39469735,4.71323255,0.44981047,1.49717505,0.00275383,1.72984440,0.05101172,0.22198588,3.07725337,0.78300559
-3.38869435,4.66600927,0.44239297,1.46423381,0.00272476,1.72145430,0.04976943,0.22166335,3.09669225,0.77681135
-3.38269135,4.62307077,0.43712974,1.43857862,0.00269148,1.71020889,0.04850964,0.22196427,3.10916042,0.76977206
-3.37668834,4.58422528,0.43409019,1.41999755,0.00265369,1.69610910,0.04724202,0.22293410,3.11433647,0.76192699
-3.37068534,4.54933991,0.43333232,1.40826112,0.00261129,1.67920593,0.04597605,0.22461641,3.11204112,0.75333101
-3.36468234,4.51835065,0.43490115,1.40312392,0.00256443,1.65960667,0.04472102,0.22705151,3.10225449,0.74405577
-3.35867934,4.49126551,0.43882664,1.40432399,0.00251346,1.63747836,0.04348604,0.23027482,3.08512679,0.73418989
-3.35267634,4.46816018,0.44512114,1.41158025,0.00245896,1.61304806,0.04227994,0.23431519,3.06098168,0.72383799
-3.34667334,4.44916600,0.45377643,1.42458818,0.00240173,1.58659970,0.04111123,0.23919309,3.03031152,0.71311849
-3.34067034,4.43445086,0.46476032,1.44301397,0.00234271,1.55846752,0.03998799,0.24491872,2.99376448,0.70216028
-3.33466733,4.42419382,0.47801308,1.46648786,0.00228300,1.52902621,0.03891775,0.25149019,2.95212405,0.69109835
-3.32866433,4.41855475,0.49344388,1.49459693,0.00222383,1.49867833,0.03790735,0.25889166,2.90628154,0.68006860
-3.32266133,4.41764116,0.51092733,1.52687825,0.00216647,1.46783960,0.03696274,0.26709174,2.85720305,0.66920208
-3.31665833,4.42147391,0.53030059,1.56281284,0.00211225,1.43692275,0.03608884,0.27604209,2.80589239,0.65861906
-3.31065533,4.42995434,0.55136111,1.60182124,0.00206248,1.40632094,0.03528938,0.28567634,2.75335181,0.64842320
-3.30465233,4.44283498,0.57386551,1.64326126,0.00201841,1.37639154,0.03456671,0.29590946,2.70054249,0.63869629
-3.29864932,4.45969586,0.59752957,1.68642840,0.00198125,1.34744127,0.03392171,0.30663768,2.64834662,0.62949369
-3.29264632,4.47992841,0.62202982,1.73055940,0.00195205,1.31971335,0.03335367,0.31773896,2.59753311,0.62084097
-3.28664332,4.50272820,0.64700661,1.77483905,0.00193175,1.29337750,0.03286022,0.32907410,2.54872841,0.61273180
-3.28064032,4.52709753,0.67206896,1.81841038,0.00192114,1.26852321,0.03243735,0.34048855,2.50239375,0.60512740
-3.27463732,4.55185808,0.69680100,1.86038801,0.00192081,1.24515659,0.03207938,0.35181483,2.45880996,0.59795732
-3.26863432,4.57567359,0.72076999,1.89987431,0.00193118,1.22320104,0.03177912,0.36287560,2.41807026,0.59112188
-3.26263132,4.59708162,0.74353574,1.93597790,0.00195248,1.20250153,0.03152795,0.37348731,2.38008135,0.58449585
-3.25662831,4.61453312,0.76466105,1.96783369,0.00198474,1.18283234,0.03131600,0.38346422,2.34457254,0.57793337
-3.25062531,4.62643819,0.78372295,1.99462379,0.00202782,1.16390772,0.03113238,0.39262289,2.31111225,0.57127378
-3.24462231,4.63121596,0.80032429,2.01559833,0.00208138,1.14539512,0.03096542,0.40078672,2.27913114,0.56434810
-3.23861931,4.62734639,0.81410514,2.03009538,0.00214490,1.12693004,0.03080295,0.40779064,2.24795054,0.55698588
-3.23261631,4.61342167,0.82475379,2.03755910,0.00221769,1.10813209,0.03063262,0.41348564,2.21681484,0.54902208
-3.22661331,4.58819512,0.83201662,2.03755540,0.00229887,1.08862134,0.03044216,0.41774302,2.18492647,0.54030366
-3.22061031,4.55062537,0.83570665,2.02978429,0.00238743,1.06803431,0.03021975,0.42045820,2.15148172,0.53069566
-3.21460730,4.49991428,0.83571031,2.01408875,0.00248218,1.04603894,0.02995426,0.42155395,2.11570609,0.52008649
-3.20860430,4.43553680,0.83199217,1.99045939,0.00258182,1.02234802,0.02963562,0.42098300,2.07688759,0.50839225
-3.20260130,4.35726212,0.82459740,1.95903509,0.00268487,0.99673046,0.02925502,0.41872974,2.03440680,0.49555996
-3.19659830,4.26516509,0.81365191,1.92009937,0.00278979,0.96902017,0.02880519,0.41481123,1.98776267,0.48156958
-3.19059530,4.15962796,0.79936006,1.87407289,0.00289490,0.93912226,0.02828062,0.40927717,1.93659304,0.46643484
-3.18459230,4.04133246,0.78200011,1.82150231,0.00299847,0.90701647,0.02767766,0.40220918,1.88068948,0.45020289
-3.17858929,3.91124287,0.76191747,1.76304593,0.00309874,0.87275777,0.02699471,0.39371901,1.82000605,0.43295278
-3.17258629,3.77058091,0.73951618,1.69945678,0.00319390,0.83647441,0.02623225,0.38394616,1.75466194,0.41479301
-3.16658329,3.62079363,0.71524860,1.63156373,0.00328221,0.79836348,0.02539284,0.37305464,1.68493829,0.39585818
-3.16058029,3.46351566,0.68960405,1.56025123,0.00336198,0.75868440,0.02448115,0.36122915,1.61126952,0.37630493
-3.15457729,3.30052734,0.66309648,1.48643846,0.00343164,0.71775075,0.02350378,0.34867082,1.53422989,0.35630745
-3.14857429,3.13371025,0.63625169,1.41105842,0.00348978,0.67592075,0.02246920,0.33559247,1.45451615,0.33605262
-3.14257129,2.96500177,0.60959457,1.33503772,0.00353520,0.63358696,0.02138754,0.32221376,1.37292716,0.31573502
-3.13656828,2.79635021,0.58363656,1.25927746,0.00356691,0.59116560,0.02027038,0.30875615,1.29034142,0.29555206
-3.13056528,2.62967191,0.55886393,1.18463582,0.00358425,0.54908592,0.01913051,0.29543800,1.20769363,0.27569932
-3.12456228,2.46681160,0.53572688,1.11191275,0.00358681,0.50777999,0.01798165,0.28246976,1.12595114,0.25636626
-3.11855928,2.30950705,0.51463015,1.04183702,0.00357454,0.46767336,0.01683820,0.27004959,1.04609122,0.23773239
-3.11255628,2.15935891,0.49592495,0.97505586,0.00354770,0.42917662,0.01571495,0.25835937,0.96907985,0.21996416
-3.10655328,2.01780631,0.47990262,0.91212743,0.00350689,0.39267836,0.01462679,0.24756121,0.89585258,0.20321234
-3.10055028,1.88610855,0.46679015,0.85351602,0.00345302,0.35853928,0.01358850,0.23779464,0.82729796,0.18761018
-3.09454727,1.76533289,0.45674739,0.79958994,0.00338726,0.32708774,0.01261444,0.22917449,0.76424361,0.17327218
-3.08854427,1.65634835,0.44986622,0.75062210,0.00331108,0.29861659,0.01171839,0.22178943,0.70744502,0.16029357
-3.08254127,1.55982493,0.44617136,0.70679280,0.00322610,0.27338107,0.01091331,0.21570132,0.65757690,0.14875025
-3.07653827,1.47623783,0.44562299,0.66819466,0.00313413,0.25159770,0.01021121,0.21094527,0.61522679,0.13869925
-3.07053527,1.40587562,0.44812069,0.63483926,0.00303708,0.23344389,0.00962297,0.20753040,0.58089045,0.13017964
-3.06453227,1.34885162,0.45350882,0.60666501,0.00293686,0.21905804,0.00915826,0.20544120,0.55496871,0.12321356
-3.05852926,1.30511748,0.46158289,0.58354603,0.00283540,0.20853981,0.00882536,0.20463957,0.53776503,0.11780754
-3.05252626,1.27447800,0.47209680,0.56530140,0.00273453,0.20195047,0.00863116,0.20506719,0.52948364,0.11395373
-3.04652326,1.25660618,0.48477059,0.55170457,0.00263594,0.19931301,0.00858101,0.20664839,0.53022751,0.11163118
-3.04052026,1.25105788,0.49929858,0.54249250,0.00254117,0.20061200,0.00867866,0.20929318,0.53999625,0.11080686
-3.03451726,1.25728538,0.51535746,0.53737418,0.00245150,0.20579301,0.00892623,0.21290049,0.55868350,0.11143657
-3.02851426,1.27464937,0.53261433,0.53603842,0.00236800,0.21476171,0.00932406,0.21736139,0.58607404,0.11346556
-3.02251126,1.30242930,0.55073430,0.53816060,0.00229143,0.22738271,0.00987075,0.22256226,0.62184087,0.11682892
-3.01650825,1.33983193,0.56938759,0.54340851,0.00222231,0.24347820,0.01056303,0.22838780,0.66554243,0.12145176
-3.01050525,1.38599854,0.58825609,0.55144704,0.00216084,0.26282679,0.01139577,0.23472379,0.71662071,0.12724918
-3.00450225,1.44001105,0.60703910,0.56194209,0.00210697,0.28516259,0.01236191,0.24145956,0.77440070,0.13412624
-2.99849925,1.50089767,0.62545845,0.57456359,0.00206037,0.31017501,0.01345253,0.24849015,0.83809191,0.14197785
-2.99249625,1.56763886,0.64326292,0.58898804,0.00202050,0.33750944,0.01465682,0.25571809,0.90679265,0.15068878
-2.98649325,1.63917400,0.66023192,0.60490055,0.00198663,0.36676917,0.01596220,0.26305490,0.97949763,0.16013385
-2.98049025,1.71440978,0.67617857,0.62199680,0.00195785,0.39751872,0.01735442,0.27042217,1.05510925,0.17017849
-2.97448724,1.79223042,0.69095230,0.63998503,0.00193316,0.42928872,0.01881774,0.27775241,1.13245318,0.18067960
-2.96848424,1.87151044,0.70444077,0.65858812,0.00191150,0.46158255,0.02033515,0.28498965,1.21029792,0.19148687
-2.96248124,1.95112980,0.71657141,0.67754593,0.00189180,0.49388451,0.02188859,0.29208965,1.28737844,0.20244458
-2.95647824,2.02999154,0.72731243,0.69661798,0.00187305,0.52566961,0.02345933,0.29902010,1.36242336,0.21339384
-2.95047524,2.10704139,0.73667326,0.71558627,0.00185429,0.55641457,0.02502826,0.30576048,1.43418491,0.22417527
-2.94447224,2.18128877,0.74470452,0.73425819,0.00183476,0.58560985,0.02657631,0.31230180,1.50147080,0.23463201
-2.93846923,2.25182849,0.75149719,0.75246942,0.00181385,0.61277213,0.02808481,0.31864622,1.56317673,0.24461303
-2.93246623,2.31786192,0.75718115,0.77008649,0.00179117,0.63745689,0.02953589,0.32480647,1.61831836,0.25397654
-2.92646323,2.37871688,0.76192285,0.78700890,0.00176658,0.65927052,0.03091288,0.33080513,1.66606123,0.26259334
-2.92046023,2.43386486,0.76592204,0.80317044,0.00174023,0.67788143,0.03220064,0.33667381,1.70574734,0.27035007
-2.91445723,2.48293480,0.76940756,0.81853966,0.00171253,0.69302954,0.03338591,0.34245207,1.73691708,0.27715208
-2.90845423,2.52572235,0.77263219,0.83311926,0.00168415,0.70453394,0.03445754,0.34818635,1.75932535,0.28292587
-2.90245123,2.56219411,0.77586650,0.84694433,0.00165607,0.71229802,0.03540669,0.35392856,1.77295097,0.28762089
-2.89644822,2.59248621,0.77939200,0.86007948,0.00162948,0.71631200,0.03622699,0.35973470,1.77799884,0.29121067
-2.89044522,2.61689730,0.78349353,0.87261483,0.00160579,0.71665268,0.03691454,0.36566330,1.77489452,0.29369322
-2.88444222,2.63587596,0.78845127,0.88466118,0.00158659,0.71348021,0.03746792,0.37177373,1.76427133,0.29509055
-2.87843922,2.65000298,0.79453260,0.89634439,0.00157359,0.70703221,0.03788807,0.37812449,1.74695038,0.29544751
-2.87243622,2.65996932,0.80198407,0.90779935,0.00156855,0.69761532,0.03817809,0.38477150,1.72391431,0.29482987
-2.86643322,2.66655055,0.81102384,0.91916373,0.00157324,0.68559449,0.03834305,0.39176636,1.69627574,0.29332171
-2.86043022,2.67057893,0.82183494,0.93057199,0.00158939,0.67138066,0.03838965,0.39915464,1.66524180,0.29102231
-2.85442721,2.67291426,0.83455950,0.94214970,0.00161856,0.65541711,0.03832593,0.40697436,1.63207596,0.28804265
-2.84842421,2.67441471,0.84929438,0.95400863,0.00166214,0.63816513,0.03816089,0.41525451,1.59805892,0.28450164
-2.84242121,2.67590885,0.86608834,0.96624267,0.00172126,0.62008968,0.03790412,0.42401378,1.56444987,0.28052225
-2.83641821,2.67816987,0.88494072,0.97892480,0.00179672,0.60164543,0.03756548,0.43325948,1.53244965,0.27622774
-2.83041521,2.68189292,0.90580201,0.99210521,0.00188897,0.58326382,0.03715472,0.44298678,1.50316718,0.27173805
-2.82441221,2.68767642,0.92857601,1.00581047,0.00199805,0.56534158,0.03668120,0.45317812,1.47759017,0.26716659
-2.81840920,2.69600782,0.95312361,1.02004385,0.00212357,0.54823111,0.03615359,0.46380304,1.45656114,0.26261748
-2.81240620,2.70725414,0.97926811,1.03478658,0.00226468,0.53223284,0.03557971,0.47481831,1.44075932,0.25818329
-2.80640320,2.72165754,1.00680183,1.04999998,0.00242009,0.51759009,0.03496633,0.48616852,1.43068891,0.25394341
-2.80040020,2.73933585,1.03549376,1.06562829,0.00258810,0.50448607,0.03431910,0.49778704,1.42667374,0.24996311
-2.79439720,2.76028777,1.06509813,1.08160203,0.00276660,0.49304343,0.03364253,0.50959752,1.42885834,0.24629318
-2.78839420,2.78440258,1.09536353,1.09784176,0.00295313,0.48332583,0.03294004,0.52151581,1.43721503,0.24297016
-2.78239120,2.81147365,1.12604239,1.11426207,0.00314496,0.47534166,0.03221401,0.53345245,1.45155643,0.24001720
-2.77638819,2.84121539,1.15690053,1.13077570,0.00333915,0.46904943,0.03146600,0.54531555,1.47155287,0.23744538
-2.77038519,2.87328267,1.18772653,1.14729764,0.00353265,0.46436450,0.03069689,0.55701421,1.49675368,0.23525541
-2.76438219,2.90729228,1.21834074,1.16374914,0.00372238,0.46116697,0.02990712,0.56846228,1.52661157,0.23343962
-2.75837919,2.94284519,1.24860351,1.18006152,0.00390536,0.45931005,0.02909696,0.57958228,1.56050898,0.23198417
-2.75237619,2.97954914,1.27842253,1.19617970,0.00407878,0.45862882,0.02826673,0.59030963,1.59778553,0.23087125
-2.74637319,3.01704026,1.30775895,1.21206533,0.00424013,0.45894875,0.02741708,0.60059662,1.63776531,0.23008130
-2.74037019,3.05500303,1.33663201,1.22769940,0.00438724,0.46009383,0.02654918,0.61041630,1.67978320,0.22959495
-2.73436718,3.09318754,1.36512184,1.24308416,0.00451842,0.46189389,0.02566497,0.61976574,1.72320908,0.22939478
-2.72836418,3.13142324,1.39337027,1.25824435,0.00463248,0.46419087,0.02476727,0.62866865,1.76746922,0.22946668
-2.72236118,3.16962839,1.42157926,1.27322729,0.00472881,0.46684395,0.02385988,0.63717707,1.81206389,0.22980076
-2.71635818,3.20781443,1.45000691,1.28810198,0.00480734,0.46973321,0.02294767,0.64537181,1.85658074,0.23039181
-2.71035518,3.24608511,1.47896072,1.30295688,0.00486860,0.47276200,0.02203653,0.65336166,1.90070339,0.23123928
-2.70435218,3.28462977,1.50878814,1.31789637,0.00491370,0.47585785,0.02113330,0.66128112,1.94421492,0.23234677
-2.69834917,3.32371099,1.53986445,1.33303578,0.00494422,0.47897207,0.02024566,0.66928664,1.98699624,0.23372107
-2.69234617,3.36364696,1.57257810,1.34849508,0.00496221,0.48207811,0.01938189,0.67755132,2.02901954,0.23537082
-2.68634317,3.40478886,1.60731393,1.36439136,0.00497007,0.48516889,0.01855073,0.68625837,2.07033693,0.23730483
-2.68034017,3.44749443,1.64443455,1.38083022,0.00497044,0.48825335,0.01776103,0.69559326,2.11106512,0.23953027
-2.67433717,3.49209872,1.68426067,1.39789657,0.00496615,0.49135231,0.01702149,0.70573506,2.15136659,0.24205073
-2.66833417,3.53888325,1.72705104,1.41564504,0.00496000,0.49449401,0.01634039,0.71684711,2.19142840,0.24486423
-2.66233117,3.58804534,1.77298276,1.43409062,0.00495472,0.49770956,0.01572525,0.72906763,2.23143936,0.24796151
-2.65632816,3.63966897,1.82213300,1.45319995,0.00495285,0.50102838,0.01518258,0.74250048,2.27156691,0.25132443
-2.65032516,3.69369878,1.87446290,1.47288388,0.00495656,0.50447409,0.01471759,0.75720673,2.31193463,0.25492483
-2.64432216,3.74991887,1.92980464,1.49299181,0.00496765,0.50806074,0.01433402,0.77319727,2.35260153,0.25872373
-2.63831916,3.80793746,1.98785242,1.51330820,0.00498738,0.51178978,0.01403392,0.79042710,2.39354408,0.26267103
-2.63231616,3.86717869,2.04815808,1.53355171,0.00501648,0.51564765,0.01381752,0.80879138,2.43464197,0.26670575
-2.62631316,3.92688218,2.11013176,1.55337730,0.00505506,0.51960417,0.01368322,0.82812380,2.47566809,0.27075677
-2.62031016,3.98611073,2.17304797,1.57238121,0.00510263,0.52361173,0.01362755,0.84819715,2.51628356,0.27474398
-2.61430715,4.04376619,2.23605710,1.59010902,0.00515810,0.52760527,0.01364520,0.86872647,2.55603775,0.27858001
-2.60830415,4.09861304,2.29820213,1.60606648,0.00521979,0.53150295,0.01372917,0.88937440,2.59437370,0.28217218
-2.60230115,4.14930887,2.35844002,1.61973278,0.00528553,0.53520755,0.01387091,0.90975894,2.63063854,0.28542489
-2.59629815,4.19444064,2.41566729,1.63057577,0.00535269,0.53860841,0.01406057,0.92946304,2.66409860,0.28824204
-2.59029515,4.23256535,2.46874872,1.63806862,0.00541830,0.54158394,0.01428718,0.94804587,2.69395876,0.29052968
-2.58429215,4.26225335,2.51654813,1.64170702,0.00547918,0.54400445,0.01453900,0.96505528,2.71938503,0.29219854
-2.57828914,4.28213273,2.55796030,1.64102650,0.00553200,0.54573536,0.01480380,0.98004101,2.73952970,0.29316653
-2.57228614,4.29093293,2.59194249,1.63561876,0.00557344,0.54664064,0.01506920,0.99256807,2.75355804,0.29336096
-2.56628314,4.28752582,2.61754480,1.62514669,0.00560032,0.54658628,0.01532296,1.00222984,2.76067540,0.29272054
-2.56028014,4.27096278,2.63393783,1.60935712,0.00560971,0.54544394,0.01555331,1.00866042,2.76015384,0.29119701
-2.55427714,4.24050633,2.64043698,1.58809093,0.00559901,0.54309444,0.01574927,1.01154571,2.75135720,0.28875645
-2.54827414,4.19565522,2.63652241,1.56129017,0.00556611,0.53943118,0.01590090,1.01063287,2.73376369,0.28538009
-2.54227114,4.13616227,2.62185404,1.52900178,0.00550939,0.53436333,0.01599954,1.00573786,2.70698520,0.28106481
-2.53626813,4.06204436,2.59628124,1.49137795,0.00542785,0.52781876,0.01603802,0.99675079,2.67078268,0.27582316
-2.53026513,3.97358459,2.55984693,1.44867314,0.00532110,0.51974656,0.01601080,0.98363906,2.62507705,0.26968306
-2.52426213,3.87132668,2.51278627,1.40123789,0.00518941,0.51011915,0.01591407,0.96644807,2.56995532,0.26268710
-2.51825913,3.75606206,2.45552003,1.34950997,0.00503364,0.49893392,0.01574584,0.94529974,2.50567172,0.25489161
-2.51225613,3.62881050,2.38864317,1.29400303,0.00485528,0.48621417,0.01550588,0.92038887,2.43264395,0.24636535
-2.50625313,3.49079508,2.31290918,1.23529347,0.00465635,0.47200957,0.01519575,0.89197757,2.35144472,0.23718811
-2.50025013,3.34341259,2.22921078,1.17400601,0.00443932,0.45639585,0.01481863,0.86038806,2.26278890,0.22744908
-2.49424712,3.18820042,2.13855787,1.11079857,0.00420709,0.43947384,0.01437923,0.82599407,2.16751691,0.21724511
-2.48824412,3.02680134,2.04205344,1.04634694,0.00396280,0.42136783,0.01388362,0.78921124,2.06657480,0.20667890
-2.48224112,2.86092697,1.94086817,0.98132980,0.00370979,0.40222326,0.01333900,0.75048685,1.96099198,0.19585716
-2.47623812,2.69232131,1.83621461,0.91641464,0.00345150,0.38220380,0.01275352,0.71028921,1.85185709,0.18488876
-2.47023512,2.52272524,1.72932158,0.85224476,0.00319134,0.36148793,0.01213602,0.66909695,1.74029307,0.17388290
-2.46423212,2.35384273,1.62140932,0.78942773,0.00293259,0.34026503,0.01149577,0.62738871,1.62743209,0.16294736
-2.45822911,2.18730966,1.51366616,0.72852561,0.00267836,0.31873120,0.01084226,0.58563325,1.51439108,0.15218677
-2.45222611,2.02466570,1.40722692,0.67004680,0.00243149,0.29708495,0.01018495,0.54428034,1.40224876,0.14170105
-2.44622311,1.86732974,1.30315362,0.61443978,0.00219448,0.27552273,0.00953304,0.50375264,1.29202449,0.13158387
-2.44022011,1.71657918,1.20241858,0.56208858,0.00196946,0.25423470,0.00889525,0.46443856,1.18465982,0.12192131
-2.43421711,1.57353315,1.10589029,0.51330987,0.00175820,0.23340071,0.00827966,0.42668634,1.08100286,0.11279061
-2.42821411,1.43913983,1.01432203,0.46835159,0.00156203,0.21318663,0.00769353,0.39079935,0.98179590,0.10425910
-2.42221111,1.31416781,0.92834335,0.42739296,0.00138191,0.19374128,0.00714318,0.35703262,0.88766647,0.09638329
-2.41620810,1.19920132,0.84845449,0.39054562,0.00121839,0.17519385,0.00663385,0.32559063,0.79912178,0.08920812
-2.41020510,1.09463921,0.77502355,0.35785590,0.00107169,0.15765201,0.00616967,0.29662627,0.71654655,0.08276648
-2.40420210,1.00069750,0.70828645,0.32930787,0.00094169,0.14120079,0.00575358,0.27024101,0.64020406,0.07707883
-2.39819910,0.91741515,0.64834945,0.30482713,0.00082797,0.12590201,0.00538732,0.24648606,0.57024004,0.07215314
-2.39219610,0.84466292,0.59519426,0.28428528,0.00072992,0.11179454,0.00507147,0.22536461,0.50668922,0.06798501
-2.38619310,0.78215492,0.54868535,0.26750491,0.00064667,0.09889506,0.00480542,0.20683489,0.44948405,0.06455800
-2.38019010,0.72946259,0.50857941,0.25426498,0.00057725,0.08719947,0.00458752,0.19081407,0.39846514,0.06184431
-2.37418709,0.68603079,0.47453671,0.24430669,0.00052054,0.07668475,0.00441510,0.17718274,0.35339303,0.05980552
-2.36818409,0.65119571,0.44613398,0.23733965,0.00047539,0.06731113,0.00428462,0.16579008,0.31396085,0.05839369
-2.36218109,0.62420421,0.42287875,0.23304837,0.00044056,0.05902465,0.00419177,0.15645930,0.27980743,0.05755262
-2.35617809,0.60423423,0.40422465,0.23109902,0.00041486,0.05175977,0.00413163,0.14899357,0.25053034,0.05721928
-2.35017509,0.59041590,0.38958750,0.23114634,0.00039707,0.04544212,0.00409883,0.14318195,0.22569882,0.05732537
-2.34417209,0.58185304,0.37836164,0.23284072,0.00038605,0.03999116,0.00408767,0.13880555,0.20486588,0.05779907
-2.33816908,0.57764445,0.36993640,0.23583529,0.00038068,0.03532278,0.00409235,0.13564353,0.18757971,0.05856682
-2.33216608,0.57690485,0.36371215,0.23979291,0.00037993,0.03135172,0.00410707,0.13347898,0.17339386,0.05955511
-2.32616308,0.57878478,0.35911559,0.24439300,0.00038285,0.02799365,0.00412623,0.13210448,0.16187638,0.06069233
-2.32016008,0.58248925,0.35561404,0.24933802,0.00038856,0.02516713,0.00414457,0.13132730,0.15261749,0.06191046
-2.31415708,0.58729476,0.35272822,0.25435942,0.00039626,0.02279513,0.00415728,0.13097410,0.14523601,0.06314680
-2.30815408,0.59256416,0.35004336,0.25922311,0.00040528,0.02080633,0.00416015,0.13089503,0.13938441,0.06434537
-2.30215108,0.59775930,0.34721833,0.26373405,0.00041498,0.01913604,0.00414965,0.13096722,0.13475251,0.06545833
-2.29614807,0.60245100,0.34399255,0.26774003,0.00042484,0.01772689,0.00412301,0.13109753,0.13106998,0.06644696
-2.29014507,0.60632632,0.34019059,0.27113452,0.00043442,0.01652915,0.00407824,0.13122455,0.12810761,0.06728262
-2.28414207,0.60919293,0.33572436,0.27385841,0.00044335,0.01550088,0.00401419,0.13131981,0.12567760,0.06794725
-2.27813907,0.61098041,0.33059288,0.27590068,0.00045135,0.01460781,0.00393051,0.13138822,0.12363277,0.06843373
-2.27213607,0.61173883,0.32487972,0.27729796,0.00045819,0.01382300,0.00382763,0.13146764,0.12186511,0.06874592
-2.26613307,0.61163424,0.31874816,0.27813290,0.00046372,0.01312644,0.00370672,0.13162772,0.12030343,0.06889841
-2.26013007,0.61094159,0.31243435,0.27853149,0.00046785,0.01250441,0.00356958,0.13196796,0.11891059,0.06891602
-2.25412706,0.61003498,0.30623861,0.27865929,0.00047055,0.01194883,0.00341859,0.13261504,0.11768017,0.06883308
-2.24812406,0.60937562,0.30051522,0.27871664,0.00047183,0.01145652,0.00325660,0.13371946,0.11663274,0.06869248
-2.24212106,0.60949770,0.29566091,0.27893301,0.00047175,0.01102843,0.00308678,0.13545157,0.11581196,0.06854444
-2.23611806,0.61099238,0.29210241,0.27956048,0.00047042,0.01066887,0.00291259,0.13799700,0.11528044,0.06844527
-2.23011506,0.61449032,0.29028330,0.28086652,0.00046797,0.01038473,0.00273759,0.14155163,0.11511547,0.06845580
-2.22411206,0.62064296,0.29065061,0.28312621,0.00046456,0.01018478,0.00256539,0.14631610,0.11540483,0.06863983
-2.21810905,0.63010301,0.29364129,0.28661405,0.00046035,0.01007893,0.00239951,0.15249005,0.11624253,0.06906245
-2.21210605,0.64350443,0.29966892,0.29159546,0.00045555,0.01007767,0.00224336,0.16026603,0.11772475,0.06978828
-2.20610305,0.66144237,0.30911098,0.29831822,0.00045034,0.01019141,0.00210010,0.16982345,0.11994587,0.07087979
-2.20010005,0.68445346,0.32229685,0.30700406,0.00044491,0.01043005,0.00197263,0.18132239,0.12299483,0.07239551
-2.19409705,0.71299702,0.33949680,0.31784055,0.00043945,0.01080247,0.00186355,0.19489769,0.12695169,0.07438844
-2.18809405,0.74743766,0.36091230,0.33097359,0.00043411,0.01131623,0.00177510,0.21065332,0.13188456,0.07690448
-2.18209105,0.78802968,0.38666772,0.34650076,0.00042903,0.01197724,0.00170916,0.22865730,0.13784697,0.07998104
-2.17608804,0.83490401,0.41680382,0.36446572,0.00042434,0.01278952,0.00166725,0.24893722,0.14487564,0.08364585
-2.17008504,0.88805808,0.45127303,0.38485400,0.00042010,0.01375504,0.00165055,0.27147668,0.15298886,0.08791598
-2.16408204,0.94734912,0.48993683,0.40759028,0.00041639,0.01487361,0.00165987,0.29621272,0.16218529,0.09279716
-2.15807904,1.01249125,0.53256534,0.43253747,0.00041321,0.01614284,0.00169569,0.32303443,0.17244345,0.09828339
-2.15207604,1.08305678,0.57883917,0.45949772,0.00041055,0.01755817,0.00175818,0.35178286,0.18372177,0.10435684
-2.14607304,1.15848180,0.62835361,0.48821536,0.00040838,0.01911285,0.00184723,0.38225221,0.19595926,0.11098820
-2.14007004,1.23807614,0.68062514,0.51838186,0.00040664,0.02079812,0.00196243,0.41419257,0.20907677,0.11813721
-2.13406703,1.32103748,0.73510010,0.54964266,0.00040523,0.02260334,0.00210314,0.44731387,0.22297877,0.12575369
-2.12806403,1.40646943,0.79116550,0.58160586,0.00040408,0.02451612,0.00226846,0.48129125,0.23755572,0.13377875
-2.12206103,1.49340293,0.84816154,0.61385232,0.00040310,0.02652261,0.00245730,0.51577157,0.25268674,0.14214638
-2.11605803,1.58082047,0.90539561,0.64594696,0.00040220,0.02860771,0.00266834,0.55038089,0.26824272,0.15078515
