energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-6.00000000,3.19533505,0.03626541,0.13216669,0.33637801,0.25243323,0.07789234,1.59898858,0.69589362,0.35070475
-5.99399700,3.14518406,0.03664130,0.13073576,0.33650328,0.24823958,0.07666581,1.57294302,0.68456565,0.34357437
-5.98799400,3.09894380,0.03699975,0.12949597,0.33799575,0.24380540,0.07565134,1.54885599,0.67430676,0.33722336
-5.98199100,3.05836624,0.03734027,0.12850981,0.34106323,0.23925405,0.07489249,1.52762893,0.66548055,0.33183591
-5.97598799,3.02513239,0.03766155,0.12783800,0.34589091,0.23471236,0.07442941,1.51012663,0.65842760,0.32758511
-5.96998499,3.00078699,0.03796139,0.12753687,0.35263465,0.23030602,0.07429697,1.49714431,0.65345262,0.32462587
-5.96398199,2.98667571,0.03823664,0.12765575,0.36141479,0.22615502,0.07452301,1.48937600,0.65081253,0.32308809
-5.95797899,2.98388728,0.03848320,0.12823461,0.37231080,0.22236921,0.07512674,1.48738546,0.65070583,0.32307052
-5.95197599,2.99320311,0.03869610,0.12930191,0.38535682,0.21904428,0.07611740,1.49158080,0.65326385,0.32463549
-5.94597299,3.01505648,0.03886965,0.13087285,0.40053839,0.21625825,0.07749316,1.50219396,0.65854402,0.32780479
-5.93996998,3.04950335,0.03899754,0.13294806,0.41779062,0.21406859,0.07924044,1.51926603,0.66652569,0.33255692
-5.93396698,3.09620623,0.03907311,0.13551284,0.43699768,0.21251022,0.08133358,1.54263909,0.67710854,0.33882579
-5.92796398,3.15443226,0.03908955,0.13853694,0.45799403,0.21159441,0.08373496,1.57195521,0.69011383,0.34650106
-5.92196098,3.22306594,0.03904013,0.14197504,0.48056726,0.21130853,0.08639560,1.60666280,0.70528841,0.35543016
-5.91595798,3.30063663,0.03891847,0.14576773,0.50446251,0.21161692,0.08925609,1.64603044,0.72231141,0.36542187
-5.90995498,3.38535997,0.03871876,0.14984311,0.52938851,0.21246261,0.09224809,1.68916761,0.74080350,0.37625143
-5.90395198,3.47519197,0.03843595,0.15411896,0.55502501,0.21376998,0.09529608,1.73505193,0.76033820,0.38766702
-5.89794897,3.56789395,0.03806597,0.15850525,0.58103137,0.21544813,0.09831953,1.78256177,0.78045511,0.39939733
-5.89194597,3.66110576,0.03760592,0.16290708,0.60705607,0.21739499,0.10123523,1.83051316,0.80067426,0.41115992
-5.88594297,3.75242435,0.03705414,0.16722777,0.63274668,0.21950175,0.10395991,1.87769934,0.82051131,0.42267009
-5.87993997,3.83948468,0.03641036,0.17137200,0.65776004,0.22165767,0.10641281,1.92293150,0.83949277,0.43364984
-5.87393697,3.92003918,0.03567576,0.17524895,0.68177204,0.22375480,0.10851830,1.96507895,0.85717069,0.44383659
-5.86793397,3.99203270,0.03485298,0.17877512,0.70448671,0.22569264,0.11020833,2.00310685,0.87313631,0.45299125
-5.86193097,4.05366941,0.03394616,0.18187687,0.72564420,0.22738230,0.11142466,2.03611009,0.88703193,0.46090529
-5.85592796,4.10346905,0.03296093,0.18449256,0.74502718,0.22875017,0.11212076,2.06334160,0.89856070,0.46740661
-5.84992496,4.14030980,0.03190428,0.18657399,0.76246552,0.22974081,0.11226329,2.08423408,0.90749376,0.47236388
-5.84392196,4.16345647,0.03078456,0.18808743,0.77783901,0.23031899,0.11183313,2.09841423,0.91367468,0.47568923
-5.83791896,4.17257276,0.02961133,0.18901397,0.79107800,0.23047080,0.11082589,2.10570889,0.91702094,0.47733929
-5.83191596,4.16771768,0.02839524,0.18934920,0.80216212,0.23020386,0.10925191,2.10614319,0.91752256,0.47731453
-5.82591296,4.14932682,0.02714784,0.18910254,0.81111706,0.22954662,0.10713572,2.09993104,0.91523804,0.47565699
-5.81990995,4.11817991,0.02588142,0.18829589,0.81800989,0.22854680,0.10451503,2.08745860,0.91028799,0.47244670
-5.81390695,4.07535700,0.02460879,0.18696208,0.82294314,0.22726919,0.10143928,2.06926204,0.90284682,0.46779695
-5.80790395,4.02218589,0.02334308,0.18514296,0.82604805,0.22579292,0.09796785,2.04600084,0.89313303,0.46184873
-5.80190095,3.96018397,0.02209746,0.18288742,0.82747757,0.22420832,0.09416798,2.01842832,0.88139874,0.45476462
-5.79589795,3.89099760,0.02088491,0.18024938,0.82739944,0.22261374,0.09011253,1.98736092,0.86791895,0.44672257
-5.78989495,3.81634236,0.01971798,0.17728586,0.82598982,0.22111227,0.08587767,1.95364802,0.85298115,0.43790978
-5.78389195,3.73794694,0.01860854,0.17405524,0.82342788,0.21980876,0.08154062,1.91814362,0.83687579,0.42851693
-5.77788894,3.65750324,0.01756755,0.17061585,0.81989155,0.21880715,0.07717746,1.88168132,0.81988799,0.41873312
-5.77188594,3.57662450,0.01660481,0.16702471,0.81555470,0.21820820,0.07286121,1.84505346,0.80229079,0.40874156
-5.76588294,3.49681274,0.01572882,0.16333680,0.81058564,0.21810775,0.06866014,1.80899506,0.78434013,0.39871612
-5.75987994,3.41943600,0.01494660,0.15960445,0.80514706,0.21859547,0.06463638,1.77417278,0.76627160,0.38881884
-5.75387694,3.34571519,0.01426353,0.15587714,0.79939711,0.21975405,0.06084493,1.74117897,0.74829883,0.37919833
-5.74787394,3.27671973,0.01368330,0.15220150,0.79349142,0.22165881,0.05733291,1.71053008,0.73061346,0.36998887
-5.74187094,3.21337063,0.01320787,0.14862146,0.78758564,0.22437752,0.05413928,1.68266893,0.71338621,0.36131031
-5.73586793,3.15644925,0.01283741,0.14517853,0.78183826,0.22797046,0.05129473,1.65796988,0.69676891,0.35326834
-5.72986493,3.10660991,0.01257039,0.14191210,0.77641312,0.23249039,0.04882189,1.63674581,0.68089700,0.34595524
-5.72386193,3.06439414,0.01240362,0.13885975,0.77148150,0.23798247,0.04673577,1.61925590,0.66589224,0.33945073
-5.71785893,3.03024488,0.01233236,0.13605738,0.76722322,0.24448393,0.04504431,1.60571323,0.65186520,0.33382285
-5.71185593,3.00451890,0.01235048,0.13353934,0.76382672,0.25202344,0.04374903,1.59629123,0.63891736,0.32912882
-5.70585293,2.98749617,0.01245063,0.13133839,0.76148784,0.26062011,0.04284578,1.59112848,0.62714253,0.32541574
-5.69984992,2.97938549,0.01262443,0.12948544,0.76040730,0.27028216,0.04232541,1.59033131,0.61662761,0.32272107
-5.69384692,2.98032593,0.01286269,0.12800933,0.76078695,0.28100535,0.04217445,1.59397407,0.60745251,0.32107291
-5.68784392,2.99038439,0.01315562,0.12693638,0.76282490,0.29277108,0.04237570,1.60209720,0.59968941,0.32049022
-5.68184092,3.00954983,0.01349312,0.12629002,0.76670987,0.30554459,0.04290876,1.61470336,0.59340146,0.32098286
-5.67583792,3.03772523,0.01386497,0.12609041,0.77261494,0.31927312,0.04375045,1.63175226,0.58864109,0.32255168
-5.66983492,3.07471852,0.01426112,0.12635410,0.78069110,0.33388442,0.04487514,1.65315477,0.58544820,0.32518877
-5.66383192,3.12023398,0.01467187,0.12709396,0.79106109,0.34928570,0.04625502,1.67876717,0.58384840,0.32887785
-5.65782891,3.17386545,0.01508815,0.12831916,0.80381367,0.36536325,0.04786036,1.70838621,0.58385163,0.33359502
-5.65182591,3.23509287,0.01550165,0.13003551,0.81899888,0.38198280,0.04965968,1.74174587,0.58545130,0.33930993
-5.64582291,3.30328320,0.01590509,0.13224602,0.83662446,0.39899085,0.05161994,1.77851633,0.58862410,0.34598732
-5.63981991,3.37769658,0.01629229,0.13495172,0.85665368,0.41621688,0.05370685,1.81830571,0.59333071,0.35358900
-5.63381691,3.45749830,0.01665832,0.13815276,0.87900481,0.43347667,0.05588507,1.86066488,0.59951725,0.36207635
-5.62781391,3.54177646,0.01699961,0.14184973,0.90355217,0.45057645,0.05811865,1.90509538,0.60711760,0.37141299
-5.62181091,3.62956517,0.01731397,0.14604505,0.93012892,0.46731787,0.06037142,1.95106037,0.61605648,0.38156789
-5.61580790,3.71987230,0.01760063,0.15074457,0.95853133,0.48350368,0.06260759,1.99799824,0.62625302,0.39251833
-5.60980490,3.81171068,0.01786017,0.15595900,0.98852452,0.49894378,0.06479230,2.04533835,0.63762470,0.40425301
-5.60380190,3.90413127,0.01809452,0.16170528,1.01984934,0.51346141,0.06689232,2.09251821,0.65009149,0.41677467
-5.59779890,3.99625661,0.01830679,0.16800765,1.05223013,0.52689922,0.06887680,2.13900127,0.66357971,0.43010232
-5.59179590,4.08731264,0.01850120,0.17489836,1.08538308,0.53912485,0.07071796,2.18429445,0.67802553,0.44427276
-5.58579290,4.17665717,0.01868286,0.18241787,1.11902479,0.55003586,0.07239183,2.22796447,0.69337777,0.45934114
-5.57978989,4.26380316,0.01885763,0.19061449,1.15288066,0.55956349,0.07387889,2.26965217,0.70959983,0.47538055
-5.57378689,4.34843531,0.01903185,0.19954333,1.18669283,0.56767532,0.07516463,2.30908398,0.72667046,0.49248037
-5.56778389,4.43041890,0.01921213,0.20926463,1.22022722,0.57437642,0.07623997,2.34607990,0.74458338,0.51074336
-5.56178089,4.50979980,0.01940513,0.21984137,1.25327942,0.57970899,0.07710152,2.38055747,0.76334564,0.53028164
-5.55577789,4.58679553,0.01961725,0.23133625,1.28567916,0.58375055,0.07775167,2.41253149,0.78297471,0.55121133
-5.54977489,4.66177742,0.01985445,0.24380815,1.31729316,0.58661051,0.07819847,2.44210940,0.80349449,0.57364631
-5.54377189,4.73524452,0.02012197,0.25730819,1.34802614,0.58842556,0.07845526,2.46948237,0.82493030,0.59769119
-5.53776888,4.80779038,0.02042415,0.27187553,1.37782005,0.58935385,0.07854022,2.49491268,0.84730327,0.62343369
-5.53176588,4.88006423,0.02076418,0.28753321,1.40665148,0.58956835,0.07847560,2.51871773,0.87062418,0.65093698
-5.52576288,4.95272853,0.02114403,0.30428416,1.43452734,0.58924981,0.07828691,2.54125151,0.89488742,0.68023225
-5.51975988,5.02641499,0.02156424,0.32210767,1.46147899,0.58857941,0.07800192,2.56288453,0.92006507,0.71131195
-5.51375688,5.10168129,0.02202391,0.34095657,1.48755528,0.58773178,0.07764963,2.58398297,0.94610183,0.74412408
-5.50775388,5.17897097,0.02252065,0.36075531,1.51281455,0.58686850,0.07725920,2.60488821,0.97291086,0.77856799
-5.50175088,5.25857837,0.02305061,0.38139910,1.53731625,0.58613251,0.07685888,2.62589771,1.00037103,0.81449191
-5.49574787,5.34062083,0.02360856,0.40275431,1.56111253,0.58564364,0.07647503,2.64724812,1.02832573,0.85169262
-5.48974487,5.42501935,0.02418803,0.42466011,1.58424024,0.58549547,0.07613124,2.66910153,1.05658349,0.88991723
-5.48374187,5.51148912,0.02478145,0.44693144,1.60671382,0.58575362,0.07584760,2.69153544,1.08492038,0.92886722
-5.47773887,5.59954010,0.02538043,0.46936317,1.62851955,0.58645544,0.07564013,2.71453688,1.11308425,0.96820463
-5.47173587,5.68848801,0.02597595,0.49173534,1.64961138,0.58761121,0.07552045,2.73800112,1.14080065,1.00756026
-5.46573287,5.77747478,0.02655872,0.51381923,1.66990875,0.58920643,0.07549556,2.76173465,1.16778024,1.04654338
-5.45972986,5.86549760,0.02711940,0.53538404,1.68929648,0.59120525,0.07556794,2.78546257,1.19372728,1.08475274
-5.45372686,5.95144500,0.02764899,0.55620385,1.70762682,0.59355467,0.07573573,2.80883967,1.21834892,1.12178828
-5.44772386,6.03413785,0.02813906,0.57606450,1.72472356,0.59618916,0.07599315,2.83146470,1.24136475,1.15726295
-5.44172086,6.11237338,0.02858211,0.59477005,1.74038806,0.59903555,0.07633101,2.85289711,1.26251619,1.19081415
-5.43571786,6.18496965,0.02897177,0.61214861,1.75440678,0.60201767,0.07673741,2.87267522,1.28157529,1.22211426
-5.42971486,6.25080853,0.02930308,0.62805704,1.76656006,0.60506072,0.07719837,2.89033498,1.29835232,1.25087962
-5.42371186,6.30887475,0.02957263,0.64238451,1.77663150,0.60809486,0.07769865,2.90542842,1.31270205,1.27687774
-5.41770885,6.35828944,0.02977872,0.65505464,1.78441760,0.61105809,0.07822246,2.91754073,1.32452806,1.29993224
-5.41170585,6.39833651,0.02992141,0.66602610,1.78973697,0.61389806,0.07875415,2.92630538,1.33378518,1.31992544
-5.40570285,6.42848096,0.03000255,0.67529185,1.79243871,0.61657299,0.07927887,2.93141638,1.34047973,1.33679853
-5.39969985,6.44837845,0.03002569,0.68287683,1.79240944,0.61905150,0.07978308,2.93263750,1.34466763,1.35054936
-5.39369685,6.45787617,0.02999602,0.68883453,1.78957865,0.62131160,0.08025498,2.92980782,1.34645054,1.36122801
-5.38769385,6.45700536,0.02992015,0.69324241,1.78392209,0.62333887,0.08068481,2.92284378,1.34597016,1.36893056
-5.38169085,6.44596644,0.02980590,0.69619659,1.77546304,0.62512407,0.08106500,2.91173776,1.34340106,1.37379137
-5.37568784,6.42510784,0.02966204,0.69780612,1.76427150,0.62666034,0.08139022,2.89655338,1.33894243,1.37597428
-5.36968484,6.39490018,0.02949795,0.69818694,1.75046137,0.62794035,0.08165730,2.87741826,1.33280907,1.37566339
-5.36368184,6.35590742,0.02932332,0.69745612,1.73418585,0.62895344,0.08186502,2.85451450,1.32522227,1.37305367
-5.35767884,6.30875673,0.02914779,0.69572636,1.71563147,0.62968318,0.08201389,2.82806787,1.31640082,1.36834208
-5.35167584,6.25410893,0.02898059,0.69310129,1.69501108,0.63010546,0.08210577,2.79833626,1.30655279,1.36171945
-5.34567284,6.19263098,0.02883019,0.68967148,1.67255638,0.63018726,0.08214352,2.76559818,1.29586828,1.35336359
-5.33966983,6.12497213,0.02870403,0.68551162,1.64851029,0.62988634,0.08213058,2.73014211,1.28451364,1.34343386
-5.33366683,6.05174470,0.02860820,0.68067862,1.62311988,0.62915180,0.08207063,2.69225712,1.27262725,1.33206729
-5.32766383,5.97351058,0.02854722,0.67521094,1.59663005,0.62792566,0.08196720,2.65222547,1.26031715,1.31937652
-5.32166083,5.89077364,0.02852388,0.66912902,1.56927852,0.62614526,0.08182337,2.61031744,1.24766051,1.30544941
-5.31565783,5.80397845,0.02853910,0.66243670,1.54129215,0.62374661,0.08164152,2.56678862,1.23470494,1.29035030
-5.30965483,5.71351501,0.02859195,0.65512361,1.51288501,0.62066840,0.08142313,2.52187969,1.22147152,1.27412278
-5.30365183,5.61972888,0.02867962,0.64716829,1.48425801,0.61685646,0.08116867,2.47581862,1.20795936,1.25679383
-5.29764882,5.52293593,0.02879759,0.63854200,1.45560014,0.61226858,0.08087763,2.42882493,1.19415142,1.23837889
-5.29164582,5.42344070,0.02893974,0.62921286,1.42709102,0.60687938,0.08054845,2.38111565,1.18002130,1.21888781
-5.28564282,5.32155702,0.02909865,0.61915033,1.39890463,0.60068485,0.08017875,2.33291239,1.16554051,1.19833120
-5.27963982,5.21762950,0.02926583,0.60832960,1.37121359,0.59370658,0.07976541,2.28444907,1.15068607,1.17672702
-5.27363682,5.11205458,0.02943209,0.59673594,1.34419390,0.58599510,0.07930486,2.23597941,1.13544777,1.15410689
-5.26763382,5.00529966,0.02958784,0.58436865,1.31802939,0.57763230,0.07879329,2.18778382,1.11983494,1.13052207
-5.26163082,4.89791897,0.02972352,0.57124447,1.29291567,0.56873281,0.07822692,2.14017480,1.10388216,1.10604856
-5.25562781,4.79056510,0.02982987,0.55740040,1.26906307,0.55944389,0.07760233,2.09350060,1.08765379,1.08079130
-5.24962481,4.68399516,0.02989833,0.54289568,1.24669815,0.54994412,0.07691669,2.04814640,1.07124690,1.05488706
-5.24362181,4.57907089,0.02992130,0.52781287,1.22606380,0.54044062,0.07616804,2.00453293,1.05479252,1.02850592
-5.23761881,4.47675234,0.02989244,0.51225804,1.20741736,0.53116485,0.07535551,1.96311224,1.03845499,1.00185123
-5.23161581,4.37808503,0.02980678,0.49635990,1.19102708,0.52236729,0.07447952,1.92436070,1.02242943,0.97515790
-5.22561281,4.28418081,0.02966095,0.48026793,1.17716675,0.51431092,0.07354187,1.88876932,1.00693748,0.94868912
-5.21960980,4.19619301,0.02945319,0.46414962,1.16610878,0.50726384,0.07254588,1.85683180,0.99222119,0.92273141
-5.21360680,4.11528678,0.02918341,0.44818675,1.15811600,0.50149140,0.07149640,1.82903063,0.97853565,0.89758831
-5.20760380,4.04260573,0.02885308,0.43257093,1.15343244,0.49724787,0.07039975,1.80582206,0.96614029,0.87357278
-5.20160080,3.97923631,0.02846517,0.41749856,1.15227377,0.49476825,0.06926369,1.78762037,0.95528954,0.85099862
-5.19559780,3.92617138,0.02802398,0.40316524,1.15481762,0.49426041,0.06809723,1.77478236,0.94622303,0.83017123
-5.18959480,3.88427467,0.02753497,0.38976003,1.16119441,0.49589784,0.06691050,1.76759271,0.93915589,0.81137809
-5.18359180,3.85424771,0.02700456,0.37745963,1.17147918,0.49981346,0.06571449,1.76625103,0.93426959,0.79487924
-5.17758879,3.83660085,0.02643988,0.36642276,1.18568483,0.50609459,0.06452083,1.77086116,0.93170367,0.78089837
-5.17158579,3.83162970,0.02584856,0.35678500,1.20375710,0.51477938,0.06334152,1.78142344,0.93154893,0.76961466
-5.16558279,3.83939830,0.02523857,0.34865423,1.22557167,0.52585487,0.06218864,1.79783023,0.93384223,0.76115602
-5.15957979,3.85972981,0.02461794,0.34210692,1.25093346,0.53925671,0.06107412,1.81986515,0.93856330,0.75559372
-5.15357679,3.89220542,0.02399467,0.33718537,1.27957837,0.55487057,0.06000946,1.84720605,0.94563370,0.75293904
-5.14757379,3.93617160,0.02337652,0.33389616,1.31117718,0.57253535,0.05900549,1.87943172,0.95491804,0.75314178
-5.14157079,3.99075567,0.02277093,0.33220970,1.34534170,0.59204775,0.05807220,1.91603208,0.96622738,0.75609094
-5.13556778,4.05488903,0.02218489,0.33206108,1.38163282,0.61316841,0.05721854,1.95642159,0.97932473,0.76161755
-5.12956478,4.12733735,0.02162490,0.33335208,1.41957016,0.63562907,0.05645234,1.99995526,0.99393252,0.76949943
-5.12356178,4.20673643,0.02109693,0.33595436,1.45864298,0.65914070,0.05578017,2.04594664,1.00974155,0.77946786
-5.11755878,4.29163241,0.02060634,0.33971364,1.49832199,0.68340209,0.05520738,2.09368723,1.02642116,0.79121584
-5.11155578,4.38052475,0.02015790,0.34445474,1.53807154,0.70810875,0.05473803,2.14246637,1.04363033,0.80440759
-5.10555278,4.47191030,0.01975577,0.34998729,1.57736188,0.73296161,0.05437497,2.19159095,1.06102891,0.81868898
-5.09954977,4.56432665,0.01940346,0.35611187,1.61568114,0.75767539,0.05411989,2.24040427,1.07828888,0.83369842
-5.09354677,4.65639328,0.01910390,0.36262638,1.65254656,0.78198605,0.05397338,2.28830316,1.09510502,0.84907785
-5.08754377,4.74684874,0.01885936,0.36933232,1.68751484,0.80565729,0.05393507,2.33475290,1.11120449,0.86448344
-5.08154077,4.83458265,0.01867150,0.37604082,1.72019119,0.82848575,0.05400368,2.37929935,1.12635517,0.87959547
-5.07553777,4.91866133,0.01854135,0.38257819,1.75023703,0.85030477,0.05417712,2.42157797,1.14037222,0.89412729
-5.06953477,4.99834617,0.01846933,0.38879077,1.77737601,0.87098654,0.05445256,2.46131925,1.15312284,0.90783283
-5.06353177,5.07310421,0.01845526,0.39454896,1.80139844,0.89044273,0.05482653,2.49835065,1.16452888,0.92051261
-5.05752876,5.14261069,0.01849837,0.39975028,1.82216372,0.90862350,0.05529487,2.53259481,1.17456741,0.93201800
-5.05152576,5.20674370,0.01859734,0.40432144,1.83960106,0.92551508,0.05585285,2.56406429,1.18326911,0.94225366
-5.04552276,5.26557128,0.01875033,0.40821938,1.85370812,0.94113611,0.05649508,2.59285306,1.19071470,0.95117824
-5.03951976,5.31933172,0.01895504,0.41143123,1.86454779,0.95553284,0.05721554,2.61912499,1.19702958,0.95880324
-5.03351676,5.36840808,0.01920874,0.41397340,1.87224305,0.96877372,0.05800757,2.64309992,1.20237678,0.96519031
-5.02751376,5.41329796,0.01950835,0.41588975,1.87696997,0.98094334,0.05886382,2.66503790,1.20694876,0.97044706
-5.02151076,5.45458018,0.01985051,0.41724903,1.87894903,0.99213642,0.05977627,2.68522208,1.21095819,0.97472157
-5.01550775,5.49287948,0.02023161,0.41814175,1.87843496,1.00245188,0.06073623,2.70394110,1.21462819,0.97819605
-5.00950475,5.52883120,0.02064789,0.41867650,1.87570533,1.01198744,0.06173438,2.72147166,1.21818244,0.98107953
-5.00350175,5.56304707,0.02109546,0.41897612,1.87104840,1.02083495,0.06276087,2.73806199,1.22183552,0.98360026
-4.99749875,5.59608392,0.02157038,0.41917352,1.86475043,1.02907675,0.06380538,2.75391698,1.22578386,0.98599784
-4.99149575,5.62841630,0.02206868,0.41940764,1.85708317,1.03678314,0.06485734,2.76918560,1.23019772,0.98851530
-4.98549275,5.66041453,0.02258643,0.41981934,1.84829202,1.04401100,0.06590603,2.78395131,1.23521450,0.99139161
-4.97948974,5.69232863,0.02311969,0.42054760,1.83858529,1.05080379,0.06694088,2.79822580,1.24093357,0.99485452
-4.97348674,5.72427912,0.02366463,0.42172581,1.82812541,1.05719259,0.06795161,2.81194657,1.24741296,0.99911418
-4.96748374,5.75625477,0.02421748,0.42347853,1.81702233,1.06319828,0.06892855,2.82497844,1.25466793,1.00435744
-4.96148074,5.78811739,0.02477457,0.42591843,1.80532971,1.06883458,0.06986283,2.83711902,1.26267147,1.01074320
-4.95547774,5.81961315,0.02533239,0.42914373,1.79304418,1.07411172,0.07074661,2.84810809,1.27135679,1.01839860
-4.94947474,5.85039008,0.02588757,0.43323588,1.78010784,1.07904060,0.07157326,2.85764033,1.28062148,1.02741636
-4.94347174,5.88002047,0.02643698,0.43825773,1.76641405,1.08363696,0.07233754,2.86538113,1.29033332,1.03785308
-4.93746873,5.90802736,0.02697773,0.44425200,1.75181623,1.08792554,0.07303566,2.87098456,1.30033737,1.04972855
-4.93146573,5.93391351,0.02750729,0.45124022,1.73613945,1.09194378,0.07366536,2.87411288,1.31046399,1.06302613
-4.92546273,5.95719169,0.02802349,0.45922195,1.71919421,1.09574494,0.07422589,2.87445656,1.32053744,1.07769387
-4.91945973,5.97741461,0.02852467,0.46817452,1.70079177,1.09940043,0.07471795,2.87175392,1.33038462,1.09364658
-4.91345673,5.99420321,0.02900964,0.47805306,1.68076021,1.10300118,0.07514358,2.86580952,1.33984358,1.11076855
-4.90745373,6.00727193,0.02947785,0.48879110,1.65896040,1.10665803,0.07550606,2.85651027,1.34877144,1.12891686
-4.90145073,6.01644987,0.02992934,0.50030145,1.63530114,1.11050101,0.07580966,2.84383850,1.35705128,1.14792525
-4.89544772,6.02169680,0.03036478,0.51247766,1.60975236,1.11467759,0.07605955,2.82788146,1.36459775,1.16760825
-4.88944472,6.02311350,0.03078547,0.52519587,1.58235599,1.11934996,0.07626156,2.80883655,1.37136125,1.18776573
-4.88344172,6.02094591,0.03119331,0.53831715,1.55323355,1.12469143,0.07642202,2.78701213,1.37733046,1.20818749
-4.87743872,6.01558304,0.03159069,0.55169025,1.52259023,1.13088203,0.07654763,2.76282370,1.38253316,1.22865802
-4.87143572,6.00754894,0.03198041,0.56515484,1.49071503,1.13810360,0.07664532,2.73678572,1.38703546,1.24896116
-4.86543272,5.99748898,0.03236553,0.57854502,1.45797698,1.14653447,0.07672216,2.70949920,1.39093941,1.26888480
-4.85942971,5.98615136,0.03274927,0.59169328,1.42481739,1.15634399,0.07678533,2.68163565,1.39437931,1.28822534
-4.85342671,5.97436453,0.03313476,0.60443460,1.39173857,1.16768705,0.07684207,2.65391799,1.39751685,1.30679197
-4.84742371,5.96301170,0.03352496,0.61661072,1.35928940,1.18069886,0.07689966,2.62709930,1.40053538,1.32441074
-4.84142071,5.95300340,0.03392241,0.62807450,1.32804825,1.19549028,0.07696549,2.60194002,1.40363357,1.34092822
-4.83541771,5.94524937,0.03432915,0.63869405,1.29860410,1.21214369,0.07704697,2.57918466,1.40701881,1.35621485
-4.82941471,5.94063062,0.03474651,0.64835674,1.27153648,1.23070977,0.07715164,2.55953894,1.41090052,1.37016776
-4.82341171,5.93997300,0.03517508,0.65697276,1.24739507,1.25120525,0.07728703,2.54364796,1.41548369,1.38271313
-4.81740870,5.94402286,0.03561460,0.66447806,1.22667976,1.27361180,0.07746069,2.53207646,1.42096281,1.39380786
-4.81140570,5.95342581,0.03606393,0.67083673,1.20982192,1.29787604,0.07768005,2.52529172,1.42751645,1.40344052
-4.80540270,5.96870901,0.03652110,0.67604236,1.19716763,1.32391084,0.07795225,2.52364959,1.43530239,1.41163158
-4.79939970,5.99026743,0.03698332,0.68011861,1.18896342,1.35159775,0.07828402,2.52738426,1.44445367,1.41843265
-4.79339670,6.01835448,0.03744709,0.68311860,1.18534517,1.38079064,0.07868136,2.53660195,1.45507537,1.42392487
-4.78739370,6.05307685,0.03790835,0.68512330,1.18633054,1.41132022,0.07914934,2.55127868,1.46724221,1.42821625
-4.78139070,6.09439371,0.03836255,0.68623878,1.19181526,1.44299950,0.07969177,2.57126213,1.48099694,1.43143818
-4.77538769,6.14211996,0.03880493,0.68659245,1.20157348,1.47562974,0.08031094,2.59627746,1.49634957,1.43374084
-4.76938469,6.19593334,0.03923061,0.68632833,1.21526224,1.50900677,0.08100732,2.62593687,1.51327722,1.43528804
-4.76338169,6.25538486,0.03963479,0.68560160,1.23242994,1.54292736,0.08177934,2.65975239,1.53172478,1.43625119
-4.75737869,6.31991239,0.04001299,0.68457255,1.25252862,1.57719529,0.08262317,2.69715154,1.55160612,1.43680306
-4.75137569,6.38885661,0.04036116,0.68340023,1.27492971,1.61162691,0.08353266,2.73749529,1.57280598,1.43711121
-4.74537269,6.46147914,0.04067585,0.68223611,1.29894268,1.64605589,0.08449925,2.78009756,1.59518241,1.43733165
-4.73936968,6.53698211,0.04095437,0.68121802,1.32383605,1.68033692,0.08551214,2.82424572,1.61856978,1.43760288
-4.73336668,6.61452875,0.04119490,0.68046463,1.34886006,1.71434828,0.08655841,2.86922131,1.64278232,1.43804077
-4.72736368,6.69326450,0.04139655,0.68007090,1.37327010,1.74799303,0.08762336,2.91432032,1.66761807,1.43873442
-4.72136068,6.77233809,0.04155947,0.68010463,1.39635013,1.78119904,0.08869090,2.95887231,1.69286331,1.43974338
-4.71535768,6.85092215,0.04168485,0.68060432,1.41743523,1.81391769,0.08974408,3.00225786,1.71829733,1.44109642
-4.70935468,6.92823271,0.04177493,0.68157854,1.43593233,1.84612150,0.09076562,3.04392359,1.74369740,1.44279188
-4.70335168,7.00354734,0.04183299,0.68300686,1.45133846,1.87780086,0.09173856,3.08339453,1.76884396,1.44479971
-4.69734867,7.07622121,0.04186330,0.68484222,1.46325562,1.90896013,0.09264686,3.12028332,1.79352576,1.44706511
-4.69134567,7.14570081,0.04187102,0.68701470,1.47140190,1.93961333,0.09347600,3.15429605,1.81754490,1.44951363
-4.68534267,7.21153484,0.04186212,0.68943653,1.47561819,1.96977977,0.09421356,3.18523469,1.84072162,1.45205735
-4.67933967,7.27338194,0.04184322,0.69200793,1.47587049,1.99947979,0.09484968,3.21299605,1.86289856,1.45460196
-4.67333667,7.33101492,0.04182148,0.69462362,1.47224754,2.02873105,0.09537735,3.23756747,1.88394446,1.45705423
-4.66733367,7.38432134,0.04180439,0.69717948,1.46495406,2.05754530,0.09579269,3.25901948,1.90375709,1.45932943
-4.66133067,7.43330031,0.04179962,0.69957916,1.45429991,2.08592593,0.09609492,3.27749588,1.92226524,1.46135835
-4.65532766,7.47805548,0.04181477,0.70174005,1.44068564,2.11386643,0.09628629,3.29320157,1.93942972,1.46309333
-4.64932466,7.51878444,0.04185718,0.70359846,1.42458522,2.14134945,0.09637178,3.30638875,1.95524325,1.46451310
-4.64332166,7.55576479,0.04193373,0.70511370,1.40652650,2.16834684,0.09635867,3.31734211,1.96972924,1.46562599
-4.63731866,7.58933725,0.04205061,0.70627074,1.38707056,2.19482010,0.09625601,3.32636346,1.98293939,1.46647141
