energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.84392196,1.62026057,-2.23700195,0.01301725,-0.01939254,0.03314857,-0.08281631,0.41618442,-0.60223649,0.21196413,-0.29773410,0.40177123,-0.62469774,0.22465028,-0.18735831,0.03585026,-0.04387020,0.93749267,-1.30592762
-5.83791896,1.61722425,-2.16421112,0.01257707,-0.01937434,0.03082354,-0.07849415,0.41805481,-0.57996200,0.21040912,-0.29145127,0.39855672,-0.59767874,0.22911111,-0.18044190,0.03431980,-0.04328533,0.93875426,-1.26566753
-5.83191596,1.62101404,-2.08489705,0.01216607,-0.01928023,0.02875008,-0.07401183,0.42182256,-0.55634183,0.20978121,-0.28405584,0.39781585,-0.56962381,0.23451910,-0.17304169,0.03279359,-0.04243307,0.94376816,-1.22149244
-5.82591296,1.63116700,-2.00064229,0.01178839,-0.01911267,0.02692632,-0.06942975,0.42731250,-0.53185558,0.21009224,-0.27572235,0.39941185,-0.54102813,0.24073928,-0.16530504,0.03128671,-0.04133222,0.95226332,-1.17432951
-5.81990995,1.64702930,-1.91309406,0.01144625,-0.01887579,0.02534553,-0.06480741,0.43430268,-0.50698636,0.21132210,-0.26664377,0.40315201,-0.51237837,0.24761308,-0.15738538,0.02981095,-0.04000655,0.96386024,-1.12514840
-5.81390695,1.66777280,-1.82392656,0.01113998,-0.01857498,0.02399661,-0.06020222,0.44252964,-0.48221023,0.21341871,-0.25702668,0.40879282,-0.48414356,0.25496189,-0.14943857,0.02837487,-0.03848415,0.97808009,-1.07493917
-5.80790395,1.69241692,-1.73480436,0.01086811,-0.01821655,0.02286470,-0.05566843,0.45169497,-0.45798630,0.21629922,-0.24708614,0.41604632,-0.45676715,0.26259127,-0.14161952,0.02698394,-0.03679653,0.99435701,-1.02469030
-5.80190095,1.71985550,-1.64734756,0.01062756,-0.01780736,0.02193188,-0.05125631,0.46147288,-0.43474773,0.21985213,-0.23704056,0.42458763,-0.43066006,0.27029561,-0.13407894,0.02564084,-0.03497774,1.01205332,-0.97536788
-5.79589795,1.74888775,-1.56309982,0.01041389,-0.01735448,0.02117782,-0.04701145,0.47151873,-0.41289386,0.22394052,-0.22710656,0.43406354,-0.40619515,0.27786321,-0.12696044,0.02434586,-0.03306341,1.03047726,-0.92789611
-5.78989495,1.77825266,-1.48349962,0.01022154,-0.01686491,0.02058051,-0.04297424,0.48147826,-0.39278354,0.22840612,-0.21749411,0.44410196,-0.38370270,0.28508164,-0.12039788,0.02309737,-0.03108979,1.04890269,-0.88313962
-5.78389195,1.80666550,-1.40985542,0.01004418,-0.01634530,0.02011700,-0.03917957,0.49099718,-0.37472966,0.23307425,-0.20840197,0.45432205,-0.36346726,0.29174310,-0.11451308,0.02189234,-0.02909276,1.06659021,-0.84188809
-5.77788894,1.83285547,-1.34332482,0.00987504,-0.01580177,0.01976408,-0.03565660,0.49973099,-0.35899515,0.23775927,-0.20001361,0.46434467,-0.34572541,0.29764982,-0.10941391,0.02072681,-0.02710697,1.08280896,-0.80484304
-5.77188594,1.85560311,-1.28489791,0.00970727,-0.01523980,0.01949900,-0.03242875,0.50735451,-0.34579004,0.24227054,-0.19249358,0.47380294,-0.33066465,0.30261916,-0.10519268,0.01959644,-0.02516505,1.09685829,-0.77260719
-5.76588294,1.87377620,-1.23538472,0.00953420,-0.01466415,0.01930005,-0.02951375,0.51357103,-0.33526995,0.24641854,-0.18598445,0.48235261,-0.31842305,0.30648833,-0.10192490,0.01849693,-0.02329687,1.10808868,-0.74567613
-5.75987994,1.88636287,-1.19540655,0.00934970,-0.01407882,0.01914721,-0.02692381,0.51812055,-0.32753553,0.25002092,-0.18060434,0.48968176,-0.30908969,0.30911855,-0.09966828,0.01742437,-0.02152899,1.11592100,-0.72443242
-5.75387694,1.89250079,-1.16539094,0.00914841,-0.01348715,0.01902257,-0.02466587,0.52078693,-0.32263298,0.25290839,-0.17644503,0.49551959,-0.30270570,0.31039855,-0.09846208,0.01637561,-0.01988420,1.11986354,-0.70914188
-5.74787394,1.89150139,-1.14556998,0.00892594,-0.01289184,0.01891081,-0.02274192,0.52140371,-0.32055546,0.25493005,-0.17357057,0.49964401,-0.29926574,0.31024720,-0.09832664,0.01534836,-0.01838120,1.11952611,-0.69995187
-5.74187094,1.88286814,-1.13598159,0.00867901,-0.01229508,0.01879947,-0.02114936,0.51985836,-0.32124520,0.25595807,-0.17201652,0.50188762,-0.29871997,0.30861529,-0.09926314,0.01434142,-0.01703444,1.11463075,-0.69689153
-5.73586793,1.86630849,-1.13647343,0.00840560,-0.01169867,0.01867916,-0.01988137,0.51609471,-0.32459632,0.25589154,-0.17178966,0.50214190,-0.30097630,0.30548636,-0.10125360,0.01335461,-0.01585402,1.10501861,-0.69987360
-5.72986493,1.84173883,-1.14670932,0.00810488,-0.01110417,0.01854364,-0.01892734,0.51011368,-0.33045815,0.25465924,-0.17286815,0.50035942,-0.30590294,0.30087654,-0.10426107,0.01238881,-0.01484574,1.09065288,-0.70869785
-5.72386193,1.80928259,-1.16617774,0.00777728,-0.01051297,0.01838979,-0.01827325,0.50197206,-0.33863896,0.25222146,-0.17520225,0.49655395,-0.31333121,0.29483344,-0.10822999,0.01144576,-0.01401125,1.07161758,-0.72305595
-5.71785893,1.76926150,-1.19420254,0.00742435,-0.00992642,0.01821743,-0.01790218,0.49177958,-0.34891014,0.24857054,-0.17871543,0.49079845,-0.32305863,0.28743416,-0.11308683,0.01052798,-0.01334828,1.04811240,-0.74253767
-5.71185593,1.72218046,-1.22995566,0.00704866,-0.00934595,0.01802910,-0.01779467,0.47969422,-0.36101063,0.24373037,-0.18330593,0.48322092,-0.33485227,0.27878248,-0.11874096,0.00963848,-0.01285089,1.02044374,-0.76663842
-5.70585293,1.66870672,-1.27247182,0.00665365,-0.00877306,0.01782963,-0.01792916,0.46591610,-0.37465173,0.23775473,-0.18884876,0.47399841,-0.34845244,0.26900529,-0.12508578,0.00878063,-0.01250986,0.98901248,-0.79476816
-5.69984992,1.60964433,-1.32066536,0.00624342,-0.00820940,0.01762574,-0.01828246,0.45068003,-0.38952208,0.23072471,-0.19519815,0.46334922,-0.36357663,0.25824853,-0.13200016,0.00795788,-0.01231308,0.95429887,-0.82626157
-5.69384692,1.54590474,-1.37334911,0.00582256,-0.00765675,0.01742548,-0.01883011,0.43424721,-0.40529299,0.22274517,-0.20219039,0.45152377,-0.37992383,0.24667264,-0.13935024,0.00717361,-0.01224593,0.91684520,-0.86038969
-5.68784392,1.47847492,-1.42925537,0.00539593,-0.00711700,0.01723771,-0.01954686,0.41689615,-0.42162395,0.21394060,-0.20964709,0.43879442,-0.39717922,0.23444785,-0.14699154,0.00643086,-0.01229176,0.87723710,-0.89637284
-5.68184092,1.40838422,-1.48705880,0.00496848,-0.00659211,0.01707144,-0.02040700,0.39891339,-0.43816830,0.20445040,-0.21737885,0.42544463,-0.41501905,0.22174926,-0.15477142,0.00573227,-0.01243234,0.83608388,-0.93339473
-5.67583792,1.33667120,-1.54540113,0.00454504,-0.00608406,0.01693530,-0.02138479,0.38058427,-0.45457920,0.19442390,-0.22518919,0.41175803,-0.43311586,0.20875216,-0.16253188,0.00507990,-0.01264835,0.79399910,-0.97061787
-5.66983492,1.26435177,-1.60291724,0.00413019,-0.00559475,0.01683699,-0.02245480,0.36218404,-0.47051551,0.18401531,-0.23287879,0.39800769,-0.45114385,0.19562750,-0.17011266,0.00447516,-0.01291980,0.75158178,-1.00719980
-5.66383192,1.19238978,-1.65826234,0.00372811,-0.00512599,0.01678275,-0.02359222,0.34396977,-0.48564780,0.17337879,-0.24024997,0.38444620,-0.46878424,0.18253778,-0.17735455,0.00391879,-0.01322658,0.70939903,-1.04230998
-5.65782891,1.12167106,-1.71013934,0.00334246,-0.00467936,0.01677697,-0.02477319,0.32617328,-0.49966418,0.16266381,-0.24711105,0.37129684,-0.48573060,0.16963348,-0.18410284,0.00341086,-0.01354886,0.66797085,-1.07514694
-5.65182591,1.05298183,-1.75732602,0.00297634,-0.00425623,0.01682186,-0.02597501,0.30899527,-0.51227590,0.15201106,-0.25328092,0.35874625,-0.50169393,0.15705015,-0.19021091,0.00295074,-0.01386755,0.62775738,-1.10495525
-5.64582291,0.98699210,-1.79870096,0.00263219,-0.00385765,0.01691730,-0.02717637,0.29260099,-0.52322255,0.14154892,-0.25859319,0.34693897,-0.51640733,0.14490606,-0.19554359,0.00253724,-0.01416472,0.58914919,-1.13104176
-5.63981991,0.92424446,-1.83326747,0.00231184,-0.00348436,0.01706072,-0.02835747,0.27711746,-0.53227668,0.13139073,-0.26290011,0.33597386,-0.52963011,0.13330077,-0.19998054,0.00216863,-0.01442399,0.55246072,-1.15279059
-5.63381691,0.86514846,-1.86017464,0.00201648,-0.00313674,0.01724720,-0.02950014,0.26263226,-0.53924778,0.12163283,-0.26607607,0.32590269,-0.54115126,0.12231437,-0.20341911,0.00184275,-0.01463086,0.51792705,-1.16967643
-5.62781391,0.80998059,-1.87873470,0.00174668,-0.00281484,0.01746969,-0.03058785,0.24919402,-0.54398527,0.11235340,-0.26802036,0.31673084,-0.55079205,0.11200740,-0.20577694,0.00155710,-0.01477302,0.48570393,-1.18127540
-5.62181091,0.75888946,-1.88843605,0.00150249,-0.00251838,0.01771932,-0.03160573,0.23681441,-0.54638070,0.10361217,-0.26865936,0.30842001,-0.55840777,0.10242161,-0.20699389,0.00130897,-0.01484052,0.45587095,-1.18727334
-5.61580790,0.71190574,-1.88895138,0.00128347,-0.00224679,0.01798588,-0.03254052,0.22547150,-0.54636877,0.09545088,-0.26794786,0.30089278,-0.56388864,0.09358128,-0.20703343,0.00109552,-0.01482600,0.42843754,-1.18747099
-5.60980490,0.66895628,-1.88014061,0.00108875,-0.00199920,0.01825837,-0.03338047,0.21511431,-0.54392731,0.08789438,-0.26586955,0.29403876,-0.56715975,0.08549508,-0.20588326,0.00091389,-0.01472471,0.40335127,-1.18178595
-5.60380190,0.62988140,-1.86204847,0.00091715,-0.00177455,0.01852568,-0.03411529,0.20566832,-0.53907623,0.08095239,-0.26243666,0.28772200,-0.56818014,0.07815839,-0.20355527,0.00076127,-0.01453456,0.38050827,-1.17025124
-5.59779890,0.59445475,-1.83489698,0.00076721,-0.00157159,0.01877720,-0.03473600,0.19704162,-0.53187533,0.07462169,-0.25768876,0.28178925,-0.56694127,0.07155604,-0.20008470,0.00063503,-0.01425603,0.35976491,-1.15301071
-5.59179590,0.56240447,-1.79907305,0.00063732,-0.00138894,0.01900366,-0.03523485,0.18913145,-0.52242126,0.06888865,-0.25169080,0.27607868,-0.56346478,0.06566518,-0.19552870,0.00053272,-0.01389202,0.34095040,-1.13031139
-5.58579290,0.53343492,-1.75511196,0.00052574,-0.00122515,0.01919775,-0.03560527,0.18183082,-0.51084372,0.06373194,-0.24453047,0.27042869,-0.55779982,0.06045832,-0.18996417,0.00045219,-0.01344765,0.32387955,-1.10249319
-5.57978989,0.50724797,-1.70367731,0.00043068,-0.00107872,0.01935490,-0.03584181,0.17503489,-0.49730089,0.05912538,-0.23631496,0.26468627,-0.55002018,0.05590632,-0.18348510,0.00039161,-0.01292996,0.30836537,-1.06997640
-5.57378689,0.48356297,-1.64553848,0.00035036,-0.00094816,0.01947388,-0.03594011,0.16864687,-0.48197463,0.05504061,-0.22716735,0.25871469,-0.54022118,0.05198134,-0.17619954,0.00034947,-0.01234764,0.29423075,-1.03324758
-5.56778389,0.46213467,-1.58154637,0.00028304,-0.00083202,0.01955736,-0.03589697,0.16258327,-0.46506522,0.05144971,-0.21722275,0.25240010,-0.52851670,0.04865955,-0.16822618,0.00032468,-0.01171060,0.28131889,-0.99284444
-5.56178089,0.44276844,-1.51260870,0.00022707,-0.00072890,0.01961238,-0.03571036,0.15677817,-0.44678624,0.04832742,-0.20662427,0.24565679,-0.51503625,0.04592351,-0.15969089,0.00031650,-0.01102967,0.26950219,-0.94934026
-5.55577789,0.42533233,-1.43966554,0.00018092,-0.00063749,0.01965068,-0.03537959,0.15118649,-0.42735948,0.04565313,-0.19551912,0.23843096,-0.49992235,0.04376422,-0.15072315,0.00032460,-0.01031618,0.25868908,-0.90332853
-5.54977489,0.40976556,-1.36366606,0.00014316,-0.00055657,0.01968887,-0.03490536,0.14578609,-0.40701019,0.04341236,-0.18405486,0.23070289,-0.48332816,0.04218277,-0.14145270,0.00034903,-0.00958160,0.24882887,-0.85540835
-5.54377189,0.39608331,-1.28554728,0.00011251,-0.00048501,0.01974846,-0.03428995,0.14057879,-0.38596274,0.04159781,-0.17237597,0.22248744,-0.46541541,0.04119146,-0.13200635,0.00039018,-0.00883718,0.23991431,-0.80617103
-5.53776888,0.38437777,-1.20621535,0.00008783,-0.00042180,0.01985578,-0.03353732,0.13559010,-0.36443684,0.04020994,-0.16062088,0.21383303,-0.44635260,0.04081438,-0.12250521,0.00044880,-0.00809367,0.23198195,-0.75618822
-5.53176588,0.37481541,-1.12652979,0.00006812,-0.00036602,0.02004162,-0.03265321,0.13086799,-0.34264432,0.03925709,-0.14891942,0.20481916,-0.42631339,0.04108759,-0.11306228,0.00052593,-0.00736106,0.22511038,-0.70600202
-5.52576288,0.36763090,-1.04729098,0.00005250,-0.00031685,0.02034081,-0.03164525,0.12648056,-0.32078650,0.03875509,-0.13739090,0.19555266,-0.40547525,0.04205853,-0.10378058,0.00062284,-0.00664832,0.21941648,-0.65611697
-5.51975988,0.36311779,-0.96923089,0.00004023,-0.00027357,0.02079155,-0.03052297,0.12251292,-0.29905225,0.03872643,-0.12614266,0.18616294,-0.38401807,0.04378513,-0.09475171,0.00074102,-0.00596331,0.21504989,-0.60699427
-5.51375688,0.36161657,-0.89300713,0.00003067,-0.00023552,0.02143467,-0.02929778,0.11906338,-0.27761654,0.03919912,-0.11526922,0.17679653,-0.36212284,0.04633416,-0.08605503,0.00088206,-0.00531265,0.21218602,-0.55904789
-5.50775388,0.36350037,-0.81919995,0.00002331,-0.00020213,0.02231265,-0.02798288,0.11623909,-0.25663959,0.04020515,-0.10485195,0.16761106,-0.33997031,0.04977923,-0.07775721,0.00104760,-0.00470171,0.21101791,-0.51264276
-5.50175088,0.36915907,-0.74831202,0.00001770,-0.00017289,0.02346857,-0.02659313,0.11415143,-0.23626651,0.04177867,-0.09495924,0.15876917,-0.31773948,0.05419821,-0.06991234,0.00123922,-0.00413457,0.21174718,-0.46809453
-5.49574787,0.37898232,-0.68077062,0.00001350,-0.00014735,0.02494491,-0.02514485,0.11291125,-0.21662727,0.04395408,-0.08564699,0.15043244,-0.29560602,0.05967035,-0.06256236,0.00145839,-0.00361415,0.21457468,-0.42567100
-5.48974487,0.39334209,-0.61693170,0.00001042,-0.00012510,0.02678226,-0.02365552,0.11262423,-0.19783707,0.04676393,-0.07695962,0.14275573,-0.27374059,0.06627299,-0.05573792,0.00170632,-0.00314227,0.21969096,-0.38559472
-5.48374187,0.41257546,-0.55708559,0.00000825,-0.00010577,0.02901800,-0.02214352,0.11338647,-0.17999703,0.05023686,-0.06893118,0.13588201,-0.25230705,0.07407804,-0.04945941,0.00198389,-0.00271979,0.22726716,-0.34804659
-5.47773887,0.43696833,-0.50146377,0.00000682,-0.00008905,0.03168492,-0.02062780,0.11528062,-0.16319494,0.05439561,-0.06158675,0.12993800,-0.23146064,0.08314840,-0.04373824,0.00229152,-0.00234674,0.23744649,-0.31317022
-5.47173587,0.46674066,-0.45024639,0.00000603,-0.00007464,0.03480990,-0.01912752,0.11837252,-0.14750636,0.05925526,-0.05494397,0.12503069,-0.21134626,0.09353438,-0.03857826,0.00262912,-0.00202252,0.25033690,-0.28107669
-5.46573287,0.50203399,-0.40357010,0.00000580,-0.00006226,0.03841263,-0.01766169,0.12270870,-0.13299566,0.06482170,-0.04901457,0.12124478,-0.19209682,0.10527024,-0.03397720,0.00299596,-0.00174605,0.26600505,-0.25184960
-5.45972986,0.54290168,-0.36153595,0.00000610,-0.00005169,0.04250447,-0.01624892,0.12831462,-0.11971723,0.07109050,-0.04380592,0.11864124,-0.17383178,0.11837119,-0.02992808,0.00339060,-0.00151594,0.28447202,-0.22555009
-5.45372686,0.58930267,-0.32421689,0.00000696,-0.00004270,0.04708756,-0.01490703,0.13519399,-0.10771663,0.07804623,-0.03932248,0.11725690,-0.15665599,0.13283077,-0.02642062,0.00381091,-0.00133061,0.30571092,-0.20222169
-5.44772386,0.64109893,-0.29166478,0.00000840,-0.00003510,0.05215410,-0.01365287,0.14332890,-0.09703175,0.08566230,-0.03556707,0.11710498,-0.14065886,0.14861908,-0.02344247,0.00425394,-0.00118847,0.32964658,-0.18189474
-5.44172086,0.69805707,-0.26391654,0.00001053,-0.00002870,0.05768600,-0.01250205,0.15268110,-0.08769389,0.09390131,-0.03254208,0.11817671,-0.12591379,0.16568175,-0.02098032,0.00471601,-0.00108802,0.35615746,-0.16459040
-5.43571786,0.75985437,-0.24099924,0.00001349,-0.00002335,0.06365495,-0.01146878,0.16319414,-0.07972872,0.10271606,-0.03025027,0.12044371,-0.11247814,0.18393996,-0.01902081,0.00519271,-0.00102790,0.38507969,-0.15032386
-5.42971486,0.82608892,-0.22293404,0.00001745,-0.00001890,0.07002284,-0.01056578,0.17479636,-0.07315706,0.11205104,-0.02869547,0.12386125,-0.10039338,0.20329164,-0.01755121,0.00567897,-0.00100701,0.41621326,-0.13910690
-5.42371186,0.89629406,-0.20973875,0.00002265,-0.00001522,0.07674273,-0.00980415,0.18740468,-0.06799551,0.12184449,-0.02788288,0.12837198,-0.08968572,0.22361378,-0.01655996,0.00616918,-0.00102450,0.44932997,-0.13094952
-5.41770885,0.96995627,-0.20142895,0.00002941,-0.00001220,0.08376030,-0.00919333,0.20092892,-0.06425678,0.13203087,-0.02781912,0.13391024,-0.08036688,0.24476597,-0.01603683,0.00665730,-0.00107977,0.48418298,-0.12586067
-5.41170585,1.04653615,-0.19801765,0.00003809,-0.00000975,0.09101573,-0.00874108,0.21527647,-0.06194977,0.14254371,-0.02851193,0.14040661,-0.07243519,0.26659519,-0.01597304,0.00713707,-0.00117248,0.52051742,-0.12384804
-5.40570285,1.12549152,-0.19951345,0.00004916,-0.00000777,0.09844613,-0.00845348,0.23035711,-0.06107941,0.15331862,-0.02996966,0.14779251,-0.06587676,0.28894150,-0.01636101,0.00760213,-0.00130247,0.55808162,-0.12491689
-5.39969985,1.20630152,-0.20591728,0.00006317,-0.00000620,0.10598835,-0.00833486,0.24608762,-0.06164615,0.16429634,-0.03220036,0.15600478,-0.06066675,0.31164479,-0.01719399,0.00804628,-0.00146971,0.59663825,-0.12906804
-5.39369685,1.28849059,-0.21721801,0.00008077,-0.00000496,0.11358205,-0.00838789,0.26239605,-0.06364520,0.17542569,-0.03521075,0.16498988,-0.05677064,0.33455195,-0.01846555,0.00846366,-0.00167417,0.63597484,-0.13629503
-5.38769385,1.37165097,-0.23338695,0.00010275,-0.00000402,0.12117312,-0.00861350,0.27922512,-0.06706558,0.18666608,-0.03900493,0.17470764,-0.05414544,0.35752451,-0.02016883,0.00884897,-0.00191578,0.67591295,-0.14658066
-5.38169085,1.45546250,-0.25437179,0.00013000,-0.00000333,0.12871702,-0.00901089,0.29653488,-0.07188898,0.19798967,-0.04358301,0.18513433,-0.05274086,0.38044615,-0.02229586,0.00919763,-0.00219422,0.71631546,-0.15989318
-5.37568784,1.53970837,-0.28009019,0.00016354,-0.00000285,0.13618212,-0.00957754,0.31430398,-0.07808854,0.20938271,-0.04893969,0.19626486,-0.05250035,0.40322978,-0.02483670,0.00950602,-0.00250892,0.75709134,-0.17618222
-5.36968484,1.62428568,-0.31042371,0.00020456,-0.00000257,0.14355278,-0.01030917,0.33252979,-0.08562770,0.22084618,-0.05506296,0.20811407,-0.05336205,0.42582372,-0.02777865,0.00977151,-0.00285881,0.79819752,-0.19537491
-5.36368184,1.70921003,-0.34521230,0.00025435,-0.00000248,0.15083189,-0.01119978,0.35122695,-0.09445918,0.23239546,-0.06193284,0.22071686,-0.05525970,0.44821673,-0.03110559,0.00999267,-0.00324236,0.83963763,-0.21737246
-5.35767884,1.79461340,-0.38425015,0.00031436,-0.00000256,0.15804289,-0.01224167,0.37042460,-0.10452423,0.24405906,-0.06952051,0.23412726,-0.05812345,0.47044125,-0.03479732,0.01016924,-0.00365735,0.88145740,-0.24204751
-5.35167584,1.88073500,-0.42728327,0.00038616,-0.00000282,0.16523088,-0.01342549,0.39016221,-0.11575237,0.25587648,-0.07778769,0.24841624,-0.06188078,0.49257484,-0.03882918,0.01030217,-0.00410090,0.92373693,-0.26924253
-5.34567284,1.96790539,-0.47400927,0.00047142,-0.00000328,0.17246284,-0.01474043,0.41048423,-0.12806156,0.26789511,-0.08668654,0.26366848,-0.06645741,0.51473930,-0.04317190,0.01039357,-0.00456941,0.96658011,-0.29876976
