energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,W_p_up,W_d_up
-3.52076038,1.79916249,0.00000245,0.08512768,0.00003469,1.18672906,0.18602639,0.04075321,0.56700891,0.56091349
-3.51475738,1.74875659,0.00000337,0.07940882,0.00004231,1.15481657,0.17609551,0.03976901,0.54232829,0.54848194
-3.50875438,1.69688667,0.00000461,0.07396006,0.00005375,1.12208244,0.16652111,0.03876681,0.51797703,0.53496325
-3.50275138,1.64368330,0.00000626,0.06880431,0.00006995,1.08838585,0.15733767,0.03774170,0.49400305,0.52058293
-3.49674837,1.58934601,0.00000844,0.06396175,0.00009210,1.05362383,0.14858006,0.03669255,0.47045119,0.50560063
-3.49074537,1.53415727,0.00001131,0.05945073,0.00012174,1.01774015,0.14028519,0.03562225,0.44736709,0.49031435
-3.48474237,1.47849728,0.00001503,0.05528873,0.00016079,0.98073377,0.13249398,0.03453799,0.42480161,0.47506553
-3.47873937,1.42285859,0.00001984,0.05149366,0.00021163,0.94266631,0.12525347,0.03345161,0.40281524,0.46024463
-3.47273637,1.36785971,0.00002600,0.04808505,0.00027716,0.90366802,0.11861908,0.03237977,0.38148244,0.44629711
-3.46673337,1.31425692,0.00003383,0.04508540,0.00036083,0.86394188,0.11265669,0.03134421,0.36089552,0.43372912
-3.46073037,1.26295311,0.00004370,0.04252148,0.00046679,0.82376534,0.10744464,0.03037188,0.34116784,0.42311264
-3.45472736,1.21500317,0.00005606,0.04042544,0.00059988,0.78348975,0.10307530,0.02949503,0.32243599,0.41508946
-3.44872436,1.17161495,0.00007140,0.03883588,0.00076573,0.74353704,0.09965626,0.02875124,0.30486096,0.41037357
-3.44272136,1.13414530,0.00009029,0.03779859,0.00097080,0.70439400,0.09731088,0.02818323,0.28862807,0.40975139
-3.43671836,1.10409071,0.00011337,0.03736708,0.00122238,0.66660409,0.09617819,0.02783872,0.27394553,0.41407933
-3.43071536,1.08307211,0.00014134,0.03760278,0.00152865,0.63075708,0.09641197,0.02776998,0.26104174,0.42427824
-3.42471236,1.07281367,0.00017496,0.03857484,0.00189857,0.59747690,0.09817899,0.02803339,0.25016137,0.44132428
-3.41870935,1.07511552,0.00021505,0.04035957,0.00234193,0.56740796,0.10165628,0.02868869,0.24156013,0.46623590
-3.41270635,1.09182030,0.00026244,0.04303943,0.00286913,0.54120045,0.10702757,0.02979820,0.23549852,0.50005662
-3.40670335,1.12477393,0.00031802,0.04670161,0.00349111,0.51949488,0.11447861,0.03142577,0.23223467,0.54383362
-3.40070035,1.17578087,0.00038264,0.05143618,0.00421913,0.50290633,0.12419173,0.03363555,0.23201636,0.59859198
-3.39469735,1.24655444,0.00045713,0.05733378,0.00506448,0.49200878,0.13633946,0.03649067,0.23507255,0.66530505
-3.38869435,1.33866320,0.00054226,0.06448297,0.00603822,0.48731972,0.15107757,0.04005165,0.24160456,0.74486125
-3.38269135,1.45347433,0.00063871,0.07296721,0.00715080,0.48928549,0.16853745,0.04437478,0.25177718,0.83802822
-3.37668834,1.59209560,0.00074701,0.08286164,0.00841166,0.49826751,0.18881830,0.04951023,0.26571005,0.94541503
-3.37068534,1.75531755,0.00086751,0.09422960,0.00982881,0.51452981,0.21197924,0.05550029,0.28346952,1.06743407
-3.36468234,1.94355797,0.00100036,0.10711918,0.01140838,0.53822803,0.23803176,0.06237739,0.30506139,1.20426379
-3.35867934,2.15681089,0.00114545,0.12155982,0.01315417,0.56940027,0.26693286,0.07016234,0.33042495,1.35581414
-3.35267634,2.39460272,0.00130237,0.13755912,0.01506719,0.60796003,0.29857921,0.07886253,0.35942845,1.52169651
-3.34667334,2.65595781,0.00147040,0.15510006,0.01714526,0.65369168,0.33280274,0.08847043,0.39186659,1.70120006
-3.34067034,2.93937624,0.00164849,0.17413877,0.01938271,0.70624868,0.36936810,0.09896231,0.42746016,1.89327611
-3.33466733,3.24282591,0.00183523,0.19460295,0.02177007,0.76515492,0.40797221,0.11029738,0.46585821,2.09653252
-3.32866433,3.56375100,0.00202888,0.21639117,0.02429391,0.82980940,0.44824625,0.12241725,0.50664280,2.30923917
-3.32266133,3.89909814,0.00222735,0.23937307,0.02693681,0.89949449,0.48976018,0.13524602,0.54933650,2.52934562
-3.31665833,4.24536109,0.00242826,0.26339058,0.02967746,0.97338782,0.53202993,0.14869079,0.59341256,2.75451150
-3.31065533,4.59864374,0.00262896,0.28826016,0.03249086,1.05057768,0.57452719,0.16264287,0.63830756,2.98214935
-3.30465233,4.95474045,0.00282661,0.31377613,0.03534872,1.13008183,0.61669148,0.17697942,0.68343619,3.20947926
-3.29864932,5.30923182,0.00301823,0.33971483,0.03821998,1.21086923,0.65794431,0.19156579,0.72820765,3.43359387
-3.29264632,5.65759283,0.00320077,0.36583965,0.04107143,1.29188405,0.69770484,0.20625824,0.77204321,3.65153164
-3.28664332,5.99530974,0.00337123,0.39190672,0.04386850,1.37207139,0.73540649,0.22090711,0.81439388,3.86035579
-3.28064032,6.31800115,0.00352670,0.41767093,0.04657608,1.45040354,0.77051382,0.23536031,0.85475778,4.05723577
-3.27463732,6.62153822,0.00366450,0.44289211,0.04915942,1.52590593,0.80253892,0.24946697,0.89269594,4.23952790
-3.26863432,6.90215893,0.00378224,0.46734106,0.05158506,1.59768158,0.83105647,0.26308106,0.92784601,4.40485159
-3.26263132,7.15657101,0.00387789,0.49080516,0.05382170,1.66493301,0.85571699,0.27606497,0.95993295,4.55115770
-3.25662831,7.38203876,0.00394986,0.51309319,0.05584109,1.72698048,0.87625726,0.28829271,0.98877599,4.67678568
-3.25062531,7.57644951,0.00399706,0.53403927,0.05761869,1.78327573,0.89250766,0.29965267,1.01429149,4.78050696
-3.24462231,7.73835640,0.00401891,0.55350551,0.05913439,1.83341051,0.90439586,0.31004990,1.03649129,4.86155219
-3.23861931,7.86699541,0.00401538,0.57138343,0.06037287,1.87711930,0.91194672,0.31940757,1.05547654,4.91962112
-3.23261631,7.96227564,0.00398698,0.58759397,0.06132398,1.91427624,0.91527831,0.32766784,1.07142723,4.95487472
-3.22661331,8.02474354,0.00393473,0.60208606,0.06198279,1.94488626,0.91459424,0.33479182,1.08458778,4.96790975
-3.22061031,8.05552295,0.00386013,0.61483401,0.06234950,1.96907100,0.91017278,0.34075889,1.09524957,4.95971740
-3.21460730,8.05623430,0.00376506,0.62583374,0.06242924,1.98705016,0.90235305,0.34556520,1.10373107,4.93162801
-3.20860430,8.02889726,0.00365179,0.63509817,0.06223159,1.99911944,0.89151935,0.34922173,1.11035683,4.88524487
-3.20260130,7.97582215,0.00352281,0.64265209,0.06177005,2.00562627,0.87808403,0.35175168,1.11543638,4.82237051
-3.19659830,7.89949599,0.00338082,0.64852677,0.06106140,2.00694476,0.86247011,0.35318774,1.11924431,4.74492941
-3.19059530,7.80246916,0.00322857,0.65275486,0.06012493,2.00345123,0.84509429,0.35356914,1.12200250,4.65489081
-3.18459230,7.68724866,0.00306883,0.65536567,0.05898174,1.99550183,0.82635123,0.35293873,1.12386582,4.55419571
-3.17858929,7.55620323,0.00290427,0.65638141,0.05765393,1.98341345,0.80660001,0.35134037,1.12491184,4.44469127
-3.17258629,7.41148513,0.00273741,0.65581449,0.05616398,1.96744904,0.78615307,0.34881667,1.12513533,4.32807571
-3.16658329,7.25497175,0.00257056,0.65366616,0.05453404,1.94780809,0.76526835,0.34540728,1.12444787,4.20585592
-3.16058029,7.08822953,0.00240576,0.64992653,0.05278545,1.92462276,0.74414479,0.34114778,1.12268257,4.07931914
-3.15457729,6.91250081,0.00224474,0.64457610,0.05093835,1.89795976,0.72292126,0.33606925,1.11960364,3.94951926
-3.14857429,6.72871306,0.00208895,0.63758853,0.04901132,1.86782770,0.70167874,0.33019854,1.11492023,3.81727763
-3.14257129,6.53750862,0.00193948,0.62893467,0.04702129,1.83418933,0.68044559,0.32355916,1.10830379,3.68319695
-3.13656828,6.33929177,0.00179714,0.61858739,0.04498347,1.79697775,0.65920529,0.31617270,1.09940794,3.54768670
-3.13056528,6.13428923,0.00166245,0.60652705,0.04291139,1.75611549,0.63790616,0.30806072,1.08788959,3.41099753
-3.12456228,5.92261934,0.00153566,0.59274716,0.04081709,1.71153519,0.61647242,0.29924686,1.07343036,3.27326190
-3.11855928,5.70436520,0.00141682,0.57725980,0.03871126,1.66320037,0.59481583,0.28975910,1.05575680,3.13453803
-3.11255628,5.47964652,0.00130577,0.56010054,0.03660354,1.61112522,0.57284718,0.27963192,1.03465853,2.99485418
-3.10655328,5.24868600,0.00120222,0.54133242,0.03450275,1.55539192,0.55048715,0.26890822,1.01000331,2.85425040
-3.10055028,5.01186587,0.00110579,0.52104881,0.03241713,1.49616466,0.52767581,0.25764094,0.98174817,2.71281547
-3.09454727,4.76977180,0.00101603,0.49937484,0.03035455,1.43369937,0.50438038,0.24589406,0.94994619,2.57071696
-3.08854427,4.52322176,0.00093244,0.47646734,0.02832269,1.36834885,0.48060093,0.23374313,0.91474871,2.42822312
-3.08254127,4.27327885,0.00085455,0.45251330,0.02632912,1.30056291,0.45637382,0.22127510,0.87640287,2.28571578
-3.07653827,4.02124806,0.00078188,0.42772686,0.02438142,1.23088367,0.43177282,0.20858761,0.83524487,2.14369405
-3.07053527,3.76865786,0.00071402,0.40234503,0.02248708,1.15993646,0.40690811,0.19578760,0.79168942,2.00276945
-3.06453227,3.51722830,0.00065058,0.37662232,0.02065355,1.08841681,0.38192318,0.18298949,0.74621598,1.86365307
-3.05852926,3.26882830,0.00059124,0.35082462,0.01888803,1.01707427,0.35699013,0.17031294,0.69935278,1.72713630
-3.05252626,3.02542471,0.00053573,0.32522254,0.01719744,0.94669410,0.33230358,0.15788021,0.65165930,1.59406662
-3.04652326,2.78902643,0.00048382,0.30008467,0.01558817,0.87807756,0.30807369,0.14581353,0.60370825,1.46532012
-3.04052026,2.56162664,0.00043534,0.27567088,0.01406599,0.81202188,0.28451867,0.13423225,0.55606790,1.34177251
-3.03451726,2.34514594,0.00039016,0.25222614,0.01263585,0.74930058,0.26185718,0.12325020,0.50928551,1.22427029
-3.02851426,2.14137903,0.00034815,0.22997492,0.01130179,0.69064495,0.24030094,0.11297310,0.46387249,1.11360348
-3.02251126,1.95194694,0.00030924,0.20911645,0.01006676,0.63672718,0.22004793,0.10349636,0.42029182,1.01048107
-3.01650825,1.77825626,0.00027333,0.18982092,0.00893263,0.58814565,0.20127641,0.09490310,0.37894815,0.91551018
-3.01050525,1.62146638,0.00024034,0.17222668,0.00790007,0.54541240,0.18413977,0.08726251,0.34018062,0.82917945
-3.00450225,1.48246505,0.00021021,0.15643850,0.00696860,0.50894305,0.16876260,0.08062868,0.30425844,0.75184691
-2.99849925,1.36185235,0.00018282,0.14252672,0.00613658,0.47904910,0.15523774,0.07503967,0.27137921,0.68373246
-2.99249625,1.25993242,0.00015809,0.13052732,0.00540133,0.45593239,0.14362442,0.07051697,0.24166963,0.62491456
-2.98649325,1.17671242,0.00013589,0.12044278,0.00475915,0.43968163,0.13394741,0.06706526,0.21518828,0.57533100
-2.98049025,1.11190782,0.00011610,0.11224361,0.00420550,0.43027082,0.12619718,0.06467247,0.19193020,0.53478301
-2.97448724,1.06495307,0.00009858,0.10587031,0.00373507,0.42755934,0.12033067,0.06331004,0.17183265,0.50294238
-2.96848424,1.03501692,0.00008317,0.10123587,0.00334195,0.43129372,0.11627302,0.06293346,0.15478196,0.47936093
-2.96248124,1.02102161,0.00006972,0.09822854,0.00301977,0.44111087,0.11391968,0.06348299,0.14062074,0.46348194
-2.95647824,1.02166531,0.00005807,0.09671477,0.00276181,0.45654295,0.11313917,0.06488459,0.12915548,0.45465303
-2.95047524,1.03544747,0.00004805,0.09654244,0.00256116,0.47702382,0.11377620,0.06705106,0.12016398,0.45214018
-2.94447224,1.06069683,0.00003949,0.09754410,0.00241081,0.50189726,0.11565514,0.06988335,0.11340254,0.45514265
-2.93846923,1.09560175,0.00003224,0.09954039,0.00230381,0.53042708,0.11858384,0.07327221,0.10861278,0.46280858
-2.93246623,1.13824297,0.00002615,0.10234351,0.00223332,0.56180911,0.12235763,0.07709990,0.10552793,0.47425100
-2.92646323,1.18662844,0.00002106,0.10576072,0.00219274,0.59518522,0.12676363,0.08124231,0.10387849,0.48856434
-2.92046023,1.23873012,0.00001684,0.10959795,0.00217577,0.62965932,0.13158507,0.08557115,0.10339747,0.50484104
-2.91445723,1.29252226,0.00001338,0.11366338,0.00217648,0.66431505,0.13660584,0.08995644,0.10382494,0.52218822
-2.90845423,1.34602073,0.00001056,0.11777099,0.00218937,0.69823502,0.14161494,0.09426912,0.10491209,0.53974418
-2.90245123,1.39732250,0.00000827,0.12174406,0.00220943,0.73052110,0.14641091,0.09838380,0.10642479,0.55669435
-2.89644822,1.44464453,0.00000644,0.12541850,0.00223216,0.76031517,0.15080612,0.10218148,0.10814668,0.57228644
-2.89044522,1.48636072,0.00000497,0.12864596,0.00225361,0.78681974,0.15463066,0.10555230,0.10988172,0.58584441
-2.88444222,1.52103592,0.00000382,0.13129659,0.00227040,0.80931767,0.15773589,0.10839807,0.11145635,0.59678069
-2.87843922,1.54745572,0.00000291,0.13326143,0.00227976,0.82719022,0.15999748,0.11063460,0.11272114,0.60460645
-2.87243622,1.56465070,0.00000220,0.13445421,0.00227948,0.83993262,0.16131769,0.11219368,0.11355191,0.60893943
-2.86643322,1.57191424,0.00000165,0.13481267,0.00226792,0.84716652,0.16162704,0.11302459,0.11385039,0.60950886
-2.86043022,1.56881288,0.00000123,0.13429915,0.00224403,0.84864870,0.16088510,0.11309516,0.11354433,0.60615752
-2.85442721,1.55518882,0.00000091,0.13290052,0.00220726,0.84427564,0.15908039,0.11239223,0.11258704,0.59884053
-2.84842421,1.53115418,0.00000067,0.13062740,0.00215757,0.83408356,0.15622952,0.11092154,0.11095641,0.58762107
-2.84242121,1.49707722,0.00000049,0.12751275,0.00209535,0.81824403,0.15237543,0.10870700,0.10865344,0.57266297
-2.83641821,1.45356102,0.00000036,0.12360980,0.00202141,0.79705528,0.14758488,0.10578941,0.10570019,0.55422064
-2.83041521,1.40141553,0.00000026,0.11898942,0.00193685,0.77092949,0.14194532,0.10222472,0.10213742,0.53262663
-2.82441221,1.34162405,0.00000018,0.11373709,0.00184305,0.74037674,0.13556123,0.09808173,0.09802177,0.50827729
-2.81840920,1.27530568,0.00000013,0.10794960,0.00174160,0.70598626,0.12855006,0.09343960,0.09342274,0.48161723
-2.81240620,1.20367520,0.00000009,0.10173142,0.00163418,0.66840584,0.12103801,0.08838501,0.08841951,0.45312313
-2.80640320,1.12800219,0.00000006,0.09519124,0.00152257,0.62832030,0.11315579,0.08300928,0.08309767,0.42328750
-2.80040020,1.04957082,0.00000004,0.08843845,0.00140852,0.58642985,0.10503449,0.07740550,0.07754606,0.39260314
-2.79439720,0.96964206,0.00000003,0.08157997,0.00129375,0.54342941,0.09680174,0.07166575,0.07185379,0.36154874
-2.78839420,0.88941940,0.00000002,0.07471728,0.00117987,0.49998935,0.08857834,0.06587861,0.06610742,0.33057615
-2.78239120,0.81001943,0.00000001,0.06794406,0.00106832,0.45673865,0.08047533,0.06012688,0.06038865,0.30009962
-2.77638819,0.73244784,0.00000001,0.06134415,0.00096040,0.41425077,0.07259175,0.05448583,0.05477223,0.27048744
-2.77038519,0.65758148,0.00000001,0.05499015,0.00085721,0.37303260,0.06501295,0.04902170,0.04932447,0.24205583
-2.76438219,0.58615653,0.00000001,0.04894245,0.00075962,0.33351682,0.05780956,0.04379079,0.04410211,0.21506540
-2.75837919,0.51876276,0.00000000,0.04324889,0.00066833,0.29605740,0.05103714,0.03883889,0.03915168,0.18971975
-2.75237619,0.45584338,0.00000000,0.03794480,0.00058380,0.26092837,0.04473623,0.03420115,0.03450930,0.16616636
-2.74637319,0.39769986,0.00000001,0.03305348,0.00050632,0.22832534,0.03893311,0.02990236,0.03020083,0.14449918
-2.74037019,0.34450113,0.00000001,0.02858707,0.00043599,0.19836952,0.03364076,0.02595751,0.02624240,0.12476281
-2.73436718,0.29629594,0.00000001,0.02454763,0.00037277,0.17111380,0.02886027,0.02237262,0.02264120,0.10695780
-2.72836418,0.25302786,0.00000001,0.02092843,0.00031647,0.14655028,0.02458244,0.01914577,0.01939648,0.09104683
-2.72236118,0.21455165,0.00000002,0.01771542,0.00026682,0.12461885,0.02078944,0.01626827,0.01650070,0.07696128
-2.71635818,0.18065046,0.00000003,0.01488860,0.00022344,0.10521632,0.01745659,0.01372588,0.01394077,0.06460800
-2.71035518,0.15105284,0.00000004,0.01242352,0.00018591,0.08820569,0.01455409,0.01150005,0.01169926,0.05387593
-2.70435218,0.12544917,0.00000006,0.01029259,0.00015377,0.07342505,0.01204860,0.00956910,0.00975570,0.04464243
-2.69834917,0.10350679,0.00000008,0.00846633,0.00012655,0.06069605,0.00990474,0.00790938,0.00808769,0.03677910
-2.69234617,0.08488373,0.00000011,0.00691448,0.00010379,0.04983144,0.00808639,0.00649625,0.00667204,0.03015696
-2.68634317,0.06924051,0.00000016,0.00560689,0.00008504,0.04064179,0.00655780,0.00530500,0.00548570,0.02465100
-2.68034017,0.05625028,0.00000022,0.00451431,0.00006991,0.03294103,0.00528444,0.00431156,0.00450663,0.02014410
-2.67433717,0.04560697,0.00000030,0.00360895,0.00005804,0.02655108,0.00423380,0.00349319,0.00371454,0.01653026
-2.66833417,0.03703187,0.00000040,0.00286495,0.00004913,0.02130535,0.00337583,0.00282893,0.00309154,0.01371727
-2.66233117,0.03027852,0.00000054,0.00225861,0.00004297,0.01705136,0.00268332,0.00230000,0.00262265,0.01162889
-2.65632816,0.02513637,0.00000073,0.00176860,0.00003939,0.01365250,0.00213213,0.00189005,0.00229625,0.01020663
-2.65032516,0.02143327,0.00000097,0.00137600,0.00003835,0.01098904,0.00170126,0.00158537,0.00210446,0.00941117
-2.64432216,0.01903708,0.00000129,0.00106422,0.00003986,0.00895862,0.00137288,0.00137499,0.00204344,0.00922361
-2.63831916,0.01785661,0.00000170,0.00081899,0.00004404,0.00747617,0.00113223,0.00125074,0.00211368,0.00964648
-2.63231616,0.01784213,0.00000221,0.00062815,0.00005111,0.00647358,0.00096753,0.00120727,0.00232023,0.01070472
-2.62631316,0.01898548,0.00000287,0.00048148,0.00006139,0.00589911,0.00086983,0.00124205,0.00267292,0.01244651
-2.62031016,0.02131997,0.00000370,0.00037057,0.00007530,0.00571656,0.00083284,0.00135532,0.00318656,0.01494408
-2.61430715,0.02492012,0.00000474,0.00028857,0.00009338,0.00590450,0.00085283,0.00155007,0.00388104,0.01829439
-2.60830415,0.02990127,0.00000604,0.00023001,0.00011630,0.00645536,0.00092841,0.00183198,0.00478154,0.02261974
-2.60230115,0.03641896,0.00000763,0.00019068,0.00014481,0.00737457,0.00106049,0.00220933,0.00591849,0.02806815
-2.59629815,0.04466813,0.00000959,0.00016741,0.00017981,0.00867970,0.00125209,0.00269296,0.00732767,0.03481349
-2.59029515,0.05488198,0.00001198,0.00015798,0.00022227,0.01039967,0.00150833,0.00329616,0.00905005,0.04305527
-2.58429215,0.06733043,0.00001486,0.00016100,0.00027328,0.01257393,0.00183628,0.00403457,0.01113166,0.05301803
-2.57828914,0.08231802,0.00001833,0.00017581,0.00033404,0.01525168,0.00224499,0.00492604,0.01362324,0.06495013
-2.57228614,0.10018130,0.00002248,0.00020244,0.00040580,0.01849111,0.00274538,0.00599046,0.01657979,0.07912204
-2.56628314,0.12128535,0.00002740,0.00024154,0.00048988,0.02235850,0.00335023,0.00724957,0.02006001,0.09582384
-2.56028014,0.14601967,0.00003319,0.00029435,0.00058762,0.02692746,0.00407413,0.00872669,0.02412547,0.11536212
-2.55427714,0.17479318,0.00003998,0.00036272,0.00070037,0.03227790,0.00493342,0.01044651,0.02883971,0.13805608
-2.54827414,0.20802840,0.00004789,0.00044911,0.00082948,0.03849512,0.00594615,0.01243467,0.03426715,0.16423288
-2.54227114,0.24615486,0.00005704,0.00055657,0.00097620,0.04566865,0.00713192,0.01471749,0.04047179,0.19422236
-2.53626813,0.28960173,0.00006755,0.00068881,0.00114169,0.05389111,0.00851183,0.01732152,0.04751589,0.22835109
-2.53026513,0.33878982,0.00007957,0.00085019,0.00132697,0.06325692,0.01010821,0.02027314,0.05545841,0.26693589
-2.52426213,0.39412307,0.00009322,0.00104576,0.00153287,0.07386092,0.01194445,0.02359807,0.06435342,0.31027687
-2.51825913,0.45597947,0.00010862,0.00128128,0.00176001,0.08579693,0.01404471,0.02732096,0.07424851,0.35865021
-2.51225613,0.52470185,0.00012591,0.00156323,0.00200871,0.09915614,0.01643348,0.03146483,0.08518307,0.41230069
-2.50625313,0.60058833,0.00014519,0.00189878,0.00227902,0.11402545,0.01913521,0.03605060,0.09718669,0.47143415
-2.50025013,0.68388273,0.00016656,0.00229579,0.00257062,0.13048568,0.02217376,0.04109657,0.11027752,0.53620993
-2.49424712,0.77476501,0.00019010,0.00276270,0.00288286,0.14860966,0.02557178,0.04661789,0.12446080,0.60673352
-2.48824412,0.87334178,0.00021587,0.00330852,0.00321468,0.16846019,0.02935002,0.05262602,0.13972741,0.68304927
-2.48224112,0.97963688,0.00024390,0.00394261,0.00356463,0.19008789,0.03352658,0.05912816,0.15605265,0.76513350
-2.47623812,1.09358233,0.00027419,0.00467460,0.00393085,0.21352887,0.03811607,0.06612670,0.17339509,0.85288788
-2.47023512,1.21500951,0.00030670,0.00551411,0.00431109,0.23880234,0.04312879,0.07361866,0.19169567,0.94613321
-2.46423212,1.34364073,0.00034137,0.00647058,0.00470270,0.26590808,0.04856978,0.08159502,0.21087697,1.04460377
-2.45822911,1.47908160,0.00037807,0.00755293,0.00510265,0.29482387,0.05443804,0.09004020,0.23084271,1.14794226
-2.45222611,1.62081409,0.00041663,0.00876930,0.00550759,0.32550294,0.06072568,0.09893138,0.25147755,1.25569556
-2.44622311,1.76819090,0.00045684,0.01012665,0.00591382,0.35787153,0.06741730,0.10823800,0.27264715,1.36731157
-2.44022011,1.92043144,0.00049842,0.01163052,0.00631740,0.39182663,0.07448941,0.11792120,0.29419854,1.48213730
-2.43421711,2.07661986,0.00054107,0.01328457,0.00671417,0.42723417,0.08191014,0.12793338,0.31596100,1.59941871
-2.42821411,2.23570584,0.00058440,0.01509035,0.00709977,0.46392764,0.08963922,0.13821794,0.33774719,1.71830249
-2.42221111,2.39650850,0.00062801,0.01704696,0.00746978,0.50170748,0.09762818,0.14870913,0.35935494,1.83784037
-2.41620810,2.55772423,0.00067146,0.01915077,0.00781973,0.54034125,0.10582102,0.15933216,0.38056946,1.95699620
-2.41020510,2.71793877,0.00071426,0.02139530,0.00814516,0.57956490,0.11415513,0.17000362,0.40116612,2.07465623
-2.40420210,2.87564402,0.00075593,0.02377107,0.00844177,0.61908507,0.12256265,0.18063212,0.42091384,2.18964277
-2.39819910,3.02925972,0.00079597,0.02626560,0.00870544,0.65858275,0.13097219,0.19111939,0.43957899,2.30073146
-2.39219610,3.17716003,0.00083390,0.02886347,0.00893233,0.69771801,0.13931085,0.20136169,0.45692982,2.40667199
-2.38619310,3.31770467,0.00086927,0.03154650,0.00911899,0.73613610,0.14750653,0.21125159,0.47274130,2.50621211
-2.38019010,3.44927399,0.00090168,0.03429408,0.00926242,0.77347453,0.15549045,0.22068012,0.48680033,2.59812440
-2.37418709,3.57030712,0.00093078,0.03708347,0.00936017,0.80937108,0.16319972,0.22953920,0.49891098,2.68123516
-2.36818409,3.67934185,0.00095632,0.03989033,0.00941039,0.84347243,0.17057990,0.23772431,0.50889986,2.75445451
-2.36218109,3.77505494,0.00097815,0.04268923,0.00941194,0.87544305,0.17758745,0.24513727,0.51662109,2.81680655
-2.35617809,3.85630099,0.00099622,0.04545421,0.00936440,0.90497408,0.18419182,0.25168913,0.52196095,2.86745845
-2.35017509,3.92214831,0.00101060,0.04815939,0.00926814,0.93179163,0.19037715,0.25730288,0.52484177,2.90574709
-2.34417209,3.97190979,0.00102150,0.05077959,0.00912432,0.95566420,0.19614345,0.26191598,0.52522489,2.93120199
-2.33816908,4.00516732,0.00102925,0.05329086,0.00893489,0.97640876,0.20150705,0.26548256,0.52311264,2.94356337
-2.33216608,4.02178812,0.00103431,0.05567101,0.00870259,0.99389522,0.20650038,0.26797509,0.51854898,2.94279411
-2.32616308,4.02193194,0.00103723,0.05790006,0.00843086,1.00804892,0.21117089,0.26938554,0.51161895,2.92908498
-2.32016008,4.00604840,0.00103869,0.05996052,0.00812379,1.01885101,0.21557925,0.26972582,0.50244669,2.90285245
-2.31415708,3.97486417,0.00103942,0.06183768,0.00778603,1.02633671,0.21979664,0.26902757,0.49119222,2.86472905
-2.30815408,3.92936017,0.00104020,0.06351965,0.00742268,1.03059134,0.22390149,0.26734119,0.47804699,2.81554623
-2.30215108,3.87073972,0.00104183,0.06499738,0.00703915,1.03174454,0.22797545,0.26473414,0.46322846,2.75631045
-2.29614807,3.80038868,0.00104510,0.06626452,0.00664104,1.02996265,0.23209906,0.26128866,0.44697386,2.68817330
-2.29014507,3.71982936,0.00105074,0.06731720,0.00623396,1.02543998,0.23634709,0.25709884,0.42953344,2.61239677
-2.28414207,3.63067011,0.00105940,0.06815372,0.00582346,1.01838919,0.24078381,0.25226734,0.41116343,2.53031525
-2.27813907,3.53455284,0.00107161,0.06877420,0.00541482,1.00903138,0.24545853,0.24690174,0.39211912,2.44329568
-2.27213607,3.43310086,0.00108775,0.06918017,0.00501295,0.99758643,0.25040150,0.24111083,0.37264828,2.35269762
-2.26613307,3.32786928,0.00110803,0.06937423,0.00462230,0.98426418,0.25562045,0.23500086,0.35298518,2.25983489
-2.26013007,3.22030008,0.00113247,0.06935968,0.00424676,0.96925673,0.26109805,0.22867209,0.33334545,2.16594032
-2.25412706,3.11168400,0.00116088,0.06914023,0.00388957,0.95273248,0.26679039,0.22221561,0.31392197,2.07213504
-2.24812406,3.00313052,0.00119287,0.06871978,0.00355331,0.93483210,0.27262657,0.21571080,0.29488192,1.97940344
-2.24212106,2.89554720,0.00122785,0.06810231,0.00323986,0.91566661,0.27850967,0.20922328,0.27636494,1.88857471
-2.23611806,2.78962901,0.00126505,0.06729183,0.00295044,0.89531763,0.28431892,0.20280368,0.25848255,1.80031143
-2.23011506,2.68585772,0.00130351,0.06629250,0.00268559,0.87383975,0.28991311,0.19648708,0.24131865,1.71510542
-2.22411206,2.58451097,0.00134218,0.06510875,0.00244526,0.85126482,0.29513519,0.19029323,0.22493100,1.63328069
-2.21810905,2.48568022,0.00137987,0.06374557,0.00222889,0.82760773,0.29981775,0.18422755,0.20935352,1.55500310
-2.21210605,2.38929626,0.00141536,0.06220878,0.00203542,0.80287351,0.30378936,0.17828272,0.19459934,1.48029573
-2.20610305,2.29516079,0.00144742,0.06050541,0.00186348,0.77706504,0.30688125,0.17244083,0.18066414,1.40905927
-2.20010005,2.20298212,0.00147484,0.05864402,0.00171140,0.75019105,0.30893432,0.16667603,0.16752988,1.34109593
-2.19409705,2.11241323,0.00149652,0.05663506,0.00157735,0.72227392,0.30980587,0.16095736,0.15516853,1.27613590
-2.18809405,2.02309015,0.00151144,0.05449112,0.00145945,0.69335666,0.30937603,0.15525185,0.14354561,1.21386482
-2.18209105,1.93466887,0.00151878,0.05222725,0.00135581,0.66350893,0.30755335,0.14952747,0.13262362,1.15395100
-2.17608804,1.84685906,0.00151789,0.04986101,0.00126466,0.63283154,0.30427949,0.14375600,0.12236490,1.09607137
-2.17008504,1.75945329,0.00150833,0.04741258,0.00118441,0.60145945,0.29953269,0.13791563,0.11273416,1.03993491
-2.16408204,1.67235070,0.00148990,0.04490476,0.00111369,0.56956295,0.29332993,0.13199309,0.10370047,0.98530286
-2.15807904,1.58557435,0.00146263,0.04236277,0.00105144,0.53734716,0.28572770,0.12598536,0.09523866,0.93200504
