energy_ev,total_up,Ga_p_up,Ga_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.44772386,12.10624703,2.75488377,0.00000000,6.67341494,7.52539072,3.16143520,0.00000000
-5.44172086,11.94172296,2.73787127,0.00000000,6.48534143,7.47710439,3.08784108,0.00000000
-5.43571786,11.75204438,2.71402110,0.00000000,6.28608576,7.41197735,3.00873914,0.00000000
-5.42971486,11.53959848,2.68399121,0.00000000,6.07778703,7.33110948,2.92499819,0.00000000
-5.42371186,11.30731814,2.64859380,0.00000000,5.86278336,7.23598983,2.83759091,0.00000000
-5.41770885,11.05864332,2.60877873,0.00000000,5.64358645,7.12847606,2.74758344,0.00000000
-5.41170585,10.79746589,2.56561175,0.00000000,5.42284816,7.01076261,2.65612172,0.00000000
-5.40570285,10.52805918,2.52024856,0.00000000,5.20331921,6.88533880,2.56441492,0.00000000
-5.39969985,10.25499448,2.47390569,0.00000000,4.98780099,6.75493818,2.47371586,0.00000000
-5.39369685,9.98304710,2.42782936,0.00000000,4.77909151,6.62248099,2.38529922,0.00000000
-5.38769385,9.71709513,2.38326371,0.00000000,4.57992717,6.49101155,2.30043776,0.00000000
-5.38169085,9.46201427,2.34141953,0.00000000,4.39292236,6.36363288,2.22037743,0.00000000
-5.37568784,9.22257212,2.30344486,0.00000000,4.22050909,6.24344041,2.14631187,0.00000000
-5.36968484,9.00332534,2.27039830,0.00000000,4.06487880,6.13345685,2.07935729,0.00000000
-5.36368184,8.80852266,2.24322609,0.00000000,3.92792894,6.03656993,2.02052827,0.00000000
-5.35767884,8.64201656,2.22274352,0.00000000,3.81121614,5.95547459,1.97071525,0.00000000
-5.35167584,8.50718565,2.20962107,0.00000000,3.71591813,5.89262073,1.93066443,0.00000000
-5.34567284,8.40686957,2.20437543,0.00000000,3.64280572,5.85016746,1.90096051,0.00000000
-5.33966983,8.34331736,2.20736541,0.00000000,3.59222604,5.82994439,1.88201275,0.00000000
-5.33366683,8.31814998,2.21879221,0.00000000,3.56409759,5.83342036,1.87404474,0.00000000
-5.32766383,8.33233696,2.23870395,0.00000000,3.55791709,5.86167957,1.87708809,0.00000000
-5.32166083,8.38618693,2.26700340,0.00000000,3.57277794,5.91540518,1.89098004,0.00000000
-5.31565783,8.47935143,2.30345866,0.00000000,3.60739906,5.99487007,1.91536529,0.00000000
-5.30965483,8.61084105,2.34771568,0.00000000,3.66016323,6.09993468,1.94970170,0.00000000
-5.30365183,8.77905307,2.39931221,0.00000000,3.72916305,6.23005145,1.99326999,0.00000000
-5.29764882,8.98180938,2.45769222,0.00000000,3.81225297,6.38427592,2.04518710,0.00000000
-5.29164582,9.21640383,2.52222044,0.00000000,3.90710535,6.56128399,2.10442301,0.00000000
-5.28564282,9.47965776,2.59219635,0.00000000,4.01126874,6.75939523,2.16982082,0.00000000
-5.27963982,9.76798266,2.66686727,0.00000000,4.12222651,6.97660205,2.24011957,0.00000000
-5.27363682,10.07744901,2.74544037,0.00000000,4.23745424,7.21060424,2.31397947,0.00000000
-5.26763382,10.40385989,2.82709337,0.00000000,4.35447422,7.45884852,2.39000912,0.00000000
-5.26163082,10.74282825,2.91098389,0.00000000,4.47090608,7.71857255,2.46679393,0.00000000
-5.25562781,11.08985636,2.99625756,0.00000000,4.58451227,7.98685247,2.54292538,0.00000000
-5.24962481,11.44041579,3.08205498,0.00000000,4.69323793,8.26065311,2.61703022,0.00000000
-5.24362181,11.79002627,3.16751765,0.00000000,4.79524433,8.53687954,2.68779889,0.00000000
-5.23761881,12.13433135,3.25179326,0.00000000,4.88893582,8.81242871,2.75401248,0.00000000
-5.23161581,12.46916906,3.33404025,0.00000000,4.97297993,9.08423955,2.81456718,0.00000000
-5.22561281,12.79063531,3.41343216,0.00000000,5.04632061,9.34934007,2.86849572,0.00000000
-5.21960980,13.09513831,3.48916174,0.00000000,5.10818465,9.60488991,2.91498489,0.00000000
-5.21360680,13.37944220,3.56044508,0.00000000,5.15808136,9.84821700,2.95338855,0.00000000
-5.20760380,13.64069847,3.62652587,0.00000000,5.19579565,10.07684710,2.98323569,0.00000000
-5.20160080,13.87646435,3.68667984,0.00000000,5.22137477,10.28852561,3.00423328,0.00000000
-5.19559780,14.08470780,3.74021949,0.00000000,5.23510898,10.48123111,3.01626367,0.00000000
-5.18959480,14.26379930,3.78649907,0.00000000,5.23750648,10.65318073,3.01937682,0.00000000
-5.18359180,14.41249152,3.82491983,0.00000000,5.22926329,10.80282804,3.01377759,0.00000000
-5.17758879,14.52988842,3.85493554,0.00000000,5.21122855,10.92885434,2.99980876,0.00000000
-5.17158579,14.61540603,3.87605809,0.00000000,5.18436628,11.03015478,2.97793039,0.00000000
-5.16558279,14.66872763,3.88786331,0.00000000,5.14971458,11.10582128,2.94869666,0.00000000
-5.15957979,14.68975642,3.88999672,0.00000000,5.10834351,11.15512388,2.91273100,0.00000000
-5.15357679,14.67856882,3.88217924,0.00000000,5.06131302,11.17749288,2.87070079,0.00000000
-5.14757379,14.63537181,3.86421270,0.00000000,5.00963260,11.17250351,2.82329254,0.00000000
-5.14157079,14.56046695,3.83598505,0.00000000,4.95422400,11.13986495,2.77118887,0.00000000
-5.13556778,14.45422391,3.79747515,0.00000000,4.89588886,11.07941508,2.71504789,0.00000000
-5.12956478,14.31706514,3.74875704,0.00000000,4.83528252,10.99112185,2.65548613,0.00000000
-5.12356178,14.14946294,3.69000344,0.00000000,4.77289539,10.87509163,2.59306525,0.00000000
-5.11755878,13.95194916,3.62148850,0.00000000,4.70904292,10.73158433,2.52828323,0.00000000
-5.11155578,13.72513688,3.54358951,0.00000000,4.64386467,10.56103445,2.46156990,0.00000000
-5.10555278,13.46975263,3.45678759,0.00000000,4.57733294,10.36407670,2.39328693,0.00000000
-5.09954977,13.18667697,3.36166697,0.00000000,4.50927051,10.14157435,2.32373184,0.00000000
-5.09354677,12.87699033,3.25891308,0.00000000,4.43937696,9.89464813,2.25314561,0.00000000
-5.08754377,12.54202101,3.14930904,0.00000000,4.36726227,9.62470325,2.18172317,0.00000000
-5.08154077,12.18339143,3.03373060,0.00000000,4.29248629,9.33345213,2.10962602,0.00000000
-5.07553777,11.80305922,2.91313949,0.00000000,4.21460202,9.02293032,2.03699619,0.00000000
-5.06953477,11.40334947,2.78857508,0.00000000,4.13320068,8.69550376,1.96397059,0.00000000
-5.06353177,10.98697512,2.66114445,0.00000000,4.04795617,8.35386536,1.89069492,0.00000000
-5.05752876,10.55704304,2.53201072,0.00000000,3.95866675,8.00101985,1.81733652,0.00000000
-5.05152576,10.11704384,2.40238005,0.00000000,3.86529164,7.64025619,1.74409523,0.00000000
-5.04552276,9.67082468,2.27348710,0.00000000,3.76798074,7.27510749,1.67121193,0.00000000
-5.03951976,9.22254479,2.14657931,0.00000000,3.66709571,6.90929910,1.59897425,0.00000000
-5.03351676,8.77661471,2.02290023,0.00000000,3.56322141,6.54668600,1.52771935,0.00000000
-5.02751376,8.33762072,1.90367200,0.00000000,3.45716685,6.19118133,1.45783349,0.00000000
-5.02151076,7.91023709,1.79007743,0.00000000,3.34995567,5.84667820,1.38974876,0.00000000
-5.01550775,7.49912899,1.68324194,0.00000000,3.24280634,5.51696746,1.32393693,0.00000000
-5.00950475,7.10884967,1.58421566,0.00000000,3.13710310,5.20565417,1.26090101,0.00000000
-5.00350175,6.74373580,1.49395621,0.00000000,3.03435881,4.91607568,1.20116487,0.00000000
-4.99749875,6.40780472,1.41331239,0.00000000,2.93617147,4.65122436,1.14526137,0.00000000
-4.99149575,6.10465760,1.34300933,0.00000000,2.84417631,4.41367763,1.09371981,0.00000000
-4.98549275,5.83739216,1.28363539,0.00000000,2.75999548,4.20553788,1.04705292,0.00000000
-4.97948974,5.60852806,1.23563118,0.00000000,2.68518755,4.02838441,1.00574426,0.00000000
-4.97348674,5.41994778,1.19928116,0.00000000,2.62119882,3.88323923,0.97023628,0.00000000
-4.96748374,5.27285503,1.17470799,0.00000000,2.56931829,3.77054794,0.94091958,0.00000000
-4.96148074,5.16775209,1.16186988,0.00000000,2.53063802,3.69017630,0.91812359,0.00000000
-4.95547774,5.10443658,1.16056118,0.00000000,2.50601998,3.64142284,0.90210904,0.00000000
-4.94947474,5.08201775,1.17041620,0.00000000,2.49607051,3.62304703,0.89306224,0.00000000
-4.94347174,5.09895116,1.19091631,0.00000000,2.50112285,3.63331195,0.89109114,0.00000000
-4.93746873,5.15309046,1.22140013,0.00000000,2.52122779,3.67004022,0.89622337,0.00000000
-4.93146573,5.24175394,1.26107667,0.00000000,2.55615249,3.73068106,0.90840589,0.00000000
-4.92546273,5.36180339,1.30904104,0.00000000,2.60538668,3.81238631,0.92750623,0.00000000
-4.91945973,5.50973217,1.36429249,0.00000000,2.66815585,3.91209274,0.95331514,0.00000000
-4.91345673,5.68175945,1.42575407,0.00000000,2.74344021,4.02660787,0.98555043,0.00000000
-4.90745373,5.87392721,1.49229371,0.00000000,2.82999873,4.15269641,1.02386187,0.00000000
-4.90145073,6.08219693,1.56274592,0.00000000,2.92639703,4.28716444,1.06783695,0.00000000
-4.89544772,6.30254290,1.63593363,0.00000000,3.03103829,4.42693857,1.11700740,0.00000000
-4.88944472,6.53103933,1.71068978,0.00000000,3.14219625,4.56913767,1.17085643,0.00000000
-4.88344172,6.76393921,1.78587786,0.00000000,3.25804948,4.71113484,1.22882651,0.00000000
-4.87743872,6.99774266,1.86041112,0.00000000,3.37671630,4.85060812,1.29032768,0.00000000
-4.87143572,7.22925374,1.93326994,0.00000000,3.49628969,4.98557839,1.35474634,0.00000000
-4.86543272,7.45562448,2.00351707,0.00000000,3.61487178,5.11443390,1.42145435,0.00000000
-4.85942971,7.67438587,2.07031028,0.00000000,3.73060746,5.23594103,1.48981831,0.00000000
-4.85342671,7.88346568,2.13291232,0.00000000,3.84171659,5.34924166,1.55920891,0.00000000
-4.84742371,8.08119349,2.19069804,0.00000000,3.94652450,5.45383768,1.62900995,0.00000000
-4.84142071,8.26629352,2.24315840,0.00000000,4.04349020,5.54956397,1.69862695,0.00000000
-4.83541771,8.43786628,2.28990152,0.00000000,4.13123171,5.63655114,1.76749482,0.00000000
-4.82941471,8.59536003,2.33065075,0.00000000,4.20854814,5.71517990,1.83508440,0.00000000
-4.82341171,8.73853349,2.36523974,0.00000000,4.27443758,5.78602901,1.90090743,0.00000000
-4.81740870,8.86741119,2.39360487,0.00000000,4.32811053,5.84981883,1.96451984,0.00000000
-4.81140570,8.98223303,2.41577520,0.00000000,4.36899807,5.90735272,2.02552297,0.00000000
-4.80540270,9.08339984,2.43186024,0.00000000,4.39675449,5.95945839,2.08356288,0.00000000
-4.79939970,9.17141680,2.44203603,0.00000000,4.41125408,6.00693131,2.13832756,0.00000000
-4.79339670,9.24683664,2.44653001,0.00000000,4.41258216,6.05048224,2.18954247,0.00000000
-4.78739370,9.31020479,2.44560525,0.00000000,4.40102041,6.09069065,2.23696470,0.00000000
-4.78139070,9.36200848,2.43954465,0.00000000,4.37702728,6.12796579,2.28037623,0.00000000
-4.77538769,9.40263214,2.42863591,0.00000000,4.34121413,6.16251673,2.31957693,0.00000000
-4.76938469,9.43232091,2.41315770,0.00000000,4.29431827,6.19433265,2.35437802,0.00000000
-4.76338169,9.45115429,2.39336807,0.00000000,4.23717413,6.22317402,2.38459662,0.00000000
-4.75737869,9.45903145,2.36949527,0.00000000,4.17068402,6.24857531,2.41005206,0.00000000
-4.75137569,9.45566931,2.34173183,0.00000000,4.09578990,6.26985918,2.43056457,0.00000000
-4.74537269,9.44061392,2.31023195,0.00000000,4.01344746,6.28616162,2.44595656,0.00000000
-4.73936968,9.41326524,2.27511261,0.00000000,3.92460386,6.29646750,2.45605692,0.00000000
-4.73336668,9.37291446,2.23645807,0.00000000,3.83018000,6.29965491,2.46070804,0.00000000
-4.72736368,9.31879244,2.19432781,0.00000000,3.73105798,6.29454675,2.45977546,0.00000000
-4.72136068,9.25012715,2.14876712,0.00000000,3.62807404,6.27996740,2.45315958,0.00000000
-4.71535768,9.16620738,2.09981993,0.00000000,3.52201685,6.25480215,2.44080861,0.00000000
-4.70935468,9.06644937,2.04754296,0.00000000,3.41363074,6.21805670,2.42273214,0.00000000
-4.70335168,8.95046314,1.99202018,0.00000000,3.30362286,6.16891416,2.39901408,0.00000000
-4.69734867,8.81811451,1.93337680,0.00000000,3.19267353,6.10678694,2.36982423,0.00000000
-4.69134567,8.66957966,1.87179164,0.00000000,3.08144810,6.03136111,2.33542751,0.00000000
-4.68534267,8.50538884,1.80750719,0.00000000,2.97060938,5.94263116,2.29618990,0.00000000
-4.67933967,8.32645675,1.74083639,0.00000000,2.86082907,5.84092348,2.25258075,0.00000000
-4.67333667,8.13409755,1.67216588,0.00000000,2.75279712,5.72690758,2.20517091,0.00000000
-4.66733367,7.93002356,1.60195510,0.00000000,2.64722798,5.60159443,2.15462651,0.00000000
-4.66133067,7.71632731,1.53073138,0.00000000,2.54486318,5.46632202,2.10169883,0.00000000
-4.65532766,7.49544777,1.45908112,0.00000000,2.44646964,5.32272896,2.04721032,0.00000000
-4.64932466,7.27012233,1.38763750,0.00000000,2.35283390,5.17271735,1.99203772,0.00000000
-4.64332166,7.04332673,1.31706526,0.00000000,2.26475246,5.01840671,1.93709297,0.00000000
-4.63731866,6.81820601,1.24804350,0.00000000,2.18301884,4.86208102,1.88330294,0.00000000
-4.63131566,6.59799969,1.18124721,0.00000000,2.10840814,4.70613147,1.83158887,0.00000000
-4.62531266,6.38596466,1.11732858,0.00000000,2.04166033,4.55299718,1.78284683,0.00000000
-4.61930965,6.18529938,1.05689898,0.00000000,1.98346304,4.40510657,1.73792977,0.00000000
-4.61330665,5.99907252,1.00051240,0.00000000,1.93443525,4.26482154,1.69763230,0.00000000
-4.60730365,5.83015890,0.94865125,0.00000000,1.89511269,4.13438653,1.66267855,0.00000000
-4.60130065,5.68118509,0.90171479,0.00000000,1.86593601,4.01588415,1.63371373,0.00000000
-4.59529765,5.55448609,0.86001093,0.00000000,1.84724214,3.91119852,1.61129935,0.00000000
-4.58929465,5.45207409,0.82375125,0.00000000,1.83925944,3.82198699,1.59591206,0.00000000
-4.58329165,5.37561926,0.79304945,0.00000000,1.84210662,3.74966054,1.58794588,0.00000000
-4.57728864,5.32644203,0.76792299,0.00000000,1.85579526,3.69537252,1.58771698,0.00000000
-4.57128564,5.30551559,0.74829749,0.00000000,1.88023551,3.66001505,1.59547052,0.00000000
-4.56528264,5.31347659,0.73401352,0.00000000,1.91524424,3.64422200,1.61138858,0.00000000
-4.55927964,5.35064213,0.72483527,0.00000000,1.96055485,3.64837725,1.63559813,0.00000000
-4.55327664,5.41703041,0.72046039,0.00000000,2.01582765,3.67262682,1.66817831,0.00000000
-4.54727364,5.51238267,0.72053058,0.00000000,2.08065992,3.71689314,1.70916592,0.00000000
-4.54127064,5.63618416,0.72464232,0.00000000,2.15459458,3.78089034,1.75855847,0.00000000
-4.53526763,5.78768209,0.73235730,0.00000000,2.23712680,3.86413892,1.81631421,0.00000000
-4.52926463,5.96589915,0.74321219,0.00000000,2.32770768,3.96597903,1.88234872,0.00000000
-4.52326163,6.16964161,0.75672750,0.00000000,2.42574481,4.08558158,1.95652813,0.00000000
-4.51725863,6.39750169,0.77241537,0.00000000,2.53059948,4.22195683,2.03865902,0.00000000
-4.51125563,6.64785483,0.78978623,0.00000000,2.64158083,4.37396073,2.12847571,0.00000000
-4.50525263,6.91885280,0.80835443,0.00000000,2.75793740,4.54029920,2.22562551,0.00000000
-4.49924962,7.20841436,0.82764288,0.00000000,2.87884695,4.71953150,2.32965330,0.00000000
-4.49324662,7.51421580,0.84718698,0.00000000,3.00340552,4.91007360,2.43998628,0.00000000
-4.48724362,7.83368386,0.86653792,0.00000000,3.13061712,5.11020291,2.55592065,0.00000000
-4.48124062,8.16399362,0.88526566,0.00000000,3.25938513,5.31806570,2.67661126,0.00000000
-4.47523762,8.50207407,0.90296174,0.00000000,3.38850703,5.53168862,2.80106578,0.00000000
-4.46923462,8.84462356,0.91924200,0.00000000,3.51667343,5.74899523,2.92814446,0.00000000
-4.46323162,9.18813704,0.93374951,0.00000000,3.64247267,5.96782862,3.05656645,0.00000000
-4.45722861,9.52894600,0.94615748,0.00000000,3.76440151,6.18598014,3.18492315,0.00000000
-4.45122561,9.86327146,0.95617244,0.00000000,3.88088259,6.40122450,3.31169894,0.00000000
-4.44522261,10.18728926,0.96353731,0.00000000,3.99028845,6.61136023,3.43529892,0.00000000
-4.43921961,10.49720592,0.96803458,0.00000000,4.09097172,6.81425446,3.55408296,0.00000000
-4.43321661,10.78934242,0.96948912,0.00000000,4.18130080,7.00789026,3.66640497,0.00000000
-4.42721361,11.06022252,0.96777075,0.00000000,4.25969946,7.19041425,3.77065584,0.00000000
-4.42121061,11.30666143,0.96279613,0.00000000,4.32468908,7.36018214,3.86530818,0.00000000
-4.41520760,11.52585052,0.95453007,0.00000000,4.37493151,7.51579946,3.94896080,0.00000000
-4.40920460,11.71543322,0.94298584,0.00000000,4.40927059,7.65615500,4.02038079,0.00000000
-4.40320160,11.87356803,0.92822460,0.00000000,4.42677034,7.78044445,4.07854116,0.00000000
-4.39719860,11.99897455,0.91035388,0.00000000,4.42674793,7.88818246,4.12265186,0.00000000
-4.39119560,12.09095957,0.88952485,0.00000000,4.40879960,7.97920165,4.15218283,0.00000000
-4.38519260,12.14942107,0.86592882,0.00000000,4.37281832,8.05363799,4.16687762,0.00000000
-4.37918959,12.17482954,0.83979268,0.00000000,4.31900201,8.11190265,4.16675686,0.00000000
-4.37318659,12.16818674,0.81137372,0.00000000,4.24785194,8.15464143,4.15211143,0.00000000
-4.36718359,12.13096406,0.78095375,0.00000000,4.16016121,8.18268353,4.12348560,0.00000000
-4.36118059,12.06502321,0.74883293,0.00000000,4.05699379,8.19698222,4.08165098,0.00000000
-4.35517759,11.97252349,0.71532331,0.00000000,3.93965506,8.19855055,4.02757279,0.00000000
-4.34917459,11.85582035,0.68074250,0.00000000,3.80965513,8.18839562,3.96237000,0.00000000
-4.34317159,11.71736074,0.64540745,0.00000000,3.66866666,8.16745512,3.88727153,0.00000000
-4.33716858,11.55958069,0.60962874,0.00000000,3.51847895,8.13653975,3.80357073,0.00000000
-4.33116558,11.38481046,0.57370530,0.00000000,3.36095030,8.09628491,3.71258024,0.00000000
-4.32516258,11.19519211,0.53791991,0.00000000,3.19796065,8.04711447,3.61558948,0.00000000
-4.31915958,10.99261348,0.50253542,0.00000000,3.03136632,7.98921863,3.51382667,0.00000000
-4.31315658,10.77866151,0.46779177,0.00000000,2.86295845,7.92254744,3.40842687,0.00000000
-4.30715358,10.55459681,0.43390383,0.00000000,2.69442665,7.84682002,3.30040732,0.00000000
