energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.52676338,0.64916985,0.28394729,0.41254114,0.00031009,0.01674697,0.05162863,0.08093740,0.24142078,0.00000000
-3.52076038,0.68502045,0.29458169,0.43125335,0.00033603,0.01835868,0.05416763,0.08891298,0.25383094,0.00000000
-3.51475738,0.72078567,0.30425464,0.44934490,0.00036813,0.02003118,0.05680028,0.09742530,0.26587201,0.00000000
-3.50875438,0.75628017,0.31285507,0.46668523,0.00040618,0.02175149,0.05955389,0.10646793,0.27743461,0.00000000
-3.50275138,0.79132349,0.32028201,0.48315329,0.00044998,0.02350453,0.06246132,0.11602924,0.28840848,0.00000000
-3.49674837,0.82574178,0.32644631,0.49863863,0.00049937,0.02527334,0.06556079,0.12609222,0.29868393,0.00000000
-3.49074537,0.85936983,0.33127216,0.51304253,0.00055419,0.02703937,0.06889561,0.13663439,0.30815360,0.00000000
-3.48474237,0.89205338,0.33469859,0.52627924,0.00061432,0.02878292,0.07251378,0.14762785,0.31671448,0.00000000
-3.47873937,0.92365159,0.33668091,0.53827721,0.00067963,0.03048356,0.07646746,0.15903943,0.32427012,0.00000000
-3.47273637,0.95403957,0.33719194,0.54898043,0.00074999,0.03212070,0.08081225,0.17083082,0.33073297,0.00000000
-3.46673337,0.98311088,0.33622307,0.55834969,0.00082531,0.03367417,0.08560624,0.18295884,0.33602681,0.00000000
-3.46073037,1.01077980,0.33378512,0.56636375,0.00090547,0.03512481,0.09090899,0.19537567,0.34008910,0.00000000
-3.45472736,1.03698321,0.32990886,0.57302040,0.00099038,0.03645510,0.09678011,0.20802910,0.34287321,0.00000000
-3.44872436,1.06168211,0.32464523,0.57833737,0.00107995,0.03764973,0.10327776,0.22086276,0.34435038,0.00000000
-3.44272136,1.08486249,0.31806518,0.58235290,0.00117411,0.03869610,0.11045682,0.23381639,0.34451129,0.00000000
-3.43671836,1.10653569,0.31025906,0.58512619,0.00127278,0.03958483,0.11836701,0.24682605,0.34336722,0.00000000
-3.43071536,1.12673821,0.30133570,0.58673753,0.00137590,0.04031011,0.12705080,0.25982449,0.34095066,0.00000000
-3.42471236,1.14553105,0.29142099,0.58728821,0.00148345,0.04086998,0.13654126,0.27274146,0.33731537,0.00000000
-3.41870935,1.16299888,0.28065613,0.58690025,0.00159542,0.04126648,0.14685999,0.28550433,0.33253588,0.00000000
-3.41270635,1.17924899,0.26919550,0.58571614,0.00171184,0.04150575,0.15801520,0.29803877,0.32670641,0.00000000
-3.40670335,1.19441055,0.25720438,0.58389839,0.00183280,0.04159797,0.17000005,0.31026976,0.31993937,0.00000000
-3.40070035,1.20863426,0.24485633,0.58162934,0.00195846,0.04155720,0.18279136,0.32212288,0.31236338,0.00000000
-3.39469735,1.22209266,0.23233061,0.57911105,0.00208905,0.04140125,0.19634894,0.33352595,0.30412098,0.00000000
-3.38869435,1.23498130,0.21980952,0.57656537,0.00222493,0.04115133,0.21061552,0.34441096,0.29536622,0.00000000
-3.38269135,1.24752083,0.20747590,0.57423437,0.00236658,0.04083179,0.22551739,0.35471640,0.28626210,0.00000000
-3.37668834,1.25996007,0.19551076,0.57238085,0.00251462,0.04046977,0.24096594,0.36438977,0.27697803,0.00000000
-3.37068534,1.27257974,0.18409118,0.57128906,0.00266987,0.04009484,0.25685993,0.37339030,0.26768747,0.00000000
-3.36468234,1.28569685,0.17338849,0.57126537,0.00283331,0.03973867,0.27308861,0.38169168,0.25856570,0.00000000
-3.35867934,1.29966898,0.16356677,0.57263867,0.00300614,0.03943465,0.28953551,0.38928472,0.24978787,0.00000000
-3.35267634,1.31489817,0.15478164,0.57576029,0.00318975,0.03921753,0.30608282,0.39617966,0.24152721,0.00000000
-3.34667334,1.33183367,0.14717933,0.58100312,0.00338575,0.03912312,0.32261607,0.40240801,0.23395356,0.00000000
-3.34067034,1.35097275,0.14089592,0.58875954,0.00359591,0.03918784,0.33902897,0.40802369,0.22723194,0.00000000
-3.33466733,1.37285907,0.13605674,0.59943793,0.00382218,0.03944834,0.35522812,0.41310334,0.22152128,0.00000000
-3.32866433,1.39807770,0.13277576,0.61345740,0.00406657,0.03994105,0.37113717,0.41774557,0.21697309,0.00000000
-3.32266133,1.42724643,0.13115494,0.63124047,0.00433118,0.04070162,0.38670032,0.42206909,0.21373001,0.00000000
-3.31665833,1.46100286,0.13128335,0.65320374,0.00461804,0.04176431,0.40188472,0.42620972,0.21192416,0.00000000
-3.31065533,1.49998724,0.13323608,0.67974620,0.00492906,0.04316128,0.41668174,0.43031621,0.21167519,0.00000000
-3.30465233,1.54482101,0.13707279,0.71123567,0.00526591,0.04492177,0.43110667,0.43454501,0.21308797,0.00000000
-3.29864932,1.59608168,0.14283590,0.74799335,0.00562992,0.04707119,0.44519699,0.43905415,0.21624992,0.00000000
-3.29264632,1.65427455,0.15054850,0.79027702,0.00602196,0.04963014,0.45900920,0.44399647,0.22122807,0.00000000
-3.28664332,1.71980248,0.16021183,0.83826347,0.00644233,0.05261334,0.47261410,0.44951248,0.22806574,0.00000000
-3.28064032,1.79293492,0.17180268,0.89203093,0.00689066,0.05602860,0.48609097,0.45572322,0.23677921,0.00000000
-3.27463732,1.87377777,0.18527061,0.95154216,0.00736581,0.05987578,0.49952087,0.46272353,0.24735434,0.00000000
-3.26863432,1.96224567,0.20053529,1.01662941,0.00786582,0.06414579,0.51297924,0.47057596,0.25974339,0.00000000
-3.26263132,2.05803849,0.21748415,1.08698185,0.00838785,0.06881986,0.52652857,0.47930595,0.27386237,0.00000000
-3.25662831,2.16062368,0.23597048,1.16213670,0.00892822,0.07386887,0.54021127,0.48889835,0.28958900,0.00000000
-3.25062531,2.26922592,0.25581225,1.24147470,0.00948240,0.07925299,0.55404342,0.49929572,0.30676156,0.00000000
-3.24462231,2.38282542,0.27679187,1.32422072,0.01004507,0.08492169,0.56800969,0.51039850,0.32517889,0.00000000
-3.23861931,2.50016576,0.29865701,1.40945000,0.01061030,0.09081400,0.58205993,0.52206720,0.34460166,0.00000000
-3.23261631,2.61977159,0.32112275,1.49610036,0.01117159,0.09685925,0.59610758,0.53412648,0.36475499,0.00000000
-3.22661331,2.73997637,0.34387496,1.58299030,0.01172213,0.10297814,0.61003025,0.54637115,0.38533257,0.00000000
-3.22061031,2.85895953,0.36657509,1.66884285,0.01225496,0.10908422,0.62367234,0.55857359,0.40600219,0.00000000
-3.21460730,2.97479188,0.38886632,1.75231451,0.01276316,0.11508574,0.63684979,0.57049251,0.42641263,0.00000000
-3.20860430,3.08548788,0.41038084,1.83202841,0.01324012,0.12088782,0.64935670,0.58188241,0.44620162,0.00000000
-3.20260130,3.18906268,0.43074816,1.90661069,0.01367971,0.12639484,0.66097347,0.59250330,0.46500486,0.00000000
-3.19659830,3.28359176,0.44960422,1.97472871,0.01407650,0.13151300,0.67147610,0.60213029,0.48246547,0.00000000
-3.19059530,3.36727039,0.46660083,2.03512955,0.01442589,0.13615296,0.68064608,0.61056231,0.49824383,0.00000000
-3.18459230,3.43847069,0.48141526,2.08667741,0.01472430,0.14023244,0.68828046,0.61762973,0.51202720,0.00000000
-3.17858929,3.49579338,0.49375951,2.12838820,0.01496922,0.14367868,0.69420132,0.62320025,0.52353871,0.00000000
-3.17258629,3.53811214,0.50338879,2.15945995,0.01515928,0.14643059,0.69826443,0.62718291,0.53254560,0.00000000
-3.16658329,3.56460852,0.51010899,2.17929763,0.01529420,0.14844063,0.70036621,0.62952996,0.53886589,0.00000000
-3.16058029,3.57479575,0.51378270,2.18753143,0.01537481,0.14967620,0.70044907,0.63023651,0.54237370,0.00000000
-3.15457729,3.56853065,0.51433350,2.18402758,0.01540285,0.15012058,0.69850438,0.62933805,0.54300251,0.00000000
-3.14857429,3.54601302,0.51174831,2.16889124,0.01538091,0.14977328,0.69457328,0.62690603,0.54074656,0.00000000
-3.14257129,3.50777288,0.50607778,2.14246160,0.01531223,0.14864988,0.68874509,0.62304180,0.53566015,0.00000000
-3.13656828,3.45464623,0.49743449,2.10529907,0.01520049,0.14678133,0.68115350,0.61786934,0.52785489,0.00000000
-3.13056528,3.38774080,0.48598922,2.05816557,0.01504964,0.14421269,0.67197078,0.61152722,0.51749519,0.00000000
-3.12456228,3.30839342,0.47196535,2.00199857,0.01486368,0.14100154,0.66140029,0.60416040,0.50479201,0.00000000
-3.11855928,3.21812141,0.45563162,1.93788020,0.01464647,0.13721585,0.64966781,0.59591214,0.48999524,0.00000000
-3.11255628,3.11857000,0.43729366,1.86700278,0.01440160,0.13293178,0.63701203,0.58691690,0.47338522,0.00000000
-3.10655328,3.01145859,0.41728455,1.79063220,0.01413225,0.12823114,0.62367488,0.57729420,0.45526344,0.00000000
-3.10055028,2.89852787,0.39595485,1.71007080,0.01384107,0.12319885,0.60989197,0.56714411,0.43594321,0.00000000
-3.09454727,2.78149029,0.37366254,1.62662103,0.01353018,0.11792050,0.59588388,0.55654444,0.41574038,0.00000000
-3.08854427,2.66198552,0.35076321,1.54155145,0.01320117,0.11247998,0.58184849,0.54554971,0.39496463,0.00000000
-3.08254127,2.54154250,0.32760093,1.45606599,0.01285509,0.10695730,0.56795475,0.53419196,0.37391160,0.00000000
-3.07653827,2.42154916,0.30450002,1.37127769,0.01249258,0.10142682,0.55433824,0.52248322,0.35285611,0.00000000
-3.07053527,2.30323028,0.28175815,1.28818728,0.01211396,0.09595571,0.54109847,0.51041936,0.33204668,0.00000000
-3.06453227,2.18763375,0.25964069,1.20766726,0.01171932,0.09060284,0.52829808,0.49798508,0.31170138,0.00000000
-3.05852926,2.07562481,0.23837674,1.13045139,0.01130870,0.08541803,0.51596386,0.48515961,0.29200515,0.00000000
-3.05252626,1.96788766,0.21815658,1.05712967,0.01088222,0.08044167,0.50408947,0.47192267,0.27310850,0.00000000
-3.04652326,1.86493345,0.19913064,0.98814822,0.01044019,0.07570473,0.49263949,0.45826044,0.25512749,0.00000000
-3.04052026,1.76711355,0.18140999,0.92381375,0.00998323,0.07122897,0.48155479,0.44417093,0.23814487,0.00000000
-3.03451726,1.67463665,0.16506789,0.86430179,0.00951234,0.06702758,0.47075857,0.42966861,0.22221219,0.00000000
-3.02851426,1.58758859,0.15014252,0.80966810,0.00902899,0.06310590,0.46016300,0.41478798,0.20735268,0.00000000
-3.02251126,1.50595350,0.13664056,0.75986226,0.00853510,0.05946233,0.44967599,0.39958579,0.19356470,0.00000000
-3.01650825,1.42963509,0.12454122,0.71474295,0.00803310,0.05608938,0.43920777,0.38414203,0.18082552,0.00000000
-3.01050525,1.35847724,0.11380080,0.67409396,0.00752579,0.05297476,0.42867699,0.36855938,0.16909530,0.00000000
-3.00450225,1.29228287,0.10435727,0.63764032,0.00701636,0.05010243,0.41801607,0.35296149,0.15832103,0.00000000
-2.99849925,1.23083070,0.09613484,0.60506420,0.00650828,0.04745364,0.40717559,0.33748995,0.14844027,0.00000000
-2.99249625,1.17388934,0.08904830,0.57601972,0.00600515,0.04500800,0.39612763,0.32230033,0.13938466,0.00000000
-2.98649325,1.12122863,0.08300699,0.55014672,0.00551065,0.04274427,0.38486778,0.30755737,0.13108308,0.00000000
-2.98049025,1.07262802,0.07791823,0.52708294,0.00502838,0.04064126,0.37341604,0.29342968,0.12346429,0.00000000
-2.97448724,1.02788241,0.07369033,0.50647460,0.00456176,0.03867842,0.36181642,0.28008411,0.11645923,0.00000000
-2.96848424,0.98680532,0.07023489,0.48798523,0.00411394,0.03683647,0.35013543,0.26768014,0.11000277,0.00000000
-2.96248124,0.94923001,0.06746865,0.47130276,0.00368771,0.03509781,0.33845959,0.25636445,0.10403504,0.00000000
-2.95647824,0.91500875,0.06531470,0.45614495,0.00328541,0.03344683,0.32689213,0.24626588,0.09850236,0.00000000
-2.95047524,0.88401077,0.06370326,0.44226319,0.00290891,0.03187016,0.31554909,0.23749112,0.09335778,0.00000000
-2.94447224,0.85611932,0.06257206,0.42944485,0.00255960,0.03035677,0.30455507,0.23012109,0.08856128,0.00000000
-2.93846923,0.83122828,0.06186627,0.41751443,0.00223835,0.02889801,0.29403897,0.22420829,0.08407974,0.00000000
-2.93246623,0.80923873,0.06153834,0.40633351,0.00194554,0.02748753,0.28412982,0.21977519,0.07988663,0.00000000
-2.92646323,0.79005603,0.06154759,0.39579991,0.00168113,0.02612123,0.27495314,0.21681368,0.07596159,0.00000000
-2.92046023,0.77358765,0.06185980,0.38584615,0.00144464,0.02479704,0.26662798,0.21528573,0.07228996,0.00000000
-2.91445723,0.75974213,0.06244675,0.37643743,0.00123529,0.02351475,0.25926473,0.21512512,0.06886208,0.00000000
-2.90845423,0.74842944,0.06328594,0.36756939,0.00105201,0.02227579,0.25296409,0.21624040,0.06567280,0.00000000
-2.90245123,0.73956282,0.06436041,0.35926579,0.00089351,0.02108302,0.24781699,0.21851882,0.06272085,0.00000000
-2.89644822,0.73306227,0.06565871,0.35157620,0.00075840,0.01994044,0.24390569,0.22183124,0.06000833,0.00000000
-2.89044522,0.72885951,0.06717507,0.34457389,0.00064519,0.01885304,0.24130583,0.22603792,0.05754028,0.00000000
-2.88444222,0.72690418,0.06890977,0.33835397,0.00055238,0.01782653,0.24008936,0.23099482,0.05532427,0.00000000
-2.87843922,0.72717116,0.07086959,0.33303170,0.00047854,0.01686722,0.24032812,0.23656038,0.05337015,0.00000000
-2.87243622,0.72966819,0.07306833,0.32874104,0.00042228,0.01598180,0.24209777,0.24260241,0.05168977,0.00000000
-2.86643322,0.73444356,0.07552737,0.32563321,0.00038235,0.01517725,0.24548162,0.24900477,0.05029682,0.00000000
-2.86043022,0.74159302,0.07827605,0.32387525,0.00035762,0.01446071,0.25057421,0.25567361,0.04920666,0.00000000
-2.85442721,0.75126516,0.08135193,0.32364827,0.00034712,0.01383940,0.25748398,0.26254274,0.04843606,0.00000000
-2.84842421,0.76366470,0.08480071,0.32514530,0.00035000,0.01332048,0.26633485,0.26957793,0.04800305,0.00000000
-2.84242121,0.77905285,0.08867573,0.32856848,0.00036555,0.01291106,0.27726623,0.27677970,0.04792649,0.00000000
-2.83641821,0.79774428,0.09303711,0.33412544,0.00039320,0.01261800,0.29043126,0.28418452,0.04822567,0.00000000
-2.83041521,0.82010013,0.09795018,0.34202470,0.00043246,0.01244788,0.30599309,0.29186407,0.04891970,0.00000000
-2.82441221,0.84651698,0.10348354,0.35247014,0.00048290,0.01240681,0.32411896,0.29992256,0.05002678,0.00000000
-2.81840920,0.87741171,0.10970645,0.36565440,0.00054417,0.01250032,0.34497244,0.30849209,0.05156330,0.00000000
-2.81240620,0.91320242,0.11668571,0.38175140,0.00061589,0.01273311,0.36870363,0.31772600,0.05354282,0.00000000
-2.80640320,0.95428625,0.12448220,0.40090828,0.00069769,0.01310886,0.39543799,0.32779067,0.05597496,0.00000000
-2.80040020,1.00101460,0.13314702,0.42323685,0.00078917,0.01362998,0.42526404,0.33885572,0.05886421,0.00000000
-2.79439720,1.05366707,0.14271753,0.44880514,0.00088985,0.01429731,0.45822058,0.35108334,0.06220878,0.00000000
-2.78839420,1.11242532,0.15321342,0.47762949,0.00099924,0.01510987,0.49428416,0.36461701,0.06599952,0.00000000
-2.78239120,1.17734830,0.16463300,0.50966755,0.00111674,0.01606461,0.53335743,0.37957016,0.07021900,0.00000000
-2.77638819,1.24835034,0.17695003,0.54481295,0.00124176,0.01715612,0.57525930,0.39601549,0.07484079,0.00000000
-2.77038519,1.32518363,0.19011113,0.58289189,0.00137368,0.01837653,0.61971741,0.41397537,0.07982914,0.00000000
-2.76438219,1.40742649,0.20403417,0.62366234,0.00151193,0.01971529,0.66636394,0.43341399,0.08513893,0.00000000
-2.75837919,1.49447848,0.21860768,0.66681605,0.00165605,0.02115923,0.71473500,0.45423170,0.09071614,0.00000000
-2.75237619,1.58556342,0.23369143,0.71198356,0.00180576,0.02269254,0.76427421,0.47626204,0.09649876,0.00000000
-2.74637319,1.67974067,0.24911834,0.75874245,0.00196105,0.02429702,0.81434073,0.49927162,0.10241818,0.00000000
-2.74037019,1.77592488,0.26469768,0.80662851,0.00212230,0.02595235,0.86422155,0.52296325,0.10840100,0.00000000
-2.73436718,1.87291382,0.28021950,0.85514969,0.00229041,0.02763648,0.91314805,0.54698212,0.11437128,0.00000000
-2.72836418,1.96942340,0.29546021,0.90380225,0.00246688,0.02932623,0.96031626,0.57092503,0.12025319,0.00000000
-2.72236118,2.06412871,0.31018916,0.95208847,0.00265398,0.03099786,1.00491011,0.59435232,0.12597377,0.00000000
-2.71635818,2.15570935,0.32417590,0.99953522,0.00285484,0.03262781,1.04612686,0.61680204,0.13146588,0.00000000
-2.71035518,2.24289709,0.33719787,1.04571241,0.00307358,0.03419346,1.08320359,0.63780587,0.13667119,0.00000000
-2.70435218,2.32452356,0.34904827,1.09025038,0.00331541,0.03567392,1.11544366,0.65690597,0.14154286,0.00000000
-2.69834917,2.39956585,0.35954355,1.13285540,0.00358667,0.03705079,1.14224191,0.67367209,0.14604804,0.00000000
-2.69234617,2.46718753,0.36853041,1.17332223,0.00389491,0.03830888,1.16310741,0.68771823,0.15016983,0.00000000
-2.68634317,2.52677298,0.37589181,1.21154310,0.00424886,0.03943684,1.17768256,0.69871786,0.15390869,0.00000000
-2.68034017,2.57795329,0.38155173,1.24751250,0.00465842,0.04042767,1.18575779,0.70641717,0.15728317,0.00000000
-2.67433717,2.62062211,0.38547844,1.28132718,0.00513452,0.04127899,1.18728086,0.71064567,0.16032980,0.00000000
-2.66833417,2.65494051,0.38768612,1.31318150,0.00568901,0.04199328,1.18236034,0.71132351,0.16310228,0.00000000
-2.66233117,2.68133044,0.38823459,1.34335792,0.00633440,0.04257773,1.17126307,0.70846532,0.16566977,0.00000000
-2.65632816,2.70045685,0.38722733,1.37221319,0.00708365,0.04304403,1.15440551,0.70218031,0.16811445,0.00000000
-2.65032516,2.71319928,0.38480772,1.40016071,0.00794977,0.04340786,1.13233947,0.69266860,0.17052834,0.00000000
-2.64432216,2.72061414,0.38115362,1.42764990,0.00894548,0.04368821,1.10573272,0.68021396,0.17300958,0.00000000
-2.63831916,2.72388951,0.37647064,1.45514366,0.01008276,0.04390653,1.07534541,0.66517343,0.17565825,0.00000000
-2.63231616,2.72429449,0.37098437,1.48309489,0.01137234,0.04408572,1.04200323,0.64796406,0.17857190,0.00000000
-2.62631316,2.72312569,0.36493177,1.51192340,0.01282325,0.04424904,1.00656871,0.62904770,0.18184105,0.00000000
-2.62031016,2.72165330,0.35855236,1.54199433,0.01444225,0.04441901,0.96991164,0.60891426,0.18554478,0.00000000
-2.61430715,2.72106934,0.35207935,1.57359922,0.01623337,0.04461621,0.93288015,0.58806440,0.18974666,0.00000000
-2.60830415,2.72244056,0.34573126,1.60694062,0.01819740,0.04485825,0.89627347,0.56699223,0.19449125,0.00000000
-2.60230115,2.72666795,0.33970436,1.64212114,0.02033143,0.04515885,0.86081760,0.54616898,0.19980119,0.00000000
-2.59629815,2.73445489,0.33416623,1.67913743,0.02262858,0.04552700,0.82714470,0.52602805,0.20567525,0.00000000
-2.59029515,2.74628488,0.32925066,1.71787926,0.02507762,0.04596642,0.79577707,0.50695216,0.21208723,0.00000000
-2.58429215,2.76240981,0.32505420,1.75813378,0.02766291,0.04647524,0.76711606,0.48926306,0.21898594,0.00000000
-2.57828914,2.78284883,0.32163432,1.79959452,0.03036432,0.04704591,0.74143633,0.47321399,0.22629616,0.00000000
-2.57228614,2.80739732,0.31900931,1.84187468,0.03315738,0.04766544,0.71888518,0.45898519,0.23392061,0.00000000
-2.56628314,2.83564527,0.31715981,1.88452361,0.03601351,0.04831587,0.69948704,0.44668238,0.24174289,0.00000000
-2.56028014,2.86700339,0.31603186,1.92704574,0.03890053,0.04897499,0.68315232,0.43633815,0.24963114,0.00000000
-2.55427714,2.90073546,0.31554124,1.96892064,0.04178315,0.04961727,0.66969021,0.42791606,0.25744243,0.00000000
-2.54827414,2.93599479,0.31557884,2.00962313,0.04462377,0.05021498,0.65882450,0.42131695,0.26502753,0.00000000
-2.54227114,2.97186277,0.31601685,2.04864221,0.04738327,0.05073940,0.65021157,0.41638727,0.27223592,0.00000000
-2.53626813,3.00738746,0.31671527,2.08549790,0.05002199,0.05116212,0.64345960,0.41292878,0.27892090,0.00000000
-2.53026513,3.04162016,0.31752862,2.11975499,0.05250072,0.05145626,0.63814813,0.41070918,0.28494439,0.00000000
-2.52426213,3.07364840,0.31831233,2.15103319,0.05478178,0.05159774,0.63384694,0.40947316,0.29018138,0.00000000
-2.51825913,3.10262392,0.31892875,2.17901330,0.05683002,0.05156630,0.63013361,0.40895341,0.29452377,0.00000000
-2.51225613,3.12778472,0.31925231,2.20343919,0.05861388,0.05134639,0.62660899,0.40888107,0.29788344,0.00000000
-2.50625313,3.14847055,0.31917375,2.22411604,0.06010626,0.05092788,0.62291009,0.40899535,0.30019448,0.00000000
-2.50025013,3.16413189,0.31860332,2.24090504,0.06128531,0.05030646,0.61872001,0.40905194,0.30141448,0.00000000
-2.49424712,3.17433265,0.31747275,2.25371546,0.06213513,0.04948380,0.61377484,0.40882990,0.30152489,0.00000000
-2.48824412,3.17874733,0.31573614,2.26249479,0.06264616,0.04846745,0.60786738,0.40813710,0.30053046,0.00000000
-2.48224112,3.17715355,0.31336966,2.26721803,0.06281546,0.04727048,0.60084796,0.40681394,0.29845781,0.00000000
-2.47623812,3.16942126,0.31037031,2.26787696,0.06264677,0.04591091,0.59262260,0.40473546,0.29535333,0.00000000
-2.47023512,3.15549987,0.30675384,2.26447055,0.06215032,0.04441092,0.58314897,0.40181190,0.29128046,0.00000000
-2.46423212,3.13540454,0.30255193,2.25699704,0.06134245,0.04279594,0.57243064,0.39798797,0.28631652,0.00000000
-2.45822911,3.10920302,0.29780903,2.24544863,0.06024504,0.04109367,0.56051007,0.39324082,0.28054940,0.00000000
-2.45222611,3.07700400,0.29257884,2.22980911,0.05888479,0.03933297,0.54746107,0.38757714,0.27407408,0.00000000
-2.44622311,3.03894779,0.28692095,2.21005450,0.05729239,0.03754290,0.53338112,0.38102959,0.26698931,0.00000000
-2.44022011,2.99520008,0.28089744,2.18615694,0.05550151,0.03575170,0.51838400,0.37365274,0.25939451,0.00000000
-2.43421711,2.94594877,0.27457006,2.15809133,0.05354790,0.03398593,0.50259330,0.36551887,0.25138711,0.00000000
-2.42821411,2.89140416,0.26799771,2.12584424,0.05146834,0.03226981,0.48613685,0.35671380,0.24306027,0.00000000
-2.42221111,2.83180197,0.26123471,2.08942465,0.04929972,0.03062458,0.46914252,0.34733301,0.23450120,0.00000000
-2.41620810,2.76740886,0.25432953,2.04887544,0.04707820,0.02906822,0.45173525,0.33747806,0.22579001,0.00000000
-2.41020510,2.69852955,0.24732436,2.00428506,0.04483843,0.02761520,0.43403542,0.32725365,0.21699907,0.00000000
-2.40420210,2.62551497,0.24025525,1.95579844,0.04261299,0.02627655,0.41615844,0.31676513,0.20819295,0.00000000
-2.39819910,2.54877030,0.23315287,1.90362630,0.04043194,0.02505998,0.39821529,0.30611666,0.19942876,0.00000000
-2.39219610,2.46876233,0.22604372,1.84805239,0.03832253,0.02397021,0.38031386,0.29540998,0.19075686,0.00000000
-2.38619310,2.38602506,0.21895178,1.78943789,0.03630909,0.02300943,0.36256074,0.28474363,0.18222184,0.00000000
-2.38019010,2.30116313,0.21190040,1.72822281,0.03441310,0.02217773,0.34506329,0.27421263,0.17386369,0.00000000
-2.37418709,2.21485241,0.20491424,1.66492414,0.03265329,0.02147374,0.32793161,0.26390845,0.16571904,0.00000000
-2.36818409,2.12783747,0.19802124,1.60013070,0.03104597,0.02089513,0.31128020,0.25391924,0.15782236,0.00000000
-2.36218109,2.04092580,0.19125436,1.53449495,0.02960530,0.02043917,0.29522915,0.24433008,0.15020713,0.00000000
-2.35617809,1.95497878,0.18465310,1.46872209,0.02834369,0.02010321,0.27990469,0.23522324,0.14290672,0.00000000
-2.35017509,1.87089970,0.17826455,1.40355682,0.02727209,0.01988510,0.26543898,0.22667826,0.13595519,0.00000000
-2.34417209,1.78961912,0.17214402,1.33976838,0.02640033,0.01978347,0.25196917,0.21877187,0.12938773,0.00000000
-2.33816908,1.71207799,0.16635511,1.27813442,0.02573729,0.01979793,0.23963564,0.21157757,0.12324088,0.00000000
-2.33216608,1.63920939,0.16096931,1.21942428,0.02529107,0.01992921,0.22857959,0.20516499,0.11755246,0.00000000
-2.32616308,1.57191910,0.15606497,1.16438232,0.02506893,0.02017907,0.21894003,0.19959883,0.11236124,0.00000000
-2.32016008,1.51106599,0.15172585,1.11371184,0.02507719,0.02055020,0.21085032,0.19493764,0.10770632,0.00000000
-2.31415708,1.45744276,0.14803918,1.06806008,0.02532097,0.02104600,0.20443432,0.19123228,0.10362643,0.00000000
-2.30815408,1.41175751,0.14509339,1.02800464,0.02580381,0.02167032,0.19980247,0.18852426,0.10015891,0.00000000
-2.30215108,1.37461694,0.14297553,0.99404178,0.02652721,0.02242706,0.19704781,0.18684397,0.09733865,0.00000000
-2.29614807,1.34651141,0.14176856,0.96657672,0.02749013,0.02331984,0.19624220,0.18620898,0.09519695,0.00000000
-2.29014507,1.32780245,0.14154859,0.94591613,0.02868843,0.02435162,0.19743282,0.18662239,0.09376033,0.00000000
-2.28414207,1.31871292,0.14238213,0.93226286,0.03011432,0.02552437,0.20063910,0.18807151,0.09304938,0.00000000
-2.27813907,1.31932010,0.14432359,0.92571293,0.03175592,0.02683870,0.20585021,0.19052669,0.09307762,0.00000000
-2.27213607,1.32955177,0.14741291,0.92625470,0.03359686,0.02829369,0.21302319,0.19394074,0.09385053,0.00000000
-2.26613307,1.34918539,0.15167369,0.93376998,0.03561603,0.02988662,0.22208180,0.19824863,0.09536463,0.00000000
-2.26013007,1.37785035,0.15711156,0.94803715,0.03778750,0.03161292,0.23291618,0.20336781,0.09760681,0.00000000
-2.25412706,1.41503302,0.16371314,0.96873579,0.04008066,0.03346611,0.24538319,0.20919901,0.10055380,0.00000000
-2.24812406,1.46008458,0.17144537,0.99545285,0.04246048,0.03543787,0.25930773,0.21562752,0.10417182,0.00000000
-2.24212106,1.51223135,0.18025541,1.02769000,0.04488809,0.03751816,0.27448475,0.22252506,0.10841654,0.00000000
-2.23611806,1.57058722,0.19007091,1.06487198,0.04732142,0.03969539,0.29068205,0.22975202,0.11323320,0.00000000
-2.23011506,1.63416797,0.20080088,1.10635568,0.04971617,0.04195665,0.30764387,0.23716009,0.11855701,0.00000000
-2.22411206,1.70190715,0.21233676,1.15143987,0.05202680,0.04428795,0.32509507,0.24459529,0.12431379,0.00000000
-2.21810905,1.77267306,0.22455405,1.19937526,0.05420771,0.04667445,0.34274591,0.25190108,0.13042084,0.00000000
-2.21210605,1.84528665,0.23731409,1.24937486,0.05621442,0.04910076,0.36029730,0.25892174,0.13678807,0.00000000
-2.20610305,1.91853988,0.25046621,1.30062449,0.05800483,0.05155109,0.37744645,0.26550568,0.14331929,0.00000000
-2.20010005,1.99121445,0.26384999,1.35229342,0.05954040,0.05400948,0.39389269,0.27150875,0.14991378,0.00000000
-2.19409705,2.06210042,0.27729772,1.40354492,0.06078723,0.05645993,0.40934349,0.27679736,0.15646800,0.00000000
-2.18809405,2.13001471,0.29063698,1.45354699,0.06171706,0.05888651,0.42352034,0.28125148,0.16287748,0.00000000
-2.18209105,2.19381926,0.30369331,1.50148295,0.06230799,0.06127343,0.43616457,0.28476726,0.16903883,0.00000000
-2.17608804,2.25243865,0.31629289,1.54656220,0.06254514,0.06360514,0.44704277,0.28725939,0.17485186,0.00000000
-2.17008504,2.30487707,0.32826537,1.58803085,0.06242094,0.06586637,0.45595185,0.28866310,0.18022173,0.00000000
-2.16408204,2.35023459,0.33944660,1.62518243,0.06193524,0.06804220,0.46272343,0.28893578,0.18506120,0.00000000
