energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.80790395,1.67175495,-1.66191491,0.01880730,-0.01927625,0.08605464,-0.08606654,0.38130084,-0.37776032,0.14853452,-0.14791432,0.36914171,-0.36511806,0.32471942,-0.32440462,0.02262469,-0.02255835,0.87209567,-0.86589568
-5.80190095,1.71991945,-1.70944179,0.01701023,-0.01743644,0.08822049,-0.08820668,0.40379117,-0.40021488,0.15078017,-0.15005002,0.38553129,-0.38143861,0.32617775,-0.32568971,0.02226404,-0.02220155,0.89995136,-0.89344660
-5.79589795,1.76837204,-1.75743323,0.01537228,-0.01575476,0.09037717,-0.09034457,0.42585481,-0.42229552,0.15322209,-0.15239377,0.40162698,-0.39752086,0.32800007,-0.32736048,0.02188016,-0.02182223,0.92777107,-0.92105810
-5.78989495,1.81623936,-1.80504249,0.01390023,-0.01423897,0.09247015,-0.09242705,0.44717438,-0.44368871,0.15578784,-0.15487694,0.41717399,-0.41311461,0.33010650,-0.32934257,0.02147416,-0.02142157,0.95509990,-0.94828820
-5.78389195,1.86257041,-1.85133893,0.01259659,-0.01289248,0.09444179,-0.09439747,0.46742548,-0.46407248,0.15839528,-0.15742058,0.43190575,-0.42795634,0.33239520,-0.33153866,0.02104659,-0.02100012,0.98144670,-0.97465549
-5.77788894,1.90636814,-1.89533875,0.01145997,-0.01171463,0.09623331,-0.09619772,0.48628537,-0.48312489,0.16095583,-0.15993852,0.44555213,-0.44177713,0.33474722,-0.33383310,0.02059754,-0.02055798,1.00629978,-0.99965448
-5.77188594,1.94662370,-1.93603858,0.01048551,-0.01070121,0.09778691,-0.09777022,0.50344198,-0.50053295,0.16337779,-0.16234069,0.45784814,-0.45431126,0.33703183,-0.33609721,0.02012688,-0.02009496,1.02914399,-1.02277225
-5.76588294,1.98235186,-1.97245058,0.00966535,-0.00984485,0.09904779,-0.09906001,0.51860309,-0.51600172,0.16556993,-0.16453659,0.46854301,-0.46530522,0.33911231,-0.33819494,0.01963443,-0.01961083,1.04947851,-1.04350612
-5.75987994,2.01262646,-2.00363788,0.00898915,-0.00913555,0.09996611,-0.10001670,0.53150514,-0.52926320,0.16744491,-0.16643877,0.47740917,-0.47452668,0.34085177,-0.33998876,0.01912019,-0.01910545,1.06683462,-1.06138131
-5.75387694,2.03661456,-2.02874885,0.00844454,-0.00856120,0.10049871,-0.10059622,0.54192163,-0.54008471,0.16892268,-0.16796615,0.48425086,-0.48177312,0.34211908,-0.34134555,0.01858448,-0.01857902,1.08079299,-1.07596835
-5.74787394,2.05360797,-2.04704924,0.00801770,-0.00810811,0.10061063,-0.10076240,0.54967049,-0.54827649,0.16993347,-0.16904718,0.48891191,-0.48687985,0.34279440,-0.34214224,0.01802813,-0.01803218,1.09099975,-1.08689937
-5.74187094,2.06305122,-2.05795084,0.00769379,-0.00776147,0.10027630,-0.10048819,0.55462030,-0.55369811,0.17042060,-0.16962259,0.49128246,-0.48972689,0.34277440,-0.34227113,0.01745258,-0.01746620,1.09718076,-1.09388273
-5.73586793,2.06456483,-2.06103579,0.00745744,-0.00750586,0.09948039,-0.09975657,0.55669520,-0.55626358,0.17034266,-0.16964777,0.49130430,-0.49024466,0.34197688,-0.34164461,0.01686000,-0.01688300,1.09915369,-1.09671565
-5.72986493,2.05796330,-2.05607575,0.00729314,-0.00732565,0.09821828,-0.09856113,0.55587806,-0.55594488,0.16967532,-0.16909464,0.48897460,-0.48841803,0.34034469,-0.34019932,0.01625331,-0.01628529,1.09683746,-1.09529415
-5.72386193,2.04326706,-2.04304521,0.00718565,-0.00720542,0.09649619,-0.09690620,0.55221203,-0.55277382,0.16841252,-0.16795297,0.48434792,-0.48428872,0.33784886,-0.33789943,0.01563622,-0.01567656,1.09025863,-1.08962023
-5.71785893,2.02070812,-2.02212856,0.00712034,-0.00713031,0.09433088,-0.09480666,0.54580031,-0.54684212,0.16656705,-0.16623114,0.47753635,-0.47795583,0.33449094,-0.33473917,0.01501322,-0.01506105,1.07955464,-1.07980584
-5.71185593,1.99072921,-1.99372081,0.00708346,-0.00708631,0.09174906,-0.09228744,0.53680409,-0.53829975,0.16417059,-0.16395628,0.46870774,-0.46957459,0.33030428,-0.33074439,0.01438952,-0.01444375,1.06497372,-1.06607356
-5.70585293,1.95397646,-1.95842173,0.00706240,-0.00706052,0.08878647,-0.08938260,0.52543887,-0.52735161,0.16127309,-0.16117383,0.45808225,-0.45935320,0.32535448,-0.32597316,0.01377095,-0.01383030,1.04687142,-1.04875395
-5.69984992,1.91128580,-1.91702374,0.00704587,-0.00704136,0.08548673,-0.08613427,0.51196922,-0.51425252,0.15794163,-0.15794652,0.44592704,-0.44754804,0.31973876,-0.32051546,0.01316390,-0.01322691,1.02570383,-1.02827960
-5.69384692,1.86366351,-1.87049389,0.00702408,-0.00701871,0.08189989,-0.08259125,0.49670211,-0.49930095,0.15425867,-0.15435282,0.43254958,-0.43445721,0.31358438,-0.31449175,0.01257515,-0.01264021,1.00201772,-1.00517602
-5.68784392,1.81226149,-1.81995038,0.00698880,-0.00698405,0.07808098,-0.07880754,0.47997915,-0.48283143,0.15031989,-0.15048483,0.41828958,-0.42041286,0.30704609,-0.30805071,0.01201171,-0.01207712,0.97643773,-0.98004948
-5.68184092,1.75834784,-1.76663421,0.00693346,-0.00693051,0.07408833,-0.07484077,0.46216786,-0.46520610,0.14623152,-0.14644580,0.40350992,-0.40577233,0.30030266,-0.30136591,0.01148071,-0.01154469,0.94965099,-0.95357234
-5.67583792,1.70327360,-1.71187688,0.00685311,-0.00685284,0.06998196,-0.07075051,0.44365241,-0.44680552,0.14210740,-0.14234724,0.38858684,-0.39090853,0.29355247,-0.29463165,0.01098916,-0.01104992,0.92238947,-0.92646587
-5.66983492,1.64843656,-1.65706487,0.00674442,-0.00674746,0.06582197,-0.06659671,0.42482388,-0.42801911,0.13806566,-0.13830569,0.37389968,-0.37619976,0.28700836,-0.28805793,0.01054376,-0.01059956,0.89541066,-0.89948136
-5.66383192,1.59524302,-1.60360183,0.00660558,-0.00661230,0.06166701,-0.06243817,0.40607055,-0.40923540,0.13422529,-0.13443937,0.35982046,-0.36201935,0.28089170,-0.28186469,0.01015078,-0.01019995,0.86947689,-0.87337970
-5.65782891,1.54506852,-1.55286953,0.00643621,-0.00644678,0.05757289,-0.05833109,0.38776832,-0.39083249,0.13070257,-0.13086460,0.34670366,-0.34872543,0.27542601,-0.27627547,0.00981576,-0.00985679,0.84533388,-0.84891011
-5.65182591,1.49921867,-1.50618866,0.00623722,-0.00625160,0.05359133,-0.05432784,0.37027160,-0.37316884,0.12760747,-0.12769228,0.33487646,-0.33665100,0.27082996,-0.27151056,0.00954339,-0.00957497,0.82368921,-0.82678859
-5.64582291,1.45889112,-1.46478044,0.00601062,-0.00602861,0.04976895,-0.05047586,0.35390487,-0.35657474,0.12504022,-0.12502437,0.32462964,-0.32609473,0.26731034,-0.26777989,0.00933732,-0.00935835,0.80519116,-0.80767660
-5.63981991,1.42513971,-1.42973020,0.00575934,-0.00578062,0.04614642,-0.04681683,0.33895516,-0.34134458,0.12308800,-0.12295057,0.31620959,-0.31731269,0.26505482,-0.26527584,0.00919996,-0.00920966,0.79040858,-0.79216069
-5.63381691,1.39884195,-1.40195408,0.00548704,-0.00551119,0.04275782,-0.04338600,0.32566562,-0.32773019,0.12182196,-0.12154532,0.30981138,-0.31051118,0.26422501,-0.26416616,0.00913236,-0.00913025,0.77981257,-0.78073365
-5.62781391,1.38067086,-1.38216979,0.00519790,-0.00522443,0.03963031,-0.04021174,0.31423023,-0.31593540,0.12129467,-0.12086507,0.30557334,-0.30584094,0.26494987,-0.26458729,0.00913410,-0.00912006,0.77376032,-0.77377790
-5.62181091,1.37107214,-1.37087249,0.00489643,-0.00492481,0.03678388,-0.03731535,0.30479007,-0.30611188,0.12153796,-0.12094609,0.30357318,-0.30339295,0.26731987,-0.26663833,0.00920318,-0.00917746,0.77248198,-0.77155154
-5.61580790,1.37024749,-1.36831671,0.00458723,-0.00461693,0.03423145,-0.03471103,0.29743085,-0.29835651,0.12256146,-0.12180284,0.30382571,-0.30319577,0.27138204,-0.27037584,0.00933600,-0.00929922,0.77607092,-0.77417783
-5.60980490,1.37814493,-1.37450509,0.00427489,-0.00430538,0.03197902,-0.03240605,0.29218214,-0.29271020,0.12435167,-0.12342691,0.30628252,-0.30521473,0.27713620,-0.27580979,0.00952736,-0.00948052,0.78447787,-0.78163850
-5.60380190,1.39445660,-1.38918448,0.00396376,-0.00399453,0.03002611,-0.03040114,0.28901809,-0.28915828,0.12687181,-0.12578671,0.31083326,-0.30935296,0.28453254,-0.28290089,0.00977051,-0.00971496,0.79750944,-0.79377118
-5.59779890,1.41862448,-1.41184988,0.00365785,-0.00368846,0.02836627,-0.02869097,0.28785968,-0.28763248,0.13006235,-0.12882781,0.31730893,-0.31545410,0.29347080,-0.29155938,0.01005725,-0.00999468,0.81483102,-0.81027139
-5.59179590,1.44985393,-1.44175638,0.00336071,-0.00339078,0.02698776,-0.02726482,0.28857850,-0.28801436,0.13384230,-0.13247412,0.32548680,-0.32330694,0.30380108,-0.30164549,0.01037811,-0.01031049,0.83597437,-0.83069914
-5.58579290,1.48713521,-1.47793889,0.00307540,-0.00310459,0.02587433,-0.02610726,0.29100194,-0.29014019,0.13811122,-0.13662968,0.33509700,-0.33265166,0.31532640,-0.31297166,0.01072253,-0.01065207,0.86034974,-0.85448999
-5.57978989,1.52927210,-1.51923936,0.00280435,-0.00283243,0.02500602,-0.02519906,0.29491953,-0.29380708,0.14275192,-0.14118122,0.34583058,-0.34318753,0.32780696,-0.32530645,0.01107917,-0.01100824,0.88726215,-0.88097057
-5.57378689,1.57491722,-1.56434069,0.00254945,-0.00257623,0.02436008,-0.02451799,0.30009045,-0.29878022,0.14763375,-0.14600137,0.35734886,-0.35458200,0.34096609,-0.33838017,0.01143614,-0.01136721,0.91593161,-0.90937795
-5.56778389,1.62261263,-1.61180633,0.00231198,-0.00233734,0.02391186,-0.02403976,0.30625173,-0.30480094,0.15261641,-0.15095226,0.36929361,-0.36648077,0.35449766,-0.35189204,0.01178136,-0.01171694,0.94551650,-0.93888238
-5.56178089,1.67083465,-1.66012431,0.00209264,-0.00211655,0.02363573,-0.02373890,0.31312703,-0.31159538,0.15755417,-0.15588971,0.38129800,-0.37851850,0.36807475,-0.36551857,0.01210293,-0.01204546,0.97513926,-0.96861262
-5.55577789,1.71804114,-1.70775406,0.00189166,-0.00191412,0.02350589,-0.02358966,0.32043564,-0.31888345,0.16230024,-0.16066756,0.39299769,-0.39032999,0.38135930,-0.37892310,0.01238943,-0.01234124,1.00391378,-0.99768299
-5.54977489,1.76271958,-1.75317456,0.00170878,-0.00172986,0.02349723,-0.02356675,0.32790138,-0.32638771,0.16671128,-0.16514212,0.40404189,-0.40156119,0.39401236,-0.39176596,0.01263033,-0.01259351,1.03097310,-1.02522110
-5.54377189,1.80343421,-1.79493169,0.00154340,-0.00156318,0.02358600,-0.02364614,0.33526098,-0.33384192,0.17065184,-0.16917662,0.41410383,-0.41187986,0.40570459,-0.40371496,0.01281624,-0.01279263,1.05549661,-1.05039524
-5.53776888,1.83887028,-1.83168324,0.00139459,-0.00141319,0.02375042,-0.02380563,0.34227181,-0.34099885,0.17399843,-0.17264541,0.42289032,-0.42098532,0.41612657,-0.41445575,0.01293926,-0.01293036,1.07673568,-1.07244040
-5.53176588,1.86787389,-1.86223980,0.00126120,-0.00127874,0.02397115,-0.02402537,0.34871848,-0.34763713,0.17664331,-0.17543770,0.43015014,-0.42861713,0.42499856,-0.42370178,0.01299318,-0.01300012,1.09403655,-1.09068180
-5.52576288,1.88948568,-1.88559978,0.00114193,-0.00115855,0.02423164,-0.02428823,0.35441813,-0.35356680,0.17849757,-0.17746089,0.43568073,-0.43456216,0.43207931,-0.43120331,0.01297372,-0.01299718,1.10685977,-1.10455510
-5.51975988,1.90296737,-1.90097754,0.00103539,-0.00105124,0.02451832,-0.02458000,0.35922425,-0.35863345,0.17949369,-0.17864314,0.43933323,-0.43865993,0.43717350,-0.43675516,0.01287857,-0.01291884,1.11479539,-1.11362255
-5.51375688,1.90782001,-1.90782337,0.00094020,-0.00095538,0.02482064,-0.02488948,0.36302888,-0.36272068,0.17958716,-0.17893527,0.44101542,-0.44080610,0.44013774,-0.44020301,0.01270753,-0.01276442,1.11757336,-1.11758436
-5.50775388,1.90379354,-1.90583492,0.00085499,-0.00086961,0.02513094,-0.02520839,0.36576306,-0.36575098,0.17875745,-0.17831179,0.44069276,-0.44095382,0.44088467,-0.44144794,0.01246242,-0.01253536,1.11506876,-1.11628510
-5.50175088,1.89088748,-1.89495972,0.00077845,-0.00079260,0.02544428,-0.02553118,0.36739578,-0.36768493,0.17700804,-0.17677118,0.43838736,-0.43911319,0.43938522,-0.44044906,0.01214704,-0.01223504,1.10730205,-1.10971490
-5.49574787,1.86934317,-1.87538914,0.00070940,-0.00072315,0.02575803,-0.02585469,0.36793131,-0.36851884,0.17436569,-0.17433530,0.43417510,-0.43534874,0.43566898,-0.43722426,0.01176703,-0.01186873,1.09443413,-1.09800565
-5.48974487,1.83962803,-1.84754430,0.00064678,-0.00066018,0.02607149,-0.02617774,0.36740525,-0.36828115,0.17087899,-0.17104805,0.42818103,-0.42977524,0.42982264,-0.43184903,0.01132963,-0.01144339,1.07675701,-1.08142256
-5.48374187,1.80241313,-1.81205498,0.00058967,-0.00060274,0.02638540,-0.02650070,0.36587959,-0.36702756,0.16661624,-0.16697345,0.42057345,-0.42255197,0.42198675,-0.42445358,0.01084348,-0.01096740,1.05468048,-1.06035157
-5.47773887,1.75854519,-1.76973273,0.00053729,-0.00055003,0.02670136,-0.02682489,0.36343691,-0.36483555,0.16166277,-0.16219305,0.41155684,-0.41387593,0.41235095,-0.41521837,0.01031833,-0.01045035,1.02871554,-1.03528351
-5.47173587,1.70901461,-1.72153972,0.00048899,-0.00050140,0.02702141,-0.02715216,0.36017433,-0.36179831,0.15611793,-0.15680300,0.40136410,-0.40397426,0.40114801,-0.40436837,0.00976477,-0.00990270,0.99945562,-1.00679573
-5.46573287,1.65492110,-1.66855480,0.00044426,-0.00045630,0.02734750,-0.02748435,0.35619732,-0.35801864,0.15009176,-0.15091081,0.39024845,-0.39309613,0.38864687,-0.39216630,0.00919394,-0.00933555,0.96755637,-0.97553213
-5.45972986,1.59743850,-1.61193847,0.00040270,-0.00041435,0.02768109,-0.02782293,0.35161381,-0.35360302,0.14370163,-0.14463195,0.37847541,-0.38150475,0.37514515,-0.37890518,0.00861722,-0.00876030,0.93371509,-0.94218272
-5.45372686,1.53778033,-1.55289830,0.00036400,-0.00037522,0.02802284,-0.02816859,0.34652897,-0.34865630,0.13706882,-0.13808654,0.36631505,-0.36946957,0.36096128,-0.36490065,0.00804601,-0.00818844,0.89865054,-0.90746324
-5.44772386,1.47716733,-1.49265602,0.00032795,-0.00033870,0.02837241,-0.02852111,0.34104082,-0.34327720,0.13031535,-0.13139604,0.35403495,-0.35725907,0.34642674,-0.35048303,0.00749149,-0.00763128,0.86308401,-0.87209607
-5.44172086,1.41679820,-1.43241762,0.00029440,-0.00030463,0.02872836,-0.02887919,0.33523684,-0.33755471,0.12356097,-0.12468030,0.34189401,-0.34513443,0.33187856,-0.33598986,0.00696439,-0.00709975,0.82772222,-0.83679266
-5.43571786,1.35782417,-1.37334710,0.00026325,-0.00027293,0.02908820,-0.02924049,0.32919186,-0.33156583,0.11692058,-0.11805487,0.33013730,-0.33334412,0.31765230,-0.32175868,0.00647488,-0.00660422,0.79324259,-0.80223832
-5.42971486,1.30132815,-1.31654468,0.00023441,-0.00024351,0.02944851,-0.02960174,0.32296701,-0.32537432,0.11050201,-0.11162866,0.31899195,-0.32211959,0.30407573,-0.30812059,0.00603244,-0.00615441,0.76028101,-0.76907951
-5.42371186,1.24830837,-1.26302947,0.00020786,-0.00021634,0.02980522,-0.02995902,0.31660997,-0.31903069,0.10440418,-0.10550213,0.30866422,-0.31167209,0.29146327,-0.29539451,0.00564574,-0.00575926,0.72942243,-0.73791374
-5.41770885,1.19966663,-1.21372671,0.00018354,-0.00019140,0.03015393,-0.03030803,0.31015616,-0.31257328,0.09871573,-0.09976574,0.29933750,-0.30219049,0.28011127,-0.28388222,0.00532267,-0.00542693,0.70119405,-0.70928223
-5.41170585,1.15620079,-1.16945931,0.00016143,-0.00016865,0.03049030,-0.03064449,0.30363080,-0.30603011,0.09351409,-0.09449897,0.29117138,-0.29384002,0.27029410,-0.27386428,0.00507025,-0.00516472,0.67606093,-0.68366499
-5.40570285,1.11860085,-1.13094310,0.00014150,-0.00014809,0.03081043,-0.03096455,0.29705167,-0.29942152,0.08886484,-0.08976964,0.28430132,-0.28676191,0.26226105,-0.26559668,0.00489469,-0.00497908,0.65442382,-0.66147807
-5.39969985,1.08744820,-1.09878523,0.00012371,-0.00012966,0.03111133,-0.03126516,0.29043216,-0.29276309,0.08482151,-0.08563354,0.27883909,-0.28107355,0.25623389,-0.25930822,0.00480137,-0.00487567,0.63661871,-0.64307272
-5.39369685,1.06321706,-1.07348506,0.00010800,-0.00011335,0.03139119,-0.03154448,0.28378448,-0.28606890,0.08142558,-0.08213447,0.27487356,-0.27686916,0.25240505,-0.25519851,0.00479491,-0.00485931,0.62291779,-0.62873593
-5.38769385,1.04627770,-1.05543674,0.00009434,-0.00009909,0.03164977,-0.03180216,0.27712281,-0.27935449,0.07870676,-0.07930441,0.27247172,-0.27422079,0.25093636,-0.25343649,0.00487913,-0.00493406,0.61353132,-0.61869202
-5.38169085,1.03690053,-1.04493301,0.00008266,-0.00008685,0.03188855,-0.03203957,0.27046596,-0.27263968,0.07668344,-0.07716394,0.27167987,-0.27317941,0.25195810,-0.25415937,0.00505714,-0.00510321,0.60861013,-0.61310491
-5.37568784,1.03526077,-1.04216945,0.00007291,-0.00007657,0.03211086,-0.03225989,0.26383961,-0.26595076,0.07536331,-0.07572277,0.27252485,-0.27377602,0.25556841,-0.25747186,0.00533128,-0.00536925,0.60824844,-0.61208073
-5.36968484,1.04144309,-1.04724894,0.00006503,-0.00006819,0.03232189,-0.03246817,0.25727783,-0.25932209,0.07474401,-0.07498049,0.27501513,-0.27602285,0.26183300,-0.26344576,0.00570311,-0.00573389,0.61248669,-0.61567056
-5.36368184,1.05544607,-1.06018607,0.00005898,-0.00006168,0.03252856,-0.03267120,0.25082386,-0.25279696,0.07481395,-0.07492723,0.27914183,-0.27991428,0.27078495,-0.27211970,0.00617340,-0.00619800,0.62131438,-0.62387319
-5.35767884,1.07718644,-1.08091114,0.00005473,-0.00005700,0.03273932,-0.03287730,0.24453016,-0.24642771,0.07555319,-0.07554460,0.28487973,-0.28542786,0.28242478,-0.28349903,0.00674204,-0.00676154,0.63467272,-0.63663770
-5.35167584,1.10650301,-1.10927413,0.00005225,-0.00005412,0.03296381,-0.03309604,0.23845773,-0.24027512,0.07693428,-0.07680649,0.29218808,-0.29252518,0.29672072,-0.29755604,0.00740797,-0.00742352,0.65245719,-0.65386605
-5.34567284,1.14316041,-1.14504845,0.00005154,-0.00005305,0.03321253,-0.03333784,0.23267476,-0.23440716,0.07892326,-0.07868008,0.30101153,-0.30115275,0.31360905,-0.31423031,0.00816912,-0.00818185,0.67452013,-0.67541561
