energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.72986493,5.31071495,0.13052313,0.24209246,0.57481394,1.12488703,2.06742875,0.00000000,1.40732123,0.78211433
-5.72386193,5.28722194,0.13538673,0.24490659,0.57372702,1.11840461,2.04239873,0.00000000,1.41132026,0.78379415
-5.71785893,5.26054330,0.14055328,0.24771976,0.57263845,1.11118152,2.01509978,0.00000000,1.41467262,0.78549144
-5.71185593,5.23385080,0.14604975,0.25062551,0.57190770,1.10397676,1.98697066,0.00000000,1.41809730,0.78757482
-5.70585293,5.21008662,0.15188904,0.25369996,0.57187340,1.09751383,1.95939174,0.00000000,1.42223763,0.79036528
-5.69984992,5.19183867,0.15806791,0.25699708,0.57283861,1.09245349,1.93363293,0.00000000,1.42763079,0.79411929
-5.69384692,5.18123454,0.16456565,0.26054497,0.57505803,1.08936996,1.91080798,0.00000000,1.43468256,0.79901520
-5.68784392,5.17985860,0.17134339,0.26434344,0.57872739,1.08873148,1.89183692,0.00000000,1.44364875,0.80514338
-5.68184092,5.18869618,0.17834432,0.26836303,0.58397576,1.09088607,1.87741820,0.00000000,1.45462410,0.81250081
-5.67583792,5.20810654,0.18549467,0.27254553,0.59086081,1.09605278,1.86801136,0.00000000,1.46753932,0.82099031
-5.66983492,5.23782556,0.19270556,0.27680601,0.59936740,1.10431876,1.86383069,0.00000000,1.48216621,0.83042427
-5.66383192,5.27699676,0.19987556,0.28103630,0.60940916,1.11564179,1.86484953,0.00000000,1.49813061,0.84053289
-5.65782891,5.32422848,0.20689380,0.28510976,0.62083317,1.12985787,1.87081445,0.00000000,1.51493245,0.85097630
-5.65182591,5.37767341,0.21364374,0.28888710,0.63342710,1.14669322,1.88126812,0.00000000,1.53197173,0.86136000
-5.64582291,5.43512581,0.22000707,0.29222298,0.64692861,1.16577975,1.89557934,0.00000000,1.54857915,0.87125274
-5.63981991,5.49413104,0.22586788,0.29497312,0.66103629,1.18667299,1.91297819,0.00000000,1.56404977,0.88020611
-5.63381691,5.55210167,0.23111673,0.29700153,0.67542166,1.20887159,1.93259452,0.00000000,1.57767800,0.88777466
-5.62781391,5.60643444,0.23565453,0.29818754,0.68974158,1.23183708,1.95349763,0.00000000,1.58879225,0.89353575
-5.62181091,5.65462250,0.23939596,0.29843230,0.70365056,1.25501327,1.97473541,0.00000000,1.59678767,0.89710817
-5.61580790,5.69435812,0.24227246,0.29766445,0.71681237,1.27784423,1.99537108,0.00000000,1.60115534,0.89816869
-5.60980490,5.72362170,0.24423448,0.29584471,0.72891059,1.29979041,2.01451619,0.00000000,1.60150691,0.89646590
-5.60380190,5.74075390,0.24525311,0.29296915,0.73965770,1.32034233,2.03135881,0.00000000,1.59759344,0.89183072
-5.59779890,5.74450884,0.24532087,0.28907102,0.74880247,1.33903164,2.04518619,0.00000000,1.58931806,0.88418339
-5.59179590,5.73408730,0.24445180,0.28422108,0.75613555,1.35543953,2.05540148,0.00000000,1.57674185,0.87353655
-5.58579290,5.70914989,0.24268077,0.27852631,0.76149326,1.36920269,2.06153452,0.00000000,1.56008301,0.85999461
-5.57978989,5.66981121,0.24006221,0.27212721,0.76475953,1.38001685,2.06324699,0.00000000,1.53970969,0.84374949
-5.57378689,5.61661667,0.23666820,0.26519367,0.76586623,1.38763851,2.06033241,0.00000000,1.51612670,0.82507315
-5.56778389,5.55050426,0.23258608,0.25791961,0.76479210,1.39188512,2.05271169,0.00000000,1.48995711,0.80430716
-5.56178089,5.47275408,0.22791577,0.25051662,0.76156037,1.39263407,2.04042497,0.00000000,1.46191950,0.78185008
-5.55577789,5.38492847,0.22276677,0.24320679,0.75623551,1.38982095,2.02362070,0.00000000,1.43280180,0.75814315
-5.54977489,5.28880580,0.21725507,0.23621505,0.74891912,1.38343723,2.00254248,0.00000000,1.40343288,0.73365481
-5.54377189,5.18631077,0.21149999,0.22976124,0.73974535,1.37352767,1.97751471,0.00000000,1.37465283,0.70886485
-5.53776888,5.07944379,0.20562114,0.22405227,0.72887592,1.36018739,1.94892733,0.00000000,1.34728319,0.68424859
-5.53176588,4.97021178,0.19973541,0.21927453,0.71649498,1.34355879,1.91722037,0.00000000,1.32209778,0.66026181
-5.52576288,4.86056242,0.19395425,0.21558693,0.70280372,1.32382797,1.88286849,0.00000000,1.29979540,0.63732677
-5.51975988,4.75232337,0.18838111,0.21311480,0.68801508,1.30122083,1.84636595,0.00000000,1.28097499,0.61581972
-5.51375688,4.64714773,0.18310916,0.21194478,0.67234837,1.27599834,1.80821197,0.00000000,1.26611405,0.59606031
-5.50775388,4.54646697,0.17821931,0.21212102,0.65602395,1.24845116,1.76889684,0.00000000,1.25555097,0.57830313
-5.50175088,4.45145174,0.17377853,0.21364270,0.63925807,1.21889337,1.72888874,0.00000000,1.24947177,0.56273140
-5.49574787,4.36298157,0.16983850,0.21646309,0.62225774,1.18765521,1.68862144,0.00000000,1.24790160,0.54945316
-5.48974487,4.28162363,0.16643456,0.22049018,0.60521589,1.15507515,1.64848310,0.00000000,1.25070138,0.53849971
-5.48374187,4.20762100,0.16358511,0.22558882,0.58830688,1.12149125,1.60880638,0.00000000,1.25756966,0.52982656
-5.47773887,4.14089079,0.16129121,0.23158440,0.57168230,1.08723223,1.56986006,0.00000000,1.26804976,0.52331648
-5.47173587,4.08103197,0.15953681,0.23826799,0.55546751,1.05260857,1.53184258,0.00000000,1.28154211,0.51878485
-5.46573287,4.02734316,0.15828915,0.24540261,0.53975877,1.01790402,1.49487766,0.00000000,1.29732131,0.51598683
-5.45972986,3.97884977,0.15749976,0.25273072,0.52462130,0.98336805,1.45901253,0.00000000,1.31455780,0.51462629
-5.45372686,3.93434022,0.15710579,0.25998235,0.51008832,0.94920965,1.42421875,0.00000000,1.33234315,0.51436618
-5.44772386,3.89241022,0.15703179,0.26688384,0.49616119,0.91559277,1.39039591,0.00000000,1.34971848,0.51483994
-5.44172086,3.85151394,0.15719192,0.27316670,0.48281069,0.88263391,1.35737825,0.00000000,1.36570493,0.51566374
-5.43571786,3.81002067,0.15749244,0.27857634,0.46997950,0.85040173,1.32494401,0.00000000,1.37933522,0.51644902
-5.42971486,3.76627495,0.15783462,0.28288032,0.45758580,0.81891914,1.29282723,0.00000000,1.38968509,0.51681505
-5.42371186,3.71865829,0.15811772,0.28587580,0.44552782,0.78816739,1.26073173,0.00000000,1.39590358,0.51640102
-5.41770885,3.66565007,0.15824228,0.28739583,0.43368929,0.75809220,1.22834649,0.00000000,1.39724091,0.51487727
-5.41170585,3.60588528,0.15811334,0.28731441,0.42194546,0.72861155,1.19536194,0.00000000,1.39307289,0.51195541
-5.40570285,3.53820703,0.15764358,0.28554989,0.41016944,0.69962457,1.16148635,0.00000000,1.38292102,0.50739680
-5.39969985,3.46171136,0.15675632,0.28206687,0.39823864,0.67102118,1.12646150,0.00000000,1.36646739,0.50101929
-5.39369685,3.37578295,0.15538814,0.27687625,0.38604095,0.64269182,1.09007708,0.00000000,1.34356390,0.49270195
-5.38769385,3.28012004,0.15349117,0.27003384,0.37348036,0.61453688,1.05218283,0.00000000,1.31423552,0.48238763
-5.38169085,3.17474769,0.15103484,0.26163719,0.36048182,0.58647514,1.01269822,0.00000000,1.27867755,0.47008344
-5.37568784,3.06001926,0.14800702,0.25182132,0.34699508,0.55845097,0.97161895,0.00000000,1.23724720,0.45585901
-5.36968484,2.93660592,0.14441463,0.24075310,0.33299737,0.53043995,0.92902017,0.00000000,1.19044981,0.43984290
-5.36368184,2.80547528,0.14028354,0.22862498,0.31849479,0.50245254,0.88505629,0.00000000,1.13892076,0.42221715
-5.35767884,2.66786022,0.13565794,0.21564807,0.30352246,0.47453586,0.83995759,0.00000000,1.08340364,0.40321039
-5.35167584,2.52521952,0.13059901,0.20204505,0.28814333,0.44677364,0.79402370,0.00000000,1.02472599,0.38308986
-5.34567284,2.37919235,0.12518318,0.18804322,0.27244594,0.41928418,0.74761456,0.00000000,0.96377352,0.36215249
-5.33966983,2.23154867,0.11949982,0.17386789,0.25654106,0.39221692,0.70113926,0.00000000,0.90146406,0.34071571
-5.33366683,2.08413769,0.11364869,0.15973639,0.24055764,0.36574761,0.65504338,0.00000000,0.83872217,0.31910806
-5.32766383,1.93883653,0.10773702,0.14585300,0.22463805,0.34007252,0.60979550,0.00000000,0.77645541,0.29766009
-5.32166083,1.79750093,0.10187653,0.13240474,0.20893314,0.31540211,0.56587337,0.00000000,0.71553307,0.27669589
-5.31565783,1.66191979,0.09618031,0.11955833,0.19359699,0.29195428,0.52375046,0.00000000,0.65676788,0.25652522
-5.30965483,1.53377454,0.09075983,0.10745815,0.17878195,0.26994785,0.48388330,0.00000000,0.60090123,0.23743679
-5.30365183,1.41460469,0.08572200,0.09622530,0.16463391,0.24959618,0.44670002,0.00000000,0.54859201,0.21969245
-5.29764882,1.30577969,0.08116650,0.08595754,0.15128810,0.23110147,0.41259048,0.00000000,0.50040906,0.20352264
-5.29164582,1.20847753,0.07718330,0.07673020,0.13886546,0.21464966,0.38189814,0.00000000,0.45682714,0.18912286
-5.28564282,1.12366992,0.07385054,0.06859767,0.12746978,0.20040621,0.35491370,0.00000000,0.41822612,0.17665129
-5.27963982,1.05211351,0.07123271,0.06159540,0.11718559,0.18851269,0.33187069,0.00000000,0.38489278,0.16622743
-5.27363682,0.99434658,0.06937922,0.05574232,0.10807681,0.17908413,0.31294273,0.00000000,0.35702505,0.15793155
-5.26763382,0.95069063,0.06832329,0.05104335,0.10018615,0.17220724,0.29824249,0.00000000,0.33473775,0.15180505
-5.26163082,0.92125574,0.06808122,0.04749190,0.09353530,0.16793923,0.28782203,0.00000000,0.31806967,0.14785137
-5.25562781,0.90594921,0.06865206,0.04507225,0.08812564,0.16630725,0.28167443,0.00000000,0.30699123,0.14603752
-5.24962481,0.90448653,0.07001756,0.04376168,0.08393960,0.16730823,0.27973640,0.00000000,0.30141232,0.14629610
-5.24362181,0.91640414,0.07214258,0.04353215,0.08094240,0.17090918,0.28189169,0.00000000,0.30118996,0.14852755
-5.23761881,0.94107336,0.07497573,0.04435167,0.07908413,0.17704763,0.28797510,0.00000000,0.30613547,0.15260289
-5.23161581,0.97771522,0.07845039,0.04618516,0.07830216,0.18563237,0.29777692,0.00000000,0.31602083,0.15836661
-5.22561281,1.02541566,0.08248610,0.04899485,0.07852354,0.19654425,0.31104768,0.00000000,0.33058420,0.16563980
-5.21960980,1.08314122,0.08699012,0.05274029,0.07966752,0.20963716,0.32750293,0.00000000,0.34953438,0.17422359
-5.21360680,1.14975489,0.09185943,0.05737795,0.08164802,0.22473913,0.34682824,0.00000000,0.37255446,0.18390261
-5.20760380,1.22403215,0.09698284,0.06286054,0.08437585,0.24165352,0.36868402,0.00000000,0.39930437,0.19444882
-5.20160080,1.30467732,0.10224338,0.06913609,0.08776085,0.26016054,0.39271033,0.00000000,0.42942278,0.20562536
-5.19559780,1.39034000,0.10752087,0.07614691,0.09171368,0.28001886,0.41853152,0.00000000,0.46252828,0.21719054
-5.18959480,1.47963189,0.11269456,0.08382848,0.09614729,0.30096766,0.44576076,0.00000000,0.49822011,0.22890199
-5.18359180,1.57114366,0.11764586,0.09210849,0.10097811,0.32272902,0.47400436,0.00000000,0.53607860,0.24052068
-5.17758879,1.66346213,0.12226104,0.10090594,0.10612681,0.34501072,0.50286585,0.00000000,0.57566557,0.25181504
-5.17158579,1.75518751,0.12643381,0.11013059,0.11151882,0.36750956,0.53195003,0.00000000,0.61652488,0.26256479
-5.16558279,1.84495058,0.13006776,0.11968269,0.11708445,0.38991515,0.56086674,0.00000000,0.65818335,0.27256471
-5.15957979,1.93142989,0.13307859,0.12945312,0.12275883,0.41191423,0.58923455,0.00000000,0.70015224,0.28162796
-5.15357679,2.01336862,0.13539596,0.13932399,0.12848162,0.43319553,0.61668443,0.00000000,0.74192957,0.28958909
-5.14757379,2.08959117,0.13696507,0.14916969,0.13419665,0.45345499,0.64286339,0.00000000,0.78300329,0.29630661
-5.14157079,2.15901922,0.13774771,0.15885846,0.13985150,0.47240153,0.66743810,0.00000000,0.82285560,0.30166496
-5.13556778,2.22068721,0.13772297,0.16825432,0.14539724,0.48976295,0.69009881,0.00000000,0.86096834,0.30557602
-5.12956478,2.27375706,0.13688747,0.17721953,0.15078833,0.50529222,0.71056325,0.00000000,0.89682964,0.30797994
-5.12356178,2.31753212,0.13525506,0.18561733,0.15598275,0.51877367,0.72858095,0.00000000,0.92994171,0.30884547
-5.11755878,2.35146996,0.13285620,0.19331495,0.16094262,0.53002924,0.74393764,0.00000000,0.95982960,0.30816965
-5.11155578,2.37519411,0.12973682,0.20018681,0.16563507,0.53892438,0.75646002,0.00000000,0.98605097,0.30597703
-5.10555278,2.38850436,0.12595692,0.20611771,0.17003359,0.54537365,0.76602059,0.00000000,1.00820637,0.30231834
-5.09954977,2.39138540,0.12158882,0.21100605,0.17411985,0.54934564,0.77254265,0.00000000,1.02594980,0.29726874
-5.09354677,2.38401352,0.11671516,0.21476670,0.17788572,0.55086725,0.77600510,0.00000000,1.03899926,0.29092575
-5.08754377,2.36676106,0.11142686,0.21733367,0.18133564,0.55002695,0.77644704,0.00000000,1.04714664,0.28340680
-5.08154077,2.34019815,0.10582084,0.21866226,0.18448903,0.54697707,0.77397181,0.00000000,1.05026669,0.27484660
-5.07553777,2.30509142,0.09999787,0.21873067,0.18738264,0.54193483,0.76875019,0.00000000,1.04832443,0.26539431
-5.06953477,2.26239920,0.09406037,0.21754102,0.19007265,0.53518210,0.76102251,0.00000000,1.04138066,0.25521059
-5.06353177,2.21326288,0.08811039,0.21511962,0.19263623,0.52706367,0.75109943,0.00000000,1.02959507,0.24446457
-5.05752876,2.15899407,0.08224773,0.21151656,0.19517248,0.51798413,0.73936086,0.00000000,1.01322668,0.23333082
-5.05152576,2.10105737,0.07656821,0.20680457,0.19780245,0.50840314,0.72625317,0.00000000,0.99263136,0.22198628
-5.04552276,2.04104846,0.07116221,0.20107718,0.20066802,0.49882925,0.71228411,0.00000000,0.96825622,0.21060727
-5.03951976,1.98066772,0.06611341,0.19444622,0.20392975,0.48981211,0.69801554,0.00000000,0.94063101,0.19936646
-5.03351676,1.92168941,0.06149771,0.18703885,0.20776329,0.48193330,0.68405395,0.00000000,0.91035656,0.18843004
-5.02751376,1.86592676,0.05738241,0.17899402,0.21235465,0.47579578,0.67103869,0.00000000,0.87809059,0.17795490
-5.02151076,1.81519362,0.05382557,0.17045872,0.21789415,0.47201202,0.65962816,0.00000000,0.84453130,0.16808598
-5.01550775,1.77126333,0.05087553,0.16158399,0.22456942,0.47119119,0.65048431,0.00000000,0.81039920,0.15895375
-5.00950475,1.73582575,0.04857054,0.15252089,0.23255740,0.47392539,0.64425562,0.00000000,0.77641784,0.15067190
-5.00350175,1.71044362,0.04693859,0.14341660,0.24201593,0.48077531,0.64155925,0.00000000,0.74329413,0.14333528
-4.99749875,1.69650945,0.04599725,0.13441076,0.25307501,0.49225560,0.64296273,0.00000000,0.71169886,0.13701810
-4.99149575,1.69520434,0.04575363,0.12563215,0.26582831,0.50882027,0.64896595,0.00000000,0.68224819,0.13177249
-4.98549275,1.70746020,0.04620443,0.11719585,0.28032526,0.53084851,0.65998392,0.00000000,0.65548682,0.12762750
-4.97948974,1.73392687,0.04733600,0.10920098,0.29656425,0.55863135,0.67633123,0.00000000,0.63187340,0.12458842
-4.97348674,1.77494544,0.04912453,0.10172906,0.31448726,0.59235972,0.69820858,0.00000000,0.61176866,0.12263682
-4.96748374,1.83052942,0.05153631,0.09484300,0.33397641,0.63211419,0.72569230,0.00000000,0.59542687,0.12173093
-4.96148074,1.90035468,0.05452803,0.08858679,0.35485271,0.67785710,0.75872729,0.00000000,0.58299078,0.12180679
-4.95547774,1.98375933,0.05804733,0.08298584,0.37687728,0.72942745,0.79712387,0.00000000,0.57449022,0.12277986
-4.94947474,2.07975434,0.06203335,0.07804797,0.39975514,0.78653896,0.84055905,0.00000000,0.56984454,0.12454738
-4.94347174,2.18704513,0.06641751,0.07376486,0.42314173,0.84878189,0.88858240,0.00000000,0.56886865,0.12699118
-4.93746873,2.30406440,0.07112454,0.07011418,0.44665188,0.91562878,0.94062670,0.00000000,0.57128252,0.12998115
-4.93146573,2.42901576,0.07607355,0.06706193,0.46987116,0.98644436,0.99602320,0.00000000,0.57672380,0.13337912
-4.92546273,2.55992739,0.08117942,0.06456520,0.49236920,1.06049983,1.05402146,0.00000000,0.58476308,0.13704306
-4.91945973,2.69471465,0.08635431,0.06257512,0.51371449,1.13699136,1.11381324,0.00000000,0.59492135,0.14083169
-4.91345673,2.83124997,0.09150937,0.06103989,0.53349019,1.21506263,1.17455984,0.00000000,0.60668892,0.14460901
-4.90745373,2.96743791,0.09655655,0.05990784,0.55131021,1.29383085,1.23542224,0.00000000,0.61954530,0.14824893
-4.90145073,3.10129334,0.10141054,0.05913030,0.56683501,1.37241591,1.29559304,0.00000000,0.63297937,0.15163967
-4.89544772,3.23101970,0.10599066,0.05866438,0.57978628,1.44997147,1.35432909,0.00000000,0.64650897,0.15468774
-4.88944472,3.35508478,0.11022287,0.05847535,0.58995999,1.52571728,1.41098374,0.00000000,0.65969949,0.15732143
-4.88344172,3.47229086,0.11404151,0.05853876,0.59723717,1.59897130,1.46503741,0.00000000,0.67218073,0.15949367
-4.87743872,3.58183617,0.11739100,0.05884202,0.60159175,1.66918044,1.51612504,0.00000000,0.68366131,0.16118397
-4.87143572,3.68336486,0.12022728,0.05938551,0.60309524,1.73594843,1.56405934,0.00000000,0.69394039,0.16239960
-4.86543272,3.77700249,0.12251890,0.06018320,0.60191791,1.79905928,1.60884840,0.00000000,0.70291600,0.16317562
-4.85942971,3.86337488,0.12424780,0.06126263,0.59832621,1.85849505,1.65070663,0.00000000,0.71058974,0.16357404
-4.85342671,3.94360814,0.12540970,0.06266431,0.59267662,1.91444650,1.69005794,0.00000000,0.71706767,0.16368189
-4.84742371,4.01930867,0.12601401,0.06444055,0.58540589,1.96731542,1.72753061,0.00000000,0.72255713,0.16360823
-4.84142071,4.09252219,0.12608334,0.06665367,0.57701817,2.01770797,1.76394309,0.00000000,0.72735958,0.16348040
-4.83541771,4.16567207,0.12565252,0.06937368,0.56806923,2.06641825,1.80028081,0.00000000,0.73185959,0.16343932
-4.82941471,4.24147775,0.12476725,0.07267541,0.55914853,2.11440207,1.83766419,0.00000000,0.73651013,0.16363420
-4.82341171,4.32285508,0.12348234,0.07663526,0.55085952,2.16274139,1.87730833,0.00000000,0.74181477,0.16421674
-4.81740870,4.41280132,0.12185962,0.08132757,0.54379901,2.21259996,1.92047556,0.00000000,0.74830701,0.16533502
-4.81140570,4.51426836,0.11996564,0.08682068,0.53853626,2.26517175,1.96842226,0.00000000,0.75652773,0.16712733
-4.80540270,4.63002867,0.11786919,0.09317301,0.53559257,2.32162393,2.02234177,0.00000000,0.76700125,0.16971612
-4.79939970,4.76253898,0.11563874,0.10042903,0.53542202,2.38303651,2.08330549,0.00000000,0.78021100,0.17320232
-4.79339670,4.91380741,0.11334000,0.10861551,0.53839411,2.45034142,2.15220480,0.00000000,0.79657571,0.17766028
-4.78739370,5.08527000,0.11103348,0.11773808,0.54477895,2.52426382,2.22969623,0.00000000,0.81642712,0.18313347
-4.78139070,5.27768249,0.10877248,0.12777830,0.55473552,2.60526856,2.31615260,0.00000000,0.83999003,0.18963121
-4.77538769,5.49103330,0.10660125,0.13869150,0.56830349,2.69351480,2.41162281,0.00000000,0.86736590,0.19712653
-4.76938469,5.72448267,0.10455363,0.15040541,0.58539909,2.78882137,2.51580255,0.00000000,0.89852063,0.20555533
-4.76338169,5.97633244,0.10265216,0.16281975,0.60581505,2.89064538,2.62801800,0.00000000,0.93327732,0.21481687
-4.75737869,6.24402943,0.10090768,0.17580692,0.62922492,2.99807563,2.74722401,0.00000000,0.97131462,0.22477569
-4.75137569,6.52420415,0.09931943,0.18921388,0.65519159,3.10984224,2.87201775,0.00000000,1.01217089,0.23526480
-4.74537269,6.81274501,0.09787568,0.20286504,0.68317994,3.22434252,3.00066789,0.00000000,1.05525436,0.24609022
-4.73936968,7.10490619,0.09655479,0.21656636,0.71257306,3.33968279,3.13115875,0.00000000,1.09985900,0.25703661
-4.73336668,7.39544576,0.09532673,0.23011037,0.74269169,3.45373478,3.26124812,0.00000000,1.14518565,0.26787378
-4.72736368,7.67878901,0.09415490,0.24328196,0.77281609,3.56420424,3.38853654,0.00000000,1.19036767,0.27836400
-4.72136068,7.94921030,0.09299816,0.25586490,0.80220963,3.66870911,3.51054523,0.00000000,1.23450004,0.28826952
-4.71535768,8.20102568,0.09181310,0.26764857,0.83014306,3.76486354,3.62479936,0.00000000,1.27667061,0.29736036
-4.70935468,8.42878772,0.09055621,0.27843477,0.85591869,3.85036401,3.72891285,0.00000000,1.31599231,0.30542173
-4.70335168,8.62747369,0.08918603,0.28804432,0.87889330,3.92307343,3.82067088,0.00000000,1.35163455,0.31226098
-4.69734867,8.79265827,0.08766516,0.29632295,0.89849894,3.98109919,3.89810620,0.00000000,1.38285253,0.31771363
-4.69134567,8.92066289,0.08596191,0.30314645,0.91426079,4.02286147,3.95956560,0.00000000,1.40901298,0.32164840
-4.68534267,9.00867473,0.08405169,0.30842460,0.92581113,4.04714864,4.00376359,0.00000000,1.42961510,0.32397084
-4.67933967,9.05483009,0.08191799,0.31210380,0.93289909,4.05315715,4.02982067,0.00000000,1.44430562,0.32462557
-4.67333667,9.05825871,0.07955287,0.31416822,0.93539566,4.04051437,4.03728479,0.00000000,1.45288749,0.32359699
-4.66733367,9.01908780,0.07695717,0.31463941,0.93329380,4.00928364,4.02613516,0.00000000,1.45532161,0.32090849
-4.66133067,8.93840653,0.07414018,0.31357445,0.92670389,3.95995176,3.99676882,0.00000000,1.45172192,0.31662028
-4.65532766,8.81819400,0.07111902,0.31106266,0.91584474,3.89340021,3.94997103,0.00000000,1.44234405,0.31082586
-4.64932466,8.66121557,0.06791766,0.30722113,0.90103076,3.81086207,3.88687174,0.00000000,1.42756844,0.30364753
-4.64332166,8.47089373,0.06456574,0.30218931,0.88265606,3.71386748,3.80889067,0.00000000,1.40787902,0.29523100
