energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.69984992,4.58769092,1.15231797,0.79395240,0.00673468,0.95297518,1.95526280,1.19086994,0.00996074,1.74067810
-5.69384692,4.61926203,1.16520214,0.79843403,0.00658076,0.96297135,1.97427938,1.19888812,0.00992958,1.75109133
-5.68784392,4.63491863,1.17463859,0.79902007,0.00641112,0.97014031,1.98811084,1.20256359,0.00986598,1.75529024
-5.68184092,4.63388966,1.18041830,0.79568753,0.00622665,0.97427477,1.99635647,1.20165403,0.00977171,1.75301748
-5.67583792,4.61578203,1.18241471,0.78850110,0.00602858,0.97522464,1.99872515,1.19602166,0.00964940,1.74417012
-5.66983492,4.58059472,1.18058654,0.77761141,0.00581844,0.97290361,1.99504218,1.18563913,0.00950262,1.72880169
-5.66383192,4.52871941,1.17497764,0.76325037,0.00559807,0.96729364,1.98525207,1.17059154,0.00933578,1.70711873
-5.65782891,4.46092788,1.16571397,0.74572385,0.00536956,0.95844712,1.96941741,1.15107474,0.00915406,1.67947227
-5.65182591,4.37834714,1.15299801,0.72540216,0.00513523,0.94648653,1.94771399,1.12739000,0.00896337,1.64634477
-5.64582291,4.28242367,1.13710085,0.70270862,0.00489759,0.93160185,1.92042269,1.09993519,0.00877021,1.60833332
-5.63981991,4.17487839,1.11835258,0.67810692,0.00465924,0.91404558,1.88791859,1.06919305,0.00858158,1.56612981
-5.63381691,4.05765436,1.09713113,0.65208775,0.00442283,0.89412569,1.85065787,1.03571680,0.00840482,1.52049914
-5.62781391,3.93285945,1.07385041,0.62515511,0.00419100,0.87219674,1.80916318,1.00011392,0.00824750,1.47225630
-5.62181091,3.80270599,1.04894785,0.59781308,0.00396633,0.84864956,1.76400806,0.96302844,0.00811730,1.42224312
-5.61580790,3.66944964,1.02287201,0.57055323,0.00375126,0.82389977,1.71580092,0.92512252,0.00802179,1.37130566
-5.60980490,3.53532923,0.99607051,0.54384316,0.00354806,0.79837557,1.66516931,0.88705799,0.00796836,1.32027269
-5.60380190,3.40250959,0.96897866,0.51811647,0.00335878,0.77250526,1.61274460,0.84947825,0.00796403,1.26993606
-5.59779890,3.27302859,0.94200898,0.49376421,0.00318523,0.74670492,1.55914777,0.81299127,0.00801527,1.22103313
-5.59179590,3.14874982,0.91554193,0.47112813,0.00302892,0.72136658,1.50497632,0.77815409,0.00812787,1.17423180
-5.58579290,3.03132183,0.88991785,0.45049549,0.00289107,0.69684733,1.45079271,0.74545928,0.00830675,1.13011804
-5.57978989,2.92214462,0.86543037,0.43209563,0.00277259,0.67345975,1.39711437,0.71532361,0.00855581,1.08918629
-5.57378689,2.82234393,0.84232127,0.41609803,0.00267404,0.65146389,1.34440542,0.68807936,0.00887773,1.05183248
-5.56778389,2.73275368,0.82077683,0.40261180,0.00259568,0.63106112,1.29307021,0.66396827,0.00927382,1.01834975
-5.56178089,2.65390661,0.80092578,0.39168652,0.00253741,0.61239008,1.24344863,0.64313834,0.00974388,0.98892676
-5.55577789,2.58603309,0.78283883,0.38331418,0.00249879,0.59552478,1.19581334,0.62564347,0.01028607,0.96364845
-5.54977489,2.52906807,0.76652963,0.37743214,0.00247906,0.58047497,1.15036889,0.61144588,0.01089675,0.94249912
-5.54377189,2.48266565,0.75195741,0.37392698,0.00247712,0.56718879,1.10725266,0.60042114,0.01157049,0.92536775
-5.53776888,2.44622105,0.73903093,0.37263915,0.00249156,0.55555754,1.06653770,0.59236568,0.01229998,0.91205534
-5.53176588,2.41889910,0.72761393,0.37336832,0.00252067,0.54542251,1.02823731,0.58700647,0.01307611,0.90228421
-5.52576288,2.39966884,0.71753167,0.37587929,0.00256247,0.53658349,0.99231128,0.58401251,0.01388804,0.89570896
-5.51975988,2.38734293,0.70857871,0.37990849,0.00261472,0.52880871,0.95867367,0.58300783,0.01472335,0.89192907
-5.51375688,2.38062111,0.70052739,0.38517090,0.00267498,0.52184589,0.92720178,0.58358547,0.01556831,0.89050260
-5.50775388,2.37813624,0.69313700,0.39136727,0.00274065,0.51543385,0.89774618,0.58532212,0.01640814,0.89096101
-5.50175088,2.37850166,0.68616324,0.39819168,0.00280902,0.50931426,0.87014131,0.58779280,0.01722742,0.89282444
-5.49574787,2.38035840,0.67936763,0.40533910,0.00287732,0.50324311,0.84421631,0.59058517,0.01801044,0.89561733
-5.48974487,2.38242062,0.67252663,0.41251292,0.00294281,0.49700131,0.81980564,0.59331307,0.01874172,0.89888369
-5.48374187,2.38351787,0.66544000,0.41943227,0.00300284,0.49040413,0.79675908,0.59562863,0.01940648,0.90220170
-5.47773887,2.38263264,0.65793819,0.42583885,0.00305490,0.48330888,0.77495059,0.59723281,0.01999111,0.90519710
-5.47173587,2.37893185,0.64988849,0.43150315,0.00309671,0.47562073,0.75428564,0.59788388,0.02048366,0.90755492
-5.46573287,2.37179118,0.64119952,0.43622981,0.00312630,0.46729621,0.73470673,0.59740357,0.02087429,0.90902909
-5.45972986,2.36081136,0.63182415,0.43986201,0.00314201,0.45834448,0.71619673,0.59568082,0.02115564,0.90944956
-5.45372686,2.34582581,0.62176049,0.44228454,0.00314260,0.44882614,0.69877994,0.59267290,0.02132317,0.90872664
-5.44772386,2.32689937,0.61105115,0.44342568,0.00312722,0.43884973,0.68252072,0.58840411,0.02137532,0.90685236
-5.44172086,2.30431828,0.59978062,0.44325759,0.00309550,0.42856621,0.66751982,0.58296192,0.02131370,0.90389874
-5.43571786,2.27857179,0.58807104,0.44179530,0.00304750,0.41816148,0.65390858,0.57649100,0.02114302,0.90001303
-5.42971486,2.25032636,0.57607654,0.43909429,0.00298370,0.40784755,0.64184120,0.56918524,0.02087104,0.89541004
-5.42371186,2.22039333,0.56397629,0.43524672,0.00290502,0.39785257,0.63148551,0.56127819,0.02050830,0.89036188
-5.41770885,2.18969159,0.55196677,0.43037654,0.00281271,0.38841031,0.62301272,0.55303233,0.02006779,0.88518551
-5.41170585,2.15920675,0.54025334,0.42463357,0.00270837,0.37974956,0.61658653,0.54472756,0.01956455,0.88022845
-5.40570285,2.12994843,0.52904173,0.41818687,0.00259384,0.37208384,0.61235229,0.53664937,0.01901517,0.87585339
-5.39969985,2.10290737,0.51852958,0.41121762,0.00247115,0.36560191,0.61042660,0.52907723,0.01843719,0.87242216
-5.39369685,2.07901408,0.50889842,0.40391182,0.00234245,0.36045950,0.61088782,0.52227340,0.01784854,0.87027975
-5.38769385,2.05910063,0.50030650,0.39645315,0.00220992,0.35677252,0.61376817,0.51647287,0.01726692,0.86973900
-5.38169085,2.04386681,0.49288255,0.38901617,0.00207574,0.35461192,0.61904739,0.51187446,0.01670922,0.87106657
-5.37568784,2.03385214,0.48672082,0.38176024,0.00194201,0.35400056,0.62664864,0.50863354,0.01619092,0.87447065
-5.36968484,2.02941431,0.48187755,0.37482431,0.00181070,0.35491188,0.63643650,0.50685659,0.01572564,0.88009104
-5.36368184,2.03071509,0.47836882,0.36832282,0.00168360,0.35727054,0.64821736,0.50659757,0.01532464,0.88799181
-5.35767884,2.03771376,0.47617007,0.36234283,0.00156229,0.36095482,0.66174201,0.50785644,0.01499655,0.89815699
-5.35167584,2.05016828,0.47521707,0.35694239,0.00144815,0.36580065,0.67671042,0.51057954,0.01474706,0.91048934
-5.34567284,2.06764397,0.47540830,0.35215033,0.00134232,0.37160698,0.69277842,0.51466196,0.01457881,0.92481222
-5.33966983,2.08952920,0.47660875,0.34796721,0.00124571,0.37814227,0.70956599,0.51995175,0.01449135,0.94087466
-5.33366683,2.11505737,0.47865484,0.34436760,0.00115903,0.38515185,0.72666691,0.52625562,0.01448125,0.95835931
-5.32766383,2.14333427,0.48136025,0.34130322,0.00108280,0.39236564,0.74365931,0.53334616,0.01454224,0.97689294
-5.32166083,2.17336984,0.48452264,0.33870712,0.00101736,0.39950626,0.76011671,0.54097010,0.01466553,0.99605927
-5.31565783,2.20411296,0.48793067,0.33649843,0.00096293,0.40629695,0.77561928,0.54885738,0.01484015,1.01541355
-5.30965483,2.23448819,0.49137140,0.33458750,0.00091964,0.41246918,0.78976476,0.55673081,0.01505340,1.03449831
-5.30365183,2.26343303,0.49463760,0.33288132,0.00088753,0.41776977,0.80217884,0.56431578,0.01529131,1.05285981
-5.29764882,2.28993440,0.49753476,0.33128878,0.00086660,0.42196726,0.81252468,0.57134991,0.01553919,1.07006450
-5.29164582,2.31306315,0.49988757,0.32972571,0.00085687,0.42485739,0.82051112,0.57759216,0.01578215,1.08571487
-5.28564282,2.33200533,0.50154565,0.32811945,0.00085831,0.42626767,0.82589962,0.58283116,0.01600561,1.09946408
-5.27963982,2.34608916,0.50238826,0.32641263,0.00087094,0.42606087,0.82850957,0.58689248,0.01619578,1.11102882
-5.27363682,2.35480681,0.50232797,0.32456628,0.00089481,0.42413745,0.82822191,0.58964450,0.01634018,1.12019981
-5.26763382,2.35783014,0.50131302,0.32256193,0.00092996,0.42043693,0.82498105,0.59100277,0.01642793,1.12684962
-5.26163082,2.35501997,0.49932832,0.32040269,0.00097644,0.41493821,0.81879496,0.59093267,0.01645016,1.13093734
-5.25562781,2.34642849,0.49639512,0.31811338,0.00103433,0.40765886,0.80973364,0.58945021,0.01640016,1.13250995
-5.24962481,2.33229470,0.49256936,0.31573960,0.00110363,0.39865342,0.79792580,0.58662097,0.01627356,1.13170037
-5.24362181,2.31303325,0.48793871,0.31334591,0.00118431,0.38801095,0.78355419,0.58255731,0.01606837,1.12872207
-5.23761881,2.28921683,0.48261843,0.31101305,0.00127624,0.37585166,0.76684943,0.57741373,0.01578492,1.12386060
-5.23161581,2.26155320,0.47674633,0.30883460,0.00137916,0.36232297,0.74808285,0.57138077,0.01542575,1.11746235
-5.22561281,2.23085741,0.47047686,0.30691293,0.00149268,0.34759497,0.72755831,0.56467762,0.01499536,1.10992089
-5.21960980,2.19802064,0.46397477,0.30535486,0.00161620,0.33185554,0.70560347,0.55754366,0.01450000,1.10166162
-5.21360680,2.16397676,0.45740842,0.30426710,0.00174891,0.31530509,0.68256072,0.55022940,0.01394732,1.09312529
-5.20760380,2.12966810,0.45094311,0.30375169,0.00188976,0.29815131,0.65877803,0.54298716,0.01334603,1.08475114
-5.20160080,2.09601175,0.44473478,0.30390166,0.00203748,0.28060387,0.63460010,0.53606180,0.01270552,1.07696036
-5.19559780,2.06386789,0.43892413,0.30479707,0.00219053,0.26286938,0.61036007,0.52968205,0.01203556,1.07014059
-5.18959480,2.03401135,0.43363161,0.30650157,0.00234711,0.24514661,0.58637203,0.52405267,0.01134592,1.06463217
-5.18359180,2.00710744,0.42895339,0.30905970,0.00250523,0.22762223,0.56292455,0.51934782,0.01064605,1.06071664
-5.17758879,1.98369319,0.42495835,0.31249489,0.00266266,0.21046717,0.54027548,0.51570586,0.00994488,1.05860789
-5.17158579,1.96416433,0.42168644,0.31680834,0.00281704,0.19383359,0.51864804,0.51322590,0.00925054,1.05844644
-5.16558279,1.94876860,0.41914815,0.32197882,0.00296588,0.17785262,0.49822831,0.51196600,0.00857024,1.06029685
-5.15957979,1.93760513,0.41732530,0.32796317,0.00310664,0.16263291,0.47916420,0.51194318,0.00791018,1.06414825
-5.15357679,1.93062997,0.41617292,0.33469772,0.00323677,0.14825993,0.46156558,0.51313515,0.00727545,1.06991790
-5.14757379,1.92766679,0.41562215,0.34210034,0.00335383,0.13479605,0.44550579,0.51548355,0.00667009,1.07745751
-5.14157079,1.92842232,0.41558400,0.35007308,0.00345548,0.12228131,0.43102403,0.51889843,0.00609712,1.08656166
-5.13556778,1.93250521,0.41595363,0.35850520,0.00353963,0.11073482,0.41812864,0.52326386,0.00555861,1.09697812
-5.12956478,1.93944746,0.41661517,0.36727651,0.00360444,0.10015668,0.40680091,0.52844410,0.00505582,1.10841920
-5.12356178,1.94872704,0.41744657,0.37626085,0.00364843,0.09053031,0.39699922,0.53429009,0.00458928,1.12057374
-5.11755878,1.95979062,0.41832442,0.38532945,0.00367049,0.08182505,0.38866325,0.54064597,0.00415902,1.13311900
-5.11155578,1.97207531,0.41912853,0.39435417,0.00366994,0.07399891,0.38171813,0.54735518,0.00376462,1.14573198
-5.10555278,1.98502846,0.41974597,0.40321041,0.00364654,0.06700141,0.37607810,0.55426593,0.00340543,1.15809965
-5.09954977,1.99812473,0.42007454,0.41177966,0.00360050,0.06077621,0.37164991,0.56123573,0.00308067,1.16992781
-5.09354677,2.01087987,0.42002552,0.41995152,0.00353251,0.05526374,0.36833548,0.56813500,0.00278954,1.18094812
-5.08754377,2.02286099,0.41952567,0.42762528,0.00344367,0.05040342,0.36603403,0.57484940,0.00253137,1.19092333
-5.08154077,2.03369305,0.41851837,0.43471101,0.00333547,0.04613564,0.36464363,0.58128120,0.00230566,1.19965064
-5.07553777,2.04306195,0.41696406,0.44113011,0.00320976,0.04240338,0.36406212,0.58734942,0.00211217,1.20696315
-5.06953477,2.05071433,0.41483990,0.44681553,0.00306870,0.03915347,0.36418762,0.59298918,0.00195098,1.21272974
-5.06353177,2.05645482,0.41213893,0.45171161,0.00291466,0.03633740,0.36491866,0.59815019,0.00182249,1.21685355
-5.05752876,2.06014106,0.40886857,0.45577362,0.00275018,0.03391192,0.36615413,0.60279483,0.00172748,1.21926928
-5.05152576,2.06167751,0.40504883,0.45896723,0.00257786,0.03183916,0.36779309,0.60689585,0.00166703,1.21993985
-5.04552276,2.06100837,0.40071027,0.46126785,0.00240035,0.03008655,0.36973467,0.61043404,0.00164259,1.21885260
-5.03951976,2.05811058,0.39589174,0.46265995,0.00222022,0.02862652,0.37187813,0.61339611,0.00165583,1.21601533
-5.03351676,2.05298724,0.39063824,0.46313659,0.00203994,0.02743593,0.37412312,0.61577285,0.00170866,1.21145266
-5.02751376,2.04566207,0.38499872,0.46269902,0.00186180,0.02649546,0.37637032,0.61755786,0.00180313,1.20520271
-5.02151076,2.03617511,0.37902416,0.46135646,0.00168785,0.02578885,0.37852230,0.61874681,0.00194130,1.19731445
-5.01550775,2.02457995,0.37276587,0.45912613,0.00151992,0.02530211,0.38048477,0.61933731,0.00212519,1.18784574
-5.00950475,2.01094237,0.36627397,0.45603349,0.00135956,0.02502276,0.38216803,0.61932944,0.00235659,1.17686207
-5.00350175,1.99534050,0.35959630,0.45211260,0.00120799,0.02493907,0.38348859,0.61872664,0.00263698,1.16443608
-4.99749875,1.97786607,0.35277753,0.44740662,0.00106619,0.02503939,0.38437088,0.61753718,0.00296734,1.15064766
-4.99149575,1.95862652,0.34585858,0.44196842,0.00093481,0.02531152,0.38474887,0.61577563,0.00334802,1.13558454
-4.98549275,1.93774754,0.33887633,0.43586103,0.00081426,0.02574227,0.38456761,0.61346461,0.00377860,1.11934317
-4.97948974,1.91537569,0.33186346,0.42915815,0.00070470,0.02631701,0.38378445,0.61063622,0.00425773,1.10202974
-4.97348674,1.89168060,0.32484858,0.42194429,0.00060604,0.02701944,0.38236988,0.60733326,0.00478303,1.08376115
-4.96748374,1.86685635,0.31785639,0.41431474,0.00051803,0.02783142,0.38030796,0.60361000,0.00535094,1.06466561
-4.96148074,1.84112176,0.31090803,0.40637505,0.00044025,0.02873296,0.37759634,0.59953227,0.00595674,1.04488293
-4.95547774,1.81471927,0.30402135,0.39824016,0.00037217,0.02970229,0.37424571,0.59517701,0.00659440,1.02456406
-4.94947474,1.78791226,0.29721135,0.39003299,0.00031314,0.03071604,0.37027884,0.59063093,0.00725671,1.00387010
-4.94347174,1.76098074,0.29049047,0.38188250,0.00026247,0.03174953,0.36572918,0.58598862,0.00793524,0.98297044
-4.93746873,1.73421546,0.28386895,0.37392128,0.00021943,0.03277721,0.36063917,0.58134984,0.00862053,0.96204020
-4.93146573,1.70791057,0.27735505,0.36628261,0.00018327,0.03377303,0.35505829,0.57681634,0.00930220,0.94125692
-4.92546273,1.68235512,0.27095527,0.35909714,0.00015327,0.03471104,0.34904096,0.57248810,0.00996920,0.92079667
-4.91945973,1.65782367,0.26467450,0.35248926,0.00012869,0.03556596,0.34264441,0.56845936,0.01061005,0.90082959
-4.91345673,1.63456650,0.25851609,0.34657326,0.00010888,0.03631372,0.33592670,0.56481444,0.01121316,0.88151521
-4.90745373,1.61279976,0.25248189,0.34144948,0.00009320,0.03693217,0.32894481,0.56162370,0.01176711,0.86299754
-4.90145073,1.59269617,0.24657227,0.33720064,0.00008107,0.03740162,0.32175307,0.55893968,0.01226105,0.84540045
-4.89544772,1.57437673,0.24078607,0.33388845,0.00007195,0.03770544,0.31440188,0.55679374,0.01268498,0.82882326
-4.88944472,1.55790394,0.23512062,0.33155082,0.00006538,0.03783057,0.30693679,0.55519340,0.01303008,0.81333707
-4.88344172,1.54327694,0.22957170,0.33019976,0.00006093,0.03776795,0.29939792,0.55412036,0.01328904,0.79898194
-4.87743872,1.53042901,0.22413363,0.32982017,0.00005821,0.03751290,0.29181982,0.55352961,0.01345627,0.78576508
-4.87143572,1.51922779,0.21879937,0.33036970,0.00005691,0.03706532,0.28423163,0.55334955,0.01352810,0.77366040
-4.86543272,1.50947826,0.21356068,0.33177965,0.00005672,0.03642979,0.27665758,0.55348325,0.01350291,0.76260936
-4.85942971,1.50092877,0.20840843,0.33395713,0.00005740,0.03561561,0.26911774,0.55381083,0.01338118,0.75252330
-4.85342671,1.49327984,0.20333299,0.33678826,0.00005872,0.03463657,0.26162901,0.55419304,0.01316547,0.74328718
-4.84742371,1.48619564,0.19832474,0.34014248,0.00006048,0.03351074,0.25420624,0.55447579,0.01286033,0.73476470
-4.84142071,1.47931775,0.19337463,0.34387777,0.00006251,0.03226001,0.24686348,0.55449565,0.01247214,0.72680452
-4.83541771,1.47228060,0.18847488,0.34784645,0.00006467,0.03090962,0.23961522,0.55408599,0.01200887,0.71924750
-4.82941471,1.46472806,0.18361975,0.35190156,0.00006682,0.02948753,0.23247761,0.55308366,0.01147983,0.71193443
-4.82341171,1.45633024,0.17880628,0.35590317,0.00006885,0.02802378,0.22546963,0.55133577,0.01089534,0.70471406
-4.81740870,1.44679984,0.17403509,0.35972452,0.00007067,0.02654972,0.21861399,0.54870647,0.01026637,0.69745094
-4.81140570,1.43590700,0.16931103,0.36325762,0.00007220,0.02509734,0.21193800,0.54508315,0.00960428,0.69003256
-4.80540270,1.42349190,0.16464378,0.36641782,0.00007337,0.02369846,0.20547395,0.54038205,0.00892038,0.68237549
-4.79939970,1.40947436,0.16004830,0.36914731,0.00007414,0.02238399,0.19925943,0.53455268,0.00822572,0.67443004
-4.79339670,1.39385963,0.15554493,0.37141698,0.00007447,0.02118327,0.19333705,0.52758111,0.00753070,0.66618312
-4.78739370,1.37674005,0.15115943,0.37322691,0.00007433,0.02012338,0.18775399,0.51949165,0.00684493,0.65765906
-4.78139070,1.35829222,0.14692249,0.37460491,0.00007371,0.01922854,0.18256101,0.51034701,0.00617697,0.64891827
-4.77538769,1.33876967,0.14286913,0.37560367,0.00007264,0.01851958,0.17781112,0.50024682,0.00553420,0.64005365
-4.76938469,1.31849133,0.13903769,0.37629616,0.00007111,0.01801347,0.17355789,0.48932452,0.00492277,0.63118497
-4.76338169,1.29782622,0.13546850,0.37676986,0.00006916,0.01772296,0.16985341,0.47774295,0.00434753,0.62245136
-4.75737869,1.27717518,0.13220239,0.37711997,0.00006683,0.01765624,0.16674597,0.46568853,0.00381203,0.61400238
-4.75137569,1.25695052,0.12927893,0.37744202,0.00006416,0.01781676,0.16427759,0.45336476,0.00331862,0.60598801
-4.74537269,1.23755475,0.12673461,0.37782429,0.00006121,0.01820304,0.16248150,0.44098495,0.00286850,0.59854829
-4.73936968,1.21935958,0.12460097,0.37834056,0.00005803,0.01880870,0.16137963,0.42876495,0.00246185,0.59180306
-4.73336668,1.20268636,0.12290282,0.37904353,0.00005469,0.01962246,0.16098036,0.41691594,0.00209797,0.58584248
-4.72736368,1.18778913,0.12165664,0.37995949,0.00005125,0.02062832,0.16127660,0.40563794,0.00177542,0.58071887
-4.72136068,1.17484130,0.12086924,0.38108433,0.00004777,0.02180579,0.16224432,0.39511416,0.00149217,0.57644049
-4.71535768,1.16392676,0.12053681,0.38238148,0.00004432,0.02313033,0.16384172,0.38550656,0.00124574,0.57296756
-4.70935468,1.15503597,0.12064440,0.38378167,0.00004094,0.02457373,0.16600912,0.37695279,0.00103337,0.57021088
-4.70335168,1.14806734,0.12116586,0.38518464,0.00003770,0.02610481,0.16866959,0.36956462,0.00085209,0.56803318
-4.69734867,1.14283374,0.12206431,0.38646286,0.00003464,0.02769003,0.17173040,0.36342787,0.00069891,0.56625317
-4.69134567,1.13907394,0.12329309,0.38746687,0.00003179,0.02929435,0.17508531,0.35860372,0.00057085,0.56465219
-4.68534267,1.13646822,0.12479723,0.38803209,0.00002920,0.03088208,0.17861756,0.35513128,0.00046503,0.56298300
-4.67933967,1.13465726,0.12651532,0.38798665,0.00002688,0.03241781,0.18220355,0.35303114,0.00037875,0.56098044
-4.67333667,1.13326336,0.12838166,0.38715995,0.00002485,0.03386741,0.18571701,0.35230957,0.00030955,0.55837326
-4.66733367,1.13191262,0.13032879,0.38539124,0.00002313,0.03519899,0.18903354,0.35296321,0.00025518,0.55489656
-4.66133067,1.13025702,0.13229002,0.38253805,0.00002171,0.03638389,0.19203526,0.35498366,0.00021366,0.55030425
-4.65532766,1.12799500,0.13420206,0.37848372,0.00002059,0.03739750,0.19461546,0.35836181,0.00018328,0.54438076
-4.64932466,1.12488963,0.13600751,0.37314395,0.00001976,0.03822011,0.19668291,0.36309161,0.00016260,0.53695160
-4.64332166,1.12078327,0.13765721,0.36647176,0.00001921,0.03883752,0.19816570,0.36917295,0.00015040,0.52789211
