energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-3.29264632,2.90762567,0.46069746,2.39478441,0.00428546,0.07067137,0.04490399,0.00612178,0.33207143
-3.28664332,3.04213089,0.47074611,2.52029037,0.00433723,0.07238566,0.04774491,0.00593393,0.33554809
-3.28064032,3.19190555,0.48402509,2.65674018,0.00441054,0.07478475,0.05098733,0.00580822,0.34170210
-3.27463732,3.35467769,0.50038771,2.80196680,0.00450011,0.07786268,0.05460838,0.00573931,0.35046644
-3.26863432,3.52792789,0.51963960,2.95361644,0.00460049,0.08160225,0.05857632,0.00572120,0.36173834
-3.26263132,3.70895150,0.54154331,3.10920831,0.00470616,0.08597530,0.06285055,0.00574740,0.37538104
-3.25662831,3.89492559,0.56582404,3.26619799,0.00481177,0.09094309,0.06738171,0.00581108,0.39122607
-3.25062531,4.08297817,0.59217622,3.42204204,0.00491220,0.09645699,0.07211226,0.00590521,0.40907622
-3.24462231,4.27025742,0.62027067,3.57426172,0.00500277,0.10245934,0.07697724,0.00602270,0.42870897
-3.23861931,4.45399827,0.64976212,3.72050346,0.00507933,0.10888443,0.08190533,0.00615658,0.44988023
-3.23261631,4.63158427,0.68029676,3.85859392,0.00513836,0.11565969,0.08682024,0.00630005,0.47232840
-3.22661331,4.80060251,0.71151959,3.98658792,0.00517703,0.12270695,0.09164225,0.00644666,0.49577857
-3.22061031,4.95889026,0.74308142,4.10280762,0.00519327,0.12994381,0.09629004,0.00659042,0.51994666
-3.21460730,5.10457190,0.77464522,4.20587205,0.00518581,0.13728505,0.10068260,0.00672581,0.54454375
-3.20860430,5.23608577,0.80589167,4.29471635,0.00515414,0.14464410,0.10474126,0.00684795,0.56928014
-3.20260130,5.35220065,0.83652396,4.36860089,0.00509851,0.15193450,0.10839172,0.00695258,0.59386941
-3.19659830,5.45202248,0.86627159,4.42711064,0.00501988,0.15907130,0.11156601,0.00703616,0.61803231
-3.19059530,5.53499210,0.89489317,4.47014580,0.00491986,0.16597250,0.11420436,0.00709583,0.64150049
-3.18459230,5.60087526,0.92217840,4.49790500,0.00480065,0.17256029,0.11625683,0.00712947,0.66402005
-3.17858929,5.64974632,0.94794898,4.51086263,0.00466491,0.17876232,0.11768470,0.00713567,0.68535483
-3.17258629,5.68196743,0.97205870,4.50974196,0.00451571,0.18451273,0.11846156,0.00711370,0.70528956
-3.16658329,5.69816438,0.99439276,4.49548574,0.00435645,0.18975311,0.11857400,0.00706347,0.72363259
-3.16058029,5.69920096,1.01486624,4.46922571,0.00419073,0.19443323,0.11802196,0.00698550,0.74021838
-3.15457729,5.68615268,1.03342199,4.43225257,0.00402228,0.19851163,0.11681868,0.00688088,0.75490951
-3.14857429,5.66028083,1.05002786,4.38598715,0.00385492,0.20195598,0.11499023,0.00675116,0.76759823
-3.14257129,5.62300756,1.06467349,4.33195357,0.00369245,0.20474326,0.11257471,0.00659833,0.77820747
-3.13656828,5.57589189,1.07736670,4.27175469,0.00353863,0.20685970,0.10962109,0.00642474,0.78669124
-3.13056528,5.52060675,1.08812958,4.20704980,0.00339712,0.20830054,0.10618777,0.00623301,0.79303429
-3.12456228,5.45891669,1.09699444,4.13953418,0.00327147,0.20906959,0.10234087,0.00602600,0.79725123
-3.11855928,5.39265560,1.10399975,4.07092012,0.00316506,0.20917860,0.09815244,0.00580673,0.79938479
-3.11255628,5.32370410,1.10918623,4.00291873,0.00308113,0.20864648,0.09369850,0.00557830,0.79950354
-3.10655328,5.25396593,1.11259326,3.93722187,0.00302274,0.20749844,0.08905705,0.00534389,0.79769903
-3.10055028,5.18534309,1.11425576,3.87548377,0.00299279,0.20576497,0.08430620,0.00510662,0.79408235
-3.09454727,5.11970947,1.11420168,3.81930189,0.00299400,0.20348085,0.07952228,0.00486959,0.78878045
-3.08854427,5.05888323,1.11245034,3.77019679,0.00302893,0.20068408,0.07477825,0.00463580,0.78193213
-3.08254127,5.00459816,1.10901161,3.72959137,0.00309996,0.19741493,0.07014219,0.00440811,0.77368410
-3.07653827,4.95847469,1.10388610,3.69878946,0.00320934,0.19371496,0.06567607,0.00418925,0.76418710
-3.07053527,4.92199152,1.09706634,3.67895471,0.00335917,0.18962619,0.06143482,0.00398176,0.75359225
-3.06453227,4.89645877,1.08853897,3.67109022,0.00355143,0.18519044,0.05746559,0.00378797,0.74204792
-3.05852926,4.88299362,1.07828776,3.67601996,0.00378798,0.18044870,0.05380729,0.00361002,0.72969704
-3.05252626,4.88249968,1.06629741,3.69437276,0.00407059,0.17544072,0.05049044,0.00344983,0.71667500
-3.04652326,4.89565069,1.05255787,3.72656963,0.00440098,0.17020476,0.04753715,0.00330911,0.70310824
-3.04052026,4.92287941,1.03706893,3.77281509,0.00478084,0.16477742,0.04496140,0.00318929,0.68911339
-3.03451726,4.96437190,1.01984478,3.83309292,0.00521183,0.15919362,0.04276937,0.00309162,0.67479699
-3.02851426,5.02006719,1.00091829,3.90716632,0.00569567,0.15348664,0.04096006,0.00301708,0.66025576
-3.02251126,5.08966218,0.98034468,3.99458256,0.00623410,0.14768828,0.03952582,0.00296641,0.64557716
-3.01650825,5.17262089,0.95820432,4.09468140,0.00682893,0.14182896,0.03845315,0.00294007,0.63084025
-3.01050525,5.26818733,0.93460438,4.20660683,0.00748206,0.13593792,0.03772330,0.00293829,0.61611666
-3.00450225,5.37540080,0.90967926,4.32932112,0.00819541,0.13004334,0.03731314,0.00296102,0.60147148
-2.99849925,5.49311258,0.88358965,4.46162028,0.00897094,0.12417240,0.03719575,0.00300791,0.58696411
-2.99249625,5.62000281,0.85652015,4.60215005,0.00981054,0.11835129,0.03734123,0.00307833,0.57264874
-2.98649325,5.75459666,0.82867565,4.74942145,0.01071593,0.11260517,0.03771725,0.00317132,0.55857463
-2.98049025,5.89527914,0.80027647,4.90182548,0.01168857,0.10695804,0.03828972,0.00328565,0.54478600
-2.97448724,6.04030816,0.77155257,5.05764637,0.01272943,0.10143254,0.03902334,0.00341972,0.53132153
-2.96848424,6.18782591,0.74273715,5.21507354,0.01383885,0.09604967,0.03988210,0.00357166,0.51821365
-2.96248124,6.33586905,0.71405973,5.37221251,0.01501626,0.09082855,0.04082979,0.00373925,0.50548754
-2.95647824,6.48237838,0.68573939,5.52709538,0.01625996,0.08578610,0.04183044,0.00391997,0.49315999
-2.95047524,6.62520933,0.65797823,5.67769183,0.01756688,0.08093677,0.04284877,0.00411104,0.48123828
-2.94447224,6.76214427,0.63095549,5.82192158,0.01893228,0.07629228,0.04385063,0.00430941,0.46971919
-2.93846923,6.89090830,0.60482264,5.95766963,0.02034960,0.07186147,0.04480338,0.00451179,0.45858813
-2.93246623,7.00918956,0.57969966,6.08280522,0.02181020,0.06765017,0.04567633,0.00471475,0.44781882
-2.92646323,7.11466524,0.55567262,6.19520544,0.02330327,0.06366121,0.04644116,0.00491473,0.43737324
-2.92046023,7.20503389,0.53279276,6.29278412,0.02481576,0.05989453,0.04707232,0.00510810,0.42720225
-2.91445723,7.27805432,0.51107709,6.37352605,0.02633239,0.05634733,0.04754740,0.00529124,0.41724665
-2.90845423,7.33159059,0.49051033,6.43552638,0.02783579,0.05301442,0.04784752,0.00546063,0.40743896
-2.90245123,7.36366229,0.47104830,6.47703432,0.02930670,0.04988856,0.04795765,0.00561288,0.39770561
-2.89644822,7.37249848,0.45262236,6.49649971,0.03072433,0.04696098,0.04786689,0.00574483,0.38796964
-2.89044522,7.35659330,0.43514480,6.49262098,0.03206678,0.04422182,0.04756871,0.00585363,0.37815377
-2.88444222,7.31476084,0.41851491,6.46439204,0.03331155,0.04166072,0.04706107,0.00593681,0.36818368
-2.87843922,7.24618650,0.40262533,6.41114607,0.03443616,0.03926739,0.04634648,0.00599231,0.35799139
-2.87243622,7.15047220,0.38736857,6.33259362,0.03541878,0.03703207,0.04543198,0.00601855,0.34751853
-2.86643322,7.02767257,0.37264322,6.22885274,0.03623895,0.03494612,0.04432897,0.00601450,0.33671942
-2.86043022,6.87831998,0.35835968,6.10046912,0.03687820,0.03300236,0.04305302,0.00597969,0.32556365
-2.85442721,6.70343617,0.34444516,5.94842448,0.03732077,0.03119551,0.04162347,0.00591419,0.31403829
-2.84842421,6.50452948,0.33084779,5.77413212,0.03755415,0.02952238,0.04006305,0.00581868,0.30214930
-2.84242121,6.28357662,0.31753956,5.57941905,0.03756958,0.02798212,0.03839736,0.00569439,0.28992233
-2.83641821,6.04298937,0.30451814,5.36649484,0.03736244,0.02657616,0.03665428,0.00554310,0.27740275
-2.83041521,5.78556694,0.29180751,5.13790789,0.03693248,0.02530830,0.03486337,0.00536709,0.26465486
-2.82441221,5.51443539,0.27945731,4.89649058,0.03628394,0.02418442,0.03305522,0.00516907,0.25176045
-2.81840920,5.23297646,0.26754113,4.64529523,0.03542543,0.02321234,0.03126079,0.00495216,0.23881661
-2.81240620,4.94474829,0.25615376,4.38752311,0.03436977,0.02240143,0.02951079,0.00471979,0.22593304
-2.80640320,4.65340108,0.24540750,4.12644933,0.03313356,0.02176223,0.02783506,0.00447561,0.21322889
-2.80040020,4.36259082,0.23542783,3.86534628,0.03173673,0.02130596,0.02626200,0.00422345,0.20082923
-2.79439720,4.07589428,0.22634856,3.60740849,0.03020194,0.02104407,0.02481808,0.00396722,0.18886140
-2.78839420,3.79672822,0.21830669,3.35568149,0.02855385,0.02098770,0.02352742,0.00371078,0.17745132
-2.78239120,3.52827555,0.21143714,3.11299717,0.02681843,0.02114715,0.02241141,0.00345797,0.16671992
-2.77638819,3.27342072,0.20586762,2.88191745,0.02502221,0.02153141,0.02148849,0.00321242,0.15677974
-2.77038519,3.03469614,0.20171383,2.66468803,0.02319151,0.02214766,0.02077391,0.00297757,0.14773198
-2.76438219,2.81424078,0.19907506,2.46320299,0.02135181,0.02300089,0.02027969,0.00275661,0.13966390
-2.75837919,2.61377170,0.19803042,2.27898104,0.01952709,0.02409348,0.02001453,0.00255237,0.13264679
-2.75237619,2.43456855,0.19863581,2.11315319,0.01773928,0.02542500,0.01998394,0.00236738,0.12673443
-2.74637319,2.27747057,0.20092162,1.96646165,0.01600792,0.02699193,0.02019030,0.00220378,0.12196211
-2.74037019,2.14288532,0.20489126,1.83926889,0.01434975,0.02878758,0.02063305,0.00206336,0.11834628
-2.73436718,2.03080778,0.21052059,1.73157592,0.01277860,0.03080206,0.02130895,0.00194753,0.11588461
-2.72836418,1.94084846,0.21775805,1.64304826,0.01130526,0.03302234,0.02221233,0.00185735,0.11455665
-2.72236118,1.87226869,0.22652566,1.57304819,0.00993755,0.03543239,0.02333545,0.00179355,0.11432480
-2.71635818,1.82402146,0.23672059,1.52067158,0.00868042,0.03801339,0.02466880,0.00175657,0.11513575
-2.71035518,1.79479597,0.24821743,1.48478782,0.00753615,0.04074406,0.02620152,0.00174656,0.11692217
-2.70435218,1.78306425,0.26087090,1.46408130,0.00650464,0.04360097,0.02792174,0.00176348,0.11960453
-2.69834917,1.78712832,0.27451891,1.45709306,0.00558373,0.04655895,0.02981703,0.00180710,0.12309322
-2.69234617,1.80516655,0.28898589,1.46226152,0.00476947,0.04959152,0.03187476,0.00187707,0.12729061
-2.68634317,1.83527800,0.30408632,1.47796118,0.00405657,0.05267129,0.03408246,0.00197296,0.13209321
-2.68034017,1.87552396,0.31962820,1.50253854,0.00343864,0.05577047,0.03642822,0.00209431,0.13739370
-2.67433717,1.92396582,0.33541648,1.53434471,0.00290860,0.05886124,0.03890095,0.00224068,0.14308298
-2.66833417,1.97869900,0.35125643,1.57176424,0.00245894,0.06191616,0.04149065,0.00241168,0.14905203
-2.66233117,2.03788245,0.36695663,1.61324007,0.00208197,0.06490858,0.04418864,0.00260702,0.15519362
-2.65632816,2.09976379,0.38233185,1.65729440,0.00177006,0.06781296,0.04698764,0.00282653,0.16140386
-2.65032516,2.16269998,0.39720549,1.70254569,0.00151583,0.07060515,0.04988182,0.00307019,0.16758361
-2.64432216,2.22517379,0.41141180,1.74772193,0.00131229,0.07326266,0.05286678,0.00333812,0.17363966
-2.63831916,2.28580627,0.42479768,1.79167038,0.00115293,0.07576484,0.05593936,0.00363065,0.17948573
-2.63231616,2.34336541,0.43722419,1.83336411,0.00103176,0.07809304,0.05909747,0.00394823,0.18504334
-2.62631316,2.39677155,0.44856774,1.87190570,0.00094339,0.08023076,0.06233975,0.00429148,0.19024243
-2.62031016,2.44509964,0.45872094,1.90652838,0.00088303,0.08216366,0.06566518,0.00466113,0.19502188
-2.61430715,2.48757882,0.46759324,1.93659494,0.00084642,0.08387970,0.06907267,0.00505802,0.19932983
-2.60830415,2.52358967,0.47511120,1.96159472,0.00082984,0.08536906,0.07256056,0.00548300,0.20312388
-2.60230115,2.55265932,0.48121862,1.98113903,0.00083005,0.08662420,0.07612613,0.00593693,0.20637107
-2.59629815,2.57445479,0.48587635,1.99495506,0.00084423,0.08763980,0.07976513,0.00642056,0.20904780
-2.59029515,2.58877478,0.48906198,2.00287878,0.00086992,0.08841272,0.08347126,0.00693449,0.21113955
-2.58429215,2.59554012,0.49076922,2.00484671,0.00090495,0.08894191,0.08723577,0.00747907,0.21264042
-2.57828914,2.59478308,0.49100716,2.00088702,0.00094742,0.08922835,0.09104709,0.00805433,0.21355266
-2.57228614,2.58663586,0.48979932,1.99110996,0.00099559,0.08927488,0.09489055,0.00865985,0.21388589
-2.56628314,2.57131825,0.48718249,1.97569776,0.00104787,0.08908614,0.09874816,0.00929468,0.21365637
-2.56028014,2.54912489,0.48320549,1.95489435,0.00110278,0.08866835,0.10259850,0.00995725,0.21288603
-2.55427714,2.52041223,0.47792774,1.92899480,0.00115893,0.08802919,0.10641674,0.01064529,0.21160149
-2.54827414,2.48558548,0.47141772,1.89833484,0.00121497,0.08717759,0.11017475,0.01135571,0.20983297
-2.54227114,2.44508579,0.46375138,1.86328064,0.00126961,0.08612353,0.11384125,0.01208457,0.20761324
-2.53626813,2.39937798,0.45501057,1.82421889,0.00132162,0.08487788,0.11738215,0.01282704,0.20497650
-2.53026513,2.34893902,0.44528143,1.78154762,0.00136979,0.08345214,0.12076095,0.01357732,0.20195732
-2.52426213,2.29424770,0.43465285,1.73566774,0.00141301,0.08185834,0.12393921,0.01432873,0.19858976
-2.51825913,2.23577559,0.42321518,1.68697561,0.00145025,0.08010879,0.12687713,0.01507367,0.19490647
-2.51225613,2.17397956,0.41105893,1.63585681,0.00148057,0.07821602,0.12953426,0.01580376,0.19093812
-2.50625313,2.10929617,0.39827390,1.58268116,0.00150318,0.07619264,0.13187018,0.01650992,0.18671287
-2.50025013,2.04213790,0.38494835,1.52779916,0.00151741,0.07405126,0.13384536,0.01718253,0.18225618
-2.49424712,1.97289127,0.37116863,1.47153988,0.00152279,0.07180455,0.13542203,0.01781168,0.17759084
-2.48824412,1.90191696,0.35701890,1.41421017,0.00151901,0.06946519,0.13656515,0.01838732,0.17273715
-2.48224112,1.82955160,0.34258129,1.35609530,0.00150594,0.06704598,0.13724332,0.01889961,0.16771341
-2.47623812,1.75611116,0.32793611,1.29746070,0.00148368,0.06455995,0.13742984,0.01933916,0.16253660
-2.47023512,1.68189557,0.31316237,1.23855464,0.00145250,0.06202049,0.13710367,0.01969735,0.15722313
-2.46423212,1.60719420,0.29833839,1.17961171,0.00141286,0.05944147,0.13625033,0.01996664,0.15178982
-2.45822911,1.53229178,0.28354241,1.12085666,0.00136542,0.05683744,0.13486282,0.02014087,0.14625484
-2.45222611,1.45747443,0.26885331,1.06250838,0.00131095,0.05422376,0.13294230,0.02021553,0.14063867
-2.44622311,1.38303516,0.25435111,1.00478368,0.00125038,0.05161667,0.13049873,0.02018798,0.13496498
-2.44022011,1.30927854,0.24011745,0.94790063,0.00118474,0.04903341,0.12755122,0.02005769,0.12926139
-2.43421711,1.23652418,0.22623571,0.89208112,0.00111512,0.04649223,0.12412825,0.01982633,0.12355999
-2.42821411,1.16510866,0.21279099,0.83755249,0.00104266,0.04401231,0.12026755,0.01949784,0.11789769
-2.42221111,1.09538569,0.19986973,0.78454803,0.00096851,0.04161364,0.11601580,0.01907848,0.11231618
-2.41620810,1.02772441,0.18755892,0.73330627,0.00089380,0.03931684,0.11142805,0.01857669,0.10686174
-2.41020510,0.96250582,0.17594513,0.68406911,0.00081963,0.03714283,0.10656685,0.01800299,0.10158461
-2.40420210,0.90011740,0.16511305,0.63707876,0.00074703,0.03511248,0.10150123,0.01736978,0.09653811
-2.39819910,0.84094611,0.15514383,0.59257357,0.00067694,0.03324615,0.09630540,0.01669105,0.09177753
-2.39219610,0.78537017,0.14611315,0.55078315,0.00061026,0.03156323,0.09105742,0.01598212,0.08735872
-2.38619310,0.73374976,0.13808908,0.51192275,0.00054775,0.03008150,0.08583769,0.01525929,0.08333655
-2.38019010,0.68641733,0.13112985,0.47618737,0.00049011,0.02881666,0.08072743,0.01453946,0.07976321
-2.37418709,0.64366771,0.12528158,0.44374573,0.00043797,0.02778166,0.07580727,0.01383985,0.07668651
-2.36818409,0.60574865,0.12057612,0.41473461,0.00039188,0.02698617,0.07115578,0.01317763,0.07414819
-2.36218109,0.57285228,0.11702904,0.38925358,0.00035234,0.02643608,0.06684827,0.01256960,0.07218229
-2.35617809,0.54510767,0.11463787,0.36736065,0.00031982,0.02613297,0.06295568,0.01203193,0.07081378
-2.35017509,0.52257516,0.11338082,0.34906895,0.00029482,0.02607383,0.05954369,0.01157991,0.07005736
-2.34417209,0.50524255,0.11321584,0.33434455,0.00027781,0.02625077,0.05667202,0.01122779,0.06991662
-2.33816908,0.49302346,0.11408036,0.32310581,0.00026934,0.02665090,0.05439395,0.01098857,0.07038348
-2.33216608,0.48575792,0.11589155,0.31522402,0.00027003,0.02725640,0.05275597,0.01087395,0.07143809
-2.32616308,0.48321532,0.11854727,0.31052560,0.00028057,0.02804472,0.05179764,0.01089419,0.07304907
-2.32016008,0.48509946,0.12192771,0.30879564,0.00030181,0.02898891,0.05155146,0.01105811,0.07517415
-2.31415708,0.49105571,0.12589770,0.30978280,0.00033468,0.03005824,0.05204289,0.01137298,0.07776123
-2.30815408,0.50067992,0.13030959,0.31320524,0.00038029,0.03121881,0.05329028,0.01184453,0.08074974
-2.30215108,0.51352869,0.13500673,0.31875752,0.00043991,0.03243444,0.05530481,0.01247683,0.08407227
-2.29614807,0.52913074,0.13982747,0.32611806,0.00051495,0.03366761,0.05809027,0.01327228,0.08765653
-2.29014507,0.54699874,0.14460935,0.33495700,0.00060697,0.03488047,0.06164282,0.01423144,0.09142733
-2.28414207,0.56664132,0.14919368,0.34494412,0.00071771,0.03603600,0.06595054,0.01535296,0.09530877
-2.27813907,0.58757472,0.15343002,0.35575644,0.00084900,0.03709907,0.07099285,0.01663335,0.09922629
-2.27213607,0.60933361,0.15718063,0.36708534,0.00100279,0.03803755,0.07673991,0.01806689,0.10310875
-2.26613307,0.63148086,0.16032464,0.37864295,0.00118110,0.03882335,0.08315189,0.01964539,0.10689028
-2.26013007,0.65361585,0.16276180,0.39016753,0.00138600,0.03943335,0.09017834,0.02135801,0.11051198
-2.25412706,0.67538118,0.16441569,0.40142776,0.00161952,0.03985018,0.09775756,0.02319115,0.11392327
-2.24812406,0.69646772,0.16523634,0.41222588,0.00188363,0.04006293,0.10581630,0.02512831,0.11708305
-2.24212106,0.71661795,0.16520207,0.42239966,0.00218018,0.04006758,0.11426968,0.02715011,0.11996049
-2.23611806,0.73562779,0.16432067,0.43182323,0.00251083,0.03986738,0.12302148,0.02923430,0.12253558
-2.23011506,0.75334708,0.16262981,0.44040697,0.00287697,0.03947292,0.13196499,0.03135598,0.12479938
-2.22411206,0.76967900,0.16019676,0.44809645,0.00327969,0.03890212,0.14098436,0.03348791,0.12675411
-2.21810905,0.78457870,0.15711747,0.45487088,0.00371966,0.03818004,0.14995650,0.03560092,0.12841296
-2.21210605,0.79805157,0.15351516,0.46074101,0.00419710,0.03733858,0.15875358,0.03766454,0.12979991
-2.20610305,0.81015127,0.14953841,0.46574686,0.00471174,0.03641601,0.16724614,0.03964766,0.13094937
-2.20010005,0.82097796,0.14535895,0.46995543,0.00526274,0.03545647,0.17530649,0.04151938,0.13190584
-2.19409705,0.83067675,0.14116920,0.47345843,0.00584867,0.03450941,0.18281268,0.04324994,0.13272356
-2.18809405,0.83943651,0.13717969,0.47637033,0.00646749,0.03362891,0.18965247,0.04481161,0.13346617
-2.18209105,0.84748896,0.13361629,0.47882654,0.00711657,0.03287305,0.19572740,0.04617972,0.13420641
-2.17608804,0.85510793,0.13071752,0.48098187,0.00779269,0.03230322,0.20095667,0.04733352,0.13502571
-2.17008504,0.86260847,0.12873161,0.48300914,0.00849211,0.03198337,0.20528055,0.04825709,0.13601383
-2.16408204,0.87034560,0.12791354,0.48509768,0.00921064,0.03197925,0.20866325,0.04893996,0.13726828
-2.15807904,0.87871214,0.12852190,0.48745184,0.00994370,0.03235758,0.21109495,0.04937770,0.13889357
-2.15207604,0.88813539,0.13081544,0.49028898,0.01068646,0.03318514,0.21259282,0.04957218,0.14100022
-2.14607304,0.89907222,0.13504927,0.49383705,0.01143398,0.03452776,0.21320106,0.04953166,0.14370333
-2.14007004,0.91200222,0.14147061,0.49833140,0.01218133,0.03644917,0.21298969,0.04927058,0.14712082
-2.13406703,0.92741873,0.15031405,0.50401086,0.01292376,0.03900977,0.21205229,0.04880914,0.15137123
-2.12806403,0.94581781,0.16179622,0.51111284,0.01365681,0.04226518,0.21050261,0.04817258,0.15657091
-2.12206103,0.96768497,0.17610994,0.51986768,0.01437650,0.04626475,0.20847020,0.04739026,0.16283099
-2.11605803,0.99348023,0.19341796,0.53049218,0.01507943,0.05104994,0.20609534,0.04649463,0.17025377
-2.11005503,1.02362174,0.21384628,0.54318258,0.01576286,0.05665257,0.20352329,0.04551992,0.17892889
-2.10405203,1.05846859,0.23747744,0.55810709,0.01642483,0.06309321,0.20089844,0.04450094,0.18892943
-2.09804902,1.09830372,0.26434397,0.57539856,0.01706415,0.07037951,0.19835824,0.04347173,0.20030787
-2.09204602,1.14331744,0.29442224,0.59514728,0.01768042,0.07850476,0.19602764,0.04246432,0.21309238
-2.08604302,1.19359274,0.32762722,0.61739460,0.01827396,0.08744663,0.19401398,0.04150764,0.22728350
-2.08004002,1.24909313,0.36380842,0.64212756,0.01884576,0.09716635,0.19240276,0.04062654,0.24285140
-2.07403702,1.30965369,0.40274741,0.66927490,0.01939732,0.10760823,0.19125448,0.03984105,0.25973405
-2.06803402,1.37497629,0.44415721,0.69870483,0.01993051,0.11869971,0.19060268,0.03916594,0.27783632
-2.06203102,1.44462916,0.48768389,0.73022464,0.02044736,0.13035200,0.19045330,0.03861047,0.29703028
-2.05602801,1.51805134,0.53291042,0.76358238,0.02094992,0.14246123,0.19078536,0.03817847,0.31715666
-2.05002501,1.59456196,0.57936300,0.79847053,0.02143998,0.15491034,0.19155297,0.03786871,0.33802762
-2.04402201,1.67337403,0.62651965,0.83453172,0.02191891,0.16757134,0.19268849,0.03767543,0.35943067
-2.03801901,1.75361250,0.67382096,0.87136602,0.02238751,0.18030824,0.19410669,0.03758919,0.38113368
-2.03201601,1.83433561,0.72068261,0.90853992,0.02284579,0.19298024,0.19570971,0.03759775,0.40289087
-2.02601301,1.91455888,0.76650925,0.94559619,0.02329289,0.20544529,0.19739246,0.03768716,0.42444937
-2.02001001,1.99328055,0.81070925,0.98206454,0.02372701,0.21756369,0.19904828,0.03784283,0.44555622
-2.01400700,2.06950736,0.85270956,1.01747247,0.02414540,0.22920167,0.20057447,0.03805060,0.46596547
-2.00800400,2.14227962,0.89197020,1.05135596,0.02454434,0.24023481,0.20187749,0.03829769,0.48544499
-2.00200100,2.21069451,0.92799772,1.08326945,0.02491929,0.25055101,0.20287742,0.03857360,0.50378273
-1.99599800,2.27392661,0.96035699,1.11279499,0.02526497,0.26005304,0.20351164,0.03887073,0.52079217
-1.98999500,2.33124496,0.98868087,1.13955009,0.02557556,0.26866040,0.20373740,0.03918483,0.53631662
-1.98399200,2.38202619,1.01267742,1.16319417,0.02584491,0.27631057,0.20353334,0.03951522,0.55023228
-1.97798899,2.42576339,1.03213438,1.18343358,0.02606676,0.28295950,0.20289976,0.03986475,0.56245001
-1.97198599,2.46207080,1.04692085,1.20002505,0.02623502,0.28858136,0.20185772,0.04023958,0.57291557
-1.96598299,2.49068450,1.05698623,1.21277789,0.02634400,0.29316771,0.20044722,0.04064864,0.58160870
-1.95997999,2.51145961,1.06235672,1.22155488,0.02638871,0.29672602,0.19872431,0.04110301,0.58854087
-1.95397699,2.52436466,1.06312960,1.22627224,0.02636506,0.29927783,0.19675765,0.04161514,0.59375215
-1.94797399,2.52947377,1.05946587,1.22689876,0.02627007,0.30085647,0.19462450,0.04219799,0.59730728
-1.94197099,2.52695757,1.05158156,1.22345452,0.02610210,0.30150475,0.19240650,0.04286408,0.59929128
-1.93596798,2.51707346,1.03973852,1.21600914,0.02586098,0.30127256,0.19018557,0.04362469,0.59980495
-1.92996498,2.50015606,1.02423485,1.20468008,0.02554811,0.30021461,0.18803993,0.04448902,0.59896043
-1.92396198,2.47660827,1.00539568,1.18963068,0.02516657,0.29838840,0.18604072,0.04546352,0.59687710
-1.91795898,2.44689335,0.98356461,1.17106843,0.02472112,0.29585254,0.18424918,0.04655142,0.59367813
-1.91195598,2.41152828,0.95909594,1.14924305,0.02421825,0.29266539,0.18271463,0.04775237,0.58948762
-1.90595298,2.37107842,0.93234817,1.12444464,0.02366613,0.28888414,0.18147327,0.04906234,0.58442861
-1.89994997,2.32615311,0.90367846,1.09700148,0.02307454,0.28456426,0.18054782,0.05047366,0.57862186
-1.89394697,2.27740221,0.87343831,1.06727766,0.02245484,0.27975921,0.17994796,0.05197532,0.57218534
-1.88794397,2.22551290,0.84197024,1.03567001,0.02181983,0.27452047,0.17967147,0.05355340,0.56523432
-1.88194097,2.17120634,0.80960522,1.00260452,0.02118365,0.26889775,0.17970598,0.05519158,0.55788202
-1.87593797,2.11523375,0.77666077,0.96853186,0.02056163,0.26293924,0.18003111,0.05687183,0.55024038
-1.86993497,2.05837135,0.74343946,0.93392209,0.01997014,0.25669186,0.18062085,0.05857510,0.54242102
-1.86393197,2.00141378,0.71022752,0.89925841,0.01942642,0.25020147,0.18144604,0.06028198,0.53453601
-1.85792896,1.94516586,0.67729360,0.86502999,0.01894835,0.24351291,0.18247670,0.06197342,0.52669830
-1.85192596,1.89043226,0.64488737,0.83172403,0.01855421,0.23666990,0.18368412,0.06363127,0.51902173
-1.84592296,1.83800546,0.61323795,0.79981711,0.01826239,0.22971475,0.18504250,0.06523878,0.51162042
-1.83991996,1.78865181,0.58255230,0.76976604,0.01809108,0.22268792,0.18653020,0.06678093,0.50460756
-1.83391696,1.74309623,0.55301344,0.74199843,0.01805787,0.21562744,0.18813028,0.06824466,0.49809357
-1.82791396,1.70200597,0.52477869,0.71690332,0.01817933,0.20856829,0.18983062,0.06961894,0.49218366
-1.82191096,1.66597378,0.49797813,0.69482201,0.01847054,0.20154175,0.19162342,0.07089470,0.48697494
-1.81590795,1.63550146,0.47271322,0.67603956,0.01894460,0.19457481,0.19350416,0.07206470,0.48255318
-1.80990495,1.61098419,0.44905602,0.66077711,0.01961205,0.18768979,0.19547028,0.07312321,0.47898945
-1.80390195,1.59269650,0.42704883,0.64918542,0.02048035,0.18090404,0.19751948,0.07406576,0.47633681
-1.79789895,1.58078055,0.40670462,0.64133976,0.02155335,0.17422995,0.19964787,0.07488875,0.47462730
-1.79189595,1.57523742,0.38800808,0.63723656,0.02283077,0.16767517,0.20184815,0.07558913,0.47386934
-1.78589295,1.57592193,0.37091758,0.63679196,0.02430782,0.16124317,0.20410784,0.07616409,0.47404596
-1.77988994,1.58254167,0.35536767,0.63984233,0.02597478,0.15493396,0.20640784,0.07661081,0.47511377
