energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-3.53876938,0.02657306,-1.17053525,0.01133170,-0.30962898,0.00491107,-0.24888833,0.00000000,-0.00001166,0.00247060,-0.33849911,0.00000197,-0.00503993,0.01719767,-0.50865556,0.00290454,-0.23092861,0.00518319,-0.13877522
-3.53276638,0.02538311,-1.09021452,0.01049071,-0.28834403,0.00402650,-0.23161410,0.00000000,-0.00000961,0.00238307,-0.31337183,0.00000142,-0.00464855,0.01668551,-0.47642834,0.00263026,-0.21675505,0.00541953,-0.12939270
-3.52676338,0.02516287,-1.01286197,0.01005836,-0.26766249,0.00332349,-0.21499411,0.00000000,-0.00000786,0.00238918,-0.28974444,0.00000101,-0.00428375,0.01679470,-0.44461979,0.00246424,-0.20288599,0.00584347,-0.12032660
-3.52076038,0.02585405,-0.93838071,0.01000416,-0.24761004,0.00277663,-0.19898971,0.00000000,-0.00000639,0.00248288,-0.26745650,0.00000072,-0.00394257,0.01749476,-0.41336479,0.00239637,-0.18930506,0.00645400,-0.11159119
-3.51475738,0.02740642,-0.86675032,0.01030122,-0.22823239,0.00236348,-0.18357857,0.00000000,-0.00000516,0.00265918,-0.24637843,0.00000051,-0.00362246,0.01875932,-0.38282123,0.00241788,-0.17601416,0.00725068,-0.10320775
-3.50875438,0.02977613,-0.79801792,0.01092570,-0.20959065,0.00206445,-0.16875324,0.00000000,-0.00000414,0.00291389,-0.22641095,0.00000036,-0.00332127,0.02056504,-0.35316314,0.00252119,-0.16303146,0.00823313,-0.09520322
-3.50275138,0.03292359,-0.73228602,0.01185619,-0.19175627,0.00186262,-0.15451901,0.00000000,-0.00000330,0.00324332,-0.20748307,0.00000025,-0.00303729,0.02289032,-0.32457303,0.00269963,-0.15038879,0.00940054,-0.08760861
-3.49674837,0.03681116,-0.66969813,0.01307282,-0.17480588,0.00174353,-0.14089116,0.00000001,-0.00000261,0.00364402,-0.18954875,0.00000018,-0.00276924,0.02571374,-0.29723423,0.00294727,-0.13812839,0.01075105,-0.08045718
-3.49074537,0.04140075,-0.61042322,0.01455647,-0.15881617,0.00169493,-0.12789195,0.00000001,-0.00000205,0.00411247,-0.17258281,0.00000013,-0.00251616,0.02901251,-0.27132337,0.00325860,-0.12629945,0.01228116,-0.07378257
-3.48474237,0.04665135,-0.55464004,0.01628778,-0.14385932,0.00170656,-0.11554754,0.00000001,-0.00000160,0.00464483,-0.15657624,0.00000010,-0.00227742,0.03276077,-0.24700345,0.00362834,-0.11495451,0.01398511,-0.06761699
-3.47873937,0.05251677,-0.50252203,0.01824629,-0.12999891,0.00176990,-0.10388498,0.00000002,-0.00000124,0.00523665,-0.14153138,0.00000008,-0.00205263,0.03692811,-0.22441775,0.00405114,-0.10414605,0.01585435,-0.06198949
-3.47273637,0.05894358,-0.45422381,0.02040964,-0.11728655,0.00187799,-0.09292947,0.00000002,-0.00000095,0.00588271,-0.12745716,0.00000007,-0.00184156,0.04147810,-0.20368482,0.00452142,-0.09392341,0.01787705,-0.05692438
-3.46673337,0.06586949,-0.40986945,0.02275287,-0.10575935,0.00202524,-0.08270204,0.00000003,-0.00000073,0.00657679,-0.11436476,0.00000007,-0.00164411,0.04636719,-0.18489461,0.00503317,-0.08433008,0.02003769,-0.05243989
-3.46073037,0.07322216,-0.36954314,0.02524792,-0.09543817,0.00220734,-0.07321766,0.00000005,-0.00000055,0.00731155,-0.10226378,0.00000008,-0.00146022,0.05154388,-0.16810580,0.00557979,-0.07540159,0.02231688,-0.04854714
-3.45472736,0.08091871,-0.33328234,0.02786327,-0.08632658,0.00242114,-0.06448390,0.00000007,-0.00000042,0.00807846,-0.09115903,0.00000010,-0.00128985,0.05694823,-0.15334434,0.00615404,-0.06716389,0.02469124,-0.04524929
-3.44872436,0.08886573,-0.30107347,0.03056388,-0.07841068,0.00266469,-0.05650015,0.00000009,-0.00000031,0.00886782,-0.08104814,0.00000013,-0.00113289,0.06251190,-0.14060315,0.00674796,-0.05963237,0.02713354,-0.04254104
-3.44272136,0.09696017,-0.27285007,0.03331132,-0.07165946,0.00293724,-0.04925725,0.00000012,-0.00000023,0.00966878,-0.07191984,0.00000017,-0.00098919,0.06815858,-0.12984274,0.00735291,-0.05281147,0.02961303,-0.04040839
-3.43671836,0.10509081,-0.24849321,0.03606416,-0.06602578,0.00323940,-0.04273768,0.00000016,-0.00000017,0.01046950,-0.06375307,0.00000022,-0.00085850,0.07380498,-0.12099289,0.00795964,-0.04669471,0.03209592,-0.03882866
-3.43071536,0.11314056,-0.22783389,0.03877863,-0.06144770,0.00357325,-0.03691612,0.00000022,-0.00000013,0.01125732,-0.05651672,0.00000029,-0.00074045,0.07936218,-0.11395493,0.00855845,-0.04126528,0.03454610,-0.03777078
-3.42471236,0.12098928,-0.21065721,0.04140945,-0.05785031,0.00394260,-0.03176023,0.00000029,-0.00000009,0.01201905,-0.05016992,0.00000039,-0.00063459,0.08473748,-0.10860474,0.00913930,-0.03649690,0.03692608,-0.03719578
-3.41870935,0.12851722,-0.19670780,0.04391089,-0.05514765,0.00435323,-0.02723180,0.00000038,-0.00000007,0.01274125,-0.04466289,0.00000051,-0.00054035,0.08983665,-0.10479620,0.00969214,-0.03235503,0.03919800,-0.03705752
-3.41270635,0.13560886,-0.18569635,0.04623797,-0.05324491,0.00481319,-0.02328794,0.00000050,-0.00000005,0.01341063,-0.03993815,0.00000067,-0.00045709,0.09456635,-0.10236497,0.01020707,-0.02879823,0.04132484,-0.03730360
-3.40670335,0.14215701,-0.17730684,0.04834773,-0.05204071,0.00533306,-0.01988239,0.00000065,-0.00000003,0.01401435,-0.03593199,0.00000087,-0.00038409,0.09883683,-0.10113257,0.01067469,-0.02577966,0.04327162,-0.03787641
-3.40070035,0.14806697,-0.17120421,0.05020056,-0.05142931,0.00592633,-0.01696678,0.00000084,-0.00000002,0.01454047,-0.03257609,0.00000112,-0.00032058,0.10256465,-0.10091055,0.01108636,-0.02324863,0.04500669,-0.03871434
-3.39469735,0.15326056,-0.16704213,0.05176151,-0.05130299,0.00660960,-0.01449188,0.00000108,-0.00000002,0.01497832,-0.02979925,0.00000144,-0.00026575,0.10567536,-0.10150472,0.01143449,-0.02115205,0.04650294,-0.03975311
-3.38869435,0.15767984,-0.16447079,0.05300149,-0.05155416,0.00740282,-0.01240872,0.00000138,-0.00000001,0.01531880,-0.02752907,0.00000183,-0.00021880,0.10810596,-0.10271939,0.01171284,-0.01943591,0.04773892,-0.04092713
-3.38269135,0.16129027,-0.16314433,0.05389834,-0.05207753,0.00832945,-0.01066959,0.00000174,-0.00000001,0.01555475,-0.02569358,0.00000231,-0.00017890,0.10980710,-0.10436149,0.01191668,-0.01804655,0.04869984,-0.04217095
-3.37668834,0.16408314,-0.16272790,0.05443763,-0.05277210,0.00941646,-0.00922882,0.00000218,-0.00000001,0.01568119,-0.02422273,0.00000290,-0.00014526,0.11074481,-0.10624446,0.01204304,-0.01693187,0.04937827,-0.04342073
-3.37068534,0.16607716,-0.16290410,0.05461334,-0.05354292,0.01069424,-0.00804349,0.00000271,-0.00000000,0.01569547,-0.02304966,0.00000361,-0.00011713,0.11090181,-0.10819198,0.01209085,-0.01604226,0.04977469,-0.04461561
-3.36468234,0.16731902,-0.16337870,0.05442807,-0.05430276,0.01219632,-0.00707391,0.00000335,-0.00000000,0.01559736,-0.02211188,0.00000446,-0.00009378,0.11027814,-0.11004132,0.01206093,-0.01533147,0.04989769,-0.04569914
-3.35867934,0.16788283,-0.16388556,0.05389314,-0.05497352,0.01395889,-0.00628397,0.00000411,-0.00000000,0.01538914,-0.02135211,0.00000547,-0.00007456,0.10889130,-0.11164631,0.01195610,-0.01475722,0.04976390,-0.04662044
-3.35267634,0.16786854,-0.16419062,0.05302824,-0.05548739,0.01602019,-0.00564128,0.00000501,-0.00000000,0.01507545,-0.02071899,0.00000667,-0.00005886,0.10677570,-0.11287988,0.01178101,-0.01428172,0.04939756,-0.04733536
-3.34667334,0.16739915,-0.16409499,0.05186083,-0.05578771,0.01841955,-0.00511732,0.00000606,-0.00000000,0.01466319,-0.02016757,0.00000808,-0.00004614,0.10398161,-0.11363602,0.01154208,-0.01387191,0.04882987,-0.04780736
-3.34067034,0.16661700,-0.16343695,0.05042530,-0.05582963,0.02119637,-0.00468733,0.00000727,-0.00000000,0.01416126,-0.01965950,0.00000971,-0.00003591,0.10057355,-0.11383122,0.01124729,-0.01349968,0.04809792,-0.04800821
-3.33466733,0.16567913,-0.16209293,0.04876186,-0.05558040,0.02438875,-0.00433019,0.00000867,-0.00000000,0.01358034,-0.01916319,0.00001159,-0.00002775,0.09662820,-0.11340528,0.01090591,-0.01314181,0.04724355,-0.04791841
-3.32866433,0.16475193,-0.15997758,0.04691530,-0.05501932,0.02803206,-0.00402823,0.00001026,-0.00000000,0.01293247,-0.01865362,0.00001374,-0.00002130,0.09223208,-0.11232147,0.01052827,-0.01277994,0.04631185,-0.04752741
-3.32266133,0.16400533,-0.15704265,0.04493357,-0.05413751,0.03215729,-0.00376697,0.00001206,-0.00000000,0.01223078,-0.01811213,0.00001617,-0.00001623,0.08747890,-0.11056608,0.01012541,-0.01240030,0.04534967,-0.04683350
-3.31665833,0.16360667,-0.15327518,0.04286636,-0.05293723,0.03678938,-0.00353484,0.00001407,-0.00000000,0.01148906,-0.01752600,0.00001891,-0.00001227,0.08246692,-0.10814738,0.00970880,-0.01199342,0.04440395,-0.04584347
-3.31065533,0.16371469,-0.14869470,0.04076371,-0.05143109,0.04194551,-0.00332284,0.00001629,-0.00000000,0.01072142,-0.01688794,0.00002196,-0.00000922,0.07729622,-0.10509397,0.00929000,-0.01155374,0.04352012,-0.04457203
-3.30465233,0.16447373,-0.14334978,0.03867461,-0.04964092,0.04763348,-0.00312424,0.00001874,-0.00000000,0.00994192,-0.01619550,0.00002534,-0.00000687,0.07206625,-0.10145273,0.00888042,-0.01107924,0.04274055,-0.04304097
-3.29864932,0.16600853,-0.13731411,0.03664583,-0.04759648,0.05385022,-0.00293424,0.00002139,-0.00000000,0.00916429,-0.01545045,0.00002905,-0.00000509,0.06687347,-0.09728627,0.00849099,-0.01057088,0.04210315,-0.04127822
-3.29264632,0.16841982,-0.13068204,0.03472090,-0.04533411,0.06058068,-0.00274972,0.00002425,-0.00000000,0.00840161,-0.01465807,0.00003309,-0.00000374,0.06180948,-0.09267018,0.00813203,-0.01003221,0.04164016,-0.03931668
-3.28664332,0.17178101,-0.12356407,0.03293923,-0.04289518,0.06779693,-0.00256887,0.00002729,-0.00000000,0.00766613,-0.01382645,0.00003745,-0.00000273,0.05695937,-0.08769007,0.00781302,-0.00946883,0.04137721,-0.03719305
-3.28064032,0.17613603,-0.11608217,0.03133559,-0.04032462,0.07545792,-0.00239096,0.00003050,-0.00000000,0.00696912,-0.01296584,0.00004214,-0.00000198,0.05240062,-0.08243856,0.00754252,-0.00888796,0.04133269,-0.03494655
-3.27463732,0.18149854,-0.10836530,0.02993975,-0.03766947,0.08350964,-0.00221610,0.00003383,-0.00000000,0.00632072,-0.01208799,0.00004714,-0.00000142,0.04820233,-0.07701236,0.00732812,-0.00829795,0.04151738,-0.03261769
-3.26863432,0.18785259,-0.10054525,0.02877641,-0.03497747,0.09188597,-0.00204503,0.00003727,-0.00000000,0.00572992,-0.01120555,0.00005244,-0.00000102,0.04442488,-0.07150947,0.00717647,-0.00770791,0.04193449,-0.03024714
-3.26263132,0.19515463,-0.09275276,0.02786529,-0.03229585,0.10051021,-0.00187888,0.00004075,-0.00000000,0.00520456,-0.01033155,0.00005804,-0.00000072,0.04111992,-0.06602674,0.00709331,-0.00712737,0.04258000,-0.02787466
-3.25662831,0.20333692,-0.08511431,0.02722149,-0.02967025,0.10929725,-0.00171910,0.00004425,-0.00000000,0.00475132,-0.00947894,0.00006392,-0.00000051,0.03833076,-0.06065763,0.00708360,-0.00656590,0.04344327,-0.02553813
-3.25062531,0.21231216,-0.07774941,0.02685599,-0.02714384,0.11815634,-0.00156723,0.00004770,-0.00000000,0.00437585,-0.00866021,0.00007009,-0.00000036,0.03609279,-0.05549052,0.00715166,-0.00603293,0.04450803,-0.02327286
-3.24462231,0.22197907,-0.07076847,0.02677618,-0.02475663,0.12699456,-0.00142489,0.00005105,-0.00000000,0.00408279,-0.00788709,0.00007654,-0.00000025,0.03443423,-0.05060726,0.00730137,-0.00553753,0.04575348,-0.02111096
-3.23861931,0.23222880,-0.06427139,0.02698654,-0.02254504,0.13572058,-0.00129363,0.00005425,-0.00000000,0.00387587,-0.00717038,0.00008331,-0.00000017,0.03337680,-0.04608227,0.00753628,-0.00508826,0.04715564,-0.01908098
-3.23261631,0.24295165,-0.05834662,0.02748930,-0.02054155,0.14424887,-0.00117491,0.00005725,-0.00000000,0.00375802,-0.00651972,0.00009041,-0.00000012,0.03293643,-0.04198195,0.00785989,-0.00469306,0.04868875,-0.01720759
-3.22661331,0.25404399,-0.05307075,0.02828502,-0.01877462,0.15250395,-0.00107004,0.00005998,-0.00000000,0.00373135,-0.00594361,0.00009791,-0.00000008,0.03312377,-0.03836441,0.00827574,-0.00435921,0.05032677,-0.01551161
-3.22061031,0.26541484,-0.04850856,0.02937307,-0.01726870,0.16042462,-0.00098020,0.00006239,-0.00000000,0.00379728,-0.00544931,0.00010586,-0.00000005,0.03394468,-0.03527951,0.00878760,-0.00409328,0.05204472,-0.01400997
-3.21460730,0.27699175,-0.04471333,0.03075206,-0.01604430,0.16796787,-0.00090635,0.00006445,-0.00000000,0.00395648,-0.00504290,0.00011436,-0.00000004,0.03540032,-0.03276909,0.00939959,-0.00390114,0.05381999,-0.01271591
-3.20860430,0.28872574,-0.04172737,0.03241998,-0.01511817,0.17511221,-0.00084930,0.00006611,-0.00000000,0.00420887,-0.00472927,0.00012354,-0.00000002,0.03748716,-0.03086728,0.01011622,-0.00378794,0.05563343,-0.01163919
-3.20260130,0.30059489,-0.03958264,0.03437425,-0.01450349,0.18186034,-0.00080968,0.00006734,-0.00000000,0.00455355,-0.00451223,0.00013352,-0.00000002,0.04019665,-0.02960085,0.01094247,-0.00375808,0.05747017,-0.01078638
-3.19659830,0.31260640,-0.03830133,0.03661153,-0.01421000,0.18824076,-0.00078793,0.00006811,-0.00000000,0.00498874,-0.00439451,0.00014447,-0.00000001,0.04351473,-0.02898961,0.01188377,-0.00381525,0.05932013,-0.01016110
-3.19059530,0.32479684,-0.03789639,0.03912741,-0.01424411,0.19430842,-0.00078434,0.00006842,-0.00000000,0.00551166,-0.00437782,0.00015660,-0.00000001,0.04742109,-0.02904654,0.01294595,-0.00396233,0.06117826,-0.00976428
-3.18459230,0.33723069,-0.03837179,0.04191584,-0.01460898,0.20014401,-0.00079900,0.00006827,-0.00000000,0.00611841,-0.00446285,0.00017010,-0.00000000,0.05188844,-0.02977793,0.01413521,-0.00420136,0.06304439,-0.00959444
-3.17858929,0.34999706,-0.03972264,0.04496853,-0.01530438,0.20585212,-0.00083184,0.00006765,-0.00000000,0.00680389,-0.00464929,0.00018523,-0.00000000,0.05688157,-0.03118326,0.01545803,-0.00453348,0.06492274,-0.00964777
-3.17258629,0.36320470,-0.04193506,0.04827423,-0.01632664,0.21155809,-0.00088261,0.00006660,-0.00000000,0.00756165,-0.00493576,0.00020221,-0.00000000,0.06235664,-0.03325491,0.01692109,-0.00495879,0.06682114,-0.00991832
-3.16658329,0.37697574,-0.04498582,0.05181802,-0.01766839,0.21740373,-0.00095086,0.00006513,-0.00000000,0.00838383,-0.00531980,0.00022132,-0.00000000,0.06826048,-0.03597775,0.01853127,-0.00547621,0.06875001,-0.01039798
-3.16058029,0.39143819,-0.04884179,0.05558057,-0.01931825,0.22354209,-0.00103591,0.00006328,-0.00000000,0.00926114,-0.00579775,0.00024280,-0.00000000,0.07453020,-0.03932855,0.02029555,-0.00608339,0.07072108,-0.01107651
-3.15457729,0.40671783,-0.05345932,0.05953760,-0.02126058,0.23013147,-0.00113689,0.00006111,-0.00000000,0.01018283,-0.00636469,0.00026692,-0.00000000,0.08109311,-0.04327532,0.02222111,-0.00677654,0.07274607,-0.01194148
-3.14857429,0.42292989,-0.05878356,0.06365939,-0.02347513,0.23732887,-0.00125266,0.00005864,-0.00000000,0.01113680,-0.00701434,0.00029392,-0.00000000,0.08786701,-0.04777676,0.02431539,-0.00755028,0.07483521,-0.01297819
-3.14257129,0.44017091,-0.06474786,0.06791061,-0.02593676,0.24528343,-0.00138185,0.00005595,-0.00000000,0.01210968,-0.00773897,0.00032403,-0.00000000,0.09476098,-0.05278161,0.02658625,-0.00839755,0.07699589,-0.01416961
-3.13656828,0.45851148,-0.07127340,0.07225036,-0.02861528,0.25412986,-0.00152281,0.00005308,-0.00000000,0.01308703,-0.00852941,0.00035744,-0.00000000,0.10167661,-0.05822835,0.02904221,-0.00930956,0.07923146,-0.01549631
-3.13056528,0.47799000,-0.07826909,0.07663247,-0.03147539,0.26398256,-0.00167363,0.00005009,-0.00000000,0.01405366,-0.00937494,0.00039433,-0.00000000,0.10850968,-0.06404506,0.03169269,-0.01027568,0.08154015,-0.01693648
-3.12456228,0.49860818,-0.08563180,0.08100618,-0.03447678,0.27493037,-0.00183212,0.00004703,-0.00000000,0.01499385,-0.01026341,0.00043484,-0.00000000,0.11515240,-0.07014966,0.03454835,-0.01128356,0.08391432,-0.01846599
-3.11855928,0.52032835,-0.09324714,0.08531706,-0.03757444,0.28703263,-0.00199587,0.00004396,-0.00000000,0.01589180,-0.01118127,0.00047905,-0.00000000,0.12149586,-0.07645047,0.03762144,-0.01231919,0.08634010,-0.02005854
-3.11255628,0.54307280,-0.10099076,0.08950821,-0.04071915,0.30031631,-0.00216224,0.00004091,-0.00000000,0.01673198,-0.01211377,0.00052704,-0.00000000,0.12743293,-0.08284733,0.04092603,-0.01336706,0.08879726,-0.02168596
-3.10655328,0.56672533,-0.10873011,0.09352173,-0.04385829,0.31477480,-0.00232842,0.00003794,-0.00000000,0.01749960,-0.01304512,0.00057881,-0.00000000,0.13286124,-0.08923310,0.04447832,-0.01441043,0.09125959,-0.02331852
-3.10055028,0.59113472,-0.11632687,0.09730031,-0.04693673,0.33036802,-0.00249146,0.00003508,-0.00000000,0.01818099,-0.01395885,0.00063432,-0.00000000,0.13768626,-0.09549557,0.04829671,-0.01543168,0.09369558,-0.02492550
-3.09454727,0.61612006,-0.12363974,0.10078900,-0.04989803,0.34702410,-0.00264834,0.00003236,-0.00000000,0.01876407,-0.01483810,0.00069351,-0.00000000,0.14182426,-0.10151991,0.05240181,-0.01641263,0.09606941,-0.02647570
-3.08854427,0.64147758,-0.13052773,0.10393689,-0.05268580,0.36464229,-0.00279607,0.00002979,-0.00000000,0.01923867,-0.01566601,0.00075626,-0.00000000,0.14520501,-0.10719131,0.05681611,-0.01733509,0.09834229,-0.02793818
-3.08254127,0.66698844,-0.13685371,0.10669883,-0.05524507,0.38309699,-0.00293171,0.00002741,-0.00000000,0.01959688,-0.01642621,0.00082243,-0.00000000,0.14777412,-0.11239794,0.06156354,-0.01818123,0.10047392,-0.02928294
-3.07653827,0.69242709,-0.14248814,0.10903691,-0.05752389,0.40224260,-0.00305251,0.00002521,-0.00000000,0.01983330,-0.01710319,0.00089183,-0.00000000,0.14949488,-0.11703407,0.06666867,-0.01893419,0.10242413,-0.03048175
-3.07053527,0.71756954,-0.14731276,0.11092174,-0.05947478,0.42191884,-0.00315592,0.00002319,-0.00000000,0.01994520,-0.01768281,0.00096423,-0.00000000,0.15034947,-0.12100309,0.07215556,-0.01957852,0.10415452,-0.03150889
-3.06453227,0.74220108,-0.15122415,0.11233343,-0.06105621,0.44195621,-0.00323975,0.00002137,-0.00000000,0.01993258,-0.01815268,0.00103939,-0.00000000,0.15033947,-0.12422046,0.07804646,-0.02010070,0.10563005,-0.03234191
-3.05852926,0.76612290,-0.15413692,0.11326219,-0.06223386,0.46218118,-0.00330217,0.00001974,-0.00000000,0.01979817,-0.01850259,0.00111702,-0.00000000,0.14948568,-0.12661639,0.08436007,-0.02048955,0.10682047,-0.03296228
-3.05252626,0.78915725,-0.15598643,0.11370850,-0.06298176,0.48242088,-0.00334180,0.00001828,-0.00000000,0.01954730,-0.01872478,0.00119679,-0.00000000,0.14782722,-0.12813802,0.09110969,-0.02073660,0.10770152,-0.03335596
-3.04652326,0.81115075,-0.15673081,0.11368297,-0.06328313,0.50250699,-0.00335775,0.00001698,-0.00000000,0.01918770,-0.01881427,0.00127835,-0.00000000,0.14541996,-0.12875118,0.09830121,-0.02083641,0.10825583,-0.03351384
-3.04052026,0.83197581,-0.15635230,0.11320568,-0.06313087,0.52227859,-0.00334963,0.00001584,-0.00000000,0.01872918,-0.01876892,0.00136131,-0.00000000,0.14233431,-0.12844143,0.10593100,-0.02078670,0.10847350,-0.03343199
-3.03451726,0.85153004,-0.15485776,0.11230526,-0.06252780,0.54158399,-0.00331759,0.00001485,-0.00000000,0.01818332,-0.01858957,0.00144523,-0.00000000,0.13865253,-0.12721452,0.11398390,-0.02058842,0.10835233,-0.03311179
-3.02851426,0.86973401,-0.15227827,0.11101760,-0.06148653,0.56028153,-0.00326232,0.00001399,-0.00000000,0.01756308,-0.01827995,0.00152964,-0.00000000,0.13446577,-0.12509608,0.12243144,-0.02024577,0.10789765,-0.03255980
-3.02251126,0.88652747,-0.14866797,0.10938437,-0.06002894,0.57823940,-0.00318495,0.00001326,-0.00000000,0.01688234,-0.01784658,0.00161401,-0.00000000,0.12987072,-0.12213063,0.13123037,-0.01976598,0.10712189,-0.03178756
-3.01650825,0.90186464,-0.14410203,0.10745135,-0.05818542,0.59533481,-0.00308711,0.00001266,-0.00000000,0.01615551,-0.01729849,0.00169777,-0.00000000,0.12496638,-0.11838001,0.14032167,-0.01915906,0.10604382,-0.03081109
-3.01050525,0.91570907,-0.13867403,0.10526675,-0.05599378,0.61145274,-0.00297081,0.00001217,-0.00000000,0.01539714,-0.01664690,0.00178035,-0.00000000,0.11985085,-0.11392110,0.14963018,-0.01843747,0.10468756,-0.02965037
-3.00450225,0.92802868,-0.13249268,0.10287954,-0.05349792,0.62648464,-0.00283837,0.00001180,-0.00000000,0.01462149,-0.01590487,0.00186112,-0.00000000,0.11461839,-0.10884325,0.15906502,-0.01761570,0.10308149,-0.02832863
-2.99849925,0.93879158,-0.12567820,0.10033795,-0.05074639,0.64032745,-0.00269236,0.00001155,-0.00000000,0.01384231,-0.01508684,0.00193944,-0.00000000,0.10935686,-0.10324523,0.16852068,-0.01670971,0.10125705,-0.02687155
-2.99249625,0.94796333,-0.11835837,0.09768815,-0.04779080,0.65288328,-0.00253553,0.00001145,-0.00000000,0.01307250,-0.01420814,0.00201472,-0.00000000,0.10414567,-0.09723203,0.17787912,-0.01573653,0.09924758,-0.02530645
-2.98649325,0.95550590,-0.11066461,0.09497324,-0.04468421,0.66406007,-0.00237070,0.00001150,-0.00000000,0.01232401,-0.01328455,0.00208636,-0.00000000,0.09905425,-0.09091162,0.18701253,-0.01471361,0.09708723,-0.02366141
-2.98049025,0.96137896,-0.10272807,0.09223253,-0.04147959,0.67377348,-0.00220066,0.00001172,-0.00000000,0.01160769,-0.01233182,0.00215387,-0.00000000,0.09414116,-0.08439175,0.19578705,-0.01365841,0.09481006,-0.02196447
-2.97448724,0.96554336,-0.09467602,0.08950124,-0.03822832,0.68194999,-0.00202815,0.00001214,-0.00000000,0.01093332,-0.01136522,0.00221685,-0.00000000,0.08945379,-0.07777697,0.20406706,-0.01258784,0.09244934,-0.02024285
-2.96848424,0.96796690,-0.08662860,0.08681049,-0.03497892,0.68853145,-0.00185575,0.00001280,-0.00000000,0.01030965,-0.01039918,0.00227503,-0.00000000,0.08502861,-0.07116599,0.21172003,-0.01151789,0.09003705,-0.01852221
-2.96248124,0.96863218,-0.07869606,0.08418762,-0.03177591,0.69348066,-0.00168581,0.00001373,-0.00000000,0.00974449,-0.00944692,0.00232835,-0.00000000,0.08089199,-0.06464937,0.21862173,-0.01046321,0.08760368,-0.01682614
-2.95647824,0.96754599,-0.07097656,0.08165684,-0.02865892,0.69678788,-0.00152043,0.00001497,-0.00000000,0.00924492,-0.00852025,0.00237696,-0.00000000,0.07706139,-0.05830776,0.22466146,-0.00943685,0.08517825,-0.01517563
-2.95047524,0.96474959,-0.06355464,0.07924005,-0.02566209,0.69847781,-0.00136144,0.00001658,-0.00000000,0.00881750,-0.00762929,0.00242128,-0.00000000,0.07354691,-0.05221061,0.22974722,-0.00845005,0.08278853,-0.01358874
-2.94447224,0.96032931,-0.05650019,0.07695784,-0.02281363,0.69861651,-0.00121032,0.00001861,-0.00000000,0.00846845,-0.00678245,0.00246200,-0.00000000,0.07035308,-0.04641533,0.23381036,-0.00751211,0.08046144,-0.01208041
-2.93846923,0.95442636,-0.04986811,0.07483054,-0.02013572,0.69731778,-0.00106825,0.00002110,-0.00000000,0.00820389,-0.00598631,0.00250013,-0.00000000,0.06748067,-0.04096702,0.23680963,-0.00663033,0.07822351,-0.01066240
-2.93246623,0.94724526,-0.04369847,0.07287922,-0.01764453,0.69474835,-0.00093610,0.00002413,-0.00000000,0.00803005,-0.00524568,0.00253702,-0.00000000,0.06492850,-0.03589860,0.23873423,-0.00581003,0.07610145,-0.00934326
-2.92646323,0.93905985,-0.03801720,0.07112659,-0.01535053,0.69113133,-0.00081441,0.00002774,-0.00000000,0.00795345,-0.00456368,0.00257430,-0.00000000,0.06269513,-0.03123136,0.23960579,-0.00505466,0.07412254,-0.00812854
-2.92046023,0.93021617,-0.03283709,0.06959773,-0.01325889,0.68674742,-0.00070348,0.00003201,-0.00000000,0.00798095,-0.00394184,0.00261392,-0.00000000,0.06078024,-0.02697581,0.23947901,-0.00436592,0.07231505,-0.00702098
-2.91445723,0.92113176,-0.02815919,0.06832049,-0.01137002,0.68193345,-0.00060332,0.00003697,-0.00000000,0.00811985,-0.00338028,0.00265810,-0.00000000,0.05918571,-0.02313281,0.23844095,-0.00374394,0.07070837,-0.00602079
-2.90845423,0.91229074,-0.02397438,0.06732561,-0.00968024,0.67707805,-0.00051376,0.00004269,-0.00000000,0.00837785,-0.00287790,0.00270927,-0.00000000,0.05791638,-0.01969485,0.23660890,-0.00318753,0.06933296,-0.00512604
-2.90245123,0.90423474,-0.02026505,0.06664655,-0.00818242,0.67261417,-0.00043442,0.00004919,-0.00000000,0.00876293,-0.00243260,0.00276998,-0.00000000,0.05698025,-0.01664742,0.23412687,-0.00269432,0.06822005,-0.00433295
-2.89644822,0.89754958,-0.01700681,0.06631887,-0.00686672,0.66900872,-0.00036481,0.00005653,-0.00000000,0.00928319,-0.00204143,0.00284289,-0.00000000,0.05638841,-0.01397049,0.23116079,-0.00226107,0.06740099,-0.00363632
-2.89044522,0.89284806,-0.01417025,0.06637934,-0.00572123,0.66674938,-0.00030432,0.00006470,-0.00000000,0.00994652,-0.00170086,0.00293059,-0.00000000,0.05615444,-0.01163983,0.22789267,-0.00188387,0.06690641,-0.00302985
-2.88444222,0.89074952,-0.01172245,0.06686470,-0.00473265,0.66632907,-0.00025229,0.00007372,-0.00000000,0.01076034,-0.00140693,0.00303558,-0.00000000,0.05629353,-0.00962835,0.22451383,-0.00155833,0.06676513,-0.00250653
-2.87843922,0.89185688,-0.00962852,0.06781017,-0.00388685,0.66822865,-0.00020804,0.00008356,-0.00000000,0.01173115,-0.00115544,0.00316009,-0.00000000,0.05682119,-0.00790729,0.22121763,-0.00127979,0.06700282,-0.00205887
