energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-5.82591296,2.98542836,0.60659097,1.81331440,0.00171625,0.11818721,0.29945937,0.64099942,0.01182569,0.30552855
-5.81990995,3.00172061,0.60067593,1.82431672,0.00190943,0.12274969,0.30762812,0.63782701,0.01197580,0.30757848
-5.81390695,3.02135251,0.59440429,1.83807708,0.00211790,0.12733880,0.31533433,0.63559120,0.01208786,0.30963054
-5.80790395,3.04429711,0.58795300,1.85454729,0.00234075,0.13190447,0.32250034,0.63433089,0.01216452,0.31172280
-5.80190095,3.07049726,0.58149731,1.87363716,0.00257676,0.13639759,0.32905595,0.63408910,0.01220919,0.31389531
-5.79589795,3.09987095,0.57520746,1.89522038,0.00282441,0.14077179,0.33493984,0.63491183,0.01222599,0.31618917
-5.78989495,3.13231498,0.56924568,1.91913973,0.00308184,0.14498510,0.34010059,0.63684603,0.01221957,0.31864550
-5.78389195,3.16770643,0.56376336,1.94521118,0.00334689,0.14900132,0.34449755,0.63993697,0.01219497,0.32130419
-5.77788894,3.20590155,0.55889851,1.97322680,0.00361715,0.15279114,0.34810119,0.64422484,0.01215740,0.32420250
-5.77188594,3.24673233,0.55477330,2.00295626,0.00388995,0.15633289,0.35089325,0.64974084,0.01211212,0.32737348
-5.76588294,3.29000058,0.55149179,2.03414703,0.00416243,0.15961273,0.35286645,0.65650285,0.01206422,0.33084437
-5.75987994,3.33547024,0.54913770,2.06652335,0.00443158,0.16262452,0.35402393,0.66451088,0.01201844,0.33463490
-5.75387694,3.38285825,0.54777227,2.09978447,0.00469435,0.16536908,0.35437838,0.67374268,0.01197908,0.33875560
-5.74787394,3.43182505,0.54743227,2.13360232,0.00494764,0.16785308,0.35395100,0.68414961,0.01194980,0.34320628
-5.74187094,3.48196537,0.54812811,2.16761921,0.00518844,0.17008754,0.35277028,0.69565324,0.01193354,0.34797466
-5.73586793,3.53280049,0.54984230,2.20144615,0.00541385,0.17208604,0.35087065,0.70814283,0.01193245,0.35303528
-5.72986493,3.58377300,0.55252818,2.23466213,0.00562118,0.17386278,0.34829124,0.72147402,0.01194784,0.35834883
-5.72386193,3.63424490,0.55610924,2.26681516,0.00580795,0.17543057,0.34507456,0.73546907,0.01198017,0.36386193
-5.71785893,3.68350012,0.56047919,2.29742518,0.00597200,0.17679898,0.34126538,0.74991856,0.01202906,0.36950744
-5.71185593,3.73075201,0.56550272,2.32598956,0.00611152,0.17797268,0.33690981,0.76458491,0.01209337,0.37520545
-5.70585293,3.77515633,0.57101745,2.35199115,0.00622504,0.17895016,0.33205458,0.77920772,0.01217128,0.38086491
-5.69984992,3.81582996,0.57683679,2.37490912,0.00631149,0.17972294,0.32674664,0.79351063,0.01226040,0.38638583
-5.69384692,3.85187506,0.58275410,2.39423243,0.00637020,0.18027531,0.32103297,0.80720992,0.01235794,0.39166233
-5.68784392,3.88240827,0.58854796,2.40947573,0.00640089,0.18058468,0.31496081,0.82002429,0.01246082,0.39658608
-5.68184092,3.90659415,0.59398848,2.42019714,0.00640367,0.18062246,0.30857801,0.83168558,0.01256592,0.40105034
-5.67583792,3.92368137,0.59884460,2.42601734,0.00637903,0.18035556,0.30193376,0.84195018,0.01267022,0.40495441
-5.66983492,3.93304055,0.60289204,2.42663918,0.00632783,0.17974832,0.29507944,0.85061031,0.01277097,0.40820809
-5.66383192,3.93420154,0.60592167,2.42186683,0.00625124,0.17876479,0.28806950,0.85750495,0.01286591,0.41073637
-5.65782891,3.92688852,0.60774791,2.41162347,0.00615074,0.17737131,0.28096249,0.86252976,0.01295340,0.41248370
-5.65182591,3.91105073,0.60821676,2.39596650,0.00602811,0.17553903,0.27382190,0.86564534,0.01303256,0.41341786
-5.64582291,3.88688679,0.60721306,2.37509914,0.00588538,0.17324646,0.26671684,0.86688352,0.01310337,0.41353323
-5.63981991,3.85486094,0.60466656,2.34937753,0.00572478,0.17048167,0.25972242,0.86635097,0.01316672,0.41285300
-5.63381691,3.81570931,0.60055644,2.31931238,0.00554876,0.16724413,0.25291976,0.86423006,0.01322444,0.41143040
-5.62781391,3.77043528,0.59491396,2.28556464,0.00535993,0.16354603,0.24639550,0.86077636,0.01327925,0.40934861
-5.62181091,3.72029295,0.58782293,2.24893472,0.00516103,0.15941292,0.24024084,0.85631300,0.01333468,0.40671943
-5.61580790,3.66675867,0.57941807,2.21034517,0.00495489,0.15488373,0.23454998,0.85122166,0.01339495,0.40368048
-5.60980490,3.61149097,0.56988101,2.17081714,0.00474443,0.15001006,0.22941803,0.84593050,0.01346475,0.40039115
-5.60380190,3.55627995,0.55943419,2.13144098,0.00453257,0.14485481,0.22493850,0.84089935,0.01354905,0.39702733
-5.59779890,3.50298777,0.54833279,2.09334223,0.00432224,0.13949016,0.22120027,0.83660263,0.01365284,0.39377506
-5.59179590,3.45348249,0.53685516,2.05764387,0.00411632,0.13399514,0.21828434,0.83351071,0.01378085,0.39082350
-5.58579290,3.40956801,0.52529201,2.02542656,0.00391762,0.12845270,0.21626042,0.83207037,0.01393729,0.38835738
-5.57978989,3.37291303,0.51393495,1.99768854,0.00372883,0.12294662,0.21518353,0.83268528,0.01412558,0.38654935
-5.57378689,3.34498261,0.50306498,1.97530694,0.00355248,0.11755833,0.21509084,0.83569732,0.01434813,0.38555259
-5.56778389,3.32697527,0.49294138,1.95900241,0.00339099,0.11236382,0.21599893,0.84136962,0.01460611,0.38549408
-5.56178089,3.31976929,0.48379162,1.94930895,0.00324655,0.10743077,0.21790160,0.84987227,0.01489932,0.38646886
-5.55577789,3.32388070,0.47580276,1.94655040,0.00312120,0.10281612,0.22076853,0.86127127,0.01522613,0.38853561
-5.54977489,3.33943563,0.46911472,1.95082511,0.00301684,0.09856406,0.22454478,0.87552150,0.01558345,0.39171380
-5.54377189,3.36615873,0.46381589,1.96199967,0.00293520,0.09470469,0.22915132,0.89246414,0.01596681,0.39598270
-5.53776888,3.40337864,0.45994109,1.97971244,0.00287790,0.09125328,0.23448663,0.91182870,0.01637054,0.40128217
-5.53176588,3.45005074,0.45747206,2.00338679,0.00284654,0.08821019,0.24042930,0.93323980,0.01678797,0.40751537
-5.52576288,3.50479642,0.45634041,2.03225378,0.00284268,0.08556151,0.24684162,0.95622856,0.01721175,0.41455319
-5.51975988,3.56595739,0.45643291,2.06538339,0.00286795,0.08328021,0.25357405,0.98024807,0.01763416,0.42224034
-5.51375688,3.63166259,0.45759860,2.10172284,0.00292410,0.08132793,0.26047028,1.00469234,0.01804755,0.43040259
-5.50775388,3.69990463,0.45965764,2.14014033,0.00301303,0.07965715,0.26737279,1.02891811,0.01844472,0.43885495
-5.50175088,3.76862221,0.46241118,2.17947209,0.00313689,0.07821367,0.27412856,1.05226832,0.01881934,0.44741035
-5.49574787,3.83578443,0.46565172,2.21857045,0.00329804,0.07693939,0.28059472,1.07409641,0.01916629,0.45588820
-5.48974487,3.89947306,0.46917370,2.25635047,0.00349910,0.07577502,0.28664376,1.09379030,0.01948205,0.46412262
-5.48374187,3.95795860,0.47278337,2.29183304,0.00374295,0.07466281,0.29216817,1.11079494,0.01976494,0.47196963
-5.47773887,4.00976652,0.47630778,2.32418205,0.00403261,0.07354914,0.29708413,1.12463253,0.02001528,0.47931308
-5.47173587,4.05373050,0.47960239,2.35273395,0.00437122,0.07238670,0.30133415,1.13491948,0.02023552,0.48606887
-5.46573287,4.08903015,0.48255678,2.37701833,0.00476191,0.07113641,0.30488854,1.14137935,0.02043019,0.49218736
-5.45972986,4.11521178,0.48509851,2.39676843,0.00520759,0.06976886,0.30774556,1.14385146,0.02060579,0.49765372
-5.45372686,4.13219128,0.48719481,2.41192152,0.00571087,0.06826527,0.30993024,1.14229465,0.02077055,0.50248624
-5.44772386,4.14023968,0.48885218,2.42260908,0.00627374,0.06661793,0.31149210,1.13678628,0.02093411,0.50673284
-5.44172086,4.13995254,0.49011402,2.42913792,0.00689745,0.06483024,0.31250173,1.12751670,0.02110710,0.51046577
-5.43571786,4.13220527,0.49105655,2.43196320,0.00758220,0.06291618,0.31304648,1.11477949,0.02130067,0.51377512
-5.42971486,4.11809736,0.49178318,2.43165549,0.00832699,0.06089949,0.31322556,1.09895807,0.02152602,0.51676127
-5.42371186,4.09888873,0.49241796,2.42886362,0.00912938,0.05881237,0.31314478,1.08050956,0.02179379,0.51952698
-5.41770885,4.07593212,0.49309828,2.42427580,0.00998533,0.05669405,0.31291118,1.05994646,0.02211365,0.52216937
-5.41170585,4.05060523,0.49396740,2.41858124,0.01088908,0.05458907,0.31262794,1.03781734,0.02249373,0.52477262
-5.40570285,4.02424625,0.49516725,2.41243442,0.01183311,0.05254550,0.31238969,1.01468713,0.02294028,0.52740138
-5.39969985,3.99809624,0.49683173,2.40642415,0.01280815,0.05061311,0.31227864,0.99111810,0.02345728,0.53009578
-5.39369685,3.97325099,0.49908102,2.40104881,0.01380323,0.04884154,0.31236148,0.96765206,0.02404628,0.53286787
-5.38769385,3.95062441,0.50201700,2.39669904,0.01480587,0.04727869,0.31268739,0.94479456,0.02470617,0.53570008
-5.38169085,3.93092479,0.50572006,2.39364853,0.01580233,0.04596911,0.31328709,0.92300146,0.02543329,0.53854547
-5.37568784,3.91464424,0.51024718,2.39205288,0.01677791,0.04495270,0.31417291,0.90266828,0.02622142,0.54132989
-5.36968484,3.90206091,0.51563146,2.39195620,0.01771732,0.04426354,0.31533993,0.88412243,0.02706207,0.54395591
-5.36368184,3.89325266,0.52188287,2.39330432,0.01860511,0.04392906,0.31676794,0.86761838,0.02794473,0.54630803
-5.35767884,3.88812057,0.52898994,2.39596356,0.01942614,0.04396931,0.31842406,0.85333555,0.02885726,0.54825919
-5.35167584,3.88641963,0.53692240,2.39974309,0.02016602,0.04439658,0.32026600,0.84137888,0.02978633,0.54967773
-5.34567284,3.88779422,0.54563417,2.40441919,0.02081159,0.04521517,0.32224539,0.83178158,0.03071785,0.55043478
-5.33966983,3.89181547,0.55506672,2.40975964,0.02135138,0.04642142,0.32431138,0.82450980,0.03163746,0.55041131
-5.33366683,3.89801786,0.56515232,2.41554620,0.02177594,0.04800388,0.32641390,0.81946887,0.03253101,0.54950460
-5.32766383,3.90593274,0.57581703,2.42159384,0.02207818,0.04994372,0.32850670,0.81651056,0.03338498,0.54763374
-5.32166083,3.91511666,0.58698321,2.42776528,0.02225365,0.05221521,0.33054984,0.81544124,0.03418683,0.54474378
-5.31565783,3.92517314,0.59857141,2.43398009,0.02230063,0.05478643,0.33251161,0.81603037,0.03492541,0.54080853
-5.30965483,3.93576703,0.61050168,2.44021778,0.02222021,0.05762004,0.33436973,0.81801934,0.03559117,0.53583167
-5.30365183,3.94663125,0.62269413,2.44651500,0.02201626,0.06067417,0.33611190,0.82113009,0.03617638,0.52984639
-5.29764882,3.95756614,0.63506896,2.45295719,0.02169531,0.06390348,0.33773573,0.82507367,0.03667528,0.52291356
-5.29164582,3.96843260,0.64754608,2.45966565,0.02126628,0.06726014,0.33924805,0.82955850,0.03708416,0.51511867
-5.28564282,3.97914005,0.66004436,2.46678098,0.02074030,0.07069507,0.34066374,0.83429811,0.03740139,0.50656773
-5.27963982,3.98963110,0.67248087,2.47444445,0.02013029,0.07415903,0.34200424,0.83901862,0.03762741,0.49738252
-5.27363682,3.99986458,0.68477017,2.48277872,0.01945064,0.07760393,0.34329586,0.84346564,0.03776471,0.48769550
-5.26763382,4.00979877,0.69682395,2.49186939,0.01871683,0.08098391,0.34456802,0.84741063,0.03781776,0.47764465
-5.26163082,4.01937659,0.70855107,2.50174878,0.01794502,0.08425660,0.34585155,0.85065681,0.03779295,0.46736859
-5.25562781,4.02851403,0.71985818,2.51238325,0.01715172,0.08738418,0.34717719,0.85304433,0.03769853,0.45700223
-5.24962481,4.03709296,0.73065092,2.52366493,0.01635341,0.09033436,0.34857436,0.85445477,0.03754451,0.44667314
-5.24362181,4.04495900,0.74083576,2.53540850,0.01556624,0.09308123,0.35007030,0.85481485,0.03734259,0.43649870
-5.23761881,4.05192446,0.75032233,2.54735331,0.01480576,0.09560595,0.35168946,0.85409907,0.03710608,0.42658423
-5.23161581,4.05777623,0.75902618,2.55917064,0.01408669,0.09789720,0.35345335,0.85233132,0.03684974,0.41702195
-5.22561281,4.06228766,0.76687178,2.57047578,0.01342275,0.09995139,0.35538058,0.84958523,0.03658974,0.40789067
-5.21960980,4.06523355,0.77379551,2.58084398,0.01282647,0.10177265,0.35748715,0.84598300,0.03634337,0.39925618
-5.21360680,4.06640668,0.77974845,2.58982929,0.01230907,0.10337245,0.35978683,0.84169277,0.03612890,0.39117212
-5.20760380,4.06563442,0.78469873,2.59698501,0.01188038,0.10476902,0.36229152,0.83692432,0.03596524,0.38368109
-5.20160080,4.06279375,0.78863322,2.60188455,0.01154871,0.10598650,0.36501151,0.83192304,0.03587158,0.37681579
-5.19559780,4.05782326,0.79155839,2.60414109,0.01132082,0.10705372,0.36795552,0.82696227,0.03586701,0.37060017
-5.18959480,4.05073079,0.79350018,2.60342502,0.01120176,0.10800289,0.37113038,0.82233406,0.03596993,0.36505024
-5.18359180,4.04159564,0.79450283,2.59947795,0.01119487,0.10886804,0.37454039,0.81833852,0.03619754,0.36017452
-5.17758879,4.03056483,0.79462673,2.59212236,0.01130161,0.10968330,0.37818632,0.81527212,0.03656517,0.35597416
-5.17158579,4.01784331,0.79394522,2.58126646,0.01152157,0.11048119,0.38206394,0.81341520,0.03708562,0.35244251
-5.16558279,4.00367825,0.79254067,2.56690394,0.01185233,0.11129090,0.38616234,0.81301914,0.03776847,0.34956448
-5.15957979,3.98833848,0.79049992,2.54910866,0.01228940,0.11213657,0.39046209,0.81429389,0.03861945,0.34731555
-5.15357679,3.97209011,0.78790936,2.52802481,0.01282624,0.11303590,0.39493320,0.81739612,0.03963978,0.34566066
-5.14757379,3.95517007,0.78485005,2.50385328,0.01345421,0.11399880,0.39953339,0.82241881,0.04082567,0.34455319
-5.14157079,3.93775920,0.78139299,2.47683512,0.01416260,0.11502651,0.40420647,0.82938276,0.04216793,0.34393411
-5.13556778,3.91995716,0.77759507,2.44723342,0.01493877,0.11611096,0.40888134,0.83823057,0.04365169,0.34373152
-5.12956478,3.90176079,0.77349578,2.41531475,0.01576831,0.11723462,0.41347158,0.84882346,0.04525639,0.34386075
-5.12356178,3.88304785,0.76911497,2.38133154,0.01663518,0.11837068,0.41787581,0.86094140,0.04695593,0.34422500
-5.11755878,3.86356773,0.76445188,2.34550658,0.01752211,0.11948380,0.42197900,0.87428666,0.04871900,0.34471680
-5.11155578,3.84293992,0.75948536,2.30802065,0.01841086,0.12053108,0.42565461,0.88849078,0.05050976,0.34522010
-5.10555278,3.82066112,0.75417540,2.26900415,0.01928268,0.12146364,0.42876776,0.90312494,0.05228864,0.34561304
-5.09954977,3.79612084,0.74846579,2.22853317,0.02011872,0.12222832,0.43117913,0.91771327,0.05401335,0.34577135
-5.09354677,3.76862495,0.74228784,2.18663030,0.02090055,0.12276975,0.43274960,0.93174872,0.05564008,0.34557208
-5.08754377,3.73742606,0.73556473,2.14326993,0.02161062,0.12303258,0.43334540,0.94471070,0.05712486,0.34489770
-5.08154077,3.70175926,0.72821646,2.09838765,0.02223278,0.12296368,0.43284345,0.95608391,0.05842489,0.34364013
-5.07553777,3.66088097,0.72016477,2.05189296,0.02275270,0.12251446,0.43113667,0.96537732,0.05949996,0.34170469
-5.06953477,3.61410895,0.71133809,2.00368431,0.02315832,0.12164289,0.42813908,0.97214256,0.06031385,0.33901362
-5.06353177,3.56086095,0.70167583,1.95366540,0.02344016,0.12031539,0.42379017,0.97599074,0.06083549,0.33550898
-5.05752876,3.50068976,0.69113206,1.90176145,0.02359163,0.11850836,0.41805845,0.97660699,0.06104012,0.33115490
-5.05152576,3.43331257,0.67967825,1.84793441,0.02360918,0.11620932,0.41094401,0.97376199,0.06091012,0.32593892
-5.04552276,3.35863300,0.66730492,1.79219585,0.02349237,0.11341762,0.40247976,0.96732000,0.06043560,0.31987241
-5.03951976,3.27675439,0.65402229,1.73461682,0.02324386,0.11014465,0.39273138,0.95724299,0.05961478,0.31299004
-5.03351676,3.18798387,0.63985975,1.67533393,0.02286928,0.10641363,0.38179598,0.94359087,0.05845398,0.30534847
-5.02751376,3.09282679,0.62486456,1.61455135,0.02237699,0.10225889,0.36979943,0.92651780,0.05696735,0.29702413
-5.02151076,2.99197234,0.60909959,1.55253862,0.02177782,0.09772475,0.35689260,0.90626491,0.05517637,0.28811046
-5.01550775,2.88627097,0.59264066,1.48962448,0.02108465,0.09286410,0.34324663,0.88314995,0.05310904,0.27871455
-5.00950475,2.77670539,0.57557344,1.42618730,0.02031205,0.08773661,0.32904754,0.85755447,0.05079887,0.26895365
-5.00350175,2.66435674,0.55799030,1.36264277,0.01947579,0.08240683,0.31449032,0.82990925,0.04828375,0.25895139
-4.99749875,2.55036796,0.53998735,1.29942964,0.01859240,0.07694214,0.29977296,0.80067878,0.04560469,0.24883423
-4.99149575,2.43590652,0.52166169,1.23699462,0.01767869,0.07141072,0.28509055,0.77034561,0.04280452,0.23872807
-4.98549275,2.32212833,0.50310924,1.17577733,0.01675133,0.06587958,0.27062985,0.73939529,0.03992661,0.22875521
-4.97948974,2.21014468,0.48442304,1.11619618,0.01582648,0.06041277,0.25656436,0.70830248,0.03701365,0.21903178
-4.97348674,2.10099368,0.46569219,1.05863597,0.01491937,0.05506980,0.24305027,0.67751897,0.03410655,0.20966571
-4.96748374,1.99561720,0.44700125,1.00343794,0.01404402,0.04990428,0.23022329,0.64746376,0.03124350,0.20075513
-4.96148074,1.89484395,0.42843024,0.95089251,0.01321301,0.04496301,0.21819635,0.61851549,0.02845918,0.19238733
-4.95547774,1.79937890,0.41005481,0.90123501,0.01243723,0.04028520,0.20705843,0.59100740,0.02578419,0.18463808
-4.94947474,1.70979877,0.39194681,0.85464434,0.01172580,0.03590216,0.19687411,0.56522450,0.02324470,0.17757142
-4.94347174,1.62655303,0.37417474,0.81124432,0.01108592,0.03183724,0.18768406,0.54140290,0.02086221,0.17123954
-4.93746873,1.54996945,0.35680430,0.77110734,0.01052284,0.02810600,0.17950619,0.51973087,0.01865362,0.16568302
-4.93146573,1.48026318,0.33989858,0.73425980,0.01003986,0.02471672,0.17233731,0.50035127,0.01663136,0.16093100
-4.92546273,1.41754823,0.32351811,0.70068874,0.00963837,0.02167098,0.16615518,0.48336492,0.01480368,0.15700151
-4.91945973,1.36185001,0.30772050,0.67034903,0.00931785,0.01896449,0.16092090,0.46883444,0.01317510,0.15390162
-4.91345673,1.31311809,0.29255983,0.64317056,0.00907604,0.01658792,0.15658127,0.45678822,0.01174686,0.15162769
-4.90745373,1.27123810,0.27808571,0.61906496,0.00890900,0.01452787,0.15307128,0.44722425,0.01051743,0.15016541
-4.90145073,1.23604217,0.26434221,0.59793131,0.00881125,0.01276772,0.15031643,0.44011331,0.00948308,0.14948993
-4.89544772,1.20731747,0.25136666,0.57966071,0.00877595,0.01128860,0.14823498,0.43540178,0.00863841,0.14956593
-4.88944472,1.18481264,0.23918850,0.56413951,0.00879509,0.01007015,0.14674003,0.43301357,0.00797679,0.15034773
-4.88344172,1.16824219,0.22782834,0.55125114,0.00885963,0.00909125,0.14574136,0.43285152,0.00749083,0.15177960
-4.87743872,1.15728919,0.21729725,0.54087674,0.00895983,0.00833069,0.14514721,0.43479825,0.00717277,0.15379615
-4.87143572,1.15160661,0.20759651,0.53289477,0.00908537,0.00776765,0.14486586,0.43871656,0.00701472,0.15632306
-4.86543272,1.15081790,0.19871779,0.52717991,0.00922571,0.00738212,0.14480714,0.44444972,0.00700890,0.15927799
-4.85942971,1.15451743,0.19064388,0.52360159,0.00937028,0.00715519,0.14488378,0.45182180,0.00714779,0.16257191
-4.85342671,1.16227136,0.18334991,0.52202253,0.00950881,0.00706926,0.14501282,0.46063824,0.00742415,0.16611059
-4.84742371,1.17361938,0.17680507,0.52229751,0.00963154,0.00710810,0.14511681,0.47068692,0.00783105,0.16979651
-4.84142071,1.18807792,0.17097472,0.52427292,0.00972951,0.00725695,0.14512505,0.48173978,0.00836177,0.17353096
-4.83541771,1.20514498,0.16582282,0.52778701,0.00979476,0.00750244,0.14497466,0.49355529,0.00900972,0.17721630
-4.82941471,1.22430669,0.16131454,0.53267116,0.00982058,0.00783254,0.14461160,0.50588158,0.00976827,0.18075837
-4.82341171,1.24504573,0.15741891,0.53875231,0.00980163,0.00823646,0.14399144,0.51846042,0.01063061,0.18406890
-4.81740870,1.26685121,0.15411135,0.54585618,0.00973408,0.00870452,0.14308002,0.53103185,0.01158960,0.18706782
-4.81140570,1.28922978,0.15137593,0.55381155,0.00961571,0.00922806,0.14185381,0.54333937,0.01263758,0.18968542
-4.80540270,1.31171752,0.14920728,0.56245508,0.00944587,0.00979930,0.14030001,0.55513559,0.01376629,0.19186425
-4.79939970,1.33389190,0.14761191,0.57163652,0.00922551,0.01041125,0.13841641,0.56618793,0.01496678,0.19356061
-4.79339670,1.35538338,0.14660904,0.58122393,0.00895703,0.01105765,0.13621085,0.57628436,0.01622937,0.19474568
-4.78739370,1.37588584,0.14623063,0.59110860,0.00864422,0.01173290,0.13370049,0.58523874,0.01754364,0.19540614
-4.78139070,1.39516521,0.14652071,0.60120920,0.00829202,0.01243201,0.13091074,0.59289562,0.01889857,0.19554429
-4.77538769,1.41306576,0.14753404,0.61147495,0.00790635,0.01315062,0.12787403,0.59913416,0.02028259,0.19517764
-4.76938469,1.42951349,0.14933396,0.62188728,0.00749387,0.01388496,0.12462832,0.60387114,0.02168380,0.19433798
-4.76338169,1.44451620,0.15198959,0.63245995,0.00706170,0.01463189,0.12121558,0.60706257,0.02309019,0.19306996
-4.75737869,1.45816001,0.15557243,0.64323726,0.00661723,0.01538887,0.11768015,0.60870416,0.02448986,0.19142924
-4.75137569,1.47060211,0.16015239,0.65429037,0.00616780,0.01615397,0.11406715,0.60883021,0.02587127,0.18948020
-4.74537269,1.48206001,0.16579348,0.66571168,0.00572054,0.01692584,0.11042091,0.60751122,0.02722352,0.18729337
-4.73936968,1.49279738,0.17254918,0.67760746,0.00528211,0.01770364,0.10678364,0.60485005,0.02853657,0.18494264
-4.73336668,1.50310698,0.18045782,0.69008890,0.00485855,0.01848699,0.10319412,0.60097683,0.02980142,0.18250236
-4.72736368,1.51329137,0.18953790,0.70326204,0.00445512,0.01927581,0.09968671,0.59604288,0.03101026,0.18004433
-4.72136068,1.52364213,0.19978383,0.71721687,0.00407623,0.02007019,0.09629056,0.59021377,0.03215654,0.17763499
-4.71535768,1.53441860,0.21116207,0.73201631,0.00372531,0.02087019,0.09302902,0.58366181,0.03323499,0.17533271
-4.70935468,1.54582707,0.22360804,0.74768556,0.00340484,0.02167560,0.08991936,0.57655841,0.03424150,0.17318549
-4.70335168,1.55800163,0.23702383,0.76420241,0.00311634,0.02248571,0.08697263,0.56906652,0.03517303,0.17122892
-4.69734867,1.57098766,0.25127710,0.78148931,0.00286038,0.02329907,0.08419385,0.56133363,0.03602739,0.16948478
-4.69134567,1.58472908,0.26620112,0.79940743,0.00263668,0.02411326,0.08158228,0.55348555,0.03680294,0.16796011
-4.68534267,1.59906009,0.28159626,0.81775363,0.00244418,0.02492466,0.07913197,0.54562138,0.03749838,0.16664691
-4.67933967,1.61370233,0.29723285,0.83626035,0.00228115,0.02572829,0.07683239,0.53780993,0.03811240,0.16552250
-4.67333667,1.62826778,0.31285556,0.85459889,0.00214530,0.02651773,0.07466922,0.53008773,0.03864340,0.16455059
-4.66733367,1.64226761,0.32818912,0.87238609,0.00203393,0.02728507,0.07262524,0.52245880,0.03908930,0.16368286
-4.66133067,1.65512702,0.34294538,0.88919423,0.00194401,0.02802100,0.07068133,0.51489629,0.03944733,0.16286122
-4.65532766,1.66620550,0.35683151,0.90456405,0.00187234,0.02871494,0.06881745,0.50734580,0.03971394,0.16202058
-4.64932466,1.67482186,0.36955897,0.91802019,0.00181567,0.02935535,0.06701381,0.49973043,0.03988478,0.16109195
-4.64332166,1.68028310,0.38085317,0.92908866,0.00177079,0.02993004,0.06525190,0.49195714,0.03995482,0.16000592
