energy_ev,total_up,Os_p_up,Os_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.82591296,5.03053235,1.33970897,2.43593192,0.01662467,0.39800538,0.07677088,1.76670247
-5.81990995,5.02069188,1.35207302,2.41861887,0.01683457,0.39226395,0.07635571,1.77811908
-5.81390695,5.01862505,1.36719836,2.40443037,0.01700987,0.38726826,0.07594199,1.79291716
-5.80790395,5.02470949,1.38521443,2.39365598,0.01715162,0.38312959,0.07553816,1.81104012
-5.80190095,5.03907573,1.40618508,2.38646348,0.01726177,0.37993979,0.07515186,1.83234567
-5.79589795,5.06160153,1.43010373,2.38289531,0.01734303,0.37776998,0.07478972,1.85660665
-5.78989495,5.09191415,1.45689053,2.38286936,0.01739879,0.37667003,0.07445718,1.88351421
-5.78389195,5.12940126,1.48639154,2.38618415,0.01743293,0.37666858,0.07415826,1.91268364
-5.77788894,5.17323034,1.51838026,2.39252855,0.01744969,0.37777381,0.07389548,1.94366285
-5.77188594,5.22237647,1.55256155,2.40149574,0.01745342,0.37997459,0.07366982,1.97594355
-5.76588294,5.27565763,1.58857782,2.41260081,0.01744844,0.38324220,0.07348071,2.00897498
-5.75987994,5.33177641,1.62601743,2.42530158,0.01743887,0.38753233,0.07332616,2.04217969
-5.75387694,5.38936656,1.66442495,2.43902161,0.01742842,0.39278728,0.07320295,2.07497107
-5.74787394,5.44704253,1.70331288,2.45317450,0.01742028,0.39893830,0.07310684,2.10677192
-5.74187094,5.50344988,1.74217447,2.46718848,0.01741705,0.40590784,0.07303288,2.13703324
-5.73586793,5.55731438,1.78049700,2.48053003,0.01742062,0.41361174,0.07297574,2.16525266
-5.72986493,5.60748757,1.81777509,2.49272559,0.01743220,0.42196121,0.07293003,2.19099138
-5.72386193,5.65298687,1.85352350,2.50338035,0.01745231,0.43086450,0.07289065,2.21388918
-5.71785893,5.69302819,1.88728888,2.51219318,0.01748088,0.44022834,0.07285307,2.23367648
-5.71185593,5.72704999,1.91866023,2.51896705,0.01751727,0.44995910,0.07281361,2.25018315
-5.70585293,5.75472751,1.94727760,2.52361470,0.01756047,0.45996368,0.07276959,2.26334335
-5.69984992,5.77597693,1.97283898,2.52615899,0.01760919,0.47015023,0.07271950,2.27319656
-5.69384692,5.79094940,1.99510513,2.52672840,0.01766200,0.48042865,0.07266304,2.27988437
-5.68784392,5.80001569,2.01390262,2.52554768,0.01771754,0.49071114,0.07260109,2.28364361
-5.68184092,5.80374223,2.02912485,2.52292444,0.01777455,0.50091260,0.07253568,2.28479582
-5.67583792,5.80286023,2.04073160,2.51923215,0.01783207,0.51095124,0.07246986,2.28373392
-5.66983492,5.79822943,2.04874700,2.51489079,0.01788951,0.52074913,0.07240751,2.28090660
-5.66383192,5.79079845,2.05325638,2.51034572,0.01794667,0.53023299,0.07235322,2.27680108
-5.65782891,5.78156357,2.05440226,2.50604621,0.01800379,0.53933494,0.07231211,2.27192531
-5.65182591,5.77152810,2.05237953,2.50242436,0.01806151,0.54799350,0.07228963,2.26679014
-5.64582291,5.76166386,2.04743017,2.49987547,0.01812082,0.55615445,0.07229144,2.26189238
-5.63981991,5.75287653,2.03983766,2.49874086,0.01818298,0.56377176,0.07232333,2.25769930
-5.63381691,5.74597611,2.02992108,2.49929360,0.01824938,0.57080836,0.07239107,2.25463525
-5.62781391,5.74165335,2.01802906,2.50172805,0.01832139,0.57723676,0.07250044,2.25307072
-5.62181091,5.74046299,2.00453350,2.50615325,0.01840023,0.58303935,0.07265716,2.25331422
-5.61580790,5.74281386,1.98982323,2.51259070,0.01848682,0.58820848,0.07286691,2.25560702
-5.60980490,5.74896602,1.97429744,2.52097627,0.01858159,0.59274616,0.07313534,2.26012089
-5.60380190,5.75903437,1.95835894,2.53116618,0.01868441,0.59666346,0.07346811,2.26695857
-5.59779890,5.77299831,1.94240738,2.54294674,0.01879444,0.59997957,0.07387085,2.27615684
-5.59179590,5.79071661,1.92683231,2.55604719,0.01891011,0.60272066,0.07434917,2.28769184
-5.58579290,5.81194641,1.91200635,2.57015521,0.01902906,0.60491849,0.07490860,2.30148615
-5.57978989,5.83636538,1.89827845,2.58493417,0.01914818,0.60660900,0.07555449,2.31741737
-5.57378689,5.86359583,1.88596760,2.60004143,0.01926371,0.60783085,0.07629189,2.33532754
-5.56778389,5.89322959,1.87535696,2.61514679,0.01937131,0.60862409,0.07712537,2.35503305
-5.56178089,5.92485259,1.86668883,2.62995022,0.01946626,0.60902899,0.07805875,2.37633457
-5.55577789,5.95806801,1.86016046,2.64419813,0.01954363,0.60908514,0.07909494,2.39902656
-5.54977489,5.99251707,1.85592117,2.65769730,0.01959853,0.60883087,0.08023557,2.42290599
-5.54377189,6.02789667,1.85407063,2.67032592,0.01962630,0.60830289,0.08148078,2.44778009
-5.53776888,6.06397317,1.85465865,2.68204117,0.01962280,0.60753639,0.08282890,2.47347264
-5.53176588,6.10059195,1.85768645,2.69288299,0.01958458,0.60656528,0.08427622,2.49982901
-5.52576288,6.13768242,1.86310943,2.70297380,0.01950916,0.60542276,0.08581677,2.52671948
-5.51975988,6.17525849,1.87084134,2.71251430,0.01939513,0.60414190,0.08744216,2.55404116
-5.51375688,6.21341460,1.88075976,2.72177531,0.01924234,0.60275644,0.08914153,2.58171833
-5.50775388,6.25231769,1.89271266,2.73108628,0.01905196,0.60130144,0.09090152,2.60970145
-5.50175088,6.29219560,1.90652579,2.74082077,0.01882652,0.59981391,0.09270640,2.63796492
-5.49574787,6.33332260,1.92201051,2.75137968,0.01856987,0.59833315,0.09453823,2.66650383
-5.48974487,6.37600270,1.93897194,2.76317304,0.01828712,0.59690102,0.09637719,2.69532991
-5.48374187,6.42055162,1.95721679,2.77660104,0.01798453,0.59556174,0.09820194,2.72446685
-5.47773887,6.46727827,1.97656080,2.79203543,0.01766929,0.59436159,0.09999008,2.75394531
-5.47173587,6.51646660,1.99683524,2.80980186,0.01734937,0.59334821,0.10171871,2.78379779
-5.46573287,6.56835851,2.01789234,2.83016416,0.01703326,0.59256975,0.10336498,2.81405358
-5.45972986,6.62313866,2.03960937,2.85331124,0.01672972,0.59207369,0.10490667,2.84473399
-5.45372686,6.68092177,2.06189126,2.87934714,0.01644755,0.59190567,0.10632288,2.87584804
-5.44772386,6.74174285,2.08467154,2.90828466,0.01619530,0.59210817,0.10759453,2.90738874
-5.44172086,6.80555078,2.10791190,2.94004291,0.01598109,0.59271919,0.10870494,2.93933013
-5.43571786,6.87220556,2.13160009,2.97444878,0.01581238,0.59377099,0.10964032,2.97162512
-5.42971486,6.94147902,2.15574666,3.01124231,0.01569574,0.59528905,0.11039012,3.00420426
-5.42371186,7.01305927,2.18038059,3.05008561,0.01563677,0.59729110,0.11094735,3.03697546
-5.41770885,7.08655840,2.20554412,3.09057491,0.01563995,0.59978647,0.11130876,3.06982468
-5.41170585,7.16152320,2.23128713,3.13225529,0.01570855,0.60277560,0.11147488,3.10261758
-5.40570285,7.23744836,2.25766132,3.17463715,0.01584461,0.60624986,0.11144997,3.13520202
-5.39969985,7.31379156,2.28471457,3.21721397,0.01604892,0.61019163,0.11124183,3.16741143
-5.39369685,7.38998978,2.31248569,3.25948023,0.01632104,0.61457450,0.11086153,3.19906875
-5.38769385,7.46547600,2.34099976,3.30094893,0.01665936,0.61936376,0.11032300,3.22999093
-5.38169085,7.53969554,2.37026431,3.34116772,0.01706117,0.62451694,0.10964258,3.25999362
-5.37568784,7.61212125,2.40026631,3.37973306,0.01752272,0.62998446,0.10883848,3.28889600
-5.36968484,7.68226666,2.43097008,3.41630160,0.01803936,0.63571035,0.10793017,3.31652529
-5.36368184,7.74969660,2.46231595,3.45059850,0.01860563,0.64163288,0.10693783,3.34272084
-5.35767884,7.81403450,2.49421980,3.48242214,0.01921539,0.64768524,0.10588172,3.36733753
-5.35167584,7.87496615,2.52657302,3.51164518,0.01986190,0.65379607,0.10478158,3.39024817
-5.34567284,7.93223965,2.55924307,3.53821198,0.02053798,0.65988997,0.10365612,3.41134492
-5.33966983,7.98566145,2.59207425,3.56213252,0.02123606,0.66588798,0.10252255,3.43053946
-5.33366683,8.03508899,2.62488864,3.58347330,0.02194835,0.67170790,0.10139616,3.44776197
-5.32766383,8.08042020,2.65748717,3.60234576,0.02266689,0.67726479,0.10029000,3.46295897
-5.32166083,8.12158067,2.68965067,3.61889284,0.02338363,0.68247139,0.09921475,3.47609020
-5.31565783,8.15850939,2.72114101,3.63327467,0.02409057,0.68723875,0.09817853,3.48712465
-5.30965483,8.19114408,2.75170232,3.64565400,0.02477977,0.69147695,0.09718701,3.49603619
-5.30365183,8.21940717,2.78106243,3.65618242,0.02544348,0.69509616,0.09624347,3.50279895
-5.29764882,8.24319366,2.80893474,3.66498818,0.02607421,0.69800785,0.09534905,3.50738305
-5.29164582,8.26236168,2.83502054,3.67216621,0.02666478,0.70012639,0.09450305,3.50975081
-5.28564282,8.27672682,2.85901210,3.67777107,0.02720841,0.70137086,0.09370329,3.50985399
-5.27963982,8.28606082,2.88059652,3.68181325,0.02769881,0.70166722,0.09294654,3.50763223
-5.27363682,8.29009491,2.89946062,3.68425899,0.02813024,0.70095058,0.09222893,3.50301298
-5.26763382,8.28852806,2.91529663,3.68503358,0.02849763,0.69916771,0.09154642,3.49591304
-5.26163082,8.28103978,2.92780896,3.68402816,0.02879662,0.69627958,0.09089514,3.48624172
-5.25562781,8.26730694,2.93672170,3.68110930,0.02902368,0.69226372,0.09027176,3.47390561
-5.24962481,8.24702383,2.94178670,3.67613114,0.02917619,0.68711655,0.08967376,3.45881468
-5.24362181,8.21992441,2.94279211,3.66894902,0.02925250,0.68085525,0.08909960,3.44088960
-5.23761881,8.18580545,2.93957081,3.65943408,0.02925200,0.67351922,0.08854881,3.42006971
-5.23161581,8.14454948,2.93200857,3.64748790,0.02917519,0.66517106,0.08802195,3.39632144
-5.22561281,8.09614601,2.92005144,3.63305628,0.02902372,0.65589673,0.08752052,3.36964668
-5.21960980,8.04071012,2.90371206,3.61614148,0.02880038,0.64580521,0.08704676,3.34009055
-5.21360680,7.97849709,2.88307437,3.59681228,0.02850916,0.63502726,0.08660342,3.30774835
-5.20760380,7.90991246,2.85829664,3.57521126,0.02815517,0.62371349,0.08619343,3.27277114
-5.20160080,7.83551684,2.82961233,3.55155898,0.02774458,0.61203177,0.08581965,3.23536973
-5.19559780,7.75602513,2.79732875,3.52615486,0.02728460,0.60016392,0.08548459,3.19581678
-5.18959480,7.67230012,2.76182336,3.49937469,0.02678330,0.58830187,0.08519017,3.15444686
-5.18359180,7.58534068,2.72353774,3.47166497,0.02624951,0.57664337,0.08493759,3.11165435
-5.17758879,7.49626481,2.68296931,3.44353418,0.02569263,0.56538736,0.08472725,3.06788919
-5.17158579,7.40628825,2.64066094,3.41554144,0.02512242,0.55472920,0.08455881,3.02365051
-5.16558279,7.31669917,2.59718880,3.38828290,0.02454883,0.54485575,0.08443134,2.97947827
-5.15957979,7.22882974,2.55314874,3.36237634,0.02398173,0.53594068,0.08434357,2.93594309
-5.15357679,7.14402536,2.50914149,3.33844440,0.02343065,0.52813986,0.08429419,2.89363437
-5.14757379,7.06361224,2.46575731,3.31709697,0.02290455,0.52158722,0.08428224,2.85314718
-5.14157079,6.98886409,2.42356040,3.29891306,0.02241160,0.51639101,0.08430752,2.81506793
-5.13556778,6.92096872,2.38307358,3.28442276,0.02195888,0.51263066,0.08437099,2.77995936
-5.12956478,6.86099508,2.34476380,3.27408944,0.02155222,0.51035429,0.08447507,2.74834507
-5.12356178,6.80986162,2.30902885,3.26829288,0.02119599,0.50957698,0.08462392,2.72069410
-5.11755878,6.76830651,2.27618580,3.26731347,0.02089295,0.51027979,0.08482357,2.69740572
-5.11155578,6.73686047,2.24646152,3.27131797,0.02064419,0.51240965,0.08508184,2.67879524
-5.10555278,6.71582302,2.21998564,3.28034733,0.02044900,0.51588006,0.08540825,2.66508095
-5.09954977,6.70524285,2.19678629,3.29430685,0.02030496,0.52057270,0.08581354,2.65637291
-5.09354677,6.70490313,2.17678869,3.31295916,0.02020796,0.52633980,0.08630921,2.65266391
-5.08754377,6.71431251,2.15981686,3.33592056,0.02015234,0.53300732,0.08690682,2.65382313
-5.08154077,6.73270261,2.14559841,3.36266088,0.02013106,0.54037885,0.08761712,2.65959295
-5.07553777,6.75903258,2.13377220,3.39250749,0.02013592,0.54824006,0.08844924,2.66958917
-5.06953477,6.79200126,2.12389887,3.42465346,0.02015786,0.55636373,0.08940968,2.68330492
-5.06353177,6.83006720,2.11547381,3.45817018,0.02018724,0.56451500,0.09050142,2.70011847
-5.05752876,6.87147661,2.10794220,3.49202435,0.02021417,0.57245691,0.09172308,2.71930486
-5.05152576,6.91429897,2.10071563,3.52509919,0.02022884,0.57995592,0.09306820,2.74005126
-5.04552276,6.95646957,2.09318981,3.55621944,0.02022184,0.58678721,0.09452473,2.76147569
-5.03951976,6.99583834,2.08476267,3.58417969,0.02018446,0.59273976,0.09607468,2.78264872
-5.03351676,7.03022331,2.07485227,3.60777510,0.02010899,0.59762084,0.09769413,2.80261741
-5.02751376,7.05746750,2.06291398,3.62583379,0.01998893,0.60125992,0.09935345,2.82043082
-5.02151076,7.07549719,2.04845614,3.63724969,0.01981916,0.60351179,0.10101785,2.83516625
-5.01550775,7.08237977,2.03105395,3.64101480,0.01959611,0.60425897,0.10264821,2.84595517
-5.00950475,7.07637902,2.01036081,3.63624957,0.01931777,0.60341306,0.10420212,2.85200805
-5.00350175,7.05600587,1.98611710,3.62223042,0.01898375,0.60091545,0.10563524,2.85263706
-4.99749875,7.02006275,1.95815581,3.59841308,0.01859520,0.59673703,0.10690276,2.84727584
-4.99149575,6.96767979,1.92640524,3.56445108,0.01815474,0.59087718,0.10796098,2.83549553
-4.98549275,6.89834157,1.89088857,3.52020845,0.01766628,0.58336213,0.10876895,2.81701659
-4.97948974,6.81190333,1.85172048,3.46576614,0.01713488,0.57424276,0.10929005,2.79171580
-4.97348674,6.70859612,1.80910113,3.40142195,0.01656652,0.56359194,0.10949351,2.75962844
-4.96748374,6.58902057,1.76330779,3.32768391,0.01596791,0.55150163,0.10935569,2.72094538
-4.96148074,6.45412977,1.71468457,3.24525736,0.01534624,0.53807988,0.10886116,2.67600544
-4.95547774,6.30520176,1.66363064,3.15502619,0.01470895,0.52344770,0.10800347,2.62528328
-4.94947474,6.14380276,1.61058756,3.05802907,0.01406355,0.50773616,0.10678561,2.56937336
-4.94347174,5.97174250,1.55602610,2.95543136,0.01341739,0.49108353,0.10522007,2.50897061
-4.93746873,5.79102330,1.50043307,2.84849391,0.01277750,0.47363270,0.10332860,2.44484859
-4.93146573,5.60378464,1.44429856,2.73853969,0.01215047,0.45552890,0.10114149,2.37783590
-4.92546273,5.41224510,1.38810396,2.62691949,0.01154224,0.43691765,0.09869672,2.30879176
-4.91945973,5.21864368,1.33231113,2.51497779,0.01095811,0.41794296,0.09603861,2.23858148
-4.91345673,5.02518211,1.27735281,2.40401979,0.01040258,0.39874585,0.09321636,2.16805273
-4.90745373,4.83397019,1.22362459,2.29528066,0.00987935,0.37946302,0.09028241,2.09801320
-4.90145073,4.64697548,1.17147842,2.18989790,0.00939131,0.36022574,0.08729064,2.02921050
-4.89544772,4.46597893,1.12121780,2.08888740,0.00894049,0.34115891,0.08429459,1.96231458
-4.88944472,4.29253745,1.07309445,1.99312394,0.00852813,0.32238025,0.08134575,1.89790340
-4.88344172,4.12795459,1.02730678,1.90332649,0.00815467,0.30399956,0.07849189,1.83645198
-4.87743872,3.97325977,0.98399961,1.82004854,0.00781983,0.28611816,0.07577564,1.77832518
-4.87143572,3.82919679,0.94326556,1.74367372,0.00752266,0.26882841,0.07323334,1.72377428
-4.86543272,3.69622154,0.90514756,1.67441663,0.00726162,0.25221337,0.07089407,1.67293745
-4.85942971,3.57450917,0.86964275,1.61232867,0.00703466,0.23634661,0.06877910,1.62584393
-4.85342671,3.46397005,0.83670736,1.55730872,0.00683929,0.22129218,0.06690167,1.58242185
-4.84742371,3.36427433,0.80626271,1.50911821,0.00667273,0.20710473,0.06526702,1.54250939
-4.84142071,3.27488395,0.77820195,1.46740003,0.00653196,0.19382990,0.06387292,1.50586875
-4.83541771,3.19509118,0.75239753,1.43170062,0.00641386,0.18150487,0.06271030,1.47220279
-4.82941471,3.12406236,0.72870923,1.40149462,0.00631529,0.17015900,0.06176436,1.44117334
-4.82341171,3.06088514,0.70699238,1.37621106,0.00623324,0.15981481,0.06101572,1.41242093
-4.81740870,3.00461761,0.68710614,1.35526030,0.00616487,0.15048892,0.06044186,1.38558495
-4.81140570,2.95433737,0.66892156,1.33806064,0.00610765,0.14219311,0.06001859,1.36032352
-4.80540270,2.90918847,0.65232899,1.32406372,0.00605945,0.13493536,0.05972152,1.33633240
-4.79939970,2.86842436,0.63724468,1.31277752,0.00601856,0.12872084,0.05952758,1.31336186
-4.79339670,2.83144477,0.62361609,1.30378623,0.00598377,0.12355272,0.05941631,1.29123101
-4.78739370,2.79782490,0.61142571,1.29676595,0.00595442,0.11943272,0.05937102,1.26983873
-4.78139070,2.76733540,0.60069306,1.29149560,0.00593037,0.11636144,0.05937972,1.24917064
-4.77538769,2.73995194,0.59147473,1.28786256,0.00591202,0.11433834,0.05943577,1.22930170
-4.76938469,2.71585390,0.58386223,1.28586258,0.00590028,0.11336128,0.05953810,1.21039420
-4.76338169,2.69541181,0.57797771,1.28559407,0.00589648,0.11342576,0.05969130,1.19269108
-4.75737869,2.67916407,0.57396759,1.28724698,0.00590233,0.11452386,0.05990515,1.17650481
-4.75137569,2.66778384,0.57199421,1.29108660,0.00591981,0.11664277,0.06019399,1.16220218
-4.74537269,2.66203769,0.57222599,1.29743336,0.00595108,0.11976321,0.06057573,1.15018574
-4.73936968,2.66273776,0.57482625,1.30663926,0.00599839,0.12385768,0.06107065,1.14087269
-4.73336668,2.67069008,0.57994140,1.31906243,0.00606391,0.12888880,0.06169995,1.13467221
-4.72736368,2.68664131,0.58768896,1.33504092,0.00614969,0.13480770,0.06248431,1.13196235
-4.72136068,2.71122706,0.59814603,1.35486720,0.00625750,0.14155276,0.06344233,1.13306768
-4.71535768,2.74492414,0.61133878,1.37876470,0.00638881,0.14904873,0.06458901,1.13823881
-4.70935468,2.78800963,0.62723368,1.40686753,0.00654464,0.15720641,0.06593446,1.14763496
-4.70335168,2.84052871,0.64573083,1.43920470,0.00672558,0.16592290,0.06748269,1.16131035
-4.69734867,2.90227339,0.66666002,1.47568944,0.00693173,0.17508259,0.06923072,1.17920543
-4.69134567,2.97277303,0.68977962,1.51611439,0.00716266,0.18455875,0.07116805,1.20114323
-4.68534267,3.05129760,0.71477874,1.56015280,0.00741749,0.19421591,0.07327642,1.22683131
-4.67933967,3.13687335,0.74128252,1.60736572,0.00769487,0.20391278,0.07552998,1.25586908
-4.67333667,3.22831037,0.76886046,1.65721480,0.00799304,0.21350566,0.07789580,1.28776038
-4.66733367,3.32424066,0.79703762,1.70907992,0.00830990,0.22285231,0.08033477,1.32193063
-4.66133067,3.42316480,0.82530809,1.76228085,0.00864306,0.23181588,0.08280283,1.35774771
-4.65532766,3.52350493,0.85315036,1.81610161,0.00898993,0.24026898,0.08525244,1.39454571
-4.64932466,3.62366148,0.88004384,1.86981646,0.00934777,0.24809745,0.08763422,1.43165026
-4.64332166,3.72207077,0.90548581,1.92271594,0.00971374,0.25520377,0.08989883,1.46840424
-4.63731866,3.81726087,0.92900821,1.97413192,0.01008501,0.26150993,0.09199881,1.50419272
-4.63131566,3.90790286,0.95019331,2.02346021,0.01045875,0.26695953,0.09389042,1.53846584
-4.62531266,3.99285539,0.96868784,2.07017981,0.01083218,0.27151905,0.09553533,1.57075862
-4.61930965,4.07120034,0.98421469,2.11386784,0.01120257,0.27517822,0.09690226,1.60070682
-4.61330665,4.14226838,0.99658200,2.15420970,0.01156730,0.27794946,0.09796818,1.62805811
-4.60730365,4.20565331,1.00568904,2.19100396,0.01192380,0.27986642,0.09871937,1.65267813
-4.60130065,4.26121491,1.01152876,2.22416207,0.01226956,0.28098168,0.09915209,1.67455133
-4.59529765,4.30907078,1.01418696,2.25370302,0.01260215,0.28136383,0.09927285,1.69377659
-4.58929465,4.34957756,1.01383827,2.27974357,0.01291918,0.28109397,0.09909843,1.71055806
-4.58329165,4.38330333,1.01073892,2.30248455,0.01321830,0.28026190,0.09865543,1.72519172
-4.57728864,4.41099247,1.00521701,2.32219425,0.01349724,0.27896225,0.09797959,1.73804847
-4.57128564,4.43352521,0.99766052,2.33918986,0.01375379,0.27729061,0.09711480,1.74955480
-4.56528264,4.45187402,0.98850371,2.35381791,0.01398589,0.27534007,0.09611184,1.76017177
-4.55927964,4.46705900,0.97821245,2.36643482,0.01419162,0.27319813,0.09502702,1.77037376
-4.55327664,4.48010449,0.96726917,2.37738859,0.01436933,0.27094433,0.09392065,1.78062765
-4.54727364,4.49199895,0.95615797,2.38700242,0.01451773,0.26864851,0.09285546,1.79137372
-4.54127064,4.50365969,0.94535042,2.39556102,0.01463593,0.26636992,0.09189508,1.80300897
-4.53526763,4.51590400,0.93529261,2.40330025,0.01472364,0.26415704,0.09110251,1.81587354
-4.52926463,4.52942759,0.92639376,2.41040037,0.01478123,0.26204819,0.09053872,1.83024084
-4.52326163,4.54479075,0.91901675,2.41698307,0.01480985,0.26007270,0.09026144,1.84631157
-4.51725863,4.56241254,0.91347077,2.42311221,0.01481157,0.25825269,0.09032402,1.86421172
-4.51125563,4.58257240,0.91000619,2.42879807,0.01478945,0.25660510,0.09077457,1.88399445
-4.50525263,4.60541866,0.90881159,2.43400452,0.01474762,0.25514396,0.09165520,1.90564534
-4.49924962,4.63098265,0.91001296,2.43865873,0.01469131,0.25388263,0.09300149,1.92909064
-4.49324662,4.65919730,0.91367489,2.44266251,0.01462687,0.25283582,0.09484207,1.95420766
-4.48724362,4.68991848,0.91980345,2.44590470,0.01456174,0.25202134,0.09719838,1.98083668
-4.48124062,4.72294767,0.92835059,2.44827366,0.01450436,0.25146133,0.10008450,2.00879336
-4.47523762,4.75805428,0.93921968,2.44966920,0.01446407,0.25118288,0.10350707,2.03788104
-4.46923462,4.79499620,0.95227192,2.45001322,0.01445088,0.25121813,0.10746531,2.06790191
-4.46323162,4.83353729,0.96733326,2.44925838,0.01447534,0.25160357,0.11195097,2.09866651
-4.45722861,4.87346073,0.98420153,2.44739442,0.01454820,0.25237887,0.11694842,2.13000094
-4.45122561,4.91457758,1.00265345,2.44445175,0.01468015,0.25358507,0.12243463,2.16175138
-4.44522261,4.95673016,1.02245130,2.44050211,0.01488149,0.25526231,0.12837921,2.19378572
-4.43921961,4.99979005,1.04334890,2.43565635,0.01516176,0.25744729,0.13474450,2.22599226
-4.43321661,5.04365131,1.06509687,2.43005947,0.01552941,0.26017053,0.14148558,2.25827571
-4.42721361,5.08821923,1.08744686,2.42388326,0.01599141,0.26345360,0.14855040,2.29055068
-4.42121061,5.13339570,1.11015476,2.41731690,0.01655290,0.26730654,0.15588002,2.32273346
-4.41520760,5.17906233,1.13298287,2.41055619,0.01721693,0.27172554,0.16340885,2.35473243
-4.40920460,5.22506241,1.15570099,2.40379186,0.01798412,0.27669110,0.17106513,2.38643807
-4.40320160,5.27118336,1.17808665,2.39719784,0.01885250,0.28216676,0.17877153,2.41771317
-4.39719860,5.31714078,1.19992448,2.39091997,0.01981734,0.28809847,0.18644597,2.44838420
-4.39119560,5.36256557,1.22100515,2.38506590,0.02087112,0.29441467,0.19400261,2.47823443
-4.38519260,5.40699526,1.24112391,2.37969670,0.02200352,0.30102716,0.20135311,2.50699951
-4.37918959,5.44987048,1.26007913,2.37482084,0.02320163,0.30783270,0.20840803,2.53436607
-4.37318659,5.49053737,1.27767122,2.37039077,0.02445010,0.31471523,0.21507852,2.55997360
-4.36718359,5.52825628,1.29370195,2.36630250,0.02573156,0.32154885,0.22127801,2.58341988
-4.36118059,5.56221684,1.30797476,2.36239834,0.02702700,0.32820120,0.22692420,2.60426989
-4.35517759,5.59155921,1.32029598,2.35847266,0.02831630,0.33453733,0.23194088,2.62206798
-4.34917459,5.61540094,1.33047722,2.35428075,0.02957886,0.34042377,0.23625994,2.63635287
-4.34317159,5.63286832,1.33833905,2.34955022,0.03079420,0.34573276,0.23982311,2.64667495
-4.33716858,5.64313129,1.34371568,2.34399475,0.03194264,0.35034640,0.24258364,2.65261496
-4.33116558,5.64544022,1.34646085,2.33732940,0.03300601,0.35416057,0.24450772,2.65380344
-4.32516258,5.63916303,1.34645429,2.32928699,0.03396825,0.35708855,0.24557555,2.64993981
-4.31915958,5.62382091,1.34360873,2.31963465,0.03481604,0.35906408,0.24578206,2.64081020
-4.31315658,5.59912077,1.33787691,2.30818989,0.03553933,0.36004388,0.24513731,2.62630315
-4.30715358,5.56498276,1.32925813,2.29483520,0.03613168,0.36000936,0.24366633,2.60642218
