energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-2.96848424,3.56208950,0.82673724,1.17642802,0.00772720,0.24217513,0.03253675,1.65879602,0.41575389,0.49815357
-2.96248124,3.57005127,0.82193992,1.15739385,0.00775826,0.24164120,0.03143732,1.68705505,0.40600096,0.51509276
-2.95647824,3.58049889,0.81612091,1.14006247,0.00782197,0.24114987,0.03055968,1.71535367,0.39524026,0.53261596
-2.95047524,3.59439470,0.80959455,1.12497835,0.00792768,0.24075532,0.02992007,1.74390184,0.38378622,0.55068952
-2.94447224,3.61263227,0.80267066,1.11266882,0.00808437,0.24050597,0.02953371,1.77287612,0.37197201,0.56925631
-2.93846923,3.63600119,0.79564232,1.10362625,0.00830028,0.24044228,0.02941379,1.80240887,0.36014097,0.58823612
-2.93246623,3.66515883,0.78877491,1.09829177,0.00858263,0.24059506,0.02957052,1.83258142,0.34863824,0.60752756
-2.92646323,3.70061055,0.78229712,1.09704136,0.00893728,0.24098426,0.03001016,1.86342170,0.33780306,0.62701169
-2.92046023,3.74269898,0.77639415,1.10017467,0.00936848,0.24161837,0.03073420,1.89490651,0.32796172,0.64655699
-2.91445723,3.79160243,0.77120349,1.10790692,0.00987867,0.24249457,0.03173865,1.92696788,0.31942162,0.66602541
-2.90845423,3.84734191,0.76681334,1.12036412,0.01046828,0.24359933,0.03301346,1.95950321,0.31246643,0.68527928
-2.90245123,3.90979577,0.76326366,1.13758161,0.01113568,0.24490980,0.03454225,1.99238806,0.30735233,0.70418837
-2.89644822,3.97872025,0.76054959,1.15950564,0.01187715,0.24639551,0.03630216,2.02549076,0.30430549,0.72263688
-2.89044522,4.05377427,0.75862702,1.18599785,0.01268693,0.24802059,0.03826404,2.05868731,0.30352055,0.74052963
-2.88444222,4.13454631,0.75741982,1.21684215,0.01355739,0.24974614,0.04039282,2.09187562,0.30516009,0.75779715
-2.87843922,4.22058126,0.75682823,1.25175344,0.01447924,0.25153278,0.04264824,2.12498779,0.30935487,0.77439920
-2.87243622,4.31140549,0.75673791,1.29038781,0.01544181,0.25334306,0.04498578,2.15799933,0.31620469,0.79032647
-2.86643322,4.40654832,0.75702898,1.33235354,0.01643344,0.25514366,0.04735775,2.19093478,0.32577975,0.80560030
-2.86043022,4.50555877,0.75758476,1.37722239,0.01744184,0.25690736,0.04971469,2.22386901,0.33812224,0.82027031
-2.85442721,4.60801666,0.75829943,1.42454081,0.01845458,0.25861440,0.05200685,2.25692418,0.35324807,0.83441020
-2.84842421,4.71353791,0.75908454,1.47384062,0.01945948,0.26025348,0.05418576,2.29026258,0.37114866,0.84811187
-2.84242121,4.82177415,0.75987383,1.52464886,0.02044506,0.26182204,0.05620583,2.32407579,0.39179254,0.86147834
-2.83641821,4.93240742,0.76062634,1.57649664,0.02140096,0.26332614,0.05802594,2.35857108,0.41512687,0.87461579
-2.83041521,5.04514098,0.76132771,1.62892683,0.02231827,0.26477969,0.05961092,2.39395598,0.44107869,0.88762555
-2.82441221,5.15968760,0.76198970,1.68150062,0.02318982,0.26620326,0.06093285,2.43042229,0.46955593,0.90059626
-2.81840920,5.27575687,0.76264805,1.73380293,0.02401039,0.26762252,0.06197220,2.46813072,0.50044825,0.91359709
-2.81240620,5.39304312,0.76335904,1.78544678,0.02477676,0.26906645,0.06271867,2.50719740,0.53362754,0.92667230
-2.80640320,5.51121532,0.76419486,1.83607674,0.02548776,0.27056538,0.06317172,2.54768326,0.56894836,0.93983766
-2.80040020,5.62991039,0.76523836,1.88537160,0.02614412,0.27214908,0.06334082,2.58958726,0.60624817,0.95307897
-2.79439720,5.74873065,0.76657735,1.93304636,0.02674826,0.27384494,0.06324535,2.63284392,0.64534744,0.96635286
-2.78839420,5.86724620,0.76829885,1.97885375,0.02730404,0.27567649,0.06291419,2.67732564,0.68604979,0.97958986
-2.78239120,5.98500225,0.77048381,2.02258521,0.02781635,0.27766215,0.06238499,2.72284953,0.72814211,0.99269959
-2.77638819,6.10153120,0.77320233,2.06407156,0.02829067,0.27981450,0.06170319,2.76918854,0.77139482,1.00557766
-2.77038519,6.21636869,0.77650986,2.10318332,0.02873270,0.28213996,0.06092079,2.81608617,0.81556221,1.01811400
-2.76438219,6.32907282,0.78044437,2.13983063,0.02914784,0.28463898,0.06009495,2.86327377,0.86038316,1.03020204
-2.75837919,6.43924491,0.78502471,2.17396285,0.02954080,0.28730665,0.05928648,2.91048929,0.90558206,1.04174796
-2.75237619,6.54655053,0.79025023,2.20556766,0.02991523,0.29013374,0.05855822,2.95749624,0.95087016,1.05267972
-2.74637319,6.65073916,0.79610138,2.23466977,0.03027336,0.29310803,0.05797345,3.00410151,0.99594742,1.06295493
-2.74037019,6.75166073,0.80254146,2.26132893,0.03061585,0.29621590,0.05759429,3.05017075,1.04050471,1.07256716
-2.73436718,6.84927778,0.80951911,2.28563744,0.03094160,0.29944401,0.05748023,3.09564013,1.08422670,1.08155017
-2.72836418,6.94367179,0.81697144,2.30771691,0.03124774,0.30278098,0.05768673,3.14052362,1.12679510,1.08997968
-2.72236118,7.03504271,0.82482749,2.32771427,0.03152974,0.30621896,0.05826405,3.18491482,1.16789250,1.09797243
-2.71635818,7.12370123,0.83301182,2.34579714,0.03178153,0.30975490,0.05925617,3.22898314,1.20720646,1.10568242
-2.71035518,7.21005323,0.84144781,2.36214828,0.03199580,0.31339153,0.06069993,3.27296414,1.24443405,1.11329449
-2.70435218,7.29457700,0.85006065,2.37695954,0.03216432,0.31713794,0.06262444,3.31714423,1.27928645,1.12101529
-2.69834917,7.37779353,0.85877962,2.39042502,0.03227832,0.32100969,0.06505056,3.36184040,1.31149353,1.12906221
-2.69234617,7.46023116,0.86753964,2.40273383,0.03232889,0.32502839,0.06799068,3.40737572,1.34080833,1.13765054
-2.68634317,7.54238591,0.87628191,2.41406246,0.03230742,0.32922094,0.07144859,3.45405205,1.36701111,1.14697968
-2.68034017,7.62467945,0.88495379,2.42456702,0.03220600,0.33361822,0.07541962,3.50212096,1.38991284,1.15721890
-2.67433717,7.70741653,0.89350771,2.43437561,0.03201780,0.33825358,0.07989078,3.55175476,1.40935807,1.16849355
-2.66833417,7.79074433,0.90189953,2.44358106,0.03173736,0.34316097,0.08484114,3.60301897,1.42522684,1.18087222
-2.66233117,7.87461584,0.91008634,2.45223448,0.03136092,0.34837308,0.09024225,3.65584801,1.43743587,1.19435592
-2.65632816,7.95875970,0.91802400,2.46033982,0.03088655,0.35391935,0.09605862,3.71002541,1.44593858,1.20886951
-2.65032516,8.04265828,0.92566465,2.46784988,0.03031429,0.35982429,0.10224828,3.76517003,1.45072443,1.22425636
-2.64432216,8.12553614,0.93295457,2.47466411,0.02964618,0.36610591,0.10876337,3.82072927,1.45181723,1.24027636
-2.63831916,8.20635994,0.93983253,2.48062848,0.02888622,0.37277468,0.11555071,3.87598001,1.44927282,1.25660777
-2.63231616,8.28385083,0.94622888,2.48553768,0.02804028,0.37983287,0.12255238,3.93003760,1.44317617,1.27285286
-2.62631316,8.35650960,0.95206573,2.48913972,0.02711587,0.38727450,0.12970636,3.98187308,1.43363807,1.28854747
-2.62031016,8.42265426,0.95725805,2.49114318,0.02612201,0.39508586,0.13694704,4.03033792,1.42079172,1.30317398
-2.61430715,8.48046908,0.96171611,2.49122683,0.02506888,0.40324651,0.14420586,4.07419576,1.40478925,1.31617746
-2.60830415,8.52806349,0.96534883,2.48905148,0.02396761,0.41173096,0.15141186,4.11215983,1.38579847,1.32698432
-2.60230115,8.56353879,0.96806824,2.48427389,0.02282995,0.42051064,0.15849231,4.14293459,1.36400001,1.33502262
-2.59629815,8.58505990,0.96979466,2.47656190,0.02166800,0.42955629,0.16537337,4.16526003,1.33958492,1.33974335
-2.59029515,8.59092932,0.97046238,2.46561064,0.02049392,0.43884044,0.17198081,4.17795674,1.31275272,1.34064170
-2.58429215,8.57966001,0.97002555,2.45115873,0.01931964,0.44833996,0.17824081,4.17996995,1.28371015,1.33727729
-2.57828914,8.55004403,0.96846381,2.43300407,0.01815669,0.45803833,0.18408087,4.17041062,1.25267036,1.32929273
-2.57228614,8.50121378,0.96578740,2.41101816,0.01701595,0.46792762,0.18943077,4.14859213,1.21985263,1.31642937
-2.56628314,8.43269310,0.96204122,2.38515847,0.01590751,0.47800982,0.19422376,4.11406096,1.18548241,1.29853987
-2.56028014,8.34443560,0.95730773,2.35547798,0.01484051,0.48829745,0.19839767,4.06662019,1.14979166,1.27559680
-2.55427714,8.23684861,0.95170809,2.32213142,0.01382308,0.49881332,0.20189621,4.00634515,1.11301922,1.24769717
-2.54827414,8.11080137,0.94540162,2.28537772,0.01286229,0.50958929,0.20467028,3.93359053,1.07541124,1.21506249
-2.54227114,7.96761690,0.93858327,2.24557840,0.01196408,0.52066408,0.20667921,3.84898893,1.03722132,1.17803467
-2.53626813,7.80904783,0.93147916,2.20319178,0.01113330,0.53207999,0.20789201,3.75344104,0.99871033,1.13706780
-2.53026513,7.63723690,0.92434025,2.15876320,0.01037370,0.54387886,0.20828845,3.64809794,0.96014590,1.09271638
-2.52426213,7.45466385,0.91743429,2.11291141,0.00968801,0.55609714,0.20785993,3.53433628,0.92180124,1.04562045
-2.51825913,7.26408047,0.91103644,2.06631172,0.00907795,0.56876056,0.20661016,3.41372732,0.88395353,0.99648829
-2.51225613,7.06843653,0.90541886,2.01967646,0.00854431,0.58187842,0.20455548,3.28800096,0.84688163,0.94607746
-2.50625313,6.87079927,0.90083975,1.97373361,0.00808701,0.59543807,0.20172491,3.15900598,0.81086330,0.89517490
-2.50025013,6.67426952,0.89753233,1.92920429,0.00770515,0.60939967,0.19815976,3.02866767,0.77617184,0.84457668
-2.49424712,6.48189737,0.89569433,1.88678020,0.00739705,0.62369181,0.19391294,2.89894412,0.74307234,0.79506824
-2.48824412,6.29660048,0.89547848,1.84710178,0.00716035,0.63820825,0.18904790,2.77178238,0.71181761,0.74740562
-2.48224112,6.12108760,0.89698448,1.81073796,0.00699202,0.65280603,0.18363719,2.64907551,0.68264391,0.70229810
-2.47623812,5.95778982,0.90025293,1.77816838,0.00688840,0.66730535,0.17776085,2.53262160,0.65576662,0.66039268
-2.47023512,5.80880165,0.90526161,1.74976856,0.00684528,0.68149128,0.17150448,2.42408558,0.63137610,0.62226076
-2.46423212,5.67583323,0.91192422,1.72579875,0.00685789,0.69511747,0.16495731,2.32496459,0.60963377,0.58838696
-2.45822911,5.56017515,0.92009187,1.70639666,0.00692097,0.70791177,0.15821007,2.23655768,0.59066858,0.55916042
-2.45222611,5.46267609,0.92955718,1.69157428,0.00702884,0.71958372,0.15135300,2.15994025,0.57457419,0.53486839
-2.44622311,5.38373365,0.94006094,1.68121883,0.00717540,0.72983349,0.14447393,2.09594372,0.56140669,0.51569217
-2.44022011,5.32329792,0.95130100,1.67509767,0.00735425,0.73836216,0.13765656,2.04514088,0.55118317,0.50170535
-2.43421711,5.28088696,0.96294301,1.67286673,0.00755874,0.74488262,0.13097893,2.00783688,0.54388113,0.49287415
-2.42821411,5.25561323,0.97463249,1.67408229,0.00778206,0.74913087,0.12451220,1.98406637,0.53943876,0.48905993
-2.42221111,5.24621944,0.98600771,1.67821514,0.00801733,0.75087684,0.11831972,1.97359638,0.53775601,0.49002359
-2.41620810,5.25112233,0.99671268,1.68466702,0.00825774,0.74993450,0.11245640,1.97593523,0.53869660,0.49543194
-2.41020510,5.26846256,1.00640969,1.69278818,0.00849662,0.74617048,0.10696835,1.99034689,0.54209059,0.50486579
-2.40420210,5.29615903,1.01479079,1.70189580,0.00872758,0.73951091,0.10189283,2.01587068,0.54773774,0.51782979
-2.39819910,5.33196574,1.02158759,1.71129239,0.00894461,0.72994587,0.09725837,2.05134568,0.55541125,0.53376376
-2.39219610,5.37352959,1.02657906,1.72028377,0.00914220,0.71753150,0.09308509,2.09543924,0.56486189,0.55205546
-2.38619310,5.41844730,1.02959683,1.72819588,0.00931544,0.70238931,0.08938516,2.14667883,0.57582242,0.57205452
-2.38019010,5.46432029,1.03052797,1.73439029,0.00946010,0.68470288,0.08616332,2.20348639,0.58801191,0.59308730
-2.37418709,5.50880592,1.02931500,1.73827772,0.00957269,0.66471207,0.08341743,2.26421421,0.60114015,0.61447237
-2.36818409,5.54966422,1.02595340,1.73932967,0.00965051,0.64270498,0.08113906,2.32718132,0.61491178,0.63553623
-2.36218109,5.58479919,1.02048672,1.73708765,0.00969168,0.61900803,0.07931396,2.39070950,0.62903022,0.65562891
-2.35617809,5.61229389,1.01299975,1.73117023,0.00969512,0.59397474,0.07792259,2.45315770,0.64320120,0.67413890
-2.35017509,5.63043920,1.00361014,1.72127766,0.00966057,0.56797365,0.07694046,2.51295426,0.65713600,0.69050715
-2.34417209,5.63775571,0.99245906,1.70719432,0.00958850,0.54137605,0.07633856,2.56862583,0.67055430,0.70423946
-2.33816908,5.63300912,0.97970140,1.68878902,0.00948008,0.51454404,0.07608362,2.61882260,0.68318674,0.71491702
-2.33216608,5.61521918,0.96549629,1.66601339,0.00933709,0.48781950,0.07613848,2.66233918,0.69477722,0.72220475
-2.32616308,5.58366275,0.94999819,1.63889852,0.00916185,0.46151442,0.07646236,2.69813105,0.70508498,0.72585699
-2.32016008,5.53787150,0.93334937,1.60755019,0.00895709,0.43590301,0.07701123,2.72532628,0.71388670,0.72572064
-2.31415708,5.47762516,0.91567400,1.57214292,0.00872591,0.41121591,0.07773829,2.74323289,0.72097847,0.72173537
-2.30815408,5.40294107,0.89707415,1.53291311,0.00847164,0.38763655,0.07859447,2.75134199,0.72617791,0.71393127
-2.30215108,5.31406092,0.87762803,1.49015165,0.00819778,0.36529989,0.07952915,2.74932719,0.72932644,0.70242386
-2.29614807,5.21143576,0.85739030,1.44419619,0.00790791,0.34429331,0.08049088,2.73704085,0.73029164,0.68740684
-2.29014507,5.09570989,0.83639456,1.39542345,0.00760564,0.32465960,0.08142837,2.71450771,0.72896983,0.66914296
-2.28414207,4.96770467,0.81465766,1.34424171,0.00729455,0.30640168,0.08229152,2.68191658,0.72528876,0.64795339
-2.27813907,4.82840256,0.79218560,1.29108376,0.00697816,0.28948886,0.08303257,2.63961049,0.71921028,0.62420611
-2.27213607,4.67893204,0.76898059,1.23640037,0.00665994,0.27386406,0.08360727,2.58807599,0.71073295,0.59830371
-2.26613307,4.52055355,0.74504879,1.18065459,0.00634329,0.25945176,0.08397619,2.52793175,0.69989445,0.57067131
-2.26013007,4.35464639,0.72040828,1.12431668,0.00603156,0.24616616,0.08410580,2.45991684,0.68677348,0.54174474
-2.25412706,4.18269648,0.69509673,1.06785979,0.00572810,0.23391924,0.08396968,2.38487868,0.67149115,0.51195957
-2.24812406,4.00628455,0.66917830,1.01175637,0.00543631,0.22262817,0.08354940,2.30376081,0.65421156,0.48174132
-2.24212106,3.82707437,0.64274946,0.95647512,0.00515969,0.21222206,0.08283532,2.21759019,0.63514141,0.45149689
-2.23611806,3.64680035,0.61594323,0.90247838,0.00490190,0.20264751,0.08182708,2.12746397,0.61452859,0.42160752
-2.23011506,3.46725395,0.58893175,0.85021980,0.00466687,0.19387296,0.08053384,2.03453561,0.59265962,0.39242332
-2.22411206,3.29026849,0.56192693,0.80014208,0.00445885,0.18589168,0.07897419,1.93999999,0.56985587,0.36425925
-2.21810905,3.11770184,0.53517924,0.75267471,0.00428247,0.17872328,0.07717576,1.84507764,0.54646861,0.33739252
-2.21210605,2.95141678,0.50897455,0.70823142,0.00414287,0.17241389,0.07517448,1.75099789,0.52287304,0.31206132
-2.20610305,2.79325893,0.48362934,0.66720737,0.00404572,0.16703499,0.07301359,1.65898109,0.49946135,0.28846459
-2.20010005,2.64503246,0.45948430,0.62997590,0.00399730,0.16268097,0.07074234,1.57022013,0.47663498,0.26676275
-2.19409705,2.50847386,0.43689678,0.59688486,0.00400454,0.15946568,0.06841449,1.48586155,0.45479651,0.24707914
-2.18809405,2.38522426,0.41623222,0.56825248,0.00407507,0.15751799,0.06608669,1.40698664,0.43434112,0.22950197
-2.18209105,2.27680113,0.39785500,0.54436291,0.00421725,0.15697664,0.06381668,1.33459306,0.41564820,0.21408663
-2.17608804,2.18457001,0.38211899,0.52546149,0.00444016,0.15798456,0.06166156,1.26957750,0.39907316,0.20085830
-2.17008504,2.10971715,0.36935808,0.51174984,0.00475361,0.16068270,0.05967601,1.21271985,0.38493982,0.18981455
-2.16408204,2.05322401,0.35987702,0.50338103,0.00516810,0.16520379,0.05791066,1.16466949,0.37353349,0.18092810
-2.15807904,2.01584437,0.35394273,0.50045490,0.00569483,0.17166590,0.05641063,1.12593402,0.36509503,0.17414948
-2.15207604,1.99808475,0.35177645,0.50301385,0.00634560,0.18016627,0.05521424,1.09687095,0.35981591,0.16940960
-2.14607304,2.00018894,0.35354664,0.51103908,0.00713280,0.19077531,0.05435196,1.07768230,0.35783450,0.16662235
-2.14007004,2.02212697,0.35936310,0.52444774,0.00806929,0.20353109,0.05384571,1.06841249,0.35923343,0.16568702
-2.13406703,2.06358901,0.36927216,0.54309089,0.00916843,0.21843438,0.05370829,1.06894941,0.36403822,0.16649064
-2.12806403,2.12398440,0.38325318,0.56675267,0.01044392,0.23544449,0.05394324,1.07902841,0.37221703,0.16891021
-2.12206103,2.20244586,0.40121645,0.59515059,0.01190979,0.25447599,0.05454492,1.09823925,0.38368152,0.17281491
-2.11605803,2.29783904,0.42300245,0.62793726,0.01358037,0.27539644,0.05549876,1.12603548,0.39828869,0.17806803
-2.11005503,2.40877707,0.44838276,0.66470353,0.01547022,0.29802546,0.05678190,1.16174604,0.41584367,0.18452893
-2.10405203,2.53364021,0.47706242,0.70498308,0.01759412,0.32213496,0.05836386,1.20458866,0.43610340,0.19205474
-2.09804902,2.67060011,0.50868401,0.74825857,0.01996707,0.34745101,0.06020749,1.25368478,0.45878105,0.20050191
-2.09204602,2.81764852,0.54283331,0.79396921,0.02260428,0.37365706,0.06226999,1.30807548,0.48355114,0.20972758
-2.08604302,2.97262998,0.57904662,0.84151982,0.02552116,0.40039880,0.06450402,1.36673835,0.51005537,0.21959078
-2.08004002,3.13327807,0.61681958,0.89029105,0.02873329,0.42729054,0.06685888,1.42860484,0.53790897,0.22995332
-2.07403702,3.29725462,0.65561749,0.93965075,0.03225640,0.45392301,0.06928172,1.49257793,0.56670759,0.24068061
-2.06803402,3.46219121,0.69488677,0.98896613,0.03610622,0.47987237,0.07171871,1.55754995,0.59603468,0.25164217
-2.06203102,3.62573230,0.73406750,1.03761646,0.04029835,0.50471039,0.07411623,1.62242028,0.62546921,0.26271206
-2.05602801,3.78557891,0.77260648,1.08500589,0.04484796,0.52801530,0.07642197,1.68611292,0.65459359,0.27376917
-2.05002501,3.93953199,0.80997067,1.13057600,0.04976945,0.54938306,0.07858598,1.74759348,0.68300178,0.28469739
-2.04402201,4.08553440,0.84566036,1.17381774,0.05507586,0.56843867,0.08056163,1.80588570,0.71030723,0.29538576
-2.03801901,4.22171015,0.87922166,1.21428206,0.06077827,0.58484709,0.08230648,1.86008702,0.73615068,0.30572861
-2.03201601,4.34640008,0.91025795,1.25158916,0.06688491,0.59832330,0.08378305,1.90938298,0.76020733,0.31562577
-2.02601301,4.45819248,0.93843961,1.28543563,0.07340022,0.60864122,0.08495947,1.95306027,0.78219339,0.32498280
-2.02001001,4.55594786,0.96351181,1.31559937,0.08032369,0.61564100,0.08581005,1.99051791,0.80187162,0.33371139
-2.01400700,4.63881699,0.98529994,1.34194206,0.08764866,0.61923441,0.08631571,2.02127641,0.81905572,0.34172974
-2.00800400,4.70625143,1.00371243,1.36440885,0.09536103,0.61940823,0.08646430,2.04498441,0.83361330,0.34896318
-2.00200100,4.75800639,1.01874086,1.38302560,0.10343795,0.61622536,0.08625083,2.06142267,0.84546737,0.35534481
-1.99599800,4.79413569,1.03045738,1.39789359,0.11184660,0.60982369,0.08567759,2.07050507,0.85459625,0.36081615
-1.98999500,4.81497934,1.03900960,1.40918199,0.12054315,0.60041283,0.08475417,2.07227657,0.86103182,0.36532793
-1.98399200,4.82114418,1.04461312,1.41711870,0.12947190,0.58826892,0.08349738,2.06690795,0.86485624,0.36884076
-1.97798899,4.81347864,1.04754226,1.42197978,0.13856483,0.57372762,0.08193111,2.05468767,0.86619726,0.37132580
-1.97198599,4.79304278,1.04811934,1.42407826,0.14774150,0.55717577,0.08008606,2.03601074,0.86522238,0.37276537
-1.96598299,4.76107513,1.04670308,1.42375291,0.15690952,0.53904207,0.07799941,2.01136524,0.86213200,0.37315329
-1.95997999,4.71895760,1.04367675,1.42135740,0.16596547,0.51978706,0.07571445,1.98131679,0.85715210,0.37249527
-1.95397699,4.66818019,1.03943659,1.41725069,0.17479653,0.49989293,0.07328004,1.94649153,0.85052660,0.37080890
-1.94797399,4.61030672,1.03438098,1.41178880,0.18328252,0.47985339,0.07075011,1.90755835,0.84250987,0.36812362
-1.94197099,4.54694294,1.02890088,1.40531857,0.19129868,0.46016396,0.06818294,1.86521091,0.83335976,0.36448043
-1.93596798,4.47970776,1.02337179,1.39817326,0.19871875,0.44131295,0.06564047,1.82015028,0.82333134,0.35993135
-1.92996498,4.41020831,1.01814745,1.39067037,0.20541856,0.42377316,0.06318742,1.77306870,0.81267164,0.35453883
-1.92396198,4.34001900,1.01355525,1.38311107,0.21127974,0.40799450,0.06089036,1.72463514,0.80161565,0.34837486
-1.91795898,4.27066432,1.00989345,1.37578124,0.21619366,0.39439739,0.05881664,1.67548312,0.79038343,0.34152002
-1.91195598,4.20360496,1.00742970,1.36895349,0.22006513,0.38336703,0.05703321,1.62620099,0.77917855,0.33406236
-1.90595298,4.14022644,1.00640075,1.36288949,0.22281594,0.37524823,0.05560532,1.57732517,0.76818765,0.32609612
-1.89994997,4.08182913,1.00701282,1.35784219,0.22438786,0.37034073,0.05459514,1.52933603,0.75758086,0.31772044
-1.89394697,4.02961872,1.00944224,1.35405709,0.22474511,0.36889492,0.05406022,1.48265659,0.74751309,0.30903786
-1.88794397,3.98469614,1.01383585,1.35177215,0.22387601,0.37110764,0.05405196,1.43765373,0.73812565,0.30015281
-1.88194097,3.94804592,1.02031090,1.35121583,0.22179378,0.37711814,0.05461394,1.39464146,0.72954813,0.29117004
-1.87593797,3.92052266,1.02895397,1.35260305,0.21853650,0.38700409,0.05578033,1.35388600,0.72190016,0.28219297
-1.86993497,3.90283535,1.03981897,1.35612894,0.21416602,0.40077765,0.05757430,1.31561212,0.71529292,0.27332202
-1.86393197,3.89552987,1.05292404,1.36196072,0.20876614,0.41838187,0.06000659,1.28001023,0.70983019,0.26465303
-1.85792896,3.89897043,1.06824765,1.37022790,0.20243983,0.43968753,0.06307415,1.24724394,0.70560887,0.25627568
-1.85192596,3.91332129,1.08572404,1.38101163,0.19530590,0.46449074,0.06675917,1.21745749,0.70271890,0.24827210
-1.84592296,3.93853028,1.10523878,1.39433397,0.18749512,0.49251175,0.07102837,1.19078287,0.70124283,0.24071558
-1.83991996,3.97431598,1.12662468,1.41014794,0.17914603,0.52339524,0.07583264,1.16734635,0.70125491,0.23366966
-1.83391696,4.02016068,1.14965897,1.42832935,0.17040064,0.55671261,0.08110720,1.14727422,0.70282014,0.22718740
-1.82791396,4.07531083,1.17406225,1.44867155,0.16140021,0.59196646,0.08677229,1.13069769,0.70599331,0.22131120
-1.82191096,4.13878680,1.19949994,1.47088364,0.15228134,0.62859779,0.09273430,1.11775686,0.71081828,0.21607290
-1.81590795,4.20940299,1.22558659,1.49459309,0.14317254,0.66599576,0.09888758,1.10860374,0.71732770,0.21149440
-1.80990495,4.28579884,1.25189341,1.51935300,0.13419127,0.70351031,0.10511669,1.10340431,0.72554329,0.20758883
-1.80390195,4.36648068,1.27795925,1.54465417,0.12544184,0.74046732,0.11129917,1.10233953,0.73547661,0.20436200
-1.79789895,4.44987323,1.30330461,1.56994167,0.11701392,0.77618604,0.11730877,1.10560531,0.74713041,0.20181442
-1.79189595,4.53437893,1.32744861,1.59463539,0.10898185,0.80999830,0.12301898,1.11341115,0.76050032,0.19994350
-1.78589295,4.61844260,1.34992792,1.61815354,0.10140469,0.84126878,0.12830675,1.12597751,0.77557674,0.19874605
-1.77988994,4.70061803,1.37031706,1.63993803,0.09432690,0.86941553,0.13305630,1.14353143,0.79234646,0.19822081
-1.77388694,4.77963293,1.38824878,1.65948020,0.08777951,0.89392992,0.13716282,1.16630059,0.81079398,0.19837087
-1.76788394,4.85444826,1.40343357,1.67634548,0.08178182,0.91439493,0.14053598,1.19450526,0.83090192,0.19920592
-1.76188094,4.92430825,1.41567689,1.69019539,0.07634323,0.93050097,0.14310293,1.22834844,0.85265037,0.20074407
-1.75587794,4.98877760,1.42489315,1.70080557,0.07146534,0.94205831,0.14481086,1.26800403,0.87601502,0.20301313
-1.74987494,5.04776306,1.43111540,1.70807844,0.06714392,0.94900533,0.14562887,1.31360340,0.90096382,0.20605123
-1.74387194,5.10151754,1.43449986,1.71204976,0.06337084,0.95141211,0.14554904,1.36522069,0.92745239,0.20990673
-1.73786893,5.15062588,1.43532487,1.71288843,0.06013565,0.94947903,0.14458678,1.42285761,0.95541830,0.21463731
-1.73186593,5.19597245,1.43398406,1.71088944,0.05742695,0.94353013,0.14278025,1.48642835,0.98477448,0.22030828
-1.72586293,5.23869229,1.43097384,1.70646023,0.05523334,0.93400167,0.14018906,1.55574576,1.01540248,0.22699016
-1.71985993,5.28010814,1.42687571,1.70010119,0.05354391,0.92142613,0.13689217,1.63050986,1.04714598,0.23475559
-1.71385693,5.32165711,1.42233425,1.69238150,0.05234847,0.90641235,0.13298515,1.71029976,1.07980531,0.24367571
-1.70785393,5.36481111,1.41803177,1.68391145,0.05163735,0.88962281,0.12857694,1.79457003,1.11313364,0.25381624
-1.70185093,5.41099590,1.41466095,1.67531311,0.05140098,0.87174896,0.12378620,1.88265264,1.14683551,0.26523338
-1.69584792,5.46151356,1.41289677,1.66719089,0.05162918,0.85348581,0.11873748,1.97376498,1.18056815,0.27796971
-1.68984492,5.51747294,1.41336922,1.66010378,0.05231044,0.83550686,0.11355727,2.06702440,1.21394596,0.29205049
-1.68384192,5.57973236,1.41663807,1.65454071,0.05343112,0.81844067,0.10837030,2.16146932,1.24654837,0.30748030
-1.67783892,5.64885770,1.42317088,1.65090053,0.05497479,0.80284985,0.10329597,2.25608629,1.27793082,0.32424042
-1.67183592,5.72509822,1.43332535,1.64947750,0.05692168,0.78921353,0.09844522,2.34984220,1.30763860,0.34228705
-1.66583292,5.80838116,1.44733662,1.65045314,0.05924842,0.77791400,0.09391799,2.44172023,1.33522296,0.36155039
-1.65982991,5.89832492,1.46530995,1.65389443,0.06192811,0.76922772,0.08980108,2.53075778,1.36025854,0.38193486
-1.65382691,5.99426952,1.48721896,1.65975853,0.06493067,0.76332125,0.08616680,2.61608428,1.38236116,0.40332023
-1.64782391,6.09532170,1.51290918,1.66790320,0.06822363,0.76025172,0.08307214,2.69695684,1.40120499,0.42556393
-1.64182091,6.20041149,1.54210646,1.67810223,0.07177316,0.75997175,0.08055855,2.77279121,1.41653779,0.44850423
-1.63581791,6.30835600,1.57442953,1.69006467,0.07554545,0.76233821,0.07865237,2.84318621,1.42819319,0.47196432
-1.62981491,6.41792610,1.60940578,1.70345650,0.07950836,0.76712425,0.07736558,2.90793957,1.43609927,0.49575707
-1.62381191,6.52791158,1.64648945,1.71792330,0.08363305,0.77403365,0.07669711,2.96705393,1.44028242,0.51969031
-1.61780890,6.63718041,1.68508095,1.73311253,0.08789584,0.78271685,0.07663438,3.02073188,1.44086634,0.54357240
-1.61180590,6.74472858,1.72454656,1.74869399,0.09227979,0.79278756,0.07715499,3.06936011,1.43806587,0.56721783
-1.60580290,6.84971732,1.76423741,1.76437732,0.09677614,0.80383924,0.07822859,3.11348284,1.43217599,0.59045262
