energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.86793397,0.91565183,0.19807882,0.00000000,0.00080350,0.43371135,0.12293095,0.00000000,0.82492676,0.28172378
-5.86193097,0.90512482,0.19315833,0.00000000,0.00092167,0.43122294,0.11522998,0.00000000,0.80594540,0.28392391
-5.85592796,0.89829830,0.19012132,0.00000000,0.00105414,0.42942885,0.10892504,0.00000000,0.78930213,0.28649054
-5.84992496,0.89485044,0.18909335,0.00000000,0.00120061,0.42807215,0.10405262,0.00000000,0.77452328,0.28929052
-5.84392196,0.89445567,0.19015423,0.00000000,0.00136046,0.42692256,0.10062893,0.00000000,0.76116113,0.29220869
-5.83791896,0.89678630,0.19333497,0.00000000,0.00153276,0.42577965,0.09864896,0.00000000,0.74880246,0.29514863
-5.83191596,0.90151244,0.19861582,0.00000000,0.00171622,0.42447436,0.09808599,0.00000000,0.73707472,0.29803217
-5.82591296,0.90830048,0.20592549,0.00000000,0.00190919,0.42286894,0.09889137,0.00000000,0.72564967,0.30079787
-5.81990995,0.91681046,0.21514159,0.00000000,0.00210963,0.42085545,0.10099474,0.00000000,0.71424477,0.30339863
-5.81390695,0.92669300,0.22609232,0.00000000,0.00231517,0.41835304,0.10430454,0.00000000,0.70262270,0.30579857
-5.80790395,0.93758617,0.23855946,0.00000000,0.00252309,0.41530445,0.10870908,0.00000000,0.69058915,0.30796949
-5.80190095,0.94911303,0.25228273,0.00000000,0.00273037,0.41167191,0.11407792,0.00000000,0.67798952,0.30988722
-5.79589795,0.96088030,0.26696523,0.00000000,0.00293381,0.40743288,0.12026384,0.00000000,0.66470488,0.31152804
-5.78989495,0.97247868,0.28228032,0.00000000,0.00313002,0.40257583,0.12710522,0.00000000,0.65064755,0.31286557
-5.78389195,0.98348532,0.29787933,0.00000000,0.00331556,0.39709653,0.13442903,0.00000000,0.63575691,0.31386830
-5.77788894,0.99346852,0.31340041,0.00000000,0.00348702,0.39099498,0.14205424,0.00000000,0.61999551,0.31449793
-5.77188594,1.00199484,0.32847795,0.00000000,0.00364112,0.38427315,0.14979576,0.00000000,0.60334603,0.31470878
-5.76588294,1.00863866,0.34275260,0.00000000,0.00377481,0.37693374,0.15746879,0.00000000,0.58580899,0.31444826
-5.75987994,1.01299362,0.35588134,0.00000000,0.00388540,0.36897985,0.16489355,0.00000000,0.56740145,0.31365834
-5.75387694,1.01468587,0.36754759,0.00000000,0.00397057,0.36041571,0.17190019,0.00000000,0.54815664,0.31227814
-5.74787394,1.01338822,0.37747071,0.00000000,0.00402855,0.35124811,0.17833394,0.00000000,0.52812428,0.31024732
-5.74187094,1.00883481,0.38541487,0.00000000,0.00405812,0.34148856,0.18406009,0.00000000,0.50737161,0.30751012
-5.73586793,1.00083530,0.39119666,0.00000000,0.00405866,0.33115589,0.18896898,0.00000000,0.48598473,0.30401991
-5.72986493,0.98928798,0.39469144,0.00000000,0.00403020,0.32027901,0.19298042,0.00000000,0.46407005,0.29974376
-5.72386193,0.97419105,0.39583800,0.00000000,0.00397338,0.30889962,0.19604783,0.00000000,0.44175559,0.29466695
-5.71785893,0.95565136,0.39464144,0.00000000,0.00388949,0.29707465,0.19816155,0.00000000,0.41919195,0.28879712
-5.71185593,0.93389016,0.39117413,0.00000000,0.00378035,0.28487818,0.19935142,0.00000000,0.39655267,0.28216760
-5.70585293,0.90924543,0.38557473,0.00000000,0.00364833,0.27240268,0.19968846,0.00000000,0.37403393,0.27483998
-5.69984992,0.88217066,0.37804530,0.00000000,0.00349620,0.25975949,0.19928547,0.00000000,0.35185341,0.26690556
-5.69384692,0.85322985,0.36884667,0.00000000,0.00332711,0.24707839,0.19829662,0.00000000,0.33024843,0.25848569
-5.68784392,0.82308912,0.35829216,0.00000000,0.00314444,0.23450632,0.19691593,0.00000000,0.30947334,0.24973085
-5.68184092,0.79250493,0.34673997,0.00000000,0.00295173,0.22220530,0.19537464,0.00000000,0.28979616,0.24081851
-5.67583792,0.76230950,0.33458458,0.00000000,0.00275258,0.21034952,0.19393754,0.00000000,0.27149479,0.23194995
-5.66983492,0.73339383,0.32224723,0.00000000,0.00255053,0.19912185,0.19289831,0.00000000,0.25485273,0.22334596
-5.66383192,0.70668886,0.31016614,0.00000000,0.00234904,0.18870984,0.19257391,0.00000000,0.24015458,0.21524174
-5.65782891,0.68314534,0.29878651,0.00000000,0.00215136,0.17930139,0.19329822,0.00000000,0.22768143,0.20788110
-5.65182591,0.66371314,0.28855070,0.00000000,0.00196050,0.17108022,0.19541500,0.00000000,0.21770618,0.20151020
-5.64582291,0.64932027,0.27988894,0.00000000,0.00177919,0.16422135,0.19927025,0.00000000,0.21048906,0.19637105
-5.63981991,0.64085250,0.27321066,0.00000000,0.00160985,0.15888675,0.20520430,0.00000000,0.20627323,0.19269494
-5.63381691,0.63913368,0.26889671,0.00000000,0.00145462,0.15522117,0.21354365,0.00000000,0.20528068,0.19069611
-5.62781391,0.64490753,0.26729265,0.00000000,0.00131529,0.15334847,0.22459276,0.00000000,0.20770834,0.19056568
-5.62181091,0.65882104,0.26870308,0.00000000,0.00119341,0.15336834,0.23862608,0.00000000,0.21372455,0.19246625
-5.61580790,0.68140988,0.27338726,0.00000000,0.00109027,0.15535367,0.25588035,0.00000000,0.22346577,0.19652712
-5.60980490,0.71308615,0.28155580,0.00000000,0.00100695,0.15934852,0.27654760,0.00000000,0.23703361,0.20284039
-5.60380190,0.75412850,0.29336869,0.00000000,0.00094437,0.16536673,0.30076882,0.00000000,0.25449231,0.21145796
-5.59779890,0.80467509,0.30893421,0.00000000,0.00090334,0.17339133,0.32862865,0.00000000,0.27586643,0.22238962
-5.59179590,0.86471923,0.32830910,0.00000000,0.00088459,0.18337448,0.36015121,0.00000000,0.30113910,0.23560212
-5.58579290,0.93410790,0.35149940,0.00000000,0.00088883,0.19523831,0.39529720,0.00000000,0.33025060,0.25101941
-5.57978989,1.01254311,0.37846221,0.00000000,0.00091678,0.20887627,0.43396252,0.00000000,0.36309747,0.26852392
-5.57378689,1.09958606,0.40910789,0.00000000,0.00096917,0.22415513,0.47597832,0.00000000,0.39953217,0.28795887
-5.56778389,1.19466383,0.44330276,0.00000000,0.00104679,0.24091752,0.52111257,0.00000000,0.43936317,0.30913148
-5.56178089,1.29707845,0.48087187,0.00000000,0.00115047,0.25898495,0.56907320,0.00000000,0.48235568,0.33181709
-5.55577789,1.40601797,0.52160194,0.00000000,0.00128107,0.27816112,0.61951257,0.00000000,0.52823286,0.35576387
-5.54977489,1.52056916,0.56524400,0.00000000,0.00143946,0.29823541,0.67203328,0.00000000,0.57667750,0.38069812
-5.54377189,1.63973133,0.61151575,0.00000000,0.00162647,0.31898659,0.72619496,0.00000000,0.62733417,0.40632980
-5.53776888,1.76243091,0.66010357,0.00000000,0.00184284,0.34018635,0.78152188,0.00000000,0.67981173,0.43235825
-5.53176588,1.88753617,0.71066394,0.00000000,0.00208916,0.36160273,0.83751120,0.00000000,0.73368619,0.45847784
-5.52576288,2.01387181,0.76282446,0.00000000,0.00236582,0.38300327,0.89364136,0.00000000,0.78850377,0.48438332
-5.51975988,2.14023305,0.81618446,0.00000000,0.00267288,0.40415778,0.94938057,0.00000000,0.84378428,0.50977477
-5.51375688,2.26539891,0.87031539,0.00000000,0.00301005,0.42484075,1.00419505,0.00000000,0.89902466,0.53436209
-5.50775388,2.38814470,0.92476117,0.00000000,0.00337660,0.44483330,1.05755687,0.00000000,0.95370282,0.55786876
-5.50175088,2.50725368,0.97903891,0.00000000,0.00377127,0.46392474,1.10895119,0.00000000,1.00728181,0.58003505
-5.49574787,2.62152819,1.03264013,0.00000000,0.00419226,0.48191377,1.15788299,0.00000000,1.05921436,0.60062054
-5.48974487,2.72980035,1.08503311,0.00000000,0.00463715,0.49860952,1.20388311,0.00000000,1.10894809,0.61940615
-5.48374187,2.83094295,1.13566644,0.00000000,0.00510292,0.51383234,1.24651372,0.00000000,1.15593129,0.63619556
-5.47773887,2.92388074,1.18397425,0.00000000,0.00558593,0.52741473,1.28537336,0.00000000,1.19961959,0.65081643
-5.47173587,3.00760253,1.22938330,0.00000000,0.00608196,0.53920225,1.32010155,0.00000000,1.23948352,0.66312125
-5.46573287,3.08117448,1.27132202,0.00000000,0.00658629,0.54905484,1.35038318,0.00000000,1.27501699,0.67298820
-5.45972986,3.14375458,1.30923142,0.00000000,0.00709374,0.55684838,1.37595264,0.00000000,1.30574672,0.68032195
-5.45372686,3.19460832,1.34257785,0.00000000,0.00759880,0.56247663,1.39659789,0.00000000,1.33124244,0.68505456
-5.44772386,3.23312535,1.37086712,0.00000000,0.00809578,0.56585360,1.41216426,0.00000000,1.35112766,0.68714651
-5.44172086,3.25883641,1.39365950,0.00000000,0.00857890,0.56691621,1.42255807,0.00000000,1.36509066,0.68658781
-5.43571786,3.27143006,1.41058509,0.00000000,0.00904247,0.56562716,1.42774973,0.00000000,1.37289529,0.68339915
-5.42971486,3.27076806,1.42135870,0.00000000,0.00948105,0.56197785,1.42777634,0.00000000,1.37439113,0.67763297
-5.42371186,3.25689865,1.42579348,0.00000000,0.00988956,0.55599120,1.42274322,0.00000000,1.36952234,0.66937428
-5.41770885,3.23006631,1.42381255,0.00000000,0.01026345,0.54772402,1.41282444,0.00000000,1.35833484,0.65874117
-5.41170585,3.19071736,1.41545783,0.00000000,0.01059879,0.53726882,1.39826176,0.00000000,1.34098108,0.64588463
-5.40570285,3.13950025,1.40089545,0.00000000,0.01089238,0.52475486,1.37936205,0.00000000,1.31772211,0.63098775
-5.39969985,3.07725993,1.38041719,0.00000000,0.01114180,0.51034804,1.35649279,0.00000000,1.28892645,0.61426400
-5.39369685,3.00502595,1.35443759,0.00000000,0.01134545,0.49424980,1.33007577,0.00000000,1.25506565,0.59595460
-5.38769385,2.92399424,1.32348677,0.00000000,0.01150255,0.47669467,1.30057887,0.00000000,1.21670637,0.57632485
-5.38169085,2.83550279,1.28819891,0.00000000,0.01161313,0.45794654,1.26850632,0.00000000,1.17449914,0.55565955
-5.37568784,2.74100194,1.24929672,0.00000000,0.01167797,0.43829378,1.23438740,0.00000000,1.12916408,0.53425755
-5.36968484,2.64202023,1.20757258,0.00000000,0.01169855,0.41804319,1.19876429,0.00000000,1.08147392,0.51242552
-5.36368184,2.54012713,1.16386693,0.00000000,0.01167693,0.39751309,1.16217921,0.00000000,1.03223502,0.49047131
-5.35767884,2.43689386,1.11904473,0.00000000,0.01161573,0.37702565,1.12516164,0.00000000,0.98226702,0.46869690
-5.35167584,2.33385409,1.07397109,0.00000000,0.01151796,0.35689889,1.08821587,0.00000000,0.93238179,0.44739144
-5.34567284,2.23246594,1.02948673,0.00000000,0.01138705,0.33743851,1.05180961,0.00000000,0.88336263,0.42682449
-5.33966983,2.13407669,0.98638456,0.00000000,0.01122667,0.31892999,1.01636395,0.00000000,0.83594434,0.40723975
-5.33366683,2.03989166,0.94538796,0.00000000,0.01104078,0.30163116,0.98224510,0.00000000,0.79079496,0.38884959
-5.32766383,1.95094826,0.90713172,0.00000000,0.01083354,0.28576559,0.94975823,0.00000000,0.74849988,0.37183052
-5.32166083,1.86809610,0.87214626,0.00000000,0.01060936,0.27151702,0.91914353,0.00000000,0.70954870,0.35631975
-5.31565783,1.79198369,0.84084554,0.00000000,0.01037284,0.25902503,0.89057455,0.00000000,0.67432544,0.34241296
-5.30965483,1.72305193,0.81351912,0.00000000,0.01012888,0.24838218,0.86415881,0.00000000,0.64310218,0.33016346
-5.30365183,1.66153454,0.79032854,0.00000000,0.00988267,0.23963257,0.83994056,0.00000000,0.61603642,0.31958253
-5.29764882,1.60746494,0.77130793,0.00000000,0.00963976,0.23277204,0.81790547,0.00000000,0.59317206,0.31064111
-5.29164582,1.56068924,0.75636882,0.00000000,0.00940609,0.22774981,0.79798690,0.00000000,0.57444390,0.30327264
-5.28564282,1.52088464,0.74530898,0.00000000,0.00918809,0.22447170,0.78007365,0.00000000,0.55968529,0.29737706
-5.27963982,1.48758227,0.73782462,0.00000000,0.00899259,0.22280460,0.76401860,0.00000000,0.54863880,0.29282568
-5.27363682,1.46019387,0.73352586,0.00000000,0.00882695,0.22258216,0.74964820,0.00000000,0.54096918,0.28946696
-5.26763382,1.43804099,0.73195459,0.00000000,0.00869893,0.22361151,0.73677222,0.00000000,0.53627836,0.28713277
-5.26163082,1.42038591,0.73260431,0.00000000,0.00861668,0.22568062,0.72519366,0.00000000,0.53412171,0.28564522
-5.25562781,1.40646324,0.73494108,0.00000000,0.00858858,0.22856618,0.71471842,0.00000000,0.53402513,0.28482365
-5.24962481,1.39551107,0.73842511,0.00000000,0.00862316,0.23204172,0.70516444,0.00000000,0.53550227,0.28449161
-5.24362181,1.38680080,0.74253195,0.00000000,0.00872885,0.23588555,0.69637017,0.00000000,0.53807130,0.28448371
-5.23761881,1.37966469,0.74677287,0.00000000,0.00891377,0.23988837,0.68820200,0.00000000,0.54127074,0.28465203
-5.23161581,1.37352018,0.75071348,0.00000000,0.00918546,0.24386017,0.68056053,0.00000000,0.54467369,0.28487187
-5.22561281,1.36789031,0.75399004,0.00000000,0.00955055,0.24763622,0.67338544,0.00000000,0.54790005,0.28504671
-5.21960980,1.36241952,0.75632281,0.00000000,0.01001449,0.25108196,0.66665878,0.00000000,0.55062644,0.28511216
-5.21360680,1.35688430,0.75752606,0.00000000,0.01058116,0.25409649,0.66040662,0.00000000,0.55259333,0.28503875
-5.20760380,1.35119829,0.75751415,0.00000000,0.01125258,0.25661464,0.65469886,0.00000000,0.55360941,0.28483333
-5.20160080,1.34541175,0.75630366,0.00000000,0.01202857,0.25860754,0.64964729,0.00000000,0.55355298,0.28453924
-5.19559780,1.33970531,0.75401129,0.00000000,0.01290652,0.26008160,0.64540180,0.00000000,0.55237052,0.28423489
-5.18959480,1.33437837,0.75084769,0.00000000,0.01388109,0.26107612,0.64214495,0.00000000,0.55007259,0.28403102
-5.18359180,1.32983241,0.74710749,0.00000000,0.01494414,0.26165939,0.64008493,0.00000000,0.54672728,0.28406654
-5.17758879,1.32655008,0.74315573,0.00000000,0.01608458,0.26192385,0.63944728,0.00000000,0.54245180,0.28450314
-5.17158579,1.32507073,0.73941147,0.00000000,0.01728847,0.26198007,0.64046547,0.00000000,0.53740241,0.28551882
-5.16558279,1.32596345,0.73632904,0.00000000,0.01853908,0.26195027,0.64337091,0.00000000,0.53176350,0.28730052
-5.15957979,1.32979870,0.73437776,0.00000000,0.01981719,0.26196136,0.64838253,0.00000000,0.52573608,0.29003618
-5.15357679,1.33711958,0.73402090,0.00000000,0.02110140,0.26213795,0.65569647,0.00000000,0.51952653,0.29390645
-5.14757379,1.34841404,0.73569481,0.00000000,0.02236865,0.26259560,0.66547628,0.00000000,0.51333584,0.29907634
-5.14157079,1.36408900,0.73978892,0.00000000,0.02359474,0.26343465,0.67784387,0.00000000,0.50734998,0.30568723
-5.13556778,1.38444745,0.74662750,0.00000000,0.02475497,0.26473479,0.69287170,0.00000000,0.50173174,0.31384938
-5.12956478,1.40966942,0.75645384,0.00000000,0.02582487,0.26655067,0.71057651,0.00000000,0.49661422,0.32363546
-5.12356178,1.43979752,0.76941751,0.00000000,0.02678089,0.26890870,0.73091466,0.00000000,0.49209623,0.33507509
-5.11755878,1.47472751,0.78556513,0.00000000,0.02760119,0.27180511,0.75377954,0.00000000,0.48823974,0.34815091
-5.11155578,1.51420440,0.80483506,0.00000000,0.02826629,0.27520537,0.77900085,0.00000000,0.48506910,0.36279609
-5.10555278,1.55782403,0.82705613,0.00000000,0.02875973,0.27904495,0.80634604,0.00000000,0.48257215,0.37889365
-5.09954977,1.60504010,0.85195061,0.00000000,0.02906865,0.28323132,0.83552378,0.00000000,0.48070292,0.39627747
-5.09354677,1.65517644,0.87914106,0.00000000,0.02918417,0.28764709,0.86618940,0.00000000,0.47938559,0.41473513
-5.08754377,1.70744410,0.90816109,0.00000000,0.02910175,0.29215423,0.89795212,0.00000000,0.47851954,0.43401247
-5.08154077,1.76096252,0.93846943,0.00000000,0.02882128,0.29659899,0.93038399,0.00000000,0.47798514,0.45381973
-5.07553777,1.81478433,0.96946692,0.00000000,0.02834710,0.30081749,0.96303018,0.00000000,0.47764987,0.47383914
-5.06953477,1.86792270,1.00051578,0.00000000,0.02768783,0.30464157,0.99542045,0.00000000,0.47737469,0.49373373
-5.06353177,1.91938054,1.03096046,0.00000000,0.02685602,0.30790491,1.02708145,0.00000000,0.47702017,0.51315699
-5.05752876,1.96818048,1.06014929,0.00000000,0.02586773,0.31044886,1.05754944,0.00000000,0.47645232,0.53176318
-5.05152576,2.01339474,1.08745629,0.00000000,0.02474194,0.31212805,1.08638315,0.00000000,0.47554790,0.54921781
-5.04552276,2.05417368,1.11230213,0.00000000,0.02349991,0.31281548,1.11317633,0.00000000,0.47419897,0.56520798
-5.03951976,2.08977227,1.13417363,0.00000000,0.02216447,0.31240679,1.13756945,0.00000000,0.47231673,0.57945217
-5.03351676,2.11957336,1.15264105,0.00000000,0.02075931,0.31082384,1.15926027,0.00000000,0.46983448,0.59170909
-5.02751376,2.14310690,1.16737236,0.00000000,0.01930825,0.30801719,1.17801273,0.00000000,0.46670958,0.60178531
-5.02151076,2.16006435,1.17814418,0.00000000,0.01783454,0.30396770,1.19366375,0.00000000,0.46292462,0.60954119
-5.01550775,2.17030755,1.18484866,0.00000000,0.01636032,0.29868696,1.20612759,0.00000000,0.45848754,0.61489506
-5.00950475,2.17387175,1.18749631,0.00000000,0.01490599,0.29221680,1.21539743,0.00000000,0.45343085,0.61782531
-5.00350175,2.17096226,1.18621427,0.00000000,0.01348986,0.28462777,1.22154401,0.00000000,0.44780998,0.61837032
-4.99749875,2.16194504,1.18124048,0.00000000,0.01212780,0.27601668,1.22471116,0.00000000,0.44170075,0.61662619
-4.99149575,2.14733109,1.17291350,0.00000000,0.01083303,0.26650346,1.22510831,0.00000000,0.43519614,0.61274241
-4.98549275,2.12775545,1.16165871,0.00000000,0.00961602,0.25622723,1.22300019,0.00000000,0.42840229,0.60691557
-4.97948974,2.10395126,1.14797121,0.00000000,0.00848452,0.24534201,1.21869400,0.00000000,0.42143403,0.59938128
-4.97348674,2.07672013,1.13239621,0.00000000,0.00744361,0.23401198,1.21252464,0.00000000,0.41440999,0.59040487
-4.96748374,2.04689982,1.11550751,0.00000000,0.00649592,0.22240667,1.20483851,0.00000000,0.40744747,0.58027092
-4.96148074,2.01533069,1.09788525,0.00000000,0.00564183,0.21069608,1.19597681,0.00000000,0.40065731,0.56927241
-4.95547774,1.98282223,1.08009343,0.00000000,0.00487977,0.19904605,1.18625893,0.00000000,0.39413891,0.55769968
-4.94947474,1.95012139,1.06265855,0.00000000,0.00420651,0.18761388,1.17596699,0.00000000,0.38797572,0.54582985
-4.94347174,1.91788386,1.04604982,0.00000000,0.00361748,0.17654444,1.16533216,0.00000000,0.38223126,0.53391697
-4.93746873,1.88664978,1.03066212,0.00000000,0.00310708,0.16596681,1.15452369,0.00000000,0.37694606,0.52218359
-4.93146573,1.85682500,1.01680217,0.00000000,0.00266900,0.15599160,1.14364117,0.00000000,0.37213551,0.51081376
-4.92546273,1.82866858,1.00467844,0.00000000,0.00229648,0.14670894,1.13271047,0.00000000,0.36778890,0.49994797
-4.91945973,1.80228732,0.99439540,0.00000000,0.00198255,0.13818725,1.12168371,0.00000000,0.36386960,0.48968020
-4.91345673,1.77763728,0.98595200,0.00000000,0.00172027,0.13047270,1.11044328,0.00000000,0.36031650,0.48005698
-4.90745373,1.75453236,0.97924464,0.00000000,0.00150290,0.12358943,1.09880963,0.00000000,0.35704666,0.47107861
-4.90145073,1.73265927,0.97407426,0.00000000,0.00132403,0.11754050,1.08655261,0.00000000,0.35395902,0.46270241
-4.89544772,1.71159821,0.97015726,0.00000000,0.00117772,0.11230938,1.07340555,0.00000000,0.35093900,0.45484765
-4.88944472,1.69084811,0.96713973,0.00000000,0.00105853,0.10786209,1.05908149,0.00000000,0.34786394,0.44740203
-4.88344172,1.66985518,0.96461428,0.00000000,0.00096161,0.10414971,1.04329057,0.00000000,0.34460890,0.44022931
-4.87743872,1.64804332,0.96213876,0.00000000,0.00088271,0.10111134,1.02575768,0.00000000,0.34105267,0.43317759
-4.87143572,1.62484494,0.95925601,0.00000000,0.00081817,0.09867722,1.00623942,0.00000000,0.33708380,0.42608809
-4.86543272,1.59973067,0.95551389,0.00000000,0.00076493,0.09677206,0.98453953,0.00000000,0.33260609,0.41880366
-4.85942971,1.57223665,0.95048457,0.00000000,0.00072048,0.09531829,0.96052182,0.00000000,0.32754360,0.41117705
-4.85342671,1.54198818,0.94378249,0.00000000,0.00068281,0.09423930,0.93412029,0.00000000,0.32184469,0.40307816
-4.84742371,1.50871874,0.93508017,0.00000000,0.00065040,0.09346238,0.90534558,0.00000000,0.31548507,0.39440037
-4.84142071,1.47228362,0.92412133,0.00000000,0.00062215,0.09292138,0.87428788,0.00000000,0.30846961,0.38506543
-4.83541771,1.43266777,0.91073075,0.00000000,0.00059732,0.09255889,0.84111599,0.00000000,0.30083289,0.37502688
-4.82941471,1.38998763,0.89482069,0.00000000,0.00057547,0.09232802,0.80607277,0.00000000,0.29263852,0.36427192
-4.82341171,1.34448714,0.87639353,0.00000000,0.00055643,0.09219347,0.76946738,0.00000000,0.28397709,0.35282170
-4.81740870,1.29652819,0.85554078,0.00000000,0.00054022,0.09213214,0.73166463,0.00000000,0.27496307,0.34073002
-4.81140570,1.24657627,0.83243841,0.00000000,0.00052702,0.09213306,0.69307220,0.00000000,0.26573059,0.32808070
-4.80540270,1.19518190,0.80733890,0.00000000,0.00051710,0.09219661,0.65412632,0.00000000,0.25642847,0.31498371
-4.79939970,1.14295893,0.78056042,0.00000000,0.00051079,0.09233336,0.61527662,0.00000000,0.24721452,0.30157025
-4.79339670,1.09056066,0.75247352,0.00000000,0.00050844,0.09256219,0.57697086,0.00000000,0.23824947,0.28798711
-4.78739370,1.03865480,0.72348608,0.00000000,0.00051038,0.09290806,0.53964018,0.00000000,0.22969077,0.27439055
-4.78139070,0.98789843,0.69402707,0.00000000,0.00051688,0.09339949,0.50368550,0.00000000,0.22168645,0.26093993
-4.77538769,0.93891387,0.66452989,0.00000000,0.00052812,0.09406571,0.46946553,0.00000000,0.21436924,0.24779145
-4.76938469,0.89226645,0.63541595,0.00000000,0.00054419,0.09493387,0.43728675,0.00000000,0.20785136,0.23509215
-4.76338169,0.84844500,0.60707915,0.00000000,0.00056505,0.09602622,0.40739578,0.00000000,0.20222000,0.22297452
-4.75737869,0.80784578,0.57987193,0.00000000,0.00059054,0.09735756,0.37997406,0.00000000,0.19753366,0.21155184
-4.75137569,0.77076031,0.55409343,0.00000000,0.00062034,0.09893308,0.35513519,0.00000000,0.19381973,0.20091440
-4.74537269,0.73736758,0.52998015,0.00000000,0.00065400,0.10074658,0.33292459,0.00000000,0.19107306,0.19112684
-4.73936968,0.70773070,0.50769955,0.00000000,0.00069094,0.10277941,0.31332162,0.00000000,0.18925589,0.18222655
-4.73336668,0.68179816,0.48734666,0.00000000,0.00073046,0.10499996,0.29624367,0.00000000,0.18829895,0.17422318
-4.72736368,0.65940939,0.46894391,0.00000000,0.00077175,0.10736390,0.28155228,0.00000000,0.18810382,0.16709939
-4.72136068,0.64030442,0.45244398,0.00000000,0.00081389,0.10981520,0.26906062,0.00000000,0.18854636,0.16081250
-4.71535768,0.62413709,0.43773548,0.00000000,0.00085593,0.11228770,0.25854231,0.00000000,0.18948120,0.15529725
-4.70935468,0.61049119,0.42465120,0.00000000,0.00089688,0.11470739,0.24974095,0.00000000,0.19074700,0.15046923
-4.70335168,0.59889888,0.41297842,0.00000000,0.00093572,0.11699525,0.24238018,0.00000000,0.19217237,0.14622906
-4.69734867,0.58886058,0.40247075,0.00000000,0.00097149,0.11907035,0.23617381,0.00000000,0.19358220,0.14246693
-4.69134567,0.57986546,0.39286099,0.00000000,0.00100328,0.12085333,0.23083571,0.00000000,0.19480407,0.13906743
-4.68534267,0.57141172,0.38387430,0.00000000,0.00103027,0.12226988,0.22608908,0.00000000,0.19567462,0.13591434
-4.67933967,0.56302583,0.37524116,0.00000000,0.00105177,0.12325413,0.22167491,0.00000000,0.19604552,0.13289537
-4.67333667,0.55428003,0.36670954,0.00000000,0.00106724,0.12375184,0.21735933,0.00000000,0.19578884,0.12990635
-4.66733367,0.54480738,0.35805571,0.00000000,0.00107631,0.12372310,0.21293962,0.00000000,0.19480161,0.12685509
-4.66133067,0.53431385,0.34909327,0.00000000,0.00107880,0.12314455,0.20824889,0.00000000,0.19300947,0.12366438
-4.65532766,0.52258716,0.33968021,0.00000000,0.00107476,0.12201092,0.20315912,0.00000000,0.19036914,0.12027442
-4.64932466,0.50950191,0.32972352,0.00000000,0.00106442,0.12033586,0.19758286,0.00000000,0.18686979,0.11664425
-4.64332166,0.49502131,0.31918152,0.00000000,0.00104828,0.11815199,0.19147326,0.00000000,0.18253323,0.11275248
