energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.81990995,5.60158014,1.69326142,5.03783778,0.01438275,0.11202285,0.32661049,0.00000000,0.41247220,0.06745584
-5.81390695,5.65178100,1.72717022,5.06898096,0.01448334,0.11320701,0.33185228,0.00000000,0.41799917,0.06814437
-5.80790395,5.69686825,1.75837861,5.09644948,0.01451990,0.11412970,0.33713102,0.00000000,0.42248352,0.06868095
-5.80190095,5.73654210,1.78668135,5.12006933,0.01449246,0.11479557,0.34236729,0.00000000,0.42589528,0.06906231
-5.79589795,5.77059015,1.81192020,5.13969834,0.01440280,0.11521705,0.34748344,0.00000000,0.42822975,0.06929095
-5.78989495,5.79890129,1.83399239,5.15523654,0.01425448,0.11541459,0.35240530,0.00000000,0.42950892,0.06937533
-5.78389195,5.82147725,1.85285733,5.16663594,0.01405280,0.11541661,0.35706398,0.00000000,0.42978219,0.06932970
-5.77788894,5.83844045,1.86854106,5.17390889,0.01380471,0.11525923,0.36139756,0.00000000,0.42912629,0.06917384
-5.77188594,5.85003711,1.88113775,5.17713382,0.01351869,0.11498576,0.36535272,0.00000000,0.42764442,0.06893257
-5.76588294,5.85663476,1.89080813,5.17645757,0.01320454,0.11464583,0.36888607,0.00000000,0.42546442,0.06863506
-5.75987994,5.85871357,1.89777439,5.17209374,0.01287318,0.11429438,0.37196533,0.00000000,0.42273616,0.06831402
-5.75387694,5.85685155,1.90231196,5.16431671,0.01253638,0.11399037,0.37457007,0.00000000,0.41962813,0.06800463
-5.74787394,5.85170390,1.90473823,5.15345143,0.01220650,0.11379518,0.37669213,0.00000000,0.41632339,0.06774349
-5.74187094,5.84397734,1.90539887,5.13985942,0.01189615,0.11377105,0.37833559,0.00000000,0.41301491,0.06756739
-5.73586793,5.83440063,1.90465238,5.12392165,0.01161785,0.11397925,0.37951635,0.00000000,0.40990065,0.06751206
-5.72986493,5.82369283,1.90285389,5.10601943,0.01138377,0.11447825,0.38026136,0.00000000,0.40717841,0.06761098
-5.72386193,5.81253100,1.90033889,5.08651447,0.01120533,0.11532198,0.38060744,0.00000000,0.40504075,0.06789419
-5.71785893,5.80151929,1.89740815,5.06572945,0.01109292,0.11655808,0.38059984,0.00000000,0.40367016,0.06838718
-5.71185593,5.79116107,1.89431445,5.04393046,0.01105562,0.11822634,0.38029055,0.00000000,0.40323460,0.06910998
-5.70585293,5.78183579,1.89125214,5.02131239,0.01110088,0.12035737,0.37973649,0.00000000,0.40388361,0.07007638
-5.69984992,5.77378199,1.88834994,4.99798854,0.01123433,0.12297149,0.37899760,0.00000000,0.40574517,0.07129334
-5.69384692,5.76708724,1.88566744,4.97398483,0.01145957,0.12607792,0.37813495,0.00000000,0.40892317,0.07276064
-5.68784392,5.76168560,1.88319552,4.94923926,0.01177799,0.12967434,0.37720893,0.00000000,0.41349578,0.07447077
-5.68184092,5.75736251,1.88086030,4.92360639,0.01218875,0.13374667,0.37627754,0.00000000,0.41951449,0.07640903
-5.67583792,5.75376670,1.87853058,4.89686661,0.01268865,0.13826932,0.37539494,0.00000000,0.42700386,0.07855389
-5.66983492,5.75042808,1.87602791,4.86873933,0.01327223,0.14320563,0.37461017,0.00000000,0.43596189,0.08087751
-5.66383192,5.74678033,1.87313864,4.83889916,0.01393185,0.14850871,0.37396603,0.00000000,0.44636085,0.08334656
-5.65782891,5.74218671,1.86962710,4.80699383,0.01465780,0.15412249,0.37349839,0.00000000,0.45814852,0.08592307
-5.65182591,5.73596723,1.86524900,4.77266254,0.01543858,0.15998298,0.37323546,0.00000000,0.47124959,0.08856550
-5.64582291,5.72742559,1.85976405,4.73555347,0.01626117,0.16601975,0.37319750,0.00000000,0.48556727,0.09122992
-5.63981991,5.71587434,1.85294724,4.69533925,0.01711139,0.17215751,0.37339653,0.00000000,0.50098489,0.09387114
-5.63381691,5.70065682,1.84459792,4.65172949,0.01797426,0.17831780,0.37383620,0.00000000,0.51736749,0.09644399
-5.62781391,5.68116488,1.83454632,4.60447954,0.01883453,0.18442066,0.37451183,0.00000000,0.53456331,0.09890448
-5.62181091,5.65685194,1.82265733,4.55339545,0.01967705,0.19038634,0.37541043,0.00000000,0.55240524,0.10121092
-5.61580790,5.62724093,1.80883139,4.49833474,0.02048735,0.19613692,0.37651078,0.00000000,0.57071226,0.10332501
-5.60980490,5.59192749,1.79300290,4.43920371,0.02125211,0.20159788,0.37778355,0.00000000,0.58929081,0.10521270
-5.60380190,5.55057904,1.77513631,4.37595168,0.02195960,0.20669948,0.37919144,0.00000000,0.60793634,0.10684497
-5.59779890,5.50293042,1.75522066,4.30856318,0.02260017,0.21137802,0.38068936,0.00000000,0.62643500,0.10819850
-5.59179590,5.44877732,1.73326306,4.23704899,0.02316659,0.21557698,0.38222465,0.00000000,0.64456558,0.10925601
-5.58579290,5.38796860,1.70928191,4.16143726,0.02365440,0.21924785,0.38373738,0.00000000,0.66210176,0.11000657
-5.57978989,5.32039869,1.68330037,4.08176548,0.02406211,0.22235085,0.38516083,0.00000000,0.67881480,0.11044563
-5.57378689,5.24600096,1.65534095,3.99807447,0.02439130,0.22485540,0.38642208,0.00000000,0.69447657,0.11057491
-5.56778389,5.16474311,1.62542140,3.91040476,0.02464665,0.22674038,0.38744282,0.00000000,0.70886296,0.11040211
-5.56178089,5.07662486,1.59355250,3.81879598,0.02483582,0.22799417,0.38814039,0.00000000,0.72175772,0.10994045
-5.55577789,4.98167851,1.55973775,3.72328925,0.02496918,0.22861451,0.38842913,0.00000000,0.73295642,0.10920807
-5.54977489,4.87997189,1.52397508,3.62393240,0.02505945,0.22860806,0.38822195,0.00000000,0.74227067,0.10822731
-5.54377189,4.77161381,1.48626032,3.52078766,0.02512125,0.22798991,0.38743217,0.00000000,0.74953221,0.10702391
-5.53776888,4.65676095,1.44659219,3.41394095,0.02517049,0.22678277,0.38597560,0.00000000,0.75459693,0.10562610
-5.53176588,4.53562579,1.40497830,3.30351218,0.02522371,0.22501613,0.38377281,0.00000000,0.75734843,0.10406367
-5.52576288,4.40848440,1.36144183,3.18966546,0.02529740,0.22272518,0.38075151,0.00000000,0.75770116,0.10236704
-5.51975988,4.27568336,1.31602807,3.07261849,0.02540722,0.21994970,0.37684894,0.00000000,0.75560275,0.10056626
-5.51375688,4.13764491,1.26881059,2.95265003,0.02556729,0.21673286,0.37201425,0.00000000,0.75103564,0.09869015
-5.50775388,3.99486961,1.21989641,2.83010510,0.02578947,0.21311995,0.36621069,0.00000000,0.74401777,0.09676544
-5.50175088,3.84793606,1.16942968,2.70539707,0.02608268,0.20915720,0.35941747,0.00000000,0.73460224,0.09481603
-5.49574787,3.69749734,1.11759385,2.57900654,0.02645244,0.20489053,0.35163135,0.00000000,0.72287613,0.09286234
-5.48974487,3.54427421,1.06461183,2.45147693,0.02690035,0.20036450,0.34286773,0.00000000,0.70895832,0.09092086
-5.48374187,3.38904524,1.01074434,2.32340686,0.02742390,0.19562135,0.33316119,0.00000000,0.69299650,0.08900377
-5.47773887,3.23263433,0.95628640,2.19543977,0.02801629,0.19070016,0.32256551,0.00000000,0.67516349,0.08711883
-5.47173587,3.07589628,0.90156211,2.06825140,0.02866658,0.18563630,0.31115305,0.00000000,0.65565304,0.08526934
-5.46573287,2.91970104,0.84691815,1.94253552,0.02935988,0.18046104,0.29901360,0.00000000,0.63467531,0.08345437
-5.45972986,2.76491755,0.79271608,1.81898898,0.03007777,0.17520138,0.28625261,0.00000000,0.61245213,0.08166914
-5.45372686,2.61239788,0.73932414,1.69829654,0.03079897,0.16988021,0.27298902,0.00000000,0.58921236,0.07990550
-5.44772386,2.46296241,0.68710855,1.58111638,0.03149997,0.16451657,0.25935259,0.00000000,0.56518747,0.07815267
-5.44172086,2.31738675,0.63642511,1.46806672,0.03215592,0.15912624,0.24548097,0.00000000,0.54060745,0.07639794
-5.43571786,2.17639064,0.58761106,1.35971421,0.03274156,0.15372241,0.23151657,0.00000000,0.51569722,0.07462760
-5.42971486,2.04062937,0.54097775,1.25656441,0.03323213,0.14831654,0.21760330,0.00000000,0.49067360,0.07282781
-5.42371186,1.91068768,0.49680427,1.15905448,0.03360432,0.14291923,0.20388339,0.00000000,0.46574285,0.07098547
-5.41770885,1.78707598,0.45533218,1.06754831,0.03383719,0.13754113,0.19049432,0.00000000,0.44109879,0.06908914
-5.41170585,1.67022896,0.41676149,0.98233392,0.03391294,0.13219384,0.17756594,0.00000000,0.41692145,0.06712973
-5.40570285,1.56050586,0.38124788,0.90362298,0.03381763,0.12689060,0.16521792,0.00000000,0.39337617,0.06510120
-5.39969985,1.45819237,0.34890118,0.83155232,0.03354166,0.12164694,0.15355762,0.00000000,0.37061304,0.06300102
-5.39369685,1.36350345,0.31978505,0.76618691,0.03308013,0.11648104,0.14267822,0.00000000,0.34876664,0.06083048
-5.38769385,1.27658677,0.29391766,0.70752423,0.03243303,0.11141385,0.13265746,0.00000000,0.32795587,0.05859482
-5.38169085,1.19752650,0.27127345,0.65549952,0.03160515,0.10646905,0.12355666,0.00000000,0.30828392,0.05630314
-5.37568784,1.12634690,0.25178561,0.60999181,0.03060592,0.10167267,0.11542028,0.00000000,0.28983811,0.05396813
-5.36968484,1.06301593,0.23534933,0.57083033,0.02944895,0.09705252,0.10827583,0.00000000,0.27268984,0.05160563
-5.36368184,1.00744856,0.22182558,0.53780130,0.02815155,0.09263745,0.10213423,0.00000000,0.25689437,0.04923405
-5.35767884,0.95950995,0.21104544,0.51065477,0.02673408,0.08845642,0.09699047,0.00000000,0.24249056,0.04687364
-5.35167584,0.91901872,0.20281471,0.48911171,0.02521915,0.08453756,0.09282468,0.00000000,0.22950073,0.04454578
-5.34567284,0.88575054,0.19691887,0.47287112,0.02363089,0.08090713,0.08960341,0.00000000,0.21793043,0.04227212
-5.33966983,0.85944223,0.19312828,0.46161726,0.02199419,0.07758858,0.08728129,0.00000000,0.20776855,0.04007386
-5.33366683,0.83979680,0.19120345,0.45502702,0.02033385,0.07460173,0.08580280,0.00000000,0.19898753,0.03797096
-5.32766383,0.82648952,0.19090052,0.45277744,0.01867397,0.07196208,0.08510432,0.00000000,0.19154403,0.03598158
-5.32166083,0.81917529,0.19197663,0.45455327,0.01703728,0.06968039,0.08511632,0.00000000,0.18537991,0.03412154
-5.31565783,0.81749721,0.19419536,0.46005466,0.01544463,0.06776240,0.08576569,0.00000000,0.18042369,0.03240395
-5.30965483,0.82109634,0.19733187,0.46900458,0.01391462,0.06620896,0.08697802,0.00000000,0.17659247,0.03083900
-5.30365183,0.82962236,0.20117785,0.48115613,0.01246333,0.06501622,0.08868005,0.00000000,0.17379429,0.02943392
-5.29764882,0.84274477,0.20554613,0.49629910,0.01110412,0.06417621,0.09080197,0.00000000,0.17193080,0.02819302
-5.29164582,0.86016399,0.21027457,0.51426577,0.00984766,0.06367753,0.09327956,0.00000000,0.17090028,0.02711796
-5.28564282,0.88162192,0.21522951,0.53493548,0.00870196,0.06350610,0.09605624,0.00000000,0.17060076,0.02620803
-5.27963982,0.90691112,0.22030822,0.55823763,0.00767254,0.06364616,0.09908471,0.00000000,0.17093311,0.02546058
-5.27363682,0.93588204,0.22544052,0.58415281,0.00676266,0.06408109,0.10232838,0.00000000,0.17180403,0.02487139
-5.26763382,0.96844756,0.23058930,0.61271177,0.00597359,0.06479427,0.10576223,0.00000000,0.17312866,0.02443521
-5.26163082,1.00458440,0.23574997,0.64399203,0.00530488,0.06576981,0.10937333,0.00000000,0.17483271,0.02414610
-5.25562781,1.04433091,0.24094867,0.67811202,0.00475471,0.06699305,0.11316075,0.00000000,0.17685402,0.02399786
-5.24962481,1.08778103,0.24623944,0.71522279,0.00432019,0.06845093,0.11713501,0.00000000,0.17914338,0.02398436
-5.24362181,1.13507455,0.25170022,0.75549737,0.00399760,0.07013202,0.12131692,0.00000000,0.18166457,0.02409971
-5.23761881,1.18638363,0.25742792,0.79911824,0.00378266,0.07202640,0.12573600,0.00000000,0.18439374,0.02433842
-5.23161581,1.24189642,0.26353268,0.84626309,0.00367071,0.07412524,0.13042842,0.00000000,0.18731790,0.02469544
-5.22561281,1.30179805,0.27013156,0.89708967,0.00365689,0.07642025,0.13543458,0.00000000,0.19043292,0.02516608
-5.21960980,1.36625020,0.27734187,0.95172022,0.00373620,0.07890291,0.14079646,0.00000000,0.19374094,0.02574587
-5.21360680,1.43537005,0.28527449,1.01022623,0.00390358,0.08156360,0.14655483,0.00000000,0.19724750,0.02643037
-5.20760380,1.50920980,0.29402741,1.07261429,0.00415388,0.08439081,0.15274647,0.00000000,0.20095840,0.02721490
-5.20160080,1.58773780,0.30367980,1.13881377,0.00448190,0.08737021,0.15940152,0.00000000,0.20487679,0.02809427
-5.19559780,1.67082252,0.31428696,1.20866692,0.00488223,0.09048401,0.16654116,0.00000000,0.20900034,0.02906251
-5.18959480,1.75822012,0.32587628,1.28192210,0.00534924,0.09371036,0.17417567,0.00000000,0.21331890,0.03011259
-5.18359180,1.84956663,0.33844450,1.35823051,0.00587694,0.09702308,0.18230303,0.00000000,0.21781283,0.03123627
-5.17758879,1.94437522,0.35195639,1.43714676,0.00645892,0.10039155,0.19090811,0.00000000,0.22245189,0.03242392
-5.17158579,2.04203893,0.36634490,1.51813337,0.00708822,0.10378097,0.19996258,0.00000000,0.22719500,0.03366449
-5.16558279,2.14183900,0.38151282,1.60056917,0.00775729,0.10715289,0.20942542,0.00000000,0.23199079,0.03494550
-5.15957979,2.24295849,0.39733584,1.68376148,0.00845794,0.11046601,0.21924416,0.00000000,0.23677892,0.03625315
-5.15357679,2.34450085,0.41366691,1.76696137,0.00918134,0.11367723,0.22935673,0.00000000,0.24149206,0.03757256
-5.14757379,2.44551258,0.43034161,1.84938180,0.00991801,0.11674288,0.23969382,0.00000000,0.24605849,0.03888801
-5.14157079,2.54500922,0.44718439,1.93021768,0.01065797,0.11962013,0.25018165,0.00000000,0.25040504,0.04018332
-5.13556778,2.64200340,0.46401526,2.00866721,0.01139079,0.12226839,0.26074504,0.00000000,0.25446037,0.04144221
-5.12956478,2.73553391,0.48065663,2.08395368,0.01210579,0.12465075,0.27131062,0.00000000,0.25815817,0.04264875
-5.12356178,2.82469445,0.49693999,2.15534675,0.01279222,0.12673534,0.28180990,0.00000000,0.26144024,0.04378780
-5.11755878,2.90866090,0.51271210,2.22218257,0.01343953,0.12849647,0.29218229,0.00000000,0.26425931,0.04484547
-5.11155578,2.98671582,0.52784034,2.28388175,0.01403760,0.12991559,0.30237762,0.00000000,0.26658122,0.04580948
-5.10555278,3.05826931,0.54221699,2.33996467,0.01457703,0.13098198,0.31235825,0.00000000,0.26838659,0.04666954
-5.09954977,3.12287523,0.55576236,2.39006345,0.01504945,0.13169310,0.32210055,0.00000000,0.26967174,0.04741766
-5.09354677,3.18024213,0.56842634,2.43393012,0.01544774,0.13205468,0.33159570,0.00000000,0.27044893,0.04804834
-5.08754377,3.23023855,0.58018874,2.47144082,0.01576633,0.13208037,0.34084977,0.00000000,0.27074573,0.04855867
-5.08154077,3.27289243,0.59105798,2.50259576,0.01600141,0.13179126,0.34988301,0.00000000,0.27060387,0.04894843
-5.07553777,3.30838479,0.60106867,2.52751511,0.01615108,0.13121497,0.35872853,0.00000000,0.27007736,0.04921997
-5.06953477,3.33703799,0.61027789,2.54643096,0.01621552,0.13038462,0.36743019,0.00000000,0.26923019,0.04937807
-5.06353177,3.35929921,0.61876061,2.55967581,0.01619700,0.12933760,0.37604008,0.00000000,0.26813369,0.04942971
-5.05752876,3.37571993,0.62660443,2.56766806,0.01609990,0.12811427,0.38461544,0.00000000,0.26686363,0.04938379
-5.05152576,3.38693246,0.63390399,2.57089519,0.01593061,0.12675665,0.39321544,0.00000000,0.26549741,0.04925072
-5.04552276,3.39362452,0.64075535,2.56989541,0.01569738,0.12530708,0.40189768,0.00000000,0.26411124,0.04904211
-5.03951976,3.39651323,0.64725059,2.56523852,0.01541009,0.12380712,0.41071485,0.00000000,0.26277765,0.04877029
-5.03351676,3.39631965,0.65347302,2.55750703,0.01508000,0.12229643,0.41971157,0.00000000,0.26156333,0.04844794
-5.02751376,3.39374500,0.65949324,2.54727816,0.01471939,0.12081206,0.42892153,0.00000000,0.26052744,0.04808768
-5.02151076,3.38944976,0.66536616,2.53510770,0.01434123,0.11938776,0.43836522,0.00000000,0.25972038,0.04770176
-5.01550775,3.38403655,0.67112926,2.52151628,0.01395875,0.11805371,0.44804823,0.00000000,0.25918312,0.04730174
-5.00950475,3.37803742,0.67680212,2.50697881,0.01358507,0.11683637,0.45796026,0.00000000,0.25894701,0.04689822
-5.00350175,3.37190626,0.68238719,2.49191737,0.01323284,0.11575861,0.46807485,0.00000000,0.25903410,0.04650075
-4.99749875,3.36601627,0.68787181,2.47669774,0.01291381,0.11484005,0.47834999,0.00000000,0.25945783,0.04611765
-4.99149575,3.36066279,0.69323145,2.46162979,0.01263857,0.11409753,0.48872942,0.00000000,0.26022409,0.04575604
-4.98549275,3.35607079,0.69843374,2.44697134,0.01241625,0.11354570,0.49914470,0.00000000,0.26133257,0.04542184
-4.97948974,3.35240685,0.70344344,2.43293525,0.01225430,0.11319772,0.50951789,0.00000000,0.26277814,0.04511990
-4.97348674,3.34979444,0.70822784,2.41969920,0.01215837,0.11306589,0.51976485,0.00000000,0.26455246,0.04485414
-4.96748374,3.34833182,0.71276241,2.40741730,0.01213225,0.11316237,0.52979890,0.00000000,0.26664546,0.04462771
-4.96148074,3.34811131,0.71703646,2.39623301,0.01217785,0.11349971,0.53953482,0.00000000,0.26904681,0.04444322
-4.95547774,3.34923876,0.72105856,2.38629220,0.01229533,0.11409131,0.54889295,0.00000000,0.27174716,0.04430296
-4.94947474,3.35185213,0.72486138,2.37775574,0.01248324,0.11495175,0.55780320,0.00000000,0.27473925,0.04420909
-4.94347174,3.35613796,0.72850576,2.37081054,0.01273875,0.11609694,0.56620902,0.00000000,0.27801882,0.04416385
-4.93746873,3.36234477,0.73208386,2.36567851,0.01305796,0.11754407,0.57407078,0.00000000,0.28158519,0.04416976
-4.93146573,3.37079262,0.73572116,2.36262264,0.01343621,0.11931145,0.58136887,0.00000000,0.28544169,0.04422968
-4.92546273,3.38187807,0.73957714,2.36194976,0.01386847,0.12141815,0.58810598,0.00000000,0.28959580,0.04434703
-4.91945973,3.39607425,0.74384470,2.36400983,0.01434969,0.12388350,0.59430875,0.00000000,0.29405910,0.04452573
-4.91345673,3.41392591,0.74874801,2.36919147,0.01487522,0.12672649,0.60002845,0.00000000,0.29884698,0.04477030
-4.90745373,3.43603945,0.75453909,2.37791399,0.01544117,0.12996510,0.60534086,0.00000000,0.30397820,0.04508579
-4.90145073,3.46306839,0.76149284,2.39061628,0.01604474,0.13361560,0.61034513,0.00000000,0.30947420,0.04547773
-4.89544772,3.49569481,0.76990080,2.40774283,0.01668454,0.13769177,0.61516171,0.00000000,0.31535831,0.04595203
-4.88944472,3.53460739,0.78006360,2.42972783,0.01736080,0.14220425,0.61992931,0.00000000,0.32165482,0.04651482
-4.88344172,3.58047717,0.79228235,2.45697776,0.01807553,0.14715986,0.62480111,0.00000000,0.32838782,0.04717233
-4.87743872,3.63393162,0.80684906,2.48985357,0.01883266,0.15256102,0.62994006,0.00000000,0.33558000,0.04793064
-4.87143572,3.69552847,0.82403636,2.52865305,0.01963794,0.15840530,0.63551359,0.00000000,0.34325128,0.04879555
-4.86543272,3.76572983,0.84408675,2.57359430,0.02049890,0.16468500,0.64168783,0.00000000,0.35141729,0.04977227
-4.85942971,3.84487788,0.86720172,2.62480097,0.02142464,0.17138692,0.64862143,0.00000000,0.36008784,0.05086526
-4.85342671,3.93317280,0.89353103,2.68229000,0.02242552,0.17849212,0.65645930,0.00000000,0.36926526,0.05207794
-4.84742371,4.03065375,0.92316248,2.74596219,0.02351277,0.18597589,0.66532632,0.00000000,0.37894271,0.05341247
-4.84142071,4.13718340,0.95611270,2.81559600,0.02469803,0.19380769,0.67532144,0.00000000,0.38910250,0.05486944
-4.83541771,4.25243666,0.99231916,2.89084493,0.02599280,0.20195121,0.68651211,0.00000000,0.39971449,0.05644766
-4.82941471,4.37589368,1.03163394,2.97123818,0.02740788,0.21036451,0.69892954,0.00000000,0.41073461,0.05814393
-4.82341171,4.50683749,1.07381956,3.05618480,0.02895269,0.21900007,0.71256482,0.00000000,0.42210358,0.05995274
-4.81740870,4.64435632,1.11854725,3.14498092,0.03063471,0.22780509,0.72736608,0.00000000,0.43374595,0.06186612
-4.81140570,4.78735048,1.16539788,3.23681970,0.03245876,0.23672162,0.74323696,0.00000000,0.44556949,0.06387343
-4.80540270,4.93454378,1.21386589,3.33080374,0.03442651,0.24568692,0.76003645,0.00000000,0.45746504,0.06596128
-4.79939970,5.08449925,1.26336609,3.42595938,0.03653589,0.25463380,0.77758014,0.00000000,0.46930695,0.06811339
-4.79339670,5.23563894,1.31324351,3.52125248,0.03878070,0.26349108,0.79564302,0.00000000,0.48095411,0.07031065
-4.78739370,5.38626740,1.36278619,3.61560519,0.04115027,0.27218415,0.81396370,0.00000000,0.49225158,0.07253122
-4.78139070,5.53459860,1.41124038,3.70791347,0.04362932,0.28063576,0.83225011,0.00000000,0.50303302,0.07475068
-4.77538769,5.67878570,1.45782806,3.79706468,0.04619792,0.28876681,0.85018635,0.00000000,0.51312369,0.07694232
-4.76938469,5.81695326,1.50176605,3.88195521,0.04883163,0.29649746,0.86744072,0.00000000,0.52234412,0.07907758
-4.76338169,5.94723128,1.54228618,3.96150778,0.05150186,0.30374835,0.88367445,0.00000000,0.53051436,0.08112650
-4.75737869,6.06779028,1.57865567,4.03468804,0.05417634,0.31044191,0.89855103,0.00000000,0.53745862,0.08305835
-4.75137569,6.17687687,1.61019720,4.10052057,0.05681982,0.31650389,0.91174567,0.00000000,0.54301022,0.08484226
-4.74537269,6.27284881,1.63630762,4.15810378,0.05939486,0.32186492,0.92295457,0.00000000,0.54701665,0.08644801
-4.73936968,6.35420875,1.65647476,4.20662390,0.06186283,0.32646207,0.93190369,0.00000000,0.54934458,0.08784673
-4.73336668,6.41963583,1.67029158,4.24536766,0.06418490,0.33024044,0.93835659,0.00000000,0.54988448,0.08901171
-4.72736368,6.46801414,1.67746710,4.27373370,0.06632321,0.33315456,0.94212112,0.00000000,0.54855487,0.08991918
-4.72136068,6.49845741,1.67783371,4.29124255,0.06824195,0.33516971,0.94305458,0.00000000,0.54530577,0.09054893
-4.71535768,6.51032908,1.67135063,4.29754508,0.06990854,0.33626289,0.94106732,0.00000000,0.54012134,0.09088499
-4.70935468,6.50325732,1.65810335,4.29242932,0.07129461,0.33642366,0.93612451,0.00000000,0.53302151,0.09091607
-4.70335168,6.47714446,1.63829930,4.27582557,0.07237701,0.33565452,0.92824610,0.00000000,0.52406254,0.09063597
-4.69734867,6.43217087,1.61225993,4.24780972,0.07313855,0.33397106,0.91750510,0.00000000,0.51333651,0.09004379
-4.69134567,6.36879309,1.58040963,4.20860472,0.07356865,0.33140178,0.90402420,0.00000000,0.50096961,0.08914396
-4.68534267,6.28773647,1.54326223,4.15858019,0.07366372,0.32798756,0.88797102,0.00000000,0.48711959,0.08794619
-4.67933967,6.18998275,1.50140551,4.09824998,0.07342737,0.32378093,0.86955225,0.00000000,0.47197221,0.08646522
-4.67333667,6.07675303,1.45548455,4.02826789,0.07287032,0.31884512,0.84900694,0.00000000,0.45573698,0.08472044
-4.66733367,5.94948667,1.40618466,3.94942126,0.07201011,0.31325298,0.82659931,0.00000000,0.43864248,0.08273540
-4.66133067,5.80981677,1.35421440,3.86262253,0.07087060,0.30708582,0.80261146,0.00000000,0.42093127,0.08053725
-4.65532766,5.65954295,1.30028950,3.76889873,0.06948123,0.30043220,0.77733610,0.00000000,0.40285474,0.07815612
-4.64932466,5.50060180,1.24511796,3.66937877,0.06787612,0.29338679,0.75106980,0.00000000,0.38466812,0.07562438
-4.64332166,5.33503569,1.18938681,3.56527863,0.06609299,0.28604925,0.72410673,0.00000000,0.36662569,0.07297598
