energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-5.54977489,3.66438429,0.10062181,0.27503879,1.25692126,1.30846223,0.12374118,1.41625469
-5.54377189,3.68882194,0.10032030,0.28249370,1.29005053,1.31535801,0.12374268,1.42095201
-5.53776888,3.70714566,0.09951227,0.29021472,1.33002161,1.31732662,0.12306619,1.42339271
-5.53176588,3.71891059,0.09819587,0.29814458,1.37657299,1.31424134,0.12171179,1.42343274
-5.52576288,3.72393303,0.09638170,0.30623528,1.42936440,1.30611705,0.11969607,1.42102137
-5.51975988,3.72225670,0.09409214,0.31444385,1.48795897,1.29309911,0.11705120,1.41618982
-5.51375688,3.71410935,0.09136033,0.32272761,1.55180626,1.27544748,0.11382338,1.40903611
-5.50775388,3.69985227,0.08822877,0.33103942,1.62022772,1.25351717,0.11007086,1.39970731
-5.50175088,3.67992639,0.08474761,0.33932318,1.69240593,1.22773613,0.10586163,1.38838016
-5.49574787,3.65479818,0.08097274,0.34751001,1.76737912,1.19858179,0.10127080,1.37524159
-5.48974487,3.62490910,0.07696378,0.35551525,1.84404192,1.16655767,0.09637791,1.36047016
-5.48374187,3.59063172,0.07278205,0.36323677,1.92115353,1.13217128,0.09126424,1.34421985
-5.47773887,3.55223530,0.06848860,0.37055454,1.99735353,1.09591432,0.08601019,1.32660713
-5.47173587,3.50986295,0.06414243,0.37733179,2.07118560,1.05824624,0.08069302,1.30770215
-5.46573287,3.46352168,0.05979893,0.38341755,2.14112862,1.01958181,0.07538480,1.28752451
-5.45972986,3.41308570,0.05550858,0.38865074,2.20563440,0.98028302,0.07015084,1.26604396
-5.45372686,3.35831254,0.05131605,0.39286530,2.26317051,0.94065553,0.06504852,1.24318570
-5.44772386,3.29887064,0.04725951,0.39589644,2.31226666,0.90094937,0.06012662,1.21884002
-5.44172086,3.23437645,0.04337041,0.39758748,2.35156247,0.86136368,0.05542504,1.19287544
-5.43571786,3.16443834,0.03967343,0.39779686,2.37985450,0.82205461,0.05097505,1.16515453
-5.42971486,3.08870436,0.03618685,0.39640519,2.39614025,0.78314585,0.04679982,1.13555126
-5.42371186,3.00691090,0.03292303,0.39332162,2.39965697,0.74474077,0.04291531,1.10396878
-5.41770885,2.91892896,0.02988914,0.38848945,2.38991332,0.70693540,0.03933142,1.07035652
-5.41170585,2.82480551,0.02708796,0.38189046,2.36671241,0.66983136,0.03605322,1.03472564
-5.40570285,2.72479750,0.02451881,0.37354791,2.33016497,0.63354807,0.03308241,0.99716186
-5.39969985,2.61939676,0.02217840,0.36352792,2.28069210,0.59823347,0.03041863,0.95783511
-5.39369685,2.50934477,0.02006178,0.35193926,2.21901762,0.56407300,0.02806080,0.91700554
-5.38769385,2.39563685,0.01816307,0.33893149,2.14615033,0.53129636,0.02600835,0.87502569
-5.38169085,2.27951590,0.01647622,0.32469174,2.06335742,0.50018196,0.02426223,0.83233887
-5.37568784,2.16245660,0.01499555,0.30944006,1.97213026,0.47105909,0.02282574,0.78947411
-5.36968484,2.04614122,0.01371623,0.29342389,1.87414439,0.44430780,0.02170513,0.74703789
-5.36368184,1.93242848,0.01263457,0.27691168,1.77121569,0.42035682,0.02090991,0.70570339
-5.35767884,1.82331746,0.01174824,0.26018614,1.66525479,0.39967958,0.02045297,0.66619782
-5.35167584,1.72090791,0.01105621,0.24353734,1.55822157,0.38278866,0.02035030,0.62928831
-5.34567284,1.62735886,0.01055879,0.22725596,1.45208175,0.37022890,0.02062062,0.59576716
-5.33966983,1.54484688,0.01025735,0.21162694,1.34876690,0.36256922,0.02128466,0.56643670
-5.33366683,1.47552500,0.01015409,0.19692380,1.25013925,0.36039344,0.02236421,0.54209442
-5.32766383,1.42148326,0.01025169,0.18340358,1.15796194,0.36429015,0.02388102,0.52351846
-5.32166083,1.38471127,0.01055286,0.17130271,1.07387518,0.37484150,0.02585556,0.51145366
-5.31565783,1.36706305,0.01105992,0.16083369,0.99937821,0.39261130,0.02830554,0.50659838
-5.30965483,1.37022413,0.01177435,0.15218259,0.93581679,0.41813208,0.03124451,0.50959193
-5.30365183,1.39568080,0.01269629,0.14550736,0.88437541,0.45189149,0.03468033,0.52100263
-5.29764882,1.44469139,0.01382413,0.14093677,0.84607342,0.49431798,0.03861371,0.54131647
-5.29164582,1.51825932,0.01515414,0.13856992,0.82176408,0.54576608,0.04303689,0.57092629
-5.28564282,1.61710823,0.01668008,0.13847620,0.81213538,0.60650158,0.04793248,0.61012157
-5.27963982,1.74165913,0.01839304,0.14069561,0.81771184,0.67668700,0.05327253,0.65907889
-5.27363682,1.89201038,0.02028129,0.14523929,0.83885633,0.75636798,0.05901795,0.71785330
-5.26763382,2.06792095,0.02233028,0.15209028,0.87577133,0.84546109,0.06511832,0.78637091
-5.26163082,2.26879815,0.02452279,0.16120440,0.92849939,0.94374396,0.07151208,0.86442310
-5.25562781,2.49369084,0.02683925,0.17251123,0.99692249,1.05084822,0.07812728,0.95166277
-5.24962481,2.74128933,0.02925812,0.18591532,1.08076074,1.16625607,0.08488273,1.04760325
-5.24362181,3.00993315,0.03175653,0.20129749,1.17957075,1.28930122,0.09168965,1.15162013
-5.23761881,3.29762766,0.03431096,0.21851640,1.29274421,1.41917440,0.09845387,1.26295667
-5.23161581,3.60207024,0.03689804,0.23741039,1.41950770,1.55493408,0.10507823,1.38073299
-5.22561281,3.92068626,0.03949543,0.25779958,1.55892432,1.69552217,0.11146552,1.50395915
-5.21960980,4.25067486,0.04208268,0.27948841,1.70989814,1.83978480,0.11752142,1.63155224
-5.21360680,4.58906344,0.04464213,0.30226838,1.87118209,1.98649743,0.12315764,1.76235713
-5.20760380,4.93276994,0.04715970,0.32592124,2.04138984,2.13439372,0.12829501,1.89517035
-5.20160080,5.27867059,0.04962552,0.35022238,2.21901207,2.28219707,0.13286627,2.02876660
-5.19559780,5.62367102,0.05203442,0.37494440,2.40243703,2.42865345,0.13681858,2.16192675
-5.18959480,5.96477777,0.05438621,0.39986081,2.58997519,2.57256432,0.14011557,2.29346643
-5.18359180,6.29916718,0.05668569,0.42474962,2.77988751,2.71281788,0.14273870,2.42226388
-5.17758879,6.62424857,0.05894231,0.44939675,2.97041627,2.84841732,0.14468805,2.54728599
-5.17158579,6.93771857,0.06116968,0.47359912,3.15981759,2.97850438,0.14598219,2.66761118
-5.16558279,7.23760413,0.06338465,0.49716728,3.34639433,3.10237733,0.14665749,2.78244812
-5.15957979,7.52229187,0.06560625,0.51992736,3.52852807,3.21950197,0.14676646,2.89114934
-5.15357679,7.79054229,0.06785432,0.54172245,3.70470880,3.32951537,0.14637555,2.99321909
-5.14757379,8.04148831,0.07014808,0.56241318,3.87356116,3.43222191,0.14556223,3.08831506
-5.14157079,8.27461810,0.07250450,0.58187762,4.03386618,3.52758192,0.14441167,3.17624392
-5.13556778,8.48974351,0.07493677,0.60001041,4.18457761,3.61569344,0.14301302,3.25695106
-5.12956478,8.68695590,0.07745278,0.61672141,4.32483233,3.69676839,0.14145558,3.33050501
-5.12356178,8.86657202,0.08005379,0.63193374,4.45395475,3.77110416,0.13982497,3.39707770
-5.11755878,9.02907340,0.08273338,0.64558159,4.57145513,3.83905269,0.13819949,3.45692156
-5.11155578,9.17504274,0.08547667,0.65760788,4.67702235,3.90098856,0.13664690,3.51034484
-5.10555278,9.30510113,0.08825994,0.66796196,4.77051184,3.95727811,0.13522167,3.55768662
-5.09954977,9.41984989,0.09105074,0.67659758,4.85192956,4.00825134,0.13396289,3.59929289
-5.09354677,9.51982034,0.09380833,0.68347130,4.92141306,4.05417832,0.13289296,3.63549504
-5.08754377,9.60543437,0.09648464,0.68854142,4.97921087,4.09525125,0.13201703,3.66659181
-5.08154077,9.67697784,0.09902567,0.69176762,5.02566130,4.13157326,0.13132328,3.69283561
-5.07553777,9.73458800,0.10137312,0.69311130,5.06117161,4.16315447,0.13078393,3.71442381
-5.06953477,9.77825523,0.10346646,0.69253667,5.08619867,4.18991520,0.13035705,3.73149513
-5.06353177,9.80783840,0.10524513,0.69001249,5.10123166,4.21169608,0.12998891,3.74413097
-5.05752876,9.82309225,0.10665081,0.68551442,5.10677733,4.22827403,0.12961684,3.75236137
-5.05152576,9.82370438,0.10762974,0.67902770,5.10334816,4.23938296,0.12917247,3.75617465
-5.04552276,9.80933904,0.10813491,0.67055024,5.09145332,4.24473770,0.12858510,3.75552990
-5.03951976,9.77968432,0.10812800,0.66009557,5.07159240,4.24405934,0.12778515,3.75037120
-5.03351676,9.73449927,0.10758101,0.64769577,5.04425133,4.23710039,0.12670737,3.74064219
-5.02751376,9.67365769,0.10647753,0.63340396,5.00990029,4.22366799,0.12529387,3.72630018
-5.02151076,9.59718553,0.10481353,0.61729620,4.96899284,4.20364368,0.12349669,3.70732846
-5.01550775,9.50528946,0.10259768,0.59947279,4.92196591,4.17699859,0.12127980,3.68374602
-5.00950475,9.39837479,0.09985120,0.58005857,4.86923993,4.14380312,0.11862060,3.65561426
-5.00350175,9.27705193,0.09660717,0.55920249,4.81121905,4.10423082,0.11551074,3.62304008
-4.99749875,9.14213117,0.09290952,0.53707611,4.74829075,4.05855622,0.11195627,3.58617551
-4.99149575,8.99460654,0.08881153,0.51387126,4.68082513,4.00714737,0.10797728,3.54521408
-4.98549275,8.83563038,0.08437411,0.48979695,4.60917361,3.95045360,0.10360685,3.50038448
-4.97948974,8.66648055,0.07966385,0.46507546,4.53366734,3.88898977,0.09888962,3.45194219
-4.97348674,8.48852316,0.07475092,0.43993801,4.45461566,3.82331836,0.09387991,3.40016007
-4.96748374,8.30317338,0.06970697,0.41462005,4.37230489,3.75403071,0.08863961,3.34531873
-4.96148074,8.11185749,0.06460316,0.38935634,4.28699795,3.68172908,0.08323583,3.28769787
-4.95547774,7.91597874,0.05950819,0.36437620,4.19893513,3.60701074,0.07773858,3.22756914
-4.94947474,7.71688946,0.05448665,0.33989890,4.10833651,3.53045530,0.07221844,3.16519162
-4.94347174,7.51587124,0.04959766,0.31612958,4.01540608,3.45261618,0.06674442,3.10081015
-4.93746873,7.31412435,0.04489368,0.29325563,3.92033797,3.37401675,0.06138202,3.03465692
-4.93146573,7.11276695,0.04041975,0.27144392,3.82332438,3.29515134,0.05619160,2.96695637
-4.92546273,6.91284377,0.03621302,0.25083865,3.72456540,3.21649094,0.05122704,2.89793300
-4.91945973,6.71534338,0.03230252,0.23156020,3.62428004,3.13849298,0.04653482,2.82782175
-4.91345673,6.52122248,0.02870931,0.21370463,3.52271823,3.06161448,0.04215338,2.75688019
-4.90745373,6.33143529,0.02544674,0.19734416,3.42017302,2.98632738,0.03811287,2.68540163
-4.90145073,6.14696559,0.02252104,0.18252823,3.31699233,2.91313492,0.03443516,2.61372830
-4.89544772,5.96885903,0.01993192,0.16928529,3.21358972,2.84258768,0.03113417,2.54226352
-4.88944472,5.79825322,0.01767335,0.15762509,3.11045331,2.77529813,0.02821636,2.47148213
-4.88344172,5.63640325,0.01573439,0.14754137,3.00815239,2.71195247,0.02568145,2.40193808
-4.87743872,5.48470072,0.01410000,0.13901478,2.90734119,2.65331869,0.02352318,2.33426881
-4.87143572,5.34468457,0.01275185,0.13201596,2.80875955,2.60025020,0.02173021,2.26919572
-4.86543272,5.21804260,0.01166908,0.12650854,2.71323004,2.55368434,0.02028699,2.20752046
-4.85942971,5.10660303,0.01082903,0.12245207,2.62165174,2.51463561,0.01917461,2.15011703
-4.85342671,5.01231580,0.01020781,0.11980463,2.53499056,2.48418347,0.01837164,2.09791976
-4.84742371,4.93722410,0.00978091,0.11852508,2.45426634,2.46345501,0.01785489,2.05190737
-4.84142071,4.88342641,0.00952361,0.11857488,2.38053696,2.45360284,0.01760001,2.01308362
-4.83541771,4.85303043,0.00941145,0.11991943,2.31487979,2.45577881,0.01758214,1.98245504
-4.82941471,4.84809979,0.00942051,0.12252881,2.25837097,2.47110419,0.01777630,1.96100630
-4.82341171,4.87059519,0.00952773,0.12637800,2.21206262,2.50063723,0.01815784,1.94967404
-4.81740870,4.92231141,0.00971116,0.13144643,2.17695871,2.54533883,0.01870271,1.94931960
-4.81140570,5.00481197,0.00995014,0.13771711,2.15398971,2.60603748,0.01938770,1.96070156
-4.80540270,5.11936300,0.01022555,0.14517512,2.14398661,2.68339410,0.02019059,1.98444868
-4.79939970,5.26686846,0.01051988,0.15380569,2.14765463,2.77786808,0.02109027,2.02103392
-4.79339670,5.44780821,0.01081749,0.16359188,2.16554713,2.88968540,0.02206688,2.07075030
-4.78739370,5.66218125,0.01110462,0.17451199,2.19804031,3.01880980,0.02310176,2.13368916
-4.78139070,5.90945582,0.01136958,0.18653676,2.24530922,3.16491821,0.02417756,2.20972164
-4.77538769,6.18852865,0.01160277,0.19962666,2.30730591,3.32738136,0.02527824,2.29848399
-4.76938469,6.49769516,0.01179673,0.21372912,2.38374044,3.50525069,0.02638905,2.39936726
-4.76338169,6.83463286,0.01194618,0.22877625,2.47406570,3.69725245,0.02749658,2.51151232
-4.75737869,7.19639951,0.01204790,0.24468284,2.57746702,3.90178998,0.02858869,2.63381038
-4.75137569,7.57944779,0.01210075,0.26134513,2.69285745,4.11695479,0.02965456,2.76490986
-4.74537269,7.97965771,0.01210542,0.27864019,2.81887969,4.34054708,0.03068466,2.90322978
-4.73936968,8.39238745,0.01206436,0.29642639,2.95391552,4.57010586,0.03167070,3.04697989
-4.73336668,8.81254288,0.01198147,0.31454469,3.09610327,4.80294876,0.03260564,3.19418767
-4.72736368,9.23466515,0.01186192,0.33282115,3.24336376,5.03622094,0.03348361,3.34273176
-4.72136068,9.65303526,0.01171179,0.35107040,3.39343483,5.26695248,0.03429989,3.49038151
-4.71535768,10.06179330,0.01153781,0.36910023,3.54391393,5.49212293,0.03505083,3.63484173
-4.70935468,10.45506975,0.01134703,0.38671712,3.69230836,5.70873145,0.03573379,3.77380170
-4.70335168,10.82712520,0.01114652,0.40373250,3.83609176,5.91387073,0.03634699,3.90498707
-4.69734867,11.17249432,0.01094306,0.41996966,3.97276550,6.10480228,0.03688948,4.02621318
-4.69134567,11.48612951,0.01074287,0.43527100,4.09992295,6.27903090,0.03736097,4.13543813
-4.68534267,11.76353939,0.01055137,0.44950529,4.21531465,6.43437570,0.03776169,4.23081388
-4.67933967,12.00091721,0.01037301,0.46257469,4.31691186,6.56903525,0.03809230,4.31073358
-4.67333667,12.19525453,0.01021109,0.47442120,4.40296625,6.68164453,0.03835371,4.37387349
-4.66733367,12.34443590,0.01006772,0.48503221,4.47206316,6.77132163,0.03854700,4.41922799
-4.66133067,12.44731089,0.00994373,0.49444488,4.52316647,6.83770242,0.03867324,4.44613633
-4.65532766,12.50374083,0.00983872,0.50274912,4.55565298,6.88096194,0.03873342,4.45430021
-4.64932466,12.51461816,0.00975116,0.51008894,4.56933487,6.90182169,0.03872837,4.44379150
-4.64332166,12.48185788,0.00967844,0.51666214,4.56446924,6.90154260,0.03865872,4.41504987
-4.63731866,12.40836113,0.00961707,0.52271818,4.54175409,6.88190381,0.03852487,4.36887041
-4.63131566,12.29795240,0.00956290,0.52855432,4.50231095,6.84516810,0.03832704,4.30638181
-4.62531266,12.15529242,0.00951123,0.53451013,4.44765474,6.79403513,0.03806531,4.22901593
-4.61930965,11.98577006,0.00945715,0.54096056,4.37965193,6.73158410,0.03773974,4.13846978
-4.61330665,11.79537671,0.00939568,0.54830774,4.30046869,6.66120752,0.03735051,4.03666154
-4.60730365,11.59056757,0.00932203,0.55697185,4.21251109,6.58653844,0.03689809,3.92568189
-4.60130065,11.37811427,0.00923181,0.56738142,4.11835952,6.51137306,0.03638340,3.80774250
-4.59529765,11.16495331,0.00912118,0.57996328,4.02069984,6.43959107,0.03580804,3.68512325
-4.58929465,10.95803501,0.00898703,0.59513262,3.92225383,6.37507573,0.03517445,3.56011979
-4.58329165,10.76417688,0.00882708,0.61328351,3.82571135,6.32163586,0.03448612,3.43499297
-4.57728864,10.58992542,0.00863998,0.63478003,3.73366645,6.28293130,0.03374770,3.31192146
-4.57128564,10.44142953,0.00842533,0.65994857,3.64855956,6.26240366,0.03296512,3.19295870
-4.56528264,10.32432802,0.00818368,0.68907118,3.57262728,6.26321349,0.03214566,3.07999505
-4.55927964,10.24365349,0.00791653,0.72238048,3.50786113,6.28818490,0.03129796,2.97472583
-4.55327664,10.20375349,0.00762621,0.76005593,3.45597604,6.33975841,0.03043194,2.87862561
-4.54727364,10.20822997,0.00731582,0.80222171,3.41838885,6.41995241,0.02955869,2.79292894
-4.54127064,10.25989663,0.00698908,0.84894603,3.39620686,6.53033343,0.02869032,2.71861752
-4.53526763,10.36075379,0.00665018,0.90024183,3.39022570,6.67199503,0.02783973,2.65641335
-4.52926463,10.51197962,0.00630367,0.95606868,3.40093569,6.84554516,0.02702032,2.60677775
-4.52326163,10.71393613,0.00595425,1.01633562,3.42853554,7.05110137,0.02624571,2.56991545
-4.51725863,10.96618810,0.00560665,1.08090472,3.47295171,7.28829318,0.02552940,2.54578322
-4.51125563,11.26753309,0.00526548,1.14959501,3.53386206,7.55627114,0.02488445,2.53410243
-4.50525263,11.61604013,0.00493507,1.22218659,3.61072198,7.85372145,0.02432314,2.53437477
-4.49924962,12.00909544,0.00461940,1.29842442,3.70279148,8.17888566,0.02385661,2.54590054
-4.49324662,12.44345293,0.00432196,1.37802169,3.80916173,8.52958460,0.02349460,2.56779887
-4.48724362,12.91528817,0.00404573,1.46066252,3.92877982,8.90324588,0.02324518,2.59902941
-4.48124062,13.42025435,0.00379310,1.54600368,4.06047085,9.29693454,0.02311445,2.63841507
-4.47523762,13.95353941,0.00356587,1.63367542,4.20295651,9.70738646,0.02310642,2.68466539
-4.46923462,14.50992385,0.00336525,1.72328124,4.35487010,10.13104430,0.02322283,2.73640047
-4.46323162,15.08383905,0.00319186,1.81439677,4.51476788,10.56409589,0.02346306,2.79217516
-4.45722861,15.66942645,0.00304583,1.90656787,4.68113718,11.00251524,0.02382406,2.85050355
-4.45122561,16.26059796,0.00292682,1.99930820,4.85240196,11.44210620,0.02430041,2.90988353
-4.44522261,16.85109840,0.00283408,2.09209660,5.02692668,11.87854896,0.02488436,2.96882153
-4.43921961,17.43457072,0.00276657,2.18437464,5.20301946,12.30744968,0.02556592,3.02585720
-4.43321661,18.00462464,0.00272299,2.27554476,5.37893581,12.72439316,0.02633309,3.07958801
-4.42721361,18.55490926,0.00270191,2.36496942,5.55288377,13.12499866,0.02717205,3.12869336
-4.42121061,19.07918991,0.00270181,2.45197172,5.72303159,13.50497856,0.02806743,3.17195799
-4.41520760,19.57142909,0.00272119,2.53583783,5.88751877,13.86019946,0.02900264,3.20829425
-4.40920460,20.02587087,0.00275859,2.61582157,6.04447090,14.18674492,0.02996027,3.23676262
-4.40320160,20.43712777,0.00281269,2.69115141,6.19201867,14.48097905,0.03092243,3.25658994
-4.39719860,20.80026867,0.00288233,2.76103990,6.32832110,14.73960957,0.03187120,3.26718477
-4.39119560,21.11090561,0.00296653,2.82469568,6.45159242,14.95974907,0.03278908,3.26814909
-4.38519260,21.36527748,0.00306454,2.88133781,6.56013237,15.13897275,0.03365944,3.25928594
-4.37918959,21.56032772,0.00317580,2.93021213,6.65235856,15.27537098,0.03446690,3.24060242
-4.37318659,21.69377362,0.00329998,2.97060929,6.72684022,15.36759493,0.03519782,3.21230763
-4.36718359,21.76416435,0.00343689,3.00188381,6.78233177,15.41489349,0.03584059,3.17480553
-4.36118059,21.77092510,0.00358652,3.02347355,6.81780494,15.41713997,0.03638599,3.12868260
-4.35517759,21.71438517,0.00374894,3.03491874,6.83247812,15.37484697,0.03682741,3.07469067
-4.34917459,21.59578791,0.00392427,3.03587993,6.82584144,15.28916853,0.03716106,3.01372521
-4.34317159,21.41728129,0.00411263,3.02615383,6.79767649,15.16188857,0.03738599,2.94679996
-4.33716858,21.18188824,0.00431407,3.00568639,6.74806947,14.99539533,0.03750416,2.87501858
-4.33116558,20.89345660,0.00452852,2.97458237,6.67741710,14.79264195,0.03752028,2.79954444
-4.32516258,20.55658964,0.00475572,2.93311083,6.58642466,14.55709360,0.03744168,2.72156943
-4.31915958,20.17655821,0.00499522,2.88170600,6.47609587,14.29266247,0.03727805,2.64228316
-4.31315658,19.75919702,0.00524628,2.82096348,6.34771493,14.00363200,0.03704114,2.56284345
-4.30715358,19.31078767,0.00550793,2.75163145,6.20282086,13.69457246,0.03674437,2.48434919
