energy_ev,total_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.96748374,1.39073829,0.26230948,1.07932891,0.00443811,0.08225397,0.27941472,0.00114223
-4.96148074,1.45435636,0.29007629,1.11763599,0.00491704,0.08779806,0.30386176,0.00123703
-4.95547774,1.52799420,0.32164418,1.16247794,0.00543200,0.09407820,0.33130563,0.00133911
-4.94947474,1.61099393,0.35698737,1.21331154,0.00597947,0.10108892,0.36159748,0.00144766
-4.94347174,1.70258144,0.39605463,1.26950381,0.00655535,0.10881911,0.39457329,0.00156176
-4.93746873,1.80187588,0.43876423,1.33034372,0.00715503,0.11725136,0.43005285,0.00168033
-4.93146573,1.90790175,0.48499899,1.39505618,0.00777348,0.12636123,0.46783877,0.00180218
-4.92546273,2.01960321,0.53460149,1.46281788,0.00840535,0.13611666,0.50771541,0.00192606
-4.91945973,2.13586006,0.58736968,1.53277452,0.00904511,0.14647730,0.54944790,0.00205062
-4.91345673,2.25550490,0.64305303,1.60405849,0.00968713,0.15739399,0.59278120,0.00217450
-4.90745373,2.37734074,0.70134942,1.67580666,0.01032587,0.16880826,0.63743928,0.00229631
-4.90145073,2.50015857,0.76190306,1.74717730,0.01095598,0.18065186,0.68312460,0.00241469
-4.89544772,2.62275426,0.82430344,1.81736579,0.01157242,0.19284654,0.72951778,0.00252833
-4.88944472,2.74394451,0.88808580,1.88561836,0.01217062,0.20530386,0.77627779,0.00263601
-4.88344172,2.86258155,0.95273302,1.95124381,0.01274653,0.21792541,0.82304264,0.00273661
-4.87743872,2.97756636,1.01767943,2.01362272,0.01329673,0.23060312,0.86943090,0.00282913
-4.87143572,3.08786078,1.08231646,2.07221435,0.01381852,0.24322009,0.91504400,0.00291275
-4.86543272,3.19249836,1.14600033,2.12656120,0.01430998,0.25565173,0.95946971,0.00298679
-4.85942971,3.29059448,1.20806189,2.17629159,0.01476998,0.26776738,1.00228675,0.00305077
-4.85342671,3.38135594,1.26781838,2.22112055,0.01519826,0.27943243,1.04307072,0.00310441
-4.84742371,3.46409046,1.32458718,2.26084949,0.01559541,0.29051079,1.08140124,0.00314759
-4.84142071,3.53821617,1.37770101,2.29536497,0.01596290,0.30086790,1.11687045,0.00318040
-4.83541771,3.60327136,1.42652445,2.32463710,0.01630310,0.31037406,1.14909248,0.00320313
-4.82941471,3.65892430,1.47047102,2.34871761,0.01661923,0.31890790,1.17771378,0.00321622
-4.82341171,3.70498293,1.50902031,2.36773807,0.01691538,0.32636013,1.20242387,0.00322029
-4.81740870,3.74140389,1.54173447,2.38190796,0.01719646,0.33263708,1.22296614,0.00321610
-4.81140570,3.76830023,1.56827312,2.39151269,0.01746816,0.33766411,1.23914806,0.00320455
-4.80540270,3.78594694,1.58840609,2.39691120,0.01773686,0.34138851,1.25085037,0.00318665
-4.79939970,3.79478341,1.60202307,2.39853276,0.01800955,0.34378187,1.25803456,0.00316349
-4.79339670,3.79541181,1.60913962,2.39687257,0.01829367,0.34484160,1.26074818,0.00313626
-4.78739370,3.78859061,1.60989898,2.39248562,0.01859695,0.34459163,1.25912743,0.00310617
-4.78139070,3.77522251,1.60456920,2.38597850,0.01892716,0.34308204,1.25339669,0.00307448
-4.77538769,3.75633629,1.59353571,2.37799871,0.01929190,0.34038766,1.24386473,0.00304241
-4.76938469,3.73306267,1.57728916,2.36922132,0.01969829,0.33660565,1.23091755,0.00301121
-4.76338169,3.70660428,1.55640910,2.36033313,0.02015261,0.33185217,1.21500792,0.00298203
-4.75737869,3.67820066,1.53154396,2.35201446,0.02066000,0.32625813,1.19664194,0.00295599
-4.75137569,3.64908924,1.50338824,2.34491906,0.02122414,0.31996436,1.17636307,0.00293407
-4.74537269,3.62046400,1.47265784,2.33965299,0.02184684,0.31311643,1.15473421,0.00291715
-4.73936968,3.59343348,1.44006471,2.33675322,0.02252785,0.30585916,1.13231865,0.00290595
-4.73336668,3.56898023,1.40629201,2.33666719,0.02326455,0.29833139,1.10966074,0.00290104
-4.72736368,3.54792379,1.37197091,2.33973436,0.02405184,0.29066105,1.08726700,0.00290279
-4.72136068,3.53088914,1.33766016,2.34617084,0.02488204,0.28296088,1.06558875,0.00291136
-4.71535768,3.51828268,1.30382946,2.35605839,0.02574498,0.27532498,1.04500685,0.00292671
-4.70935468,3.51027697,1.27084725,2.36933841,0.02662813,0.26782638,1.02581946,0.00294860
-4.70335168,3.50680553,1.23897355,2.38581178,0.02751687,0.26051571,1.00823320,0.00297654
-4.69734867,3.50756824,1.20835799,2.40514478,0.02839491,0.25342100,0.99235819,0.00300987
-4.69134567,3.51204715,1.17904307,2.42688119,0.02924474,0.24654868,0.97820713,0.00304771
-4.68534267,3.51953232,1.15097218,2.45046012,0.03004827,0.23988550,0.96569844,0.00308903
-4.67933967,3.52915637,1.12400193,2.47523898,0.03078736,0.23340144,0.95466318,0.00313265
-4.67333667,3.53993608,1.09791793,2.50052045,0.03144458,0.22705328,0.94485544,0.00317728
-4.66733367,3.55081900,1.07245296,2.52558229,0.03200375,0.22078868,0.93596571,0.00322156
-4.66133067,3.56073266,1.04730673,2.54970828,0.03245065,0.21455041,0.92763632,0.00326410
-4.65532766,3.56863383,1.02216580,2.57221900,0.03277347,0.20828071,0.91947859,0.00330351
-4.64932466,3.57355549,0.99672300,2.59250055,0.03296327,0.20192522,0.91109050,0.00333846
-4.64332166,3.57464884,0.97069502,2.61002990,0.03301433,0.19543664,0.90207445,0.00336771
-4.63731866,3.57121867,0.94383767,2.62439549,0.03292424,0.18877767,0.89205403,0.00339017
-4.63131566,3.56275018,0.91595802,2.63531195,0.03269398,0.18192321,0.88068941,0.00340489
-4.62531266,3.54892614,0.88692307,2.64262840,0.03232778,0.17486175,0.86769051,0.00341111
-4.61930965,3.52963396,0.85666476,2.64632975,0.03183282,0.16759598,0.85282772,0.00340828
-4.61330665,3.50496240,0.82518130,2.64653121,0.03121890,0.16014247,0.83593962,0.00339607
-4.60730365,3.47518872,0.79253515,2.64346635,0.03049790,0.15253075,0.81693773,0.00337438
-4.60130065,3.44075704,0.75884788,2.63746952,0.02968327,0.14480162,0.79580807,0.00334330
-4.59529765,3.40224959,0.72429262,2.62895366,0.02878944,0.13700508,0.77260977,0.00330315
-4.58929465,3.36035260,0.68908452,2.61838479,0.02783120,0.12919786,0.74747088,0.00325439
-4.58329165,3.31581866,0.65347003,2.60625470,0.02682320,0.12144077,0.72058172,0.00319767
-4.57728864,3.26942787,0.61771556,2.59305324,0.02577938,0.11379604,0.69218617,0.00313376
-4.57128564,3.22194971,0.58209619,2.57924169,0.02471263,0.10632473,0.66257144,0.00306350
-4.56528264,3.17410750,0.54688501,2.56522868,0.02363439,0.09908446,0.63205681,0.00298782
-4.55927964,3.12654723,0.51234344,2.55134964,0.02255451,0.09212739,0.60098173,0.00290765
-4.55327664,3.07981198,0.47871306,2.53785095,0.02148109,0.08549865,0.56969412,0.00282392
-4.54727364,3.03432309,0.44620912,2.52487924,0.02042052,0.07923522,0.53853892,0.00273755
-4.54127064,2.99036842,0.41501574,2.51247638,0.01937756,0.07336527,0.50784776,0.00264938
-4.53526763,2.94809823,0.38528306,2.50058013,0.01835552,0.06790797,0.47792975,0.00256019
-4.52926463,2.90752821,0.35712613,2.48903029,0.01735653,0.06287371,0.44906390,0.00247067
-4.52326163,2.86854932,0.33062531,2.47757988,0.01638176,0.05826471,0.42149328,0.00238142
-4.51725863,2.83094359,0.30582825,2.46591064,0.01543175,0.05407596,0.39542108,0.00229295
-4.51125563,2.79440489,0.28275287,2.45365202,0.01450674,0.05029637,0.37100846,0.00220568
-4.50525263,2.75856341,0.26139140,2.44040271,0.01360688,0.04691020,0.34837435,0.00211994
-4.49924962,2.72301265,0.24171492,2.42575362,0.01273252,0.04389852,0.32759685,0.00203598
-4.49324662,2.68733754,0.22367841,2.40931125,0.01188437,0.04124074,0.30871616,0.00195401
-4.48724362,2.65114241,0.20722586,2.39072044,0.01106372,0.03891619,0.29173873,0.00187419
-4.48124062,2.61407762,0.19229537,2.36968551,0.01027244,0.03690556,0.27664238,0.00179663
-4.47523762,2.57586367,0.17882403,2.34598887,0.00951311,0.03519235,0.26338207,0.00172144
-4.46923462,2.53631188,0.16675244,2.31950637,0.00878898,0.03376406,0.25189595,0.00164872
-4.46323162,2.49534081,0.15602873,2.29021873,0.00810393,0.03261334,0.24211152,0.00157857
-4.45722861,2.45298782,0.14661209,2.25821871,0.00746241,0.03173886,0.23395150,0.00151110
-4.45122561,2.40941542,0.13847563,2.22371355,0.00686938,0.03114600,0.22733915,0.00144646
-4.44522261,2.36491212,0.13160869,2.18702280,0.00633013,0.03084733,0.22220298,0.00138479
-4.43921961,2.31988787,0.12601840,2.14857139,0.00585024,0.03086282,0.21848050,0.00132628
-4.43321661,2.27486432,0.12173065,2.10887844,0.00543541,0.03121981,0.21612103,0.00127112
-4.42721361,2.23046017,0.11879031,2.06854202,0.00509138,0.03195268,0.21508744,0.00121954
-4.42121061,2.18737242,0.11726083,2.02822056,0.00482377,0.03310226,0.21535690,0.00117175
-4.41520760,2.14635402,0.11722313,1.98861167,0.00463801,0.03471493,0.21692058,0.00112798
-4.40920460,2.10818894,0.11877379,1.95042902,0.00453921,0.03684143,0.21978237,0.00108846
-4.40320160,2.07366551,0.12202261,1.91437834,0.00453200,0.03953539,0.22395692,0.00105341
-4.39719860,2.04354906,0.12708954,1.88113343,0.00462045,0.04285156,0.22946685,0.00102302
-4.39119560,2.01855498,0.13410096,1.85131303,0.00480792,0.04684380,0.23633958,0.00099744
-4.38519260,1.99932296,0.14318544,1.82545956,0.00509690,0.05156284,0.24460368,0.00097683
-4.37918959,1.98639363,0.15446904,1.80402047,0.00548889,0.05705393,0.25428511,0.00096125
-4.37318659,1.98018820,0.16807015,1.78733293,0.00598418,0.06335433,0.26540346,0.00095077
-4.36718359,1.98099198,0.18409422,1.77561239,0.00658177,0.07049083,0.27796824,0.00094537
-4.36118059,1.98894230,0.20262829,1.76894544,0.00727914,0.07847742,0.29197550,0.00094499
-4.35517759,2.00402115,0.22373560,1.76728723,0.00807218,0.08731301,0.30740489,0.00094954
-4.34917459,2.02605295,0.24745053,1.77046340,0.00895503,0.09697963,0.32421712,0.00095882
-4.34317159,2.05470736,0.27377395,1.77817649,0.00992005,0.10744097,0.34235210,0.00097264
-4.33716858,2.08950706,0.30266930,1.79001650,0.01095775,0.11864141,0.36172772,0.00099071
-4.33116558,2.12984022,0.33405949,1.80547516,0.01205689,0.13050578,0.38223930,0.00101270
-4.32516258,2.17497732,0.36782491,1.82396340,0.01320455,0.14293973,0.40375986,0.00103825
-4.31915958,2.22409154,0.40380256,1.84483130,0.01438630,0.15583083,0.42614101,0.00106693
-4.31315658,2.27628232,0.44178658,1.86738989,0.01558650,0.16905050,0.44921469,0.00109830
-4.30715358,2.33060103,0.48152999,1.89093385,0.01678857,0.18245655,0.47279552,0.00113186
