energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.89794897,2.64892263,0.00474256,0.00000000,0.14130892,0.13765405,0.73990019,0.78010311,0.00739341,1.57258196
-5.89194597,2.56473235,0.00450306,0.00000000,0.13921811,0.14994862,0.66592122,0.77409395,0.00683180,1.49069622
-5.88594297,2.49231868,0.00428115,0.00000000,0.13719680,0.16328945,0.59762055,0.77196124,0.00631915,1.41550496
-5.87993997,2.43161191,0.00407803,0.00000000,0.13523644,0.17758311,0.53517777,0.77352456,0.00585703,1.34711020
-5.87393697,2.38219991,0.00389434,0.00000000,0.13332023,0.19270330,0.47863747,0.77850048,0.00544587,1.28542731
-5.86793397,2.34336910,0.00373017,0.00000000,0.13142501,0.20849215,0.42792413,0.78651422,0.00508516,1.23021175
-5.86193097,2.31415503,0.00358517,0.00000000,0.12952365,0.22476274,0.38285918,0.79711441,0.00477361,1.18109021
-5.85592796,2.29339979,0.00345869,0.00000000,0.12758760,0.24130277,0.34317958,0.80979041,0.00450928,1.13759462
-5.84992496,2.27981362,0.00334981,0.00000000,0.12558955,0.25787947,0.30855676,0.82399132,0.00428987,1.09919694
-5.84392196,2.27203766,0.00325750,0.00000000,0.12350608,0.27424534,0.27861543,0.83914611,0.00411280,1.06534329
-5.83791896,2.26870528,0.00318069,0.00000000,0.12131997,0.29014483,0.25295137,0.85468382,0.00397539,1.03548559
-5.83191596,2.26849918,0.00311836,0.00000000,0.11902219,0.30532158,0.23114765,0.87005327,0.00387502,1.00910941
-5.82591296,2.27020195,0.00306960,0.00000000,0.11661336,0.31952589,0.21278903,0.88474123,0.00380921,0.98575686
-5.81990995,2.27273830,0.00303365,0.00000000,0.11410462,0.33252237,0.19747408,0.89828852,0.00377568,0.96504370
-5.81390695,2.27520741,0.00300992,0.00000000,0.11151781,0.34409713,0.18482501,0.91030326,0.00377242,0.94667025
-5.80790395,2.27690458,0.00299804,0.00000000,0.10888498,0.35406456,0.17449516,0.92047100,0.00379773,0.93042591
-5.80190095,2.27733183,0.00299779,0.00000000,0.10624721,0.36227314,0.16617424,0.92856116,0.00385013,0.91618754
-5.79589795,2.27619765,0.00300909,0.00000000,0.10365289,0.36861023,0.15959153,0.93442986,0.00392842,0.90391232
-5.78989495,2.27340680,0.00303196,0.00000000,0.10115537,0.37300557,0.15451729,0.93801903,0.00403158,0.89362566
-5.78389195,2.26904121,0.00306647,0.00000000,0.09881034,0.37543333,0.15076272,0.93935208,0.00415875,0.88540556
-5.77788894,2.26333366,0.00311265,0.00000000,0.09667291,0.37591281,0.14817866,0.93852647,0.00430912,0.87936414
-5.77188594,2.25663619,0.00317048,0.00000000,0.09479456,0.37450753,0.14665356,0.93570372,0.00448193,0.87562797
-5.76588294,2.24938531,0.00323977,0.00000000,0.09322030,0.37132310,0.14611088,0.93109748,0.00467636,0.87431827
-5.75987994,2.24206601,0.00332015,0.00000000,0.09198586,0.36650373,0.14650619,0.92496030,0.00489154,0.87553214
-5.75387694,2.23517688,0.00341100,0.00000000,0.09111550,0.36022781,0.14782432,0.91756996,0.00512646,0.87932612
-5.74787394,2.22919806,0.00351141,0.00000000,0.09062011,0.35270256,0.15007666,0.90921595,0.00538001,0.88570280
-5.74187094,2.22456376,0.00362023,0.00000000,0.09049604,0.34415821,0.15329869,0.90018684,0.00565092,0.89460126
-5.73586793,2.22164068,0.00373598,0.00000000,0.09072455,0.33484179,0.15754790,0.89075916,0.00593784,0.90589188
-5.72986493,2.22071311,0.00385692,0.00000000,0.09127200,0.32501093,0.16290203,0.88118821,0.00623936,0.91937556
-5.72386193,2.22197522,0.00398109,0.00000000,0.09209068,0.31492774,0.16945750,0.87170123,0.00655400,0.93478756
-5.71785893,2.22553050,0.00410631,0.00000000,0.09312034,0.30485314,0.17732811,0.86249297,0.00688035,0.95180537
-5.71185593,2.23139793,0.00423029,0.00000000,0.09429031,0.29504158,0.18664360,0.85372388,0.00721707,0.97006030
-5.70585293,2.23952386,0.00435068,0.00000000,0.09552207,0.28573648,0.19754813,0.84552067,0.00756300,0.98915196
-5.69984992,2.24979858,0.00446514,0.00000000,0.09673222,0.27716617,0.21019827,0.83797898,0.00791719,1.00866484
-5.69384692,2.26207599,0.00457143,0.00000000,0.09783565,0.26954069,0.22476049,0.83116788,0.00827896,1.02818585
-5.68784392,2.27619479,0.00466749,0.00000000,0.09874878,0.26304904,0.24140790,0.82513557,0.00864798,1.04732205
-5.68184092,2.29199954,0.00475151,0.00000000,0.09939278,0.25785711,0.26031608,0.81991596,0.00902423,1.06571733
-5.67583792,2.30936000,0.00482198,0.00000000,0.09969646,0.25410612,0.28165805,0.81553538,0.00940806,1.08306730
-5.66983492,2.32818735,0.00487776,0.00000000,0.09959890,0.25191143,0.30559831,0.81201910,0.00980019,1.09913143
-5.66383192,2.34844612,0.00491815,0.00000000,0.09905161,0.25136175,0.33228609,0.80939699,0.01020161,1.11374197
-5.65782891,2.37016106,0.00494285,0.00000000,0.09802007,0.25251864,0.36184799,0.80770816,0.01061359,1.12680910
-5.65182591,2.39341855,0.00495204,0.00000000,0.09648478,0.25541623,0.39438023,0.80700410,0.01103761,1.13832217
-5.64582291,2.41836260,0.00494631,0.00000000,0.09444157,0.26006122,0.42994103,0.80735026,0.01147522,1.14834718
-5.63981991,2.44518586,0.00492670,0.00000000,0.09190137,0.26643313,0.46854337,0.80882606,0.01192801,1.15702053
-5.63381691,2.47411643,0.00489464,0.00000000,0.08888936,0.27448488,0.51014864,0.81152337,0.01239752,1.16453987
-5.62781391,2.50540178,0.00485190,0.00000000,0.08544362,0.28414364,0.55466182,0.81554364,0.01288509,1.17115244
-5.62181091,2.53929094,0.00480055,0.00000000,0.08161332,0.29531227,0.60192836,0.82099407,0.01339185,1.17714189
-5.61580790,2.57601651,0.00474290,0.00000000,0.07745659,0.30787115,0.65173345,0.82798301,0.01391864,1.18281429
-5.60980490,2.61577803,0.00468146,0.00000000,0.07303821,0.32168062,0.70380384,0.83661511,0.01446598,1.18848440
-5.60380190,2.65872794,0.00461885,0.00000000,0.06842716,0.33658404,0.75781240,0.84698650,0.01503403,1.19446277
-5.59779890,2.70496134,0.00455776,0.00000000,0.06369414,0.35241143,0.81338549,0.85918036,0.01562268,1.20104462
-5.59179590,2.75451014,0.00450091,0.00000000,0.05890932,0.36898368,0.87011301,0.87326316,0.01623153,1.20850085
-5.58579290,2.80734216,0.00445099,0.00000000,0.05414021,0.38611728,0.92756065,0.88928172,0.01686002,1.21707165
-5.57978989,2.86336488,0.00441066,0.00000000,0.04944981,0.40362926,0.98528409,0.90726124,0.01750748,1.22696265
-5.57378689,2.92243356,0.00438246,0.00000000,0.04489514,0.42134235,1.04284417,0.92720420,0.01817327,1.23834372
-5.56778389,2.98436249,0.00436884,0.00000000,0.04052606,0.43909001,1.09982251,0.94909012,0.01885688,1.25134990
-5.56178089,3.04893842,0.00437209,0.00000000,0.03638456,0.45672113,1.15583644,0.97287593,0.01955800,1.26608408
-5.55577789,3.11593454,0.00439436,0.00000000,0.03250433,0.47410400,1.21055257,0.99849671,0.02027666,1.28262068
-5.54977489,3.18512342,0.00443762,0.00000000,0.02891065,0.49112954,1.26369783,1.02586654,0.02101322,1.30100975
-5.54377189,3.25628754,0.00450362,0.00000000,0.02562070,0.50771330,1.31506756,1.05487923,0.02176842,1.32128073
-5.53776888,3.32922601,0.00459387,0.00000000,0.02264397,0.52379626,1.36452964,1.08540863,0.02254329,1.34344519
-5.53176588,3.40375652,0.00470961,0.00000000,0.01998293,0.53934420,1.41202455,1.11730847,0.02333913,1.36749814
-5.52576288,3.47971193,0.00485177,0.00000000,0.01763387,0.55434565,1.45756111,1.15041155,0.02415732,1.39341742
-5.51975988,3.55693158,0.00502088,0.00000000,0.01558776,0.56880855,1.50120792,1.18452837,0.02499916,1.42116117
-5.51375688,3.63524764,0.00521705,0.00000000,0.01383115,0.58275571,1.54308118,1.21944543,0.02586565,1.45066356
-5.50775388,3.71446768,0.00543993,0.00000000,0.01234714,0.59621939,1.58332936,1.25492336,0.02675723,1.48182885
-5.50175088,3.79435488,0.00568862,0.00000000,0.01111615,0.60923524,1.62211577,1.29069521,0.02767357,1.51452474
-5.49574787,3.87460779,0.00596164,0.00000000,0.01011678,0.62183614,1.65960025,1.32646550,0.02861332,1.54857540
-5.48974487,3.95484159,0.00625692,0.00000000,0.00932651,0.63404625,1.69592101,1.36191028,0.02957388,1.58375524
-5.48374187,4.03457325,0.00657176,0.00000000,0.00872225,0.64587576,1.73117820,1.39667867,0.03055133,1.61978433
-5.47773887,4.11321244,0.00690283,0.00000000,0.00828090,0.65731676,1.76542017,1.43039635,0.03154029,1.65632613
-5.47173587,4.19005998,0.00724624,0.00000000,0.00797975,0.66834052,1.79863369,1.46267119,0.03253398,1.69298852
-5.46573287,4.26431524,0.00759756,0.00000000,0.00779681,0.67889661,1.83073898,1.49310109,0.03352431,1.72932860
-5.45972986,4.33509301,0.00795193,0.00000000,0.00771108,0.68891383,1.86158992,1.52128421,0.03450209,1.76486146
-5.45372686,4.40145005,0.00830418,0.00000000,0.00770273,0.69830317,1.89097995,1.54683111,0.03545740,1.79907317
-5.44772386,4.46242052,0.00864896,0.00000000,0.00775328,0.70696260,1.91865315,1.56937866,0.03637991,1.83143748
-5.44172086,4.51705882,0.00898089,0.00000000,0.00784572,0.71478357,1.94432020,1.58860496,0.03725942,1.86143570
-5.43571786,4.56448785,0.00929477,0.00000000,0.00796459,0.72165880,1.96767819,1.60424466,0.03808638,1.88857886
-5.42971486,4.60394998,0.00958572,0.00000000,0.00809605,0.72749094,1.98843299,1.61610384,0.03885240,1.91243102
-5.42371186,4.63485769,0.00984939,0.00000000,0.00822801,0.73220162,2.00632282,1.62407358,0.03955087,1.93263224
-5.41770885,4.65684083,0.01008212,0.00000000,0.00835008,0.73574033,2.02114143,1.62814134,0.04017738,1.94892005
-5.41170585,4.66978713,0.01028107,0.00000000,0.00845371,0.73809246,2.03275911,1.62839935,0.04073025,1.96114787
-5.40570285,4.67387327,0.01044435,0.00000000,0.00853213,0.73928612,2.04114023,1.62504934,0.04121077,1.96929899
-5.39969985,4.66958401,0.01057110,0.00000000,0.00858041,0.73939718,2.04635570,1.61840317,0.04162351,1.97349536
-5.39369685,4.65771760,0.01066153,0.00000000,0.00859543,0.73855210,2.04858958,1.60887891,0.04197634,1.97399995
-5.38769385,4.63937660,0.01071690,0.00000000,0.00857581,0.73692851,2.04813893,1.59699262,0.04228037,1.97121269
-5.38169085,4.61594393,0.01073948,0.00000000,0.00852185,0.73475318,2.04540683,1.58334580,0.04254976,1.96565957
-5.37568784,4.58904516,0.01073247,0.00000000,0.00843544,0.73229765,2.04088870,1.56860919,0.04280136,1.95797553
-5.36968484,4.56049854,0.01069981,0.00000000,0.00831989,0.72987153,2.03515265,1.55350358,0.04305421,1.94888174
-5.36368184,4.53225542,0.01064610,0.00000000,0.00817980,0.72781397,2.02881490,1.53877852,0.04332900,1.93915849
-5.35767884,4.50633391,0.01057633,0.00000000,0.00802081,0.72648354,2.02251170,1.52519003,0.04364743,1.92961498
-5.35167584,4.48474942,0.01049573,0.00000000,0.00784942,0.72624710,2.01686947,1.51347829,0.04403154,1.92105766
-5.34567284,4.46944551,0.01040952,0.00000000,0.00767275,0.72746834,2.01247488,1.50434653,0.04450305,1.91425871
-5.33966983,4.46222858,0.01032275,0.00000000,0.00749827,0.73049620,2.00984671,1.49844198,0.04508269,1.90992638
-5.33366683,4.46470955,0.01024011,0.00000000,0.00733357,0.73565410,2.00941113,1.49633971,0.04578968,1.90867862
-5.32766383,4.47825528,0.01016574,0.00000000,0.00718610,0.74322998,2.01148195,1.49853009,0.04664124,1.91102120
-5.32166083,4.50395136,0.01010314,0.00000000,0.00706296,0.75346794,2.01624682,1.50541004,0.04765215,1.91733153
-5.31565783,4.54257769,0.01005507,0.00000000,0.00697062,0.76656137,2.02376011,1.51727835,0.04883454,1.92784839
-5.30965483,4.59459695,0.01002350,0.00000000,0.00691480,0.78264790,2.03394290,1.53433467,0.05019768,1.94266818
-5.30365183,4.66015547,0.01000960,0.00000000,0.00690026,0.80180611,2.04658953,1.55668205,0.05174792,1.96174711
-5.29764882,4.73909512,0.01001375,0.00000000,0.00693067,0.82405398,2.06138051,1.58433209,0.05348868,1.98490918
-5.29164582,4.83097457,0.01003562,0.00000000,0.00700852,0.84934885,2.07790041,1.61721216,0.05542055,2.01185876
-5.28564282,4.93509732,0.01007422,0.00000000,0.00713502,0.87758868,2.09565968,1.65517386,0.05754138,2.04219694
-5.27963982,5.05054437,0.01012804,0.00000000,0.00731015,0.90861444,2.11411885,1.69800174,0.05984639,2.07544042
-5.27363682,5.17620885,0.01019512,0.00000000,0.00753256,0.94221329,2.13271357,1.74542171,0.06232832,2.11104168
-5.26763382,5.31083050,0.01027317,0.00000000,0.00779969,0.97812242,2.15087890,1.79710851,0.06497747,2.14840923
-5.26163082,5.45302813,0.01035970,0.00000000,0.00810783,1.01603335,2.16807168,1.85269172,0.06778184,2.18692703
-5.25562781,5.60132880,0.01045210,0.00000000,0.00845219,1.05559655,2.18378967,1.91176023,0.07072710,2.22597220
-5.24962481,5.75419290,0.01054775,0.00000000,0.00882706,1.09642641,2.19758671,1.97386519,0.07379660,2.26493041
-5.24362181,5.91003518,0.01064405,0.00000000,0.00922597,1.13810656,2.20908346,2.03852161,0.07697139,2.30320868
-5.23761881,6.06724196,0.01073852,0.00000000,0.00964182,1.18019552,2.21797353,2.10520919,0.08023016,2.34024547
-5.23161581,6.22418550,0.01082883,0.00000000,0.01006715,1.22223289,2.22402522,2.17337279,0.08354930,2.37551830
-5.22561281,6.37923672,0.01091280,0.00000000,0.01049426,1.26374609,2.22707941,2.24242339,0.08690294,2.40854918
-5.21960980,6.53077750,0.01098847,0.00000000,0.01091545,1.30425775,2.22704428,2.31173996,0.09026307,2.43890824
-5.21360680,6.67721392,0.01105403,0.00000000,0.01132324,1.34329371,2.22388773,2.38067303,0.09359980,2.46621624
-5.20760380,6.81699138,0.01110790,0.00000000,0.01171054,1.38039169,2.21762850,2.44855027,0.09688172,2.49014617
-5.20160080,6.94861249,0.01114868,0.00000000,0.01207085,1.41511035,2.20832683,2.51468450,0.10007628,2.51042456
-5.19559780,7.07065776,0.01117518,0.00000000,0.01239840,1.44703862,2.19607551,2.57838395,0.10315044,2.52683265
-5.18959480,7.18180901,0.01118640,0.00000000,0.01268832,1.47580501,2.18099203,2.63896485,0.10607128,2.53920763
-5.18359180,7.28087465,0.01118158,0.00000000,0.01293670,1.50108642,2.16321231,2.69576575,0.10880674,2.54744380
-5.17758879,7.36681570,0.01116017,0.00000000,0.01314072,1.52261615,2.14288619,2.74816290,0.11132643,2.55149360
-5.17158579,7.43877087,0.01112186,0.00000000,0.01329863,1.54019064,2.12017482,2.79558617,0.11360243,2.55136817
-5.16558279,7.49607906,0.01106661,0.00000000,0.01340976,1.55367450,2.09524988,2.83753417,0.11560999,2.54713705
-5.15957979,7.53829741,0.01099464,0.00000000,0.01347449,1.56300356,2.06829407,2.87358814,0.11732825,2.53892675
-5.15357679,7.56521333,0.01090644,0.00000000,0.01349413,1.56818557,2.03950283,2.90342328,0.11874080,2.52691774
-5.14757379,7.57684899,0.01080278,0.00000000,0.01347084,1.56929853,2.00908654,2.92681700,0.11983606,2.51133973
-5.14157079,7.57345761,0.01068468,0.00000000,0.01340749,1.56648654,1.97727283,2.94365348,0.12060754,2.49246509
-5.13556778,7.55551098,0.01055341,0.00000000,0.01330744,1.55995328,1.94430867,2.95392402,0.12105386,2.47060046
-5.12956478,7.52367868,0.01041042,0.00000000,0.01317446,1.54995357,1.91046170,2.95772329,0.12117854,2.44607689
-5.12356178,7.47879975,0.01025733,0.00000000,0.01301246,1.53678320,1.87602083,2.95524144,0.12098971,2.41923881
-5.11755878,7.42184835,0.01009586,0.00000000,0.01282540,1.52076766,1.84129567,2.94675271,0.12049952,2.39043254
-5.11155578,7.35389541,0.00992775,0.00000000,0.01261706,1.50225036,1.80661516,2.93260115,0.11972345,2.35999485
-5.10555278,7.27606841,0.00975469,0.00000000,0.01239100,1.48158087,1.77232509,2.91318421,0.11867957,2.32824245
-5.09954977,7.18951185,0.00957829,0.00000000,0.01215036,1.45910397,1.73878511,2.88893547,0.11738763,2.29546305
-5.09354677,7.09535069,0.00939998,0.00000000,0.01189787,1.43514976,1.70636502,2.86030729,0.11586822,2.26190856
-5.08754377,6.99465908,0.00922097,0.00000000,0.01163578,1.41002566,1.67544085,2.82775469,0.11414196,2.22779112
-5.08154077,6.88843602,0.00904219,0.00000000,0.01136588,1.38401034,1.64639078,2.79172109,0.11222868,2.19328201
-5.07553777,6.77758934,0.00886430,0.00000000,0.01108955,1.35734995,1.61959102,2.75262707,0.11014688,2.15851377
-5.06953477,6.66292852,0.00868764,0.00000000,0.01080780,1.33025667,1.59541170,2.71086237,0.10791315,2.12358527
-5.06353177,6.54516641,0.00851226,0.00000000,0.01052145,1.30290937,1.57421276,2.66678162,0.10554193,2.08856932
-5.05752876,6.42492907,0.00833798,0.00000000,0.01023119,1.27545628,1.55633975,2.62070383,0.10304531,2.05352230
-5.05152576,6.30277242,0.00816439,0.00000000,0.00993773,1.24801911,1.54211922,2.57291532,0.10043314,2.01849499
-5.04552276,6.17920393,0.00799092,0.00000000,0.00964200,1.22069833,1.53185373,2.52367562,0.09771318,1.98354379
-5.03951976,6.05470710,0.00781697,0.00000000,0.00934521,1.19357896,1.52581610,2.47322569,0.09489149,1.94874135
-5.03351676,5.92976652,0.00764192,0.00000000,0.00904907,1.16673639,1.52424285,2.42179757,0.09197292,1.91418574
-5.02751376,5.80489095,0.00746526,0.00000000,0.00875582,1.14024174,1.52732674,2.36962450,0.08896162,1.88000741
-5.02151076,5.68063253,0.00728666,0.00000000,0.00846837,1.11416630,1.53520854,2.31695061,0.08586164,1.84637325
-5.01550775,5.55760011,0.00710606,0.00000000,0.00819033,1.08858471,1.54796807,2.26403919,0.08267756,1.81348736
-5.00950475,5.43646543,0.00692369,0.00000000,0.00792604,1.06357673,1.56561510,2.21117882,0.07941499,1.78158836
-5.00350175,5.31796146,0.00674016,0.00000000,0.00768053,1.03922744,1.58808036,2.15868682,0.07608110,1.75094335
-4.99749875,5.20287268,0.00655643,0.00000000,0.00745946,1.01562594,1.61520743,2.10690937,0.07268497,1.72183871
-4.99149575,5.09201785,0.00637387,0.00000000,0.00726903,0.99286274,1.64674621,2.05621846,0.06923781,1.69456856
-4.98549275,4.98622623,0.00619419,0.00000000,0.00711581,0.97102617,1.68234854,2.00700549,0.06575313,1.66942131
-4.97948974,4.88630887,0.00601941,0.00000000,0.00700658,0.95019799,1.72156680,1.95967193,0.06224665,1.64666542
-4.97348674,4.79302674,0.00585178,0.00000000,0.00694811,0.93044889,1.76385612,1.91461761,0.05873613,1.62653510
-4.96748374,4.70705780,0.00569371,0.00000000,0.00694695,0.91183398,1.80858043,1.87222717,0.05524108,1.60921704
-4.96148074,4.62896517,0.00554766,0.00000000,0.00700911,0.89438888,1.85502276,1.83285558,0.05178230,1.59483883
-4.95547774,4.55916837,0.00541601,0.00000000,0.00713989,0.87812675,1.90239973,1.79681356,0.04838134,1.58345989
-4.94947474,4.49791951,0.00530097,0.00000000,0.00734352,0.86303633,1.94987982,1.76435372,0.04506001,1.57506549
-4.94347174,4.44528579,0.00520447,0.00000000,0.00762299,0.84908140,1.99660492,1.73565829,0.04183965,1.56956408
-4.93746873,4.40113949,0.00512803,0.00000000,0.00797977,0.83620155,2.04171429,1.71082922,0.03874063,1.56678813
-4.93146573,4.36515607,0.00507269,0.00000000,0.00841361,0.82431438,2.08436985,1.68988110,0.03578169,1.56649837
-4.92546273,4.33682043,0.00503892,0.00000000,0.00892240,0.81331880,2.12378165,1.67273761,0.03297948,1.56839123
-4.91945973,4.31544124,0.00502657,0.00000000,0.00950207,0.80309939,2.15923219,1.65923161,0.03034809,1.57210887
-4.91345673,4.30017247,0.00503488,0.00000000,0.01014651,0.79353153,2.19009842,1.64910903,0.02789876,1.57725142
-4.90745373,4.29004145,0.00506245,0.00000000,0.01084765,0.78448685,2.21587014,1.64203661,0.02563963,1.58339075
-4.90145073,4.28398200,0.00510728,0.00000000,0.01159552,0.77583888,2.23616401,1.63761312,0.02357568,1.59008504
-4.89544772,4.28087145,0.00516686,0.00000000,0.01237845,0.76746845,2.25073239,1.63538390,0.02170875,1.59689361
-4.88944472,4.27957006,0.00523821,0.00000000,0.01318334,0.75926865,2.25946665,1.63485801,0.02003768,1.60339135
-4.88344172,4.27896142,0.00531806,0.00000000,0.01399597,0.75114909,2.26239490,1.63552753,0.01855858,1.60918224
-4.87743872,4.27799242,0.00540291,0.00000000,0.01480142,0.74303934,2.25967450,1.63688822,0.01726514,1.61391165
-4.87143572,4.27571152,0.00548923,0.00000000,0.01558449,0.73489142,2.25157984,1.63846090,0.01614908,1.61727687
-4.86543272,4.27130394,0.00557358,0.00000000,0.01633024,0.72668133,2.23848642,1.63981258,0.01520055,1.61903583
-4.85942971,4.26412286,0.00565274,0.00000000,0.01702443,0.71840956,2.22085217,1.64057658,0.01440860,1.61901384
-4.85342671,4.25371551,0.00572390,0.00000000,0.01765411,0.71010083,2.19919721,1.64047084,0.01376168,1.61710820
-4.84742371,4.23984324,0.00578474,0.00000000,0.01820803,0.70180290,2.17408334,1.63931355,0.01324801,1.61329070
-4.84142071,4.22249493,0.00583353,0.00000000,0.01867709,0.69358477,2.14609419,1.63703537,0.01285603,1.60760805
-4.83541771,4.20189298,0.00586923,0.00000000,0.01905476,0.68553428,2.11581724,1.63368762,0.01257464,1.60018027
-4.82941471,4.17849154,0.00589152,0.00000000,0.01933730,0.67775522,2.08382833,1.62944578,0.01239352,1.59119704
-4.82341171,4.15296661,0.00590079,0.00000000,0.01952398,0.67036409,2.05067920,1.62460804,0.01230323,1.58091224
-4.81740870,4.12619791,0.00589815,0.00000000,0.01961713,0.66348656,2.01688843,1.61958853,0.01229530,1.56963657
-4.81140570,4.09924281,0.00588535,0.00000000,0.01962210,0.65725371,1.98293557,1.61490530,0.01236222,1.55772849
-4.80540270,4.07330259,0.00586472,0.00000000,0.01954707,0.65179806,1.94925850,1.61116312,0.01249736,1.54558370
-4.79939970,4.04968201,0.00583900,0.00000000,0.01940279,0.64724958,1.91625323,1.60903167,0.01269482,1.53362323
-4.79339670,4.02974306,0.00581128,0.00000000,0.01920219,0.64373155,1.88427590,1.60921959,0.01294921,1.52228042
-4.78739370,4.01485450,0.00578480,0.00000000,0.01895988,0.64135654,1.85364613,1.61244538,0.01325547,1.51198735
-4.78139070,4.00633880,0.00576281,0.00000000,0.01869162,0.64022242,1.82465117,1.61940620,0.01360860,1.50316073
-4.77538769,4.00541850,0.00574843,0.00000000,0.01841377,0.64040861,1.79755013,1.63074570,0.01400344,1.49618817
-4.76938469,4.01316411,0.00574449,0.00000000,0.01814265,0.64197278,1.77257805,1.64702241,0.01443449,1.49141492
-4.76338169,4.03044587,0.00575340,0.00000000,0.01789393,0.64494788,1.74994909,1.66867992,0.01489573,1.48913188
-4.75737869,4.05789148,0.00577707,0.00000000,0.01768214,0.64933998,1.72985899,1.69602031,0.01538054,1.48956535
-4.75137569,4.09585194,0.00581676,0.00000000,0.01752010,0.65512680,1.71248645,1.72918222,0.01588164,1.49286889
-4.74537269,4.14437722,0.00587310,0.00000000,0.01741851,0.66225721,1.69799361,1.76812455,0.01639114,1.49911784
-4.73936968,4.20320318,0.00594602,0.00000000,0.01738564,0.67065177,1.68652584,1.81261683,0.01690060,1.50830665
-4.73336668,4.27175043,0.00603475,0.00000000,0.01742704,0.68020424,1.67821083,1.86223691,0.01740125,1.52034931
-4.72736368,4.34913570,0.00613788,0.00000000,0.01754545,0.69078427,1.67315749,1.91637610,0.01788414,1.53508283
-4.72136068,4.43419499,0.00625340,0.00000000,0.01774073,0.70224097,1.67145461,1.97425196,0.01834043,1.55227349
-4.71535768,4.52551775,0.00637879,0.00000000,0.01800996,0.71440733,1.67316951,2.03492804,0.01876166,1.57162573
-4.70935468,4.62149037,0.00651110,0.00000000,0.01834762,0.72710533,1.67834674,2.09733989,0.01914003,1.59279298
-4.70335168,4.72034693,0.00664711,0.00000000,0.01874578,0.74015133,1.68700682,2.16032625,0.01946868,1.61539004
-4.69734867,4.82022454,0.00678337,0.00000000,0.01919445,0.75336158,1.69914481,2.22266390,0.01974196,1.63900612
-4.69134567,4.91922082,0.00691638,0.00000000,0.01968191,0.76655742,1.71472862,2.28310472,0.01995564,1.66321790
-4.68534267,5.01545028,0.00704269,0.00000000,0.02019513,0.77957002,1.73369688,2.34041317,0.02010704,1.68760197
-4.67933967,5.10709732,0.00715898,0.00000000,0.02072014,0.79224414,1.75595611,2.39340255,0.02019520,1.71174586
-4.67333667,5.19246308,0.00726218,0.00000000,0.02124247,0.80444090,1.78137709,2.44096854,0.02022085,1.73525717
-4.66733367,5.27000432,0.00734953,0.00000000,0.02174751,0.81603923,1.80979048,2.48211846,0.02018639,1.75777051
-4.66133067,5.33836292,0.00741864,0.00000000,0.02222091,0.82693613,1.84098161,2.51599524,0.02009581,1.77895186
-4.65532766,5.39638512,0.00746755,0.00000000,0.02264894,0.83704546,1.87468490,2.54189532,0.01995448,1.79850048
-4.64932466,5.44313046,0.00749474,0.00000000,0.02301874,0.84629573,1.91057812,2.55927992,0.01976897,1.81614844
-4.64332166,5.47787101,0.00749913,0.00000000,0.02331865,0.85462684,1.94827712,2.56777987,0.01954674,1.83165818
